Date,WBA
2010-11-15,21.411638259887695
2010-11-16,21.101423263549805
2010-11-17,21.101423263549805
2010-11-18,21.355792999267578
2010-11-19,21.566741943359375
2010-11-22,21.647401809692383
2010-11-23,21.082805633544922
2010-11-24,21.287551879882812
2010-11-26,20.896663665771484
2010-11-29,21.591567993164062
2010-11-30,21.622583389282227
2010-12-01,22.131357192993164
2010-12-02,22.40435791015625
2010-12-03,22.86968421936035
2010-12-06,22.55326271057129
2010-12-07,22.47260284423828
2010-12-08,22.62771987915039
2010-12-09,22.5656681060791
2010-12-10,22.602893829345703
2010-12-13,22.60909652709961
2010-12-14,22.80143928527832
2010-12-15,23.03720474243164
2010-12-16,23.40327262878418
2010-12-17,23.31641387939453
2010-12-20,23.130277633666992
2010-12-21,22.8510799407959
2010-12-22,24.104385375976562
2010-12-23,24.315326690673828
2010-12-27,24.172636032104492
2010-12-28,24.489051818847656
2010-12-29,24.495262145996094
2010-12-30,24.346349716186523
2010-12-31,24.172636032104492
2011-01-03,24.395994186401367
2011-01-04,24.600732803344727
2011-01-05,24.94198226928711
2011-01-06,25.01643943786621
2011-01-07,24.867525100708008
2011-01-10,25.407312393188477
2011-01-11,25.332870483398438
2011-01-12,25.562429428100586
2011-01-13,25.835416793823242
2011-01-14,25.711339950561523
2011-01-18,26.04017448425293
2011-01-19,25.61207389831543
2011-01-20,25.81681251525879
2011-01-21,25.866445541381836
2011-01-24,25.74236488342285
2011-01-25,25.587257385253906
2011-01-26,25.618274688720703
2011-01-27,25.481779098510742
2011-01-28,25.041259765625
2011-01-31,25.090906143188477
2011-02-01,26.201499938964844
2011-02-02,26.04017448425293
2011-02-03,26.25113296508789
2011-02-04,26.288349151611328
2011-02-07,26.25113296508789
2011-02-08,26.54274559020996
2011-02-09,26.468290328979492
2011-02-10,26.418651580810547
2011-02-11,26.418651580810547
2011-02-14,26.164270401000977
2011-02-15,26.269744873046875
2011-02-16,26.285308837890625
2011-02-17,26.546985626220703
2011-02-18,26.627979278564453
2011-02-22,26.27909278869629
2011-02-23,25.687211990356445
2011-02-24,25.7432861328125
2011-02-25,26.148256301879883
2011-02-28,27.00179672241211
2011-03-01,26.615522384643555
2011-03-02,26.0672664642334
2011-03-03,26.49714469909668
2011-03-04,26.310243606567383
2011-03-07,26.073490142822266
2011-03-08,26.409923553466797
2011-03-09,26.546985626220703
2011-03-10,26.14202308654785
2011-03-11,26.123329162597656
2011-03-14,25.911502838134766
2011-03-15,25.587539672851562
2011-03-16,25.300941467285156
2011-03-17,25.64983367919922
2011-03-18,25.487852096557617
2011-03-21,26.148256301879883
2011-03-22,24.4287109375
2011-03-23,24.814983367919922
2011-03-24,24.889751434326172
2011-03-25,24.696613311767578
2011-03-28,24.472314834594727
2011-03-29,24.87728500366211
2011-03-30,24.9209041595459
2011-03-31,25.00812339782715
2011-04-01,25.506542205810547
2011-04-04,25.438011169433594
2011-04-05,25.61245346069336
2011-04-06,25.680994033813477
2011-04-07,25.74951934814453
2011-04-08,25.550151824951172
2011-04-11,25.755746841430664
2011-04-12,25.712146759033203
2011-04-13,25.7432861328125
2011-04-14,25.824281692504883
2011-04-15,26.085952758789062
2011-04-18,25.948888778686523
2011-04-19,26.3974552154541
2011-04-20,26.515832901000977
2011-04-21,26.596824645996094
2011-04-25,26.447315216064453
2011-04-26,26.708972930908203
2011-04-27,26.715211868286133
2011-04-28,26.895875930786133
2011-04-29,26.615522384643555
2011-05-02,26.360090255737305
2011-05-03,26.86472511291504
2011-05-04,26.652912139892578
2011-05-05,26.47846221923828
2011-05-06,26.37877655029297
2011-05-09,26.852270126342773
2011-05-10,27.101476669311523
2011-05-11,27.469053268432617
2011-05-12,27.992387771606445
2011-05-13,28.017314910888672
2011-05-16,28.11077117919922
2011-05-17,27.59989356994629
2011-05-18,27.640548706054688
2011-05-19,27.665578842163086
2011-05-20,27.753149032592773
2011-05-23,27.834461212158203
2011-05-24,27.703100204467773
2011-05-25,27.609272003173828
2011-05-26,27.33405113220215
2011-05-27,27.340322494506836
2011-05-31,27.290283203125
2011-06-01,27.096372604370117
2011-06-02,27.033828735351562
2011-06-03,26.990036010742188
2011-06-06,26.85868263244629
2011-06-07,26.85243034362793
2011-06-08,27.008804321289062
2011-06-09,27.271522521972656
2011-06-10,26.87744140625
2011-06-13,27.20896339416504
2011-06-14,27.584257125854492
2011-06-15,27.39036750793457
2011-06-16,27.759395599365234
2011-06-17,27.940792083740234
2011-06-20,28.259794235229492
2011-06-21,27.07135581970215
2011-06-22,26.677284240722656
2011-06-23,26.639760971069336
2011-06-24,25.889171600341797
2011-06-27,26.095592498779297
2011-06-28,26.014266967773438
2011-06-29,26.120603561401367
2011-06-30,26.55845832824707
2011-07-01,26.789878845214844
2011-07-05,26.727333068847656
2011-07-06,27.1339054107666
2011-07-07,27.609272003173828
2011-07-08,27.56549644470215
2011-07-11,27.165176391601562
2011-07-12,26.614742279052734
2011-07-13,26.76486587524414
2011-07-14,26.364543914794922
2011-07-15,26.226932525634766
2011-07-18,26.064311981201172
2011-07-19,26.364543914794922
2011-07-20,26.14562225341797
2011-07-21,24.794559478759766
2011-07-22,25.03223419189453
2011-07-25,24.894634246826172
2011-07-26,24.850847244262695
2011-07-27,24.369224548339844
2011-07-28,24.506834030151367
2011-07-29,24.41925811767578
2011-08-01,24.456790924072266
2011-08-02,23.91260528564453
2011-08-03,23.85631561279297
2011-08-04,23.174531936645508
2011-08-05,23.162019729614258
2011-08-08,22.02988052368164
2011-08-09,22.699159622192383
2011-08-10,21.71713638305664
2011-08-11,21.729639053344727
2011-08-12,22.02988052368164
2011-08-15,22.980627059936523
2011-08-16,23.30588150024414
2011-08-17,22.742664337158203
2011-08-18,22.063026428222656
2011-08-19,21.679155349731445
2011-08-22,21.962339401245117
2011-08-23,21.823894500732422
2011-08-24,21.603652954101562
2011-08-25,21.4652042388916
2011-08-26,21.7169189453125
2011-08-29,22.314741134643555
2011-08-30,22.339920043945312
2011-08-31,22.15742301940918
2011-09-01,22.43431282043457
2011-09-02,21.88054084777832
2011-09-06,22.088197708129883
2011-09-07,22.704906463623047
2011-09-08,22.579051971435547
2011-09-09,22.232934951782227
2011-09-12,22.44060707092285
2011-09-13,22.61051368713379
2011-09-14,23.0636043548584
2011-09-15,23.472644805908203
2011-09-16,23.258686065673828
2011-09-19,23.315322875976562
2011-09-20,23.340490341186523
2011-09-21,22.887405395507812
2011-09-22,22.170000076293945
2011-09-23,21.95604705810547
2011-09-26,22.67343521118164
2011-09-27,21.251243591308594
2011-09-28,20.609357833862305
2011-09-29,20.47091293334961
2011-09-30,20.697460174560547
2011-10-03,20.433155059814453
2011-10-04,20.672290802001953
2011-10-05,20.785560607910156
2011-10-06,20.999521255493164
2011-10-07,21.024700164794922
2011-10-10,21.188302993774414
2011-10-11,21.263824462890625
2011-10-12,20.861083984375
2011-10-13,20.74151611328125
2011-10-14,20.76667594909668
2011-10-17,21.32676124572754
2011-10-18,21.289003372192383
2011-10-19,21.23865509033203
2011-10-20,21.13796615600586
2011-10-21,21.48407554626465
2011-10-24,21.59105682373047
2011-10-25,21.282705307006836
2011-10-26,20.924009323120117
2011-10-27,21.477783203125
2011-10-28,21.276416778564453
2011-10-31,20.89254379272461
2011-11-01,20.37022590637207
2011-11-02,20.760393142700195
2011-11-03,20.590478897094727
2011-11-04,20.873661041259766
2011-11-07,20.854787826538086
2011-11-08,20.88625144958496
2011-11-09,20.097421646118164
2011-11-10,20.243152618408203
2011-11-11,20.81338882446289
2011-11-14,20.547277450561523
2011-11-15,20.623308181762695
2011-11-16,20.414230346679688
2011-11-17,20.452241897583008
2011-11-18,20.673995971679688
2011-11-21,19.82499122619629
2011-11-22,19.476512908935547
2011-11-23,20.331859588623047
2011-11-25,20.57262420654297
2011-11-28,20.775375366210938
2011-11-29,20.616973876953125
2011-11-30,21.36461067199707
2011-12-01,21.465986251831055
2011-12-02,20.984455108642578
2011-12-05,21.776439666748047
2011-12-06,21.548349380493164
2011-12-07,21.865137100219727
2011-12-08,21.465986251831055
2011-12-09,21.681407928466797
2011-12-12,21.472318649291992
2011-12-13,21.34560203552246
2011-12-14,21.2949161529541
2011-12-15,21.611705780029297
2011-12-16,21.624380111694336
2011-12-19,20.750024795532227
2011-12-20,21.225223541259766
2011-12-21,21.142852783203125
2011-12-22,21.491323471069336
2011-12-23,22.391023635864258
2011-12-27,21.13652229309082
2011-12-28,21.085830688476562
2011-12-29,21.180864334106445
2011-12-30,20.946434020996094
2012-01-03,20.946434020996094
2012-01-04,20.80071258544922
2012-01-05,20.731016159057617
2012-01-06,20.959110260009766
2012-01-09,21.225223541259766
2012-01-10,21.795448303222656
2012-01-11,21.548349380493164
2012-01-12,21.079492568969727
2012-01-13,20.673995971679688
2012-01-17,21.035140991210938
2012-01-18,21.38361358642578
2012-01-19,21.225223541259766
2012-01-20,21.21255111694336
2012-01-23,21.45331573486328
2012-01-24,21.713083267211914
2012-01-25,21.97918128967285
2012-01-26,21.744760513305664
2012-01-27,21.6877384185791
2012-01-30,21.307584762573242
2012-01-31,21.13652229309082
2012-02-01,21.047822952270508
2012-02-02,21.244224548339844
2012-02-03,21.32025909423828
2012-02-06,21.719417572021484
2012-02-07,21.19987678527832
2012-02-08,20.990793228149414
2012-02-09,21.67507553100586
2012-02-10,21.884153366088867
2012-02-13,22.042552947998047
2012-02-14,21.94117546081543
2012-02-15,21.56810760498047
2012-02-16,21.835952758789062
2012-02-17,22.135683059692383
2012-02-21,21.79768943786621
2012-02-22,21.86783218383789
2012-02-23,21.66375732421875
2012-02-24,21.59361457824707
2012-02-27,21.389535903930664
2012-02-28,21.3066349029541
2012-02-29,21.147197723388672
2012-03-01,20.89848518371582
2012-03-02,20.847463607788086
2012-03-05,21.23648452758789
2012-03-06,20.96225357055664
2012-03-07,20.91124153137207
2012-03-08,20.904857635498047
2012-03-09,21.351276397705078
2012-03-12,21.446929931640625
2012-03-13,21.204599380493164
2012-03-14,21.2811222076416
2012-03-15,21.536216735839844
2012-03-16,21.81682586669922
2012-03-19,21.72115707397461
2012-03-20,21.561723709106445
2012-03-21,21.389535903930664
2012-03-22,21.287504196166992
2012-03-23,21.402297973632812
2012-03-26,21.918853759765625
2012-03-27,22.193077087402344
2012-03-28,22.161184310913086
2012-03-29,21.638256072998047
2012-03-30,21.357648849487305
2012-04-02,21.784931182861328
2012-04-03,21.587230682373047
2012-04-04,21.23648452758789
2012-04-05,20.943124771118164
2012-04-09,20.76456069946289
2012-04-10,20.541351318359375
2012-04-11,21.096176147460938
2012-04-12,21.230104446411133
2012-04-13,21.07067108154297
2012-04-16,21.23648452758789
2012-04-17,22.365264892578125
2012-04-18,22.645870208740234
2012-04-19,22.72239875793457
2012-04-20,22.913713455200195
2012-04-23,22.575719833374023
2012-04-24,22.47368812561035
2012-04-25,22.511938095092773
2012-04-26,22.5693416595459
2012-04-27,22.74790382385254
2012-04-30,22.358888626098633
2012-05-01,22.142065048217773
2012-05-02,21.7785587310791
2012-05-03,21.580852508544922
2012-05-04,21.459686279296875
2012-05-07,21.408666610717773
2012-05-08,21.740283966064453
2012-05-09,21.638256072998047
2012-05-10,21.714771270751953
2012-05-11,21.19821548461914
2012-05-14,20.94950294494629
2012-05-15,20.968631744384766
2012-05-16,20.904857635498047
2012-05-17,20.46500015258789
2012-05-18,20.105396270751953
2012-05-21,20.131086349487305
2012-05-22,20.06686782836914
2012-05-23,20.092554092407227
2012-05-24,20.073286056518555
2012-05-25,20.13750648498535
2012-05-29,20.2916202545166
2012-05-30,19.86138153076172
2012-05-31,19.59810447692871
2012-06-01,19.21924591064453
2012-06-04,19.59168243408203
2012-06-05,19.63663673400879
2012-06-06,19.880647659301758
2012-06-07,19.89348793029785
2012-06-08,20.00907325744629
2012-06-11,20.0476016998291
2012-06-12,20.06686782836914
2012-06-13,19.829273223876953
2012-06-14,20.33656883239746
2012-06-15,20.420045852661133
2012-06-18,20.522790908813477
2012-06-19,19.321990966796875
2012-06-20,18.756908416748047
2012-06-21,18.718374252319336
2012-06-22,18.988075256347656
2012-06-25,18.61563491821289
2012-06-26,18.67984390258789
2012-06-27,18.89175033569336
2012-06-28,18.647741317749023
2012-06-29,18.99449348449707
2012-07-02,19.17429542541504
2012-07-03,19.013761520385742
2012-07-05,19.18071746826172
2012-07-06,19.020179748535156
2012-07-09,19.071550369262695
2012-07-10,19.21282196044922
2012-07-11,19.225664138793945
2012-07-12,19.328405380249023
2012-07-13,19.63663673400879
2012-07-16,19.585254669189453
2012-07-17,19.713685989379883
2012-07-18,19.887065887451172
2012-07-19,22.230873107910156
2012-07-20,22.218036651611328
2012-07-23,21.781375885009766
2012-07-24,21.903379440307617
2012-07-25,22.25014877319336
2012-07-26,22.45562744140625
2012-07-27,22.937236785888672
2012-07-30,23.29041290283203
2012-07-31,23.34820556640625
2012-08-01,23.29041290283203
2012-08-02,22.956501007080078
2012-08-03,22.98860740661621
2012-08-06,22.982187271118164
2012-08-07,23.13629913330078
2012-08-08,23.271148681640625
2012-08-09,23.174819946289062
2012-08-10,23.226192474365234
2012-08-13,23.097774505615234
2012-08-14,22.930809020996094
2012-08-15,23.011703491210938
2012-08-16,22.985815048217773
2012-08-17,23.192890167236328
2012-08-20,23.31585121154785
2012-08-21,23.069936752319336
2012-08-22,23.005233764648438
2012-08-23,23.076406478881836
2012-08-24,23.069936752319336
2012-08-27,23.037588119506836
2012-08-28,22.90816307067871
2012-08-29,22.84344482421875
2012-08-30,22.785200119018555
2012-08-31,23.141124725341797
2012-09-04,23.1023006439209
2012-09-05,23.218788146972656
2012-09-06,22.77873992919922
2012-09-07,22.610483169555664
2012-09-10,22.73990821838379
2012-09-11,22.72049903869629
2012-09-12,22.882280349731445
2012-09-13,23.309371948242188
2012-09-14,23.309371948242188
2012-09-17,23.1023006439209
2012-09-18,23.076406478881836
2012-09-19,23.173484802246094
2012-09-20,23.005233764648438
2012-09-21,22.72049903869629
2012-09-24,23.0828857421875
2012-09-25,23.341737747192383
2012-09-26,23.179956436157227
2012-09-27,23.684707641601562
2012-09-28,23.58116912841797
2012-10-01,23.911205291748047
2012-10-02,23.885316848754883
2012-10-03,23.529403686523438
2012-10-04,23.535871505737305
2012-10-05,23.38056182861328
2012-10-08,23.244665145874023
2012-10-09,23.037588119506836
2012-10-10,23.057008743286133
2012-10-11,23.361146926879883
2012-10-12,23.257596969604492
2012-10-15,23.406442642211914
2012-10-16,23.535871505737305
2012-10-17,23.18642807006836
2012-10-18,23.36762046813965
2012-10-19,23.160547256469727
2012-10-22,23.509984970092773
2012-10-23,22.901695251464844
2012-10-24,22.940523147583008
2012-10-25,22.862865447998047
2012-10-26,22.772266387939453
2012-10-31,22.798152923583984
2012-11-01,22.972875595092773
2012-11-02,22.578128814697266
2012-11-05,22.053958892822266
2012-11-06,21.963363647460938
2012-11-07,21.816570281982422
2012-11-08,21.379457473754883
2012-11-09,21.307687759399414
2012-11-12,21.37293243408203
2012-11-13,21.229406356811523
2012-11-14,21.046724319458008
2012-11-15,21.02715492248535
2012-11-16,20.981491088867188
2012-11-19,21.301170349121094
2012-11-20,21.346834182739258
2012-11-21,21.288114547729492
2012-11-23,21.58823013305664
2012-11-26,21.575178146362305
2012-11-27,21.54907989501953
2012-11-28,21.738279342651367
2012-11-29,22.018817901611328
2012-11-30,22.12319564819336
2012-12-03,22.364587783813477
2012-12-04,22.358074188232422
2012-12-05,23.20619773864746
2012-12-06,23.38886833190918
2012-12-07,23.551977157592773
2012-12-10,23.715085983276367
2012-12-11,23.91080665588379
2012-12-12,23.923852920532227
2012-12-13,23.819459915161133
2012-12-14,23.982572555541992
2012-12-17,24.23048973083496
2012-12-18,24.49797821044922
2012-12-19,24.29572296142578
2012-12-20,24.49797821044922
2012-12-21,23.688989639282227
2012-12-24,23.793373107910156
2012-12-26,23.91731834411621
2012-12-27,23.83251953125
2012-12-28,23.839035034179688
2012-12-31,24.145673751831055
2013-01-02,24.830703735351562
2013-01-03,24.65454864501953
2013-01-04,24.256582260131836
2013-01-07,24.81113052368164
2013-01-08,24.902462005615234
2013-01-09,25.085142135620117
2013-01-10,25.163433074951172
2013-01-11,25.509201049804688
2013-01-14,25.470064163208008
2013-01-15,25.639686584472656
2013-01-16,25.698402404785156
2013-01-17,25.678831100463867
2013-01-18,25.580963134765625
2013-01-22,25.763648986816406
2013-01-23,25.78322410583496
2013-01-24,25.731021881103516
2013-01-25,25.88108253479004
2013-01-28,26.16160774230957
2013-01-29,26.135522842407227
2013-01-30,26.01155662536621
2013-01-31,26.070287704467773
2013-02-01,26.298625946044922
2013-02-04,26.102893829345703
2013-02-05,26.964082717895508
2013-02-06,27.03584098815918
2013-02-07,26.951038360595703
2013-02-08,27.009746551513672
2013-02-11,27.06194305419922
2013-02-12,27.36857032775879
2013-02-13,27.24051856994629
2013-02-14,27.490066528320312
2013-02-15,27.023792266845703
2013-02-19,27.384986877441406
2013-02-20,27.319326400756836
2013-02-21,27.33245277404785
2013-02-22,27.457229614257812
2013-02-25,26.68887710571289
2013-02-26,26.7939510345459
2013-02-27,27.036937713623047
2013-02-28,26.885881423950195
2013-03-01,27.13543701171875
2013-03-04,27.43097496032715
2013-03-05,26.741413116455078
2013-03-06,26.2423152923584
2013-03-07,26.353952407836914
2013-03-08,26.68887710571289
2013-03-11,27.109167098999023
2013-03-12,26.951562881469727
2013-03-13,28.09423828125
2013-03-14,28.054841995239258
2013-03-15,27.962894439697266
2013-03-18,27.86438751220703
2013-03-19,29.38140869140625
2013-03-20,30.222009658813477
2013-03-21,30.084096908569336
2013-03-22,30.530654907226562
2013-03-25,30.33364486694336
2013-03-26,31.23990821838379
2013-03-27,31.02318000793457
2013-03-28,31.312135696411133
2013-04-01,30.845876693725586
2013-04-02,31.075727462768555
2013-04-03,30.405881881713867
2013-04-04,30.596332550048828
2013-04-05,30.87213897705078
2013-04-08,31.299013137817383
2013-04-09,31.725879669189453
2013-04-10,31.594533920288086
2013-04-11,31.9622859954834
2013-04-12,32.02796173095703
2013-04-15,31.929468154907227
2013-04-16,32.218414306640625
2013-04-17,31.88348960876465
2013-04-18,31.988557815551758
2013-04-19,32.40886306762695
2013-04-22,32.65184020996094
2013-04-23,32.58616256713867
2013-04-24,32.21184539794922
2013-04-25,32.638710021972656
2013-04-26,32.3563232421875
2013-04-29,32.454830169677734
2013-04-30,32.51393127441406
2013-05-01,32.139610290527344
2013-05-02,32.10020065307617
2013-05-03,31.53542137145996
2013-05-06,31.417213439941406
2013-05-07,32.30378341674805
2013-05-08,32.257816314697266
2013-05-09,31.39751625061035
2013-05-10,31.995147705078125
2013-05-13,32.224971771240234
2013-05-14,32.56645965576172
2013-05-15,32.855430603027344
2013-05-16,32.25124740600586
2013-05-17,32.7630729675293
2013-05-20,32.85552215576172
2013-05-21,33.09327697753906
2013-05-22,33.11308288574219
2013-05-23,33.284786224365234
2013-05-24,33.529144287109375
2013-05-28,33.172515869140625
2013-05-29,32.71684646606445
2013-05-30,32.3668098449707
2013-05-31,31.54130744934082
2013-06-03,32.030006408691406
2013-06-04,31.719615936279297
2013-06-05,32.115867614746094
2013-06-06,31.85829734802246
2013-06-07,32.637569427490234
2013-06-10,32.78947830200195
2013-06-11,32.71684646606445
2013-06-12,32.58475875854492
2013-06-13,33.06684875488281
2013-06-14,33.13949966430664
2013-06-17,33.27158737182617
2013-06-18,33.61500930786133
2013-06-19,33.172515869140625
2013-06-20,31.924341201782227
2013-06-21,32.1686897277832
2013-06-24,31.73282241821289
2013-06-25,29.86385726928711
2013-06-26,29.725173950195312
2013-06-27,29.65252685546875
2013-06-28,29.190231323242188
2013-07-01,29.282691955566406
2013-07-02,29.361942291259766
2013-07-03,29.13739013671875
2013-07-05,29.223255157470703
2013-07-08,29.936498641967773
2013-07-09,30.67616844177246
2013-07-10,31.600738525390625
2013-07-11,32.1620979309082
2013-07-12,32.20171356201172
2013-07-15,32.53852462768555
2013-07-16,32.531917572021484
2013-07-17,32.842315673828125
2013-07-18,33.37724304199219
2013-07-19,33.42347717285156
2013-07-22,33.85274124145508
2013-07-23,33.68764877319336
2013-07-24,33.733882904052734
2013-07-25,33.68764877319336
2013-07-26,33.56216812133789
2013-07-29,33.430091857910156
2013-07-30,33.02722930908203
2013-07-31,33.18572998046875
2013-08-01,33.76688766479492
2013-08-02,33.6678352355957
2013-08-05,33.65461349487305
2013-08-06,33.179134368896484
2013-08-07,32.81589889526367
2013-08-08,32.9479866027832
2013-08-09,32.7630729675293
2013-08-12,33.146114349365234
2013-08-13,33.37724304199219
2013-08-14,33.32441711425781
2013-08-15,32.597965240478516
2013-08-16,32.46171188354492
2013-08-19,32.2490234375
2013-08-20,32.40855407714844
2013-08-21,32.18254852294922
2013-08-22,32.29554748535156
2013-08-23,32.42847442626953
2013-08-26,32.44842529296875
2013-08-27,31.404916763305664
2013-08-28,31.2852725982666
2013-08-29,31.62424087524414
2013-08-30,31.94993019104004
2013-09-03,32.39524459838867
2013-09-04,32.89375305175781
2013-09-05,33.35900115966797
2013-09-06,32.87378692626953
2013-09-09,33.37893295288086
2013-09-10,33.67802429199219
2013-09-11,33.7311897277832
2013-09-12,35.41941833496094
2013-09-13,35.53240966796875
2013-09-16,36.409767150878906
2013-09-17,36.50281524658203
