Date,BMY
2010-11-04,16.359477996826172
2010-11-05,16.274118423461914
2010-11-08,16.139968872070312
2010-11-09,16.005826950073242
2010-11-10,16.04241180419922
2010-11-11,16.01801872253418
2010-11-12,15.865589141845703
2010-11-15,16.048505783081055
2010-11-16,15.877778053283691
2010-11-17,15.82900333404541
2010-11-18,16.048505783081055
2010-11-19,15.82290267944336
2010-11-22,15.792413711547852
2010-11-23,15.585103034973145
2010-11-24,15.639972686767578
2010-11-26,15.57900619506836
2010-11-29,15.499737739562988
2010-11-30,15.38998794555664
2010-12-01,15.585103034973145
2010-12-02,15.755823135375977
2010-12-03,15.798518180847168
2010-12-06,15.786312103271484
2010-12-07,15.749733924865723
2010-12-08,15.792413711547852
2010-12-09,15.792413711547852
2010-12-10,15.877778053283691
2010-12-13,16.01192855834961
2010-12-14,16.188751220703125
2010-12-15,16.249723434448242
2010-12-16,16.292407989501953
2010-12-17,16.15216636657715
2010-12-20,16.16436004638672
2010-12-21,16.072898864746094
2010-12-22,16.06070327758789
2010-12-23,16.048505783081055
2010-12-27,16.158262252807617
2010-12-28,16.2131404876709
2010-12-29,16.188751220703125
2010-12-30,16.127779006958008
2010-12-31,16.146066665649414
2011-01-03,16.207046508789062
2011-01-04,16.158262252807617
2011-01-05,16.090349197387695
2011-01-06,15.954504013061523
2011-01-07,15.929815292358398
2011-01-10,15.892762184143066
2011-01-11,15.812501907348633
2011-01-12,16.022428512573242
2011-01-13,15.991551399230957
2011-01-14,15.954504013061523
2011-01-18,15.905118942260742
2011-01-19,15.812501907348633
2011-01-20,15.948336601257324
2011-01-21,16.090349197387695
2011-01-24,16.053295135498047
2011-01-25,16.071823120117188
2011-01-26,16.01007652282715
2011-01-27,16.269399642944336
2011-01-28,15.923638343811035
2011-01-31,15.547005653381348
2011-02-01,15.602566719055176
2011-02-02,15.608748435974121
2011-02-03,15.744579315185547
2011-02-04,15.868067741394043
2011-02-07,15.948336601257324
2011-02-08,15.898940086364746
2011-02-09,15.880420684814453
2011-02-10,15.769278526306152
2011-02-11,15.571697235107422
2011-02-14,15.781622886657715
2011-02-15,15.812501907348633
2011-02-16,15.818676948547363
2011-02-17,15.911287307739258
2011-02-18,15.738408088684082
2011-02-22,15.67049503326416
2011-02-23,15.571697235107422
2011-02-24,15.682839393615723
2011-02-25,15.738408088684082
2011-02-28,15.935985565185547
2011-03-01,15.79397964477539
2011-03-02,15.676660537719727
2011-03-03,16.139741897583008
2011-03-04,16.318796157836914
2011-03-07,16.244699478149414
2011-03-08,16.331144332885742
2011-03-09,16.269399642944336
2011-03-10,16.213830947875977
2011-03-11,16.30644416809082
2011-03-14,16.176786422729492
2011-03-15,15.787798881530762
2011-03-16,15.417341232299805
2011-03-17,15.701360702514648
2011-03-18,15.886589050292969
2011-03-21,16.053295135498047
2011-03-22,16.232358932495117
2011-03-23,16.152084350585938
2011-03-24,16.318796157836914
2011-03-25,16.849790573120117
2011-03-28,16.65839195251465
2011-03-29,16.571943283081055
2011-03-30,16.546937942504883
2011-03-31,16.521934509277344
2011-04-01,16.54068374633789
2011-04-04,16.70322036743164
2011-04-05,16.79698944091797
2011-04-06,16.99703025817871
2011-04-07,16.92826271057129
2011-04-08,17.19706153869629
2011-04-11,17.12830352783203
2011-04-12,17.153305053710938
2011-04-13,17.084548950195312
2011-04-14,17.25957679748535
2011-04-15,17.428354263305664
2011-04-18,17.240819931030273
2011-04-19,17.159557342529297
2011-04-20,17.315841674804688
2011-04-21,17.390853881835938
2011-04-25,17.34084129333496
2011-04-26,17.578384399414062
2011-04-27,17.67840576171875
2011-04-28,17.68465805053711
2011-04-29,17.565885543823242
2011-05-02,17.784677505493164
2011-05-03,18.022226333618164
2011-05-04,17.94721221923828
2011-05-05,17.809682846069336
2011-05-06,17.90345001220703
2011-05-09,17.953458786010742
2011-05-10,18.009719848632812
2011-05-11,17.978464126586914
2011-05-12,18.072235107421875
2011-05-13,18.009719848632812
2011-05-16,17.997217178344727
2011-05-17,17.90970802307129
2011-05-18,18.04097557067871
2011-05-19,17.878450393676758
2011-05-20,17.73466682434082
2011-05-23,17.628400802612305
2011-05-24,17.65964698791504
2011-05-25,17.67840576171875
2011-05-26,17.759668350219727
2011-05-27,17.79718780517578
2011-05-31,17.978464126586914
2011-06-01,17.672155380249023
2011-06-02,17.559633255004883
2011-06-03,17.49087142944336
2011-06-06,17.484617233276367
2011-06-07,17.49712562561035
2011-06-08,17.4533634185791
2011-06-09,17.415849685668945
2011-06-10,17.159557342529297
2011-06-13,17.25333023071289
2011-06-14,17.309585571289062
2011-06-15,17.140804290771484
2011-06-16,17.17205810546875
2011-06-17,17.20331382751465
2011-06-20,17.384605407714844
2011-06-21,17.49087142944336
2011-06-22,17.34084129333496
2011-06-23,18.334781646728516
2011-06-24,18.08473777770996
2011-06-27,17.79718780517578
2011-06-28,17.878450393676758
2011-06-29,18.049198150634766
2011-06-30,18.3148136138916
2011-07-01,18.434974670410156
2011-07-05,18.44129180908203
2011-07-06,18.4792423248291
2011-07-07,18.57410430908203
2011-07-08,18.41599464416504
2011-07-11,18.270544052124023
2011-07-12,18.34642791748047
2011-07-13,18.359086990356445
2011-07-14,18.403358459472656
2011-07-15,18.32114601135254
2011-07-18,18.12508773803711
2011-07-19,18.219945907592773
2011-07-20,18.270544052124023
2011-07-21,18.694265365600586
2011-07-22,18.649993896484375
2011-07-25,18.47291374206543
2011-07-26,18.36540412902832
2011-07-27,18.09347152709961
2011-07-28,18.371726989746094
2011-07-29,18.12508773803711
2011-08-01,18.055522918701172
2011-08-02,17.732986450195312
2011-08-03,17.891090393066406
2011-08-04,17.189111709594727
2011-08-05,17.347217559814453
2011-08-08,16.683176040649414
2011-08-09,17.138511657714844
2011-08-10,16.7337703704834
2011-08-11,17.581207275390625
2011-08-12,17.688716888427734
2011-08-15,17.815200805664062
2011-08-16,17.954336166381836
2011-08-17,18.030223846435547
2011-08-18,17.612834930419922
2011-08-19,17.63180160522461
2011-08-22,17.739309310913086
2011-08-23,18.188329696655273
2011-08-24,18.28319549560547
2011-08-25,18.01125144958496
2011-08-26,18.16303062438965
2011-08-29,18.523515701293945
2011-08-30,18.41599464416504
2011-08-31,18.814422607421875
2011-09-01,18.776473999023438
2011-09-02,18.34642791748047
2011-09-06,18.49188804626465
2011-09-07,18.915613174438477
2011-09-08,18.871341705322266
2011-09-09,18.44129180908203
2011-09-12,18.618377685546875
2011-09-13,18.687942504882812
2011-09-14,18.738529205322266
2011-09-15,18.94723129272461
2011-09-16,19.307710647583008
2011-09-19,19.427867889404297
2011-09-20,19.914831161499023
2011-09-21,19.57332420349121
2011-09-22,19.364625930786133
2011-09-23,19.53537940979004
2011-09-26,19.567001342773438
2011-09-27,19.756731033325195
2011-09-28,19.503755569458008
2011-09-29,19.68083381652832
2011-09-30,19.84526824951172
2011-10-03,19.914831161499023
2011-10-04,20.294281005859375
2011-10-05,20.699031829833984
2011-10-06,20.730968475341797
2011-10-07,20.686248779296875
2011-10-10,20.97372817993164
2011-10-11,21.056785583496094
2011-10-12,20.967348098754883
2011-10-13,20.92901611328125
2011-10-14,20.724580764770508
2011-10-17,20.724580764770508
2011-10-18,20.80124282836914
2011-10-19,20.667078018188477
2011-10-20,20.724580764770508
2011-10-21,20.80124282836914
2011-10-24,20.782079696655273
2011-10-25,20.513763427734375
2011-10-26,20.76930046081543
2011-10-27,21.075958251953125
2011-10-28,20.500978469848633
2011-10-31,20.181547164916992
2011-11-01,20.002670288085938
2011-11-02,19.913238525390625
2011-11-03,20.277385711669922
2011-11-04,20.02183723449707
2011-11-07,20.053775787353516
2011-11-08,20.270992279052734
2011-11-09,19.78546142578125
2011-11-10,20.009057998657227
2011-11-11,20.309324264526367
2011-11-14,20.130443572998047
2011-11-15,19.938785552978516
2011-11-16,19.702411651611328
2011-11-17,19.5682430267334
2011-11-18,19.683244705200195
2011-11-21,19.434085845947266
2011-11-22,19.4915828704834
2011-11-23,19.261600494384766
2011-11-25,19.267990112304688
2011-11-28,19.874895095825195
2011-11-29,20.12405776977539
2011-11-30,20.903467178344727
2011-12-01,21.018449783325195
2011-12-02,20.935405731201172
2011-12-05,20.97372817993164
2011-12-06,21.15900993347168
2011-12-07,21.42093849182129
2011-12-08,21.280391693115234
2011-12-09,21.42732810974121
2011-12-12,21.197343826293945
2011-12-13,21.42093849182129
2011-12-14,21.555091857910156
2011-12-15,21.893695831298828
2011-12-16,21.86175537109375
2011-12-19,21.893695831298828
2011-12-20,22.379222869873047
2011-12-21,22.545331954956055
2011-12-22,22.417556762695312
2011-12-23,22.430334091186523
2011-12-27,22.507001876831055
2011-12-28,22.39838981628418
2011-12-29,22.532554626464844
2011-12-30,22.513389587402344
2012-01-03,22.366445541381836
2012-01-04,22.15355682373047
2012-01-05,22.037437438964844
2012-01-06,22.076147079467773
2012-01-09,21.876155853271484
2012-01-10,22.334190368652344
2012-01-11,21.998727798461914
2012-01-12,22.01163101196289
2012-01-13,21.805185317993164
2012-01-17,21.753583908081055
2012-01-18,21.76003646850586
2012-01-19,21.102001190185547
2012-01-20,21.063297271728516
2012-01-23,20.947179794311523
2012-01-24,20.805252075195312
2012-01-25,21.095558166503906
2012-01-26,20.953630447387695
2012-01-27,20.831056594848633
2012-01-30,20.805252075195312
2012-01-31,20.798805236816406
2012-02-01,20.921375274658203
2012-02-02,20.843955993652344
2012-02-03,20.811704635620117
2012-02-06,20.72783660888672
2012-02-07,20.740741729736328
2012-02-08,20.695581436157227
2012-02-09,20.63751792907715
2012-02-10,20.579452514648438
2012-02-13,20.63751792907715
2012-02-14,20.547203063964844
2012-02-15,20.560100555419922
2012-02-16,20.669775009155273
2012-02-17,21.36651039123535
2012-02-21,20.850399017333984
2012-02-22,20.792341232299805
2012-02-23,20.869754791259766
2012-02-24,21.03104019165039
2012-02-27,21.063297271728516
2012-02-28,20.93427085876465
2012-02-29,20.75363540649414
2012-03-01,21.056842803955078
2012-03-02,21.024585723876953
2012-03-05,21.23748016357422
2012-03-06,20.856857299804688
2012-03-07,20.953630447387695
2012-03-08,21.147159576416016
2012-03-09,21.231029510498047
2012-03-12,21.32134437561035
2012-03-13,21.56004524230957
2012-03-14,21.64390754699707
2012-03-15,21.437475204467773
2012-03-16,21.40522003173828
2012-03-19,21.385862350463867
2012-03-20,21.3407039642334
2012-03-21,21.36651039123535
2012-03-22,21.224573135375977
2012-03-23,21.26328468322754
2012-03-26,21.669710159301758
2012-03-27,21.72132682800293
2012-03-28,21.72132682800293
2012-03-29,21.65036392211914
2012-03-30,21.77292823791504
2012-04-02,21.863248825073242
2012-04-03,22.0717830657959
2012-04-04,21.961008071899414
2012-04-05,21.947965621948242
2012-04-09,21.530908584594727
2012-04-10,21.15945816040039
2012-04-11,21.237655639648438
2012-04-12,21.21158790588379
2012-04-13,21.205080032348633
2012-04-16,21.45921516418457
2012-04-17,21.758987426757812
2012-04-18,21.876285552978516
2012-04-19,22.110889434814453
2012-04-20,22.306381225585938
2012-04-23,22.117395401000977
2012-04-24,22.13694953918457
2012-04-25,22.345478057861328
2012-04-26,22.000102996826172
2012-04-27,21.713375091552734
2012-04-30,21.745952606201172
2012-05-01,21.84370231628418
2012-05-02,21.824148178100586
2012-05-03,21.83066749572754
2012-05-04,21.745952606201172
2012-05-07,21.804603576660156
2012-05-08,21.641687393188477
2012-05-09,21.381025314331055
2012-05-10,21.628646850585938
2012-05-11,21.576526641845703
2012-05-14,21.446186065673828
2012-05-15,21.491811752319336
2012-05-16,21.517873764038086
2012-05-17,21.3419189453125
2012-05-18,21.322378158569336
2012-05-21,21.315855026245117
2012-05-22,21.39405059814453
2012-05-23,21.192047119140625
2012-05-24,21.498327255249023
2012-05-25,21.563495635986328
2012-05-29,21.72640609741211
2012-05-30,21.81763458251953
2012-05-31,21.72640609741211
2012-06-01,21.719879150390625
2012-06-04,21.934938430786133
2012-06-05,22.091333389282227
2012-06-06,22.18256950378418
2012-06-07,22.319419860839844
2012-06-08,22.397613525390625
2012-06-11,22.273801803588867
2012-06-12,22.319419860839844
2012-06-13,22.293350219726562
2012-06-14,22.514907836914062
2012-06-15,22.306381225585938
2012-06-18,22.53446388244629
2012-06-19,22.6973876953125
2012-06-20,22.63873291015625
2012-06-21,22.671310424804688
2012-06-22,23.04276466369629
2012-06-25,22.241212844848633
2012-06-26,22.495365142822266
2012-06-27,22.866809844970703
2012-06-28,22.860292434692383
2012-06-29,23.4272403717041
2012-07-02,23.492403030395508
2012-07-03,22.96611976623535
2012-07-05,22.87401580810547
2012-07-06,22.768756866455078
2012-07-09,23.03847885131836
2012-07-10,22.841123580932617
2012-07-11,22.755592346191406
2012-07-12,22.96611976623535
2012-07-13,23.26873207092285
2012-07-16,23.308210372924805
2012-07-17,23.67003059387207
2012-07-18,23.742403030395508
2012-07-19,23.78186798095703
2012-07-20,23.3016300201416
2012-07-23,23.00559425354004
2012-07-24,22.847700119018555
2012-07-25,22.99242401123047
2012-07-26,23.551616668701172
2012-07-27,23.71607780456543
2012-07-30,23.439777374267578
2012-07-31,23.420045852661133
2012-08-01,23.420045852661133
2012-08-02,21.413549423217773
2012-08-03,21.472759246826172
2012-08-06,21.439868927001953
2012-08-07,21.406965255737305
2012-08-08,21.117507934570312
2012-08-09,20.900419235229492
2012-08-10,20.87409782409668
2012-08-13,20.76883888244629
2012-08-14,20.87409782409668
2012-08-15,20.9727783203125
2012-08-16,20.999099731445312
2012-08-17,20.76883888244629
2012-08-20,20.8543643951416
2012-08-21,20.80173683166504
2012-08-22,20.926733016967773
2012-08-23,21.15041160583496
2012-08-24,21.42671012878418
2012-08-27,21.637216567993164
2012-08-28,21.683269500732422
2012-08-29,21.64380645751953
2012-08-30,21.624065399169922
2012-08-31,21.716171264648438
2012-09-04,21.801692962646484
2012-09-05,21.762226104736328
2012-09-06,22.038524627685547
2012-09-07,21.906951904296875
2012-09-10,21.801692962646484
2012-09-11,22.07799530029297
2012-09-12,22.10430908203125
2012-09-13,22.17667579650879
2012-09-14,21.86747932434082
2012-09-17,21.75564193725586
2012-09-18,21.64380645751953
2012-09-19,21.64380645751953
2012-09-20,21.762226104736328
2012-09-21,22.11089324951172
2012-09-24,22.28192710876465
2012-09-25,22.347715377807617
2012-09-26,22.143783569335938
2012-09-27,22.268775939941406
2012-09-28,22.202991485595703
2012-10-01,22.308242797851562
2012-10-02,22.334558486938477
2012-10-03,22.30133628845215
2012-10-04,22.387720108032227
2012-10-05,22.354494094848633
2012-10-08,22.30133628845215
2012-10-09,22.082042694091797
2012-10-10,22.101978302001953
2012-10-11,21.89598274230957
2012-10-12,21.989013671875
2012-10-15,22.54720687866211
2012-10-16,22.680112838745117
2012-10-17,22.84625244140625
2012-10-18,22.78643798828125
2012-10-19,22.467470169067383
2012-10-22,22.620311737060547
2012-10-23,22.08868980407715
2012-10-24,21.962434768676758
2012-10-25,22.414304733276367
2012-10-26,22.341209411621094
2012-10-31,22.095335006713867
2012-11-01,22.248167037963867
2012-11-02,22.048816680908203
2012-11-05,21.989013671875
2012-11-06,22.108627319335938
2012-11-07,21.676681518554688
2012-11-08,21.34442138671875
2012-11-09,21.417526245117188
2012-11-12,21.224809646606445
2012-11-13,21.178293228149414
2012-11-14,20.919132232666016
2012-11-15,20.473907470703125
2012-11-16,21.071975708007812
2012-11-19,21.28462028503418
2012-11-20,21.364368438720703
2012-11-21,21.53713607788086
2012-11-23,21.676681518554688
2012-11-26,21.74978256225586
2012-11-27,21.670042037963867
2012-11-28,21.74978256225586
2012-11-29,21.809587478637695
2012-11-30,21.683332443237305
2012-12-03,21.70990753173828
2012-12-04,21.7298526763916
2012-12-05,21.789657592773438
2012-12-06,21.743144989013672
2012-12-07,21.636816024780273
2012-12-10,21.802947998046875
2012-12-11,21.975723266601562
2012-12-12,22.06875228881836
2012-12-13,21.789657592773438
2012-12-14,21.74978256225586
2012-12-17,21.796297073364258
2012-12-18,21.942495346069336
2012-12-19,21.643463134765625
2012-12-20,21.643463134765625
2012-12-21,21.636816024780273
2012-12-24,21.570362091064453
2012-12-26,21.497262954711914
2012-12-27,21.357715606689453
2012-12-28,21.198226928710938
2012-12-31,21.656753540039062
2013-01-02,21.972471237182617
2013-01-03,22.32848358154297
2013-01-04,22.402379989624023
2013-01-07,22.43596649169922
2013-01-08,22.496423721313477
2013-01-09,22.624042510986328
2013-01-10,22.899465560913086
2013-01-11,22.926326751708984
2013-01-14,22.986791610717773
2013-01-15,23.040523529052734
2013-01-16,23.06067657470703
2013-01-17,23.020374298095703
2013-01-18,23.148006439208984
2013-01-22,23.40998077392578
2013-01-23,23.443572998046875
2013-01-24,24.054847717285156
2013-01-25,24.645980834960938
2013-01-28,24.457881927490234
2013-01-29,24.545209884643555
2013-01-30,24.598955154418945
2013-01-31,24.276517868041992
2013-02-01,24.793752670288086
2013-02-04,24.531780242919922
2013-02-05,24.525056838989258
2013-02-06,24.55193519592285
2013-02-07,24.51163101196289
2013-02-08,24.87436294555664
2013-02-11,24.80718994140625
2013-02-12,24.531780242919922
2013-02-13,24.26308250427246
2013-02-14,24.57207679748535
2013-02-15,24.57207679748535
2013-02-19,24.813905715942383
2013-02-20,24.645980834960938
2013-02-21,24.645980834960938
2013-02-22,24.787050247192383
2013-02-25,24.410869598388672
2013-02-26,24.444456100463867
2013-02-27,24.921382904052734
2013-02-28,24.834062576293945
2013-03-01,24.954967498779297
2013-03-04,24.813905715942383
2013-03-05,25.23710060119629
2013-03-06,25.364727020263672
2013-03-07,25.210235595703125
2013-03-08,25.12289810180664
2013-03-11,25.203510284423828
2013-03-12,25.673723220825195
2013-03-13,25.855100631713867
2013-03-14,25.84838104248047
2013-03-15,26.17081642150879
2013-03-18,26.117069244384766
2013-03-19,26.42607307434082
2013-03-20,26.78209114074707
2013-03-21,26.674612045288086
2013-03-22,27.13139533996582
2013-03-25,27.0440731048584
2013-03-26,27.326196670532227
2013-03-27,27.39336585998535
2013-03-28,27.668777465820312
2013-04-01,27.635202407836914
2013-04-02,27.997934341430664
2013-04-03,27.821809768676758
2013-04-04,27.625349044799805
2013-04-05,27.510189056396484
2013-04-08,27.591474533081055
2013-04-09,27.659231185913086
2013-04-10,27.903093338012695
2013-04-11,27.97761344909668
2013-04-12,28.058902740478516
2013-04-15,27.605024337768555
2013-04-16,27.815021514892578
2013-04-17,27.64566993713379
2013-04-18,27.469545364379883
2013-04-19,27.876001358032227
2013-04-22,28.404382705688477
2013-04-23,28.6550350189209
2013-04-24,28.079221725463867
2013-04-25,27.24599838256836
2013-04-26,27.28663444519043
2013-04-29,27.035993576049805
2013-04-30,26.907278060913086
2013-05-01,26.907278060913086
2013-05-02,27.103734970092773
2013-05-03,27.23244857788086
2013-05-06,27.11051368713379
2013-05-07,27.11051368713379
2013-05-08,26.880184173583984
2013-05-09,27.049543380737305
2013-05-10,27.428897857666016
2013-05-13,27.73373794555664
2013-05-14,28.59406089782715
2013-05-15,30.03699493408203
2013-05-16,28.973432540893555
2013-05-17,29.33246612548828
2013-05-20,29.644071578979492
2013-05-21,29.8472957611084
2013-05-22,31.432470321655273
2013-05-23,31.83893394470215
2013-05-24,32.10990524291992
2013-05-28,32.29957580566406
2013-05-29,31.64248275756836
2013-05-30,31.85247802734375
2013-05-31,31.16826629638672
2013-06-03,32.238609313964844
2013-06-04,31.723766326904297
2013-06-05,31.276660919189453
2013-06-06,31.83893394470215
2013-06-07,32.17763900756836
2013-06-10,32.0489387512207
2013-06-11,32.035377502441406
2013-06-12,31.547636032104492
2013-06-13,31.95409393310547
2013-06-14,31.70343589782715
2013-06-17,31.45956039428711
2013-06-18,31.737308502197266
2013-06-19,31.195362091064453
2013-06-20,30.199556350708008
2013-06-21,30.978599548339844
2013-06-24,30.802473068237305
2013-06-25,30.606008529663086
2013-06-26,31.479900360107422
2013-06-27,31.364730834960938
2013-06-28,30.27408218383789
2013-07-01,30.36214256286621
2013-07-02,30.034423828125
2013-07-03,29.576976776123047
2013-07-05,30.16414451599121
2013-07-08,30.020776748657227
2013-07-09,30.40994644165039
2013-07-10,30.628421783447266
2013-07-11,31.427248001098633
2013-07-12,31.277042388916016
2013-07-15,30.833236694335938
2013-07-16,30.71718406677246
2013-07-17,30.389446258544922
2013-07-18,30.00710678100586
2013-07-19,30.170974731445312
2013-07-22,30.72401237487793
2013-07-23,30.853736877441406
2013-07-24,30.444074630737305
2013-07-25,29.99346160888672
2013-07-26,30.19145393371582
2013-07-29,29.87738609313965
2013-07-30,29.583812713623047
2013-07-31,29.522357940673828
2013-08-01,30.034423828125
2013-08-02,29.93201446533203
2013-08-05,29.781801223754883
2013-08-06,30.136842727661133
2013-08-07,29.863739013671875
2013-08-08,30.041250228881836
2013-08-09,29.8295955657959
2013-08-12,29.433595657348633
2013-08-13,29.583812713623047
2013-08-14,29.310707092285156
2013-08-15,28.662071228027344
2013-08-16,28.45724868774414
2013-08-19,28.641603469848633
2013-08-20,28.382150650024414
2013-08-21,28.21146583557129
2013-08-22,28.443601608276367
2013-08-23,28.839599609375
2013-08-26,28.962486267089844
2013-08-27,28.450437545776367
2013-08-28,28.69622802734375
2013-08-29,28.53236198425293
2013-08-30,28.46409034729004
2013-09-03,28.484577178955078
2013-09-04,28.668916702270508
2013-09-05,28.484577178955078
2013-09-06,28.600645065307617
2013-09-09,28.880563735961914
2013-09-10,29.03076171875
2013-09-11,29.536026000976562
2013-09-12,29.822763442993164
2013-09-13,29.740846633911133
2013-09-16,30.81960105895996
