Date,JNJ
2010-08-23,37.92167663574219
2010-08-24,37.36771011352539
2010-08-25,37.34838104248047
2010-08-26,37.23243713378906
2010-08-27,37.45351028442383
2010-08-30,37.2584342956543
2010-08-31,37.07636642456055
2010-09-01,37.902156829833984
2010-09-02,38.11025619506836
2010-09-03,38.318328857421875
2010-09-07,38.16878128051758
2010-09-08,38.26630401611328
2010-09-09,38.89702606201172
2010-09-10,39.001075744628906
2010-09-13,39.22214126586914
2010-09-14,39.391212463378906
2010-09-15,39.69681930541992
2010-09-16,39.852882385253906
2010-09-17,40.034942626953125
2010-09-20,40.373069763183594
2010-09-21,40.2755241394043
2010-09-22,40.2950325012207
2010-09-23,40.191001892089844
2010-09-24,40.40558624267578
2010-09-27,40.33406066894531
2010-09-28,40.594139099121094
2010-09-29,40.51612854003906
2010-09-30,40.28852844238281
2010-10-01,40.1519889831543
2010-10-04,40.099971771240234
2010-10-05,40.8347282409668
2010-10-06,41.1013298034668
2010-10-07,41.10783004760742
2010-10-08,41.114322662353516
2010-10-11,41.159854888916016
2010-10-12,41.153350830078125
2010-10-13,41.341915130615234
2010-10-14,41.445960998535156
2010-10-15,41.335411071777344
2010-10-18,41.52397155761719
2010-10-19,41.153350830078125
2010-10-20,41.35492706298828
2010-10-21,41.6085205078125
2010-10-22,41.4914665222168
2010-10-25,41.60200881958008
2010-10-26,41.51097106933594
2010-10-27,41.335411071777344
2010-10-28,41.32891845703125
2010-10-29,41.445960998535156
2010-11-01,41.413429260253906
2010-11-02,41.53697967529297
2010-11-03,41.738563537597656
2010-11-04,42.109195709228516
2010-11-05,42.037662506103516
2010-11-08,41.8296012878418
2010-11-09,41.816593170166016
2010-11-10,41.58250427246094
2010-11-11,41.56300354003906
2010-11-12,41.400428771972656
2010-11-15,41.70603942871094
2010-11-16,41.055816650390625
2010-11-17,41.00379180908203
2010-11-18,41.50447463989258
2010-11-19,41.50447463989258
2010-11-22,41.367916107177734
2010-11-23,40.880252838134766
2010-11-24,41.153350830078125
2010-11-26,40.858219146728516
2010-11-29,40.602447509765625
2010-11-30,40.366355895996094
2010-12-01,40.936912536621094
2010-12-02,41.054962158203125
2010-12-03,41.02873229980469
2010-12-06,40.79263687133789
2010-12-07,40.864784240722656
2010-12-08,40.95659255981445
2010-12-09,40.70082092285156
2010-12-10,40.602447509765625
2010-12-13,40.56965255737305
2010-12-14,41.16646194458008
2010-12-15,41.03530502319336
2010-12-16,40.923805236816406
2010-12-17,41.0156135559082
2010-12-20,40.98283386230469
2010-12-21,40.88447570800781
2010-12-22,40.674598693847656
2010-12-23,40.825439453125
2010-12-27,40.615562438964844
2010-12-28,40.69428253173828
2010-12-29,40.746734619140625
2010-12-30,40.62212371826172
2010-12-31,40.5630989074707
2011-01-03,41.19926452636719
2011-01-04,41.54682922363281
2011-01-05,41.52061462402344
2011-01-06,41.455047607421875
2011-01-07,41.054962158203125
2011-01-10,40.76641082763672
2011-01-11,40.83855438232422
2011-01-12,40.9893913269043
2011-01-13,41.25827407836914
2011-01-14,41.022178649902344
2011-01-18,40.7270622253418
2011-01-19,41.02873229980469
2011-01-20,41.22549057006836
2011-01-21,41.09431457519531
2011-01-24,40.80575942993164
2011-01-25,40.05812072753906
2011-01-26,39.743324279785156
2011-01-27,39.79579544067383
2011-01-28,39.35636901855469
2011-01-31,39.198978424072266
2011-02-01,39.76298522949219
2011-02-02,39.75642776489258
2011-02-03,39.87448501586914
2011-02-04,39.900718688964844
2011-02-07,39.920379638671875
2011-02-08,39.96630096435547
2011-02-09,39.92695236206055
2011-02-10,39.95974349975586
2011-02-11,39.808895111083984
2011-02-14,39.808895111083984
2011-02-15,39.75642776489258
2011-02-16,39.69084167480469
2011-02-17,39.867919921875
2011-02-18,40.07777786254883
2011-02-22,39.77610397338867
2011-02-23,39.6055908203125
2011-02-24,39.513771057128906
2011-02-25,39.46744155883789
2011-02-28,40.65863037109375
2011-03-01,40.168907165527344
2011-03-02,40.24169921875
2011-03-03,40.40052795410156
2011-03-04,40.40715026855469
2011-03-07,39.97039031982422
2011-03-08,40.17552947998047
2011-03-09,39.97039031982422
2011-03-10,39.44758605957031
2011-03-11,39.50053024291992
2011-03-14,39.12995529174805
2011-03-15,38.69981002807617
2011-03-16,38.15715789794922
2011-03-17,38.468196868896484
2011-03-18,38.75935363769531
2011-03-21,38.93142318725586
2011-03-22,38.90495681762695
2011-03-23,38.85862731933594
2011-03-24,39.06378173828125
2011-03-25,39.03068542480469
2011-03-28,39.20274353027344
2011-03-29,39.18951416015625
2011-03-30,39.29539489746094
2011-03-31,39.2093620300293
2011-04-01,39.368186950683594
2011-04-04,39.804927825927734
2011-04-05,39.57332992553711
2011-04-06,39.48068618774414
2011-04-07,39.361568450927734
2011-04-08,39.34833526611328
2011-04-11,39.613033294677734
2011-04-12,39.665985107421875
2011-04-13,39.44097137451172
2011-04-14,39.718910217285156
2011-04-15,40.076271057128906
2011-04-18,40.01008605957031
2011-04-19,41.485816955566406
2011-04-20,42.61080551147461
2011-04-21,42.3990478515625
2011-04-25,42.42552185058594
2011-04-26,42.98139953613281
2011-04-27,43.391700744628906
2011-04-28,43.265960693359375
2011-04-29,43.490962982177734
2011-05-02,43.81521987915039
2011-05-03,43.84830856323242
2011-05-04,43.45786666870117
2011-05-05,43.0211181640625
2011-05-06,43.19316101074219
2011-05-09,43.4313850402832
2011-05-10,43.517433166503906
2011-05-11,44.053466796875
2011-05-12,44.4637565612793
2011-05-13,44.0865364074707
2011-05-16,43.921104431152344
2011-05-17,43.940956115722656
2011-05-18,44.00714111328125
2011-05-19,43.93433380126953
2011-05-20,43.471107482910156
2011-05-23,43.38508224487305
2011-05-24,43.530670166015625
2011-05-25,43.8681640625
2011-05-26,43.72798538208008
2011-05-27,44.56903076171875
2011-05-31,44.91611862182617
2011-06-01,44.37545394897461
2011-06-02,44.37545394897461
2011-06-03,44.1151123046875
2011-06-06,44.088443756103516
2011-06-07,43.72132110595703
2011-06-08,44.14850616455078
2011-06-09,44.575721740722656
2011-06-10,44.1151123046875
2011-06-13,44.44889831542969
2011-06-14,44.7893180847168
2011-06-15,44.161842346191406
2011-06-16,44.268653869628906
2011-06-17,44.2486457824707
2011-06-20,44.395503997802734
2011-06-21,44.38214111328125
2011-06-22,44.10177993774414
2011-06-23,43.83478927612305
2011-06-24,43.427608489990234
2011-06-27,43.5544319152832
2011-06-28,43.99497604370117
2011-06-29,44.26197814941406
2011-06-30,44.402156829833984
2011-07-01,44.922813415527344
2011-07-05,45.13639831542969
2011-07-06,45.089698791503906
2011-07-07,45.336666107177734
2011-07-08,45.10302734375
2011-07-11,44.902774810791016
2011-07-12,44.74258041381836
2011-07-13,45.14308547973633
2011-07-14,45.16312026977539
2011-07-15,45.02292251586914
2011-07-18,44.78263473510742
2011-07-19,44.53565979003906
2011-07-20,44.21525573730469
2011-07-21,44.3687858581543
2011-07-22,44.53565979003906
2011-07-25,44.22195053100586
2011-07-26,44.00166320800781
2011-07-27,43.54109191894531
2011-07-28,43.44096755981445
2011-07-29,43.247371673583984
2011-08-01,42.993736267089844
2011-08-02,42.339595794677734
2011-08-03,42.32624435424805
2011-08-04,41.27825927734375
2011-08-05,41.858985900878906
2011-08-08,40.79766082763672
2011-08-09,41.5185432434082
2011-08-10,40.18355941772461
2011-08-11,42.34626007080078
2011-08-12,42.29286575317383
2011-08-15,43.11388397216797
2011-08-16,42.96035385131836
2011-08-17,42.893619537353516
2011-08-18,42.15936279296875
2011-08-19,42.14599609375
2011-08-22,42.246124267578125
2011-08-23,43.3675422668457
2011-08-24,43.74132537841797
2011-08-25,43.087188720703125
2011-08-26,43.28921890258789
2011-08-29,44.3532829284668
2011-08-30,44.29264450073242
2011-08-31,44.3128547668457
2011-09-01,43.99634552001953
2011-09-02,43.14778518676758
2011-09-06,43.53165054321289
2011-09-07,44.06368637084961
2011-09-08,43.74042510986328
2011-09-09,42.858211517333984
2011-09-12,42.82453918457031
2011-09-13,42.8380126953125
2011-09-14,42.91881561279297
2011-09-15,43.37004089355469
2011-09-16,43.497989654541016
2011-09-19,43.19492721557617
2011-09-20,43.248809814453125
2011-09-21,42.51475143432617
2011-09-22,41.699867248535156
2011-09-23,41.47764587402344
2011-09-26,42.21843338012695
2011-09-27,42.97943115234375
2011-09-28,42.595577239990234
2011-09-29,43.033302307128906
2011-09-30,42.89188003540039
2011-10-03,41.80763626098633
2011-10-04,41.868228912353516
2011-10-05,41.989471435546875
2011-10-06,42.29925537109375
2011-10-07,42.51475143432617
2011-10-10,43.390235900878906
2011-10-11,43.07372283935547
2011-10-12,43.32291030883789
2011-10-13,43.25555419921875
2011-10-14,43.58552932739258
2011-10-17,42.95923614501953
2011-10-18,43.38350296020508
2011-10-19,42.18476104736328
2011-10-20,42.110679626464844
2011-10-21,42.952484130859375
2011-10-24,43.59227752685547
2011-10-25,42.89188003540039
2011-10-26,43.4306526184082
2011-10-27,44.110843658447266
2011-10-28,44.178165435791016
2011-10-31,43.36328887939453
2011-11-01,42.683109283447266
2011-11-02,42.858211517333984
2011-11-03,43.32962417602539
2011-11-04,43.18146514892578
2011-11-07,43.10065841674805
2011-11-08,43.6798095703125
2011-11-09,42.78412628173828
2011-11-10,43.18146514892578
2011-11-11,43.942466735839844
2011-11-14,43.713497161865234
2011-11-15,43.767372131347656
2011-11-16,43.37004089355469
2011-11-17,43.060245513916016
2011-11-18,42.99964141845703
2011-11-21,42.38679122924805
2011-11-22,42.35986328125
2011-11-23,41.74702072143555
2011-11-25,41.64506912231445
2011-11-28,42.392730712890625
2011-11-29,42.67141342163086
2011-11-30,43.99001693725586
2011-12-01,43.8065071105957
2011-12-02,43.14040756225586
2011-12-05,43.06564712524414
2011-12-06,43.153995513916016
2011-12-07,43.8065071105957
2011-12-08,43.351097106933594
2011-12-09,43.86088562011719
2011-12-12,43.16758728027344
2011-12-13,43.06564712524414
2011-12-14,42.94329833984375
2011-12-15,43.500648498535156
2011-12-16,43.704559326171875
2011-12-19,43.18117904663086
2011-12-20,43.85408020019531
2011-12-21,44.153160095214844
2011-12-22,44.302677154541016
2011-12-23,44.8464469909668
2011-12-27,44.87363052368164
2011-12-28,44.48621368408203
2011-12-29,44.778472900390625
2011-12-30,44.57456588745117
2012-01-03,44.778472900390625
2012-01-04,44.5066032409668
2012-01-05,44.45220947265625
2012-01-06,44.06480407714844
2012-01-09,44.13277053833008
2012-01-10,44.316280364990234
2012-01-11,44.26869583129883
2012-01-12,44.336666107177734
2012-01-13,44.35704803466797
2012-01-17,44.26190185546875
2012-01-18,44.37065887451172
2012-01-19,44.30949020385742
2012-01-20,44.36385726928711
2012-01-23,44.18034362792969
2012-01-24,44.18034362792969
2012-01-25,44.329864501953125
2012-01-26,44.656124114990234
2012-01-27,44.560970306396484
2012-01-30,44.662925720214844
2012-01-31,44.798858642578125
2012-02-01,44.64933395385742
2012-02-02,44.581356048583984
2012-02-03,44.6153450012207
2012-02-06,44.30949020385742
2012-02-07,44.35704803466797
2012-02-08,44.34346389770508
2012-02-09,44.10558319091797
2012-02-10,43.90845489501953
2012-02-13,43.96283721923828
2012-02-14,43.91527557373047
2012-02-15,43.942447662353516
2012-02-16,44.125972747802734
2012-02-17,44.17354965209961
2012-02-21,44.20752716064453
2012-02-22,44.18034362792969
2012-02-23,44.24831008911133
2012-02-24,44.20030212402344
2012-02-27,44.19346237182617
2012-02-28,44.69401168823242
2012-02-29,44.625450134277344
2012-03-01,44.45402526855469
2012-03-02,44.41288375854492
2012-03-05,44.508888244628906
2012-03-06,44.124881744384766
2012-03-07,44.09060287475586
2012-03-08,44.46772384643555
2012-03-09,44.392295837402344
2012-03-12,44.639156341552734
2012-03-13,44.796875
2012-03-14,44.625450134277344
2012-03-15,44.618587493896484
2012-03-16,44.65287780761719
2012-03-19,44.714569091796875
2012-03-20,44.54317092895508
2012-03-21,44.40601348876953
2012-03-22,44.20030212402344
2012-03-23,44.26203536987305
2012-03-26,44.687164306640625
2012-03-27,44.844871520996094
2012-03-28,44.995723724365234
2012-03-29,44.940853118896484
2012-03-30,45.22886657714844
2012-04-02,45.40028762817383
2012-04-03,45.17399215698242
2012-04-04,44.838016510009766
2012-04-05,44.803714752197266
2012-04-09,44.515724182128906
2012-04-10,44.02202606201172
2012-04-11,43.974021911621094
2012-04-12,43.98773956298828
2012-04-13,43.56946563720703
2012-04-16,43.87117385864258
2012-04-17,44.035736083984375
2012-04-18,43.37747573852539
2012-04-19,43.219757080078125
2012-04-20,43.686038970947266
2012-04-23,43.452903747558594
2012-04-24,43.727176666259766
2012-04-25,44.17973327636719
2012-04-26,44.3991584777832
2012-04-27,44.460880279541016
2012-04-30,44.639156341552734
2012-05-01,44.721435546875
2012-05-02,44.796875
2012-05-03,44.803714752197266
2012-05-04,44.392295837402344
2012-05-07,44.433441162109375
2012-05-08,44.5568733215332
2012-05-09,44.07687759399414
2012-05-10,44.275733947753906
2012-05-11,44.11802673339844
2012-05-14,43.83689498901367
2012-05-15,43.61745834350586
2012-05-16,43.686038970947266
2012-05-17,43.57632064819336
2012-05-18,43.43917465209961
2012-05-21,43.521484375
2012-05-22,43.555747985839844
2012-05-23,43.38432693481445
2012-05-24,43.68896484375
2012-05-25,43.280460357666016
2012-05-29,43.33586120605469
2012-05-30,43.072757720947266
2012-05-31,43.22507095336914
2012-06-01,42.7750358581543
2012-06-04,43.16276931762695
2012-06-05,43.072757720947266
2012-06-06,43.481258392333984
2012-06-07,43.481258392333984
2012-06-08,43.60588836669922
2012-06-11,43.01044845581055
2012-06-12,43.67513656616211
2012-06-13,44.62368392944336
2012-06-14,45.31606674194336
2012-06-15,45.70378112792969
2012-06-18,45.90457534790039
2012-06-19,46.19536209106445
2012-06-20,46.38925552368164
2012-06-21,45.966880798339844
2012-06-22,46.13307571411133
2012-06-25,46.043052673339844
2012-06-26,45.987667083740234
2012-06-27,46.27847671508789
2012-06-28,46.34769821166992
2012-06-29,46.7769775390625
2012-07-02,47.08161926269531
2012-07-03,47.10931396484375
2012-07-05,46.92928695678711
2012-07-06,46.832359313964844
2012-07-09,46.92928695678711
2012-07-10,46.99851989746094
2012-07-11,47.01239013671875
2012-07-12,46.880828857421875
2012-07-13,47.50396728515625
2012-07-16,47.39316940307617
2012-07-17,47.773990631103516
2012-07-18,48.0301628112793
2012-07-19,48.140953063964844
2012-07-20,47.517822265625
2012-07-23,47.157772064208984
2012-07-24,46.63157653808594
2012-07-25,46.756195068359375
2012-07-26,47.59395980834961
2012-07-27,48.13401794433594
2012-07-30,48.085567474365234
2012-07-31,47.92631530761719
2012-08-01,48.03709030151367
2012-08-02,47.39316940307617
2012-08-03,47.85708236694336
2012-08-06,47.663211822509766
2012-08-07,47.28239822387695
2012-08-08,47.32394790649414
2012-08-09,47.303192138671875
2012-08-10,47.52474594116211
2012-08-13,47.40011978149414
2012-08-14,47.52474594116211
2012-08-15,47.32394790649414
2012-08-16,47.22010040283203
2012-08-17,46.943138122558594
2012-08-20,46.8739013671875
2012-08-21,46.92928695678711
2012-08-22,46.90852737426758
2012-08-23,46.901580810546875
2012-08-24,47.22996139526367
2012-08-27,47.15311813354492
2012-08-28,47.167110443115234
2012-08-29,47.06929397583008
2012-08-30,46.95749282836914
2012-08-31,47.11118698120117
2012-09-04,46.99242401123047
2012-09-05,46.99940872192383
2012-09-06,47.397647857666016
2012-09-07,47.42559814453125
2012-09-10,47.635196685791016
2012-09-11,47.64917755126953
2012-09-12,47.61423873901367
2012-09-13,48.20112609863281
2012-09-14,47.83781051635742
2012-09-17,47.684104919433594
2012-09-18,47.893707275390625
2012-09-19,47.92864227294922
2012-09-20,48.138240814208984
2012-09-21,48.25002670288086
2012-09-24,48.20811462402344
2012-09-25,48.43167495727539
2012-09-26,48.20811462402344
2012-09-27,48.215087890625
2012-09-28,48.14522933959961
2012-10-01,48.29894256591797
2012-10-02,48.180152893066406
2012-10-03,48.20811462402344
2012-10-04,48.39674377441406
2012-10-05,48.6622314453125
2012-10-08,48.515533447265625
2012-10-09,47.795902252197266
2012-10-10,47.663150787353516
2012-10-11,47.488487243652344
2012-10-12,47.488487243652344
2012-10-15,47.92864227294922
2012-10-16,48.592384338378906
2012-10-17,49.60544967651367
2012-10-18,50.66741943359375
2012-10-19,50.206298828125
2012-10-22,50.150413513183594
2012-10-23,49.528594970703125
2012-10-24,49.423789978027344
2012-10-25,49.70325469970703
2012-10-26,49.53558349609375
2012-10-31,49.479671478271484
2012-11-01,49.954769134521484
2012-11-02,49.53558349609375
2012-11-05,49.45872116088867
2012-11-06,49.61244201660156
2012-11-07,49.14434051513672
2012-11-08,48.6622314453125
2012-11-09,48.81596374511719
2012-11-12,48.683204650878906
2012-11-13,48.56443405151367
2012-11-14,48.39674377441406
2012-11-15,48.25702667236328
2012-11-16,48.34083938598633
2012-11-19,48.382774353027344
2012-11-20,48.676212310791016
2012-11-21,48.62032699584961
2012-11-23,49.02914047241211
2012-11-26,48.69785690307617
2012-11-27,48.5004997253418
2012-11-28,48.838836669921875
2012-11-29,48.78947067260742
2012-11-30,49.148948669433594
2012-12-03,49.092559814453125
2012-12-04,49.240604400634766
2012-12-05,49.31813049316406
2012-12-06,49.37451171875
2012-12-07,49.65645980834961
2012-12-10,49.762184143066406
2012-12-11,50.11459732055664
2012-12-12,50.01592254638672
2012-12-13,49.86789321899414
2012-12-14,49.82561492919922
2012-12-17,50.0018310546875
2012-12-18,50.008880615234375
2012-12-19,49.78330612182617
2012-12-20,49.86789321899414
2012-12-21,49.52956771850586
2012-12-24,49.35337448120117
2012-12-26,49.459083557128906
2012-12-27,49.40270233154297
2012-12-28,48.97273635864258
2012-12-31,49.40974044799805
2013-01-02,49.93132781982422
2013-01-03,49.860843658447266
2013-01-04,50.43177795410156
2013-01-07,50.32605743408203
2013-01-08,50.33309555053711
2013-01-09,50.55864715576172
2013-01-10,50.88288879394531
2013-01-11,50.99565124511719
2013-01-14,51.143680572509766
2013-01-15,51.009765625
2013-01-16,51.157779693603516
2013-01-17,51.38333511352539
2013-01-18,51.61592102050781
2013-01-22,51.23529815673828
2013-01-23,51.348087310791016
2013-01-24,51.5242805480957
2013-01-25,52.102264404296875
2013-01-28,51.89081954956055
2013-01-29,52.44765853881836
2013-01-30,52.22209167480469
2013-01-31,52.102264404296875
2013-02-01,52.2855339050293
2013-02-04,52.236175537109375
2013-02-05,52.62384033203125
2013-02-06,53.13839340209961
2013-02-07,52.90578842163086
2013-02-08,53.20183563232422
2013-02-11,53.15248489379883
2013-02-12,53.42738342285156
2013-02-13,53.32868194580078
2013-02-14,53.434425354003906
2013-02-15,53.68112564086914
2013-02-19,54.2450065612793
2013-02-20,54.0265007019043
2013-02-21,54.18156814575195
2013-02-22,54.174434661865234
2013-02-25,53.69133377075195
2013-02-26,53.81920623779297
2013-02-27,54.22418975830078
2013-02-28,54.074989318847656
2013-03-01,54.494163513183594
2013-03-04,54.849422454833984
2013-03-05,55.176246643066406
2013-03-06,54.98443603515625
2013-03-07,55.240177154541016
2013-03-08,55.55278396606445
2013-03-11,55.73041915893555
2013-03-12,55.8156852722168
2013-03-13,55.808597564697266
2013-03-14,56.19932174682617
2013-03-15,56.263275146484375
2013-03-18,55.99332046508789
2013-03-19,56.0288200378418
2013-03-20,56.44801330566406
2013-03-21,56.13541793823242
2013-03-22,56.65406036376953
2013-03-25,56.611427307128906
2013-03-26,57.442691802978516
2013-03-27,57.74110412597656
2013-03-28,57.925804138183594
2013-04-01,58.209991455078125
2013-04-02,58.7499885559082
2013-04-03,58.30949783325195
2013-04-04,58.55105209350586
2013-04-05,58.28816604614258
2013-04-08,57.627410888671875
2013-04-09,57.918704986572266
2013-04-10,58.273948669433594
2013-04-11,58.48711013793945
2013-04-12,58.785499572753906
2013-04-15,58.05371856689453
2013-04-16,59.282859802246094
2013-04-17,59.60968780517578
2013-04-18,59.09812545776367
2013-04-19,60.02886199951172
2013-04-22,60.270416259765625
2013-04-23,60.710914611816406
2013-04-24,59.95781326293945
2013-04-25,60.5474967956543
2013-04-26,60.476463317871094
2013-04-29,60.80328369140625
2013-04-30,60.55461120605469
2013-05-01,59.84413528442383
2013-05-02,60.504886627197266
2013-05-03,60.92407989501953
2013-05-06,60.16383743286133
2013-05-07,60.767765045166016
2013-05-08,60.7180061340332
2013-05-09,60.49779510498047
2013-05-10,60.931182861328125
2013-05-13,60.9951171875
2013-05-14,61.790870666503906
2013-05-15,62.266876220703125
2013-05-16,62.131893157958984
2013-05-17,62.586612701416016
2013-05-20,62.529754638671875
2013-05-21,62.941829681396484
2013-05-22,62.8494758605957
2013-05-23,62.427162170410156
2013-05-24,62.147972106933594
2013-05-28,62.71348190307617
2013-05-29,61.31047058105469
2013-05-30,61.553802490234375
2013-05-31,60.258201599121094
2013-06-03,60.63759231567383
2013-06-04,60.200927734375
2013-06-05,59.9002685546875
2013-06-06,60.458614349365234
2013-06-07,60.7807502746582
2013-06-10,60.945377349853516
2013-06-11,60.62327194213867
2013-06-12,59.94322967529297
2013-06-13,60.7807502746582
2013-06-14,60.7807502746582
2013-06-17,61.29611587524414
2013-06-18,61.81869888305664
2013-06-19,60.74494934082031
2013-06-20,59.141502380371094
2013-06-21,59.556678771972656
2013-06-24,60.56599807739258
2013-06-25,61.09568405151367
2013-06-26,62.26966094970703
2013-06-27,62.06919860839844
2013-06-28,61.460750579833984
2013-07-01,62.011966705322266
2013-07-02,61.96901321411133
2013-07-03,62.11931610107422
2013-07-05,62.89956283569336
2013-07-08,63.41497039794922
2013-07-09,63.622581481933594
2013-07-10,63.88025665283203
2013-07-11,64.18805694580078
2013-07-12,64.4171371459961
2013-07-15,64.71062469482422
2013-07-16,64.71062469482422
2013-07-17,64.51734161376953
2013-07-18,64.54598236083984
2013-07-19,66.02058410644531
2013-07-22,66.05636596679688
2013-07-23,66.15657043457031
2013-07-24,66.11363983154297
2013-07-25,66.26395416259766
2013-07-26,66.45008850097656
2013-07-29,66.72210693359375
2013-07-30,66.69345092773438
2013-07-31,66.92969512939453
2013-08-01,67.12296295166016
2013-08-02,67.56676483154297
2013-08-05,67.14445495605469
2013-08-06,67.15158081054688
2013-08-07,67.04421997070312
2013-08-08,66.81513214111328
2013-08-09,66.11363983154297
2013-08-12,65.85591888427734
2013-08-13,66.57894134521484
2013-08-14,64.92537689208984
2013-08-15,64.10218048095703
2013-08-16,63.973323822021484
2013-08-19,64.74642944335938
2013-08-20,64.23103332519531
2013-08-21,63.565303802490234
2013-08-22,63.17876052856445
2013-08-23,63.762935638427734
2013-08-26,63.128273010253906
2013-08-27,62.14741897583008
2013-08-28,62.40704345703125
2013-08-29,62.43590545654297
2013-08-30,62.32052230834961
2013-09-03,62.327728271484375
2013-09-04,62.67393112182617
2013-09-05,62.774871826171875
2013-09-06,62.86140823364258
2013-09-09,63.14990997314453
2013-09-10,63.84949493408203
2013-09-11,64.35433197021484
2013-09-12,64.19568634033203
2013-09-13,63.87834930419922
2013-09-16,64.21009063720703
2013-09-17,64.23172760009766
2013-09-18,64.84477233886719
