Date,EMN
2010-11-05,26.553598403930664
2010-11-08,26.56359100341797
2010-11-09,26.243820190429688
2010-11-10,26.113927841186523
2010-11-11,26.41370391845703
2010-11-12,25.777507781982422
2010-11-15,25.79416847229004
2010-11-16,25.447755813598633
2010-11-17,25.670927047729492
2010-11-18,26.300457000732422
2010-11-19,26.347089767456055
2010-11-22,26.443681716918945
2010-11-23,25.900747299194336
2010-11-24,26.473651885986328
2010-11-26,26.48365592956543
2010-11-29,26.40370750427246
2010-11-30,25.91740608215332
2010-12-01,27.049898147583008
2010-12-02,26.969951629638672
2010-12-03,27.333017349243164
2010-12-06,27.362991333007812
2010-12-07,27.469589233398438
2010-12-08,27.349674224853516
2010-12-09,27.272621154785156
2010-12-10,27.192235946655273
2010-12-13,27.155363082885742
2010-12-14,27.286029815673828
2010-12-15,26.90076446533203
2010-12-16,26.934263229370117
2010-12-17,26.884017944335938
2010-12-20,27.061573028564453
2010-12-21,27.43678092956543
2010-12-22,27.503782272338867
2010-12-23,27.60427474975586
2010-12-27,27.734935760498047
2010-12-28,27.8890323638916
2010-12-29,28.13692855834961
2010-12-30,28.123533248901367
2010-12-31,28.167081832885742
2011-01-03,28.5925350189209
2011-01-04,29.095041275024414
2011-01-05,29.3094425201416
2011-01-06,29.22903823852539
2011-01-07,29.22234344482422
2011-01-10,29.57074546813965
2011-01-11,29.667888641357422
2011-01-12,31.121807098388672
2011-01-13,30.914127349853516
2011-01-14,31.074909210205078
2011-01-18,31.54057502746582
2011-01-19,30.86386489868164
2011-01-20,30.3446102142334
2011-01-21,30.34125518798828
2011-01-24,30.77006721496582
2011-01-25,30.260847091674805
2011-01-26,31.45345687866211
2011-01-27,31.11176109313965
2011-01-28,30.77006721496582
2011-01-31,31.108413696289062
2011-02-01,30.64275360107422
2011-02-02,30.686311721801758
2011-02-03,30.559001922607422
2011-02-04,30.723148345947266
2011-02-07,30.917463302612305
2011-02-08,31.2055721282959
2011-02-09,30.75665283203125
2011-02-10,30.937549591064453
2011-02-11,31.26250648498535
2011-02-14,31.383108139038086
2011-02-15,30.70640754699707
2011-02-16,31.42666244506836
2011-02-17,32.25076675415039
2011-02-18,31.962677001953125
2011-02-22,30.32114601135254
2011-02-23,30.01964569091797
2011-02-24,30.14360809326172
2011-02-25,30.602542877197266
2011-02-28,31.292667388916016
2011-03-01,30.528858184814453
2011-03-02,31.66452407836914
2011-03-03,32.59581756591797
2011-03-04,32.28092956542969
2011-03-07,31.90237808227539
2011-03-08,32.63936996459961
2011-03-09,31.989471435546875
2011-03-10,31.235715866088867
2011-03-11,31.696990966796875
2011-03-14,31.59935188293457
2011-03-15,31.141441345214844
2011-03-16,31.033693313598633
2011-03-17,31.76432991027832
2011-03-18,31.58250617980957
2011-03-21,32.29295349121094
2011-03-22,32.17510986328125
2011-03-23,32.59599304199219
2011-03-24,32.79801559448242
2011-03-25,33.03706741333008
2011-03-28,32.74413299560547
2011-03-29,33.25592041015625
2011-03-30,33.2929573059082
2011-03-31,33.441097259521484
2011-04-01,33.80138397216797
2011-04-04,33.88890838623047
2011-04-05,33.962989807128906
2011-04-06,33.65321350097656
2011-04-07,33.760963439941406
2011-04-08,33.66669845581055
2011-04-11,32.902381896972656
2011-04-12,32.447837829589844
2011-04-13,32.40741729736328
2011-04-14,32.666690826416016
2011-04-15,33.21887969970703
2011-04-18,32.94952392578125
2011-04-19,33.37711715698242
2011-04-20,33.67005920410156
2011-04-21,33.92594909667969
2011-04-25,34.01348876953125
2011-04-26,34.17173767089844
2011-04-27,34.441104888916016
2011-04-28,34.65659713745117
2011-04-29,36.11113357543945
2011-05-02,35.5185432434082
2011-05-03,34.75086975097656
2011-05-04,34.34009552001953
2011-05-05,34.158267974853516
2011-05-06,34.835044860839844
2011-05-09,35.65995788574219
2011-05-10,36.41416549682617
2011-05-11,35.690269470214844
2011-05-12,35.32326889038086
2011-05-13,35.20205307006836
2011-05-16,34.77779769897461
2011-05-17,34.279483795166016
2011-05-18,35.25929260253906
2011-05-19,35.41079330444336
2011-05-20,34.801368713378906
2011-05-23,33.67341995239258
2011-05-24,33.73402404785156
2011-05-25,34.61619567871094
2011-05-26,34.75423049926758
2011-05-27,35.1717414855957
2011-05-31,35.63975524902344
2011-06-01,34.41415023803711
2011-06-02,34.683528900146484
2011-06-03,33.89901351928711
2011-06-06,33.713829040527344
2011-06-07,34.18521499633789
2011-06-08,33.87545394897461
2011-06-09,34.05390167236328
2011-06-10,33.57577896118164
2011-06-13,33.40324783325195
2011-06-14,34.089996337890625
2011-06-15,32.71311569213867
2011-06-16,32.22260665893555
2011-06-17,32.14480209350586
2011-06-20,32.63532257080078
2011-06-21,33.86332702636719
2011-06-22,33.741539001464844
2011-06-23,33.48106002807617
2011-06-24,33.349124908447266
2011-06-27,33.4438362121582
2011-06-28,33.63667678833008
2011-06-29,34.1982421875
2011-06-30,34.52976989746094
2011-07-01,35.179290771484375
2011-07-05,34.98646545410156
2011-07-06,35.13532638549805
2011-07-07,35.747642517089844
2011-07-08,35.40596008300781
2011-07-11,34.66509246826172
2011-07-12,34.472267150878906
2011-07-13,34.316650390625
2011-07-14,33.96482467651367
2011-07-15,34.11029052734375
2011-07-18,33.694183349609375
2011-07-19,34.51285934448242
2011-07-20,34.72597885131836
2011-07-21,35.34169006347656
2011-07-22,35.331539154052734
2011-07-25,35.28417205810547
2011-07-26,35.23343276977539
2011-07-27,34.276058197021484
2011-07-28,33.88362121582031
2011-07-29,32.6759147644043
2011-08-01,32.74357986450195
2011-08-02,31.454673767089844
2011-08-03,31.187410354614258
2011-08-04,29.02232551574707
2011-08-05,29.0933780670166
2011-08-08,26.410690307617188
2011-08-09,28.345727920532227
2011-08-10,27.324092864990234
2011-08-11,28.42353630065918
2011-08-12,28.738155364990234
2011-08-15,29.140724182128906
2011-08-16,28.47429084777832
2011-08-17,28.220569610595703
2011-08-18,26.18741798400879
2011-08-19,25.71042251586914
2011-08-22,25.32477378845215
2011-08-23,26.224626541137695
2011-08-24,26.4039363861084
2011-08-25,26.129901885986328
2011-08-26,26.742219924926758
2011-08-29,27.824764251708984
2011-08-30,28.07510757446289
2011-08-31,27.98714828491211
2011-09-01,27.391748428344727
2011-09-02,26.461437225341797
2011-09-06,25.311237335205078
2011-09-07,25.98106575012207
2011-09-08,25.54804229736328
2011-09-09,24.526391983032227
2011-09-12,24.36739158630371
2011-09-13,25.035261154174805
2011-09-14,25.338539123535156
2011-09-15,25.97235107421875
2011-09-16,25.979164123535156
2011-09-19,25.617961883544922
2011-09-20,24.939861297607422
2011-09-21,24.20042610168457
2011-09-22,22.697689056396484
2011-09-23,22.813547134399414
2011-09-26,24.108417510986328
2011-09-27,24.442359924316406
2011-09-28,23.709733963012695
2011-09-29,24.105005264282227
2011-09-30,23.351940155029297
2011-10-03,23.328083038330078
2011-10-04,24.398052215576172
2011-10-05,24.241308212280273
2011-10-06,24.473024368286133
2011-10-07,24.17997169494629
2011-10-10,25.127277374267578
2011-10-11,25.243131637573242
2011-10-12,25.461206436157227
2011-10-13,25.318096160888672
2011-10-14,26.026865005493164
2011-10-17,25.379438400268555
2011-10-18,25.808794021606445
2011-10-19,24.629772186279297
2011-10-20,24.663843154907227
2011-10-21,25.529367446899414
2011-10-24,26.45622444152832
2011-10-25,25.188610076904297
2011-10-26,25.638410568237305
2011-10-27,27.294475555419922
2011-10-28,28.568899154663086
2011-10-31,26.776535034179688
2011-11-01,26.101835250854492
2011-11-02,26.544816970825195
2011-11-03,27.430774688720703
2011-11-04,27.137725830078125
2011-11-07,27.0695743560791
2011-11-08,28.269031524658203
2011-11-09,26.599334716796875
2011-11-10,27.17862892150879
2011-11-11,27.66248321533203
2011-11-14,27.56708526611328
2011-11-15,27.853317260742188
2011-11-16,27.171812057495117
2011-11-17,25.897380828857422
2011-11-18,25.761075973510742
2011-11-21,25.181804656982422
2011-11-22,25.20905876159668
2011-11-23,24.309467315673828
2011-11-25,24.173166275024414
2011-11-28,24.915996551513672
2011-11-29,25.23632049560547
2011-11-30,27.001426696777344
2011-12-01,26.517555236816406
2011-12-02,26.183610916137695
2011-12-05,26.52436637878418
2011-12-06,26.599334716796875
2011-12-07,26.68792724609375
2011-12-08,25.951900482177734
2011-12-09,26.23812484741211
2011-12-12,25.277210235595703
2011-12-13,25.03013038635254
2011-12-14,24.81051254272461
2011-12-15,24.851682662963867
2011-12-16,25.215436935424805
2011-12-19,24.570295333862305
2011-12-20,26.560630798339844
2011-12-21,26.485126495361328
2011-12-22,26.848875045776367
2011-12-23,27.068504333496094
2011-12-27,27.027324676513672
2011-12-28,26.4508056640625
2011-12-29,26.99987030029297
2011-12-30,26.80770492553711
2012-01-03,27.590112686157227
2012-01-04,27.514616012573242
2012-01-05,27.521472930908203
2012-01-06,28.35878562927246
2012-01-09,28.448015213012695
2012-01-10,29.690250396728516
2012-01-11,30.685405731201172
2012-01-12,31.632558822631836
2012-01-13,31.02170753479004
2012-01-17,30.959945678710938
2012-01-18,31.618812561035156
2012-01-19,31.913921356201172
2012-01-20,31.563913345336914
2012-01-23,31.76980972290039
2012-01-24,31.742347717285156
2012-01-25,32.21591567993164
2012-01-26,32.33945083618164
2012-01-27,34.597442626953125
2012-01-30,34.508209228515625
2012-01-31,34.535667419433594
2012-02-01,35.99067306518555
2012-02-02,35.82597732543945
2012-02-03,36.83485412597656
2012-02-06,37.267242431640625
2012-02-07,37.18486785888672
2012-02-08,37.383907318115234
2012-02-09,37.425079345703125
2012-02-10,36.89662551879883
2012-02-13,37.212337493896484
2012-02-14,37.15742111206055
2012-02-15,36.78679656982422
2012-02-16,37.397640228271484
2012-02-17,37.480003356933594
2012-02-21,37.329002380371094
2012-02-22,37.01329040527344
2012-02-23,37.09566116333008
2012-02-24,36.92407989501953
2012-02-27,37.15056610107422
2012-02-28,37.720218658447266
2012-02-29,37.15056610107422
2012-03-01,36.91720962524414
2012-03-02,36.752498626708984
2012-03-05,35.853416442871094
2012-03-06,34.39841079711914
2012-03-07,35.11904525756836
2012-03-08,36.01126480102539
2012-03-09,35.74360656738281
2012-03-12,35.475929260253906
2012-03-13,35.95188522338867
2012-03-14,35.53802490234375
2012-03-15,35.834625244140625
2012-03-16,35.889808654785156
2012-03-19,35.77253723144531
2012-03-20,35.51732635498047
2012-03-21,35.50353240966797
2012-03-22,35.0551643371582
2012-03-23,35.331085205078125
2012-03-26,35.820838928222656
2012-03-27,35.84841537475586
2012-03-28,35.2620964050293
2012-03-29,35.331085205078125
2012-03-30,35.6552848815918
2012-04-02,36.42784881591797
2012-04-03,36.79343795776367
2012-04-04,36.42784881591797
2012-04-05,35.924293518066406
2012-04-09,35.63459777832031
2012-04-10,34.42745590209961
2012-04-11,35.124149322509766
2012-04-12,36.400264739990234
2012-04-13,35.9656982421875
2012-04-16,36.17952346801758
2012-04-17,36.938297271728516
2012-04-18,36.496822357177734
2012-04-19,36.38645935058594
2012-04-20,36.39335632324219
2012-04-23,36.02086639404297
2012-04-24,35.71735382080078
2012-04-25,37.19350814819336
2012-04-26,37.3935546875
2012-04-27,37.283180236816406
2012-04-30,37.22800827026367
2012-05-01,37.5177116394043
2012-05-02,37.32456588745117
2012-05-03,36.489933013916016
2012-05-04,34.97928237915039
2012-05-07,35.33797073364258
2012-05-08,34.92410659790039
2012-05-09,34.58610916137695
2012-05-10,34.48954391479492
2012-05-11,34.268795013427734
2012-05-14,33.28239822387695
2012-05-15,32.59260559082031
2012-05-16,31.958003997802734
2012-05-17,30.647401809692383
2012-05-18,30.516342163085938
2012-05-21,31.640701293945312
2012-05-22,31.36479949951172
2012-05-23,31.723482131958008
2012-05-24,32.42017364501953
2012-05-25,32.847835540771484
2012-05-29,34.137752532958984
2012-05-30,32.716773986816406
2012-05-31,32.11666488647461
2012-06-01,30.08177375793457
2012-06-04,29.840335845947266
2012-06-05,30.87503433227539
2012-06-06,32.0683708190918
2012-06-07,32.63399887084961
2012-06-08,32.91679763793945
2012-06-11,31.633798599243164
2012-06-12,32.66848373413086
2012-06-13,31.850046157836914
2012-06-14,32.41879653930664
2012-06-15,32.84883117675781
2012-06-18,33.14013671875
2012-06-19,34.2152214050293
2012-06-20,33.9863166809082
2012-06-21,32.32169723510742
2012-06-22,32.59218978881836
2012-06-25,31.794557571411133
2012-06-26,32.71010971069336
2012-06-27,33.452247619628906
2012-06-28,33.38290786743164
2012-06-29,34.93655014038086
2012-07-02,34.485713958740234
2012-07-03,35.29722213745117
2012-07-05,34.86025619506836
2012-07-06,34.783966064453125
2012-07-09,34.2568359375
2012-07-10,33.875362396240234
2012-07-11,32.92512130737305
2012-07-12,32.95286560058594
2012-07-13,33.840675354003906
2012-07-16,33.701942443847656
2012-07-17,33.9447021484375
2012-07-18,34.652183532714844
2012-07-19,34.56894302368164
2012-07-20,34.11811447143555
2012-07-23,33.43144989013672
2012-07-24,33.24416732788086
2012-07-25,33.62565994262695
2012-07-26,34.39554214477539
2012-07-27,35.88679504394531
2012-07-30,35.3735237121582
2012-07-31,36.261322021484375
2012-08-01,36.053245544433594
2012-08-02,36.56651306152344
2012-08-03,36.87862777709961
2012-08-06,37.65546798706055
2012-08-07,38.05775451660156
2012-08-08,37.724815368652344
2012-08-09,37.92596435546875
2012-08-10,37.82887268066406
2012-08-13,37.724815368652344
2012-08-14,37.11444854736328
2012-08-15,37.40576934814453
2012-08-16,38.016136169433594
2012-08-17,38.640357971191406
2012-08-20,38.51551818847656
2012-08-21,38.66118240356445
2012-08-22,38.79294967651367
2012-08-23,38.550201416015625
2012-08-24,38.33518600463867
2012-08-27,38.41147994995117
2012-08-28,38.61956024169922
2012-08-29,38.203407287597656
2012-08-30,37.83579635620117
2012-08-31,38.328250885009766
2012-09-04,37.82887268066406
2012-09-05,38.189537048339844
2012-09-06,39.31316375732422
2012-09-07,39.79175567626953
2012-09-10,39.65302276611328
2012-09-11,39.21607208251953
2012-09-12,39.26482391357422
2012-09-13,40.533016204833984
2012-09-14,40.86051559448242
2012-09-17,40.2542839050293
2012-09-18,40.10099792480469
2012-09-19,40.52605056762695
2012-09-20,39.96861267089844
2012-09-21,39.84318161010742
2012-09-24,39.48085021972656
2012-09-25,39.02095413208008
2012-09-26,38.554100036621094
2012-09-27,39.27876663208008
2012-09-28,39.7247314453125
2012-10-01,39.82924270629883
2012-10-02,39.501766204833984
2012-10-03,39.369354248046875
2012-10-04,40.06615447998047
2012-10-05,41.20194625854492
2012-10-08,39.717750549316406
2012-10-09,39.23696517944336
2012-10-10,38.70042037963867
2012-10-11,38.1290397644043
2012-10-12,37.801551818847656
2012-10-15,38.7840461730957
2012-10-16,39.87105941772461
2012-10-17,40.18461990356445
2012-10-18,40.44940185546875
2012-10-19,39.076690673828125
2012-10-22,39.16032028198242
2012-10-23,37.81547927856445
2012-10-24,37.947872161865234
2012-10-25,37.38347625732422
2012-10-26,41.9405517578125
2012-10-31,41.278594970703125
2012-11-01,42.25412368774414
2012-11-02,41.320411682128906
2012-11-05,41.849971771240234
2012-11-06,42.142642974853516
2012-11-07,41.836029052734375
2012-11-08,40.44940185546875
2012-11-09,40.08706283569336
2012-11-12,39.87105941772461
2012-11-13,39.84318161010742
2012-11-14,38.67256546020508
2012-11-15,38.35900115966797
2012-11-16,38.804954528808594
2012-11-19,40.6723747253418
2012-11-20,40.86749267578125
2012-11-21,41.19496154785156
2012-11-23,41.84300231933594
2012-11-26,41.28556442260742
2012-11-27,41.132266998291016
2012-11-28,41.7663459777832
2012-11-29,42.240196228027344
2012-11-30,42.40043640136719
2012-12-03,41.80120086669922
2012-12-04,41.571250915527344
2012-12-05,41.99629592895508
2012-12-06,42.40043640136719
2012-12-07,43.097251892089844
2012-12-10,43.696502685546875
2012-12-11,43.31326675415039
2012-12-12,44.351505279541016
2012-12-13,44.63853454589844
2012-12-14,45.282630920410156
2012-12-17,46.03874206542969
2012-12-18,46.47980880737305
2012-12-19,46.01774978637695
2012-12-20,46.66183853149414
2012-12-21,46.206764221191406
2012-12-24,46.710845947265625
2012-12-26,46.69683074951172
2012-12-27,46.710845947265625
2012-12-28,46.24177169799805
2012-12-31,47.64197540283203
2013-01-02,48.853153228759766
2013-01-03,48.22306823730469
2013-01-04,49.11918258666992
2013-01-07,49.10520553588867
2013-01-08,48.66413497924805
2013-01-09,49.41324234008789
2013-01-10,49.82630157470703
2013-01-11,49.371219635009766
2013-01-14,49.35723114013672
2013-01-15,49.13319396972656
2013-01-16,49.007171630859375
2013-01-17,50.07134246826172
2013-01-18,49.86130905151367
2013-01-22,50.029319763183594
2013-01-23,49.672271728515625
2013-01-24,49.87531280517578
2013-01-25,50.33735656738281
2013-01-28,50.148345947265625
2013-01-29,50.73644256591797
2013-01-30,50.06432342529297
2013-01-31,49.81229782104492
2013-02-01,51.4575309753418
2013-02-04,50.743431091308594
2013-02-05,51.023468017578125
2013-02-06,50.94646453857422
2013-02-07,50.73644256591797
2013-02-08,51.32450866699219
2013-02-11,51.89860534667969
2013-02-12,51.75858688354492
2013-02-13,52.35365676879883
2013-02-14,51.86360549926758
2013-02-15,51.42951965332031
2013-02-19,51.408538818359375
2013-02-20,49.16120147705078
2013-02-21,48.11104202270508
2013-02-22,50.19034194946289
2013-02-25,47.60696792602539
2013-02-26,48.006019592285156
2013-02-27,49.560264587402344
2013-02-28,48.818153381347656
2013-03-01,48.80415725708008
2013-03-04,48.853153228759766
2013-03-05,49.791297912597656
2013-03-06,50.40737533569336
2013-03-07,50.421363830566406
2013-03-08,50.56840896606445
2013-03-11,50.953460693359375
2013-03-12,51.21950149536133
2013-03-13,51.121070861816406
2013-03-14,51.493656158447266
2013-03-15,51.0367317199707
2013-03-18,51.198421478271484
2013-03-19,51.1562385559082
2013-03-20,51.4444580078125
2013-03-21,49.546409606933594
2013-03-22,49.28629684448242
2013-03-25,48.49894714355469
2013-03-26,48.66767501831055
2013-03-27,48.55519485473633
2013-03-28,49.117576599121094
2013-04-01,48.604400634765625
2013-04-02,47.94358825683594
2013-04-03,46.72743225097656
2013-04-04,47.4655647277832
2013-04-05,47.90141677856445
2013-04-08,47.70457458496094
2013-04-09,48.189640045166016
2013-04-10,47.73269271850586
2013-04-11,48.00685501098633
2013-04-12,47.8029899597168
2013-04-15,46.10879898071289
2013-04-16,47.711605072021484
2013-04-17,47.078922271728516
2013-04-18,46.643062591552734
2013-04-19,49.068363189697266
2013-04-22,48.73093032836914
2013-04-23,49.6307487487793
2013-04-24,50.50947189331055
2013-04-25,51.07188034057617
2013-04-26,48.48489761352539
2013-04-29,47.992794036865234
2013-04-30,46.85396957397461
2013-05-01,45.03322219848633
2013-05-02,46.418121337890625
2013-05-03,47.725669860839844
2013-05-06,48.168540954589844
2013-05-07,48.674713134765625
2013-05-08,48.22477722167969
2013-05-09,46.98752212524414
2013-05-10,47.26873016357422
2013-05-13,46.790687561035156
2013-05-14,47.4093132019043
2013-05-15,49.79244613647461
2013-05-16,50.19313049316406
2013-05-17,51.98575210571289
2013-05-20,51.578041076660156
2013-05-21,51.42335891723633
2013-05-22,50.92426300048828
2013-05-23,50.692264556884766
2013-05-24,50.544620513916016
2013-05-28,50.530574798583984
2013-05-29,50.53761291503906
2013-05-30,50.5587043762207
2013-05-31,50.41810607910156
2013-06-03,50.853939056396484
2013-06-04,49.989288330078125
2013-06-05,48.45676803588867
2013-06-06,48.9488525390625
2013-06-07,49.50422286987305
2013-06-10,49.59561538696289
2013-06-11,48.78718185424805
2013-06-12,48.51887512207031
2013-06-13,50.38282775878906
2013-06-14,50.14277267456055
2013-06-17,51.01824188232422
2013-06-18,51.71721649169922
2013-06-19,51.06768035888672
2013-06-20,49.747371673583984
2013-06-21,49.980384826660156
2013-06-24,49.42259979248047
2013-06-25,49.655609130859375
2013-06-26,50.89115905761719
2013-06-27,50.84878158569336
2013-06-28,49.42967987060547
2013-07-01,50.39693832397461
2013-07-02,49.923885345458984
2013-07-03,50.14984130859375
2013-07-05,50.84173583984375
2013-07-08,51.335968017578125
2013-07-09,51.844322204589844
2013-07-10,51.54071807861328
2013-07-11,52.22557067871094
2013-07-12,52.218509674072266
2013-07-15,52.3879508972168
2013-07-16,51.9572868347168
2013-07-17,53.150489807128906
2013-07-18,52.86101531982422
2013-07-19,53.45407485961914
2013-07-22,53.38347625732422
2013-07-23,53.52469253540039
2013-07-24,52.98103713989258
2013-07-25,53.28463363647461
2013-07-26,52.35971450805664
2013-07-29,52.97396469116211
2013-07-30,56.30648422241211
2013-07-31,56.786582946777344
2013-08-01,58.10686111450195
2013-08-02,58.18455123901367
2013-08-05,58.240989685058594
2013-08-06,57.13251876831055
2013-08-07,57.14667892456055
2013-08-08,56.8148193359375
2013-08-09,56.53239822387695
2013-08-12,55.981689453125
2013-08-13,56.92778396606445
2013-08-14,56.525360107421875
2013-08-15,55.28977584838867
2013-08-16,54.96500015258789
2013-08-19,55.05678939819336
2013-08-20,55.40980529785156
2013-08-21,55.310943603515625
2013-08-22,56.09465026855469
2013-08-23,56.2499885559082
2013-08-26,55.26151657104492
2013-08-27,53.57411193847656
2013-08-28,53.12929916381836
2013-08-29,53.9765510559082
2013-08-30,53.65884017944336
2013-09-03,54.25897979736328
2013-09-04,54.280155181884766
2013-09-05,54.21660232543945
2013-09-06,54.280155181884766
2013-09-09,54.569610595703125
2013-09-10,54.8943977355957
2013-09-11,55.5819091796875
2013-09-12,55.043251037597656
2013-09-13,54.2210693359375
2013-09-16,54.079315185546875
