Date,AEP
2010-11-04,21.38878059387207
2010-11-05,21.451372146606445
2010-11-08,21.272809982299805
2010-11-09,21.25552749633789
2010-11-10,21.082721710205078
2010-11-11,21.048154830932617
2010-11-12,21.036630630493164
2010-11-15,20.98478889465332
2010-11-16,20.702531814575195
2010-11-17,20.5758056640625
2010-11-18,20.771657943725586
2010-11-19,20.59308624267578
2010-11-22,20.731342315673828
2010-11-23,20.55276870727539
2010-11-24,20.748620986938477
2010-11-26,20.650693893432617
2010-11-29,20.55276870727539
2010-11-30,20.506690979003906
2010-12-01,20.96751594543457
2010-12-02,20.783180236816406
2010-12-03,20.731342315673828
2010-12-06,20.621898651123047
2010-12-07,20.402999877929688
2010-12-08,20.20714569091797
2010-12-09,20.37419891357422
2010-12-10,20.52973175048828
2010-12-13,20.662212371826172
2010-12-14,20.783180236816406
2010-12-15,20.5758056640625
2010-12-16,20.76590347290039
2010-12-17,20.731342315673828
2010-12-20,20.714054107666016
2010-12-21,20.621898651123047
2010-12-22,20.714054107666016
2010-12-23,20.691011428833008
2010-12-27,20.667966842651367
2010-12-28,20.76590347290039
2010-12-29,20.80622673034668
2010-12-30,20.76590347290039
2010-12-31,20.725576400756836
2011-01-03,20.881099700927734
2011-01-04,21.03087043762207
2011-01-05,20.714054107666016
2011-01-06,20.817739486694336
2011-01-07,20.737096786499023
2011-01-10,20.598846435546875
2011-01-11,20.691011428833008
2011-01-12,20.70829963684082
2011-01-13,20.547012329101562
2011-01-14,20.4202823638916
2011-01-18,20.85805892944336
2011-01-19,20.70829963684082
2011-01-20,21.00783348083496
2011-01-21,20.99054718017578
2011-01-24,21.169113159179688
2011-01-25,21.11727523803711
2011-01-26,20.973255157470703
2011-01-27,21.134559631347656
2011-01-28,20.656452178955078
2011-01-31,20.55276870727539
2011-02-01,20.70829963684082
2011-02-02,20.558530807495117
2011-02-03,20.63341522216797
2011-02-04,20.518205642700195
2011-02-07,20.7601375579834
2011-02-08,20.906009674072266
2011-02-09,20.85349464416504
2011-02-10,20.777639389038086
2011-02-11,20.923511505126953
2011-02-14,20.725126266479492
2011-02-15,20.906009674072266
2011-02-16,20.87100601196289
2011-02-17,20.91767692565918
2011-02-18,20.86515998840332
2011-02-22,20.777639389038086
2011-02-23,20.643444061279297
2011-02-24,20.485904693603516
2011-02-25,20.585098266601562
2011-02-28,20.876834869384766
2011-03-01,20.596765518188477
2011-03-02,20.765981674194336
2011-03-03,20.981853485107422
2011-03-04,20.61427116394043
2011-03-07,20.777639389038086
2011-03-08,20.993528366088867
2011-03-09,21.18024253845215
2011-03-10,20.85932731628418
2011-03-11,20.894336700439453
2011-03-14,20.620100021362305
2011-03-15,20.37504005432129
2011-03-16,19.98994255065918
2011-03-17,19.604846954345703
2011-03-18,19.727388381958008
2011-03-21,19.87325096130371
2011-03-22,19.931598663330078
2011-03-23,20.129976272583008
2011-03-24,20.31085968017578
2011-03-25,20.25251579284668
2011-03-28,20.2408447265625
2011-03-29,20.480066299438477
2011-03-30,20.71345329284668
2011-03-31,20.5034122467041
2011-04-01,20.725126266479492
2011-04-04,20.684289932250977
2011-04-05,20.596765518188477
2011-04-06,20.754295349121094
2011-04-07,20.695953369140625
2011-04-08,20.60259437561035
2011-04-11,20.29335594177246
2011-04-12,20.182498931884766
2011-04-13,20.37504005432129
2011-04-14,20.520910263061523
2011-04-15,20.690126419067383
2011-04-18,20.60259437561035
2011-04-19,20.497577667236328
2011-04-20,20.73095703125
2011-04-21,20.707622528076172
2011-04-25,20.765981674194336
2011-04-26,20.935176849365234
2011-04-27,21.1393985748291
2011-04-28,21.226924896240234
2011-04-29,21.285266876220703
2011-05-02,21.320280075073242
2011-05-03,21.559499740600586
2011-05-04,21.378623962402344
2011-05-05,21.39028549194336
2011-05-06,21.467113494873047
2011-05-09,21.555742263793945
2011-05-10,21.77437400817871
2011-05-11,21.780282974243164
2011-05-12,22.235271453857422
2011-05-13,22.205720901489258
2011-05-16,22.288448333740234
2011-05-17,22.956151962280273
2011-05-18,22.891162872314453
2011-05-19,22.737525939941406
2011-05-20,22.778894424438477
2011-05-23,22.684349060058594
2011-05-24,22.956151962280273
2011-05-25,22.767078399658203
2011-05-26,22.672527313232422
2011-05-27,22.64297866821289
2011-05-31,22.57207679748535
2011-06-01,22.46571159362793
2011-06-02,22.43617057800293
2011-06-03,22.16435432434082
2011-06-06,22.205720901489258
2011-06-07,22.199819564819336
2011-06-08,22.252992630004883
2011-06-09,22.134817123413086
2011-06-10,21.933917999267578
2011-06-13,21.9398250579834
2011-06-14,22.052095413208008
2011-06-15,21.821640014648438
2011-06-16,22.0698184967041
2011-06-17,22.241178512573242
2011-06-20,22.400724411010742
2011-06-21,22.38298797607422
2011-06-22,22.205720901489258
2011-06-23,22.040264129638672
2011-06-24,21.922094345092773
2011-06-27,22.040264129638672
2011-06-28,22.117088317871094
2011-06-29,22.199819564819336
2011-06-30,22.264820098876953
2011-07-01,22.560256958007812
2011-07-05,22.755250930786133
2011-07-06,22.749347686767578
2011-07-07,22.76116371154785
2011-07-08,22.660717010498047
2011-07-11,22.40662956237793
2011-07-12,22.548442840576172
2011-07-13,22.43617057800293
2011-07-14,22.199819564819336
2011-07-15,22.146635055541992
2011-07-18,21.92799949645996
2011-07-19,22.09345245361328
2011-07-20,22.2175350189209
2011-07-21,22.46571159362793
2011-07-22,22.282541275024414
2011-07-25,22.300268173217773
2011-07-26,22.276628494262695
2011-07-27,22.270715713500977
2011-07-28,21.957550048828125
2011-07-29,21.780282974243164
2011-08-01,22.365264892578125
2011-08-02,21.933917999267578
2011-08-03,21.933917999267578
2011-08-04,21.28984260559082
2011-08-05,21.41393280029297
2011-08-08,20.29475212097168
2011-08-09,20.983020782470703
2011-08-10,20.510217666625977
2011-08-11,21.407949447631836
2011-08-12,21.401962280273438
2011-08-15,22.437345504760742
2011-08-16,22.257795333862305
2011-08-17,22.640830993652344
2011-08-18,22.299692153930664
2011-08-19,22.179990768432617
2011-08-22,22.168025970458984
2011-08-23,22.467273712158203
2011-08-24,22.868255615234375
2011-08-25,22.497196197509766
2011-08-26,22.479238510131836
2011-08-29,22.892200469970703
2011-08-30,23.011898040771484
2011-08-31,23.1196231842041
2011-09-01,22.964012145996094
2011-09-02,22.730606079101562
2011-09-06,22.820383071899414
2011-09-07,22.886211395263672
2011-09-08,22.55704116821289
2011-09-09,22.024385452270508
2011-09-12,22.215904235839844
2011-09-13,22.221891403198242
2011-09-14,22.419391632080078
2011-09-15,22.52712059020996
2011-09-16,22.455299377441406
2011-09-19,22.461284637451172
2011-09-20,22.9281063079834
2011-09-21,22.413402557373047
2011-09-22,22.19196128845215
2011-09-23,22.413402557373047
2011-09-26,22.604930877685547
2011-09-27,22.682727813720703
2011-09-28,22.56302833557129
2011-09-29,23.023855209350586
2011-09-30,22.75453758239746
2011-10-03,22.233858108520508
2011-10-04,21.940601348876953
2011-10-05,22.168025970458984
2011-10-06,22.515140533447266
2011-10-07,22.58696937561035
2011-10-10,23.089698791503906
2011-10-11,22.92212677001953
2011-10-12,22.868255615234375
2011-10-13,22.9281063079834
2011-10-14,23.137582778930664
2011-10-17,22.9281063079834
2011-10-18,23.077728271484375
2011-10-19,23.023855209350586
2011-10-20,23.317119598388672
2011-10-21,23.418869018554688
2011-10-24,23.370983123779297
2011-10-25,23.13159942626953
2011-10-26,23.221357345581055
2011-10-27,23.771963119506836
2011-10-28,23.592422485351562
2011-10-31,23.508636474609375
2011-11-01,23.167495727539062
2011-11-02,23.550539016723633
2011-11-03,23.86174774169922
2011-11-04,23.760005950927734
2011-11-07,23.795915603637695
2011-11-08,23.74140167236328
2011-11-09,23.275060653686523
2011-11-10,23.52336883544922
2011-11-11,23.935216903686523
2011-11-14,23.66266632080078
2011-11-15,23.753524780273438
2011-11-16,23.39618492126465
2011-11-17,23.214488983154297
2011-11-18,23.353788375854492
2011-11-21,23.044910430908203
2011-11-22,22.74208641052246
2011-11-23,22.469545364379883
2011-11-25,22.530107498168945
2011-11-28,22.887449264526367
2011-11-29,23.172094345092773
2011-11-30,24.032121658325195
2011-12-01,23.995777130126953
2011-12-02,23.771696090698242
2011-12-05,23.90492820739746
2011-12-06,24.068456649780273
2011-12-07,24.068456649780273
2011-12-08,23.795921325683594
2011-12-09,24.06240463256836
2011-12-12,23.8140869140625
2011-12-13,23.898874282836914
2011-12-14,23.45069122314453
2011-12-15,24.068456649780273
2011-12-16,24.020002365112305
2011-12-19,23.795921325683594
2011-12-20,24.189579010009766
2011-12-21,24.740726470947266
2011-12-22,25.055662155151367
2011-12-23,25.176795959472656
2011-12-27,25.225242614746094
2011-12-28,25.001157760620117
2011-12-29,25.158618927001953
2011-12-30,25.019317626953125
2012-01-03,24.6922664642334
2012-01-04,24.771011352539062
2012-01-05,24.801288604736328
2012-01-06,24.704383850097656
2012-01-09,24.819459915161133
2012-01-10,24.989051818847656
2012-01-11,24.970870971679688
2012-01-12,25.043542861938477
2012-01-13,25.055662155151367
2012-01-17,25.091997146606445
2012-01-18,25.158618927001953
2012-01-19,24.892133712768555
2012-01-20,24.83763313293457
2012-01-23,24.71043586730957
2012-01-24,24.631711959838867
2012-01-25,25.061717987060547
2012-01-26,25.001157760620117
2012-01-27,24.19564437866211
2012-01-30,23.898874282836914
2012-01-31,23.959442138671875
2012-02-01,23.86253547668457
2012-02-02,23.96550178527832
2012-02-03,23.971555709838867
2012-02-06,23.989721298217773
2012-02-07,24.153249740600586
2012-02-08,24.091960906982422
2012-02-09,24.12874412536621
2012-02-10,24.085824966430664
2012-02-13,24.337108612060547
2012-02-14,24.416776657104492
2012-02-15,24.269691467285156
2012-02-16,24.45968246459961
2012-02-17,24.349365234375
2012-02-21,24.43516731262207
2012-02-22,24.416776657104492
2012-02-23,23.23394012451172
2012-02-24,23.12361717224121
2012-02-27,23.4300537109375
2012-02-28,23.26457977294922
2012-02-29,23.05006980895996
2012-03-01,23.12361717224121
2012-03-02,23.26457977294922
2012-03-05,23.448448181152344
2012-03-06,23.405540466308594
2012-03-07,23.4300537109375
2012-03-08,23.405540466308594
2012-03-09,23.417802810668945
2012-03-12,23.705846786499023
2012-03-13,23.9326171875
2012-03-14,23.472959518432617
2012-03-15,23.540380477905273
2012-03-16,23.736495971679688
2012-03-19,23.540380477905273
2012-03-20,23.558767318725586
2012-03-21,23.4300537109375
2012-03-22,23.472959518432617
2012-03-23,23.58327865600586
2012-03-26,23.589412689208984
2012-03-27,23.687463760375977
2012-03-28,23.393278121948242
2012-03-29,23.46071434020996
2012-03-30,23.64457130432129
2012-04-02,23.82842254638672
2012-04-03,23.767139434814453
2012-04-04,23.64457130432129
2012-04-05,23.282974243164062
2012-04-09,23.172649383544922
2012-04-10,22.811059951782227
2012-04-11,22.841703414916992
2012-04-12,22.902986526489258
2012-04-13,22.866212844848633
2012-04-16,23.142005920410156
2012-04-17,23.282974243164062
2012-04-18,23.28910255432129
2012-04-19,23.221677780151367
2012-04-20,23.491344451904297
2012-04-23,23.319738388061523
2012-04-24,23.45456886291504
2012-04-25,23.589412689208984
2012-04-26,23.662948608398438
2012-04-27,23.718101501464844
2012-04-30,23.803913116455078
2012-05-01,23.82842254638672
2012-05-02,23.77939224243164
2012-05-03,23.626176834106445
2012-05-04,23.64457130432129
2012-05-07,23.607789993286133
2012-05-08,23.651220321655273
2012-05-09,23.713268280029297
2012-05-10,23.800128936767578
2012-05-11,23.8559627532959
2012-05-14,23.738080978393555
2012-05-15,23.341007232666016
2012-05-16,23.328590393066406
2012-05-17,23.223115921020508
2012-05-18,23.42165184020996
2012-05-21,23.471298217773438
2012-05-22,23.613996505737305
2012-05-23,23.44647789001465
2012-05-24,23.564359664916992
2012-05-25,23.719463348388672
2012-05-29,23.868375778198242
2012-05-30,23.700862884521484
2012-05-31,23.893199920654297
2012-06-01,23.818740844726562
2012-06-04,23.837350845336914
2012-06-05,24.147571563720703
2012-06-06,24.495018005371094
2012-06-07,24.495018005371094
2012-06-08,24.6439266204834
2012-06-11,24.550857543945312
2012-06-12,24.650127410888672
2012-06-13,24.63772964477539
2012-06-14,24.71837615966797
2012-06-15,24.78042221069336
2012-06-18,24.861082077026367
2012-06-19,24.83006477355957
2012-06-20,24.594287872314453
2012-06-21,24.259258270263672
2012-06-22,24.352319717407227
2012-06-25,24.302684783935547
2012-06-26,24.43918228149414
2012-06-27,24.650127410888672
2012-06-28,24.77421760559082
2012-06-29,24.755611419677734
2012-07-02,25.0782413482666
2012-07-03,25.444292068481445
2012-07-05,25.462909698486328
2012-07-06,25.41326904296875
2012-07-09,25.363643646240234
2012-07-10,25.456693649291992
2012-07-11,25.50633430480957
2012-07-12,25.649045944213867
2012-07-13,25.866186141967773
2012-07-16,25.97167205810547
2012-07-17,26.002702713012695
2012-07-18,26.002702713012695
2012-07-19,26.058528900146484
2012-07-20,26.015104293823242
2012-07-23,25.866186141967773
2012-07-24,25.711076736450195
2012-07-25,25.5745906829834
2012-07-26,26.027515411376953
2012-07-27,26.319120407104492
2012-07-30,26.41217613220215
2012-07-31,26.20744514465332
2012-08-01,26.170211791992188
2012-08-02,25.946855545043945
2012-08-03,26.269481658935547
2012-08-06,26.300500869750977
2012-08-07,26.120580673217773
2012-08-08,26.57234001159668
2012-08-09,27.21233367919922
2012-08-10,27.32527732849121
2012-08-13,27.268802642822266
2012-08-14,27.21233367919922
2012-08-15,27.08057403564453
2012-08-16,27.13704490661621
2012-08-17,27.024093627929688
2012-08-20,27.0491943359375
2012-08-21,26.76057243347168
2012-08-22,26.735469818115234
2012-08-23,26.729198455810547
2012-08-24,26.854690551757812
2012-08-27,26.860963821411133
2012-08-28,26.91117286682129
2012-08-29,26.967626571655273
2012-08-30,26.854690551757812
2012-08-31,26.97389030456543
2012-09-04,27.06801986694336
2012-09-05,26.948801040649414
2012-09-06,27.306459426879883
2012-09-07,27.268802642822266
2012-09-10,27.224884033203125
2012-09-11,27.249975204467773
2012-09-12,27.29389762878418
2012-09-13,27.582529067993164
2012-09-14,27.39430809020996
2012-09-17,27.33782196044922
2012-09-18,27.306459426879883
2012-09-19,27.5009708404541
2012-09-20,27.58881378173828
2012-09-21,27.613910675048828
2012-09-24,27.889978408813477
2012-09-25,27.833515167236328
2012-09-26,27.833515167236328
2012-09-27,27.49467658996582
2012-09-28,27.56998062133789
2012-10-01,27.55116081237793
2012-10-02,27.714282989501953
2012-10-03,27.883697509765625
2012-10-04,27.89624786376953
2012-10-05,27.745670318603516
2012-10-08,27.833515167236328
2012-10-09,27.877426147460938
2012-10-10,27.657825469970703
2012-10-11,27.758207321166992
2012-10-12,27.682924270629883
2012-10-15,27.927621841430664
2012-10-16,27.958984375
2012-10-17,28.24761962890625
2012-10-18,28.404476165771484
2012-10-19,28.222518920898438
2012-10-22,28.20370101928711
2012-10-23,27.99663734436035
2012-10-24,27.49467658996582
2012-10-25,27.55116081237793
2012-10-26,27.576257705688477
2012-10-31,27.883697509765625
2012-11-01,27.852325439453125
2012-11-02,27.751943588256836
2012-11-05,27.287628173828125
2012-11-06,27.180952072143555
2012-11-07,26.686189651489258
2012-11-08,26.667160034179688
2012-11-09,26.514915466308594
2012-11-12,26.17872428894043
2012-11-13,26.223127365112305
2012-11-14,26.12163543701172
2012-11-15,25.98208236694336
2012-11-16,26.33730125427246
2012-11-19,26.29290199279785
2012-11-20,26.12163543701172
2012-11-21,26.00110626220703
2012-11-23,26.02646827697754
2012-11-26,26.311931610107422
2012-11-27,26.29290199279785
2012-11-28,26.56566619873047
2012-11-29,26.75597381591797
2012-11-30,27.054088592529297
2012-12-03,26.819395065307617
2012-12-04,26.86380386352539
2012-12-05,27.402984619140625
2012-12-06,27.44738006591797
2012-12-07,27.44738006591797
2012-12-10,27.51080894470215
2012-12-11,27.555213928222656
2012-12-12,27.58058738708496
2012-12-13,27.238056182861328
2012-12-14,27.17462730407715
2012-12-17,27.612300872802734
2012-12-18,27.853349685668945
2012-12-19,27.59962272644043
2012-12-20,27.656707763671875
2012-12-21,27.561567306518555
2012-12-24,27.402984619140625
2012-12-26,27.142898559570312
2012-12-27,27.047752380371094
2012-12-28,26.77499771118164
2012-12-31,27.07312774658203
2013-01-02,27.688425064086914
2013-01-03,27.669395446777344
2013-01-04,27.624982833862305
2013-01-07,27.51080894470215
2013-01-08,27.371257781982422
2013-01-09,27.377609252929688
2013-01-10,27.624982833862305
2013-01-11,27.42835235595703
2013-01-14,27.42835235595703
2013-01-15,27.377609252929688
2013-01-16,27.352224349975586
2013-01-17,27.402984619140625
2013-01-18,27.59962272644043
2013-01-22,27.923126220703125
2013-01-23,27.9738712310791
2013-01-24,28.030954360961914
2013-01-25,28.202226638793945
2013-01-28,28.221263885498047
2013-01-29,28.557464599609375
2013-01-30,28.614540100097656
2013-01-31,28.728715896606445
2013-02-01,28.696998596191406
2013-02-04,28.544763565063477
2013-02-05,28.449615478515625
2013-02-06,28.577821731567383
2013-02-07,28.52654457092285
2013-02-08,28.571409225463867
2013-02-11,28.673980712890625
2013-02-12,28.782960891723633
2013-02-13,28.802196502685547
2013-02-14,28.699628829956055
2013-02-15,28.930408477783203
2013-02-19,29.2060546875
2013-02-20,29.212472915649414
2013-02-21,29.07784080505371
2013-02-22,29.603504180908203
2013-02-25,29.282983779907227
2013-02-26,29.699663162231445
2013-02-27,29.911197662353516
2013-02-28,29.99453353881836
2013-03-01,29.943256378173828
2013-03-04,30.424030303955078
2013-03-05,30.55224609375
2013-03-06,30.55224609375
2013-03-07,30.379165649414062
2013-03-08,30.443256378173828
2013-03-11,30.372753143310547
2013-03-12,30.315061569213867
2013-03-13,30.41120719909668
2013-03-14,30.565074920654297
2013-03-15,30.706104278564453
2013-03-18,30.571481704711914
2013-03-19,30.577880859375
2013-03-20,30.808673858642578
2013-03-21,30.53301239013672
2013-03-22,30.680456161499023
2013-03-25,30.55224609375
2013-03-26,30.7894287109375
2013-03-27,30.86635971069336
2013-03-28,31.1740665435791
2013-04-01,31.090726852416992
2013-04-02,30.98817253112793
2013-04-03,30.83431053161621
2013-04-04,31.193288803100586
2013-04-05,31.225345611572266
2013-04-08,31.558696746826172
2013-04-09,31.411251068115234
2013-04-10,31.82152557373047
2013-04-11,32.00742721557617
2013-04-12,32.039466857910156
2013-04-15,31.45611572265625
2013-04-16,31.757408142089844
2013-04-17,31.64844512939453
2013-04-18,31.718957901000977
2013-04-19,32.013832092285156
2013-04-22,32.289485931396484
2013-04-23,32.462562561035156
2013-04-24,32.62923049926758
2013-04-25,32.539493560791016
2013-04-26,32.398460388183594
2013-04-29,32.892066955566406
2013-04-30,32.968990325927734
2013-05-01,32.84078598022461
2013-05-02,32.80232238769531
2013-05-03,32.744625091552734
2013-05-06,32.3471794128418
2013-05-07,32.73821258544922
2013-05-08,32.44047164916992
2013-05-09,31.605506896972656
2013-05-10,31.599044799804688
2013-05-13,31.501949310302734
2013-05-14,31.631412506103516
2013-05-15,31.980934143066406
2013-05-16,31.747907638549805
2013-05-17,32.129798889160156
2013-05-20,32.019752502441406
2013-05-21,31.948558807373047
2013-05-22,31.45017433166504
2013-05-23,31.249526977539062
2013-05-24,30.880571365356445
2013-05-28,30.136240005493164
2013-05-29,29.896766662597656
2013-05-30,29.83203125
2013-05-31,29.657272338867188
2013-06-03,29.864408493041992
2013-06-04,29.806154251098633
2013-06-05,29.52134895324707
2013-06-06,29.5601863861084
2013-06-07,29.870868682861328
2013-06-10,29.71552848815918
2013-06-11,29.359535217285156
2013-06-12,29.255970001220703
2013-06-13,29.721994400024414
2013-06-14,29.45662498474121
2013-06-17,29.495473861694336
2013-06-18,29.709047317504883
2013-06-19,28.9905948638916
2013-06-20,27.95498275756836
2013-06-21,28.336877822875977
2013-06-24,28.20094871520996
2013-06-25,28.421005249023438
2013-06-26,28.867626190185547
2013-06-27,28.78995132446289
2013-06-28,28.984127044677734
2013-07-01,28.783475875854492
2013-07-02,28.78995132446289
2013-07-03,28.777000427246094
2013-07-05,28.660493850708008
2013-07-08,28.848196029663086
2013-07-09,28.848196029663086
2013-07-10,29.398378372192383
2013-07-11,29.929122924804688
2013-07-12,30.129777908325195
2013-07-15,30.744657516479492
2013-07-16,30.56991195678711
2013-07-17,30.479297637939453
2013-07-18,30.56343650817871
2013-07-19,30.511659622192383
2013-07-22,30.479297637939453
2013-07-23,30.485759735107422
2013-07-24,30.019746780395508
2013-07-25,29.650806427001953
2013-07-26,30.077985763549805
2013-07-29,30.22686195373535
2013-07-30,30.129777908325195
2013-07-31,30.00033187866211
2013-08-01,30.129777908325195
2013-08-02,30.149188995361328
2013-08-05,30.026208877563477
2013-08-06,29.637861251831055
2013-08-07,29.74908447265625
2013-08-08,29.78179359436035
2013-08-09,29.441577911376953
2013-08-12,29.238765716552734
2013-08-13,28.990142822265625
2013-08-14,29.029403686523438
2013-08-15,28.643388748168945
2013-08-16,28.33588409423828
2013-08-19,27.923707962036133
2013-08-20,28.015296936035156
2013-08-21,27.72088623046875
2013-08-22,27.93024444580078
2013-08-23,28.237747192382812
2013-08-26,27.90407371520996
2013-08-27,27.98258399963379
2013-08-28,28.139604568481445
2013-08-29,27.93024444580078
2013-08-30,28.002212524414062
2013-09-03,27.583499908447266
2013-09-04,27.61620330810547
2013-09-05,27.57040023803711
2013-09-06,27.845195770263672
2013-09-09,27.917173385620117
2013-09-10,28.06110191345215
2013-09-11,27.61620330810547
2013-09-12,27.426462173461914
2013-09-13,27.884445190429688
2013-09-16,28.015296936035156
