Date,EXPE
2010-11-05,36.13380813598633
2010-11-08,37.0867919921875
2010-11-09,36.20000076293945
2010-11-10,36.3455810546875
2010-11-11,36.16028594970703
2010-11-12,35.28672409057617
2010-11-15,34.17491149902344
2010-11-16,33.843116760253906
2010-11-17,34.58633804321289
2010-11-18,35.103939056396484
2010-11-19,34.7854118347168
2010-11-22,34.334163665771484
2010-11-23,33.657310485839844
2010-11-24,34.79868698120117
2010-11-26,34.99776077270508
2010-11-29,35.541893005371094
2010-11-30,34.944679260253906
2010-12-01,35.55517578125
2010-12-02,35.78080749511719
2010-12-03,35.90024185180664
2010-12-06,36.0860481262207
2010-12-07,35.74098587036133
2010-12-08,35.847164154052734
2010-12-09,36.05950927734375
2010-12-10,36.41783905029297
2010-12-13,34.67924118041992
2010-12-14,33.93601989746094
2010-12-15,34.095279693603516
2010-12-16,34.480159759521484
2010-12-17,35.6082649230957
2010-12-20,35.701171875
2010-12-21,36.0860481262207
2010-12-22,35.329559326171875
2010-12-23,34.944679260253906
2010-12-27,33.93601989746094
2010-12-28,33.81657028198242
2010-12-29,33.94929122924805
2010-12-30,33.55113983154297
2010-12-31,33.29896545410156
2011-01-03,32.90081787109375
2011-01-04,32.409751892089844
2011-01-05,33.750205993652344
2011-01-06,33.3122444152832
2011-01-07,34.002376556396484
2011-01-10,33.856388092041016
2011-01-11,34.98448944091797
2011-01-12,35.3693733215332
2011-01-13,35.99314498901367
2011-01-14,36.23203659057617
2011-01-18,35.422462463378906
2011-01-19,34.95795440673828
2011-01-20,34.89159393310547
2011-01-21,34.480159759521484
2011-01-24,34.480159759521484
2011-01-25,34.188194274902344
2011-01-26,33.63076400756836
2011-01-27,33.69712448120117
2011-01-28,33.15298080444336
2011-01-31,33.39186096191406
2011-02-01,33.604225158691406
2011-02-02,33.48477554321289
2011-02-03,33.15298080444336
2011-02-04,33.51132583618164
2011-02-07,33.577674865722656
2011-02-08,34.480159759521484
2011-02-09,33.750205993652344
2011-02-10,34.095279693603516
2011-02-11,28.282230377197266
2011-02-14,28.78655242919922
2011-02-15,28.813091278076172
2011-02-16,28.122968673706055
2011-02-17,27.884071350097656
2011-02-18,27.817720413208008
2011-02-22,27.02140998840332
2011-02-23,26.968318939208984
2011-02-24,26.901952743530273
2011-02-25,26.729421615600586
2011-02-28,26.35781478881836
2011-03-01,26.13219451904297
2011-03-02,26.41090965270996
2011-03-03,26.809057235717773
2011-03-04,27.578826904296875
2011-03-07,27.870805740356445
2011-03-08,28.6671142578125
2011-03-09,28.56059455871582
2011-03-10,28.587221145629883
2011-03-11,29.026620864868164
2011-03-14,28.893476486206055
2011-03-15,28.880149841308594
2011-03-16,28.61385154724121
2011-03-17,28.68042755126953
2011-03-18,28.38749885559082
2011-03-21,28.760316848754883
2011-03-22,28.733680725097656
2011-03-23,28.667116165161133
2011-03-24,29.10649871826172
2011-03-25,29.066553115844727
2011-03-28,28.78694725036621
2011-03-29,29.279603958129883
2011-03-30,30.398052215576172
2011-03-31,30.171701431274414
2011-04-01,29.639102935791016
2011-04-04,29.865459442138672
2011-04-05,30.251590728759766
2011-04-06,29.932029724121094
2011-04-07,29.825519561767578
2011-04-08,33.68685531616211
2011-04-11,32.64828109741211
2011-04-12,32.23551559448242
2011-04-13,31.942590713500977
2011-04-14,31.489885330200195
2011-04-15,31.503206253051758
2011-04-18,31.17032814025879
2011-04-19,31.010547637939453
2011-04-20,31.40999984741211
2011-04-21,31.742862701416016
2011-04-25,32.461875915527344
2011-04-26,32.461875915527344
2011-04-27,32.288787841796875
2011-04-28,32.861328125
2011-04-29,33.314022064208984
2011-05-02,33.78005599975586
2011-05-03,33.26075744628906
2011-05-04,32.914573669433594
2011-05-05,32.927886962890625
2011-05-06,33.63359832763672
2011-05-09,33.81999588012695
2011-05-10,33.75343322753906
2011-05-11,33.393917083740234
2011-05-12,33.44718933105469
2011-05-13,33.51375198364258
2011-05-16,33.220829010009766
2011-05-17,34.03303909301758
2011-05-18,35.47105026245117
2011-05-19,36.29658508300781
2011-05-20,36.709354400634766
2011-05-23,36.68272018432617
2011-05-24,36.42972946166992
2011-05-25,36.48311996459961
2011-05-26,36.52317428588867
2011-05-27,36.96369934082031
2011-05-31,37.390869140625
2011-06-01,37.11053466796875
2011-06-02,37.27072525024414
2011-06-03,36.88359832763672
2011-06-06,35.94916915893555
2011-06-07,35.89577865600586
2011-06-08,36.24284744262695
2011-06-09,36.46977996826172
2011-06-10,36.04261016845703
2011-06-13,36.68336486816406
2011-06-14,37.00373840332031
2011-06-15,36.34963607788086
2011-06-16,36.05596160888672
2011-06-17,36.08266830444336
2011-06-20,36.536521911621094
2011-06-21,37.75129318237305
2011-06-22,37.47096252441406
2011-06-23,37.76463317871094
2011-06-24,37.32413101196289
2011-06-27,37.23066711425781
2011-06-28,37.951534271240234
2011-06-29,38.165122985839844
2011-06-30,38.699073791503906
2011-07-01,39.43327331542969
2011-07-05,39.95390319824219
2011-07-06,39.88714599609375
2011-07-07,40.381072998046875
2011-07-08,40.955078125
2011-07-11,40.56796646118164
2011-07-12,40.80824279785156
2011-07-13,40.86164474487305
2011-07-14,40.327667236328125
2011-07-15,40.39442443847656
2011-07-18,39.713619232177734
2011-07-19,40.47450637817383
2011-07-20,39.91385269165039
2011-07-21,40.11408996582031
2011-07-22,40.11408996582031
2011-07-25,40.27427673339844
2011-07-26,40.834930419921875
2011-07-27,39.72697067260742
2011-07-28,38.699073791503906
2011-07-29,42.3033332824707
2011-08-01,41.916221618652344
2011-08-02,40.64805603027344
2011-08-03,40.90168762207031
2011-08-04,38.53888702392578
2011-08-05,38.151763916015625
2011-08-08,35.748931884765625
2011-08-09,37.79133987426758
2011-08-10,36.643306732177734
2011-08-11,37.951534271240234
2011-08-12,38.4054069519043
2011-08-15,39.553428649902344
2011-08-16,39.16630554199219
2011-08-17,38.605648040771484
2011-08-18,36.10935592651367
2011-08-19,35.415199279785156
2011-08-22,35.77562713623047
2011-08-23,36.89695358276367
2011-08-24,37.12446212768555
2011-08-25,36.44192886352539
2011-08-26,37.512569427490234
2011-08-29,39.1586799621582
2011-08-30,40.13562774658203
2011-08-31,40.56388854980469
2011-09-01,40.41667938232422
2011-09-02,39.13191223144531
2011-09-06,39.84122085571289
2011-09-07,40.75126647949219
2011-09-08,40.14902114868164
2011-09-09,38.98469543457031
2011-09-12,39.667236328125
2011-09-13,39.854591369628906
2011-09-14,39.76091003417969
2011-09-15,39.53339385986328
2011-09-16,39.61370086669922
2011-09-19,38.52967834472656
2011-09-20,38.63673782348633
2011-09-21,37.766841888427734
2011-09-22,35.5720329284668
2011-09-23,36.361637115478516
2011-09-26,38.061279296875
2011-09-27,38.690277099609375
2011-09-28,38.22187805175781
2011-09-29,36.26795196533203
2011-09-30,34.46125030517578
2011-10-03,32.53409194946289
2011-10-04,33.72517395019531
2011-10-05,34.70214080810547
2011-10-06,36.334861755371094
2011-10-07,36.107357025146484
2011-10-10,37.41888427734375
2011-10-11,37.78023147583008
2011-10-12,37.78023147583008
2011-10-13,37.766841888427734
2011-10-14,37.485809326171875
2011-10-17,37.17799758911133
2011-10-18,37.472415924072266
2011-10-19,36.61589813232422
2011-10-20,36.40177917480469
2011-10-21,37.23152160644531
2011-10-24,38.62336349487305
2011-10-25,37.445655822753906
2011-10-26,37.69993209838867
2011-10-27,38.9311637878418
2011-10-28,36.50884246826172
2011-10-31,35.143775939941406
2011-11-01,36.642677307128906
2011-11-02,36.950477600097656
2011-11-03,37.659786224365234
2011-11-04,37.967594146728516
2011-11-07,38.596595764160156
2011-11-08,37.766841888427734
2011-11-09,36.160884857177734
2011-11-10,36.76313400268555
2011-11-11,37.445655822753906
2011-11-14,37.16461181640625
2011-11-15,37.71331787109375
2011-11-16,37.37790298461914
2011-11-17,36.23752212524414
2011-11-18,36.84125518798828
2011-11-21,36.08995056152344
2011-11-22,35.95578384399414
2011-11-23,34.68122482299805
2011-11-25,35.030052185058594
2011-11-28,36.14360427856445
2011-11-29,36.73392868041992
2011-11-30,37.32424545288086
2011-12-01,37.60598373413086
2011-12-02,37.699893951416016
2011-12-05,38.80004119873047
2011-12-06,38.652462005615234
2011-12-07,39.189109802246094
2011-12-08,37.6193962097168
2011-12-09,38.236549377441406
2011-12-12,38.14263916015625
2011-12-13,37.471832275390625
2011-12-14,36.72050857543945
2011-12-15,37.01567077636719
2011-12-16,37.53890609741211
2011-12-19,36.98883056640625
2011-12-20,38.303627014160156
2011-12-21,25.450584411621094
2011-12-22,26.600378036499023
2011-12-23,27.41252899169922
2011-12-27,27.439905166625977
2011-12-28,26.965394973754883
2011-12-29,26.773765563964844
2011-12-30,26.48175048828125
2012-01-03,27.065767288208008
2012-01-04,26.49087142944336
2012-01-05,26.253616333007812
2012-01-06,26.691627502441406
2012-01-09,26.125864028930664
2012-01-10,26.91976547241211
2012-01-11,26.746389389038086
2012-01-12,26.34486961364746
2012-01-13,26.162357330322266
2012-01-17,27.09314727783203
2012-01-18,28.17905616760254
2012-01-19,28.58970069885254
2012-01-20,28.3250675201416
2012-01-23,28.206439971923828
2012-01-24,28.653581619262695
2012-01-25,28.48932647705078
2012-01-26,28.388944625854492
2012-01-27,29.01859474182129
2012-01-30,29.19197654724121
2012-01-31,29.538740158081055
2012-02-01,30.049762725830078
2012-02-02,30.13188362121582
2012-02-03,31.22693634033203
2012-02-06,30.633771896362305
2012-02-07,31.062671661376953
2012-02-08,30.706787109375
2012-02-09,31.172178268432617
2012-02-10,30.606409072875977
2012-02-13,31.40031623840332
2012-02-14,30.953170776367188
2012-02-15,30.496891021728516
2012-02-16,30.360023498535156
2012-02-17,30.177520751953125
2012-02-21,30.13188362121582
2012-02-22,30.122760772705078
2012-02-23,30.341766357421875
2012-02-24,30.086257934570312
2012-02-27,30.241397857666016
2012-02-28,30.83454132080078
2012-02-29,31.0717830657959
2012-03-01,31.090045928955078
2012-03-02,30.697654724121094
2012-03-05,30.46951675415039
2012-03-06,29.90374755859375
2012-03-07,30.013248443603516
2012-03-08,29.57404136657715
2012-03-09,29.0158634185791
2012-03-12,29.36357307434082
2012-03-13,29.766191482543945
2012-03-14,29.65639305114746
2012-03-15,30.443328857421875
2012-03-16,30.75443458557129
2012-03-19,31.248559951782227
2012-03-20,30.937440872192383
2012-03-21,31.12044334411621
2012-03-22,31.312612533569336
2012-03-23,31.239412307739258
2012-03-26,32.42897033691406
2012-03-27,31.22110939025879
2012-03-28,29.775341033935547
2012-03-29,30.425024032592773
2012-03-30,30.598875045776367
2012-04-02,30.498228073120117
2012-04-03,30.425024032592773
2012-04-04,29.57404136657715
2012-04-05,30.10475730895996
2012-04-09,29.601482391357422
2012-04-10,29.0158634185791
2012-04-11,29.18056869506836
2012-04-12,29.29952621459961
2012-04-13,29.107364654541016
2012-04-16,28.5583438873291
2012-04-17,28.530893325805664
2012-04-18,28.814559936523438
2012-04-19,28.869457244873047
2012-04-20,29.226327896118164
2012-04-23,28.723052978515625
2012-04-24,28.860307693481445
2012-04-25,29.57404136657715
2012-04-26,29.857694625854492
2012-04-27,36.88518524169922
2012-04-30,39.02638244628906
2012-05-01,38.10218811035156
2012-05-02,38.84337615966797
2012-05-03,37.91004180908203
2012-05-04,37.49827575683594
2012-05-07,37.42507553100586
2012-05-08,37.60808181762695
2012-05-09,37.644676208496094
2012-05-10,37.43421936035156
2012-05-11,37.61723709106445
2012-05-14,37.88258743286133
2012-05-15,38.1387825012207
2012-05-16,39.35579299926758
2012-05-17,37.60808181762695
2012-05-18,37.26036834716797
2012-05-21,38.75186538696289
2012-05-22,39.08129119873047
2012-05-23,41.73488998413086
2012-05-24,41.405487060546875
2012-05-25,41.157928466796875
2012-05-29,41.533836364746094
2012-05-30,41.680538177490234
2012-05-31,42.07479476928711
2012-06-01,40.93788146972656
2012-06-04,41.194602966308594
2012-06-05,41.42382049560547
2012-06-06,42.80828094482422
2012-06-07,42.20315170288086
2012-06-08,43.87183380126953
2012-06-11,44.027713775634766
2012-06-12,44.67869186401367
2012-06-13,43.48675537109375
2012-06-14,43.57844161987305
2012-06-15,45.88894271850586
2012-06-18,45.806419372558594
2012-06-19,44.45863723754883
2012-06-20,43.96352005004883
2012-06-21,43.853492736816406
2012-06-22,44.03687286376953
2012-06-25,42.40485763549805
2012-06-26,42.542388916015625
2012-06-27,42.73493957519531
2012-06-28,42.368186950683594
2012-06-29,44.07354736328125
2012-07-02,45.10042953491211
2012-07-03,44.62367248535156
2012-07-05,44.31193542480469
2012-07-06,43.75265884399414
2012-07-09,43.523433685302734
2012-07-10,41.91891860961914
2012-07-11,41.81806564331055
2012-07-12,40.39692687988281
2012-07-13,41.87308883666992
2012-07-16,41.46049880981445
2012-07-17,42.111473083496094
2012-07-18,42.67992401123047
2012-07-19,43.605960845947266
2012-07-20,43.18418884277344
2012-07-23,42.52406311035156
2012-07-24,42.46904373168945
2012-07-25,40.57113265991211
2012-07-26,41.90975570678711
2012-07-27,50.335716247558594
2012-07-30,51.45429229736328
2012-07-31,52.25196075439453
2012-08-01,51.71100616455078
2012-08-02,52.07775115966797
2012-08-03,52.67371368408203
2012-08-06,53.56306076049805
2012-08-07,53.97565460205078
2012-08-08,51.47262954711914
2012-08-09,51.30759811401367
2012-08-10,49.91395568847656
2012-08-13,49.35467529296875
2012-08-14,47.96104431152344
2012-08-15,48.51115798950195
2012-08-16,47.87852478027344
2012-08-17,47.328407287597656
2012-08-20,48.080230712890625
2012-08-21,47.31924819946289
2012-08-22,47.420101165771484
2012-08-23,48.06190872192383
2012-08-24,48.76963424682617
2012-08-27,47.96080017089844
2012-08-28,48.60420227050781
2012-08-29,48.585819244384766
2012-08-30,47.31739044189453
2012-08-31,47.20709228515625
2012-09-04,47.78615951538086
2012-09-05,47.88725662231445
2012-09-06,49.06377029418945
2012-09-07,49.73474884033203
2012-09-10,48.484703063964844
2012-09-11,49.44061279296875
2012-09-12,49.83584213256836
2012-09-13,51.07667541503906
2012-09-14,51.36161804199219
2012-09-17,50.5435791015625
2012-09-18,50.378135681152344
2012-09-19,51.61897659301758
2012-09-20,52.47378158569336
2012-09-21,54.569419860839844
2012-09-24,53.82492446899414
2012-09-25,53.438873291015625
2012-09-26,52.98849105834961
2012-09-27,53.51241683959961
2012-09-28,53.16313552856445
2012-10-01,52.33590316772461
2012-10-02,52.087738037109375
2012-10-03,53.63188934326172
2012-10-04,53.78816223144531
2012-10-05,52.94254684448242
2012-10-08,52.20722961425781
2012-10-09,50.993953704833984
2012-10-10,50.81012725830078
2012-10-11,49.86341094970703
2012-10-12,49.86341094970703
2012-10-15,50.08401870727539
2012-10-16,50.240272521972656
2012-10-17,49.93695068359375
2012-10-18,49.890995025634766
2012-10-19,47.88725662231445
2012-10-22,48.126243591308594
2012-10-23,49.34868621826172
2012-10-24,48.04352569580078
2012-10-25,47.10599136352539
2012-10-26,54.28448486328125
2012-10-31,54.36720657348633
2012-11-01,54.85435104370117
2012-11-02,54.293678283691406
2012-11-05,55.028995513916016
2012-11-06,55.66320037841797
2012-11-07,54.13741683959961
2012-11-08,53.484832763671875
2012-11-09,53.07121276855469
2012-11-12,52.933349609375
2012-11-13,52.565696716308594
2012-11-14,51.10093688964844
2012-11-15,51.4786376953125
2012-11-16,53.6435432434082
2012-11-19,53.70802688598633
2012-11-20,54.62004089355469
2012-11-21,55.292545318603516
2012-11-23,55.81765365600586
2012-11-26,56.14008712768555
2012-11-27,56.03874588012695
2012-11-28,56.867862701416016
2012-11-29,56.7389030456543
2012-11-30,56.98762512207031
2012-12-03,55.9926872253418
2012-12-04,55.200439453125
2012-12-05,55.35703659057617
2012-12-06,54.97933578491211
2012-12-07,55.16359329223633
2012-12-10,53.16450119018555
2012-12-11,55.27412033081055
2012-12-12,55.799224853515625
2012-12-13,55.13949203491211
2012-12-14,54.81427001953125
2012-12-17,56.36604690551758
2012-12-18,57.09082794189453
2012-12-19,56.47754669189453
2012-12-20,56.59834671020508
2012-12-21,55.371788024902344
2012-12-24,55.371788024902344
2012-12-26,53.829307556152344
2012-12-27,56.031532287597656
2012-12-28,55.158077239990234
2012-12-31,57.09082794189453
2013-01-02,58.772701263427734
2013-01-03,58.3824348449707
2013-01-04,59.897056579589844
2013-01-07,59.850608825683594
2013-01-08,60.16651916503906
2013-01-09,59.18156433105469
2013-01-10,58.326690673828125
2013-01-11,58.17802429199219
2013-01-14,58.428890228271484
2013-01-15,59.023597717285156
2013-01-16,58.252349853515625
2013-01-17,58.410308837890625
2013-01-18,57.83421325683594
2013-01-22,57.601905822753906
2013-01-23,58.17802429199219
2013-01-24,58.893516540527344
2013-01-25,61.78335952758789
2013-01-28,61.941322326660156
2013-01-29,61.85768508911133
2013-01-30,61.01211166381836
2013-01-31,60.63112258911133
2013-02-01,62.50812911987305
2013-02-04,60.54750442504883
2013-02-05,62.72185516357422
2013-02-06,61.04927062988281
2013-02-07,60.770538330078125
2013-02-08,61.002830505371094
2013-02-11,60.212989807128906
2013-02-12,60.90989685058594
2013-02-13,60.8355712890625
2013-02-14,60.55679702758789
2013-02-15,60.00856018066406
2013-02-19,59.859886169433594
2013-02-20,58.64261245727539
2013-02-21,59.24660873413086
2013-02-22,59.9249267578125
2013-02-25,57.741275787353516
2013-02-26,58.373138427734375
2013-02-27,59.636878967285156
2013-02-28,59.376705169677734
2013-03-01,59.22802734375
2013-03-04,59.859886169433594
2013-03-05,61.244422912597656
2013-03-06,60.35237503051758
2013-03-07,59.8868408203125
2013-03-08,60.259254455566406
2013-03-11,60.501346588134766
2013-03-12,60.492034912109375
2013-03-13,61.2182731628418
2013-03-14,61.77690505981445
2013-03-15,61.655860900878906
2013-03-18,59.99856948852539
2013-03-19,58.331932067871094
2013-03-20,58.918514251708984
2013-03-21,57.661556243896484
2013-03-22,58.60193634033203
2013-03-25,58.080543518066406
2013-03-26,57.8105354309082
2013-03-27,56.702537536621094
2013-03-28,55.883201599121094
2013-04-01,56.33012008666992
2013-04-02,57.605709075927734
2013-04-03,56.609432220458984
2013-04-04,56.9632568359375
2013-04-05,57.3729248046875
2013-04-08,58.024681091308594
2013-04-09,58.12709426879883
2013-04-10,59.91476821899414
2013-04-11,60.5292854309082
2013-04-12,59.989253997802734
2013-04-15,57.22395324707031
2013-04-16,58.77886199951172
2013-04-17,57.51259231567383
2013-04-18,56.33012008666992
2013-04-19,57.41947937011719
2013-04-22,58.97438049316406
2013-04-23,59.775089263916016
2013-04-24,59.756492614746094
2013-04-25,60.492034912109375
2013-04-26,54.52383804321289
2013-04-29,52.1961555480957
2013-04-30,51.991310119628906
2013-05-01,51.30229949951172
2013-05-02,52.85720443725586
2013-05-03,54.933502197265625
2013-05-06,54.272438049316406
2013-05-07,53.136539459228516
2013-05-08,53.23894500732422
2013-05-09,52.11235809326172
2013-05-10,54.812469482421875
2013-05-13,55.33386993408203
2013-05-14,56.57220458984375
2013-05-15,56.54427719116211
2013-05-16,53.90932083129883
2013-05-17,54.09553909301758
2013-05-20,54.0024299621582
2013-05-21,54.01174545288086
2013-05-22,53.7044792175293
2013-05-23,54.197959899902344
2013-05-24,54.97074508666992
2013-05-28,55.026737213134766
2013-05-29,53.61772155761719
2013-05-30,53.645694732666016
2013-05-31,53.66436767578125
2013-06-03,53.66436767578125
2013-06-04,52.37664031982422
2013-06-05,51.284873962402344
2013-06-06,51.88208770751953
2013-06-07,52.106040954589844
2013-06-10,52.94585418701172
2013-06-11,52.106040954589844
2013-06-12,52.60059356689453
2013-06-13,54.26157760620117
2013-06-14,54.13093185424805
2013-06-17,55.1760368347168
2013-06-18,56.58506774902344
2013-06-19,56.44509506225586
2013-06-20,55.70792770385742
2013-06-21,54.89610290527344
2013-06-24,53.179134368896484
2013-06-25,53.30044174194336
2013-06-26,54.03762435913086
2013-06-27,55.91321563720703
2013-06-28,56.127830505371094
2013-07-01,57.95677185058594
2013-07-02,57.56485366821289
2013-07-03,57.5555305480957
2013-07-05,58.6752815246582
2013-07-08,58.227386474609375
2013-07-09,58.80592346191406
2013-07-10,58.9925422668457
2013-07-11,58.86190414428711
2013-07-12,59.48711013793945
2013-07-15,60.037654876708984
2013-07-16,60.186954498291016
2013-07-17,60.746826171875
2013-07-18,61.138736724853516
2013-07-19,60.12162399291992
2013-07-22,59.67373275756836
2013-07-23,59.51510238647461
2013-07-24,59.51510238647461
2013-07-25,60.65351867675781
2013-07-26,44.04378128051758
2013-07-29,42.95201873779297
2013-07-30,44.31439971923828
2013-07-31,43.97847366333008
2013-08-01,44.04378128051758
2013-08-02,44.94892120361328
2013-08-05,46.36728286743164
2013-08-06,47.56168746948242
2013-08-07,47.40305709838867
2013-08-08,47.49637222290039
2013-08-09,47.291072845458984
2013-08-12,46.3486213684082
2013-08-13,46.0780143737793
2013-08-14,45.527462005615234
2013-08-15,44.5756721496582
2013-08-16,44.22108459472656
2013-08-19,43.70785903930664
2013-08-20,44.41704559326172
2013-08-21,42.64409255981445
2013-08-22,43.36260986328125
2013-08-23,45.574119567871094
2013-08-26,44.179473876953125
2013-08-27,43.954833984375
2013-08-28,43.992271423339844
2013-08-29,44.07651138305664
2013-08-30,43.767635345458984
2013-09-03,44.2449951171875
2013-09-04,45.78004837036133
2013-09-05,45.09675598144531
2013-09-06,46.50076675415039
2013-09-09,47.399330139160156
2013-09-10,48.522544860839844
2013-09-11,48.75654220581055
2013-09-12,47.904781341552734
2013-09-13,47.914127349853516
2013-09-16,49.0654182434082
