Date,MCO
2010-11-05,24.24696922302246
2010-11-08,23.648792266845703
2010-11-09,23.429744720458984
2010-11-10,23.943668365478516
2010-11-11,23.783588409423828
2010-11-12,23.35392189025879
2010-11-15,23.505569458007812
2010-11-16,22.873693466186523
2010-11-17,22.666484832763672
2010-11-18,23.123201370239258
2010-11-19,22.835636138916016
2010-11-22,22.751066207885742
2010-11-23,22.268978118896484
2010-11-24,22.556535720825195
2010-11-26,22.539623260498047
2010-11-29,22.598819732666016
2010-11-30,22.691865921020508
2010-12-01,22.784893035888672
2010-12-02,22.97941780090332
2010-12-03,22.86946678161621
2010-12-06,22.590364456176758
2010-12-07,22.598819732666016
2010-12-08,23.148582458496094
2010-12-09,22.96250343322754
2010-12-10,23.106281280517578
2010-12-13,23.047082901000977
2010-12-14,23.114742279052734
2010-12-15,22.784893035888672
2010-12-16,22.666484832763672
2010-12-17,22.285892486572266
2010-12-20,22.294353485107422
2010-12-21,22.218229293823242
2010-12-22,22.311260223388672
2010-12-23,22.268978118896484
2010-12-27,22.285892486572266
2010-12-28,22.370481491088867
2010-12-29,22.438129425048828
2010-12-30,22.404298782348633
2010-12-31,22.446592330932617
2011-01-03,22.74260139465332
2011-01-04,22.531166076660156
2011-01-05,23.106281280517578
2011-01-06,25.09383201599121
2011-01-07,24.772436141967773
2011-01-10,24.298809051513672
2011-01-11,24.25652503967285
2011-01-12,24.510263442993164
2011-01-13,24.484882354736328
2011-01-14,24.476423263549805
2011-01-18,24.966970443725586
2011-01-19,24.527170181274414
2011-01-20,24.56099510192871
2011-01-21,24.518712997436523
2011-01-24,24.620201110839844
2011-01-25,24.535627365112305
2011-01-26,24.73015785217285
2011-01-27,24.93313980102539
2011-01-28,24.55254364013672
2011-01-31,24.840106964111328
2011-02-01,25.000795364379883
2011-02-02,25.09383201599121
2011-02-03,25.186870574951172
2011-02-04,25.246065139770508
2011-02-07,25.3983097076416
2011-02-08,25.34756088256836
2011-02-09,25.542081832885742
2011-02-10,25.63512420654297
2011-02-11,25.76198387145996
2011-02-14,25.795818328857422
2011-02-15,25.880390167236328
2011-02-16,25.893123626708984
2011-02-17,25.876155853271484
2011-02-18,26.05443000793457
2011-02-22,25.816720962524414
2011-02-23,25.23943328857422
2011-02-24,25.264902114868164
2011-02-25,26.521352767944336
2011-02-28,27.0816593170166
2011-03-01,26.614734649658203
2011-03-02,26.66567039489746
2011-03-03,27.14108657836914
2011-03-04,26.93734359741211
2011-03-07,27.013750076293945
2011-03-08,27.412761688232422
2011-03-09,27.497648239135742
2011-03-10,26.962812423706055
2011-03-11,27.47218894958496
2011-03-14,27.11562728881836
2011-03-15,26.8948974609375
2011-03-16,26.66567039489746
2011-03-17,26.691144943237305
2011-03-18,27.387287139892578
2011-03-21,28.074939727783203
2011-03-22,27.327857971191406
2011-03-23,27.80327606201172
2011-03-24,27.701398849487305
2011-03-25,28.040983200073242
2011-03-28,28.33812141418457
2011-03-29,28.482440948486328
2011-03-30,29.246490478515625
2011-03-31,28.788063049316406
2011-04-01,29.348377227783203
2011-04-04,29.365346908569336
2011-04-05,29.679466247558594
2011-04-06,30.06149673461914
2011-04-07,30.70669937133789
2011-04-08,29.96809959411621
2011-04-11,30.137901306152344
2011-04-12,29.883211135864258
2011-04-13,30.197322845458984
2011-04-14,30.112438201904297
2011-04-15,30.443531036376953
2011-04-18,30.137901306152344
2011-04-19,30.06149673461914
2011-04-20,30.044513702392578
2011-04-21,30.418060302734375
2011-04-25,30.333168029785156
2011-04-26,30.485990524291992
2011-04-27,32.54044723510742
2011-04-28,32.89700698852539
2011-04-29,33.22809600830078
2011-05-02,33.092281341552734
2011-05-03,33.03284454345703
2011-05-04,32.514976501464844
2011-05-05,32.23483657836914
2011-05-06,32.14143753051758
2011-05-09,32.523468017578125
2011-05-10,32.6762809753418
2011-05-11,32.107479095458984
2011-05-12,32.19237518310547
2011-05-13,32.379146575927734
2011-05-16,32.40461349487305
2011-05-17,32.659297943115234
2011-05-18,33.03419876098633
2011-05-19,33.27277755737305
2011-05-20,32.96603775024414
2011-05-23,32.29292297363281
2011-05-24,32.148075103759766
2011-05-25,32.41220474243164
2011-05-26,33.13644790649414
2011-05-27,33.05124282836914
2011-05-31,34.005550384521484
2011-06-01,33.57950973510742
2011-06-02,33.8181037902832
2011-06-03,33.596561431884766
2011-06-06,33.0086555480957
2011-06-07,33.468753814697266
2011-06-08,33.596561431884766
2011-06-09,35.57331848144531
2011-06-10,35.087650299072266
2011-06-13,35.113216400146484
2011-06-14,35.462562561035156
2011-06-15,34.26116943359375
2011-06-16,32.608192443847656
2011-06-17,30.972225189208984
2011-06-20,31.773151397705078
2011-06-21,32.24179458618164
2011-06-22,32.216243743896484
2011-06-23,32.09694290161133
2011-06-24,31.568660736083984
2011-06-27,31.66238021850586
2011-06-28,31.866891860961914
2011-06-29,31.969139099121094
2011-06-30,32.67633819580078
2011-07-01,33.23868942260742
2011-07-05,33.11940383911133
2011-07-06,33.62211990356445
2011-07-07,33.894771575927734
2011-07-08,33.570987701416016
2011-07-11,32.03730773925781
2011-07-12,30.92110252380371
2011-07-13,31.22785758972168
2011-07-14,30.946680068969727
2011-07-15,31.05742073059082
2011-07-18,30.265026092529297
2011-07-19,31.261920928955078
2011-07-20,31.08298683166504
2011-07-21,31.66238021850586
2011-07-22,31.67091178894043
2011-07-25,31.849843978881836
2011-07-26,31.883930206298828
2011-07-27,30.205385208129883
2011-07-28,30.02644920349121
2011-07-29,30.341711044311523
2011-08-01,30.120168685913086
2011-08-02,29.242557525634766
2011-08-03,30.358762741088867
2011-08-04,28.595001220703125
2011-08-05,28.015594482421875
2011-08-08,25.39126205444336
2011-08-09,26.984615325927734
2011-08-10,24.837434768676758
2011-08-11,26.746030807495117
2011-08-12,27.146499633789062
2011-08-15,27.862226486206055
2011-08-16,26.677871704101562
2011-08-17,26.883277893066406
2011-08-18,23.904804229736328
2011-08-19,23.143068313598633
2011-08-22,23.074604034423828
2011-08-23,24.36698341369629
2011-08-24,25.58234214782715
2011-08-25,25.043128967285156
2011-08-26,25.479629516601562
2011-08-29,26.369749069213867
2011-08-30,26.301279067993164
2011-08-31,26.38686752319336
2011-09-01,25.924692153930664
2011-09-02,25.11159896850586
2011-09-06,24.86339569091797
2011-09-07,25.907569885253906
2011-09-08,25.744958877563477
2011-09-09,24.7949275970459
2011-09-12,25.248537063598633
2011-09-13,26.078750610351562
2011-09-14,27.08869743347168
2011-09-15,27.73060417175293
2011-09-16,28.141429901123047
2011-09-19,27.987369537353516
2011-09-20,28.13286590576172
2011-09-21,27.182838439941406
2011-09-22,26.044525146484375
2011-09-23,25.9931640625
2011-09-26,26.626510620117188
2011-09-27,26.951751708984375
2011-09-28,26.309833526611328
2011-09-29,26.48958396911621
2011-09-30,26.06163215637207
2011-10-03,24.76925277709961
2011-10-04,26.172897338867188
2011-10-05,25.933244705200195
2011-10-06,26.994537353515625
2011-10-07,26.38686752319336
2011-10-10,27.071575164794922
2011-10-11,26.86615753173828
2011-10-12,27.38825035095215
2011-10-13,27.020214080810547
2011-10-14,27.54230499267578
2011-10-17,27.00309944152832
2011-10-18,27.69637107849121
2011-10-19,27.439603805541992
2011-10-20,26.47245979309082
2011-10-21,26.85760498046875
2011-10-24,28.021596908569336
2011-10-25,27.46528434753418
2011-10-26,28.817562103271484
2011-10-27,31.45370101928711
2011-10-28,30.71763038635254
2011-10-31,30.375303268432617
2011-11-01,29.142803192138672
2011-11-02,29.741928100585938
2011-11-03,30.443750381469727
2011-11-04,30.341047286987305
2011-11-07,30.1356258392334
2011-11-08,30.529340744018555
2011-11-09,29.11713218688965
2011-11-10,29.245502471923828
2011-11-11,29.981563568115234
2011-11-14,28.868919372558594
2011-11-15,29.69913101196289
2011-11-16,28.367141723632812
2011-11-17,27.971826553344727
2011-11-18,28.186676025390625
2011-11-21,28.143709182739258
2011-11-22,28.135114669799805
2011-11-23,27.224210739135742
2011-11-25,27.181238174438477
2011-11-28,27.71403694152832
2011-11-29,27.473413467407227
2011-11-30,29.828025817871094
2011-12-01,29.89679718017578
2011-12-02,30.034284591674805
2011-12-05,30.541303634643555
2011-12-06,30.25771141052246
2011-12-07,30.31786346435547
2011-12-08,29.931154251098633
2011-12-09,30.438169479370117
2011-12-12,29.613201141357422
2011-12-13,28.796812057495117
2011-12-14,28.255430221557617
2011-12-15,27.79998207092285
2011-12-16,28.014808654785156
2011-12-19,27.8343448638916
2011-12-20,28.96868133544922
2011-12-21,28.994468688964844
2011-12-22,29.4327392578125
2011-12-23,29.681941986083984
2011-12-27,29.278053283691406
2011-12-28,28.805421829223633
2011-12-29,29.31242561340332
2011-12-30,28.942909240722656
2012-01-03,30.214740753173828
2012-01-04,30.137392044067383
2012-01-05,30.67019271850586
2012-01-06,30.79050636291504
2012-01-09,30.79050636291504
2012-01-10,31.220182418823242
2012-01-11,30.747529983520508
2012-01-12,31.555335998535156
2012-01-13,30.876432418823242
2012-01-17,30.35223388671875
2012-01-18,30.54990005493164
2012-01-19,31.40923500061035
2012-01-20,31.340486526489258
2012-01-23,31.581111907958984
2012-01-24,31.69281768798828
2012-01-25,32.87874221801758
2012-01-26,32.706851959228516
2012-01-27,32.36312484741211
2012-01-30,31.838909149169922
2012-01-31,31.993595123291016
2012-02-01,32.31155776977539
2012-02-02,32.19124221801758
2012-02-03,33.084964752197266
2012-02-06,33.20527648925781
2012-02-07,33.49745559692383
2012-02-08,32.92170333862305
2012-02-09,32.9732551574707
2012-02-10,33.03340530395508
2012-02-13,33.26543045043945
2012-02-14,33.22246551513672
2012-02-15,32.99811935424805
2012-02-16,33.179325103759766
2012-02-17,33.24837112426758
2012-02-21,33.34327697753906
2012-02-22,33.455448150634766
2012-02-23,33.78337097167969
2012-02-24,33.55038833618164
2012-02-27,33.8524055480957
2012-02-28,33.34327697753906
2012-02-29,33.3173942565918
2012-03-01,33.8524055480957
2012-03-02,33.602149963378906
2012-03-05,33.25698471069336
2012-03-06,32.2301025390625
2012-03-07,32.2301025390625
2012-03-08,33.24837112426758
2012-03-09,33.515869140625
2012-03-12,34.559993743896484
2012-03-13,35.81122970581055
2012-03-14,35.82848358154297
2012-03-15,36.26858139038086
2012-03-16,36.760433197021484
2012-03-19,36.14777374267578
2012-03-20,35.87162399291992
2012-03-21,36.0269775390625
2012-03-22,35.78534698486328
2012-03-23,35.90615463256836
2012-03-26,36.51882553100586
2012-03-27,36.51882553100586
2012-03-28,36.25994873046875
2012-03-29,35.82848358154297
2012-03-30,36.3289909362793
2012-04-02,36.536075592041016
2012-04-03,37.079734802246094
2012-04-04,36.4670524597168
2012-04-05,36.51882553100586
2012-04-09,35.89750289916992
2012-04-10,35.181297302246094
2012-04-11,36.11325454711914
2012-04-12,37.02794647216797
2012-04-13,35.966552734375
2012-04-16,35.91478729248047
2012-04-17,36.872615814208984
2012-04-18,36.45842742919922
2012-04-19,35.56959533691406
2012-04-20,35.90615463256836
2012-04-23,35.742191314697266
2012-04-24,35.91478729248047
2012-04-25,36.21680450439453
2012-04-26,35.90615463256836
2012-04-27,35.87162399291992
2012-04-30,35.336631774902344
2012-05-01,35.034603118896484
2012-05-02,34.63764572143555
2012-05-03,34.0681266784668
2012-05-04,33.662559509277344
2012-05-07,33.455448150634766
2012-05-08,33.438201904296875
2012-05-09,33.093017578125
2012-05-10,33.08440399169922
2012-05-11,33.10167694091797
2012-05-14,32.687461853027344
2012-05-15,32.687461853027344
2012-05-16,32.14381790161133
2012-05-17,31.008501052856445
2012-05-18,30.835187911987305
2012-05-21,31.493831634521484
2012-05-22,31.44182777404785
2012-05-23,31.70183563232422
2012-05-24,32.282470703125
2012-05-25,32.3778190612793
2012-05-29,32.6638069152832
2012-05-30,31.927143096923828
2012-05-31,31.710500717163086
2012-06-01,30.653179168701172
2012-06-04,30.557857513427734
2012-06-05,31.251171112060547
2012-06-06,31.84048843383789
2012-06-07,31.58915138244629
2012-06-08,31.459169387817383
2012-06-11,30.878522872924805
2012-06-12,31.277175903320312
2012-06-13,30.601194381713867
2012-06-14,30.40186882019043
2012-06-15,30.947851181030273
2012-06-18,31.233844757080078
2012-06-19,31.606494903564453
2012-06-20,31.242509841918945
2012-06-21,30.11586570739746
2012-06-22,30.358522415161133
2012-06-25,29.54388427734375
2012-06-26,30.08987045288086
2012-06-27,30.73119354248047
2012-06-28,30.80918312072754
2012-06-29,31.67583656311035
2012-07-02,31.69316864013672
2012-07-03,32.24782180786133
2012-07-05,31.805822372436523
2012-07-06,31.58915138244629
2012-07-09,31.883827209472656
2012-07-10,31.918500900268555
2012-07-11,31.944486618041992
2012-07-12,31.199180603027344
2012-07-13,31.779834747314453
2012-07-16,31.39849281311035
2012-07-17,31.511165618896484
2012-07-18,31.84048843383789
2012-07-19,32.057151794433594
2012-07-20,31.46783447265625
2012-07-23,31.02584457397461
2012-07-24,30.99117660522461
2012-07-25,31.242509841918945
2012-07-26,34.743751525878906
2012-07-27,35.454402923583984
2012-07-30,35.35907745361328
2012-07-31,35.12507629394531
2012-08-01,34.969078063964844
2012-08-02,34.5270881652832
2012-08-03,35.22906494140625
2012-08-06,34.86507797241211
2012-08-07,35.393733978271484
2012-08-08,34.51841735839844
2012-08-09,34.319091796875
2012-08-10,34.327754974365234
2012-08-13,34.015769958496094
2012-08-14,33.790443420410156
2012-08-15,33.82510757446289
2012-08-16,34.129676818847656
2012-08-17,34.556087493896484
2012-08-20,33.703277587890625
2012-08-21,33.55534744262695
2012-08-22,33.537925720214844
2012-08-23,33.31167984008789
2012-08-24,33.58145523071289
2012-08-27,33.520530700683594
2012-08-28,33.590145111083984
2012-08-29,33.89472198486328
2012-08-30,33.99043655395508
2012-08-31,34.460357666015625
2012-09-04,34.564788818359375
2012-09-05,34.71271896362305
2012-09-06,35.89622116088867
2012-09-07,35.913597106933594
2012-09-10,36.261695861816406
2012-09-11,36.98395919799805
2012-09-12,37.91509246826172
2012-09-13,38.071746826171875
2012-09-14,38.132652282714844
2012-09-17,38.750511169433594
2012-09-18,38.94196319580078
2012-09-19,39.19431686401367
2012-09-20,39.4988899230957
2012-09-21,39.855674743652344
2012-09-24,39.54239273071289
2012-09-25,38.65477752685547
2012-09-26,38.350196838378906
2012-09-27,38.724395751953125
2012-09-28,38.43721008300781
2012-10-01,38.52424240112305
2012-10-02,38.66347885131836
2012-10-03,38.976749420166016
2012-10-04,39.36835479736328
2012-10-05,39.08988571166992
2012-10-08,38.637386322021484
2012-10-09,38.271888732910156
2012-10-10,38.2892951965332
2012-10-11,38.61128234863281
2012-10-12,38.60255813598633
2012-10-15,39.22043228149414
2012-10-16,39.5946044921875
2012-10-17,39.9600944519043
2012-10-18,40.53443145751953
2012-10-19,39.69902801513672
2012-10-22,39.577213287353516
2012-10-23,39.0811767578125
2012-10-24,39.32484436035156
2012-10-25,39.78604507446289
2012-10-26,41.674407958984375
2012-10-31,41.90937423706055
2012-11-01,42.57072067260742
2012-11-02,41.78752899169922
2012-11-05,40.55183410644531
2012-11-06,40.95214080810547
2012-11-07,40.264678955078125
2012-11-08,40.01230239868164
2012-11-09,39.91657638549805
2012-11-12,40.39519500732422
2012-11-13,40.1080322265625
2012-11-14,39.803466796875
2012-11-15,40.07321548461914
2012-11-16,39.29603576660156
2012-11-19,40.352664947509766
2012-11-20,40.29152297973633
2012-11-21,40.32646179199219
2012-11-23,41.32195281982422
2012-11-26,41.36561584472656
2012-11-27,40.8765983581543
2012-11-28,41.35689926147461
2012-11-29,42.029293060302734
2012-11-30,42.4222526550293
2012-12-03,42.771541595458984
2012-12-04,42.762813568115234
2012-12-05,43.43522644042969
2012-12-06,43.15576934814453
2012-12-07,43.10337448120117
2012-12-10,42.89381408691406
2012-12-11,42.928733825683594
2012-12-12,43.007320404052734
2012-12-13,42.2738037109375
2012-12-14,42.06422424316406
2012-12-17,43.37408447265625
2012-12-18,44.35213088989258
2012-12-19,45.00706481933594
2012-12-20,44.7363395690918
2012-12-21,43.880577087402344
2012-12-24,43.82818603515625
2012-12-26,43.79325485229492
2012-12-27,43.540008544921875
2012-12-28,43.19944381713867
2012-12-31,43.94170379638672
2013-01-02,45.2078971862793
2013-01-03,45.39128112792969
2013-01-04,46.081146240234375
2013-01-07,45.87157440185547
2013-01-08,46.116065979003906
2013-01-09,46.51776885986328
2013-01-10,46.351863861083984
2013-01-11,46.52650451660156
2013-01-14,46.49156188964844
2013-01-15,46.66621398925781
2013-01-16,46.281978607177734
2013-01-17,46.674949645996094
2013-01-18,46.805938720703125
2013-01-22,46.58763122558594
2013-01-23,46.832130432128906
2013-01-24,47.12031555175781
2013-01-25,47.452152252197266
2013-01-28,47.54819869995117
2013-01-29,48.019752502441406
2013-01-30,47.9586181640625
2013-01-31,47.871315002441406
2013-02-01,48.33412170410156
2013-02-04,43.181976318359375
2013-02-05,39.374629974365234
2013-02-06,41.47040557861328
2013-02-07,41.03378677368164
2013-02-08,37.87263488769531
2013-02-11,39.72393798828125
2013-02-12,40.247859954833984
2013-02-13,40.85913848876953
2013-02-14,40.76307678222656
2013-02-15,41.04371643066406
2013-02-19,42.59601974487305
2013-02-20,41.54360580444336
2013-02-21,41.63132095336914
2013-02-22,42.33292770385742
2013-02-25,40.96479415893555
2013-02-26,41.657630920410156
2013-02-27,42.446937561035156
2013-02-28,42.14875030517578
2013-03-01,42.91173553466797
2013-03-04,43.29761505126953
2013-03-05,43.90275192260742
2013-03-06,44.13075637817383
2013-03-07,44.051841735839844
2013-03-08,44.68327713012695
2013-03-11,45.00777816772461
2013-03-12,44.78852462768555
2013-03-13,45.34103775024414
2013-03-14,45.16565704345703
2013-03-15,45.262115478515625
2013-03-18,45.09547805786133
2013-03-19,44.437713623046875
2013-03-20,45.49012756347656
2013-03-21,45.00777816772461
2013-03-22,45.00777816772461
2013-03-25,45.78831100463867
2013-03-26,45.67429733276367
2013-03-27,46.04263687133789
2013-03-28,46.761775970458984
2013-04-01,46.2794303894043
2013-04-02,46.40221405029297
2013-04-03,45.80585479736328
2013-04-04,46.30574035644531
2013-04-05,45.95493698120117
2013-04-08,46.47237014770508
2013-04-09,46.40221405029297
2013-04-10,47.50724411010742
2013-04-11,47.67386245727539
2013-04-12,47.70895004272461
2013-04-15,46.88455581665039
2013-04-16,47.91065979003906
2013-04-17,47.9194221496582
2013-04-18,47.559852600097656
2013-04-19,48.09482192993164
2013-04-22,48.0860710144043
2013-04-23,48.296531677246094
2013-04-24,47.621246337890625
2013-04-25,48.27900314331055
2013-04-26,48.340389251708984
2013-04-29,52.34828567504883
2013-04-30,53.36562728881836
2013-05-01,53.321754455566406
2013-05-02,53.102500915527344
2013-05-03,55.031925201416016
2013-05-06,55.689674377441406
2013-05-07,56.23341369628906
2013-05-08,55.98785400390625
2013-05-09,56.27725601196289
2013-05-10,57.35597229003906
2013-05-13,57.09286880493164
2013-05-14,58.478546142578125
2013-05-15,59.083675384521484
2013-05-16,58.76701354980469
2013-05-17,59.73457336425781
2013-05-20,59.7697639465332
2013-05-21,60.3591194152832
2013-05-22,58.91656494140625
2013-05-23,58.555908203125
2013-05-24,59.15403366088867
2013-05-28,59.4882926940918
2013-05-29,59.11885452270508
2013-05-30,59.46189880371094
2013-05-31,58.44155502319336
2013-06-03,57.904991149902344
2013-06-04,57.41238784790039
2013-06-05,55.9610481262207
2013-06-06,57.139713287353516
2013-06-07,57.825801849365234
2013-06-10,57.174903869628906
2013-06-11,55.87308883666992
2013-06-12,53.691627502441406
2013-06-13,55.292537689208984
2013-06-14,54.71198654174805
2013-06-17,54.70320510864258
2013-06-18,55.0726318359375
2013-06-19,53.665245056152344
2013-06-20,51.72128677368164
2013-06-21,51.79167938232422
2013-06-24,50.700958251953125
2013-06-25,51.39584732055664
2013-06-26,51.7388916015625
2013-06-27,53.50691604614258
2013-06-28,53.59487533569336
2013-07-01,53.92034149169922
2013-07-02,53.172664642333984
2013-07-03,52.812042236328125
2013-07-05,53.42775344848633
2013-07-08,53.88514709472656
2013-07-09,54.237003326416016
2013-07-10,52.803226470947266
2013-07-11,53.95552444458008
2013-07-12,53.691627502441406
2013-07-15,53.48052978515625
2013-07-16,53.067108154296875
2013-07-17,53.33979034423828
2013-07-18,54.31618118286133
2013-07-19,54.3249626159668
2013-07-22,54.439300537109375
2013-07-23,54.808753967285156
2013-07-24,56.89344787597656
2013-07-25,56.787879943847656
2013-07-26,56.62074661254883
2013-07-29,56.928627014160156
2013-07-30,58.538307189941406
2013-07-31,59.611446380615234
2013-08-01,60.614200592041016
2013-08-02,60.88688278198242
2013-08-05,60.89567565917969
2013-08-06,62.41741180419922
2013-08-07,61.2914924621582
2013-08-08,60.97483444213867
2013-08-09,61.203529357910156
2013-08-12,60.69334411621094
2013-08-13,60.69334411621094
2013-08-14,57.614707946777344
2013-08-15,56.6031608581543
2013-08-16,56.90339660644531
2013-08-19,56.50602340698242
2013-08-20,57.018184661865234
2013-08-21,55.7907600402832
2013-08-22,57.56569290161133
2013-08-23,57.55684280395508
2013-08-26,57.18598175048828
2013-08-27,56.01153564453125
2013-08-28,56.26759338378906
2013-08-29,56.567840576171875
2013-08-30,56.12631607055664
2013-09-03,56.57666015625
2013-09-04,56.61199188232422
2013-09-05,56.1793098449707
2013-09-06,58.086673736572266
2013-09-09,58.254459381103516
2013-09-10,59.34060287475586
2013-09-11,59.81743240356445
2013-09-12,59.614341735839844
2013-09-13,59.51720428466797
2013-09-16,60.96540451049805
