Date,STLD
2010-11-04,11.16339111328125
2010-11-05,11.305333137512207
2010-11-08,11.319526672363281
2010-11-09,11.120814323425293
2010-11-10,11.312427520751953
2010-11-11,11.511140823364258
2010-11-12,11.284042358398438
2010-11-15,11.220171928405762
2010-11-16,11.042745590209961
2010-11-17,10.978877067565918
2010-11-18,11.248558044433594
2010-11-19,11.39048957824707
2010-11-22,11.40468692779541
2010-11-23,11.2130708694458
2010-11-24,11.184683799743652
2010-11-26,11.198881149291992
2010-11-29,11.2130708694458
2010-11-30,11.333720207214355
2010-12-01,11.61050033569336
2010-12-02,11.709853172302246
2010-12-03,11.695656776428223
2010-12-06,11.83759880065918
2010-12-07,11.873079299926758
2010-12-08,11.844696044921875
2010-12-09,11.887275695800781
2010-12-10,11.85179615020752
2010-12-13,12.000823974609375
2010-12-14,12.107279777526855
2010-12-15,12.100179672241211
2010-12-16,12.511800765991211
2010-12-17,12.838260650634766
2010-12-20,12.802769660949707
2010-12-21,12.930517196655273
2010-12-22,12.98019790649414
2010-12-23,12.937615394592285
2010-12-27,12.85245418548584
2010-12-28,12.85245418548584
2010-12-29,13.084059715270996
2010-12-30,13.133942604064941
2010-12-31,13.041298866271973
2011-01-03,13.219462394714355
2011-01-04,13.1196928024292
2011-01-05,13.290725708007812
2011-01-06,13.419000625610352
2011-01-07,13.376242637634277
2011-01-10,13.247963905334473
2011-01-11,13.4760160446167
2011-01-12,13.533024787902832
2011-01-13,13.290725708007812
2011-01-14,12.998544692993164
2011-01-18,13.205215454101562
2011-01-19,12.592336654663086
2011-01-20,12.784749984741211
2011-01-21,12.62796688079834
2011-01-24,12.884519577026367
2011-01-25,13.055557250976562
2011-01-26,13.561529159545898
2011-01-27,13.205215454101562
2011-01-28,12.89164924621582
2011-01-31,12.970036506652832
2011-02-01,13.276473999023438
2011-02-02,13.468883514404297
2011-02-03,13.483137130737305
2011-02-04,13.5045166015625
2011-02-07,13.59715747833252
2011-02-08,13.518771171569824
2011-02-09,13.376242637634277
2011-02-10,13.447507858276367
2011-02-11,13.411871910095215
2011-02-14,13.86083984375
2011-02-15,13.889339447021484
2011-02-16,14.416693687438965
2011-02-17,14.58060359954834
2011-02-18,14.409568786621094
2011-02-22,13.533024787902832
2011-02-23,13.205215454101562
2011-02-24,13.205215454101562
2011-02-25,13.126815795898438
2011-02-28,13.155326843261719
2011-03-01,12.699236869812012
2011-03-02,12.806133270263672
2011-03-03,13.226591110229492
2011-03-04,13.169576644897461
2011-03-07,12.898773193359375
2011-03-08,12.970036506652832
2011-03-09,12.934409141540527
2011-03-10,12.720614433288574
2011-03-11,13.219462394714355
2011-03-14,13.262218475341797
2011-03-15,13.027044296264648
2011-03-16,12.684981346130371
2011-03-17,12.955782890319824
2011-03-18,12.898773193359375
2011-03-21,12.962916374206543
2011-03-22,12.905901908874512
2011-03-23,13.198081970214844
2011-03-24,13.426128387451172
2011-03-25,13.568657875061035
2011-03-28,13.36198902130127
2011-03-29,13.72021484375
2011-03-30,13.777534484863281
2011-03-31,13.44796371459961
2011-04-01,13.505279541015625
2011-04-04,13.791864395141602
2011-04-05,14.042625427246094
2011-04-06,13.935161590576172
2011-04-07,13.75604248046875
2011-04-08,13.419309616088867
2011-04-11,13.197203636169434
2011-04-12,13.046746253967285
2011-04-13,13.00376033782959
2011-04-14,12.846138954162598
2011-04-15,12.738667488098145
2011-04-18,12.509400367736816
2011-04-19,13.225863456726074
2011-04-20,13.240189552307129
2011-04-21,13.290343284606934
2011-04-25,13.233024597167969
2011-04-26,13.490951538085938
2011-04-27,13.333332061767578
2011-04-28,13.025249481201172
2011-04-29,13.032419204711914
2011-05-02,12.881956100463867
2011-05-03,12.731505393981934
2011-05-04,12.437752723693848
2011-05-05,12.280133247375488
2011-05-06,12.093852043151855
2011-05-09,12.215649604797363
2011-05-10,12.308793067932129
2011-05-11,12.244308471679688
2011-05-12,12.502233505249023
2011-05-13,12.430588722229004
2011-05-16,12.194157600402832
2011-05-17,12.265803337097168
2011-05-18,12.387600898742676
2011-05-19,12.251472473144531
2011-05-20,12.079524993896484
2011-05-23,11.893244743347168
2011-05-24,11.893244743347168
2011-05-25,12.000715255737305
2011-05-26,12.029372215270996
2011-05-27,12.194157600402832
2011-05-31,12.251472473144531
2011-06-01,11.83592700958252
2011-06-02,11.950562477111816
2011-06-03,11.800103187561035
2011-06-06,11.685471534729004
2011-06-07,11.628151893615723
2011-06-08,11.606663703918457
2011-06-09,11.656813621520996
2011-06-10,11.527846336364746
2011-06-13,11.298585891723633
2011-06-14,11.55650806427002
2011-06-15,11.427545547485352
2011-06-16,10.997668266296387
2011-06-17,10.7970609664917
2011-06-20,10.926020622253418
2011-06-21,11.26992130279541
2011-06-22,11.320076942443848
2011-06-23,11.320076942443848
2011-06-24,11.219769477844238
2011-06-27,11.248427391052246
2011-06-28,11.471959114074707
2011-06-29,11.774803161621094
2011-06-30,11.71711540222168
2011-07-01,11.83248519897461
2011-07-05,11.709905624389648
2011-07-06,11.71711540222168
2011-07-07,11.854114532470703
2011-07-08,11.702690124511719
2011-07-11,11.48637866973877
2011-07-12,11.493589401245117
2011-07-13,11.544060707092285
2011-07-14,11.277273178100586
2011-07-15,11.342167854309082
2011-07-18,11.12585163116455
2011-07-19,11.637800216674805
2011-07-20,11.500799179077148
2011-07-21,11.875743865966797
2011-07-22,11.92622184753418
2011-07-25,11.782010078430176
2011-07-26,11.407060623168945
2011-07-27,11.133061408996582
2011-07-28,11.169116973876953
2011-07-29,11.262845993041992
2011-08-01,11.262845993041992
2011-08-02,10.938380241394043
2011-08-03,10.779744148254395
2011-08-04,9.972166061401367
2011-08-05,9.748639106750488
2011-08-08,8.760794639587402
2011-08-09,9.164583206176758
2011-08-10,8.832901954650879
2011-08-11,9.128532409667969
2011-08-12,9.142955780029297
2011-08-15,9.402532577514648
2011-08-16,9.03479290008545
2011-08-17,9.085269927978516
2011-08-18,8.47958755493164
2011-08-19,8.23442554473877
2011-08-22,8.111851692199707
2011-08-23,8.414689064025879
2011-08-24,8.357006072998047
2011-08-25,8.140686988830566
2011-08-26,8.594952583312988
2011-08-29,9.171798706054688
2011-08-30,9.179003715515137
2011-08-31,9.179003715515137
2011-09-01,8.912215232849121
2011-09-02,8.530058860778809
2011-09-06,8.284897804260254
2011-09-07,8.645425796508789
2011-09-08,8.393058776855469
2011-09-09,8.126270294189453
2011-09-12,8.061376571655273
2011-09-13,8.320952415466309
2011-09-14,8.566115379333496
2011-09-15,8.95548152923584
2011-09-16,8.804059028625488
2011-09-19,8.66706371307373
2011-09-20,8.47237491607666
2011-09-21,8.111851692199707
2011-09-22,7.412426948547363
2011-09-23,7.506166934967041
2011-09-26,7.7585344314575195
2011-09-27,7.881110668182373
2011-09-28,7.400822639465332
2011-09-29,7.509976863861084
2011-09-30,7.218893051147461
2011-10-03,6.796821117401123
2011-10-04,7.378992557525635
2011-10-05,7.873833179473877
2011-10-06,7.968437194824219
2011-10-07,7.546365261077881
2011-10-10,7.924777984619141
2011-10-11,7.910219192504883
2011-10-12,8.194026947021484
2011-10-13,8.1649169921875
2011-10-14,8.310460090637207
2011-10-17,7.910219192504883
2011-10-18,8.375954627990723
2011-10-19,8.15036678314209
2011-10-20,8.543328285217285
2011-10-21,8.7398099899292
2011-10-24,9.081835746765137
2011-10-25,8.77619743347168
2011-10-26,9.081835746765137
2011-10-27,9.65672779083252
2011-10-28,9.896871566772461
2011-10-31,9.089113235473633
2011-11-01,8.8344144821167
2011-11-02,9.183712005615234
2011-11-03,9.474800109863281
2011-11-04,9.809544563293457
2011-11-07,9.838656425476074
2011-11-08,9.96236801147461
2011-11-09,9.423855781555176
2011-11-10,9.525735855102539
2011-11-11,9.81682300567627
2011-11-14,9.925978660583496
2011-11-15,9.911426544189453
2011-11-16,9.729499816894531
2011-11-17,9.300150871276855
2011-11-18,9.125495910644531
2011-11-21,8.892629623413086
2011-11-22,8.812582969665527
2011-11-23,8.368677139282227
2011-11-25,8.244969367980957
2011-11-28,8.8344144821167
2011-11-29,8.783469200134277
2011-11-30,9.591230392456055
2011-12-01,9.598508834838867
2011-12-02,9.773162841796875
2011-12-05,9.875042915344238
2011-12-06,9.831377029418945
2011-12-07,9.81682300567627
2011-12-08,9.29287338256836
2011-12-09,9.642170906066895
2011-12-12,9.29287338256836
2011-12-13,9.060004234313965
2011-12-14,8.885353088378906
2011-12-15,8.987235069274902
2011-12-16,9.096391677856445
2011-12-19,8.761640548706055
2011-12-20,9.314702987670898
2011-12-21,9.387474060058594
2011-12-22,9.569401741027832
2011-12-23,9.714943885803223
2011-12-27,9.729499816894531
2011-12-28,9.59752082824707
2011-12-29,9.663511276245117
2011-12-30,9.641514778137207
2012-01-03,10.286726951599121
2012-01-04,10.61666202545166
2012-01-05,10.558006286621094
2012-01-06,10.609332084655762
2012-01-09,10.587334632873535
2012-01-10,10.726646423339844
2012-01-11,10.968597412109375
2012-01-12,10.939270973205566
2012-01-13,10.536006927490234
2012-01-17,10.79996395111084
2012-01-18,11.122568130493164
2012-01-19,11.034587860107422
2012-01-20,11.107901573181152
2012-01-23,11.239877700805664
2012-01-24,11.335196495056152
2012-01-25,11.738451957702637
2012-01-26,11.650468826293945
2012-01-27,11.811771392822266
2012-01-30,11.716456413269043
2012-01-31,11.694461822509766
2012-02-01,11.92175006866455
2012-02-02,11.67979907989502
2012-02-03,12.083054542541504
2012-02-06,11.958412170410156
2012-02-07,11.811771392822266
2012-02-08,11.643136024475098
2012-02-09,11.767779350280762
2012-02-10,11.335196495056152
2012-02-13,11.18122386932373
2012-02-14,11.012589454650879
2012-02-15,10.990594863891602
2012-02-16,11.320528984069824
2012-02-17,11.22521686553955
2012-02-21,11.357192039489746
2012-02-22,10.667987823486328
2012-02-23,10.792630195617676
2012-02-24,10.836624145507812
2012-02-27,10.895277976989746
2012-02-28,11.056580543518066
2012-02-29,10.858619689941406
2012-03-01,10.990594863891602
2012-03-02,11.027254104614258
2012-03-05,10.689982414245605
2012-03-06,10.352713584899902
2012-03-07,10.323384284973145
2012-03-08,10.33071517944336
2012-03-09,10.521349906921387
2012-03-12,10.382041931152344
2012-03-13,10.814627647399902
2012-03-14,10.88061237335205
2012-03-15,10.792630195617676
2012-03-16,11.019922256469727
2012-03-19,11.357192039489746
2012-03-20,11.188558578491211
2012-03-21,10.953930854797363
2012-03-22,10.47735595703125
2012-03-23,10.755972862243652
2012-03-26,10.814627647399902
2012-03-27,10.726646423339844
2012-03-28,10.630674362182617
2012-03-29,10.741411209106445
2012-03-30,10.734025955200195
2012-04-02,10.970264434814453
2012-04-03,10.81523323059082
2012-04-04,10.586379051208496
2012-04-05,10.283697128295898
2012-04-09,10.047462463378906
2012-04-10,9.855517387390137
2012-04-11,9.95887279510498
2012-04-12,10.460877418518066
2012-04-13,10.121288299560547
2012-04-16,10.113903045654297
2012-04-17,10.246787071228027
2012-04-18,10.246787071228027
2012-04-19,9.685718536376953
2012-04-20,9.5159273147583
2012-04-23,9.449483871459961
2012-04-24,9.427339553833008
2012-04-25,9.397808074951172
2012-04-26,9.678339958190918
2012-04-27,9.611900329589844
2012-04-30,9.434722900390625
2012-05-01,9.47163200378418
2012-05-02,9.405191421508789
2012-05-03,9.309219360351562
2012-05-04,8.96963119506836
2012-05-07,8.81459903717041
2012-05-08,8.733392715454102
2012-05-09,8.807218551635742
2012-05-10,8.799834251403809
2012-05-11,8.74815559387207
2012-05-14,8.77768611907959
2012-05-15,8.430712699890137
2012-05-16,8.068974494934082
2012-05-17,7.8770318031311035
2012-05-18,7.699854850769043
2012-05-21,7.950857639312744
2012-05-22,7.86226749420166
2012-05-23,7.899178504943848
2012-05-24,7.803208827972412
2012-05-25,7.869650363922119
2012-05-29,8.039447784423828
2012-05-30,7.81797456741333
2012-05-31,7.781060218811035
2012-06-01,7.685088157653809
2012-06-04,7.906562328338623
2012-06-05,7.81059455871582
2012-06-06,8.164946556091309
2012-06-07,8.164946556091309
2012-06-08,8.135416984558105
2012-06-11,7.751533031463623
2012-06-12,7.685088157653809
2012-06-13,7.766298770904541
2012-06-14,7.81059455871582
2012-06-15,8.135416984558105
2012-06-18,8.25353717803955
2012-06-19,8.888421058654785
2012-06-20,8.881041526794434
2012-06-21,8.327363014221191
2012-06-22,8.260917663574219
2012-06-25,8.128034591674805
2012-06-26,8.386419296264648
2012-06-27,8.460898399353027
2012-06-28,8.535380363464355
2012-06-29,8.729025840759277
2012-07-02,9.012049674987793
2012-07-03,9.33975887298584
2012-07-05,9.391895294189453
2012-07-06,9.399341583251953
2012-07-09,9.175909042358398
2012-07-10,9.138664245605469
2012-07-11,9.071632385253906
2012-07-12,8.982258796691895
2012-07-13,9.31741714477539
2012-07-16,9.242934226989746
2012-07-17,9.198250770568848
2012-07-18,9.27272891998291
2012-07-19,9.391895294189453
2012-07-20,9.257831573486328
2012-07-23,9.10142707824707
2012-07-24,8.907777786254883
2012-07-25,8.632203102111816
2012-07-26,8.974806785583496
2012-07-27,9.414237976074219
2012-07-30,9.458927154541016
2012-07-31,9.600438117980957
2012-08-01,9.570650100708008
2012-08-02,9.220593452453613
2012-08-03,9.481271743774414
2012-08-06,9.764294624328613
2012-08-07,9.779191017150879
2012-08-08,9.82387924194336
2012-08-09,9.957940101623535
2012-08-10,10.01752758026123
2012-08-13,9.72705364227295
2012-08-14,9.667471885681152
2012-08-15,9.741949081420898
2012-08-16,9.74940013885498
2012-08-17,9.868565559387207
2012-08-20,9.831328392028809
2012-08-21,9.883459091186523
2012-08-22,9.72705364227295
2012-08-23,9.183350563049316
2012-08-24,9.242934226989746
2012-08-27,9.198250770568848
2012-08-28,9.15356159210205
2012-08-29,9.123766899108887
2012-08-30,9.01949691772461
2012-08-31,9.10142707824707
2012-09-04,8.810954093933105
2012-09-05,8.706681251525879
2012-09-06,8.892877578735352
2012-09-07,9.175909042358398
2012-09-10,9.131217956542969
2012-09-11,9.146111488342285
2012-09-12,8.788607597351074
2012-09-13,9.235487937927246
2012-09-14,9.689815521240234
2012-09-17,9.242934226989746
2012-09-18,8.967358589172363
2012-09-19,9.026944160461426
2012-09-20,9.026944160461426
2012-09-21,8.877986907958984
2012-09-24,8.870536804199219
2012-09-25,8.416213035583496
2012-09-26,8.48383903503418
2012-09-27,8.5364408493042
2012-09-28,8.446267127990723
2012-10-01,8.48383903503418
2012-10-02,8.48383903503418
2012-10-03,8.446267127990723
2012-10-04,8.81447696685791
2012-10-05,8.949736595153809
2012-10-08,9.227774620056152
2012-10-09,9.257831573486328
2012-10-10,9.092514991760254
2012-10-11,9.30291748046875
2012-10-12,9.092514991760254
2012-10-15,9.28789234161377
2012-10-16,9.498292922973633
2012-10-17,9.483267784118652
2012-10-18,9.768815994262695
2012-10-19,9.438179969787598
2012-10-22,9.693668365478516
2012-10-23,9.6260404586792
2012-10-24,9.550896644592285
2012-10-25,9.678645133972168
2012-10-26,9.603496551513672
2012-10-31,9.498292922973633
2012-11-01,10.106966972351074
2012-11-02,9.934133529663086
2012-11-05,10.001763343811035
2012-11-06,10.445120811462402
2012-11-07,9.994250297546387
2012-11-08,9.806389808654785
2012-11-09,9.986735343933105
2012-11-12,9.979223251342773
2012-11-13,9.851473808288574
2012-11-14,9.550896644592285
2012-11-15,9.2352876663208
2012-11-16,9.310436248779297
2012-11-19,9.520840644836426
2012-11-20,9.498292922973633
2012-11-21,9.520840644836426
2012-11-23,9.72372817993164
2012-11-26,9.70118236541748
2012-11-27,9.415637969970703
2012-11-28,9.550896644592285
2012-11-29,9.64858627319336
2012-11-30,9.708698272705078
2012-12-03,9.438179969787598
2012-12-04,9.513323783874512
2012-12-05,9.746274948120117
2012-12-06,9.580954551696777
2012-12-07,9.618525505065918
2012-12-10,9.603496551513672
2012-12-11,9.919108390808105
2012-12-12,9.753786087036133
2012-12-13,9.806389808654785
2012-12-14,10.204654693603516
2012-12-17,10.339916229248047
2012-12-18,10.625467300415039
2012-12-19,10.400032997131348
2012-12-20,10.369975090026855
2012-12-21,10.234711647033691
2012-12-24,10.219682693481445
2012-12-26,10.174595832824707
2012-12-27,10.129176139831543
2012-12-28,9.94748592376709
2012-12-31,10.394137382507324
2013-01-02,10.81050968170166
2013-01-03,10.787799835205078
2013-01-04,11.05276107788086
2013-01-07,11.363150596618652
2013-01-08,11.090618133544922
2013-01-09,11.249590873718262
2013-01-10,11.317724227905273
2013-01-11,11.257161140441895
2013-01-14,11.151179313659668
2013-01-15,11.446420669555664
2013-01-16,11.287445068359375
2013-01-17,11.50698471069336
2013-01-18,11.446420669555664
2013-01-22,11.575119018554688
2013-01-23,11.62811279296875
2013-01-24,11.529696464538574
2013-01-25,11.53726863861084
2013-01-28,11.35557746887207
2013-01-29,11.681103706359863
2013-01-30,11.446420669555664
2013-01-31,11.514556884765625
2013-02-01,11.658391952514648
2013-02-04,11.499414443969727
2013-02-05,11.50698471069336
2013-02-06,11.847651481628418
2013-02-07,11.855225563049316
2013-02-08,11.832511901855469
2013-02-11,11.855225563049316
2013-02-12,11.96877670288086
2013-02-13,11.946070671081543
2013-02-14,12.180750846862793
2013-02-15,12.112616539001465
2013-02-19,12.150467872619629
2013-02-20,11.50698471069336
2013-02-21,11.272302627563477
2013-02-22,11.476703643798828
2013-02-25,11.113326072692871
2013-02-26,11.181462287902832
2013-02-27,11.438852310180664
2013-02-28,11.559979438781738
2013-03-01,11.242022514343262
2013-03-04,11.340433120727539
2013-03-05,11.370718002319336
2013-03-06,11.696244239807129
2013-03-07,11.726526260375977
2013-03-08,12.0747652053833
2013-03-11,11.999063491821289
2013-03-12,11.855225563049316
2013-03-13,11.544839859008789
2013-03-14,11.484272956848145
2013-03-15,11.711385726928711
2013-03-18,11.6356840133667
2013-03-19,11.590255737304688
2013-03-20,11.802229881286621
2013-03-21,11.794662475585938
2013-03-22,11.77194881439209
2013-03-25,11.976350784301758
2013-03-26,12.113572120666504
2013-03-27,12.205052375793457
2013-03-28,12.105947494506836
2013-04-01,11.762894630432129
2013-04-02,11.297868728637695
2013-04-03,11.061542510986328
2013-04-04,11.13015079498291
2013-04-05,11.175893783569336
2013-04-08,11.24450397491455
2013-04-09,11.587557792663574
2013-04-10,11.648544311523438
2013-04-11,11.557062149047852
2013-04-12,11.419844627380371
2013-04-15,10.893827438354492
2013-04-16,11.12253189086914
2013-04-17,10.855712890625
2013-04-18,10.96243953704834
2013-04-19,10.954813957214355
2013-04-22,10.81759262084961
2013-04-23,10.90145206451416
2013-04-24,11.22925853729248
2013-04-25,11.313115119934082
2013-04-26,11.206388473510742
2013-04-29,11.366479873657227
2013-04-30,11.465581893920898
2013-05-01,11.183518409729004
2013-05-02,11.236882209777832
2013-05-03,11.656166076660156
2013-05-06,11.564688682556152
2013-05-07,11.671412467956543
2013-05-08,11.938231468200684
2013-05-09,11.80101203918457
2013-05-10,11.808634757995605
2013-05-13,11.572310447692871
2013-05-14,11.587557792663574
2013-05-15,11.518945693969727
2013-05-16,11.465581893920898
2013-05-17,11.671412467956543
2013-05-20,12.029712677001953
2013-05-21,12.227925300598145
2013-05-22,11.892494201660156
2013-05-23,11.823881149291992
2013-05-24,11.724777221679688
2013-05-28,11.854374885559082
2013-05-29,11.740022659301758
2013-05-30,11.80101203918457
2013-05-31,11.701910018920898
2013-06-03,11.785762786865234
2013-06-04,11.846753120422363
2013-06-05,11.412217140197754
2013-06-06,11.320740699768066
2013-06-07,11.305490493774414
2013-06-10,11.343606948852539
2013-06-11,11.076788902282715
2013-06-12,11.008176803588867
2013-06-13,11.473206520080566
2013-06-14,11.374099731445312
2013-06-17,11.442713737487793
2013-06-18,11.419844627380371
2013-06-19,11.343606948852539
2013-06-20,11.153022766113281
2013-06-21,11.053919792175293
2013-06-24,10.825218200683594
2013-06-25,11.000555992126465
2013-06-26,11.192605018615723
2013-06-27,11.561338424682617
2013-06-28,11.453792572021484
2013-07-01,11.730341911315918
2013-07-02,11.714978218078613
2013-07-03,11.653522491455078
2013-07-05,11.622793197631836
2013-07-08,11.592065811157227
2013-07-09,11.707294464111328
2013-07-10,11.676568031311035
2013-07-11,11.83020305633545
2013-07-12,11.79179859161377
2013-07-15,11.784116744995117
2013-07-16,11.799476623535156
2013-07-17,11.945435523986816
2013-07-18,11.784116744995117
2013-07-19,11.684247970581055
2013-07-22,11.73802375793457
2013-07-23,12.022252082824707
2013-07-24,11.86861801147461
2013-07-25,12.029936790466309
2013-07-26,11.983848571777344
2013-07-29,11.93775463104248
2013-07-30,11.930069923400879
2013-07-31,11.953117370605469
2013-08-01,12.129801750183105
2013-08-02,12.114442825317383
2013-08-05,12.152848243713379
2013-08-06,11.960799217224121
2013-08-07,11.822522163391113
2013-08-08,11.914706230163574
2013-08-09,12.152848243713379
2013-08-12,12.506217002868652
2013-08-13,12.429397583007812
2013-08-14,12.590720176696777
2013-08-15,12.383306503295898
2013-08-16,12.252714157104492
2013-08-19,12.083710670471191
2013-08-20,12.268075942993164
2013-08-21,11.953117370605469
2013-08-22,12.275761604309082
2013-08-23,12.114442825317383
2013-08-26,12.18358039855957
2013-08-27,11.822522163391113
2013-08-28,11.914706230163574
2013-08-29,11.991527557373047
2013-08-30,11.722660064697266
2013-09-03,11.691932678222656
2013-09-04,11.83020305633545
2013-09-05,11.883979797363281
2013-09-06,11.945435523986816
2013-09-09,12.337214469909668
2013-09-10,12.659857749938965
2013-09-11,12.92104434967041
2013-09-12,12.867270469665527
2013-09-13,12.890317916870117
