Date,CMI
2010-11-05,67.21463775634766
2010-11-08,66.52428436279297
2010-11-09,65.0599136352539
2010-11-10,65.91761016845703
2010-11-11,66.25231170654297
2010-11-12,65.5898666381836
2010-11-15,65.53408813476562
2010-11-16,63.679195404052734
2010-11-17,64.1673583984375
2010-11-18,65.60305786132812
2010-11-19,65.9527359008789
2010-11-22,66.84783172607422
2010-11-23,66.3722915649414
2010-11-24,68.98774719238281
2010-11-26,68.67304992675781
2010-11-29,68.02268981933594
2010-11-30,67.91778564453125
2010-12-01,70.29547119140625
2010-12-02,72.7081298828125
2010-12-03,71.91789245605469
2010-12-06,73.4004135131836
2010-12-07,74.11375427246094
2010-12-08,73.484375
2010-12-09,72.90393829345703
2010-12-10,73.44939422607422
2010-12-13,74.61026763916016
2010-12-14,75.72918701171875
2010-12-15,75.9599609375
2010-12-16,75.88301086425781
2010-12-17,75.4983901977539
2010-12-20,76.30962371826172
2010-12-21,77.75721740722656
2010-12-22,77.79913330078125
2010-12-23,77.56139373779297
2010-12-27,76.79911041259766
2010-12-28,76.96694946289062
2010-12-29,77.0158920288086
2010-12-30,77.03690338134766
2010-12-31,76.93201446533203
2011-01-03,78.1488037109375
2011-01-04,78.0439224243164
2011-01-05,79.0159683227539
2011-01-06,77.03690338134766
2011-01-07,76.77114868164062
2011-01-10,77.65229034423828
2011-01-11,77.98796844482422
2011-01-12,78.20475006103516
2011-01-13,78.96005249023438
2011-01-14,78.7152328491211
2011-01-18,79.61738586425781
2011-01-19,77.9250259399414
2011-01-20,75.54035949707031
2011-01-21,73.46336364746094
2011-01-24,74.2186508178711
2011-01-25,74.87601470947266
2011-01-26,76.65225219726562
2011-01-27,76.86907196044922
2011-01-28,73.69415283203125
2011-01-31,74.04381561279297
2011-02-01,75.11375427246094
2011-02-02,74.7501220703125
2011-02-03,75.2816162109375
2011-02-04,76.7082290649414
2011-02-07,78.19078063964844
2011-02-08,78.11384582519531
2011-02-09,78.18376159667969
2011-02-10,77.72222137451172
2011-02-11,78.11384582519531
2011-02-14,79.40057373046875
2011-02-15,78.77820587158203
2011-02-16,77.7989730834961
2011-02-17,78.38079071044922
2011-02-18,77.13304138183594
2011-02-22,72.25440979003906
2011-02-23,70.57910919189453
2011-02-24,70.70531463623047
2011-02-25,71.72865295410156
2011-02-28,70.88054656982422
2011-03-01,70.03939819335938
2011-03-02,70.3057632446289
2011-03-03,72.85724639892578
2011-03-04,71.84784698486328
2011-03-07,69.88518524169922
2011-03-08,70.1585693359375
2011-03-09,70.14452362060547
2011-03-10,69.149169921875
2011-03-11,69.20526123046875
2011-03-14,68.37814331054688
2011-03-15,70.04640197753906
2011-03-16,69.3454360961914
2011-03-17,70.07445526123047
2011-03-18,70.03939819335938
2011-03-21,71.89691925048828
2011-03-22,71.28709411621094
2011-03-23,71.97405242919922
2011-03-24,72.73808288574219
2011-03-25,73.27783203125
2011-03-28,73.54419708251953
2011-03-29,75.4437484741211
2011-03-30,76.80359649658203
2011-03-31,76.8386459350586
2011-04-01,78.01624298095703
2011-04-04,77.68681335449219
2011-04-05,77.77091979980469
2011-04-06,77.2872543334961
2011-04-07,77.22415924072266
2011-04-08,76.32696533203125
2011-04-11,75.29655456542969
2011-04-12,74.10492706298828
2011-04-13,74.22412109375
2011-04-14,73.82454681396484
2011-04-15,73.69137573242188
2011-04-18,72.07215881347656
2011-04-19,73.8315658569336
2011-04-20,75.80825805664062
2011-04-21,76.36199188232422
2011-04-25,75.8432846069336
2011-04-26,81.58414459228516
2011-04-27,83.4697036743164
2011-04-28,82.53744506835938
2011-04-29,84.24073028564453
2011-05-02,82.91594696044922
2011-05-03,81.26167297363281
2011-05-04,78.96955108642578
2011-05-05,81.2336196899414
2011-05-06,82.179931640625
2011-05-09,82.42525482177734
2011-05-10,83.00005340576172
2011-05-11,79.9368896484375
2011-05-12,79.29199981689453
2011-05-13,77.30831909179688
2011-05-16,77.18916320800781
2011-05-17,74.6446762084961
2011-05-18,76.02406311035156
2011-05-19,76.95160675048828
2011-05-20,74.77326202392578
2011-05-23,73.19221496582031
2011-05-24,72.15221405029297
2011-05-25,73.85974884033203
2011-05-26,74.3797607421875
2011-05-27,73.76140594482422
2011-05-31,73.95108795166016
2011-06-01,70.71875762939453
2011-06-02,72.4403305053711
2011-06-03,71.25275421142578
2011-06-06,70.23389434814453
2011-06-07,70.95763397216797
2011-06-08,67.61986541748047
2011-06-09,67.86580657958984
2011-06-10,65.25888061523438
2011-06-13,65.66637420654297
2011-06-14,67.36688995361328
2011-06-15,64.95668029785156
2011-06-16,65.30099487304688
2011-06-17,65.78585052490234
2011-06-20,65.68750762939453
2011-06-21,68.52633666992188
2011-06-22,67.51446533203125
2011-06-23,69.10958099365234
2011-06-24,67.92904663085938
2011-06-27,68.43498992919922
2011-06-28,70.7608642578125
2011-06-29,70.99982452392578
2011-06-30,72.72139739990234
2011-07-01,75.48297882080078
2011-07-05,74.23921203613281
2011-07-06,75.03324890136719
2011-07-07,76.46673583984375
2011-07-08,75.02621459960938
2011-07-11,72.8338394165039
2011-07-12,72.6019287109375
2011-07-13,74.28140258789062
2011-07-14,73.42411041259766
2011-07-15,73.55760192871094
2011-07-18,72.72845458984375
2011-07-19,74.89270782470703
2011-07-20,75.01215362548828
2011-07-21,75.58837127685547
2011-07-22,75.03324890136719
2011-07-25,74.94892883300781
2011-07-26,77.87212371826172
2011-07-27,74.8294906616211
2011-07-28,74.30245208740234
2011-07-29,73.69813537597656
2011-08-01,72.93220520019531
2011-08-02,69.6717300415039
2011-08-03,71.35115051269531
2011-08-04,65.46261596679688
2011-08-05,64.8301773071289
2011-08-08,58.79409408569336
2011-08-09,64.0221176147461
2011-08-10,60.6070556640625
2011-08-11,64.55614471435547
2011-08-12,66.38314819335938
2011-08-15,67.5847396850586
2011-08-16,65.82799530029297
2011-08-17,64.59830474853516
2011-08-18,58.8181037902832
2011-08-19,56.39736557006836
2011-08-22,56.42559814453125
2011-08-23,59.389801025390625
2011-08-24,61.104801177978516
2011-08-25,60.08143615722656
2011-08-26,61.73292922973633
2011-08-29,63.8431510925293
2011-08-30,64.21011352539062
2011-08-31,65.5793228149414
2011-09-01,64.05485534667969
2011-09-02,61.27415466308594
2011-09-06,60.370792388916016
2011-09-07,63.87137222290039
2011-09-08,63.525569915771484
2011-09-09,62.21990203857422
2011-09-12,61.44354248046875
2011-09-13,65.07115936279297
2011-09-14,66.46150970458984
2011-09-15,69.0657730102539
2011-09-16,69.0516586303711
2011-09-19,68.47999572753906
2011-09-20,66.51799011230469
2011-09-21,64.65479278564453
2011-09-22,60.173194885253906
2011-09-23,60.87894821166992
2011-09-26,63.1514778137207
2011-09-27,64.86650848388672
2011-09-28,61.365928649902344
2011-09-29,61.01303482055664
2011-09-30,57.63246536254883
2011-10-03,57.1736946105957
2011-10-04,60.07436752319336
2011-10-05,62.33280944824219
2011-10-06,63.5326042175293
2011-10-07,63.63846969604492
2011-10-10,66.39797973632812
2011-10-11,67.5766372680664
2011-10-12,67.54837799072266
2011-10-13,67.38607788085938
2011-10-14,68.88226318359375
2011-10-17,65.1911392211914
2011-10-18,66.17211151123047
2011-10-19,63.86431884765625
2011-10-20,64.81707763671875
2011-10-21,66.49681091308594
2011-10-24,69.74332427978516
2011-10-25,66.20748138427734
2011-10-26,66.96258544921875
2011-10-27,71.78296661376953
2011-10-28,72.5169448852539
2011-10-31,70.173828125
2011-11-01,67.77421569824219
2011-11-02,69.7079849243164
2011-11-03,72.86277770996094
2011-11-04,72.96868133544922
2011-11-07,71.28186798095703
2011-11-08,71.76180267333984
2011-11-09,68.00006103515625
2011-11-10,68.65641784667969
2011-11-11,69.67272186279297
2011-11-14,70.15971374511719
2011-11-15,70.03265380859375
2011-11-16,69.18575286865234
2011-11-17,67.16610717773438
2011-11-18,66.62752532958984
2011-11-21,64.55824279785156
2011-11-22,63.48110580444336
2011-11-23,61.53938674926758
2011-11-25,60.972476959228516
2011-11-28,64.09764099121094
2011-11-29,62.69450378417969
2011-11-30,68.26451873779297
2011-12-01,68.2574462890625
2011-12-02,67.83930206298828
2011-12-05,67.82511901855469
2011-12-06,68.5267105102539
2011-12-07,67.02435302734375
2011-12-08,65.11807250976562
2011-12-09,67.39995574951172
2011-12-12,65.4582290649414
2011-12-13,63.24016571044922
2011-12-14,62.014183044433594
2011-12-15,61.532283782958984
2011-12-16,61.86536407470703
2011-12-19,60.81657791137695
2011-12-20,63.792884826660156
2011-12-21,62.340171813964844
2011-12-22,62.467716217041016
2011-12-23,63.11968994140625
2011-12-27,62.949607849121094
2011-12-28,62.25510787963867
2011-12-29,63.05589294433594
2011-12-30,62.37556838989258
2012-01-03,64.52285766601562
2012-01-04,65.40864562988281
2012-01-05,67.1093978881836
2012-01-06,66.28028869628906
2012-01-09,68.17945098876953
2012-01-10,69.96524047851562
2012-01-11,69.85188293457031
2012-01-12,70.3195571899414
2012-01-13,69.27784729003906
2012-01-17,70.33375549316406
2012-01-18,71.80068969726562
2012-01-19,74.76994323730469
2012-01-20,74.25262451171875
2012-01-23,74.76284790039062
2012-01-24,75.68409729003906
2012-01-25,77.21478271484375
2012-01-26,76.00296783447266
2012-01-27,75.47152709960938
2012-01-30,74.65656280517578
2012-01-31,73.69986724853516
2012-02-01,74.98960876464844
2012-02-02,80.29740905761719
2012-02-03,85.10206604003906
2012-02-06,84.89659881591797
2012-02-07,84.71939849853516
2012-02-08,84.74067687988281
2012-02-09,85.91704559326172
2012-02-10,85.25090789794922
2012-02-13,87.07923889160156
2012-02-14,86.10128021240234
2012-02-15,85.79657745361328
2012-02-16,87.192626953125
2012-02-17,86.50520324707031
2012-02-21,87.37686920166016
2012-02-22,87.00713348388672
2012-02-23,87.13513946533203
2012-02-24,86.5805892944336
2012-02-27,86.31044006347656
2012-02-28,86.53083038330078
2012-02-29,85.72032928466797
2012-03-01,86.4881591796875
2012-03-02,84.93118286132812
2012-03-05,85.51415252685547
2012-03-06,82.02334594726562
2012-03-07,83.694091796875
2012-03-08,85.3008804321289
2012-03-09,84.55438232421875
2012-03-12,83.57323455810547
2012-03-13,88.37930297851562
2012-03-14,88.07360076904297
2012-03-15,90.28468322753906
2012-03-16,90.67571258544922
2012-03-19,91.00275421142578
2012-03-20,87.74654388427734
2012-03-21,87.86743927001953
2012-03-22,85.400390625
2012-03-23,86.395751953125
2012-03-26,88.09491729736328
2012-03-27,87.09957885742188
2012-03-28,83.87894439697266
2012-03-29,85.07337188720703
2012-03-30,85.34352111816406
2012-04-02,86.53083038330078
2012-04-03,85.20132446289062
2012-04-04,82.20108032226562
2012-04-05,82.14419555664062
2012-04-09,82.14419555664062
2012-04-10,79.45677947998047
2012-04-11,79.4923095703125
2012-04-12,82.50679779052734
2012-04-13,81.06356811523438
2012-04-16,81.12042999267578
2012-04-17,82.52101135253906
2012-04-18,83.04711151123047
2012-04-19,81.61811828613281
2012-04-20,82.4925765991211
2012-04-23,81.52567291259766
2012-04-24,82.4996566772461
2012-04-25,81.83140563964844
2012-04-26,82.52813720703125
2012-04-27,84.09935760498047
2012-04-30,82.35037231445312
2012-05-01,79.0159912109375
2012-05-02,79.97576904296875
2012-05-03,78.518310546875
2012-05-04,76.15081024169922
2012-05-07,75.00617980957031
2012-05-08,75.99443054199219
2012-05-09,75.88777160644531
2012-05-10,75.2692642211914
2012-05-11,75.69580078125
2012-05-14,73.69803619384766
2012-05-15,73.20745086669922
2012-05-16,71.80854034423828
2012-05-17,69.04639434814453
2012-05-18,69.37471008300781
2012-05-21,71.00916290283203
2012-05-22,72.04405212402344
2012-05-23,72.45805358886719
2012-05-24,71.5587387084961
2012-05-25,70.62371826171875
2012-05-29,72.12969970703125
2012-05-30,70.659423828125
2012-05-31,69.19628143310547
2012-06-01,66.77672576904297
2012-06-04,65.43489074707031
2012-06-05,65.89884185791016
2012-06-06,68.33981323242188
2012-06-07,69.4389419555664
2012-06-08,69.08921813964844
2012-06-11,66.00590515136719
2012-06-12,69.03925323486328
2012-06-13,66.84093475341797
2012-06-14,66.48410034179688
2012-06-15,67.58325958251953
2012-06-18,67.34771728515625
2012-06-19,68.97502899169922
2012-06-20,68.08997344970703
2012-06-21,65.29216766357422
2012-06-22,64.51419830322266
2012-06-25,64.10737609863281
2012-06-26,63.98601150512695
2012-06-27,64.68547821044922
2012-06-28,65.84889221191406
2012-06-29,69.16771697998047
2012-07-02,68.5753402709961
2012-07-03,71.47306060791016
2012-07-05,70.88068389892578
2012-07-06,68.72521209716797
2012-07-09,68.11852264404297
2012-07-10,62.03041076660156
2012-07-11,59.61799621582031
2012-07-12,61.21675109863281
2012-07-13,63.25804138183594
2012-07-16,61.78059005737305
2012-07-17,61.75918960571289
2012-07-18,62.480064392089844
2012-07-19,63.30796432495117
2012-07-20,61.445133209228516
2012-07-23,62.42295455932617
2012-07-24,61.994712829589844
2012-07-25,62.15174102783203
2012-07-26,63.58635330200195
2012-07-27,66.10582733154297
2012-07-30,64.57845306396484
2012-07-31,68.44684600830078
2012-08-01,66.819580078125
2012-08-02,68.04715728759766
2012-08-03,70.659423828125
2012-08-06,70.14554595947266
2012-08-07,72.09403228759766
2012-08-08,72.08686828613281
2012-08-09,72.28673553466797
2012-08-10,72.30812072753906
2012-08-13,71.88706970214844
2012-08-14,72.01549530029297
2012-08-15,71.91558837890625
2012-08-16,73.3858871459961
2012-08-17,73.64996337890625
2012-08-20,73.66429901123047
2012-08-21,73.73603057861328
2012-08-22,72.81797790527344
2012-08-23,72.00758361816406
2012-08-24,71.78520965576172
2012-08-27,70.7022476196289
2012-08-28,69.52601623535156
2012-08-29,70.07109832763672
2012-08-30,68.66537475585938
2012-08-31,69.64796447753906
2012-09-04,68.34261322021484
2012-09-05,68.37132263183594
2012-09-06,70.59468078613281
2012-09-07,72.12950897216797
2012-09-10,69.84876251220703
2012-09-11,70.46556091308594
2012-09-12,70.64486694335938
2012-09-13,71.85694885253906
2012-09-14,73.59978485107422
2012-09-17,71.69917297363281
2012-09-18,71.0536880493164
2012-09-19,71.13975524902344
2012-09-20,69.533203125
2012-09-21,68.97377014160156
2012-09-24,68.27090454101562
2012-09-25,66.27705383300781
2012-09-26,66.1766586303711
2012-09-27,66.59980773925781
2012-09-28,66.13362121582031
2012-10-01,66.20535278320312
2012-10-02,65.80372619628906
2012-10-03,65.00762939453125
2012-10-04,65.9902114868164
2012-10-05,66.06192016601562
2012-10-08,66.08346557617188
2012-10-09,65.15108489990234
2012-10-10,62.96359634399414
2012-10-11,62.031227111816406
2012-10-12,62.74843978881836
2012-10-15,63.87443161010742
2012-10-16,65.5383529663086
2012-10-17,66.27705383300781
2012-10-18,66.7862777709961
2012-10-19,65.93279266357422
2012-10-22,67.05883026123047
2012-10-23,67.02294158935547
2012-10-24,66.1766586303711
2012-10-25,67.45330047607422
2012-10-26,67.28833770751953
2012-10-31,67.11621856689453
2012-11-01,70.82415008544922
2012-11-02,71.74219512939453
2012-11-05,72.43785858154297
2012-11-06,73.09054565429688
2012-11-07,70.35797882080078
2012-11-08,69.25346374511719
2012-11-09,69.64076232910156
2012-11-12,70.78114318847656
2012-11-13,69.95635986328125
2012-11-14,67.68282318115234
2012-11-15,68.04138946533203
2012-11-16,68.69406127929688
2012-11-19,70.80265045166016
2012-11-20,70.70891571044922
2012-11-21,70.84590148925781
2012-11-23,71.82627868652344
2012-11-26,71.80464935302734
2012-11-27,71.88396453857422
2012-11-28,72.1434555053711
2012-11-29,71.97763061523438
2012-11-30,70.75941467285156
2012-12-03,70.18991088867188
2012-12-04,70.14666748046875
2012-12-05,73.03008270263672
2012-12-06,72.38134002685547
2012-12-07,73.30403137207031
2012-12-10,74.42134094238281
2012-12-11,76.03606414794922
2012-12-12,76.32442474365234
2012-12-13,76.03606414794922
2012-12-14,76.62718200683594
2012-12-17,76.2307357788086
2012-12-18,78.33562469482422
2012-12-19,77.81658172607422
2012-12-20,77.68683624267578
2012-12-21,77.90308380126953
2012-12-24,77.24713134765625
2012-12-26,77.24713134765625
2012-12-27,76.98761749267578
2012-12-28,76.28116607666016
2012-12-31,78.10492706298828
2013-01-02,81.72364807128906
2013-01-03,82.30030822753906
2013-01-04,82.0768814086914
2013-01-07,81.1181411743164
2013-01-08,80.13054656982422
2013-01-09,81.54342651367188
2013-01-10,81.05325317382812
2013-01-11,79.71965026855469
2013-01-14,80.41169738769531
2013-01-15,80.60633850097656
2013-01-16,80.77931213378906
2013-01-17,82.32195281982422
2013-01-18,83.3239517211914
2013-01-22,83.43928527832031
2013-01-23,83.09326171875
2013-01-24,83.23023986816406
2013-01-25,84.32593536376953
2013-01-28,83.55463409423828
2013-01-29,83.6555404663086
2013-01-30,83.27347564697266
2013-01-31,82.77610778808594
2013-02-01,83.86459350585938
2013-02-04,83.92225646972656
2013-02-05,84.62149810791016
2013-02-06,86.77687072753906
2013-02-07,85.75322723388672
2013-02-08,86.12090301513672
2013-02-11,85.96949768066406
2013-02-12,85.9190444946289
2013-02-13,85.81089782714844
2013-02-14,85.58744812011719
2013-02-15,85.93345642089844
2013-02-19,85.68836212158203
2013-02-20,83.12574005126953
2013-02-21,81.46077728271484
2013-02-22,81.64898681640625
2013-02-25,80.53419494628906
2013-02-26,82.07608795166016
2013-02-27,83.80619812011719
2013-02-28,83.87860107421875
2013-03-01,83.28501892089844
2013-03-04,82.61903381347656
2013-03-05,84.2984848022461
2013-03-06,84.6025161743164
2013-03-07,84.89930725097656
2013-03-08,86.60047149658203
2013-03-11,86.59323120117188
2013-03-12,85.87657928466797
2013-03-13,85.25404357910156
2013-03-14,84.89930725097656
2013-03-15,84.95724487304688
2013-03-18,84.19712829589844
2013-03-19,83.30672454833984
2013-03-20,84.1537094116211
2013-03-21,82.53217315673828
2013-03-22,82.16297149658203
2013-03-25,81.3014907836914
2013-03-26,81.90960693359375
2013-03-27,82.46698760986328
2013-03-28,83.8351821899414
2013-04-01,81.59107208251953
2013-04-02,80.9612808227539
2013-04-03,81.46802520751953
2013-04-04,82.5755844116211
2013-04-05,81.75756072998047
2013-04-08,81.67793273925781
2013-04-09,83.23433685302734
2013-04-10,85.49288177490234
2013-04-11,85.55082702636719
2013-04-12,84.7762451171875
2013-04-15,79.44831848144531
2013-04-16,80.58483123779297
2013-04-17,78.18875122070312
2013-04-18,76.7481689453125
2013-04-19,77.50103759765625
2013-04-22,77.942626953125
2013-04-23,77.81231689453125
2013-04-24,79.68720245361328
2013-04-25,81.19293975830078
2013-04-26,80.49800109863281
2013-04-29,81.98196411132812
2013-04-30,77.01602172851562
2013-05-01,75.0397720336914
2013-05-02,77.03047943115234
2013-05-03,80.06363677978516
2013-05-06,80.24462890625
2013-05-07,81.7865219116211
2013-05-08,83.25606536865234
2013-05-09,82.69866180419922
2013-05-10,82.80000305175781
2013-05-13,82.09056854248047
2013-05-14,83.10406494140625
2013-05-15,83.01720428466797
2013-05-16,82.76380157470703
2013-05-17,84.28401947021484
2013-05-20,85.52909851074219
2013-05-21,86.0213851928711
2013-05-22,85.41800689697266
2013-05-23,85.01091003417969
2013-05-24,84.55290222167969
2013-05-28,85.25076293945312
2013-05-29,85.57791900634766
2013-05-30,85.55609130859375
2013-05-31,86.96639251708984
2013-06-03,86.101318359375
2013-06-04,85.93415069580078
2013-06-05,84.32756042480469
2013-06-06,85.30165100097656
2013-06-07,86.17401885986328
2013-06-10,86.25399780273438
2013-06-11,85.36708068847656
2013-06-12,84.13851928710938
2013-06-13,85.97774505615234
2013-06-14,84.42205810546875
2013-06-17,84.37116241455078
2013-06-18,85.32347106933594
2013-06-19,84.0367431640625
2013-06-20,81.72503662109375
2013-06-21,80.77998352050781
2013-06-24,77.0143051147461
2013-06-25,78.1047592163086
2013-06-26,78.04660034179688
2013-06-27,78.88260650634766
2013-06-28,78.84627532958984
2013-07-01,80.20565795898438
2013-07-02,80.11116790771484
2013-07-03,79.16610717773438
2013-07-05,80.54006958007812
2013-07-08,80.56916046142578
2013-07-09,81.87042236328125
2013-07-10,82.65552520751953
2013-07-11,83.80414581298828
2013-07-12,83.89134979248047
2013-07-15,85.26530456542969
2013-07-16,84.32027435302734
2013-07-17,84.67650604248047
2013-07-18,85.06903839111328
2013-07-19,85.88324737548828
2013-07-22,85.78874206542969
2013-07-23,85.54157257080078
2013-07-24,84.50203704833984
2013-07-25,84.7491683959961
2013-07-26,84.24031066894531
2013-07-29,84.64741516113281
2013-07-30,85.94866943359375
2013-07-31,88.1004638671875
2013-08-01,89.37266540527344
2013-08-02,89.45264434814453
2013-08-05,89.22001647949219
2013-08-06,88.75470733642578
2013-08-07,88.82745361328125
2013-08-08,89.92511749267578
2013-08-09,90.15776824951172
2013-08-12,91.48082733154297
2013-08-13,92.70214080810547
2013-08-14,92.69486999511719
2013-08-15,90.66661834716797
2013-08-16,90.82659912109375
2013-08-19,90.0196533203125
2013-08-20,90.28634643554688
2013-08-21,90.18403625488281
2013-08-22,92.47096252441406
2013-08-23,91.48458862304688
2013-08-26,91.01700592041016
2013-08-27,89.16117095947266
2013-08-28,89.69450378417969
2013-08-29,90.19136810302734
2013-08-30,90.01600646972656
2013-09-03,90.69549560546875
2013-09-04,92.79246520996094
2013-09-05,92.87285614013672
2013-09-06,92.62440490722656
2013-09-09,94.53140258789062
2013-09-10,96.2630615234375
2013-09-11,96.69413757324219
2013-09-12,97.2129135131836
2013-09-13,97.67321014404297
2013-09-16,97.79743194580078
2013-09-17,96.41648864746094
