Date,GS
2011-04-29,116.50105285644531
2011-05-02,116.72481536865234
2011-05-03,117.16449737548828
2011-05-04,116.8945083618164
2011-05-05,116.03816986083984
2011-05-06,115.79901885986328
2011-05-09,115.04293823242188
2011-05-10,116.03042602539062
2011-05-11,114.08635711669922
2011-05-12,110.128662109375
2011-05-13,109.1334457397461
2011-05-16,108.46996307373047
2011-05-17,108.6319808959961
2011-05-18,108.65508270263672
2011-05-19,107.49788665771484
2011-05-20,104.1419677734375
2011-05-23,104.7977523803711
2011-05-24,105.18341827392578
2011-05-25,105.10631561279297
2011-05-26,105.12169647216797
2011-05-27,107.24874114990234
2011-05-31,108.8498306274414
2011-06-01,105.32280731201172
2011-06-02,103.9383544921875
2011-06-03,104.67310333251953
2011-06-06,103.56708526611328
2011-06-07,102.86325073242188
2011-06-08,101.78034973144531
2011-06-09,103.2809066772461
2011-06-10,105.12947082519531
2011-06-13,106.37474060058594
2011-06-14,106.04215240478516
2011-06-15,104.30184936523438
2011-06-16,105.26094818115234
2011-06-17,106.14270782470703
2011-06-20,104.52616882324219
2011-06-21,105.16039276123047
2011-06-22,104.04663848876953
2011-06-23,102.37596130371094
2011-06-24,101.25442504882812
2011-06-27,101.09971618652344
2011-06-28,99.97815704345703
2011-06-29,102.50740814208984
2011-06-30,102.94055938720703
2011-07-01,105.69408416748047
2011-07-05,104.03113555908203
2011-07-06,103.55937194824219
2011-07-07,104.42562103271484
2011-07-08,103.70629119873047
2011-07-11,102.11296081542969
2011-07-12,100.79032135009766
2011-07-13,100.4886703491211
2011-07-14,100.4654769897461
2011-07-15,100.67431640625
2011-07-18,100.03234100341797
2011-07-19,99.38260650634766
2011-07-20,102.67759704589844
2011-07-21,104.86651611328125
2011-07-22,104.79690551757812
2011-07-25,105.8487777709961
2011-07-26,106.42892456054688
2011-07-27,104.20130157470703
2011-07-28,105.06761932373047
2011-07-29,104.3946762084961
2011-08-01,103.76040649414062
2011-08-02,101.5019302368164
2011-08-03,102.15937042236328
2011-08-04,97.63458251953125
2011-08-05,96.82247161865234
2011-08-08,91.0059814453125
2011-08-09,94.92744445800781
2011-08-10,85.34423065185547
2011-08-11,91.34629821777344
2011-08-12,90.08554077148438
2011-08-15,92.14297485351562
2011-08-16,90.39495849609375
2011-08-17,90.6888656616211
2011-08-18,87.50991821289062
2011-08-19,86.44254302978516
2011-08-22,82.38185119628906
2011-08-23,82.65254974365234
2011-08-24,85.3210220336914
2011-08-25,84.95746612548828
2011-08-26,86.43482971191406
2011-08-29,89.77616882324219
2011-08-30,89.35722351074219
2011-08-31,90.16405487060547
2011-09-01,87.0143051147461
2011-09-02,83.05768585205078
2011-09-06,81.11817169189453
2011-09-07,84.05072021484375
2011-09-08,81.29661560058594
2011-09-09,79.3260726928711
2011-09-12,79.84586334228516
2011-09-13,80.7535400390625
2011-09-14,81.10269165039062
2011-09-15,83.76368713378906
2011-09-16,83.39130401611328
2011-09-19,81.31212615966797
2011-09-20,79.60536193847656
2011-09-21,75.9202880859375
2011-09-22,72.91014862060547
2011-09-23,73.84114074707031
2011-09-26,76.91329956054688
2011-09-27,77.23141479492188
2011-09-28,74.72557830810547
2011-09-29,77.47969818115234
2011-09-30,73.35237121582031
2011-10-03,69.88452911376953
2011-10-04,73.37566375732422
2011-10-05,73.15068054199219
2011-10-06,75.97459411621094
2011-10-07,71.90937805175781
2011-10-10,74.58592224121094
2011-10-11,75.02032470703125
2011-10-12,76.89002990722656
2011-10-13,74.59363555908203
2011-10-14,75.04365539550781
2011-10-17,75.17552185058594
2011-10-18,79.3260726928711
2011-10-19,78.1933822631836
2011-10-20,78.2476806640625
2011-10-21,79.20196533203125
2011-10-24,80.66822814941406
2011-10-25,77.92186737060547
2011-10-26,82.49136352539062
2011-10-27,90.30371856689453
2011-10-28,89.88479614257812
2011-10-31,84.98947143554688
2011-11-01,80.32685089111328
2011-11-02,82.33621978759766
2011-11-03,83.5387191772461
2011-11-04,81.49056243896484
2011-11-07,81.90174102783203
2011-11-08,84.2369155883789
2011-11-09,77.32451629638672
2011-11-10,77.19261169433594
2011-11-11,78.86837005615234
2011-11-14,77.02970123291016
2011-11-15,77.3865737915039
2011-11-16,74.1669921875
2011-11-17,71.6456069946289
2011-11-18,71.30423736572266
2011-11-21,70.83102416992188
2011-11-22,69.35698699951172
2011-11-23,68.18550109863281
2011-11-25,68.85272979736328
2011-11-28,70.4276123046875
2011-11-29,69.1659164428711
2011-11-30,74.65650939941406
2011-12-01,73.54281616210938
2011-12-02,75.73902893066406
2011-12-05,77.7406005859375
2011-12-06,78.78418731689453
2011-12-07,81.87606048583984
2011-12-08,77.81847381591797
2011-12-09,79.01004791259766
2011-12-12,76.34651947021484
2011-12-13,74.01791381835938
2011-12-14,72.6238021850586
2011-12-15,71.57245635986328
2011-12-16,70.17058563232422
2011-12-19,68.30144500732422
2011-12-20,70.85594940185547
2011-12-21,71.65030670166016
2011-12-22,73.5350112915039
2011-12-23,73.04437255859375
2011-12-27,71.57245635986328
2011-12-28,70.18614959716797
2011-12-29,70.87928771972656
2011-12-30,70.42759704589844
2012-01-03,74.26708984375
2012-01-04,73.78425598144531
2012-01-05,73.6596450805664
2012-01-06,72.7562484741211
2012-01-09,73.74532318115234
2012-01-10,76.58019256591797
2012-01-11,77.69385528564453
2012-01-12,78.82312774658203
2012-01-13,77.07081604003906
2012-01-17,76.073974609375
2012-01-18,81.23747253417969
2012-01-19,83.86203002929688
2012-01-20,84.68756103515625
2012-01-23,84.25920867919922
2012-01-24,84.78881072998047
2012-01-25,84.32152557373047
2012-01-26,84.54737854003906
2012-01-27,87.04734802246094
2012-01-30,85.45858764648438
2012-01-31,86.81371307373047
2012-02-01,88.35572814941406
2012-02-02,88.30902862548828
2012-02-03,91.5333023071289
2012-02-06,91.42422485351562
2012-02-07,90.32610321044922
2012-02-08,90.45852661132812
2012-02-09,90.24826049804688
2012-02-10,88.87753295898438
2012-02-13,89.19686889648438
2012-02-14,87.90404510498047
2012-02-15,88.13766479492188
2012-02-16,89.36038970947266
2012-02-17,90.27162170410156
2012-02-21,90.83234405517578
2012-02-22,89.06446075439453
2012-02-23,90.18595886230469
2012-02-24,90.24044799804688
2012-02-27,90.52085876464844
2012-02-28,91.48164367675781
2012-02-29,89.9427719116211
2012-03-01,94.62194061279297
2012-03-02,93.70795440673828
2012-03-05,92.66902923583984
2012-03-06,88.7944564819336
2012-03-07,90.92706298828125
2012-03-08,91.52851104736328
2012-03-09,91.62228393554688
2012-03-12,91.3879165649414
2012-03-13,97.28569793701172
2012-03-14,94.02825927734375
2012-03-15,96.12957763671875
2012-03-16,96.02799224853516
2012-03-19,97.0981674194336
2012-03-20,98.44178009033203
2012-03-21,98.41837310791016
2012-03-22,97.44190216064453
2012-03-23,98.5667724609375
2012-03-26,100.04317474365234
2012-03-27,98.6839599609375
2012-03-28,98.70740509033203
2012-03-29,96.67637634277344
2012-03-30,97.15288543701172
2012-04-02,97.56686401367188
2012-04-03,95.85614013671875
2012-04-04,93.70795440673828
2012-04-05,92.1768798828125
2012-04-09,91.4113540649414
2012-04-10,89.48967742919922
2012-04-11,90.5599136352539
2012-04-12,94.04385375976562
2012-04-13,89.90371704101562
2012-04-16,91.96595764160156
2012-04-17,91.2863998413086
2012-04-18,90.0912094116211
2012-04-19,88.73979187011719
2012-04-20,87.83367919921875
2012-04-23,87.29466247558594
2012-04-24,89.13818359375
2012-04-25,89.03662109375
2012-04-26,89.48967742919922
2012-04-27,89.37252807617188
2012-04-30,89.9505844116211
2012-05-01,90.0912094116211
2012-05-02,88.87259674072266
2012-05-03,87.12278747558594
2012-05-04,85.13864135742188
2012-05-07,85.95885467529297
2012-05-08,85.43547058105469
2012-05-09,83.81065368652344
2012-05-10,83.05294799804688
2012-05-11,79.7798843383789
2012-05-14,77.93634033203125
2012-05-15,78.01448822021484
2012-05-16,76.70989990234375
2012-05-17,75.83500671386719
2012-05-18,74.59297943115234
2012-05-21,75.38976287841797
2012-05-22,76.1865463256836
2012-05-23,76.58495330810547
2012-05-24,75.66316223144531
2012-05-25,75.53815460205078
2012-05-29,76.8097152709961
2012-05-30,74.25879669189453
2012-05-31,75.1143569946289
2012-06-01,72.71257019042969
2012-06-04,71.42532348632812
2012-06-05,72.37504577636719
2012-06-06,74.53351593017578
2012-06-07,73.78003692626953
2012-06-08,74.20389556884766
2012-06-11,72.8381576538086
2012-06-12,73.81143188476562
2012-06-13,72.77535247802734
2012-06-14,73.63871765136719
2012-06-15,75.08293151855469
2012-06-18,73.48963928222656
2012-06-19,75.64022064208984
2012-06-20,75.7815170288086
2012-06-21,73.70153045654297
2012-06-22,73.48963928222656
2012-06-25,71.59800720214844
2012-06-26,71.44888305664062
2012-06-27,73.20706176757812
2012-06-28,73.37971496582031
2012-06-29,75.23991394042969
2012-07-02,76.23674011230469
2012-07-03,77.3905258178711
2012-07-05,75.2870101928711
2012-07-06,74.93382263183594
2012-07-09,74.14893341064453
2012-07-10,73.97623443603516
2012-07-11,74.66695404052734
2012-07-12,73.79568481445312
2012-07-13,76.47219848632812
2012-07-16,76.66844940185547
2012-07-17,76.90389251708984
2012-07-18,75.75011444091797
2012-07-19,74.56491088867188
2012-07-20,73.90560150146484
2012-07-23,73.1207275390625
