Date,NTAP
2010-11-04,40.90542984008789
2010-11-05,41.032020568847656
2010-11-08,41.679908752441406
2010-11-09,42.171382904052734
2010-11-10,42.372459411621094
2010-11-11,41.28520965576172
2010-11-12,40.29478454589844
2010-11-15,40.160762786865234
2010-11-16,39.237342834472656
2010-11-17,36.67564392089844
2010-11-18,39.55754470825195
2010-11-19,38.321372985839844
2010-11-22,38.887332916259766
2010-11-23,37.867122650146484
2010-11-24,38.26926040649414
2010-11-26,38.01605987548828
2010-11-29,37.92670822143555
2010-11-30,37.92670822143555
2010-12-01,38.8650016784668
2010-12-02,40.093719482421875
2010-12-03,40.2650032043457
2010-12-06,39.669254302978516
2010-12-07,39.93735122680664
2010-12-08,41.054351806640625
2010-12-09,40.62245178222656
2010-12-10,40.324581146240234
2010-12-13,41.38947677612305
2010-12-14,39.83309555053711
2010-12-15,39.22245407104492
2010-12-16,39.996910095214844
2010-12-17,40.06393814086914
2010-12-20,41.21819305419922
2010-12-21,41.188411712646484
2010-12-22,40.994789123535156
2010-12-23,40.80117416381836
2010-12-27,40.97245407104492
2010-12-28,40.74160385131836
2010-12-29,40.74160385131836
2010-12-30,40.883094787597656
2010-12-31,40.92776870727539
2011-01-03,42.752235412597656
2011-01-04,42.72990798950195
2011-01-05,43.09478759765625
2011-01-06,42.811832427978516
2011-01-07,42.595863342285156
2011-01-10,43.355445861816406
2011-01-11,43.400115966796875
2011-01-12,43.88416290283203
2011-01-13,43.6533088684082
2011-01-14,44.29374694824219
2011-01-18,43.92884826660156
2011-01-19,42.91606903076172
2011-01-20,41.86607360839844
2011-01-21,41.53096008300781
2011-01-24,41.36714172363281
2011-01-25,39.98948669433594
2011-01-26,41.08415603637695
2011-01-27,41.20328903198242
2011-01-28,40.23522186279297
2011-01-31,40.756500244140625
2011-02-01,42.08946990966797
2011-02-02,42.52884292602539
2011-02-03,42.45436477661133
2011-02-04,43.139488220214844
2011-02-07,43.66819763183594
2011-02-08,44.167137145996094
2011-02-09,44.509700775146484
2011-02-10,45.08310317993164
2011-02-11,45.12778091430664
2011-02-14,44.397987365722656
2011-02-15,43.519283294677734
2011-02-16,43.5937385559082
2011-02-17,40.786277770996094
2011-02-18,39.50542068481445
2011-02-22,38.60436248779297
2011-02-23,37.71074676513672
2011-02-24,37.859683990478516
2011-02-25,39.07352066040039
2011-02-28,38.47031784057617
2011-03-01,37.70329284667969
2011-03-02,38.03839874267578
2011-03-03,39.06606674194336
2011-03-04,38.7607421875
2011-03-07,38.07564163208008
2011-03-08,38.46287536621094
2011-03-09,38.380958557128906
2011-03-10,36.05008316040039
2011-03-11,35.387325286865234
2011-03-14,34.538394927978516
2011-03-15,34.64265060424805
2011-03-16,34.82880783081055
2011-03-17,34.98520278930664
2011-03-18,36.258602142333984
2011-03-21,36.16924285888672
2011-03-22,35.82669448852539
2011-03-23,35.70753860473633
2011-03-24,36.452232360839844
2011-03-25,36.199039459228516
2011-03-28,35.461795806884766
2011-03-29,35.94584655761719
2011-03-30,35.752220153808594
2011-03-31,35.856483459472656
2011-04-01,35.893714904785156
2011-04-04,34.032012939453125
2011-04-05,34.29265594482422
2011-04-06,34.776695251464844
2011-04-07,34.75434112548828
2011-04-08,34.84372329711914
2011-04-11,35.09689712524414
2011-04-12,35.618202209472656
2011-04-13,36.176700592041016
2011-04-14,36.05754470825195
2011-04-15,36.161808013916016
2011-04-18,35.82669448852539
2011-04-19,35.3724365234375
2011-04-20,36.48945617675781
2011-04-21,37.99371337890625
2011-04-25,38.6788330078125
2011-04-26,38.932010650634766
2011-04-27,39.1405143737793
2011-04-28,39.028831481933594
2011-04-29,38.805419921875
2011-05-02,38.50010299682617
2011-05-03,38.7607421875
2011-05-04,38.63414001464844
2011-05-05,38.35116195678711
2011-05-06,39.69160079956055
2011-05-09,39.59478759765625
2011-05-10,40.3692626953125
2011-05-11,40.19053649902344
2011-05-12,40.20542907714844
2011-05-13,40.20542907714844
2011-05-16,39.54265594482422
2011-05-17,38.932010650634766
2011-05-18,39.922454833984375
2011-05-19,40.54799270629883
2011-05-20,39.98948669433594
2011-05-23,39.33414840698242
2011-05-24,38.32883071899414
2011-05-25,38.52244186401367
2011-05-26,41.188411712646484
2011-05-27,41.20328903198242
2011-05-31,40.786277770996094
2011-06-01,39.63201904296875
2011-06-02,39.69905090332031
2011-06-03,38.6788330078125
2011-06-06,37.524574279785156
2011-06-07,37.71818161010742
2011-06-08,37.219242095947266
2011-06-09,37.38307571411133
2011-06-10,36.49690628051758
2011-06-13,36.37031936645508
2011-06-14,37.1373291015625
2011-06-15,37.64371871948242
2011-06-16,36.973506927490234
2011-06-17,36.75010299682617
2011-06-20,37.018184661865234
2011-06-21,37.91181182861328
2011-06-22,37.76285934448242
2011-06-23,38.17243957519531
2011-06-24,36.65329360961914
2011-06-27,37.546897888183594
2011-06-28,37.77030563354492
2011-06-29,37.204341888427734
2011-06-30,39.304351806640625
2011-07-01,40.45116424560547
2011-07-05,40.16819381713867
2011-07-06,39.83309555053711
2011-07-07,40.13840866088867
2011-07-08,39.82563018798828
2011-07-11,39.1405143737793
2011-07-12,38.701168060302734
2011-07-13,38.150108337402344
2011-07-14,36.95861053466797
2011-07-15,37.72563171386719
2011-07-18,37.3681755065918
2011-07-19,38.5745735168457
2011-07-20,37.271366119384766
2011-07-21,37.04798126220703
2011-07-22,38.03839874267578
2011-07-25,37.085208892822266
2011-07-26,37.3681755065918
2011-07-27,35.20859909057617
2011-07-28,35.67778015136719
2011-07-29,35.387325286865234
2011-08-01,34.441566467285156
2011-08-02,33.46604919433594
2011-08-03,34.18838119506836
2011-08-04,32.26710510253906
2011-08-05,31.17986488342285
2011-08-08,29.273494720458984
2011-08-09,31.06816864013672
2011-08-10,30.502212524414062
2011-08-11,31.78307342529297
2011-08-12,32.33413314819336
2011-08-15,32.99690246582031
2011-08-16,32.043704986572266
2011-08-17,31.023481369018555
2011-08-18,26.667089462280273
2011-08-19,26.77135467529297
2011-08-22,26.652204513549805
2011-08-23,28.14156723022461
2011-08-24,28.305395126342773
2011-08-25,27.44156837463379
2011-08-26,27.210712432861328
2011-08-29,27.79155921936035
2011-08-30,27.84368896484375
2011-08-31,28.014970779418945
2011-09-01,27.709653854370117
2011-09-02,26.667089462280273
2011-09-06,26.26496124267578
2011-09-07,27.039443969726562
2011-09-08,27.151142120361328
2011-09-09,26.57029151916504
2011-09-12,27.031986236572266
2011-09-13,27.396879196166992
2011-09-14,27.314964294433594
2011-09-15,28.35007667541504
2011-09-16,28.14156723022461
2011-09-19,27.069217681884766
2011-09-20,26.257516860961914
2011-09-21,26.726665496826172
2011-09-22,26.093690872192383
2011-09-23,26.15325927734375
2011-09-26,26.667089462280273
2011-09-27,26.838369369506836
2011-09-28,26.034116744995117
2011-09-29,26.04155731201172
2011-09-30,25.2670955657959
2011-10-03,25.051132202148438
2011-10-04,25.93731117248535
2011-10-05,26.979860305786133
2011-10-06,27.806461334228516
2011-10-07,27.769222259521484
2011-10-10,28.528791427612305
2011-10-11,28.781993865966797
2011-10-12,28.960721969604492
2011-10-13,28.781993865966797
2011-10-14,29.213911056518555
2011-10-17,28.33519172668457
2011-10-18,29.377742767333984
2011-10-19,28.67774200439453
2011-10-20,28.089445114135742
2011-10-21,28.372421264648438
2011-10-24,29.139442443847656
2011-10-25,28.424541473388672
2011-10-26,28.7298641204834
2011-10-27,31.06072235107422
2011-10-28,30.971364974975586
2011-10-31,30.502212524414062
2011-11-01,29.593692779541016
2011-11-02,29.973474502563477
2011-11-03,31.246883392333984
2011-11-04,31.74583625793457
2011-11-07,31.9022159576416
2011-11-08,32.72135925292969
2011-11-09,31.299022674560547
2011-11-10,31.194761276245117
2011-11-11,31.40328025817871
2011-11-14,31.492633819580078
2011-11-15,31.202224731445312
2011-11-16,30.33837127685547
2011-11-17,26.607515335083008
2011-11-18,25.87027931213379
2011-11-21,25.944751739501953
2011-11-22,26.20538902282715
2011-11-23,25.810707092285156
2011-11-25,25.50539207458496
2011-11-28,26.600072860717773
2011-11-29,26.533039093017578
2011-11-30,27.426660537719727
2011-12-01,27.493694305419922
2011-12-02,27.210712432861328
2011-12-05,27.95539093017578
2011-12-06,27.76177406311035
2011-12-07,28.089445114135742
2011-12-08,27.627731323242188
2011-12-09,28.305395126342773
2011-12-12,27.650074005126953
2011-12-13,28.238372802734375
2011-12-14,27.650074005126953
2011-12-15,27.01708984375
2011-12-16,26.592628479003906
2011-12-19,26.183046340942383
2011-12-20,26.905397415161133
2011-12-21,26.227733612060547
2011-12-22,26.868162155151367
2011-12-23,27.188364028930664
2011-12-27,27.069217681884766
2011-12-28,26.763900756835938
2011-12-29,27.039443969726562
2011-12-30,27.00965118408203
2012-01-03,27.38943099975586
2012-01-04,26.54050064086914
2012-01-05,25.81814956665039
2012-01-06,26.30965232849121
2012-01-09,26.093690872192383
2012-01-10,26.16070556640625
2012-01-11,25.877731323242188
2012-01-12,25.639429092407227
2012-01-13,25.3043212890625
2012-01-17,25.11815071105957
2012-01-18,25.803258895874023
2012-01-19,27.933048248291016
2012-01-20,27.44156837463379
2012-01-23,27.73198699951172
2012-01-24,28.044761657714844
2012-01-25,28.14902114868164
2012-01-26,27.970287322998047
2012-01-27,27.76177406311035
2012-01-30,27.873477935791016
2012-01-31,28.104333877563477
2012-02-01,29.340503692626953
2012-02-02,29.36286163330078
2012-02-03,30.047962188720703
2012-02-06,29.735183715820312
2012-02-07,29.347944259643555
2012-02-08,29.623491287231445
2012-02-09,30.613922119140625
2012-02-10,29.556467056274414
2012-02-13,29.027748107910156
2012-02-14,29.131994247436523
2012-02-15,29.69795799255371
2012-02-16,31.827733993530273
2012-02-17,31.425613403320312
2012-02-21,32.021366119384766
2012-02-22,31.74583625793457
2012-02-23,32.22986602783203
2012-02-24,32.08094787597656
2012-02-27,32.2149772644043
2012-02-28,32.45328140258789
2012-02-29,32.021366119384766
2012-03-01,32.25221633911133
2012-03-02,32.430938720703125
2012-03-05,31.51498031616211
2012-03-06,30.49476432800293
2012-03-07,30.96391487121582
2012-03-08,31.157529830932617
2012-03-09,31.976688385009766
2012-03-12,31.671356201171875
2012-03-13,32.40114974975586
2012-03-14,31.924541473388672
2012-03-15,32.26710510253906
2012-03-16,32.311790466308594
2012-03-19,32.81072235107422
2012-03-20,33.741580963134766
2012-03-21,34.27029800415039
2012-03-22,33.652217864990234
2012-03-23,33.97243118286133
2012-03-26,34.501155853271484
2012-03-27,34.30009460449219
2012-03-28,33.726688385009766
2012-03-29,33.264984130859375
2012-03-30,33.33946228027344
2012-04-02,33.5479621887207
2012-04-03,33.86073684692383
2012-04-04,33.29478073120117
2012-04-05,32.557552337646484
2012-04-09,31.85008430480957
2012-04-10,31.291574478149414
2012-04-11,30.4351806640625
2012-04-12,30.487308502197266
2012-04-13,29.884126663208008
2012-04-16,29.63094139099121
2012-04-17,30.114971160888672
2012-04-18,29.869220733642578
2012-04-19,29.541574478149414
2012-04-20,28.849010467529297
2012-04-23,28.804338455200195
2012-04-24,28.804338455200195
2012-04-25,29.236244201660156
2012-04-26,29.347944259643555
2012-04-27,29.064973831176758
2012-04-30,28.91603660583496
2012-05-01,30.293699264526367
2012-05-02,29.25858497619629
2012-05-03,28.6553955078125
2012-05-04,28.61071014404297
2012-05-07,28.290502548217773
2012-05-08,28.15646743774414
2012-05-09,28.134117126464844
2012-05-10,26.585180282592773
2012-05-11,26.868162155151367
2012-05-14,26.652204513549805
2012-05-15,26.190502166748047
2012-05-16,25.79581642150879
2012-05-17,25.520282745361328
2012-05-18,24.619218826293945
2012-05-21,24.961772918701172
2012-05-22,24.768150329589844
2012-05-23,24.470279693603516
2012-05-24,21.461761474609375
2012-05-25,21.305374145507812
2012-05-29,22.124530792236328
2012-05-30,22.042612075805664
2012-05-31,22.16176986694336
2012-06-01,21.9234619140625
2012-06-04,22.266016006469727
2012-06-05,23.18943214416504
2012-06-06,23.881973266601562
2012-06-07,23.316030502319336
2012-06-08,22.586231231689453
2012-06-11,22.079851150512695
2012-06-12,22.53411102294922
2012-06-13,22.474531173706055
2012-06-14,22.407512664794922
2012-06-15,22.884103775024414
2012-06-18,22.921337127685547
2012-06-19,23.010704040527344
2012-06-20,23.06282615661621
2012-06-21,22.00537872314453
2012-06-22,22.459636688232422
2012-06-25,22.355379104614258
2012-06-26,22.08729362487793
2012-06-27,22.779850006103516
2012-06-28,22.25857162475586
2012-06-29,23.6958065032959
2012-07-02,23.04793357849121
2012-07-03,23.159639358520508
2012-07-05,23.174535751342773
2012-07-06,22.16176986694336
2012-07-09,21.700057983398438
2012-07-10,21.46921157836914
2012-07-11,21.41707420349121
2012-07-12,21.126649856567383
2012-07-13,21.297931671142578
2012-07-16,21.31282615661621
2012-07-17,21.25324821472168
2012-07-18,22.53411102294922
2012-07-19,23.174535751342773
2012-07-20,23.226655960083008
2012-07-23,22.787296295166016
2012-07-24,23.263893127441406
2012-07-25,23.435169219970703
2012-07-26,23.896875381469727
2012-07-27,24.507511138916016
2012-07-30,24.194744110107422
2012-07-31,24.328784942626953
2012-08-01,23.896875381469727
2012-08-02,23.539426803588867
2012-08-03,24.083038330078125
2012-08-06,23.874528884887695
2012-08-07,24.909635543823242
2012-08-08,24.55964469909668
2012-08-09,23.92667007446289
2012-08-10,24.26177406311035
2012-08-13,23.688356399536133
2012-08-14,23.39793586730957
2012-08-15,23.6436824798584
2012-08-16,24.552200317382812
2012-08-17,24.917085647583008
2012-08-20,24.634111404418945
2012-08-21,24.678787231445312
2012-08-22,24.86495590209961
2012-08-23,24.872413635253906
2012-08-24,25.900068283081055
2012-08-27,25.996877670288086
2012-08-28,25.825597763061523
2012-08-29,26.011775970458984
2012-08-30,25.416025161743164
2012-08-31,25.706445693969727
2012-09-04,25.78091812133789
2012-09-05,25.72879409790039
2012-09-06,26.480932235717773
2012-09-07,26.65964698791504
2012-09-10,26.123485565185547
2012-09-11,26.197946548461914
2012-09-12,26.212839126586914
2012-09-13,26.272415161132812
2012-09-14,26.667089462280273
2012-09-17,26.36920928955078
2012-09-18,26.406457901000977
2012-09-19,26.61496353149414
2012-09-20,26.443681716918945
2012-09-21,27.002193450927734
2012-09-24,26.361770629882812
2012-09-25,25.63197898864746
2012-09-26,24.552200317382812
2012-09-27,24.74580955505371
2012-09-28,24.48517417907715
2012-10-01,24.52985382080078
2012-10-02,24.16495704650879
2012-10-03,23.36070442199707
2012-10-04,23.114953994750977
2012-10-05,22.779850006103516
2012-10-08,22.72772216796875
2012-10-09,22.496871948242188
2012-10-10,21.8266544342041
2012-10-11,21.737295150756836
2012-10-12,21.543672561645508
2012-10-15,21.737295150756836
2012-10-16,22.169208526611328
2012-10-17,22.266016006469727
2012-10-18,22.54155158996582
2012-10-19,22.303251266479492
2012-10-22,22.266016006469727
2012-10-23,21.42452621459961
2012-10-24,20.98516273498535
2012-10-25,20.94793128967285
2012-10-26,20.761756896972656
2012-10-31,20.03941535949707
2012-11-01,20.92559051513672
2012-11-02,20.657503128051758
2012-11-05,20.83622932434082
2012-11-06,20.95537567138672
2012-11-07,20.650054931640625
2012-11-08,20.337291717529297
2012-11-09,20.359630584716797
2012-11-12,19.972393035888672
2012-11-13,19.607498168945312
2012-11-14,20.195798873901367
2012-11-15,22.48942756652832
2012-11-16,22.53411102294922
2012-11-19,23.003252029418945
2012-11-20,22.79474639892578
2012-11-21,22.67559051513672
2012-11-23,23.196863174438477
2012-11-26,23.353261947631836
2012-11-27,23.316030502319336
2012-11-28,23.353261947631836
2012-11-29,23.74048614501953
2012-11-30,23.613895416259766
2012-12-03,23.93410873413086
2012-12-04,23.867084503173828
2012-12-05,24.43304443359375
2012-12-06,24.51495933532715
2012-12-07,24.894744873046875
2012-12-10,24.999004364013672
2012-12-11,25.207509994506836
2012-12-12,24.760704040527344
2012-12-13,24.604328155517578
2012-12-14,24.567089080810547
2012-12-17,24.70857810974121
2012-12-18,25.512832641601562
2012-12-19,25.55006980895996
2012-12-20,25.3713436126709
2012-12-21,25.185169219970703
2012-12-24,25.09581184387207
2012-12-26,24.98410987854004
2012-12-27,24.887300491333008
2012-12-28,24.44049072265625
2012-12-31,24.98410987854004
2013-01-02,25.542627334594727
2013-01-03,25.44581413269043
2013-01-04,25.378793716430664
2013-01-07,24.753253936767578
2013-01-08,24.202194213867188
2013-01-09,23.986236572265625
2013-01-10,24.142616271972656
2013-01-11,24.619218826293945
2013-01-14,24.753253936767578
2013-01-15,24.931983947753906
2013-01-16,25.490497589111328
2013-01-17,25.669219970703125
2013-01-18,25.587305068969727
2013-01-22,25.907508850097656
2013-01-23,25.855388641357422
2013-01-24,26.413909912109375
2013-01-25,26.9202823638916
2013-01-28,27.0915584564209
2013-01-29,26.75646209716797
2013-01-30,27.210712432861328
2013-01-31,26.808582305908203
2013-02-01,26.9947509765625
2013-02-04,26.57029151916504
2013-02-05,26.793691635131836
2013-02-06,26.89051055908203
2013-02-07,26.480932235717773
2013-02-08,26.622411727905273
2013-02-11,26.331981658935547
2013-02-12,26.36920928955078
2013-02-13,26.67452621459961
2013-02-14,26.704334259033203
2013-02-15,27.21816062927246
2013-02-19,27.16602897644043
2013-02-20,26.466026306152344
2013-02-21,25.721349716186523
2013-02-22,25.60219383239746
2013-02-25,25.00645637512207
2013-02-26,25.1628360748291
2013-02-27,25.639429092407227
2013-02-28,25.2000675201416
2013-03-01,25.281986236572266
2013-03-04,25.01390266418457
2013-03-05,25.42347526550293
2013-03-06,25.72879409790039
2013-03-07,25.527725219726562
2013-03-08,25.47559928894043
2013-03-11,25.825597763061523
2013-03-12,25.31922149658203
2013-03-13,25.460710525512695
2013-03-14,25.698997497558594
2013-03-15,25.736244201660156
2013-03-18,25.4011287689209
2013-03-19,25.281986236572266
2013-03-20,25.430925369262695
2013-03-21,25.14794158935547
2013-03-22,24.976661682128906
2013-03-25,24.716018676757812
2013-03-26,24.805391311645508
2013-03-27,25.09581184387207
2013-03-28,25.438369750976562
2013-04-01,25.36389923095703
2013-04-02,25.84048843383789
2013-04-03,25.64687156677246
2013-04-04,25.74368667602539
2013-04-05,25.31922149658203
2013-04-08,25.2670955657959
2013-04-09,25.44581413269043
2013-04-10,25.036235809326172
2013-04-11,24.924535751342773
2013-04-12,26.406457901000977
2013-04-15,25.862836837768555
2013-04-16,26.667089462280273
2013-04-17,25.855388641357422
2013-04-18,25.155378341674805
2013-04-19,24.567089080810547
2013-04-22,25.408567428588867
2013-04-23,26.026668548583984
2013-04-24,25.959636688232422
2013-04-25,25.92240333557129
2013-04-26,25.96708106994629
2013-04-29,25.71390151977539
2013-04-30,25.981983184814453
2013-05-01,25.430925369262695
2013-05-02,25.2224063873291
2013-05-03,25.98943519592285
2013-05-06,26.42879295349121
2013-05-07,26.480932235717773
2013-05-08,26.67452621459961
2013-05-09,26.607515335083008
2013-05-10,26.9202823638916
2013-05-13,26.875612258911133
2013-05-14,26.64474868774414
2013-05-15,26.97241973876953
2013-05-16,28.64049530029297
2013-05-17,28.17880630493164
2013-05-20,27.694746017456055
2013-05-21,27.277734756469727
2013-05-22,27.76177406311035
2013-05-23,27.471349716186523
2013-05-24,27.143686294555664
2013-05-28,28.081981658935547
2013-05-29,28.089445114135742
2013-05-30,28.305395126342773
2013-05-31,27.947946548461914
2013-06-03,28.029857635498047
2013-06-04,27.769222259521484
2013-06-05,27.784120559692383
2013-06-06,28.007522583007812
2013-06-07,28.275619506835938
2013-06-10,28.402212142944336
2013-06-11,28.424541473388672
2013-06-12,28.551145553588867
2013-06-13,28.63304901123047
2013-06-14,28.223478317260742
2013-06-17,28.75221061706543
2013-06-18,29.333053588867188
2013-06-19,29.027748107910156
2013-06-20,28.528791427612305
2013-06-21,28.275619506835938
2013-06-24,27.84368896484375
2013-06-25,27.888381958007812
2013-06-26,28.171358108520508
2013-06-27,28.268169403076172
2013-06-28,28.134117126464844
2013-07-01,28.17880630493164
2013-07-02,28.5139102935791
2013-07-03,28.528791427612305
2013-07-05,28.871355056762695
2013-07-08,28.692636489868164
2013-07-09,28.909425735473633
2013-07-10,28.969240188598633
2013-07-11,29.178569793701172
2013-07-12,29.38041877746582
2013-07-15,29.978490829467773
2013-07-16,29.956071853637695
2013-07-17,30.292478561401367
2013-07-18,30.636384963989258
2013-07-19,30.89803123474121
2013-07-22,30.86064910888672
2013-07-23,30.58403968811035
2013-07-24,30.853168487548828
2013-07-25,31.055017471313477
2013-07-26,30.91297721862793
2013-07-29,30.546659469604492
2013-07-30,30.70365333557129
2013-07-31,30.74103546142578
2013-08-01,31.010164260864258
2013-08-02,30.830745697021484
2013-08-05,31.15968894958496
2013-08-06,31.02511978149414
2013-08-07,31.174652099609375
2013-08-08,31.73534393310547
2013-08-09,31.787668228149414
2013-08-12,31.795141220092773
2013-08-13,31.6157169342041
2013-08-14,31.6456298828125
2013-08-15,31.421348571777344
2013-08-16,31.548439025878906
2013-08-19,31.316680908203125
2013-08-20,31.212017059326172
2013-08-21,31.055017471313477
2013-08-22,31.26435661315918
2013-08-23,31.361528396606445
2013-08-26,31.286785125732422
2013-08-27,31.002704620361328
2013-08-28,30.972787857055664
2013-08-29,31.099884033203125
2013-08-30,31.055017471313477
2013-09-03,31.26435661315918
2013-09-04,31.451248168945312
2013-09-05,31.48114585876465
2013-09-06,31.578346252441406
2013-09-09,31.967100143432617
2013-09-10,32.21379852294922
2013-09-11,32.46797561645508
2013-09-12,32.632450103759766
2013-09-13,32.722164154052734
