Date,DTE
2010-11-05,23.558273315429688
2010-11-08,23.3822021484375
2010-11-09,23.286619186401367
2010-11-10,23.125640869140625
2010-11-11,23.175939559936523
2010-11-12,22.994844436645508
2010-11-15,22.999874114990234
2010-11-16,22.693008422851562
2010-11-17,22.62257957458496
2010-11-18,22.793621063232422
2010-11-19,22.994844436645508
2010-11-22,23.08036994934082
2010-11-23,22.70810317993164
2010-11-24,22.82883644104004
2010-11-26,22.68798828125
2010-11-29,22.54208755493164
2010-11-30,22.411296844482422
2010-12-01,22.83890724182129
2010-12-02,22.9042911529541
2010-12-03,22.929447174072266
2010-12-06,22.788593292236328
2010-12-07,22.869077682495117
2010-12-08,22.773502349853516
2010-12-09,22.974721908569336
2010-12-10,23.196069717407227
2010-12-13,23.246379852294922
2010-12-14,23.22625732421875
2010-12-15,22.84392738342285
2010-12-16,22.944547653198242
2010-12-17,22.823806762695312
2010-12-20,22.944547653198242
2010-12-21,22.9042911529541
2010-12-22,23.11820411682129
2010-12-23,23.16405487060547
2010-12-27,22.965421676635742
2010-12-28,23.00615119934082
2010-12-29,23.03163719177246
2010-12-30,23.11311912536621
2010-12-31,23.082561492919922
2011-01-03,23.209884643554688
2011-01-04,23.342317581176758
2011-01-05,23.347410202026367
2011-01-06,23.260820388793945
2011-01-07,23.602073669433594
2011-01-10,23.500202178955078
2011-01-11,23.65300750732422
2011-01-12,23.76504898071289
2011-01-13,23.795610427856445
2011-01-14,23.861825942993164
2011-01-18,23.892385482788086
2011-01-19,23.714126586914062
2011-01-20,23.810895919799805
2011-01-21,23.693744659423828
2011-01-24,23.88729476928711
2011-01-25,23.8821964263916
2011-01-26,23.698843002319336
2011-01-27,23.943315505981445
2011-01-28,23.54094886779785
2011-01-31,23.561323165893555
2011-02-01,23.749771118164062
2011-02-02,23.546052932739258
2011-02-03,23.61225700378418
2011-02-04,23.58169937133789
2011-02-07,23.596967697143555
2011-02-08,23.658098220825195
2011-02-09,23.92803192138672
2011-02-10,23.8821964263916
2011-02-11,23.907672882080078
2011-02-14,23.754865646362305
2011-02-15,23.805795669555664
2011-02-16,23.785432815551758
2011-02-17,23.861825942993164
2011-02-18,24.00443458557129
2011-02-22,23.658098220825195
2011-02-23,23.714126586914062
2011-02-24,23.744674682617188
2011-02-25,23.92803192138672
2011-02-28,23.978971481323242
2011-03-01,23.759960174560547
2011-03-02,23.912755966186523
2011-03-03,24.233640670776367
2011-03-04,24.3049373626709
2011-03-07,24.493383407592773
2011-03-08,24.804079055786133
2011-03-09,25.04346466064453
2011-03-10,24.712392807006836
2011-03-11,24.951778411865234
2011-03-14,24.686933517456055
2011-03-15,24.539230346679688
2011-03-16,24.279464721679688
2011-03-17,24.351634979248047
2011-03-18,24.23824119567871
2011-03-21,24.583539962768555
2011-03-22,24.490785598754883
2011-03-23,24.465002059936523
2011-03-24,24.57839012145996
2011-03-25,24.624771118164062
2011-03-28,24.485620498657227
2011-03-29,24.78968620300293
2011-03-30,25.248388290405273
2011-03-31,25.232919692993164
2011-04-01,25.43907356262207
2011-04-04,25.444223403930664
2011-04-05,25.506065368652344
2011-04-06,25.583372116088867
2011-04-07,25.5112247467041
2011-04-08,25.361759185791016
2011-04-11,25.1143741607666
2011-04-12,24.918535232543945
2011-04-13,24.985538482666016
2011-04-14,24.928850173950195
2011-04-15,25.428760528564453
2011-04-18,25.150455474853516
2011-04-19,25.098926544189453
2011-04-20,25.45968246459961
2011-04-21,25.49576187133789
2011-04-25,25.464845657348633
2011-04-26,25.186538696289062
2011-04-27,25.573070526123047
2011-04-28,25.748302459716797
2011-04-29,26.042057037353516
2011-05-02,26.33067512512207
2011-05-03,26.521366119384766
2011-05-04,26.526525497436523
2011-05-05,26.20183753967285
2011-05-06,26.366750717163086
2011-05-09,26.382221221923828
2011-05-10,26.79451560974121
2011-05-11,26.76874351501465
2011-05-12,27.031585693359375
2011-05-13,27.077960968017578
2011-05-16,26.8254337310791
2011-05-17,26.861522674560547
2011-05-18,26.63475227355957
2011-05-19,26.753292083740234
2011-05-20,26.748132705688477
2011-05-23,26.526525497436523
2011-05-24,26.54714012145996
2011-05-25,26.34613037109375
2011-05-26,26.304899215698242
2011-05-27,26.34613037109375
2011-05-31,26.603832244873047
2011-06-01,26.206981658935547
2011-06-02,26.134830474853516
2011-06-03,25.902902603149414
2011-06-06,25.768918991088867
2011-06-07,25.748302459716797
2011-06-08,25.65553092956543
2011-06-09,25.547304153442383
2011-06-10,25.428760528564453
2011-06-13,25.598840713500977
2011-06-14,25.66584587097168
2011-06-15,25.46999168395996
2011-06-16,25.568056106567383
2011-06-17,25.682809829711914
2011-06-20,25.688013076782227
2011-06-21,25.917518615722656
2011-06-22,25.672361373901367
2011-06-23,25.395931243896484
2011-06-24,25.578487396240234
2011-06-27,25.807985305786133
2011-06-28,25.938385009765625
2011-06-29,26.07399559020996
2011-06-30,26.08963394165039
2011-07-01,26.49647331237793
2011-07-05,26.39736557006836
2011-07-06,26.339994430541992
2011-07-07,26.413015365600586
2011-07-08,26.27218246459961
2011-07-11,25.927942276000977
2011-07-12,26.08441734313965
2011-07-13,25.964458465576172
2011-07-14,26.006181716918945
2011-07-15,26.25132179260254
2011-07-18,25.969667434692383
2011-07-19,26.10528564453125
2011-07-20,26.350433349609375
2011-07-21,26.955474853515625
2011-07-22,26.720752716064453
2011-07-25,26.7468318939209
2011-07-26,26.64250946044922
2011-07-27,26.449527740478516
2011-07-28,26.5382022857666
2011-07-29,25.99575424194336
2011-08-01,25.72974967956543
2011-08-02,25.244674682617188
2011-08-03,25.286394119262695
2011-08-04,24.5614013671875
2011-08-05,24.582263946533203
2011-08-08,22.965349197387695
2011-08-09,23.909414291381836
2011-08-10,23.55995750427246
2011-08-11,24.717870712280273
2011-08-12,24.488370895385742
2011-08-15,25.223812103271484
2011-08-16,25.156007766723633
2011-08-17,25.265533447265625
2011-08-18,24.91086196899414
2011-08-19,24.780458450317383
2011-08-22,24.650062561035156
2011-08-23,25.526330947875977
2011-08-24,26.04269790649414
2011-08-25,25.745391845703125
2011-08-26,25.750608444213867
2011-08-29,26.214805603027344
2011-08-30,26.16265869140625
2011-08-31,26.371294021606445
2011-09-01,26.068777084350586
2011-09-02,25.89143180847168
2011-09-06,25.48981475830078
2011-09-07,25.823631286621094
2011-09-08,25.76624870300293
2011-09-09,25.281177520751953
2011-09-12,25.656721115112305
2011-09-13,25.839279174804688
2011-09-14,25.88100242614746
2011-09-15,26.439453125
2011-09-16,26.687536239624023
2011-09-19,26.5714168548584
2011-09-20,26.914518356323242
2011-09-21,26.128042221069336
2011-09-22,25.40488624572754
2011-09-23,25.584365844726562
2011-09-26,25.927453994750977
2011-09-27,26.05941390991211
2011-09-28,25.631872177124023
2011-09-29,26.10164451599121
2011-09-30,25.874671936035156
2011-10-03,25.367942810058594
2011-10-04,25.711044311523438
2011-10-05,25.811330795288086
2011-10-06,26.30750274658203
2011-10-07,26.344453811645508
2011-10-10,26.930347442626953
2011-10-11,26.676984786987305
2011-10-12,26.42889976501465
2011-10-13,26.560863494873047
2011-10-14,26.698102951049805
2011-10-17,26.65058708190918
2011-10-18,26.830060958862305
2011-10-19,26.87757110595703
2011-10-20,27.088693618774414
2011-10-21,27.38957405090332
2011-10-24,27.431787490844727
2011-10-25,26.98841667175293
2011-10-26,26.919784545898438
2011-10-27,27.537364959716797
2011-10-28,27.605989456176758
2011-10-31,27.505687713623047
2011-11-01,26.76144027709961
2011-11-02,27.38957405090332
2011-11-03,27.54791259765625
2011-11-04,27.510963439941406
2011-11-07,27.44234848022461
2011-11-08,27.600706100463867
2011-11-09,26.861724853515625
2011-11-10,27.014801025390625
2011-11-11,27.58487319946289
2011-11-14,27.262895584106445
2011-11-15,27.569028854370117
2011-11-16,27.078140258789062
2011-11-17,26.87757110595703
2011-11-18,27.03063201904297
2011-11-21,26.74033546447754
2011-11-22,26.413066864013672
2011-11-23,26.03830337524414
2011-11-25,26.091089248657227
2011-11-28,26.529178619384766
2011-11-29,26.88811492919922
2011-11-30,27.790721893310547
2011-12-01,27.78016471862793
2011-12-02,27.283998489379883
2011-12-05,27.611270904541016
2011-12-06,27.764328002929688
2011-12-07,27.600706100463867
2011-12-08,27.162595748901367
2011-12-09,27.542638778686523
2011-12-12,27.410676956176758
2011-12-13,27.44234848022461
2011-12-14,27.299827575683594
2011-12-15,27.501651763916016
2011-12-16,27.464282989501953
2011-12-19,27.886062622070312
2011-12-20,28.6121768951416
2011-12-21,28.964563369750977
2011-12-22,28.943204879760742
2011-12-23,29.20482063293457
2011-12-27,29.391685485839844
2011-12-28,29.172800064086914
2011-12-29,29.37567710876465
2011-12-30,29.071338653564453
2012-01-03,28.761686325073242
2012-01-04,28.617509841918945
2012-01-05,28.82573890686035
2012-01-06,28.574811935424805
2012-01-09,28.574811935424805
2012-01-10,28.702943801879883
2012-01-11,28.606842041015625
2012-01-12,28.606842041015625
2012-01-13,28.553451538085938
2012-01-17,28.60150718688965
2012-01-18,28.580142974853516
2012-01-19,28.291831970214844
2012-01-20,28.63353729248047
2012-01-23,28.441335678100586
2012-01-24,28.275814056396484
2012-01-25,28.863122940063477
2012-01-26,29.01260757446289
2012-01-27,28.617509841918945
2012-01-30,28.38260269165039
2012-01-31,28.4092960357666
2012-02-01,28.537433624267578
2012-02-02,28.590829849243164
2012-02-03,28.676254272460938
2012-02-06,28.387941360473633
2012-02-07,29.033966064453125
2012-02-08,29.108715057373047
2012-02-09,28.969907760620117
2012-02-10,28.804380416870117
2012-02-13,28.68158531188965
2012-02-14,28.505399703979492
2012-02-15,28.4092960357666
2012-02-16,28.83108139038086
2012-02-17,28.991260528564453
2012-02-21,29.01260757446289
2012-02-22,29.033966064453125
2012-02-23,29.26356315612793
2012-02-24,29.284902572631836
2012-02-27,29.001937866210938
2012-02-28,29.03931427001953
2012-02-29,28.82573890686035
2012-03-01,29.049999237060547
2012-03-02,29.017961502075195
2012-03-05,29.023284912109375
2012-03-06,28.761686325073242
2012-03-07,28.985912322998047
2012-03-08,29.381017684936523
2012-03-09,29.56787872314453
2012-03-12,29.834835052490234
2012-03-13,30.14449691772461
2012-03-14,29.503807067871094
2012-03-15,29.529720306396484
2012-03-16,29.7023983001709
2012-03-19,29.50273323059082
2012-03-20,29.45417022705078
2012-03-21,29.26527976989746
2012-03-22,29.238300323486328
2012-03-23,29.497333526611328
2012-03-26,29.918262481689453
2012-03-27,29.864301681518555
2012-03-28,29.58367919921875
2012-03-29,29.605260848999023
2012-03-30,29.697011947631836
2012-04-02,29.78875160217285
2012-04-03,29.799535751342773
2012-04-04,29.783355712890625
2012-04-05,29.562088012695312
2012-04-09,29.400205612182617
2012-04-10,29.04941749572754
2012-04-11,29.20591926574707
2012-04-12,29.421785354614258
2012-04-13,29.276079177856445
2012-04-16,29.686214447021484
2012-04-17,29.875093460083008
2012-04-18,29.750967025756836
2012-04-19,29.529720306396484
2012-04-20,29.9290714263916
2012-04-23,29.82652473449707
2012-04-24,30.20968246459961
2012-04-25,30.349990844726562
2012-04-26,30.506473541259766
2012-04-27,30.43633460998535
2012-04-30,30.425540924072266
2012-05-01,30.652189254760742
2012-05-02,30.387758255004883
2012-05-03,30.301410675048828
2012-05-04,30.090961456298828
2012-05-07,29.939844131469727
2012-05-08,30.05317497253418
2012-05-09,29.993806838989258
2012-05-10,30.40395736694336
2012-05-11,30.40395736694336
2012-05-14,30.3715763092041
2012-05-15,30.134126663208008
2012-05-16,30.161100387573242
2012-05-17,29.718595504760742
2012-05-18,29.71320343017578
2012-05-21,30.074766159057617
2012-05-22,30.301410675048828
2012-05-23,30.166501998901367
2012-05-24,30.463298797607422
2012-05-25,30.522663116455078
2012-05-29,30.673776626586914
2012-05-30,30.355375289916992
2012-05-31,30.66837501525879
2012-06-01,30.41474723815918
2012-06-04,30.652189254760742
2012-06-05,30.841062545776367
2012-06-06,31.170249938964844
2012-06-07,31.078519821166992
2012-06-08,31.29437255859375
2012-06-11,31.375320434570312
2012-06-12,31.645151138305664
2012-06-13,31.715312957763672
2012-06-14,32.09306335449219
2012-06-15,32.427650451660156
2012-06-18,32.666351318359375
2012-06-19,32.40474319458008
2012-06-20,32.197662353515625
2012-06-21,31.87067413330078
2012-06-22,31.837980270385742
2012-06-25,31.69083023071289
2012-06-26,31.70172691345215
2012-06-27,31.963319778442383
2012-06-28,32.16496276855469
2012-06-29,32.333900451660156
2012-07-02,32.36116027832031
2012-07-03,32.45380783081055
2012-07-05,32.25760269165039
2012-07-06,32.28485107421875
2012-07-09,32.13771057128906
2012-07-10,32.148616790771484
2012-07-11,32.20310974121094
2012-07-12,32.27941131591797
2012-07-13,32.69358825683594
2012-07-16,32.82985305786133
2012-07-17,33.026039123535156
2012-07-18,33.167728424072266
2012-07-19,33.06963348388672
2012-07-20,33.2603874206543
2012-07-23,32.791690826416016
2012-07-24,32.3557014465332
2012-07-25,32.333900451660156
2012-07-26,32.76445007324219
2012-07-27,33.32576370239258
2012-07-30,33.60372543334961
2012-07-31,33.4456672668457
2012-08-01,33.353023529052734
2012-08-02,33.211334228515625
2012-08-03,33.59827423095703
2012-08-06,33.4892692565918
2012-08-07,33.13503646850586
2012-08-08,33.08053207397461
2012-08-09,32.818946838378906
2012-08-10,32.976985931396484
2012-08-13,32.81349182128906
2012-08-14,32.704498291015625
2012-08-15,32.82985305786133
2012-08-16,32.911598205566406
2012-08-17,32.98788833618164
2012-08-20,32.944278717041016
2012-08-21,32.62276077270508
2012-08-22,32.421112060546875
2012-08-23,31.897924423217773
2012-08-24,32.012367248535156
2012-08-27,32.143157958984375
2012-08-28,32.13771057128906
2012-08-29,32.0777473449707
2012-08-30,31.9251766204834
2012-08-31,31.82707405090332
2012-09-04,32.38294982910156
2012-09-05,32.20856475830078
2012-09-06,32.53010559082031
2012-09-07,32.421112060546875
2012-09-10,32.4156608581543
2012-09-11,32.48649597167969
2012-09-12,32.28485107421875
2012-09-13,32.64284133911133
2012-09-14,32.38951110839844
2012-09-17,32.229793548583984
2012-09-18,32.19674301147461
2012-09-19,32.2518196105957
2012-09-20,32.372982025146484
2012-09-21,32.38951110839844
2012-09-24,32.797054290771484
2012-09-25,32.88518524169922
2012-09-26,33.04490280151367
2012-09-27,32.91271209716797
2012-09-28,33.01185607910156
2012-10-01,32.775028228759766
2012-10-02,32.93474197387695
2012-10-03,33.17155838012695
2012-10-04,33.364322662353516
2012-10-05,33.41389846801758
2012-10-08,33.41939163208008
2012-10-09,33.44142532348633
2012-10-10,33.36983871459961
2012-10-11,33.463462829589844
2012-10-12,33.25418472290039
2012-10-15,33.4744758605957
2012-10-16,33.56259536743164
2012-10-17,33.92057800292969
2012-10-18,33.975650787353516
2012-10-19,33.821441650390625
2012-10-22,33.89854431152344
2012-10-23,33.45244216918945
2012-10-24,33.60665512084961
2012-10-25,33.926082611083984
2012-10-26,33.95913314819336
2012-10-31,34.20146560668945
2012-11-01,33.93709945678711
2012-11-02,33.749847412109375
2012-11-05,33.259681701660156
2012-11-06,33.463462829589844
2012-11-07,32.74748611450195
2012-11-08,32.664878845214844
2012-11-09,32.59877395629883
2012-11-12,32.2518196105957
2012-11-13,32.46660614013672
2012-11-14,32.361961364746094
2012-11-15,32.29587936401367
2012-11-16,32.659366607666016
2012-11-19,32.59328079223633
2012-11-20,32.65386962890625
2012-11-21,32.505157470703125
2012-11-23,32.42805862426758
2012-11-26,32.64284133911133
2012-11-27,32.63733673095703
2012-11-28,32.81357955932617
2012-11-29,32.984310150146484
2012-11-30,33.364322662353516
2012-12-03,33.364322662353516
2012-12-04,33.31475067138672
2012-12-05,33.909568786621094
2012-12-06,33.70579528808594
2012-12-07,33.6231689453125
2012-12-10,33.6782341003418
2012-12-11,33.75536346435547
2012-12-12,33.89854431152344
2012-12-13,33.56259536743164
2012-12-14,33.347801208496094
2012-12-17,34.06005859375
2012-12-18,34.11569595336914
2012-12-19,33.88755416870117
2012-12-20,34.04335403442383
2012-12-21,34.015541076660156
2012-12-24,33.915367126464844
2012-12-26,33.54255676269531
2012-12-27,33.431270599365234
2012-12-28,33.058467864990234
2012-12-31,33.41458511352539
2013-01-02,34.210296630859375
2013-01-03,34.182472229003906
2013-01-04,34.2993278503418
2013-01-07,33.915367126464844
2013-01-08,33.781822204589844
2013-01-09,33.82634353637695
2013-01-10,34.17134475708008
2013-01-11,34.19916915893555
2013-01-14,34.11569595336914
2013-01-15,34.12682342529297
2013-01-16,33.948760986328125
2013-01-17,34.099002838134766
2013-01-18,34.444007873535156
2013-01-22,34.861331939697266
2013-01-23,34.6888427734375
2013-01-24,34.777870178222656
2013-01-25,34.91698455810547
2013-01-28,34.7556037902832
2013-01-29,34.97262191772461
2013-01-30,35.2619743347168
2013-01-31,35.22858810424805
2013-02-01,35.59584045410156
2013-02-04,35.412208557128906
2013-02-05,35.54020309448242
2013-02-06,35.634796142578125
2013-02-07,35.70157241821289
2013-02-08,35.76834487915039
2013-02-11,35.83512496948242
2013-02-12,35.89631652832031
2013-02-13,35.83512496948242
2013-02-14,35.81285858154297
2013-02-15,35.84624099731445
2013-02-19,36.029869079589844
2013-02-20,36.0910758972168
2013-02-21,36.07438278198242
2013-02-22,36.51397705078125
2013-02-25,36.35817337036133
2013-02-26,36.608577728271484
2013-02-27,36.87010955810547
2013-02-28,37.17058181762695
2013-03-01,36.964698791503906
2013-03-04,37.326393127441406
2013-03-05,37.571224212646484
2013-03-06,37.17616271972656
2013-03-07,36.99808883666992
2013-03-08,37.087120056152344
2013-03-11,37.14277267456055
2013-03-12,37.09267807006836
2013-03-13,37.22067642211914
2013-03-14,37.29930114746094
2013-03-15,37.27121353149414
2013-03-18,37.12518310546875
2013-03-19,37.08026123046875
2013-03-20,37.33300018310547
2013-03-21,37.18135452270508
2013-03-22,37.22627258300781
2013-03-25,37.10272216796875
2013-03-26,37.529579162597656
2013-03-27,37.62505340576172
2013-03-28,38.38328552246094
2013-04-01,38.41136932373047
2013-04-02,38.489986419677734
2013-04-03,38.43383026123047
2013-04-04,38.66410827636719
2013-04-05,38.658485412597656
2013-04-08,39.0067253112793
2013-04-09,38.51808166503906
2013-04-10,38.88877868652344
2013-04-11,39.06288146972656
2013-04-12,39.512210845947266
2013-04-15,39.53468322753906
2013-04-16,40.079471588134766
2013-04-17,40.41084289550781
2013-04-18,40.467018127441406
2013-04-19,40.58495330810547
2013-04-22,40.94442367553711
2013-04-23,40.87139892578125
2013-04-24,40.820858001708984
2013-04-25,40.579345703125
2013-04-26,40.58495330810547
2013-04-29,40.54563903808594
2013-04-30,40.93318557739258
2013-05-01,40.68605041503906
2013-05-02,40.6523551940918
2013-05-03,40.775917053222656
2013-05-06,40.135643005371094
2013-05-07,40.427696228027344
2013-05-08,40.231117248535156
2013-05-09,39.433570861816406
2013-05-10,39.4841194152832
2013-05-13,39.24822998046875
2013-05-14,39.69755172729492
2013-05-15,40.09632873535156
2013-05-16,39.894134521484375
2013-05-17,40.30975341796875
2013-05-20,40.180564880371094
2013-05-21,40.16373062133789
2013-05-22,39.4841194152832
2013-05-23,38.91122817993164
2013-05-24,38.343971252441406
2013-05-28,38.018211364746094
2013-05-29,37.215049743652344
2013-05-30,37.883419036865234
2013-05-31,37.41162872314453
2013-06-03,37.52397155761719
2013-06-04,37.34423065185547
2013-06-05,37.05778503417969
2013-06-06,37.507102966308594
2013-06-07,37.917110443115234
2013-06-10,37.69807052612305
2013-06-11,37.63065719604492
2013-06-12,37.26559829711914
2013-06-13,38.02855682373047
2013-06-14,37.93211364746094
2013-06-17,38.03422927856445
2013-06-18,38.34054183959961
2013-06-19,37.483985900878906
2013-06-20,36.304100036621094
2013-06-21,36.68417739868164
2013-06-24,36.479949951171875
2013-06-25,37.04153060913086
2013-06-26,37.65983581542969
2013-06-27,37.812992095947266
2013-06-28,38.011539459228516
2013-07-01,37.33649444580078
2013-07-02,37.44428634643555
2013-07-03,37.38188552856445
2013-07-05,37.30813217163086
2013-07-08,37.67117691040039
2013-07-09,37.90943145751953
2013-07-10,38.32918930053711
2013-07-11,38.99287414550781
2013-07-12,39.13469696044922
2013-07-15,39.59983825683594
2013-07-16,39.45802688598633
2013-07-17,39.480709075927734
2013-07-18,40.00825500488281
2013-07-19,39.86077880859375
2013-07-22,39.979896545410156
2013-07-23,40.184112548828125
2013-07-24,39.50907897949219
2013-07-25,39.718955993652344
2013-07-26,39.792694091796875
2013-07-29,40.04796600341797
2013-07-30,40.405330657958984
2013-07-31,40.10469055175781
2013-08-01,40.609554290771484
2013-08-02,40.63792037963867
2013-08-05,40.3032341003418
2013-08-06,40.121707916259766
2013-08-07,40.06497573852539
2013-08-08,40.31456756591797
2013-08-09,40.161415100097656
2013-08-12,39.9628791809082
2013-08-13,39.6622428894043
2013-08-14,39.35024642944336
2013-08-15,38.83404541015625
2013-08-16,38.34054183959961
2013-08-19,38.09663009643555
2013-08-20,38.34054183959961
2013-08-21,37.881065368652344
2013-08-22,37.96616744995117
2013-08-23,38.22142028808594
2013-08-26,38.02855682373047
2013-08-27,38.11930847167969
2013-08-28,38.17604446411133
2013-08-29,38.01720428466797
2013-08-30,37.93211364746094
2013-09-03,37.35919189453125
2013-09-04,37.291133880615234
2013-09-05,36.8713493347168
2013-09-06,37.18901443481445
2013-09-09,37.49532699584961
2013-09-10,37.841365814208984
2013-09-11,37.92644500732422
2013-09-12,37.63142395019531
2013-09-13,37.70588302612305
2013-09-16,37.75745391845703
