Date,EOG
2010-11-05,31.944011688232422
2010-11-08,32.25043487548828
2010-11-09,33.162513732910156
2010-11-10,33.84386444091797
2010-11-11,33.9267692565918
2010-11-12,33.18413162231445
2010-11-15,33.321128845214844
2010-11-16,32.82365417480469
2010-11-17,32.506404876708984
2010-11-18,33.205772399902344
2010-11-19,33.51219940185547
2010-11-22,33.34634780883789
2010-11-23,31.976476669311523
2010-11-24,32.37302780151367
2010-11-26,32.055782318115234
2010-11-29,32.163917541503906
2010-11-30,32.06659698486328
2010-12-01,33.032737731933594
2010-12-02,33.83664321899414
2010-12-03,33.793373107910156
2010-12-06,34.024105072021484
2010-12-07,33.42206573486328
2010-12-08,33.23820877075195
2010-12-09,33.2490234375
2010-12-10,32.71548080444336
2010-12-13,32.69746017456055
2010-12-14,33.03994369506836
2010-12-15,32.48836135864258
2010-12-16,32.62896728515625
2010-12-17,33.04716491699219
2010-12-20,32.97144317626953
2010-12-21,33.03994369506836
2010-12-22,33.23820877075195
2010-12-23,32.96784210205078
2010-12-27,32.48836135864258
2010-12-28,32.43791580200195
2010-12-29,32.874114990234375
2010-12-30,33.07599639892578
2010-12-31,32.95343780517578
2011-01-03,33.292301177978516
2011-01-04,33.216583251953125
2011-01-05,33.28508758544922
2011-01-06,33.46171569824219
2011-01-07,33.98085403442383
2011-01-10,34.22959518432617
2011-01-11,34.87129211425781
2011-01-12,35.562747955322266
2011-01-13,35.33528518676758
2011-01-14,36.317413330078125
2011-01-18,37.147891998291016
2011-01-19,36.62794494628906
2011-01-20,36.59905242919922
2011-01-21,36.729042053222656
2011-01-24,36.7326545715332
2011-01-25,36.0610466003418
2011-01-26,36.93125534057617
2011-01-27,37.281490325927734
2011-01-28,37.021507263183594
2011-01-31,38.41527557373047
2011-02-01,38.772762298583984
2011-02-02,38.722206115722656
2011-02-03,38.653602600097656
2011-02-04,38.55611801147461
2011-02-07,38.12642288208008
2011-02-08,37.82673263549805
2011-02-09,37.53425216674805
2011-02-10,37.638973236083984
2011-02-11,37.29955291748047
2011-02-14,37.87727355957031
2011-02-15,37.38981628417969
2011-02-16,37.1876220703125
2011-02-17,37.631736755371094
2011-02-18,39.31798553466797
2011-02-22,39.11217498779297
2011-02-23,41.303916931152344
2011-02-24,39.7801628112793
2011-02-25,40.350677490234375
2011-02-28,40.55288314819336
2011-03-01,38.97135925292969
2011-03-02,39.24576950073242
2011-03-03,40.11235809326172
2011-03-04,39.49491882324219
2011-03-07,39.206050872802734
2011-03-08,38.346683502197266
2011-03-09,38.202247619628906
2011-03-10,37.129844665527344
2011-03-11,38.14808654785156
2011-03-14,38.4658317565918
2011-03-15,38.0722541809082
2011-03-16,37.729225158691406
2011-03-17,39.242164611816406
2011-03-18,38.97135925292969
2011-03-21,40.22428894042969
2011-03-22,40.932010650634766
2011-03-23,41.188385009765625
2011-03-24,41.7227783203125
2011-03-25,42.44132614135742
2011-03-28,42.76630401611328
2011-03-29,43.210426330566406
2011-03-30,43.037105560302734
2011-03-31,42.791568756103516
2011-04-01,42.74824905395508
2011-04-04,42.741024017333984
2011-04-05,42.217464447021484
2011-04-06,41.45557403564453
2011-04-07,41.40141296386719
2011-04-08,41.40141296386719
2011-04-11,40.682861328125
2011-04-12,39.440757751464844
2011-04-13,39.99763107299805
2011-04-14,40.037418365478516
2011-04-15,40.15311813354492
2011-04-18,39.73002624511719
2011-04-19,39.585384368896484
2011-04-20,40.435184478759766
2011-04-21,40.453277587890625
2011-04-25,39.899993896484375
2011-04-26,40.399017333984375
2011-04-27,40.41349411010742
2011-04-28,40.493038177490234
2011-04-29,40.87995529174805
2011-05-02,40.116966247558594
2011-05-03,39.10807800292969
2011-05-04,38.431854248046875
2011-05-05,37.73396682739258
2011-05-06,38.85132598876953
2011-05-09,40.25437545776367
2011-05-10,40.08441925048828
2011-05-11,38.58012390136719
2011-05-12,38.15702819824219
2011-05-13,38.12809753417969
2011-05-16,37.860511779785156
2011-05-17,38.1895751953125
2011-05-18,38.5548095703125
2011-05-19,38.32698440551758
2011-05-20,38.63798522949219
2011-05-23,37.697792053222656
2011-05-24,38.3523063659668
2011-05-25,38.76453399658203
2011-05-26,38.775386810302734
2011-05-27,39.10807800292969
2011-05-31,39.466064453125
2011-06-01,39.12255096435547
2011-06-02,40.10611343383789
2011-06-03,39.97954559326172
2011-06-06,39.437129974365234
2011-06-07,39.0719108581543
2011-06-08,39.39374542236328
2011-06-09,40.05908966064453
2011-06-10,38.93448257446289
2011-06-13,37.8641357421875
2011-06-14,37.97983932495117
2011-06-15,37.19877243041992
2011-06-16,36.743141174316406
2011-06-17,36.97456741333008
2011-06-20,36.48640823364258
2011-06-21,36.952884674072266
2011-06-22,36.6454963684082
2011-06-23,36.218807220458984
2011-06-24,35.53536605834961
2011-06-27,36.28028869628906
2011-06-28,37.032440185546875
2011-06-29,37.28193664550781
2011-06-30,37.80628967285156
2011-07-01,37.27471160888672
2011-07-05,37.33257293701172
2011-07-06,36.981807708740234
2011-07-07,37.44467544555664
2011-07-08,36.855247497558594
2011-07-11,35.8029670715332
2011-07-12,35.75956344604492
2011-07-13,35.83563232421875
2011-07-14,35.02792739868164
2011-07-15,36.650569915771484
2011-07-18,36.77008056640625
2011-07-19,37.67920684814453
2011-07-20,37.59952163696289
2011-07-21,38.23334503173828
2011-07-22,38.59918212890625
2011-07-25,38.46877670288086
2011-07-26,38.59918212890625
2011-07-27,37.69369888305664
2011-07-28,37.461883544921875
2011-07-29,36.943946838378906
2011-08-01,36.806312561035156
2011-08-02,35.93342208862305
2011-08-03,35.4879264831543
2011-08-04,33.36906433105469
2011-08-05,34.741790771484375
2011-08-08,32.09053421020508
2011-08-09,32.90909194946289
2011-08-10,31.507400512695312
2011-08-11,33.73488998413086
2011-08-12,34.100704193115234
2011-08-15,34.875816345214844
2011-08-16,34.256446838378906
2011-08-17,34.04638671875
2011-08-18,31.73919105529785
2011-08-19,31.717464447021484
2011-08-22,31.275592803955078
2011-08-23,32.22454833984375
2011-08-24,32.56861877441406
2011-08-25,31.96737289428711
2011-08-26,32.543277740478516
2011-08-29,33.15901184082031
2011-08-30,33.39441680908203
2011-08-31,33.53569412231445
2011-09-01,33.1119270324707
2011-09-02,31.999984741210938
2011-09-06,31.49653434753418
2011-09-07,32.84027862548828
2011-09-08,32.325965881347656
2011-09-09,30.902528762817383
2011-09-12,31.188661575317383
2011-09-13,31.420461654663086
2011-09-14,31.782670974731445
2011-09-15,32.74247741699219
2011-09-16,32.655548095703125
2011-09-19,31.78628158569336
2011-09-20,31.554479598999023
2011-09-21,30.217975616455078
2011-09-22,27.79850196838379
2011-09-23,26.701051712036133
2011-09-26,27.773162841796875
2011-09-27,28.472190856933594
2011-09-28,26.907506942749023
2011-09-29,26.72279167175293
2011-09-30,25.71950912475586
2011-10-03,24.777801513671875
2011-10-04,26.679323196411133
2011-10-05,27.816617965698242
2011-10-06,28.446847915649414
2011-10-07,27.12844467163086
2011-10-10,28.761953353881836
2011-10-11,29.026351928710938
2011-10-12,29.319738388061523
2011-10-13,29.112865447998047
2011-10-14,30.477418899536133
2011-10-17,29.54473114013672
2011-10-18,31.2177677154541
2011-10-19,31.88914680480957
2011-10-20,31.696802139282227
2011-10-21,32.88715362548828
2011-10-24,33.054100036621094
2011-10-25,31.762128829956055
2011-10-26,31.725833892822266
2011-10-27,33.69283676147461
2011-10-28,34.54204559326172
2011-10-31,32.45530700683594
2011-11-01,31.16696548461914
2011-11-02,34.85415267944336
2011-11-03,36.30216979980469
2011-11-04,36.90098571777344
2011-11-07,36.71589279174805
2011-11-08,36.98444366455078
2011-11-09,35.64894104003906
2011-11-10,36.30580520629883
2011-11-11,37.74654769897461
2011-11-14,37.65946578979492
2011-11-15,37.14776611328125
2011-11-16,36.54169464111328
2011-11-17,35.20980453491211
2011-11-18,35.50738525390625
2011-11-21,34.84326934814453
2011-11-22,34.46946334838867
2011-11-23,33.246463775634766
2011-11-25,32.97788619995117
2011-11-28,34.690834045410156
2011-11-29,35.64894104003906
2011-11-30,37.648582458496094
2011-12-01,37.209449768066406
2011-12-02,37.2203483581543
2011-12-05,37.05704116821289
2011-12-06,38.06593322753906
2011-12-07,37.390907287597656
2011-12-08,36.51990509033203
2011-12-09,37.652198791503906
2011-12-12,36.67233657836914
2011-12-13,35.74690628051758
2011-12-14,33.81260299682617
2011-12-15,34.27348709106445
2011-12-16,35.449337005615234
2011-12-19,34.68358612060547
2011-12-20,35.55458068847656
2011-12-21,35.63078308105469
2011-12-22,35.68522644042969
2011-12-23,35.663448333740234
2011-12-27,35.93199920654297
2011-12-28,34.99930953979492
2011-12-29,35.58362579345703
2011-12-30,35.75056838989258
2012-01-03,36.8175048828125
2012-01-04,36.86831283569336
2012-01-05,37.07155990600586
2012-01-06,37.17317581176758
2012-01-09,37.07880401611328
2012-01-10,38.2945556640625
2012-01-11,37.44173049926758
2012-01-12,37.75794219970703
2012-01-13,37.45264434814453
2012-01-17,37.699806213378906
2012-01-18,38.299530029296875
2012-01-19,38.194114685058594
2012-01-20,37.496246337890625
2012-01-23,38.38312530517578
2012-01-24,38.00148010253906
2012-01-25,38.822933197021484
2012-01-26,38.074161529541016
2012-01-27,37.84518814086914
2012-01-30,38.277706146240234
2012-01-31,38.579402923583984
2012-02-01,38.49217987060547
2012-02-02,38.70298385620117
2012-02-03,39.65167236328125
2012-02-06,40.004234313964844
2012-02-07,40.39316177368164
2012-02-08,40.4985466003418
2012-02-09,40.87293243408203
2012-02-10,40.6475830078125
2012-02-13,41.21097946166992
2012-02-14,41.345462799072266
2012-02-15,41.74164581298828
2012-02-16,42.752132415771484
2012-02-17,41.56354522705078
2012-02-21,42.03606414794922
2012-02-22,42.039703369140625
2012-02-23,42.34502029418945
2012-02-24,42.72667694091797
2012-02-27,42.025177001953125
2012-02-28,42.38500213623047
2012-02-29,41.38543701171875
2012-03-01,42.49405288696289
2012-03-02,41.39998245239258
2012-03-05,41.14555358886719
2012-03-06,40.9710807800293
2012-03-07,41.12373733520508
2012-03-08,41.585357666015625
2012-03-09,41.79253387451172
2012-03-12,41.338191986083984
2012-03-13,42.47224426269531
2012-03-14,41.68349075317383
2012-03-15,42.02879333496094
2012-03-16,42.4467887878418
2012-03-19,42.66852569580078
2012-03-20,41.69439697265625
2012-03-21,41.36726760864258
2012-03-22,40.10963821411133
2012-03-23,40.61123275756836
2012-03-26,40.76754379272461
2012-03-27,40.447669982910156
2012-03-28,39.84793472290039
2012-03-29,39.626216888427734
2012-03-30,40.382240295410156
2012-04-02,41.2000617980957
2012-04-03,41.27640914916992
2012-04-04,40.17143630981445
2012-04-05,39.68437576293945
2012-04-09,39.05192947387695
2012-04-10,37.801551818847656
2012-04-11,37.41992950439453
2012-04-12,38.30826950073242
2012-04-13,37.62016296386719
2012-04-16,37.41626739501953
2012-04-17,38.15534591674805
2012-04-18,37.925994873046875
2012-04-19,37.849517822265625
2012-04-20,37.510921478271484
2012-04-23,37.71846008300781
2012-04-24,38.02791976928711
2012-04-25,38.74879837036133
2012-04-26,39.50972366333008
2012-04-27,39.6917610168457
2012-04-30,39.9793701171875
2012-05-01,40.49638366699219
2012-05-02,39.786415100097656
2012-05-03,39.21481704711914
2012-05-04,38.333763122558594
2012-05-07,38.14442443847656
2012-05-08,37.860450744628906
2012-05-09,38.26457214355469
2012-05-10,38.777931213378906
2012-05-11,37.94782257080078
2012-05-14,36.78641891479492
2012-05-15,36.120155334472656
2012-05-16,36.025489807128906
2012-05-17,35.439327239990234
2012-05-18,35.0643310546875
2012-05-21,36.48059844970703
2012-05-22,36.892005920410156
2012-05-23,37.0267219543457
2012-05-24,36.69539260864258
2012-05-25,37.04490661621094
2012-05-29,38.17719650268555
2012-05-30,36.76820755004883
2012-05-31,36.15293502807617
2012-06-01,33.37499237060547
2012-06-04,32.912635803222656
2012-06-05,33.44782257080078
2012-06-06,34.55826187133789
2012-06-07,34.751224517822266
2012-06-08,34.17961502075195
2012-06-11,33.46967697143555
2012-06-12,34.28519821166992
2012-06-13,33.7500114440918
2012-06-14,34.39079666137695
2012-06-15,35.18446350097656
2012-06-18,34.489097595214844
2012-06-19,34.93325424194336
2012-06-20,33.83739471435547
2012-06-21,31.485443115234375
2012-06-22,31.90049934387207
2012-06-25,30.91020393371582
2012-06-26,30.567962646484375
2012-06-27,31.21239471435547
2012-06-28,31.0048770904541
2012-06-29,32.80704879760742
2012-07-02,32.381080627441406
2012-07-03,34.547340393066406
2012-07-05,33.49515151977539
2012-07-06,33.00001525878906
2012-07-09,33.30947494506836
2012-07-10,32.53034973144531
2012-07-11,33.451473236083984
2012-07-12,33.149269104003906
2012-07-13,33.897029876708984
2012-07-16,34.010101318359375
2012-07-17,34.73961639404297
2012-07-18,35.27217102050781
2012-07-19,35.83755111694336
2012-07-20,36.195011138916016
2012-07-23,35.454551696777344
2012-07-24,34.834468841552734
2012-07-25,34.90378189086914
2012-07-26,35.53480529785156
2012-07-27,36.844276428222656
2012-07-30,36.31538772583008
2012-07-31,35.749996185302734
2012-08-01,36.640010833740234
2012-08-02,35.06061935424805
2012-08-03,38.93800354003906
2012-08-06,38.56959533691406
2012-08-07,39.66386413574219
2012-08-08,39.35746383666992
2012-08-09,39.90825653076172
2012-08-10,40.11982345581055
2012-08-13,39.868141174316406
2012-08-14,40.251136779785156
2012-08-15,40.057823181152344
2012-08-16,40.48457336425781
2012-08-17,40.55754089355469
2012-08-20,39.966617584228516
2012-08-21,39.67481994628906
2012-08-22,39.72589111328125
2012-08-23,39.03284454345703
2012-08-24,39.72589111328125
2012-08-27,39.82072448730469
2012-08-28,39.69304275512695
2012-08-29,39.41218948364258
2012-08-30,38.62431335449219
2012-08-31,39.50338363647461
2012-09-04,39.87542724609375
2012-09-05,39.59091567993164
2012-09-06,41.00252914428711
2012-09-07,41.173980712890625
2012-09-10,40.9988899230957
2012-09-11,41.00984573364258
2012-09-12,41.210445404052734
2012-09-13,42.012935638427734
2012-09-14,42.902950286865234
2012-09-17,42.45793533325195
2012-09-18,42.26825714111328
2012-09-19,41.425655364990234
2012-09-20,41.41836166381836
2012-09-21,41.56426239013672
2012-09-24,41.29433822631836
2012-09-25,41.00618362426758
2012-09-26,40.342323303222656
2012-09-27,41.29069900512695
2012-09-28,40.8712272644043
2012-10-01,41.651798248291016
2012-10-02,41.99832534790039
2012-10-03,40.51741409301758
2012-10-04,40.641414642333984
2012-10-05,40.09063720703125
2012-10-08,40.057823181152344
2012-10-09,40.506473541259766
2012-10-10,39.94108200073242
2012-10-11,40.06145095825195
2012-10-12,39.678462982177734
2012-10-15,40.27760314941406
2012-10-16,41.55260467529297
2012-10-17,42.10059356689453
2012-10-18,41.92159652709961
2012-10-19,41.30784225463867
2012-10-22,40.95712661743164
2012-10-23,40.24472427368164
2012-10-24,40.4420051574707
2012-10-25,41.07037353515625
2012-10-26,41.68046188354492
2012-10-31,42.55727005004883
2012-11-01,42.69973373413086
2012-11-02,42.08597946166992
2012-11-05,42.67417526245117
2012-11-06,44.56291580200195
2012-11-07,43.83956527709961
2012-11-08,42.29423522949219
2012-11-09,41.83756637573242
2012-11-12,41.92524337768555
2012-11-13,42.115230560302734
2012-11-14,41.413780212402344
2012-11-15,42.436710357666016
2012-11-16,42.62302017211914
2012-11-19,43.33177185058594
2012-11-20,42.88971710205078
2012-11-21,43.16006088256836
2012-11-23,43.47058868408203
2012-11-26,42.61570739746094
2012-11-27,42.042144775390625
2012-11-28,42.5061149597168
2012-11-29,42.97739028930664
2012-11-30,42.9700813293457
2012-12-03,42.83124923706055
2012-12-04,42.809329986572266
2012-12-05,43.3719482421875
2012-12-06,43.24043273925781
2012-12-07,42.87144088745117
2012-12-10,43.0102653503418
2012-12-11,43.37560272216797
2012-12-12,44.10989761352539
2012-12-13,43.295223236083984
2012-12-14,43.47058868408203
2012-12-17,44.19393539428711
2012-12-18,45.27165222167969
2012-12-19,44.734619140625
2012-12-20,45.436058044433594
2012-12-21,45.143798828125
2012-12-24,44.851539611816406
2012-12-26,44.405853271484375
2012-12-27,44.43505096435547
2012-12-28,43.33177185058594
2012-12-31,44.12818145751953
2013-01-02,45.183982849121094
2013-01-03,45.36664962768555
2013-01-04,45.95848083496094
2013-01-07,46.027889251708984
2013-01-08,45.35203170776367
2013-01-09,45.531044006347656
2013-01-10,46.06806945800781
2013-01-11,45.8963737487793
2013-01-14,45.542015075683594
2013-01-15,45.765159606933594
2013-01-16,45.86392593383789
2013-01-17,46.10538101196289
2013-01-18,46.38339614868164
2013-01-22,46.277320861816406
2013-01-23,45.63712692260742
2013-01-24,45.724918365478516
2013-01-25,45.82736587524414
2013-01-28,45.435916900634766
2013-01-29,46.438289642333984
2013-01-30,46.21147537231445
2013-01-31,45.721248626708984
2013-02-01,47.04556655883789
2013-02-04,46.56632995605469
2013-02-05,47.12605285644531
2013-02-06,47.437007904052734
2013-02-07,47.47359085083008
2013-02-08,48.757652282714844
2013-02-11,48.77960205078125
2013-02-12,49.05763244628906
2013-02-13,48.87471008300781
2013-02-14,48.77593231201172
2013-02-15,47.261409759521484
2013-02-19,48.06988525390625
2013-02-20,46.602909088134766
2013-02-21,45.377376556396484
2013-02-22,45.852970123291016
2013-02-25,44.546958923339844
2013-02-26,45.17982864379883
2013-02-27,46.430965423583984
2013-02-28,45.98832702636719
2013-03-01,44.996917724609375
2013-03-04,44.55427169799805
2013-03-05,45.61882019042969
2013-03-06,45.94807434082031
2013-03-07,46.66509246826172
2013-03-08,47.07481002807617
2013-03-11,47.06751251220703
2013-03-12,47.586978912353516
2013-03-13,47.513832092285156
2013-03-14,48.22719192504883
2013-03-15,47.711368560791016
2013-03-18,47.166290283203125
2013-03-19,46.55902099609375
2013-03-20,46.18220138549805
2013-03-21,45.326168060302734
2013-03-22,45.721248626708984
2013-03-25,45.333465576171875
2013-03-26,47.15530776977539
2013-03-27,46.89923095703125
2013-03-28,46.85167694091797
2013-04-01,47.01264953613281
2013-04-02,47.21018600463867
2013-04-03,46.13098907470703
2013-04-04,44.94570541381836
2013-04-05,45.63712692260742
2013-04-08,46.41999435424805
2013-04-09,46.91753005981445
2013-04-10,47.052879333496094
2013-04-11,46.921165466308594
2013-04-12,45.476951599121094
2013-04-15,42.5680046081543
2013-04-16,43.652469635009766
2013-04-17,42.06610107421875
2013-04-18,42.245628356933594
2013-04-19,41.560508728027344
2013-04-22,42.644962310791016
2013-04-23,42.864784240722656
2013-04-24,43.938228607177734
2013-04-25,44.64532470703125
2013-04-26,43.64147186279297
2013-04-29,44.670963287353516
2013-04-30,44.38886642456055
2013-05-01,43.535221099853516
2013-05-02,43.84296417236328
2013-05-03,45.42201614379883
2013-05-06,46.17673110961914
2013-05-07,49.71216583251953
2013-05-08,50.52180862426758
2013-05-09,49.85505294799805
2013-05-10,48.93913269042969
2013-05-13,48.96841049194336
2013-05-14,50.07120132446289
2013-05-15,49.345787048339844
2013-05-16,48.8072395324707
2013-05-17,49.55094528198242
2013-05-20,49.68284225463867
2013-05-21,49.19558334350586
2013-05-22,47.9682502746582
2013-05-23,48.14044189453125
2013-05-24,47.93162155151367
2013-05-28,48.037864685058594
2013-05-29,48.664344787597656
2013-05-30,48.61305236816406
2013-05-31,47.29780197143555
2013-06-03,48.268672943115234
2013-06-04,48.41889190673828
2013-06-05,47.085304260253906
2013-06-06,47.86200714111328
2013-06-07,48.60938262939453
2013-06-10,48.22103500366211
2013-06-11,47.30145263671875
2013-06-12,47.491981506347656
2013-06-13,48.847530364990234
2013-06-14,48.2650032043457
2013-06-17,48.847530364990234
2013-06-18,49.466705322265625
2013-06-19,49.675498962402344
2013-06-20,47.990234375
2013-06-21,47.77407455444336
2013-06-24,46.678653717041016
2013-06-25,47.682498931884766
2013-06-26,48.305301666259766
2013-06-27,47.997562408447266
2013-06-28,48.24303436279297
2013-07-01,49.572940826416016
2013-07-02,50.51449966430664
2013-07-03,50.62439727783203
2013-07-05,51.43772888183594
2013-07-08,51.20326614379883
2013-07-09,52.10452651977539
2013-07-10,52.122840881347656
2013-07-11,52.591796875
2013-07-12,53.01677322387695
2013-07-15,52.65652847290039
2013-07-16,53.03071212768555
2013-07-17,53.49659729003906
2013-07-18,53.92580795288086
2013-07-19,54.53844451904297
2013-07-22,54.8392333984375
2013-07-23,54.527435302734375
2013-07-24,52.85095977783203
2013-07-25,54.06153106689453
2013-07-26,53.463592529296875
2013-07-29,53.08573913574219
2013-07-30,52.86198043823242
2013-07-31,53.37187194824219
2013-08-01,55.78569793701172
2013-08-02,56.137855529785156
2013-08-05,56.55972671508789
2013-08-06,56.20756530761719
2013-08-07,57.30810546875
2013-08-08,58.173824310302734
2013-08-09,58.26920700073242
2013-08-12,58.23985290527344
2013-08-13,58.049095153808594
2013-08-14,57.3741340637207
2013-08-15,57.44380187988281
2013-08-16,57.04029846191406
2013-08-19,56.01314926147461
2013-08-20,56.72111892700195
2013-08-21,55.701324462890625
2013-08-22,56.640438079833984
2013-08-23,57.4548225402832
2013-08-26,57.63458251953125
2013-08-27,57.33376693725586
2013-08-28,58.496681213378906
2013-08-29,57.627227783203125
2013-08-30,57.61259078979492
2013-09-03,58.118812561035156
2013-09-04,58.889183044433594
2013-09-05,59.21935272216797
2013-09-06,59.325740814208984
2013-09-09,60.033729553222656
2013-09-10,59.97868728637695
2013-09-11,61.317665100097656
2013-09-12,61.62581253051758
2013-09-13,61.05720901489258
2013-09-16,60.82245635986328
