Date,WYNN
2010-11-05,72.85173034667969
2010-11-08,75.08746337890625
2010-11-09,73.36717224121094
2010-11-10,73.61200714111328
2010-11-11,73.81172180175781
2010-11-12,71.51802062988281
2010-11-15,71.99475860595703
2010-11-16,69.62371826171875
2010-11-17,67.97430419921875
2010-11-18,70.19717407226562
2010-11-19,71.61572265625
2010-11-22,73.15941619873047
2010-11-23,70.68391418457031
2010-11-24,71.73392486572266
2010-11-26,70.98988342285156
2010-11-29,71.0872573852539
2010-11-30,70.30146789550781
2010-12-01,72.86737823486328
2010-12-02,71.94950866699219
2010-12-03,71.85910034179688
2010-12-06,71.5948486328125
2010-12-07,70.55876922607422
2010-12-08,70.54484558105469
2010-12-09,70.48226928710938
2010-12-10,70.23192596435547
2010-12-13,69.7173843383789
2010-12-14,69.25840759277344
2010-12-15,70.05113983154297
2010-12-16,73.42367553710938
2010-12-17,72.97864532470703
2010-12-20,73.54879760742188
2010-12-21,73.64619445800781
2010-12-22,72.31803894042969
2010-12-23,71.6226577758789
2010-12-27,71.01075744628906
2010-12-28,70.71174621582031
2010-12-29,71.35147094726562
2010-12-30,70.72563934326172
2010-12-31,72.20677947998047
2011-01-03,75.78792572021484
2011-01-04,78.15216064453125
2011-01-05,79.16043853759766
2011-01-06,79.73758697509766
2011-01-07,82.56077575683594
2011-01-10,82.53990173339844
2011-01-11,81.42037963867188
2011-01-12,81.20481872558594
2011-01-13,81.16307830810547
2011-01-14,82.62335205078125
2011-01-18,82.6511459350586
2011-01-19,82.17833709716797
2011-01-20,80.82929992675781
2011-01-21,80.62763977050781
2011-01-24,80.23127746582031
2011-01-25,79.84186553955078
2011-01-26,82.51211547851562
2011-01-27,82.65811920166016
2011-01-28,79.62631225585938
2011-01-31,80.89189910888672
2011-02-01,82.87368774414062
2011-02-02,82.65811920166016
2011-02-03,83.02667999267578
2011-02-04,82.09486389160156
2011-02-07,82.06009674072266
2011-02-08,83.56903839111328
2011-02-09,84.50779724121094
2011-02-10,83.5481948852539
2011-02-11,89.77169799804688
2011-02-14,88.97203063964844
2011-02-15,89.14590454101562
2011-02-16,88.92333984375
2011-02-17,89.32670593261719
2011-02-18,88.7981948852539
2011-02-22,85.57867431640625
2011-02-23,83.68029022216797
2011-02-24,82.95018005371094
2011-02-25,84.7233657836914
2011-02-28,85.48131561279297
2011-03-01,87.49785614013672
2011-03-02,87.67170715332031
2011-03-03,90.7660903930664
2011-03-04,90.9607925415039
2011-03-07,87.89421844482422
2011-03-08,88.35314178466797
2011-03-09,89.06938171386719
2011-03-10,85.5925521850586
2011-03-11,86.07930755615234
2011-03-14,86.21837615966797
2011-03-15,84.25745391845703
2011-03-16,81.3855972290039
2011-03-17,82.17833709716797
2011-03-18,80.9822998046875
2011-03-21,84.667724609375
2011-03-22,82.33821868896484
2011-03-23,84.1183853149414
2011-03-24,86.3922348022461
2011-03-25,88.33229064941406
2011-03-28,87.00416564941406
2011-03-29,87.53263854980469
2011-03-30,88.77039337158203
2011-03-31,88.4227066040039
2011-04-01,92.49058532714844
2011-04-04,92.45584106445312
2011-04-05,92.58099365234375
2011-04-06,93.38760375976562
2011-04-07,94.13862609863281
2011-04-08,92.18463897705078
2011-04-11,91.76741027832031
2011-04-12,90.49488830566406
2011-04-13,93.97869873046875
2011-04-14,93.84651947021484
2011-04-15,96.28034210205078
2011-04-18,97.6988754272461
2011-04-19,96.60714721679688
2011-04-20,102.85848999023438
2011-04-21,102.71248626708984
2011-04-25,102.33699035644531
2011-04-26,101.6554946899414
2011-04-27,102.05183410644531
2011-04-28,101.32174682617188
2011-04-29,102.67539978027344
2011-05-02,103.17780303955078
2011-05-03,101.92879486083984
2011-05-04,99.87039184570312
2011-05-05,100.26113891601562
2011-05-06,100.71466827392578
2011-05-09,100.9728775024414
2011-05-10,104.48262023925781
2011-05-11,103.70808410644531
2011-05-12,102.45213317871094
2011-05-13,102.06136322021484
2011-05-16,98.06322479248047
2011-05-17,99.67505645751953
2011-05-18,102.4730453491211
2011-05-19,102.57767486572266
2011-05-20,101.1612777709961
2011-05-23,99.40985107421875
2011-05-24,98.90748596191406
2011-05-25,99.88435363769531
2011-05-26,101.41246032714844
2011-05-27,102.15204620361328
2011-05-31,102.23580932617188
2011-06-01,101.77530670166016
2011-06-02,102.05436706542969
2011-06-03,100.06576538085938
2011-06-06,98.59355163574219
2011-06-07,94.95818328857422
2011-06-08,93.91851806640625
2011-06-09,94.337158203125
2011-06-10,92.09732055664062
2011-06-13,90.55528259277344
2011-06-14,92.84395599365234
2011-06-15,90.96700286865234
2011-06-16,90.67391204833984
2011-06-17,90.29014587402344
2011-06-20,92.292724609375
2011-06-21,94.49763488769531
2011-06-22,92.85094451904297
2011-06-23,92.69741821289062
2011-06-24,91.6368408203125
2011-06-27,93.70918273925781
2011-06-28,97.28870391845703
2011-06-29,97.83293914794922
2011-06-30,100.15645599365234
2011-07-01,104.36397552490234
2011-07-05,105.47343444824219
2011-07-06,106.95960998535156
2011-07-07,109.89027404785156
2011-07-08,112.44403839111328
2011-07-11,109.41572570800781
2011-07-12,109.45759582519531
2011-07-13,109.09477996826172
2011-07-14,110.79032897949219
2011-07-15,113.46976470947266
2011-07-18,115.05366516113281
2011-07-19,113.22550964355469
2011-07-20,111.76722717285156
2011-07-21,114.26521301269531
2011-07-22,115.3048324584961
2011-07-25,114.865234375
2011-07-26,114.87224578857422
2011-07-27,111.40081024169922
2011-07-28,108.78325653076172
2011-07-29,107.55841827392578
2011-08-01,107.92935180664062
2011-08-02,102.76423645019531
2011-08-03,106.20767974853516
2011-08-04,98.73291015625
2011-08-05,97.92101287841797
2011-08-08,88.82251739501953
2011-08-09,97.76004028320312
2011-08-10,94.26062774658203
2011-08-11,98.6279296875
2011-08-12,101.70740509033203
2011-08-15,104.35301971435547
2011-08-16,102.79925537109375
2011-08-17,103.30316162109375
2011-08-18,95.1844711303711
2011-08-19,91.92298889160156
2011-08-22,90.97115325927734
2011-08-23,96.68226623535156
2011-08-24,97.89303588867188
2011-08-25,96.01734924316406
2011-08-26,98.22199249267578
2011-08-29,102.96022033691406
2011-08-30,107.43244934082031
2011-08-31,108.28633880615234
2011-09-01,106.9565658569336
2011-09-02,103.51313018798828
2011-09-06,104.20600128173828
2011-09-07,106.83758544921875
2011-09-08,106.71160125732422
2011-09-09,103.88404846191406
2011-09-12,106.1866683959961
2011-09-13,105.46575927734375
2011-09-14,104.03800964355469
2011-09-15,104.70992279052734
2011-09-16,106.46660614013672
2011-09-19,110.79891967773438
2011-09-20,107.22950744628906
2011-09-21,103.03016662597656
2011-09-22,97.29814147949219
2011-09-23,97.05316162109375
2011-09-26,95.7303695678711
2011-09-27,97.99803161621094
2011-09-28,94.82756042480469
2011-09-29,87.8636474609375
2011-09-30,80.54286193847656
2011-10-03,77.45635223388672
2011-10-04,83.1114501953125
2011-10-05,83.94432830810547
2011-10-06,92.79087829589844
2011-10-07,90.32725524902344
2011-10-10,97.79505157470703
2011-10-11,96.42328643798828
2011-10-12,96.38127136230469
2011-10-13,91.8810043334961
2011-10-14,94.12064361572266
2011-10-17,94.35160064697266
2011-10-18,96.33928680419922
2011-10-19,91.17411041259766
2011-10-20,86.34491729736328
2011-10-21,84.2662353515625
2011-10-24,89.34044647216797
2011-10-25,86.2119369506836
2011-10-26,89.59237670898438
2011-10-27,95.80736541748047
2011-10-28,96.6052474975586
2011-10-31,93.28274536132812
2011-11-01,90.33955383300781
2011-11-02,93.1001205444336
2011-11-03,93.90791320800781
2011-11-04,92.47493743896484
2011-11-07,90.41682434082031
2011-11-08,90.6416015625
2011-11-09,87.03813171386719
2011-11-10,83.98959350585938
2011-11-11,88.12688446044922
2011-11-14,87.8178482055664
2011-11-15,89.81273651123047
2011-11-16,86.57451629638672
2011-11-17,84.83953857421875
2011-11-18,85.5279312133789
2011-11-21,82.09241485595703
2011-11-22,82.700439453125
2011-11-23,79.10379791259766
2011-11-25,78.39327239990234
2011-11-28,83.9456787109375
2011-11-29,80.67870330810547
2011-11-30,88.31143951416016
2011-12-01,87.13944244384766
2011-12-02,86.73654174804688
2011-12-05,86.16521453857422
2011-12-06,83.26446533203125
2011-12-07,83.54279327392578
2011-12-08,80.70800018310547
2011-12-09,81.20611572265625
2011-12-12,79.87294006347656
2011-12-13,76.48139190673828
2011-12-14,74.9284896850586
2011-12-15,76.60592651367188
2011-12-16,77.38972473144531
2011-12-19,74.86254119873047
2011-12-20,78.80345916748047
2011-12-21,79.06716918945312
2011-12-22,79.14041137695312
2011-12-23,80.5761489868164
2011-12-27,83.16190338134766
2011-12-28,80.00476837158203
2011-12-29,80.82520294189453
2011-12-30,80.93508911132812
2012-01-03,83.4842300415039
2012-01-04,82.04847717285156
2012-01-05,81.19145202636719
2012-01-06,78.33466339111328
2012-01-09,78.11490631103516
2012-01-10,78.766845703125
2012-01-11,81.9605941772461
2012-01-12,80.42963409423828
2012-01-13,79.0012435913086
2012-01-17,81.96792602539062
2012-01-18,85.56456756591797
2012-01-19,85.9600830078125
2012-01-20,84.58296966552734
2012-01-23,85.9014892578125
2012-01-24,86.780517578125
2012-01-25,88.20891571044922
2012-01-26,87.27861022949219
2012-01-27,87.22000122070312
2012-01-30,84.53902435302734
2012-01-31,84.40718078613281
2012-02-01,86.25311279296875
2012-02-02,88.4726333618164
2012-02-03,84.22406768798828
2012-02-06,82.6491470336914
2012-02-07,82.53194427490234
2012-02-08,83.97496795654297
2012-02-09,83.20584869384766
2012-02-10,82.92015075683594
2012-02-13,80.9863510131836
2012-02-14,81.7957763671875
2012-02-15,81.97975158691406
2012-02-16,82.90689086914062
2012-02-17,82.9216079711914
2012-02-21,87.85908508300781
2012-02-22,86.6375961303711
2012-02-23,85.60739135742188
2012-02-24,86.90251159667969
2012-02-27,85.73986053466797
2012-02-28,84.68760681152344
2012-02-29,87.22627258300781
2012-03-01,89.81642150878906
2012-03-02,93.6501235961914
2012-03-05,90.32412719726562
2012-03-06,87.84434509277344
2012-03-07,89.97093963623047
2012-03-08,90.79505920410156
2012-03-09,88.88190460205078
2012-03-12,89.08793640136719
2012-03-13,92.22261047363281
2012-03-14,92.77450561523438
2012-03-15,94.18730163574219
2012-03-16,93.42200469970703
2012-03-19,95.13652801513672
2012-03-20,94.19464111328125
2012-03-21,94.82747650146484
2012-03-22,93.31163787841797
2012-03-23,93.13504028320312
2012-03-26,95.65897369384766
2012-03-27,94.78331756591797
2012-03-28,92.89955139160156
2012-03-29,91.92826080322266
2012-03-30,91.89146423339844
2012-04-02,92.33300018310547
2012-04-03,92.48013305664062
2012-04-04,91.06732940673828
2012-04-05,92.67147827148438
2012-04-09,91.40582275390625
2012-04-10,89.84584045410156
2012-04-11,91.44995880126953
2012-04-12,92.92163848876953
2012-04-13,92.33300018310547
2012-04-16,90.78035736083984
2012-04-17,91.81053161621094
2012-04-18,95.86500549316406
2012-04-19,95.32784271240234
2012-04-20,94.915771484375
2012-04-23,92.16374206542969
2012-04-24,91.76640319824219
2012-04-25,94.84955596923828
2012-04-26,98.6979751586914
2012-04-27,99.36759185791016
2012-04-30,98.16079711914062
2012-05-01,99.1247787475586
2012-05-02,98.34476470947266
2012-05-03,96.06366729736328
2012-05-04,93.74575805664062
2012-05-07,92.11957550048828
2012-05-08,87.73399353027344
2012-05-09,84.8936538696289
2012-05-10,83.33368682861328
2012-05-11,83.07612609863281
2012-05-14,79.53675842285156
2012-05-15,78.32998657226562
2012-05-16,77.3071517944336
2012-05-17,75.0743179321289
2012-05-18,75.37004852294922
2012-05-21,77.0188217163086
2012-05-22,76.2646713256836
2012-05-23,76.64173126220703
2012-05-24,76.32379913330078
2012-05-25,75.4439926147461
2012-05-29,77.34415435791016
2012-05-30,77.29975891113281
2012-05-31,76.1833267211914
2012-06-01,71.99857330322266
2012-06-04,72.58267211914062
2012-06-05,74.66768646240234
2012-06-06,76.82657623291016
2012-06-07,75.88761138916016
2012-06-08,77.04837799072266
2012-06-11,73.58818817138672
2012-06-12,75.02253723144531
2012-06-13,74.08355712890625
2012-06-14,74.29798889160156
2012-06-15,73.58818817138672
2012-06-18,74.17967224121094
2012-06-19,77.27758026123047
2012-06-20,77.55113983154297
2012-06-21,75.45137786865234
2012-06-22,76.39036560058594
2012-06-25,75.45875549316406
2012-06-26,75.4439926147461
2012-06-27,75.71015167236328
2012-06-28,75.42179107666016
2012-06-29,76.68609619140625
2012-07-02,75.52532196044922
2012-07-03,75.0816879272461
2012-07-05,75.28134155273438
2012-07-06,74.44585418701172
2012-07-09,73.94308471679688
2012-07-10,74.10574340820312
2012-07-11,74.40886688232422
2012-07-12,71.53278350830078
2012-07-13,71.14092254638672
2012-07-16,71.3035888671875
2012-07-17,71.9837875366211
2012-07-18,71.19268035888672
2012-07-19,73.68431854248047
2012-07-20,71.94681549072266
2012-07-23,70.25369262695312
2012-07-24,68.76020812988281
2012-07-25,68.60491180419922
2012-07-26,68.83412170410156
2012-07-27,70.3282470703125
2012-07-30,70.2836685180664
2012-07-31,69.68896484375
2012-08-01,70.8411865234375
2012-08-02,69.52542877197266
2012-08-03,71.03445434570312
2012-08-06,72.69953155517578
2012-08-07,76.29735565185547
2012-08-08,76.3493881225586
2012-08-09,75.47222900390625
2012-08-10,75.69524383544922
2012-08-13,74.43154907226562
2012-08-14,73.99298858642578
2012-08-15,74.49102783203125
2012-08-16,77.4866943359375
2012-08-17,77.90298461914062
2012-08-20,78.49765014648438
2012-08-21,78.35643768310547
2012-08-22,78.64632415771484
2012-08-23,78.16316223144531
2012-08-24,78.29696655273438
2012-08-27,78.40103912353516
2012-08-28,78.22261810302734
2012-08-29,77.99219512939453
2012-08-30,76.45346069335938
2012-08-31,76.6913070678711
2012-09-04,74.87010955810547
2012-09-05,74.0450210571289
2012-09-06,75.48709869384766
2012-09-07,76.3716812133789
2012-09-10,76.63185119628906
2012-09-11,77.90298461914062
2012-09-12,79.87286376953125
2012-09-13,81.78327178955078
2012-09-14,84.01332092285156
2012-09-17,83.60447692871094
2012-09-18,83.79777526855469
2012-09-19,85.998046875
2012-09-20,85.41081237792969
2012-09-21,85.01683807373047
2012-09-24,84.79383850097656
2012-09-25,84.68975067138672
2012-09-26,84.52625274658203
2012-09-27,85.8047866821289
2012-09-28,85.81224060058594
2012-10-01,85.91629791259766
2012-10-02,85.19522857666016
2012-10-03,85.3885269165039
2012-10-04,84.75666809082031
2012-10-05,84.60057067871094
2012-10-08,83.76057434082031
2012-10-09,83.09156799316406
2012-10-10,82.5266342163086
2012-10-11,83.59705352783203
2012-10-12,84.60057067871094
2012-10-15,86.4143295288086
2012-10-16,87.5665283203125
2012-10-17,88.42137908935547
2012-10-18,87.9382095336914
2012-10-19,85.94599914550781
2012-10-22,85.82708740234375
2012-10-23,85.02428436279297
2012-10-24,83.47067260742188
2012-10-25,89.52153015136719
2012-10-26,88.43624877929688
2012-10-31,89.98983764648438
2012-11-01,91.35761260986328
2012-11-02,89.79657745361328
2012-11-05,88.7776107788086
2012-11-06,89.32688903808594
2012-11-07,88.38752746582031
2012-11-08,86.97053527832031
2012-11-09,86.25405883789062
2012-11-12,85.51372528076172
2012-11-13,85.12364959716797
2012-11-14,83.23695373535156
2012-11-15,83.22898864746094
2012-11-16,83.05387878417969
2012-11-19,84.21611785888672
2012-11-20,85.07588195800781
2012-11-21,85.99932861328125
2012-11-23,87.03419494628906
2012-11-26,85.63314056396484
2012-11-27,86.18241119384766
2012-11-28,88.91293334960938
2012-11-29,89.18360900878906
2012-11-30,89.4781494140625
2012-12-03,90.27420806884766
2012-12-04,87.66311645507812
2012-12-05,87.51982116699219
2012-12-06,88.72187805175781
2012-12-07,87.77455139160156
2012-12-10,87.59941864013672
2012-12-11,87.40836334228516
2012-12-12,90.32197570800781
2012-12-13,90.92698669433594
2012-12-14,90.55284118652344
2012-12-17,90.50507354736328
2012-12-18,90.71205139160156
2012-12-19,90.46527862548828
2012-12-20,90.9747543334961
2012-12-21,90.3617935180664
2012-12-24,89.57366943359375
2012-12-26,88.80149841308594
2012-12-27,88.37161254882812
2012-12-28,87.30486297607422
2012-12-31,89.54978942871094
2013-01-02,93.99185943603516
2013-01-03,95.00285339355469
2013-01-04,96.14920043945312
2013-01-07,96.4755859375
2013-01-08,96.39598846435547
2013-01-09,96.73828887939453
2013-01-10,97.83687591552734
2013-01-11,97.90851593017578
2013-01-14,97.75726318359375
2013-01-15,98.5533218383789
2013-01-16,97.88463592529297
2013-01-17,98.28265380859375
2013-01-18,98.76031494140625
2013-01-22,98.96725463867188
2013-01-23,98.01996612548828
2013-01-24,97.6617431640625
2013-01-25,98.65680694580078
2013-01-28,98.34637451171875
2013-01-29,97.4308853149414
2013-01-30,98.30653381347656
2013-01-31,99.6837387084961
2013-02-01,100.59922790527344
2013-02-04,99.31755065917969
2013-02-05,100.10563659667969
2013-02-06,98.1552963256836
2013-02-07,97.7811508178711
2013-02-08,100.71863555908203
2013-02-11,98.79214477539062
2013-02-12,98.44705963134766
2013-02-13,98.23039245605469
2013-02-14,98.87239074707031
2013-02-15,98.67980194091797
2013-02-19,96.61727142333984
2013-02-20,93.54357147216797
2013-02-21,92.71694946289062
2013-02-22,94.1695327758789
2013-02-25,92.74102783203125
2013-02-26,92.6928939819336
2013-02-27,94.41031646728516
2013-02-28,93.81645202636719
2013-03-01,93.55157470703125
2013-03-04,93.53557586669922
2013-03-05,93.09416198730469
2013-03-06,94.13741302490234
2013-03-07,94.06520080566406
2013-03-08,94.17757415771484
2013-03-11,94.81959533691406
2013-03-12,94.68319702148438
2013-03-13,95.20481872558594
2013-03-14,96.15181732177734
2013-03-15,96.28022003173828
2013-03-18,96.392578125
2013-03-19,96.24809265136719
2013-03-20,98.16618347167969
2013-03-21,97.17903900146484
2013-03-22,97.97358703613281
2013-03-25,97.62046813964844
2013-03-26,99.94779968261719
2013-03-27,99.6187744140625
2013-03-28,100.44537353515625
2013-04-01,98.86438751220703
2013-04-02,98.92054748535156
2013-04-03,96.62532043457031
2013-04-04,95.34126281738281
2013-04-05,94.73131561279297
2013-04-08,98.45507049560547
2013-04-09,99.13723754882812
2013-04-10,101.40840148925781
2013-04-11,102.05045318603516
2013-04-12,103.15795135498047
2013-04-15,99.6187744140625
2013-04-16,101.9541244506836
2013-04-17,99.7792739868164
2013-04-18,99.46627044677734
2013-04-19,102.37145233154297
2013-04-22,103.04558563232422
2013-04-23,103.82405090332031
2013-04-24,105.53345489501953
2013-04-25,108.27010345458984
2013-04-26,108.74360656738281
2013-04-29,108.98436737060547
2013-04-30,110.18814849853516
2013-05-01,109.3214111328125
2013-05-02,109.64244079589844
2013-05-03,111.39200592041016
2013-05-06,111.29566192626953
2013-05-07,112.2333755493164
2013-05-08,112.2333755493164
2013-05-09,112.80734252929688
2013-05-10,112.44354248046875
2013-05-13,113.46207427978516
2013-05-14,114.90095520019531
2013-05-15,112.9770278930664
2013-05-16,112.65372467041016
2013-05-17,113.97136688232422
2013-05-20,115.68507385253906
2013-05-21,115.13538360595703
2013-05-22,114.49678039550781
2013-05-23,111.91812133789062
2013-05-24,111.47348022460938
2013-05-28,113.63990020751953
2013-05-29,111.9423599243164
2013-05-30,111.65135192871094
2013-05-31,109.84870910644531
2013-06-03,111.63517761230469
2013-06-04,110.61662292480469
2013-06-05,108.14305114746094
2013-06-06,109.08073425292969
2013-06-07,111.150146484375
2013-06-10,112.33039093017578
2013-06-11,108.9513931274414
2013-06-12,108.23197174072266
2013-06-13,110.35797119140625
2013-06-14,109.24238586425781
2013-06-17,111.86959075927734
2013-06-18,112.60519409179688
2013-06-19,111.441162109375
2013-06-20,106.84159088134766
2013-06-21,104.83685302734375
2013-06-24,100.3342514038086
2013-06-25,101.53060913085938
2013-06-26,102.8482666015625
2013-06-27,103.95573425292969
2013-06-28,103.44642639160156
2013-07-01,103.8425521850586
2013-07-02,101.99948120117188
2013-07-03,101.96711730957031
2013-07-05,102.72698211669922
2013-07-08,102.64617156982422
2013-07-09,102.33087921142578
2013-07-10,102.88057708740234
2013-07-11,106.40506744384766
2013-07-12,105.71795654296875
2013-07-15,106.69603729248047
2013-07-16,107.08409881591797
2013-07-17,106.30805206298828
2013-07-18,107.59332275390625
2013-07-19,107.58524322509766
2013-07-22,107.81968688964844
2013-07-23,106.31610870361328
2013-07-24,106.00086975097656
2013-07-25,105.2167739868164
2013-07-26,105.8796157836914
2013-07-29,106.1140365600586
2013-07-30,107.56910705566406
2013-07-31,107.61758422851562
2013-08-01,111.10165405273438
2013-08-02,113.0498046875
2013-08-05,113.89859771728516
2013-08-06,112.5081787109375
2013-08-07,112.37078094482422
2013-08-08,113.54329681396484
2013-08-09,112.468505859375
2013-08-12,112.71273803710938
2013-08-13,113.68169403076172
2013-08-14,114.12950897216797
2013-08-15,113.24200439453125
2013-08-16,112.82677459716797
2013-08-19,113.32340240478516
2013-08-20,113.90966033935547
2013-08-21,113.20941925048828
2013-08-22,115.01698303222656
2013-08-23,115.56256103515625
2013-08-26,116.3849105834961
2013-08-27,113.34783935546875
2013-08-28,114.61802673339844
2013-08-29,115.51368713378906
2013-08-30,114.83788299560547
2013-09-03,115.3589859008789
2013-09-04,115.11474609375
2013-09-05,116.18138885498047
2013-09-06,116.78387451171875
2013-09-09,118.34717559814453
2013-09-10,121.51448822021484
2013-09-11,122.84165954589844
2013-09-12,121.84832763671875
2013-09-13,122.41826629638672
2013-09-16,122.11700439453125
2013-09-17,122.75213623046875
