Date,WMT
2010-11-04,13.519335746765137
2010-11-05,13.480262756347656
2010-11-08,13.409438133239746
2010-11-09,13.443631172180176
2010-11-10,13.311758995056152
2010-11-11,13.270245552062988
2010-11-12,13.218960762023926
2010-11-15,13.17500114440918
2010-11-16,13.250710487365723
2010-11-17,13.131046295166016
2010-11-18,13.182326316833496
2010-11-19,13.282455444335938
2010-11-22,13.280010223388672
2010-11-23,13.10662841796875
2010-11-24,13.189653396606445
2010-11-26,13.123719215393066
2010-11-29,13.150582313537598
2010-11-30,13.209190368652344
2010-12-01,13.358160018920898
2010-12-02,13.370368003845215
2010-12-03,13.338624000549316
2010-12-06,13.306875228881836
2010-12-07,13.453401565551758
2010-12-08,13.380471229553223
2010-12-09,13.343636512756348
2010-12-10,13.328901290893555
2010-12-13,13.311710357666016
2010-12-14,13.370645523071289
2010-12-15,13.31662654876709
2010-12-16,13.414844512939453
2010-12-17,13.360821723937988
2010-12-20,13.203664779663086
2010-12-21,13.17419719696045
2010-12-22,13.090709686279297
2010-12-23,13.161924362182617
2010-12-27,13.154556274414062
2010-12-28,13.19630241394043
2010-12-29,13.279787063598633
2010-12-30,13.27733325958252
2010-12-31,13.242953300476074
2011-01-03,13.397656440734863
2011-01-04,13.449225425720215
2011-01-05,13.360821723937988
2011-01-06,13.250324249267578
2011-01-07,13.279787063598633
2011-01-10,13.193845748901367
2011-01-11,13.3313570022583
2011-01-12,13.46886920928955
2011-01-13,13.454134941101074
2011-01-14,13.459046363830566
2011-01-18,13.540080070495605
2011-01-19,13.513067245483398
2011-01-20,13.748805046081543
2011-01-21,13.68496322631836
2011-01-24,13.763537406921387
2011-01-25,14.060667037963867
2011-01-26,14.075400352478027
2011-01-27,14.136788368225098
2011-01-28,13.92315673828125
2011-01-31,13.768451690673828
2011-02-01,13.832294464111328
2011-02-02,13.716885566711426
2011-02-03,13.731621742248535
2011-02-04,13.758628845214844
2011-02-07,13.768451690673828
2011-02-08,13.844569206237793
2011-02-09,13.93051815032959
2011-02-10,13.650581359863281
2011-02-11,13.67513656616211
2011-02-14,13.456595420837402
2011-02-15,13.493427276611328
2011-02-16,13.3951997756958
2011-02-17,13.444314002990723
2011-02-18,13.599019050598145
2011-02-22,13.17911434173584
2011-02-23,13.021958351135254
2011-02-24,12.791129112243652
2011-02-25,12.70763874053955
2011-02-28,12.764118194580078
2011-03-01,12.786212921142578
2011-03-02,12.7616605758667
2011-03-03,12.77148151397705
2011-03-04,12.786212921142578
2011-03-07,12.773938179016113
2011-03-08,12.87707233428955
2011-03-09,13.024209022521973
2011-03-10,13.019261360168457
2011-03-11,13.004426002502441
2011-03-14,12.937658309936523
2011-03-15,12.873363494873047
2011-03-16,12.705215454101562
2011-03-17,12.702742576599121
2011-03-18,12.739834785461426
2011-03-21,12.838748931884766
2011-03-22,12.858527183532715
2011-03-23,12.769509315490723
2011-03-24,13.004426002502441
2011-03-25,12.945077896118164
2011-03-28,12.905512809753418
2011-03-29,12.922820091247559
2011-03-30,12.947548866271973
2011-03-31,12.870890617370605
2011-04-01,12.890674591064453
2011-04-04,13.019261360168457
2011-04-05,13.041513442993164
2011-04-06,13.100859642028809
2011-04-07,13.105812072753906
2011-04-08,12.992060661315918
2011-04-11,13.061297416687012
2011-04-12,13.234395027160645
2011-04-13,13.2615966796875
2011-04-14,13.229446411132812
2011-04-15,13.241804122924805
2011-04-18,13.182464599609375
2011-04-19,13.19235897064209
2011-04-20,13.276432991027832
2011-04-21,13.249229431152344
2011-04-25,13.197303771972656
2011-04-26,13.330831527709961
2011-04-27,13.456945419311523
2011-04-28,13.523709297180176
2011-04-29,13.595426559448242
2011-05-02,13.610260963439941
2011-05-03,13.714118003845215
2011-05-04,13.691862106323242
2011-05-05,13.617677688598633
2011-05-06,13.605311393737793
2011-05-09,13.625093460083008
2011-05-10,13.731422424316406
2011-05-11,13.732666969299316
2011-05-12,13.869575500488281
2011-05-13,13.869575500488281
2011-05-16,13.954204559326172
2011-05-17,13.824766159057617
2011-05-18,13.735158920288086
2011-05-19,13.809835433959961
2011-05-20,13.762539863586426
2011-05-23,13.745118141174316
2011-05-24,13.635594367980957
2011-05-25,13.580832481384277
2011-05-26,13.595763206481934
2011-05-27,13.615676879882812
2011-05-31,13.745118141174316
2011-06-01,13.516108512878418
2011-06-02,13.329427719116211
2011-06-03,13.356804847717285
2011-06-06,13.38170337677002
2011-06-07,13.399120330810547
2011-06-08,13.364276885986328
2011-06-09,13.346850395202637
2011-06-10,13.12282943725586
2011-06-13,13.097936630249023
2011-06-14,13.170123100280762
2011-06-15,13.02325439453125
2011-06-16,13.150205612182617
2011-06-17,13.14771842956543
2011-06-20,13.202484130859375
2011-06-21,13.264704704284668
2011-06-22,13.195012092590332
2011-06-23,13.264704704284668
2011-06-24,13.045663833618164
2011-06-27,13.015790939331055
2011-06-28,13.07553482055664
2011-06-29,13.102911949157715
2011-06-30,13.227371215820312
2011-07-01,13.319467544555664
2011-07-05,13.28960132598877
2011-07-06,13.371744155883789
2011-07-07,13.563407897949219
2011-07-08,13.461356163024902
2011-07-11,13.409082412719727
2011-07-12,13.426506042480469
2011-07-13,13.44641399383545
2011-07-14,13.349340438842773
2011-07-15,13.349340438842773
2011-07-18,13.272172927856445
2011-07-19,13.43397331237793
2011-07-20,13.414053916931152
2011-07-21,13.558431625366211
2011-07-22,13.570871353149414
2011-07-25,13.43397331237793
2011-07-26,13.339381217956543
2011-07-27,13.254753112792969
2011-07-28,13.190032958984375
2011-07-29,13.120335578918457
2011-08-01,13.097936630249023
2011-08-02,12.863954544067383
2011-08-03,12.764389991760254
2011-08-04,12.470667839050293
2011-08-05,12.657353401184082
2011-08-08,12.176945686340332
2011-08-09,12.649887084960938
2011-08-10,12.137176513671875
2011-08-11,12.468119621276855
2011-08-12,12.473133087158203
2011-08-15,12.530797004699707
2011-08-16,13.01718807220459
2011-08-17,12.924422264099121
2011-08-18,12.984591484069824
2011-08-19,13.112452507019043
2011-08-22,13.084879875183105
2011-08-23,13.34061050415039
2011-08-24,13.380725860595703
2011-08-25,13.212743759155273
2011-08-26,13.26288890838623
2011-08-29,13.335598945617676
2011-08-30,13.24283218383789
2011-08-31,13.335598945617676
2011-09-01,13.200212478637695
2011-09-02,13.044766426086426
2011-09-06,12.95701789855957
2011-09-07,13.142546653747559
2011-09-08,13.089896202087402
2011-09-09,12.876788139343262
2011-09-12,12.992114067077637
2011-09-13,12.93445110321045
2011-09-14,13.087385177612305
2011-09-15,13.165107727050781
2011-09-16,13.200212478637695
2011-09-19,13.150063514709473
2011-09-20,13.10995101928711
2011-09-21,12.866752624511719
2011-09-22,12.606014251708984
2011-09-23,12.736384391784668
2011-09-26,12.994623184204102
2011-09-27,13.044766426086426
2011-09-28,12.864250183105469
2011-09-29,13.019694328308105
2011-09-30,13.012173652648926
2011-10-03,13.027215957641602
2011-10-04,13.257875442504883
2011-10-05,13.200212478637695
2011-10-06,13.225275993347168
2011-10-07,13.463461875915527
2011-10-10,13.741756439208984
2011-10-11,13.719193458557129
2011-10-12,13.839534759521484
2011-10-13,13.794405937194824
2011-10-14,13.904719352722168
2011-10-17,13.734236717224121
2011-10-18,14.012524604797363
2011-10-19,14.102789878845215
2011-10-20,14.132879257202148
2011-10-21,14.270767211914062
2011-10-24,14.235663414001465
2011-10-25,14.218120574951172
2011-10-26,14.383589744567871
2011-10-27,14.493904113769531
2011-10-28,14.328432083129883
2011-10-31,14.22062873840332
2011-11-01,14.097773551940918
2011-11-02,14.255722999572754
2011-11-03,14.396125793457031
2011-11-04,14.416183471679688
2011-11-07,14.526497840881348
2011-11-08,14.872478485107422
2011-11-09,14.554075241088867
2011-11-10,14.574135780334473
2011-11-11,14.842403411865234
2011-11-14,14.764677047729492
2011-11-15,14.40615177154541
2011-11-16,14.210598945617676
2011-11-17,14.223132133483887
2011-11-18,14.348491668701172
2011-11-21,14.205577850341797
2011-11-22,14.253211975097656
2011-11-23,14.200562477111816
2011-11-25,14.263248443603516
2011-11-28,14.353508949279785
2011-11-29,14.584159851074219
2011-11-30,14.767186164855957
2011-12-01,14.694477081298828
2011-12-02,14.564105987548828
2011-12-05,14.62678050994873
2011-12-06,14.737096786499023
2011-12-07,14.761063575744629
2011-12-08,14.627352714538574
2011-12-09,14.713136672973633
2011-12-12,14.655109405517578
2011-12-13,14.531486511230469
2011-12-14,14.544112205505371
2011-12-15,14.619790077209473
2011-12-16,14.700515747070312
2011-12-19,14.576897621154785
2011-12-20,14.932621955871582
2011-12-21,14.983081817626953
2011-12-22,14.932621955871582
2011-12-23,15.134443283081055
2011-12-27,15.094071388244629
2011-12-28,15.068849563598633
2011-12-29,15.134443283081055
2011-12-30,15.076422691345215
2012-01-03,15.220220565795898
2012-01-04,15.063802719116211
2012-01-05,14.990643501281738
2012-01-06,14.884685516357422
2012-01-09,14.930097579956055
2012-01-10,14.894777297973633
2012-01-11,14.985594749450684
2012-01-12,15.010828018188477
2012-01-13,15.020917892456055
2012-01-17,15.09912395477295
2012-01-18,15.139490127563477
2012-01-19,15.290858268737793
2012-01-20,15.391772270202637
2012-01-23,15.366546630859375
2012-01-24,15.487643241882324
2012-01-25,15.507828712463379
2012-01-26,15.381680488586426
2012-01-27,15.316092491149902
2012-01-30,15.464933395385742
2012-01-31,15.480073928833008
2012-02-01,15.686948776245117
2012-02-02,15.6264009475708
2012-02-03,15.649100303649902
2012-02-06,15.6112642288208
2012-02-07,15.563328742980957
2012-02-08,15.54566478729248
2012-02-09,15.63143539428711
2012-02-10,15.61630916595459
2012-02-13,15.588558197021484
2012-02-14,15.697035789489746
2012-02-15,15.5809907913208
2012-02-16,15.651627540588379
2012-02-17,15.762627601623535
2012-02-21,15.154635429382324
2012-02-22,14.783767700195312
2012-02-23,14.768637657165527
2012-02-24,14.831701278686523
2012-02-27,14.748445510864258
2012-02-28,14.86702823638916
2012-02-29,14.904867172241211
2012-03-01,14.839272499084473
2012-03-02,14.887205123901367
2012-03-05,14.985594749450684
2012-03-06,14.877119064331055
2012-03-07,15.101649284362793
2012-03-08,15.179871559143066
2012-03-09,15.258609771728516
2012-03-12,15.410985946655273
2012-03-13,15.492263793945312
2012-03-14,15.51257610321045
2012-03-15,15.55067253112793
2012-03-16,15.451620101928711
2012-03-19,15.42622184753418
2012-03-20,15.390669822692871
2012-03-21,15.380508422851562
2012-03-22,15.403364181518555
2012-03-23,15.428764343261719
2012-03-26,15.543051719665527
2012-03-27,15.515121459960938
2012-03-28,15.540509223937988
2012-03-29,15.446538925170898
2012-03-30,15.543051719665527
2012-04-02,15.583684921264648
2012-04-03,15.403364181518555
2012-04-04,15.304317474365234
2012-04-05,15.408448219299316
2012-04-09,15.271302223205566
2012-04-10,15.22050666809082
2012-04-11,15.187485694885254
2012-04-12,15.273839950561523
2012-04-13,15.179871559143066
2012-04-16,15.38558578491211
2012-04-17,15.713213920593262
2012-04-18,15.761473655700684
2012-04-19,15.68274211883545
2012-04-20,15.860519409179688
2012-04-23,15.121461868286133
2012-04-24,14.671927452087402
2012-04-25,14.56779670715332
2012-04-26,14.971614837646484
2012-04-27,14.991929054260254
2012-04-30,14.961458206176758
2012-05-01,15.002095222473145
2012-05-02,14.986855506896973
2012-05-03,14.981775283813477
2012-05-04,14.908123970031738
2012-05-07,15.032574653625488
2012-05-08,14.997013092041016
2012-05-09,15.093663215637207
2012-05-10,15.134581565856934
2012-05-11,15.19338607788086
2012-05-14,15.103894233703613
2012-05-15,15.17548656463623
2012-05-16,15.134581565856934
2012-05-17,15.771257400512695
2012-05-18,15.963029861450195
2012-05-21,16.119003295898438
2012-05-22,16.295429229736328
2012-05-23,16.51277732849121
2012-05-24,16.638063430786133
2012-05-25,16.699434280395508
2012-05-29,16.794038772583008
2012-05-30,16.7326717376709
2012-05-31,16.829830169677734
2012-06-01,16.76078987121582
2012-06-04,16.873302459716797
2012-06-05,16.74801254272461
2012-06-06,16.857959747314453
2012-06-07,16.84262466430664
2012-06-08,17.443504333496094
2012-06-11,17.26706886291504
2012-06-12,17.315656661987305
2012-06-13,17.149446487426758
2012-06-14,17.292648315429688
2012-06-15,17.323322296142578
2012-06-18,17.417926788330078
2012-06-19,17.338668823242188
2012-06-20,17.520204544067383
2012-06-21,17.31053924560547
2012-06-22,17.208261489868164
2012-06-25,17.433277130126953
2012-06-26,17.535554885864258
2012-06-27,17.53811264038086
2012-06-28,17.463956832885742
2012-06-29,17.82703971862793
2012-07-02,17.732439041137695
2012-07-03,18.090408325195312
2012-07-05,18.174785614013672
2012-07-06,18.24637794494629
2012-07-09,18.34865951538086
2012-07-10,18.43815803527832
2012-07-11,18.476511001586914
2012-07-12,18.489290237426758
2012-07-13,18.71174430847168
2012-07-16,18.66060447692871
2012-07-17,18.691295623779297
2012-07-18,18.627370834350586
2012-07-19,18.289854049682617
2012-07-20,18.473955154418945
2012-07-23,18.37167739868164
2012-07-24,18.44582176208496
2012-07-25,18.430484771728516
2012-07-26,18.8370418548584
2012-07-27,19.05436897277832
2012-07-30,19.172000885009766
2012-07-31,19.031362533569336
2012-08-01,18.824254989624023
2012-08-02,18.9342041015625
2012-08-03,19.06204605102539
2012-08-06,18.99301528930664
2012-08-07,18.918865203857422
2012-08-08,19.103445053100586
2012-08-09,18.985183715820312
2012-08-10,18.941482543945312
2012-08-13,18.869503021240234
2012-08-14,19.026325225830078
2012-08-15,19.13943862915039
2012-08-16,18.548154830932617
2012-08-17,18.507028579711914
2012-08-20,18.586708068847656
2012-08-21,18.363061904907227
2012-08-22,18.450468063354492
2012-08-23,18.39647674560547
2012-08-24,18.537872314453125
2012-08-27,18.638134002685547
2012-08-28,18.61499786376953
2012-08-29,18.70754051208496
2012-08-30,18.57386589050293
2012-08-31,18.663850784301758
2012-09-04,18.897775650024414
2012-09-05,18.908063888549805
2012-09-06,19.231979370117188
2012-09-07,18.97747802734375
2012-09-10,18.897775650024414
2012-09-11,19.03916358947754
2012-09-12,19.0417423248291
2012-09-13,19.31681251525879
2012-09-14,19.152292251586914
2012-09-17,19.02117919921875
2012-09-18,19.010896682739258
2012-09-19,19.118873596191406
2012-09-20,19.216556549072266
2012-09-21,19.13943862915039
2012-09-24,19.2139835357666
2012-09-25,19.09058952331543
2012-09-26,19.072595596313477
2012-09-27,19.018604278564453
2012-09-28,18.972335815429688
2012-10-01,19.036603927612305
2012-10-02,18.95948028564453
2012-10-03,19.075166702270508
2012-10-04,19.208843231201172
2012-10-05,19.314245223999023
2012-10-08,19.3450984954834
2012-10-09,19.059734344482422
2012-10-10,19.38880157470703
2012-10-11,19.28339385986328
2012-10-12,19.48906135559082
2012-10-15,19.833539962768555
2012-10-16,19.77184295654297
2012-10-17,19.802701950073242
2012-10-18,19.681873321533203
2012-10-19,19.440210342407227
2012-10-22,19.447927474975586
2012-10-23,19.219125747680664
2012-10-24,19.234554290771484
2012-10-25,19.363094329833984
2012-10-26,19.309101104736328
2012-10-31,19.285968780517578
2012-11-01,18.882366180419922
2012-11-02,18.70754051208496
2012-11-05,18.80265998840332
2012-11-06,18.962053298950195
2012-11-07,18.794950485229492
2012-11-08,18.632984161376953
2012-11-09,18.589284896850586
2012-11-12,18.632984161376953
2012-11-13,18.46074867248535
2012-11-14,18.332212448120117
2012-11-15,17.6663818359375
2012-11-16,17.488996505737305
2012-11-19,17.74350357055664
2012-11-20,17.738357543945312
2012-11-21,17.710086822509766
2012-11-23,18.046855926513672
2012-11-26,17.97229766845703
2012-11-27,17.866899490356445
2012-11-28,18.139402389526367
2012-11-29,18.20881462097168
2012-11-30,18.514734268188477
2012-12-03,18.339920043945312
2012-12-04,18.54043960571289
2012-12-05,18.521833419799805
2012-12-06,18.506315231323242
2012-12-07,18.687273025512695
2012-12-10,18.651081085205078
2012-12-11,18.325363159179688
2012-12-12,17.821277618408203
2012-12-13,17.847135543823242
2012-12-14,17.772172927856445
2012-12-17,17.88850212097168
2012-12-18,17.966041564941406
2012-12-19,17.71270751953125
2012-12-20,17.8367977142334
2012-12-21,17.74632453918457
2012-12-24,17.725643157958984
2012-12-26,17.575706481933594
2012-12-27,17.62740707397461
2012-12-28,17.477474212646484
2012-12-31,17.637754440307617
2013-01-02,17.898834228515625
2013-01-03,17.785093307495117
2013-01-04,17.852306365966797
2013-01-07,17.68169593811035
2013-01-08,17.730810165405273
2013-01-09,17.725643157958984
2013-01-10,17.671344757080078
2013-01-11,17.741146087646484
2013-01-14,17.655845642089844
2013-01-15,17.831623077392578
2013-01-16,17.891080856323242
2013-01-17,17.798019409179688
2013-01-18,17.88850212097168
2013-01-22,17.986726760864258
2013-01-23,17.963462829589844
2013-01-24,18.041011810302734
2013-01-25,17.8367977142334
2013-01-28,17.927270889282227
2013-01-29,18.066869735717773
2013-01-30,18.03067398071289
2013-01-31,18.082374572753906
2013-02-01,18.221961975097656
2013-02-04,17.999652862548828
2013-02-05,18.294347763061523
2013-02-06,18.43393898010254
2013-02-07,18.41326332092285
2013-02-08,18.477886199951172
2013-02-11,18.45720672607422
2013-02-12,18.45720672607422
2013-02-13,18.454622268676758
2013-02-14,18.307268142700195
2013-02-15,17.914348602294922
2013-02-19,17.774751663208008
2013-02-20,17.891080856323242
2013-02-21,18.162506103515625
2013-02-22,18.198701858520508
2013-02-25,18.209043502807617
2013-02-26,18.382238388061523
2013-02-27,18.5244140625
2013-02-28,18.29693031311035
2013-03-01,18.54509925842285
2013-03-04,18.938030242919922
2013-03-05,19.056934356689453
2013-03-06,18.969043731689453
2013-03-07,18.95352554321289
2013-03-08,19.000362396240234
2013-03-11,18.987350463867188
2013-03-12,19.14865493774414
2013-03-13,19.161672592163086
2013-03-14,19.049800872802734
2013-03-15,18.862472534179688
2013-03-18,18.79743194580078
2013-03-19,18.849462509155273
2013-03-20,18.989952087402344
2013-03-21,19.0263729095459
2013-03-22,19.325576782226562
2013-03-25,19.473875045776367
2013-03-26,19.453060150146484
2013-03-27,19.455671310424805
2013-03-28,19.46867561340332
2013-04-01,19.624774932861328
2013-04-02,19.77828598022461
2013-04-03,19.773080825805664
2013-04-04,19.82510757446289
2013-04-05,19.874540328979492
2013-04-08,20.10869789123535
2013-04-09,20.324636459350586
2013-04-10,20.1295108795166
2013-04-11,20.23877716064453
2013-04-12,20.439117431640625
2013-04-15,20.41570472717285
2013-04-16,20.470340728759766
2013-04-17,20.426103591918945
2013-04-18,20.074874877929688
2013-04-19,20.36886978149414
2013-04-22,20.285615921020508
2013-04-23,20.577001571655273
2013-04-24,20.301219940185547
2013-04-25,20.462533950805664
2013-04-26,20.56399917602539
2013-04-29,20.394886016845703
2013-04-30,20.22057342529297
2013-05-01,20.309032440185547
2013-05-02,20.41309928894043
2013-05-03,20.618635177612305
2013-05-06,20.50935935974121
2013-05-07,20.50935935974121
2013-05-08,20.480571746826172
2013-05-09,20.519832611083984
2013-05-10,20.64808464050293
2013-05-13,20.54600715637207
2013-05-14,20.619293212890625
2013-05-15,20.90196418762207
2013-05-16,20.54600715637207
2013-05-17,20.38111114501953
2013-05-20,20.258102416992188
2013-05-21,20.25547981262207
2013-05-22,20.161256790161133
2013-05-23,19.978046417236328
2013-05-24,20.234546661376953
2013-05-28,20.237159729003906
2013-05-29,19.951871871948242
2013-05-30,19.794824600219727
2013-05-31,19.588062286376953
2013-06-03,19.81053924560547
2013-06-04,19.87596321105957
2013-06-05,19.69537353515625
2013-06-06,19.794824600219727
2013-06-07,19.978046417236328
2013-06-10,19.826234817504883
2013-06-11,19.69537353515625
2013-06-12,19.588062286376953
2013-06-13,19.629941940307617
2013-06-14,19.595916748046875
2013-06-17,19.616851806640625
2013-06-18,19.821002960205078
2013-06-19,19.488615036010742
2013-06-20,19.114328384399414
2013-06-21,19.239957809448242
2013-06-24,19.420551300048828
2013-06-25,19.465049743652344
2013-06-26,19.632556915283203
2013-06-27,19.69799041748047
2013-06-28,19.496463775634766
2013-07-01,19.52263069152832
2013-07-02,19.55403709411621
2013-07-03,19.567121505737305
2013-07-05,19.68490219116211
2013-07-08,20.077499389648438
2013-07-09,20.161256790161133
2013-07-10,20.093204498291016
2013-07-11,20.31829261779785
2013-07-12,20.31829261779785
2013-07-15,20.161256790161133
2013-07-16,20.250247955322266
2013-07-17,20.20575714111328
2013-07-18,20.242395401000977
2013-07-19,20.436080932617188
2013-07-22,20.38111114501953
2013-07-23,20.559093475341797
2013-07-24,20.4753360748291
2013-07-25,20.41775131225586
2013-07-26,20.415138244628906
2013-07-29,20.412517547607422
2013-07-30,20.3863468170166
2013-07-31,20.399433135986328
2013-08-01,20.47272300720215
2013-08-02,20.611440658569336
2013-08-05,20.616670608520508
2013-08-06,20.38111114501953
2013-08-07,20.373210906982422
2013-08-08,20.341609954833984
2013-08-09,20.249446868896484
2013-08-12,20.29684829711914
2013-08-13,20.238920211791992
2013-08-14,20.117794036865234
2013-08-15,19.593780517578125
2013-08-16,19.514780044555664
2013-08-19,19.375228881835938
2013-08-20,19.28305435180664
2013-08-21,19.367324829101562
2013-08-22,19.343629837036133
2013-08-23,19.33835792541504
2013-08-26,19.230396270751953
2013-08-27,19.185632705688477
2013-08-28,19.05923843383789
2013-08-29,19.072404861450195
2013-08-30,19.21722984313965
2013-09-03,19.138233184814453
2013-09-04,19.198795318603516
2013-09-05,19.135602951049805
2013-09-06,19.114540100097656
2013-09-09,19.35679054260254
2013-09-10,19.47528648376465
2013-09-11,19.498985290527344
2013-09-12,19.46211814880371
2013-09-13,19.580615997314453
