Date,DIS
2010-11-05,31.87099266052246
2010-11-08,31.75105094909668
2010-11-09,31.579692840576172
2010-11-10,31.691076278686523
2010-11-11,30.782926559448242
2010-11-12,32.34220504760742
2010-11-15,31.913833618164062
2010-11-16,31.631105422973633
2010-11-17,31.88813018798828
2010-11-18,32.196556091308594
2010-11-19,31.708209991455078
2010-11-22,31.656808853149414
2010-11-23,30.945711135864258
2010-11-24,31.58826446533203
2010-11-26,31.442615509033203
2010-11-29,31.202730178833008
2010-11-30,31.27983283996582
2010-12-01,31.802448272705078
2010-12-02,31.990934371948242
2010-12-03,32.20512771606445
2010-12-06,32.17941665649414
2010-12-07,31.98236083984375
2010-12-08,31.67394256591797
2010-12-09,31.821184158325195
2010-12-10,31.751888275146484
2010-12-13,32.15896987915039
2010-12-14,32.25423812866211
2010-12-15,32.0030632019043
2010-12-16,32.055030822753906
2010-12-17,32.08967971801758
2010-12-20,32.09833908081055
2010-12-21,32.332183837890625
2010-12-22,32.86917495727539
2010-12-23,32.652652740478516
2010-12-27,32.46210479736328
2010-12-28,32.35816955566406
2010-12-29,32.566043853759766
2010-12-30,32.46210479736328
2010-12-31,32.48808670043945
2011-01-03,32.7565803527832
2011-01-04,33.76993942260742
2011-01-05,34.61007308959961
2011-01-06,34.34157943725586
2011-01-07,34.16836166381836
2011-01-10,34.211666107177734
2011-01-11,34.12504959106445
2011-01-12,33.92584228515625
2011-01-13,34.00379180908203
2011-01-14,34.02977752685547
2011-01-18,34.116397857666016
2011-01-19,33.85655212402344
2011-01-20,33.92584228515625
2011-01-21,34.41953659057617
2011-01-24,34.59276580810547
2011-01-25,34.523460388183594
2011-01-26,34.15969467163086
2011-01-27,34.17701721191406
2011-01-28,33.648685455322266
2011-01-31,33.666011810302734
2011-02-01,34.54079055786133
2011-02-02,35.06912612915039
2011-02-03,35.077781677246094
2011-02-04,35.25966262817383
2011-02-07,35.45886993408203
2011-02-08,35.6667366027832
2011-02-09,37.55487823486328
2011-02-10,37.511573791503906
2011-02-11,37.59819030761719
2011-02-14,37.45094680786133
2011-02-15,37.32102584838867
2011-02-16,37.8493537902832
2011-02-17,37.8493537902832
2011-02-18,37.728111267089844
2011-02-22,36.93993377685547
2011-02-23,36.48955154418945
2011-02-24,36.74073028564453
2011-02-25,37.199771881103516
2011-02-28,37.884010314941406
2011-03-01,37.23441696166992
2011-03-02,37.4942512512207
2011-03-03,38.16981887817383
2011-03-04,37.71943664550781
2011-03-07,37.260398864746094
2011-03-08,37.41630172729492
2011-03-09,37.347015380859375
2011-03-10,36.784034729003906
2011-03-11,37.18245315551758
2011-03-14,36.584835052490234
2011-03-15,36.0478401184082
2011-03-16,35.164398193359375
2011-03-17,35.302974700927734
2011-03-18,35.710044860839844
2011-03-21,36.22105026245117
2011-03-22,35.891929626464844
2011-03-23,36.584835052490234
2011-03-24,37.121829986572266
2011-03-25,37.21709060668945
2011-03-28,36.827335357666016
2011-03-29,37.19110870361328
2011-03-30,37.54621887207031
2011-03-31,37.32102584838867
2011-04-01,37.113162994384766
2011-04-04,36.9226188659668
2011-04-05,36.749385833740234
2011-04-06,36.61081314086914
2011-04-07,36.411598205566406
2011-04-08,36.169097900390625
2011-04-11,36.281681060791016
2011-04-12,36.056495666503906
2011-04-13,36.117122650146484
2011-04-14,35.528167724609375
2011-04-15,35.96122360229492
2011-04-18,35.68406677246094
2011-04-19,35.81398010253906
2011-04-20,36.411598205566406
2011-04-21,36.61081314086914
2011-04-25,36.31633758544922
2011-04-26,36.662784576416016
2011-04-27,36.879310607910156
2011-04-28,37.260398864746094
2011-04-29,37.329689025878906
2011-05-02,37.47692108154297
2011-05-03,37.303707122802734
2011-05-04,36.9139518737793
2011-05-05,36.97458267211914
2011-05-06,37.295047760009766
2011-05-09,37.329689025878906
2011-05-10,38.03125
2011-05-11,35.96122360229492
2011-05-12,36.01319122314453
2011-05-13,35.96122360229492
2011-05-16,35.45021057128906
2011-05-17,35.51949691772461
2011-05-18,35.87460708618164
2011-05-19,35.839962005615234
2011-05-20,35.94388961791992
2011-05-23,35.6494255065918
2011-05-24,35.58879852294922
2011-05-25,35.62343215942383
2011-05-26,35.50217819213867
2011-05-27,35.96122360229492
2011-05-31,36.056495666503906
2011-06-01,34.991172790527344
2011-06-02,34.696693420410156
2011-06-03,34.10772705078125
2011-06-06,34.12504959106445
2011-06-07,34.081748962402344
2011-06-08,33.977813720703125
2011-06-09,34.09906768798828
2011-06-10,33.345542907714844
2011-06-13,33.232948303222656
2011-06-14,33.42349624633789
2011-06-15,33.250282287597656
2011-06-16,32.921146392822266
2011-06-17,32.94713592529297
2011-06-20,33.111698150634766
2011-06-21,33.58805847167969
2011-06-22,33.18098068237305
2011-06-23,32.7565803527832
2011-06-24,32.54872131347656
2011-06-27,32.97311782836914
2011-06-28,32.84320068359375
2011-06-29,33.21562957763672
2011-06-30,33.813255310058594
2011-07-01,34.40221405029297
2011-07-05,34.618751525878906
2011-07-06,34.27228927612305
2011-07-07,34.41953659057617
2011-07-08,34.5667724609375
2011-07-11,33.969154357910156
2011-07-12,33.90852355957031
2011-07-13,34.263633728027344
2011-07-14,34.280967712402344
2011-07-15,34.01246643066406
2011-07-18,33.56207275390625
2011-07-19,34.24631118774414
2011-07-20,34.09040451049805
2011-07-21,35.285648345947266
2011-07-22,35.207698822021484
2011-07-25,35.12975311279297
2011-07-26,35.0864372253418
2011-07-27,34.228981018066406
2011-07-28,34.12504959106445
2011-07-29,33.449485778808594
2011-08-01,33.2935791015625
2011-08-02,32.020389556884766
2011-08-03,32.41880416870117
2011-08-04,30.61727523803711
2011-08-05,30.47003746032715
2011-08-08,28.607877731323242
2011-08-09,30.054298400878906
2011-08-10,27.317365646362305
2011-08-11,27.8197078704834
2011-08-12,28.659841537475586
2011-08-15,29.14487648010254
2011-08-16,28.94566535949707
2011-08-17,28.90236473083496
2011-08-18,28.192142486572266
2011-08-19,27.585861206054688
2011-08-22,27.733102798461914
2011-08-23,27.81105613708496
2011-08-24,28.157499313354492
2011-08-25,27.724435806274414
2011-08-26,28.062225341796875
2011-08-29,28.720476150512695
2011-08-30,29.084243774414062
2011-08-31,29.49998664855957
2011-09-01,28.91102409362793
2011-09-02,28.11418914794922
2011-09-06,27.507909774780273
2011-09-07,28.261430740356445
2011-09-08,27.67247200012207
2011-09-09,26.884309768676758
2011-09-12,27.1008358001709
2011-09-13,27.239418029785156
2011-09-14,27.96695327758789
2011-09-15,28.529932022094727
2011-09-16,28.50394630432129
2011-09-19,28.157499313354492
2011-09-20,27.98427391052246
2011-09-21,27.092172622680664
2011-09-22,25.593788146972656
2011-09-23,25.8362979888916
2011-09-26,26.243377685546875
2011-09-27,26.98824119567871
2011-09-28,26.399276733398438
2011-09-29,26.54651641845703
2011-09-30,26.12211799621582
2011-10-03,25.117422103881836
2011-10-04,25.862285614013672
2011-10-05,27.2913818359375
2011-10-06,27.741758346557617
2011-10-07,27.455947875976562
2011-10-10,28.581897735595703
2011-10-11,28.244110107421875
2011-10-12,29.240144729614258
2011-10-13,29.058259963989258
2011-10-14,29.855087280273438
2011-10-17,28.919679641723633
2011-10-18,29.396047592163086
2011-10-19,29.1102294921875
2011-10-20,29.309429168701172
2011-10-21,30.452714920043945
2011-10-24,30.634597778320312
2011-10-25,29.889720916748047
2011-10-26,30.35743522644043
2011-10-27,31.422761917114258
2011-10-28,31.362140655517578
2011-10-31,30.210203170776367
2011-11-01,29.1015625
2011-11-02,29.50864601135254
2011-11-03,30.340116500854492
2011-11-04,30.10626220703125
2011-11-07,30.44405174255371
2011-11-08,30.5653018951416
2011-11-09,29.266130447387695
2011-11-10,30.002330780029297
2011-11-11,31.78653335571289
2011-11-14,31.28418731689453
2011-11-15,31.570005416870117
2011-11-16,30.773170471191406
2011-11-17,30.44405174255371
2011-11-18,30.859786987304688
2011-11-21,29.73383331298828
2011-11-22,29.465335845947266
2011-11-23,28.928342819213867
2011-11-25,29.023616790771484
2011-11-28,29.50864601135254
2011-11-29,29.448013305664062
2011-11-30,31.05033302307129
2011-12-01,31.171586990356445
2011-12-02,31.70857810974121
2011-12-05,31.994396209716797
2011-12-06,31.899126052856445
2011-12-07,32.13298034667969
2011-12-08,31.110952377319336
2011-12-09,31.665271759033203
2011-12-12,31.74322509765625
2011-12-13,31.466073989868164
2011-12-14,30.964094161987305
2011-12-15,30.990510940551758
2011-12-16,31.104991912841797
2011-12-19,30.6030216217041
2011-12-20,31.853557586669922
2011-12-21,31.941633224487305
2011-12-22,32.54047775268555
2011-12-23,33.20097351074219
2011-12-27,33.1217155456543
2011-12-28,32.79587173461914
2011-12-29,33.20977783203125
2011-12-30,33.024845123291016
2012-01-03,33.73817443847656
2012-01-04,34.2137336730957
2012-01-05,34.78616714477539
2012-01-06,35.147239685058594
2012-01-09,35.00632858276367
2012-01-10,34.90065002441406
2012-01-11,34.08163833618164
2012-01-12,34.10805130004883
2012-01-13,33.81743621826172
2012-01-17,33.88789367675781
2012-01-18,34.363441467285156
2012-01-19,34.73332595825195
2012-01-20,34.61884689331055
2012-01-23,34.566001892089844
2012-01-24,34.566001892089844
2012-01-25,34.83900833129883
2012-01-26,34.65406799316406
2012-01-27,34.566001892089844
2012-01-30,34.3370246887207
2012-01-31,34.25776672363281
2012-02-01,34.63645553588867
2012-02-02,34.266578674316406
2012-02-03,35.22649383544922
2012-02-06,35.63159942626953
2012-02-07,36.08953857421875
2012-02-08,36.344940185546875
2012-02-09,36.573909759521484
2012-02-10,36.503456115722656
2012-02-13,36.80288314819336
2012-02-14,36.635562896728516
2012-02-15,36.32731628417969
2012-02-16,36.58271789550781
2012-02-17,36.767662048339844
2012-02-21,36.609134674072266
2012-02-22,36.344940185546875
2012-02-23,36.529876708984375
2012-02-24,36.38016891479492
2012-02-27,36.67078399658203
2012-02-28,36.92618179321289
2012-02-29,36.9790153503418
2012-03-01,37.3312873840332
2012-03-02,37.30486297607422
2012-03-05,37.60428237915039
2012-03-06,36.98781967163086
2012-03-07,36.767662048339844
2012-03-08,37.00543975830078
2012-03-09,37.199188232421875
2012-03-12,37.28725051879883
2012-03-13,38.75795364379883
2012-03-14,38.291202545166016
2012-03-15,38.28239440917969
2012-03-16,38.03580856323242
2012-03-19,38.2559814453125
2012-03-20,38.0798454284668
2012-03-21,38.10625457763672
2012-03-22,38.123878479003906
2012-03-23,38.440921783447266
2012-03-26,39.083797454833984
2012-03-27,38.88125228881836
2012-03-28,38.317623138427734
2012-03-29,37.87729263305664
2012-03-30,38.55540084838867
2012-04-02,38.608238220214844
2012-04-03,38.123878479003906
2012-04-04,37.80684280395508
2012-04-05,37.938941955566406
2012-04-09,37.084693908691406
2012-04-10,36.098350524902344
2012-04-11,36.43300247192383
2012-04-12,37.11992263793945
2012-04-13,36.855716705322266
2012-04-16,36.68840026855469
2012-04-17,37.586673736572266
2012-04-18,37.419342041015625
2012-04-19,37.05827713012695
2012-04-20,37.296051025390625
2012-04-23,36.99662780761719
2012-04-24,37.14633560180664
2012-04-25,37.60428237915039
2012-04-26,38.18552017211914
2012-04-27,38.17671585083008
2012-04-30,37.96535873413086
2012-05-01,38.564212799072266
2012-05-02,38.34403991699219
2012-05-03,38.58182144165039
2012-05-04,37.80684280395508
2012-05-07,38.59061813354492
2012-05-08,39.01333999633789
2012-05-09,39.647422790527344
2012-05-10,39.87639236450195
2012-05-11,40.12298583984375
2012-05-14,39.77952194213867
2012-05-15,39.63861083984375
2012-05-16,39.70026779174805
2012-05-17,39.039764404296875
2012-05-18,38.58182144165039
2012-05-21,39.09260559082031
2012-05-22,39.09260559082031
2012-05-23,38.93408966064453
2012-05-24,39.13664245605469
2012-05-25,39.189476013183594
2012-05-29,40.05252456665039
2012-05-30,39.805946350097656
2012-05-31,40.25507736206055
2012-06-01,39.10141372680664
2012-06-04,39.11022186279297
2012-06-05,39.48891067504883
2012-06-06,40.096553802490234
2012-06-07,40.184627532958984
2012-06-08,40.72182846069336
2012-06-11,40.33433532714844
2012-06-12,40.845123291015625
2012-06-13,40.71302795410156
2012-06-14,41.549652099609375
2012-06-15,41.47039031982422
2012-06-18,41.47920227050781
2012-06-19,41.84027099609375
2012-06-20,42.03401565551758
2012-06-21,41.743404388427734
2012-06-22,41.805049896240234
2012-06-25,41.126930236816406
2012-06-26,41.65532684326172
2012-06-27,42.157310485839844
2012-06-28,42.113277435302734
2012-06-29,42.71213912963867
2012-07-02,42.90586853027344
2012-07-03,42.79138946533203
2012-07-05,42.36867141723633
2012-07-06,42.307029724121094
2012-07-09,42.27180480957031
2012-07-10,41.70817184448242
2012-07-11,41.628910064697266
2012-07-12,41.75220489501953
2012-07-13,42.439125061035156
2012-07-16,42.14850997924805
2012-07-17,43.46068572998047
2012-07-18,43.46068572998047
2012-07-19,43.14365005493164
2012-07-20,42.79138946533203
2012-07-23,42.25418472290039
2012-07-24,42.41270065307617
2012-07-25,42.53599548339844
2012-07-26,43.77772521972656
2012-07-27,43.98027420043945
2012-07-30,43.85698318481445
2012-07-31,43.27574920654297
2012-08-01,42.99394607543945
2012-08-02,43.134849548339844
2012-08-03,43.8305778503418
2012-08-06,43.72489547729492
2012-08-07,43.86579895019531
2012-08-08,44.46464538574219
2012-08-09,43.99789047241211
2012-08-10,43.72489547729492
2012-08-13,43.90982437133789
2012-08-14,43.7601203918457
2012-08-15,43.93624496459961
2012-08-16,44.253292083740234
2012-08-17,44.438228607177734
2012-08-20,44.429420471191406
2012-08-21,43.71608352661133
2012-08-22,43.73369216918945
2012-08-23,43.30217361450195
2012-08-24,43.645626068115234
2012-08-27,43.70728302001953
2012-08-28,43.70728302001953
2012-08-29,44.068359375
2012-08-30,43.5223388671875
2012-08-31,43.566368103027344
2012-09-04,43.73369216918945
2012-09-05,44.728843688964844
2012-09-06,45.6711540222168
2012-09-07,45.56547546386719
2012-09-10,45.37173080444336
2012-09-11,45.40695571899414
2012-09-12,45.53023910522461
2012-09-13,46.322837829589844
2012-09-14,46.10266876220703
2012-09-17,45.92654800415039
2012-09-18,45.70638656616211
2012-09-19,46.41090393066406
2012-09-20,46.37568664550781
2012-09-21,46.44614791870117
2012-09-24,46.604652404785156
2012-09-25,46.27001190185547
2012-09-26,45.74161148071289
2012-09-27,46.30522918701172
2012-09-28,46.04103469848633
2012-10-01,45.85609436035156
2012-10-02,45.47740936279297
2012-10-03,46.20835876464844
2012-10-04,46.349266052246094
2012-10-05,46.6486930847168
2012-10-08,46.08506393432617
2012-10-09,45.36292266845703
2012-10-10,45.09872055053711
2012-10-11,44.332550048828125
2012-10-12,44.55270767211914
2012-10-15,44.728843688964844
2012-10-16,45.125144958496094
2012-10-17,46.049842834472656
2012-10-18,46.16432571411133
2012-10-19,45.70638656616211
2012-10-22,45.6095085144043
2012-10-23,44.702423095703125
2012-10-24,44.60555648803711
2012-10-25,44.2620849609375
2012-10-26,44.10358428955078
2012-10-31,43.25813293457031
2012-11-01,43.8393669128418
2012-11-02,43.90982437133789
2012-11-05,44.31493377685547
2012-11-06,44.44702911376953
2012-11-07,44.10358428955078
2012-11-08,44.068359375
2012-11-09,41.4439811706543
2012-11-12,41.787437438964844
2012-11-13,42.236576080322266
2012-11-14,41.54084396362305
2012-11-15,41.805049896240234
2012-11-16,41.76100540161133
2012-11-19,42.19253921508789
2012-11-20,42.65928649902344
2012-11-21,42.87064743041992
2012-11-23,43.38142776489258
2012-11-26,43.17887878417969
2012-11-27,42.80018615722656
2012-11-28,43.328590393066406
2012-11-29,43.78653335571289
2012-11-30,43.73369216918945
2012-12-03,43.40785598754883
2012-12-04,43.416656494140625
2012-12-05,43.67204284667969
2012-12-06,43.868770599365234
2012-12-07,44.029720306396484
2012-12-10,44.083377838134766
2012-12-11,44.244327545166016
2012-12-12,44.38739776611328
2012-12-13,43.91347885131836
2012-12-14,43.52003860473633
2012-12-17,44.06549072265625
2012-12-18,44.906028747558594
2012-12-19,44.65565490722656
2012-12-20,45.5409049987793
2012-12-21,44.709312438964844
2012-12-24,44.60200500488281
2012-12-26,44.57517623901367
2012-12-27,44.289039611816406
2012-12-28,43.949249267578125
2012-12-31,44.52153396606445
2013-01-02,45.69290542602539
2013-01-03,45.79126739501953
2013-01-04,46.667572021484375
2013-01-07,45.57666778564453
2013-01-08,45.38888168334961
2013-01-09,45.406776428222656
2013-01-10,45.41571044921875
2013-01-11,45.227928161621094
2013-01-14,45.236873626708984
2013-01-15,45.6839714050293
2013-01-16,46.07740020751953
2013-01-17,46.86429214477539
2013-01-18,46.801700592041016
2013-01-22,47.15043258666992
2013-01-23,48.241336822509766
2013-01-24,48.241336822509766
2013-01-25,48.6258430480957
2013-01-28,48.60795974731445
2013-01-29,48.27711486816406
2013-01-30,48.09827423095703
2013-01-31,48.178749084472656
2013-02-01,48.81361389160156
2013-02-04,48.196632385253906
2013-02-05,48.54536056518555
2013-02-06,48.75102615356445
2013-02-07,48.60795974731445
2013-02-08,48.87621307373047
2013-02-11,48.95668411254883
2013-02-12,49.13552474975586
2013-02-13,49.144466400146484
2013-02-14,49.07292938232422
2013-02-15,49.725704193115234
2013-02-19,49.8329963684082
2013-02-20,48.822566986083984
2013-02-21,48.43806457519531
2013-02-22,48.50960159301758
2013-02-25,47.91944122314453
2013-02-26,48.196632385253906
2013-02-27,48.71525955200195
2013-02-28,48.81361389160156
2013-03-01,49.47531509399414
2013-03-04,49.89558029174805
2013-03-05,50.503631591796875
2013-03-06,50.39632797241211
2013-03-07,50.36056137084961
2013-03-08,51.31733703613281
2013-03-11,51.55877685546875
2013-03-12,51.06697463989258
2013-03-13,51.27262496948242
2013-03-14,51.63924789428711
2013-03-15,51.48723602294922
2013-03-18,50.81659698486328
2013-03-19,50.351619720458984
2013-03-20,50.914955139160156
2013-03-21,50.351619720458984
2013-03-22,50.77190017700195
2013-03-25,50.262203216552734
2013-03-26,50.63776397705078
2013-03-27,50.494693756103516
2013-03-28,50.789772033691406
2013-04-01,50.69141387939453
2013-04-02,51.37992858886719
2013-04-03,51.19215774536133
2013-04-04,51.49618148803711
2013-04-05,51.59453582763672
2013-04-08,52.59601974487305
2013-04-09,52.88216781616211
2013-04-10,53.74953079223633
2013-04-11,54.14297103881836
2013-04-12,54.14297103881836
2013-04-15,52.64968490600586
2013-04-16,54.32181167602539
2013-04-17,54.259212493896484
2013-04-18,53.64222717285156
2013-04-19,55.04609680175781
2013-04-22,55.4484748840332
2013-04-23,55.967105865478516
2013-04-24,55.385887145996094
2013-04-25,55.439544677734375
2013-04-26,55.32329559326172
2013-04-29,56.33372497558594
2013-04-30,56.19065856933594
2013-05-01,56.52150344848633
2013-05-02,57.1206169128418
2013-05-03,57.94326400756836
2013-05-06,58.17574691772461
2013-05-07,59.07888412475586
2013-05-08,59.00733947753906
2013-05-09,59.61539840698242
2013-05-10,60.08930587768555
2013-05-13,60.19660568237305
2013-05-14,60.33074188232422
2013-05-15,60.50957489013672
2013-05-16,59.43654251098633
2013-05-17,59.534915924072266
2013-05-20,59.123592376708984
2013-05-21,58.86426544189453
2013-05-22,58.63178634643555
2013-05-23,58.327762603759766
2013-05-24,58.560245513916016
2013-05-28,59.633270263671875
2013-05-29,59.2487678527832
2013-05-30,57.80913162231445
2013-05-31,56.40525817871094
2013-06-03,57.049072265625
2013-06-04,57.54087829589844
2013-06-05,56.44102096557617
2013-06-06,56.45891189575195
2013-06-07,57.98797607421875
2013-06-10,57.07590103149414
2013-06-11,57.049072265625
2013-06-12,56.32478332519531
2013-06-13,57.49617004394531
2013-06-14,57.049072265625
2013-06-17,57.66606140136719
2013-06-18,58.38142013549805
2013-06-19,57.52299880981445
2013-06-20,55.421653747558594
2013-06-21,56.0922966003418
2013-06-24,55.83298110961914
2013-06-25,55.9492301940918
2013-06-26,56.52150344848633
2013-06-27,56.97754669189453
2013-06-28,56.46786117553711
2013-07-01,57.16532516479492
2013-07-02,56.56620788574219
2013-07-03,56.879180908203125
2013-07-05,57.06696319580078
2013-07-08,57.86278533935547
2013-07-09,58.06844711303711
2013-07-10,58.041622161865234
2013-07-11,59.534915924072266
2013-07-12,59.892581939697266
2013-07-15,58.95368576049805
2013-07-16,58.14892578125
2013-07-17,58.444000244140625
2013-07-18,58.85533142089844
2013-07-19,58.265167236328125
2013-07-22,57.58558654785156
2013-07-23,57.63029861450195
2013-07-24,57.800193786621094
2013-07-25,57.7197265625
2013-07-26,58.10422134399414
2013-07-29,57.77336883544922
2013-07-30,57.38886260986328
2013-07-31,57.80913162231445
2013-08-01,58.444000244140625
2013-08-02,59.47232437133789
2013-08-05,59.0341682434082
2013-08-06,59.95518493652344
2013-08-07,58.93581008911133
2013-08-08,58.79274368286133
2013-08-09,57.88066864013672
2013-08-12,57.16532516479492
2013-08-13,57.21002960205078
2013-08-14,57.192138671875
2013-08-15,55.77933120727539
2013-08-16,55.59154510498047
2013-08-19,55.287532806396484
2013-08-20,55.332237243652344
2013-08-21,54.6705322265625
2013-08-22,55.11762237548828
2013-08-23,55.1981086730957
2013-08-26,54.858314514160156
2013-08-27,54.268150329589844
2013-08-28,54.37546157836914
2013-08-29,54.61688995361328
2013-08-30,54.39334487915039
2013-09-03,54.48276901245117
2013-09-04,54.64371871948242
2013-09-05,54.813602447509766
2013-09-06,54.89408493041992
2013-09-09,55.07292556762695
2013-09-10,56.18171691894531
2013-09-11,57.17425537109375
2013-09-12,58.560245513916016
2013-09-13,59.633270263671875
2013-09-16,59.85683059692383
