Date,PFG
2010-11-04,17.750944137573242
2010-11-05,17.876922607421875
2010-11-08,17.672956466674805
2010-11-09,17.349018096923828
2010-11-10,17.564979553222656
2010-11-11,17.343017578125
2010-11-12,17.001075744628906
2010-11-15,17.133056640625
2010-11-16,16.71312713623047
2010-11-17,16.93343734741211
2010-11-18,17.459741592407227
2010-11-19,17.631093978881836
2010-11-22,17.459741592407227
2010-11-23,16.774328231811523
2010-11-24,17.141515731811523
2010-11-26,16.847763061523438
2010-11-29,16.87835693359375
2010-11-30,16.670286178588867
2010-12-01,17.233299255371094
2010-12-02,18.00440216064453
2010-12-03,18.16351318359375
2010-12-06,18.371580123901367
2010-12-07,18.2308292388916
2010-12-08,18.94684600830078
2010-12-09,19.491498947143555
2010-12-10,19.246713638305664
2010-12-13,19.4731502532959
2010-12-14,19.840335845947266
2010-12-15,19.86481475830078
2010-12-16,19.809734344482422
2010-12-17,19.54046058654785
2010-12-20,19.485387802124023
2010-12-21,20.158557891845703
2010-12-22,20.39112091064453
2010-12-23,20.225879669189453
2010-12-27,20.256471633911133
2010-12-28,20.201400756835938
2010-12-29,20.07288360595703
2010-12-30,19.91377067565918
2010-12-31,19.926013946533203
2011-01-03,20.537982940673828
2011-01-04,20.207517623901367
2011-01-05,20.238117218017578
2011-01-06,19.81585121154785
2011-01-07,19.852571487426758
2011-01-10,19.785255432128906
2011-01-11,19.79137420654297
2011-01-12,20.33603858947754
2011-01-13,20.10960578918457
2011-01-14,20.40947914123535
2011-01-18,20.354393005371094
2011-01-19,19.742412567138672
2011-01-20,19.754663467407227
2011-01-21,19.803619384765625
2011-01-24,19.809734344482422
2011-01-25,19.95660972595215
2011-01-26,20.26259994506836
2011-01-27,20.58694839477539
2011-01-28,19.919889450073242
2011-01-31,20.054527282714844
2011-02-01,20.990856170654297
2011-02-02,20.733823776245117
2011-02-03,20.354393005371094
2011-02-04,20.537982940673828
2011-02-07,20.62366485595703
2011-02-08,19.730180740356445
2011-02-09,19.889286041259766
2011-02-10,19.82809829711914
2011-02-11,19.907649993896484
2011-02-14,19.63226318359375
2011-02-15,19.901525497436523
2011-02-16,20.55022621154785
2011-02-17,20.8929386138916
2011-02-18,21.229522705078125
2011-02-22,20.531869888305664
2011-02-23,20.280954360961914
2011-02-24,20.427831649780273
2011-02-25,20.770530700683594
2011-02-28,20.96636962890625
2011-03-01,20.501270294189453
2011-03-02,20.256471633911133
2011-03-03,20.605304718017578
2011-03-04,20.189167022705078
2011-03-07,19.999441146850586
2011-03-08,20.537982940673828
2011-03-09,20.51962661743164
2011-03-10,19.668975830078125
2011-03-11,19.785255432128906
2011-03-14,19.779138565063477
2011-03-15,19.069244384765625
2011-03-16,18.799968719482422
2011-03-17,19.222240447998047
2011-03-18,19.43030548095703
2011-03-21,19.6138973236084
2011-03-22,19.411945343017578
2011-03-23,19.277315139770508
2011-03-24,19.4731502532959
2011-03-25,19.49762725830078
2011-03-28,19.387474060058594
2011-03-29,19.399709701538086
2011-03-30,19.45479393005371
2011-03-31,19.65062141418457
2011-04-01,19.41806983947754
2011-04-04,19.577184677124023
2011-04-05,19.393585205078125
2011-04-06,19.62613868713379
2011-04-07,19.479265213012695
2011-04-08,19.411945343017578
2011-04-11,19.52210807800293
2011-04-12,19.252832412719727
2011-04-13,19.12431526184082
2011-04-14,18.92849349975586
2011-04-15,19.21611213684082
2011-04-18,18.708173751831055
2011-04-19,18.861173629760742
2011-04-20,19.301795959472656
2011-04-21,19.46702766418457
2011-04-25,19.485387802124023
2011-04-26,19.571062088012695
2011-04-27,20.054527282714844
2011-04-28,20.354393005371094
2011-04-29,20.654260635375977
2011-05-02,20.537982940673828
2011-05-03,19.479265213012695
2011-05-04,19.197755813598633
2011-05-05,19.08148765563965
2011-05-06,19.222240447998047
2011-05-09,19.344629287719727
2011-05-10,19.63226318359375
2011-05-11,19.381351470947266
2011-05-12,19.571062088012695
2011-05-13,18.98356056213379
2011-05-16,18.92849349975586
2011-05-17,19.118194580078125
2011-05-18,19.43030548095703
2011-05-19,19.46702766418457
2011-05-20,19.32627296447754
2011-05-23,19.08759880065918
2011-05-24,18.92849349975586
2011-05-25,18.94072723388672
2011-05-26,18.92849349975586
2011-05-27,18.95296859741211
2011-05-31,19.136552810668945
2011-06-01,18.371580123901367
2011-06-02,18.610261917114258
2011-06-03,18.285905838012695
2011-06-06,17.90648078918457
2011-06-07,17.937076568603516
2011-06-08,17.661691665649414
2011-06-09,17.618852615356445
2011-06-10,17.3128604888916
2011-06-13,17.423019409179688
2011-06-14,17.875877380371094
2011-06-15,17.21494483947754
2011-06-16,17.471975326538086
2011-06-17,17.80856704711914
2011-06-20,17.961559295654297
2011-06-21,18.420543670654297
2011-06-22,18.1390323638916
2011-06-23,18.03499984741211
2011-06-24,17.75348663330078
2011-06-27,17.992155075073242
2011-06-28,18.07783317565918
2011-06-29,18.524578094482422
2011-06-30,18.616376876831055
2011-07-01,18.891769409179688
2011-07-05,18.48174285888672
2011-07-06,18.334869384765625
2011-07-07,18.88564682006836
2011-07-08,18.451139450073242
2011-07-11,17.667810440063477
2011-07-12,17.637208938598633
2011-07-13,17.704530715942383
2011-07-14,17.423019409179688
2011-07-15,17.38629722595215
2011-07-18,16.915077209472656
2011-07-19,17.30062484741211
2011-07-20,17.465852737426758
2011-07-21,17.91259765625
2011-07-22,17.741243362426758
2011-07-25,17.55153465270996
2011-07-26,17.367942810058594
2011-07-27,16.786558151245117
2011-07-28,16.872238159179688
2011-07-29,16.908954620361328
2011-08-01,16.78043556213379
2011-08-02,16.79267692565918
2011-08-03,17.1292724609375
2011-08-04,16.027708053588867
2011-08-05,15.501407623291016
2011-08-08,13.726666450500488
2011-08-09,14.791515350341797
2011-08-10,13.561436653137207
2011-08-11,14.742555618286133
2011-08-12,14.369245529174805
2011-08-15,14.748677253723145
2011-08-16,14.461047172546387
2011-08-17,14.558959007263184
2011-08-18,13.659351348876953
2011-08-19,13.237086296081543
2011-08-22,13.506359100341797
2011-08-23,14.326411247253418
2011-08-24,14.656880378723145
2011-08-25,14.436563491821289
2011-08-26,14.48552417755127
2011-08-29,15.421854972839355
2011-08-30,15.287219047546387
2011-08-31,15.519763946533203
2011-09-01,15.146456718444824
2011-09-02,14.228496551513672
2011-09-06,13.855183601379395
2011-09-07,15.01183032989502
2011-09-08,14.522239685058594
2011-09-09,14.087740898132324
2011-09-12,14.332534790039062
2011-09-13,14.565083503723145
2011-09-14,15.244373321533203
2011-09-15,15.727838516235352
2011-09-16,15.599324226379395
2011-09-19,15.01183032989502
2011-09-20,14.999581336975098
2011-09-21,14.240732192993164
2011-09-22,13.873543739318848
2011-09-23,14.008179664611816
2011-09-26,14.607918739318848
2011-09-27,14.656880378723145
2011-09-28,14.081618309020996
2011-09-29,14.63851547241211
2011-09-30,13.873543739318848
2011-10-03,12.986173629760742
2011-10-04,13.555315971374512
2011-10-05,14.02653980255127
2011-10-06,14.516121864318848
2011-10-07,13.873543739318848
2011-10-10,14.767033576965332
2011-10-11,14.889429092407227
2011-10-12,15.250497817993164
2011-10-13,14.987346649169922
2011-10-14,15.391253471374512
2011-10-17,14.626277923583984
2011-10-18,15.519763946533203
2011-10-19,15.048542022705078
2011-10-20,15.342294692993164
2011-10-21,15.886956214904785
2011-10-24,16.303096771240234
2011-10-25,15.415728569030762
2011-10-26,16.13786506652832
2011-10-27,17.423019409179688
2011-10-28,16.511167526245117
2011-10-31,15.77679443359375
2011-11-01,14.822108268737793
2011-11-02,15.128097534179688
2011-11-03,15.593205451965332
2011-11-04,15.293336868286133
2011-11-07,15.299457550048828
2011-11-08,15.834622383117676
2011-11-09,14.644660949707031
2011-11-10,14.909097671508789
2011-11-11,15.123165130615234
2011-11-14,15.129463195800781
2011-11-15,15.205012321472168
2011-11-16,14.80836296081543
2011-11-17,14.399113655090332
2011-11-18,14.953167915344238
2011-11-21,14.468379020690918
2011-11-22,14.292085647583008
2011-11-23,13.643588066101074
2011-11-25,13.492480278015137
2011-11-28,14.033946990966797
2011-11-29,14.078014373779297
2011-11-30,15.192425727844238
2011-12-01,15.26168155670166
2011-12-02,15.299455642700195
2011-12-05,15.834622383117676
2011-12-06,16.03609848022461
2011-12-07,16.073871612548828
2011-12-08,15.14205265045166
2011-12-09,15.444269180297852
2011-12-12,14.953167915344238
2011-12-13,14.68873405456543
2011-12-14,14.770586013793945
2011-12-15,14.770586013793945
2011-12-16,14.82095718383789
2011-12-19,14.436895370483398
2011-12-20,15.255382537841797
2011-12-21,15.463149070739746
2011-12-22,15.633146286010742
2011-12-23,15.708696365356445
2011-12-27,15.538705825805664
2011-12-28,15.255382537841797
2011-12-29,15.576484680175781
2011-12-30,15.488334655761719
2012-01-03,15.903876304626465
2012-01-04,15.69610595703125
2012-01-05,15.68981647491455
2012-01-06,15.406485557556152
2012-01-09,15.620553970336914
2012-01-10,16.350893020629883
2012-01-11,16.407562255859375
2012-01-12,16.533483505249023
2012-01-13,16.432748794555664
2012-01-17,16.615333557128906
2012-01-18,16.841989517211914
2012-01-19,16.993101119995117
2012-01-20,17.04347038269043
2012-01-23,17.18828010559082
2012-01-24,17.23234748840332
2012-01-25,17.181982040405273
2012-01-26,17.1190185546875
2012-01-27,17.339378356933594
2012-01-30,17.1945743560791
2012-01-31,17.1945743560791
2012-02-01,17.572336196899414
2012-02-02,17.29530906677246
2012-02-03,17.314199447631836
2012-02-06,16.96791648864746
2012-02-07,16.917543411254883
2012-02-08,16.82940101623535
2012-02-09,16.961618423461914
2012-02-10,16.50200843811035
2012-02-13,16.640518188476562
2012-02-14,16.634220123291016
2012-02-15,16.684587478637695
2012-02-16,17.20086669921875
2012-02-17,17.251237869262695
2012-02-21,17.30790138244629
2012-02-22,17.005691528320312
2012-02-23,17.559749603271484
2012-02-24,17.534561157226562
2012-02-27,17.289011001586914
2012-02-28,17.35196876525879
2012-02-29,17.414928436279297
2012-03-01,17.62270736694336
2012-03-02,17.364566802978516
2012-03-05,17.33308982849121
2012-03-06,16.646818161010742
2012-03-07,16.82940101623535
2012-03-08,16.84841537475586
2012-03-09,17.20338249206543
2012-03-12,17.254093170166016
2012-03-13,17.84360122680664
2012-03-14,18.097148895263672
2012-03-15,18.788076400756836
2012-03-16,18.490154266357422
2012-03-19,18.445783615112305
2012-03-20,18.29999351501465
2012-03-21,18.3507022857666
2012-03-22,18.312664031982422
2012-03-23,18.458459854125977
2012-03-26,18.813430786132812
2012-03-27,18.673974990844727
2012-03-28,18.680316925048828
2012-03-29,18.38873291015625
2012-03-30,18.705673217773438
2012-04-02,18.971906661987305
2012-04-03,18.496490478515625
2012-04-04,18.41408920288086
2012-04-05,18.57255744934082
2012-04-09,17.894304275512695
2012-04-10,17.317481994628906
2012-04-11,17.361858367919922
2012-04-12,18.05912208557129
2012-04-13,17.564697265625
2012-04-16,17.64710235595703
2012-04-17,18.00206184387207
2012-04-18,17.913330078125
2012-04-19,17.913330078125
2012-04-20,17.849939346313477
2012-04-23,17.59638786315918
2012-04-24,17.913330078125
2012-04-25,18.204912185668945
2012-04-26,18.502830505371094
2012-04-27,17.552013397216797
2012-04-30,17.53934669494629
2012-05-01,17.60272216796875
2012-05-02,17.380870819091797
2012-05-03,16.943498611450195
2012-05-04,16.53782081604004
2012-05-07,16.518800735473633
2012-05-08,16.366668701171875
2012-05-09,16.10677719116211
2012-05-10,16.26525115966797
2012-05-11,15.986345291137695
2012-05-14,15.580668449401855
2012-05-15,15.403181076049805
2012-05-16,15.194000244140625
2012-05-17,14.896076202392578
2012-05-18,14.877062797546387
2012-05-21,15.28908634185791
2012-05-22,15.377825736999512
2012-05-23,15.257384300231934
2012-05-24,15.472906112670898
2012-05-25,15.491926193237305
2012-05-29,15.916616439819336
2012-05-30,15.587003707885742
2012-05-31,15.682784080505371
2012-06-01,14.878212928771973
2012-06-04,14.833514213562012
2012-06-05,15.044236183166504
2012-06-06,15.51676082611084
2012-06-07,15.670010566711426
2012-06-08,15.84242057800293
2012-06-11,15.708330154418945
2012-06-12,16.085073471069336
2012-06-13,15.89988899230957
2012-06-14,16.16807746887207
2012-06-15,16.21916961669922
2012-06-18,16.046762466430664
2012-06-19,16.21916961669922
2012-06-20,16.053146362304688
2012-06-21,15.695557594299316
2012-06-22,15.867966651916504
2012-06-25,15.657238960266113
2012-06-26,15.791338920593262
2012-06-27,16.155309677124023
2012-06-28,16.225549697875977
2012-06-29,16.749162673950195
2012-07-02,16.698083877563477
2012-07-03,17.00458526611328
2012-07-05,16.710853576660156
2012-07-06,16.62784194946289
2012-07-09,16.570369720458984
2012-07-10,16.206398010253906
2012-07-11,16.48097038269043
2012-07-12,16.212778091430664
2012-07-13,16.672536849975586
2012-07-16,16.557598114013672
2012-07-17,16.698083877563477
2012-07-18,16.615070343017578
2012-07-19,16.691696166992188
2012-07-20,16.3341121673584
2012-07-23,16.16807746887207
2012-07-24,16.033992767333984
2012-07-25,16.008441925048828
2012-07-26,16.366039276123047
2012-07-27,15.950974464416504
2012-07-30,16.072307586669922
2012-07-31,16.340496063232422
2012-08-01,16.155309677124023
2012-08-02,15.97012996673584
2012-08-03,16.672536849975586
2012-08-06,16.6214542388916
2012-08-07,16.800249099731445
2012-08-08,16.6853084564209
2012-08-09,16.678922653198242
2012-08-10,16.749162673950195
2012-08-13,16.857715606689453
2012-08-14,16.838565826416016
2012-08-15,16.800249099731445
2012-08-16,17.055667877197266
2012-08-17,16.9534969329834
2012-08-20,16.864110946655273
2012-08-21,17.100372314453125
2012-08-22,17.38771629333496
2012-08-23,17.272775650024414
2012-08-24,17.413251876831055
2012-08-27,17.368560791015625
2012-08-28,17.374940872192383
2012-08-29,17.611204147338867
2012-08-30,17.45795440673828
2012-08-31,17.521812438964844
2012-09-04,17.592592239379883
2012-09-05,17.71485137939453
2012-09-06,18.036588668823242
2012-09-07,18.21675682067871
2012-09-10,17.81137466430664
2012-09-11,18.023719787597656
2012-09-12,18.06875991821289
2012-09-13,18.461280822753906
2012-09-14,18.76371192932129
2012-09-17,18.55137062072754
2012-09-18,18.34545135498047
2012-09-19,18.306846618652344
2012-09-20,18.21675682067871
2012-09-21,17.965805053710938
2012-09-24,17.753463745117188
2012-09-25,17.245115280151367
2012-09-26,17.23868179321289
2012-09-27,17.335203170776367
2012-09-28,17.335203170776367
2012-10-01,17.30946159362793
2012-10-02,17.463899612426758
2012-10-03,17.45745849609375
2012-10-04,17.901466369628906
2012-10-05,17.86284828186035
2012-10-08,17.86928367614746
2012-10-09,17.50893783569336
2012-10-10,17.431724548339844
2012-10-11,17.611902236938477
2012-10-12,17.32233238220215
2012-10-15,17.45745849609375
2012-10-16,17.965805053710938
2012-10-17,18.300411224365234
2012-10-18,18.39693832397461
2012-10-19,18.120243072509766
2012-10-22,18.287540435791016
2012-10-23,17.965805053710938
2012-10-24,17.99797821044922
2012-10-25,18.203887939453125
2012-10-26,17.82424545288086
2012-10-31,17.72128677368164
2012-11-01,18.203887939453125
2012-11-02,18.126678466796875
2012-11-05,18.126678466796875
2012-11-06,18.2103271484375
2012-11-07,17.367372512817383
2012-11-08,17.05207633972168
2012-11-09,17.116426467895508
2012-11-12,17.135726928710938
2012-11-13,17.05207633972168
2012-11-14,16.83972930908203
2012-11-15,16.87833595275879
2012-11-16,16.936246871948242
2012-11-19,17.180768966674805
2012-11-20,17.212940216064453
2012-11-21,17.21938133239746
2012-11-23,17.586156845092773
2012-11-26,17.753463745117188
2012-11-27,17.5797176361084
2012-11-28,17.245115280151367
2012-11-29,17.32233238220215
2012-11-30,17.470327377319336
2012-12-03,17.599027633666992
2012-12-04,17.8049373626709
2012-12-05,17.9400691986084
2012-12-06,17.953035354614258
2012-12-07,17.933584213256836
2012-12-10,17.97896957397461
2012-12-11,17.97248649597168
2012-12-12,18.154027938842773
2012-12-13,17.90764808654785
2012-12-14,17.836332321166992
2012-12-17,18.05677032470703
2012-12-18,18.607877731323242
2012-12-19,18.238306045532227
2012-12-20,18.42633628845215
2012-12-21,18.186445236206055
2012-12-24,18.212379455566406
2012-12-26,18.238306045532227
2012-12-27,18.225345611572266
2012-12-28,18.20589256286621
2012-12-31,18.491172790527344
2013-01-02,18.860736846923828
2013-01-03,18.718097686767578
2013-01-04,19.016347885131836
2013-01-07,18.847768783569336
2013-01-08,18.93205451965332
2013-01-09,19.042278289794922
2013-01-10,19.236787796020508
2013-01-11,18.93205451965332
2013-01-14,18.91260528564453
2013-01-15,18.899642944335938
2013-01-16,18.828323364257812
2013-01-17,19.133047103881836
2013-01-18,19.133047103881836
2013-01-22,19.645252227783203
2013-01-23,19.68414878845215
2013-01-24,19.813819885253906
2013-01-25,19.956462860107422
2013-01-28,19.962947845458984
2013-01-29,20.03426742553711
2013-01-30,19.92404556274414
2013-01-31,20.10558319091797
2013-02-01,19.787887573242188
2013-02-04,19.664701461791992
2013-02-05,19.937009811401367
2013-02-06,19.852725982666016
2013-02-07,19.787887573242188
2013-02-08,20.03426742553711
2013-02-11,20.13800048828125
2013-02-12,20.215805053710938
2013-02-13,20.397340774536133
2013-02-14,20.501083374023438
2013-02-15,20.54646873474121
2013-02-19,20.92899513244629
2013-02-20,20.488113403320312
2013-02-21,20.040748596191406
2013-02-22,20.49460220336914
2013-02-25,19.904590606689453
2013-02-26,19.995361328125
2013-02-27,20.51405143737793
2013-02-28,20.49460220336914
2013-03-01,20.45569610595703
2013-03-04,20.6761417388916
2013-03-05,21.019771575927734
2013-03-06,21.123504638671875
2013-03-07,21.319400787353516
2013-03-08,21.822181701660156
2013-03-11,22.12255096435547
2013-03-12,22.083370208740234
2013-03-13,22.29884910583496
2013-03-14,22.44903564453125
2013-03-15,22.259672164916992
2013-03-18,21.972366333007812
2013-03-19,21.867889404296875
2013-03-20,21.972366333007812
2013-03-21,21.776473999023438
2013-03-22,21.894014358520508
2013-03-25,21.769941329956055
2013-03-26,22.050718307495117
2013-03-27,21.933189392089844
2013-03-28,22.22049331665039
2013-04-01,21.965831756591797
2013-04-02,22.15519142150879
2013-04-03,21.769941329956055
2013-04-04,21.978893280029297
2013-04-05,21.854829788208008
2013-04-08,21.972366333007812
2013-04-09,22.259672164916992
2013-04-10,22.729808807373047
2013-04-11,23.147708892822266
2013-04-12,23.147708892822266
2013-04-15,22.43597412109375
2013-04-16,22.80164337158203
2013-04-17,22.29884910583496
2013-04-18,21.926654815673828
2013-04-19,22.422914505004883
2013-04-22,22.53391456604004
2013-04-23,23.023637771606445
2013-04-24,23.24564552307129
2013-04-25,23.363189697265625
2013-04-26,23.337066650390625
2013-04-29,23.38930892944336
2013-04-30,23.572134017944336
2013-05-01,23.25871467590332
2013-05-02,23.500303268432617
2013-05-03,23.976974487304688
2013-05-06,24.153276443481445
2013-05-07,24.32958221435547
2013-05-08,24.34916877746582
2013-05-09,24.087974548339844
2013-05-10,24.19244956970215
2013-05-13,24.25775146484375
2013-05-14,24.727882385253906
2013-05-15,24.878067016601562
2013-05-16,24.57771110534668
2013-05-17,24.904190063476562
2013-05-20,24.838903427124023
2013-05-21,24.904190063476562
2013-05-22,24.538524627685547
2013-05-23,24.32958221435547
2013-05-24,24.30345916748047
2013-05-28,24.819307327270508
2013-05-29,24.91072654724121
2013-05-30,25.298301696777344
2013-05-31,24.8647403717041
2013-06-03,24.766197204589844
2013-06-04,24.72678565979004
2013-06-05,24.470582962036133
2013-06-06,24.831886291503906
2013-06-07,25.344287872314453
2013-06-10,25.436260223388672
2013-06-11,24.969846725463867
2013-06-12,24.98298454284668
2013-06-13,25.40341567993164
2013-06-14,24.989561080932617
2013-06-17,25.455970764160156
2013-06-18,25.541379928588867
2013-06-19,25.094655990600586
2013-06-20,24.457435607910156
2013-06-21,24.174957275390625
2013-06-24,23.728252410888672
2013-06-25,24.299776077270508
2013-06-26,24.608531951904297
2013-06-27,24.943565368652344
2013-06-28,24.60195541381836
2013-07-01,24.84502410888672
2013-07-02,24.496856689453125
2013-07-03,24.286632537841797
2013-07-05,24.904146194458008
2013-07-08,25.173498153686523
2013-07-09,25.396848678588867
2013-07-10,25.232616424560547
2013-07-11,25.52165985107422
2013-07-12,25.55451011657715
2013-07-15,25.455970764160156
2013-07-16,25.48225212097168
2013-07-17,25.922382354736328
2013-07-18,26.16545867919922
2013-07-19,26.066911697387695
2013-07-22,26.756685256958008
2013-07-23,26.546476364135742
2013-07-24,26.336252212524414
2013-07-25,26.579317092895508
2013-07-26,28.241344451904297
2013-07-29,27.93259048461914
2013-07-30,28.017993927001953
2013-07-31,28.484413146972656
2013-08-01,29.46323013305664
2013-08-02,29.147899627685547
2013-08-05,28.793170928955078
2013-08-06,28.517257690429688
2013-08-07,28.280759811401367
2013-08-08,28.3201904296875
2013-08-09,28.1756591796875
2013-08-12,27.958877563476562
2013-08-13,28.215059280395508
2013-08-14,28.136245727539062
2013-08-15,27.571277618408203
2013-08-16,27.906314849853516
2013-08-19,27.51873016357422
2013-08-20,27.774934768676758
2013-08-21,27.597551345825195
2013-08-22,27.8865966796875
2013-08-23,27.79465103149414
2013-08-26,27.68295669555664
2013-08-27,26.671283721923828
2013-08-28,26.79610824584961
2013-08-29,27.039167404174805
2013-08-30,26.881505966186523
2013-09-03,27.35750961303711
2013-09-04,27.661643981933594
2013-09-05,27.820308685302734
2013-09-06,27.793872833251953
2013-09-09,28.21698570251465
2013-09-10,28.92439079284668
2013-09-11,28.977283477783203
2013-09-12,28.719440460205078
2013-09-13,28.488040924072266
2013-09-16,28.983901977539062
