Date,CI
2010-11-05,34.38633346557617
2010-11-08,33.898529052734375
2010-11-09,33.65001678466797
2010-11-10,33.73284912109375
2010-11-11,34.054988861083984
2010-11-12,34.38633346557617
2010-11-15,33.5579719543457
2010-11-16,32.95970916748047
2010-11-17,33.355491638183594
2010-11-18,33.59479522705078
2010-11-19,34.469173431396484
2010-11-22,34.52439880371094
2010-11-23,33.46592712402344
2010-11-24,33.7696647644043
2010-11-26,33.32787322998047
2010-11-29,33.981353759765625
2010-11-30,33.88011932373047
2010-12-01,34.97540283203125
2010-12-02,35.2147102355957
2010-12-03,34.95699691772461
2010-12-06,34.570430755615234
2010-12-07,34.08259582519531
2010-12-08,33.990570068359375
2010-12-09,34.62563705444336
2010-12-10,34.65325164794922
2010-12-13,34.51519775390625
2010-12-14,34.193050384521484
2010-12-15,33.898529052734375
2010-12-16,33.44752883911133
2010-12-17,33.778873443603516
2010-12-20,33.83409881591797
2010-12-21,34.054988861083984
2010-12-22,33.73284912109375
2010-12-23,33.714454650878906
2010-12-27,33.64081954956055
2010-12-28,33.68682861328125
2010-12-29,33.63161849975586
2010-12-30,33.36468505859375
2010-12-31,33.7420539855957
2011-01-03,34.809730529785156
2011-01-04,34.49677276611328
2011-01-05,34.60724639892578
2011-01-06,35.905006408691406
2011-01-07,36.27317428588867
2011-01-10,36.15351104736328
2011-01-11,36.35600280761719
2011-01-12,36.190338134765625
2011-01-13,36.383609771728516
2011-01-14,36.843833923339844
2011-01-18,37.865474700927734
2011-01-19,37.193565368652344
2011-01-20,37.59855651855469
2011-01-21,37.70900344848633
2011-01-24,37.28561019897461
2011-01-25,38.30726623535156
2011-01-26,38.71224594116211
2011-01-27,39.163238525390625
2011-01-28,37.97591781616211
2011-01-31,38.67543029785156
2011-02-01,39.494598388671875
2011-02-02,38.89632034301758
2011-02-03,39.172447204589844
2011-02-04,39.420955657958984
2011-02-07,38.94234085083008
2011-02-08,39.26449203491211
2011-02-09,39.40255355834961
2011-02-10,39.577430725097656
2011-02-11,39.5037841796875
2011-02-14,39.54981994628906
2011-02-15,39.09881591796875
2011-02-16,39.58663558959961
2011-02-17,40.056034088134766
2011-02-18,39.697086334228516
2011-02-22,38.84110641479492
2011-02-23,38.555763244628906
2011-02-24,38.22442626953125
2011-02-25,38.6478157043457
2011-02-28,38.7214469909668
2011-03-01,38.518951416015625
2011-03-02,39.052791595458984
2011-03-03,40.3321533203125
2011-03-04,40.3321533203125
2011-03-07,39.577430725097656
2011-03-08,40.010009765625
2011-03-09,40.64567565917969
2011-03-10,39.558589935302734
2011-03-11,40.13898468017578
2011-03-14,39.577030181884766
2011-03-15,39.06113052368164
2011-03-16,38.149085998535156
2011-03-17,38.4346809387207
2011-03-18,38.333335876464844
2011-03-21,38.65578079223633
2011-03-22,38.59128189086914
2011-03-23,38.17672348022461
2011-03-24,39.08876419067383
2011-03-25,39.24537658691406
2011-03-28,39.217735290527344
2011-03-29,39.39277267456055
2011-03-30,40.09292984008789
2011-03-31,40.7930793762207
2011-04-01,41.051029205322266
2011-04-04,40.94048309326172
2011-04-05,40.314029693603516
2011-04-06,40.38773727416992
2011-04-07,39.936309814453125
2011-04-08,39.733642578125
2011-04-11,40.51670455932617
2011-04-12,41.13393783569336
2011-04-13,40.76544189453125
2011-04-14,40.83914566040039
2011-04-15,40.97732925415039
2011-04-18,39.74284744262695
2011-04-19,39.936309814453125
2011-04-20,40.42457580566406
2011-04-21,41.723548889160156
2011-04-25,41.73275375366211
2011-04-26,41.91701126098633
2011-04-27,42.30393981933594
2011-04-28,43.271244049072266
2011-04-29,43.142276763916016
2011-05-02,42.74613571166992
2011-05-03,42.83826446533203
2011-05-04,42.30393981933594
2011-05-05,43.4647102355957
2011-05-06,43.1883430480957
2011-05-09,43.45550537109375
2011-05-10,43.69502258300781
2011-05-11,43.96219253540039
2011-05-12,44.26620101928711
2011-05-13,44.85580062866211
2011-05-16,44.75447463989258
2011-05-17,44.33991241455078
2011-05-18,45.74020004272461
2011-05-19,45.62965393066406
2011-05-20,45.27036666870117
2011-05-23,44.67155456542969
2011-05-24,43.75030517578125
2011-05-25,43.741085052490234
2011-05-26,44.86501693725586
2011-05-27,45.574398040771484
2011-05-31,45.96131134033203
2011-06-01,45.30721664428711
2011-06-02,45.81391143798828
2011-06-03,45.70335006713867
2011-06-06,44.20171356201172
2011-06-07,44.432029724121094
2011-06-08,44.441246032714844
2011-06-09,46.43115234375
2011-06-10,45.22430419921875
2011-06-13,45.380916595458984
2011-06-14,46.44035339355469
2011-06-15,45.34407424926758
2011-06-16,45.17823791503906
2011-06-17,45.04005432128906
2011-06-20,46.10871505737305
2011-06-21,46.53247833251953
2011-06-22,45.832332611083984
2011-06-23,45.43618392944336
2011-06-24,44.60706329345703
2011-06-27,45.519107818603516
2011-06-28,47.11287307739258
2011-06-29,47.23263168334961
2011-06-30,47.38003921508789
2011-07-01,48.08940505981445
2011-07-05,47.988067626953125
2011-07-06,47.94200134277344
2011-07-07,47.77617263793945
2011-07-08,47.7669563293457
2011-07-11,46.200828552246094
2011-07-12,46.38508605957031
2011-07-13,47.094444274902344
2011-07-14,47.96043395996094
2011-07-15,47.591922760009766
2011-07-18,47.54585647583008
2011-07-19,47.47216033935547
2011-07-20,47.813026428222656
2011-07-21,48.411842346191406
2011-07-22,48.47633361816406
2011-07-25,47.91436004638672
2011-07-26,47.49979782104492
2011-07-27,46.07184982299805
2011-07-28,46.2561149597168
2011-07-29,45.85075759887695
2011-08-01,43.879276275634766
2011-08-02,42.386844635009766
2011-08-03,42.88432693481445
2011-08-04,41.91701126098633
2011-08-05,41.631412506103516
2011-08-08,37.08042526245117
2011-08-09,40.04685974121094
2011-08-10,37.75295639038086
2011-08-11,39.45726013183594
2011-08-12,40.34166717529297
2011-08-15,41.235286712646484
2011-08-16,40.66410446166992
2011-08-17,40.64567565917969
2011-08-18,39.03348922729492
2011-08-19,38.370182037353516
2011-08-22,38.72026443481445
2011-08-23,40.378517150878906
2011-08-24,41.3274040222168
2011-08-25,40.80229568481445
2011-08-26,41.3274040222168
2011-08-29,42.45133972167969
2011-08-30,43.02251052856445
2011-08-31,43.05936813354492
2011-09-01,42.53424072265625
2011-09-02,41.30897903442383
2011-09-06,40.912845611572266
2011-09-07,42.66322708129883
2011-09-08,41.6406364440918
2011-09-09,39.503334045410156
2011-09-12,40.24032974243164
2011-09-13,41.5392951965332
2011-09-14,42.22102355957031
2011-09-15,42.92117691040039
2011-09-16,42.74613571166992
2011-09-19,42.39605712890625
2011-09-20,42.036773681640625
2011-09-21,40.185054779052734
2011-09-22,38.65578079223633
2011-09-23,38.93214416503906
2011-09-26,39.871826171875
2011-09-27,40.747013092041016
2011-09-28,38.91371536254883
2011-09-29,39.17168426513672
2011-09-30,38.6373405456543
2011-10-03,36.83168029785156
2011-10-04,37.43971633911133
2011-10-05,38.324134826660156
2011-10-06,39.08876419067383
2011-10-07,38.6742057800293
2011-10-10,40.010013580322266
2011-10-11,40.185054779052734
2011-10-12,40.94968795776367
2011-10-13,39.8902473449707
2011-10-14,41.18000793457031
2011-10-17,40.38773727416992
2011-10-18,40.010013580322266
2011-10-19,39.78892517089844
2011-10-20,40.71937942504883
2011-10-21,41.18000793457031
2011-10-24,41.76959991455078
2011-10-25,41.382686614990234
2011-10-26,41.70512008666992
2011-10-27,43.63975143432617
2011-10-28,42.958030700683594
2011-10-31,40.848350524902344
2011-11-01,39.77969741821289
2011-11-02,39.300662994384766
2011-11-03,39.41119384765625
2011-11-04,39.60466766357422
2011-11-07,39.282230377197266
2011-11-08,40.08371353149414
2011-11-09,39.1256103515625
2011-11-10,39.78892517089844
2011-11-11,40.323246002197266
2011-11-14,40.29560852050781
2011-11-15,40.7562370300293
2011-11-16,39.383567810058594
2011-11-17,39.1624641418457
2011-11-18,38.775535583496094
2011-11-21,38.98741912841797
2011-11-22,38.6742057800293
2011-11-23,37.568695068359375
2011-11-25,37.697669982910156
2011-11-28,38.56364440917969
2011-11-29,38.747901916503906
2011-11-30,40.747013092041016
2011-12-01,40.15741729736328
2011-12-02,39.678367614746094
2011-12-05,40.0652961730957
2011-12-06,39.77049255371094
2011-12-07,39.798133850097656
2011-12-08,38.98741912841797
2011-12-09,39.25458908081055
2011-12-12,39.0058479309082
2011-12-13,39.41119384765625
2011-12-14,39.217735290527344
2011-12-15,39.374351501464844
2011-12-16,39.04269790649414
2011-12-19,37.63318634033203
2011-12-20,38.84923553466797
2011-12-21,38.886085510253906
2011-12-22,39.68757247924805
2011-12-23,39.733642578125
2011-12-27,40.102134704589844
2011-12-28,38.886085510253906
2011-12-29,38.95978927612305
2011-12-30,38.692630767822266
2012-01-03,39.82577133178711
2012-01-04,39.80733871459961
2012-01-05,39.80733871459961
2012-01-06,40.175838470458984
2012-01-09,40.33245849609375
2012-01-10,42.07361602783203
2012-01-11,42.15652847290039
2012-01-12,41.80646514892578
2012-01-13,42.018348693847656
2012-01-17,42.994869232177734
2012-01-18,43.24361801147461
2012-01-19,42.63557815551758
2012-01-20,42.50660705566406
2012-01-23,42.26708984375
2012-01-24,41.81566619873047
2012-01-25,42.165748596191406
2012-01-26,40.62724304199219
2012-01-27,41.622215270996094
2012-01-30,40.995750427246094
2012-01-31,41.299774169921875
2012-02-01,42.082828521728516
2012-02-02,40.65489196777344
2012-02-03,40.12057113647461
2012-02-06,39.5401725769043
2012-02-07,39.83498001098633
2012-02-08,39.936309814453125
2012-02-09,40.11135482788086
2012-02-10,40.11135482788086
2012-02-13,39.77969741821289
2012-02-14,40.525917053222656
2012-02-15,40.65489196777344
2012-02-16,41.18000793457031
2012-02-17,41.39189147949219
2012-02-21,41.7972526550293
2012-02-22,41.58536148071289
2012-02-23,41.299774169921875
2012-02-24,41.5392951965332
2012-02-27,41.124725341796875
2012-02-28,40.848350524902344
2012-02-29,40.63646697998047
2012-03-01,41.032596588134766
2012-03-02,40.71937942504883
2012-03-05,40.94968795776367
2012-03-06,39.871826171875
2012-03-07,40.148197174072266
2012-03-08,40.68301773071289
2012-03-09,41.66044235229492
2012-03-12,41.29159927368164
2012-03-13,42.453453063964844
2012-03-14,43.06202697753906
2012-03-15,43.16347885131836
2012-03-16,43.17267990112305
2012-03-19,43.449317932128906
2012-03-20,42.85918045043945
2012-03-21,42.527217864990234
2012-03-22,42.01084518432617
2012-03-23,42.26902770996094
2012-03-26,43.311004638671875
2012-03-27,43.486202239990234
2012-03-28,43.40321350097656
2012-03-29,45.15519714355469
2012-03-30,45.413394927978516
2012-04-02,45.57936477661133
2012-04-03,45.12754440307617
2012-04-04,44.99844741821289
2012-04-05,45.173641204833984
2012-04-09,44.17777633666992
2012-04-10,43.69829177856445
2012-04-11,43.87349319458008
2012-04-12,44.648048400878906
2012-04-13,44.54661560058594
2012-04-16,43.965702056884766
2012-04-17,44.463626861572266
2012-04-18,44.45440673828125
2012-04-19,44.269989013671875
2012-04-20,44.279205322265625
2012-04-23,44.33454132080078
2012-04-24,44.35297393798828
2012-04-25,44.45440673828125
2012-04-26,43.85504913330078
2012-04-27,43.21879577636719
2012-04-30,42.6286506652832
2012-05-01,42.979034423828125
2012-05-02,42.92372512817383
2012-05-03,42.48112487792969
2012-05-04,41.73421859741211
2012-05-07,42.03851318359375
2012-05-08,42.17683029174805
2012-05-09,41.485260009765625
2012-05-10,41.41147232055664
2012-05-11,41.59590148925781
2012-05-14,41.25472640991211
2012-05-15,40.69224166870117
2012-05-16,40.544708251953125
2012-05-17,40.046775817871094
2012-05-18,39.56727981567383
2012-05-21,40.470947265625
2012-05-22,40.157432556152344
2012-05-23,39.87156677246094
2012-05-24,40.65535354614258
2012-05-25,41.03341293334961
2012-05-29,41.752647399902344
2012-05-30,40.75679397583008
2012-05-31,40.489376068115234
2012-06-01,39.26298904418945
2012-06-04,39.327537536621094
2012-06-05,39.991451263427734
2012-06-06,40.76599884033203
2012-06-07,40.65535354614258
2012-06-08,41.37459182739258
2012-06-11,40.950435638427734
2012-06-12,41.38381576538086
2012-06-13,41.199405670166016
2012-06-14,41.60512161254883
2012-06-15,41.76187515258789
2012-06-18,41.568241119384766
2012-06-19,42.0846061706543
2012-06-20,41.66967010498047
2012-06-21,40.67380142211914
2012-06-22,41.632789611816406
2012-06-25,41.22706985473633
2012-06-26,41.77110290527344
2012-06-27,41.86330795288086
2012-06-28,40.738338470458984
2012-06-29,40.57237243652344
2012-07-02,39.6318244934082
2012-07-03,39.41974639892578
2012-07-05,39.40129852294922
2012-07-06,39.22610092163086
2012-07-09,39.6318244934082
2012-07-10,39.5488395690918
2012-07-11,39.705589294433594
2012-07-12,39.1338996887207
2012-07-13,40.23118591308594
2012-07-16,39.862361907958984
2012-07-17,39.62260055541992
2012-07-18,39.677921295166016
2012-07-19,39.07856369018555
2012-07-20,38.43309783935547
2012-07-23,37.93516159057617
2012-07-24,38.008941650390625
2012-07-25,36.83787155151367
2012-07-26,36.570457458496094
2012-07-27,38.165679931640625
2012-07-30,38.14725112915039
2012-07-31,37.142154693603516
2012-08-01,37.10527038574219
2012-08-02,38.59907150268555
2012-08-03,38.80194091796875
2012-08-06,38.866485595703125
2012-08-07,40.10210037231445
2012-08-08,40.45250701904297
2012-08-09,40.46171569824219
2012-08-10,40.40638732910156
2012-08-13,40.08364486694336
2012-08-14,40.240421295166016
2012-08-15,40.443275451660156
2012-08-16,41.02420425415039
2012-08-17,40.84899139404297
2012-08-20,41.042633056640625
2012-08-21,40.9688720703125
2012-08-22,41.199405670166016
2012-08-23,40.71990966796875
2012-08-24,41.03341293334961
2012-08-27,41.26395034790039
2012-08-28,41.23627853393555
2012-08-29,41.37459182739258
2012-08-30,42.12149429321289
2012-08-31,42.20448684692383
2012-09-04,41.955509185791016
2012-09-05,41.94630813598633
2012-09-06,42.4073371887207
2012-09-07,42.53644561767578
2012-09-10,42.4073371887207
2012-09-11,42.92372512817383
2012-09-12,42.53644561767578
2012-09-13,43.61530303955078
2012-09-14,44.076351165771484
2012-09-17,43.5046501159668
2012-09-18,43.75362014770508
2012-09-19,43.47698211669922
2012-09-20,43.28334045410156
2012-09-21,43.430870056152344
2012-09-24,43.495418548583984
2012-09-25,43.200355529785156
2012-09-26,43.08969497680664
2012-09-27,43.35710144042969
2012-09-28,43.495418548583984
2012-10-01,44.34375
2012-10-02,44.84169006347656
2012-10-03,45.053768157958984
2012-10-04,45.348838806152344
2012-10-05,45.0445442199707
2012-10-08,45.13676071166992
2012-10-09,45.348838806152344
2012-10-10,44.97078323364258
2012-10-11,46.23405456542969
2012-10-12,45.837554931640625
2012-10-15,46.086517333984375
2012-10-16,46.418479919433594
2012-10-17,45.81911087036133
2012-10-18,46.23405456542969
2012-10-19,45.79145050048828
2012-10-22,46.409263610839844
2012-10-23,45.95743179321289
2012-10-24,46.23405456542969
2012-10-25,46.44615173339844
2012-10-26,45.828330993652344
2012-10-31,47.02707290649414
2012-11-01,49.120243072509766
2012-11-02,48.954254150390625
2012-11-05,49.14789581298828
2012-11-06,49.157108306884766
2012-11-07,48.83436965942383
2012-11-08,48.17047119140625
2012-11-09,47.62642288208008
2012-11-12,47.100826263427734
2012-11-13,47.073158264160156
2012-11-14,45.7637939453125
2012-11-15,46.90719985961914
2012-11-16,46.53834915161133
2012-11-19,47.8569450378418
2012-11-20,47.810848236083984
2012-11-21,47.95838165283203
2012-11-23,48.64995574951172
2012-11-26,48.17047119140625
2012-11-27,48.336448669433594
2012-11-28,47.92150115966797
2012-11-29,48.02293014526367
2012-11-30,48.19812774658203
2012-12-03,48.03215026855469
2012-12-04,47.63565444946289
2012-12-05,47.87539291381836
2012-12-06,48.410213470458984
2012-12-07,48.779052734375
2012-12-10,48.80671310424805
2012-12-11,48.972694396972656
2012-12-12,49.75647735595703
2012-12-13,49.516727447509766
2012-12-14,48.88970947265625
2012-12-17,49.57205581665039
2012-12-18,50.24518966674805
2012-12-19,49.48907470703125
2012-12-20,49.95011901855469
2012-12-21,49.599727630615234
2012-12-24,49.599727630615234
2012-12-26,49.42451858520508
2012-12-27,49.47985076904297
2012-12-28,48.73294448852539
2012-12-31,49.295433044433594
2013-01-02,50.86299133300781
2013-01-03,50.1161003112793
2013-01-04,50.48493957519531
2013-01-07,50.66012191772461
2013-01-08,50.180641174316406
2013-01-09,50.374271392822266
2013-01-10,51.28715515136719
2013-01-11,51.26872634887695
2013-01-14,51.34249496459961
2013-01-15,51.5176887512207
2013-01-16,51.204166412353516
2013-01-17,52.15393829345703
2013-01-18,51.94185256958008
2013-01-22,52.688751220703125
2013-01-23,52.910064697265625
2013-01-24,53.62007522583008
2013-01-25,53.924373626708984
2013-01-28,53.90592956542969
2013-01-29,54.19178009033203
2013-01-30,54.21944046020508
2013-01-31,53.795265197753906
2013-02-01,54.29320526123047
2013-02-04,53.80448532104492
2013-02-05,55.676368713378906
2013-02-06,55.02166748046875
2013-02-07,56.57078552246094
2013-02-08,57.1056022644043
2013-02-11,57.013404846191406
2013-02-12,57.15171432495117
2013-02-13,57.0687255859375
2013-02-14,56.66300582885742
2013-02-15,56.32182693481445
2013-02-19,55.72245407104492
2013-02-20,54.6528205871582
2013-02-21,54.56060791015625
2013-02-22,54.136444091796875
2013-02-25,53.14980697631836
2013-02-26,53.37110900878906
2013-02-27,54.385414123535156
2013-02-28,53.90592956542969
2013-03-01,53.72151184082031
2013-03-04,53.638526916503906
2013-03-05,54.76347732543945
2013-03-06,54.864898681640625
2013-03-07,54.34853744506836
2013-03-08,55.049800872802734
2013-03-11,55.88948059082031
2013-03-12,56.79374313354492
2013-03-13,57.25510025024414
2013-03-14,57.44888687133789
2013-03-15,57.79029846191406
2013-03-18,57.310482025146484
2013-03-19,57.40275573730469
2013-03-20,57.347389221191406
2013-03-21,56.96906661987305
2013-03-22,56.97829818725586
2013-03-25,56.84911346435547
2013-03-26,57.43044662475586
2013-03-27,57.688804626464844
2013-03-28,57.55038070678711
2013-04-01,58.04866409301758
2013-04-02,59.74647903442383
2013-04-03,58.6945686340332
2013-04-04,59.12825012207031
2013-04-05,59.552711486816406
2013-04-08,60.19861602783203
2013-04-09,59.912567138671875
2013-04-10,60.226280212402344
2013-04-11,60.807613372802734
2013-04-12,61.56424331665039
2013-04-15,60.13402557373047
2013-04-16,61.26896667480469
2013-04-17,59.85721969604492
2013-04-18,59.063663482666016
2013-04-19,60.11555862426758
2013-04-22,60.014060974121094
2013-04-23,60.56769943237305
2013-04-24,60.18016052246094
2013-04-25,60.641517639160156
2013-04-26,60.72455978393555
2013-04-29,60.96446990966797
2013-04-30,61.05673599243164
2013-05-01,60.327789306640625
2013-05-02,62.809932708740234
2013-05-03,61.94255065917969
2013-05-06,61.9056510925293
2013-05-07,61.75802993774414
2013-05-08,63.095970153808594
2013-05-09,62.77301025390625
2013-05-10,63.50196075439453
2013-05-13,63.69573974609375
2013-05-14,62.634613037109375
2013-05-15,62.837608337402344
2013-05-16,62.15480041503906
2013-05-17,62.65306854248047
2013-05-20,61.74879455566406
2013-05-21,62.376251220703125
2013-05-22,62.70841979980469
2013-05-23,62.6715202331543
2013-05-24,62.03483200073242
2013-05-28,63.7326545715332
2013-05-29,63.529659271240234
2013-05-30,64.360107421875
2013-05-31,62.65306854248047
2013-06-03,61.76724624633789
2013-06-04,62.30242156982422
2013-06-05,60.8722038269043
2013-06-06,61.78571319580078
2013-06-07,63.160560607910156
2013-06-10,63.668067932128906
2013-06-11,64.5446548461914
2013-06-12,64.07405090332031
2013-06-13,64.06483459472656
2013-06-14,62.892974853515625
2013-06-17,63.00368118286133
2013-06-18,64.27705383300781
2013-06-19,63.60348892211914
2013-06-20,63.8895149230957
2013-06-21,65.55044555664062
2013-06-24,65.36587524414062
2013-06-25,65.20899963378906
2013-06-26,65.85493469238281
2013-06-27,66.95295715332031
2013-06-28,66.88838958740234
2013-07-01,67.18363952636719
2013-07-02,66.54695892333984
2013-07-03,67.28514099121094
2013-07-05,68.22633361816406
2013-07-08,68.12483215332031
2013-07-09,68.88146209716797
2013-07-10,69.09369659423828
2013-07-11,70.25631713867188
2013-07-12,70.15481567382812
2013-07-15,70.02565002441406
2013-07-16,69.15827178955078
2013-07-17,69.65654754638672
2013-07-18,71.557373046875
2013-07-19,71.82493591308594
2013-07-22,72.34168243408203
2013-07-23,72.12025451660156
2013-07-24,72.07410430908203
2013-07-25,71.97258758544922
2013-07-26,71.57581329345703
2013-07-29,71.23440551757812
2013-07-30,70.54236602783203
2013-07-31,71.81571197509766
2013-08-01,71.29899597167969
2013-08-02,71.32669067382812
2013-08-05,71.82493591308594
2013-08-06,71.7511215209961
2013-08-07,71.80651092529297
2013-08-08,72.59082794189453
2013-08-09,72.3785629272461
2013-08-12,72.4247055053711
2013-08-13,72.86763000488281
2013-08-14,71.96337890625
2013-08-15,70.78226470947266
2013-08-16,71.38204956054688
2013-08-19,71.44664001464844
2013-08-20,72.49854278564453
2013-08-21,71.82493591308594
2013-08-22,72.9691390991211
2013-08-23,73.19982147216797
2013-08-26,73.38436126708984
2013-08-27,72.17558288574219
2013-08-28,72.38780212402344
2013-08-29,72.93223571777344
2013-08-30,72.60926818847656
2013-09-03,73.31975555419922
2013-09-04,74.13176727294922
2013-09-05,74.97142791748047
2013-09-06,74.5838851928711
2013-09-09,74.43626403808594
2013-09-10,75.37744140625
2013-09-11,75.94029998779297
2013-09-12,76.2817153930664
2013-09-13,77.18598937988281
2013-09-16,77.75808715820312
2013-09-17,77.25056457519531
