Date,ELV
2010-11-05,46.313262939453125
2010-11-08,47.387306213378906
2010-11-09,46.628196716308594
2010-11-10,47.56498336791992
2010-11-11,47.31462860107422
2010-11-12,46.90277099609375
2010-11-15,46.17597198486328
2010-11-16,45.214996337890625
2010-11-17,45.58647918701172
2010-11-18,45.48148727416992
2010-11-19,47.3307991027832
2010-11-22,48.429054260253906
2010-11-23,47.25810241699219
2010-11-24,46.72512435913086
2010-11-26,46.11136245727539
2010-11-29,46.087135314941406
2010-11-30,45.01310348510742
2010-12-01,45.61876678466797
2010-12-02,47.19349670410156
2010-12-03,46.046775817871094
2010-12-06,45.17461013793945
2010-12-07,45.02117919921875
2010-12-08,45.651065826416016
2010-12-09,45.79643630981445
2010-12-10,46.57975387573242
2010-12-13,46.45863342285156
2010-12-14,46.92701721191406
2010-12-15,45.48148727416992
2010-12-16,45.23921585083008
2010-12-17,45.16653060913086
2010-12-20,45.303810119628906
2010-12-21,45.675296783447266
2010-12-22,46.12752914428711
2010-12-23,46.385948181152344
2010-12-27,46.1517448425293
2010-12-28,46.02255630493164
2010-12-29,45.95794677734375
2010-12-30,45.7156867980957
2010-12-31,45.91756057739258
2011-01-03,46.797794342041016
2011-01-04,47.10466003417969
2011-01-05,47.2258186340332
2011-01-06,48.06565856933594
2011-01-07,48.824771881103516
2011-01-10,49.365821838378906
2011-01-11,49.96339797973633
2011-01-12,50.011871337890625
2011-01-13,49.91495895385742
2011-01-14,51.320091247558594
2011-01-18,50.85172653198242
2011-01-19,50.11684799194336
2011-01-20,49.71307373046875
2011-01-21,49.62424087524414
2011-01-24,49.252750396728516
2011-01-25,49.826114654541016
2011-01-26,50.512542724609375
2011-01-27,51.97421646118164
2011-01-28,50.60137939453125
2011-01-31,50.16530227661133
2011-02-01,51.48160171508789
2011-02-02,52.071136474609375
2011-02-03,51.998451232910156
2011-02-04,52.547569274902344
2011-02-07,51.772335052490234
2011-02-08,52.7171745300293
2011-02-09,52.69294738769531
2011-02-10,52.78177261352539
2011-02-11,52.69294738769531
2011-02-14,53.25014877319336
2011-02-15,53.25014877319336
2011-02-16,53.59740447998047
2011-02-17,54.2757568359375
2011-02-18,54.4291877746582
2011-02-22,52.72526168823242
2011-02-23,52.43452072143555
2011-02-24,53.371280670166016
2011-02-25,53.71855163574219
2011-02-28,53.678165435791016
2011-03-01,53.2824592590332
2011-03-02,53.952720642089844
2011-03-03,55.559757232666016
2011-03-04,54.9056396484375
2011-03-07,54.841033935546875
2011-03-08,55.38411331176758
2011-03-09,56.25138473510742
2011-03-10,55.48136901855469
2011-03-11,55.100425720214844
2011-03-14,54.281768798828125
2011-03-15,54.638404846191406
2011-03-16,53.8683967590332
2011-03-17,53.48744583129883
2011-03-18,54.022396087646484
2011-03-21,54.3790283203125
2011-03-22,54.68706130981445
2011-03-23,54.3385124206543
2011-03-24,55.74075698852539
2011-03-25,56.2027587890625
2011-03-28,55.89472579956055
2011-03-29,56.21084976196289
2011-03-30,56.454002380371094
2011-03-31,56.567481994628906
2011-04-01,57.345603942871094
2011-04-04,57.23214340209961
2011-04-05,56.316226959228516
2011-04-06,55.80559158325195
2011-04-07,55.98391342163086
2011-04-08,55.88663864135742
2011-04-11,56.12979507446289
2011-04-12,56.5269660949707
2011-04-13,56.04874801635742
2011-04-14,56.340538024902344
2011-04-15,56.25947952270508
2011-04-18,55.1652717590332
2011-04-19,55.910945892333984
2011-04-20,56.24326705932617
2011-04-21,58.57759475708008
2011-04-25,58.528987884521484
2011-04-26,59.144996643066406
2011-04-27,61.22807693481445
2011-04-28,62.04673385620117
2011-04-29,62.241268157958984
2011-05-02,62.55738067626953
2011-05-03,62.573604583740234
2011-05-04,62.573604583740234
2011-05-05,62.8086051940918
2011-05-06,63.189613342285156
2011-05-09,64.6810073852539
2011-05-10,64.69717407226562
2011-05-11,64.3648681640625
2011-05-12,64.84314727783203
2011-05-13,65.04570770263672
2011-05-16,65.45909881591797
2011-05-17,64.82689666748047
2011-05-18,65.91300964355469
2011-05-19,66.28585052490234
2011-05-20,65.2726821899414
2011-05-23,64.1460189819336
2011-05-24,62.84916687011719
2011-05-25,62.20073699951172
2011-05-26,62.75190353393555
2011-05-27,62.88156509399414
2011-05-31,63.35981750488281
2011-06-01,62.54926300048828
2011-06-02,63.22202682495117
2011-06-03,62.15210723876953
2011-06-06,61.147029876708984
2011-06-07,61.7468376159668
2011-06-08,61.41340255737305
2011-06-09,63.226871490478516
2011-06-10,62.08024978637695
2011-06-13,61.90947723388672
2011-06-14,63.218727111816406
2011-06-15,61.95014572143555
2011-06-16,62.02333068847656
2011-06-17,61.998924255371094
2011-06-20,63.99128723144531
2011-06-21,64.44669342041016
2011-06-22,63.27566146850586
2011-06-23,63.202457427978516
2011-06-24,62.88533020019531
2011-06-27,63.24312210083008
2011-06-28,64.31657409667969
2011-06-29,64.41415405273438
2011-06-30,64.05634307861328
2011-07-01,65.69903564453125
2011-07-05,65.2354965209961
2011-07-06,65.03221130371094
2011-07-07,63.64971923828125
2011-07-08,63.4301872253418
2011-07-11,61.16130447387695
2011-07-12,61.763118743896484
2011-07-13,62.356746673583984
2011-07-14,62.2591667175293
2011-07-15,60.90922164916992
2011-07-18,60.38064193725586
2011-07-19,59.803245544433594
2011-07-20,59.89271926879883
2011-07-21,60.70594787597656
2011-07-22,60.51076126098633
2011-07-25,60.0228271484375
2011-07-26,59.819541931152344
2011-07-27,55.86735916137695
2011-07-28,55.61525344848633
2011-07-29,54.932167053222656
2011-08-01,53.21628952026367
2011-08-02,51.99647521972656
2011-08-03,52.63892364501953
2011-08-04,50.630287170410156
2011-08-05,50.378204345703125
2011-08-08,46.36095428466797
2011-08-09,48.99574279785156
2011-08-10,46.564247131347656
2011-08-11,49.36982727050781
2011-08-12,49.10145950317383
2011-08-15,50.654685974121094
2011-08-16,50.45952224731445
2011-08-17,50.24808120727539
2011-08-18,47.922325134277344
2011-08-19,47.239219665527344
2011-08-22,46.81634521484375
2011-08-23,48.36956787109375
2011-08-24,49.39421081542969
2011-08-25,48.450889587402344
2011-08-26,49.142120361328125
2011-08-29,50.76039505004883
2011-08-30,51.05315017700195
2011-08-31,51.476016998291016
2011-09-01,51.638671875
2011-09-02,50.57337188720703
2011-09-06,50.337547302246094
2011-09-07,52.370635986328125
2011-09-08,51.58677673339844
2011-09-09,50.46818161010742
2011-09-12,51.75008773803711
2011-09-13,53.79952621459961
2011-09-14,54.28125762939453
2011-09-15,54.991607666015625
2011-09-16,55.27738571166992
2011-09-19,54.7874870300293
2011-09-20,54.91813659667969
2011-09-21,53.1871337890625
2011-09-22,51.954219818115234
2011-09-23,52.297142028808594
2011-09-26,53.734195709228516
2011-09-27,54.754817962646484
2011-09-28,52.93402862548828
2011-09-29,53.37491989135742
2011-09-30,53.30144500732422
2011-10-03,50.88459396362305
2011-10-04,51.46432113647461
2011-10-05,52.21548843383789
2011-10-06,53.0401725769043
2011-10-07,53.71786117553711
2011-10-10,55.1385612487793
2011-10-11,54.69767761230469
2011-10-12,54.70585632324219
2011-10-13,53.930171966552734
2011-10-14,54.76298522949219
2011-10-17,53.57089614868164
2011-10-18,52.3053092956543
2011-10-19,52.991180419921875
2011-10-20,53.276954650878906
2011-10-21,54.42005157470703
2011-10-24,55.8897590637207
2011-10-25,54.70585632324219
2011-10-26,56.81240463256836
2011-10-27,57.62893295288086
2011-10-28,56.07756805419922
2011-10-31,56.257205963134766
2011-11-01,54.53437423706055
2011-11-02,55.51417922973633
2011-11-03,55.39168167114258
2011-11-04,55.048763275146484
2011-11-07,55.60399627685547
2011-11-08,56.20003128051758
2011-11-09,54.67317199707031
2011-11-10,55.98776626586914
2011-11-11,57.76774978637695
2011-11-14,57.40032196044922
2011-11-15,57.188018798828125
2011-11-16,55.63663864135742
2011-11-17,55.734619140625
2011-11-18,55.946929931640625
2011-11-21,54.71399688720703
2011-11-22,54.583343505859375
2011-11-23,52.444122314453125
2011-11-25,52.01136779785156
2011-11-28,53.94647216796875
2011-11-29,55.048763275146484
2011-11-30,57.60441970825195
2011-12-01,57.2206916809082
2011-12-02,56.26537322998047
2011-12-05,55.93877029418945
2011-12-06,55.69381332397461
2011-12-07,56.14455032348633
2011-12-08,54.15314483642578
2011-12-09,54.497318267822266
2011-12-12,53.58767318725586
2011-12-13,52.97303009033203
2011-12-14,52.05519104003906
2011-12-15,52.85830307006836
2011-12-16,53.22709655761719
2011-12-19,52.15351867675781
2011-12-20,53.653228759765625
2011-12-21,53.82532501220703
2011-12-22,54.726783752441406
2011-12-23,55.76758575439453
2011-12-27,55.66923522949219
2011-12-28,54.513736724853516
2011-12-29,54.800533294677734
2011-12-30,54.29244613647461
2012-01-03,55.40697479248047
2012-01-04,55.710182189941406
2012-01-05,56.14455032348633
2012-01-06,57.9638557434082
2012-01-09,58.33261489868164
2012-01-10,59.17674255371094
2012-01-11,59.47174072265625
2012-01-12,58.84892654418945
2012-01-13,58.93088150024414
2012-01-17,59.611053466796875
2012-01-18,59.1439208984375
2012-01-19,58.947261810302734
2012-01-20,58.824363708496094
2012-01-23,58.33261489868164
2012-01-24,56.8739128112793
2012-01-25,54.16952896118164
2012-01-26,52.694419860839844
2012-01-27,53.61223602294922
2012-01-30,52.80094528198242
2012-01-31,52.71080017089844
2012-02-01,54.194095611572266
2012-02-02,53.39918518066406
2012-02-03,53.32541275024414
2012-02-06,52.751766204833984
2012-02-07,53.26805877685547
2012-02-08,53.12874221801758
2012-02-09,52.981231689453125
2012-02-10,52.587867736816406
2012-02-13,52.989437103271484
2012-02-14,53.833534240722656
2012-02-15,53.390995025634766
2012-02-16,54.276065826416016
2012-02-17,54.128570556640625
2012-02-21,54.40718078613281
2012-02-22,54.16952896118164
2012-02-23,54.26786804199219
2012-02-24,54.177711486816406
2012-02-27,53.915470123291016
2012-02-28,53.71058654785156
2012-02-29,53.784339904785156
2012-03-01,54.276065826416016
2012-03-02,53.90727615356445
2012-03-05,53.423770904541016
2012-03-06,52.72718048095703
2012-03-07,52.55268096923828
2012-03-08,53.021888732910156
2012-03-09,53.40878677368164
2012-03-12,52.6926155090332
2012-03-13,53.548744201660156
2012-03-14,55.33505630493164
2012-03-15,55.104583740234375
2012-03-16,55.42561340332031
2012-03-19,55.705509185791016
2012-03-20,55.038719177246094
2012-03-21,54.618892669677734
2012-03-22,54.65181350708008
2012-03-23,54.89053726196289
2012-03-26,56.49575424194336
2012-03-27,56.28996658325195
2012-03-28,57.623531341552734
2012-03-29,58.95711898803711
2012-03-30,60.75168991088867
2012-04-02,60.051963806152344
2012-04-03,59.79677200317383
2012-04-04,59.36872482299805
2012-04-05,59.58273696899414
2012-04-09,58.05982971191406
2012-04-10,57.02261734008789
2012-04-11,57.244873046875
2012-04-12,57.623531341552734
2012-04-13,57.00614547729492
2012-04-16,56.578102111816406
2012-04-17,57.590641021728516
2012-04-18,56.94028091430664
2012-04-19,58.13390350341797
2012-04-20,58.183319091796875
2012-04-23,58.10923767089844
2012-04-24,58.249149322509766
2012-04-25,57.952816009521484
2012-04-26,57.08845901489258
2012-04-27,56.49575424194336
2012-04-30,55.82897186279297
2012-05-01,56.31466293334961
2012-05-02,56.62746810913086
2012-05-03,55.400917053222656
2012-05-04,54.544795989990234
2012-05-07,54.82469177246094
2012-05-08,55.05517578125
2012-05-09,54.14142608642578
2012-05-10,54.28137969970703
2012-05-11,54.42130661010742
2012-05-14,54.39664077758789
2012-05-15,54.017940521240234
2012-05-16,53.72161865234375
2012-05-17,54.70118713378906
2012-05-18,53.57341384887695
2012-05-21,55.0716438293457
2012-05-22,55.24452209472656
2012-05-23,54.931705474853516
2012-05-24,55.82897186279297
2012-05-25,55.894832611083984
2012-05-29,56.66863250732422
2012-05-30,56.010093688964844
2012-05-31,55.47501754760742
2012-06-01,54.627140045166016
2012-06-04,53.878021240234375
2012-06-05,54.4707145690918
2012-06-06,55.61829376220703
2012-06-07,55.61829376220703
2012-06-08,57.106529235839844
2012-06-11,57.056922912597656
2012-06-12,57.437252044677734
2012-06-13,56.833683013916016
2012-06-14,57.71009826660156
2012-06-15,58.51206588745117
2012-06-18,58.98334884643555
2012-06-19,59.4298095703125
2012-06-20,58.58648681640625
2012-06-21,57.428977966308594
2012-06-22,57.677032470703125
2012-06-25,57.00731658935547
2012-06-26,57.131317138671875
2012-06-27,57.45378112792969
2012-06-28,54.4855842590332
2012-06-29,52.74106216430664
2012-07-02,51.47607421875
2012-07-03,50.66581726074219
2012-07-05,50.641014099121094
2012-07-06,49.53311538696289
2012-07-09,51.21977615356445
2012-07-10,50.55005645751953
2012-07-11,51.0792121887207
2012-07-12,50.4921875
2012-07-13,51.558753967285156
2012-07-16,51.23629379272461
2012-07-17,52.038291931152344
2012-07-18,52.25326156616211
2012-07-19,51.839866638183594
2012-07-20,51.21149826049805
2012-07-23,51.10402297973633
2012-07-24,50.78157043457031
2012-07-25,44.655029296875
2012-07-26,44.14242935180664
2012-07-27,45.57277297973633
2012-07-30,45.65545654296875
2012-07-31,44.05975341796875
2012-08-01,44.704647064208984
2012-08-02,43.762115478515625
2012-08-03,45.50664520263672
2012-08-06,45.17591094970703
2012-08-07,46.515323638916016
2012-08-08,47.49092483520508
2012-08-09,46.953514099121094
2012-08-10,47.87952423095703
2012-08-13,47.03620529174805
2012-08-14,47.044464111328125
2012-08-15,47.788578033447266
2012-08-16,47.821659088134766
2012-08-17,47.342105865478516
2012-08-20,47.44132995605469
2012-08-21,47.35038757324219
2012-08-22,48.42522048950195
2012-08-23,47.730709075927734
2012-08-24,47.67283248901367
2012-08-27,48.086219787597656
2012-08-28,47.44960021972656
2012-08-29,51.09574508666992
2012-08-30,49.987850189208984
2012-08-31,49.50003433227539
2012-09-04,49.103187561035156
2012-09-05,48.904747009277344
2012-09-06,49.61760330200195
2012-09-07,50.0911865234375
2012-09-10,49.39327621459961
2012-09-11,48.72861099243164
2012-09-12,48.36304473876953
2012-09-13,48.346412658691406
2012-09-14,48.4793586730957
2012-09-17,48.861549377441406
2012-09-18,48.94462585449219
2012-09-19,49.04432678222656
2012-09-20,48.98616027832031
2012-09-21,49.235416412353516
2012-09-24,48.59566879272461
2012-09-25,48.587371826171875
2012-09-26,47.889469146728516
2012-09-27,48.24672317504883
2012-09-28,48.19688034057617
2012-10-01,48.171939849853516
2012-10-02,50.23243713378906
2012-10-03,49.941627502441406
2012-10-04,51.644840240478516
2012-10-05,50.86384963989258
2012-10-08,51.30420684814453
2012-10-09,51.528526306152344
2012-10-10,51.12974166870117
2012-10-11,52.16826629638672
2012-10-12,51.370662689208984
2012-10-15,51.82762145996094
2012-10-16,51.528526306152344
2012-10-17,51.29589080810547
2012-10-18,52.28459167480469
2012-10-19,51.36236572265625
2012-10-22,52.367679595947266
2012-10-23,51.40391540527344
2012-10-24,51.162960052490234
2012-10-25,51.703006744384766
2012-10-26,50.92202377319336
2012-10-31,50.930335998535156
2012-11-01,51.28759765625
2012-11-02,50.79738998413086
2012-11-05,50.556453704833984
2012-11-06,50.84724044799805
2012-11-07,48.0639533996582
2012-11-08,46.535194396972656
2012-11-09,46.659820556640625
2012-11-12,46.40226745605469
2012-11-13,46.11147689819336
2012-11-14,45.13938903808594
2012-11-15,45.39694595336914
2012-11-16,45.820682525634766
2012-11-19,46.47704315185547
2012-11-20,46.211185455322266
2012-11-21,46.16962432861328
2012-11-23,46.57674026489258
2012-11-26,46.003456115722656
2012-11-27,45.671138763427734
2012-11-28,45.50497817993164
2012-11-29,46.22780227661133
2012-11-30,46.44381332397461
2012-12-03,46.59335708618164
2012-12-04,46.261024475097656
2012-12-05,46.851463317871094
2012-12-06,47.28575134277344
2012-12-07,48.25450134277344
2012-12-10,48.61363220214844
2012-12-11,49.181514739990234
2012-12-12,49.47382736206055
2012-12-13,49.29010009765625
2012-12-14,48.84744644165039
2012-12-17,50.133567810058594
2012-12-18,50.58454895019531
2012-12-19,50.083457946777344
2012-12-20,51.36957931518555
2012-12-21,51.202552795410156
2012-12-24,51.002132415771484
2012-12-26,51.068939208984375
2012-12-27,50.509395599365234
2012-12-28,50.01666259765625
2012-12-31,50.87685012817383
2013-01-02,50.87685012817383
2013-01-03,49.21493148803711
2013-01-04,49.51556396484375
2013-01-07,49.89137649536133
2013-01-08,50.1669807434082
2013-01-09,51.8205680847168
2013-01-10,51.97924041748047
2013-01-11,51.570011138916016
2013-01-14,52.14626693725586
2013-01-15,52.622291564941406
2013-01-16,51.65354537963867
2013-01-17,52.12956237792969
2013-01-18,52.40515899658203
2013-01-22,53.28206253051758
2013-01-23,54.14225769042969
2013-01-24,54.86048126220703
2013-01-25,55.2613525390625
2013-01-28,55.16947937011719
2013-01-29,55.07761764526367
2013-01-30,54.60993194580078
2013-01-31,54.1338996887207
2013-02-01,54.55148696899414
2013-02-04,54.1338996887207
2013-02-05,54.985740661621094
2013-02-06,54.62664794921875
2013-02-07,54.86882019042969
2013-02-08,55.353214263916016
2013-02-11,55.127723693847656
2013-02-12,55.127723693847656
2013-02-13,52.61395263671875
2013-02-14,52.85615539550781
2013-02-15,52.36341094970703
2013-02-19,52.421875
2013-02-20,52.26319885253906
2013-02-21,52.37176513671875
2013-02-22,51.71198654174805
2013-02-25,51.32781982421875
2013-02-26,51.63682556152344
2013-02-27,52.162967681884766
2013-02-28,51.92913055419922
2013-03-01,51.678592681884766
2013-03-04,51.628482818603516
2013-03-05,52.004295349121094
2013-03-06,52.52942657470703
2013-03-07,52.680667877197266
2013-03-08,52.957916259765625
2013-03-11,53.34441375732422
2013-03-12,53.890541076660156
2013-03-13,54.47869110107422
2013-03-14,54.76435470581055
2013-03-15,54.59630584716797
2013-03-18,54.23502731323242
2013-03-19,54.03337860107422
2013-03-20,53.78971862792969
2013-03-21,53.4620361328125
2013-03-22,53.798133850097656
2013-03-25,53.86534118652344
2013-03-26,54.41147232055664
2013-03-27,55.12564468383789
2013-03-28,55.646568298339844
2013-04-01,56.663204193115234
2013-04-02,57.52021408081055
2013-04-03,57.2597541809082
2013-04-04,57.54542541503906
2013-04-05,57.125328063964844
2013-04-08,56.89847183227539
2013-04-09,57.53701400756836
2013-04-10,58.36042022705078
2013-04-11,58.86455154418945
2013-04-12,58.6376953125
2013-04-15,57.36898422241211
2013-04-16,58.94856262207031
2013-04-17,57.99912643432617
2013-04-18,56.444766998291016
2013-04-19,57.73027420043945
2013-04-22,57.34379196166992
2013-04-23,58.251197814941406
2013-04-24,61.61199951171875
2013-04-25,61.964900970458984
2013-04-26,61.225494384765625
2013-04-29,61.25071334838867
2013-04-30,61.267520904541016
2013-05-01,60.721370697021484
2013-05-02,61.68763732910156
2013-05-03,62.02371597290039
2013-05-06,61.76324462890625
2013-05-07,62.77147674560547
2013-05-08,63.05716323852539
2013-05-09,63.34281921386719
2013-05-10,63.76292037963867
2013-05-13,63.863746643066406
2013-05-14,65.5357437133789
2013-05-15,65.39290618896484
2013-05-16,64.56111145019531
2013-05-17,65.37611389160156
2013-05-20,65.10722351074219
2013-05-21,65.61973571777344
2013-05-22,65.37611389160156
2013-05-23,65.51895904541016
2013-05-24,64.6787338256836
2013-05-28,66.14067840576172
2013-05-29,65.5357437133789
2013-05-30,66.69519805908203
2013-05-31,64.67032623291016
2013-06-03,65.11563110351562
2013-06-04,65.06526184082031
2013-06-05,63.58647918701172
2013-06-06,64.54485321044922
2013-06-07,65.34703826904297
2013-06-10,67.17932891845703
2013-06-11,66.18292999267578
2013-06-12,65.92123413085938
2013-06-13,66.64740753173828
2013-06-14,65.99720001220703
2013-06-17,66.51226806640625
2013-06-18,67.24689483642578
2013-06-19,66.30118560791016
2013-06-20,65.42301177978516
2013-06-21,67.04424285888672
2013-06-24,67.53398132324219
2013-06-25,67.45797729492188
2013-06-26,67.7281723022461
2013-06-27,68.98632049560547
2013-06-28,69.1045150756836
2013-07-01,68.944091796875
2013-07-02,68.71611022949219
2013-07-03,68.47125244140625
2013-07-05,69.2058334350586
2013-07-08,70.1600341796875
2013-07-09,71.0044174194336
2013-07-10,71.56169128417969
2013-07-11,72.1189956665039
2013-07-12,72.11055755615234
2013-07-15,72.34696960449219
2013-07-16,72.06834411621094
2013-07-17,71.29149627685547
2013-07-18,72.98027038574219
2013-07-19,73.29271697998047
2013-07-22,73.4615707397461
2013-07-23,73.8922119140625
2013-07-24,73.83309936523438
2013-07-25,72.5327377319336
2013-07-26,71.59548950195312
2013-07-29,72.22877502441406
2013-07-30,71.73902130126953
2013-07-31,72.24564361572266
2013-08-01,72.92961120605469
2013-08-02,72.68472290039062
2013-08-05,74.01885223388672
2013-08-06,73.84153747558594
2013-08-07,73.57978820800781
2013-08-08,74.0864028930664
2013-08-09,73.79090118408203
2013-08-12,73.43624114990234
2013-08-13,73.453125
2013-08-14,73.1491470336914
2013-08-15,72.12743377685547
2013-08-16,72.65940856933594
2013-08-19,72.46519470214844
2013-08-20,72.6340560913086
2013-08-21,72.41451263427734
2013-08-22,72.78607177734375
2013-08-23,73.10693359375
2013-08-26,73.09847259521484
2013-08-27,71.8319091796875
2013-08-28,71.62925720214844
2013-08-29,72.16122436523438
2013-08-30,71.8910140991211
2013-09-03,72.8536148071289
2013-09-04,73.78243255615234
2013-09-05,74.19620513916016
2013-09-06,74.0223388671875
2013-09-09,73.53050994873047
2013-09-10,74.454833984375
2013-09-11,75.69293212890625
2013-09-12,75.01451873779297
2013-09-13,75.54874420166016
2013-09-16,75.55724334716797
2013-09-17,74.85335540771484
