Date,EMR
2010-11-05,38.08979034423828
2010-11-08,37.81051254272461
2010-11-09,37.58638000488281
2010-11-10,37.51277542114258
2010-11-11,37.40573501586914
2010-11-12,37.04446029663086
2010-11-15,37.1916618347168
2010-11-16,36.549381256103516
2010-11-17,36.36204528808594
2010-11-18,36.98424530029297
2010-11-19,37.29869079589844
2010-11-22,37.26523971557617
2010-11-23,36.86381530761719
2010-11-24,37.639896392822266
2010-11-26,37.19832992553711
2010-11-29,37.051151275634766
2010-11-30,36.8437614440918
2010-12-01,37.45257568359375
2010-12-02,38.04132843017578
2010-12-03,38.027950286865234
2010-12-06,38.07478332519531
2010-12-07,37.807159423828125
2010-12-08,37.686737060546875
2010-12-09,37.98779296875
2010-12-10,38.563167572021484
2010-12-13,38.69697952270508
2010-12-14,38.79064178466797
2010-12-15,38.763877868652344
2010-12-16,39.258968353271484
2010-12-17,39.02479934692383
2010-12-20,38.73043441772461
2010-12-21,38.98465347290039
2010-12-22,38.817413330078125
2010-12-23,38.44943618774414
2010-12-27,38.31562805175781
2010-12-28,38.255401611328125
2010-12-29,38.36915969848633
2010-12-30,38.3758430480957
2010-12-31,38.248722076416016
2011-01-03,38.29556655883789
2011-01-04,37.80048370361328
2011-01-05,38.268802642822266
2011-01-06,38.17513656616211
2011-01-07,38.02125549316406
2011-01-10,38.255401611328125
2011-01-11,38.770565032958984
2011-01-12,38.94451904296875
2011-01-13,38.80402374267578
2011-01-14,38.91107177734375
2011-01-18,38.87092208862305
2011-01-19,38.74380111694336
2011-01-20,38.45612335205078
2011-01-21,38.49627685546875
2011-01-24,38.817413330078125
2011-01-25,38.92445373535156
2011-01-26,39.52658462524414
2011-01-27,39.13185501098633
2011-01-28,38.10823059082031
2011-01-31,39.39278030395508
2011-02-01,39.98152542114258
2011-02-02,40.04173278808594
2011-02-03,40.30265808105469
2011-02-04,40.53682327270508
2011-02-07,40.71076965332031
2011-02-08,41.03190612792969
2011-02-09,41.035274505615234
2011-02-10,40.96798324584961
2011-02-11,41.41877365112305
2011-02-14,41.6138916015625
2011-02-15,41.41205596923828
2011-02-16,41.43896484375
2011-02-17,41.48606872558594
2011-02-18,41.566802978515625
2011-02-22,40.65850067138672
2011-02-23,40.005855560302734
2011-02-24,39.851097106933594
2011-02-25,40.34899139404297
2011-02-28,40.14042282104492
2011-03-01,39.13119125366211
2011-03-02,39.64252853393555
2011-03-03,40.72576904296875
2011-03-04,40.194252014160156
2011-03-07,39.75019454956055
2011-03-08,40.4700927734375
2011-03-09,40.423004150390625
2011-03-10,39.622352600097656
2011-03-11,39.972206115722656
2011-03-14,39.64252853393555
2011-03-15,39.1446533203125
2011-03-16,37.91337966918945
2011-03-17,38.50546646118164
2011-03-18,38.444923400878906
2011-03-21,39.11772155761719
2011-03-22,38.63330078125
2011-03-23,38.532386779785156
2011-03-24,38.774593353271484
2011-03-25,38.902427673339844
2011-03-28,38.49201202392578
2011-03-29,38.424720764160156
2011-03-30,38.62657928466797
2011-03-31,39.3128547668457
2011-04-01,39.69636535644531
2011-04-04,39.561798095703125
2011-04-05,39.65598678588867
2011-04-06,39.40031814575195
2011-04-07,39.21192932128906
2011-04-08,38.85533142089844
2011-04-11,38.78132629394531
2011-04-12,38.45838165283203
2011-04-13,38.512210845947266
2011-04-14,38.62657928466797
2011-04-15,38.72077941894531
2011-04-18,38.0546875
2011-04-19,38.16905212402344
2011-04-20,39.218666076660156
2011-04-21,39.79054260253906
2011-04-25,39.393592834472656
2011-04-26,40.08658981323242
2011-04-27,40.38935852050781
2011-04-28,40.40281295776367
2011-04-29,40.88725280761719
2011-05-02,40.9141731262207
2011-05-03,38.27670669555664
2011-05-04,37.57025146484375
2011-05-05,37.02527618408203
2011-05-06,37.44913864135742
2011-05-09,37.799015045166016
2011-05-10,37.254024505615234
2011-05-11,36.89181900024414
2011-05-12,36.72255325317383
2011-05-13,36.241851806640625
2011-05-16,36.0048942565918
2011-05-17,35.761146545410156
2011-05-18,36.607452392578125
2011-05-19,36.973060607910156
2011-05-20,36.620994567871094
2011-05-23,36.49235153198242
2011-05-24,36.1199836730957
2011-05-25,36.4855842590332
2011-05-26,36.5871467590332
2011-05-27,36.641300201416016
2011-05-31,36.93242645263672
2011-06-01,35.327850341796875
2011-06-02,35.11119079589844
2011-06-03,34.67789077758789
2011-06-06,34.76591873168945
2011-06-07,34.82683563232422
2011-06-08,34.82007598876953
2011-06-09,34.996097564697266
2011-06-10,34.779449462890625
2011-06-13,34.67112731933594
2011-06-14,35.65283203125
2011-06-15,35.124755859375
2011-06-16,35.54451370239258
2011-06-17,35.24660873413086
2011-06-20,35.76792526245117
2011-06-21,36.50590133666992
2011-06-22,36.153846740722656
2011-06-23,36.519439697265625
2011-06-24,36.2689323425293
2011-06-27,36.472042083740234
2011-06-28,37.08815002441406
2011-06-29,37.18971252441406
2011-06-30,38.08339309692383
2011-07-01,38.65211486816406
2011-07-05,38.69951248168945
2011-07-06,39.02448272705078
2011-07-07,39.369773864746094
2011-07-08,38.71980667114258
2011-07-11,38.15788650512695
2011-07-12,38.036006927490234
2011-07-13,37.95476531982422
2011-07-14,37.64331817626953
2011-07-15,37.487606048583984
2011-07-18,37.14231872558594
2011-07-19,37.5553092956543
2011-07-20,37.738101959228516
2011-07-21,37.893821716308594
2011-07-22,37.304805755615234
2011-07-25,37.426666259765625
2011-07-26,36.59391784667969
2011-07-27,34.14303207397461
2011-07-28,33.594635009765625
2011-07-29,33.23579406738281
2011-08-01,33.21549606323242
2011-08-02,31.861425399780273
2011-08-03,32.80926513671875
2011-08-04,31.150516510009766
2011-08-05,30.730762481689453
2011-08-08,28.794435501098633
2011-08-09,30.283910751342773
2011-08-10,28.581565856933594
2011-08-11,31.167491912841797
2011-08-12,31.590534210205078
2011-08-15,32.00672912597656
2011-08-16,31.433597564697266
2011-08-17,31.3107852935791
2011-08-18,29.304824829101562
2011-08-19,28.970483779907227
2011-08-22,29.066017150878906
2011-08-23,30.287338256835938
2011-08-24,31.242544174194336
2011-08-25,30.3350830078125
2011-08-26,30.98329734802246
2011-08-29,31.986255645751953
2011-08-30,31.699703216552734
2011-08-31,31.761096954345703
2011-09-01,31.112916946411133
2011-09-02,30.041698455810547
2011-09-06,29.645967483520508
2011-09-07,30.526132583618164
2011-09-08,30.280500411987305
2011-09-09,29.611862182617188
2011-09-12,29.884775161743164
2011-09-13,30.4647216796875
2011-09-14,30.703540802001953
2011-09-15,31.324434280395508
2011-09-16,31.20844841003418
2011-09-19,31.003746032714844
2011-09-20,31.07880210876465
2011-09-21,29.850645065307617
2011-09-22,28.642986297607422
2011-09-23,28.88179588317871
2011-09-26,29.816551208496094
2011-09-27,30.068994522094727
2011-09-28,29.49585723876953
2011-09-29,29.877944946289062
2011-09-30,28.18583869934082
2011-10-03,27.7628116607666
2011-10-04,28.745332717895508
2011-10-05,29.52314567565918
2011-10-06,30.362384796142578
2011-10-07,30.02805519104004
2011-10-10,30.969629287719727
2011-10-11,31.153850555419922
2011-10-12,31.747438430786133
2011-10-13,31.64511489868164
2011-10-14,32.416114807128906
2011-10-17,31.331253051757812
2011-10-18,32.607154846191406
2011-10-19,31.822509765625
2011-10-20,31.713340759277344
2011-10-21,32.35470199584961
2011-10-24,32.518455505371094
2011-10-25,31.740623474121094
2011-10-26,32.170494079589844
2011-10-27,34.21055603027344
2011-10-28,33.84893798828125
2011-10-31,32.83230972290039
2011-11-01,32.96195983886719
2011-11-02,33.97175598144531
2011-11-03,35.356815338134766
2011-11-04,34.97475051879883
2011-11-07,34.7222785949707
2011-11-08,35.85012435913086
2011-11-09,34.46097183227539
2011-11-10,34.77042770385742
2011-11-11,35.32058334350586
2011-11-14,35.04551315307617
2011-11-15,35.34122848510742
2011-11-16,34.68102264404297
2011-11-17,34.08271408081055
2011-11-18,34.18587875366211
2011-11-21,33.62882614135742
2011-11-22,33.22308349609375
2011-11-23,32.36345291137695
2011-11-25,32.3978271484375
2011-11-28,33.79387664794922
2011-11-29,33.7663688659668
2011-11-30,35.93267059326172
2011-12-01,35.65068435668945
2011-12-02,35.32058334350586
2011-12-05,35.85012435913086
2011-12-06,35.74009704589844
2011-12-07,35.7469596862793
2011-12-08,34.74292755126953
2011-12-09,35.44437026977539
2011-12-12,34.64664077758789
2011-12-13,34.26152420043945
2011-12-14,33.67009735107422
2011-12-15,33.60820770263672
2011-12-16,33.78700256347656
2011-12-19,32.95487594604492
2011-12-20,34.15836715698242
2011-12-21,32.301544189453125
2011-12-22,31.07056427001953
2011-12-23,31.833921432495117
2011-12-27,31.888935089111328
2011-12-28,31.386919021606445
2011-12-29,32.067745208740234
2011-12-30,32.040225982666016
2012-01-03,32.817325592041016
2012-01-04,33.03052520751953
2012-01-05,32.817325592041016
2012-01-06,32.425357818603516
2012-01-09,32.93423843383789
2012-01-10,33.491294860839844
2012-01-11,32.89299392700195
2012-01-12,33.86952209472656
2012-01-13,33.381256103515625
2012-01-17,33.73199462890625
2012-01-18,34.25464630126953
2012-01-19,34.24776840209961
2012-01-20,33.92455291748047
2012-01-23,34.20648956298828
2012-01-24,34.825435638427734
2012-01-25,35.82949447631836
2012-01-26,35.808860778808594
2012-01-27,35.533775329589844
2012-01-30,35.56816101074219
2012-01-31,35.3343391418457
2012-02-01,35.67820739746094
2012-02-02,35.382484436035156
2012-02-03,36.077064514160156
2012-02-06,36.702880859375
2012-02-07,35.7056999206543
2012-02-08,35.80198669433594
2012-02-09,36.269622802734375
2012-02-10,35.89827346801758
2012-02-13,36.31087875366211
2012-02-14,35.499393463134766
2012-02-15,35.32612228393555
2012-02-16,35.610286712646484
2012-02-17,35.693458557128906
2012-02-21,35.95683288574219
2012-02-22,36.012271881103516
2012-02-23,35.395442962646484
2012-02-24,35.26374435424805
2012-02-27,35.381568908691406
2012-02-28,35.104347229003906
2012-02-29,34.86869812011719
2012-03-01,34.77858352661133
2012-03-02,34.81325149536133
2012-03-05,34.34889221191406
2012-03-06,33.822147369384766
2012-03-07,34.02313232421875
2012-03-08,34.42512512207031
2012-03-09,34.64690017700195
2012-03-12,34.958797454833984
2012-03-13,35.88058090209961
2012-03-14,35.84592819213867
2012-03-15,36.03997802734375
2012-03-16,36.296424865722656
2012-03-19,35.90831756591797
2012-03-20,35.71424865722656
2012-03-21,36.00534439086914
2012-03-22,36.03997802734375
2012-03-23,35.49245834350586
2012-03-26,35.58948516845703
2012-03-27,35.610286712646484
2012-03-28,35.866737365722656
2012-03-29,35.94990158081055
2012-03-30,36.16475296020508
2012-04-02,36.41425323486328
2012-04-03,35.88751220703125
2012-04-04,35.5964241027832
2012-04-05,35.31919860839844
2012-04-09,34.88949203491211
2012-04-10,34.40433120727539
2012-04-11,34.466712951660156
2012-04-12,35.36077880859375
2012-04-13,34.716209411621094
2012-04-16,34.79246139526367
2012-04-17,35.40236282348633
2012-04-18,35.0350227355957
2012-04-19,34.70927810668945
2012-04-20,34.840972900390625
2012-04-23,34.61919021606445
2012-04-24,35.28453826904297
2012-04-25,35.52019119262695
2012-04-26,35.95683288574219
2012-04-27,36.50434875488281
2012-04-30,36.41425323486328
2012-05-01,34.08552169799805
2012-05-02,34.30730056762695
2012-05-03,34.21028518676758
2012-05-04,33.773624420166016
2012-05-07,33.752845764160156
2012-05-08,34.07166290283203
2012-05-09,33.65238571166992
2012-05-10,33.88998031616211
2012-05-11,33.66637420654297
2012-05-14,33.393856048583984
2012-05-15,33.2052001953125
2012-05-16,32.96062469482422
2012-05-17,32.27583694458008
2012-05-18,32.094146728515625
2012-05-21,32.68111801147461
2012-05-22,32.96760940551758
2012-05-23,33.44276809692383
2012-05-24,33.33097457885742
2012-05-25,33.03749465942383
2012-05-29,33.50566101074219
2012-05-30,32.90471267700195
2012-05-31,32.68111801147461
2012-06-01,31.8845272064209
2012-06-04,31.493227005004883
2012-06-05,31.311540603637695
2012-06-06,32.101158142089844
2012-06-07,32.42957305908203
2012-06-08,32.625221252441406
2012-06-11,32.625221252441406
2012-06-12,32.87675476074219
2012-06-13,32.49943161010742
2012-06-14,32.48545837402344
2012-06-15,32.611244201660156
2012-06-18,32.59726333618164
2012-06-19,32.82086944580078
2012-06-20,32.15704345703125
2012-06-21,31.835601806640625
2012-06-22,31.940439224243164
2012-06-25,31.101913452148438
2012-06-26,30.80843162536621
2012-06-27,31.171789169311523
2012-06-28,30.94818687438965
2012-06-29,32.5483512878418
2012-07-02,31.723814010620117
2012-07-03,31.821632385253906
2012-07-05,32.01030731201172
2012-07-06,31.556119918823242
2012-07-09,31.3953914642334
2012-07-10,31.199739456176758
2012-07-11,31.04602813720703
2012-07-12,30.766502380371094
2012-07-13,31.402387619018555
2012-07-16,31.24167251586914
2012-07-17,31.591049194335938
2012-07-18,32.95362854003906
2012-07-19,32.86280059814453
2012-07-20,32.31776428222656
2012-07-23,32.352699279785156
2012-07-24,31.688858032226562
2012-07-25,31.863555908203125
2012-07-26,32.625221252441406
2012-07-27,33.56155776977539
2012-07-30,33.49168395996094
2012-07-31,33.37989044189453
2012-08-01,33.191219329833984
2012-08-02,33.128326416015625
2012-08-03,33.88998031616211
2012-08-06,34.19742202758789
2012-08-07,34.7913818359375
2012-08-08,34.92414474487305
2012-08-09,35.14775085449219
2012-08-10,35.81157684326172
2012-08-13,35.74171447753906
2012-08-14,36.202884674072266
2012-08-15,36.28034210205078
2012-08-16,36.68173599243164
2012-08-17,36.829620361328125
2012-08-20,36.78736877441406
2012-08-21,36.8366584777832
2012-08-22,36.37892532348633
2012-08-23,36.24513244628906
2012-08-24,36.42118835449219
2012-08-27,36.3366813659668
2012-08-28,36.322593688964844
2012-08-29,36.29444122314453
2012-08-30,35.73106002807617
2012-08-31,35.716983795166016
2012-09-04,35.097286224365234
2012-09-05,34.505760192871094
2012-09-06,35.19587707519531
2012-09-07,35.06911087036133
2012-09-10,35.048004150390625
2012-09-11,34.80153274536133
2012-09-12,34.80153274536133
2012-09-13,35.188846588134766
2012-09-14,35.07615280151367
2012-09-17,35.378971099853516
2012-09-18,35.59023666381836
2012-09-19,35.60430908203125
2012-09-20,35.50571823120117
2012-09-21,35.280372619628906
2012-09-24,35.2310791015625
2012-09-25,34.01282501220703
2012-09-26,33.73114013671875
2012-09-27,34.048038482666016
2012-09-28,33.9916877746582
2012-10-01,33.75226974487305
2012-10-02,33.82268142700195
2012-10-03,34.1959114074707
2012-10-04,34.54096984863281
2012-10-05,34.63955307006836
2012-10-08,34.59025955200195
2012-10-09,34.505760192871094
2012-10-10,34.00578689575195
2012-10-11,34.02689743041992
2012-10-12,34.048038482666016
2012-10-15,34.0832405090332
2012-10-16,34.421260833740234
2012-10-17,34.724063873291016
2012-10-18,34.92827606201172
2012-10-19,33.97760772705078
2012-10-22,33.956485748291016
2012-10-23,33.32271194458008
2012-10-24,33.33678436279297
2012-10-25,33.77339553833008
2012-10-26,33.68888473510742
2012-10-31,34.104366302490234
2012-11-01,35.477561950683594
2012-11-02,35.07615280151367
2012-11-05,35.56205749511719
2012-11-06,36.23807907104492
2012-11-07,35.407127380371094
2012-11-08,35.0550422668457
2012-11-09,35.315589904785156
2012-11-12,35.44938659667969
2012-11-13,35.146583557128906
2012-11-14,34.344242095947266
2012-11-15,34.18093490600586
2012-11-16,34.216434478759766
2012-11-19,34.75606918334961
2012-11-20,34.429447174072266
2012-11-21,34.4720573425293
2012-11-23,34.876766204833984
2012-11-26,34.69215774536133
2012-11-27,34.93356704711914
2012-11-28,35.480308532714844
2012-11-29,35.91341781616211
2012-11-30,35.66489791870117
2012-12-03,35.21758270263672
2012-12-04,35.31698226928711
2012-12-05,35.9631233215332
2012-12-06,36.06961441040039
2012-12-07,36.105125427246094
2012-12-10,36.37493133544922
2012-12-11,36.58084487915039
2012-12-12,36.65184783935547
2012-12-13,36.68024444580078
2012-12-14,36.7441520690918
2012-12-17,37.099178314208984
2012-12-18,37.70980453491211
2012-12-19,37.75950622558594
2012-12-20,37.80919647216797
2012-12-21,37.63880157470703
2012-12-24,37.52518844604492
2012-12-26,37.39738082885742
2012-12-27,37.39738082885742
2012-12-28,37.02106475830078
2012-12-31,37.603294372558594
2013-01-02,38.76773452758789
2013-01-03,38.95235061645508
2013-01-04,39.101463317871094
2013-01-07,38.83876037597656
2013-01-08,38.49082565307617
2013-01-09,38.83876037597656
2013-01-10,39.15116500854492
2013-01-11,39.08015441894531
2013-01-14,39.27896499633789
2013-01-15,39.058860778808594
2013-01-16,38.74643325805664
2013-01-17,39.30027389526367
2013-01-18,39.68368911743164
2013-01-22,40.3440055847168
2013-01-23,40.3795166015625
2013-01-24,40.66352844238281
2013-01-25,40.80553436279297
2013-01-28,40.67771911621094
2013-01-29,40.80553436279297
2013-01-30,40.62092590332031
2013-01-31,40.64932632446289
2013-02-01,41.23866271972656
2013-02-04,40.81972885131836
2013-02-05,40.407928466796875
2013-02-06,40.784236907958984
2013-02-07,40.80553436279297
2013-02-08,40.82683563232422
2013-02-11,40.990142822265625
2013-02-12,41.23866271972656
2013-02-13,41.54613494873047
2013-02-14,41.7678108215332
2013-02-15,41.682003021240234
2013-02-19,41.87507247924805
2013-02-20,41.295860290527344
2013-02-21,40.75240707397461
2013-02-22,40.95261764526367
2013-02-25,39.880008697509766
2013-02-26,40.130287170410156
2013-02-27,40.94546890258789
2013-02-28,40.54502868652344
2013-03-01,40.094520568847656
2013-03-04,39.71553421020508
2013-03-05,40.22323226928711
2013-03-06,40.301910400390625
2013-03-07,40.3877067565918
2013-03-08,40.966922760009766
2013-03-11,41.10993576049805
2013-03-12,40.63084411621094
2013-03-13,40.1874885559082
2013-03-14,41.13139724731445
2013-03-15,41.18144226074219
2013-03-18,40.709495544433594
2013-03-19,40.72380447387695
2013-03-20,40.83821487426758
2013-03-21,40.38056945800781
2013-03-22,40.6093864440918
2013-03-25,39.92291259765625
2013-03-26,39.67978286743164
2013-03-27,39.586830139160156
2013-03-28,39.95151138305664
2013-04-01,39.3365478515625
2013-04-02,39.25074005126953
2013-04-03,39.279335021972656
2013-04-04,40.1016960144043
2013-04-05,39.85139846801758
2013-04-08,40.037315368652344
2013-04-09,40.423465728759766
2013-04-10,40.81675338745117
2013-04-11,40.509281158447266
2013-04-12,39.92291259765625
2013-04-15,38.32112121582031
2013-04-16,38.87889099121094
2013-04-17,38.313987731933594
2013-04-18,38.128047943115234
2013-04-19,38.24246597290039
2013-04-22,38.46413040161133
2013-04-23,39.07196807861328
2013-04-24,39.52960205078125
2013-04-25,39.60826873779297
2013-04-26,38.92894744873047
2013-04-29,39.55107498168945
2013-04-30,39.69407653808594
2013-05-01,38.82884216308594
2013-05-02,39.90144729614258
2013-05-03,40.63084411621094
2013-05-06,40.97407531738281
2013-05-07,40.44491958618164
2013-05-08,40.88111114501953
2013-05-09,41.26726531982422
2013-05-10,41.44603729248047
2013-05-13,41.34590530395508
2013-05-14,42.18970489501953
2013-05-15,42.124908447265625
2013-05-16,41.786468505859375
2013-05-17,42.74417495727539
2013-05-20,42.70096969604492
2013-05-21,42.32652282714844
2013-05-22,41.685665130615234
2013-05-23,41.14558410644531
2013-05-24,41.00157165527344
2013-05-28,41.52003479003906
2013-05-29,41.239200592041016
2013-05-30,41.6280403137207
2013-05-31,41.37602233886719
2013-06-03,41.5848388671875
2013-06-04,41.15277862548828
2013-06-05,40.288692474365234
2013-06-06,40.55513000488281
2013-06-07,41.49842071533203
2013-06-10,41.397613525390625
2013-06-11,40.63433837890625
2013-06-12,40.2454833984375
2013-06-13,40.86475372314453
2013-06-14,40.425498962402344
2013-06-17,40.72793960571289
2013-06-18,41.289615631103516
2013-06-19,40.61992645263672
2013-06-20,39.15815734863281
2013-06-21,39.431785583496094
2013-06-24,38.884525299072266
2013-06-25,39.48219680786133
2013-06-26,39.82783889770508
2013-06-27,39.88544845581055
2013-06-28,39.27338409423828
2013-07-01,39.856632232666016
2013-07-02,39.89984893798828
2013-07-03,39.741432189941406
2013-07-05,40.63433837890625
2013-07-08,40.84315490722656
2013-07-09,41.4840202331543
2013-07-10,41.11678695678711
2013-07-11,41.67124557495117
2013-07-12,41.203189849853516
2013-07-15,41.31121063232422
2013-07-16,41.19599914550781
2013-07-17,41.28239822387695
2013-07-18,41.57764434814453
2013-07-19,42.3409309387207
2013-07-22,43.392250061035156
2013-07-23,43.370628356933594
2013-07-24,43.20503234863281
2013-07-25,43.025001525878906
2013-07-26,43.06101608276367
2013-07-29,43.04661178588867
2013-07-30,43.557865142822266
2013-07-31,44.19153594970703
2013-08-01,45.0412483215332
2013-08-02,45.0412483215332
2013-08-05,44.89002227783203
2013-08-06,44.92604064941406
2013-08-07,44.385963439941406
2013-08-08,44.86842346191406
2013-08-09,44.57318878173828
2013-08-12,45.0052490234375
2013-08-13,44.94043731689453
2013-08-14,44.99116897583008
2013-08-15,44.12861251831055
2013-08-16,44.411285400390625
2013-08-19,44.30257034301758
2013-08-20,44.62149429321289
2013-08-21,44.12861251831055
2013-08-22,44.96216583251953
2013-08-23,44.91142654418945
2013-08-26,44.75922393798828
2013-08-27,43.91115188598633
2013-08-28,43.84591293334961
2013-08-29,43.93289566040039
2013-08-30,43.758934020996094
2013-09-03,43.99813461303711
2013-09-04,44.45478057861328
2013-09-05,44.70124053955078
2013-09-06,44.5562744140625
2013-09-09,45.3028564453125
2013-09-10,46.143680572509766
2013-09-11,46.09292984008789
2013-09-12,46.107425689697266
2013-09-13,46.41911697387695
2013-09-16,46.77428436279297
