Date,FIS
2010-08-05,21.585636138916016
2010-08-06,21.616844177246094
2010-08-09,21.75731086730957
2010-08-10,21.148616790771484
2010-08-11,20.57112693786621
2010-08-12,20.57892417907715
2010-08-13,20.680377960205078
2010-08-16,20.55551528930664
2010-08-17,20.945714950561523
2010-08-18,20.93010139465332
2010-08-19,20.62574577331543
2010-08-20,20.67257308959961
2010-08-23,20.48527717590332
2010-08-24,20.157514572143555
2010-08-25,20.02484703063965
2010-08-26,20.02484703063965
2010-08-27,20.75061798095703
2010-08-30,20.391637802124023
2010-08-31,20.173131942749023
2010-09-01,20.63355255126953
2010-09-02,21.265674591064453
2010-09-03,21.460769653320312
2010-09-07,21.250062942504883
2010-09-08,21.35151481628418
2010-09-09,21.39052963256836
2010-09-10,21.35932731628418
2010-09-13,21.59343910217285
2010-09-14,21.49962043762207
2010-09-15,21.491804122924805
2010-09-16,21.491804122924805
2010-09-17,21.42143440246582
2010-09-20,21.60907554626465
2010-09-21,21.413619995117188
2010-09-22,21.358896255493164
2010-09-23,21.1712589263916
2010-09-24,21.530887603759766
2010-09-27,21.42143440246582
2010-09-28,21.5152587890625
2010-09-29,21.397991180419922
2010-09-30,21.210355758666992
2010-10-01,21.10090446472168
2010-10-04,20.77254295349121
2010-10-05,20.991445541381836
2010-10-06,20.960172653198242
2010-10-07,20.85854148864746
2010-10-08,20.95235252380371
2010-10-11,21.1712589263916
2010-10-12,21.54652214050293
2010-10-13,21.804527282714844
2010-10-14,21.796701431274414
2010-10-15,21.945240020751953
2010-10-18,22.234514236450195
2010-10-19,22.06252098083496
2010-10-20,22.45342254638672
2010-10-21,22.257978439331055
2010-10-22,22.359607696533203
2010-10-25,22.531606674194336
2010-10-26,22.06252098083496
2010-10-27,21.429250717163086
2010-10-28,21.11653709411621
2010-10-29,21.18689727783203
2010-11-01,21.44489288330078
2010-11-02,21.468339920043945
2010-11-03,21.569988250732422
2010-11-04,21.74198341369629
2010-11-05,21.8514347076416
2010-11-08,21.702896118164062
2010-11-09,21.616891860961914
2010-11-10,21.78107452392578
2010-11-11,21.569988250732422
2010-11-12,21.26508331298828
2010-11-15,21.358896255493164
2010-11-16,21.155635833740234
2010-11-17,20.913267135620117
2010-11-18,21.202537536621094
2010-11-19,21.405799865722656
2010-11-22,21.538713455200195
2010-11-23,21.139989852905273
2010-11-24,21.468339920043945
2010-11-26,21.3354434967041
2010-11-29,21.210355758666992
2010-11-30,21.030532836914062
2010-12-01,21.702896118164062
2010-12-02,22.007795333862305
2010-12-03,22.265790939331055
2010-12-06,21.906160354614258
2010-12-07,22.05470085144043
2010-12-08,22.195425033569336
2010-12-09,22.007795333862305
2010-12-10,22.08597755432129
2010-12-13,21.82015609741211
2010-12-14,21.734161376953125
2010-12-15,21.554027557373047
2010-12-16,21.804649353027344
2010-12-17,21.491357803344727
2010-12-20,21.295564651489258
2010-12-21,21.248571395874023
2010-12-22,21.31906509399414
2010-12-23,21.397382736206055
2010-12-27,21.4757022857666
2010-12-28,21.554027557373047
2010-12-29,21.74200439453125
2010-12-30,21.671506881713867
2010-12-31,21.45220184326172
2011-01-03,22.03177833557129
2011-01-04,21.890804290771484
2011-01-05,22.27458381652832
2011-01-06,22.227582931518555
2011-01-07,22.313739776611328
2011-01-10,22.34507179260254
2011-01-11,22.462553024291992
2011-01-12,23.12827491760254
2011-01-13,23.214431762695312
2011-01-14,23.590377807617188
2011-01-18,23.653034210205078
2011-01-19,23.36324691772461
2011-01-20,23.43373680114746
2011-01-21,23.504222869873047
2011-01-24,23.974151611328125
2011-01-25,24.02897834777832
2011-01-26,24.11513328552246
2011-01-27,24.130788803100586
2011-01-28,23.715688705444336
2011-01-31,23.833173751831055
2011-02-01,24.334436416625977
2011-02-02,24.303098678588867
2011-02-03,24.177776336669922
2011-02-04,24.248275756835938
2011-02-07,24.248275756835938
2011-02-08,24.961002349853516
2011-02-09,24.81218910217285
2011-02-10,24.906169891357422
2011-02-11,24.976659774780273
2011-02-14,24.859182357788086
2011-02-15,24.867015838623047
2011-02-16,24.679039001464844
2011-02-17,24.88267707824707
2011-02-18,25.17247200012207
2011-02-22,24.639883041381836
2011-02-23,24.209115982055664
2011-02-24,24.45191764831543
2011-02-25,25.086313247680664
2011-02-28,25.368274688720703
2011-03-01,25.368274688720703
2011-03-02,24.8356876373291
2011-03-03,24.89051055908203
2011-03-04,24.694719314575195
2011-03-07,24.169960021972656
2011-03-08,24.780858993530273
2011-03-09,24.749530792236328
2011-03-10,24.271774291992188
2011-03-11,24.45974349975586
2011-03-14,24.271774291992188
2011-03-15,23.918752670288086
2011-03-16,23.714792251586914
2011-03-17,23.856000900268555
2011-03-18,24.240392684936523
2011-03-21,24.60910415649414
2011-03-22,24.836599349975586
2011-03-23,24.703235626220703
2011-03-24,25.18177032470703
2011-03-25,25.13469886779785
2011-03-28,24.96211051940918
2011-03-29,25.385732650756836
2011-03-30,25.723052978515625
2011-03-31,25.644609451293945
2011-04-01,26.0682315826416
2011-04-04,25.97409439086914
2011-04-05,25.872112274169922
2011-04-06,26.044696807861328
2011-04-07,26.036849975585938
2011-04-08,25.7465877532959
2011-04-11,25.911333084106445
2011-04-12,25.887798309326172
2011-04-13,26.052541732788086
2011-04-14,25.997631072998047
2011-04-15,26.09176254272461
2011-04-18,25.707365036010742
2011-04-19,25.770124435424805
2011-04-20,26.2172794342041
2011-04-21,26.013317108154297
2011-04-25,26.0682315826416
2011-04-26,26.044696807861328
2011-04-27,26.170215606689453
2011-04-28,25.644609451293945
2011-04-29,25.97409439086914
2011-05-02,25.84072494506836
2011-05-03,26.311420440673828
2011-05-04,25.919178009033203
2011-05-05,25.723052978515625
2011-05-06,25.487714767456055
2011-05-09,25.472026824951172
2011-05-10,25.5347843170166
2011-05-11,25.37004852294922
2011-05-12,25.495559692382812
2011-05-13,25.283756256103516
2011-05-16,25.04840660095215
2011-05-17,24.96211051940918
2011-05-18,25.158233642578125
2011-05-19,25.291593551635742
2011-05-20,25.07193946838379
2011-05-23,24.703235626220703
2011-05-24,24.44436264038086
2011-05-25,24.63263511657715
2011-05-26,24.65616798400879
2011-05-27,24.993488311767578
2011-05-31,25.24453353881836
2011-06-01,24.79737663269043
2011-06-02,24.79737663269043
2011-06-03,24.483579635620117
2011-06-06,24.420820236206055
2011-06-07,24.781688690185547
2011-06-08,24.45220947265625
2011-06-09,24.9464168548584
2011-06-10,24.7659912109375
2011-06-13,24.624786376953125
2011-06-14,24.80550765991211
2011-06-15,24.200496673583984
2011-06-16,24.231922149658203
2011-06-17,24.349781036376953
2011-06-20,24.530500411987305
2011-06-21,24.577640533447266
2011-06-22,24.43621063232422
2011-06-23,23.839061737060547
2011-06-24,23.62691307067871
2011-06-27,23.736909866333008
2011-06-28,23.776199340820312
2011-06-29,24.043350219726562
2011-06-30,24.192636489868164
2011-07-01,24.373355865478516
2011-07-05,24.17691993713379
2011-07-06,24.31049346923828
2011-07-07,24.60907554626465
2011-07-08,24.32621192932129
2011-07-11,23.76048469543457
2011-07-12,23.595476150512695
2011-07-13,23.56405258178711
2011-07-14,23.257614135742188
2011-07-15,23.281185150146484
2011-07-18,22.794036865234375
2011-07-19,23.399051666259766
2011-07-20,23.941200256347656
2011-07-21,24.137632369995117
2011-07-22,23.94905662536621
2011-07-25,23.81547737121582
2011-07-26,23.839061737060547
2011-07-27,23.56405258178711
2011-07-28,24.082630157470703
2011-07-29,23.58762550354004
2011-08-01,23.06118392944336
2011-08-02,22.196880340576172
2011-08-03,22.7783203125
2011-08-04,22.134021759033203
2011-08-05,22.739030838012695
2011-08-08,20.979000091552734
2011-08-09,21.945453643798828
2011-08-10,21.00257110595703
2011-08-11,21.890445709228516
2011-08-12,22.06330680847168
2011-08-15,22.196880340576172
2011-08-16,22.05544662475586
2011-08-17,21.898300170898438
2011-08-18,21.151857376098633
2011-08-19,20.94757080078125
2011-08-22,21.2147159576416
2011-08-23,22.000452041625977
2011-08-24,21.662580490112305
2011-08-25,21.19114875793457
2011-08-26,21.50543975830078
2011-08-29,22.047588348388672
2011-08-30,22.07901954650879
2011-08-31,22.141883850097656
2011-09-01,21.88259506225586
2011-09-02,21.073287963867188
2011-09-06,20.224695205688477
2011-09-07,21.073287963867188
2011-09-08,20.798280715942383
2011-09-09,19.933979034423828
2011-09-12,20.043981552124023
2011-09-13,20.075407028198242
2011-09-14,20.272226333618164
2011-09-15,20.61075210571289
2011-09-16,20.87055015563965
2011-09-19,20.484790802001953
2011-09-20,20.484790802001953
2011-09-21,19.587295532226562
2011-09-22,19.02046012878418
2011-09-23,18.973230361938477
2011-09-26,19.32750129699707
2011-09-27,19.721141815185547
2011-09-28,19.421972274780273
2011-09-29,19.516447067260742
2011-09-30,19.14643096923828
2011-10-03,18.46150779724121
2011-10-04,19.264522552490234
2011-10-05,19.154294967651367
2011-10-06,19.831348419189453
2011-10-07,19.516447067260742
2011-10-10,20.05966567993164
2011-10-11,20.106903076171875
2011-10-12,20.343082427978516
2011-10-13,20.26435661315918
2011-10-14,20.547767639160156
2011-10-17,20.162012100219727
2011-10-18,20.72096824645996
2011-10-19,20.130517959594727
2011-10-20,20.03604507446289
2011-10-21,20.29584312438965
2011-10-24,20.807567596435547
2011-10-25,20.398189544677734
2011-10-26,20.713098526000977
2011-10-27,21.500375747680664
2011-10-28,21.31929588317871
2011-10-31,20.61075210571289
2011-11-01,19.524316787719727
2011-11-02,19.358999252319336
2011-11-03,20.083288192749023
2011-11-04,19.86284637451172
2011-11-07,20.201370239257812
2011-11-08,20.46117401123047
2011-11-09,19.579429626464844
2011-11-10,19.752634048461914
2011-11-11,20.29584312438965
2011-11-14,19.681777954101562
2011-11-15,19.59517478942871
2011-11-16,19.264522552490234
2011-11-17,18.60321044921875
2011-11-18,18.642578125
2011-11-21,18.398521423339844
2011-11-22,17.97339630126953
2011-11-23,17.934030532836914
2011-11-25,17.776582717895508
2011-11-28,18.28042984008789
2011-11-29,17.941904067993164
2011-11-30,18.965362548828125
2011-12-01,19.37474822998047
2011-12-02,19.610912322998047
2011-12-05,20.146268844604492
2011-12-06,19.87859344482422
2011-12-07,20.437559127807617
2011-12-08,19.831348419189453
2011-12-09,20.24860954284668
2011-12-12,20.004558563232422
2011-12-13,19.86284637451172
2011-12-14,20.028507232666016
2011-12-15,19.902286529541016
2011-12-16,20.05216407775879
2011-12-19,19.73663330078125
2011-12-20,20.407140731811523
2011-12-21,20.557022094726562
2011-12-22,20.856773376464844
2011-12-23,20.982988357543945
2011-12-27,21.030323028564453
2011-12-28,20.777889251708984
2011-12-29,20.927780151367188
2011-12-30,20.9751033782959
2012-01-03,21.053993225097656
2012-01-04,21.06188201904297
2012-01-05,21.219642639160156
2012-01-06,20.84889030456543
2012-01-09,21.290639877319336
2012-01-10,21.432626724243164
2012-01-11,21.479961395263672
2012-01-12,21.377408981323242
2012-01-13,21.25119400024414
2012-01-17,21.32219123840332
2012-01-18,21.606170654296875
2012-01-19,21.771821975708008
2012-01-20,21.961151123046875
2012-01-23,22.055801391601562
2012-01-24,22.126808166503906
2012-01-25,22.347667694091797
2012-01-26,22.41077995300293
2012-01-27,22.52121925354004
2012-01-30,22.52910041809082
2012-01-31,22.52910041809082
2012-02-01,22.639543533325195
2012-02-02,22.678985595703125
2012-02-03,23.19172477722168
2012-02-06,23.08129119873047
2012-02-07,22.797313690185547
2012-02-08,22.73420524597168
2012-02-09,22.69476318359375
2012-02-10,22.600099563598633
2012-02-13,22.876184463500977
2012-02-14,24.485424041748047
2012-02-15,24.80095100402832
2012-02-16,24.580076217651367
2012-02-17,24.217212677001953
2012-02-21,24.272428512573242
2012-02-22,24.240880966186523
2012-02-23,24.540632247924805
2012-02-24,24.509084701538086
2012-02-27,24.627408981323242
2012-02-28,24.832508087158203
2012-02-29,25.029705047607422
2012-03-01,25.18747901916504
2012-03-02,24.603744506835938
2012-03-05,24.80095100402832
2012-03-06,24.516965866088867
2012-03-07,24.785171508789062
2012-03-08,25.00604820251465
2012-03-09,24.99027442932129
2012-03-12,25.06915283203125
2012-03-13,25.297914505004883
2012-03-14,25.575735092163086
2012-03-15,26.05994987487793
2012-03-16,26.194887161254883
2012-03-19,26.099637985229492
2012-03-20,26.099637985229492
2012-03-21,26.099637985229492
2012-03-22,26.14726448059082
2012-03-23,26.16314697265625
2012-03-26,26.472719192504883
2012-03-27,26.31396484375
2012-03-28,26.234588623046875
2012-03-29,26.234588623046875
2012-03-30,26.290149688720703
2012-04-02,26.647342681884766
2012-04-03,26.377464294433594
2012-04-04,25.82975196838379
2012-04-05,25.86149787902832
2012-04-09,25.567811965942383
2012-04-10,25.575735092163086
2012-04-11,26.02025604248047
2012-04-12,26.10757827758789
2012-04-13,25.78212547302246
2012-04-16,26.075820922851562
2012-04-17,26.433029174804688
2012-04-18,26.520341873168945
2012-04-19,26.27427101135254
2012-04-20,26.25045394897461
2012-04-23,26.091699600219727
2012-04-24,25.90119171142578
2012-04-25,26.25045394897461
2012-04-26,26.694969177246094
2012-04-27,26.901357650756836
2012-04-30,26.726734161376953
2012-05-01,27.012483596801758
2012-05-02,26.87754249572754
2012-05-03,26.45684242248535
2012-05-04,26.13932228088379
2012-05-07,25.91706657409668
2012-05-08,25.59162139892578
2012-05-09,25.59162139892578
2012-05-10,25.84563636779785
2012-05-11,25.98851776123047
2012-05-14,25.790058135986328
2012-05-15,25.758304595947266
2012-05-16,25.813875198364258
2012-05-17,25.424915313720703
2012-05-18,24.90102767944336
2012-05-21,25.337604522705078
2012-05-22,25.885318756103516
2012-05-23,26.06788444519043
2012-05-24,26.16314697265625
2012-05-25,26.0520076751709
2012-05-29,26.464771270751953
2012-05-30,26.155208587646484
2012-05-31,26.02025604248047
2012-06-01,24.90102767944336
2012-06-04,24.79783821105957
2012-06-05,25.1629695892334
2012-06-06,25.512237548828125
2012-06-07,25.488428115844727
2012-06-08,25.7106876373291
2012-06-11,25.361421585083008
2012-06-12,25.480487823486328
2012-06-13,25.87188148498535
2012-06-14,26.031625747680664
2012-06-15,26.375097274780273
2012-06-18,26.550827026367188
2012-06-19,26.694604873657227
2012-06-20,27.054048538208008
2012-06-21,26.35112953186035
2012-06-22,26.582782745361328
2012-06-25,25.95175552368164
2012-06-26,26.151451110839844
2012-06-27,26.92624282836914
2012-06-28,26.726552963256836
2012-06-29,27.221778869628906
2012-07-02,27.525318145751953
2012-07-03,27.796892166137695
2012-07-05,27.533302307128906
2012-07-06,27.3895263671875
2012-07-09,27.453428268432617
2012-07-10,27.070016860961914
2012-07-11,27.253740310668945
2012-07-12,27.10196876525879
2012-07-13,27.413490295410156
2012-07-16,27.397512435913086
2012-07-17,27.341602325439453
2012-07-18,26.46296501159668
2012-07-19,26.03961944580078
2012-07-20,25.664194107055664
2012-07-23,25.560359954833984
2012-07-24,25.568349838256836
2012-07-25,25.296772003173828
2012-07-26,25.32073402404785
2012-07-27,25.815963745117188
2012-07-30,25.28079605102539
2012-07-31,25.11305809020996
2012-08-01,24.52996063232422
2012-08-02,24.649776458740234
2012-08-03,25.137012481689453
2012-08-06,24.86543846130371
2012-08-07,24.793550491333008
2012-08-08,24.761606216430664
2012-08-09,24.793550491333008
2012-08-10,24.809528350830078
2012-08-13,24.753610610961914
2012-08-14,24.86543846130371
2012-08-15,24.66574478149414
2012-08-16,24.681720733642578
2012-08-17,24.897388458251953
2012-08-20,25.560359954833984
2012-08-21,25.544387817382812
2012-08-22,25.304763793945312
2012-08-23,25.336706161499023
2012-08-24,25.52840232849121
2012-08-27,25.496463775634766
2012-08-28,25.296772003173828
2012-08-29,25.336706161499023
2012-08-30,25.14500617980957
2012-08-31,25.160972595214844
2012-09-04,25.224882125854492
2012-09-05,25.472497940063477
2012-09-06,26.07157325744629
2012-09-07,26.103519439697266
2012-09-10,25.927783966064453
2012-09-11,25.52840232849121
2012-09-12,25.327465057373047
2012-09-13,25.657018661499023
2012-09-14,25.480186462402344
2012-09-17,25.898160934448242
2012-09-18,26.074983596801758
2012-09-19,25.994617462158203
2012-09-20,26.171445846557617
2012-09-21,26.235746383666992
2012-09-24,26.091066360473633
2012-09-25,25.93030548095703
2012-09-26,25.568603515625
2012-09-27,25.464111328125
2012-09-28,25.094358444213867
2012-10-01,24.829116821289062
2012-10-02,24.901447296142578
2012-10-03,24.91752815246582
2012-10-04,25.030065536499023
2012-10-05,25.319429397583008
2012-10-08,25.198863983154297
2012-10-09,24.90949821472168
2012-10-10,25.030065536499023
2012-10-11,25.295312881469727
2012-10-12,25.624862670898438
2012-10-15,26.00264549255371
2012-10-16,26.14733123779297
2012-10-17,26.219669342041016
2012-10-18,26.123212814331055
2012-10-19,26.050878524780273
2012-10-22,26.219669342041016
2012-10-23,26.18752098083496
2012-10-24,26.30809211730957
2012-10-25,26.15537452697754
2012-10-26,26.219669342041016
2012-10-31,26.420621871948242
2012-11-01,26.637643814086914
2012-11-02,26.943086624145508
2012-11-05,26.750171661376953
2012-11-06,27.91567611694336
2012-11-07,27.770980834960938
2012-11-08,27.59416389465332
2012-11-09,27.746877670288086
2012-11-12,28.044281005859375
2012-11-13,28.0844669342041
2012-11-14,27.63434600830078
2012-11-15,27.59416389465332
2012-11-16,28.132707595825195
2012-11-19,28.26129722595215
2012-11-20,28.550662994384766
2012-11-21,28.60693359375
2012-11-23,28.759658813476562
2012-11-26,28.79180335998535
2012-11-27,28.687314987182617
2012-11-28,29.01687240600586
2012-11-29,29.03293800354004
2012-11-30,29.01687240600586
2012-12-03,28.78375244140625
2012-12-04,29.113325119018555
2012-12-05,29.499134063720703
2012-12-06,29.716167449951172
2012-12-07,29.065095901489258
2012-12-10,29.290157318115234
2012-12-11,29.225862503051758
2012-12-12,29.185447692871094
2012-12-13,28.724748611450195
2012-12-14,28.676244735717773
2012-12-17,28.28830337524414
2012-12-18,28.42569923400879
2012-12-19,28.344865798950195
2012-12-20,28.660083770751953
2012-12-21,28.19939422607422
2012-12-24,28.247879028320312
2012-12-26,27.762937545776367
2012-12-27,27.948841094970703
2012-12-28,27.690200805664062
2012-12-31,28.13473129272461
2013-01-02,28.951047897338867
2013-01-03,28.748992919921875
2013-01-04,29.080364227294922
2013-01-07,28.934886932373047
2013-01-08,28.83789825439453
2013-01-09,29.112695693969727
2013-01-10,29.532976150512695
2013-01-11,29.904775619506836
2013-01-14,30.058330535888672
2013-01-15,29.71078872680664
2013-01-16,29.904775619506836
2013-01-17,29.945188522338867
2013-01-18,29.95327377319336
2013-01-22,30.454368591308594
2013-01-23,30.47862434387207
2013-01-24,30.090669631958008
2013-01-25,30.06641960144043
2013-01-28,29.775455474853516
2013-01-29,29.823945999145508
2013-01-30,30.042171478271484
2013-01-31,29.993677139282227
2013-02-01,30.43821144104004
2013-02-04,29.872440338134766
2013-02-05,30.131074905395508
2013-02-06,30.228071212768555
2013-02-07,29.96942710876465
2013-02-08,30.4058780670166
2013-02-11,30.357391357421875
2013-02-12,29.500648498535156
2013-02-13,30.06641960144043
2013-02-14,29.888601303100586
2013-02-15,29.492563247680664
2013-02-19,29.896696090698242
2013-02-20,30.114906311035156
2013-02-21,29.54105567932129
2013-02-22,29.904775619506836
2013-02-25,29.678466796875
2013-02-26,29.937101364135742
2013-02-27,30.470537185668945
2013-02-28,30.430131912231445
2013-03-01,30.43821144104004
2013-03-04,30.527114868164062
2013-03-05,30.939315795898438
2013-03-06,31.04439926147461
2013-03-07,30.333133697509766
2013-03-08,30.640262603759766
2013-03-11,31.076709747314453
2013-03-12,31.100967407226562
2013-03-13,31.30419158935547
2013-03-14,31.352951049804688
2013-03-15,31.133481979370117
2013-03-18,30.645750045776367
2013-03-19,30.889606475830078
2013-03-20,31.247276306152344
2013-03-21,31.239166259765625
2013-03-22,31.352951049804688
2013-03-25,31.287940979003906
2013-03-26,31.7187442779541
2013-03-27,31.7187442779541
2013-03-28,32.206485748291016
2013-04-01,32.27153015136719
2013-04-02,32.49911880493164
2013-04-03,32.43409729003906
2013-04-04,32.2958984375
2013-04-05,31.74314308166504
2013-04-08,31.832561492919922
2013-04-09,31.775644302368164
2013-04-10,32.54789733886719
2013-04-11,33.32826614379883
2013-04-12,33.125038146972656
2013-04-15,32.61293029785156
2013-04-16,33.04375457763672
2013-04-17,32.60479736328125
2013-04-18,32.718597412109375
2013-04-19,33.173824310302734
2013-04-22,33.003108978271484
2013-04-23,33.29574203491211
2013-04-24,33.27136993408203
2013-04-25,33.37704086303711
2013-04-26,33.15755844116211
2013-04-29,33.06000900268555
2013-04-30,34.181800842285156
2013-05-01,34.22244644165039
2013-05-02,34.40941619873047
2013-05-03,34.7264289855957
2013-05-06,34.58010482788086
2013-05-07,34.65326690673828
2013-05-08,35.41737365722656
2013-05-09,35.596229553222656
2013-05-10,35.596229553222656
2013-05-13,35.53932189941406
2013-05-14,35.74253463745117
2013-05-15,36.02702713012695
2013-05-16,36.181488037109375
2013-05-17,36.64483642578125
2013-05-20,36.79114532470703
2013-05-21,36.815528869628906
2013-05-22,36.72612380981445
2013-05-23,36.77488708496094
2013-05-24,36.70988082885742
2013-05-28,37.230106353759766
2013-05-29,36.636714935302734
2013-05-30,37.21385192871094
2013-05-31,36.4985237121582
2013-06-03,36.50664138793945
2013-06-04,36.02702713012695
2013-06-05,35.25478744506836
2013-06-06,35.87258529663086
2013-06-07,36.19774627685547
2013-06-10,36.34405517578125
2013-06-11,36.23838424682617
2013-06-12,35.82175827026367
2013-06-13,36.52430725097656
2013-06-14,35.650211334228516
2013-06-17,35.96064376831055
2013-06-18,36.21389389038086
2013-06-19,35.756412506103516
2013-06-20,34.816959381103516
2013-06-21,34.83328628540039
2013-06-24,34.743438720703125
2013-06-25,35.135555267333984
2013-06-26,35.08652877807617
2013-06-27,35.135555267333984
2013-06-28,34.996681213378906
2013-07-01,35.462310791015625
2013-07-02,34.964012145996094
2013-07-03,35.16822052001953
2013-07-05,35.64205551147461
2013-07-08,36.45895767211914
2013-07-09,36.29557800292969
2013-07-10,36.6468505859375
2013-07-11,37.04713439941406
2013-07-12,36.810218811035156
2013-07-15,36.802066802978516
2013-07-16,36.51615905761719
2013-07-17,36.54066848754883
2013-07-18,36.52430725097656
2013-07-19,36.246551513671875
2013-07-22,36.181209564208984
2013-07-23,36.38544845581055
2013-07-24,36.20570373535156
2013-07-25,36.39360809326172
2013-07-26,36.230228424072266
2013-07-29,36.17304229736328
2013-07-30,35.17640686035156
2013-07-31,35.25809860229492
2013-08-01,36.6386833190918
2013-08-02,37.03081130981445
2013-08-05,37.186012268066406
2013-08-06,37.52912139892578
2013-08-07,37.9212532043457
2013-08-08,38.01110076904297
2013-08-09,38.35420608520508
2013-08-12,38.729984283447266
2013-08-13,38.37870407104492
2013-08-14,38.36237335205078
2013-08-15,37.594486236572266
2013-08-16,37.66800308227539
2013-08-19,37.43927001953125
2013-08-20,37.43110275268555
2013-08-21,37.22686004638672
2013-08-22,37.41475296020508
2013-08-23,37.34122085571289
2013-08-26,37.10432434082031
2013-08-27,36.36909103393555
2013-08-28,36.197547912597656
2013-08-29,36.46713638305664
2013-08-30,36.32008361816406
2013-09-03,36.36092758178711
2013-09-04,36.36909103393555
2013-09-05,36.44263458251953
2013-09-06,36.85108184814453
2013-09-09,36.712196350097656
2013-09-10,37.5046272277832
2013-09-11,37.447425842285156
2013-09-12,37.52952194213867
2013-09-13,37.726524353027344
2013-09-16,38.24365234375
2013-09-17,38.45708465576172
