Date,RVTY
2011-07-25,24.860340118408203
2011-07-26,24.185649871826172
2011-07-27,23.342302322387695
2011-07-28,22.92061996459961
2011-07-29,22.92061996459961
2011-08-01,22.189712524414062
2011-08-02,21.599349975585938
2011-08-03,21.280746459960938
2011-08-04,20.043821334838867
2011-08-05,21.08397102355957
2011-08-08,20.343685150146484
2011-08-09,20.746625900268555
2011-08-10,20.493616104125977
2011-08-11,20.81221580505371
2011-08-12,21.11207389831543
2011-08-15,21.3557186126709
2011-08-16,21.18705177307129
2011-08-17,21.018369674682617
2011-08-18,19.818923950195312
2011-08-19,19.603408813476562
2011-08-22,19.52843475341797
2011-08-23,20.249977111816406
2011-08-24,20.502988815307617
2011-08-25,20.071935653686523
2011-08-26,20.521728515625
2011-08-29,21.346343994140625
2011-08-30,21.308868408203125
2011-08-31,21.43067741394043
2011-09-01,20.93403434753418
2011-09-02,20.268720626831055
2011-09-06,20.015705108642578
2011-09-07,20.66229248046875
2011-09-08,19.444110870361328
2011-09-09,19.003686904907227
2011-09-12,19.041170120239258
2011-09-13,19.25668716430664
2011-09-14,19.772077560424805
2011-09-15,19.753334045410156
2011-09-16,19.71585464477539
2011-09-19,19.27543830871582
2011-09-20,19.088022232055664
2011-09-21,18.282146453857422
2011-09-22,17.654312133789062
2011-09-23,18.029130935668945
2011-09-26,18.375852584838867
2011-09-27,18.713193893432617
2011-09-28,17.86046600341797
2011-09-29,18.347736358642578
2011-09-30,18.001026153564453
2011-10-03,17.279478073120117
2011-10-04,18.15096092224121
2011-10-05,17.804241180419922
2011-10-06,18.319625854492188
2011-10-07,16.80158233642578
2011-10-10,17.232620239257812
2011-10-11,17.588712692260742
2011-10-12,17.79486656188965
2011-10-13,17.569974899291992
2011-10-14,18.001026153564453
2011-10-17,17.43878746032715
2011-10-18,17.813610076904297
2011-10-19,17.663124084472656
2011-10-20,17.851226806640625
2011-10-21,18.236845016479492
2011-10-24,18.829378128051758
2011-10-25,18.41554832458496
2011-10-26,18.255657196044922
2011-10-27,19.544185638427734
2011-10-28,20.3248233795166
2011-10-31,19.440725326538086
2011-11-01,18.537817001342773
2011-11-02,18.62246322631836
2011-11-03,19.403106689453125
2011-11-04,18.396730422973633
2011-11-07,18.904621124267578
2011-11-08,19.177371978759766
2011-11-09,18.208635330200195
2011-11-10,18.1992244720459
2011-11-11,18.396730422973633
2011-11-14,18.29327964782715
2011-11-15,18.43436050415039
2011-11-16,18.06756019592285
2011-11-17,17.672529220581055
2011-11-18,17.719547271728516
2011-11-21,17.258697509765625
2011-11-22,16.854272842407227
2011-11-23,16.51568031311035
2011-11-25,16.449848175048828
2011-11-28,17.03296661376953
2011-11-29,16.83545684814453
2011-11-30,17.794801712036133
2011-12-01,17.823015213012695
2011-12-02,17.870046615600586
2011-12-05,18.020526885986328
2011-12-06,17.964086532592773
2011-12-07,18.14279556274414
2011-12-08,17.52204704284668
2011-12-09,17.832426071166992
2011-12-12,17.4091854095459
2011-12-13,17.03296661376953
2011-12-14,16.94832420349121
2011-12-15,17.55966567993164
2011-12-16,17.465612411499023
2011-12-19,17.333934783935547
2011-12-20,18.218032836914062
2011-12-21,18.18982696533203
2011-12-22,18.462566375732422
2011-12-23,18.641273498535156
2011-12-27,18.75413703918457
2011-12-28,18.387332916259766
2011-12-29,18.66949462890625
2011-12-30,18.810565948486328
2012-01-03,19.3748836517334
2012-01-04,19.158565521240234
2012-01-05,19.309053421020508
2012-01-06,19.86396026611328
2012-01-09,19.976821899414062
2012-01-10,20.465906143188477
2012-01-11,20.719844818115234
2012-01-12,21.039621353149414
2012-01-13,20.992591857910156
2012-01-17,21.350006103515625
2012-01-18,21.85002326965332
2012-01-19,22.06700897216797
2012-01-20,22.019832611083984
2012-01-23,21.906631469726562
2012-01-24,22.491561889648438
2012-01-25,22.755725860595703
2012-01-26,22.463254928588867
2012-01-27,22.63308334350586
2012-01-30,22.472692489624023
2012-01-31,22.623641967773438
2012-02-01,23.548208236694336
2012-02-02,23.293479919433594
2012-02-03,24.74637222290039
2012-02-06,24.529386520385742
2012-02-07,24.69919776916504
2012-02-08,24.802980422973633
2012-02-09,24.991670608520508
2012-02-10,24.42560577392578
2012-02-13,24.59542465209961
2012-02-14,24.604860305786133
2012-02-15,24.906763076782227
2012-02-16,25.34074592590332
2012-02-17,25.43507957458496
2012-02-21,25.08601951599121
2012-02-22,25.34074592590332
2012-02-23,25.142616271972656
2012-02-24,25.69924545288086
2012-02-27,25.60489273071289
2012-02-28,25.689809799194336
2012-02-29,25.47281837463379
2012-03-01,25.463394165039062
2012-03-02,25.227527618408203
2012-03-05,25.067153930664062
2012-03-06,24.39729881286621
2012-03-07,24.727497100830078
2012-03-08,25.10487937927246
2012-03-09,25.246402740478516
2012-03-12,24.953933715820312
2012-03-13,25.670948028564453
2012-03-14,25.49169158935547
2012-03-15,25.765281677246094
2012-03-16,25.75585174560547
2012-03-19,25.79358673095703
2012-03-20,25.680377960205078
2012-03-21,25.623775482177734
2012-03-22,25.519990921020508
2012-03-23,25.784160614013672
2012-03-26,26.265316009521484
2012-03-27,26.27474594116211
2012-03-28,26.0200138092041
2012-03-29,26.10492706298828
2012-03-30,26.095483779907227
2012-04-02,26.38796043395996
2012-04-03,26.133235931396484
2012-04-04,25.812458038330078
2012-04-05,25.803028106689453
2012-04-09,25.236961364746094
2012-04-10,24.51995086669922
2012-04-11,24.93505859375
2012-04-12,25.378477096557617
2012-04-13,24.774677276611328
2012-04-16,24.670894622802734
2012-04-17,25.274702072143555
2012-04-18,25.123355865478516
2012-04-19,24.962549209594727
2012-04-20,25.076061248779297
2012-04-23,24.839580535888672
2012-04-24,24.480134963989258
2012-04-25,25.293617248535156
2012-04-26,25.388212203979492
2012-04-27,26.05980682373047
2012-04-30,26.107101440429688
2012-05-01,26.419248580932617
2012-05-02,26.561134338378906
2012-05-03,26.457090377807617
2012-05-04,25.88007926940918
2012-05-07,26.040889739990234
2012-05-08,25.889543533325195
2012-05-09,25.54900550842285
2012-05-10,25.643600463867188
2012-05-11,25.634138107299805
2012-05-14,25.265233993530273
2012-05-15,25.009845733642578
2012-05-16,24.688230514526367
2012-05-17,24.536888122558594
2012-05-18,24.186904907226562
2012-05-21,24.79227638244629
2012-05-22,24.79227638244629
2012-05-23,24.811203002929688
2012-05-24,25.08551597595215
2012-05-25,24.97201156616211
2012-05-29,25.539548873901367
2012-05-30,25.20848274230957
2012-05-31,25.161190032958984
2012-06-01,24.404462814331055
2012-06-04,23.98826789855957
2012-06-05,24.139604568481445
2012-06-06,24.669321060180664
2012-06-07,24.669321060180664
2012-06-08,24.612560272216797
2012-06-11,24.167985916137695
2012-06-12,24.45176124572754
2012-06-13,24.243656158447266
2012-06-14,24.05448341369629
2012-06-15,24.177440643310547
2012-06-18,24.272031784057617
2012-06-19,24.981468200683594
2012-06-20,24.943635940551758
2012-06-21,24.23419952392578
2012-06-22,24.262575149536133
2012-06-25,23.477468490600586
2012-06-26,23.486927032470703
2012-06-27,23.82746124267578
2012-06-28,23.71394920349121
2012-06-29,24.404462814331055
2012-07-02,24.480134963989258
2012-07-03,24.85849952697754
2012-07-05,24.7071533203125
2012-07-06,24.007177352905273
2012-07-09,23.553144454956055
2012-07-10,23.118024826049805
2012-07-11,22.93829917907715
2012-07-12,22.881547927856445
2012-07-13,23.193706512451172
2012-07-16,23.06127166748047
2012-07-17,23.18423843383789
2012-07-18,23.800844192504883
2012-07-19,23.96210289001465
2012-07-20,23.57317543029785
2012-07-23,23.146297454833984
2012-07-24,22.65300750732422
2012-07-25,23.136808395385742
2012-07-26,23.60162925720215
2012-07-27,24.41744041442871
2012-07-30,24.303607940673828
2012-07-31,24.23720932006836
2012-08-01,24.09491539001465
2012-08-02,23.554197311401367
2012-08-03,25.404006958007812
2012-08-06,25.93522834777832
2012-08-07,26.580289840698242
2012-08-08,26.56131935119629
2012-08-09,26.523372650146484
2012-08-10,26.39056396484375
2012-08-13,26.38108253479004
2012-08-14,26.096498489379883
2012-08-15,26.14392852783203
2012-08-16,25.89728546142578
2012-08-17,25.963695526123047
2012-08-20,25.79294204711914
2012-08-21,26.12495994567871
2012-08-22,26.1154727935791
2012-08-23,26.001638412475586
2012-08-24,25.887807846069336
2012-08-27,25.81191635131836
2012-08-28,25.603221893310547
2012-08-29,25.43246841430664
2012-08-30,25.565271377563477
2012-08-31,25.89728546142578
2012-09-04,26.14392852783203
2012-09-05,26.162900924682617
2012-09-06,26.8364200592041
2012-09-07,27.083059310913086
2012-09-10,26.98820686340332
2012-09-11,27.301246643066406
2012-09-12,27.25381088256836
2012-09-13,27.889392852783203
2012-09-14,28.80006217956543
2012-09-17,28.54392433166504
2012-09-18,28.62930679321289
2012-09-19,28.534448623657227
2012-09-20,28.600854873657227
2012-09-21,28.505983352661133
2012-09-24,28.28780174255371
2012-09-25,28.088592529296875
2012-09-26,27.851442337036133
2012-09-27,28.03168487548828
2012-09-28,27.95578956604004
2012-10-01,27.898876190185547
2012-10-02,27.965274810791016
2012-10-03,28.268835067749023
2012-10-04,28.64828109741211
2012-10-05,28.8380069732666
2012-10-08,28.74314308166504
2012-10-09,28.183462142944336
2012-10-10,27.879898071289062
2012-10-11,28.012706756591797
2012-10-12,28.16448211669922
2012-10-15,28.297292709350586
2012-10-16,28.75262451171875
2012-10-17,28.980825424194336
2012-10-18,27.98246955871582
2012-10-19,27.16477394104004
2012-10-22,27.069684982299805
2012-10-23,26.470678329467773
2012-10-24,26.965097427368164
2012-10-25,27.09821128845215
2012-10-26,29.7509822845459
2012-10-31,29.4086971282959
2012-11-01,30.074262619018555
2012-11-02,29.741477966308594
2012-11-05,29.931644439697266
2012-11-06,29.874595642089844
2012-11-07,29.646390914916992
2012-11-08,29.161479949951172
2012-11-09,29.199506759643555
2012-11-12,28.96180534362793
2012-11-13,29.01885986328125
2012-11-14,28.65753936767578
2012-11-15,28.581478118896484
2012-11-16,28.705087661743164
2012-11-19,29.075902938842773
2012-11-20,29.380159378051758
2012-11-21,29.380159378051758
2012-11-23,29.931644439697266
2012-11-26,29.655900955200195
2012-11-27,29.437213897705078
2012-11-28,29.646390914916992
2012-11-29,29.874595642089844
2012-11-30,30.09327507019043
2012-12-03,29.865087509155273
2012-12-04,29.722461700439453
2012-12-05,29.570323944091797
2012-12-06,29.370656967163086
2012-12-07,29.266067504882812
2012-12-10,29.646390914916992
2012-12-11,30.08376693725586
2012-12-12,29.874595642089844
2012-12-13,29.8460636138916
2012-12-14,29.884096145629883
2012-12-17,30.340486526489258
2012-12-18,30.701791763305664
2012-12-19,30.226394653320312
2012-12-20,30.473600387573242
2012-12-21,29.969675064086914
2012-12-24,30.074262619018555
2012-12-26,29.80803108215332
2012-12-27,29.855571746826172
2012-12-28,29.50376319885254
2012-12-31,30.17885398864746
2013-01-02,30.511634826660156
2013-01-03,30.42605972290039
2013-01-04,31.53851890563965
2013-01-07,31.443435668945312
2013-01-08,31.39588737487793
2013-01-09,32.669986724853516
2013-01-10,32.99325942993164
2013-01-11,32.75555419921875
2013-01-14,32.527366638183594
2013-01-15,32.479827880859375
2013-01-16,32.39405822753906
2013-01-17,32.87046432495117
2013-01-18,33.489749908447266
2013-01-22,33.77559280395508
2013-01-23,33.62314987182617
2013-01-24,33.59457015991211
2013-01-25,33.97567367553711
2013-01-28,33.708885192871094
2013-01-29,33.60408401489258
2013-01-30,33.31825256347656
2013-01-31,33.57551574707031
2013-02-01,32.146358489990234
2013-02-04,31.927213668823242
2013-02-05,32.45124435424805
2013-02-06,32.85141372680664
2013-02-07,32.86091995239258
2013-02-08,33.10865020751953
2013-02-11,32.98479080200195
2013-02-12,32.88950729370117
2013-02-13,32.9371452331543
2013-02-14,32.899044036865234
2013-02-15,32.5179328918457
2013-02-19,32.61321258544922
2013-02-20,31.7747802734375
2013-02-21,31.431781768798828
2013-02-22,31.669971466064453
2013-02-25,31.24122428894043
2013-02-26,32.23210144042969
2013-02-27,32.70848083496094
2013-02-28,32.5560417175293
2013-03-01,33.02289962768555
2013-03-04,32.75613021850586
2013-03-05,33.175331115722656
2013-03-06,33.23251724243164
2013-03-07,33.63267135620117
2013-03-08,33.88039779663086
2013-03-11,34.166229248046875
2013-03-12,33.78511428833008
2013-03-13,33.71841812133789
2013-03-14,33.59457015991211
2013-03-15,33.585044860839844
2013-03-18,33.26108932495117
2013-03-19,33.34683609008789
2013-03-20,33.365901947021484
2013-03-21,32.698951721191406
2013-03-22,32.413143157958984
2013-03-25,31.7938289642334
2013-03-26,32.02249526977539
2013-03-27,31.631855010986328
2013-03-28,32.05107116699219
2013-04-01,31.860519409179688
2013-04-02,32.25117111206055
2013-04-03,32.02249526977539
2013-04-04,32.108245849609375
2013-04-05,31.784305572509766
2013-04-08,32.012962341308594
2013-04-09,32.603668212890625
2013-04-10,33.0705451965332
2013-04-11,33.29920959472656
2013-04-12,33.26108932495117
2013-04-15,32.327392578125
2013-04-16,32.98479080200195
2013-04-17,32.54562759399414
2013-04-18,32.02052688598633
2013-04-19,31.590944290161133
2013-04-22,31.753238677978516
2013-04-23,32.326045989990234
2013-04-24,32.39289093017578
2013-04-25,32.90842056274414
2013-04-26,28.975059509277344
2013-04-29,29.213733673095703
2013-04-30,29.26146697998047
2013-05-01,29.42376708984375
2013-05-02,29.166000366210938
2013-05-03,29.51923942565918
2013-05-06,29.59561538696289
2013-05-07,30.2734432220459
2013-05-08,30.750789642333984
2013-05-09,30.817623138427734
2013-05-10,31.209049224853516
2013-05-13,30.95128631591797
2013-05-14,30.932188034057617
2013-05-15,31.199504852294922
2013-05-16,30.53121566772461
2013-05-17,30.731708526611328
2013-05-20,30.769895553588867
2013-05-21,31.06584358215332
2013-05-22,30.37847137451172
2013-05-23,30.321182250976562
2013-05-24,30.29254722595215
2013-05-28,30.57895851135254
2013-05-29,30.311643600463867
2013-05-30,30.321182250976562
2013-05-31,29.901119232177734
2013-06-03,30.416654586791992
2013-06-04,30.57895851135254
2013-06-05,30.502573013305664
2013-06-06,30.846267700195312
2013-06-07,31.199504852294922
2013-06-10,31.333162307739258
2013-06-11,30.817623138427734
2013-06-12,31.11358642578125
2013-06-13,31.905975341796875
2013-06-14,31.543188095092773
2013-06-17,32.31651306152344
2013-06-18,32.85114669799805
2013-06-19,32.13511276245117
2013-06-20,31.27587890625
2013-06-21,31.97282600402832
2013-06-24,31.256786346435547
2013-06-25,31.256786346435547
2013-06-26,31.27587890625
2013-06-27,31.38089942932129
2013-06-28,31.027658462524414
2013-07-01,31.256786346435547
2013-07-02,31.056304931640625
2013-07-03,30.92264747619629
2013-07-05,31.333162307739258
2013-07-08,31.638671875
2013-07-09,32.1446533203125
2013-07-10,32.29740524291992
2013-07-11,32.450157165527344
2013-07-12,32.278324127197266
2013-07-15,32.4215202331543
2013-07-16,31.8677978515625
2013-07-17,31.848663330078125
2013-07-18,32.25049591064453
2013-07-19,32.60445785522461
2013-07-22,32.68099594116211
2013-07-23,32.260047912597656
2013-07-24,32.336585998535156
2013-07-25,32.489646911621094
2013-07-26,32.64272689819336
2013-07-29,32.77666091918945
2013-07-30,32.8914794921875
2013-07-31,32.61402130126953
2013-08-01,33.55158996582031
2013-08-02,34.83355712890625
2013-08-05,34.785736083984375
2013-08-06,34.72833251953125
2013-08-07,34.97707748413086
2013-08-08,35.00577926635742
2013-08-09,35.321495056152344
2013-08-12,35.87637710571289
2013-08-13,36.00075149536133
2013-08-14,35.780704498291016
2013-08-15,35.168418884277344
2013-08-16,34.89098358154297
2013-08-19,34.919673919677734
2013-08-20,34.68050003051758
2013-08-21,34.80488586425781
2013-08-22,34.81444549560547
2013-08-23,35.177982330322266
2013-08-26,35.177982330322266
2013-08-27,34.4604606628418
2013-08-28,34.44133377075195
2013-08-29,34.47958755493164
2013-08-30,34.412635803222656
2013-09-03,34.77617263793945
2013-09-04,35.05361557006836
2013-09-05,35.302371978759766
2013-09-06,35.37889862060547
2013-09-09,35.79985046386719
2013-09-10,36.067726135253906
2013-09-11,36.30690002441406
2013-09-12,35.885955810546875
2013-09-13,36.05815124511719
2013-09-16,36.29733657836914
