Date,ATO
2010-11-04,20.12554359436035
2010-11-05,20.138792037963867
2010-11-08,20.072574615478516
2010-11-09,19.959991455078125
2010-11-10,20.092439651489258
2010-11-11,20.00634765625
2010-11-12,19.979860305786133
2010-11-15,20.105680465698242
2010-11-16,19.893770217895508
2010-11-17,19.97323989868164
2010-11-18,20.224885940551758
2010-11-19,20.1917781829834
2010-11-22,20.28449058532715
2010-11-23,20.07019805908203
2010-11-24,20.31797218322754
2010-11-26,20.20412826538086
2010-11-29,20.244306564331055
2010-11-30,20.13715934753418
2010-12-01,20.478696823120117
2010-12-02,21.01443862915039
2010-12-03,21.242124557495117
2010-12-06,21.15506362915039
2010-12-07,20.900588989257812
2010-12-08,20.699684143066406
2010-12-09,20.63271713256836
2010-12-10,20.82693099975586
2010-12-13,20.8872013092041
2010-12-14,21.088104248046875
2010-12-15,20.793441772460938
2010-12-16,20.967554092407227
2010-12-17,20.98764991760254
2010-12-20,20.873807907104492
2010-12-21,20.90728759765625
2010-12-22,20.994342803955078
2010-12-23,20.940773010253906
2010-12-27,20.98764991760254
2010-12-28,21.00104331970215
2010-12-29,21.07470703125
2010-12-30,21.05461311340332
2010-12-31,20.893892288208008
2011-01-03,21.108186721801758
2011-01-04,21.101491928100586
2011-01-05,21.175155639648438
2011-01-06,21.235427856445312
2011-01-07,21.255525588989258
2011-01-10,21.161760330200195
2011-01-11,21.389461517333984
2011-01-12,21.556875228881836
2011-01-13,21.824739456176758
2011-01-14,22.193069458007812
2011-01-18,22.487730026245117
2011-01-19,22.407360076904297
2011-01-20,22.065820693969727
2011-01-21,22.09261131286621
2011-01-24,22.099313735961914
2011-01-25,22.119401931762695
2011-01-26,22.112707138061523
2011-01-27,22.079225540161133
2011-01-28,21.844833374023438
2011-01-31,21.83144187927246
2011-02-01,22.219858169555664
2011-02-02,22.16628074645996
2011-02-03,22.17967414855957
2011-02-04,22.146188735961914
2011-02-07,22.26673126220703
2011-02-08,22.42745590209961
2011-02-09,22.353790283203125
2011-02-10,22.581485748291016
2011-02-11,22.434146881103516
2011-02-14,22.434146881103516
2011-02-15,22.501117706298828
2011-02-16,22.614957809448242
2011-02-17,22.72211265563965
2011-02-18,22.856046676635742
2011-02-22,22.81586265563965
2011-02-23,22.572349548339844
2011-02-24,22.497941970825195
2011-02-25,22.81586265563965
2011-02-28,22.87674331665039
2011-03-01,22.9038028717041
2011-03-02,23.194665908813477
2011-03-03,23.57346534729004
2011-03-04,23.505821228027344
2011-03-07,23.559926986694336
2011-03-08,23.661394119262695
2011-03-09,23.53287696838379
2011-03-10,22.944395065307617
2011-03-11,23.005268096923828
2011-03-14,22.822628021240234
2011-03-15,22.369422912597656
2011-03-16,22.288251876831055
2011-03-17,22.32884407043457
2011-03-18,22.47765350341797
2011-03-21,22.930858612060547
2011-03-22,22.775278091430664
2011-03-23,22.687347412109375
2011-03-24,22.707630157470703
2011-03-25,22.775278091430664
2011-03-28,22.680578231811523
2011-03-29,22.660280227661133
2011-03-30,22.897035598754883
2011-03-31,23.066139221191406
2011-04-01,23.390825271606445
2011-04-04,23.302892684936523
2011-04-05,23.309663772583008
2011-04-06,23.248775482177734
2011-04-07,22.9038028717041
2011-04-08,22.86321258544922
2011-04-11,22.667049407958984
2011-04-12,22.281484603881836
2011-04-13,22.32884407043457
2011-04-14,22.450599670410156
2011-04-15,22.687347412109375
2011-04-18,22.288251876831055
2011-04-19,22.301780700683594
2011-04-20,22.646751403808594
2011-04-21,22.606164932250977
2011-04-25,22.62647247314453
2011-04-26,22.99850082397461
2011-04-27,23.2825984954834
2011-04-28,23.47199249267578
2011-04-29,23.600509643554688
2011-05-02,23.411121368408203
2011-05-03,23.417884826660156
2011-05-04,23.14731216430664
2011-05-05,22.964677810668945
2011-05-06,23.133790969848633
2011-05-09,23.411121368408203
2011-05-10,23.63434600830078
2011-05-11,23.27584457397461
2011-05-12,23.235244750976562
2011-05-13,23.03232192993164
2011-05-16,22.761754989624023
2011-05-17,22.572349548339844
2011-05-18,22.700868606567383
2011-05-19,22.890275955200195
2011-05-20,22.883508682250977
2011-05-23,22.60335350036621
2011-05-24,22.480369567871094
2011-05-25,22.50086212158203
2011-05-26,22.541860580444336
2011-05-27,22.61018943786621
2011-05-31,22.787841796875
2011-06-01,22.480369567871094
2011-06-02,22.20704460144043
2011-06-03,21.803903579711914
2011-06-06,21.715070724487305
2011-06-07,21.687740325927734
2011-06-08,21.76974105834961
2011-06-09,21.67407989501953
2011-06-10,21.578420639038086
2011-06-13,21.489591598510742
2011-06-14,21.633075714111328
2011-06-15,21.4144287109375
2011-06-16,21.52375602722168
2011-06-17,21.803903579711914
2011-06-20,21.9815616607666
2011-06-21,22.077224731445312
2011-06-22,22.06355094909668
2011-06-23,22.04305076599121
2011-06-24,22.070392608642578
2011-06-27,22.104551315307617
2011-06-28,22.282203674316406
2011-06-29,22.617021560668945
2011-06-30,22.719514846801758
2011-07-01,23.129491806030273
2011-07-05,22.992835998535156
2011-07-06,23.225156784057617
2011-07-07,23.23198890686035
2011-07-08,23.19782257080078
2011-07-11,22.999664306640625
2011-07-12,23.040666580200195
2011-07-13,23.061155319213867
2011-07-14,22.95183563232422
2011-07-15,23.143156051635742
2011-07-18,22.726346969604492
2011-07-19,22.835670471191406
2011-07-20,23.149993896484375
2011-07-21,23.41647720336914
2011-07-22,23.34813690185547
2011-07-25,23.382312774658203
2011-07-26,23.19782257080078
2011-07-27,23.08849334716797
2011-07-28,22.945009231567383
2011-07-29,22.842504501342773
2011-08-01,23.170490264892578
2011-08-02,22.999664306640625
2011-08-03,23.026994705200195
2011-08-04,21.858558654785156
2011-08-05,21.407594680786133
2011-08-08,19.726688385009766
2011-08-09,21.16160774230957
2011-08-10,20.478315353393555
2011-08-11,21.32559585571289
2011-08-12,21.311931610107422
2011-08-15,22.002056121826172
2011-08-16,22.056724548339844
2011-08-17,22.193384170532227
2011-08-18,21.824411392211914
2011-08-19,21.694578170776367
2011-08-22,21.52375602722168
2011-08-23,22.242128372192383
2011-08-24,22.91215705871582
2011-08-25,22.401004791259766
2011-08-26,22.27667236328125
2011-08-29,22.822355270385742
2011-08-30,23.077938079833984
2011-08-31,23.16773796081543
2011-09-01,23.589092254638672
2011-09-02,23.112470626831055
2011-09-06,22.77400016784668
2011-09-07,23.423316955566406
2011-09-08,23.70651626586914
2011-09-09,22.843088150024414
2011-09-12,22.849992752075195
2011-09-13,22.73946762084961
2011-09-14,23.084840774536133
2011-09-15,23.24372100830078
2011-09-16,23.140100479125977
2011-09-19,23.1193904876709
2011-09-20,23.24372100830078
2011-09-21,22.325014114379883
2011-09-22,21.468488693237305
2011-09-23,21.64118194580078
2011-09-26,21.7171630859375
2011-09-27,22.110885620117188
2011-09-28,21.447769165039062
2011-09-29,22.760189056396484
2011-09-30,22.414819717407227
2011-10-03,21.39251136779785
2011-10-04,21.558290481567383
2011-10-05,22.110885620117188
2011-10-06,22.44245719909668
2011-10-07,22.062541961669922
2011-10-10,22.53915023803711
2011-10-11,22.435543060302734
2011-10-12,22.497709274291992
2011-10-13,22.849992752075195
2011-10-14,22.90525245666504
2011-10-17,22.677297592163086
2011-10-18,23.02267837524414
2011-10-19,22.94669532775879
2011-10-20,22.90525245666504
2011-10-21,23.222997665405273
2011-10-24,23.4854793548584
2011-10-25,23.07103157043457
2011-10-26,23.250621795654297
2011-10-27,24.155506134033203
2011-10-28,24.100244522094727
2011-10-31,23.70651626586914
2011-11-01,22.815448760986328
2011-11-02,23.347332000732422
2011-11-03,24.093338012695312
2011-11-04,24.24530601501465
2011-11-07,24.266029357910156
2011-11-08,24.452531814575195
2011-11-09,23.70651626586914
2011-11-10,23.85848617553711
2011-11-11,24.417991638183594
2011-11-14,24.120967864990234
2011-11-15,24.190038681030273
2011-11-16,24.183137893676758
2011-11-17,24.100244522094727
2011-11-18,24.141691207885742
2011-11-21,23.554555892944336
2011-11-22,23.10446548461914
2011-11-23,22.706716537475586
2011-11-25,22.664852142333984
2011-11-28,22.874191284179688
2011-11-29,23.237060546875
2011-11-30,23.872055053710938
2011-12-01,23.823213577270508
2011-12-02,22.6927547454834
2011-12-05,23.22309112548828
2011-12-06,23.188203811645508
2011-12-07,22.930011749267578
2011-12-08,22.57413101196289
2011-12-09,22.936986923217773
2011-12-12,22.553192138671875
2011-12-13,22.399677276611328
2011-12-14,22.322919845581055
2011-12-15,22.61600685119629
2011-12-16,22.85325050354004
2011-12-19,22.427595138549805
2011-12-20,22.839298248291016
2011-12-21,23.048643112182617
2011-12-22,23.132375717163086
2011-12-23,23.20215606689453
2011-12-27,23.404529571533203
2011-12-28,23.341726303100586
2011-12-29,23.488262176513672
2011-12-30,23.27193832397461
2012-01-03,23.132375717163086
2012-01-04,23.01375961303711
2012-01-05,22.92304229736328
2012-01-06,22.783483505249023
2012-01-09,22.595067977905273
2012-01-10,22.518308639526367
2012-01-11,22.671831130981445
2012-01-12,22.636943817138672
2012-01-13,22.53226089477539
2012-01-17,22.56715965270996
2012-01-18,22.671831130981445
2012-01-19,22.434572219848633
2012-01-20,22.720672607421875
2012-01-23,22.72765350341797
2012-01-24,22.483421325683594
2012-01-25,22.748579025268555
2012-01-26,23.03468894958496
2012-01-27,22.56715965270996
2012-01-30,22.413633346557617
2012-01-31,22.61600685119629
2012-02-01,22.76253890991211
2012-02-02,22.76253890991211
2012-02-03,22.88815689086914
2012-02-06,22.748579025268555
2012-02-07,22.936986923217773
2012-02-08,22.595067977905273
2012-02-09,22.434572219848633
2012-02-10,22.02286148071289
2012-02-13,22.155447006225586
2012-02-14,22.008907318115234
2012-02-15,21.94610595703125
2012-02-16,22.078693389892578
2012-02-17,22.190340042114258
2012-02-21,22.3927001953125
2012-02-22,22.322919845581055
2012-02-23,22.608613967895508
2012-02-24,22.34760856628418
2012-02-27,22.135984420776367
2012-02-28,21.790328979492188
2012-02-29,21.67746925354004
2012-03-01,21.896148681640625
2012-03-02,21.832658767700195
2012-03-05,22.030170440673828
2012-03-06,21.69157600402832
2012-03-07,21.684518814086914
2012-03-08,21.81149673461914
2012-03-09,21.931415557861328
2012-03-12,22.009017944335938
2012-03-13,22.192415237426758
2012-03-14,21.94552230834961
2012-03-15,21.740951538085938
2012-03-16,21.663354873657227
2012-03-19,21.712738037109375
2012-03-20,21.606922149658203
2012-03-21,21.585765838623047
2012-03-22,21.59281349182129
2012-03-23,21.72684097290039
2012-03-26,21.86087417602539
2012-03-27,21.94552230834961
2012-03-28,21.783273696899414
2012-03-29,22.001955032348633
2012-03-30,22.192415237426758
2012-04-02,22.227691650390625
2012-04-03,22.432262420654297
2012-04-04,22.37582015991211
2012-04-05,22.178314208984375
2012-04-09,21.987844467163086
2012-04-10,21.874982833862305
2012-04-11,21.804447174072266
2012-04-12,21.952579498291016
2012-04-13,21.832658767700195
2012-04-16,22.185367584228516
2012-04-17,22.34760856628418
2012-04-18,22.157154083251953
2012-04-19,22.2347412109375
2012-04-20,22.573348999023438
2012-04-23,22.37582015991211
2012-04-24,22.566286087036133
2012-04-25,22.728538513183594
2012-04-26,22.777912139892578
2012-04-27,22.862564086914062
2012-04-30,22.982481002807617
2012-05-01,23.165897369384766
2012-05-02,22.954273223876953
2012-05-03,23.09535026550293
2012-05-04,22.876676559448242
2012-05-07,22.855504989624023
2012-05-08,23.060081481933594
2012-05-09,22.989540100097656
2012-05-10,23.165897369384766
2012-05-11,23.201162338256836
2012-05-14,23.03186798095703
2012-05-15,23.060081481933594
2012-05-16,23.172945022583008
2012-05-17,23.363414764404297
2012-05-18,23.05302619934082
2012-05-21,23.09535026550293
2012-05-22,23.292871475219727
2012-05-23,23.08258056640625
2012-05-24,23.46040153503418
2012-05-25,23.289297103881836
2012-05-29,23.45326805114746
2012-05-30,23.182376861572266
2012-05-31,23.62434959411621
2012-06-01,23.553064346313477
2012-06-04,23.553064346313477
2012-06-05,23.681379318237305
2012-06-06,24.130489349365234
2012-06-07,24.073461532592773
2012-06-08,24.201772689819336
2012-06-11,24.116230010986328
2012-06-12,24.180389404296875
2012-06-13,24.27306365966797
2012-06-14,24.42275619506836
2012-06-15,24.486909866333008
2012-06-18,24.622364044189453
2012-06-19,24.558208465576172
2012-06-20,24.280193328857422
2012-06-21,24.066329956054688
2012-06-22,24.208904266357422
2012-06-25,24.023557662963867
2012-06-26,23.995037078857422
2012-06-27,24.42275619506836
2012-06-28,24.793447494506836
2012-06-29,25.000181198120117
2012-07-02,25.577600479125977
2012-07-03,25.570470809936523
2012-07-05,25.42790412902832
2012-07-06,25.44928741455078
2012-07-09,25.48493194580078
2012-07-10,25.741559982299805
2012-07-11,25.741559982299805
2012-07-12,26.01245880126953
2012-07-13,26.290464401245117
2012-07-16,26.25482940673828
2012-07-17,26.26194953918457
2012-07-18,26.31184959411621
2012-07-19,26.083736419677734
2012-07-20,26.083736419677734
2012-07-23,25.87699317932129
2012-07-24,25.499191284179688
2012-07-25,25.328094482421875
2012-07-26,25.42790412902832
2012-07-27,25.677400588989258
2012-07-30,25.591856002807617
2012-07-31,25.556215286254883
2012-08-01,25.76294708251953
2012-08-02,25.513444900512695
2012-08-03,25.827102661132812
2012-08-06,25.827102661132812
2012-08-07,25.80571937561035
2012-08-08,25.9411678314209
2012-08-09,26.097990036010742
2012-08-10,26.33324432373047
2012-08-13,26.112255096435547
2012-08-14,26.240564346313477
2012-08-15,26.25482940673828
2012-08-16,26.26194953918457
2012-08-17,26.16928482055664
2012-08-20,25.67027473449707
2012-08-21,25.613252639770508
2012-08-22,25.399383544921875
2012-08-23,25.302207946777344
2012-08-24,25.359792709350586
2012-08-27,25.503768920898438
2012-08-28,25.34539222717285
2012-08-29,25.33820343017578
2012-08-30,25.20863151550293
2012-08-31,25.151039123535156
2012-09-04,25.611736297607422
2012-09-05,25.374195098876953
2012-09-06,25.6981143951416
2012-09-07,25.417375564575195
2012-09-10,25.777299880981445
2012-09-11,25.518165588378906
2012-09-12,25.381391525268555
2012-09-13,25.827688217163086
2012-09-14,25.453378677368164
2012-09-17,25.374195098876953
2012-09-18,25.460567474365234
2012-09-19,25.582944869995117
2012-09-20,25.66932487487793
2012-09-21,25.6981143951416
2012-09-24,26.130016326904297
2012-09-25,25.971662521362305
2012-09-26,25.777299880981445
2012-09-27,25.59734344482422
2012-09-28,25.762910842895508
2012-10-01,25.417375564575195
2012-10-02,25.43177604675293
2012-10-03,25.503768920898438
2012-10-04,25.856483459472656
2012-10-05,25.971662521362305
2012-10-08,26.05803680419922
2012-10-09,25.834884643554688
2012-10-10,25.86368179321289
2012-10-11,25.878076553344727
2012-10-12,25.683727264404297
2012-10-15,25.66932487487793
2012-10-16,26.158815383911133
2012-10-17,26.533130645751953
2012-10-18,26.29557991027832
2012-10-19,25.878076553344727
2012-10-22,25.870880126953125
2012-10-23,25.44617462158203
2012-10-24,25.36699104309082
2012-10-25,25.662132263183594
2012-10-26,25.77009391784668
2012-10-31,25.89246940612793
2012-11-01,25.935657501220703
2012-11-02,25.38858413696289
2012-11-05,25.395782470703125
2012-11-06,25.60453987121582
2012-11-07,24.92070198059082
2012-11-08,24.819915771484375
2012-11-09,25.136653900146484
2012-11-12,24.603971481323242
2012-11-13,24.639963150024414
2012-11-14,24.222450256347656
2012-11-15,23.898530960083008
2012-11-16,24.19366455078125
2012-11-19,24.481595993041992
2012-11-20,24.819915771484375
2012-11-21,24.921730041503906
2012-11-23,24.870826721191406
2012-11-26,25.205345153808594
2012-11-27,25.2926082611084
2012-11-28,25.19806671142578
2012-11-29,25.321701049804688
2012-11-30,25.459869384765625
2012-12-03,25.76530647277832
2012-12-04,25.808929443359375
2012-12-05,25.961645126342773
2012-12-06,26.092548370361328
2012-12-07,25.932565689086914
2012-12-10,25.925283432006836
2012-12-11,26.099817276000977
2012-12-12,25.903467178344727
2012-12-13,25.721664428710938
2012-12-14,25.721664428710938
2012-12-17,26.33252716064453
2012-12-18,26.245262145996094
2012-12-19,26.23072052001953
2012-12-20,26.354354858398438
2012-12-21,26.19435691833496
2012-12-24,26.01980972290039
2012-12-26,25.554405212402344
2012-12-27,25.416234970092773
2012-12-28,25.183534622192383
2012-12-31,25.539857864379883
2013-01-02,26.01255989074707
2013-01-03,25.881650924682617
2013-01-04,26.13618278503418
2013-01-07,25.532590866088867
2013-01-08,25.583492279052734
2013-01-09,25.76530647277832
2013-01-10,25.961645126342773
2013-01-11,25.8380184173584
2013-01-14,25.998003005981445
2013-01-15,26.23072052001953
2013-01-16,26.2670841217041
2013-01-17,26.46342658996582
2013-01-18,26.892484664916992
2013-01-22,27.226999282836914
2013-01-23,27.05974006652832
2013-01-24,26.907026290893555
2013-01-25,26.97974395751953
2013-01-28,27.132465362548828
2013-01-29,27.321552276611328
2013-01-30,27.08883285522461
2013-01-31,27.16883087158203
2013-02-01,27.386995315551758
2013-02-04,27.307004928588867
2013-02-05,27.285188674926758
2013-02-06,27.328815460205078
2013-02-07,27.437896728515625
2013-02-08,27.488798141479492
2013-02-11,27.532442092895508
2013-02-12,27.641523361206055
2013-02-13,27.706972122192383
2013-02-14,27.52515983581543
2013-02-15,27.56153106689453
2013-02-19,27.685148239135742
2013-02-20,27.496076583862305
2013-02-21,27.416091918945312
2013-02-22,27.61970329284668
2013-02-25,27.437896728515625
2013-02-26,27.52515983581543
2013-02-27,27.903322219848633
2013-02-28,28.013408660888672
2013-03-01,28.519807815551758
2013-03-04,28.974817276000977
2013-03-05,29.43720054626465
2013-03-06,29.5913028717041
2013-03-07,29.708742141723633
2013-03-08,29.98029136657715
2013-03-11,30.405956268310547
2013-03-12,30.105064392089844
2013-03-13,30.200458526611328
2013-03-14,30.171106338500977
2013-03-15,30.288522720336914
2013-03-18,30.03166961669922
2013-03-19,30.25917625427246
2013-03-20,30.560073852539062
2013-03-21,30.472003936767578
2013-03-22,30.63347816467285
2013-03-25,30.596773147583008
2013-03-26,30.897672653198242
2013-03-27,30.890344619750977
2013-03-28,31.330690383911133
2013-04-01,31.029769897460938
2013-04-02,31.029769897460938
2013-04-03,30.552738189697266
2013-04-04,30.824291229248047
2013-04-05,30.912368774414062
2013-04-08,31.440773010253906
2013-04-09,31.51417350769043
2013-04-10,31.8737735748291
2013-04-11,31.88845443725586
2013-04-12,31.763681411743164
2013-04-15,31.00775718688965
2013-04-16,31.66828727722168
2013-04-17,31.52151107788086
2013-04-18,31.52884292602539
2013-04-19,32.32879638671875
2013-04-22,32.28477478027344
2013-04-23,32.460906982421875
2013-04-24,32.4168701171875
2013-04-25,32.372840881347656
2013-04-26,32.071937561035156
2013-04-29,32.38017272949219
2013-04-30,32.56365203857422
2013-05-01,32.01323699951172
2013-05-02,32.50493240356445
2013-05-03,32.6517219543457
2013-05-06,32.585670471191406
2013-05-07,32.84987258911133
2013-05-08,32.74714279174805
2013-05-09,32.35082244873047
2013-05-10,32.34347152709961
2013-05-13,32.321468353271484
2013-05-14,32.60034942626953
2013-05-15,32.67374801635742
2013-05-16,32.64414978027344
2013-05-17,33.006614685058594
2013-05-20,33.19155502319336
2013-05-21,33.087982177734375
2013-05-22,32.46661376953125
2013-05-23,31.897035598754883
2013-05-24,31.593738555908203
2013-05-28,31.823068618774414
2013-05-29,31.19428253173828
2013-05-30,31.42361068725586
2013-05-31,31.231264114379883
2013-06-03,31.327451705932617
2013-06-04,30.8392276763916
2013-06-05,30.432361602783203
2013-06-06,30.66907501220703
2013-06-07,30.639488220214844
2013-06-10,30.57292366027832
2013-06-11,30.30662727355957
2013-06-12,30.136489868164062
2013-06-13,30.23264503479004
2013-06-14,30.018138885498047
2013-06-17,30.136489868164062
2013-06-18,30.402786254882812
2013-06-19,29.640865325927734
2013-06-20,28.760591506958008
2013-06-21,28.620052337646484
2013-06-24,28.546070098876953
2013-06-25,29.093473434448242
2013-06-26,29.707443237304688
2013-06-27,30.06989860534668
2013-06-28,30.37318992614746
2013-07-01,30.15867805480957
2013-07-02,30.03291893005371
2013-07-03,29.95154571533203
2013-07-05,30.010717391967773
2013-07-08,30.358400344848633
2013-07-09,30.64689826965332
2013-07-10,30.79482650756836
2013-07-11,31.03896713256836
2013-07-12,31.36443519592285
2013-07-15,32.126338958740234
2013-07-16,32.126338958740234
2013-07-17,32.04499435424805
2013-07-18,32.51841354370117
2013-07-19,32.555389404296875
2013-07-22,32.51100540161133
2013-07-23,32.65153884887695
2013-07-24,32.41484069824219
2013-07-25,32.81427764892578
2013-07-26,32.75511932373047
2013-07-29,32.96223831176758
2013-07-30,32.873470306396484
2013-07-31,32.725521087646484
2013-08-01,33.428260803222656
2013-08-02,33.11758041381836
2013-08-05,32.873470306396484
2013-08-06,32.62196731567383
2013-08-07,32.725521087646484
2013-08-08,32.62936019897461
2013-08-09,32.71813201904297
2013-08-12,32.54058837890625
2013-08-13,32.14852523803711
2013-08-14,31.8526554107666
2013-08-15,31.297849655151367
2013-08-16,30.787433624267578
2013-08-19,30.5803165435791
2013-08-20,30.81702995300293
2013-08-21,30.66907501220703
2013-08-22,30.646697998046875
2013-08-23,31.20623207092285
2013-08-26,31.236055374145508
2013-08-27,30.97495460510254
2013-08-28,30.8555908203125
2013-08-29,30.68400764465332
2013-08-30,30.102092742919922
2013-09-03,29.572423934936523
2013-09-04,29.572423934936523
2013-09-05,29.39337921142578
2013-09-06,29.46051788330078
2013-09-09,29.58734893798828
2013-09-10,29.937971115112305
2013-09-11,29.840984344482422
2013-09-12,30.206541061401367
2013-09-13,30.29606819152832
2013-09-16,30.18416404724121
