Date,HAL
2010-11-05,25.056076049804688
2010-11-08,26.241361618041992
2010-11-09,26.076519012451172
2010-11-10,27.37957000732422
2010-11-11,28.502063751220703
2010-11-12,28.117431640625
2010-11-15,28.133127212524414
2010-11-16,27.4973087310791
2010-11-17,27.866249084472656
2010-11-18,29.483285903930664
2010-11-19,29.83650779724121
2010-11-22,29.287038803100586
2010-11-23,28.619815826416016
2010-11-24,29.334129333496094
2010-11-26,28.69830894470215
2010-11-29,29.726613998413086
2010-11-30,29.703062057495117
2010-12-01,30.836105346679688
2010-12-02,31.953428268432617
2010-12-03,32.3783073425293
2010-12-06,32.118656158447266
2010-12-07,31.772436141967773
2010-12-08,31.654399871826172
2010-12-09,31.83540153503418
2010-12-10,31.64655113220215
2010-12-13,32.3783073425293
2010-12-14,32.32322311401367
2010-12-15,31.308218002319336
2010-12-16,31.685894012451172
2010-12-17,31.386892318725586
2010-12-20,31.59145736694336
2010-12-21,31.701622009277344
2010-12-22,31.796039581298828
2010-12-23,31.725236892700195
2010-12-27,31.363292694091797
2010-12-28,31.182313919067383
2010-12-29,32.016353607177734
2010-12-30,32.26813888549805
2010-12-31,32.12651443481445
2011-01-03,32.063568115234375
2011-01-04,31.11936378479004
2011-01-05,31.0170841217041
2011-01-06,30.072879791259766
2011-01-07,30.253849029541016
2011-01-10,30.033536911010742
2011-01-11,30.9856014251709
2011-01-12,31.386892318725586
2011-01-13,30.86758041381836
2011-01-14,31.465578079223633
2011-01-18,31.504915237426758
2011-01-19,30.875457763671875
2011-01-20,30.733823776245117
2011-01-21,30.836105346679688
2011-01-24,31.11936378479004
2011-01-25,31.630807876586914
2011-01-26,34.14868927001953
2011-01-27,33.967716217041016
2011-01-28,34.526363372802734
2011-01-31,35.40763473510742
2011-02-01,35.80891418457031
2011-02-02,36.674415588378906
2011-02-03,36.808189392089844
2011-02-04,36.131526947021484
2011-02-07,36.33609390258789
2011-02-08,35.384033203125
2011-02-09,34.581443786621094
2011-02-10,35.24240493774414
2011-02-11,35.12434387207031
2011-02-14,35.91121292114258
2011-02-15,35.832515716552734
2011-02-16,37.36683654785156
2011-02-17,38.106468200683594
2011-02-18,37.85467529296875
2011-02-22,36.66655349731445
2011-02-23,37.24882888793945
2011-02-24,35.840370178222656
2011-02-25,37.00491714477539
2011-02-28,37.00491714477539
2011-03-01,36.52400588989258
2011-03-02,36.53190231323242
2011-03-03,37.39906692504883
2011-03-04,36.926055908203125
2011-03-07,36.6107292175293
2011-03-08,36.043128967285156
2011-03-09,35.68836212158203
2011-03-10,34.490074157714844
2011-03-11,35.049827575683594
2011-03-14,35.5228157043457
2011-03-15,34.695064544677734
2011-03-16,33.85152053833008
2011-03-17,34.97097396850586
2011-03-18,34.83696365356445
2011-03-21,36.05101776123047
2011-03-22,36.02736282348633
2011-03-23,36.57130432128906
2011-03-24,36.24020767211914
2011-03-25,36.2953987121582
2011-03-28,37.761722564697266
2011-03-29,38.6288948059082
2011-03-30,39.023067474365234
2011-03-31,39.29111099243164
2011-04-01,38.89693832397461
2011-04-04,39.023067474365234
2011-04-05,39.204376220703125
2011-04-06,38.163761138916016
2011-04-07,38.02185821533203
2011-04-08,37.94304656982422
2011-04-11,36.99702072143555
2011-04-12,35.743553161621094
2011-04-13,35.8775634765625
2011-04-14,36.374210357666016
2011-04-15,36.91030502319336
2011-04-18,37.16256332397461
2011-04-19,38.636775970458984
2011-04-20,39.164974212646484
2011-04-21,39.795654296875
2011-04-25,39.91389846801758
2011-04-26,40.17403793334961
2011-04-27,39.81141662597656
2011-04-28,39.62220001220703
2011-04-29,39.795654296875
2011-05-02,38.56582260131836
2011-05-03,37.75382995605469
2011-05-04,37.328128814697266
2011-05-05,36.9339485168457
2011-05-06,36.792049407958984
2011-05-09,37.88785171508789
2011-05-10,38.14799880981445
2011-05-11,36.60283660888672
2011-05-12,36.768409729003906
2011-05-13,36.26386260986328
2011-05-16,35.814517974853516
2011-05-17,35.73566436767578
2011-05-18,37.02067184448242
2011-05-19,36.973384857177734
2011-05-20,37.19411087036133
2011-05-23,36.389984130859375
2011-05-24,37.44636535644531
2011-05-25,39.31473922729492
2011-05-26,39.937538146972656
2011-05-27,39.605857849121094
2011-05-31,39.605857849121094
2011-06-01,38.7213249206543
2011-06-02,39.605857849121094
2011-06-03,39.708526611328125
2011-06-06,37.93949508666992
2011-06-07,37.986881256103516
2011-06-08,37.6630744934082
2011-06-09,38.68184280395508
2011-06-10,37.90790939331055
2011-06-13,37.0075798034668
2011-06-14,37.821022033691406
2011-06-15,36.93649673461914
2011-06-16,36.63639450073242
2011-06-17,36.34418869018555
2011-06-20,36.6679801940918
2011-06-21,37.2208137512207
2011-06-22,37.20502471923828
2011-06-23,37.17343521118164
2011-06-24,36.22573471069336
2011-06-27,36.51003646850586
2011-06-28,38.452823638916016
2011-06-29,39.34523391723633
2011-06-30,40.27714157104492
2011-07-01,40.50616455078125
2011-07-05,41.18536376953125
2011-07-06,41.5881233215332
2011-07-07,42.88330078125
2011-07-08,42.677978515625
2011-07-11,41.45386505126953
2011-07-12,41.24061965942383
2011-07-13,41.55653381347656
2011-07-14,40.93264389038086
2011-07-15,41.91981506347656
2011-07-18,41.951416015625
2011-07-19,43.73623275756836
2011-07-20,43.64936065673828
2011-07-21,44.9603385925293
2011-07-22,45.17356491088867
2011-07-25,45.22886276245117
2011-07-26,44.66023635864258
2011-07-27,43.44401168823242
2011-07-28,43.333465576171875
2011-07-29,43.22288513183594
2011-08-01,42.985965728759766
2011-08-02,41.5881233215332
2011-08-03,41.904014587402344
2011-08-04,37.93159103393555
2011-08-05,37.1892204284668
2011-08-08,33.50899887084961
2011-08-09,35.34122848510742
2011-08-10,34.196083068847656
2011-08-11,35.72028732299805
2011-08-12,35.917720794677734
2011-08-15,37.615699768066406
2011-08-16,36.26520919799805
2011-08-17,35.894039154052734
2011-08-18,32.26119613647461
2011-08-19,30.041994094848633
2011-08-22,29.449689865112305
2011-08-23,31.74785614013672
2011-08-24,32.0716667175293
2011-08-25,31.49514389038086
2011-08-26,32.74295425415039
2011-08-29,33.80910873413086
2011-08-30,34.371002197265625
2011-08-31,35.11494445800781
2011-09-01,34.04652786254883
2011-09-02,32.875240325927734
2011-09-06,32.34498596191406
2011-09-07,33.46088790893555
2011-09-08,32.93062210083008
2011-09-09,31.387378692626953
2011-09-12,31.308252334594727
2011-09-13,31.252845764160156
2011-09-14,31.149953842163086
2011-09-15,31.806833267211914
2011-09-16,31.56150245666504
2011-09-19,30.27941131591797
2011-09-20,30.05780601501465
2011-09-21,27.7706298828125
2011-09-22,25.89498519897461
2011-09-23,25.064008712768555
2011-09-26,26.702226638793945
2011-09-27,27.27203941345215
2011-09-28,25.697147369384766
2011-09-29,25.523025512695312
2011-09-30,24.153881072998047
2011-10-03,22.697689056396484
2011-10-04,24.145965576171875
2011-10-05,25.62590980529785
2011-10-06,27.26413345336914
2011-10-07,26.369831085205078
2011-10-10,27.572786331176758
2011-10-11,28.07928466796875
2011-10-12,27.75480079650879
2011-10-13,27.71523666381836
2011-10-14,29.622535705566406
2011-10-17,27.28788185119629
2011-10-18,27.92891502380371
2011-10-19,26.81302261352539
2011-10-20,27.279966354370117
2011-10-21,26.512296676635742
2011-10-24,27.952659606933594
2011-10-25,27.79438018798828
2011-10-26,28.387937545776367
2011-10-27,30.82547950744629
2011-10-28,30.967937469482422
2011-10-31,29.567140579223633
2011-11-01,27.897258758544922
2011-11-02,28.949832916259766
2011-11-03,29.954927444458008
2011-11-04,29.408859252929688
2011-11-07,30.089468002319336
2011-11-08,30.73050880432129
2011-11-09,28.831125259399414
2011-11-10,29.511741638183594
2011-11-11,30.54057502746582
2011-11-14,30.493091583251953
2011-11-15,30.793825149536133
2011-11-16,30.865049362182617
2011-11-17,29.313880920410156
2011-11-18,28.45915985107422
2011-11-21,27.588605880737305
2011-11-22,26.670570373535156
2011-11-23,25.483455657958984
2011-11-25,25.16689109802246
2011-11-28,25.934558868408203
2011-11-29,26.615175247192383
2011-11-30,29.202091217041016
2011-12-01,28.892614364624023
2011-12-02,29.027517318725586
2011-12-05,29.37666893005371
2011-12-06,28.22604751586914
2011-12-07,26.50408172607422
2011-12-08,26.28982925415039
2011-12-09,27.04368782043457
2011-12-12,25.83751106262207
2011-12-13,25.282039642333984
2011-12-14,24.599590301513672
2011-12-15,24.805906295776367
2011-12-16,25.202672958374023
2011-12-19,24.440887451171875
2011-12-20,26.35330581665039
2011-12-21,26.765947341918945
2011-12-22,26.615171432495117
2011-12-23,26.82149887084961
2011-12-27,27.09129524230957
2011-12-28,26.385042190551758
2011-12-29,26.813556671142578
2011-12-30,27.384902954101562
2012-01-03,27.099225997924805
2012-01-04,27.86896324157715
2012-01-05,27.424579620361328
2012-01-06,27.757862091064453
2012-01-09,28.075279235839844
2012-01-10,28.829132080078125
2012-01-11,28.075279235839844
2012-01-12,27.559480667114258
2012-01-13,26.93258285522461
2012-01-17,26.869104385375977
2012-01-18,27.765798568725586
2012-01-19,28.76565170288086
2012-01-20,28.725988388061523
2012-01-23,28.122882843017578
2012-01-24,28.852943420410156
2012-01-25,28.892614364624023
2012-01-26,28.694236755371094
2012-01-27,29.440162658691406
2012-01-30,29.098949432373047
2012-01-31,29.186229705810547
2012-02-01,29.07512855529785
2012-02-02,28.99578094482422
2012-02-03,29.22591209411621
2012-02-06,29.67820930480957
2012-02-07,29.360807418823242
2012-02-08,29.37666893005371
2012-02-09,29.178287506103516
2012-02-10,28.61488914489746
2012-02-13,28.678367614746094
2012-02-14,28.329195022583008
2012-02-15,27.95625114440918
2012-02-16,28.281597137451172
2012-02-17,28.797393798828125
2012-02-21,29.384614944458008
2012-02-22,30.34479522705078
2012-02-23,30.320966720581055
2012-02-24,30.559043884277344
2012-02-27,29.955961227416992
2012-02-28,29.900415420532227
2012-02-29,29.03545379638672
2012-03-01,28.96403694152832
2012-03-02,28.6069393157959
2012-03-05,27.898929595947266
2012-03-06,27.151145935058594
2012-03-07,27.214784622192383
2012-03-08,27.668230056762695
2012-03-09,27.747791290283203
2012-03-12,27.604581832885742
2012-03-13,28.113727569580078
2012-03-14,27.190919876098633
2012-03-15,26.976125717163086
2012-03-16,27.477306365966797
2012-03-19,27.843238830566406
2012-03-20,27.65231704711914
2012-03-21,27.151145935058594
2012-03-22,26.236289978027344
2012-03-23,26.58632469177246
2012-03-26,26.76930046081543
2012-03-27,26.116971969604492
2012-03-28,25.838531494140625
2012-03-29,26.06923484802246
2012-03-30,26.403348922729492
2012-04-02,26.610191345214844
2012-04-03,26.729516983032227
2012-04-04,26.252212524414062
2012-04-05,26.06923484802246
2012-04-09,25.758981704711914
2012-04-10,25.448720932006836
2012-04-11,25.560102462768555
2012-04-12,26.395397186279297
2012-04-13,25.782846450805664
2012-04-16,25.50441551208496
2012-04-17,25.981725692749023
2012-04-18,27.18295669555664
2012-04-19,27.03181266784668
2012-04-20,26.48290252685547
2012-04-23,26.21242332458496
2012-04-24,26.55450439453125
2012-04-25,26.68178939819336
2012-04-26,26.610191345214844
2012-04-27,26.443124771118164
2012-04-30,27.222740173339844
2012-05-01,27.867111206054688
2012-05-02,27.437538146972656
2012-05-03,27.095457077026367
2012-05-04,25.878305435180664
2012-05-07,25.79079246520996
2012-05-08,26.005596160888672
2012-05-09,25.79079246520996
2012-05-10,25.703290939331055
2012-05-11,25.321449279785156
2012-05-14,25.122560501098633
2012-05-15,24.327043533325195
2012-05-16,24.024742126464844
2012-05-17,23.865631103515625
2012-05-18,23.80994415283203
2012-05-21,24.796396255493164
2012-05-22,24.48615074157715
2012-05-23,24.915729522705078
2012-05-24,24.987321853637695
2012-05-25,24.955503463745117
2012-05-29,25.46463966369629
2012-05-30,24.152027130126953
2012-05-31,23.913372039794922
2012-06-01,23.841768264770508
2012-06-04,23.554515838623047
2012-06-05,23.235363006591797
2012-06-06,22.421489715576172
2012-06-07,22.445411682128906
2012-06-08,22.30976676940918
2012-06-11,21.942733764648438
2012-06-12,22.445411682128906
2012-06-13,22.51723861694336
2012-06-14,22.88426971435547
2012-06-15,23.498668670654297
2012-06-18,23.107688903808594
2012-06-19,23.450794219970703
2012-06-20,23.59442138671875
2012-06-21,22.620960235595703
2012-06-22,22.182104110717773
2012-06-25,21.527812957763672
2012-06-26,21.304401397705078
2012-06-27,21.711328506469727
2012-06-28,22.094329833984375
2012-06-29,22.652881622314453
2012-07-02,22.82044219970703
2012-07-03,23.889650344848633
2012-07-05,23.586437225341797
2012-07-06,23.378982543945312
2012-07-09,23.139604568481445
2012-07-10,22.628936767578125
2012-07-11,22.76458168029785
2012-07-12,22.66883087158203
2012-07-13,22.98002052307129
2012-07-16,23.139604568481445
2012-07-17,23.458776473999023
2012-07-18,24.07317352294922
2012-07-19,24.105085372924805
2012-07-20,24.55191421508789
2012-07-23,25.142372131347656
2012-07-24,25.174293518066406
2012-07-25,24.974815368652344
2012-07-26,25.980194091796875
2012-07-27,26.825990676879883
2012-07-30,26.77013397216797
2012-07-31,26.435007095336914
2012-08-01,26.658416748046875
2012-08-02,26.21956443786621
2012-08-03,26.937692642211914
2012-08-06,26.98557472229004
2012-08-07,27.440378189086914
2012-08-08,27.62390899658203
2012-08-09,27.967012405395508
2012-08-10,28.078718185424805
2012-08-13,27.959016799926758
2012-08-14,27.80742835998535
2012-08-15,27.59198760986328
2012-08-16,28.166488647460938
2012-08-17,28.02286148071289
2012-08-20,27.927104949951172
2012-08-21,28.054780960083008
2012-08-22,27.663795471191406
2012-08-23,27.248878479003906
2012-08-24,27.344633102416992
2012-08-27,27.48826789855957
2012-08-28,27.19302749633789
2012-08-29,26.73820686340332
2012-08-30,26.179677963256836
2012-08-31,26.211669921875
2012-09-04,25.72360610961914
2012-09-05,25.931636810302734
2012-09-06,26.371706008911133
2012-09-07,27.395845413208008
2012-09-10,27.419849395751953
2012-09-11,28.28396987915039
2012-09-12,28.5880126953125
2012-09-13,29.156091690063477
2012-09-14,29.956212997436523
2012-09-17,29.78016471862793
2012-09-18,29.260095596313477
2012-09-19,29.132089614868164
2012-09-20,28.90805435180664
2012-09-21,28.676015853881836
2012-09-24,28.39598274230957
2012-09-25,27.819904327392578
2012-09-26,27.139812469482422
2012-09-27,27.379838943481445
2012-09-28,26.955780029296875
2012-10-01,26.93977928161621
2012-10-02,27.259828567504883
2012-10-03,26.411706924438477
2012-10-04,27.1798152923584
2012-10-05,26.739755630493164
2012-10-08,26.907785415649414
2012-10-09,27.099809646606445
2012-10-10,26.803760528564453
2012-10-11,27.1798152923584
2012-10-12,27.043792724609375
2012-10-15,27.075790405273438
2012-10-16,27.651884078979492
2012-10-17,28.25996971130371
2012-10-18,28.524005889892578
2012-10-19,27.987926483154297
2012-10-22,27.651884078979492
2012-10-23,26.779748916625977
2012-10-24,26.171672821044922
2012-10-25,26.339691162109375
2012-10-26,25.92363929748535
2012-10-31,25.83562469482422
2012-11-01,26.14766502380371
2012-11-02,25.691604614257812
2012-11-05,25.83562469482422
2012-11-06,26.211669921875
2012-11-07,25.371559143066406
2012-11-08,24.387418746948242
2012-11-09,24.451433181762695
2012-11-12,24.523435592651367
2012-11-13,24.315410614013672
2012-11-14,23.963359832763672
2012-11-15,24.291406631469727
2012-11-16,24.37141990661621
2012-11-19,25.371559143066406
2012-11-20,25.371559143066406
2012-11-21,25.36355972290039
2012-11-23,25.667598724365234
2012-11-26,25.635597229003906
2012-11-27,25.635597229003906
2012-11-28,25.931636810302734
2012-11-29,26.339691162109375
2012-11-30,26.683732986450195
2012-12-03,26.467714309692383
2012-12-04,26.52387046813965
2012-12-05,26.876880645751953
2012-12-06,26.941068649291992
2012-12-07,27.10152816772461
2012-12-10,27.005252838134766
2012-12-11,27.27000617980957
2012-12-12,27.318145751953125
2012-12-13,26.884899139404297
2012-12-14,26.78862762451172
2012-12-17,26.908979415893555
2012-12-18,27.91986846923828
2012-12-19,27.767431259155273
2012-12-20,28.18463134765625
2012-12-21,27.847671508789062
2012-12-24,27.695226669311523
2012-12-26,27.847671508789062
2012-12-27,27.759397506713867
2012-12-28,27.286046981811523
2012-12-31,27.831607818603516
2013-01-02,28.649951934814453
2013-01-03,29.13132667541504
2013-01-04,29.40412712097168
2013-01-07,29.40412712097168
2013-01-08,29.035049438476562
2013-01-09,29.26773452758789
2013-01-10,29.604694366455078
2013-01-11,29.380033493041992
2013-01-14,28.810415267944336
2013-01-15,29.027034759521484
2013-01-16,29.091203689575195
2013-01-17,29.12330436706543
2013-01-18,30.0860595703125
2013-01-22,30.431055068969727
2013-01-23,30.31873321533203
2013-01-24,30.334774017333984
2013-01-25,31.867164611816406
2013-01-28,32.31643295288086
2013-01-29,32.79781723022461
2013-01-30,32.25225830078125
2013-01-31,32.637351989746094
2013-02-01,32.958282470703125
2013-02-04,32.78178024291992
2013-02-05,32.82187271118164
2013-02-06,32.34051513671875
2013-02-07,32.75769805908203
2013-02-08,33.102699279785156
2013-02-11,32.789798736572266
2013-02-12,32.66143798828125
2013-02-13,32.76572036743164
2013-02-14,34.75542449951172
2013-02-15,34.25799560546875
2013-02-19,34.34624481201172
2013-02-20,33.391510009765625
2013-02-21,32.70957565307617
2013-02-22,32.98234558105469
2013-02-25,31.971450805664062
2013-02-26,32.48491668701172
2013-02-27,33.11071014404297
2013-02-28,33.30324935913086
2013-03-01,32.59723663330078
2013-03-04,32.15864944458008
2013-03-05,32.995601654052734
2013-03-06,32.83465576171875
2013-03-07,33.325557708740234
2013-03-08,33.86475372314453
2013-03-11,33.800376892089844
2013-03-12,33.768184661865234
2013-03-13,33.6716194152832
2013-03-14,34.23495101928711
2013-03-15,33.71989440917969
2013-03-18,32.7783203125
2013-03-19,31.885021209716797
2013-03-20,31.740163803100586
2013-03-21,31.764307022094727
2013-03-22,31.51482582092285
2013-03-25,31.909183502197266
2013-03-26,32.295475006103516
2013-03-27,32.721988677978516
2013-03-28,32.52078628540039
2013-04-01,32.13449478149414
2013-04-02,32.10232162475586
2013-04-03,31.18486785888672
2013-04-04,31.01588249206543
2013-04-05,31.064167022705078
2013-04-08,30.911256790161133
2013-04-09,31.474594116210938
2013-04-10,32.50469970703125
2013-04-11,33.132415771484375
2013-04-12,32.8829460144043
2013-04-15,31.112436294555664
2013-04-16,31.94135284423828
2013-04-17,30.331819534301758
2013-04-18,30.347915649414062
2013-04-19,29.945524215698242
2013-04-22,31.619461059570312
2013-04-23,31.94135284423828
2013-04-24,32.93122482299805
2013-04-25,32.794410705566406
2013-04-26,32.649559020996094
2013-04-29,33.45433044433594
2013-04-30,34.42005157470703
2013-05-01,33.86475372314453
2013-05-02,34.12230682373047
2013-05-03,34.24299240112305
2013-05-06,34.653438568115234
2013-05-07,34.94316482543945
2013-05-08,35.168495178222656
2013-05-09,35.055824279785156
2013-05-10,34.919010162353516
2013-05-13,35.055824279785156
2013-05-14,35.570865631103516
2013-05-15,35.51454162597656
2013-05-16,35.28920364379883
2013-05-17,36.4158821105957
2013-05-20,36.657318115234375
2013-05-21,36.0778923034668
2013-05-22,35.426025390625
2013-05-23,35.023624420166016
2013-05-24,34.62125778198242
2013-05-28,34.90291213989258
2013-05-29,35.06388473510742
2013-05-30,34.307376861572266
2013-05-31,33.67966842651367
2013-06-03,34.21644592285156
2013-06-04,33.89356994628906
2013-06-05,33.70789337158203
2013-06-06,34.184146881103516
2013-06-07,34.83798599243164
2013-06-10,34.563514709472656
2013-06-11,33.93391418457031
2013-06-12,33.58684539794922
2013-06-13,34.77339172363281
2013-06-14,34.652313232421875
2013-06-17,35.20927429199219
2013-06-18,35.57250213623047
2013-06-19,34.74917984008789
2013-06-20,33.740203857421875
2013-06-21,33.73212432861328
2013-06-24,33.054100036621094
2013-06-25,33.215538024902344
2013-06-26,33.47383499145508
2013-06-27,33.77248764038086
2013-06-28,33.67563247680664
2013-07-01,34.264862060546875
2013-07-02,34.53931427001953
2013-07-03,34.42631530761719
2013-07-05,35.281917572021484
2013-07-08,35.45143127441406
2013-07-09,35.7662239074707
2013-07-10,35.620941162109375
2013-07-11,35.66130828857422
2013-07-12,36.0325927734375
2013-07-15,35.604793548583984
2013-07-16,35.21733474731445
2013-07-17,35.62900924682617
2013-07-18,36.113311767578125
2013-07-19,36.993141174316406
2013-07-22,36.387752532958984
2013-07-23,36.79134750366211
2013-07-24,36.177886962890625
2013-07-25,35.79045104980469
2013-07-26,37.114234924316406
2013-07-29,36.750999450683594
2013-07-30,36.50882339477539
2013-07-31,36.47654724121094
2013-08-01,37.4613037109375
2013-08-02,37.37251663208008
2013-08-05,37.17072296142578
2013-08-06,37.00928497314453
2013-08-07,36.750999450683594
2013-08-08,37.24335861206055
2013-08-09,37.15458679199219
2013-08-12,37.14651107788086
2013-08-13,37.59851837158203
2013-08-14,37.792266845703125
2013-08-15,37.67924499511719
2013-08-16,37.897193908691406
2013-08-19,37.655029296875
2013-08-20,38.22005081176758
2013-08-21,37.92140197753906
2013-08-22,38.59944534301758
2013-08-23,39.31782913208008
2013-08-26,39.09988784790039
2013-08-27,38.849666595458984
2013-08-28,39.47120666503906
2013-08-29,39.18061447143555
2013-08-30,38.84476089477539
2013-09-03,39.08755111694336
2013-09-04,39.71876907348633
2013-09-05,40.27714538574219
2013-09-06,40.09103012084961
2013-09-09,40.673709869384766
2013-09-10,40.722259521484375
2013-09-11,40.6170539855957
2013-09-12,39.815879821777344
2013-09-13,40.21241760253906
2013-09-16,40.317626953125
