Date,FRT
2010-11-05,49.8227424621582
2010-11-08,49.51490020751953
2010-11-09,48.04204559326172
2010-11-10,48.71813201904297
2010-11-11,48.361995697021484
2010-11-12,48.10240936279297
2010-11-15,47.72212600708008
2010-11-16,46.62356948852539
2010-11-17,46.93742752075195
2010-11-18,47.142669677734375
2010-11-19,47.11852264404297
2010-11-22,47.6014404296875
2010-11-23,47.05816650390625
2010-11-24,47.89116287231445
2010-11-26,47.62556076049805
2010-11-29,47.444488525390625
2010-11-30,46.71410369873047
2010-12-01,47.136627197265625
2010-12-02,47.269439697265625
2010-12-03,47.17888641357422
2010-12-06,46.93142318725586
2010-12-07,46.9434700012207
2010-12-08,46.61149215698242
2010-12-09,46.23725128173828
2010-12-10,46.47868347167969
2010-12-13,46.1768913269043
2010-12-14,45.742271423339844
2010-12-15,45.1929817199707
2010-12-16,45.36199188232422
2010-12-17,45.6638069152832
2010-12-20,46.13462829589844
2010-12-21,46.56320571899414
2010-12-22,46.68995666503906
2010-12-23,46.29158020019531
2010-12-27,46.77446365356445
2010-12-28,47.0642204284668
2010-12-29,47.269439697265625
2010-12-30,47.65299987792969
2010-12-31,47.446006774902344
2011-01-03,48.712364196777344
2011-01-04,47.72605514526367
2011-01-05,47.232913970947266
2011-01-06,47.00761795043945
2011-01-07,47.09896469116211
2011-01-10,46.97111511230469
2011-01-11,46.46579360961914
2011-01-12,46.356201171875
2011-01-13,46.410980224609375
2011-01-14,46.8006477355957
2011-01-18,47.16592788696289
2011-01-19,46.73976135253906
2011-01-20,46.98329162597656
2011-01-21,47.19639587402344
2011-01-24,47.348575592041016
2011-01-25,48.23749923706055
2011-01-26,48.34705352783203
2011-01-27,49.01070022583008
2011-01-28,48.249656677246094
2011-01-31,48.96806335449219
2011-02-01,48.590599060058594
2011-02-02,48.9254264831543
2011-02-03,48.852394104003906
2011-02-04,48.2618293762207
2011-02-07,48.90717697143555
2011-02-08,48.89498519897461
2011-02-09,49.582984924316406
2011-02-10,49.91173553466797
2011-02-11,50.039615631103516
2011-02-14,49.99699401855469
2011-02-15,49.930023193359375
2011-02-16,49.88130187988281
2011-02-17,49.65604782104492
2011-02-18,49.67429733276367
2011-02-22,49.62560272216797
2011-02-23,49.72300720214844
2011-02-24,49.62560272216797
2011-02-25,50.55101776123047
2011-02-28,51.25117111206055
2011-03-01,50.02742004394531
2011-03-02,49.21160888671875
2011-03-03,50.19791030883789
2011-03-04,49.86913299560547
2011-03-07,49.747371673583984
2011-03-08,50.33792495727539
2011-03-09,50.47188186645508
2011-03-10,50.07006072998047
2011-03-11,50.143096923828125
2011-03-14,49.595149993896484
2011-03-15,49.41716003417969
2011-03-16,48.91990661621094
2011-03-17,49.392574310302734
2011-03-18,49.87754440307617
2011-03-21,50.1783332824707
2011-03-22,49.71795654296875
2011-03-23,49.01197814941406
2011-03-24,49.35575866699219
2011-03-25,49.71795654296875
2011-03-28,49.46623229980469
2011-03-29,49.631988525390625
2011-03-30,49.791603088378906
2011-03-31,50.067848205566406
2011-04-01,50.086265563964844
2011-04-04,50.245872497558594
2011-04-05,50.04942321777344
2011-04-06,49.926666259765625
2011-04-07,49.23910903930664
2011-04-08,49.55221176147461
2011-04-11,50.000328063964844
2011-04-12,49.945068359375
2011-04-13,49.78546142578125
2011-04-14,50.749244689941406
2011-04-15,51.344722747802734
2011-04-18,51.04391098022461
2011-04-19,51.31401062011719
2011-04-20,52.001556396484375
2011-04-21,52.37601852416992
2011-04-25,52.60931396484375
2011-04-26,52.76275634765625
2011-04-27,52.92237091064453
2011-04-28,54.09489440917969
2011-04-29,53.75111770629883
2011-05-02,53.818641662597656
2011-05-03,53.76339340209961
2011-05-04,53.75725173950195
2011-05-05,53.6590461730957
2011-05-06,54.01506042480469
2011-05-09,53.4503288269043
2011-05-10,53.536251068115234
2011-05-11,52.81185531616211
2011-05-12,52.5540657043457
2011-05-13,52.3453254699707
2011-05-16,52.60931396484375
2011-05-17,52.504966735839844
2011-05-18,52.928504943847656
2011-05-19,52.940792083740234
2011-05-20,52.124332427978516
2011-05-23,51.99541473388672
2011-05-24,51.989295959472656
2011-05-25,52.2409782409668
2011-05-26,52.339202880859375
2011-05-27,52.30851364135742
2011-05-31,53.77568054199219
2011-06-01,52.382179260253906
2011-06-02,52.11819076538086
2011-06-03,52.09978485107422
2011-06-06,51.67620849609375
2011-06-07,52.001556396484375
2011-06-08,51.73759841918945
2011-06-09,51.246490478515625
2011-06-10,50.147640228271484
2011-06-13,50.59577560424805
2011-06-14,51.16054153442383
2011-06-15,50.54053497314453
2011-06-16,51.65778350830078
2011-06-17,52.210269927978516
2011-06-20,52.87939453125
2011-06-21,53.454795837402344
2011-06-22,53.28157043457031
2011-06-23,52.099857330322266
2011-06-24,51.852394104003906
2011-06-27,52.050376892089844
2011-06-28,52.41538619995117
2011-06-29,53.14543914794922
2011-06-30,52.699974060058594
2011-07-01,53.739376068115234
2011-07-05,54.104427337646484
2011-07-06,54.698360443115234
2011-07-07,55.32941818237305
2011-07-08,55.29849624633789
2011-07-11,54.586997985839844
2011-07-12,54.84066390991211
2011-07-13,54.56224060058594
2011-07-14,53.91880416870117
2011-07-15,54.73545837402344
2011-07-18,54.44469451904297
2011-07-19,55.013893127441406
2011-07-20,55.25517272949219
2011-07-21,55.44077682495117
2011-07-22,55.86149978637695
2011-07-25,55.211875915527344
2011-07-26,55.04481506347656
2011-07-27,53.467159271240234
2011-07-28,53.58470916748047
2011-07-29,54.03635025024414
2011-08-01,53.31248474121094
2011-08-02,52.112239837646484
2011-08-03,51.833824157714844
2011-08-04,50.491268157958984
2011-08-05,49.82925796508789
2011-08-08,46.593528747558594
2011-08-09,51.30792236328125
2011-08-10,51.28937530517578
2011-08-11,53.21969223022461
2011-08-12,52.66904830932617
2011-08-15,53.98067092895508
2011-08-16,53.813636779785156
2011-08-17,53.912635803222656
2011-08-18,52.49580764770508
2011-08-19,51.75956344604492
2011-08-22,51.994686126708984
2011-08-23,52.95365524291992
2011-08-24,53.838375091552734
2011-08-25,53.454795837402344
2011-08-26,53.67752456665039
2011-08-29,55.0695915222168
2011-08-30,55.89860153198242
2011-08-31,56.02238464355469
2011-09-01,54.698360443115234
2011-09-02,53.52283477783203
2011-09-06,53.91880416870117
2011-09-07,55.29849624633789
2011-09-08,54.96438217163086
2011-09-09,53.55378341674805
2011-09-12,53.71463394165039
2011-09-13,53.77030563354492
2011-09-14,53.974491119384766
2011-09-15,54.36426544189453
2011-09-16,54.08585739135742
2011-09-19,52.76803970336914
2011-09-20,52.942691802978516
2011-09-21,52.2129020690918
2011-09-22,52.493614196777344
2011-09-23,52.649532318115234
2011-09-26,52.468650817871094
2011-09-27,52.506080627441406
2011-09-28,50.95297622680664
2011-09-29,52.524784088134766
2011-09-30,51.40206527709961
2011-10-03,49.99241638183594
2011-10-04,51.91352081298828
2011-10-05,50.959190368652344
2011-10-06,51.86985778808594
2011-10-07,50.92180252075195
2011-10-10,52.96140670776367
2011-10-11,51.16505432128906
2011-10-12,51.9322509765625
2011-10-13,51.27108383178711
2011-10-14,52.25657272338867
2011-10-17,50.87813186645508
2011-10-18,52.069454193115234
2011-10-19,51.9322509765625
2011-10-20,52.06319046020508
2011-10-21,53.01754379272461
2011-10-24,54.4708366394043
2011-10-25,53.70365905761719
2011-10-26,54.09034729003906
2011-10-27,55.718326568603516
2011-10-28,55.49376678466797
2011-10-31,55.362770080566406
2011-11-01,53.03623580932617
2011-11-02,54.7265625
2011-11-03,55.33158874511719
2011-11-04,55.6933708190918
2011-11-07,55.88045883178711
2011-11-08,56.48548889160156
2011-11-09,53.884517669677734
2011-11-10,53.790958404541016
2011-11-11,54.88874053955078
2011-11-14,53.928192138671875
2011-11-15,54.583133697509766
2011-11-16,54.25254440307617
2011-11-17,53.59135818481445
2011-11-18,53.97808074951172
2011-11-21,53.2919921875
2011-11-22,53.279510498046875
2011-11-23,51.68273162841797
2011-11-25,51.795047760009766
2011-11-28,53.39802551269531
2011-11-29,53.242095947265625
2011-11-30,55.156951904296875
2011-12-01,54.5269889831543
2011-12-02,55.7619743347168
2011-12-05,55.7619743347168
2011-12-06,55.4999885559082
2011-12-07,56.19234848022461
2011-12-08,55.29418182373047
2011-12-09,56.13621520996094
2011-12-12,55.59355163574219
2011-12-13,55.4999885559082
2011-12-14,55.84305191040039
2011-12-15,55.82434844970703
2011-12-16,56.41689682006836
2011-12-19,56.16740798950195
2011-12-20,57.146663665771484
2011-12-21,56.90342330932617
2011-12-22,57.483482360839844
2011-12-23,57.57081985473633
2011-12-27,57.66438293457031
2011-12-28,56.947078704833984
2011-12-29,57.324188232421875
2011-12-30,57.03504943847656
2012-01-03,57.03504943847656
2012-01-04,56.07976150512695
2012-01-05,56.632850646972656
2012-01-06,56.53855895996094
2012-01-09,56.29972839355469
2012-01-10,57.39329528808594
2012-01-11,57.544132232666016
2012-01-12,56.92821502685547
2012-01-13,56.6453857421875
2012-01-17,57.03504943847656
2012-01-18,57.135643005371094
2012-01-19,57.64469909667969
2012-01-20,57.96521759033203
2012-01-23,58.29200744628906
2012-01-24,58.5245475769043
2012-01-25,59.184505462646484
2012-01-26,59.79412078857422
2012-01-27,59.800392150878906
2012-01-30,59.6998405456543
2012-01-31,59.36672592163086
2012-02-01,59.98893356323242
2012-02-02,59.78153991699219
2012-02-03,60.529441833496094
2012-02-06,60.736839294433594
2012-02-07,60.655147552490234
2012-02-08,60.81229019165039
2012-02-09,60.309452056884766
2012-02-10,59.82554244995117
2012-02-13,61.49100875854492
2012-02-14,60.925384521484375
2012-02-15,60.655147552490234
2012-02-16,60.74940872192383
2012-02-17,60.70543670654297
2012-02-21,59.800392150878906
2012-02-22,60.19007110595703
2012-02-23,60.774539947509766
2012-02-24,61.007083892822266
2012-02-27,60.76828384399414
2012-02-28,59.982666015625
2012-02-29,59.92607879638672
2012-03-01,60.384883880615234
2012-03-02,60.560874938964844
2012-03-05,60.67399978637695
2012-03-06,60.384883880615234
2012-03-07,60.64884948730469
2012-03-08,60.15862274169922
2012-03-09,60.25293731689453
2012-03-12,60.25917434692383
2012-03-13,61.421878814697266
2012-03-14,61.05735397338867
2012-03-15,60.9307746887207
2012-03-16,61.089027404785156
2012-03-19,61.71564865112305
2012-03-20,61.627044677734375
2012-03-21,61.5321044921875
2012-03-22,60.639610290527344
2012-03-23,61.01940155029297
2012-03-26,61.63971710205078
2012-03-27,61.582763671875
2012-03-28,61.02573776245117
2012-03-29,60.848506927490234
2012-03-30,61.266258239746094
2012-04-02,61.36750411987305
2012-04-03,61.80427169799805
2012-04-04,61.27891159057617
2012-04-05,61.13331604003906
2012-04-09,60.880123138427734
2012-04-10,60.10154724121094
2012-04-11,60.867462158203125
2012-04-12,61.07004165649414
2012-04-13,60.62692642211914
2012-04-16,61.31687927246094
2012-04-17,61.53842544555664
2012-04-18,61.39918899536133
2012-04-19,61.31687927246094
2012-04-20,62.15242385864258
2012-04-23,61.53842544555664
2012-04-24,62.51321792602539
2012-04-25,63.27912521362305
2012-04-26,63.42473220825195
2012-04-27,63.823490142822266
2012-04-30,63.715904235839844
2012-05-01,64.32354736328125
2012-05-02,64.53875732421875
2012-05-03,64.24760437011719
2012-05-04,64.03871154785156
2012-05-07,64.58307647705078
2012-05-08,64.50078582763672
2012-05-09,64.13996887207031
2012-05-10,63.93109893798828
2012-05-11,64.27290344238281
2012-05-14,63.59564208984375
2012-05-15,63.80449295043945
2012-05-16,63.00697326660156
2012-05-17,61.063682556152344
2012-05-18,60.34209442138672
2012-05-21,61.48780059814453
2012-05-22,62.19675064086914
2012-05-23,62.29167175292969
2012-05-24,62.78541564941406
2012-05-25,62.40561294555664
2012-05-29,63.20315933227539
2012-05-30,61.77894592285156
2012-05-31,62.20939636230469
2012-06-01,61.177642822265625
2012-06-04,60.975067138671875
2012-06-05,62.15242385864258
2012-06-06,63.266483306884766
2012-06-07,62.728416442871094
2012-06-08,63.27912521362305
2012-06-11,62.00050735473633
2012-06-12,62.64616012573242
2012-06-13,62.013153076171875
2012-06-14,62.779090881347656
2012-06-15,63.05126190185547
2012-06-18,63.84247970581055
2012-06-19,64.37417602539062
2012-06-20,64.46979522705078
2012-06-21,63.95356369018555
2012-06-22,63.819759368896484
2012-06-25,63.76239013671875
2012-06-26,63.972679138183594
2012-06-27,64.32321166992188
2012-06-28,65.09435272216797
2012-06-29,66.33708953857422
2012-07-02,67.01262664794922
2012-07-03,67.87298583984375
2012-07-05,67.6053237915039
2012-07-06,67.6053237915039
2012-07-09,67.89210510253906
2012-07-10,67.4842300415039
2012-07-11,67.4906234741211
2012-07-12,68.14706420898438
2012-07-13,68.4911880493164
2012-07-16,68.44657897949219
2012-07-17,69.00740051269531
2012-07-18,68.54855346679688
2012-07-19,68.32547760009766
2012-07-20,67.9558334350586
2012-07-23,67.90486907958984
2012-07-24,67.62444305419922
2012-07-25,67.68816375732422
2012-07-26,68.0450439453125
2012-07-27,68.61225128173828
2012-07-30,69.09659576416016
2012-07-31,69.24955749511719
2012-08-01,68.79071807861328
2012-08-02,68.28723907470703
2012-08-03,68.96916961669922
2012-08-06,68.12153625488281
2012-08-07,67.22933197021484
2012-08-08,67.01902770996094
2012-08-09,66.65574645996094
2012-08-10,66.5091781616211
2012-08-13,66.5091781616211
2012-08-14,66.93614196777344
2012-08-15,67.43965911865234
2012-08-16,68.070556640625
2012-08-17,67.99408721923828
2012-08-20,67.93036651611328
2012-08-21,68.24264526367188
2012-08-22,68.3828353881836
2012-08-23,68.46570587158203
2012-08-24,68.46570587158203
2012-08-27,68.4720687866211
2012-08-28,68.57403564453125
2012-08-29,68.54855346679688
2012-08-30,68.57403564453125
2012-08-31,68.77159118652344
2012-09-04,69.77851104736328
2012-09-05,69.49812316894531
2012-09-06,69.5427474975586
2012-09-07,69.4216537475586
2012-09-10,68.98189544677734
2012-09-11,69.17311096191406
2012-09-12,69.10301208496094
2012-09-13,69.46626281738281
2012-09-14,69.28142547607422
2012-09-17,69.05838012695312
2012-09-18,68.66324615478516
2012-09-19,68.41300964355469
2012-09-20,67.41845703125
2012-09-21,67.23239135742188
2012-09-24,66.96287536621094
2012-09-25,66.45597076416016
2012-09-26,67.41203308105469
2012-09-27,67.37353515625
2012-09-28,67.56602478027344
2012-10-01,67.45691680908203
2012-10-02,68.08576965332031
2012-10-03,68.89425659179688
2012-10-04,68.80441284179688
2012-10-05,68.95199584960938
2012-10-08,68.97765350341797
2012-10-09,68.59268188476562
2012-10-10,69.04183197021484
2012-10-11,68.91992950439453
2012-10-12,68.94559478759766
2012-10-15,69.60005950927734
2012-10-16,69.93370819091797
2012-10-17,69.86953735351562
2012-10-18,70.60104370117188
2012-10-19,69.98506164550781
2012-10-22,69.83106231689453
2012-10-23,69.16375732421875
2012-10-24,68.57341003417969
2012-10-25,68.21409606933594
2012-10-26,67.72003936767578
2012-10-31,69.18939971923828
2012-11-01,68.6568374633789
2012-11-02,67.97026062011719
2012-11-05,67.82909393310547
2012-11-06,67.04627990722656
2012-11-07,67.58528137207031
2012-11-08,66.86019897460938
2012-11-09,66.50727844238281
2012-11-12,66.20574188232422
2012-11-13,65.987548828125
2012-11-14,64.64649963378906
2012-11-15,64.0497817993164
2012-11-16,64.64010620117188
2012-11-19,64.99296569824219
2012-11-20,65.64105224609375
2012-11-21,65.87207794189453
2012-11-23,66.51373291015625
2012-11-26,66.73188781738281
2012-11-27,66.41746520996094
2012-11-28,65.75658416748047
2012-11-29,65.76298522949219
2012-11-30,66.75756072998047
2012-12-03,66.5650405883789
2012-12-04,66.577880859375
2012-12-05,66.42388916015625
2012-12-06,66.99496459960938
2012-12-07,66.87305450439453
2012-12-10,66.8024673461914
2012-12-11,66.89871978759766
2012-12-12,66.73188781738281
2012-12-13,66.76395416259766
2012-12-14,66.34687042236328
2012-12-17,66.59072875976562
2012-12-18,67.19385528564453
2012-12-19,66.86665344238281
2012-12-20,67.42487335205078
2012-12-21,67.06553649902344
2012-12-24,67.1617660522461
2012-12-26,67.03345489501953
2012-12-27,67.37995910644531
2012-12-28,66.92766571044922
2012-12-31,67.21195983886719
2013-01-02,68.05193328857422
2013-01-03,67.5220947265625
2013-01-04,67.95501708984375
2013-01-07,68.30392456054688
2013-01-08,67.6965560913086
2013-01-09,67.93563842773438
2013-01-10,68.11009216308594
2013-01-11,68.15534973144531
2013-01-14,68.60762786865234
2013-01-15,68.6593017578125
2013-01-16,67.94855499267578
2013-01-17,67.73536682128906
2013-01-18,67.90330505371094
2013-01-22,68.30392456054688
2013-01-23,68.36854553222656
2013-01-24,68.1941146850586
2013-01-25,68.13592529296875
2013-01-28,68.28455352783203
2013-01-29,68.45254516601562
2013-01-30,68.72392272949219
2013-01-31,68.3943862915039
2013-02-01,68.665771484375
2013-02-04,68.50422668457031
2013-02-05,68.6399154663086
2013-02-06,69.04054260253906
2013-02-07,69.13099670410156
2013-02-08,69.62852478027344
2013-02-11,69.66731262207031
2013-02-12,70.3974380493164
2013-02-13,70.54602813720703
2013-02-14,70.12606048583984
2013-02-15,70.12606048583984
2013-02-19,70.62360382080078
2013-02-20,70.1002197265625
2013-02-21,69.40885162353516
2013-02-22,69.68668365478516
2013-02-25,68.58824157714844
2013-02-26,68.60762786865234
2013-02-27,69.16332244873047
2013-02-28,68.62702178955078
2013-03-01,68.32331848144531
2013-03-04,68.8531723022461
2013-03-05,69.79006958007812
2013-03-06,69.60267639160156
2013-03-07,69.23436737060547
2013-03-08,68.73038482666016
2013-03-11,68.62052154541016
2013-03-12,68.29524230957031
2013-03-13,68.26921081542969
2013-03-14,68.29524230957031
2013-03-15,68.47740936279297
2013-03-18,68.31474304199219
2013-03-19,68.68562316894531
2013-03-20,68.90029907226562
2013-03-21,68.73767852783203
2013-03-22,69.34271240234375
2013-03-25,69.25164794921875
2013-03-26,69.47283935546875
2013-03-27,69.75260925292969
2013-03-28,70.29264068603516
2013-04-01,70.7025146484375
2013-04-02,70.37718200683594
2013-04-03,70.66999053955078
2013-04-04,71.3921890258789
2013-04-05,71.96472930908203
2013-04-08,72.69989013671875
2013-04-09,72.75849151611328
2013-04-10,73.3179931640625
2013-04-11,73.48066711425781
2013-04-12,73.98814392089844
2013-04-15,72.38764190673828
2013-04-16,72.7454605102539
2013-04-17,72.09481811523438
2013-04-18,72.21846008300781
2013-04-19,73.76040649414062
2013-04-22,73.79295349121094
2013-04-23,74.13129425048828
2013-04-24,74.15076446533203
2013-04-25,74.54114532470703
2013-04-26,74.35246276855469
2013-04-29,75.00308990478516
2013-04-30,76.12863159179688
2013-05-01,75.3283920288086
2013-05-02,75.90095520019531
2013-05-03,76.36289978027344
2013-05-06,76.31082916259766
2013-05-07,75.88790130615234
2013-05-08,75.9334716796875
2013-05-09,75.47804260253906
2013-05-10,75.73828887939453
2013-05-13,76.20023345947266
2013-05-14,75.92695617675781
2013-05-15,76.74674987792969
2013-05-16,75.8228759765625
2013-05-17,76.00505828857422
2013-05-20,75.96601867675781
2013-05-21,76.39540100097656
2013-05-22,74.2613754272461
2013-05-23,72.60881042480469
2013-05-24,73.74089813232422
2013-05-28,73.16835021972656
2013-05-29,71.71097564697266
2013-05-30,70.99530792236328
2013-05-31,70.10395812988281
2013-06-03,70.4227523803711
2013-06-04,69.58345031738281
2013-06-05,69.00440216064453
2013-06-06,69.99987030029297
2013-06-07,69.87622833251953
2013-06-10,69.41431427001953
2013-06-11,68.77669525146484
2013-06-12,67.3258285522461
2013-06-13,68.6140365600586
2013-06-14,68.83525848388672
2013-06-17,68.50994110107422
2013-06-18,68.2171630859375
2013-06-19,66.02232360839844
2013-06-20,63.034706115722656
2013-06-21,63.70298385620117
2013-06-24,63.34263229370117
2013-06-25,64.5809326171875
2013-06-26,65.28850555419922
2013-06-27,67.55543518066406
2013-06-28,67.92887878417969
2013-07-01,67.14266204833984
2013-07-02,68.06648254394531
2013-07-03,66.96576690673828
2013-07-05,66.88060760498047
2013-07-08,66.93302154541016
2013-07-09,67.79129791259766
2013-07-10,67.4375
2013-07-11,68.66924285888672
2013-07-12,68.89855194091797
2013-07-15,69.2196044921875
2013-07-16,69.24579620361328
2013-07-17,68.72818756103516
2013-07-18,69.33096313476562
2013-07-19,69.2196044921875
2013-07-22,69.38339233398438
2013-07-23,70.39237213134766
2013-07-24,68.56439971923828
2013-07-25,69.12787628173828
2013-07-26,69.33753967285156
2013-07-29,69.32440948486328
2013-07-30,69.56028747558594
2013-07-31,69.00994110107422
2013-08-01,69.44888305664062
2013-08-02,68.5185546875
2013-08-05,68.49234008789062
2013-08-06,68.0533676147461
2013-08-07,67.8175048828125
2013-08-08,67.95510864257812
2013-08-09,68.36782836914062
2013-08-12,68.20404815673828
2013-08-13,67.74542999267578
2013-08-14,67.77816009521484
2013-08-15,67.06405639648438
2013-08-16,65.50475311279297
2013-08-19,64.30574798583984
2013-08-20,65.76024627685547
2013-08-21,65.08541107177734
2013-08-22,65.17713928222656
2013-08-23,65.7340316772461
2013-08-26,65.17713928222656
2013-08-27,64.9936752319336
2013-08-28,64.47610473632812
2013-08-29,64.86920166015625
2013-08-30,63.75540542602539
2013-09-03,63.54574203491211
2013-09-04,64.21401977539062
2013-09-05,63.6767692565918
2013-09-06,64.5219497680664
2013-09-09,65.38024139404297
2013-09-10,65.21646881103516
2013-09-11,65.55711364746094
2013-09-12,65.39990997314453
2013-09-13,65.87820434570312
2013-09-16,65.8978271484375
2013-09-17,66.00921630859375
