Date,HAS
2010-06-22,25.422382354736328
2010-06-23,25.329980850219727
2010-06-24,26.40182113647461
2010-06-25,26.48806381225586
2010-06-28,26.46343421936035
2010-06-29,25.896696090698242
2010-06-30,25.317655563354492
2010-07-01,25.16365623474121
2010-07-02,24.91725730895996
2010-07-06,24.689340591430664
2010-07-07,25.286863327026367
2010-07-08,25.280698776245117
2010-07-09,25.6195011138916
2010-07-12,25.730377197265625
2010-07-13,25.976781845092773
2010-07-14,25.55789566040039
2010-07-15,25.311500549316406
2010-07-16,24.332056045532227
2010-07-19,24.239654541015625
2010-07-20,25.126705169677734
2010-07-21,24.233497619628906
2010-07-22,24.70165252685547
2010-07-23,25.225255966186523
2010-07-26,26.180063247680664
2010-07-27,25.927499771118164
2010-07-28,25.582544326782227
2010-07-29,25.92339515686035
2010-07-30,26.1217098236084
2010-08-02,26.704259872436523
2010-08-03,26.295228958129883
2010-08-04,26.995529174804688
2010-08-05,26.97073745727539
2010-08-06,26.846797943115234
2010-08-09,27.088497161865234
2010-08-10,27.10088539123535
2010-08-11,26.351011276245117
2010-08-12,26.326221466064453
2010-08-13,26.512136459350586
2010-08-16,26.518333435058594
2010-08-17,27.187641143798828
2010-08-18,27.262027740478516
2010-08-19,26.654680252075195
2010-08-20,26.320026397705078
2010-08-23,26.146495819091797
2010-08-24,25.532968521118164
2010-08-25,25.421411514282227
2010-08-26,25.030977249145508
2010-08-27,25.371841430664062
2010-08-30,24.882251739501953
2010-08-31,25.012393951416016
2010-09-01,25.82423210144043
2010-09-02,26.660871505737305
2010-09-03,26.9521541595459
2010-09-07,26.791032791137695
2010-09-08,26.667068481445312
2010-09-09,26.679468154907227
2010-09-10,26.859193801879883
2010-09-13,27.323986053466797
2010-09-14,27.20623207092285
2010-09-15,27.491310119628906
2010-09-16,27.53470230102539
2010-09-17,27.7020320892334
2010-09-20,28.123449325561523
2010-09-21,27.88795280456543
2010-09-22,27.119474411010742
2010-09-23,27.094688415527344
2010-09-24,27.503713607788086
2010-09-27,27.906536102294922
2010-09-28,28.01808738708496
2010-09-29,27.912734985351562
2010-09-30,27.584270477294922
2010-10-01,27.646244049072266
2010-10-04,27.609052658081055
2010-10-05,28.377534866333008
2010-10-06,28.38371467590332
2010-10-07,28.129634857177734
2010-10-08,28.284570693969727
2010-10-11,28.451900482177734
2010-10-12,28.35894012451172
2010-10-13,28.58204460144043
2010-10-14,28.489086151123047
2010-10-15,27.937530517578125
2010-10-18,29.009672164916992
2010-10-19,28.637813568115234
2010-10-20,28.662614822387695
2010-10-21,28.309362411499023
2010-10-22,28.50767707824707
2010-10-25,28.48288345336914
2010-10-26,28.458093643188477
2010-10-27,28.458093643188477
2010-10-28,28.514188766479492
2010-10-29,28.819509506225586
2010-11-01,29.068756103515625
2010-11-02,29.486248016357422
2010-11-03,29.38033103942871
2010-11-04,29.455095291137695
2010-11-05,29.448871612548828
2010-11-08,29.486248016357422
2010-11-09,29.081226348876953
2010-11-10,29.006446838378906
2010-11-11,29.44261932373047
2010-11-12,29.1746883392334
2010-11-15,29.074993133544922
2010-11-16,28.645029067993164
2010-11-17,28.92544174194336
2010-11-18,29.423938751220703
2010-11-19,29.77912712097168
2010-11-22,29.423938751220703
2010-11-23,29.423938751220703
2010-11-24,29.642032623291016
2010-11-26,29.735509872436523
2010-11-29,29.299320220947266
2010-11-30,29.698118209838867
2010-12-01,29.76043128967285
2010-12-02,30.558034896850586
2010-12-03,30.776123046875
2010-12-06,30.707565307617188
2010-12-07,30.963054656982422
2010-12-08,30.807270050048828
2010-12-09,30.794811248779297
2010-12-10,30.938129425048828
2010-12-13,30.152990341186523
2010-12-14,30.40225601196289
2010-12-15,30.302549362182617
2010-12-16,30.695110321044922
2010-12-17,30.807270050048828
2010-12-20,30.732501983642578
2010-12-21,30.70136070251465
2010-12-22,30.91944122314453
2010-12-23,30.234012603759766
2010-12-27,30.227766036987305
2010-12-28,29.542343139648438
2010-12-29,30.065750122070312
2010-12-30,30.090688705444336
2010-12-31,29.39902114868164
2011-01-03,29.056293487548828
2011-01-04,28.669958114624023
2011-01-05,28.813283920288086
2011-01-06,28.694887161254883
2011-01-07,28.70734405517578
2011-01-10,28.651273727416992
2011-01-11,28.65749740600586
2011-01-12,28.06551742553711
2011-01-13,27.82251739501953
2011-01-14,27.72281265258789
2011-01-18,27.448637008666992
2011-01-19,27.760202407836914
2011-01-20,27.8287410736084
2011-01-21,27.797584533691406
2011-01-24,27.72281265258789
2011-01-25,27.685422897338867
2011-01-26,27.9471492767334
2011-01-27,28.028139114379883
2011-01-28,27.514320373535156
2011-01-31,27.627117156982422
2011-02-01,27.482995986938477
2011-02-02,27.188495635986328
2011-02-03,27.93414306640625
2011-02-04,28.084537506103516
2011-02-07,28.592084884643555
2011-02-08,28.717409133911133
2011-02-09,28.516891479492188
2011-02-10,28.629684448242188
2011-02-11,28.479291915893555
2011-02-14,28.24746322631836
2011-02-15,27.72736930847168
2011-02-16,28.04693603515625
2011-02-17,28.579547882080078
2011-02-18,28.661012649536133
2011-02-22,28.209856033325195
2011-02-23,27.633373260498047
2011-02-24,27.595787048339844
2011-02-25,27.95294761657715
2011-02-28,28.13466453552246
2011-03-01,27.921621322631836
2011-03-02,28.197330474853516
2011-03-03,28.9054012298584
2011-03-04,29.193622589111328
2011-03-07,29.450544357299805
2011-03-08,29.657318115234375
2011-03-09,29.657318115234375
2011-03-10,29.40041160583496
2011-03-11,29.362823486328125
2011-03-14,29.25002670288086
2011-03-15,28.8489933013916
2011-03-16,28.585817337036133
2011-03-17,28.6798095703125
2011-03-18,28.999378204345703
2011-03-21,29.2625675201416
2011-03-22,28.8114070892334
2011-03-23,28.96178436279297
2011-03-24,29.37535285949707
2011-03-25,29.58837890625
2011-03-28,29.29388999938965
2011-03-29,29.35028839111328
2011-03-30,29.638534545898438
2011-03-31,29.35028839111328
2011-04-01,29.694904327392578
2011-04-04,29.569597244262695
2011-04-05,29.525732040405273
2011-04-06,29.61345863342285
2011-04-07,29.632251739501953
2011-04-08,29.35028839111328
2011-04-11,29.406673431396484
2011-04-12,28.61715316772461
2011-04-13,28.692337036132812
2011-04-14,27.82135581970215
2011-04-15,28.071998596191406
2011-04-18,27.764970779418945
2011-04-19,27.708574295043945
2011-04-20,28.140932083129883
2011-04-21,27.915348052978516
2011-04-25,28.61088752746582
2011-04-26,28.91166877746582
2011-04-27,28.95551300048828
2011-04-28,29.308719635009766
2011-04-29,29.54207420349121
2011-05-02,29.7628173828125
2011-05-03,29.605127334594727
2011-05-04,29.94571876525879
2011-05-05,29.832202911376953
2011-05-06,29.8574275970459
2011-05-09,29.592527389526367
2011-05-10,30.027725219726562
2011-05-11,30.09708595275879
2011-05-12,30.48181915283203
2011-05-13,30.305225372314453
2011-05-16,30.153846740722656
2011-05-17,29.598834991455078
2011-05-18,29.96463966369629
2011-05-19,30.254764556884766
2011-05-20,29.952024459838867
2011-05-23,29.901578903198242
2011-05-24,29.64928436279297
2011-05-25,29.4789981842041
2011-05-26,29.251951217651367
2011-05-27,28.696931838989258
2011-05-31,28.848297119140625
2011-06-01,28.608640670776367
2011-06-02,28.394189834594727
2011-06-03,27.97792625427246
2011-06-06,27.971622467041016
2011-06-07,27.454450607299805
2011-06-08,27.132797241210938
2011-06-09,27.32200813293457
2011-06-10,26.91204833984375
2011-06-13,27.06340789794922
2011-06-14,27.479677200317383
2011-06-15,27.49860191345215
2011-06-16,27.41660499572754
2011-06-17,27.347230911254883
2011-06-20,27.795019149780273
2011-06-21,27.738262176513672
2011-06-22,27.656272888183594
2011-06-23,27.530149459838867
2011-06-24,27.340919494628906
2011-06-27,27.59320068359375
2011-06-28,28.14191436767578
2011-06-29,27.971622467041016
2011-06-30,27.706727981567383
2011-07-01,28.545560836791992
2011-07-05,29.012285232543945
2011-07-06,28.652788162231445
2011-07-07,28.810453414916992
2011-07-08,28.160842895507812
2011-07-11,27.176942825317383
2011-07-12,27.277856826782227
2011-07-13,26.735443115234375
2011-07-14,26.05430030822754
2011-07-15,26.092132568359375
2011-07-18,24.84965705871582
2011-07-19,24.855958938598633
2011-07-20,24.830730438232422
2011-07-21,24.88749122619629
2011-07-22,25.54342269897461
2011-07-25,25.492963790893555
2011-07-26,25.417282104492188
2011-07-27,25.158695220947266
2011-07-28,25.228591918945312
2011-07-29,25.139638900756836
2011-08-01,25.057016372680664
2011-08-02,24.059309005737305
2011-08-03,24.574052810668945
2011-08-04,23.684375762939453
2011-08-05,23.671669006347656
2011-08-08,21.924097061157227
2011-08-09,22.673969268798828
2011-08-10,22.559581756591797
2011-08-11,23.481029510498047
2011-08-12,23.798765182495117
2011-08-15,24.072021484375
2011-08-16,23.843250274658203
2011-08-17,23.843250274658203
2011-08-18,22.69938087463379
2011-08-19,23.150575637817383
2011-08-22,23.328519821166992
2011-08-23,23.887727737426758
2011-08-24,24.141929626464844
2011-08-25,23.544567108154297
2011-08-26,23.39841079711914
2011-08-29,23.944923400878906
2011-08-30,24.199119567871094
2011-08-31,24.618539810180664
2011-09-01,23.963993072509766
2011-09-02,23.188697814941406
2011-09-06,22.559581756591797
2011-09-07,23.080669403076172
2011-09-08,23.11880111694336
2011-09-09,23.055259704589844
2011-09-12,22.74386978149414
2011-09-13,22.896377563476562
2011-09-14,23.55093002319336
2011-09-15,22.97264289855957
2011-09-16,22.89002799987793
2011-09-19,22.705738067626953
2011-09-20,22.464252471923828
2011-09-21,22.000356674194336
2011-09-22,21.739809036254883
2011-09-23,21.89232063293457
2011-09-26,22.29267692565918
2011-09-27,22.25455093383789
2011-09-28,21.650829315185547
2011-09-29,21.625415802001953
2011-09-30,20.723031997680664
2011-10-03,20.329036712646484
2011-10-04,20.50697135925293
2011-10-05,21.320388793945312
2011-10-06,21.294973373413086
2011-10-07,21.129743576049805
2011-10-10,22.076618194580078
2011-10-11,22.14650535583496
2011-10-12,22.140165328979492
2011-10-13,21.82242202758789
2011-10-14,22.082969665527344
2011-10-17,22.235483169555664
2011-10-18,22.082969665527344
2011-10-19,21.75251579284668
2011-10-20,22.210067749023438
2011-10-21,22.29267692565918
2011-10-24,23.43653678894043
2011-10-25,22.928157806396484
2011-10-26,23.620832443237305
2011-10-27,24.650310516357422
2011-10-28,24.381332397460938
2011-10-31,24.374916076660156
2011-11-01,24.278854370117188
2011-11-02,24.669517517089844
2011-11-03,24.938505172729492
2011-11-04,24.759172439575195
2011-11-07,24.78480339050293
2011-11-08,24.938505172729492
2011-11-09,23.34382438659668
2011-11-10,23.535951614379883
2011-11-11,23.926618576049805
2011-11-14,23.599994659423828
2011-11-15,23.843368530273438
2011-11-16,23.241357803344727
2011-11-17,22.68417739868164
2011-11-18,23.074840545654297
2011-11-21,22.47283172607422
2011-11-22,22.357547760009766
2011-11-23,21.94127655029297
2011-11-25,21.870826721191406
2011-11-28,22.47924041748047
2011-11-29,22.267898559570312
2011-11-30,22.933942794799805
2011-12-01,22.671371459960938
2011-12-02,23.08124542236328
2011-12-05,23.555166244506836
2011-12-06,23.779315948486328
2011-12-07,23.71527862548828
2011-12-08,23.32461166381836
2011-12-09,23.542362213134766
2011-12-12,23.29259490966797
2011-12-13,22.293508529663086
2011-12-14,21.678695678710938
2011-12-15,21.966896057128906
2011-12-16,21.787569046020508
2011-12-19,20.993427276611328
2011-12-20,20.987024307250977
2011-12-21,21.243200302124023
2011-12-22,20.596355438232422
2011-12-23,20.769277572631836
2011-12-27,20.583555221557617
2011-12-28,20.269742965698242
2011-12-29,20.51951026916504
2011-12-30,20.423442840576172
2012-01-03,20.583555221557617
2012-01-04,20.858936309814453
2012-01-05,20.90376853942871
2012-01-06,20.42984390258789
2012-01-09,20.801300048828125
2012-01-10,21.076684951782227
2012-01-11,21.29443359375
2012-01-12,21.19196128845215
2012-01-13,20.9357967376709
2012-01-17,21.19837188720703
2012-01-18,21.179155349731445
2012-01-19,20.974218368530273
2012-01-20,20.974218368530273
2012-01-23,21.697906494140625
2012-01-24,21.947675704956055
2012-01-25,22.421598434448242
2012-01-26,22.351150512695312
2012-01-27,22.45362663269043
2012-01-30,22.25983428955078
2012-01-31,22.550512313842773
2012-02-01,22.544055938720703
2012-02-02,22.699092864990234
2012-02-03,23.164186477661133
2012-02-06,23.68094253540039
2012-02-07,23.51945686340332
2012-02-08,23.0802059173584
2012-02-09,23.635730743408203
2012-02-10,23.797222137451172
2012-02-13,23.706789016723633
2012-02-14,23.629274368286133
2012-02-15,22.918710708618164
2012-02-16,23.209396362304688
2012-02-17,23.370885848999023
2012-02-21,23.02852439880371
2012-02-22,22.29859161376953
2012-02-23,22.673242568969727
2012-02-24,22.518218994140625
2012-02-27,22.8541202545166
2012-02-28,22.776596069335938
2012-02-29,22.81536102294922
2012-03-01,22.867042541503906
2012-03-02,22.744304656982422
2012-03-05,23.02852439880371
2012-03-06,22.382570266723633
2012-03-07,22.33734893798828
2012-03-08,22.518218994140625
2012-03-09,22.724929809570312
2012-03-12,22.873491287231445
2012-03-13,23.047903060913086
2012-03-14,22.905784606933594
2012-03-15,22.938087463378906
2012-03-16,22.89933967590332
2012-03-19,23.48069953918457
2012-03-20,23.27399444580078
2012-03-21,23.08666229248047
2012-03-22,23.209396362304688
2012-03-23,23.500076293945312
2012-03-26,23.965166091918945
2012-03-27,24.120197296142578
2012-03-28,24.042694091796875
2012-03-29,23.991004943847656
2012-03-30,23.719703674316406
2012-04-02,24.087905883789062
2012-04-03,24.120197296142578
2012-04-04,23.86827850341797
2012-04-05,23.900571823120117
2012-04-09,23.364429473876953
2012-04-10,22.970394134521484
2012-04-11,23.27399444580078
2012-04-12,23.422561645507812
2012-04-13,23.370885848999023
2012-04-16,23.099592208862305
2012-04-17,23.635730743408203
2012-04-18,23.46778106689453
2012-04-19,23.11250114440918
2012-04-20,23.202932357788086
2012-04-23,21.988523483276367
2012-04-24,22.692623138427734
2012-04-25,23.015605926513672
2012-04-26,23.57113265991211
2012-04-27,23.929954528808594
2012-04-30,23.969097137451172
2012-05-01,24.060428619384766
2012-05-02,24.164817810058594
2012-05-03,24.12567138671875
2012-05-04,23.5450382232666
2012-05-07,23.714662551879883
2012-05-08,23.440656661987305
2012-05-09,23.055744171142578
2012-05-10,23.14707374572754
2012-05-11,23.277557373046875
2012-05-14,22.8991641998291
2012-05-15,23.486328125
2012-05-16,23.58418083190918
2012-05-17,22.65777587890625
2012-05-18,22.338096618652344
2012-05-21,22.44900894165039
2012-05-22,22.4881534576416
2012-05-23,22.6055850982666
2012-05-24,22.56644058227539
2012-05-25,22.775205612182617
2012-05-29,23.17316436767578
2012-05-30,23.023122787475586
2012-05-31,23.107938766479492
2012-06-01,22.807828903198242
2012-06-04,22.533823013305664
2012-06-05,22.481624603271484
2012-06-06,22.755638122558594
2012-06-07,22.74911880493164
2012-06-08,22.507720947265625
2012-06-11,22.090194702148438
2012-06-12,22.390291213989258
2012-06-13,22.08366584777832
2012-06-14,22.22066307067871
2012-06-15,22.507720947265625
2012-06-18,22.4751033782959
2012-06-19,22.690393447875977
2012-06-20,22.533823013305664
2012-06-21,22.14890480041504
2012-06-22,22.096717834472656
2012-06-25,21.633512496948242
2012-06-26,21.50955581665039
2012-06-27,21.05287742614746
2012-06-28,21.5487003326416
2012-06-29,22.096717834472656
2012-07-02,22.26634407043457
2012-07-03,22.090194702148438
2012-07-05,22.422914505004883
2012-07-06,22.292430877685547
2012-07-09,22.168472290039062
2012-07-10,21.959705352783203
2012-07-11,21.842287063598633
2012-07-12,21.45083999633789
2012-07-13,21.470415115356445
2012-07-16,21.105064392089844
2012-07-17,21.69875717163086
2012-07-18,21.705278396606445
2012-07-19,21.998859405517578
2012-07-20,22.077150344848633
2012-07-23,22.957876205444336
2012-07-24,22.807828903198242
2012-07-25,22.64472770690918
2012-07-26,23.049224853515625
2012-07-27,23.65594482421875
2012-07-30,23.92611312866211
2012-07-31,23.60323143005371
2012-08-01,23.510982513427734
2012-08-02,23.300121307373047
2012-08-03,23.767961502075195
2012-08-06,24.024951934814453
2012-08-07,24.248985290527344
2012-08-08,24.407136917114258
2012-08-09,24.624589920043945
2012-08-10,24.74978256225586
2012-08-13,24.762964248657227
2012-08-14,24.802494049072266
2012-08-15,24.855213165283203
2012-08-16,25.19786834716797
2012-08-17,25.19786834716797
2012-08-20,25.118791580200195
2012-08-21,25.033124923706055
2012-08-22,24.874982833862305
2012-08-23,24.57187271118164
2012-08-24,24.703659057617188
2012-08-27,24.822267532348633
2012-08-28,24.710254669189453
2012-08-29,24.710254669189453
2012-08-30,24.644351959228516
2012-08-31,24.716835021972656
2012-09-04,24.512569427490234
2012-09-05,24.466440200805664
2012-09-06,25.00676918029785
2012-09-07,24.802494049072266
2012-09-10,24.940879821777344
2012-09-11,25.408727645874023
2012-09-12,25.60641098022461
2012-09-13,25.744783401489258
2012-09-14,26.33124351501465
2012-09-17,25.672298431396484
2012-09-18,25.487794876098633
2012-09-19,25.303306579589844
2012-09-20,25.171512603759766
2012-09-21,25.046314239501953
2012-09-24,25.105613708496094
2012-09-25,24.73001480102539
2012-09-26,24.585054397583008
2012-09-27,24.8090877532959
2012-09-28,25.1517333984375
2012-10-01,24.98041534423828
2012-10-02,24.907941818237305
2012-10-03,24.65094757080078
2012-10-04,24.68389320373535
2012-10-05,24.881572723388672
2012-10-08,25.18468475341797
2012-10-09,24.756376266479492
2012-10-10,24.591638565063477
2012-10-11,24.914522171020508
2012-10-12,25.896331787109375
2012-10-15,24.874982833862305
2012-10-16,25.29010581970215
2012-10-17,25.672298431396484
2012-10-18,25.731603622436523
2012-10-19,25.731603622436523
2012-10-22,25.29670524597168
2012-10-23,24.235816955566406
2012-10-24,24.28193473815918
2012-10-25,24.097440719604492
2012-10-26,23.952476501464844
2012-10-31,23.952463150024414
2012-11-01,24.17875099182129
2012-11-02,23.679607391357422
2012-11-05,24.072265625
2012-11-06,25.150423049926758
2012-11-07,24.764415740966797
2012-11-08,24.791032791137695
2012-11-09,24.771074295043945
2012-11-12,24.59138298034668
2012-11-13,24.611345291137695
2012-11-14,24.27857208251953
2012-11-15,24.185400009155273
2012-11-16,24.25861358642578
2012-11-19,24.88421058654785
2012-11-20,24.797691345214844
2012-11-21,25.077219009399414
2012-11-23,25.45657730102539
2012-11-26,25.503158569335938
2012-11-27,25.489843368530273
2012-11-28,25.649572372436523
2012-11-29,25.68950843811035
2012-11-30,25.596332550048828
2012-12-03,25.090532302856445
2012-12-04,24.837623596191406
2012-12-05,24.624650955200195
2012-12-06,24.771074295043945
2012-12-07,24.930795669555664
2012-12-10,25.023977279663086
2012-12-11,25.296844482421875
2012-12-12,25.13711929321289
2012-12-13,24.99600601196289
2012-12-14,24.84146499633789
2012-12-17,24.69363784790039
2012-12-18,24.673479080200195
2012-12-19,24.572690963745117
2012-12-20,24.592844009399414
2012-12-21,24.216567993164062
2012-12-24,24.115774154663086
2012-12-26,23.779804229736328
2012-12-27,23.894033432006836
2012-12-28,23.726058959960938
2012-12-31,24.122495651245117
2013-01-02,24.068735122680664
2013-01-03,24.27031135559082
2013-01-04,24.014984130859375
2013-01-07,23.7529239654541
2013-01-08,23.773086547851562
2013-01-09,23.97467041015625
2013-01-10,24.908655166625977
2013-01-11,24.787708282470703
2013-01-14,24.565967559814453
2013-01-15,25.002723693847656
2013-01-16,25.244617462158203
2013-01-17,25.493244171142578
2013-01-18,26.212209701538086
2013-01-22,26.118131637573242
2013-01-23,25.614194869995117
2013-01-24,25.835927963256836
2013-01-25,25.069929122924805
2013-01-28,24.875062942504883
2013-01-29,25.009449005126953
2013-01-30,25.02289581298828
2013-01-31,25.110233306884766
2013-02-01,25.29838752746582
2013-02-04,25.150548934936523
2013-02-05,25.459636688232422
2013-02-06,25.647781372070312
2013-02-07,26.017351150512695
2013-02-08,26.769920349121094
2013-02-11,26.66912269592285
2013-02-12,26.803516387939453
2013-02-13,27.159645080566406
2013-02-14,27.46873664855957
2013-02-15,27.23355484008789
2013-02-19,27.488880157470703
2013-02-20,27.629993438720703
2013-02-21,27.629993438720703
2013-02-22,27.636716842651367
2013-02-25,26.951337814331055
2013-02-26,26.911020278930664
2013-02-27,27.22682762145996
2013-02-28,26.890867233276367
2013-03-01,26.951337814331055
2013-03-04,26.93118667602539
2013-03-05,27.347782135009766
2013-03-06,27.515771865844727
2013-03-07,27.589685440063477
2013-03-08,27.99957275390625
2013-03-11,28.409439086914062
2013-03-12,28.322092056274414
2013-03-13,28.0936336517334
2013-03-14,28.375843048095703
2013-03-15,28.476642608642578
2013-03-18,28.36911964416504
2013-03-19,28.107070922851562
2013-03-20,28.382570266723633
2013-03-21,28.81931495666504
2013-03-22,29.45765495300293
2013-03-25,29.34343147277832
2013-03-26,29.450939178466797
2013-03-27,29.34343147277832
2013-03-28,29.524852752685547
2013-04-01,29.26951789855957
2013-04-02,29.155284881591797
2013-04-03,28.913389205932617
2013-04-04,29.202329635620117
2013-04-05,29.114973068237305
2013-04-08,29.061227798461914
2013-04-09,29.50469207763672
2013-04-10,30.0422420501709
2013-04-11,30.27742576599121
2013-04-12,30.176631927490234
2013-04-15,29.4307804107666
2013-04-16,29.78691864013672
2013-04-17,29.390459060668945
2013-04-18,29.793638229370117
2013-04-19,30.25054168701172
2013-04-22,31.278608322143555
2013-04-23,32.09165573120117
2013-04-24,31.769113540649414
2013-04-25,32.09165573120117
2013-04-26,31.762405395507812
2013-04-29,32.290985107421875
2013-04-30,32.101226806640625
2013-05-01,31.884382247924805
2013-05-02,31.721757888793945
2013-05-03,31.99958610534668
2013-05-06,31.95215606689453
2013-05-07,32.1622200012207
2013-05-08,32.25709915161133
2013-05-09,32.250328063964844
2013-05-10,32.19611740112305
2013-05-13,32.1622200012207
2013-05-14,32.19611740112305
2013-05-15,32.26388931274414
2013-05-16,31.992809295654297
2013-05-17,32.467166900634766
2013-05-20,32.32487487792969
2013-05-21,32.83989715576172
2013-05-22,32.175785064697266
2013-05-23,31.830167770385742
2013-05-24,31.958940505981445
2013-05-28,31.660751342773438
2013-05-29,30.122438430786133
2013-05-30,30.37994956970215
2013-05-31,30.142765045166016
2013-06-03,30.366395950317383
2013-06-04,30.26475715637207
2013-06-05,29.885255813598633
2013-06-06,29.93946647644043
2013-06-07,30.495153427124023
2013-06-10,30.217317581176758
2013-06-11,30.29186248779297
2013-06-12,29.68873405456543
2013-06-13,30.034339904785156
2013-06-14,29.878480911254883
2013-06-17,30.027568817138672
2013-06-18,30.3189697265625
2013-06-19,30.413837432861328
2013-06-20,29.68873405456543
2013-06-21,30.04790496826172
2013-06-24,29.715824127197266
2013-06-25,29.803936004638672
2013-06-26,29.90557861328125
2013-06-27,30.244426727294922
2013-06-28,30.37994956970215
2013-07-01,30.989850997924805
2013-07-02,31.111833572387695
2013-07-03,31.193151473999023
2013-07-05,31.58620262145996
2013-07-08,31.653963088989258
2013-07-09,32.00636291503906
2013-07-10,31.816619873046875
2013-07-11,32.04023742675781
2013-07-12,32.284202575683594
2013-07-15,32.155452728271484
2013-07-16,31.958940505981445
2013-07-17,31.193151473999023
2013-07-18,31.498117446899414
2013-07-19,30.752668380737305
2013-07-22,31.762393951416016
2013-07-23,32.41295623779297
2013-07-24,31.931812286376953
2013-07-25,31.91827392578125
2013-07-26,31.904712677001953
2013-07-29,31.95215606689453
2013-07-30,31.712936401367188
2013-07-31,31.439546585083008
2013-08-01,32.095664978027344
2013-08-02,32.11618423461914
2013-08-05,31.986312866210938
2013-08-06,31.61724853515625
2013-08-07,31.391698837280273
2013-08-08,31.66509246826172
2013-08-09,31.412214279174805
2013-08-12,30.995288848876953
2013-08-13,31.22766876220703
2013-08-14,31.063636779785156
2013-08-15,30.783422470092773
2013-08-16,30.68773651123047
2013-08-19,30.680891036987305
2013-08-20,30.810758590698242
2013-08-21,30.592039108276367
2013-08-22,30.93377113342285
2013-08-23,31.514728546142578
2013-08-26,31.70610809326172
2013-08-27,31.138818740844727
2013-08-28,31.1934814453125
2013-08-29,31.18666648864746
2013-08-30,31.15249252319336
2013-09-03,31.63092803955078
2013-09-04,31.938478469848633
2013-09-05,32.50575637817383
2013-09-06,32.79965591430664
2013-09-09,32.91583251953125
2013-09-10,32.23920822143555
2013-09-11,32.23238754272461
2013-09-12,31.781274795532227
2013-09-13,31.999990463256836
2013-09-16,32.38956832885742
