Date,XOM
2010-09-29,35.06010818481445
2010-09-30,35.17396545410156
2010-10-01,35.60091018676758
2010-10-04,35.40166091918945
2010-10-05,36.010765075683594
2010-10-06,36.39784622192383
2010-10-07,36.34662628173828
2010-10-08,36.6483268737793
2010-10-11,36.74508285522461
2010-10-12,36.83045959472656
2010-10-13,37.02403259277344
2010-10-14,37.172035217285156
2010-10-15,37.10941696166992
2010-10-18,37.72988510131836
2010-10-19,37.069557189941406
2010-10-20,37.576202392578125
2010-10-21,37.7526741027832
2010-10-22,37.764041900634766
2010-10-25,37.68434524536133
2010-10-26,37.872215270996094
2010-10-27,37.38264846801758
2010-10-28,37.695735931396484
2010-10-29,37.84943771362305
2010-11-01,38.11127853393555
2010-11-02,38.617916107177734
2010-11-03,38.69192886352539
2010-11-04,39.49456787109375
2010-11-05,39.847503662109375
2010-11-08,40.02967071533203
2010-11-09,40.45927429199219
2010-11-10,40.7457160949707
2010-11-11,41.14670181274414
2010-11-12,40.66551208496094
2010-11-15,40.37336349487305
2010-11-16,39.4911994934082
2010-11-17,39.53131866455078
2010-11-18,40.27598571777344
2010-11-19,40.407737731933594
2010-11-22,40.20723342895508
2010-11-23,39.51411819458008
2010-11-24,40.02967071533203
2010-11-26,39.6573371887207
2010-11-29,39.783348083496094
2010-11-30,39.84635925292969
2010-12-01,40.86027908325195
2010-12-02,40.946205139160156
2010-12-03,40.78008270263672
2010-12-06,40.848812103271484
2010-12-07,40.93476104736328
2010-12-08,41.15814971923828
2010-12-09,41.24406814575195
2010-12-10,41.3471794128418
2010-12-13,41.45029830932617
2010-12-14,41.3471794128418
2010-12-15,41.15814971923828
2010-12-16,41.37010955810547
2010-12-17,41.341453552246094
2010-12-20,41.37010955810547
2010-12-21,41.656517028808594
2010-12-22,41.70233917236328
2010-12-23,41.931480407714844
2010-12-27,41.8226432800293
2010-12-28,42.057498931884766
2010-12-29,42.02885437011719
2010-12-30,42.02312469482422
2010-12-31,41.885643005371094
2011-01-03,42.704795837402344
2011-01-04,42.9052848815918
2011-01-05,42.79072952270508
2011-01-06,43.06568145751953
2011-01-07,43.30055618286133
2011-01-10,43.03704071044922
2011-01-11,43.357818603515625
2011-01-12,43.867652893066406
2011-01-13,43.9421272277832
2011-01-14,44.589412689208984
2011-01-18,45.08779525756836
2011-01-19,44.81855392456055
2011-01-20,44.53786849975586
2011-01-21,45.24247741699219
2011-01-24,45.019065856933594
2011-01-25,45.070579528808594
2011-01-26,45.6319694519043
2011-01-27,45.757991790771484
2011-01-28,45.24818801879883
2011-01-31,46.21628189086914
2011-02-01,48.06654357910156
2011-02-02,47.78010940551758
2011-02-03,47.79729461669922
2011-02-04,47.70563888549805
2011-02-07,48.07799530029297
2011-02-08,47.78428649902344
2011-02-09,47.536678314208984
2011-02-10,47.91097640991211
2011-02-11,47.692161560058594
2011-02-14,48.895687103271484
2011-02-15,47.778533935546875
2011-02-16,48.193153381347656
2011-02-17,48.30257034301758
2011-02-18,48.659610748291016
2011-02-22,49.20090103149414
2011-02-23,50.139549255371094
2011-02-24,49.50611114501953
2011-02-25,49.143314361572266
2011-02-28,49.252723693847656
2011-03-01,48.83235549926758
2011-03-02,48.993595123291016
2011-03-03,49.41973114013672
2011-03-04,48.993595123291016
2011-03-07,48.78628158569336
2011-03-08,48.7171745300293
2011-03-09,48.59048843383789
2011-03-10,46.86293411254883
2011-03-11,47.28905487060547
2011-03-14,47.438785552978516
2011-03-15,46.868709564208984
2011-03-16,45.67091751098633
2011-03-17,46.736244201660156
2011-03-18,46.55772399902344
2011-03-21,47.70367431640625
2011-03-22,47.54243087768555
2011-03-23,47.56547164916992
2011-03-24,47.64033126831055
2011-03-25,48.152854919433594
2011-03-28,48.06647872924805
2011-03-29,47.939781188964844
2011-03-30,48.653839111328125
2011-03-31,48.44654083251953
2011-04-01,48.763240814208984
2011-04-04,48.872676849365234
2011-04-05,49.18936538696289
2011-04-06,49.05118179321289
2011-04-07,49.38518142700195
2011-04-08,49.49457550048828
2011-04-11,49.03966522216797
2011-04-12,47.89945983886719
2011-04-13,47.887969970703125
2011-04-14,48.0491828918457
2011-04-15,48.538673400878906
2011-04-18,47.85341262817383
2011-04-19,48.256500244140625
2011-04-20,49.32183074951172
2011-04-21,49.73068618774414
2011-04-25,49.650081634521484
2011-04-26,50.341087341308594
2011-04-27,50.548397064208984
2011-04-28,50.29501724243164
2011-04-29,50.66356658935547
2011-05-02,50.08195495605469
2011-05-03,49.30455017089844
2011-05-04,48.838104248046875
2011-05-05,47.576988220214844
2011-05-06,47.617313385009766
2011-05-09,47.89945983886719
2011-05-10,47.991600036621094
2011-05-11,46.97814178466797
2011-05-12,46.93762969970703
2011-05-13,46.833377838134766
2011-05-16,46.4685173034668
2011-05-17,46.56697463989258
2011-05-18,47.33720397949219
2011-05-19,47.67889404296875
2011-05-20,47.23874282836914
2011-05-23,46.71755599975586
2011-05-24,47.07659912109375
2011-05-25,47.464630126953125
2011-05-26,47.71363067626953
2011-05-27,47.852622985839844
2011-05-31,48.33907699584961
2011-06-01,47.505157470703125
2011-06-02,47.09978103637695
2011-06-03,47.01289749145508
2011-06-06,46.49748611450195
2011-06-07,46.32953643798828
2011-06-08,46.769676208496094
2011-06-09,47.01289749145508
2011-06-10,46.20213317871094
2011-06-13,45.88361358642578
2011-06-14,46.54961395263672
2011-06-15,45.55353546142578
2011-06-16,45.87782669067383
2011-06-17,45.76198196411133
2011-06-20,46.161582946777344
2011-06-21,46.65964126586914
2011-06-22,46.22528076171875
2011-06-23,45.426109313964844
2011-06-24,44.46477127075195
2011-06-27,45.12495422363281
2011-06-28,46.115272521972656
2011-06-29,46.474300384521484
2011-06-30,47.128719329833984
2011-07-01,47.49356460571289
2011-07-05,47.25612258911133
2011-07-06,47.23874282836914
2011-07-07,47.69625473022461
2011-07-08,47.73102951049805
2011-07-11,47.42985916137695
2011-07-12,47.424068450927734
2011-07-13,47.76575469970703
2011-07-14,47.62675857543945
2011-07-15,48.06690216064453
2011-07-18,47.86419677734375
2011-07-19,48.431739807128906
2011-07-20,48.240638732910156
2011-07-21,49.23670196533203
2011-07-22,49.35251998901367
2011-07-25,48.97610855102539
2011-07-26,48.86027908325195
2011-07-27,48.24641418457031
2011-07-28,47.17505645751953
2011-07-29,46.20793914794922
2011-08-01,46.09788513183594
2011-08-02,45.07863998413086
2011-08-03,45.0091438293457
2011-08-04,42.762168884277344
2011-08-05,43.32970428466797
2011-08-08,40.64836502075195
2011-08-09,41.48808670043945
2011-08-10,39.65766525268555
2011-08-11,41.727108001708984
2011-08-12,41.971946716308594
2011-08-15,43.3068733215332
2011-08-16,42.846351623535156
2011-08-17,43.23108673095703
2011-08-18,41.354034423828125
2011-08-19,40.6894645690918
2011-08-22,40.91099166870117
2011-08-23,42.93962860107422
2011-08-24,42.86967849731445
2011-08-25,41.837867736816406
2011-08-26,42.34501266479492
2011-08-29,43.20777130126953
2011-08-30,43.08536911010742
2011-08-31,43.14948272705078
2011-09-01,42.84053039550781
2011-09-02,42.05353927612305
2011-09-06,41.4764404296875
2011-09-07,42.93379211425781
2011-09-08,42.449951171875
2011-09-09,41.39482498168945
2011-09-12,41.8786735534668
2011-09-13,41.76790237426758
2011-09-14,42.34501266479492
2011-09-15,43.14365005493164
2011-09-16,43.458465576171875
2011-09-19,42.96293640136719
2011-09-20,43.14365005493164
2011-09-21,41.9544563293457
2011-09-22,40.36302185058594
2011-09-23,40.403831481933594
2011-09-26,41.8087158203125
2011-09-27,42.502410888671875
2011-09-28,42.01274108886719
2011-09-29,43.0678825378418
2011-09-30,42.33918762207031
2011-10-03,41.4764404296875
2011-10-04,42.45578384399414
2011-10-05,43.10868453979492
2011-10-06,43.07369613647461
2011-10-07,42.88134002685547
2011-10-10,44.46693420410156
2011-10-11,44.46111297607422
2011-10-12,44.97993469238281
2011-10-13,44.51939010620117
2011-10-14,45.533721923828125
2011-10-17,45.160640716552734
2011-10-18,45.988426208496094
2011-10-19,45.72026062011719
2011-10-20,45.88349151611328
2011-10-21,46.711265563964844
2011-10-24,46.73459243774414
2011-10-25,46.30904006958008
2011-10-26,47.259246826171875
2011-10-27,47.7314338684082
2011-10-28,47.49825668334961
2011-10-31,45.522064208984375
2011-11-01,44.26873779296875
2011-11-02,45.102359771728516
2011-11-03,45.97093200683594
2011-11-04,45.772727966308594
2011-11-07,46.2565803527832
2011-11-08,46.772621154785156
2011-11-09,45.382835388183594
2011-11-10,46.1510124206543
2011-11-11,46.74917984008789
2011-11-14,46.303489685058594
2011-11-15,46.37971878051758
2011-11-16,45.88712692260742
2011-11-17,45.6584358215332
2011-11-18,45.681884765625
2011-11-21,45.10133361816406
2011-11-22,44.585304260253906
2011-11-23,43.7349853515625
2011-11-25,43.33621597290039
2011-11-28,44.47385787963867
2011-11-29,45.113059997558594
2011-11-30,47.1713981628418
2011-12-01,46.79022979736328
2011-12-02,46.79022979736328
2011-12-05,47.17725372314453
2011-12-06,47.394229888916016
2011-12-07,47.54670333862305
2011-12-08,46.837135314941406
2011-12-09,47.699161529541016
2011-12-12,46.942691802978516
2011-12-13,47.22416687011719
2011-12-14,46.58496856689453
2011-12-15,46.930965423583984
2011-12-16,47.0072021484375
2011-12-19,46.63774871826172
2011-12-20,48.086204528808594
2011-12-21,48.742984771728516
2011-12-22,49.42910385131836
2011-12-23,49.97444534301758
2011-12-27,50.0096435546875
2011-12-28,49.36457443237305
2011-12-29,50.003780364990234
2011-12-30,49.704708099365234
2012-01-03,50.431861877441406
2012-01-04,50.443599700927734
2012-01-05,50.291141510009766
2012-01-06,49.91581344604492
2012-01-09,50.13865661621094
2012-01-10,50.26765060424805
2012-01-11,49.89236068725586
2012-01-12,49.69298553466797
2012-01-13,49.775081634521484
2012-01-17,50.25008010864258
2012-01-18,50.69575119018555
2012-01-19,51.0358772277832
2012-01-20,51.30563735961914
2012-01-23,51.29389572143555
2012-01-24,51.12382507324219
2012-01-25,51.14730453491211
2012-01-26,50.88338851928711
2012-01-27,50.33218765258789
2012-01-30,50.13280487060547
2012-01-31,49.106563568115234
2012-02-01,49.24143600463867
2012-02-02,48.98342514038086
2012-02-03,49.79853057861328
2012-02-06,50.285274505615234
2012-02-07,50.63125991821289
2012-02-08,50.306968688964844
2012-02-09,50.04751968383789
2012-02-10,49.41072463989258
2012-02-13,49.776302337646484
2012-02-14,49.923702239990234
2012-02-15,49.59941864013672
2012-02-16,50.36001968383789
2012-02-17,50.483848571777344
2012-02-21,51.044002532958984
2012-02-22,51.25035095214844
2012-02-23,51.30931854248047
2012-02-24,51.49800109863281
2012-02-27,51.43313217163086
2012-02-28,51.38008499145508
2012-02-29,51.00270462036133
2012-03-01,51.197303771972656
2012-03-02,50.90248489379883
2012-03-05,51.30341339111328
2012-03-06,50.625362396240234
2012-03-07,50.607662200927734
2012-03-08,50.01804733276367
2012-03-09,49.705528259277344
2012-03-12,50.44258117675781
2012-03-13,51.21499252319336
2012-03-14,50.71969985961914
2012-03-15,50.760963439941406
2012-03-16,50.967350006103516
2012-03-19,51.291648864746094
2012-03-20,51.061683654785156
2012-03-21,50.71377944946289
2012-03-22,50.3128547668457
2012-03-23,50.44258117675781
2012-03-26,51.31521987915039
2012-03-27,51.07345962524414
2012-03-28,50.625362396240234
2012-03-29,50.75507354736328
2012-03-30,51.13832092285156
2012-04-02,51.33880615234375
2012-04-03,50.607662200927734
2012-04-04,50.10648727416992
2012-04-05,50.01214599609375
2012-04-09,49.4578971862793
2012-04-10,48.449623107910156
2012-04-11,48.762115478515625
2012-04-12,49.29279708862305
2012-04-13,48.90953063964844
2012-04-16,49.53453063964844
2012-04-17,50.38360595703125
2012-04-18,50.56051254272461
2012-04-19,50.283363342285156
2012-04-20,50.29517364501953
2012-04-23,50.52511978149414
2012-04-24,50.89067459106445
2012-04-25,51.20907974243164
2012-04-26,50.74917221069336
2012-04-27,50.75507354736328
2012-04-30,50.908382415771484
2012-05-01,51.321102142333984
2012-05-02,50.82581329345703
2012-05-03,50.50152587890625
2012-05-04,49.86473846435547
2012-05-07,49.81167221069336
2012-05-08,49.54043960571289
2012-05-09,49.12180709838867
2012-05-10,49.18115997314453
2012-05-11,49.33553695678711
2012-05-14,48.753719329833984
2012-05-15,48.55778503417969
2012-05-16,48.783390045166016
2012-05-17,48.629032135009766
2012-05-18,48.3678092956543
2012-05-21,48.70622634887695
2012-05-22,48.65278244018555
2012-05-23,48.70622634887695
2012-05-24,49.04461669921875
2012-05-25,48.729984283447266
2012-05-29,48.64091491699219
2012-05-30,47.37042236328125
2012-05-31,46.68174743652344
2012-06-01,46.26020812988281
2012-06-04,46.20680618286133
2012-06-05,46.07025146484375
2012-06-06,47.601959228515625
2012-06-07,47.90473937988281
2012-06-08,47.99379348754883
2012-06-11,47.65538024902344
2012-06-12,48.2431526184082
2012-06-13,47.86912155151367
2012-06-14,48.75965881347656
2012-06-15,49.406761169433594
2012-06-18,49.34147262573242
2012-06-19,50.15482711791992
2012-06-20,50.44574737548828
2012-06-21,48.74778747558594
2012-06-22,48.74778747558594
2012-06-25,48.231258392333984
2012-06-26,48.91994857788086
2012-06-27,49.3948860168457
2012-06-28,49.33553695678711
2012-06-29,50.80192565917969
2012-07-02,50.66537857055664
2012-07-03,51.22346115112305
2012-07-05,50.80192565917969
2012-07-06,50.344810485839844
2012-07-09,49.66205978393555
2012-07-10,49.34147262573242
2012-07-11,50.09544372558594
2012-07-12,49.94108963012695
2012-07-13,50.74258804321289
2012-07-16,50.49323654174805
2012-07-17,50.89692687988281
2012-07-18,51.18190383911133
2012-07-19,51.18190383911133
2012-07-20,51.02754211425781
2012-07-23,50.588218688964844
2012-07-24,50.21418380737305
2012-07-25,50.60603332519531
2012-07-26,51.36593246459961
2012-07-27,51.91807556152344
2012-07-30,51.98337173461914
2012-07-31,51.56185531616211
2012-08-01,51.59748077392578
2012-08-02,50.98596954345703
2012-08-03,51.97743606567383
2012-08-06,51.91807556152344
2012-08-07,52.197105407714844
2012-08-08,52.41084671020508
2012-08-09,52.70363235473633
2012-08-10,52.8470344543457
2012-08-13,52.66777038574219
2012-08-14,52.70363235473633
2012-08-15,52.584136962890625
2012-08-16,52.984474182128906
2012-08-17,52.823143005371094
2012-08-20,52.554229736328125
2012-08-21,52.261436462402344
2012-08-22,52.42279815673828
2012-08-23,52.17181396484375
2012-08-24,52.61399841308594
2012-08-27,52.42876434326172
2012-08-28,52.64388656616211
2012-08-29,52.524383544921875
2012-08-30,52.106082916259766
2012-08-31,52.16584014892578
2012-09-04,52.05828857421875
2012-09-05,52.18376541137695
2012-09-06,53.17570114135742
2012-09-07,53.73141860961914
2012-09-10,53.468505859375
2012-09-11,53.55215835571289
2012-09-12,53.51032257080078
2012-09-13,54.51420974731445
2012-09-14,55.153587341308594
2012-09-17,54.92053985595703
2012-09-18,54.76517105102539
2012-09-19,54.11982727050781
2012-09-20,54.68750762939453
2012-09-21,54.92650604248047
2012-09-24,54.90259552001953
2012-09-25,54.81895446777344
2012-09-26,54.51420974731445
2012-09-27,54.85481262207031
2012-09-28,54.64564514160156
2012-10-01,54.85481262207031
2012-10-02,54.807003021240234
2012-10-03,54.79505920410156
2012-10-04,55.10576629638672
2012-10-05,55.302974700927734
2012-10-08,55.38064193725586
2012-10-09,55.05198669433594
2012-10-10,54.394710540771484
2012-10-11,54.478363037109375
2012-10-12,54.394710540771484
2012-10-15,54.681514739990234
2012-10-16,55.20137405395508
2012-10-17,55.80491256713867
2012-10-18,55.858699798583984
2012-10-19,55.06395721435547
2012-10-22,55.08784866333008
2012-10-23,53.88677215576172
2012-10-24,53.70750045776367
2012-10-25,54.036170959472656
2012-10-26,54.14970779418945
2012-10-31,54.478363037109375
2012-11-01,54.73529815673828
2012-11-02,53.94056701660156
2012-11-05,54.15567398071289
2012-11-06,54.74128341674805
2012-11-07,53.021583557128906
2012-11-08,52.35416030883789
2012-11-09,52.438331604003906
2012-11-12,52.50448226928711
2012-11-13,51.993377685546875
2012-11-14,51.752872467041016
2012-11-15,51.794952392578125
2012-11-16,51.981353759765625
2012-11-19,52.714927673339844
2012-11-20,52.612709045410156
2012-11-21,52.91936111450195
2012-11-23,53.56874465942383
2012-11-26,53.286170959472656
2012-11-27,52.52251434326172
2012-11-28,52.973487854003906
2012-11-29,52.98552703857422
2012-11-30,52.99751663208008
2012-12-03,52.67887496948242
2012-12-04,52.426307678222656
2012-12-05,52.75101089477539
2012-12-06,52.91337585449219
2012-12-07,53.274139404296875
2012-12-10,53.159889221191406
2012-12-11,53.50863265991211
2012-12-12,53.78523254394531
2012-12-13,53.262115478515625
2012-12-14,52.96146011352539
2012-12-17,53.43647766113281
2012-12-18,53.85136032104492
2012-12-19,53.17791748046875
2012-12-20,53.448509216308594
2012-12-21,52.450355529785156
2012-12-24,52.26396560668945
2012-12-26,52.35416030883789
2012-12-27,52.227867126464844
2012-12-28,51.16962432861328
2012-12-31,52.04148864746094
2013-01-02,53.34027099609375
2013-01-03,53.24406433105469
2013-01-04,53.4906005859375
2013-01-07,52.871273040771484
2013-01-08,53.201969146728516
2013-01-09,52.99751663208008
2013-01-10,53.574771881103516
2013-01-11,53.88141632080078
2013-01-14,53.86339569091797
2013-01-15,53.83330535888672
2013-01-16,53.79724884033203
2013-01-17,54.23617935180664
2013-01-18,54.59696578979492
2013-01-22,54.66913604736328
2013-01-23,54.53684616088867
2013-01-24,54.92766189575195
2013-01-25,55.15616226196289
2013-01-28,54.78334045410156
2013-01-29,55.174198150634766
2013-01-30,54.518802642822266
2013-01-31,54.09788513183594
2013-02-01,54.13998031616211
2013-02-04,53.6048469543457
2013-02-05,53.95961380004883
2013-02-06,53.989662170410156
2013-02-07,53.40268325805664
2013-02-08,53.62053298950195
2013-02-11,53.42084503173828
2013-02-12,53.529754638671875
2013-02-13,53.656829833984375
2013-02-14,53.566062927246094
2013-02-15,53.46925735473633
2013-02-19,54.0501823425293
2013-02-20,53.83837127685547
2013-02-21,53.60841751098633
2013-02-22,53.97756576538086
2013-02-25,53.06986618041992
2013-02-26,53.56000900268555
2013-02-27,54.17723846435547
2013-02-28,54.1893424987793
2013-03-01,54.116737365722656
2013-03-04,53.8262825012207
2013-03-05,54.22565460205078
2013-03-06,54.195404052734375
2013-03-07,53.68104553222656
2013-03-08,53.83837127685547
2013-03-11,53.95335388183594
2013-03-12,53.95335388183594
2013-03-13,54.01386260986328
2013-03-14,54.358795166015625
2013-03-15,54.0804328918457
2013-03-18,53.71735763549805
2013-03-19,53.602394104003906
2013-03-20,53.632625579833984
2013-03-21,53.35426712036133
2013-03-22,54.032005310058594
2013-03-25,53.86863327026367
2013-03-26,54.54033660888672
2013-03-27,54.81262969970703
2013-03-28,54.52822494506836
2013-04-01,54.9276008605957
2013-04-02,54.81262969970703
2013-04-03,54.4193115234375
2013-04-04,54.322479248046875
2013-04-05,53.86258316040039
2013-04-08,53.61448669433594
2013-04-09,53.71735763549805
2013-04-10,53.66288757324219
2013-04-11,53.989681243896484
2013-04-12,53.85048294067383
2013-04-15,52.33766555786133
2013-04-16,52.41027069091797
2013-04-17,52.089561462402344
2013-04-18,52.41631317138672
2013-04-19,52.918575286865234
2013-04-22,53.30586624145508
2013-04-23,54.038063049316406
2013-04-24,54.116737365722656
2013-04-25,53.29375457763672
2013-04-26,53.25141906738281
2013-04-29,53.37846374511719
2013-04-30,53.85048294067383
2013-05-01,52.95487976074219
2013-05-02,53.632625579833984
2013-05-03,54.47377014160156
2013-05-06,54.81262969970703
2013-05-07,55.15755081176758
2013-05-08,55.490386962890625
2013-05-09,55.46601486206055
2013-05-10,54.92372131347656
2013-05-13,54.899356842041016
2013-05-14,55.51474380493164
2013-05-15,55.59395980834961
2013-05-16,55.264930725097656
2013-05-17,55.91079330444336
2013-05-20,56.37389373779297
2013-05-21,56.544498443603516
2013-05-22,56.172813415527344
2013-05-23,55.929080963134766
2013-05-24,55.77066421508789
2013-05-28,56.28858947753906
2013-05-29,56.10578536987305
2013-05-30,56.11187744140625
2013-05-31,55.12478256225586
2013-06-03,55.72801971435547
2013-06-04,55.31977462768555
2013-06-05,54.625152587890625
2013-06-06,54.978553771972656
2013-06-07,55.72190475463867
2013-06-10,55.520851135253906
2013-06-11,55.11871337890625
2013-06-12,54.68001174926758
2013-06-13,55.648799896240234
2013-06-14,55.19180679321289
2013-06-17,55.75846862792969
2013-06-18,56.01441192626953
2013-06-19,55.44771194458008
2013-06-20,54.25957489013672
2013-06-21,54.521575927734375
2013-06-24,53.91225051879883
2013-06-25,54.29611587524414
2013-06-26,54.716552734375
2013-06-27,54.862789154052734
2013-06-28,55.05167770385742
2013-07-01,55.021209716796875
2013-07-02,55.228370666503906
2013-07-03,55.25883483886719
2013-07-05,55.79506301879883
2013-07-08,56.209373474121094
2013-07-09,56.87354278564453
2013-07-10,56.55667495727539
2013-07-11,56.83087158203125
2013-07-12,56.91010665893555
2013-07-15,56.81869125366211
2013-07-16,56.849159240722656
2013-07-17,56.94664764404297
2013-07-18,57.50722122192383
2013-07-19,57.98857116699219
2013-07-22,57.781402587890625
2013-07-23,58.006858825683594
2013-07-24,57.87887954711914
2013-07-25,57.86669921875
2013-07-26,57.75703048706055
2013-07-29,57.293949127197266
2013-07-30,57.1599006652832
2013-07-31,57.123348236083984
2013-08-01,56.501834869384766
2013-08-02,56.026580810546875
2013-08-05,55.80723190307617
2013-08-06,55.734100341796875
2013-08-07,55.65489959716797
2013-08-08,55.9229736328125
2013-08-09,55.65916442871094
2013-08-12,55.14992904663086
2013-08-13,54.84931945800781
2013-08-14,54.57322692871094
2013-08-15,54.08854675292969
2013-08-16,53.935176849365234
2013-08-19,53.327796936035156
2013-08-20,53.27257537841797
2013-08-21,53.02101516723633
2013-08-22,53.364601135253906
2013-08-23,53.69588851928711
2013-08-26,53.43207550048828
2013-08-27,53.26641845703125
2013-08-28,54.50575637817383
2013-08-29,53.542484283447266
2013-08-30,53.47502899169922
2013-09-03,53.468894958496094
2013-09-04,53.843143463134766
2013-09-05,53.59158706665039
2013-09-06,53.53025436401367
2013-09-09,54.01491928100586
2013-09-10,53.879947662353516
2013-09-11,54.50575637817383
2013-09-12,53.978111267089844
2013-09-13,54.23581314086914
2013-09-16,54.40143966674805
