Date,ADM
2011-06-08,20.252763748168945
2011-06-09,20.484220504760742
2011-06-10,20.109806060791016
2011-06-13,20.286802291870117
2011-06-14,20.62037467956543
2011-06-15,20.137033462524414
2011-06-16,20.09617805480957
2011-06-17,20.538681030273438
2011-06-20,20.72249412536621
2011-06-21,20.810983657836914
2011-06-22,20.627182006835938
2011-06-23,20.089378356933594
2011-06-24,19.946414947509766
2011-06-27,20.164264678955078
2011-06-28,20.150651931762695
2011-06-29,20.633991241455078
2011-06-30,20.525070190429688
2011-07-01,20.987985610961914
2011-07-05,21.110525131225586
2011-07-06,20.933528900146484
2011-07-07,20.72930335998535
2011-07-08,21.130956649780273
2011-07-11,20.770145416259766
2011-07-12,20.960758209228516
2011-07-13,20.72249412536621
2011-07-14,20.34807014465332
2011-07-15,20.627182006835938
2011-07-18,20.171066284179688
2011-07-19,20.804182052612305
2011-07-20,21.30794906616211
2011-07-21,21.96828842163086
2011-07-22,21.86617660522461
2011-07-25,21.66875457763672
2011-07-26,21.512176513671875
2011-07-27,21.110525131225586
2011-07-28,20.97437286376953
2011-07-29,20.681642532348633
2011-08-01,20.74972152709961
2011-08-02,19.469892501831055
2011-08-03,20.177879333496094
2011-08-04,19.095460891723633
2011-08-05,19.497112274169922
2011-08-08,17.897321701049805
2011-08-09,18.863996505737305
2011-08-10,17.81562042236328
2011-08-11,18.741464614868164
2011-08-12,18.571273803710938
2011-08-15,19.258846282958984
2011-08-16,19.197227478027344
2011-08-17,19.395776748657227
2011-08-18,18.834369659423828
2011-08-19,18.841211318969727
2011-08-22,18.67005729675293
2011-08-23,19.34100341796875
2011-08-24,19.464237213134766
2011-08-25,18.930219650268555
2011-08-26,19.032922744750977
2011-08-29,19.676475524902344
2011-08-30,19.669620513916016
2011-08-31,19.498477935791016
2011-09-01,19.347843170166016
2011-09-02,18.77959632873535
2011-09-06,18.553674697875977
2011-09-07,19.115070343017578
2011-09-08,18.861759185791016
2011-09-09,18.56051254272461
2011-09-12,18.4989013671875
2011-09-13,18.553674697875977
2011-09-14,18.765905380249023
2011-09-15,19.299924850463867
2011-09-16,19.594318389892578
2011-09-19,19.039762496948242
2011-09-20,19.19037628173828
2011-09-21,18.608436584472656
2011-09-22,17.396636962890625
2011-09-23,17.24601173400879
2011-09-26,17.478784561157227
2011-09-27,17.643096923828125
2011-09-28,17.19123649597168
2011-09-29,17.643096923828125
2011-09-30,16.985849380493164
2011-10-03,16.540834426879883
2011-10-04,16.848922729492188
2011-10-05,17.232318878173828
2011-10-06,17.738948822021484
2011-10-07,17.424020767211914
2011-10-10,17.80742073059082
2011-10-11,18.047035217285156
2011-10-12,18.53997802734375
2011-10-13,18.56051254272461
2011-10-14,18.998682022094727
2011-10-17,18.4989013671875
2011-10-18,19.108226776123047
2011-10-19,18.77275848388672
2011-10-20,19.01237678527832
2011-10-21,19.573776245117188
2011-10-24,19.813400268554688
2011-10-25,19.27253532409668
2011-10-26,19.786006927490234
2011-10-27,20.676040649414062
2011-10-28,20.771892547607422
2011-10-31,19.813400268554688
2011-11-01,18.991836547851562
2011-11-02,19.5395450592041
2011-11-03,20.107799530029297
2011-11-04,19.888708114624023
2011-11-07,20.121482849121094
2011-11-08,20.436424255371094
2011-11-09,19.525850296020508
2011-11-10,19.772321701049805
2011-11-11,20.326875686645508
2011-11-14,20.38848876953125
2011-11-15,20.412595748901367
2011-11-16,19.930522918701172
2011-11-17,19.77212142944336
2011-11-18,19.902971267700195
2011-11-21,19.48287582397461
2011-11-22,19.56551742553711
2011-11-23,19.138530731201172
2011-11-25,19.214290618896484
2011-11-28,19.902971267700195
2011-11-29,20.013160705566406
2011-11-30,20.7431697845459
2011-12-01,20.812034606933594
2011-12-02,20.653635025024414
2011-12-05,20.63297462463379
2011-12-06,20.385053634643555
2011-12-07,20.350618362426758
2011-12-08,19.79278564453125
2011-12-09,20.05448341369629
2011-12-12,19.51731300354004
2011-12-13,19.172962188720703
2011-12-14,18.890605926513672
2011-12-15,19.255613327026367
2011-12-16,19.076557159423828
2011-12-19,18.780420303344727
2011-12-20,19.52419662475586
2011-12-21,19.74457550048828
2011-12-22,19.76523780822754
2011-12-23,20.013160705566406
2011-12-27,19.999401092529297
2011-12-28,19.537973403930664
2011-12-29,19.79278564453125
2011-12-30,19.696372985839844
2012-01-03,19.896087646484375
2012-01-04,20.226655960083008
2012-01-05,20.137123107910156
2012-01-06,20.020050048828125
2012-01-09,19.909860610961914
2012-01-10,19.820331573486328
2012-01-11,19.923627853393555
2012-01-12,20.068267822265625
2012-01-13,20.088924407958984
2012-01-17,19.820331573486328
2012-01-18,20.123350143432617
2012-01-19,20.261091232299805
2012-01-20,20.688074111938477
2012-01-23,20.58477020263672
2012-01-24,20.53656768798828
2012-01-25,20.71562385559082
2012-01-26,20.550342559814453
2012-01-27,20.53656768798828
2012-01-30,20.460805892944336
2012-01-31,19.71702766418457
2012-02-01,20.102693557739258
2012-02-02,20.088924407958984
2012-02-03,20.350618362426758
2012-02-06,20.385053634643555
2012-02-07,20.52279281616211
2012-02-08,20.949771881103516
2012-02-09,21.177038192749023
2012-02-10,21.053075790405273
2012-02-13,21.301000595092773
2012-02-14,21.574575424194336
2012-02-15,21.49839210510254
2012-02-16,21.629985809326172
2012-02-17,21.713104248046875
2012-02-21,21.726957321166992
2012-02-22,21.85162353515625
2012-02-23,21.98321533203125
2012-02-24,22.13558578491211
2012-02-27,21.962434768676758
2012-02-28,21.872398376464844
2012-02-29,21.60921287536621
2012-03-01,21.830842971801758
2012-03-02,21.913955688476562
2012-03-05,21.920879364013672
2012-03-06,21.048198699951172
2012-03-07,21.50531768798828
2012-03-08,21.546876907348633
2012-03-09,21.56072425842285
2012-03-12,21.69925308227539
2012-03-13,22.27410888671875
2012-03-14,21.920879364013672
2012-03-15,22.038619995117188
2012-03-16,22.0247745513916
2012-03-19,21.948589324951172
2012-03-20,22.073259353637695
2012-03-21,22.114810943603516
2012-03-22,21.98321533203125
2012-03-23,22.066333770751953
2012-03-26,22.190996170043945
2012-03-27,22.073259353637695
2012-03-28,21.65769386291504
2012-03-29,21.650774002075195
2012-03-30,21.927810668945312
2012-04-02,22.391855239868164
2012-04-03,22.149442672729492
2012-04-04,21.768512725830078
2012-04-05,21.69232177734375
2012-04-09,21.35987091064453
2012-04-10,21.34602165222168
2012-04-11,21.463764190673828
2012-04-12,21.539947509765625
2012-04-13,21.297531127929688
2012-04-16,21.325246810913086
2012-04-17,21.60921287536621
2012-04-18,21.42220687866211
2012-04-19,21.249053955078125
2012-04-20,21.26983642578125
2012-04-23,21.068979263305664
2012-04-24,21.429136276245117
2012-04-25,21.394498825073242
2012-04-26,21.49146842956543
2012-04-27,21.52610206604004
2012-04-30,21.352941513061523
2012-05-01,22.869752883911133
2012-05-02,22.821264266967773
2012-05-03,22.5511531829834
2012-05-04,22.336444854736328
2012-05-07,22.57193374633789
2012-05-08,22.842041015625
2012-05-09,22.620412826538086
2012-05-10,23.202190399169922
2012-05-11,22.752002716064453
2012-05-14,22.89052391052246
2012-05-15,22.6085262298584
2012-05-16,22.490161895751953
2012-05-17,22.427492141723633
2012-05-18,22.155935287475586
2012-05-21,22.39963150024414
2012-05-22,22.392683029174805
2012-05-23,22.225576400756836
2012-05-24,22.350902557373047
2012-05-25,22.455341339111328
2012-05-29,22.62941551208496
2012-05-30,22.38571548461914
2012-05-31,22.197711944580078
2012-06-01,21.529281616210938
2012-06-04,21.501428604125977
2012-06-05,21.80083656311035
2012-06-06,22.39963150024414
2012-06-07,22.371788024902344
2012-06-08,22.17682647705078
2012-06-11,22.06542205810547
2012-06-12,22.23253631591797
2012-06-13,21.766023635864258
2012-06-14,21.766023635864258
2012-06-15,21.898313522338867
2012-06-18,21.78690528869629
2012-06-19,20.993139266967773
2012-06-20,20.805133819580078
2012-06-21,20.456989288330078
2012-06-22,20.387359619140625
2012-06-25,20.046178817749023
2012-06-26,19.934772491455078
2012-06-27,20.10188102722168
2012-06-28,20.28988265991211
2012-06-29,20.554475784301758
2012-07-02,20.220256805419922
2012-07-03,20.185436248779297
2012-07-05,19.844261169433594
2012-07-06,19.76766014099121
2012-07-09,19.182783126831055
2012-07-10,19.196701049804688
2012-07-11,19.259380340576172
2012-07-12,19.01567840576172
2012-07-13,19.071378707885742
2012-07-16,18.73715591430664
2012-07-17,18.973894119262695
2012-07-18,19.217594146728516
2012-07-19,19.00174903869629
2012-07-20,18.799823760986328
2012-07-23,18.70930290222168
2012-07-24,18.58397102355957
2012-07-25,18.597900390625
2012-07-26,18.925155639648438
2012-07-27,19.175813674926758
2012-07-30,19.141002655029297
2012-07-31,18.16619873046875
2012-08-01,17.880725860595703
2012-08-02,17.49776268005371
2012-08-03,17.783233642578125
2012-08-06,17.845909118652344
2012-08-07,17.901609420776367
2012-08-08,18.43775177001953
2012-08-09,18.430788040161133
2012-08-10,18.061758041381836
2012-08-13,18.05479621887207
2012-08-14,18.100358963012695
2012-08-15,18.401798248291016
2012-08-16,18.45087242126465
2012-08-17,18.34571647644043
2012-08-20,18.584062576293945
2012-08-21,18.45087242126465
2012-08-22,18.415821075439453
2012-08-23,18.373756408691406
2012-08-24,18.49293327331543
2012-08-27,18.520973205566406
2012-08-28,18.48592185974121
2012-08-29,18.633136749267578
2012-08-30,18.598079681396484
2012-08-31,18.752307891845703
2012-09-04,18.84343910217285
2012-09-05,18.668190002441406
2012-09-06,19.179927825927734
2012-09-07,19.130863189697266
2012-09-10,19.095813751220703
2012-09-11,19.158897399902344
2012-09-12,19.060760498046875
2012-09-13,19.20096206665039
2012-09-14,19.060760498046875
2012-09-17,19.067768096923828
2012-09-18,19.088804244995117
2012-09-19,19.046741485595703
2012-09-20,18.941585540771484
2012-09-21,18.94859504699707
2012-09-24,19.285091400146484
2012-09-25,19.390241622924805
2012-09-26,19.264055252075195
2012-09-27,19.320138931274414
2012-09-28,19.053747177124023
2012-10-01,19.467348098754883
2012-10-02,19.544462203979492
2012-10-03,19.600542068481445
2012-10-04,19.733736038208008
2012-10-05,19.775798797607422
2012-10-08,19.85291290283203
2012-10-09,19.838891983032227
2012-10-10,19.691675186157227
2012-10-11,19.649614334106445
2012-10-12,19.663631439208984
2012-10-15,19.698686599731445
2012-10-16,20.14032745361328
2012-10-17,20.399709701538086
2012-10-18,20.37867546081543
2012-10-19,19.993118286132812
2012-10-22,19.656620025634766
2012-10-23,19.130863189697266
2012-10-24,18.878490447998047
2012-10-25,18.920555114746094
2012-10-26,18.962615966796875
2012-10-31,18.815397262573242
2012-11-01,18.997663497924805
2012-11-02,18.822416305541992
2012-11-05,18.647157669067383
2012-11-06,18.668190002441406
2012-11-07,18.226545333862305
2012-11-08,17.854999542236328
2012-11-09,17.798917770385742
2012-11-12,17.70779037475586
2012-11-13,17.570138931274414
2012-11-14,17.316003799438477
2012-11-15,17.28070831298828
2012-11-16,17.619548797607422
2012-11-19,18.036041259765625
2012-11-20,18.593711853027344
2012-11-21,18.628997802734375
2012-11-23,18.87607192993164
2012-11-26,18.854890823364258
2012-11-27,18.65723419189453
2012-11-28,18.777240753173828
2012-11-29,18.890188217163086
2012-11-30,18.847837448120117
2012-12-03,18.91136360168457
2012-12-04,18.854890823364258
2012-12-05,18.861948013305664
2012-12-06,18.861948013305664
2012-12-07,19.18667221069336
2012-12-10,19.038423538208008
2012-12-11,19.17961311340332
2012-12-12,19.214906692504883
2012-12-13,19.16549301147461
2012-12-14,19.123138427734375
2012-12-17,19.334918975830078
2012-12-18,19.82198715209961
2012-12-19,19.6878662109375
2012-12-20,19.786697387695312
2012-12-21,19.610214233398438
2012-12-24,19.581979751586914
2012-12-26,19.391386032104492
2012-12-27,19.40550422668457
2012-12-28,19.101961135864258
2012-12-31,19.334918975830078
2013-01-02,20.23847770690918
2013-01-03,20.076122283935547
2013-01-04,20.62672996520996
2013-01-07,19.7725830078125
2013-01-08,20.005529403686523
2013-01-09,20.10435676574707
2013-01-10,20.005529403686523
2013-01-11,20.005529403686523
2013-01-14,20.16082763671875
2013-01-15,20.06199836730957
2013-01-16,20.04082489013672
2013-01-17,20.316129684448242
2013-01-18,20.217300415039062
2013-01-22,20.549083709716797
2013-01-23,20.231420516967773
2013-01-24,20.49260711669922
2013-01-25,20.45024871826172
2013-01-28,20.217300415039062
2013-01-29,20.203187942504883
2013-01-30,20.252605438232422
2013-01-31,20.139650344848633
2013-02-01,20.23847770690918
2013-02-04,20.076122283935547
2013-02-05,20.739669799804688
2013-02-06,21.438528060913086
2013-02-07,21.375
2013-02-08,21.332645416259766
2013-02-11,21.375
2013-02-12,21.749135971069336
2013-02-13,21.996200561523438
2013-02-14,22.16562271118164
2013-02-15,23.13150405883789
2013-02-19,23.493709564208984
2013-02-20,23.081790924072266
2013-02-21,22.804807662963867
2013-02-22,22.797710418701172
2013-02-25,22.513628005981445
2013-02-26,22.60594940185547
2013-02-27,22.726680755615234
2013-02-28,22.627262115478516
2013-03-01,22.705379486083984
2013-03-04,22.740890502929688
2013-03-05,22.875825881958008
2013-03-06,22.953948974609375
2013-03-07,23.13150405883789
2013-03-08,23.110193252563477
2013-03-11,23.053377151489258
2013-03-12,23.124401092529297
2013-03-13,23.38718032836914
2013-03-14,23.372974395751953
2013-03-15,23.4368953704834
2013-03-18,23.21672821044922
2013-03-19,23.22382926940918
2013-03-20,23.443992614746094
2013-03-21,23.159910202026367
2013-03-22,23.280649185180664
2013-03-25,23.13150405883789
2013-03-26,23.316152572631836
2013-03-27,23.415592193603516
2013-03-28,23.955345153808594
2013-04-01,23.92693519592285
2013-04-02,24.2252254486084
2013-04-03,23.600242614746094
2013-04-04,23.85590934753418
2013-04-05,23.557619094848633
2013-04-08,23.664165496826172
2013-04-09,23.245136260986328
2013-04-10,23.557619094848633
2013-04-11,23.42268180847168
2013-04-12,23.18122100830078
2013-04-15,22.38578224182129
2013-04-16,22.854524612426758
2013-04-17,22.776397705078125
2013-04-18,22.66275978088379
2013-04-19,22.854524612426758
2013-04-22,22.88292694091797
2013-04-23,23.11730194091797
2013-04-24,23.003662109375
2013-04-25,23.564729690551758
2013-04-26,23.770694732666016
2013-04-29,24.168411254882812
2013-04-30,24.104475021362305
2013-05-01,23.84881019592285
2013-05-02,23.863018035888672
2013-05-03,24.289146423339844
2013-05-06,24.061874389648438
2013-05-07,24.38857078552246
2013-05-08,24.431182861328125
2013-05-09,24.083175659179688
2013-05-10,24.189720153808594
2013-05-13,24.139999389648438
2013-05-14,24.325700759887695
2013-05-15,24.789920806884766
2013-05-16,24.397104263305664
2013-05-17,24.997039794921875
2013-05-20,24.568519592285156
2013-05-21,24.789920806884766
2013-05-22,24.38282585144043
2013-05-23,24.397104263305664
2013-05-24,24.197141647338867
2013-05-28,24.38282585144043
2013-05-29,23.875743865966797
2013-05-30,23.790042877197266
2013-05-31,23.01870346069336
2013-06-03,23.31867218017578
2013-06-04,23.568641662597656
2013-06-05,23.282958984375
2013-06-06,23.31867218017578
2013-06-07,23.50436019897461
2013-06-10,23.640056610107422
2013-06-11,23.654335021972656
2013-06-12,23.49007797241211
2013-06-13,23.8471736907959
2013-06-14,23.625776290893555
2013-06-17,23.761470794677734
2013-06-18,24.161428451538086
2013-06-19,23.75433349609375
2013-06-20,23.29010009765625
2013-06-21,23.632915496826172
2013-06-24,23.51865005493164
2013-06-25,23.69005012512207
2013-06-26,23.98287010192871
2013-06-27,24.07571792602539
2013-06-28,24.218563079833984
2013-07-01,24.532814025878906
2013-07-02,24.904193878173828
2013-07-03,24.86134910583496
2013-07-05,24.911334991455078
2013-07-08,25.25415802001953
2013-07-09,25.511266708374023
2013-07-10,25.63982391357422
2013-07-11,25.84693145751953
2013-07-12,25.93264389038086
2013-07-15,25.868366241455078
2013-07-16,25.504125595092773
2013-07-17,25.48983383178711
2013-07-18,25.56126594543457
2013-07-19,26.196897506713867
2013-07-22,25.832658767700195
2013-07-23,26.11119842529297
2013-07-24,25.76123809814453
2013-07-25,26.168333053588867
2013-07-26,26.18976402282715
2013-07-29,25.968353271484375
2013-07-30,25.725526809692383
2013-07-31,26.046916961669922
2013-08-01,26.553998947143555
2013-08-02,26.832534790039062
2013-08-05,27.039657592773438
2013-08-06,27.061077117919922
2013-08-07,26.96823501586914
2013-08-08,27.353897094726562
2013-08-09,27.41104507446289
2013-08-12,27.539602279663086
2013-08-13,27.589597702026367
2013-08-14,27.52532386779785
2013-08-15,26.446868896484375
2013-08-16,26.60399055480957
2013-08-19,26.1254825592041
2013-08-20,26.269060134887695
2013-08-21,26.060867309570312
2013-08-22,25.89574432373047
2013-08-23,26.046504974365234
2013-08-26,24.768583297729492
2013-08-27,24.86191749572754
2013-08-28,24.840383529663086
2013-08-29,24.991153717041016
2013-08-30,25.2783260345459
2013-09-03,25.41472816467285
2013-09-04,25.917272567749023
2013-09-05,25.981889724731445
2013-09-06,25.694725036621094
2013-09-09,25.92445945739746
2013-09-10,25.902921676635742
2013-09-11,25.93881607055664
2013-09-12,25.838306427001953
2013-09-13,26.003433227539062
2013-09-16,26.38393783569336
2013-09-17,26.678279876708984
