Date,MGM
2010-11-05,11.438021659851074
2010-11-08,12.203075408935547
2010-11-09,12.278636932373047
2010-11-10,12.637551307678223
2010-11-11,12.543099403381348
2010-11-12,12.203075408935547
2010-11-15,12.21252155303955
2010-11-16,11.683591842651367
2010-11-17,11.16411304473877
2010-11-18,11.39079475402832
2010-11-19,11.475804328918457
2010-11-22,12.004728317260742
2010-11-23,11.494691848754883
2010-11-24,11.74970817565918
2010-11-26,11.608030319213867
2010-11-29,11.579699516296387
2010-11-30,11.541915893554688
2010-12-01,11.693038940429688
2010-12-02,12.13696002960205
2010-12-03,12.750892639160156
2010-12-06,12.53365421295166
2010-12-07,12.760334014892578
2010-12-08,13.015353202819824
2010-12-09,12.646997451782227
2010-12-10,12.514763832092285
2010-12-13,12.448646545410156
2010-12-14,12.231411933898926
2010-12-15,12.01417350769043
2010-12-16,12.524211883544922
2010-12-17,12.883123397827148
2010-12-20,13.544281959533691
2010-12-21,14.063761711120605
2010-12-22,13.912638664245605
2010-12-23,13.855969429016113
2010-12-27,13.950422286987305
2010-12-28,14.073206901550293
2010-12-29,14.092096328735352
2010-12-30,13.997647285461426
2010-12-31,14.025980949401855
2011-01-03,14.52657413482666
2011-01-04,14.488791465759277
2011-01-05,14.611576080322266
2011-01-06,14.375450134277344
2011-01-07,15.44274616241455
2011-01-10,15.423858642578125
2011-01-11,15.386075973510742
2011-01-12,15.423858642578125
2011-01-13,15.386075973510742
2011-01-14,15.829997062683105
2011-01-18,15.716655731201172
2011-01-19,14.951601028442383
2011-01-20,14.479345321655273
2011-01-21,14.167658805847168
2011-01-24,14.262109756469727
2011-01-25,13.770964622497559
2011-01-26,14.403785705566406
2011-01-27,14.356559753417969
2011-01-28,13.685955047607422
2011-01-31,14.007091522216797
2011-02-01,14.252664566040039
2011-02-02,14.356559753417969
2011-02-03,14.309333801269531
2011-02-04,13.988201141357422
2011-02-07,14.110987663269043
2011-02-08,14.819369316101074
2011-02-09,14.828815460205078
2011-02-10,14.904376029968262
2011-02-11,14.677693367004395
2011-02-14,14.233774185180664
2011-02-15,14.252664566040039
2011-02-16,14.224328994750977
2011-02-17,14.110987663269043
2011-02-18,13.997647285461426
2011-02-22,13.157032012939453
2011-02-23,12.741443634033203
2011-02-24,12.86423110961914
2011-02-25,13.279818534851074
2011-02-28,13.166478157043457
2011-03-01,12.826452255249023
2011-03-02,12.656438827514648
2011-03-03,13.072025299072266
2011-03-04,12.996468544006348
2011-03-07,12.694221496582031
2011-03-08,12.817007064819336
2011-03-09,12.769781112670898
2011-03-10,12.15584945678711
2011-03-11,12.335308074951172
2011-03-14,12.099180221557617
2011-03-15,11.985837936401367
2011-03-16,11.645813941955566
2011-03-17,11.938613891601562
2011-03-18,11.787491798400879
2011-03-21,12.174741744995117
2011-03-22,12.061399459838867
2011-03-23,11.985837936401367
2011-03-24,12.373088836669922
2011-03-25,12.486428260803223
2011-03-28,12.174741744995117
2011-03-29,12.146404266357422
2011-03-30,12.439204216003418
2011-03-31,12.420312881469727
2011-04-01,12.524211883544922
2011-04-04,12.524211883544922
2011-04-05,12.590325355529785
2011-04-06,12.694221496582031
2011-04-07,12.486428260803223
2011-04-08,12.420312881469727
2011-04-11,12.051955223083496
2011-04-12,11.91027545928955
2011-04-13,12.939794540405273
2011-04-14,13.166478157043457
2011-04-15,13.223150253295898
2011-04-18,13.00590991973877
2011-04-19,12.561988830566406
2011-04-20,12.656438827514648
2011-04-21,12.646997451782227
2011-04-25,12.59976863861084
2011-04-26,12.297529220581055
2011-04-27,12.24085521697998
2011-04-28,11.97639274597168
2011-04-29,11.957501411437988
2011-05-02,12.288081169128418
2011-05-03,12.174741744995117
2011-05-04,13.430938720703125
2011-05-05,13.525391578674316
2011-05-06,13.648173332214355
2011-05-09,13.874859809875488
2011-05-10,14.129876136779785
2011-05-11,13.893749237060547
2011-05-12,13.610395431518555
2011-05-13,13.90319538116455
2011-05-16,13.553727149963379
2011-05-17,13.74262523651123
2011-05-18,14.214882850646973
2011-05-19,14.65880298614502
2011-05-20,14.52657413482666
2011-05-23,14.101543426513672
2011-05-24,14.110987663269043
2011-05-25,14.668251037597656
2011-05-26,14.847704887390137
2011-05-27,14.545461654663086
2011-05-31,14.233774185180664
2011-06-01,13.704846382141113
2011-06-02,13.950422286987305
2011-06-03,13.402606010437012
2011-06-06,12.996468544006348
2011-06-07,12.760334014892578
2011-06-08,12.16529655456543
2011-06-09,12.316417694091797
2011-06-10,11.853607177734375
2011-06-13,11.806384086608887
2011-06-14,12.15584945678711
2011-06-15,11.768600463867188
2011-06-16,11.447466850280762
2011-06-17,11.42857837677002
2011-06-20,11.230230331420898
2011-06-21,11.645813941955566
2011-06-22,11.475804328918457
2011-06-23,11.759156227111816
2011-06-24,11.523027420043945
2011-06-27,11.825274467468262
2011-06-28,12.231411933898926
2011-06-29,12.221966743469238
2011-06-30,12.476983070373535
2011-07-01,12.930349349975586
2011-07-05,12.939794540405273
2011-07-06,13.19481372833252
2011-07-07,13.912638664245605
2011-07-08,14.129876136779785
2011-07-11,13.289264678955078
2011-07-12,13.685955047607422
2011-07-13,14.025980949401855
2011-07-14,13.90319538116455
2011-07-15,14.101543426513672
2011-07-18,13.969311714172363
2011-07-19,14.592687606811523
2011-07-20,14.564352035522461
2011-07-21,14.715472221374512
2011-07-22,14.923266410827637
2011-07-25,14.951601028442383
2011-07-26,14.98938274383545
2011-07-27,14.573796272277832
2011-07-28,14.451010704040527
2011-07-29,14.271553039550781
2011-08-01,14.366004943847656
2011-08-02,13.109806060791016
2011-08-03,13.402606010437012
2011-08-04,11.957501411437988
2011-08-05,11.957501411437988
2011-08-08,10.899651527404785
2011-08-09,10.5596284866333
2011-08-10,9.756793975830078
2011-08-11,10.55018138885498
2011-08-12,10.890207290649414
2011-08-15,11.39079475402832
2011-08-16,10.956324577331543
2011-08-17,10.899651527404785
2011-08-18,9.445106506347656
2011-08-19,8.972846984863281
2011-08-22,8.642269134521484
2011-08-23,8.736721992492676
2011-08-24,9.67178726196289
2011-08-25,9.265647888183594
2011-08-26,9.709566116333008
2011-08-29,10.54073715209961
2011-08-30,10.54073715209961
2011-08-31,10.455733299255371
2011-09-01,10.361281394958496
2011-09-02,9.747346878051758
2011-09-06,9.747346878051758
2011-09-07,10.24793815612793
2011-09-08,9.992918968200684
2011-09-09,9.53011417388916
2011-09-12,9.747346878051758
2011-09-13,9.945694923400879
2011-09-14,9.992918968200684
2011-09-15,10.125152587890625
2011-09-16,10.19127082824707
2011-09-19,10.276272773742676
2011-09-20,10.417952537536621
2011-09-21,10.210158348083496
2011-09-22,9.709566116333008
2011-09-23,9.747346878051758
2011-09-26,10.049591064453125
2011-09-27,10.087371826171875
2011-09-28,9.700121879577637
2011-09-29,9.37899112701416
2011-09-30,8.77450180053711
2011-10-03,7.77332067489624
2011-10-04,8.255023002624512
2011-10-05,8.245576858520508
2011-10-06,8.953959465026855
2011-10-07,8.510042190551758
2011-10-10,9.057859420776367
2011-10-11,9.284539222717285
2011-10-12,9.426215171813965
2011-10-13,9.634007453918457
2011-10-14,9.652894973754883
2011-10-17,9.454550743103027
2011-10-18,9.92680549621582
2011-10-19,9.539556503295898
2011-10-20,9.454550743103027
2011-10-21,9.66234016418457
2011-10-24,10.304610252380371
2011-10-25,10.125152587890625
2011-10-26,10.19127082824707
2011-10-27,11.069660186767578
2011-10-28,11.35301685333252
2011-10-31,10.880759239196777
2011-11-01,10.55018138885498
2011-11-02,10.757975578308105
2011-11-03,10.134596824645996
2011-11-04,10.314054489135742
2011-11-07,10.399060249328613
2011-11-08,10.21960163116455
2011-11-09,9.473441123962402
2011-11-10,9.388432502746582
2011-11-11,9.728460311889648
2011-11-14,9.652894973754883
2011-11-15,9.747346878051758
2011-11-16,9.501776695251465
2011-11-17,9.180641174316406
2011-11-18,9.265647888183594
2011-11-21,8.916178703308105
2011-11-22,9.19008731842041
2011-11-23,8.783946990966797
2011-11-25,8.755613327026367
2011-11-28,9.265647888183594
2011-11-29,8.991743087768555
2011-11-30,9.719012260437012
2011-12-01,9.634007453918457
2011-12-02,9.624563217163086
2011-12-05,9.78512954711914
2011-12-06,9.652894973754883
2011-12-07,9.870133399963379
2011-12-08,9.322319030761719
2011-12-09,9.473441123962402
2011-12-12,9.341209411621094
2011-12-13,9.04841136932373
2011-12-14,8.765056610107422
2011-12-15,8.77450180053711
2011-12-16,8.77450180053711
2011-12-19,8.519485473632812
2011-12-20,8.831172943115234
2011-12-21,8.944514274597168
2011-12-22,8.953959465026855
2011-12-23,9.407325744628906
2011-12-27,9.841796875
2011-12-28,9.53011417388916
2011-12-29,9.681232452392578
2011-12-30,9.851245880126953
2012-01-03,10.493511199951172
2012-01-04,10.427395820617676
2012-01-05,10.512402534484863
2012-01-06,10.512402534484863
2012-01-09,10.691856384277344
2012-01-10,10.805201530456543
2012-01-11,11.296344757080078
2012-01-12,11.456913948059082
2012-01-13,11.664705276489258
2012-01-17,11.570255279541016
2012-01-18,12.023618698120117
2012-01-19,12.089736938476562
2012-01-20,11.938613891601562
2012-01-23,12.410870552062988
2012-01-24,12.42975902557373
2012-01-25,12.382532119750977
2012-01-26,12.325861930847168
2012-01-27,12.45809555053711
2012-01-30,12.420312881469727
2012-01-31,12.325861930847168
2012-02-01,12.939794540405273
2012-02-02,13.128693580627441
2012-02-03,13.572616577148438
2012-02-06,13.242037773132324
2012-02-07,13.185365676879883
2012-02-08,13.478164672851562
2012-02-09,13.667070388793945
2012-02-10,13.818192481994629
2012-02-13,13.770964622497559
2012-02-14,13.695403099060059
2012-02-15,13.704846382141113
2012-02-16,13.92208194732666
2012-02-17,13.846524238586426
2012-02-21,13.402606010437012
2012-02-22,13.00590991973877
2012-02-23,13.478164672851562
2012-02-24,13.223150253295898
2012-02-27,12.911458969116211
2012-02-28,13.251482963562012
2012-02-29,13.00590991973877
2012-03-01,13.157032012939453
2012-03-02,13.072025299072266
2012-03-05,12.694221496582031
2012-03-06,12.354198455810547
2012-03-07,12.665885925292969
2012-03-08,13.034244537353516
2012-03-09,12.949238777160645
2012-03-12,12.788673400878906
2012-03-13,13.591504096984863
2012-03-14,13.33648681640625
2012-03-15,13.893749237060547
2012-03-16,13.619840621948242
2012-03-19,13.648173332214355
2012-03-20,13.478164672851562
2012-03-21,13.48760986328125
2012-03-22,13.317598342895508
2012-03-23,13.412052154541016
2012-03-26,13.73318099975586
2012-03-27,13.695403099060059
2012-03-28,13.242037773132324
2012-03-29,13.081472396850586
2012-03-30,12.86423110961914
2012-04-02,12.958685874938965
2012-04-03,13.157032012939453
2012-04-04,12.798116683959961
2012-04-05,12.845343589782715
2012-04-09,12.760334014892578
2012-04-10,12.344751358032227
2012-04-11,12.845343589782715
2012-04-12,13.090914726257324
2012-04-13,13.147587776184082
2012-04-16,12.958685874938965
2012-04-17,13.043688774108887
2012-04-18,12.987022399902344
2012-04-19,13.00590991973877
2012-04-20,12.769781112670898
2012-04-23,12.391976356506348
2012-04-24,12.335308074951172
2012-04-25,12.609213829040527
2012-04-26,13.015353202819824
2012-04-27,13.015353202819824
2012-04-30,12.675331115722656
2012-05-01,12.552542686462402
2012-05-02,12.798116683959961
2012-05-03,12.203075408935547
2012-05-04,11.778047561645508
2012-05-07,11.485249519348145
2012-05-08,11.154669761657715
2012-05-09,11.003546714782715
2012-05-10,11.012991905212402
2012-05-11,10.98465633392334
2012-05-14,10.52184772491455
2012-05-15,10.399060249328613
2012-05-16,10.304610252380371
2012-05-17,9.82291030883789
2012-05-18,9.756793975830078
2012-05-21,10.266829490661621
2012-05-22,10.125152587890625
2012-05-23,10.172380447387695
2012-05-24,10.238494873046875
2012-05-25,10.200714111328125
2012-05-29,10.55018138885498
2012-05-30,10.314054489135742
2012-05-31,10.229047775268555
2012-06-01,9.794572830200195
2012-06-04,9.832354545593262
2012-06-05,10.314054489135742
2012-06-06,10.597407341003418
2012-06-07,10.58796501159668
2012-06-08,10.757975578308105
2012-06-11,10.427395820617676
2012-06-12,10.616296768188477
2012-06-13,10.370723724365234
2012-06-14,10.484067916870117
2012-06-15,10.200714111328125
2012-06-18,10.304610252380371
2012-06-19,10.52184772491455
2012-06-20,10.616296768188477
2012-06-21,10.361281394958496
2012-06-22,10.380170822143555
2012-06-25,9.907917022705078
2012-06-26,9.992918968200684
2012-06-27,10.040149688720703
2012-06-28,10.19127082824707
2012-06-29,10.54073715209961
2012-07-02,10.436840057373047
2012-07-03,10.512402534484863
2012-07-05,10.380170822143555
2012-07-06,10.229047775268555
2012-07-09,9.917362213134766
2012-07-10,9.794572830200195
2012-07-11,9.643450736999512
2012-07-12,9.208978652954102
2012-07-13,9.256202697753906
2012-07-16,9.218423843383789
2012-07-17,9.492329597473145
2012-07-18,9.586782455444336
2012-07-19,9.747346878051758
2012-07-20,9.237311363220215
2012-07-23,9.227869033813477
2012-07-24,8.878396987915039
2012-07-25,8.689496994018555
2012-07-26,8.708386421203613
2012-07-27,8.916178703308105
2012-07-30,8.953959465026855
2012-07-31,8.991743087768555
2012-08-01,8.89728832244873
2012-08-02,8.500595092773438
2012-08-03,8.746169090270996
2012-08-06,8.85950756072998
2012-08-07,9.520665168762207
2012-08-08,9.275094985961914
2012-08-09,9.08619213104248
2012-08-10,9.133415222167969
2012-08-13,9.388432502746582
2012-08-14,9.407325744628906
2012-08-15,9.643450736999512
2012-08-16,9.794572830200195
2012-08-17,9.936251640319824
2012-08-20,10.011811256408691
2012-08-21,9.898468971252441
2012-08-22,9.917362213134766
2012-08-23,9.719012260437012
2012-08-24,9.737902641296387
2012-08-27,9.539556503295898
2012-08-28,9.482888221740723
2012-08-29,9.586782455444336
2012-08-30,9.284539222717285
2012-08-31,9.312873840332031
2012-09-04,9.218423843383789
2012-09-05,9.227869033813477
2012-09-06,9.756793975830078
2012-09-07,10.10626220703125
2012-09-10,10.314054489135742
2012-09-11,10.18182373046875
2012-09-12,10.35184097290039
2012-09-13,10.654078483581543
2012-09-14,10.776865005493164
2012-09-17,10.606852531433105
2012-09-18,10.436840057373047
2012-09-19,10.54073715209961
2012-09-20,10.19127082824707
2012-09-21,10.125152587890625
2012-09-24,10.087371826171875
2012-09-25,9.879581451416016
2012-09-26,9.955137252807617
2012-09-27,10.276272773742676
2012-09-28,10.153488159179688
2012-10-01,10.096818923950195
2012-10-02,9.992918968200684
2012-10-03,9.983477592468262
2012-10-04,9.889026641845703
2012-10-05,9.955137252807617
2012-10-08,9.841796875
2012-10-09,9.870133399963379
2012-10-10,9.605669975280762
2012-10-11,9.700121879577637
2012-10-12,9.681232452392578
2012-10-15,9.804018020629883
2012-10-16,10.115705490112305
2012-10-17,10.314054489135742
2012-10-18,10.55018138885498
2012-10-19,10.446288108825684
2012-10-22,10.399060249328613
2012-10-23,10.14404296875
2012-10-24,10.049591064453125
2012-10-25,10.276272773742676
2012-10-26,10.002367973327637
2012-10-31,9.737902641296387
2012-11-01,9.889026641845703
2012-11-02,9.681232452392578
2012-11-05,9.539556503295898
2012-11-06,9.737902641296387
2012-11-07,9.501776695251465
2012-11-08,9.237311363220215
2012-11-09,9.454550743103027
2012-11-12,9.057859420776367
2012-11-13,8.925626754760742
2012-11-14,8.783946990966797
2012-11-15,8.85006332397461
2012-11-16,9.105080604553223
2012-11-19,9.067301750183105
2012-11-20,9.105080604553223
2012-11-21,9.341209411621094
2012-11-23,9.435660362243652
2012-11-26,9.275094985961914
2012-11-27,9.312873840332031
2012-11-28,9.435660362243652
2012-11-29,9.454550743103027
2012-11-30,9.586782455444336
2012-12-03,9.605669975280762
2012-12-04,9.369543075561523
2012-12-05,9.416769027709961
2012-12-06,10.361281394958496
2012-12-07,10.32349967956543
2012-12-10,10.304610252380371
2012-12-11,10.32349967956543
2012-12-12,10.691856384277344
2012-12-13,10.795757293701172
2012-12-14,10.748530387878418
2012-12-17,10.786307334899902
2012-12-18,10.98465633392334
2012-12-19,10.899651527404785
2012-12-20,11.012991905212402
2012-12-21,11.154669761657715
2012-12-24,11.041329383850098
2012-12-26,10.946880340576172
2012-12-27,11.060218811035156
2012-12-28,10.795757293701172
2012-12-31,10.994104385375977
2013-01-02,11.589143753051758
2013-01-03,11.768600463867188
2013-01-04,11.938613891601562
2013-01-07,11.97639274597168
2013-01-08,12.231411933898926
2013-01-09,12.174741744995117
2013-01-10,11.96694564819336
2013-01-11,12.089736938476562
2013-01-14,12.042510986328125
2013-01-15,12.420312881469727
2013-01-16,12.259746551513672
2013-01-17,12.24085521697998
2013-01-18,12.174741744995117
2013-01-22,12.335308074951172
2013-01-23,12.221966743469238
2013-01-24,12.2503023147583
2013-01-25,12.278636932373047
2013-01-28,12.259746551513672
2013-01-29,11.919723510742188
2013-01-30,11.872496604919434
2013-01-31,12.061399459838867
2013-02-01,12.24085521697998
2013-02-04,12.061399459838867
2013-02-05,12.2503023147583
2013-02-06,12.269190788269043
2013-02-07,12.221966743469238
2013-02-08,12.760334014892578
2013-02-11,12.325861930847168
2013-02-12,12.580880165100098
2013-02-13,12.59976863861084
2013-02-14,12.552542686462402
2013-02-15,12.16529655456543
2013-02-19,12.033064842224121
2013-02-20,11.844160079956055
2013-02-21,11.683591842651367
2013-02-22,11.730819702148438
2013-02-25,11.51358413696289
2013-02-26,11.438021659851074
2013-02-27,11.787491798400879
2013-02-28,11.796935081481934
2013-03-01,11.740264892578125
2013-03-04,11.485249519348145
2013-03-05,11.419133186340332
2013-03-06,11.532474517822266
2013-03-07,11.74970817565918
2013-03-08,11.683591842651367
2013-03-11,11.759156227111816
2013-03-12,11.664705276489258
2013-03-13,11.7213773727417
2013-03-14,12.514763832092285
2013-03-15,12.42975902557373
2013-03-18,12.306973457336426
2013-03-19,12.070843696594238
2013-03-20,12.231411933898926
2013-03-21,12.070843696594238
2013-03-22,12.335308074951172
2013-03-25,12.410870552062988
2013-03-26,12.410870552062988
2013-03-27,12.24085521697998
2013-03-28,12.420312881469727
2013-04-01,12.108625411987305
2013-04-02,11.787491798400879
2013-04-03,11.541915893554688
2013-04-04,11.589143753051758
2013-04-05,11.324682235717773
2013-04-08,11.674150466918945
2013-04-09,11.938613891601562
2013-04-10,12.21252155303955
2013-04-11,12.146404266357422
2013-04-12,12.316417694091797
2013-04-15,11.589143753051758
2013-04-16,11.796935081481934
2013-04-17,11.759156227111816
2013-04-18,11.39079475402832
2013-04-19,11.55136489868164
2013-04-22,11.645813941955566
2013-04-23,12.042510986328125
2013-04-24,12.306973457336426
2013-04-25,12.779229164123535
2013-04-26,12.769781112670898
2013-04-29,12.977572441101074
2013-04-30,13.33648681640625
2013-05-01,13.034244537353516
2013-05-02,13.74262523651123
2013-05-03,13.846524238586426
2013-05-06,13.988201141357422
2013-05-07,13.893749237060547
2013-05-08,13.884303092956543
2013-05-09,14.299890518188477
2013-05-10,14.743807792663574
2013-05-13,14.828815460205078
2013-05-14,14.979934692382812
2013-05-15,14.583242416381836
2013-05-16,14.41323184967041
2013-05-17,14.488791465759277
2013-05-20,14.639912605285645
2013-05-21,14.677693367004395
2013-05-22,14.243219375610352
2013-05-23,14.101543426513672
2013-05-24,14.101543426513672
2013-05-28,14.422676086425781
2013-05-29,14.252664566040039
2013-05-30,14.479345321655273
2013-05-31,14.32822322845459
2013-06-03,14.347113609313965
2013-06-04,14.177103042602539
2013-06-05,13.7142915725708
2013-06-06,13.770964622497559
2013-06-07,14.120430946350098
2013-06-10,14.33767032623291
2013-06-11,13.969311714172363
2013-06-12,13.940974235534668
2013-06-13,14.129876136779785
2013-06-14,13.931530952453613
2013-06-17,14.110987663269043
2013-06-18,14.262109756469727
2013-06-19,14.158211708068848
2013-06-20,13.279818534851074
2013-06-21,13.043688774108887
2013-06-24,12.514763832092285
2013-06-25,12.939794540405273
2013-06-26,13.525391578674316
2013-06-27,13.667070388793945
2013-06-28,13.959863662719727
2013-07-01,14.243219375610352
2013-07-02,14.04487419128418
2013-07-03,14.101543426513672
2013-07-05,14.517126083374023
2013-07-08,14.70602798461914
2013-07-09,14.583242416381836
2013-07-10,14.498234748840332
2013-07-11,14.41323184967041
2013-07-12,14.41323184967041
2013-07-15,14.847704887390137
2013-07-16,14.828815460205078
2013-07-17,14.819369316101074
2013-07-18,15.282180786132812
2013-07-19,15.282180786132812
2013-07-22,15.263289451599121
2013-07-23,15.225510597229004
2013-07-24,15.178285598754883
2013-07-25,14.951601028442383
2013-07-26,15.055497169494629
2013-07-29,15.07438850402832
2013-07-30,15.44274616241455
2013-07-31,15.40496826171875
2013-08-01,15.915000915527344
2013-08-02,15.537198066711426
2013-08-05,15.631649017333984
2013-08-06,15.971673965454102
2013-08-07,16.32114601135254
2013-08-08,16.519489288330078
2013-08-09,16.292810440063477
2013-08-12,16.27391242980957
2013-08-13,16.40614891052246
2013-08-14,16.39670181274414
2013-08-15,16.188907623291016
2013-08-16,16.23613739013672
2013-08-19,16.24558448791504
2013-08-20,16.283361434936523
2013-08-21,16.491153717041016
2013-08-22,16.831178665161133
2013-08-23,17.001190185546875
2013-08-26,17.14286994934082
2013-08-27,16.39670181274414
2013-08-28,16.698949813842773
2013-08-29,16.79340171813965
2013-08-30,16.708389282226562
2013-09-03,16.972858428955078
2013-09-04,17.237316131591797
2013-09-05,17.275096893310547
2013-09-06,17.397884368896484
2013-09-09,17.70012664794922
2013-09-10,17.98348617553711
2013-09-11,18.040151596069336
2013-09-12,17.822912216186523
2013-09-13,18.219606399536133
2013-09-16,18.22905158996582
