Date,NOC
2010-11-05,43.8868293762207
2010-11-08,43.8868293762207
2010-11-09,43.84650802612305
2010-11-10,43.806236267089844
2010-11-11,43.03380584716797
2010-11-12,42.24797058105469
2010-11-15,42.321842193603516
2010-11-16,41.57628631591797
2010-11-17,41.67704391479492
2010-11-18,42.36212158203125
2010-11-19,42.48975372314453
2010-11-22,41.831520080566406
2010-11-23,41.16657638549805
2010-11-24,42.10062789916992
2010-11-26,41.80281448364258
2010-11-29,41.437320709228516
2010-11-30,41.748653411865234
2010-12-01,42.8790283203125
2010-12-02,43.33927917480469
2010-12-03,42.78425979614258
2010-12-06,43.12947082519531
2010-12-07,43.57619094848633
2010-12-08,43.562644958496094
2010-12-09,43.055015563964844
2010-12-10,43.42727279663086
2010-12-13,43.3189811706543
2010-12-14,43.7995491027832
2010-12-15,43.149776458740234
2010-12-16,43.70479202270508
2010-12-17,43.40021896362305
2010-12-20,43.37312698364258
2010-12-21,43.657405853271484
2010-12-22,44.083831787109375
2010-12-23,43.91463088989258
2010-12-27,43.752166748046875
2010-12-28,43.86723327636719
2010-12-29,43.91463088989258
2010-12-30,43.616798400878906
2010-12-31,43.84693145751953
2011-01-03,44.09737777709961
2011-01-04,44.239501953125
2011-01-05,44.46964645385742
2011-01-06,45.484920501708984
2011-01-07,46.067047119140625
2011-01-10,45.30217742919922
2011-01-11,44.95698165893555
2011-01-12,45.295406341552734
2011-01-13,45.0246696472168
2011-01-14,45.50524139404297
2011-01-18,46.91987609863281
2011-01-19,46.65589904785156
2011-01-20,47.36660385131836
2011-01-21,47.06201171875
2011-01-24,46.64234924316406
2011-01-25,47.04847717285156
2011-01-26,46.574676513671875
2011-01-27,46.8521842956543
2011-01-28,45.74213790893555
2011-01-31,46.90632629394531
2011-02-01,47.56288528442383
2011-02-02,47.298912048339844
2011-02-03,47.23798370361328
2011-02-04,47.0890998840332
2011-02-07,47.61702346801758
2011-02-08,48.11791229248047
2011-02-09,48.645851135253906
2011-02-10,48.16529083251953
2011-02-11,47.725318908691406
2011-02-14,46.500213623046875
2011-02-15,46.79802703857422
2011-02-16,46.39190673828125
2011-02-17,46.63559341430664
2011-02-18,46.77774429321289
2011-02-22,45.72859573364258
2011-02-23,45.295406341552734
2011-02-24,45.67031478881836
2011-02-25,45.32268142700195
2011-02-28,45.45219039916992
2011-03-01,44.89324188232422
2011-03-02,45.28860092163086
2011-03-03,46.01795959472656
2011-03-04,45.45899200439453
2011-03-07,44.84553146362305
2011-03-08,45.595333099365234
2011-03-09,45.87480163574219
2011-03-10,45.199974060058594
2011-03-11,45.05683135986328
2011-03-14,45.2067985534668
2011-03-15,45.0772819519043
2011-03-16,44.26613998413086
2011-03-17,45.302223205566406
2011-03-18,45.636234283447266
2011-03-21,46.501930236816406
2011-03-22,46.33832931518555
2011-03-23,46.1951789855957
2011-03-24,46.386043548583984
2011-03-25,46.63825225830078
2011-03-28,46.29062271118164
2011-03-29,46.4951057434082
2011-03-30,46.7541389465332
2011-03-31,47.311622619628906
2011-04-01,47.507781982421875
2011-04-04,47.21355438232422
2011-04-05,46.934383392333984
2011-04-06,47.04755783081055
2011-04-07,47.1833610534668
2011-04-08,47.062644958496094
2011-04-11,47.49269104003906
2011-04-12,47.409698486328125
2011-04-13,46.4213752746582
2011-04-14,46.24031066894531
2011-04-15,46.24031066894531
2011-04-18,45.58393478393555
2011-04-19,45.734825134277344
2011-04-20,46.6477165222168
2011-04-21,46.57981872558594
2011-04-25,46.37610626220703
2011-04-26,47.1456413269043
2011-04-27,47.45497131347656
2011-04-28,47.59831619262695
2011-04-29,47.99062728881836
2011-05-02,48.413124084472656
2011-05-03,49.07703399658203
2011-05-04,48.63945388793945
2011-05-05,48.39803695678711
2011-05-06,48.62436294555664
2011-05-09,48.895973205566406
2011-05-10,49.05439376831055
2011-05-11,49.03177261352539
2011-05-12,49.310916900634766
2011-05-13,48.933692932128906
2011-05-16,48.87334442138672
2011-05-17,48.692264556884766
2011-05-18,48.805450439453125
2011-05-19,49.16001892089844
2011-05-20,48.66209030151367
2011-05-23,49.144920349121094
2011-05-24,49.49199295043945
2011-05-25,48.97895812988281
2011-05-26,48.933353424072266
2011-05-27,49.336307525634766
2011-05-31,49.64043045043945
2011-06-01,48.46955490112305
2011-06-02,48.507568359375
2011-06-03,48.27947235107422
2011-06-06,48.0285758972168
2011-06-07,48.157833099365234
2011-06-08,47.998172760009766
2011-06-09,48.393531799316406
2011-06-10,47.52678680419922
2011-06-13,48.30229568481445
2011-06-14,49.01697540283203
2011-06-15,48.27947235107422
2011-06-16,49.207061767578125
2011-06-17,49.18424987792969
2011-06-20,49.974979400634766
2011-06-21,50.598426818847656
2011-06-22,50.5679931640625
2011-06-23,50.309486389160156
2011-06-24,50.44635009765625
2011-06-27,50.91774368286133
2011-06-28,51.78447723388672
2011-06-29,52.316707611083984
2011-06-30,52.72728729248047
2011-07-01,53.472373962402344
2011-07-05,53.21385955810547
2011-07-06,53.22146987915039
2011-07-07,52.08100128173828
2011-07-08,51.670448303222656
2011-07-11,51.17626190185547
2011-07-12,50.80370330810547
2011-07-13,50.560401916503906
2011-07-14,49.815303802490234
2011-07-15,49.13102722167969
2011-07-18,48.94095230102539
2011-07-19,48.971370697021484
2011-07-20,49.40473556518555
2011-07-21,49.838111877441406
2011-07-22,49.62520980834961
2011-07-25,49.51118850708008
2011-07-26,49.72407150268555
2011-07-27,47.656028747558594
2011-07-28,46.15821838378906
2011-07-29,46.00615692138672
2011-08-01,45.31429672241211
2011-08-02,43.740447998046875
2011-08-03,43.42111587524414
2011-08-04,42.05256652832031
2011-08-05,42.18942642211914
2011-08-08,39.345863342285156
2011-08-09,40.478721618652344
2011-08-10,38.08376693725586
2011-08-11,39.36869430541992
2011-08-12,39.45230484008789
2011-08-15,40.33428192138672
2011-08-16,40.478721618652344
2011-08-17,40.113773345947266
2011-08-18,38.045753479003906
2011-08-19,37.45271301269531
2011-08-22,38.03813171386719
2011-08-23,39.14059829711914
2011-08-24,40.0833854675293
2011-08-25,39.331138610839844
2011-08-26,40.03731918334961
2011-08-29,41.39595031738281
2011-08-30,41.76437759399414
2011-08-31,41.92559051513672
2011-09-01,41.03517532348633
2011-09-02,39.760990142822266
2011-09-06,39.65351867675781
2011-09-07,40.76652145385742
2011-09-08,40.513206481933594
2011-09-09,39.76866912841797
2011-09-12,40.23688888549805
2011-09-13,40.213871002197266
2011-09-14,40.61300277709961
2011-09-15,41.58015823364258
2011-09-16,42.079105377197266
2011-09-19,41.357574462890625
2011-09-20,41.334556579589844
2011-09-21,39.83005905151367
2011-09-22,39.24669647216797
2011-09-23,39.185298919677734
2011-09-26,40.22922134399414
2011-09-27,41.058197021484375
2011-09-28,39.99125671386719
2011-09-29,40.88933181762695
2011-09-30,40.04499816894531
2011-10-03,39.0471305847168
2011-10-04,39.676536560058594
2011-10-05,39.73026657104492
2011-10-06,40.13709259033203
2011-10-07,40.5362434387207
2011-10-10,41.99467086791992
2011-10-11,42.10213088989258
2011-10-12,42.46288299560547
2011-10-13,41.702980041503906
2011-10-14,41.87953186035156
2011-10-17,41.32686996459961
2011-10-18,41.756717681884766
2011-10-19,41.51109313964844
2011-10-20,41.53412628173828
2011-10-21,42.83899688720703
2011-10-24,43.23815155029297
2011-10-25,43.4223747253418
2011-10-26,42.677799224853516
2011-10-27,44.243682861328125
2011-10-28,44.458614349365234
2011-10-31,44.32813262939453
2011-11-01,42.2019157409668
2011-11-02,42.8466911315918
2011-11-03,44.04410934448242
2011-11-04,43.89059829711914
2011-11-07,44.7042350769043
2011-11-08,44.92683029174805
2011-11-09,43.975040435791016
2011-11-10,44.56608581542969
2011-11-11,45.51789093017578
2011-11-14,45.17247772216797
2011-11-15,45.63302993774414
2011-11-16,44.88078308105469
2011-11-17,43.65264892578125
2011-11-18,43.56053924560547
2011-11-21,42.317047119140625
2011-11-22,41.756717681884766
2011-11-23,41.0362434387207
2011-11-25,41.38485336303711
2011-11-28,42.469444274902344
2011-11-29,42.7095947265625
2011-11-30,44.2125358581543
2011-12-01,44.413963317871094
2011-12-02,44.15056228637695
2011-12-05,44.483673095703125
2011-12-06,44.39846420288086
2011-12-07,43.801944732666016
2011-12-08,43.151180267333984
2011-12-09,43.69347381591797
2011-12-12,43.368099212646484
2011-12-13,42.84130096435547
2011-12-14,42.725093841552734
2011-12-15,42.872276306152344
2011-12-16,43.120201110839844
2011-12-19,42.73284912109375
2011-12-20,43.96461486816406
2011-12-21,44.23576736450195
2011-12-22,44.778076171875
2011-12-23,45.31261444091797
2011-12-27,45.59926223754883
2011-12-28,45.03371810913086
2011-12-29,45.62248611450195
2011-12-30,45.304847717285156
2012-01-03,45.444313049316406
2012-01-04,45.42108154296875
2012-01-05,45.049217224121094
2012-01-06,44.855533599853516
2012-01-09,44.86328125
2012-01-10,45.413330078125
2012-01-11,45.328102111816406
2012-01-12,46.288753509521484
2012-01-13,45.58376693725586
2012-01-17,46.19578552246094
2012-01-18,46.6141242980957
2012-01-19,47.497291564941406
2012-01-20,47.55926513671875
2012-01-23,46.86202621459961
2012-01-24,46.482425689697266
2012-01-25,46.16477966308594
2012-01-26,45.95561599731445
2012-01-27,45.48306655883789
2012-01-30,45.08794021606445
2012-01-31,44.97174835205078
2012-02-01,45.90140914916992
2012-02-02,45.16542053222656
2012-02-03,45.17317199707031
2012-02-06,45.55279541015625
2012-02-07,46.35847473144531
2012-02-08,46.86977767944336
2012-02-09,46.64510726928711
2012-02-10,46.33523178100586
2012-02-13,46.7148323059082
2012-02-14,46.64510726928711
2012-02-15,46.21127700805664
2012-02-16,46.23451614379883
2012-02-17,46.544403076171875
2012-02-21,46.37397003173828
2012-02-22,46.521148681640625
2012-02-23,46.575843811035156
2012-02-24,46.8101921081543
2012-02-27,46.9117546081543
2012-02-28,46.786781311035156
2012-02-29,46.72427749633789
2012-03-01,47.0367546081543
2012-03-02,46.685218811035156
2012-03-05,46.818016052246094
2012-03-06,46.614898681640625
2012-03-07,46.841453552246094
2012-03-08,47.161766052246094
2012-03-09,47.01332092285156
2012-03-12,47.380489349365234
2012-03-13,48.075767517089844
2012-03-14,48.48199462890625
2012-03-15,48.41169738769531
2012-03-16,48.42731475830078
2012-03-19,48.333560943603516
2012-03-20,47.7086067199707
2012-03-21,47.5211181640625
2012-03-22,47.6304817199707
2012-03-23,47.31800079345703
2012-03-26,48.06795883178711
2012-03-27,47.75547409057617
2012-03-28,47.53672409057617
2012-03-29,47.56798553466797
2012-03-30,47.71641540527344
2012-04-02,48.29450607299805
2012-04-03,48.05233383178711
2012-04-04,48.00545883178711
2012-04-05,47.53672409057617
2012-04-09,46.896141052246094
2012-04-10,46.661766052246094
2012-04-11,47.02113342285156
2012-04-12,47.88046646118164
2012-04-13,47.505489349365234
2012-04-16,47.6851692199707
2012-04-17,48.25543975830078
2012-04-18,48.37263107299805
2012-04-19,47.66954803466797
2012-04-20,48.28670120239258
2012-04-23,48.10701370239258
2012-04-24,49.00541687011719
2012-04-25,49.22415542602539
2012-04-26,49.56006622314453
2012-04-27,49.802242279052734
2012-04-30,49.435081481933594
2012-05-01,49.57571029663086
2012-05-02,49.489768981933594
2012-05-03,49.091339111328125
2012-05-04,48.35702133178711
2012-05-07,48.26326370239258
2012-05-08,47.942970275878906
2012-05-09,47.4039306640625
2012-05-10,47.419559478759766
2012-05-11,46.802391052246094
2012-05-14,46.958641052246094
2012-05-15,46.71645736694336
2012-05-16,46.53677749633789
2012-05-17,45.70087814331055
2012-05-18,45.372772216796875
2012-05-21,46.083683013916016
2012-05-22,46.169620513916016
2012-05-23,46.24058151245117
2012-05-24,46.37462615966797
2012-05-25,46.13018798828125
2012-05-29,46.50869369506836
2012-05-30,46.406192779541016
2012-05-31,46.32732391357422
2012-06-01,45.278541564941406
2012-06-04,45.03409957885742
2012-06-05,45.1760368347168
2012-06-06,46.20116424560547
2012-06-07,46.800453186035156
2012-06-08,47.13163375854492
2012-06-11,46.7452507019043
2012-06-12,47.2578125
2012-06-13,47.11587905883789
2012-06-14,47.73094177246094
2012-06-15,48.24351119995117
2012-06-18,48.51161193847656
2012-06-19,49.07937240600586
2012-06-20,49.1187858581543
2012-06-21,48.76395034790039
2012-06-22,48.97684097290039
2012-06-25,48.480079650878906
2012-06-26,48.164649963378906
2012-06-27,48.99262619018555
2012-06-28,48.67721939086914
2012-06-29,50.301605224609375
2012-07-02,50.10447311401367
2012-07-03,50.419883728027344
2012-07-05,50.41201400756836
2012-07-06,50.049278259277344
2012-07-09,50.15967559814453
2012-07-10,49.74174880981445
2012-07-11,49.53671646118164
2012-07-12,49.016273498535156
2012-07-13,50.301605224609375
2012-07-16,50.06505584716797
2012-07-17,50.569732666015625
2012-07-18,51.350406646728516
2012-07-19,51.350406646728516
2012-07-20,51.06652069091797
2012-07-23,50.277957916259766
2012-07-24,50.60914993286133
2012-07-25,50.396244049072266
2012-07-26,51.09806442260742
2012-07-27,51.8866081237793
2012-07-30,52.64360046386719
2012-07-31,52.20203399658203
2012-08-01,51.91813278198242
2012-08-02,51.736785888671875
2012-08-03,52.336082458496094
2012-08-06,52.28874969482422
2012-08-07,52.99057388305664
2012-08-08,53.50314712524414
2012-08-09,53.93684005737305
2012-08-10,54.01569747924805
2012-08-13,54.14973831176758
2012-08-14,53.9052848815918
2012-08-15,53.84221267700195
2012-08-16,54.2443733215332
2012-08-17,54.66230010986328
2012-08-20,55.00138854980469
2012-08-21,54.81999588012695
2012-08-22,53.88951873779297
2012-08-23,53.197898864746094
2012-08-24,53.579498291015625
2012-08-27,53.34894943237305
2012-08-28,53.18996810913086
2012-08-29,53.46024703979492
2012-08-30,52.911739349365234
2012-08-31,53.174072265625
2012-09-04,53.06277847290039
2012-09-05,52.87992858886719
2012-09-06,53.810035705566406
2012-09-07,53.55564498901367
2012-09-10,53.30126953125
2012-09-11,53.595375061035156
2012-09-12,54.000816345214844
2012-09-13,53.269466400146484
2012-09-14,52.72890090942383
2012-09-17,52.84814453125
2012-09-18,53.174072265625
2012-09-19,53.18202590942383
2012-09-20,53.21380615234375
2012-09-21,53.174072265625
2012-09-24,52.911739349365234
2012-09-25,52.299625396728516
2012-09-26,52.617618560791016
2012-09-27,52.840187072753906
2012-09-28,52.808387756347656
2012-10-01,53.722591400146484
2012-10-02,53.94515609741211
2012-10-03,54.12006759643555
2012-10-04,54.684471130371094
2012-10-05,55.17736053466797
2012-10-08,54.922950744628906
2012-10-09,54.851409912109375
2012-10-10,54.22340774536133
2012-10-11,54.56522750854492
2012-10-12,54.70830535888672
2012-10-15,55.217071533203125
2012-10-16,55.93254852294922
2012-10-17,56.12329864501953
2012-10-18,56.54465103149414
2012-10-19,55.86098098754883
2012-10-22,55.80534362792969
2012-10-23,55.37607192993164
2012-10-24,55.113739013671875
2012-10-25,54.88321304321289
2012-10-26,54.07236099243164
2012-10-31,54.60498046875
2012-11-01,54.78780746459961
2012-11-02,54.835506439208984
2012-11-05,54.81962203979492
2012-11-06,55.55095672607422
2012-11-07,53.02302932739258
2012-11-08,52.005489349365234
2012-11-09,52.14857482910156
2012-11-12,51.989585876464844
2012-11-13,51.96574020385742
2012-11-14,50.55073928833008
2012-11-15,50.26455307006836
2012-11-16,50.53484344482422
2012-11-19,51.449039459228516
2012-11-20,51.73521423339844
2012-11-21,52.0558967590332
2012-11-23,52.40065002441406
2012-11-26,52.10402297973633
2012-11-27,52.3765869140625
2012-11-28,52.961856842041016
2012-11-29,53.43487548828125
2012-11-30,53.4749641418457
2012-12-03,52.74538040161133
2012-12-04,53.43487548828125
2012-12-05,53.523040771484375
2012-12-06,53.93193435668945
2012-12-07,54.140384674072266
2012-12-10,54.54926681518555
2012-12-11,54.47710037231445
2012-12-12,54.6374626159668
2012-12-13,54.012107849121094
2012-12-14,53.55513000488281
2012-12-17,53.81968688964844
2012-12-18,54.92607879638672
2012-12-19,55.078407287597656
2012-12-20,55.31891632080078
2012-12-21,55.02226638793945
2012-12-24,55.07039260864258
2012-12-26,54.53322982788086
2012-12-27,54.30873107910156
2012-12-28,53.523040771484375
2012-12-31,54.18049240112305
2013-01-02,54.65349197387695
2013-01-03,54.469085693359375
2013-01-04,55.12651062011719
2013-01-07,55.05436325073242
2013-01-08,53.98804473876953
2013-01-09,53.74753189086914
2013-01-10,54.03615951538086
2013-01-11,53.7715950012207
2013-01-14,53.891849517822266
2013-01-15,54.100303649902344
2013-01-16,53.59521484375
2013-01-17,53.82770919799805
2013-01-18,54.10832595825195
2013-01-22,54.79779815673828
2013-01-23,55.08641052246094
2013-01-24,54.701595306396484
2013-01-25,54.30873107910156
2013-01-28,53.37073516845703
2013-01-29,53.53107833862305
2013-01-30,53.18633270263672
2013-01-31,52.144073486328125
2013-02-01,52.216243743896484
2013-02-04,51.614959716796875
2013-02-05,52.01581573486328
2013-02-06,52.27237319946289
2013-02-07,52.665218353271484
2013-02-08,52.98590087890625
2013-02-11,53.009944915771484
2013-02-12,53.18633270263672
2013-02-13,52.7213249206543
2013-02-14,52.75340270996094
2013-02-15,52.61710739135742
2013-02-19,53.07411193847656
2013-02-20,52.94580841064453
2013-02-21,52.408653259277344
2013-02-22,52.88970184326172
2013-02-25,51.91158676147461
2013-02-26,52.16011428833008
2013-02-27,52.88970184326172
2013-02-28,53.09989929199219
2013-03-01,52.970550537109375
2013-03-04,52.04890060424805
2013-03-05,52.47738265991211
2013-03-06,52.5178108215332
2013-03-07,52.768428802490234
2013-03-08,53.32626724243164
2013-03-11,53.455631256103516
2013-03-12,53.544551849365234
2013-03-13,54.312583923339844
2013-03-14,54.60363006591797
2013-03-15,55.62230682373047
2013-03-18,55.323158264160156
2013-03-19,55.331260681152344
2013-03-20,55.49296188354492
2013-03-21,54.97553253173828
2013-03-22,55.01596450805664
2013-03-25,54.90275955200195
2013-03-26,56.01842498779297
2013-03-27,56.51161575317383
2013-03-28,56.71372985839844
2013-04-01,56.51161575317383
2013-04-02,56.10737609863281
2013-04-03,56.73797607421875
2013-04-04,57.457523345947266
2013-04-05,57.853668212890625
2013-04-08,57.982994079589844
2013-04-09,57.853668212890625
2013-04-10,58.023414611816406
2013-04-11,58.573177337646484
2013-04-12,58.298336029052734
2013-04-15,57.263492584228516
2013-04-16,57.6353759765625
2013-04-17,56.68948745727539
2013-04-18,56.48733901977539
2013-04-19,57.38475799560547
2013-04-22,57.22306442260742
2013-04-23,57.797096252441406
2013-04-24,59.640357971191406
2013-04-25,60.222469329833984
2013-04-26,60.02032470703125
2013-04-29,60.602447509765625
2013-04-30,61.23301696777344
2013-05-01,61.16026306152344
2013-05-02,61.6938362121582
2013-05-03,62.12234878540039
2013-05-06,62.30021286010742
2013-05-07,62.4214973449707
2013-05-08,62.89847946166992
2013-05-09,62.78528594970703
2013-05-10,63.003562927246094
2013-05-13,62.70443344116211
2013-05-14,63.8362922668457
2013-05-15,64.21629333496094
2013-05-16,63.88480758666992
2013-05-17,66.4476547241211
2013-05-20,65.97872161865234
2013-05-21,65.85745239257812
2013-05-22,65.3724136352539
2013-05-23,65.69007110595703
2013-05-24,66.19514465332031
2013-05-28,66.87939453125
2013-05-29,66.69204711914062
2013-05-30,68.0116958618164
2013-05-31,67.1156234741211
2013-06-03,67.6451416015625
2013-06-04,67.14008331298828
2013-06-05,66.34990692138672
2013-06-06,67.00159454345703
2013-06-07,68.32940673828125
2013-06-10,68.2235107421875
2013-06-11,67.58812713623047
2013-06-12,67.29484558105469
2013-06-13,67.49850463867188
2013-06-14,67.5147933959961
2013-06-17,68.1583480834961
2013-06-18,68.37015533447266
2013-06-19,67.59624481201172
2013-06-20,66.77352905273438
2013-06-21,66.67575073242188
2013-06-24,66.04032135009766
2013-06-25,65.74710083007812
2013-06-26,66.66761016845703
2013-06-27,67.7835922241211
2013-06-28,67.44965362548828
2013-07-01,67.89766693115234
2013-07-02,66.9364242553711
2013-07-03,67.5555191040039
2013-07-05,68.38643646240234
2013-07-08,69.31507110595703
2013-07-09,69.67351531982422
2013-07-10,70.7895278930664
2013-07-11,71.48192596435547
2013-07-12,71.70191955566406
2013-07-15,71.89740753173828
2013-07-16,71.04206085205078
2013-07-17,71.35974884033203
2013-07-18,71.78337097167969
2013-07-19,71.9788589477539
2013-07-22,72.04403686523438
2013-07-23,72.3047103881836
2013-07-24,73.5592041015625
2013-07-25,73.64883422851562
2013-07-26,73.77098083496094
2013-07-29,74.44711303710938
2013-07-30,74.08052062988281
2013-07-31,74.992919921875
2013-08-01,75.83194732666016
2013-08-02,77.29825592041016
2013-08-05,77.7300033569336
2013-08-06,77.29010009765625
2013-08-07,78.06398010253906
2013-08-08,77.8847885131836
2013-08-09,77.78701782226562
2013-08-12,77.33081817626953
2013-08-13,77.59964752197266
2013-08-14,77.2819595336914
2013-08-15,76.4021987915039
2013-08-16,76.58953094482422
2013-08-19,76.36145782470703
2013-08-20,76.36145782470703
2013-08-21,76.57323455810547
2013-08-22,76.59770965576172
2013-08-23,77.0375747680664
2013-08-26,77.02127075195312
2013-08-27,75.70162963867188
2013-08-28,75.71791076660156
2013-08-29,76.30829620361328
2013-08-30,75.66049194335938
2013-09-03,76.37390899658203
2013-09-04,76.71829223632812
2013-09-05,76.71829223632812
2013-09-06,76.3575210571289
2013-09-09,76.67729949951172
2013-09-10,77.44807434082031
2013-09-11,77.98926544189453
2013-09-12,78.50586700439453
2013-09-13,78.8748550415039
2013-09-16,80.18687438964844
2013-09-17,80.97404479980469
