Date,EBAY
2010-11-04,11.368457794189453
2010-11-05,11.63994312286377
2010-11-08,11.628633499145508
2010-11-09,11.511743545532227
2010-11-10,11.662567138671875
2010-11-11,11.609777450561523
2010-11-12,11.364688873291016
2010-11-15,11.33452320098877
2010-11-16,11.225175857543945
2010-11-17,11.364688873291016
2010-11-18,11.526827812194824
2010-11-19,11.425021171569824
2010-11-22,11.553220748901367
2010-11-23,11.379773139953613
2010-11-24,11.768142700195312
2010-11-26,11.74552059173584
2010-11-29,11.3986234664917
2010-11-30,10.987622261047363
2010-12-01,11.03287124633789
2010-12-02,11.277961730957031
2010-12-03,11.164844512939453
2010-12-06,11.119596481323242
2010-12-07,11.311898231506348
2010-12-08,11.368457794189453
2010-12-09,11.443870544433594
2010-12-10,11.572072982788086
2010-12-13,11.417475700378418
2010-12-14,11.594695091247559
2010-12-15,11.383539199829102
2010-12-16,11.511743545532227
2010-12-17,11.244027137756348
2010-12-20,11.153531074523926
2010-12-21,10.802864074707031
2010-12-22,10.772696495056152
2010-12-23,10.67843246459961
2010-12-27,10.674660682678223
2010-12-28,10.68974494934082
2010-12-29,10.693514823913574
2010-12-30,10.606789588928223
2010-12-31,10.493671417236328
2011-01-03,10.814175605773926
2011-01-04,10.734991073608398
2011-01-05,10.833029747009277
2011-01-06,10.716137886047363
2011-01-07,10.44465160369873
2011-01-10,10.65580940246582
2011-01-11,10.693514823913574
2011-01-12,10.870733261108398
2011-01-13,10.825484275817871
2011-01-14,11.002704620361328
2011-01-18,11.104515075683594
2011-01-19,10.972541809082031
2011-01-20,11.606008529663086
2011-01-21,11.319440841674805
2011-01-24,11.504199981689453
2011-01-25,11.65502643585205
2011-01-26,11.711583137512207
2011-01-27,11.673880577087402
2011-01-28,11.428787231445312
2011-01-31,11.447641372680664
2011-02-01,11.930281639099121
2011-02-02,12.02077579498291
2011-02-03,12.084878921508789
2011-02-04,12.145209312438965
2011-02-07,12.156521797180176
2011-02-08,12.30734634399414
2011-02-09,12.047171592712402
2011-02-10,13.004913330078125
2011-02-11,13.012453079223633
2011-02-14,12.767361640930176
2011-02-15,12.993600845336914
2011-02-16,12.993600845336914
2011-02-17,13.080326080322266
2011-02-18,13.019996643066406
2011-02-22,12.688177108764648
2011-02-23,12.386528968811035
2011-02-24,12.477023124694824
2011-02-25,12.680641174316406
2011-02-28,12.635390281677246
2011-03-01,12.175372123718262
2011-03-02,12.322426795959473
2011-03-03,12.41669750213623
2011-03-04,12.06979751586914
2011-03-07,11.877494812011719
2011-03-08,11.941593170166016
2011-03-09,11.813390731811523
2011-03-10,11.71912670135498
2011-03-11,11.658795356750488
2011-03-14,11.602237701416016
2011-03-15,11.477807998657227
2011-03-16,11.210088729858398
2011-03-17,11.293046951293945
2011-03-18,11.489116668701172
2011-03-21,11.530595779418945
2011-03-22,11.394854545593262
2011-03-23,11.564532279968262
2011-03-24,11.975528717041016
2011-03-25,11.95290756225586
2011-03-28,11.44009780883789
2011-03-29,11.71912670135498
2011-03-30,11.926513671875
2011-03-31,11.704045295715332
2011-04-01,11.82470417022705
2011-04-04,11.836015701293945
2011-04-05,12.005693435668945
2011-04-06,12.009465217590332
2011-04-07,11.888806343078613
2011-04-08,11.741751670837402
2011-04-11,11.760604858398438
2011-04-12,11.575840950012207
2011-04-13,11.564532279968262
2011-04-14,11.632402420043945
2011-04-15,11.918970108032227
2011-04-18,11.74552059173584
2011-04-19,11.74552059173584
2011-04-20,11.975528717041016
2011-04-21,12.047171592712402
2011-04-25,12.428006172180176
2011-04-26,12.47325325012207
2011-04-27,12.831465721130371
2011-04-28,12.820152282714844
2011-04-29,12.967208862304688
2011-05-02,12.684405326843262
2011-05-03,12.646707534790039
2011-05-04,12.446859359741211
2011-05-05,12.322426795959473
2011-05-06,12.337510108947754
2011-05-09,12.488337516784668
2011-05-10,12.793755531311035
2011-05-11,12.559977531433105
2011-05-12,12.661784172058105
2011-05-13,12.658014297485352
2011-05-16,12.20553970336914
2011-05-17,12.311117172241211
2011-05-18,12.397842407226562
2011-05-19,12.40538215637207
2011-05-20,12.247014999389648
2011-05-23,11.926513671875
2011-05-24,11.621089935302734
2011-05-25,11.575840950012207
2011-05-26,11.560759544372559
2011-05-27,11.568302154541016
2011-05-31,11.753063201904297
2011-06-01,11.553220748901367
2011-06-02,11.794541358947754
2011-06-03,11.425021171569824
2011-06-06,11.145990371704102
2011-06-07,11.281733512878418
2011-06-08,11.526827812194824
2011-06-09,11.560759544372559
2011-06-10,11.2968168258667
2011-06-13,11.259111404418945
2011-06-14,11.221405029296875
2011-06-15,10.806635856628418
2011-06-16,10.734991073608398
2011-06-17,10.870733261108398
2011-06-20,10.866962432861328
2011-06-21,11.22894287109375
2011-06-22,11.066808700561523
2011-06-23,11.029098510742188
2011-06-24,10.68974494934082
2011-06-27,10.825484275817871
2011-06-28,10.919751167297363
2011-06-29,11.6361722946167
2011-06-30,12.167832374572754
2011-07-01,12.345050811767578
2011-07-05,12.30734634399414
2011-07-06,12.412925720214844
2011-07-07,12.567519187927246
2011-07-08,12.601454734802246
2011-07-11,12.409152030944824
2011-07-12,12.164060592651367
2011-07-13,12.209310531616211
2011-07-14,12.137667655944824
2011-07-15,12.37144660949707
2011-07-18,12.329967498779297
2011-07-19,12.729656219482422
2011-07-20,12.507189750671387
2011-07-21,12.608997344970703
2011-07-22,12.631617546081543
2011-07-25,12.74474048614502
2011-07-26,12.978517532348633
2011-07-27,12.578829765319824
2011-07-28,12.575058937072754
2011-07-29,12.348824501037598
2011-08-01,12.450630187988281
2011-08-02,11.971757888793945
2011-08-03,12.16028881072998
2011-08-04,11.326981544494629
2011-08-05,11.047952651977539
2011-08-08,10.161855697631836
2011-08-09,11.37222671508789
2011-08-10,10.991395950317383
2011-08-11,11.387310981750488
2011-08-12,11.511743545532227
2011-08-15,11.64748477935791
2011-08-16,11.447641372680664
2011-08-17,11.406163215637207
2011-08-18,10.535149574279785
2011-08-19,10.241040229797363
2011-08-22,10.316452026367188
2011-08-23,10.904669761657715
2011-08-24,10.953685760498047
2011-08-25,10.682205200195312
2011-08-26,11.108283042907715
2011-08-29,11.496660232543945
2011-08-30,11.6701078414917
2011-08-31,11.63994312286377
2011-09-01,11.458953857421875
2011-09-02,11.08942985534668
2011-09-06,11.036643028259277
2011-09-07,11.217634201049805
2011-09-08,11.504199981689453
2011-09-09,10.731222152709961
2011-09-12,11.0932035446167
2011-09-13,11.085661888122559
2011-09-14,11.364688873291016
2011-09-15,12.08110523223877
2011-09-16,12.70326042175293
2011-09-19,12.480792045593262
2011-09-20,12.34128189086914
2011-09-21,12.156521797180176
2011-09-22,11.941593170166016
2011-09-23,12.096190452575684
2011-09-26,12.273408889770508
2011-09-27,12.262101173400879
2011-09-28,11.930281639099121
2011-09-29,11.564532279968262
2011-09-30,11.119596481323242
2011-10-03,10.599247932434082
2011-10-04,11.066808700561523
2011-10-05,11.511743545532227
2011-10-06,11.854866981506348
2011-10-07,11.715354919433594
2011-10-10,12.179144859313965
2011-10-11,12.378990173339844
2011-10-12,12.348824501037598
2011-10-13,12.345050811767578
2011-10-14,12.70326042175293
2011-10-17,12.526041984558105
2011-10-18,12.771132469177246
2011-10-19,12.51095962524414
2011-10-20,12.122584342956543
2011-10-21,12.111275672912598
2011-10-24,12.20553970336914
2011-10-25,11.941593170166016
2011-10-26,11.71912670135498
2011-10-27,12.175372123718262
2011-10-28,12.537357330322266
2011-10-31,12.00192642211914
2011-11-01,11.64748477935791
2011-11-02,11.983072280883789
2011-11-03,12.46194076538086
2011-11-04,12.333740234375
2011-11-07,12.243247032165527
2011-11-08,12.412925720214844
2011-11-09,11.75683307647705
2011-11-10,11.594695091247559
2011-11-11,11.975528717041016
2011-11-14,11.843559265136719
2011-11-15,11.85863971710205
2011-11-16,11.515511512756348
2011-11-17,11.179925918579102
2011-11-18,11.240257263183594
2011-11-21,10.840569496154785
2011-11-22,10.949918746948242
2011-11-23,10.765157699584961
2011-11-25,10.644495964050293
2011-11-28,11.183695793151855
2011-11-29,10.840569496154785
2011-11-30,11.157304763793945
2011-12-01,11.191235542297363
2011-12-02,11.161070823669434
2011-12-05,11.575840950012207
2011-12-06,11.651256561279297
2011-12-07,11.666337966918945
2011-12-08,11.700272560119629
2011-12-09,11.930281639099121
2011-12-12,11.737979888916016
2011-12-13,11.628633499145508
2011-12-14,11.413704872131348
2011-12-15,11.161070823669434
2011-12-16,11.462722778320312
2011-12-19,11.225175857543945
2011-12-20,11.549446105957031
2011-12-21,11.44009780883789
2011-12-22,11.541906356811523
2011-12-23,11.628633499145508
2011-12-27,11.658795356750488
2011-12-28,11.4664945602417
2011-12-29,11.447641372680664
2011-12-30,11.436330795288086
2012-01-03,11.817163467407227
2012-01-04,11.37222671508789
2012-01-05,11.57961368560791
2012-01-06,11.549446105957031
2012-01-09,11.504199981689453
2012-01-10,11.764372825622559
2012-01-11,11.88503360748291
2012-01-12,11.907654762268066
2012-01-13,11.545679092407227
2012-01-17,11.511743545532227
2012-01-18,11.44009780883789
2012-01-19,11.88126277923584
2012-01-20,12.039628028869629
2012-01-23,12.062253952026367
2012-01-24,12.047171592712402
2012-01-25,12.043401718139648
2012-01-26,11.956676483154297
2012-01-27,12.009465217590332
2012-01-30,11.907654762268066
2012-01-31,11.91519832611084
2012-02-01,12.141439437866211
2012-02-02,12.329967498779297
2012-02-03,12.424232482910156
2012-02-06,12.30734634399414
2012-02-07,12.394070625305176
2012-02-08,12.46194076538086
2012-02-09,12.541121482849121
2012-02-10,12.454400062561035
2012-02-13,12.50342082977295
2012-02-14,12.428006172180176
2012-02-15,12.559977531433105
2012-02-16,13.012453079223633
2012-02-17,13.21983814239502
2012-02-21,13.250004768371582
2012-02-22,13.072785377502441
2012-02-23,13.581819534301758
2012-02-24,13.710020065307617
2012-02-27,13.785431861877441
2012-02-28,13.80805778503418
2012-02-29,13.476241111755371
2012-03-01,13.713791847229004
2012-03-02,13.668542861938477
2012-03-05,13.468701362609863
2012-03-06,13.238693237304688
2012-03-07,13.419681549072266
2012-03-08,13.491326332092285
2012-03-09,13.668542861938477
2012-03-12,13.642149925231934
2012-03-13,14.075772285461426
2012-03-14,14.185120582580566
2012-03-15,13.88724136352539
2012-03-16,14.211514472961426
2012-03-19,14.249220848083496
2012-03-20,14.098397254943848
2012-03-21,14.10970687866211
2012-03-22,14.185120582580566
2012-03-23,13.985275268554688
2012-03-26,14.358570098876953
2012-03-27,14.279386520385742
2012-03-28,14.041836738586426
2012-03-29,13.947572708129883
2012-03-30,13.91363525390625
2012-04-02,13.796746253967285
2012-04-03,13.81182861328125
2012-04-04,13.472471237182617
2012-04-05,13.430992126464844
2012-04-09,13.687395095825195
2012-04-10,13.374433517456055
2012-04-11,13.483782768249512
2012-04-12,13.747727394104004
2012-04-13,13.619526863098145
2012-04-16,13.385747909545898
2012-04-17,13.60444164276123
2012-04-18,13.525259971618652
2012-04-19,15.316313743591309
2012-04-20,15.191879272460938
2012-04-23,14.950559616088867
2012-04-24,14.818585395812988
2012-04-25,15.029740333557129
2012-04-26,15.4784517288208
2012-04-27,15.546319007873535
2012-04-30,15.46713638305664
2012-05-01,15.365327835083008
2012-05-02,15.51992416381836
2012-05-03,15.225815773010254
2012-05-04,14.871376991271973
2012-05-07,15.10892391204834
2012-05-08,15.15417194366455
2012-05-09,15.293685913085938
2012-05-10,15.53878116607666
2012-05-11,15.361559867858887
2012-05-14,15.176796913146973
2012-05-15,15.101385116577148
2012-05-16,15.029740333557129
2012-05-17,14.716778755187988
2012-05-18,14.46414852142334
2012-05-21,14.8977689743042
2012-05-22,14.788422584533691
2012-05-23,14.961868286132812
2012-05-24,14.954329490661621
2012-05-25,15.21450424194336
2012-05-29,15.64435863494873
2012-05-30,14.927934646606445
2012-05-31,14.77711296081543
2012-06-01,14.63759708404541
2012-06-04,14.765800476074219
2012-06-05,14.99203872680664
2012-06-06,15.436968803405762
2012-06-07,15.42188835144043
2012-06-08,15.4784517288208
2012-06-11,15.433197021484375
2012-06-12,15.425661087036133
2012-06-13,15.146632194519043
2012-06-14,15.131549835205078
2012-06-15,15.335165023803711
2012-06-18,16.02142333984375
2012-06-19,16.40225601196289
2012-06-20,16.19486427307129
2012-06-21,15.772558212280273
2012-06-22,16.138309478759766
2012-06-25,15.765016555786133
2012-06-26,16.025190353393555
2012-06-27,15.946009635925293
2012-06-28,15.37663745880127
2012-06-29,15.84042739868164
2012-07-02,15.542549133300781
2012-07-03,15.53501033782959
2012-07-05,15.433197021484375
2012-07-06,15.237123489379883
2012-07-09,15.338934898376465
2012-07-10,14.961868286132812
2012-07-11,14.754485130310059
2012-07-12,14.822357177734375
2012-07-13,15.063681602478027
2012-07-16,14.554640769958496
2012-07-17,14.731864929199219
2012-07-18,15.255985260009766
2012-07-19,16.571931838989258
2012-07-20,16.911287307739258
2012-07-23,16.6812801361084
2012-07-24,16.4097957611084
2012-07-25,16.285364151000977
2012-07-26,16.51160430908203
2012-07-27,17.050798416137695
2012-07-30,17.194087982177734
2012-07-31,16.703901290893555
2012-08-01,16.549304962158203
2012-08-02,16.504058837890625
2012-08-03,16.779315948486328
2012-08-06,16.88112449645996
2012-08-07,17.197856903076172
2012-08-08,16.94522476196289
2012-08-09,16.69259262084961
2012-08-10,16.587013244628906
2012-08-13,17.0885066986084
2012-08-14,17.103591918945312
2012-08-15,16.96030616760254
2012-08-16,17.265729904174805
2012-08-17,17.67295265197754
2012-08-20,17.495738983154297
2012-08-21,17.28835105895996
2012-08-22,17.721973419189453
2012-08-23,17.65033531188965
2012-08-24,17.759681701660156
2012-08-27,17.714427947998047
2012-08-28,17.699350357055664
2012-08-29,17.906734466552734
2012-08-30,17.552295684814453
2012-08-31,17.899192810058594
2012-09-04,17.85772132873535
2012-09-05,17.782304763793945
2012-09-06,18.442163467407227
2012-09-07,18.566598892211914
2012-09-10,18.298879623413086
2012-09-11,18.223464965820312
2012-09-12,18.095266342163086
2012-09-13,18.430850982666016
2012-09-14,18.84184455871582
2012-09-17,19.034156799316406
2012-09-18,18.83807945251465
2012-09-19,19.000215530395508
2012-09-20,18.883329391479492
2012-09-21,18.653322219848633
2012-09-24,18.592988967895508
2012-09-25,18.1103515625
2012-09-26,17.925586700439453
2012-09-27,18.521347045898438
2012-09-28,18.238554000854492
2012-10-01,18.185762405395508
2012-10-02,18.24986457824707
2012-10-03,18.32150650024414
2012-10-04,18.660860061645508
2012-10-05,18.374292373657227
2012-10-08,18.068870544433594
2012-10-09,17.42786979675293
2012-10-10,17.6314754486084
2012-10-11,17.906734466552734
2012-10-12,18.042478561401367
2012-10-15,17.8727970123291
2012-10-16,18.189529418945312
2012-10-17,18.174449920654297
2012-10-18,19.16613006591797
2012-10-19,18.84184455871582
2012-10-22,18.909725189208984
2012-10-23,18.60807228088379
2012-10-24,18.430850982666016
2012-10-25,18.227237701416016
2012-10-26,18.668405532836914
2012-10-31,18.197071075439453
2012-11-01,18.559053421020508
2012-11-02,18.359209060668945
2012-11-05,18.60807228088379
2012-11-06,18.660860061645508
2012-11-07,18.24986457824707
2012-11-08,18.05002212524414
2012-11-09,17.99723243713379
2012-11-12,17.899192810058594
2012-11-13,18.00099754333496
2012-11-14,17.522130966186523
2012-11-15,17.540985107421875
2012-11-16,17.82001304626465
2012-11-19,18.068870544433594
2012-11-20,18.197071075439453
2012-11-21,18.336591720581055
2012-11-23,18.479869842529297
2012-11-26,19.381057739257812
2012-11-27,19.28679084777832
2012-11-28,19.407447814941406
2012-11-29,19.682710647583008
2012-11-30,19.916484832763672
2012-12-03,19.622371673583984
2012-12-04,19.6035213470459
2012-12-05,19.614831924438477
2012-12-06,19.6035213470459
2012-12-07,19.509254455566406
2012-12-10,19.294326782226562
2012-12-11,19.6035213470459
2012-12-12,19.55449676513672
2012-12-13,19.23777198791504
2012-12-14,18.98890495300293
2012-12-17,19.34711456298828
2012-12-18,19.57335662841797
2012-12-19,19.358427047729492
2012-12-20,19.660078048706055
2012-12-21,19.362199783325195
2012-12-24,19.260393142700195
2012-12-26,18.94365882873535
2012-12-27,18.962512969970703
2012-12-28,18.781522750854492
2012-12-31,19.230226516723633
2013-01-02,20.20682144165039
2013-01-03,19.776968002319336
2013-01-04,19.901399612426758
2013-01-07,20.17665672302246
2013-01-08,19.863698959350586
2013-01-09,19.893857955932617
2013-01-10,19.984352111816406
2013-01-11,20.248302459716797
2013-01-14,20.052221298217773
2013-01-15,19.79959487915039
2013-01-16,19.94664764404297
2013-01-17,20.425519943237305
2013-01-18,20.440603256225586
2013-01-22,20.123863220214844
2013-01-23,20.127635955810547
2013-01-24,20.810123443603516
2013-01-25,21.315391540527344
2013-01-28,21.096689224243164
2013-01-29,20.987342834472656
2013-01-30,21.0325927734375
2013-01-31,21.104230880737305
2013-02-01,21.57179069519043
2013-02-04,20.998653411865234
2013-02-05,21.273906707763672
2013-02-06,21.157020568847656
2013-02-07,21.164562225341797
2013-02-08,21.349321365356445
2013-02-11,21.27013397216797
2013-02-12,21.409656524658203
2013-02-13,21.511463165283203
2013-02-14,21.428508758544922
2013-02-15,21.37948989868164
2013-02-19,21.371946334838867
2013-02-20,20.93832778930664
2013-02-21,20.59519386291504
2013-02-22,20.74602699279785
2013-02-25,20.214365005493164
2013-02-26,20.293546676635742
2013-02-27,20.4179744720459
2013-02-28,20.62912940979004
2013-03-01,20.700775146484375
2013-03-04,20.91947364807129
2013-03-05,20.836515426635742
2013-03-06,20.199281692504883
2013-03-07,19.976810455322266
2013-03-08,20.03337287902832
2013-03-11,19.893857955932617
2013-03-12,19.96927261352539
2013-03-13,19.222692489624023
2013-03-14,19.531885147094727
2013-03-15,19.00775909423828
2013-03-18,18.894641876220703
2013-03-19,19.267932891845703
2013-03-20,19.765657424926758
2013-03-21,19.95418930053711
2013-03-22,20.08616065979004
2013-03-25,19.34711456298828
2013-03-26,19.641225814819336
2013-03-27,19.633689880371094
2013-03-28,20.444368362426758
2013-04-01,21.006193161010742
2013-04-02,21.175874710083008
2013-04-03,20.92700958251953
2013-04-04,21.036361694335938
2013-04-05,20.934547424316406
2013-04-08,21.066524505615234
2013-04-09,21.141937255859375
2013-04-10,21.605728149414062
2013-04-11,21.786718368530273
2013-04-12,21.6095027923584
2013-04-15,21.05521011352539
2013-04-16,21.496376037597656
2013-04-17,21.15325164794922
2013-04-18,19.916484832763672
2013-04-19,19.754343032836914
2013-04-22,19.4677734375
2013-04-23,19.79205322265625
2013-04-24,19.973041534423828
2013-04-25,19.743038177490234
2013-04-26,19.810903549194336
2013-04-29,19.924022674560547
2013-04-30,19.754343032836914
2013-05-01,19.75811767578125
2013-05-02,20.191740036010742
2013-05-03,20.440603256225586
2013-05-06,20.39535140991211
2013-05-07,20.338794708251953
2013-05-08,20.723400115966797
2013-05-09,20.802583694458008
2013-05-10,20.983570098876953
2013-05-13,20.862905502319336
2013-05-14,21.21735191345215
2013-05-15,21.360637664794922
2013-05-16,21.040122985839844
2013-05-17,21.38326072692871
2013-05-20,21.096689224243164
2013-05-21,20.719623565673828
2013-05-22,20.512245178222656
2013-05-23,20.542402267456055
2013-05-24,20.602739334106445
2013-05-28,20.93832778930664
2013-05-29,20.75733184814453
2013-05-30,20.776185989379883
2013-05-31,20.399120330810547
2013-06-03,20.138948440551758
2013-06-04,19.829761505126953
2013-06-05,19.3659725189209
2013-06-06,19.426300048828125
2013-06-07,19.39990234375
2013-06-10,20.0786190032959
2013-06-11,19.626144409179688
2013-06-12,19.13596534729004
2013-06-13,19.41122055053711
2013-06-14,19.33957290649414
2013-06-17,19.633689880371094
2013-06-18,19.818443298339844
2013-06-19,19.69401741027832
2013-06-20,19.132192611694336
2013-06-21,19.27924346923828
2013-06-24,19.162353515625
2013-06-25,19.471548080444336
2013-06-26,19.354663848876953
2013-06-27,19.660078048706055
2013-06-28,19.501712799072266
2013-07-01,19.94664764404297
2013-07-02,20.10878562927246
2013-07-03,20.048460006713867
2013-07-05,20.304853439331055
2013-07-08,20.252071380615234
2013-07-09,20.54617691040039
2013-07-10,20.69322967529297
2013-07-11,21.07029914855957
2013-07-12,21.507692337036133
2013-07-15,21.28521728515625
2013-07-16,21.42096519470215
2013-07-17,21.635896682739258
2013-07-18,20.180429458618164
2013-07-19,19.678936004638672
2013-07-22,19.72418785095215
2013-07-23,19.471548080444336
2013-07-24,19.644996643066406
2013-07-25,19.41876220703125
2013-07-26,19.701557159423828
2013-07-29,19.471548080444336
2013-07-30,19.599754333496094
2013-07-31,19.490402221679688
2013-08-01,19.761884689331055
2013-08-02,19.810903549194336
2013-08-05,19.87500762939453
2013-08-06,20.248302459716797
2013-08-07,19.988126754760742
2013-08-08,20.199281692504883
2013-08-09,20.10878562927246
2013-08-12,20.089933395385742
2013-08-13,20.406667709350586
2013-08-14,20.448135375976562
2013-08-15,20.052221298217773
2013-08-16,19.95418930053711
2013-08-19,19.633689880371094
2013-08-20,19.6035213470459
2013-08-21,19.215147018432617
2013-08-22,19.260393142700195
2013-08-23,19.475318908691406
2013-08-26,19.592205047607422
2013-08-27,19.083171844482422
2013-08-28,19.01529884338379
2013-08-29,19.226455688476562
2013-08-30,18.849393844604492
2013-09-03,18.973827362060547
2013-09-04,19.39990234375
2013-09-05,19.58843421936035
2013-09-06,19.92025375366211
2013-09-09,19.85991859436035
2013-09-10,20.16911506652832
2013-09-11,20.466997146606445
2013-09-12,20.372730255126953
2013-09-13,20.293546676635742
