Date,SCHW
2010-11-04,13.13595962524414
2010-11-05,13.351573944091797
2010-11-08,13.094491958618164
2010-11-09,12.928001403808594
2010-11-10,12.803130149841309
2010-11-11,12.57837200164795
2010-11-12,12.619989395141602
2010-11-15,12.61166763305664
2010-11-16,12.528421401977539
2010-11-17,12.520098686218262
2010-11-18,12.636643409729004
2010-11-19,12.553397178649902
2010-11-22,12.46182918548584
2010-11-23,12.403556823730469
2010-11-24,12.653291702270508
2010-11-26,12.528421401977539
2010-11-29,12.511774063110352
2010-11-30,12.511774063110352
2010-12-01,13.06119155883789
2010-12-02,13.452446937561035
2010-12-03,13.427472114562988
2010-12-06,13.494067192077637
2010-12-07,13.544014930725098
2010-12-08,13.993535041809082
2010-12-09,13.993535041809082
2010-12-10,13.918620109558105
2010-12-13,13.960246086120605
2010-12-14,13.93526840209961
2010-12-15,13.976890563964844
2010-12-16,14.151707649230957
2010-12-17,13.993535041809082
2010-12-20,14.010186195373535
2010-12-21,14.110087394714355
2010-12-22,14.218301773071289
2010-12-23,14.168354034423828
2010-12-27,14.501341819763184
2010-12-28,14.484689712524414
2010-12-29,14.393115043640137
2010-12-30,14.276575088500977
2010-12-31,14.243276596069336
2011-01-03,14.567939758300781
2011-01-04,14.334851264953613
2011-01-05,15.050756454467773
2011-01-06,14.959183692932129
2011-01-07,14.892595291137695
2011-01-10,14.942534446716309
2011-01-11,14.909241676330566
2011-01-12,15.117355346679688
2011-01-13,15.442008018493652
2011-01-14,15.675091743469238
2011-01-18,15.708396911621094
2011-01-19,15.24222183227539
2011-01-20,15.24222183227539
2011-01-21,15.142329216003418
2011-01-24,15.225574493408203
2011-01-25,15.050756454467773
2011-01-26,15.017457962036133
2011-01-27,15.100709915161133
2011-01-28,14.809351921081543
2011-01-31,15.025778770446777
2011-02-01,15.408719062805176
2011-02-02,15.342113494873047
2011-02-03,14.850973129272461
2011-02-04,15.084056854248047
2011-02-07,15.442008018493652
2011-02-08,15.8499116897583
2011-02-09,15.65785026550293
2011-02-10,15.941768646240234
2011-02-11,16.07538604736328
2011-02-14,16.00023078918457
2011-02-15,16.183948516845703
2011-02-16,16.158906936645508
2011-02-17,16.217355728149414
2011-02-18,16.242401123046875
2011-02-22,15.741350173950195
2011-02-23,15.65785026550293
2011-02-24,15.666199684143066
2011-02-25,15.791458129882812
2011-02-28,15.841560363769531
2011-03-01,15.582684516906738
2011-03-02,15.49082088470459
2011-03-03,15.833209037780762
2011-03-04,15.582684516906738
2011-03-07,15.499176025390625
2011-03-08,15.95846939086914
2011-03-09,15.783102035522461
2011-03-10,15.432371139526367
2011-03-11,15.607735633850098
2011-03-14,15.449077606201172
2011-03-15,14.906268119812012
2011-03-16,14.330057144165039
2011-03-17,14.61398983001709
2011-03-18,14.664091110229492
2011-03-21,14.739253997802734
2011-03-22,14.85616683959961
2011-03-23,14.939676284790039
2011-03-24,15.089987754821777
2011-03-25,15.106690406799316
2011-03-28,14.989773750305176
2011-03-29,14.922967910766602
2011-03-30,15.298751831054688
2011-03-31,15.056578636169434
2011-04-01,15.457428932189941
2011-04-04,15.440725326538086
2011-04-05,15.591038703918457
2011-04-06,15.632794380187988
2011-04-07,15.424019813537598
2011-04-08,15.323812484741211
2011-04-11,15.323812484741211
2011-04-12,15.240294456481934
2011-04-13,15.181845664978027
2011-04-14,15.215246200561523
2011-04-15,15.540928840637207
2011-04-18,15.06493091583252
2011-04-19,14.93132209777832
2011-04-20,15.524232864379883
2011-04-21,15.616092681884766
2011-04-25,15.432371139526367
2011-04-26,15.540928840637207
2011-04-27,15.549285888671875
2011-04-28,15.507521629333496
2011-04-29,15.2904052734375
2011-05-02,15.198545455932617
2011-05-03,15.06493091583252
2011-05-04,14.981145858764648
2011-05-05,14.930871963500977
2011-05-06,15.131958961486816
2011-05-09,15.014666557312012
2011-05-10,15.366564750671387
2011-05-11,15.207368850708008
2011-05-12,15.064931869506836
2011-05-13,14.78005599975586
2011-05-16,14.620858192443848
2011-05-17,14.545448303222656
2011-05-18,14.805197715759277
2011-05-19,14.763300895690918
2011-05-20,14.511932373046875
2011-05-23,14.403018951416016
2011-05-24,14.520313262939453
2011-05-25,14.66275691986084
2011-05-26,14.59572696685791
2011-05-27,14.696269035339355
2011-05-31,15.090065956115723
2011-06-01,14.335984230041504
2011-06-02,14.294087409973145
2011-06-03,14.042730331420898
2011-06-06,13.7075777053833
2011-06-07,13.523246765136719
2011-06-08,13.297024726867676
2011-06-09,13.623794555664062
2011-06-10,13.439465522766113
2011-06-13,13.414324760437012
2011-06-14,13.66568660736084
2011-06-15,13.456220626831055
2011-06-16,13.322158813476562
2011-06-17,13.330537796020508
2011-06-20,13.489734649658203
2011-06-21,13.757850646972656
2011-06-22,13.472977638244629
2011-06-23,13.431083679199219
2011-06-24,13.221614837646484
2011-06-27,13.24675178527832
2011-06-28,13.389184951782227
2011-06-29,13.71595573425293
2011-06-30,13.782988548278809
2011-07-01,14.0092134475708
2011-07-05,13.774606704711914
2011-07-06,13.229992866516113
2011-07-07,13.506491661071777
2011-07-08,13.07080364227295
2011-07-11,12.90322494506836
2011-07-12,12.911604881286621
2011-07-13,12.936736106872559
2011-07-14,12.735649108886719
2011-07-15,12.576452255249023
2011-07-18,12.542941093444824
2011-07-19,12.752408981323242
2011-07-20,12.802677154541016
2011-07-21,13.104313850402832
2011-07-22,12.936736106872559
2011-07-25,12.827814102172852
2011-07-26,12.81943416595459
2011-07-27,12.50104808807373
2011-07-28,12.492664337158203
2011-07-29,12.509421348571777
2011-08-01,12.609968185424805
2011-08-02,12.191036224365234
2011-08-03,12.576452255249023
2011-08-04,11.881021499633789
2011-08-05,11.44532585144043
2011-08-08,10.397987365722656
2011-08-09,10.540425300598145
2011-08-10,10.14473819732666
2011-08-11,10.220510482788086
2011-08-12,10.346790313720703
2011-08-15,10.506747245788574
2011-08-16,10.489910125732422
2011-08-17,10.565680503845215
2011-08-18,9.93426513671875
2011-08-19,9.403879165649414
2011-08-22,9.49648666381836
2011-08-23,10.077386856079102
2011-08-24,10.237347602844238
2011-08-25,9.892172813415527
2011-08-26,10.11106014251709
2011-08-29,10.540424346923828
2011-08-30,10.405726432800293
2011-08-31,10.397302627563477
2011-09-01,10.136322021484375
2011-09-02,9.715375900268555
2011-09-06,9.538578987121582
2011-09-07,9.976359367370605
2011-09-08,9.78272819519043
2011-09-09,9.488066673278809
2011-09-12,9.648022651672363
2011-09-13,9.78272819519043
2011-09-14,10.01003646850586
2011-09-15,10.313117027282715
2011-09-16,10.388885498046875
2011-09-19,10.043712615966797
2011-09-20,9.993200302124023
2011-09-21,9.47965145111084
2011-09-22,9.286011695861816
2011-09-23,9.580672264099121
2011-09-26,9.774308204650879
2011-09-27,9.749051094055176
2011-09-28,9.538578987121582
2011-09-29,9.791146278381348
2011-09-30,9.488066673278809
2011-10-03,9.201828002929688
2011-10-04,9.572257041931152
2011-10-05,9.900592803955078
2011-10-06,10.136322021484375
2011-10-07,9.799566268920898
2011-10-10,10.329952239990234
2011-10-11,10.296280860900879
2011-10-12,10.590938568115234
2011-10-13,10.649870872497559
2011-10-14,10.734061241149902
2011-10-17,10.052130699157715
2011-10-18,10.262602806091309
2011-10-19,10.06054973602295
2011-10-20,10.102645874023438
2011-10-21,10.321537971496582
2011-10-24,10.750900268554688
2011-10-25,10.262602806091309
2011-10-26,10.254181861877441
2011-10-27,11.28970718383789
2011-10-28,10.826668739318848
2011-10-31,10.338374137878418
2011-11-01,9.892172813415527
2011-11-02,10.346790313720703
2011-11-03,10.860343933105469
2011-11-04,10.65829086303711
2011-11-07,10.7088041305542
2011-11-08,10.894895553588867
2011-11-09,10.108230590820312
2011-11-10,10.235111236572266
2011-11-11,10.45504379272461
2011-11-14,10.28586483001709
2011-11-15,10.184361457824707
2011-11-16,9.854469299316406
2011-11-17,9.634540557861328
2011-11-18,9.524577140808105
2011-11-21,9.2708101272583
2011-11-22,9.127015113830566
2011-11-23,9.093178749084473
2011-11-25,9.110095024108887
2011-11-28,9.55841064453125
2011-11-29,9.363858222961426
2011-11-30,10.116689682006836
2011-12-01,10.091315269470215
2011-12-02,9.871383666992188
2011-12-05,10.345078468322754
2011-12-06,10.336618423461914
2011-12-07,10.319703102111816
2011-12-08,9.879843711853027
2011-12-09,10.125147819519043
2011-12-12,9.913676261901855
2011-12-13,9.752961158752441
2011-12-14,9.27927017211914
2011-12-15,9.194684028625488
2011-12-16,9.177765846252441
2011-12-19,9.11855697631836
2011-12-20,9.583784103393555
2011-12-21,9.465362548828125
2011-12-22,9.67682933807373
2011-12-23,9.761420249938965
2011-12-27,9.74450397491455
2011-12-28,9.499198913574219
2011-12-29,9.55841064453125
2011-12-30,9.524577140808105
2012-01-03,9.905221939086914
2012-01-04,9.922133445739746
2012-01-05,10.082855224609375
2012-01-06,10.184361457824707
2012-01-09,10.252031326293945
2012-01-10,10.412742614746094
2012-01-11,10.539627075195312
2012-01-12,10.548084259033203
2012-01-13,10.28586483001709
2012-01-17,10.27740478515625
2012-01-18,10.167444229125977
2012-01-19,10.539627075195312
2012-01-20,10.835683822631836
2012-01-23,10.691884994506836
2012-01-24,10.55654239654541
2012-01-25,10.268946647644043
2012-01-26,9.820632934570312
2012-01-27,9.871383666992188
2012-01-30,9.84600830078125
2012-01-31,9.854469299316406
2012-02-01,10.074397087097168
2012-02-02,10.252031326293945
2012-02-03,10.835683822631836
2012-02-06,10.742639541625977
2012-02-07,10.43812370300293
2012-02-08,10.582622528076172
2012-02-09,10.506126403808594
2012-02-10,10.35312271118164
2012-02-13,10.472122192382812
2012-02-14,10.489121437072754
2012-02-15,10.51462173461914
2012-02-16,10.829127311706543
2012-02-17,10.939629554748535
2012-02-21,10.905625343322754
2012-02-22,10.854629516601562
2012-02-23,11.228631973266602
2012-02-24,11.492136001586914
2012-02-27,11.45813274383545
2012-02-28,11.679137229919434
2012-02-29,11.798137664794922
2012-03-01,11.823640823364258
2012-03-02,11.747138977050781
2012-03-05,11.755636215209961
2012-03-06,11.534634590148926
2012-03-07,11.730134963989258
2012-03-08,11.832139015197754
2012-03-09,12.010644912719727
2012-03-12,11.985138893127441
2012-03-13,12.384647369384766
2012-03-14,12.444146156311035
2012-03-15,13.005149841308594
2012-03-16,13.022153854370117
2012-03-19,13.013656616210938
2012-03-20,13.073152542114258
2012-03-21,12.97115421295166
2012-03-22,12.648149490356445
2012-03-23,12.76715087890625
2012-03-26,12.94565486907959
2012-03-27,12.682151794433594
2012-03-28,12.308144569396973
2012-03-29,12.129645347595215
2012-03-30,12.214642524719238
2012-04-02,12.367647171020508
2012-04-03,12.546149253845215
2012-04-04,12.299643516540527
2012-04-05,12.112643241882324
2012-04-09,11.9681396484375
2012-04-10,11.687637329101562
2012-04-11,11.798137664794922
2012-04-12,12.104143142700195
2012-04-13,11.78963851928711
2012-04-16,11.687637329101562
2012-04-17,11.89163875579834
2012-04-18,11.908641815185547
2012-04-19,11.88314151763916
2012-04-20,11.91714096069336
2012-04-23,11.747138977050781
2012-04-24,11.772637367248535
2012-04-25,11.976643562316895
2012-04-26,12.189143180847168
2012-04-27,12.163644790649414
2012-04-30,12.138141632080078
2012-05-01,12.019142150878906
2012-05-02,11.662139892578125
2012-05-03,11.645135879516602
2012-05-04,11.500635147094727
2012-05-07,11.492136001586914
2012-05-08,11.347633361816406
2012-05-09,11.228092193603516
2012-05-10,11.134173393249512
2012-05-11,11.193940162658691
2012-05-14,11.023171424865723
2012-05-15,10.989019393920898
2012-05-16,10.886557579040527
2012-05-17,10.73286247253418
2012-05-18,10.527939796447754
2012-05-21,10.809709548950195
2012-05-22,10.869478225708008
2012-05-23,10.767022132873535
2012-05-24,10.784092903137207
2012-05-25,10.929245948791504
2012-05-29,11.100018501281738
2012-05-30,10.690170288085938
2012-05-31,10.638940811157227
2012-06-01,10.331555366516113
2012-06-04,10.1010160446167
2012-06-05,10.365708351135254
2012-06-06,10.604784965515137
2012-06-07,10.459630966186523
2012-06-08,10.502325057983398
2012-06-11,10.365708351135254
2012-06-12,10.451098442077637
2012-06-13,10.365708351135254
2012-06-14,10.553559303283691
2012-06-15,10.818248748779297
2012-06-18,10.741398811340332
2012-06-19,10.843866348266602
2012-06-20,10.869478225708008
2012-06-21,10.459630966186523
2012-06-22,10.562092781066895
2012-06-25,10.305940628051758
2012-06-26,10.425475120544434
2012-06-27,10.58770751953125
2012-06-28,10.707247734069824
2012-06-29,11.040247917175293
2012-07-02,11.040247917175293
2012-07-03,11.125630378723145
2012-07-05,10.94632625579834
2012-07-06,10.792630195617676
2012-07-09,10.673094749450684
2012-07-10,10.596246719360352
2012-07-11,10.73286247253418
2012-07-12,10.57917308807373
2012-07-13,10.835326194763184
2012-07-16,10.818248748779297
2012-07-17,11.108553886413574
2012-07-18,11.100018501281738
2012-07-19,11.040247917175293
2012-07-20,10.664557456970215
2012-07-23,10.434014320373535
2012-07-24,10.365708351135254
2012-07-25,10.519400596618652
2012-07-26,10.775558471679688
2012-07-27,11.031713485717773
2012-07-30,10.912171363830566
2012-07-31,10.784092903137207
2012-08-01,10.630399703979492
2012-08-02,10.434014320373535
2012-08-03,10.929245948791504
2012-08-06,10.997554779052734
2012-08-07,11.270785331726074
2012-08-08,11.16785717010498
2012-08-09,11.159280776977539
2012-08-10,11.047775268554688
2012-08-13,11.06492805480957
2012-08-14,11.022045135498047
2012-08-15,11.193588256835938
2012-08-16,11.416604042053223
2012-08-17,11.32225227355957
2012-08-20,11.27078628540039
2012-08-21,11.32225227355957
2012-08-22,11.253629684448242
2012-08-23,11.150704383850098
2012-08-24,11.382293701171875
2012-08-27,11.236478805541992
2012-08-28,11.27078628540039
2012-08-29,11.485221862792969
2012-08-30,11.510957717895508
2012-08-31,11.57099437713623
2012-09-04,11.433758735656738
2012-09-05,11.442337989807129
2012-09-06,11.974139213562012
2012-09-07,12.034183502197266
2012-09-10,11.939828872680664
2012-09-11,11.939828872680664
2012-09-12,12.0170259475708
2012-09-13,12.274352073669434
2012-09-14,12.377283096313477
2012-09-17,12.171422004699707
2012-09-18,11.956987380981445
2012-09-19,11.708235740661621
2012-09-20,11.528106689453125
2012-09-21,11.648194313049316
2012-09-24,11.519535064697266
2012-09-25,11.056353569030762
2012-09-26,11.06492805480957
2012-09-27,11.047775268554688
2012-09-28,10.970576286315918
2012-10-01,11.047775268554688
2012-10-02,11.06492805480957
2012-10-03,10.944843292236328
2012-10-04,11.22790241241455
2012-10-05,11.365138053894043
2012-10-08,11.279364585876465
2012-10-09,11.090659141540527
2012-10-10,11.124971389770508
2012-10-11,11.296518325805664
2012-10-12,11.107815742492676
2012-10-15,11.176433563232422
2012-10-16,11.425180435180664
2012-10-17,11.68250560760498
2012-10-18,11.699660301208496
2012-10-19,11.425180435180664
2012-10-22,11.450915336608887
2012-10-23,11.339408874511719
2012-10-24,11.425180435180664
2012-10-25,11.588152885437012
2012-10-26,11.553845405578613
2012-10-31,11.648194313049316
2012-11-01,11.699660301208496
2012-11-02,11.785435676574707
2012-11-05,11.91409683227539
2012-11-06,11.91409683227539
2012-11-07,11.474747657775879
2012-11-08,11.371374130249023
2012-11-09,11.250767707824707
2012-11-12,11.156006813049316
2012-11-13,10.923410415649414
2012-11-14,10.768342018127441
2012-11-15,10.966483116149902
2012-11-16,11.009553909301758
2012-11-19,11.104320526123047
2012-11-20,11.173233985900879
2012-11-21,11.250767707824707
2012-11-23,11.39721965789795
2012-11-26,11.32829761505127
2012-11-27,11.224921226501465
2012-11-28,11.319684028625488
2012-11-29,11.276610374450684
2012-11-30,11.28522777557373
2012-12-03,11.19046688079834
2012-12-04,11.095701217651367
2012-12-05,11.138775825500488
2012-12-06,11.250767707824707
2012-12-07,11.560896873474121
2012-12-10,11.517821311950684
2012-12-11,11.776260375976562
2012-12-12,11.776260375976562
2012-12-13,11.845182418823242
2012-12-14,11.802103042602539
2012-12-17,11.948558807373047
2012-12-18,12.241456031799316
2012-12-19,12.465436935424805
2012-12-20,12.456819534301758
2012-12-21,12.336217880249023
2012-12-24,12.344830513000488
2012-12-26,12.284529685974121
2012-12-27,12.241456031799316
2012-12-28,12.181153297424316
2012-12-31,12.370674133300781
2013-01-02,12.990931510925293
2013-01-03,12.97370433807373
2013-01-04,13.31828784942627
2013-01-07,13.154610633850098
2013-01-08,13.111539840698242
2013-01-09,13.034005165100098
2013-01-10,13.206298828125
2013-01-11,13.25798511505127
2013-01-14,13.154610633850098
2013-01-15,13.171838760375977
2013-01-16,12.965087890625
2013-01-17,13.13737964630127
2013-01-18,13.309678077697754
2013-01-22,13.533658981323242
2013-01-23,13.47335433959961
2013-01-24,13.61980152130127
2013-01-25,13.826555252075195
2013-01-28,13.869630813598633
2013-01-29,14.188368797302246
2013-01-30,14.222829818725586
2013-01-31,14.240057945251465
2013-02-01,14.429580688476562
2013-02-04,14.119452476501465
2013-02-05,14.34343433380127
2013-02-06,14.516347885131836
2013-02-07,14.793020248413086
2013-02-08,14.60280990600586
2013-02-11,14.464471817016602
2013-02-12,14.576872825622559
2013-02-13,14.62874698638916
2013-02-14,14.62874698638916
2013-02-15,14.611456871032715
2013-02-19,14.784370422363281
2013-02-20,14.429893493652344
2013-02-21,14.153223037719727
2013-02-22,14.464471817016602
2013-02-25,14.109992980957031
2013-02-26,14.014893531799316
2013-02-27,14.187808990478516
2013-02-28,14.040828704833984
2013-03-01,14.179163932800293
2013-03-04,14.507704734802246
2013-03-05,14.680625915527344
2013-03-06,15.000524520874023
2013-03-07,15.199374198913574
2013-03-08,15.268538475036621
2013-03-11,15.311766624450684
2013-03-12,15.337703704833984
2013-03-13,15.657601356506348
2013-03-14,15.545206069946289
2013-03-15,15.441454887390137
2013-03-18,15.268538475036621
2013-03-19,15.173434257507324
2013-03-20,15.346351623535156
2013-03-21,15.095622062683105
2013-03-22,15.164791107177734
2013-03-25,15.147497177124023
2013-03-26,15.242598533630371
2013-03-27,15.130207061767578
2013-03-28,15.294477462768555
2013-04-01,15.026459693908691
2013-04-02,14.965938568115234
2013-04-03,14.481767654418945
2013-04-04,14.455831527709961
2013-04-05,14.30885124206543
2013-04-08,14.542289733886719
2013-04-09,14.671979904174805
2013-04-10,15.035101890563965
2013-04-11,15.164791107177734
2013-04-12,14.940003395080566
2013-04-15,14.369373321533203
2013-04-16,14.663329124450684
2013-04-17,14.239683151245117
2013-04-18,14.170516014099121
2013-04-19,14.170516014099121
2013-04-22,14.196455955505371
2013-04-23,14.343429565429688
2013-04-24,14.386662483215332
2013-04-25,14.481767654418945
2013-04-26,14.464471817016602
2013-04-29,14.646042823791504
2013-04-30,14.663329124450684
2013-05-01,14.014893531799316
2013-05-02,14.21374797821045
2013-05-03,15.104263305664062
2013-05-06,15.173434257507324
2013-05-07,15.078330039978027
2013-05-08,15.07833480834961
2013-05-09,15.191115379333496
2013-05-10,15.694310188293457
2013-05-13,15.746358871459961
2013-05-14,16.266897201538086
2013-05-15,16.466434478759766
2013-05-16,16.405710220336914
2013-05-17,16.778764724731445
2013-05-20,16.66598129272461
2013-05-21,16.631277084350586
2013-05-22,16.535842895507812
2013-05-23,16.475112915039062
2013-05-24,16.622608184814453
2013-05-28,17.151817321777344
2013-05-29,17.27328109741211
2013-05-30,17.49017333984375
2013-05-31,17.229900360107422
2013-06-03,17.073734283447266
2013-06-04,16.986982345581055
2013-06-05,16.49246597290039
2013-06-06,16.882871627807617
2013-06-07,17.455467224121094
2013-06-10,17.54222869873047
2013-06-11,17.10843849182129
2013-06-12,16.99566078186035
2013-06-13,17.38606071472168
2013-06-14,17.099761962890625
2013-06-17,17.62898063659668
2013-06-18,17.81984519958496
2013-06-19,17.759111404418945
2013-06-20,17.767789840698242
2013-06-21,17.906599044799805
2013-06-24,17.906599044799805
2013-06-25,18.253631591796875
2013-06-26,18.184223175048828
2013-06-27,18.166873931884766
2013-06-28,18.418468475341797
2013-07-01,18.548601150512695
2013-07-02,18.479202270507812
2013-07-03,18.56595802307129
2013-07-05,19.095169067382812
2013-07-08,19.251331329345703
2013-07-09,19.260007858276367
2013-07-10,19.034448623657227
2013-07-11,18.626684188842773
2013-07-12,18.81755256652832
2013-07-15,18.83489227294922
2013-07-16,18.218929290771484
2013-07-17,18.17555046081543
2013-07-18,18.618009567260742
2013-07-19,18.808879852294922
2013-07-22,19.103845596313477
2013-07-23,19.502927780151367
2013-07-24,19.181926727294922
2013-07-25,19.32941436767578
2013-07-26,19.190608978271484
2013-07-29,19.077816009521484
2013-07-30,19.251331329345703
2013-07-31,19.164569854736328
2013-08-01,19.667762756347656
2013-08-02,19.65041732788086
2013-08-05,19.68511962890625
2013-08-06,19.450876235961914
2013-08-07,19.607454299926758
2013-08-08,19.407384872436523
2013-08-09,19.38998031616211
2013-08-12,18.92893409729004
2013-08-13,19.38128089904785
2013-08-14,19.137714385986328
2013-08-15,18.615772247314453
2013-08-16,18.75494956970215
2013-08-19,18.62447166442871
2013-08-20,18.868045806884766
2013-08-21,18.68536949157715
2013-08-22,18.650571823120117
2013-08-23,18.728864669799805
2013-08-26,18.798452377319336
2013-08-27,18.04163932800293
2013-08-28,18.23301887512207
2013-08-29,18.52008628845215
2013-08-30,18.163427352905273
2013-09-03,18.398300170898438
2013-09-04,19.015926361083984
2013-09-05,18.998525619506836
2013-09-06,18.772354125976562
2013-09-09,18.981124877929688
2013-09-10,19.45957374572754
2013-09-11,19.346492767333984
2013-09-12,19.198604583740234
2013-09-13,19.16381072998047
