Date,WEC
2010-11-04,18.470272064208984
2010-11-05,18.62112045288086
2010-11-08,18.4364070892334
2010-11-09,18.272159576416016
2010-11-10,18.321744918823242
2010-11-11,18.405420303344727
2010-11-12,18.3155517578125
2010-11-15,18.39922523498535
2010-11-16,18.17608642578125
2010-11-17,18.225677490234375
2010-11-18,18.374425888061523
2010-11-19,18.54798126220703
2010-11-22,18.67813491821289
2010-11-23,18.49839210510254
2010-11-24,18.690532684326172
2010-11-26,18.656450271606445
2010-11-29,18.59446144104004
2010-11-30,18.662641525268555
2010-12-01,18.67813491821289
2010-12-02,18.6192569732666
2010-12-03,18.687435150146484
2010-12-06,18.566566467285156
2010-12-07,18.405420303344727
2010-12-08,18.18228530883789
2010-12-09,18.191585540771484
2010-12-10,18.24736785888672
2010-12-13,18.327945709228516
2010-12-14,18.358930587768555
2010-12-15,18.098615646362305
2010-12-16,18.219478607177734
2010-12-17,18.324846267700195
2010-12-20,18.39922523498535
2010-12-21,18.455007553100586
2010-12-22,18.362031936645508
2010-12-23,18.312450408935547
2010-12-27,18.318645477294922
2010-12-28,18.41472053527832
2010-12-29,18.352737426757812
2010-12-30,18.293853759765625
2010-12-31,18.241167068481445
2011-01-03,18.222576141357422
2011-01-04,17.993244171142578
2011-01-05,17.894073486328125
2011-01-06,17.956050872802734
2011-01-07,18.09241485595703
2011-01-10,18.141998291015625
2011-01-11,18.191585540771484
2011-01-12,18.362031936645508
2011-01-13,18.3155517578125
2011-01-14,18.37752914428711
2011-01-18,18.41161346435547
2011-01-19,18.39922523498535
2011-01-20,18.396120071411133
2011-01-21,18.48909568786621
2011-01-24,18.702932357788086
2011-01-25,18.693635940551758
2011-01-26,18.62544822692871
2011-01-27,18.8113956451416
2011-01-28,18.603761672973633
2011-01-31,18.684335708618164
2011-02-01,18.910568237304688
2011-02-02,18.470495223999023
2011-02-03,18.262863159179688
2011-02-04,18.12960433959961
2011-02-07,18.300045013427734
2011-02-08,18.433311462402344
2011-02-09,18.39302635192871
2011-02-10,18.292978286743164
2011-02-11,18.311731338500977
2011-02-14,18.24295425415039
2011-02-15,18.352386474609375
2011-02-16,18.414913177490234
2011-02-17,18.38990020751953
2011-02-18,18.36176109313965
2011-02-22,18.358631134033203
2011-02-23,18.19605827331543
2011-02-24,18.21480941772461
2011-02-25,18.386775970458984
2011-02-28,18.508708953857422
2011-03-01,18.333627700805664
2011-03-02,18.18355369567871
2011-03-03,18.715051651000977
2011-03-04,18.640016555786133
2011-03-07,18.796337127685547
2011-03-08,19.1965274810791
2011-03-09,19.31533432006836
2011-03-10,18.752567291259766
2011-03-11,18.802589416503906
2011-03-14,18.61500358581543
2011-03-15,18.364883422851562
2011-03-16,18.239826202392578
2011-03-17,18.414913177490234
2011-03-18,18.514957427978516
2011-03-21,18.802589416503906
2011-03-22,18.80884552001953
2011-03-23,18.746309280395508
2011-03-24,18.758819580078125
2011-03-25,18.733806610107422
2011-03-28,18.621252059936523
2011-03-29,18.827606201171875
2011-03-30,19.071470260620117
2011-03-31,19.071470260620117
2011-04-01,19.24029541015625
2011-04-04,19.177762985229492
2011-04-05,19.090225219726562
2011-04-06,19.058961868286133
2011-04-07,18.908885955810547
2011-04-08,18.80884552001953
2011-04-11,18.589988708496094
2011-04-12,18.508708953857422
2011-04-13,18.52745819091797
2011-04-14,18.55247688293457
2011-04-15,18.6962947845459
2011-04-18,18.521209716796875
2011-04-19,18.57122802734375
2011-04-20,18.640016555786133
2011-04-21,18.758819580078125
2011-04-25,18.865121841430664
2011-04-26,19.133996963500977
2011-04-27,19.27156639099121
2011-04-28,19.415380477905273
2011-04-29,19.515426635742188
2011-05-02,19.49666976928711
2011-05-03,19.765539169311523
2011-05-04,19.82807159423828
2011-05-05,19.652999877929688
2011-05-06,19.46540069580078
2011-05-09,19.584209442138672
2011-05-10,19.778047561645508
2011-05-11,19.790660858154297
2011-05-12,19.98610496520996
2011-05-13,19.891536712646484
2011-05-16,19.904138565063477
2011-05-17,19.954580307006836
2011-05-18,19.935670852661133
2011-05-19,19.960887908935547
2011-05-20,19.85370445251465
2011-05-23,19.65195655822754
2011-05-24,19.62672996520996
2011-05-25,19.664560317993164
2011-05-26,19.59521484375
2011-05-27,19.614126205444336
2011-05-31,19.71500015258789
2011-06-01,19.55107307434082
2011-06-02,19.53846549987793
2011-06-03,19.412372589111328
2011-06-06,19.27997398376465
2011-06-07,19.437591552734375
2011-06-08,19.5762996673584
2011-06-09,19.456506729125977
2011-06-10,19.330413818359375
2011-06-13,19.437591552734375
2011-06-14,19.51325225830078
2011-06-15,19.305194854736328
2011-06-16,19.437591552734375
2011-06-17,19.67717170715332
2011-06-20,19.740224838256836
2011-06-21,19.702392578125
2011-06-22,19.55107307434082
2011-06-23,19.36823844909668
2011-06-24,19.34302520751953
2011-06-27,19.51955223083496
2011-06-28,19.670867919921875
2011-06-29,19.689781188964844
2011-06-30,19.765443801879883
2011-07-01,20.06806755065918
2011-07-05,19.935670852661133
2011-07-06,19.910451889038086
2011-07-07,20.023937225341797
2011-07-08,19.941970825195312
2011-07-11,19.67717170715332
2011-07-12,19.85370445251465
2011-07-13,19.77174186706543
2011-07-14,19.633031845092773
2011-07-15,19.740224838256836
2011-07-18,19.58890151977539
2011-07-19,19.77804946899414
2011-07-20,19.878923416137695
2011-07-21,20.11850929260254
2011-07-22,20.011327743530273
2011-07-25,19.941970825195312
2011-07-26,19.733909606933594
2011-07-27,19.71500015258789
2011-07-28,19.525861740112305
2011-07-29,19.324108123779297
2011-08-01,19.324108123779297
2011-08-02,19.034086227416992
2011-08-03,18.920597076416016
2011-08-04,18.372085571289062
2011-08-05,18.668407440185547
2011-08-08,17.615510940551758
2011-08-09,18.15142059326172
2011-08-10,18.119606018066406
2011-08-11,19.023042678833008
2011-08-12,18.90852928161621
2011-08-15,19.481128692626953
2011-08-16,19.379331588745117
2011-08-17,19.60200309753418
2011-08-18,19.392053604125977
2011-08-19,19.188465118408203
2011-08-22,19.239356994628906
2011-08-23,19.73561668395996
2011-08-24,20.034635543823242
2011-08-25,19.608367919921875
2011-08-26,19.703800201416016
2011-08-29,20.028278350830078
2011-08-30,20.021915435791016
2011-08-31,20.130075454711914
2011-09-01,19.983741760253906
2011-09-02,19.729248046875
2011-09-06,19.59564208984375
2011-09-07,19.983741760253906
2011-09-08,19.881948471069336
2011-09-09,19.379331588745117
2011-09-12,19.551103591918945
2011-09-13,19.73561668395996
2011-09-14,19.837411880493164
2011-09-15,20.1046199798584
2011-09-16,20.180973052978516
2011-09-19,20.123706817626953
2011-09-20,20.28912353515625
2011-09-21,19.932844161987305
2011-09-22,19.474760055541992
2011-09-23,19.85649299621582
2011-09-26,19.82468605041504
2011-09-27,19.85649299621582
2011-09-28,19.69108009338379
2011-09-29,20.08553695678711
2011-09-30,19.90739631652832
2011-10-03,19.7801513671875
2011-10-04,19.322071075439453
2011-10-05,19.48749351501465
2011-10-06,20.028278350830078
2011-10-07,20.034635543823242
2011-10-10,20.352752685546875
2011-10-11,20.072816848754883
2011-10-12,20.034635543823242
2011-10-13,20.123706817626953
2011-10-14,20.2573184967041
2011-10-17,20.142797470092773
2011-10-18,20.359111785888672
2011-10-19,20.56269645690918
2011-10-20,20.594520568847656
2011-10-21,20.931713104248047
2011-10-24,21.14803123474121
2011-10-25,20.658130645751953
2011-10-26,20.66449546813965
2011-10-27,21.24982261657715
2011-10-28,20.893537521362305
2011-10-31,20.632678985595703
2011-11-01,20.08553695678711
2011-11-02,20.569061279296875
2011-11-03,20.842641830444336
2011-11-04,20.81719398498535
2011-11-07,20.92534828186035
2011-11-08,21.09712791442871
2011-11-09,20.596952438354492
2011-11-10,20.879104614257812
2011-11-11,21.257442474365234
2011-11-14,20.898347854614258
2011-11-15,21.09712791442871
2011-11-16,20.911161422729492
2011-11-17,20.738027572631836
2011-11-18,20.92399024963379
2011-11-21,20.63542938232422
2011-11-22,20.391754150390625
2011-11-23,20.199384689331055
2011-11-25,20.46229362487793
2011-11-28,20.520002365112305
2011-11-29,20.74444007873535
2011-11-30,21.27667808532715
2011-12-01,21.327974319458008
2011-12-02,21.13560676574707
2011-12-05,21.19331169128418
2011-12-06,21.218965530395508
2011-12-07,21.122779846191406
2011-12-08,20.834213256835938
2011-12-09,21.206148147583008
2011-12-12,20.96887969970703
2011-12-13,21.10995101928711
2011-12-14,20.827804565429688
2011-12-15,21.327974319458008
2011-12-16,21.443403244018555
2011-12-19,21.610132217407227
2011-12-20,21.89869499206543
2011-12-21,22.155187606811523
2011-12-22,22.129533767700195
2011-12-23,22.289852142333984
2011-12-27,22.55276107788086
2011-12-28,22.456579208374023
2011-12-29,22.629714965820312
2011-12-30,22.41810417175293
2012-01-03,22.155187606811523
2012-01-04,22.091064453125
2012-01-05,22.212907791137695
2012-01-06,22.116718292236328
2012-01-09,22.123130798339844
2012-01-10,22.129533767700195
2012-01-11,21.949989318847656
2012-01-12,22.020523071289062
2012-01-13,21.93716812133789
2012-01-17,21.99488067626953
2012-01-18,21.885868072509766
2012-01-19,21.86662483215332
2012-01-20,21.86662483215332
2012-01-23,21.96281623840332
2012-01-24,21.751203536987305
2012-01-25,22.16160774230957
2012-01-26,22.302675247192383
2012-01-27,21.96281623840332
2012-01-30,21.802509307861328
2012-01-31,21.802509307861328
2012-02-01,21.930753707885742
2012-02-02,22.065414428710938
2012-02-03,22.22572135925293
2012-02-06,22.232141494750977
2012-02-07,22.398874282836914
2012-02-08,22.200082778930664
2012-02-09,22.257787704467773
2012-02-10,22.160764694213867
2012-02-13,22.173707962036133
2012-02-14,22.19956398010254
2012-02-15,22.193105697631836
2012-02-16,22.264263153076172
2012-02-17,22.238386154174805
2012-02-21,22.1348876953125
2012-02-22,22.180166244506836
2012-02-23,22.244857788085938
2012-02-24,22.231914520263672
2012-02-27,22.16722869873047
2012-02-28,22.096084594726562
2012-02-29,22.044336318969727
2012-03-01,22.10254669189453
2012-03-02,22.1348876953125
2012-03-05,22.109020233154297
2012-03-06,22.057268142700195
2012-03-07,22.264263153076172
2012-03-08,22.419496536254883
2012-03-09,22.542400360107422
2012-03-12,22.75585174560547
2012-03-13,22.814069747924805
2012-03-14,22.46477699279785
2012-03-15,22.380687713623047
2012-03-16,22.335411071777344
2012-03-19,22.231914520263672
2012-03-20,22.283666610717773
2012-03-21,22.277198791503906
2012-03-22,22.30954360961914
2012-03-23,22.316003799438477
2012-03-26,22.678232192993164
2012-03-27,22.788198471069336
2012-03-28,22.587682723999023
2012-03-29,22.665306091308594
2012-03-30,22.75585174560547
2012-04-02,22.89169692993164
2012-04-03,22.878759384155273
2012-04-04,22.74938201904297
2012-04-05,22.67176055908203
2012-04-09,22.678232192993164
2012-04-10,22.374225616455078
2012-04-11,22.438901901245117
2012-04-12,22.632959365844727
2012-04-13,22.542400360107422
2012-04-16,22.859352111816406
2012-04-17,23.01460075378418
2012-04-18,23.001659393310547
2012-04-19,22.917570114135742
2012-04-20,23.20865249633789
2012-04-23,23.046934127807617
2012-04-24,23.18277931213379
2012-04-25,23.39622688293457
2012-04-26,23.525596618652344
2012-04-27,23.667909622192383
2012-04-30,23.829622268676758
2012-05-01,23.726112365722656
2012-05-02,23.577348709106445
2012-05-03,23.44797706604004
2012-05-04,23.557941436767578
2012-05-07,23.467378616333008
2012-05-08,23.74551773071289
2012-05-09,23.739055633544922
2012-05-10,24.05862045288086
2012-05-11,24.260791778564453
2012-05-14,24.29340362548828
2012-05-15,24.241222381591797
2012-05-16,24.345577239990234
2012-05-17,24.1173152923584
2012-05-18,23.941221237182617
2012-05-21,24.006444931030273
2012-05-22,24.273836135864258
2012-05-23,24.156448364257812
2012-05-24,24.326007843017578
2012-05-25,24.45645523071289
2012-05-29,24.541227340698242
2012-05-30,24.22818946838379
2012-05-31,24.678186416625977
2012-06-01,24.64557456970215
2012-06-04,24.652095794677734
2012-06-05,24.704275131225586
2012-06-06,25.023834228515625
2012-06-07,25.017311096191406
2012-06-08,25.173831939697266
2012-06-11,25.147750854492188
2012-06-12,25.34992027282715
2012-06-13,25.369495391845703
2012-06-14,25.39557456970215
2012-06-15,25.623842239379883
2012-06-18,25.597742080688477
2012-06-19,25.454265594482422
2012-06-20,25.186870574951172
2012-06-21,25.03687286376953
2012-06-22,25.173831939697266
2012-06-25,25.245573043823242
2012-06-26,25.441225051879883
2012-06-27,25.81296730041504
2012-06-28,25.773836135864258
2012-06-29,25.80643081665039
2012-07-02,26.18470001220703
2012-07-03,26.047740936279297
2012-07-05,26.008615493774414
2012-07-06,26.093399047851562
2012-07-09,26.054264068603516
2012-07-10,26.139041900634766
2012-07-11,26.269472122192383
2012-07-12,26.39339828491211
2012-07-13,26.68033790588379
2012-07-16,26.562963485717773
2012-07-17,26.634693145751953
2012-07-18,26.92164421081543
2012-07-19,26.86948013305664
2012-07-20,26.84339141845703
2012-07-23,26.595561981201172
2012-07-24,26.419477462768555
2012-07-25,26.073833465576172
2012-07-26,26.42599868774414
2012-07-27,26.68033790588379
2012-07-30,26.758607864379883
2012-07-31,26.569477081298828
2012-08-01,26.262954711914062
2012-08-02,26.041215896606445
2012-08-03,26.315135955810547
2012-08-06,26.347747802734375
2012-08-07,25.976003646850586
2012-08-08,25.89774513244629
2012-08-09,25.669485092163086
2012-08-10,25.800914764404297
2012-08-13,25.623483657836914
2012-08-14,25.623483657836914
2012-08-15,25.590625762939453
2012-08-16,25.3277530670166
2012-08-17,25.340896606445312
2012-08-20,25.39348030090332
2012-08-21,25.29488754272461
2012-08-22,25.4460391998291
2012-08-23,25.10431671142578
2012-08-24,25.222606658935547
2012-08-27,25.235746383666992
2012-08-28,25.143739700317383
2012-08-29,25.143739700317383
2012-08-30,25.045164108276367
2012-08-31,24.946582794189453
2012-09-04,25.222606658935547
2012-09-05,25.20288848876953
2012-09-06,25.360610961914062
2012-09-07,25.07145118713379
2012-09-10,24.88743782043457
2012-09-11,24.88743782043457
2012-09-12,24.59827995300293
2012-09-13,24.828304290771484
2012-09-14,24.558849334716797
2012-09-17,24.414274215698242
2012-09-18,24.230262756347656
2012-09-19,24.22368049621582
2012-09-20,24.17768669128418
2012-09-21,24.138246536254883
2012-09-24,24.433979034423828
2012-09-25,24.578569412231445
2012-09-26,24.78229522705078
2012-09-27,24.57199478149414
2012-09-28,24.756004333496094
2012-10-01,24.650854110717773
2012-10-02,24.62456512451172
2012-10-03,24.775720596313477
2012-10-04,24.9268741607666
2012-10-05,25.038585662841797
2012-10-08,25.10431671142578
2012-10-09,25.097736358642578
2012-10-10,25.07145118713379
2012-10-11,25.064882278442383
2012-10-12,25.07802391052246
2012-10-15,25.275171279907227
2012-10-16,25.413188934326172
2012-10-17,25.518327713012695
2012-10-18,25.47890281677246
2012-10-19,25.301464080810547
2012-10-22,25.0845947265625
2012-10-23,24.88743782043457
2012-10-24,24.710002899169922
2012-10-25,24.841434478759766
2012-10-26,24.89401626586914
2012-10-31,25.28175163269043
2012-11-01,25.209457397460938
2012-11-02,25.10431671142578
2012-11-05,24.552276611328125
2012-11-06,24.650854110717773
2012-11-07,24.26311683654785
2012-11-08,24.22368049621582
2012-11-09,24.06467056274414
2012-11-12,24.144168853759766
2012-11-13,24.349573135375977
2012-11-14,24.17067527770996
2012-11-15,23.93215560913086
2012-11-16,24.09779167175293
2012-11-19,24.296571731567383
2012-11-20,24.203805923461914
2012-11-21,24.150802612304688
2012-11-23,23.97853660583496
2012-11-26,24.117677688598633
2012-11-27,24.30318260192871
2012-11-28,24.448965072631836
2012-11-29,24.621232986450195
2012-11-30,24.866384506225586
2012-12-03,24.74049949645996
2012-12-04,24.52846336364746
2012-12-05,25.051902770996094
2012-12-06,24.93926239013672
2012-12-07,25.038652420043945
2012-12-10,24.892885208129883
2012-12-11,24.93263053894043
2012-12-12,24.88625717163086
2012-12-13,24.713987350463867
2012-12-14,24.54834747314453
2012-12-17,24.959150314331055
2012-12-18,25.164539337158203
2012-12-19,24.90613555908203
2012-12-20,24.899511337280273
2012-12-21,24.83987808227539
2012-12-24,24.767000198364258
2012-12-26,24.448965072631836
2012-12-27,24.402578353881836
2012-12-28,24.17067527770996
2012-12-31,24.41583824157715
2013-01-02,24.9525203704834
2013-01-03,24.892885208129883
2013-01-04,24.972394943237305
2013-01-07,24.73386573791504
2013-01-08,24.607982635498047
2013-01-09,24.647727966308594
2013-01-10,24.9988956451416
2013-01-11,25.19767189025879
2013-01-14,25.217544555664062
2013-01-15,25.204299926757812
2013-01-16,25.032024383544922
2013-01-17,25.144664764404297
2013-01-18,25.250673294067383
2013-01-22,25.548830032348633
2013-01-23,25.54219627380371
2013-01-24,25.562082290649414
2013-01-25,25.68797492980957
2013-01-28,25.522335052490234
2013-01-29,25.7608585357666
2013-01-30,25.93975830078125
2013-01-31,26.125267028808594
2013-02-01,26.370424270629883
2013-02-04,26.237903594970703
2013-02-05,26.30415916442871
2013-02-06,26.317426681518555
2013-02-07,26.502941131591797
2013-02-08,26.542694091796875
2013-02-11,26.595691680908203
2013-02-12,26.682559967041016
2013-02-13,26.622425079345703
2013-02-14,26.361820220947266
2013-02-15,26.582334518432617
2013-02-19,26.869667053222656
2013-02-20,26.81621742248535
2013-02-21,26.809534072875977
2013-02-22,26.976585388183594
2013-02-25,26.869667053222656
2013-02-26,27.016687393188477
2013-02-27,27.237199783325195
2013-02-28,27.598051071166992
2013-03-01,27.60472869873047
2013-03-04,27.892072677612305
2013-03-05,28.00567054748535
2013-03-06,27.751745223999023
2013-03-07,27.457731246948242
2013-03-08,27.65818977355957
2013-03-11,27.818561553955078
2013-03-12,27.751745223999023
2013-03-13,27.71833610534668
2013-03-14,27.67156219482422
2013-03-15,27.644824981689453
2013-03-18,27.491127014160156
2013-03-19,27.457731246948242
2013-03-20,27.69159698486328
2013-03-21,27.638153076171875
2013-03-22,27.751745223999023
2013-03-25,27.62476921081543
2013-03-26,27.972265243530273
2013-03-27,28.052444458007812
2013-03-28,28.660539627075195
2013-04-01,28.440025329589844
2013-04-02,28.46674919128418
2013-04-03,28.39992904663086
2013-04-04,28.500165939331055
2013-04-05,28.63381004333496
2013-04-08,28.861005783081055
2013-04-09,28.747411727905273
2013-04-10,28.867692947387695
2013-04-11,28.867692947387695
2013-04-12,29.128307342529297
2013-04-15,28.620441436767578
2013-04-16,28.89443016052246
2013-04-17,28.60040283203125
2013-04-18,28.720680236816406
2013-04-19,29.14167594909668
2013-04-22,29.128307342529297
2013-04-23,29.26194953918457
2013-04-24,29.39559555053711
2013-04-25,29.49582862854004
2013-04-26,29.42232894897461
2013-04-29,29.709667205810547
2013-04-30,30.030420303344727
2013-05-01,29.629470825195312
2013-05-02,29.59607696533203
2013-05-03,29.75644302368164
2013-05-06,29.26194953918457
2013-05-07,29.54261016845703
2013-05-08,29.288681030273438
2013-05-09,28.820919036865234
2013-05-10,29.043182373046875
2013-05-13,28.793981552124023
2013-05-14,28.99604034423828
2013-05-15,29.33281707763672
2013-05-16,29.130754470825195
2013-05-17,29.433839797973633
2013-05-20,29.137483596801758
2013-05-21,29.29914093017578
2013-05-22,28.861328125
2013-05-23,28.564971923828125
2013-05-24,28.27534294128418
2013-05-28,28.2484073638916
2013-05-29,27.541179656982422
2013-05-30,27.648962020874023
2013-05-31,27.487300872802734
2013-06-03,27.64221954345703
2013-06-04,27.494037628173828
2013-06-05,27.197673797607422
2013-06-06,27.58833122253418
2013-06-07,27.79038429260254
2013-06-10,27.696096420288086
2013-06-11,27.541179656982422
2013-06-12,27.197673797607422
2013-06-13,27.743249893188477
2013-06-14,27.736513137817383
2013-06-17,27.891433715820312
2013-06-18,28.019399642944336
2013-06-19,27.27176856994629
2013-06-20,26.389427185058594
2013-06-21,26.746400833129883
2013-06-24,26.820493698120117
2013-06-25,27.12358856201172
2013-06-26,27.40647315979004
2013-06-27,27.601802825927734
2013-06-28,27.608545303344727
2013-07-01,27.137065887451172
2013-07-02,27.22462272644043
2013-07-03,27.143800735473633
2013-07-05,27.12358856201172
2013-07-08,27.514232635498047
2013-07-09,27.864484786987305
2013-07-10,28.113697052001953
2013-07-11,28.463939666748047
2013-07-12,28.61212158203125
2013-07-15,29.029701232910156
2013-07-16,28.868061065673828
2013-07-17,28.84112548828125
2013-07-18,29.17789077758789
2013-07-19,29.144216537475586
2013-07-22,29.251985549926758
2013-07-23,29.393421173095703
2013-07-24,28.96910285949707
2013-07-25,29.245248794555664
2013-07-26,29.353015899658203
2013-07-29,29.171157836914062
2013-07-30,29.406902313232422
2013-07-31,29.285661697387695
2013-08-01,29.528148651123047
2013-08-02,29.629165649414062
2013-08-05,29.413639068603516
2013-08-06,29.278934478759766
2013-08-07,29.33281707763672
2013-08-08,29.305858612060547
2013-08-09,29.17789077758789
2013-08-12,29.07799530029297
2013-08-13,28.85373878479004
2013-08-14,28.670270919799805
2013-08-15,28.269330978393555
2013-08-16,28.01789665222168
2013-08-19,27.800430297851562
2013-08-20,27.9703369140625
2013-08-21,27.56940460205078
2013-08-22,27.773265838623047
2013-08-23,28.05866813659668
2013-08-26,27.657737731933594
2013-08-27,27.671337127685547
2013-08-28,27.834421157836914
2013-08-29,27.71889877319336
2013-08-30,27.8887882232666
2013-09-03,27.40630531311035
2013-09-04,27.188852310180664
2013-09-05,27.14126968383789
2013-09-06,27.0869140625
2013-09-09,27.148075103759766
2013-09-10,27.27718734741211
2013-09-11,27.059734344482422
2013-09-12,26.923810958862305
2013-09-13,27.073322296142578
2013-09-16,27.14126968383789
