Date,SRE
2010-11-04,16.88959503173828
2010-11-05,16.977537155151367
2010-11-08,16.845630645751953
2010-11-09,16.201831817626953
2010-11-10,16.299192428588867
2010-11-11,16.104473114013672
2010-11-12,16.007118225097656
2010-11-15,15.925469398498535
2010-11-16,15.68993091583252
2010-11-17,15.686788558959961
2010-11-18,15.818690299987793
2010-11-19,15.85009479522705
2010-11-22,15.862655639648438
2010-11-23,15.724477767944336
2010-11-24,15.85009479522705
2010-11-26,15.781010627746582
2010-11-29,15.664804458618164
2010-11-30,15.730757713317871
2010-12-01,15.875223159790039
2010-12-02,16.01968002319336
2010-12-03,16.013397216796875
2010-12-06,15.997697830200195
2010-12-07,15.997697830200195
2010-12-08,15.953733444213867
2010-12-09,16.123315811157227
2010-12-10,16.104473114013672
2010-12-13,16.12645721435547
2010-12-14,16.2520809173584
2010-12-15,16.195552825927734
2010-12-16,16.302326202392578
2010-12-17,16.478191375732422
2010-12-20,16.4593505859375
2010-12-21,16.421382904052734
2010-12-22,16.48782730102539
2010-12-23,16.50364112854004
2010-12-27,16.51630401611328
2010-12-28,16.541622161865234
2010-12-29,16.554269790649414
2010-12-30,16.570096969604492
2010-12-31,16.60489845275879
2011-01-03,16.598567962646484
2011-01-04,16.601736068725586
2011-01-05,16.421382904052734
2011-01-06,16.3802547454834
2011-01-07,16.34228515625
2011-01-10,16.31064224243164
2011-01-11,16.358104705810547
2011-01-12,16.421382904052734
2011-01-13,16.44036865234375
2011-01-14,16.563762664794922
2011-01-18,16.47834014892578
2011-01-19,16.434038162231445
2011-01-20,16.547945022583008
2011-01-21,16.58908462524414
2011-01-24,16.649188995361328
2011-01-25,16.636537551879883
2011-01-26,16.595399856567383
2011-01-27,16.557435989379883
2011-01-28,16.411895751953125
2011-01-31,16.475175857543945
2011-02-01,16.740947723388672
2011-02-02,16.63020896911621
2011-02-03,16.446699142456055
2011-02-04,16.490997314453125
2011-02-07,16.712467193603516
2011-02-08,16.886493682861328
2011-02-09,16.89598846435547
2011-02-10,16.91180992126465
2011-02-11,16.8548583984375
2011-02-14,16.79790496826172
2011-02-15,16.82005500793457
2011-02-16,16.873836517333984
2011-02-17,16.759944915771484
2011-02-18,16.864343643188477
2011-02-22,16.870681762695312
2011-02-23,16.715639114379883
2011-02-24,16.763099670410156
2011-02-25,16.90549087524414
2011-02-28,16.842201232910156
2011-03-01,16.79790496826172
2011-03-02,16.861181259155273
2011-03-03,17.006738662719727
2011-03-04,16.971925735473633
2011-03-07,16.959266662597656
2011-03-08,17.0953311920166
2011-03-09,17.107973098754883
2011-03-10,16.91497802734375
2011-03-11,17.00989532470703
2011-03-14,16.769428253173828
2011-03-15,16.434038162231445
2011-03-16,16.165781021118164
2011-03-17,16.366973876953125
2011-03-18,16.41487693786621
2011-03-21,16.679943084716797
2011-03-22,16.727853775024414
2011-03-23,16.619272232055664
2011-03-24,16.75339698791504
2011-03-25,16.76297950744629
2011-03-28,16.727853775024414
2011-03-29,16.85239601135254
2011-03-30,17.16536521911621
2011-03-31,17.08553123474121
2011-04-01,17.184532165527344
2011-04-04,17.216463088989258
2011-04-05,17.16217041015625
2011-04-06,17.277141571044922
2011-04-07,17.06955909729004
2011-04-08,17.07275390625
2011-04-11,16.92584800720215
2011-04-12,16.788524627685547
2011-04-13,16.756589889526367
2011-04-14,16.865169525146484
2011-04-15,17.1717472076416
2011-04-18,16.986528396606445
2011-04-19,16.913074493408203
2011-04-20,17.075942993164062
2011-04-21,17.06955909729004
2011-04-25,17.216463088989258
2011-04-26,17.34739875793457
2011-04-27,17.529434204101562
2011-04-28,17.59969139099121
2011-04-29,17.59649658203125
2011-05-02,17.62843132019043
2011-05-03,17.724233627319336
2011-05-04,17.49430274963379
2011-05-05,17.360172271728516
2011-05-06,17.51984977722168
2011-05-09,17.57094955444336
2011-05-10,17.689109802246094
2011-05-11,17.561365127563477
2011-05-12,17.62204360961914
2011-05-13,17.59969139099121
2011-05-16,17.56456184387207
2011-05-17,17.54859161376953
2011-05-18,17.529434204101562
2011-05-19,17.583723068237305
2011-05-20,17.67952537536621
2011-05-23,17.484712600708008
2011-05-24,17.468746185302734
2011-05-25,17.424049377441406
2011-05-26,17.417654037475586
2011-05-27,17.462366104125977
2011-05-31,17.618846893310547
2011-06-01,17.312271118164062
2011-06-02,17.16536521911621
2011-06-03,17.028043746948242
2011-06-06,16.909881591796875
2011-06-07,16.884334564208984
2011-06-08,16.903493881225586
2011-06-09,16.945011138916016
2011-06-10,16.794912338256836
2011-06-13,16.826845169067383
2011-06-14,16.903493881225586
2011-06-15,16.798097610473633
2011-06-16,16.871562957763672
2011-06-17,16.99291229248047
2011-06-20,17.012069702148438
2011-06-21,16.964168548583984
2011-06-22,16.938392639160156
2011-06-23,16.738576889038086
2011-06-24,16.72891616821289
2011-06-27,16.84170913696289
2011-06-28,16.78048324584961
2011-06-29,16.85460090637207
2011-06-30,17.041519165039062
2011-07-01,17.215539932250977
2011-07-05,17.08985137939453
2011-07-06,17.157529830932617
2011-07-07,17.13819694519043
2011-07-08,17.022171020507812
2011-07-11,16.770814895629883
2011-07-12,16.828815460205078
2011-07-13,16.770814895629883
2011-07-14,16.719249725341797
2011-07-15,16.79014015197754
2011-07-18,16.612897872924805
2011-07-19,16.74503517150879
2011-07-20,16.722469329833984
2011-07-21,17.02862548828125
2011-07-22,16.83526039123535
2011-07-25,16.78048324584961
2011-07-26,16.69991683959961
2011-07-27,16.577449798583984
2011-07-28,16.448543548583984
2011-07-29,16.335752487182617
2011-08-01,16.25196075439453
2011-08-02,15.997374534606934
2011-08-03,16.010250091552734
2011-08-04,15.439846992492676
2011-08-05,15.623537063598633
2011-08-08,14.692180633544922
2011-08-09,15.375391960144043
2011-08-10,14.73085880279541
2011-08-11,15.459177017211914
2011-08-12,15.397943496704102
2011-08-15,15.949028968811035
2011-08-16,15.878131866455078
2011-08-17,16.09726905822754
2011-08-18,15.884570121765137
2011-08-19,15.713763236999512
2011-08-22,15.74277400970459
2011-08-23,16.135942459106445
2011-08-24,16.519437789916992
2011-08-25,16.287412643432617
2011-08-26,16.448543548583984
2011-08-29,16.78048324584961
2011-08-30,16.819149017333984
2011-08-31,16.92549705505371
2011-09-01,16.91582679748535
2011-09-02,16.648345947265625
2011-09-06,16.377641677856445
2011-09-07,16.803035736083984
2011-09-08,16.667686462402344
2011-09-09,16.213285446166992
2011-09-12,16.24228858947754
2011-09-13,16.406644821166992
2011-09-14,16.590341567993164
2011-09-15,16.84170913696289
2011-09-16,17.183313369750977
2011-09-19,16.941608428955078
2011-09-20,17.112411499023438
2011-09-21,16.5419979095459
2011-09-22,16.023149490356445
2011-09-23,16.171388626098633
2011-09-26,16.329299926757812
2011-09-27,16.596092224121094
2011-09-28,16.44318199157715
2011-09-29,16.726228713989258
2011-09-30,16.755517959594727
2011-10-03,16.212175369262695
2011-10-04,16.19590950012207
2011-10-05,16.27400016784668
2011-10-06,16.592832565307617
2011-10-07,16.570058822631836
2011-10-10,16.91493034362793
2011-10-11,16.846614837646484
2011-10-12,16.696949005126953
2011-10-13,16.84010887145996
2011-10-14,17.002775192260742
2011-10-17,17.022294998168945
2011-10-18,17.227272033691406
2011-10-19,17.292341232299805
2011-10-20,17.422481536865234
2011-10-21,17.741317749023438
2011-10-24,17.689266204833984
2011-10-25,17.523334503173828
2011-10-26,17.630704879760742
2011-10-27,17.786876678466797
2011-10-28,17.617687225341797
2011-10-31,17.48104476928711
2011-11-01,16.918190002441406
2011-11-02,17.243539810180664
2011-11-03,17.4127197265625
2011-11-04,17.432247161865234
2011-11-07,17.49730682373047
2011-11-08,17.682758331298828
2011-11-09,17.171958923339844
2011-11-10,17.25979995727539
2011-11-11,17.562381744384766
2011-11-14,17.331384658813477
2011-11-15,17.34439468383789
2011-11-16,17.116649627685547
2011-11-17,16.996273040771484
2011-11-18,17.302099227905273
2011-11-21,16.940959930419922
2011-11-22,16.755517959594727
2011-11-23,16.511499404907227
2011-11-25,16.553789138793945
2011-11-28,16.709964752197266
2011-11-29,16.807565689086914
2011-11-30,17.305355072021484
2011-12-01,17.305355072021484
2011-12-02,17.21750259399414
2011-12-05,17.34439468383789
2011-12-06,17.432247161865234
2011-12-07,17.2532958984375
2011-12-08,16.92144012451172
2011-12-09,17.09062385559082
2011-12-12,16.90191650390625
2011-12-13,17.165451049804688
2011-12-14,16.895410537719727
2011-12-15,17.165451049804688
2011-12-16,17.191478729248047
2011-12-19,16.937707901000977
2011-12-20,17.440126419067383
2011-12-21,17.840747833251953
2011-12-22,17.768497467041016
2011-12-23,17.935976028442383
2011-12-27,18.05747413635254
2011-12-28,17.88671875
2011-12-29,18.172412872314453
2011-12-30,18.060758590698242
2012-01-03,18.00493812561035
2012-01-04,18.149423599243164
2012-01-05,18.238079071044922
2012-01-06,18.339876174926758
2012-01-09,18.349727630615234
2012-01-10,18.40555763244629
2012-01-11,18.228229522705078
2012-01-12,18.231515884399414
2012-01-13,18.198678970336914
2012-01-17,18.36286735534668
2012-01-18,18.238079071044922
2012-01-19,18.270919799804688
2012-01-20,18.487655639648438
2012-01-23,18.46137237548828
2012-01-24,18.46137237548828
2012-01-25,18.7799072265625
2012-01-26,19.10499382019043
2012-01-27,18.937524795532227
2012-01-30,18.707658767700195
2012-01-31,18.684680938720703
2012-02-01,18.980213165283203
2012-02-02,18.917823791503906
2012-02-03,19.14440155029297
2012-02-06,18.868566513061523
2012-02-07,19.15753936767578
2012-02-08,19.147695541381836
2012-02-09,19.101722717285156
2012-02-10,18.8817081451416
2012-02-13,18.888269424438477
2012-02-14,18.87841796875
2012-02-15,18.865276336669922
2012-02-16,19.032760620117188
2012-02-17,19.15096664428711
2012-02-21,19.12470054626465
2012-02-22,19.134550094604492
2012-02-23,18.937524795532227
2012-02-24,19.059024810791016
2012-02-27,19.0130558013916
2012-02-28,19.170677185058594
2012-02-29,19.453073501586914
2012-03-01,19.472776412963867
2012-03-02,19.33814811706543
2012-03-05,19.341432571411133
2012-03-06,19.15096664428711
2012-03-07,19.141124725341797
2012-03-08,19.19366455078125
2012-03-09,19.430089950561523
2012-03-12,19.59099769592285
2012-03-13,19.68623161315918
2012-03-14,19.400537490844727
2012-03-15,19.42681121826172
2012-03-16,19.27903938293457
2012-03-19,19.10828399658203
2012-03-20,19.275753021240234
2012-03-21,19.325008392333984
2012-03-22,19.341602325439453
2012-03-23,19.285202026367188
2012-03-26,19.447765350341797
2012-03-27,19.590421676635742
2012-03-28,19.361501693725586
2012-03-29,19.65677261352539
2012-03-30,19.892316818237305
2012-04-02,20.283796310424805
2012-04-03,20.661998748779297
2012-04-04,20.622196197509766
2012-04-05,20.711761474609375
2012-04-09,20.665321350097656
2012-04-10,20.569108963012695
2012-04-11,20.794708251953125
2012-04-12,20.86437225341797
2012-04-13,20.698505401611328
2012-04-16,20.960590362548828
2012-04-17,21.242589950561523
2012-04-18,21.05016326904297
2012-04-19,21.070068359375
2012-04-20,21.401832580566406
2012-04-23,21.053483963012695
2012-04-24,21.26249122619629
2012-04-25,21.272443771362305
2012-04-26,21.202770233154297
2012-04-27,21.49803924560547
2012-04-30,21.478139877319336
2012-05-01,21.584291458129883
2012-05-02,21.192813873291016
2012-05-03,21.381919860839844
2012-05-04,21.5378475189209
2012-05-07,21.57767105102539
2012-05-08,21.478139877319336
2012-05-09,21.295669555664062
2012-05-10,21.554439544677734
2012-05-11,21.52790069580078
2012-05-14,21.478139877319336
2012-05-15,21.315574645996094
2012-05-16,21.206090927124023
2012-05-17,21.13974380493164
2012-05-18,21.046836853027344
2012-05-21,21.245899200439453
2012-05-22,21.23927116394043
2012-05-23,21.04020881652832
2012-05-24,21.24921989440918
2012-05-25,21.3487491607666
2012-05-29,21.47481918334961
2012-05-30,21.415102005004883
2012-05-31,21.567712783813477
2012-06-01,21.255857467651367
2012-06-04,21.345428466796875
2012-06-05,21.259172439575195
2012-06-06,21.687145233154297
2012-06-07,21.955867767333984
2012-06-08,22.138336181640625
2012-06-11,22.068674087524414
2012-06-12,22.211320877075195
2012-06-13,22.247817993164062
2012-06-14,22.390472412109375
2012-06-15,22.509902954101562
2012-06-18,22.80185317993164
2012-06-19,22.97769546508789
2012-06-20,22.73218536376953
2012-06-21,22.51322364807129
2012-06-22,22.29426383972168
2012-06-25,22.297609329223633
2012-06-26,22.665834426879883
2012-06-27,22.75286865234375
2012-06-28,22.826515197753906
2012-06-29,23.057483673095703
2012-07-02,23.231565475463867
2012-07-03,23.194740295410156
2012-07-05,23.024015426635742
2012-07-06,23.000581741333008
2012-07-09,22.926937103271484
2012-07-10,22.7963809967041
2012-07-11,22.91689682006836
2012-07-12,22.90015983581543
2012-07-13,23.107704162597656
2012-07-16,22.983842849731445
2012-07-17,23.268390655517578
2012-07-18,23.51944923400879
2012-07-19,23.576353073120117
2012-07-20,23.66338539123535
2012-07-23,23.241601943969727
2012-07-24,23.020662307739258
2012-07-25,22.786340713500977
2012-07-26,23.325284957885742
2012-07-27,23.720293045043945
2012-07-30,23.720293045043945
2012-07-31,23.569652557373047
2012-08-01,23.459190368652344
2012-08-02,23.17464256286621
2012-08-03,23.50604820251465
2012-08-06,23.33867645263672
2012-08-07,23.251644134521484
2012-08-08,23.060834884643555
2012-08-09,23.057483673095703
2012-08-10,23.107704162597656
2012-08-13,22.96375846862793
2012-08-14,23.208131790161133
2012-08-15,23.194740295410156
2012-08-16,23.070877075195312
2012-08-17,23.01063346862793
2012-08-20,23.040756225585938
2012-08-21,22.679224014282227
2012-08-22,22.679224014282227
2012-08-23,22.411428451538086
2012-08-24,22.488418579101562
2012-08-27,22.505159378051758
2012-08-28,22.34112548828125
2012-08-29,22.371259689331055
2012-08-30,22.227310180664062
2012-08-31,22.160367965698242
2012-09-04,22.13692855834961
2012-09-05,22.006383895874023
2012-09-06,22.357872009277344
2012-09-07,22.297609329223633
2012-09-10,22.284215927124023
2012-09-11,22.290912628173828
2012-09-12,22.19049835205078
2012-09-13,22.50181007385254
2012-09-14,22.023115158081055
2012-09-17,21.9093017578125
2012-09-18,21.651548385620117
2012-09-19,21.66828727722168
2012-09-20,21.688365936279297
2012-09-21,21.604686737060547
2012-09-24,21.762014389038086
2012-09-25,21.76535415649414
2012-09-26,21.670759201049805
2012-09-27,21.64373016357422
2012-09-28,21.789012908935547
2012-10-01,21.83969497680664
2012-10-02,21.99848747253418
2012-10-03,22.319456100463867
2012-10-04,22.43095588684082
2012-10-05,22.5289363861084
2012-10-08,22.606653213500977
2012-10-09,22.54920768737793
2012-10-10,22.555967330932617
2012-10-11,22.640438079833984
2012-10-12,22.596513748168945
2012-10-15,22.819503784179688
2012-10-16,22.934375762939453
2012-10-17,23.096555709838867
2012-10-18,23.093177795410156
2012-10-19,22.900585174560547
2012-10-22,23.005334854125977
2012-10-23,22.893835067749023
2012-10-24,22.860048294067383
2012-10-25,23.19454002380371
2012-10-26,23.30602264404297
2012-10-31,23.566198348999023
2012-11-01,23.309412002563477
2012-11-02,23.35671043395996
2012-11-05,23.056007385253906
2012-11-06,23.23169708251953
2012-11-07,22.63705062866211
2012-11-08,22.319456100463867
2012-11-09,22.228233337402344
2012-11-12,22.221471786499023
2012-11-13,22.363386154174805
2012-11-14,22.197826385498047
2012-11-15,22.02552032470703
2012-11-16,22.326215744018555
2012-11-19,22.268783569335938
2012-11-20,22.491769790649414
2012-11-21,22.400548934936523
2012-11-23,22.31608009338379
2012-11-26,22.56272315979004
2012-11-27,22.50528907775879
2012-11-28,22.799240112304688
2012-11-29,22.900585174560547
2012-11-30,23.11682891845703
2012-12-03,23.19791030883789
2012-12-04,23.056007385253906
2012-12-05,23.75202178955078
2012-12-06,24.15745735168457
2012-12-07,24.103395462036133
2012-12-10,24.062850952148438
2012-12-11,24.167591094970703
2012-12-12,24.110153198242188
2012-12-13,24.137178421020508
2012-12-14,24.15745735168457
2012-12-17,24.576414108276367
2012-12-18,24.546005249023438
2012-12-19,24.41423797607422
2012-12-20,24.309492111206055
2012-12-21,24.312885284423828
2012-12-24,24.22840118408203
2012-12-26,24.187519073486328
2012-12-27,24.10234260559082
2012-12-28,23.914941787719727
2012-12-31,24.170486450195312
2013-01-02,24.592973709106445
2013-01-03,24.518022537231445
2013-01-04,24.531648635864258
2013-01-07,24.48053741455078
2013-01-08,24.136409759521484
2013-01-09,24.316999435424805
2013-01-10,24.483943939208984
2013-01-11,24.473726272583008
2013-01-14,24.61682891845703
2013-01-15,24.77014923095703
2013-01-16,24.606605529785156
2013-01-17,24.759933471679688
2013-01-18,24.937097549438477
2013-01-22,25.216489791870117
2013-01-23,25.107454299926758
2013-01-24,25.202848434448242
2013-01-25,25.335737228393555
2013-01-28,25.410701751708984
2013-01-29,25.526538848876953
2013-01-30,25.581064224243164
2013-01-31,25.570837020874023
2013-02-01,25.80252456665039
2013-02-04,25.724157333374023
2013-02-05,25.822956085205078
2013-02-06,25.805925369262695
2013-02-07,25.785484313964844
2013-02-08,25.942214965820312
2013-02-11,25.81273651123047
2013-02-12,25.836591720581055
2013-02-13,26.006942749023438
2013-02-14,25.67304801940918
2013-02-15,25.765047073364258
2013-02-19,26.05124282836914
2013-02-20,25.884292602539062
2013-02-21,25.836591720581055
2013-02-22,26.16368293762207
2013-02-25,25.80252456665039
2013-02-26,26.25226402282715
2013-02-27,26.47374153137207
2013-02-28,26.494178771972656
2013-03-01,26.729270935058594
2013-03-04,26.909854888916016
2013-03-05,27.097238540649414
2013-03-06,26.995033264160156
2013-03-07,26.73949432373047
2013-03-08,26.797422409057617
2013-03-11,26.991636276245117
2013-03-12,26.848527908325195
2013-03-13,26.889408111572266
2013-03-14,26.998435974121094
2013-03-15,26.923480987548828
2013-03-18,26.83490753173828
2013-03-19,26.9677791595459
2013-03-20,27.223316192626953
2013-03-21,27.00865936279297
2013-03-22,27.206274032592773
2013-03-25,26.991636276245117
2013-03-26,27.53771209716797
2013-03-27,27.324769973754883
2013-03-28,27.455280303955078
2013-04-01,27.451839447021484
2013-04-02,27.67852783203125
2013-04-03,27.60639762878418
2013-04-04,27.874286651611328
2013-04-05,28.011659622192383
2013-04-08,28.344806671142578
2013-04-09,28.090665817260742
2013-04-10,28.19025421142578
2013-04-11,28.31046485900879
2013-04-12,28.31046485900879
2013-04-15,27.812461853027344
2013-04-16,27.922372817993164
2013-04-17,27.898332595825195
2013-04-18,27.905202865600586
2013-04-19,28.351688385009766
2013-04-22,28.19025421142578
2013-04-23,28.011659622192383
2013-04-24,28.011659622192383
2013-04-25,27.9979305267334
2013-04-26,28.08722496032715
2013-04-29,28.32765007019043
2013-04-30,28.454727172851562
2013-05-01,28.197124481201172
2013-05-02,28.595535278320312
2013-05-03,28.815332412719727
2013-05-06,28.420373916625977
2013-05-07,28.619571685791016
2013-05-08,28.444406509399414
2013-05-09,28.121566772460938
2013-05-10,28.02541160583496
2013-05-13,28.00823211669922
2013-05-14,28.26581573486328
2013-05-15,28.69169807434082
2013-05-16,28.502792358398438
2013-05-17,29.004228591918945
2013-05-20,29.05575180053711
2013-05-21,28.787857055664062
2013-05-22,28.04257583618164
2013-05-23,27.29385757446289
2013-05-24,27.338504791259766
2013-05-28,28.2005672454834
2013-05-29,27.73689842224121
2013-05-30,28.052881240844727
2013-05-31,27.922372817993164
2013-06-03,27.942975997924805
2013-06-04,27.517114639282227
2013-06-05,27.101533889770508
2013-06-06,27.493059158325195
2013-06-07,27.541154861450195
2013-06-10,27.400327682495117
2013-06-11,27.31789779663086
2013-06-12,26.912635803222656
2013-06-13,27.469026565551758
2013-06-14,27.59610366821289
2013-06-17,27.71286392211914
2013-06-18,28.183391571044922
2013-06-19,27.829641342163086
2013-06-20,27.032840728759766
2013-06-21,27.335065841674805
2013-06-24,27.55487632751465
2013-06-25,27.815895080566406
2013-06-26,28.511640548706055
2013-06-27,28.535892486572266
2013-06-28,28.300493240356445
2013-07-01,27.88167381286621
2013-07-02,27.82974624633789
2013-07-03,27.805513381958008
2013-07-05,27.597843170166016
2013-07-08,27.82282829284668
2013-07-09,28.023591995239258
2013-07-10,28.26242446899414
2013-07-11,28.760873794555664
2013-07-12,28.99970054626465
2013-07-15,29.581228256225586
2013-07-16,29.196985244750977
2013-07-17,29.363149642944336
2013-07-18,29.750818252563477
2013-07-19,30.062358856201172
2013-07-22,29.813138961791992
2013-07-23,30.062358856201172
2013-07-24,29.754297256469727
2013-07-25,30.152360916137695
2013-07-26,30.197338104248047
2013-07-29,30.141958236694336
2013-07-30,30.169666290283203
2013-07-31,30.332353591918945
2013-08-01,30.630027770996094
2013-08-02,30.668100357055664
2013-08-05,30.270048141479492
2013-08-06,30.342729568481445
2013-08-07,30.41541862487793
2013-08-08,30.287349700927734
2013-08-09,29.916969299316406
2013-08-12,29.82005500793457
2013-08-13,29.7335147857666
2013-08-14,29.591611862182617
2013-08-15,29.003170013427734
2013-08-16,28.684715270996094
2013-08-19,28.418184280395508
2013-08-20,28.802410125732422
2013-08-21,28.542787551879883
2013-08-22,28.847400665283203
2013-08-23,29.075847625732422
2013-08-26,28.916635513305664
2013-08-27,28.99278450012207
2013-08-28,29.224693298339844
2013-08-29,29.065479278564453
2013-08-30,29.221233367919922
2013-09-03,28.868173599243164
2013-09-04,28.819717407226562
2013-09-05,28.660491943359375
2013-09-06,28.93739891052246
2013-09-09,28.90970230102539
2013-09-10,28.944316864013672
2013-09-11,29.058544158935547
2013-09-12,29.200468063354492
2013-09-13,29.311235427856445
2013-09-16,29.498136520385742
