Date,ITW
2010-11-05,34.149967193603516
2010-11-08,34.3194465637207
2010-11-09,33.987552642822266
2010-11-10,33.95930480957031
2010-11-11,33.84632110595703
2010-11-12,33.48617172241211
2010-11-15,33.895748138427734
2010-11-16,33.1966438293457
2010-11-17,33.09777069091797
2010-11-18,33.36613082885742
2010-11-19,33.39437484741211
2010-11-22,33.54267501831055
2010-11-23,32.914188385009766
2010-11-24,33.61328125
2010-11-26,33.281394958496094
2010-11-29,33.4720573425293
2010-11-30,33.634464263916016
2010-12-01,34.149967193603516
2010-12-02,34.32650375366211
2010-12-03,35.59760665893555
2010-12-06,35.47047805786133
2010-12-07,35.72471237182617
2010-12-08,35.70352554321289
2010-12-09,35.647029876708984
2010-12-10,36.056602478027344
2010-12-13,36.148406982421875
2010-12-14,36.30375289916992
2010-12-15,35.9436149597168
2010-12-16,36.473243713378906
2010-12-17,36.69922637939453
2010-12-20,37.221771240234375
2010-12-21,37.475990295410156
2010-12-22,37.8643684387207
2010-12-23,37.751380920410156
2010-12-27,37.807891845703125
2010-12-28,37.942047119140625
2010-12-29,38.0699577331543
2010-12-30,38.09129333496094
2010-12-31,37.94915008544922
2011-01-03,38.65269470214844
2011-01-04,38.41818618774414
2011-01-05,38.61008071899414
2011-01-06,38.55321502685547
2011-01-07,38.37555694580078
2011-01-10,38.638492584228516
2011-01-11,38.702457427978516
2011-01-12,39.398895263671875
2011-01-13,39.62632369995117
2011-01-14,39.768436431884766
2011-01-18,39.90347671508789
2011-01-19,39.09331130981445
2011-01-20,38.53900146484375
2011-01-21,38.8801155090332
2011-01-24,39.441532135009766
2011-01-25,39.02226257324219
2011-01-26,39.39179611206055
2011-01-27,39.29230499267578
2011-01-28,38.8801155090332
2011-01-31,38.013126373291016
2011-02-01,38.05576705932617
2011-02-02,38.041534423828125
2011-02-03,37.90651321411133
2011-02-04,38.55321502685547
2011-02-07,39.24966812133789
2011-02-08,39.27809524536133
2011-02-09,39.05066680908203
2011-02-10,39.590782165527344
2011-02-11,39.66184616088867
2011-02-14,39.597896575927734
2011-02-15,38.674034118652344
2011-02-16,38.951194763183594
2011-02-17,39.043575286865234
2011-02-18,39.01513671875
2011-02-22,37.90651321411133
2011-02-23,37.67910385131836
2011-02-24,37.82124710083008
2011-02-25,38.062862396240234
2011-02-28,38.446624755859375
2011-03-01,37.9989013671875
2011-03-02,38.3897705078125
2011-03-03,39.1146354675293
2011-03-04,39.008033752441406
2011-03-07,38.92277526855469
2011-03-08,39.590782165527344
2011-03-09,39.69026565551758
2011-03-10,38.64561080932617
2011-03-11,38.80906295776367
2011-03-14,38.63138961791992
2011-03-15,38.35423278808594
2011-03-16,37.707550048828125
2011-03-17,38.19789123535156
2011-03-18,38.37555694580078
2011-03-21,39.08620834350586
2011-03-22,38.89433288574219
2011-03-23,38.8516845703125
2011-03-24,39.08620834350586
2011-03-25,39.06488800048828
2011-03-28,38.56742858886719
2011-03-29,38.91069793701172
2011-03-30,38.29568099975586
2011-03-31,38.417259216308594
2011-04-01,38.72477340698242
2011-04-04,39.15383529663086
2011-04-05,38.967899322509766
2011-04-06,38.939292907714844
2011-04-07,38.853492736816406
2011-04-08,38.853492736816406
2011-04-11,38.846336364746094
2011-04-12,38.331424713134766
2011-04-13,38.12405014038086
2011-04-14,38.03822326660156
2011-04-15,38.12405014038086
2011-04-18,37.616302490234375
2011-04-19,37.83083724975586
2011-04-20,38.51738357543945
2011-04-21,38.667537689208984
2011-04-25,38.91069793701172
2011-04-26,41.28495788574219
2011-04-27,41.242042541503906
2011-04-28,41.721195220947266
2011-04-29,41.77124786376953
2011-05-02,41.49950408935547
2011-05-03,41.699745178222656
2011-05-04,41.30641555786133
2011-05-05,41.0489616394043
2011-05-06,41.5853157043457
2011-05-09,41.485191345214844
2011-05-10,41.68544387817383
2011-05-11,41.54241943359375
2011-05-12,41.71403884887695
2011-05-13,41.44228744506836
2011-05-16,41.05610275268555
2011-05-17,40.74861526489258
2011-05-18,41.29926300048828
2011-05-19,41.22774887084961
2011-05-20,40.82727813720703
2011-05-23,40.4339485168457
2011-05-24,40.41249084472656
2011-05-25,40.791526794433594
2011-05-26,40.755760192871094
2011-05-27,40.791526794433594
2011-05-31,40.991756439208984
2011-06-01,40.233707427978516
2011-06-02,40.398189544677734
2011-06-03,40.10498809814453
2011-06-06,39.88328170776367
2011-06-07,39.84036636352539
2011-06-08,39.43274688720703
2011-06-09,39.57578659057617
2011-06-10,39.0751838684082
2011-06-13,39.01081466674805
2011-06-14,39.72595977783203
2011-06-15,38.83203887939453
2011-06-16,39.0751838684082
2011-06-17,39.282569885253906
2011-06-20,39.06086730957031
2011-06-21,39.71879959106445
2011-06-22,39.64729309082031
2011-06-23,39.2468147277832
2011-06-24,38.867794036865234
2011-06-27,39.15383529663086
2011-06-28,39.571224212646484
2011-06-29,39.707950592041016
2011-06-30,40.6506233215332
2011-07-01,41.45658493041992
2011-07-05,41.48537826538086
2011-07-06,41.823585510253906
2011-07-07,42.47123336791992
2011-07-08,42.39208221435547
2011-07-11,41.83797836303711
2011-07-12,41.44938659667969
2011-07-13,41.535743713378906
2011-07-14,40.88810348510742
2011-07-15,41.08238983154297
2011-07-18,40.535491943359375
2011-07-19,40.74418258666992
2011-07-20,40.715396881103516
2011-07-21,40.988834381103516
2011-07-22,40.99604034423828
2011-07-25,41.024810791015625
2011-07-26,37.66426086425781
2011-07-27,36.49850082397461
2011-07-28,35.82925796508789
2011-07-29,35.83646011352539
2011-08-01,35.90840530395508
2011-08-02,34.78582763671875
2011-08-03,35.16722106933594
2011-08-04,33.46174621582031
2011-08-05,33.33942413330078
2011-08-08,30.87116813659668
2011-08-09,31.936172485351562
2011-08-10,30.45379066467285
2011-08-11,32.260005950927734
2011-08-12,32.447113037109375
2011-08-15,32.59103012084961
2011-08-16,32.21683120727539
2011-08-17,31.69870948791504
2011-08-18,29.806150436401367
2011-08-19,29.762977600097656
2011-08-22,30.252304077148438
2011-08-23,31.540390014648438
2011-08-24,32.18804168701172
2011-08-25,31.353300094604492
2011-08-26,32.231231689453125
2011-08-29,33.42576599121094
2011-08-30,33.40419006347656
2011-08-31,33.49053955078125
2011-09-01,32.53345489501953
2011-09-02,31.425251007080078
2011-09-06,31.23097038269043
2011-09-07,32.38234329223633
2011-09-08,31.770673751831055
2011-09-09,30.590511322021484
2011-09-12,30.482574462890625
2011-09-13,31.2381591796875
2011-09-14,32.23841094970703
2011-09-15,32.8140983581543
2011-09-16,32.66297912597656
2011-09-19,32.46150588989258
2011-09-20,32.38234329223633
2011-09-21,31.410863876342773
2011-09-22,30.281082153320312
2011-09-23,30.698457717895508
2011-09-26,31.720298767089844
2011-09-27,32.35355758666992
2011-09-28,31.16387176513672
2011-09-29,31.337970733642578
2011-09-30,30.17729377746582
2011-10-03,29.125457763671875
2011-10-04,30.358665466308594
2011-10-05,31.084077835083008
2011-10-06,31.809478759765625
2011-10-07,31.30168342590332
2011-10-10,32.636474609375
2011-10-11,32.45512008666992
2011-10-12,33.38364791870117
2011-10-13,33.14426040649414
2011-10-14,34.01475143432617
2011-10-17,32.95563888549805
2011-10-18,33.9639778137207
2011-10-19,33.52146911621094
2011-10-20,33.753597259521484
2011-10-21,34.355716705322266
2011-10-24,34.98680877685547
2011-10-25,33.115238189697266
2011-10-26,33.57224655151367
2011-10-27,35.67595672607422
2011-10-28,35.63968276977539
2011-10-31,35.276981353759766
2011-11-01,33.84065246582031
2011-11-02,34.71840286254883
2011-11-03,35.92259979248047
2011-11-04,35.71223831176758
2011-11-07,36.06769561767578
2011-11-08,35.53086853027344
2011-11-09,33.4706916809082
2011-11-10,33.5069694519043
2011-11-11,34.04377746582031
2011-11-14,33.61577606201172
2011-11-15,33.543235778808594
2011-11-16,32.962894439697266
2011-11-17,32.1939582824707
2011-11-18,32.60020065307617
2011-11-21,31.76596450805664
2011-11-22,31.954578399658203
2011-11-23,30.830163955688477
2011-11-25,30.888216018676758
2011-11-28,31.700695037841797
2011-11-29,31.475799560546875
2011-11-30,32.962894439697266
2011-12-01,32.73076629638672
2011-12-02,33.332862854003906
2011-12-05,34.116310119628906
2011-12-06,34.23237991333008
2011-12-07,34.46450424194336
2011-12-08,33.60127639770508
2011-12-09,34.18885803222656
2011-12-12,33.920448303222656
2011-12-13,33.68105697631836
2011-12-14,33.23855972290039
2011-12-15,33.187774658203125
2011-12-16,33.369144439697266
2011-12-19,33.093482971191406
2011-12-20,34.26138687133789
2011-12-21,33.87693405151367
2011-12-22,34.07278823852539
2011-12-23,34.616851806640625
2011-12-27,34.72566223144531
2011-12-28,33.92165756225586
2011-12-29,34.287113189697266
2011-12-30,34.140933990478516
2012-01-03,35.105743408203125
2012-01-04,35.2884635925293
2012-01-05,35.376182556152344
2012-01-06,34.93031692504883
2012-01-09,34.99610900878906
2012-01-10,35.580833435058594
2012-01-11,35.85127258300781
2012-01-12,36.1801872253418
2012-01-13,36.085166931152344
2012-01-17,37.247318267822266
2012-01-18,37.057273864746094
2012-01-19,37.437347412109375
2012-01-20,37.62009811401367
2012-01-23,37.67854690551758
2012-01-24,37.95629119873047
2012-01-25,38.606815338134766
2012-01-26,38.74568557739258
2012-01-27,38.57026290893555
2012-01-30,38.88455581665039
2012-01-31,38.76030349731445
2012-02-01,40.12710189819336
2012-02-02,40.18557357788086
2012-02-03,40.63874816894531
2012-02-06,40.6241340637207
2012-02-07,40.777626037597656
2012-02-08,40.931114196777344
2012-02-09,41.17962646484375
2012-02-10,40.719146728515625
2012-02-13,40.89456558227539
2012-02-14,40.90918731689453
2012-02-15,40.52180862426758
2012-02-16,41.238094329833984
2012-02-17,41.06999969482422
2012-02-21,41.340423583984375
2012-02-22,41.09190368652344
2012-02-23,41.17962646484375
2012-02-24,40.872650146484375
2012-02-27,41.12845993041992
2012-02-28,40.938419342041016
2012-02-29,40.70454025268555
2012-03-01,40.843406677246094
2012-03-02,40.565650939941406
2012-03-05,40.46332931518555
2012-03-06,39.1915397644043
2012-03-07,39.64470291137695
2012-03-08,40.18557357788086
2012-03-09,40.52180862426758
2012-03-12,40.682613372802734
2012-03-13,41.43544387817383
2012-03-14,41.62547302246094
2012-03-15,42.305240631103516
2012-03-16,42.327144622802734
2012-03-19,42.451419830322266
2012-03-20,41.8009033203125
2012-03-21,41.75704574584961
2012-03-22,41.35504150390625
2012-03-23,41.59625244140625
2012-03-26,42.26868438720703
2012-03-27,42.24674606323242
2012-03-28,41.75397872924805
2012-03-29,41.776039123535156
2012-03-30,42.01140213012695
2012-04-02,42.048160552978516
2012-04-03,41.878997802734375
2012-04-04,41.48920440673828
2012-04-05,41.415653228759766
2012-04-09,40.82726287841797
2012-04-10,40.26827621459961
2012-04-11,40.71692657470703
2012-04-12,41.69512939453125
2012-04-13,40.31977081298828
2012-04-16,40.56246566772461
2012-04-17,41.01848220825195
2012-04-18,41.128814697265625
2012-04-19,40.75370788574219
2012-04-20,41.03318405151367
2012-04-23,40.61395263671875
2012-04-24,41.68778991699219
2012-04-25,42.32766342163086
2012-04-26,42.364437103271484
2012-04-27,42.739532470703125
2012-04-30,42.20262908935547
2012-05-01,42.19527053833008
2012-05-02,42.460052490234375
2012-05-03,42.16585159301758
2012-05-04,41.50391387939453
2012-05-07,41.74662399291992
2012-05-08,41.57746887207031
2012-05-09,41.025848388671875
2012-05-10,41.43035888671875
2012-05-11,41.474483489990234
2012-05-14,41.025848388671875
2012-05-15,40.72428512573242
2012-05-16,40.37125015258789
2012-05-17,39.54750442504883
2012-05-18,39.38569641113281
2012-05-21,40.00350570678711
2012-05-22,40.18736267089844
2012-05-23,40.52569580078125
2012-05-24,41.003761291503906
2012-05-25,41.400936126708984
2012-05-29,42.070228576660156
2012-05-30,41.18764877319336
2012-05-31,41.29796600341797
2012-06-01,40.34183120727539
2012-06-04,40.018211364746094
2012-06-05,39.85639953613281
2012-06-06,40.66545104980469
2012-06-07,41.08467483520508
2012-06-08,41.19500732421875
2012-06-11,40.46685791015625
2012-06-12,40.80518341064453
2012-06-13,40.09910202026367
2012-06-14,39.77549362182617
2012-06-15,40.069698333740234
2012-06-18,40.032920837402344
2012-06-19,40.76105499267578
2012-06-20,40.40066909790039
2012-06-21,39.12090301513672
2012-06-22,39.47395324707031
2012-06-25,38.4369010925293
2012-06-26,38.164756774902344
2012-06-27,38.20919418334961
2012-06-28,37.7277946472168
2012-06-29,39.172019958496094
2012-07-02,38.557308197021484
2012-07-03,38.89798355102539
2012-07-05,39.0387077331543
2012-07-06,38.557308197021484
2012-07-09,38.735069274902344
2012-07-10,37.94258117675781
2012-07-11,37.24637985229492
2012-07-12,37.06122589111328
2012-07-13,37.58708572387695
2012-07-16,37.36488723754883
2012-07-17,37.40191650390625
2012-07-18,39.06093978881836
2012-07-19,39.72751235961914
2012-07-20,39.468284606933594
2012-07-23,39.67565155029297
2012-07-24,38.7276496887207
2012-07-25,39.031288146972656
2012-07-26,39.668243408203125
2012-07-27,40.934722900390625
2012-07-30,40.4236946105957
2012-07-31,40.24592971801758
2012-08-01,39.98671340942383
2012-08-02,39.75712585449219
2012-08-03,41.1939582824707
2012-08-06,41.156925201416016
2012-08-07,41.86051940917969
2012-08-08,42.12712860107422
2012-08-09,42.06789779663086
2012-08-10,42.445621490478516
2012-08-13,42.667808532714844
2012-08-14,42.3641471862793
2012-08-15,42.66039276123047
2012-08-16,44.1934928894043
2012-08-17,44.43791580200195
2012-08-20,43.904659271240234
2012-08-21,43.756534576416016
2012-08-22,43.519527435302734
2012-08-23,43.60841369628906
2012-08-24,44.20091247558594
2012-08-27,44.51198196411133
2012-08-28,43.9491081237793
2012-08-29,43.904659271240234
2012-08-30,43.638031005859375
2012-08-31,43.91208267211914
2012-09-04,43.638031005859375
2012-09-05,43.289939880371094
2012-09-06,44.223148345947266
2012-09-07,44.88229751586914
2012-09-10,44.726768493652344
2012-09-11,44.67491912841797
2012-09-12,45.237796783447266
2012-09-13,45.45258712768555
2012-09-14,45.267417907714844
2012-09-17,45.31185531616211
2012-09-18,45.42296600341797
2012-09-19,45.32667541503906
2012-09-20,45.237796783447266
2012-09-21,45.037837982177734
2012-09-24,44.8971061706543
2012-09-25,44.25277328491211
2012-09-26,43.72353744506836
2012-09-27,44.096221923828125
2012-09-28,44.32730484008789
2012-10-01,44.4018440246582
2012-10-02,43.83534622192383
2012-10-03,44.61799240112305
2012-10-04,45.16957092285156
2012-10-05,45.21428298950195
2012-10-08,45.01303482055664
2012-10-09,44.029144287109375
2012-10-10,43.440311431884766
2012-10-11,43.552093505859375
2012-10-12,43.64155197143555
2012-10-15,43.88007736206055
2012-10-16,44.43165588378906
2012-10-17,44.85652160644531
2012-10-18,45.2813835144043
2012-10-19,45.311187744140625
2012-10-22,45.1397590637207
2012-10-23,45.266456604003906
2012-10-24,44.826698303222656
2012-10-25,45.072669982910156
2012-10-26,44.9235725402832
2012-10-31,45.713687896728516
2012-11-01,46.30253219604492
2012-11-02,46.22800064086914
2012-11-05,46.45906448364258
2012-11-06,46.921199798583984
2012-11-07,46.019287109375
2012-11-08,44.98322296142578
2012-11-09,45.05030822753906
2012-11-12,45.400634765625
2012-11-13,45.341007232666016
2012-11-14,44.386932373046875
2012-11-15,43.790626525878906
2012-11-16,43.88007736206055
2012-11-19,44.386932373046875
2012-11-20,44.610538482666016
2012-11-21,44.550899505615234
2012-11-23,45.18447494506836
2012-11-26,45.124847412109375
2012-11-27,45.124847412109375
2012-11-28,45.810585021972656
2012-11-29,46.086368560791016
2012-11-30,45.892578125
2012-12-03,45.51988983154297
2012-12-04,45.58697509765625
2012-12-05,45.9969367980957
2012-12-06,45.87766647338867
2012-12-07,45.594417572021484
2012-12-10,46.19071960449219
2012-12-11,46.108741760253906
2012-12-12,46.29507827758789
2012-12-13,46.2503547668457
2012-12-14,44.86292266845703
2012-12-17,45.192909240722656
2012-12-18,46.340354919433594
2012-12-19,46.040367126464844
2012-12-20,46.415348052978516
2012-12-21,45.96537780761719
2012-12-24,45.80788040161133
2012-12-26,45.74789810180664
2012-12-27,45.51538848876953
2012-12-28,45.0129280090332
2012-12-31,45.60538101196289
2013-01-02,46.482852935791016
2013-01-03,46.67033386230469
2013-01-04,46.7978401184082
2013-01-07,46.69283676147461
2013-01-08,46.6628303527832
2013-01-09,46.400352478027344
2013-01-10,47.067832946777344
2013-01-11,46.91783142089844
2013-01-14,47.15781784057617
2013-01-15,46.96281433105469
2013-01-16,46.71533966064453
2013-01-17,47.47279739379883
2013-01-18,47.78779220581055
2013-01-22,47.73529815673828
2013-01-23,47.945281982421875
2013-01-24,48.6202507019043
2013-01-25,48.74024963378906
2013-01-28,49.07772445678711
2013-01-29,48.10276794433594
2013-01-30,47.66778564453125
2013-01-31,47.12031173706055
2013-02-01,47.17281723022461
2013-02-04,46.340354919433594
2013-02-05,47.127811431884766
2013-02-06,46.70033645629883
2013-02-07,46.55034637451172
2013-02-08,47.03780746459961
2013-02-11,47.09780502319336
2013-02-12,47.26280975341797
2013-02-13,47.660282135009766
2013-02-14,47.772789001464844
2013-02-15,47.4353141784668
2013-02-19,48.14027404785156
2013-02-20,47.33779525756836
2013-02-21,46.212852478027344
2013-02-22,46.107872009277344
2013-02-25,44.825416564941406
2013-02-26,45.057899475097656
2013-02-27,46.085357666015625
2013-02-28,46.12285614013672
2013-03-01,46.1978645324707
2013-03-04,46.15286636352539
2013-03-05,46.722835540771484
2013-03-06,46.955322265625
2013-03-07,46.62534713745117
2013-03-08,46.82782745361328
2013-03-11,46.86531448364258
2013-03-12,45.94287109375
2013-03-13,45.987876892089844
2013-03-14,45.935386657714844
2013-03-15,46.67033386230469
2013-03-18,46.737831115722656
2013-03-19,46.86531448364258
2013-03-20,47.367801666259766
2013-03-21,46.9028434753418
2013-03-22,46.69283676147461
2013-03-25,46.07786178588867
2013-03-26,46.040122985839844
2013-03-27,45.74582290649414
2013-03-28,45.98731231689453
2013-04-01,45.9420280456543
2013-04-02,45.92695236206055
2013-04-03,46.10805130004883
2013-04-04,46.575923919677734
2013-04-05,46.46273422241211
2013-04-08,46.711761474609375
2013-04-09,46.892860412597656
2013-04-10,47.22490310668945
2013-04-11,47.95689392089844
2013-04-12,47.8738899230957
2013-04-15,46.43254089355469
2013-04-16,47.360748291015625
2013-04-17,46.062774658203125
2013-04-18,45.655269622802734
2013-04-19,45.655269622802734
2013-04-22,45.86656951904297
2013-04-23,47.360748291015625
2013-04-24,48.44740676879883
2013-04-25,49.18693542480469
2013-04-26,48.58324432373047
2013-04-29,48.922828674316406
2013-04-30,48.71908950805664
2013-05-01,48.19838333129883
2013-05-02,48.68888854980469
2013-05-03,49.5869026184082
2013-05-06,49.61709213256836
2013-05-07,50.371726989746094
2013-05-08,51.118812561035156
2013-05-09,51.42821502685547
2013-05-10,51.54140090942383
2013-05-13,51.53385543823242
2013-05-14,52.35639572143555
2013-05-15,52.960086822509766
2013-05-16,52.75637435913086
2013-05-17,53.41289520263672
2013-05-20,53.57891082763672
2013-05-21,53.699649810791016
2013-05-22,53.4279899597168
2013-05-23,53.02801513671875
2013-05-24,52.99782943725586
2013-05-28,53.17142105102539
2013-05-29,52.95256805419922
2013-05-30,53.24686050415039
2013-05-31,52.92238998413086
2013-06-03,53.52607727050781
2013-06-04,52.854454040527344
2013-06-05,52.205474853515625
2013-06-06,52.514869689941406
2013-06-07,53.35251998901367
2013-06-10,53.216678619384766
2013-06-11,52.899742126464844
2013-06-12,52.37150192260742
2013-06-13,53.19404602050781
2013-06-14,53.005393981933594
2013-06-17,53.329891204833984
2013-06-18,53.827938079833984
2013-06-19,53.1412353515625
2013-06-20,52.11492156982422
2013-06-21,51.639495849609375
2013-06-24,50.673580169677734
2013-06-25,51.17917251586914
2013-06-26,51.8697624206543
2013-06-27,52.96255111694336
2013-06-28,52.49205017089844
2013-07-01,52.780426025390625
2013-07-02,52.49205017089844
2013-07-03,52.18849563598633
2013-07-05,53.09918975830078
2013-07-08,53.68349838256836
2013-07-09,53.98705291748047
2013-07-10,54.02499771118164
2013-07-11,54.79906463623047
2013-07-12,54.54103088378906
2013-07-15,54.677635192871094
2013-07-16,54.229888916015625
2013-07-17,54.32855987548828
2013-07-18,55.17090606689453
2013-07-19,55.61862564086914
2013-07-22,55.90704345703125
2013-07-23,54.336143493652344
2013-07-24,54.19197082519531
2013-07-25,54.83700942993164
2013-07-26,54.616939544677734
2013-07-29,54.35892105102539
2013-07-30,54.60174560546875
2013-07-31,54.6700553894043
2013-08-01,55.92220687866211
2013-08-02,56.347171783447266
2013-08-05,55.96015548706055
2013-08-06,55.755252838134766
2013-08-07,55.80837631225586
2013-08-08,55.80837631225586
2013-08-09,55.626251220703125
2013-08-12,55.79319381713867
2013-08-13,56.13470458984375
2013-08-14,55.831146240234375
2013-08-15,55.09503173828125
2013-08-16,54.96601486206055
2013-08-19,54.761138916015625
2013-08-20,54.90530014038086
2013-08-21,54.63969802856445
2013-08-22,55.30751419067383
2013-08-23,55.6110725402832
2013-08-26,55.39100646972656
2013-08-27,54.267852783203125
2013-08-28,54.336143493652344
2013-08-29,54.45758056640625
2013-08-30,54.23748779296875
2013-09-03,54.25266647338867
2013-09-04,55.261985778808594
2013-09-05,55.07224655151367
2013-09-06,55.30751419067383
2013-09-09,55.82355880737305
2013-09-10,56.48379898071289
2013-09-11,56.40032958984375
2013-09-12,56.111934661865234
2013-09-13,56.438270568847656
2013-09-16,56.99222183227539
