Date,MSCI
2010-12-17,33.398319244384766
2010-12-20,33.22969055175781
2010-12-21,34.19709777832031
2010-12-22,35.43967819213867
2010-12-23,35.50180435180664
2010-12-27,35.51955032348633
2010-12-28,35.08464813232422
2010-12-29,35.3154296875
2010-12-30,34.97814178466797
2010-12-31,34.57875061035156
2011-01-03,35.013648986816406
2011-01-04,34.43674087524414
2011-01-05,34.89826202392578
2011-01-06,34.63199996948242
2011-01-07,34.401241302490234
2011-01-10,34.29473114013672
2011-01-11,34.67637634277344
2011-01-12,35.2532844543457
2011-01-13,32.61728286743164
2011-01-14,32.32439422607422
2011-01-18,32.209014892578125
2011-01-19,31.277088165283203
2011-01-20,31.17057991027832
2011-01-21,31.507843017578125
2011-01-24,31.507843017578125
2011-01-25,31.197202682495117
2011-01-26,30.97532844543457
2011-01-27,30.913192749023438
2011-01-28,30.176523208618164
2011-01-31,30.380647659301758
2011-02-01,30.74456024169922
2011-02-02,30.77117919921875
2011-02-03,30.274158477783203
2011-02-04,30.886558532714844
2011-02-07,32.031497955322266
2011-02-08,31.774118423461914
2011-02-09,31.907251358032227
2011-02-10,31.95162010192871
2011-02-11,32.04924774169922
2011-02-14,32.191261291503906
2011-02-15,31.960491180419922
2011-02-16,32.146881103515625
2011-02-17,32.29776382446289
2011-02-18,32.77703857421875
2011-02-22,32.29776382446289
2011-02-23,31.916122436523438
2011-02-24,31.95162010192871
2011-02-25,32.040367126464844
2011-02-28,31.507843017578125
2011-03-01,30.877696990966797
2011-03-02,31.07295036315918
2011-03-03,31.711978912353516
2011-03-04,31.285961151123047
2011-03-07,31.028564453125
2011-03-08,31.472341537475586
2011-03-09,31.507843017578125
2011-03-10,30.700178146362305
2011-03-11,31.285961151123047
2011-03-14,31.099578857421875
2011-03-15,30.389543533325195
2011-03-16,30.096647262573242
2011-03-17,30.460538864135742
2011-03-18,31.11732292175293
2011-03-21,31.729734420776367
2011-03-22,31.543350219726562
2011-03-23,31.640981674194336
2011-03-24,31.960491180419922
2011-03-25,32.448638916015625
2011-03-28,32.35990524291992
2011-03-29,32.57290267944336
2011-03-30,32.191261291503906
2011-03-31,32.67940902709961
2011-04-01,33.886470794677734
2011-04-04,33.92196273803711
2011-04-05,33.247432708740234
2011-04-06,33.362823486328125
2011-04-07,33.21192932128906
2011-04-08,32.5196533203125
2011-04-11,32.342140197753906
2011-04-12,32.10249710083008
2011-04-13,31.711978912353516
2011-04-14,31.01970100402832
2011-04-15,30.913192749023438
2011-04-18,30.05227279663086
2011-04-19,30.18539810180664
2011-04-20,30.13215446472168
2011-04-21,30.229780197143555
2011-04-25,30.407289505004883
2011-04-26,30.70905876159668
2011-04-27,31.29483413696289
2011-04-28,31.445716857910156
2011-04-29,31.481225967407227
2011-05-02,31.383604049682617
2011-05-03,31.037450790405273
2011-05-04,31.747480392456055
2011-05-05,32.49302673339844
2011-05-06,33.21192932128906
2011-05-09,33.398319244384766
2011-05-10,33.72669982910156
2011-05-11,33.54918670654297
2011-05-12,33.68231964111328
2011-05-13,32.83916473388672
2011-05-16,32.56403732299805
2011-05-17,32.200130462646484
2011-05-18,32.93680191040039
2011-05-19,32.65279006958008
2011-05-20,32.448638916015625
2011-05-23,32.200130462646484
2011-05-24,32.25338363647461
2011-05-25,32.49302673339844
2011-05-26,32.70602798461914
2011-05-27,32.874671936035156
2011-05-31,33.52256774902344
2011-06-01,32.88353729248047
2011-06-02,33.05217361450195
2011-06-03,32.42201614379883
2011-06-06,32.08475112915039
2011-06-07,32.52853012084961
2011-06-08,32.280006408691406
2011-06-09,32.803646087646484
2011-06-10,32.86579513549805
2011-06-13,33.15869903564453
2011-06-14,33.52256774902344
2011-06-15,33.389427185058594
2011-06-16,33.65570068359375
2011-06-17,33.10542297363281
2011-06-20,33.247432708740234
2011-06-21,33.89533615112305
2011-06-22,33.55807876586914
2011-06-23,33.140933990478516
2011-06-24,32.7326545715332
2011-06-27,33.35393142700195
2011-06-28,33.65570068359375
2011-06-29,33.63794708251953
2011-06-30,33.44268035888672
2011-07-01,33.646827697753906
2011-07-05,33.73558044433594
2011-07-06,34.259220123291016
2011-07-07,34.392356872558594
2011-07-08,34.51663589477539
2011-07-11,33.469322204589844
2011-07-12,33.504825592041016
2011-07-13,33.62907409667969
2011-07-14,32.97230529785156
2011-07-15,32.990047454833984
2011-07-18,32.3953857421875
2011-07-19,33.19417190551758
2011-07-20,33.282920837402344
2011-07-21,33.886470794677734
2011-07-22,33.664588928222656
2011-07-25,33.48705291748047
2011-07-26,32.9456787109375
2011-07-27,31.463462829589844
2011-07-28,31.862863540649414
2011-07-29,31.498977661132812
2011-08-01,31.765241622924805
2011-08-02,30.540416717529297
2011-08-03,30.993070602416992
2011-08-04,30.14102554321289
2011-08-05,29.262365341186523
2011-08-08,26.945871353149414
2011-08-09,29.90138816833496
2011-08-10,28.676586151123047
2011-08-11,29.90138816833496
2011-08-12,29.848142623901367
2011-08-15,31.179466247558594
2011-08-16,30.735687255859375
2011-08-17,30.220897674560547
2011-08-18,28.605573654174805
2011-08-19,27.806781768798828
2011-08-22,27.895532608032227
2011-08-23,29.413230895996094
2011-08-24,29.155851364135742
2011-08-25,28.987215042114258
2011-08-26,29.803756713867188
2011-08-29,31.277088165283203
2011-08-30,30.584793090820312
2011-08-31,30.68243408203125
2011-09-01,30.034521102905273
2011-09-02,28.836339950561523
2011-09-06,28.108549118041992
2011-09-07,29.652881622314453
2011-09-08,28.791961669921875
2011-09-09,28.126300811767578
2011-09-12,28.56119728088379
2011-09-13,28.756450653076172
2011-09-14,29.413230895996094
2011-09-15,28.89846420288086
2011-09-16,28.942838668823242
2011-09-19,27.806781768798828
2011-09-20,27.46063995361328
2011-09-21,26.33345603942871
2011-09-22,25.907438278198242
2011-09-23,26.33345603942871
2011-09-26,28.0552921295166
2011-09-27,28.578943252563477
2011-09-28,27.81566619873047
2011-09-29,28.303810119628906
2011-09-30,26.919233322143555
2011-10-03,24.798004150390625
2011-10-04,25.605674743652344
2011-10-05,26.45771598815918
2011-10-06,26.99911117553711
2011-10-07,26.62635040283203
2011-10-10,27.185495376586914
2011-10-11,27.43401527404785
2011-10-12,28.641075134277344
2011-10-13,28.80971336364746
2011-10-14,29.14698028564453
2011-10-17,27.93991470336914
2011-10-18,28.676586151123047
2011-10-19,28.23280906677246
2011-10-20,28.383682250976562
2011-10-21,28.92508888244629
2011-10-24,29.599618911743164
2011-10-25,28.676586151123047
2011-10-26,28.987215042114258
2011-10-27,30.5137882232666
2011-10-28,30.229780197143555
2011-10-31,29.635114669799805
2011-11-01,27.931041717529297
2011-11-02,29.235721588134766
2011-11-03,30.265268325805664
2011-11-04,30.220897674560547
2011-11-07,30.646928787231445
2011-11-08,31.037450790405273
2011-11-09,29.812637329101562
2011-11-10,29.963512420654297
2011-11-11,30.549293518066406
2011-11-14,29.945764541625977
2011-11-15,30.229780197143555
2011-11-16,29.288986206054688
2011-11-17,29.111467361450195
2011-11-18,28.93396759033203
2011-11-21,28.401439666748047
2011-11-22,28.383682250976562
2011-11-23,27.868911743164062
2011-11-25,27.709152221679688
2011-11-28,28.791961669921875
2011-11-29,28.56119728088379
2011-11-30,29.954641342163086
2011-12-01,29.99901580810547
2011-12-02,30.08777618408203
2011-12-05,30.149892807006836
2011-12-06,30.176523208618164
2011-12-07,29.635114669799805
2011-12-08,28.6322021484375
2011-12-09,29.52861785888672
2011-12-12,29.413230895996094
2011-12-13,28.92508888244629
2011-12-14,28.250558853149414
2011-12-15,28.65882682800293
2011-12-16,28.854082107543945
2011-12-19,28.516815185546875
2011-12-20,29.342241287231445
2011-12-21,29.164730072021484
2011-12-22,29.111467361450195
2011-12-23,29.652881622314453
2011-12-27,29.652881622314453
2011-12-28,28.729833602905273
2011-12-29,29.0848445892334
2011-12-30,29.226858139038086
2012-01-03,29.120351791381836
2012-01-04,28.712078094482422
2012-01-05,29.040462493896484
2012-01-06,29.377735137939453
2012-01-09,29.262365341186523
2012-01-10,29.750511169433594
2012-01-11,29.71500587463379
2012-01-12,29.679502487182617
2012-01-13,29.013843536376953
2012-01-17,28.73870849609375
2012-01-18,28.56119728088379
2012-01-19,28.88958740234375
2012-01-20,28.82746124267578
2012-01-23,28.74758529663086
2012-01-24,28.303810119628906
2012-01-25,28.783084869384766
2012-01-26,28.97834587097168
2012-01-27,29.164730072021484
2012-01-30,28.942838668823242
2012-01-31,28.916215896606445
2012-02-01,29.7860107421875
2012-02-02,29.306734085083008
2012-02-03,30.34516143798828
2012-02-06,30.558168411254883
2012-02-07,30.824432373046875
2012-02-08,30.9398136138916
2012-02-09,31.356966018676758
2012-02-10,30.92206382751465
2012-02-13,30.83331871032715
2012-02-14,30.948694229125977
2012-02-15,30.318531036376953
2012-02-16,30.74456024169922
2012-02-17,30.265268325805664
2012-02-21,30.655794143676758
2012-02-22,30.71793556213379
2012-02-23,30.194276809692383
2012-02-24,30.558168411254883
2012-02-27,31.339214324951172
2012-02-28,31.250465393066406
2012-02-29,31.401329040527344
2012-03-01,31.534469604492188
2012-03-02,31.13507652282715
2012-03-05,31.13507652282715
2012-03-06,30.46940803527832
2012-03-07,30.886558532714844
2012-03-08,32.17350387573242
2012-03-09,32.48414993286133
2012-03-12,32.41313934326172
2012-03-13,33.45155334472656
2012-03-14,33.185306549072266
2012-03-15,33.55807876586914
2012-03-16,33.52256774902344
2012-03-19,33.469322204589844
2012-03-20,33.53144454956055
2012-03-21,33.38056182861328
2012-03-22,32.8480339050293
2012-03-23,33.01667022705078
2012-03-26,33.4249382019043
2012-03-27,33.16755676269531
2012-03-28,32.89242172241211
2012-03-29,32.954559326171875
2012-03-30,32.67052459716797
2012-04-02,33.10542297363281
2012-04-03,33.49595260620117
2012-04-04,32.85691452026367
2012-04-05,32.9456787109375
2012-04-09,32.62615203857422
2012-04-10,31.640981674194336
2012-04-11,31.676475524902344
2012-04-12,32.32439422607422
2012-04-13,31.694225311279297
2012-04-16,31.75636100769043
2012-04-17,32.209014892578125
2012-04-18,31.694225311279297
2012-04-19,31.507843017578125
2012-04-20,31.436840057373047
2012-04-23,31.188335418701172
2012-04-24,31.587722778320312
2012-04-25,32.031497955322266
2012-04-26,32.67052459716797
2012-04-27,32.68828582763672
2012-04-30,32.47526931762695
2012-05-01,32.59065246582031
2012-05-02,31.241592407226562
2012-05-03,32.146881103515625
2012-05-04,31.08182716369629
2012-05-07,30.478286743164062
2012-05-08,30.496049880981445
2012-05-09,30.336288452148438
2012-05-10,30.105520248413086
2012-05-11,30.070035934448242
2012-05-14,29.262365341186523
2012-05-15,29.14698028564453
2012-05-16,29.200223922729492
2012-05-17,28.73870849609375
2012-05-18,29.111467361450195
2012-05-21,29.599618911743164
2012-05-22,30.238649368286133
2012-05-23,30.007896423339844
2012-05-24,29.90138816833496
2012-05-25,30.265268325805664
2012-05-29,30.753429412841797
2012-05-30,30.35403060913086
2012-05-31,30.007896423339844
2012-06-01,29.626251220703125
2012-06-04,29.40435791015625
2012-06-05,29.466495513916016
2012-06-06,29.7860107421875
2012-06-07,29.750511169433594
2012-06-08,29.493118286132812
2012-06-11,28.89846420288086
2012-06-12,28.587820053100586
2012-06-13,28.108549118041992
2012-06-14,28.365934371948242
2012-06-15,28.534570693969727
2012-06-18,28.33043670654297
2012-06-19,28.783084869384766
2012-06-20,29.14698028564453
2012-06-21,28.401439666748047
2012-06-22,28.97834587097168
2012-06-25,28.046422958374023
2012-06-26,28.21505355834961
2012-06-27,28.570068359375
2012-06-28,29.013843536376953
2012-06-29,30.194276809692383
2012-07-02,30.425037384033203
2012-07-03,30.35403060913086
2012-07-05,30.238649368286133
2012-07-06,30.41615867614746
2012-07-09,29.972394943237305
2012-07-10,29.706119537353516
2012-07-11,29.359994888305664
2012-07-12,29.351118087768555
2012-07-13,30.167648315429688
2012-07-16,29.732763290405273
2012-07-17,30.01677703857422
2012-07-18,30.283031463623047
2012-07-19,30.487171173095703
2012-07-20,29.990140914916992
2012-07-23,29.564125061035156
2012-07-24,28.942838668823242
2012-07-25,28.97834587097168
2012-07-26,29.155851364135742
2012-07-27,29.706119537353516
2012-07-30,29.501991271972656
2012-07-31,29.422115325927734
2012-08-01,29.555240631103516
2012-08-02,28.605573654174805
2012-08-03,29.546371459960938
2012-08-06,29.652881622314453
2012-08-07,30.913192749023438
2012-08-08,31.13507652282715
2012-08-09,31.10844612121582
2012-08-10,31.33033561706543
2012-08-13,31.356966018676758
2012-08-14,31.55221939086914
2012-08-15,31.960491180419922
2012-08-16,32.191261291503906
2012-08-17,31.827367782592773
2012-08-20,31.321453094482422
2012-08-21,31.56110954284668
2012-08-22,31.587722778320312
2012-08-23,31.14395523071289
2012-08-24,31.445716857910156
2012-08-27,31.20608901977539
2012-08-28,31.099578857421875
2012-08-29,31.339214324951172
2012-08-30,30.97532844543457
2012-08-31,31.13507652282715
2012-09-04,31.596599578857422
2012-09-05,31.79186248779297
2012-09-06,32.53739929199219
2012-09-07,32.56403732299805
2012-09-10,32.146881103515625
2012-09-11,31.64984703063965
2012-09-12,32.17350387573242
2012-09-13,32.342140197753906
2012-09-14,32.59952163696289
2012-09-17,32.2711296081543
2012-09-18,32.09364318847656
2012-09-19,31.95162010192871
2012-09-20,31.933874130249023
2012-09-21,31.987125396728516
2012-09-24,31.64984703063965
2012-09-25,31.14395523071289
2012-09-26,31.410202026367188
2012-09-27,32.12025451660156
2012-09-28,31.765241622924805
2012-10-01,31.79186248779297
2012-10-02,23.262550354003906
2012-10-03,25.090892791748047
2012-10-04,24.26547622680664
2012-10-05,23.839458465576172
2012-10-08,23.431180953979492
2012-10-09,23.36905860900879
2012-10-10,23.555444717407227
2012-10-11,23.440061569213867
2012-10-12,23.014039993286133
2012-10-15,22.712276458740234
2012-10-16,24.141225814819336
2012-10-17,24.354228973388672
2012-10-18,24.29210662841797
2012-10-19,23.981462478637695
2012-10-22,24.06134605407715
2012-10-23,24.09684944152832
2012-10-24,23.981462478637695
2012-10-25,24.008087158203125
2012-10-26,24.44298553466797
2012-10-31,23.910459518432617
2012-11-01,24.62937355041504
2012-11-02,23.857213973999023
2012-11-05,24.18560218811035
2012-11-06,23.1649169921875
2012-11-07,23.173803329467773
2012-11-08,23.25367546081543
2012-11-09,23.262550354003906
2012-11-12,23.076171875
2012-11-13,23.067291259765625
2012-11-14,23.067291259765625
2012-11-15,23.040666580200195
2012-11-16,22.916412353515625
2012-11-19,23.2891788482666
2012-11-20,23.20929718017578
2012-11-21,23.33356285095215
2012-11-23,23.7418270111084
2012-11-26,24.06134605407715
2012-11-27,23.795076370239258
2012-11-28,24.238853454589844
2012-11-29,25.224023818969727
2012-11-30,25.73880386352539
2012-12-03,25.818681716918945
2012-12-04,25.898561477661133
2012-12-05,26.191450119018555
2012-12-06,26.77722930908203
2012-12-07,26.43108367919922
2012-12-10,26.076072692871094
2012-12-11,26.17369842529297
2012-12-12,26.076072692871094
2012-12-13,25.916316986083984
2012-12-14,26.768360137939453
2012-12-17,27.40738868713379
2012-12-18,27.505023956298828
2012-12-19,27.5671443939209
2012-12-20,27.877790451049805
2012-12-21,27.584897994995117
2012-12-24,27.647029876708984
2012-12-26,27.14112663269043
2012-12-27,27.221004486083984
2012-12-28,27.3541316986084
2012-12-31,27.505023956298828
2013-01-02,28.516815185546875
2013-01-03,28.37481117248535
2013-01-04,28.2683048248291
2013-01-07,28.28605842590332
2013-01-08,28.21505355834961
2013-01-09,28.339309692382812
2013-01-10,28.525691986083984
2013-01-11,28.37481117248535
2013-01-14,28.339309692382812
2013-01-15,28.720956802368164
2013-01-16,28.37481117248535
2013-01-17,28.21505355834961
2013-01-18,28.48131561279297
2013-01-22,29.200223922729492
2013-01-23,29.342241287231445
2013-01-24,29.599618911743164
2013-01-25,29.874765396118164
2013-01-28,30.194276809692383
2013-01-29,30.265268325805664
2013-01-30,29.990140914916992
2013-01-31,29.945764541625977
2013-02-01,29.99901580810547
2013-02-04,29.493118286132812
2013-02-05,30.070035934448242
2013-02-06,30.77117919921875
2013-02-07,29.71500587463379
2013-02-08,30.167648315429688
2013-02-11,29.892507553100586
2013-02-12,30.20315933227539
2013-02-13,29.963512420654297
2013-02-14,29.954641342163086
2013-02-15,29.652881622314453
2013-02-19,29.803756713867188
2013-02-20,29.466495513916016
2013-02-21,29.280105590820312
2013-02-22,29.422115325927734
2013-02-25,29.058223724365234
2013-02-26,29.075977325439453
2013-02-27,29.6617488861084
2013-02-28,29.40435791015625
2013-03-01,29.297861099243164
2013-03-04,29.19135284423828
2013-03-05,29.493118286132812
2013-03-06,29.6617488861084
2013-03-07,29.572988510131836
2013-03-08,29.76825714111328
2013-03-11,29.945764541625977
2013-03-12,29.564125061035156
2013-03-13,29.555240631103516
2013-03-14,29.883638381958008
2013-03-15,29.919137954711914
2013-03-18,30.025646209716797
2013-03-19,30.025646209716797
2013-03-20,30.176523208618164
2013-03-21,29.82150650024414
2013-03-22,29.972394943237305
2013-03-25,29.82150650024414
2013-03-26,29.981264114379883
2013-03-27,30.21202278137207
2013-03-28,30.114404678344727
2013-04-01,29.599618911743164
2013-04-02,29.40435791015625
2013-04-03,28.783084869384766
2013-04-04,28.987215042114258
2013-04-05,28.703205108642578
2013-04-08,28.996095657348633
2013-04-09,28.854082107543945
2013-04-10,29.484251022338867
2013-04-11,29.794885635375977
2013-04-12,29.750511169433594
2013-04-15,28.712078094482422
2013-04-16,29.200223922729492
2013-04-17,28.916215896606445
2013-04-18,28.76534080505371
2013-04-19,29.12922477722168
2013-04-22,29.200223922729492
2013-04-23,29.537490844726562
2013-04-24,29.493118286132812
2013-04-25,29.564125061035156
2013-04-26,29.484251022338867
2013-04-29,29.688377380371094
2013-04-30,30.265268325805664
2013-05-01,29.51974105834961
2013-05-02,29.865882873535156
2013-05-03,29.572988510131836
2013-05-06,29.58187484741211
2013-05-07,29.7860107421875
2013-05-08,30.300785064697266
2013-05-09,30.05227279663086
2013-05-10,30.13215446472168
2013-05-13,30.123266220092773
2013-05-14,30.575923919677734
2013-05-15,30.407289505004883
2013-05-16,30.68243408203125
2013-05-17,30.762304306030273
2013-05-20,30.646928787231445
2013-05-21,30.815555572509766
2013-05-22,30.389543533325195
2013-05-23,30.611419677734375
2013-05-24,30.593669891357422
2013-05-28,31.099578857421875
2013-05-29,31.259334564208984
2013-05-30,31.711978912353516
2013-05-31,31.277088165283203
2013-06-03,31.21495819091797
2013-06-04,31.046321868896484
2013-06-05,30.425037384033203
2013-06-06,30.886558532714844
2013-06-07,30.797813415527344
2013-06-10,30.97532844543457
2013-06-11,30.691307067871094
2013-06-12,30.220897674560547
2013-06-13,30.478286743164062
2013-06-14,30.318531036376953
2013-06-17,30.620302200317383
2013-06-18,30.700178146362305
2013-06-19,30.158777236938477
2013-06-20,29.688377380371094
2013-06-21,29.351118087768555
2013-06-24,29.111467361450195
2013-06-25,29.262365341186523
2013-06-26,29.013843536376953
2013-06-27,29.111467361450195
2013-06-28,29.52861785888672
2013-07-01,30.283031463623047
2013-07-02,30.08777618408203
2013-07-03,30.30965805053711
2013-07-05,30.575923919677734
2013-07-08,30.655794143676758
2013-07-09,30.39841079711914
2013-07-10,29.92801284790039
2013-07-11,30.53154945373535
2013-07-12,30.67354965209961
2013-07-15,30.77117919921875
2013-07-16,30.558168411254883
2013-07-17,30.611419677734375
2013-07-18,30.797813415527344
2013-07-19,31.00193214416504
2013-07-22,31.3924617767334
2013-07-23,31.285961151123047
2013-07-24,31.13507652282715
2013-07-25,31.410202026367188
2013-07-26,31.179466247558594
2013-07-29,30.9398136138916
2013-07-30,30.993070602416992
2013-07-31,31.10844612121582
2013-08-01,32.41313934326172
2013-08-02,33.238563537597656
2013-08-05,33.53144454956055
2013-08-06,33.389427185058594
2013-08-07,33.20305633544922
2013-08-08,33.57582092285156
2013-08-09,33.71783447265625
2013-08-12,33.62907409667969
2013-08-13,33.65570068359375
2013-08-14,33.664588928222656
2013-08-15,33.32731246948242
2013-08-16,33.22969055175781
2013-08-19,33.72669982910156
2013-08-20,33.948577880859375
2013-08-21,33.797698974609375
2013-08-22,34.170467376708984
2013-08-23,34.143856048583984
2013-08-26,34.259220123291016
2013-08-27,33.34505081176758
2013-08-28,33.797698974609375
2013-08-29,33.868709564208984
2013-08-30,33.29179763793945
2013-09-03,33.26519012451172
2013-09-04,33.877586364746094
2013-09-05,34.10835647583008
2013-09-06,34.401241302490234
2013-09-09,35.022525787353516
2013-09-10,35.182289123535156
2013-09-11,35.208900451660156
2013-09-12,35.191158294677734
2013-09-13,35.200035095214844
2013-09-16,35.546165466308594
