Date,MDT
2010-08-24,21.7371883392334
2010-08-25,22.196866989135742
2010-08-26,22.482425689697266
2010-08-27,22.649585723876953
2010-08-30,22.252582550048828
2010-08-31,21.904348373413086
2010-09-01,22.426708221435547
2010-09-02,22.55206298828125
2010-09-03,22.969961166381836
2010-09-07,22.600820541381836
2010-09-08,22.586902618408203
2010-09-09,22.78190040588379
2010-09-10,23.22068977355957
2010-09-13,23.35302734375
2010-09-14,23.185863494873047
2010-09-15,23.394813537597656
2010-09-16,23.40874481201172
2010-09-17,23.192840576171875
2010-09-20,23.33213233947754
2010-09-21,23.199792861938477
2010-09-22,23.380889892578125
2010-09-23,23.158008575439453
2010-09-24,23.568931579589844
2010-09-27,23.262489318847656
2010-09-28,23.311235427856445
2010-09-29,23.185863494873047
2010-09-30,23.387853622436523
2010-10-01,23.422670364379883
2010-10-04,23.130151748657227
2010-10-05,23.596792221069336
2010-10-06,23.59328842163086
2010-10-07,23.403982162475586
2010-10-08,23.453062057495117
2010-10-11,23.396968841552734
2010-10-12,23.425010681152344
2010-10-13,23.523174285888672
2010-10-14,23.32685661315918
2010-10-15,23.340871810913086
2010-10-18,23.83868408203125
2010-10-19,23.396968841552734
2010-10-20,24.32948112487793
2010-10-21,24.876373291015625
2010-10-22,25.0656795501709
2010-10-25,25.395214080810547
2010-10-26,25.360151290893555
2010-10-27,25.3531436920166
2010-10-28,25.339115142822266
2010-10-29,24.701082229614258
2010-11-01,24.652002334594727
2010-11-02,24.82027816772461
2010-11-03,24.827287673950195
2010-11-04,24.939476013183594
2010-11-05,24.78521728515625
2010-11-08,24.77821159362793
2010-11-09,24.904409408569336
2010-11-10,24.890390396118164
2010-11-11,24.883392333984375
2010-11-12,24.28040313720703
2010-11-15,24.301437377929688
2010-11-16,23.957876205444336
2010-11-17,24.035001754760742
2010-11-18,24.259363174438477
2010-11-19,24.259363174438477
2010-11-22,24.32948112487793
2010-11-23,23.964893341064453
2010-11-24,23.964893341064453
2010-11-26,23.72650146484375
2010-11-29,23.768571853637695
2010-11-30,23.509153366088867
2010-12-01,23.77558135986328
2010-12-02,23.740530014038086
2010-12-03,23.985923767089844
2010-12-06,23.79661750793457
2010-12-07,23.985923767089844
2010-12-08,24.336490631103516
2010-12-09,24.68706512451172
2010-12-10,25.198898315429688
2010-12-13,25.31808853149414
2010-12-14,25.339115142822266
2010-12-15,25.23394775390625
2010-12-16,25.367164611816406
2010-12-17,26.222557067871094
2010-12-20,26.37680435180664
2010-12-21,25.886001586914062
2010-12-22,25.80888557434082
2010-12-23,25.914045333862305
2010-12-27,25.878990173339844
2010-12-28,25.991178512573242
2010-12-29,26.1243953704834
2010-12-30,26.075305938720703
2010-12-31,26.00520133972168
2011-01-03,26.229578018188477
2011-01-04,26.012208938598633
2011-01-05,25.74063491821289
2011-01-06,25.754735946655273
2011-01-07,25.684194564819336
2011-01-10,25.747678756713867
2011-01-11,25.76180076599121
2011-01-12,25.888778686523438
2011-01-13,26.29085350036621
2011-01-14,26.241466522216797
2011-01-18,26.60123062133789
2011-01-19,26.375503540039062
2011-01-20,26.869291305541992
2011-01-21,27.16556739807129
2011-01-24,26.509532928466797
2011-01-25,26.904563903808594
2011-01-26,26.721155166625977
2011-01-27,26.798768997192383
2011-01-28,26.84108543395996
2011-01-31,27.031545639038086
2011-02-01,27.207897186279297
2011-02-02,27.024492263793945
2011-02-03,27.278432846069336
2011-02-04,27.680513381958008
2011-02-07,27.89215087890625
2011-02-08,28.082612991333008
2011-02-09,27.969738006591797
2011-02-10,27.694629669189453
2011-02-11,27.997962951660156
2011-02-14,27.85687828063965
2011-02-15,27.93446159362793
2011-02-16,28.357723236083984
2011-02-17,28.4071044921875
2011-02-18,29.112506866455078
2011-02-22,28.364778518676758
2011-02-23,27.722848892211914
2011-02-24,27.863920211791992
2011-02-25,28.131988525390625
2011-02-28,28.160213470458984
2011-03-01,27.807497024536133
2011-03-02,27.179670333862305
2011-03-03,27.87804412841797
2011-03-04,27.694629669189453
2011-03-07,27.50417709350586
2011-03-08,27.962697982788086
2011-03-09,28.0755558013916
2011-03-10,27.250228881835938
2011-03-11,26.862239837646484
2011-03-14,26.685884475708008
2011-03-15,26.31906509399414
2011-03-16,25.867599487304688
2011-03-17,26.14271354675293
2011-03-18,26.460145950317383
2011-03-21,26.784650802612305
2011-03-22,26.516576766967773
2011-03-23,26.580066680908203
2011-03-24,26.960988998413086
2011-03-25,27.05974769592285
2011-03-28,27.405406951904297
2011-03-29,27.680513381958008
2011-03-30,27.772232055664062
2011-03-31,27.75811195373535
2011-04-01,27.863920211791992
2011-04-04,27.814552307128906
2011-04-05,27.687580108642578
2011-04-06,27.989112854003906
2011-04-07,28.28708839416504
2011-04-08,28.14518928527832
2011-04-11,28.549596786499023
2011-04-12,28.57088279724121
2011-04-13,28.443174362182617
2011-04-14,28.890153884887695
2011-04-15,29.124267578125
2011-04-18,28.56378173828125
2011-04-19,28.939817428588867
2011-04-20,28.86176300048828
2011-04-21,28.97528648376465
2011-04-25,28.790813446044922
2011-04-26,29.25908851623535
2011-04-27,29.698963165283203
2011-04-28,29.698963165283203
2011-04-29,29.62091636657715
2011-05-02,30.060792922973633
2011-05-03,29.982759475708008
2011-05-04,30.018232345581055
2011-05-05,29.96856117248535
2011-05-06,30.287832260131836
2011-05-09,29.96856117248535
2011-05-10,30.259445190429688
2011-05-11,29.83376693725586
2011-05-12,30.025327682495117
2011-05-13,29.819576263427734
2011-05-16,29.975656509399414
2011-05-17,30.26654624938965
2011-05-18,30.649673461914062
2011-05-19,30.380064010620117
2011-05-20,29.947280883789062
2011-05-23,29.273265838623047
2011-05-24,29.003660202026367
2011-05-25,28.54250717163086
2011-05-26,28.670207977294922
2011-05-27,28.59926414489746
2011-05-31,28.875957489013672
2011-06-01,28.3580379486084
2011-06-02,27.804643630981445
2011-06-03,27.861400604248047
2011-06-06,27.50666618347168
2011-06-07,27.527942657470703
2011-06-08,27.542131423950195
2011-06-09,27.577598571777344
2011-06-10,26.974538803100586
2011-06-13,27.05967903137207
2011-06-14,27.2441463470459
2011-06-15,26.903594970703125
2011-06-16,27.279624938964844
2011-06-17,27.095163345336914
2011-06-20,27.442808151245117
2011-06-21,27.513757705688477
2011-06-22,27.34348487854004
2011-06-23,27.201587677001953
2011-06-24,27.2441463470459
2011-06-27,27.371870040893555
2011-06-28,27.67692756652832
2011-06-29,27.02421760559082
2011-06-30,27.33638572692871
2011-07-01,27.75495719909668
2011-07-05,26.931968688964844
2011-07-06,27.19117546081543
2011-07-07,27.276853561401367
2011-07-08,27.13404083251953
2011-07-11,26.51283073425293
2011-07-12,26.819869995117188
2011-07-13,26.819869995117188
2011-07-14,26.91983985900879
2011-07-15,26.505680084228516
2011-07-18,26.048694610595703
2011-07-19,26.412872314453125
2011-07-20,26.22007179260254
2011-07-21,26.677053451538086
2011-07-22,26.46997833251953
2011-07-25,26.034408569335938
2011-07-26,25.94871711730957
2011-07-27,25.620254516601562
2011-07-28,25.691661834716797
2011-07-29,25.741649627685547
2011-08-01,24.90620994567871
2011-08-02,24.25641441345215
2011-08-03,24.499197006225586
2011-08-04,23.449533462524414
2011-08-05,23.78514289855957
2011-08-08,22.185649871826172
2011-08-09,22.692638397216797
2011-08-10,21.714384078979492
2011-08-11,22.26420783996582
2011-08-12,22.521268844604492
2011-08-15,22.871152877807617
2011-08-16,23.049667358398438
2011-08-17,23.292438507080078
2011-08-18,22.314189910888672
2011-08-19,22.34275245666504
2011-08-22,22.26420783996582
2011-08-23,23.63518714904785
2011-08-24,24.427778244018555
2011-08-25,24.177871704101562
2011-08-26,24.31354331970215
2011-08-29,24.84193992614746
2011-08-30,24.691980361938477
2011-08-31,25.041879653930664
2011-09-01,24.877643585205078
2011-09-02,24.427778244018555
2011-09-06,24.477773666381836
2011-09-07,25.291797637939453
2011-09-08,24.727693557739258
2011-09-09,23.835124969482422
2011-09-12,23.977935791015625
2011-09-13,24.19928550720215
2011-09-14,24.484912872314453
2011-09-15,24.649145126342773
2011-09-16,25.006175994873047
2011-09-19,24.327817916870117
2011-09-20,24.863359451293945
2011-09-21,24.185009002685547
2011-09-22,23.4995174407959
2011-09-23,23.606626510620117
2011-09-26,24.106468200683594
2011-09-27,24.613452911376953
2011-09-28,24.09218406677246
2011-09-29,24.249277114868164
2011-09-30,23.73516082763672
2011-10-03,22.69977569580078
2011-10-04,22.949695587158203
2011-10-05,23.210878372192383
2011-10-06,23.55624008178711
2011-10-07,23.620994567871094
2011-10-10,24.16060447692871
2011-10-11,23.908788681030273
2011-10-12,23.664155960083008
2011-10-13,23.498666763305664
2011-10-14,23.815244674682617
2011-10-17,23.34757423400879
2011-10-18,23.664155960083008
2011-10-19,24.203777313232422
2011-10-20,24.009510040283203
2011-10-21,24.671445846557617
2011-10-24,24.966434478759766
2011-10-25,24.268524169921875
2011-10-26,24.42681121826172
2011-10-27,25.196672439575195
2011-10-28,25.527645111083984
2011-10-31,24.99521827697754
2011-11-01,23.8656063079834
2011-11-02,24.44120979309082
2011-11-03,25.0887508392334
2011-11-04,24.736202239990234
2011-11-07,25.2182559967041
2011-11-08,25.261428833007812
2011-11-09,24.534738540649414
2011-11-10,24.84412384033203
2011-11-11,25.254230499267578
2011-11-14,24.95205307006836
2011-11-15,25.175092697143555
2011-11-16,24.64986228942871
2011-11-17,24.3620662689209
2011-11-18,24.419620513916016
2011-11-21,23.937562942504883
2011-11-22,25.002424240112305
2011-11-23,24.42681121826172
2011-11-25,24.232555389404297
2011-11-28,25.00960350036621
2011-11-29,25.117528915405273
2011-11-30,26.211164474487305
2011-12-01,26.477371215820312
2011-12-02,24.901683807373047
2011-12-05,25.887388229370117
2011-12-06,25.844213485717773
2011-12-07,26.18238067626953
2011-12-08,25.369356155395508
2011-12-09,25.844213485717773
2011-12-12,25.50605583190918
2011-12-13,25.556425094604492
2011-12-14,25.441314697265625
2011-12-15,25.4628849029541
2011-12-16,25.398136138916016
2011-12-19,25.254230499267578
2011-12-20,26.024097442626953
2011-12-21,26.527740478515625
2011-12-22,27.045778274536133
2011-12-23,27.225643157958984
2011-12-27,27.160898208618164
2011-12-28,26.93065643310547
2011-12-29,27.585391998291016
2011-12-30,27.520639419555664
2012-01-03,27.837228775024414
2012-01-04,27.73802375793457
2012-01-05,27.868350982666016
2012-01-06,28.259334564208984
2012-01-09,28.454824447631836
2012-01-10,28.310022354125977
2012-01-11,28.375185012817383
2012-01-12,28.129011154174805
2012-01-13,27.984207153320312
2012-01-17,28.259334564208984
2012-01-18,28.32450294494629
2012-01-19,28.338977813720703
2012-01-20,28.918214797973633
2012-01-23,28.62859535217285
2012-01-24,28.476545333862305
2012-01-25,28.932687759399414
2012-01-26,28.548946380615234
2012-01-27,28.44034767150879
2012-01-30,28.129011154174805
2012-01-31,27.92626953125
2012-02-01,28.68651580810547
2012-02-02,28.816844940185547
2012-02-03,29.106464385986328
2012-02-06,29.367109298706055
2012-02-07,29.43229103088379
2012-02-08,29.316442489624023
2012-02-09,28.910959243774414
2012-02-10,28.76618003845215
2012-02-13,29.30919075012207
2012-02-14,28.621360778808594
2012-02-15,28.447593688964844
2012-02-16,28.657564163208008
2012-02-17,28.918214797973633
2012-02-21,28.230375289916992
2012-02-22,27.665626525878906
2012-02-23,27.42669105529785
2012-02-24,27.600461959838867
2012-02-27,27.76699447631836
2012-02-28,27.948001861572266
2012-02-29,27.600461959838867
2012-03-01,27.513574600219727
2012-03-02,27.448415756225586
2012-03-05,27.339797973632812
2012-03-06,27.158790588378906
2012-03-07,27.166027069091797
2012-03-08,27.607707977294922
2012-03-09,27.274635314941406
2012-03-12,27.223947525024414
2012-03-13,27.991437911987305
2012-03-14,27.962478637695312
2012-03-15,28.505502700805664
2012-03-16,28.729965209960938
2012-03-19,28.585140228271484
2012-03-20,28.614110946655273
2012-03-21,28.19417381286621
2012-03-22,28.13625144958496
2012-03-23,28.020401000976562
2012-03-26,28.96164894104004
2012-03-27,28.65032386779785
2012-03-28,28.556188583374023
2012-03-29,28.389667510986328
2012-03-30,28.375185012817383
2012-04-02,28.62859535217285
2012-04-03,28.485084533691406
2012-04-04,27.87311363220215
2012-04-05,27.82941436767578
2012-04-09,27.501583099365234
2012-04-10,27.22473907470703
2012-04-11,27.479724884033203
2012-04-12,27.858545303344727
2012-04-13,27.32672882080078
2012-04-16,27.355878829956055
2012-04-17,27.69827651977539
2012-04-18,27.69827651977539
2012-04-19,27.62543487548828
2012-04-20,27.399580001831055
2012-04-23,27.079036712646484
2012-04-24,27.04261016845703
2012-04-25,27.100900650024414
2012-04-26,27.028034210205078
2012-04-27,27.45786476135254
2012-04-30,27.82941436767578
2012-05-01,28.03339385986328
2012-05-02,27.960554122924805
2012-05-03,28.07710838317871
2012-05-04,27.792991638183594
2012-05-07,27.74199104309082
2012-05-08,27.84398651123047
2012-05-09,27.705575942993164
2012-05-10,27.989675521850586
2012-05-11,27.705575942993164
2012-05-14,27.749277114868164
2012-05-15,27.792991638183594
2012-05-16,27.84398651123047
2012-05-17,27.006183624267578
2012-05-18,26.92604637145996
2012-05-21,27.465147018432617
2012-05-22,26.92604637145996
2012-05-23,26.802204132080078
2012-05-24,27.006183624267578
2012-05-25,26.86776351928711
2012-05-29,27.1591739654541
2012-05-30,26.700214385986328
2012-05-31,26.83863067626953
2012-06-01,26.306804656982422
2012-06-04,26.14653205871582
2012-06-05,26.357805252075195
2012-06-06,26.824054718017578
2012-06-07,26.99161148071289
2012-06-08,27.195606231689453
2012-06-11,26.977052688598633
2012-06-12,27.443296432495117
2012-06-13,27.064476013183594
2012-06-14,27.312158584594727
2012-06-15,27.51614761352539
2012-06-18,27.65456771850586
2012-06-19,27.982410430908203
2012-06-20,27.97511100769043
2012-06-21,27.538009643554688
2012-06-22,27.800275802612305
2012-06-25,27.1591739654541
2012-06-26,27.181032180786133
2012-06-27,27.618148803710938
2012-06-28,27.567134857177734
2012-06-29,28.215532302856445
2012-07-02,28.536087036132812
2012-07-03,28.638748168945312
2012-07-05,28.16938591003418
2012-07-06,27.839359283447266
2012-07-09,28.05936622619629
2012-07-10,27.868690490722656
2012-07-11,27.88336181640625
2012-07-12,27.61935043334961
2012-07-13,27.54599952697754
2012-07-16,27.75868034362793
2012-07-17,28.499404907226562
2012-07-18,28.587417602539062
2012-07-19,28.572738647460938
2012-07-20,28.030033111572266
2012-07-23,27.656007766723633
2012-07-24,27.39198875427246
2012-07-25,27.516664505004883
2012-07-26,27.54599952697754
2012-07-27,28.624080657958984
2012-07-30,28.462738037109375
2012-07-31,28.910099029541016
2012-08-01,28.80009651184082
2012-08-02,28.52874755859375
2012-08-03,29.196130752563477
2012-08-06,29.14478302001953
2012-08-07,29.511476516723633
2012-08-08,29.62881851196289
2012-08-09,29.335466384887695
2012-08-10,29.526147842407227
2012-08-13,29.526147842407227
2012-08-14,29.460134506225586
2012-08-15,29.577489852905273
2012-08-16,29.680164337158203
2012-08-17,29.95151710510254
2012-08-20,30.39887237548828
2012-08-21,30.171524047851562
2012-08-22,29.83416175842285
2012-08-23,29.606822967529297
2012-08-24,29.760831832885742
2012-08-27,29.67282485961914
2012-08-28,29.658159255981445
2012-08-29,29.92950439453125
2012-08-30,29.687488555908203
2012-08-31,29.819501876831055
2012-09-04,30.222869873046875
2012-09-05,29.958845138549805
2012-09-06,30.49422264099121
2012-09-07,30.516218185424805
2012-09-10,30.406204223632812
2012-09-11,30.56756591796875
2012-09-12,30.545560836791992
2012-09-13,31.022253036499023
2012-09-14,31.57229995727539
2012-09-17,31.440279006958008
2012-09-18,31.506284713745117
2012-09-19,31.41095542907715
2012-09-20,31.660310745239258
2012-09-21,31.79230308532715
2012-09-24,32.05634307861328
2012-09-25,31.762968063354492
2012-09-26,31.586957931518555
2012-09-27,31.887657165527344
2012-09-28,31.623628616333008
2012-10-01,31.73363494873047
2012-10-02,32.05634307861328
2012-10-03,32.12273025512695
2012-10-04,32.476871490478516
2012-10-05,32.9564094543457
2012-10-08,32.617034912109375
2012-10-09,31.879268646240234
2012-10-10,31.392335891723633
2012-10-11,31.59152603149414
2012-10-12,31.76122283935547
2012-10-15,31.82762908935547
2012-10-16,32.314552307128906
2012-10-17,31.93828582763672
2012-10-18,31.857120513916016
2012-10-19,30.986562728881836
2012-10-22,31.348058700561523
2012-10-23,30.654560089111328
2012-10-24,30.757850646972656
2012-10-25,30.898025512695312
2012-10-26,30.691448211669922
2012-10-31,30.676685333251953
2012-11-01,31.171003341674805
2012-11-02,30.986562728881836
2012-11-05,31.13410186767578
2012-11-06,31.584144592285156
2012-11-07,30.62505340576172
2012-11-08,30.293048858642578
2012-11-09,30.3668155670166
2012-11-12,30.610292434692383
2012-11-13,30.470121383666992
2012-11-14,30.079097747802734
2012-11-15,30.152868270874023
2012-11-16,30.322551727294922
2012-11-19,30.846399307250977
2012-11-20,31.473482131958008
2012-11-21,31.539894104003906
2012-11-23,31.923526763916016
2012-11-26,31.576786041259766
2012-11-27,31.289051055908203
2012-11-28,31.42184829711914
2012-11-29,31.163633346557617
2012-11-30,31.067712783813477
2012-12-03,30.89065170288086
2012-12-04,30.883272171020508
2012-12-05,31.00869369506836
2012-12-06,31.355443954467773
2012-12-07,31.39971351623535
2012-12-10,31.429224014282227
2012-12-11,31.39971351623535
2012-12-12,31.45134735107422
2012-12-13,31.317745208740234
2012-12-14,31.07278060913086
2012-12-17,31.35485076904297
2012-12-18,31.770553588867188
2012-12-19,31.503313064575195
2012-12-20,31.681467056274414
2012-12-21,31.19154930114746
2012-12-24,30.954017639160156
2012-12-26,30.53089714050293
2012-12-27,30.68678092956543
2012-12-28,30.24882698059082
2012-12-31,30.449251174926758
2013-01-02,31.087629318237305
2013-01-03,31.525588989257812
2013-01-04,31.6666316986084
2013-01-07,32.03776550292969
2013-01-08,32.00065994262695
2013-01-09,32.20107650756836
2013-01-10,32.549964904785156
2013-01-11,32.71327209472656
2013-01-14,32.82461929321289
2013-01-15,32.75780487060547
2013-01-16,32.61677932739258
2013-01-17,33.52980041503906
2013-01-18,33.90093994140625
2013-01-22,34.29436492919922
2013-01-23,34.07168960571289
2013-01-24,34.47994613647461
2013-01-25,34.45768737792969
2013-01-28,34.509647369384766
2013-01-29,34.620994567871094
2013-01-30,34.63583755493164
2013-01-31,34.59129333496094
2013-02-01,34.828826904296875
2013-02-04,34.33149719238281
2013-02-05,34.717491149902344
2013-02-06,34.85110855102539
2013-02-07,34.71005630493164
2013-02-08,34.962440490722656
2013-02-11,35.05152130126953
2013-02-12,34.9698600769043
2013-02-13,34.88078689575195
2013-02-14,35.014400482177734
2013-02-15,34.977298736572266
2013-02-19,33.9974479675293
2013-02-20,33.22544860839844
2013-02-21,33.203189849853516
2013-02-22,33.195762634277344
2013-02-25,32.572227478027344
2013-02-26,32.750389099121094
2013-02-27,33.06214904785156
2013-02-28,33.3739013671875
2013-03-01,33.574337005615234
2013-03-04,33.59661865234375
2013-03-05,33.982608795166016
2013-03-06,34.168182373046875
2013-03-07,33.94548797607422
2013-03-08,33.84899139404297
2013-03-11,34.30180358886719
2013-03-12,34.14590835571289
2013-03-13,34.04940414428711
2013-03-14,34.108802795410156
2013-03-15,33.71538162231445
2013-03-18,33.48527145385742
2013-03-19,33.4926872253418
2013-03-20,33.804466247558594
2013-03-21,34.012298583984375
2013-03-22,34.138484954833984
2013-03-25,33.94548797607422
2013-03-26,34.62841796875
2013-03-27,34.53192138671875
2013-03-28,34.85852813720703
2013-04-01,34.73976135253906
2013-04-02,35.133182525634766
2013-04-03,35.09585952758789
2013-04-04,35.170494079589844
2013-04-05,34.543514251708984
2013-04-08,34.618160247802734
2013-04-09,34.90178298950195
2013-04-10,35.26005172729492
2013-04-11,35.61833572387695
2013-04-12,35.230201721191406
2013-04-15,34.50619125366211
2013-04-16,34.8196907043457
2013-04-17,34.595767974853516
2013-04-18,34.04341506958008
2013-04-19,34.35690689086914
2013-04-22,34.37932205200195
2013-04-23,34.77488708496094
2013-04-24,34.625614166259766
2013-04-25,35.10332107543945
2013-04-26,34.60322952270508
2013-04-29,34.96150588989258
2013-04-30,34.842079162597656
2013-05-01,34.8196907043457
2013-05-02,35.40934753417969
2013-05-03,35.61833572387695
2013-05-06,35.603416442871094
2013-05-07,35.9019775390625
2013-05-08,36.431915283203125
2013-05-09,36.476688385009766
2013-05-10,36.700626373291016
2013-05-13,36.83496856689453
2013-05-14,37.26042938232422
2013-05-15,37.327598571777344
2013-05-16,37.05142593383789
2013-05-17,37.200706481933594
2013-05-20,37.238040924072266
2013-05-21,39.07417678833008
2013-05-22,38.462135314941406
2013-05-23,38.409881591796875
2013-05-24,38.312862396240234
2013-05-28,38.79801559448242
2013-05-29,38.641273498535156
2013-05-30,38.81293869018555
2013-05-31,38.07400131225586
2013-06-03,38.857723236083984
2013-06-04,38.38002395629883
2013-06-05,38.03668975830078
2013-06-06,38.4248161315918
2013-06-07,38.872650146484375
2013-06-10,38.835330963134766
2013-06-11,38.86518859863281
2013-06-12,38.52184295654297
2013-06-13,39.395137786865234
2013-06-14,39.49962615966797
2013-06-17,39.94001388549805
2013-06-18,39.49962615966797
2013-06-19,38.85026931762695
2013-06-20,38.20834732055664
2013-06-21,39.178680419921875
2013-06-24,38.49945831298828
2013-06-25,38.68606185913086
2013-06-26,38.81293869018555
2013-06-27,38.76069259643555
2013-06-28,38.4173469543457
2013-07-01,38.85026931762695
2013-07-02,38.880271911621094
2013-07-03,38.6701545715332
2013-07-05,39.330543518066406
2013-07-08,39.61570358276367
2013-07-09,39.68324279785156
2013-07-10,39.77330780029297
2013-07-11,40.32863235473633
2013-07-12,40.10350036621094
2013-07-15,40.29111099243164
2013-07-16,40.163536071777344
2013-07-17,40.82392120361328
2013-07-18,41.04906463623047
2013-07-19,41.28919982910156
2013-07-22,41.6343879699707
2013-07-23,41.6343879699707
2013-07-24,41.34172058105469
2013-07-25,41.559349060058594
2013-07-26,41.72444152832031
2013-07-29,41.51432800292969
2013-07-30,41.32671356201172
2013-07-31,41.454288482666016
2013-08-01,41.64189910888672
2013-08-02,41.22914123535156
2013-08-05,41.544342041015625
2013-08-06,41.371734619140625
2013-08-07,41.40926742553711
2013-08-08,41.934566497802734
2013-08-09,41.55184555053711
2013-08-12,41.43928146362305
2013-08-13,41.154117584228516
2013-08-14,41.42427444458008
2013-08-15,40.771385192871094
2013-08-16,40.45619583129883
2013-08-19,40.598777770996094
2013-08-20,39.64573287963867
2013-08-21,39.53316116333008
2013-08-22,40.043460845947266
2013-08-23,39.57817840576172
2013-08-26,39.30052185058594
2013-08-27,38.655147552490234
2013-08-28,38.69267654418945
2013-08-29,38.895294189453125
2013-08-30,38.835262298583984
2013-09-03,39.090396881103516
2013-09-04,39.923397064208984
2013-09-05,40.268585205078125
2013-09-06,40.118507385253906
2013-09-09,40.46370315551758
2013-09-10,40.49372482299805
2013-09-11,40.59128952026367
2013-09-12,40.20856475830078
2013-09-13,40.20856475830078
2013-09-16,40.56875991821289
