Date,V
2010-05-14,17.336803436279297
2010-05-17,16.76459503173828
2010-05-18,15.727886199951172
2010-05-19,16.3741512298584
2010-05-20,16.340482711791992
2010-05-21,16.6501522064209
2010-05-24,16.72869110107422
2010-05-25,16.3741512298584
2010-05-26,16.470632553100586
2010-05-27,16.535717010498047
2010-05-28,16.259700775146484
2010-06-01,16.042043685913086
2010-06-02,15.988191604614258
2010-06-03,16.34497833251953
2010-06-04,16.18565559387207
2010-06-07,16.13179588317871
2010-06-08,16.459413528442383
2010-06-09,16.560396194458008
2010-06-10,17.379436492919922
2010-06-11,17.07201385498047
2010-06-14,16.555904388427734
2010-06-15,17.26276397705078
2010-06-16,17.31661033630371
2010-06-17,17.556703567504883
2010-06-18,17.28743553161621
2010-06-21,18.153600692749023
2010-06-22,17.67339324951172
2010-06-23,17.448991775512695
2010-06-24,17.161773681640625
2010-06-25,17.202167510986328
2010-06-28,16.879037857055664
2010-06-29,16.03307342529297
2010-06-30,15.875983238220215
2010-07-01,16.34946632385254
2010-07-02,16.421268463134766
2010-07-06,16.217073440551758
2010-07-07,16.78927993774414
2010-07-08,16.84762191772461
2010-07-09,17.363733291625977
2010-07-12,17.168508529663086
2010-07-13,17.18645477294922
2010-07-14,17.116897583007812
2010-07-15,16.892505645751953
2010-07-16,16.03307342529297
2010-07-19,15.981453895568848
2010-07-20,16.515518188476562
2010-07-21,16.23727035522461
2010-07-22,16.708499908447266
2010-07-23,16.962060928344727
2010-07-26,17.07201385498047
2010-07-27,17.190950393676758
2010-07-28,16.870059967041016
2010-07-29,16.151996612548828
2010-07-30,16.459413528442383
2010-08-02,16.208097457885742
2010-08-03,16.38088035583496
2010-08-04,16.257455825805664
2010-08-05,16.04428482055664
2010-08-06,16.187902450561523
2010-08-09,16.771326065063477
2010-08-10,16.890260696411133
2010-08-11,16.52276039123535
2010-08-12,16.40363121032715
2010-08-13,16.232812881469727
2010-08-16,16.369915008544922
2010-08-17,16.489044189453125
2010-08-18,16.38115692138672
2010-08-19,16.10019302368164
2010-08-20,15.756294250488281
2010-08-23,15.760790824890137
2010-08-24,15.882169723510742
2010-08-25,15.9271240234375
2010-08-26,15.713597297668457
2010-08-27,15.983307838439941
2010-08-30,15.63043212890625
2010-08-31,15.504552841186523
2010-09-01,15.852945327758789
2010-09-02,16.178863525390625
2010-09-03,16.295743942260742
2010-09-07,16.070974349975586
2010-09-08,15.40790843963623
2010-09-09,15.010065078735352
2010-09-10,15.30451488494873
2010-09-13,14.717864990234375
2010-09-14,15.08648681640625
2010-09-15,15.493319511413574
2010-09-16,15.369696617126465
2010-09-17,15.39441967010498
2010-09-20,15.803497314453125
2010-09-21,15.720338821411133
2010-09-22,15.873173713684082
2010-09-23,15.954090118408203
2010-09-24,16.26652717590332
2010-09-27,16.408126831054688
2010-09-28,16.468812942504883
2010-09-29,16.725053787231445
2010-09-30,16.69133949279785
2010-10-01,16.480052947998047
2010-10-04,16.46207618713379
2010-10-05,16.85541343688965
2010-10-06,16.684593200683594
2010-10-07,16.54522705078125
2010-10-08,16.63290023803711
2010-10-11,16.69808006286621
2010-10-12,16.6890926361084
2010-10-13,17.293720245361328
2010-10-14,17.345407485961914
2010-10-15,17.442060470581055
2010-10-18,17.612890243530273
2010-10-19,17.430824279785156
2010-10-20,17.873615264892578
2010-10-21,17.801698684692383
2010-10-22,17.82192611694336
2010-10-25,18.123111724853516
2010-10-26,17.988252639770508
2010-10-27,17.963529586791992
2010-10-28,17.183574676513672
2010-10-29,17.567930221557617
2010-11-01,17.37912940979004
2010-11-02,17.62637710571289
2010-11-03,17.75674057006836
2010-11-04,17.97926139831543
2010-11-05,17.936559677124023
2010-11-08,17.691551208496094
2010-11-09,17.60390281677246
2010-11-10,17.82192611694336
2010-11-11,17.80618667602539
2010-11-12,17.293720245361328
2010-11-15,17.163349151611328
2010-11-16,16.85541343688965
2010-11-17,17.055866241455078
2010-11-18,17.32837677001953
2010-11-19,17.3531494140625
2010-11-22,16.995054244995117
2010-11-23,16.81262969970703
2010-11-24,17.076135635375977
2010-11-26,16.999553680419922
2010-11-29,16.709028244018555
2010-11-30,16.6324520111084
2010-12-01,16.941003799438477
2010-12-02,17.34188461303711
2010-12-03,17.42072296142578
2010-12-06,17.63692855834961
2010-12-07,17.314855575561523
2010-12-08,17.553598403930664
2010-12-09,17.819353103637695
2010-12-10,18.062591552734375
2010-12-13,18.217994689941406
2010-12-14,18.161685943603516
2010-12-15,17.32837677001953
2010-12-16,15.132485389709473
2010-12-17,15.067174911499023
2010-12-20,15.312660217285156
2010-12-21,15.326183319091797
2010-12-22,15.438786506652832
2010-12-23,15.479326248168945
2010-12-27,15.947784423828125
2010-12-28,15.929765701293945
2010-12-29,15.90048885345459
2010-12-30,15.830676078796387
2010-12-31,15.85093879699707
2011-01-03,15.882471084594727
2011-01-04,15.90048885345459
2011-01-05,16.236068725585938
2011-01-06,16.479307174682617
2011-01-07,16.4320068359375
2011-01-10,16.173006057739258
2011-01-11,16.188764572143555
2011-01-12,16.353179931640625
2011-01-13,16.02210807800293
2011-01-14,16.017601013183594
2011-01-18,16.037870407104492
2011-01-19,15.56716537475586
2011-01-20,15.920756340026855
2011-01-21,15.799142837524414
2011-01-24,16.168498992919922
2011-01-25,16.121212005615234
2011-01-26,15.99057388305664
2011-01-27,15.90048885345459
2011-01-28,15.643738746643066
2011-01-31,15.731572151184082
2011-02-01,15.923011779785156
2011-02-02,16.236068725585938
2011-02-03,16.132461547851562
2011-02-04,16.418493270874023
2011-02-07,16.650470733642578
2011-02-08,16.79460906982422
2011-02-09,16.537343978881836
2011-02-10,16.8668270111084
2011-02-11,16.909706115722656
2011-02-14,17.092496871948242
2011-02-15,17.06315803527832
2011-02-16,17.142148971557617
2011-02-17,17.18276596069336
2011-02-18,17.112810134887695
2011-02-22,16.641145706176758
2011-02-23,16.447072982788086
2011-02-24,16.679515838623047
2011-02-25,16.853288650512695
2011-02-28,16.48543930053711
2011-03-01,16.406450271606445
2011-03-02,16.693056106567383
2011-03-03,17.112810134887695
2011-03-04,16.85554313659668
2011-03-07,16.73368263244629
2011-03-08,16.738195419311523
2011-03-09,16.634384155273438
2011-03-10,16.11307716369629
2011-03-11,16.363576889038086
2011-03-14,16.21688461303711
2011-03-15,16.06793975830078
2011-03-16,16.013774871826172
2011-03-17,16.11985206604004
2011-03-18,16.11758804321289
2011-03-21,16.23945426940918
2011-03-22,16.158212661743164
2011-03-23,16.2462215423584
2011-03-24,16.39742660522461
2011-03-25,16.268795013427734
2011-03-28,16.41773796081543
2011-03-29,16.293607711791992
2011-03-30,16.751733779907227
2011-03-31,16.614072799682617
2011-04-01,16.749473571777344
2011-04-04,16.979656219482422
2011-04-05,17.06542205810547
2011-04-06,17.151165008544922
2011-04-07,17.24370002746582
2011-04-08,17.31365966796875
2011-04-11,17.537071228027344
2011-04-12,17.383617401123047
2011-04-13,17.48969268798828
2011-04-14,17.22113037109375
2011-04-15,17.257247924804688
2011-04-18,17.078956604003906
2011-04-19,17.133119583129883
2011-04-20,17.460344314575195
2011-04-21,17.550609588623047
2011-04-25,17.54836082458496
2011-04-26,17.77629280090332
2011-04-27,17.803363800048828
2011-04-28,17.525793075561523
2011-04-29,17.629596710205078
2011-05-02,17.85978889465332
2011-05-03,18.05385971069336
2011-05-04,18.00196075439453
2011-05-05,17.76049041748047
2011-05-06,17.92072105407715
2011-05-09,18.022274017333984
2011-05-10,18.132850646972656
2011-05-11,17.904918670654297
2011-05-12,18.03807830810547
2011-05-13,18.033557891845703
2011-05-16,18.040328979492188
2011-05-17,18.189271926879883
2011-05-18,18.08978843688965
2011-05-19,18.006135940551758
2011-05-20,17.687341690063477
2011-05-23,17.391155242919922
2011-05-24,17.54490089416504
2011-05-25,17.804908752441406
2011-05-26,17.9269962310791
2011-05-27,18.042301177978516
2011-05-31,18.32718276977539
2011-06-01,17.902132034301758
2011-06-02,18.245798110961914
2011-06-03,17.89082908630371
2011-06-06,17.68056297302246
2011-06-07,18.046831130981445
2011-06-08,17.34368324279785
2011-06-09,17.28038215637207
2011-06-10,16.886972427368164
2011-06-13,16.925405502319336
2011-06-14,17.167320251464844
2011-06-15,16.920883178710938
2011-06-16,16.929927825927734
2011-06-17,16.828187942504883
2011-06-20,16.74226951599121
2011-06-21,16.954801559448242
2011-06-22,16.880184173583984
2011-06-23,17.027149200439453
2011-06-24,16.588529586791992
2011-06-27,16.70610237121582
2011-06-28,17.020360946655273
2011-06-29,19.57296371459961
2011-06-30,19.050682067871094
2011-07-01,19.889497756958008
2011-07-05,19.968629837036133
2011-07-06,19.94150161743164
2011-07-07,20.38238525390625
2011-07-08,20.28742790222168
2011-07-11,19.87367057800293
2011-07-12,19.828454971313477
2011-07-13,20.063589096069336
2011-07-14,19.882715225219727
2011-07-15,20.06585693359375
2011-07-18,19.912109375
2011-07-19,20.16985511779785
2011-07-20,20.04098129272461
2011-07-21,19.907583236694336
2011-07-22,20.239940643310547
2011-07-25,20.14046859741211
2011-07-26,20.167591094970703
2011-07-27,19.839757919311523
2011-07-28,19.652097702026367
2011-07-29,19.340085983276367
2011-08-01,19.37174415588379
2011-08-02,18.892417907714844
2011-08-03,19.778711318969727
2011-08-04,19.215740203857422
2011-08-05,18.85851287841797
2011-08-08,17.915699005126953
2011-08-09,18.711551666259766
2011-08-10,17.924741744995117
2011-08-11,19.10947036743164
2011-08-12,18.953462600708008
2011-08-15,19.41469955444336
2011-08-16,19.405654907226562
2011-08-17,19.022890090942383
2011-08-18,18.18487548828125
2011-08-19,18.02859878540039
2011-08-22,18.071630477905273
2011-08-23,18.973058700561523
2011-08-24,19.56420135498047
2011-08-25,19.050067901611328
2011-08-26,19.444164276123047
2011-08-29,19.60950469970703
2011-08-30,19.915264129638672
2011-08-31,19.903934478759766
2011-09-01,19.869964599609375
2011-09-02,19.376211166381836
2011-09-06,19.4464168548584
2011-09-07,20.039831161499023
2011-09-08,19.80881690979004
2011-09-09,19.557401657104492
2011-09-12,19.806550979614258
2011-09-13,19.879018783569336
2011-09-14,20.28896713256836
2011-09-15,20.497325897216797
2011-09-16,20.576614379882812
2011-09-19,20.39089584350586
2011-09-20,21.02733039855957
2011-09-21,20.70570945739746
2011-09-22,19.999065399169922
2011-09-23,20.402210235595703
2011-09-26,20.447507858276367
2011-09-27,20.266319274902344
2011-09-28,19.847309112548828
2011-09-29,19.86090660095215
2011-09-30,19.414718627929688
2011-10-03,19.084047317504883
2011-10-04,19.20181655883789
2011-10-05,19.24938201904297
2011-10-06,19.73406410217285
2011-10-07,19.534761428833008
2011-10-10,20.2142276763916
2011-10-11,20.49960708618164
2011-10-12,20.649089813232422
2011-10-13,20.972963333129883
2011-10-14,21.271936416625977
2011-10-17,20.653623580932617
2011-10-18,21.269668579101562
2011-10-19,20.402210235595703
2011-10-20,20.68985366821289
2011-10-21,21.16094398498535
2011-10-24,21.337615966796875
2011-10-25,20.538108825683594
2011-10-26,20.84160041809082
2011-10-27,21.380657196044922
2011-10-28,21.539194107055664
2011-10-31,21.122447967529297
2011-11-01,20.39089584350586
2011-11-02,20.723831176757812
2011-11-03,21.104331970214844
2011-11-04,20.982027053833008
2011-11-07,21.05450439453125
2011-11-08,21.412353515625
2011-11-09,21.093002319335938
2011-11-10,21.07261848449707
2011-11-11,21.552780151367188
2011-11-14,21.24928092956543
2011-11-15,21.659225463867188
2011-11-16,21.202943801879883
2011-11-17,20.748912811279297
2011-11-18,20.614978790283203
2011-11-21,20.70577621459961
2011-11-22,20.621788024902344
2011-11-23,20.269914627075195
2011-11-25,20.20862579345703
2011-11-28,21.218833923339844
2011-11-29,21.089433670043945
2011-11-30,22.01337432861328
2011-12-01,22.192705154418945
2011-12-02,22.06558609008789
2011-12-05,21.806795120239258
2011-12-06,21.65015411376953
2011-12-07,22.03606605529785
2011-12-08,21.747770309448242
2011-12-09,22.063322067260742
2011-12-12,22.00201988220215
2011-12-13,21.772729873657227
2011-12-14,21.874889373779297
2011-12-15,21.7523136138916
2011-12-16,22.120073318481445
2011-12-19,22.37885856628418
2011-12-20,23.007688522338867
2011-12-21,22.86466407775879
2011-12-22,22.82380485534668
2011-12-23,23.264205932617188
2011-12-27,23.13480567932129
2011-12-28,22.86466407775879
2011-12-29,23.416305541992188
2011-12-30,23.04854965209961
2012-01-03,23.37999153137207
2012-01-04,22.9622802734375
2012-01-05,23.13480567932129
2012-01-06,22.862401962280273
2012-01-09,22.678516387939453
2012-01-10,22.65582275390625
2012-01-11,22.49917984008789
2012-01-12,23.005409240722656
2012-01-13,22.869211196899414
2012-01-17,23.27556037902832
2012-01-18,23.559322357177734
2012-01-19,23.23923683166504
2012-01-20,22.832883834838867
2012-01-23,22.610410690307617
2012-01-24,22.93050193786621
2012-01-25,22.828344345092773
2012-01-26,22.89645004272461
2012-01-27,22.9395809173584
2012-01-30,22.673973083496094
2012-01-31,22.84650993347168
2012-02-01,23.271018981933594
2012-02-02,24.076908111572266
2012-02-03,24.297103881835938
2012-02-06,24.372028350830078
2012-02-07,24.285762786865234
2012-02-08,24.596763610839844
2012-02-09,25.520706176757812
2012-02-10,25.856689453125
2012-02-13,25.586538314819336
2012-02-14,26.160886764526367
2012-02-15,26.179080963134766
2012-02-16,25.88339614868164
2012-02-17,26.158607482910156
2012-02-21,25.974374771118164
2012-02-22,26.465662002563477
2012-02-23,26.492958068847656
2012-02-24,26.734054565429688
2012-02-27,26.579387664794922
2012-02-28,27.05474853515625
2012-02-29,26.46794319152832
2012-03-01,26.652170181274414
2012-03-02,26.420169830322266
2012-03-05,26.438365936279297
2012-03-06,26.11994171142578
2012-03-07,26.301898956298828
2012-03-08,26.83185577392578
2012-03-09,26.64989471435547
2012-03-12,26.504329681396484
2012-03-13,26.672643661499023
2012-03-14,26.554367065429688
2012-03-15,26.61122703552246
2012-03-16,26.53844451904297
2012-03-19,27.029726028442383
2012-03-20,26.502050399780273
2012-03-21,26.554367065429688
2012-03-22,26.674907684326172
2012-03-23,27.01609230041504
2012-03-26,27.30721664428711
2012-03-27,27.250349044799805
2012-03-28,27.14572525024414
2012-03-29,27.06612205505371
2012-03-30,26.838674545288086
2012-04-02,27.06157112121582
2012-04-03,27.375444412231445
2012-04-04,27.06157112121582
2012-04-05,27.523290634155273
2012-04-09,27.179845809936523
2012-04-10,26.552085876464844
2012-04-11,26.69765853881836
2012-04-12,27.52556610107422
2012-04-13,28.012296676635742
2012-04-16,27.482349395751953
2012-04-17,27.766658782958984
2012-04-18,27.69842529296875
2012-04-19,27.564231872558594
2012-04-20,27.523290634155273
2012-04-23,26.86141586303711
2012-04-24,27.05019760131836
2012-04-25,27.700698852539062
2012-04-26,28.019121170043945
2012-04-27,28.094175338745117
2012-04-30,27.971357345581055
2012-05-01,27.996379852294922
2012-05-02,27.791675567626953
2012-05-03,26.477031707763672
2012-05-04,26.790912628173828
2012-05-07,26.95467185974121
2012-05-08,26.870512008666992
2012-05-09,26.706758499145508
2012-05-10,26.877328872680664
2012-05-11,26.820472717285156
2012-05-14,26.54754066467285
2012-05-15,26.522531509399414
2012-05-16,26.782297134399414
2012-05-17,26.20806121826172
2012-05-18,25.667987823486328
2012-05-21,26.48378562927246
2012-05-22,26.978273391723633
2012-05-23,27.15602684020996
2012-05-24,27.292753219604492
2012-05-25,27.20159149169922
2012-05-29,27.408960342407227
2012-05-30,26.77318000793457
2012-05-31,26.2513484954834
2012-06-01,25.579116821289062
2012-06-04,26.01436424255371
2012-06-05,25.93460464477539
2012-06-06,26.51112937927246
2012-06-07,26.61823081970215
2012-06-08,26.565818786621094
2012-06-11,26.51341438293457
2012-06-12,26.697988510131836
2012-06-13,26.1829891204834
2012-06-14,26.545310974121094
2012-06-15,26.980552673339844
2012-06-18,27.367938995361328
2012-06-19,27.652790069580078
2012-06-20,27.93535614013672
2012-06-21,27.226654052734375
2012-06-22,28.47314453125
2012-06-25,27.634559631347656
2012-06-26,28.065244674682617
2012-06-27,28.12905502319336
2012-06-28,27.691532135009766
2012-06-29,28.172351837158203
2012-07-02,28.85369300842285
2012-07-03,28.789892196655273
2012-07-05,28.942575454711914
2012-07-06,28.5483455657959
2012-07-09,28.176902770996094
2012-07-10,27.864717483520508
2012-07-11,27.51378631591797
2012-07-12,27.94675064086914
2012-07-13,28.277164459228516
2012-07-16,28.974472045898438
2012-07-17,29.2205810546875
2012-07-18,29.12714958190918
2012-07-19,28.573408126831055
2012-07-20,28.655452728271484
2012-07-23,28.3637638092041
2012-07-24,27.949026107788086
2012-07-25,27.846481323242188
2012-07-26,28.887882232666016
2012-07-27,29.427940368652344
2012-07-30,29.815336227416992
2012-07-31,29.4119930267334
2012-08-01,29.04511260986328
2012-08-02,29.457565307617188
2012-08-03,29.84723663330078
2012-08-06,29.85862159729004
2012-08-07,29.715072631835938
2012-08-08,29.885976791381836
2012-08-09,29.284379959106445
2012-08-10,29.416549682617188
2012-08-13,29.2410888671875
2012-08-14,29.598854064941406
2012-08-15,29.459613800048828
2012-08-16,29.601133346557617
2012-08-17,29.37514877319336
2012-08-20,29.254179000854492
2012-08-21,29.10807991027832
2012-08-22,29.240480422973633
2012-08-23,29.023630142211914
2012-08-24,28.911785125732422
2012-08-27,29.140043258666992
2012-08-28,29.0806941986084
2012-08-29,29.222219467163086
2012-08-30,28.920915603637695
2012-08-31,29.27472496032715
2012-09-04,29.33635139465332
2012-09-05,29.12863540649414
2012-09-06,29.56004524230957
2012-09-07,29.60798454284668
2012-09-10,29.372875213623047
2012-09-11,30.014297485351562
2012-09-12,30.463972091674805
2012-09-13,30.81092071533203
2012-09-14,30.644296646118164
2012-09-17,30.557546615600586
2012-09-18,30.509618759155273
2012-09-19,30.767549514770508
2012-09-20,30.72647476196289
2012-09-21,30.81549644470215
2012-09-24,30.527889251708984
2012-09-25,30.715059280395508
2012-09-26,30.249406814575195
2012-09-27,30.56668472290039
2012-09-28,30.651145935058594
2012-10-01,31.210397720336914
2012-10-02,31.04375457763672
2012-10-03,31.618961334228516
2012-10-04,31.881494522094727
2012-10-05,32.016143798828125
2012-10-08,31.662355422973633
2012-10-09,31.212675094604492
2012-10-10,31.367887496948242
2012-10-11,31.73996353149414
2012-10-12,31.755939483642578
2012-10-15,31.931690216064453
2012-10-16,32.22159957885742
2012-10-17,32.541160583496094
2012-10-18,32.38595199584961
2012-10-19,31.94997215270996
2012-10-22,31.728546142578125
2012-10-23,31.189842224121094
2012-10-24,31.155601501464844
2012-10-25,31.397558212280273
2012-10-26,31.571044921875
2012-10-31,31.673751831054688
2012-11-01,32.842464447021484
2012-11-02,32.732906341552734
2012-11-05,32.29920196533203
2012-11-06,32.837913513183594
2012-11-07,32.541160583496094
2012-11-08,32.42702102661133
2012-11-09,32.625614166259766
2012-11-12,32.69637680053711
2012-11-13,32.51606369018555
2012-11-14,32.01956558227539
2012-11-15,32.03101348876953
2012-11-16,32.651039123535156
2012-11-19,33.32369613647461
2012-11-20,33.48155212402344
2012-11-21,33.55476379394531
2012-11-23,33.888824462890625
2012-11-26,33.68975830078125
2012-11-27,33.582237243652344
2012-11-28,33.69892120361328
2012-11-29,33.90253448486328
2012-11-30,34.25258255004883
2012-12-03,34.007781982421875
2012-12-04,33.76756286621094
2012-12-05,33.87507247924805
2012-12-06,33.96889877319336
2012-12-07,33.987186431884766
2012-12-10,34.012359619140625
2012-12-11,34.06727600097656
2012-12-12,33.833892822265625
2012-12-13,33.67832946777344
2012-12-14,33.59138107299805
2012-12-17,34.11989974975586
2012-12-18,34.48366928100586
2012-12-19,34.12676239013672
2012-12-20,34.88178253173828
2012-12-21,34.49510955810547
2012-12-24,34.58891677856445
2012-12-26,34.264034271240234
2012-12-27,34.181663513183594
2012-12-28,34.01007080078125
2012-12-31,34.68043899536133
2013-01-02,35.54986572265625
2013-01-03,35.57731628417969
2013-01-04,35.867862701416016
2013-01-07,36.124122619628906
2013-01-08,36.46044921875
2013-01-09,37.01639938354492
2013-01-10,36.72355651855469
2013-01-11,36.87227249145508
2013-01-14,36.755577087402344
2013-01-15,36.709835052490234
2013-01-16,36.65262985229492
2013-01-17,36.57941818237305
2013-01-18,36.211055755615234
2013-01-22,36.38951873779297
2013-01-23,36.38951873779297
2013-01-24,36.50621032714844
2013-01-25,36.57027053833008
2013-01-28,35.77176284790039
2013-01-29,35.84270477294922
2013-01-30,35.46518325805664
2013-01-31,36.12868881225586
2013-02-01,36.27740478515625
2013-02-04,35.84040832519531
2013-02-05,36.49933624267578
2013-02-06,36.79447555541992
2013-02-07,35.93421936035156
2013-02-08,36.10354232788086
2013-02-11,35.76720428466797
2013-02-12,35.87473678588867
2013-02-13,35.48497009277344
2013-02-14,35.762386322021484
2013-02-15,36.22323989868164
2013-02-19,36.1361083984375
2013-02-20,35.633995056152344
2013-02-21,36.09711837768555
2013-02-22,36.55339431762695
2013-02-25,35.74176788330078
2013-02-26,36.186553955078125
2013-02-27,36.65426254272461
2013-02-28,36.372257232666016
2013-03-01,36.243865966796875
2013-03-04,36.569435119628906
2013-03-05,36.75056076049805
2013-03-06,36.9271125793457
2013-03-07,36.80100631713867
2013-03-08,36.83769226074219
2013-03-11,36.954620361328125
2013-03-12,36.638214111328125
2013-03-13,36.539634704589844
2013-03-14,36.83540725708008
2013-03-15,36.35163116455078
2013-03-18,36.24156951904297
2013-03-19,35.766971588134766
2013-03-20,36.530452728271484
2013-03-21,36.1796760559082
2013-03-22,36.70470428466797
2013-03-25,37.60116958618164
2013-03-26,38.39447021484375
2013-03-27,38.66960906982422
2013-03-28,38.940147399902344
2013-04-01,38.36925506591797
2013-04-02,38.506813049316406
2013-04-03,37.773128509521484
2013-04-04,38.16978454589844
2013-04-05,37.867149353027344
2013-04-08,38.126216888427734
2013-04-09,37.773128509521484
2013-04-10,38.286705017089844
2013-04-11,38.431156158447266
2013-04-12,38.002410888671875
2013-04-15,36.97984313964844
2013-04-16,37.76396942138672
2013-04-17,37.19536590576172
2013-04-18,37.00735855102539
2013-04-19,37.59200668334961
2013-04-22,37.493412017822266
2013-04-23,37.98176574707031
2013-04-24,38.302757263183594
2013-04-25,38.69253921508789
2013-04-26,38.34172821044922
2013-04-29,38.49534606933594
2013-04-30,38.62376022338867
2013-05-01,38.06431579589844
2013-05-02,40.214908599853516
2013-05-03,41.16411209106445
2013-05-06,41.01508331298828
2013-05-07,41.221435546875
2013-05-08,41.09992599487305
2013-05-09,40.944007873535156
2013-05-10,40.98298645019531
2013-05-13,41.02425003051758
2013-05-14,41.34294509887695
2013-05-15,41.74951171875
2013-05-16,41.299320220947266
2013-05-17,42.394962310791016
2013-05-20,41.715057373046875
2013-05-21,41.70127868652344
2013-05-22,41.377410888671875
2013-05-23,40.90882873535156
2013-05-24,41.448612213134766
2013-05-28,41.352149963378906
2013-05-29,40.91802215576172
2013-05-30,41.58184814453125
2013-05-31,40.91802215576172
2013-06-03,41.38890075683594
2013-06-04,41.39118957519531
2013-06-05,40.70669174194336
2013-06-06,41.19594955444336
2013-06-07,41.33146286010742
2013-06-10,41.880435943603516
2013-06-11,41.267147064208984
2013-06-12,41.1500129699707
2013-06-13,41.8620719909668
2013-06-14,41.55887222290039
2013-06-17,41.88504409790039
2013-06-18,42.26633071899414
2013-06-19,41.949344635009766
2013-06-20,40.99153137207031
2013-06-21,41.23039627075195
2013-06-24,40.947879791259766
2013-06-25,41.45320129394531
2013-06-26,41.95393753051758
2013-06-27,42.323760986328125
2013-06-28,41.976924896240234
2013-07-01,42.544254302978516
2013-07-02,42.548858642578125
2013-07-03,42.962310791015625
2013-07-05,43.82366180419922
2013-07-08,43.205787658691406
2013-07-09,42.99905014038086
2013-07-10,42.88421630859375
2013-07-11,43.63302230834961
2013-07-12,43.80759048461914
2013-07-15,43.69963073730469
2013-07-16,43.49980163574219
2013-07-17,43.559513092041016
2013-07-18,43.87419509887695
2013-07-19,43.623836517333984
2013-07-22,43.92242431640625
2013-07-23,43.316036224365234
2013-07-24,42.895694732666016
2013-07-25,44.701107025146484
2013-07-26,44.37724304199219
2013-07-29,44.09471130371094
2013-07-30,43.972965240478516
2013-07-31,40.65846252441406
2013-08-01,41.15462112426758
2013-08-02,42.26404571533203
2013-08-05,42.388065338134766
2013-08-06,42.00907516479492
2013-08-07,41.66453170776367
2013-08-08,41.524410247802734
2013-08-09,41.301597595214844
2013-08-12,41.29011917114258
2013-08-13,41.16838073730469
2013-08-14,41.04182052612305
2013-08-15,40.02467346191406
2013-08-16,39.84059143066406
2013-08-19,40.26631546020508
2013-08-20,39.86131286621094
2013-08-21,41.0510139465332
2013-08-22,41.1729736328125
2013-08-23,41.21440887451172
2013-08-26,40.27090835571289
2013-08-27,40.07991409301758
2013-08-28,40.31922912597656
2013-08-29,40.35606002807617
2013-08-30,40.137447357177734
2013-09-03,40.73576354980469
2013-09-04,40.544761657714844
2013-09-05,40.54936218261719
2013-09-06,40.655208587646484
2013-09-09,41.087833404541016
2013-09-10,42.47776412963867
2013-09-11,42.873558044433594
2013-09-12,42.58592987060547
2013-09-13,43.49258804321289
2013-09-16,43.58004379272461
2013-09-17,44.09089660644531
