Date,WSM
2010-11-04,12.774007797241211
2010-11-05,12.838083267211914
2010-11-08,12.670756340026855
2010-11-09,12.328974723815918
2010-11-10,12.642273902893066
2010-11-11,12.834526062011719
2010-11-12,12.692117691040039
2010-11-15,12.606669425964355
2010-11-16,12.425104141235352
2010-11-17,12.745521545410156
2010-11-18,11.424687385559082
2010-11-19,11.613377571105957
2010-11-22,11.549291610717773
2010-11-23,11.670339584350586
2010-11-24,12.06908130645752
2010-11-26,11.915995597839355
2010-11-29,11.98719596862793
2010-11-30,11.844788551330566
2010-12-01,12.190130233764648
2010-12-02,12.343217849731445
2010-12-03,12.46782112121582
2010-12-06,12.143847465515137
2010-12-07,12.065520286560059
2010-12-08,12.108246803283691
2010-12-09,12.371697425842285
2010-12-10,12.396626472473145
2010-12-13,12.553269386291504
2010-12-14,12.47138500213623
2010-12-15,12.24709415435791
2010-12-16,12.457144737243652
2010-12-17,12.688556671142578
2010-12-20,12.652962684631348
2010-12-21,12.81672477722168
2010-12-22,12.699240684509277
2010-12-23,12.820284843444824
2010-12-27,12.820284843444824
2010-12-28,12.766881942749023
2010-12-29,12.820284843444824
2010-12-30,12.841646194458008
2010-12-31,12.7063570022583
2011-01-03,12.848767280578613
2011-01-04,12.670756340026855
2011-01-05,12.617350578308105
2011-01-06,12.239972114562988
2011-01-07,12.179448127746582
2011-01-10,12.122485160827637
2011-01-11,12.09400463104248
2011-01-12,12.168766975402832
2011-01-13,11.71306324005127
2011-01-14,11.616933822631836
2011-01-18,11.616933822631836
2011-01-19,11.38552188873291
2011-01-20,11.474529266357422
2011-01-21,11.474529266357422
2011-01-24,11.510132789611816
2011-01-25,11.502978324890137
2011-01-26,11.742622375488281
2011-01-27,11.903575897216797
2011-01-28,11.567358016967773
2011-01-31,11.51728343963623
2011-02-01,11.871381759643555
2011-02-02,11.531591415405273
2011-02-03,12.028763771057129
2011-02-04,12.339943885803223
2011-02-07,12.450827598571777
2011-02-08,12.500896453857422
2011-02-09,13.216259956359863
2011-02-10,13.427294731140137
2011-02-11,13.577519416809082
2011-02-14,13.666938781738281
2011-02-15,13.430872917175293
2011-02-16,13.548904418945312
2011-02-17,13.749202728271484
2011-02-18,13.659780502319336
2011-02-22,13.155452728271484
2011-02-23,12.733393669128418
2011-02-24,12.762007713317871
2011-02-25,13.037420272827148
2011-02-28,12.908658027648926
2011-03-01,12.636821746826172
2011-03-02,12.847846984863281
2011-03-03,13.058882713317871
2011-03-04,12.937273025512695
2011-03-07,12.787044525146484
2011-03-08,13.012385368347168
2011-03-09,12.962306022644043
2011-03-10,12.74412727355957
2011-03-11,12.729818344116211
2011-03-14,12.511631965637207
2011-03-15,14.085423469543457
2011-03-16,13.781393051147461
2011-03-17,13.77066707611084
2011-03-18,13.602550506591797
2011-03-21,13.85650634765625
2011-03-22,13.78854751586914
2011-03-23,13.92803955078125
2011-03-24,14.063960075378418
2011-03-25,14.11046314239502
2011-03-28,13.960235595703125
2011-03-29,13.978117942810059
2011-03-30,14.15338134765625
2011-03-31,14.486026763916016
2011-04-01,14.679167747497559
2011-04-04,14.618364334106445
2011-04-05,14.879469871520996
2011-04-06,14.943853378295898
2011-04-07,15.219269752502441
2011-04-08,15.294380187988281
2011-04-11,15.083341598510742
2011-04-12,14.976042747497559
2011-04-13,14.883048057556152
2011-04-14,15.265775680541992
2011-04-15,15.237151145935059
2011-04-18,14.936698913574219
2011-04-19,14.775742530822754
2011-04-20,14.94743537902832
2011-04-21,15.047585487365723
2011-04-25,15.094265937805176
2011-04-26,15.270241737365723
2011-04-27,15.3959321975708
2011-04-28,15.532407760620117
2011-04-29,15.589863777160645
2011-05-02,15.331293106079102
2011-05-03,15.209187507629395
2011-05-04,15.306158065795898
2011-05-05,15.456987380981445
2011-05-06,15.263056755065918
2011-05-09,15.550366401672363
2011-05-10,16.24707794189453
2011-05-11,15.977729797363281
2011-05-12,16.121381759643555
2011-05-13,15.941811561584473
2011-05-16,15.568312644958496
2011-05-17,15.48572063446045
2011-05-18,15.535995483398438
2011-05-19,14.796191215515137
2011-05-20,14.3867826461792
2011-05-23,14.085113525390625
2011-05-24,14.00251293182373
2011-05-25,14.153341293334961
2011-05-26,14.33650016784668
2011-05-27,14.27186107635498
2011-05-31,14.05997371673584
2011-06-01,13.880403518676758
2011-06-02,13.646971702575684
2011-06-03,13.589513778686523
2011-06-06,13.52486515045166
2011-06-07,13.456629753112793
2011-06-08,13.104679107666016
2011-06-09,13.266290664672852
2011-06-10,13.061586380004883
2011-06-13,13.086729049682617
2011-06-14,13.1513671875
2011-06-15,12.835335731506348
2011-06-16,12.616268157958984
2011-06-17,12.490572929382324
2011-06-20,12.867657661437988
2011-06-21,13.600285530090332
2011-06-22,13.41712474822998
2011-06-23,13.50331974029541
2011-06-24,13.381210327148438
2011-06-27,13.10827350616455
2011-06-28,12.864070892333984
2011-06-29,13.086729049682617
2011-06-30,13.104679107666016
2011-07-01,13.068768501281738
2011-07-05,13.137009620666504
2011-07-06,13.1513671875
2011-07-07,13.783439636230469
2011-07-08,13.679291725158691
2011-07-11,13.481765747070312
2011-07-12,13.406353950500488
2011-07-13,13.632608413696289
2011-07-14,13.690065383911133
2011-07-15,13.650561332702637
2011-07-18,13.56436824798584
2011-07-19,13.851675033569336
2011-07-20,13.697248458862305
2011-07-21,13.92709732055664
2011-07-22,13.937860488891602
2011-07-25,13.872942924499512
2011-07-26,14.064119338989258
2011-07-27,13.508620262145996
2011-07-28,13.353509902954102
2011-07-29,13.353509902954102
2011-08-01,12.96755313873291
2011-08-02,12.184812545776367
2011-08-03,12.531094551086426
2011-08-04,11.899849891662598
2011-08-05,11.780817031860352
2011-08-08,10.687865257263184
2011-08-09,11.293856620788574
2011-08-10,10.925931930541992
2011-08-11,11.604065895080566
2011-08-12,11.658175468444824
2011-08-15,11.416496276855469
2011-08-16,11.203680038452148
2011-08-17,10.853784561157227
2011-08-18,10.392081260681152
2011-08-19,10.417326927185059
2011-08-22,10.832144737243652
2011-08-23,10.619331359863281
2011-08-24,11.055787086486816
2011-08-25,11.246964454650879
2011-08-26,11.802458763122559
2011-08-29,12.145132064819336
2011-08-30,12.029705047607422
2011-08-31,11.943136215209961
2011-09-01,11.715886116027832
2011-09-02,11.29024887084961
2011-09-06,11.106287956237793
2011-09-07,11.54635238647461
2011-09-08,11.387639999389648
2011-09-09,11.254178047180176
2011-09-12,11.43453598022461
2011-09-13,11.892640113830566
2011-09-14,12.033312797546387
2011-09-15,12.163169860839844
2011-09-16,12.246136665344238
2011-09-19,12.116275787353516
2011-09-20,11.914278984069824
2011-09-21,11.441749572753906
2011-09-22,11.178427696228027
2011-09-23,11.34074878692627
2011-09-26,11.67620849609375
2011-09-27,12.054953575134277
2011-09-28,11.658175468444824
2011-09-29,11.795244216918945
2011-09-30,11.106287956237793
2011-10-03,10.539971351623535
2011-10-04,10.918716430664062
2011-10-05,10.81411075592041
2011-10-06,11.308281898498535
2011-10-07,11.293856620788574
2011-10-10,11.737528800964355
2011-10-11,11.531923294067383
2011-10-12,12.083812713623047
2011-10-13,12.86294937133789
2011-10-14,13.227267265319824
2011-10-17,12.823270797729492
2011-10-18,13.097410202026367
2011-10-19,12.837697982788086
2011-10-20,13.19119644165039
2011-10-21,13.602405548095703
2011-10-24,13.927040100097656
2011-10-25,13.64444351196289
2011-10-26,13.919795036315918
2011-10-27,14.311084747314453
2011-10-28,13.894433975219727
2011-10-31,13.60096549987793
2011-11-01,13.619089126586914
2011-11-02,13.510397911071777
2011-11-03,13.764005661010742
2011-11-04,13.764005661010742
2011-11-07,13.564737319946289
2011-11-08,13.83646297454834
2011-11-09,13.365468978881836
2011-11-10,13.354599952697754
2011-11-11,13.807480812072754
2011-11-14,13.861827850341797
2011-11-15,13.854583740234375
2011-11-16,13.608219146728516
2011-11-17,13.383585929870605
2011-11-18,13.314749717712402
2011-11-21,13.34011173248291
2011-11-22,13.032147407531738
2011-11-23,12.75317096710205
2011-11-25,12.684335708618164
2011-11-28,13.024901390075684
2011-11-29,13.097362518310547
2011-11-30,13.68429946899414
2011-12-01,13.995885848999023
2011-12-02,14.187901496887207
2011-12-05,14.267611503601074
2011-12-06,14.079214096069336
2011-12-07,14.133557319641113
2011-12-08,13.83285140991211
2011-12-09,14.296599388122559
2011-12-12,14.17341136932373
2011-12-13,13.687922477722168
2011-12-14,13.510397911071777
2011-12-15,13.22779369354248
2011-12-16,13.666187286376953
2011-12-19,13.390829086303711
2011-12-20,13.88719367980957
2011-12-21,13.948783874511719
2011-12-22,13.64444351196289
2011-12-23,13.727775573730469
2011-12-27,13.742264747619629
2011-12-28,13.60096549987793
2011-12-29,13.98501968383789
2011-12-30,13.948783874511719
2012-01-03,13.383585929870605
2012-01-04,13.742264747619629
2012-01-05,13.742264747619629
2012-01-06,13.59372329711914
2012-01-09,13.894433975219727
2012-01-10,14.093708038330078
2012-01-11,14.15892219543457
2012-01-12,12.434347152709961
2012-01-13,12.264056205749512
2012-01-17,12.02493667602539
2012-01-18,12.629990577697754
2012-01-19,12.69882869720459
2012-01-20,12.669842720031738
2012-01-23,12.488693237304688
2012-01-24,12.666218757629395
2012-01-25,12.724559783935547
2012-01-26,12.61882209777832
2012-01-27,12.804769515991211
2012-01-30,12.976128578186035
2012-01-31,13.074570655822754
2012-02-01,13.205829620361328
2012-02-02,13.388128280639648
2012-02-03,13.44282054901123
2012-02-06,13.311561584472656
2012-02-07,13.340729713439941
2012-02-08,13.475631713867188
2012-02-09,13.51938533782959
2012-02-10,13.431883811950684
2012-02-13,13.318851470947266
2012-02-14,13.646994590759277
2012-02-15,13.563136100769043
2012-02-16,13.61418342590332
2012-02-17,13.854819297790527
2012-02-21,13.661580085754395
2012-02-22,13.65428638458252
2012-02-23,13.945963859558105
2012-02-24,14.161075592041016
2012-02-27,14.496515274047852
2012-02-28,14.292338371276855
2012-02-29,14.073582649230957
2012-03-01,14.208477973937988
2012-03-02,14.157431602478027
2012-03-05,13.869399070739746
2012-03-06,13.65428638458252
2012-03-07,13.796483993530273
2012-03-08,12.987066268920898
2012-03-09,13.227703094482422
2012-03-12,13.0162353515625
2012-03-13,13.322502136230469
2012-03-14,13.497504234313965
2012-03-15,13.479275703430176
2012-03-16,13.533965110778809
2012-03-19,13.770956993103027
2012-03-20,14.051702499389648
2012-03-21,14.357964515686035
2012-03-22,14.095458030700684
2012-03-23,14.051702499389648
2012-03-26,14.233999252319336
2012-03-27,14.190238952636719
2012-03-28,13.949613571166992
2012-03-29,13.763663291931152
2012-03-30,13.665228843688965
2012-04-02,13.763663291931152
2012-04-03,13.643348693847656
2012-04-04,13.7344970703125
2012-04-05,13.72355842590332
2012-04-09,13.471985816955566
2012-04-10,13.12197494506836
2012-04-11,13.504798889160156
2012-04-12,13.840232849121094
2012-04-13,13.55219554901123
2012-04-16,13.559492111206055
2012-04-17,13.574073791503906
2012-04-18,13.822004318237305
2012-04-19,13.880337715148926
2012-04-20,13.997008323669434
2012-04-23,13.811064720153809
2012-04-24,13.588655471801758
2012-04-25,14.032442092895508
2012-04-26,14.318519592285156
2012-04-27,14.483567237854004
2012-04-30,14.190154075622559
2012-05-01,14.2488374710083
2012-05-02,14.652274131774902
2012-05-03,14.589924812316895
2012-05-04,14.13880443572998
2012-05-07,13.918746948242188
2012-05-08,13.61066722869873
2012-05-09,13.625334739685059
2012-05-10,13.779372215270996
2012-05-11,13.684017181396484
2012-05-14,13.651008605957031
2012-05-15,13.863725662231445
2012-05-16,13.276910781860352
2012-05-17,12.803780555725098
2012-05-18,12.719423294067383
2012-05-21,12.737765312194824
2012-05-22,13.163209915161133
2012-05-23,12.910140037536621
2012-05-24,13.170548439025879
2012-05-25,13.229227066040039
2012-05-29,13.504302024841309
2012-05-30,13.141203880310059
2012-05-31,12.803780555725098
2012-06-01,12.525044441223145
2012-06-04,12.429677963256836
2012-06-05,12.561716079711914
2012-06-06,12.664411544799805
2012-06-07,12.616731643676758
2012-06-08,12.92114543914795
2012-06-11,12.61306381225586
2012-06-12,12.67908000946045
2012-06-13,12.334322929382324
2012-06-14,12.319650650024414
2012-06-15,12.53970718383789
2012-06-18,12.561716079711914
2012-06-19,13.111861228942871
2012-06-20,12.90280818939209
2012-06-21,12.42601203918457
2012-06-22,12.5947265625
2012-06-25,12.216958045959473
2012-06-26,12.20961856842041
2012-06-27,12.12526798248291
2012-06-28,12.253633499145508
2012-06-29,12.825785636901855
2012-07-02,13.009167671203613
2012-07-03,13.357596397399902
2012-07-05,13.412614822387695
2012-07-06,13.148542404174805
2012-07-09,12.961491584777832
2012-07-10,12.899133682250977
2012-07-11,12.719423294067383
2012-07-12,12.60572624206543
2012-07-13,12.836791038513184
2012-07-16,12.697418212890625
2012-07-17,12.866129875183105
2012-07-18,13.229227066040039
2012-07-19,13.335589408874512
2012-07-20,12.957822799682617
2012-07-23,12.811113357543945
2012-07-24,12.451691627502441
2012-07-25,12.47014331817627
2012-07-26,12.562430381774902
2012-07-27,12.994343757629395
2012-07-30,13.042339324951172
2012-07-31,12.82822322845459
2012-08-01,12.743317604064941
2012-08-02,12.728555679321289
2012-08-03,12.846683502197266
2012-08-06,13.034956932067871
2012-08-07,13.32658576965332
2012-08-08,13.60345458984375
2012-08-09,13.518548011779785
2012-08-10,13.444717407226562
2012-08-13,13.496404647827148
2012-08-14,13.537012100219727
2012-08-15,13.452105522155762
2012-08-16,13.703128814697266
2012-08-17,13.876635551452637
2012-08-20,13.78065299987793
2012-08-21,14.112894058227539
2012-08-22,15.75565242767334
2012-08-23,15.641209602355957
2012-08-24,15.61536693572998
2012-08-27,15.449250221252441
2012-08-28,15.353263854980469
2012-08-29,15.364339828491211
2012-08-30,15.164998054504395
2012-08-31,15.142847061157227
2012-09-04,15.21667194366455
2012-09-05,15.619057655334473
2012-09-06,15.803642272949219
2012-09-07,15.729808807373047
2012-09-10,16.110042572021484
2012-09-11,16.062044143676758
2012-09-12,16.220783233642578
2012-09-13,16.331531524658203
2012-09-14,16.46074104309082
2012-09-17,16.187562942504883
2012-09-18,15.903310775756836
2012-09-19,16.14326286315918
2012-09-20,16.290929794311523
2012-09-21,16.246625900268555
2012-09-24,16.202329635620117
2012-09-25,15.995600700378418
2012-09-26,16.087890625
2012-09-27,16.23555564880371
2012-09-28,16.23185920715332
2012-10-01,16.213403701782227
2012-10-02,16.34260368347168
2012-10-03,16.383214950561523
2012-10-04,16.538251876831055
2012-10-05,16.682235717773438
2012-10-08,16.722837448120117
2012-10-09,16.519804000854492
2012-10-10,16.8520450592041
2012-10-11,16.815120697021484
2012-10-12,16.83358383178711
2012-10-15,17.06985092163086
2012-10-16,17.38732147216797
2012-10-17,17.439002990722656
2012-10-18,17.693721771240234
2012-10-19,17.457462310791016
2012-10-22,17.424238204956055
2012-10-23,17.151063919067383
2012-10-24,17.024951934814453
2012-10-25,17.04349708557129
2012-10-26,17.024951934814453
2012-10-31,17.147354125976562
2012-11-01,17.714845657348633
2012-11-02,17.321678161621094
2012-11-05,17.514562606811523
2012-11-06,17.462631225585938
2012-11-07,17.165895462036133
2012-11-08,16.828365325927734
2012-11-09,16.77643394470215
2012-11-12,16.854331970214844
2012-11-13,17.080589294433594
2012-11-14,16.73192596435547
2012-11-15,16.119924545288086
2012-11-16,16.03461265563965
2012-11-19,16.698543548583984
2012-11-20,16.579858779907227
2012-11-21,16.616939544677734
2012-11-23,16.87286949157715
2012-11-26,16.55018424987793
2012-11-27,16.472288131713867
2012-11-28,16.69483757019043
2012-11-29,16.724510192871094
2012-11-30,16.78756332397461
2012-12-03,17.06574821472168
2012-12-04,16.772727966308594
2012-12-05,16.553892135620117
2012-12-06,16.4055233001709
2012-12-07,16.424074172973633
2012-12-10,16.40181541442871
2012-12-11,16.21635627746582
2012-12-12,16.212656021118164
2012-12-13,16.13846778869629
2012-12-14,16.016063690185547
2012-12-17,16.323928833007812
2012-12-18,16.594690322875977
2012-12-19,16.546470642089844
2012-12-20,16.472288131713867
2012-12-21,16.116212844848633
2012-12-24,16.112503051757812
2012-12-26,15.945594787597656
2012-12-27,16.053165435791016
2012-12-28,15.841736793518066
2012-12-31,16.23490333557129
2013-01-02,16.85803985595703
2013-01-03,16.935930252075195
2013-01-04,17.20669937133789
2013-01-07,16.90625762939453
2013-01-08,17.07687759399414
2013-01-09,16.969316482543945
2013-01-10,17.032371520996094
2013-01-11,17.184438705444336
2013-01-14,17.225242614746094
2013-01-15,17.54793357849121
2013-01-16,17.48118019104004
2013-01-17,16.57243537902832
2013-01-18,16.53163719177246
2013-01-22,16.412939071655273
2013-01-23,16.31974983215332
2013-01-24,16.576961517333984
2013-01-25,16.856536865234375
2013-01-28,16.677608489990234
2013-01-29,16.73725128173828
2013-01-30,16.252656936645508
2013-01-31,16.40176010131836
2013-02-01,16.781980514526367
2013-02-04,16.73725128173828
2013-02-05,16.83789825439453
2013-02-06,17.218122482299805
2013-02-07,17.162202835083008
2013-02-08,17.244211196899414
2013-02-11,17.143571853637695
2013-02-12,17.471595764160156
2013-02-13,17.64307403564453
2013-02-14,17.64307403564453
2013-02-15,17.57224464416504
2013-02-19,17.70271873474121
2013-02-20,17.251667022705078
2013-02-21,16.946001052856445
2013-02-22,16.904985427856445
2013-02-25,16.38684844970703
2013-02-26,16.416667938232422
2013-02-27,16.744705200195312
2013-02-28,16.92363166809082
2013-03-01,16.871444702148438
2013-03-04,16.90872573852539
2013-03-05,16.972091674804688
2013-03-06,16.98700523376465
2013-03-07,16.93854522705078
2013-03-08,17.255395889282227
2013-03-11,17.277755737304688
2013-03-12,17.016826629638672
2013-03-13,16.808074951171875
2013-03-14,16.785709381103516
2013-03-15,16.778257369995117
2013-03-18,16.97955322265625
2013-03-19,16.85280990600586
2013-03-20,18.58245086669922
2013-03-21,18.47434425354004
2013-03-22,18.574995040893555
2013-03-25,18.839658737182617
2013-03-26,19.022308349609375
2013-03-27,19.007404327392578
2013-03-28,19.204975128173828
2013-04-01,18.936573028564453
2013-04-02,19.078231811523438
2013-04-03,18.6830997467041
2013-04-04,18.89557456970215
2013-04-05,18.8992977142334
2013-04-08,19.21615219116211
2013-04-09,19.260887145996094
2013-04-10,19.421175003051758
2013-04-11,19.190059661865234
2013-04-12,19.518098831176758
2013-04-15,19.067049026489258
2013-04-16,19.570281982421875
2013-04-17,19.406265258789062
2013-04-18,19.182607650756836
2013-04-19,19.488271713256836
2013-04-22,19.402538299560547
2013-04-23,19.50691795349121
2013-04-24,19.634408950805664
2013-04-25,19.990646362304688
2013-04-26,19.735652923583984
2013-04-29,19.949386596679688
2013-04-30,20.12939453125
2013-05-01,19.90064239501953
2013-05-02,20.11439323425293
2013-05-03,20.185640335083008
2013-05-06,20.384384155273438
2013-05-07,20.665624618530273
2013-05-08,20.841875076293945
2013-05-09,21.048118591308594
2013-05-10,21.34810447692871
2013-05-13,21.310604095458984
2013-05-14,21.160608291625977
2013-05-15,20.980621337890625
2013-05-16,20.665624618530273
2013-05-17,20.609371185302734
2013-05-20,20.845619201660156
2013-05-21,20.93937110900879
2013-05-22,20.6356258392334
2013-05-23,21.261859893798828
2013-05-24,20.826868057250977
2013-05-28,20.90186882019043
2013-05-29,20.478134155273438
2013-05-30,20.42563247680664
2013-05-31,20.234384536743164
2013-06-03,20.110641479492188
2013-06-04,19.829402923583984
2013-06-05,19.623165130615234
2013-06-06,19.829402923583984
2013-06-07,20.268138885498047
2013-06-10,20.313133239746094
2013-06-11,20.223140716552734
2013-06-12,20.249391555786133
2013-06-13,20.946870803833008
2013-06-14,20.83437156677246
2013-06-17,21.040620803833008
2013-06-18,21.291852951049805
2013-06-19,21.048118591308594
2013-06-20,20.48187828063965
2013-06-21,20.391881942749023
2013-06-24,20.256893157958984
2013-06-25,20.298137664794922
2013-06-26,20.560636520385742
2013-06-27,20.856870651245117
2013-06-28,20.95811653137207
2013-07-01,21.224355697631836
2013-07-02,21.085609436035156
2013-07-03,21.258108139038086
2013-07-05,21.606849670410156
2013-07-08,21.756839752197266
2013-07-09,21.899343490600586
2013-07-10,21.891836166381836
2013-07-11,22.203083038330078
2013-07-12,22.218076705932617
2013-07-15,22.29682159423828
2013-07-16,22.05683135986328
2013-07-17,21.92183494567871
2013-07-18,22.02683448791504
2013-07-19,21.83184051513672
2013-07-22,22.146835327148438
2013-07-23,22.135583877563477
2013-07-24,21.811389923095703
2013-07-25,21.837779998779297
2013-07-26,21.71337890625
2013-07-29,21.56635856628418
2013-07-30,21.79630470275879
2013-07-31,22.188352584838867
2013-08-01,22.60679054260254
2013-08-02,22.844274520874023
2013-08-05,23.11946678161621
2013-08-06,23.047847747802734
2013-08-07,22.6331787109375
2013-08-08,23.066694259643555
2013-08-09,22.844274520874023
2013-08-12,22.991300582885742
2013-08-13,22.768892288208008
2013-08-14,22.22604751586914
2013-08-15,21.920713424682617
2013-08-16,21.97725486755371
2013-08-19,21.788766860961914
2013-08-20,22.23359489440918
2013-08-21,21.751075744628906
2013-08-22,21.86793327331543
2013-08-23,22.14311981201172
2013-08-26,22.70102882385254
2013-08-27,22.406997680664062
2013-08-28,21.475893020629883
2013-08-29,21.434419631958008
2013-08-30,21.264780044555664
2013-09-03,21.087604522705078
2013-09-04,21.042373657226562
2013-09-05,21.042373657226562
2013-09-06,20.838809967041016
2013-09-09,21.136611938476562
2013-09-10,21.113996505737305
2013-09-11,21.242168426513672
2013-09-12,21.132843017578125
2013-09-13,21.460805892944336
2013-09-16,21.502269744873047
