Date,DHR
2010-08-13,14.997586250305176
2010-08-16,15.070507049560547
2010-08-17,15.232561111450195
2010-08-18,15.131277084350586
2010-08-19,14.730209350585938
2010-08-20,14.718050956726074
2010-08-23,14.726158142089844
2010-08-24,14.479034423828125
2010-08-25,14.596521377563477
2010-08-26,14.535748481750488
2010-08-27,14.884157180786133
2010-08-30,14.722101211547852
2010-08-31,14.718050956726074
2010-09-01,15.394606590270996
2010-09-02,15.580964088439941
2010-09-03,15.892906188964844
2010-09-07,15.856446266174316
2010-09-08,15.969880104064941
2010-09-09,15.998234748840332
2010-09-10,16.038747787475586
2010-09-13,16.285871505737305
2010-09-14,16.281824111938477
2010-09-15,16.225109100341797
2010-09-16,16.273717880249023
2010-09-17,16.520845413208008
2010-09-20,16.662635803222656
2010-09-21,16.62618064880371
2010-09-22,16.47215461730957
2010-09-23,16.257326126098633
2010-09-24,16.711286544799805
2010-09-27,16.537002563476562
2010-09-28,16.800466537475586
2010-09-29,16.443777084350586
2010-09-30,16.459985733032227
2010-10-01,16.374874114990234
2010-10-04,16.099260330200195
2010-10-05,16.528898239135742
2010-10-06,16.56942367553711
2010-10-07,16.504581451416016
2010-10-08,16.776145935058594
2010-10-11,16.73965835571289
2010-10-12,16.763986587524414
2010-10-13,17.03554916381836
2010-10-14,16.95853042602539
2010-10-15,16.99095916748047
2010-10-18,17.0112247467041
2010-10-19,16.70318603515625
2010-10-20,16.857206344604492
2010-10-21,17.57868003845215
2010-10-22,17.50166130065918
2010-10-25,17.371957778930664
2010-10-26,17.416549682617188
2010-10-27,17.384117126464844
2010-10-28,17.457063674926758
2010-10-29,17.57461166381836
2010-11-01,17.509769439697266
2010-11-02,17.704328536987305
2010-11-03,17.752960205078125
2010-11-04,18.11775016784668
2010-11-05,18.23934555053711
2010-11-08,17.951570510864258
2010-11-09,17.590831756591797
2010-11-10,17.704328536987305
2010-11-11,17.870498657226562
2010-11-12,17.651636123657227
2010-11-15,17.74485206604004
2010-11-16,17.347637176513672
2010-11-17,17.25847816467285
2010-11-18,17.52193260192871
2010-11-19,17.708377838134766
2010-11-22,17.692161560058594
2010-11-23,17.4489688873291
2010-11-24,17.931297302246094
2010-11-26,17.821863174438477
2010-11-29,17.562458038330078
2010-11-30,17.530044555664062
2010-12-01,17.882665634155273
2010-12-02,18.03668785095215
2010-12-03,18.06911277770996
2010-12-06,18.133955001831055
2010-12-07,18.381202697753906
2010-12-08,18.429840087890625
2010-12-09,18.446054458618164
2010-12-10,18.591970443725586
2010-12-13,18.559545516967773
2010-12-14,18.535226821899414
2010-12-15,18.60818099975586
2010-12-16,18.964862823486328
2010-12-17,18.96891212463379
2010-12-20,18.960805892944336
2010-12-21,19.19994354248047
2010-12-22,19.10266876220703
2010-12-23,19.10266876220703
2010-12-27,19.13104248046875
2010-12-28,19.147258758544922
2010-12-29,19.122920989990234
2010-12-30,19.114810943603516
2010-12-31,19.126985549926758
2011-01-03,19.135087966918945
2011-01-04,19.025604248046875
2011-01-05,19.005332946777344
2011-01-06,19.017501831054688
2011-01-07,19.005332946777344
2011-01-10,18.766098022460938
2011-01-11,18.928293228149414
2011-01-12,19.098588943481445
2011-01-13,19.013442993164062
2011-01-14,19.118873596191406
2011-01-18,19.22835350036621
2011-01-19,19.070219039916992
2011-01-20,18.75798988342285
2011-01-21,18.774206161499023
2011-01-24,19.20807647705078
2011-01-25,19.13103675842285
2011-01-26,19.179691314697266
2011-01-27,18.916126251220703
2011-01-28,18.672826766967773
2011-01-31,18.67688751220703
2011-02-01,19.297290802001953
2011-02-02,19.333782196044922
2011-02-03,19.240522384643555
2011-02-04,19.455429077148438
2011-02-07,19.88119125366211
2011-02-08,20.169084548950195
2011-02-09,20.209644317626953
2011-02-10,20.684062957763672
2011-02-11,20.927358627319336
2011-02-14,20.83816146850586
2011-02-15,20.84220314025879
2011-02-16,20.78543472290039
2011-02-17,20.740835189819336
2011-02-18,21.00034523010254
2011-02-22,20.46509552001953
2011-02-23,20.10826301574707
2011-02-24,20.177196502685547
2011-02-25,20.481325149536133
2011-02-28,20.517812728881836
2011-03-01,20.03933334350586
2011-03-02,20.367778778076172
2011-03-03,20.716510772705078
2011-03-04,20.582693099975586
2011-03-07,20.331295013427734
2011-03-08,20.87870216369629
2011-03-09,20.943574905395508
2011-03-10,20.440771102905273
2011-03-11,20.84220314025879
2011-03-14,20.659727096557617
2011-03-15,20.456987380981445
2011-03-16,20.043397903442383
2011-03-17,20.205589294433594
2011-03-18,20.440771102905273
2011-03-21,20.797603607177734
2011-03-22,20.789499282836914
2011-03-23,20.87873649597168
2011-03-24,20.91929817199707
2011-03-25,21.057214736938477
2011-03-28,20.907129287719727
2011-03-29,21.065326690673828
2011-03-30,21.077497482299805
2011-03-31,21.05316734313965
2011-04-01,21.324953079223633
2011-04-04,21.215423583984375
2011-04-05,21.203256607055664
2011-04-06,21.16268539428711
2011-04-07,21.114002227783203
2011-04-08,20.91118621826172
2011-04-11,20.98420524597168
2011-04-12,20.93146324157715
2011-04-13,21.158628463745117
2011-04-14,21.0612850189209
2011-04-15,21.38174057006836
2011-04-18,21.0977840423584
2011-04-19,21.353343963623047
2011-04-20,21.726539611816406
2011-04-21,21.57239532470703
2011-04-25,21.272212982177734
2011-04-26,22.010488510131836
2011-04-27,22.420207977294922
2011-04-28,22.623016357421875
2011-04-29,22.408035278320312
2011-05-02,22.408035278320312
2011-05-03,22.420207977294922
2011-05-04,22.306621551513672
2011-05-05,21.961822509765625
2011-05-06,21.994266510009766
2011-05-09,22.16463851928711
2011-05-10,22.339065551757812
2011-05-11,21.90907859802246
2011-05-12,22.042953491210938
2011-05-13,21.848234176635742
2011-05-16,21.900972366333008
2011-05-17,21.72248649597168
2011-05-18,22.26604461669922
2011-05-19,22.399925231933594
2011-05-20,22.172744750976562
2011-05-23,21.791440963745117
2011-05-24,21.600791931152344
2011-05-25,21.868518829345703
2011-05-26,21.758987426757812
2011-05-27,22.083518981933594
2011-05-31,22.12002182006836
2011-06-01,21.272212982177734
2011-06-02,21.45475196838379
2011-06-03,21.04909896850586
2011-06-06,20.9395809173584
2011-06-07,21.06938934326172
2011-06-08,20.99232292175293
2011-06-09,21.231653213500977
2011-06-10,20.87873649597168
2011-06-13,20.821945190429688
2011-06-14,21.239763259887695
2011-06-15,20.980144500732422
2011-06-16,20.935522079467773
2011-06-17,21.028825759887695
2011-06-20,21.089672088623047
2011-06-21,21.527767181396484
2011-06-22,21.442554473876953
2011-06-23,21.174718856811523
2011-06-24,20.82166862487793
2011-06-27,20.752695083618164
2011-06-28,21.158491134643555
2011-06-29,21.158491134643555
2011-06-30,21.5034236907959
2011-07-01,22.12429428100586
2011-07-05,22.067489624023438
2011-07-06,22.189231872558594
2011-07-07,22.339378356933594
2011-07-08,22.13239860534668
2011-07-11,21.710384368896484
2011-07-12,21.625167846679688
2011-07-13,21.66979217529297
2011-07-14,21.296464920043945
2011-07-15,21.353275299072266
2011-07-18,21.296464920043945
2011-07-19,21.511545181274414
2011-07-20,21.552114486694336
2011-07-21,21.27617073059082
2011-07-22,20.975881576538086
2011-07-25,20.910959243774414
2011-07-26,20.452392578125
2011-07-27,19.97760772705078
2011-07-28,19.823406219482422
2011-07-29,19.92891502380371
2011-08-01,19.65296173095703
2011-08-02,18.898178100585938
2011-08-03,18.991506576538086
2011-08-04,17.916141510009766
2011-08-05,18.058168411254883
2011-08-08,16.71497344970703
2011-08-09,17.441349029541016
2011-08-10,16.816417694091797
2011-08-11,17.59149742126465
2011-08-12,17.920196533203125
2011-08-15,18.147445678710938
2011-08-16,17.920196533203125
2011-08-17,17.70917510986328
2011-08-18,16.686569213867188
2011-08-19,16.52423667907715
2011-08-22,16.45119857788086
2011-08-23,16.942211151123047
2011-08-24,17.538740158081055
2011-08-25,17.031497955322266
2011-08-26,17.404829025268555
2011-08-29,17.96483039855957
2011-08-30,18.281356811523438
2011-08-31,18.58976936340332
2011-09-01,18.10280418395996
2011-09-02,17.46975326538086
2011-09-06,17.421062469482422
2011-09-07,17.95265769958496
2011-09-08,17.648313522338867
2011-09-09,17.28308868408203
2011-09-12,17.68077278137207
2011-09-13,17.924259185791016
2011-09-14,18.366579055786133
2011-09-15,18.80484390258789
2011-09-16,18.642528533935547
2011-09-19,18.670921325683594
2011-09-20,18.764257431030273
2011-09-21,18.171791076660156
2011-09-22,17.33584213256836
2011-09-23,17.331783294677734
2011-09-26,17.644254684448242
2011-09-27,17.956710815429688
2011-09-28,17.361875534057617
2011-09-29,17.674528121948242
2011-09-30,17.028934478759766
2011-10-03,16.41176986694336
2011-10-04,16.736583709716797
2011-10-05,16.93960952758789
2011-10-06,17.32128143310547
2011-10-07,17.166988372802734
2011-10-10,17.942506790161133
2011-10-11,17.92626953125
2011-10-12,18.324174880981445
2011-10-13,18.210491180419922
2011-10-14,18.425691604614258
2011-10-17,17.853179931640625
2011-10-18,18.311994552612305
2011-10-19,17.897842407226562
2011-10-20,18.389142990112305
2011-10-21,19.046918869018555
2011-10-24,19.603172302246094
2011-10-25,19.253986358642578
2011-10-26,19.41234016418457
2011-10-27,20.24064064025879
2011-10-28,20.650732040405273
2011-10-31,19.63159942626953
2011-11-01,19.225568771362305
2011-11-02,19.688440322875977
2011-11-03,19.911758422851562
2011-11-04,19.79400634765625
2011-11-07,19.90363121032715
2011-11-08,20.147254943847656
2011-11-09,19.505735397338867
2011-11-10,19.729042053222656
2011-11-11,20.18380355834961
2011-11-14,20.00514793395996
2011-11-15,20.09447479248047
2011-11-16,19.58287239074707
2011-11-17,19.099693298339844
2011-11-18,19.21337890625
2011-11-21,18.76675033569336
2011-11-22,18.693662643432617
2011-11-23,18.13334846496582
2011-11-25,18.092737197875977
2011-11-28,18.78705596923828
2011-11-29,18.900739669799805
2011-11-30,19.643775939941406
2011-12-01,19.655960083007812
2011-12-02,19.286470413208008
2011-12-05,19.33925437927246
2011-12-06,19.493541717529297
2011-12-07,19.221500396728516
2011-12-08,18.640878677368164
2011-12-09,19.05097770690918
2011-12-12,18.54749298095703
2011-12-13,18.41756820678711
2011-12-14,18.665246963500977
2011-12-15,18.750507354736328
2011-12-16,18.827655792236328
2011-12-19,18.76268768310547
2011-12-20,19.48136329650879
2011-12-21,19.14029884338379
2011-12-22,19.075342178344727
2011-12-23,19.400161743164062
2011-12-27,19.351430892944336
2011-12-28,19.032527923583984
2011-12-29,19.288461685180664
2011-12-30,19.109716415405273
2012-01-03,19.682523727416992
2012-01-04,19.64596176147461
2012-01-05,19.739395141601562
2012-01-06,19.633779525756836
2012-01-09,19.735334396362305
2012-01-10,20.206571578979492
2012-01-11,20.417823791503906
2012-01-12,20.63719367980957
2012-01-13,20.51125717163086
2012-01-17,20.649383544921875
2012-01-18,20.954057693481445
2012-01-19,20.929689407348633
2012-01-20,20.856563568115234
2012-01-23,21.08406639099121
2012-01-24,21.44968605041504
2012-01-25,21.54312515258789
2012-01-26,21.384681701660156
2012-01-27,21.230314254760742
2012-01-30,21.299375534057617
2012-01-31,21.33187484741211
2012-02-01,21.514680862426758
2012-02-02,21.38874626159668
2012-02-03,21.478124618530273
2012-02-06,21.457807540893555
2012-02-07,21.303436279296875
2012-02-08,21.140939712524414
2012-02-09,21.250621795654297
2012-02-10,20.933767318725586
2012-02-13,21.088125228881836
2012-02-14,21.0150089263916
2012-02-15,20.807819366455078
2012-02-16,21.283126831054688
2012-02-17,21.299375534057617
2012-02-21,21.62031364440918
2012-02-22,21.575618743896484
2012-02-23,21.725929260253906
2012-02-24,21.660934448242188
2012-02-27,21.608118057250977
2012-02-28,21.681238174438477
2012-02-29,21.461872100830078
2012-03-01,21.482179641723633
2012-03-02,21.67312240600586
2012-03-05,21.59187126159668
2012-03-06,21.20594024658203
2012-03-07,21.33187484741211
2012-03-08,21.53499984741211
2012-03-09,21.67312240600586
2012-03-12,21.79498863220215
2012-03-13,22.24999237060547
2012-03-14,22.13218116760254
2012-03-15,22.323110580444336
2012-03-16,22.343414306640625
2012-03-19,22.31092071533203
2012-03-20,22.172800064086914
2012-03-21,22.20936393737793
2012-03-22,22.1199893951416
2012-03-23,22.08748435974121
2012-03-26,22.343414306640625
2012-03-27,22.46123504638672
2012-03-28,22.26005744934082
2012-03-29,22.365711212158203
2012-03-30,22.759958267211914
2012-04-02,22.788406372070312
2012-04-03,22.69492530822754
2012-04-04,22.45513343811035
2012-04-05,22.40230369567871
2012-04-09,22.18689727783203
2012-04-10,21.471574783325195
2012-04-11,21.906455993652344
2012-04-12,22.146249771118164
2012-04-13,21.89832878112793
2012-04-16,21.963361740112305
2012-04-17,22.268184661865234
2012-04-18,22.22753143310547
2012-04-19,21.540678024291992
2012-04-20,21.59756851196289
2012-04-23,21.43094253540039
2012-04-24,21.621957778930664
2012-04-25,21.70323944091797
2012-04-26,21.991811752319336
2012-04-27,22.22753143310547
2012-04-30,22.036518096923828
2012-05-01,22.18689727783203
2012-05-02,22.13405418395996
2012-05-03,21.910518646240234
2012-05-04,21.784530639648438
2012-05-07,21.796724319458008
2012-05-08,22.016193389892578
2012-05-09,21.89020347595215
2012-05-10,21.837366104125977
2012-05-11,21.808908462524414
2012-05-14,21.569116592407227
2012-05-15,21.504098892211914
2012-05-16,21.31307029724121
2012-05-17,21.085472106933594
2012-05-18,20.959482192993164
2012-05-21,21.410615921020508
2012-05-22,21.178955078125
2012-05-23,21.439058303833008
2012-05-24,21.471574783325195
2012-05-25,21.443134307861328
2012-05-29,21.72762107849121
2012-05-30,21.203332901000977
2012-05-31,21.122060775756836
2012-06-01,20.24823570251465
2012-06-04,20.333580017089844
2012-06-05,20.447385787963867
2012-06-06,20.85787010192871
2012-06-07,20.776586532592773
2012-06-08,20.935096740722656
2012-06-11,20.63028335571289
2012-06-12,20.922903060913086
2012-06-13,20.69936752319336
2012-06-14,20.894451141357422
2012-06-15,21.008249282836914
2012-06-18,21.08953285217285
2012-06-19,21.467514038085938
2012-06-20,21.369972229003906
2012-06-21,20.813169479370117
2012-06-22,20.93914794921875
2012-06-25,20.544925689697266
2012-06-26,20.45145034790039
2012-06-27,20.591732025146484
2012-06-28,20.303024291992188
2012-06-29,21.17728042602539
2012-07-02,21.181344985961914
2012-07-03,21.413124084472656
2012-07-05,21.287067413330078
2012-07-06,20.88857650756836
2012-07-09,20.75845718383789
2012-07-10,20.693389892578125
2012-07-11,20.453472137451172
2012-07-12,20.14037322998047
2012-07-13,20.6120662689209
2012-07-16,20.449419021606445
2012-07-17,20.66899871826172
2012-07-18,21.189481735229492
2012-07-19,20.78691291809082
2012-07-20,20.795055389404297
2012-07-23,20.656784057617188
2012-07-24,20.38028335571289
2012-07-25,20.774715423583984
2012-07-26,21.165082931518555
2012-07-27,21.486316680908203
2012-07-30,21.474117279052734
2012-07-31,21.474117279052734
2012-08-01,21.5920467376709
2012-08-02,21.482248306274414
2012-08-03,21.69776153564453
2012-08-06,21.53512191772461
2012-08-07,21.681503295898438
2012-08-08,21.665237426757812
2012-08-09,21.54324722290039
2012-08-10,21.74656105041504
2012-08-13,21.929548263549805
2012-08-14,21.7872257232666
2012-08-15,21.783157348632812
2012-08-16,21.709970474243164
2012-08-17,21.87261962890625
2012-08-20,21.864484786987305
2012-08-21,21.754697799682617
2012-08-22,21.836017608642578
2012-08-23,21.616443634033203
2012-08-24,21.67336654663086
2012-08-27,21.714027404785156
2012-08-28,21.701831817626953
2012-08-29,21.67742919921875
2012-08-30,21.54730987548828
2012-08-31,21.783157348632812
2012-09-04,21.50664710998535
2012-09-05,21.486316680908203
2012-09-06,22.149127960205078
2012-09-07,22.389041900634766
2012-09-10,21.994592666625977
2012-09-11,22.177583694458008
2012-09-12,22.279253005981445
2012-09-13,22.53135871887207
2012-09-14,22.26704216003418
2012-09-17,22.299579620361328
2012-09-18,22.63301658630371
2012-09-19,22.580156326293945
2012-09-20,22.372774124145508
2012-09-21,22.323978424072266
2012-09-24,22.2589054107666
2012-09-25,22.185720443725586
2012-09-26,22.387094497680664
2012-09-27,22.557958602905273
2012-09-28,22.4359130859375
2012-10-01,22.88340950012207
2012-10-02,22.724754333496094
2012-10-03,22.960708618164062
2012-10-04,23.00545883178711
2012-10-05,22.968835830688477
2012-10-08,23.119367599487305
2012-10-09,22.54983139038086
2012-10-10,22.509138107299805
2012-10-11,22.753225326538086
2012-10-12,22.753225326538086
2012-10-15,22.899682998657227
2012-10-16,23.025798797607422
2012-10-17,22.8223934173584
2012-10-18,21.744333267211914
2012-10-19,21.6995792388916
2012-10-22,21.48802947998047
2012-10-23,21.3131046295166
2012-10-24,21.256147384643555
2012-10-25,21.256147384643555
2012-10-26,21.060874938964844
2012-10-31,21.044601440429688
2012-11-01,21.276487350463867
2012-11-02,21.134096145629883
2012-11-05,21.23580551147461
2012-11-06,21.47989273071289
2012-11-07,21.142240524291992
2012-11-08,21.1015625
2012-11-09,21.162580490112305
2012-11-12,21.18291664123535
2012-11-13,21.19919776916504
2012-11-14,20.914419174194336
2012-11-15,20.983579635620117
2012-11-16,21.150375366210938
2012-11-19,21.520580291748047
2012-11-20,21.414806365966797
2012-11-21,21.577529907226562
2012-11-23,21.76059913635254
2012-11-26,21.435142517089844
2012-11-27,21.239877700805664
2012-11-28,21.47989273071289
2012-11-29,21.821626663208008
2012-11-30,21.955867767333984
2012-12-03,21.73211669921875
2012-12-04,21.66297149658203
2012-12-05,21.703645706176758
2012-12-06,21.58973503112793
2012-12-07,21.764673233032227
2012-12-10,21.728052139282227
2012-12-11,21.776872634887695
2012-12-12,22.25103759765625
2012-12-13,22.340579986572266
2012-12-14,22.189992904663086
2012-12-17,22.54814910888672
2012-12-18,22.926666259765625
2012-12-19,22.658044815063477
2012-12-20,22.995853424072266
2012-12-21,22.816781997680664
2012-12-24,22.767932891845703
2012-12-26,22.65396499633789
2012-12-27,22.702816009521484
2012-12-28,22.393489837646484
2012-12-31,22.751651763916016
2013-01-02,23.394725799560547
2013-01-03,23.618581771850586
2013-01-04,23.642995834350586
2013-01-07,23.642995834350586
2013-01-08,23.476119995117188
2013-01-09,24.338977813720703
2013-01-10,24.41631317138672
2013-01-11,24.330829620361328
2013-01-14,24.253507614135742
2013-01-15,24.41631317138672
2013-01-16,24.448869705200195
2013-01-17,24.709354400634766
2013-01-18,24.627954483032227
2013-01-22,24.58318328857422
2013-01-23,24.607601165771484
2013-01-24,24.62388038635254
2013-01-25,24.640165328979492
2013-01-28,24.709354400634766
2013-01-29,24.827388763427734
2013-01-30,24.420379638671875
2013-01-31,24.391887664794922
2013-02-01,24.61167335510254
2013-02-04,24.40409278869629
2013-02-05,24.697141647338867
2013-02-06,24.595396041870117
2013-02-07,24.489574432373047
2013-02-08,24.75006103515625
2013-02-11,24.697141647338867
2013-02-12,24.81517219543457
2013-02-13,24.835525512695312
2013-02-14,24.892499923706055
2013-02-15,25.104150772094727
2013-02-19,25.152990341186523
2013-02-20,24.81517219543457
2013-02-21,24.82331657409668
2013-02-22,25.014602661132812
2013-02-25,24.375608444213867
2013-02-26,24.54248046875
2013-02-27,24.925060272216797
2013-02-28,25.071577072143555
2013-03-01,25.059375762939453
2013-03-04,25.096012115478516
2013-03-05,25.323928833007812
2013-03-06,25.14078140258789
2013-03-07,24.998327255249023
2013-03-08,25.209962844848633
2013-03-11,25.340211868286133
2013-03-12,25.299510955810547
2013-03-13,25.283233642578125
2013-03-14,25.478593826293945
2013-03-15,25.49895477294922
2013-03-18,25.157060623168945
2013-03-19,24.94134521484375
2013-03-20,24.95355796813965
2013-03-21,24.90471649169922
2013-03-22,25.10007667541504
2013-03-25,24.843660354614258
2013-03-26,25.179584503173828
2013-03-27,25.179584503173828
2013-03-28,25.305801391601562
2013-04-01,25.15922737121582
2013-04-02,25.138866424560547
2013-04-03,24.87420082092285
2013-04-04,24.735769271850586
2013-04-05,24.654327392578125
2013-04-08,24.743906021118164
2013-04-09,24.650264739990234
2013-04-10,25.155153274536133
2013-04-11,25.220294952392578
2013-04-12,25.065574645996094
2013-04-15,24.39373779296875
2013-04-16,24.821271896362305
2013-04-17,24.32451629638672
2013-04-18,23.636402130126953
2013-04-19,24.06392478942871
2013-04-22,24.019134521484375
2013-04-23,24.059858322143555
2013-04-24,24.414093017578125
2013-04-25,24.609540939331055
2013-04-26,24.40595817565918
2013-04-29,24.52404022216797
2013-04-30,24.813125610351562
2013-05-01,24.487388610839844
2013-05-02,24.617685317993164
2013-05-03,24.756113052368164
2013-05-06,24.963777542114258
2013-05-07,25.053359985351562
2013-05-08,25.0981502532959
2013-05-09,25.138866424560547
2013-05-10,25.204011917114258
2013-05-13,25.081850051879883
2013-05-14,25.183645248413086
2013-05-15,25.2691650390625
2013-05-16,25.35466194152832
2013-05-17,25.753692626953125
2013-05-20,26.08757209777832
2013-05-21,25.993928909301758
2013-05-22,25.554180145263672
2013-05-23,25.40353012084961
2013-05-24,25.285449981689453
2013-05-28,25.484962463378906
2013-05-29,25.330232620239258
2013-05-30,25.44831657409668
2013-05-31,25.171438217163086
2013-06-03,25.395387649536133
2013-06-04,25.15922737121582
2013-06-05,24.609540939331055
2013-06-06,24.60546875
2013-06-07,25.285449981689453
2013-06-10,25.362815856933594
2013-06-11,25.330232620239258
2013-06-12,25.00042724609375
2013-06-13,25.44017219543457
2013-06-14,25.456459045410156
2013-06-17,25.80255699157715
2013-06-18,26.205656051635742
2013-06-19,25.92877769470215
2013-06-20,25.35059928894043
2013-06-21,25.289512634277344
2013-06-24,25.106298446655273
2013-06-25,25.366884231567383
2013-06-26,25.804765701293945
2013-06-27,25.922895431518555
2013-06-28,25.78440284729004
2013-07-01,26.35466766357422
2013-07-02,25.939186096191406
2013-07-03,25.918821334838867
2013-07-05,26.313934326171875
2013-07-08,26.24876594543457
2013-07-09,27.13675880432129
2013-07-10,27.617416381835938
2013-07-11,27.841455459594727
2013-07-12,27.776277542114258
2013-07-15,27.86181640625
2013-07-16,27.727392196655273
2013-07-17,27.865888595581055
2013-07-18,27.597047805786133
2013-07-19,27.979948043823242
2013-07-22,27.768131256103516
2013-07-23,27.65814781188965
2013-07-24,27.548166275024414
2013-07-25,27.40559959411621
2013-07-26,27.177494049072266
2013-07-29,27.36893653869629
2013-07-30,27.36079216003418
2013-07-31,27.43003273010254
2013-08-01,27.552236557006836
2013-08-02,27.385238647460938
2013-08-05,27.340429306030273
2013-08-06,27.31191062927246
2013-08-07,27.491146087646484
2013-08-08,27.42597007751465
2013-08-09,27.2874698638916
2013-08-12,27.096025466918945
2013-08-13,27.548166275024414
2013-08-14,27.157121658325195
2013-08-15,27.091949462890625
2013-08-16,27.181560516357422
2013-08-19,27.23452377319336
2013-08-20,27.014556884765625
2013-08-21,26.9575252532959
2013-08-22,27.40967559814453
2013-08-23,27.43003273010254
2013-08-26,27.144908905029297
2013-08-27,26.639806747436523
2013-08-28,26.59500503540039
2013-08-29,26.725351333618164
2013-08-30,26.688690185546875
2013-09-03,26.831254959106445
2013-09-04,27.295625686645508
2013-09-05,27.38116455078125
2013-09-06,27.22229766845703
2013-09-09,27.556318283081055
2013-09-10,27.886260986328125
2013-09-11,28.232498168945312
2013-09-12,28.289525985717773
2013-09-13,28.415790557861328
2013-09-16,28.558368682861328
2013-09-17,28.525775909423828
