Date,EXC
2010-11-05,16.48545265197754
2010-11-08,16.55352210998535
2010-11-09,16.637609481811523
2010-11-10,16.4774169921875
2010-11-11,16.465255737304688
2010-11-12,16.242202758789062
2010-11-15,16.29086685180664
2010-11-16,16.1489200592041
2010-11-17,16.221921920776367
2010-11-18,16.23004150390625
2010-11-19,16.221921920776367
2010-11-22,16.173255920410156
2010-11-23,16.051593780517578
2010-11-24,16.108366012573242
2010-11-26,16.03131866455078
2010-11-29,15.962367057800293
2010-11-30,15.966425895690918
2010-12-01,15.994817733764648
2010-12-02,16.039424896240234
2010-12-03,16.242202758789062
2010-12-06,16.13270378112793
2010-12-07,16.002927780151367
2010-12-08,16.063762664794922
2010-12-09,16.063762664794922
2010-12-10,16.238149642944336
2010-12-13,16.534194946289062
2010-12-14,16.599082946777344
2010-12-15,16.558523178100586
2010-12-16,16.60719871520996
2010-12-17,16.659914016723633
2010-12-20,16.769407272338867
2010-12-21,16.749134063720703
2010-12-22,16.976240158081055
2010-12-23,16.988401412963867
2010-12-27,16.94379425048828
2010-12-28,17.016799926757812
2010-12-29,16.858631134033203
2010-12-30,16.82213592529297
2010-12-31,16.887022018432617
2011-01-03,17.00868034362793
2011-01-04,17.2236270904541
2011-01-05,17.32095718383789
2011-01-06,17.304731369018555
2011-01-07,17.268234252929688
2011-01-10,17.126293182373047
2011-01-11,17.028961181640625
2011-01-12,17.268234252929688
2011-01-13,17.183076858520508
2011-01-14,17.385847091674805
2011-01-18,17.406116485595703
2011-01-19,17.365570068359375
2011-01-20,17.58050537109375
2011-01-21,17.523727416992188
2011-01-24,17.600780487060547
2011-01-25,17.519672393798828
2011-01-26,17.450735092163086
2011-01-27,17.239845275878906
2011-01-28,16.99651527404785
2011-01-31,17.239845275878906
2011-02-01,17.292566299438477
2011-02-02,17.24390983581543
2011-02-03,17.495346069335938
2011-02-04,17.337175369262695
2011-02-07,17.5358943939209
2011-02-08,17.44667625427246
2011-02-09,17.47101402282715
2011-02-10,17.548057556152344
2011-02-11,17.2668514251709
2011-02-14,17.024641036987305
2011-02-15,16.913801193237305
2011-02-16,16.90969467163086
2011-02-17,16.983585357666016
2011-02-18,17.069801330566406
2011-02-22,17.147796630859375
2011-02-23,16.971269607543945
2011-02-24,16.913801193237305
2011-02-25,16.950740814208984
2011-02-28,17.14369773864746
2011-03-01,16.87274169921875
2011-03-02,16.848112106323242
2011-03-03,16.991796493530273
2011-03-04,16.885059356689453
2011-03-07,17.16832733154297
2011-03-08,17.221689224243164
2011-03-09,17.76358985900879
2011-03-10,17.636327743530273
2011-03-11,17.71843147277832
2011-03-14,17.607589721679688
2011-03-15,16.971269607543945
2011-03-16,16.400632858276367
2011-03-17,16.49506187438965
2011-03-18,16.4334774017334
2011-03-21,16.585376739501953
2011-03-22,16.860431671142578
2011-03-23,16.794750213623047
2011-03-24,16.835792541503906
2011-03-25,16.663375854492188
2011-03-28,16.49915885925293
2011-03-29,16.73727035522461
2011-03-30,17.020526885986328
2011-03-31,16.930217742919922
2011-04-01,16.897375106811523
2011-04-04,16.856327056884766
2011-04-05,16.729055404663086
2011-04-06,16.807056427001953
2011-04-07,16.692113876342773
2011-04-08,16.60179901123047
2011-04-11,16.3677978515625
2011-04-12,16.32674217224121
2011-04-13,16.380107879638672
2011-04-14,16.503267288208008
2011-04-15,16.688011169433594
2011-04-18,16.5566349029541
2011-04-19,16.54021644592285
2011-04-20,16.64284324645996
2011-04-21,16.688011169433594
2011-04-25,16.73727035522461
2011-04-26,16.901479721069336
2011-04-27,17.032846450805664
2011-04-28,17.316110610961914
2011-04-29,17.31201171875
2011-05-02,17.156003952026367
2011-05-03,17.34895133972168
2011-05-04,17.135482788085938
2011-05-05,16.876848220825195
2011-05-06,16.942535400390625
2011-05-09,16.90969467163086
2011-05-10,17.270952224731445
2011-05-11,17.279165267944336
2011-05-12,17.460004806518555
2011-05-13,17.351919174194336
2011-05-16,17.40180778503418
2011-05-17,17.451690673828125
2011-05-18,17.310348510742188
2011-05-19,17.351919174194336
2011-05-20,17.56808090209961
2011-05-23,17.476633071899414
2011-05-24,17.509889602661133
2011-05-25,17.3643856048584
2011-05-26,17.331130981445312
2011-05-27,17.335285186767578
2011-05-31,17.397645950317383
2011-06-01,17.343599319458008
2011-06-02,17.314502716064453
2011-06-03,17.239673614501953
2011-06-06,17.26461410522461
2011-06-07,17.227209091186523
2011-06-08,17.322816848754883
2011-06-09,17.30618667602539
2011-06-10,17.40180778503418
2011-06-13,17.376859664916992
2011-06-14,17.464162826538086
2011-06-15,17.081707000732422
2011-06-16,17.26461410522461
2011-06-17,17.351919174194336
2011-06-20,17.451690673828125
2011-06-21,17.397645950317383
2011-06-22,17.260467529296875
2011-06-23,17.17731285095215
2011-06-24,17.46831703186035
2011-06-27,17.56393051147461
2011-06-28,17.69280433654785
2011-06-29,17.77178382873535
2011-06-30,17.8091983795166
2011-07-01,18.021217346191406
2011-07-05,17.859088897705078
2011-07-06,17.85077476501465
2011-07-07,18.18334197998047
2011-07-08,18.137617111206055
2011-07-11,17.884031295776367
2011-07-12,18.01290512084961
2011-07-13,17.93391990661621
2011-07-14,17.967178344726562
2011-07-15,18.02952766418457
2011-07-18,17.921445846557617
2011-07-19,18.025373458862305
2011-07-20,18.137617111206055
2011-07-21,18.262332916259766
2011-07-22,18.166719436645508
2011-07-25,18.403671264648438
2011-07-26,18.38705062866211
2011-07-27,18.53670310974121
2011-07-28,18.549175262451172
2011-07-29,18.32052993774414
2011-08-01,18.428613662719727
2011-08-02,18.096050262451172
2011-08-03,18.10020637512207
2011-08-04,17.430906295776367
2011-08-05,17.451690673828125
2011-08-08,16.603635787963867
2011-08-09,17.206418991088867
2011-08-10,16.765762329101562
2011-08-11,17.302785873413086
2011-08-12,17.151159286499023
2011-08-15,17.7913761138916
2011-08-16,17.761890411376953
2011-08-17,17.90509796142578
2011-08-18,17.656591415405273
2011-08-19,17.584989547729492
2011-08-22,17.534440994262695
2011-08-23,17.787166595458984
2011-08-24,18.132551193237305
2011-08-25,17.816648483276367
2011-08-26,17.69449806213379
2011-08-29,18.090425491333008
2011-08-30,18.044090270996094
2011-08-31,18.162029266357422
2011-09-01,18.149398803710938
2011-09-02,17.947223663330078
2011-09-06,17.846132278442383
2011-09-07,18.014610290527344
2011-09-08,18.086212158203125
2011-09-09,17.850339889526367
2011-09-12,17.875614166259766
2011-09-13,17.795589447021484
2011-09-14,17.757680892944336
2011-09-15,18.073579788208008
2011-09-16,18.2925968170166
2011-09-19,18.242055892944336
2011-09-20,18.562170028686523
2011-09-21,18.296817779541016
2011-09-22,17.83770751953125
2011-09-23,17.871400833129883
2011-09-26,17.913528442382812
2011-09-27,18.073579788208008
2011-09-28,18.01039695739746
2011-09-29,18.23784828186035
2011-09-30,17.947223663330078
2011-10-03,17.353328704833984
2011-10-04,17.248037338256836
2011-10-05,17.155366897583008
2011-10-06,17.37017059326172
2011-10-07,17.660804748535156
2011-10-10,17.947223663330078
2011-10-11,17.73240852355957
2011-10-12,17.964061737060547
2011-10-13,18.01039695739746
2011-10-14,18.208362579345703
2011-10-17,17.997756958007812
2011-10-18,17.97669792175293
2011-10-19,17.917726516723633
2011-10-20,17.993553161621094
2011-10-21,18.242055892944336
2011-10-24,18.077787399291992
2011-10-25,17.82085609436035
2011-10-26,17.989336013793945
2011-10-27,18.625347137451172
2011-10-28,18.772768020629883
2011-10-31,18.696950912475586
2011-11-01,18.36421012878418
2011-11-02,18.629558563232422
2011-11-03,18.781192779541016
2011-11-04,18.541105270385742
2011-11-07,18.882274627685547
2011-11-08,19.097087860107422
2011-11-09,18.945459365844727
2011-11-10,18.9262752532959
2011-11-11,19.203285217285156
2011-11-14,19.02855682373047
2011-11-15,18.90923309326172
2011-11-16,18.619430541992188
2011-11-17,18.4958438873291
2011-11-18,18.615171432495117
2011-11-21,18.42765998840332
2011-11-22,18.133604049682617
2011-11-23,17.85232162475586
2011-11-25,17.86937141418457
2011-11-28,18.193262100219727
2011-11-29,18.299808502197266
2011-11-30,18.883663177490234
2011-12-01,18.77285385131836
2011-12-02,18.46601676940918
2011-12-05,18.636476516723633
2011-12-06,18.632219314575195
2011-12-07,18.59812355041504
2011-12-08,18.33390235900879
2011-12-09,18.572555541992188
2011-12-12,18.350948333740234
2011-12-13,18.45748519897461
2011-12-14,18.299808502197266
2011-12-15,18.431922912597656
2011-12-16,18.257190704345703
2011-12-19,17.920509338378906
2011-12-20,18.039844512939453
2011-12-21,18.48731803894043
2011-12-22,18.474538803100586
2011-12-23,18.546987533569336
2011-12-27,18.615171432495117
2011-12-28,18.534202575683594
2011-12-29,18.62795639038086
2011-12-30,18.48305892944336
2012-01-03,17.929035186767578
2012-01-04,17.639238357543945
2012-01-05,17.57957649230957
2012-01-06,17.511398315429688
2012-01-09,17.643503189086914
2012-01-10,17.5241756439209
2012-01-11,17.259944915771484
2012-01-12,17.123579025268555
2012-01-13,16.93605613708496
2012-01-17,16.855085372924805
2012-01-18,16.867868423461914
2012-01-19,16.833784103393555
2012-01-20,16.77411651611328
2012-01-23,16.974414825439453
2012-01-24,16.71444320678711
2012-01-25,17.051122665405273
2012-01-26,17.042600631713867
2012-01-27,16.855085372924805
2012-01-30,16.927532196044922
2012-01-31,16.953102111816406
2012-02-01,16.93605613708496
2012-02-02,16.893436431884766
2012-02-03,16.927532196044922
2012-02-06,16.98720359802246
2012-02-07,17.05964469909668
2012-02-08,17.136363983154297
2012-02-09,17.068172454833984
2012-02-10,16.978673934936523
2012-02-13,16.941967010498047
2012-02-14,16.855594635009766
2012-02-15,16.88150978088379
2012-02-16,17.058574676513672
2012-02-17,16.959243774414062
2012-02-21,16.808080673217773
2012-02-22,16.920379638671875
2012-02-23,16.851276397705078
2012-02-24,16.959243774414062
2012-02-27,16.90741539001465
2012-02-28,16.846956253051758
2012-02-29,16.87286949157715
2012-03-01,16.829687118530273
2012-03-02,16.790815353393555
2012-03-05,16.833993911743164
2012-03-06,16.721717834472656
2012-03-07,16.62238883972168
2012-03-08,16.609432220458984
2012-03-09,16.803775787353516
2012-03-12,17.19244384765625
2012-03-13,17.164701461791992
2012-03-14,16.94798469543457
2012-03-15,16.882957458496094
2012-03-16,16.843950271606445
2012-03-19,16.891633987426758
2012-03-20,16.83094596862793
2012-03-21,16.722583770751953
2012-03-22,16.900300979614258
2012-03-23,16.83528709411621
2012-03-26,16.895965576171875
2012-03-27,16.943647384643555
2012-03-28,16.839614868164062
2012-03-29,16.95665168762207
2012-03-30,16.99566078186035
2012-04-02,16.99566078186035
2012-04-03,16.874292373657227
2012-04-04,16.85695457458496
2012-04-05,16.631563186645508
2012-04-09,16.570878982543945
2012-04-10,16.47551727294922
2012-04-11,16.54920196533203
2012-04-12,16.423498153686523
2012-04-13,16.2501220703125
2012-04-16,16.38882827758789
2012-04-17,16.501529693603516
2012-04-18,16.319477081298828
2012-04-19,16.302139282226562
2012-04-20,16.362815856933594
2012-04-23,16.336814880371094
2012-04-24,16.445173263549805
2012-04-25,16.540536880493164
2012-04-26,16.72692108154297
2012-04-27,16.869958877563477
2012-04-30,16.90896987915039
2012-05-01,17.03467559814453
2012-05-02,17.025997161865234
2012-05-03,16.82661247253418
2012-05-04,16.700912475585938
2012-05-07,16.553537368774414
2012-05-08,16.540536880493164
2012-05-09,16.60988998413086
2012-05-10,16.87862777709961
2012-05-11,17.02701187133789
2012-05-14,16.99199104309082
2012-05-15,16.847551345825195
2012-05-16,16.79940414428711
2012-05-17,16.738115310668945
2012-05-18,16.584922790527344
2012-05-21,16.247886657714844
2012-05-22,16.225996017456055
2012-05-23,16.11219024658203
2012-05-24,16.134078979492188
2012-05-25,16.15158462524414
2012-05-29,16.177858352661133
2012-05-30,16.077177047729492
2012-05-31,16.186601638793945
2012-06-01,16.064043045043945
2012-06-04,16.313541412353516
2012-06-05,16.313541412353516
2012-06-06,16.392330169677734
2012-06-07,17.044523239135742
2012-06-08,16.37481689453125
2012-06-11,16.431718826293945
2012-06-12,16.501760482788086
2012-06-13,16.357311248779297
2012-06-14,16.541147232055664
2012-06-15,16.38357925415039
2012-06-18,16.370441436767578
2012-06-19,16.466737747192383
2012-06-20,16.247886657714844
2012-06-21,16.116567611694336
2012-06-22,16.15158462524414
2012-06-25,16.011516571044922
2012-06-26,16.011516571044922
2012-06-27,16.335426330566406
2012-06-28,16.370441436767578
2012-06-29,16.466737747192383
2012-07-02,16.49738311767578
2012-07-03,16.37481689453125
2012-07-05,16.33980941772461
2012-07-06,16.348556518554688
2012-07-09,16.274145126342773
2012-07-10,16.261022567749023
2012-07-11,16.453617095947266
2012-07-12,16.436098098754883
2012-07-13,16.86067771911621
2012-07-16,16.838790893554688
2012-07-17,16.94384765625
2012-07-18,16.996366500854492
2012-07-19,17.10580062866211
2012-07-20,17.17583465576172
2012-07-23,17.17583465576172
2012-07-24,17.013877868652344
2012-07-25,16.851924896240234
2012-07-26,17.062028884887695
2012-07-27,17.232730865478516
2012-07-30,17.285259246826172
2012-07-31,17.12331199645996
2012-08-01,16.74250030517578
2012-08-02,16.61556053161621
2012-08-03,16.838790893554688
2012-08-06,16.659332275390625
2012-08-07,16.6374454498291
2012-08-08,16.72060775756836
2012-08-09,16.886945724487305
2012-08-10,17.0357666015625
2012-08-13,16.993614196777344
2012-08-14,16.878252029418945
2012-08-15,16.76289176940918
2012-08-16,16.629783630371094
2012-08-17,16.634220123291016
2012-08-20,16.718524932861328
2012-08-21,16.620908737182617
2012-08-22,16.447866439819336
2012-08-23,16.354686737060547
2012-08-24,16.341373443603516
2012-08-27,16.438989639282227
2012-08-28,16.350248336791992
2012-08-29,16.217145919799805
2012-08-30,16.234891891479492
2012-08-31,16.1816463470459
2012-09-04,16.02191925048828
2012-09-05,15.884373664855957
2012-09-06,16.061845779418945
2012-09-07,16.039669036865234
2012-09-10,15.84000015258789
2012-09-11,15.746826171875
2012-09-12,15.471735954284668
2012-09-13,15.78232192993164
2012-09-14,15.946486473083496
2012-09-17,15.751260757446289
2012-09-18,15.73795223236084
2012-09-19,15.751260757446289
2012-09-20,15.72907829284668
2012-09-21,15.698015213012695
2012-09-24,15.915430068969727
2012-09-25,15.800067901611328
2012-09-26,15.795633316040039
2012-09-27,15.817818641662598
2012-09-28,15.786757469177246
2012-10-01,15.706891059875488
2012-10-02,15.764572143554688
2012-10-03,15.817818641662598
2012-10-04,15.999732971191406
2012-10-05,15.93317699432373
2012-10-08,15.950921058654785
2012-10-09,16.03523063659668
2012-10-10,16.106225967407227
2012-10-11,16.19051742553711
2012-10-12,16.02191925048828
2012-10-15,16.221582412719727
2012-10-16,16.19051742553711
2012-10-17,16.465614318847656
2012-10-18,16.629783630371094
2012-10-19,16.42123794555664
2012-10-22,16.345821380615234
2012-10-23,16.088464736938477
2012-10-24,15.915430068969727
2012-10-25,15.813379287719727
2012-10-26,15.746826171875
2012-10-31,15.875492095947266
2012-11-01,14.899361610412598
2012-11-02,14.53996753692627
2012-11-05,14.202757835388184
2012-11-06,14.176132202148438
2012-11-07,13.949849128723145
2012-11-08,14.060771942138672
2012-11-09,13.803431510925293
2012-11-12,13.652570724487305
2012-11-13,13.514893531799316
2012-11-14,13.257598876953125
2012-11-15,13.257598876953125
2012-11-16,13.203426361083984
2012-11-19,13.176344871520996
2012-11-20,13.081554412841797
2012-11-21,13.022869110107422
2012-11-23,12.896476745605469
2012-11-26,13.235025405883789
2012-11-27,13.433640480041504
2012-11-28,13.474270820617676
2012-11-29,13.523923873901367
2012-11-30,13.641284942626953
2012-12-03,13.230510711669922
2012-12-04,13.095098495483398
2012-12-05,13.343364715576172
2012-12-06,13.30273723602295
2012-12-07,13.347872734069824
2012-12-10,13.420101165771484
2012-12-11,13.537467002868652
2012-12-12,13.496838569641113
2012-12-13,13.397533416748047
2012-12-14,13.388504981994629
2012-12-17,13.510381698608398
2012-12-18,13.821847915649414
2012-12-19,13.596146583557129
2012-12-20,13.519403457641602
2012-12-21,13.487813949584961
2012-12-24,13.383986473083496
2012-12-26,13.298223495483398
2012-12-27,13.289192199707031
2012-12-28,13.117661476135254
2012-12-31,13.42460823059082
2013-01-02,13.460726737976074
2013-01-03,13.569060325622559
2013-01-04,13.66385555267334
2013-01-07,13.483296394348145
2013-01-08,13.365936279296875
2013-01-09,13.198917388916016
2013-01-10,13.207947731018066
2013-01-11,13.221481323242188
2013-01-14,13.280165672302246
2013-01-15,13.429128646850586
2013-01-16,13.393021583557129
2013-01-17,13.569060325622559
2013-01-18,13.70899486541748
2013-01-22,13.745112419128418
2013-01-23,13.537467002868652
2013-01-24,13.718025207519531
2013-01-25,13.997893333435059
2013-01-28,14.074628829956055
2013-01-29,14.142342567443848
2013-01-30,14.106225967407227
2013-01-31,14.191996574401855
2013-02-01,14.006917953491211
2013-02-04,13.880529403686523
2013-02-05,13.92566967010498
2013-02-06,13.984347343444824
2013-02-07,14.160393714904785
2013-02-08,14.029489517211914
2013-02-11,14.182962417602539
2013-02-12,14.42220401763916
2013-02-13,14.2597017288208
2013-02-14,14.096750259399414
2013-02-15,14.055434226989746
2013-02-19,14.041665077209473
2013-02-20,13.90395736694336
2013-02-21,13.862643241882324
2013-02-22,13.995759963989258
2013-02-25,13.931499481201172
2013-02-26,14.046259880065918
2013-02-27,14.133478164672852
2013-02-28,14.225274085998535
2013-03-01,14.188553810119629
2013-03-04,14.38593864440918
2013-03-05,14.431838989257812
2013-03-06,14.60168170928955
2013-03-07,14.606268882751465
2013-03-08,14.74856948852539
2013-03-11,14.877096176147461
2013-03-12,14.721023559570312
2013-03-13,14.780692100524902
2013-03-14,14.909229278564453
2013-03-15,15.32694149017334
2013-03-18,15.331531524658203
2013-03-19,15.363666534423828
2013-03-20,15.464656829833984
2013-03-21,15.469242095947266
2013-03-22,15.538102149963379
2013-03-25,15.382027626037598
2013-03-26,15.501378059387207
2013-03-27,15.620718955993652
2013-03-28,15.827284812927246
2013-04-01,15.77220630645752
2013-04-02,15.923686027526855
2013-04-03,15.83646011352539
2013-04-04,15.937447547912598
2013-04-05,16.13024139404297
2013-04-08,16.263368606567383
2013-04-09,16.391887664794922
2013-04-10,16.589269638061523
2013-04-11,16.607633590698242
2013-04-12,16.625991821289062
2013-04-15,16.451560974121094
2013-04-16,16.52500343322754
2013-04-17,16.5571346282959
2013-04-18,16.736160278320312
2013-04-19,16.8371524810791
2013-04-22,16.832563400268555
2013-04-23,16.924362182617188
2013-04-24,17.057477951049805
2013-04-25,17.071256637573242
2013-04-26,17.135515213012695
2013-04-29,17.342077255249023
2013-04-30,17.2181396484375
2013-05-01,16.869279861450195
2013-05-02,16.681081771850586
2013-05-03,16.437789916992188
2013-05-06,16.18073272705078
2013-05-07,16.300079345703125
2013-05-08,16.391887664794922
2013-05-09,16.34139633178711
2013-05-10,16.410247802734375
2013-05-13,16.174097061157227
2013-05-14,16.206512451171875
2013-05-15,16.29448890686035
2013-05-16,16.10926628112793
2013-05-17,16.275970458984375
2013-05-20,16.201879501342773
2013-05-21,16.21114158630371
2013-05-22,16.02129554748535
2013-05-23,16.076858520507812
2013-05-24,16.044445037841797
2013-05-28,14.835904121398926
2013-05-29,14.655320167541504
2013-05-30,14.58586311340332
2013-05-31,14.511772155761719
2013-06-03,14.636797904968262
2013-06-04,14.627530097961426
2013-06-05,14.544188499450684
2013-06-06,14.58586311340332
2013-06-07,14.521035194396973
2013-06-10,14.534926414489746
2013-06-11,14.446946144104004
2013-06-12,14.076512336730957
2013-06-13,14.22005558013916
2013-06-14,14.18301010131836
2013-06-17,14.229315757751465
2013-06-18,14.423795700073242
2013-06-19,14.206164360046387
2013-06-20,13.844988822937012
2013-06-21,14.030205726623535
2013-06-24,14.17838191986084
2013-06-25,14.391385078430176
2013-06-26,14.516403198242188
2013-06-27,14.396013259887695
2013-06-28,14.298773765563965
2013-07-01,14.039471626281738
2013-07-02,13.993163108825684
2013-07-03,13.928339004516602
2013-07-05,13.770902633666992
2013-07-08,14.09967041015625
2013-07-09,14.266362190246582
2013-07-10,14.155231475830078
2013-07-11,14.35434627532959
2013-07-12,14.372858047485352
2013-07-15,14.609012603759766
2013-07-16,14.571969032287598
2013-07-17,14.553444862365723
2013-07-18,14.738661766052246
2013-07-19,14.835904121398926
2013-07-22,14.960922241210938
2013-07-23,14.863687515258789
2013-07-24,14.437681198120117
2013-07-25,14.590490341186523
2013-07-26,14.655320167541504
2013-07-29,14.673835754394531
2013-07-30,14.567338943481445
2013-07-31,14.164495468139648
2013-08-01,14.261730194091797
2013-08-02,14.17838191986084
2013-08-05,14.18301010131836
2013-08-06,14.007057189941406
2013-08-07,14.280250549316406
2013-08-08,14.516403198242188
2013-08-09,14.474727630615234
2013-08-12,14.382122039794922
2013-08-13,14.227771759033203
2013-08-14,14.237131118774414
2013-08-15,14.2511568069458
2013-08-16,14.106172561645508
2013-08-19,13.965856552124023
2013-08-20,14.087462425231934
2013-08-21,13.965856552124023
2013-08-22,14.368088722229004
2013-08-23,14.480340957641602
2013-08-26,14.358738899230957
2013-08-27,14.293254852294922
2013-08-28,14.363414764404297
2013-08-29,14.227771759033203
2013-08-30,14.260513305664062
2013-09-03,14.073430061340332
2013-09-04,14.073430061340332
2013-09-05,14.054723739624023
2013-09-06,14.176326751708984
2013-09-09,14.148262977600098
2013-09-10,14.372767448425293
2013-09-11,14.087462425231934
2013-09-12,14.040690422058105
2013-09-13,14.110851287841797
2013-09-16,14.134230613708496
