Date,GILD
2011-05-20,14.428988456726074
2011-05-23,14.235336303710938
2011-05-24,14.231813430786133
2011-05-25,14.252937316894531
2011-05-26,14.400819778442383
2011-05-27,14.502927780151367
2011-05-31,14.69658088684082
2011-06-01,14.534614562988281
2011-06-02,14.583911895751953
2011-06-03,14.453636169433594
2011-06-06,14.404338836669922
2011-06-07,14.44659423828125
2011-06-08,14.488849639892578
2011-06-09,14.492365837097168
2011-06-10,14.164912223815918
2011-06-13,14.069841384887695
2011-06-14,14.006467819213867
2011-06-15,13.96070384979248
2011-06-16,13.96070384979248
2011-06-17,13.921966552734375
2011-06-20,14.119141578674316
2011-06-21,14.048722267150879
2011-06-22,14.101537704467773
2011-06-23,14.129703521728516
2011-06-24,13.981823921203613
2011-06-27,14.147308349609375
2011-06-28,14.418420791625977
2011-06-29,14.573342323303223
2011-06-30,14.580391883850098
2011-07-01,14.770522117614746
2011-07-05,14.636723518371582
2011-07-06,14.876153945922852
2011-07-07,15.03107738494873
2011-07-08,14.943048477172852
2011-07-11,14.53110408782959
2011-07-12,14.629679679870605
2011-07-13,14.65080738067627
2011-07-14,14.53110408782959
2011-07-15,14.436028480529785
2011-07-18,14.369133949279785
2011-07-19,14.682499885559082
2011-07-20,14.714187622070312
2011-07-21,15.133183479309082
2011-07-22,15.214165687561035
2011-07-25,15.013474464416504
2011-07-26,14.844467163085938
2011-07-27,15.129664421081543
2011-07-28,15.200085639953613
2011-07-29,14.914886474609375
2011-08-01,14.619118690490723
2011-08-02,14.231813430786133
2011-08-03,13.988869667053223
2011-08-04,13.179038047790527
2011-08-05,13.295231819152832
2011-08-08,12.964258193969727
2011-08-09,13.429028511047363
2011-08-10,12.44315242767334
2011-08-11,12.981863975524902
2011-08-12,13.179038047790527
2011-08-15,13.122703552246094
2011-08-16,13.679022789001465
2011-08-17,13.538177490234375
2011-08-18,13.129748344421387
2011-08-19,13.098054885864258
2011-08-22,13.323402404785156
2011-08-23,13.745920181274414
2011-08-24,13.432549476623535
2011-08-25,13.400860786437988
2011-08-26,13.636768341064453
2011-08-29,14.009991645812988
2011-08-30,14.119141578674316
2011-08-31,14.041682243347168
2011-09-01,13.93252944946289
2011-09-02,13.668453216552734
2011-09-06,13.605079650878906
2011-09-07,14.013511657714844
2011-09-08,13.911405563354492
2011-09-09,13.31283950805664
2011-09-12,13.37269115447998
2011-09-13,13.453676223754883
2011-09-14,13.865630149841309
2011-09-15,14.020552635192871
2011-09-16,14.228291511535645
2011-09-19,14.101537704467773
2011-09-20,14.379694938659668
2011-09-21,13.96773910522461
2011-09-22,13.4994478225708
2011-09-23,13.531139373779297
2011-09-26,13.92548942565918
2011-09-27,14.101537704467773
2011-09-28,13.795211791992188
2011-09-29,13.819856643676758
2011-09-30,13.661416053771973
2011-10-03,13.31283950805664
2011-10-04,13.337483406066895
2011-10-05,13.784653663635254
2011-10-06,13.96070384979248
2011-10-07,13.840989112854004
2011-10-10,14.312798500061035
2011-10-11,13.978302001953125
2011-10-12,14.186042785644531
2011-10-13,14.309276580810547
2011-10-14,14.235336303710938
2011-10-17,14.034640312194824
2011-10-18,14.35152816772461
2011-10-19,14.365609169006348
2011-10-20,14.439555168151855
2011-10-21,14.601513862609863
2011-10-24,14.7846097946167
2011-10-25,14.457154273986816
2011-10-26,14.608560562133789
2011-10-27,14.826862335205078
2011-10-28,15.066288948059082
2011-10-31,14.668410301208496
2011-11-01,14.453636169433594
2011-11-02,14.44659423828125
2011-11-03,14.411383628845215
2011-11-04,14.337446212768555
2011-11-07,14.464200019836426
2011-11-08,14.513487815856934
2011-11-09,14.038156509399414
2011-11-10,14.140267372131348
2011-11-11,14.464200019836426
2011-11-14,14.245895385742188
2011-11-15,14.319840431213379
2011-11-16,14.147308349609375
2011-11-17,13.946615219116211
2011-11-18,14.041682243347168
2011-11-21,12.767083168029785
2011-11-22,13.647330284118652
2011-11-23,13.95717716217041
2011-11-25,13.83041763305664
2011-11-28,14.013511657714844
2011-11-29,13.826900482177734
2011-11-30,14.03111457824707
2011-12-01,13.96773910522461
2011-12-02,13.872675895690918
2011-12-05,14.13674259185791
2011-12-06,14.013511657714844
2011-12-07,13.879714012145996
2011-12-08,13.636768341064453
2011-12-09,13.73535442352295
2011-12-12,13.73535442352295
2011-12-13,13.587472915649414
2011-12-14,13.647330284118652
2011-12-15,13.552262306213379
2011-12-16,13.083969116210938
2011-12-19,13.193123817443848
2011-12-20,13.436071395874023
2011-12-21,13.679022789001465
2011-12-22,13.626202583312988
2011-12-23,13.833942413330078
2011-12-27,14.041682243347168
2011-12-28,14.045202255249023
2011-12-29,14.281105041503906
2011-12-30,14.411383628845215
2012-01-03,14.7388334274292
2012-01-04,14.795169830322266
2012-01-05,14.971217155456543
2012-01-06,15.062768936157227
2012-01-09,15.04516315460205
2012-01-10,15.580345153808594
2012-01-11,15.633166313171387
2012-01-12,15.809216499328613
2012-01-13,15.805689811706543
2012-01-17,16.288063049316406
2012-01-18,16.728193283081055
2012-01-19,16.6225643157959
2012-01-20,16.70354461669922
2012-01-23,16.678897857666016
2012-01-24,16.784526824951172
2012-01-25,17.002830505371094
2012-01-26,17.10845375061035
2012-01-27,17.154232025146484
2012-01-30,17.12957763671875
2012-01-31,17.20352554321289
2012-02-01,17.305625915527344
2012-02-02,17.361967086791992
2012-02-03,19.25977897644043
2012-02-06,19.728073120117188
2012-02-07,19.393573760986328
2012-02-08,19.10837173461914
2012-02-09,18.918243408203125
2012-02-10,18.92527961730957
2012-02-13,19.3301944732666
2012-02-14,19.210487365722656
2012-02-15,19.30202865600586
2012-02-16,19.298507690429688
2012-02-17,16.548622131347656
2012-02-21,15.735271453857422
2012-02-22,15.67893123626709
2012-02-23,15.897239685058594
2012-02-24,15.935966491699219
2012-02-27,15.911317825317383
2012-02-28,16.19651985168457
2012-02-29,16.034555435180664
2012-03-01,16.411298751831055
2012-03-02,16.54509735107422
2012-03-05,16.277503967285156
2012-03-06,16.154273986816406
2012-03-07,16.013429641723633
2012-03-08,16.383134841918945
2012-03-09,16.228208541870117
2012-03-12,16.25286293029785
2012-03-13,16.481721878051758
2012-03-14,16.428903579711914
2012-03-15,16.60495948791504
2012-03-16,16.45355224609375
2012-03-19,16.57326889038086
2012-03-20,16.52045249938965
2012-03-21,16.30215072631836
2012-03-22,16.41834259033203
2012-03-23,16.495805740356445
2012-03-26,16.626079559326172
2012-03-27,16.685945510864258
2012-03-28,16.682415008544922
2012-03-29,16.819732666015625
2012-03-30,17.20352554321289
2012-04-02,17.175352096557617
2012-04-03,16.935924530029297
2012-04-04,16.615516662597656
2012-04-05,16.81621551513672
2012-04-09,16.404254913330078
2012-04-10,16.11554718017578
2012-04-11,15.992301940917969
2012-04-12,16.097936630249023
2012-04-13,16.02399253845215
2012-04-16,16.147232055664062
2012-04-17,16.435951232910156
2012-04-18,16.411298751831055
2012-04-19,18.397136688232422
2012-04-20,17.957019805908203
2012-04-23,18.10137367248535
2012-04-24,18.435863494873047
2012-04-25,18.509807586669922
2012-04-26,18.562620162963867
2012-04-27,18.365447998046875
2012-04-30,18.316150665283203
2012-05-01,18.11193084716797
2012-05-02,18.266862869262695
2012-05-03,18.094329833984375
2012-05-04,17.69998550415039
2012-05-07,17.569704055786133
2012-05-08,17.414783477783203
2012-05-09,17.83025550842285
2012-05-10,18.0450382232666
2012-05-11,18.252777099609375
2012-05-14,18.4710750579834
2012-05-15,18.263341903686523
2012-05-16,18.161235809326172
2012-05-17,17.640127182006836
2012-05-18,17.58378791809082
2012-05-21,17.91828727722168
2012-05-22,17.77039909362793
2012-05-23,17.675338745117188
2012-05-24,17.823217391967773
2012-05-25,17.777446746826172
2012-05-29,17.942930221557617
2012-05-30,17.780961990356445
2012-05-31,17.587312698364258
2012-06-01,17.136619567871094
2012-06-04,17.326759338378906
2012-06-05,17.08028793334961
2012-06-06,17.330278396606445
2012-06-07,17.252817153930664
2012-06-08,17.478158950805664
2012-06-11,17.442949295043945
2012-06-12,17.400697708129883
2012-06-13,17.295072555541992
2012-06-14,17.63660430908203
2012-06-15,17.7070255279541
2012-06-18,17.678855895996094
2012-06-19,17.8619441986084
2012-06-20,17.879554748535156
2012-06-21,17.576751708984375
2012-06-22,17.788009643554688
2012-06-25,17.703502655029297
2012-06-26,17.735193252563477
2012-06-27,18.0450382232666
2012-06-28,17.618995666503906
2012-06-29,18.055601119995117
2012-07-02,18.17884063720703
2012-07-03,18.3372859954834
2012-07-05,18.118976593017578
2012-07-06,17.942930221557617
2012-07-09,18.133060455322266
2012-07-10,18.16826820373535
2012-07-11,17.8408203125
2012-07-12,17.837297439575195
2012-07-13,18.016870498657227
2012-07-16,18.287988662719727
2012-07-17,18.601360321044922
2012-07-18,18.714027404785156
2012-07-19,18.928802490234375
2012-07-20,18.689376831054688
2012-07-23,18.270376205444336
2012-07-24,17.992223739624023
2012-07-25,18.023902893066406
2012-07-26,18.196441650390625
2012-07-27,19.541452407836914
2012-07-30,19.580188751220703
2012-07-31,19.129505157470703
2012-08-01,18.883031845092773
2012-08-02,20.171710968017578
2012-08-03,20.023828506469727
2012-08-06,20.294944763183594
2012-08-07,20.263259887695312
2012-08-08,20.0062255859375
2012-08-09,20.034391403198242
2012-08-10,19.988624572753906
2012-08-13,19.939332962036133
2012-08-14,20.27030372619629
2012-08-15,20.41114044189453
2012-08-16,19.960453033447266
2012-08-17,19.981576919555664
2012-08-20,19.89003562927246
2012-08-21,20.0062255859375
2012-08-22,19.88651466369629
2012-08-23,19.735109329223633
2012-08-24,20.171710968017578
2012-08-27,20.136503219604492
2012-08-28,20.291423797607422
2012-08-29,20.337194442749023
2012-08-30,20.249174118041992
2012-08-31,20.31254768371582
2012-09-04,20.42522621154785
2012-09-05,20.57662582397461
2012-09-06,20.946325302124023
2012-09-07,20.865346908569336
2012-09-10,21.006189346313477
2012-09-11,20.882953643798828
2012-09-12,21.037870407104492
2012-09-13,21.21040153503418
2012-09-14,21.83713722229004
2012-09-17,23.168071746826172
2012-09-18,23.50959587097168
2012-09-19,23.664522171020508
2012-09-20,23.703256607055664
2012-09-21,23.858186721801758
2012-09-24,23.646921157836914
2012-09-25,23.692691802978516
2012-09-26,23.25960922241211
2012-09-27,23.463836669921875
2012-09-28,23.35468864440918
2012-10-01,23.745515823364258
2012-10-02,24.35816764831543
2012-10-03,24.646886825561523
2012-10-04,24.530685424804688
2012-10-05,24.44618797302246
2012-10-08,24.579978942871094
2012-10-09,24.21732521057129
2012-10-10,23.812408447265625
2012-10-11,23.89691734313965
2012-10-12,23.921560287475586
2012-10-15,23.703256607055664
2012-10-16,24.07648277282715
2012-10-17,24.491954803466797
2012-10-18,24.044795989990234
2012-10-19,23.446226119995117
2012-10-22,23.37228775024414
2012-10-23,22.854700088500977
2012-10-24,24.06239891052246
2012-10-25,23.72438621520996
2012-10-26,23.615230560302734
2012-10-31,23.653959274291992
2012-11-01,23.766632080078125
2012-11-02,23.59410285949707
2012-11-05,23.60466766357422
2012-11-06,23.75606918334961
2012-11-07,23.044830322265625
2012-11-08,22.83357810974121
2012-11-09,22.889911651611328
2012-11-12,26.030624389648438
2012-11-13,25.594024658203125
2012-11-14,25.453184127807617
2012-11-15,25.664447784423828
2012-11-16,26.196109771728516
2012-11-19,26.343994140625
2012-11-20,26.69257354736328
2012-11-21,26.601022720336914
2012-11-23,26.801721572875977
2012-11-26,26.572860717773438
2012-11-27,26.28414535522461
2012-11-28,26.365123748779297
2012-11-29,26.51300048828125
2012-11-30,26.40737533569336
2012-12-03,26.270061492919922
2012-12-04,26.11160659790039
2012-12-05,26.245407104492188
2012-12-06,25.988378524780273
2012-12-07,26.027097702026367
2012-12-10,26.1433048248291
2012-12-11,26.879186630249023
2012-12-12,26.840452194213867
2012-12-13,26.326396942138672
2012-12-14,26.13977813720703
2012-12-17,26.5693416595459
2012-12-18,26.70665168762207
2012-12-19,26.319347381591797
2012-12-20,25.93556022644043
2012-12-21,25.625707626342773
2012-12-24,25.583459854125977
2012-12-26,25.520084381103516
2012-12-27,25.56233024597168
2012-12-28,25.48487091064453
2012-12-31,25.86162567138672
2013-01-02,26.428497314453125
2013-01-03,26.38976287841797
2013-01-04,26.66088104248047
2013-01-07,27.069316864013672
2013-01-08,27.252405166625977
2013-01-09,27.41790199279785
2013-01-10,27.442543029785156
2013-01-11,27.491840362548828
2013-01-14,27.382680892944336
2013-01-15,27.238325119018555
2013-01-16,27.171430587768555
2013-01-17,27.298179626464844
2013-01-18,27.5622615814209
2013-01-22,27.431989669799805
2013-01-23,27.05522918701172
2013-01-24,27.604501724243164
2013-01-25,27.942514419555664
2013-01-28,27.77351188659668
2013-01-29,28.097444534301758
2013-01-30,28.06222915649414
2013-01-31,27.780555725097656
2013-02-01,28.562210083007812
2013-02-04,27.8791446685791
2013-02-05,28.548133850097656
2013-02-06,28.104480743408203
2013-02-07,28.42137908935547
2013-02-08,28.801639556884766
2013-02-11,28.449546813964844
2013-02-12,28.75235366821289
2013-02-13,29.15373992919922
2013-02-14,29.294586181640625
2013-02-15,29.294586181640625
2013-02-19,29.773435592651367
2013-02-20,29.491741180419922
2013-02-21,29.25233268737793
2013-02-22,29.893152236938477
2013-02-25,29.639631271362305
2013-02-26,29.752307891845703
2013-02-27,30.202991485595703
2013-02-28,30.083271026611328
2013-03-01,30.59734535217285
2013-03-04,30.89310646057129
2013-03-05,31.70293617248535
2013-03-06,31.97052764892578
2013-03-07,31.65363883972168
2013-03-08,31.991657257080078
2013-03-11,32.350791931152344
2013-03-12,32.51978302001953
2013-03-13,32.30149459838867
2013-03-14,32.30854797363281
2013-03-15,31.808547973632812
2013-03-18,31.548002243041992
2013-03-19,31.25223731994629
2013-03-20,31.350833892822266
2013-03-21,31.364919662475586
2013-03-22,32.0479850769043
2013-03-25,31.674768447875977
2013-03-26,32.22403335571289
2013-03-27,33.60426330566406
2013-03-28,34.4633903503418
2013-04-01,33.787353515625
2013-04-02,33.94227600097656
2013-04-03,33.54088592529297
2013-04-04,33.618350982666016
2013-04-05,33.35779571533203
2013-04-08,33.23809051513672
2013-04-09,34.012699127197266
2013-04-10,35.01970291137695
2013-04-11,36.37174987792969
2013-04-12,36.56892776489258
2013-04-15,35.688682556152344
2013-04-16,36.625267028808594
2013-04-17,36.57597732543945
2013-04-18,35.815433502197266
2013-04-19,37.4421272277832
2013-04-22,38.06182861328125
2013-04-23,37.5547981262207
2013-04-24,35.61122512817383
2013-04-25,36.21683120727539
2013-04-26,36.18162155151367
2013-04-29,35.97740936279297
2013-04-30,35.6605110168457
2013-05-01,35.30842208862305
2013-05-02,36.74497985839844
2013-05-03,38.83644485473633
2013-05-06,38.32942581176758
2013-05-07,37.413963317871094
2013-05-08,36.885807037353516
2013-05-09,37.1745491027832
2013-05-10,37.237918853759766
2013-05-13,38.35759353637695
2013-05-14,39.61106872558594
2013-05-15,39.68851852416992
2013-05-16,38.70265197753906
2013-05-17,39.64626693725586
2013-05-20,39.251922607421875
2013-05-21,39.7659912109375
2013-05-22,39.38572692871094
2013-05-23,39.068824768066406
2013-05-24,39.301212310791016
2013-05-28,39.561771392822266
2013-05-29,39.1744499206543
2013-05-30,39.294166564941406
2013-05-31,38.364620208740234
2013-06-03,37.406925201416016
2013-06-04,36.843563079833984
2013-06-05,35.29433822631836
2013-06-06,36.16049575805664
2013-06-07,37.24496078491211
2013-06-10,36.92806625366211
2013-06-11,36.92806625366211
2013-06-12,36.03374099731445
2013-06-13,36.5830192565918
2013-06-14,36.78017807006836
2013-06-17,35.93515396118164
2013-06-18,36.57597732543945
2013-06-19,35.632347106933594
2013-06-20,34.752098083496094
2013-06-21,34.385921478271484
2013-06-24,34.45634460449219
2013-06-25,35.054908752441406
2013-06-26,36.132328033447266
2013-06-27,35.92106246948242
2013-06-28,36.104156494140625
2013-07-01,36.37174987792969
2013-07-02,36.78017807006836
2013-07-03,36.60414123535156
2013-07-05,37.547760009765625
2013-07-08,37.547760009765625
2013-07-09,38.294212341308594
2013-07-10,38.96320343017578
2013-07-11,39.32938766479492
2013-07-12,40.37863540649414
2013-07-15,40.60397720336914
2013-07-16,40.23779296875
2013-07-17,40.667354583740234
2013-07-18,40.99833297729492
2013-07-19,42.32221221923828
2013-07-22,42.04757308959961
2013-07-23,41.63210678100586
2013-07-24,42.16728973388672
2013-07-25,42.85741424560547
2013-07-26,44.061580657958984
2013-07-29,43.67427444458008
2013-07-30,43.47004699707031
2013-07-31,43.237667083740234
2013-08-01,43.66020202636719
2013-08-02,43.48414993286133
2013-08-05,42.9207878112793
2013-08-06,42.23771286010742
2013-08-07,42.406715393066406
2013-08-08,41.75886535644531
2013-08-09,41.69548034667969
2013-08-12,41.47718811035156
2013-08-13,41.4983024597168
2013-08-14,40.96311950683594
2013-08-15,40.06174850463867
2013-08-16,40.07583236694336
2013-08-19,40.37863540649414
2013-08-20,40.84339904785156
2013-08-21,41.329288482666016
2013-08-22,42.20250701904297
2013-08-23,41.99828338623047
2013-08-26,42.547550201416016
2013-08-27,41.36451721191406
2013-08-28,42.5616340637207
2013-08-29,42.906707763671875
2013-08-30,42.44192886352539
2013-09-03,42.89966583251953
2013-09-04,43.03345489501953
2013-09-05,43.00528335571289
2013-09-06,43.040504455566406
2013-09-09,44.12497329711914
2013-09-10,44.26580810546875
2013-09-11,44.315086364746094
2013-09-12,44.498165130615234
2013-09-13,44.737613677978516
2013-09-16,44.37846755981445
2013-09-17,44.146087646484375
