Date,MCK
2010-11-05,59.11921691894531
2010-11-08,58.51286697387695
2010-11-09,57.95109558105469
2010-11-10,58.12050247192383
2010-11-11,58.60201644897461
2010-11-12,58.04024124145508
2010-11-15,57.59440994262695
2010-11-16,57.175323486328125
2010-11-17,57.692501068115234
2010-11-18,58.30778503417969
2010-11-19,58.851688385009766
2010-11-22,58.06700134277344
2010-11-23,57.237728118896484
2010-11-24,57.78165817260742
2010-11-26,57.523094177246094
2010-11-29,57.46049118041992
2010-11-30,57.138580322265625
2010-12-01,58.72127151489258
2010-12-02,59.75856018066406
2010-12-03,59.91949462890625
2010-12-06,59.51710510253906
2010-12-07,59.77642822265625
2010-12-08,59.42770767211914
2010-12-09,60.22353744506836
2010-12-10,60.88521957397461
2010-12-13,60.22353744506836
2010-12-14,61.269710540771484
2010-12-15,61.06406784057617
2010-12-16,61.36810302734375
2010-12-17,61.52904510498047
2010-12-20,62.065528869628906
2010-12-21,62.548404693603516
2010-12-22,63.46050262451172
2010-12-23,63.36211395263672
2010-12-27,63.317405700683594
2010-12-28,63.15644836425781
2010-12-29,63.1296272277832
2010-12-30,63.084938049316406
2010-12-31,62.93289566040039
2011-01-03,63.675079345703125
2011-01-04,64.22056579589844
2011-01-05,64.67658996582031
2011-01-06,66.93888092041016
2011-01-07,66.16984558105469
2011-01-10,65.81218719482422
2011-01-11,66.59013366699219
2011-01-12,66.16093444824219
2011-01-13,66.52752685546875
2011-01-14,66.32186889648438
2011-01-18,67.01934814453125
2011-01-19,66.38445281982422
2011-01-20,65.95527648925781
2011-01-21,65.46348571777344
2011-01-24,66.39336395263672
2011-01-25,66.67955780029297
2011-01-26,67.37701416015625
2011-01-27,67.23395538330078
2011-01-28,66.30400848388672
2011-01-31,67.21604919433594
2011-02-01,69.38892364501953
2011-02-02,68.74512481689453
2011-02-03,68.70936584472656
2011-02-04,69.5141372680664
2011-02-07,69.01335144042969
2011-02-08,70.0506591796875
2011-02-09,70.2384262084961
2011-02-10,70.1579818725586
2011-02-11,70.43512725830078
2011-02-14,71.01634216308594
2011-02-15,70.70337677001953
2011-02-16,71.2398910522461
2011-02-17,71.91058349609375
2011-02-18,72.10728454589844
2011-02-22,70.20266723632812
2011-02-23,70.19371032714844
2011-02-24,69.93439483642578
2011-02-25,70.99197387695312
2011-02-28,71.05471801757812
2011-03-01,71.06368255615234
2011-03-02,69.8806381225586
2011-03-03,71.71792602539062
2011-03-04,72.13023376464844
2011-03-07,70.40937042236328
2011-03-08,70.19429016113281
2011-03-09,71.4311294555664
2011-03-10,70.24810791015625
2011-03-11,69.73724365234375
2011-03-14,69.24430084228516
2011-03-15,68.91265106201172
2011-03-16,67.78340148925781
2011-03-17,68.8768310546875
2011-03-18,69.8358154296875
2011-03-21,70.71414184570312
2011-03-22,70.63346862792969
2011-03-23,70.30186462402344
2011-03-24,71.4580307006836
2011-03-25,71.33255767822266
2011-03-28,71.4400863647461
2011-03-29,71.65521240234375
2011-03-30,71.80756378173828
2011-03-31,70.84858703613281
2011-04-01,71.49385833740234
2011-04-04,71.08159637451172
2011-04-05,70.93818664550781
2011-04-06,70.46318817138672
2011-04-07,70.4273452758789
2011-04-08,70.35564422607422
2011-04-11,70.28394317626953
2011-04-12,69.54899597167969
2011-04-13,69.99713897705078
2011-04-14,70.59762573242188
2011-04-15,72.2467041015625
2011-04-18,71.61038208007812
2011-04-19,72.515625
2011-04-20,73.44769287109375
2011-04-21,73.92271423339844
2011-04-25,74.46043395996094
2011-04-26,74.79209899902344
2011-04-27,75.47322082519531
2011-04-28,74.38878631591797
2011-04-29,74.39771270751953
2011-05-02,74.47837829589844
2011-05-03,74.50527954101562
2011-05-04,74.31709289550781
2011-05-05,74.24536895751953
2011-05-06,74.15573120117188
2011-05-09,75.94823455810547
2011-05-10,76.61146545410156
2011-05-11,76.09163665771484
2011-05-12,76.1991958618164
2011-05-13,75.5001220703125
2011-05-16,76.26193237304688
2011-05-17,75.98408508300781
2011-05-18,77.86616516113281
2011-05-19,77.65113830566406
2011-05-20,76.24398040771484
2011-05-23,75.43738555908203
2011-05-24,74.84587097167969
2011-05-25,75.46427154541016
2011-05-26,76.06475830078125
2011-05-27,76.21710205078125
2011-05-31,76.72798919677734
2011-06-01,76.3426284790039
2011-06-02,75.96615600585938
2011-06-03,75.53594970703125
2011-06-06,75.71521759033203
2011-06-07,75.59870147705078
2011-06-08,75.67056274414062
2011-06-09,76.2994613647461
2011-06-10,74.79016876220703
2011-06-13,74.9968032836914
2011-06-14,75.91313171386719
2011-06-15,74.86201477050781
2011-06-16,74.10738372802734
2011-06-17,74.03553009033203
2011-06-20,74.5835189819336
2011-06-21,75.29325866699219
2011-06-22,74.66439056396484
2011-06-23,73.7031021118164
2011-06-24,73.26290893554688
2011-06-27,73.64923095703125
2011-06-28,74.90695190429688
2011-06-29,74.47570037841797
2011-06-30,75.14949798583984
2011-07-01,75.53580474853516
2011-07-05,75.46394348144531
2011-07-06,75.75139617919922
2011-07-07,76.24554443359375
2011-07-08,75.94910430908203
2011-07-11,74.9249038696289
2011-07-12,74.60151672363281
2011-07-13,74.71827697753906
2011-07-14,74.51167297363281
2011-07-15,74.0984115600586
2011-07-18,73.47852325439453
2011-07-19,73.62225341796875
2011-07-20,73.90974426269531
2011-07-21,73.7659912109375
2011-07-22,73.94568634033203
2011-07-25,73.01138305664062
2011-07-26,72.91253662109375
2011-07-27,72.36451721191406
2011-07-28,71.51107025146484
2011-07-29,72.87662506103516
2011-08-01,71.85247039794922
2011-08-02,69.96585845947266
2011-08-03,70.2173843383789
2011-08-04,67.30665588378906
2011-08-05,67.65703582763672
2011-08-08,63.70415496826172
2011-08-09,68.47454833984375
2011-08-10,66.01299285888672
2011-08-11,71.15171813964844
2011-08-12,70.99003601074219
2011-08-15,70.90017700195312
2011-08-16,70.18147277832031
2011-08-17,69.39985656738281
2011-08-18,66.81251525878906
2011-08-19,66.34537506103516
2011-08-22,65.98604583740234
2011-08-23,67.9265365600586
2011-08-24,68.19605255126953
2011-08-25,67.05506896972656
2011-08-26,68.75303649902344
2011-08-29,70.19043731689453
2011-08-30,70.64080047607422
2011-08-31,71.99181365966797
2011-09-01,71.32532501220703
2011-09-02,69.80317687988281
2011-09-06,69.03755950927734
2011-09-07,70.9020004272461
2011-09-08,69.97430419921875
2011-09-09,66.72280883789062
2011-09-12,66.81288146972656
2011-09-13,66.90296173095703
2011-09-14,68.29901885986328
2011-09-15,67.9477767944336
2011-09-16,69.01953887939453
2011-09-19,68.82142639160156
2011-09-20,69.69508361816406
2011-09-21,67.443359375
2011-09-22,66.25447082519531
2011-09-23,66.07432556152344
2011-09-26,66.92097473144531
2011-09-27,68.71331787109375
2011-09-28,67.31727600097656
2011-09-29,67.35330200195312
2011-09-30,65.47987365722656
2011-10-03,63.453311920166016
2011-10-04,62.46255111694336
2011-10-05,63.28219985961914
2011-10-06,63.12006378173828
2011-10-07,63.390262603759766
2011-10-10,65.8941879272461
2011-10-11,65.74107360839844
2011-10-12,66.3715591430664
2011-10-13,66.53366088867188
2011-10-14,66.1553955078125
2011-10-17,65.79509735107422
2011-10-18,66.119384765625
2011-10-19,65.92118835449219
2011-10-20,65.61498260498047
2011-10-21,68.33504486083984
2011-10-24,69.29881286621094
2011-10-25,68.56920623779297
2011-10-26,73.63105773925781
2011-10-27,76.54930877685547
2011-10-28,76.02688598632812
2011-10-31,73.45095825195312
2011-11-01,71.42439270019531
2011-11-02,73.60405731201172
2011-11-03,73.54999542236328
2011-11-04,72.61331176757812
2011-11-07,73.90126037597656
2011-11-08,73.8022232055664
2011-11-09,71.49642944335938
2011-11-10,73.62205505371094
2011-11-11,74.54975128173828
2011-11-14,74.31559753417969
2011-11-15,74.58580017089844
2011-11-16,72.95555877685547
2011-11-17,72.4421615600586
2011-11-18,72.06388092041016
2011-11-21,70.77592468261719
2011-11-22,70.37959289550781
2011-11-23,69.60501098632812
2011-11-25,68.75833892822266
2011-11-28,70.46966552734375
2011-11-29,71.05663299560547
2011-11-30,73.42247009277344
2011-12-01,73.77464294433594
2011-12-02,72.6820068359375
2011-12-05,72.99807739257812
2011-12-06,72.83554077148438
2011-12-07,72.94387817382812
2011-12-08,71.00243377685547
2011-12-09,72.0047607421875
2011-12-12,71.85124206542969
2011-12-13,71.3094711303711
2011-12-14,69.2325439453125
2011-12-15,69.44928741455078
2011-12-16,70.16264343261719
2011-12-19,69.17838287353516
2011-12-20,70.88504028320312
2011-12-21,70.28907012939453
2011-12-22,70.74960327148438
2011-12-23,71.09271240234375
2011-12-27,71.3816909790039
2011-12-28,69.74728393554688
2011-12-29,70.6864013671875
2011-12-30,70.35225677490234
2012-01-03,71.82414245605469
2012-01-04,71.40877532958984
2012-01-05,70.27101135253906
2012-01-06,71.03856658935547
2012-01-09,72.01380157470703
2012-01-10,71.95056915283203
2012-01-11,71.12883758544922
2012-01-12,70.56898498535156
2012-01-13,69.74728393554688
2012-01-17,69.9369125366211
2012-01-18,68.60047912597656
2012-01-19,68.52824401855469
2012-01-20,69.08807373046875
2012-01-23,69.1152114868164
2012-01-24,69.12420654296875
2012-01-25,70.2981185913086
2012-01-26,70.9392318725586
2012-01-27,71.61647033691406
2012-01-30,71.05663299560547
2012-01-31,73.79269409179688
2012-02-01,74.76793670654297
2012-02-02,74.34353637695312
2012-02-03,72.9619369506836
2012-02-06,74.31642150878906
2012-02-07,74.6686019897461
2012-02-08,74.80402374267578
2012-02-09,74.21710205078125
2012-02-10,73.44953155517578
2012-02-13,73.73847961425781
2012-02-14,73.91911315917969
2012-02-15,73.41343688964844
2012-02-16,73.1515884399414
2012-02-17,74.56024932861328
2012-02-21,73.44052124023438
2012-02-22,73.09737396240234
2012-02-23,73.23282623291016
2012-02-24,74.04553985595703
2012-02-27,74.14485931396484
2012-02-28,74.66082763671875
2012-02-29,75.59317016601562
2012-03-01,75.96430206298828
2012-03-02,74.38019561767578
2012-03-05,74.45262908935547
2012-03-06,74.47979736328125
2012-03-07,75.14057159423828
2012-03-08,77.44881439208984
2012-03-09,78.20919036865234
2012-03-12,78.33592987060547
2012-03-13,78.49885559082031
2012-03-14,79.03292846679688
2012-03-15,79.1777572631836
2012-03-16,79.25922393798828
2012-03-19,78.93338012695312
2012-03-20,78.85188293457031
2012-03-21,78.53506469726562
2012-03-22,78.0100326538086
2012-03-23,78.19109344482422
2012-03-26,79.29542541503906
2012-03-27,79.93814086914062
2012-03-28,79.82044219970703
2012-03-29,80.19157409667969
2012-03-30,79.44933319091797
2012-04-02,80.26399230957031
2012-04-03,80.14633178710938
2012-04-04,79.55792999267578
2012-04-05,79.5036392211914
2012-04-09,79.06010437011719
2012-04-10,78.53506469726562
2012-04-11,79.56700897216797
2012-04-12,82.68087768554688
2012-04-13,81.90238189697266
2012-04-16,81.25972747802734
2012-04-17,82.698974609375
2012-04-18,82.57227325439453
2012-04-19,81.98388671875
2012-04-20,82.37312316894531
2012-04-23,82.05628967285156
2012-04-24,82.35499572753906
2012-04-25,82.71710968017578
2012-04-26,82.61752319335938
2012-04-27,82.41838073730469
2012-04-30,82.74427032470703
2012-05-01,81.86621856689453
2012-05-02,81.62179565429688
2012-05-03,82.0019760131836
2012-05-04,81.08776092529297
2012-05-07,81.09675598144531
2012-05-08,81.25972747802734
2012-05-09,80.97911071777344
2012-05-10,81.20541381835938
2012-05-11,81.60369110107422
2012-05-14,80.96099090576172
2012-05-15,80.45410919189453
2012-05-16,80.5174789428711
2012-05-17,79.6484603881836
2012-05-18,79.15967559814453
2012-05-21,79.01482391357422
2012-05-22,78.96955871582031
2012-05-23,78.42643737792969
2012-05-24,78.74325561523438
2012-05-25,79.37692260742188
2012-05-29,79.31354522705078
2012-05-30,78.68896484375
2012-05-31,79.00576782226562
2012-06-01,78.48075103759766
2012-06-04,79.03292846679688
2012-06-05,79.27731323242188
2012-06-06,79.95777893066406
2012-06-07,79.63117218017578
2012-06-08,80.22088623046875
2012-06-11,79.83076477050781
2012-06-12,80.57469177246094
2012-06-13,80.46585845947266
2012-06-14,81.50921630859375
2012-06-15,82.5616455078125
2012-06-18,83.5052490234375
2012-06-19,84.20381927490234
2012-06-20,83.6866683959961
2012-06-21,83.00624084472656
2012-06-22,83.16954803466797
2012-06-25,82.57978057861328
2012-06-26,83.314697265625
2012-06-27,83.75019836425781
2012-06-28,84.62114715576172
2012-06-29,85.05667877197266
2012-07-02,86.21795654296875
2012-07-03,86.79859161376953
2012-07-05,85.76432037353516
2012-07-06,84.84795379638672
2012-07-09,85.21090698242188
2012-07-10,84.64836883544922
2012-07-11,84.92054748535156
2012-07-12,84.94775390625
2012-07-13,86.08186340332031
2012-07-16,85.84596252441406
2012-07-17,87.3248062133789
2012-07-18,87.70589447021484
2012-07-19,87.3248062133789
2012-07-20,86.49921417236328
2012-07-23,85.12921142578125
2012-07-24,84.16752624511719
2012-07-25,84.08584594726562
2012-07-26,83.7048110961914
2012-07-27,83.23306274414062
2012-07-30,82.24410247802734
2012-07-31,82.31671142578125
2012-08-01,80.85598754882812
2012-08-02,79.44970703125
2012-08-03,79.32270812988281
2012-08-06,79.54044342041016
2012-08-07,80.2118148803711
2012-08-08,80.18458557128906
2012-08-09,80.38420104980469
2012-08-10,80.80154418945312
2012-08-13,80.82876586914062
2012-08-14,80.65641021728516
2012-08-15,80.5475082397461
2012-08-16,80.44771575927734
2012-08-17,78.40636444091797
2012-08-20,78.442626953125
2012-08-21,78.61503601074219
2012-08-22,78.26119232177734
2012-08-23,78.488037109375
2012-08-24,79.10494232177734
2012-08-27,79.46782684326172
2012-08-28,79.504150390625
2012-08-29,79.75817108154297
2012-08-30,78.93978118896484
2012-08-31,79.21257019042969
2012-09-04,79.2944107055664
2012-09-05,80.61295318603516
2012-09-06,81.33132934570312
2012-09-07,80.47657775878906
2012-09-10,79.87642669677734
2012-09-11,79.52174377441406
2012-09-12,79.185302734375
2012-09-13,79.9764404296875
2012-09-14,79.476318359375
2012-09-17,78.75789642333984
2012-09-18,79.06709289550781
2012-09-19,77.7303466796875
2012-09-20,78.40328216552734
2012-09-21,78.85791778564453
2012-09-24,79.11257934570312
2012-09-25,79.7036361694336
2012-09-26,79.83094024658203
2012-09-27,79.24896240234375
2012-09-28,78.23048400878906
2012-10-01,78.12136840820312
2012-10-02,78.55786895751953
2012-10-03,79.2944107055664
2012-10-04,81.7223892211914
2012-10-05,81.35862731933594
2012-10-08,81.0494384765625
2012-10-09,81.70418548583984
2012-10-10,80.96758270263672
2012-10-11,80.93122863769531
2012-10-12,81.18585205078125
2012-10-15,82.64079284667969
2012-10-16,84.0684585571289
2012-10-17,82.98634338378906
2012-10-18,83.05908203125
2012-10-19,82.0224380493164
2012-10-22,82.4861831665039
2012-10-23,81.47681427001953
2012-10-24,81.39500427246094
2012-10-25,84.71407318115234
2012-10-26,84.1866455078125
2012-10-31,84.85051727294922
2012-11-01,86.02354431152344
2012-11-02,84.8414077758789
2012-11-05,84.85051727294922
2012-11-06,85.00506591796875
2012-11-07,86.10537719726562
2012-11-08,84.16848754882812
2012-11-09,84.5140380859375
2012-11-12,84.2957534790039
2012-11-13,84.7868423461914
2012-11-14,83.9047622680664
2012-11-15,83.03181457519531
2012-11-16,83.71380615234375
2012-11-19,84.30487060546875
2012-11-20,85.01412963867188
2012-11-21,84.81411743164062
2012-11-23,85.57795715332031
2012-11-26,85.07783508300781
2012-11-27,84.34125518798828
2012-11-28,84.53221130371094
2012-11-29,85.4070816040039
2012-11-30,86.09056854248047
2012-12-03,86.19078826904297
2012-12-04,86.09966278076172
2012-12-05,85.953857421875
2012-12-06,86.33659362792969
2012-12-07,86.84693145751953
2012-12-10,87.17499542236328
2012-12-11,88.78799438476562
2012-12-12,88.66951751708984
2012-12-13,89.15251159667969
2012-12-14,89.53526306152344
2012-12-17,89.88153076171875
2012-12-18,90.78375244140625
2012-12-19,89.28011322021484
2012-12-20,90.2916259765625
2012-12-21,89.30746459960938
2012-12-24,88.93379211425781
2012-12-26,88.03160858154297
2012-12-27,87.86758422851562
2012-12-28,87.38459777832031
2012-12-31,88.35968017578125
2013-01-02,88.9428939819336
2013-01-03,89.98177337646484
2013-01-04,91.07536315917969
2013-01-07,91.13002014160156
2013-01-08,91.84998321533203
2013-01-09,92.1324691772461
2013-01-10,92.642822265625
2013-01-11,92.11425018310547
2013-01-14,92.4422836303711
2013-01-15,93.28984832763672
2013-01-16,93.07109832763672
2013-01-17,93.80924987792969
2013-01-18,94.75701904296875
2013-01-22,94.49272918701172
2013-01-23,95.60455322265625
2013-01-24,96.77096557617188
2013-01-25,97.16284942626953
2013-01-28,96.11483001708984
2013-01-29,97.08995056152344
2013-01-30,96.27889251708984
2013-01-31,95.8961410522461
2013-02-01,94.03709411621094
2013-02-04,92.96174621582031
2013-02-05,93.14400482177734
2013-02-06,93.33538055419922
2013-02-07,94.01886749267578
2013-02-08,94.59297180175781
2013-02-11,94.34691619873047
2013-02-12,95.53160858154297
2013-02-13,95.60455322265625
2013-02-14,94.96661376953125
2013-02-15,94.24665832519531
2013-02-19,94.65676879882812
2013-02-20,94.2375717163086
2013-02-21,93.68168640136719
2013-02-22,94.46536254882812
2013-02-25,93.06200408935547
2013-02-26,94.84814453125
2013-02-27,96.41860961914062
2013-02-28,96.90249633789062
2013-03-01,98.11687469482422
2013-03-04,98.05296325683594
2013-03-05,98.96602630615234
2013-03-06,98.90210723876953
2013-03-07,98.65559387207031
2013-03-08,99.81517028808594
2013-03-11,100.21688842773438
2013-03-12,100.29907989501953
2013-03-13,100.99300384521484
2013-03-14,101.55909729003906
2013-03-15,100.87431335449219
2013-03-18,100.2442855834961
2013-03-19,97.57818603515625
2013-03-20,97.74250030517578
2013-03-21,97.42295837402344
2013-03-22,98.50947570800781
2013-03-25,98.26297760009766
2013-03-26,98.54603576660156
2013-03-27,98.39078521728516
2013-03-28,98.57340240478516
2013-04-01,98.54603576660156
2013-04-02,99.05733489990234
2013-04-03,98.31775665283203
2013-04-04,98.56425476074219
2013-04-05,97.54167175292969
2013-04-08,97.6421127319336
2013-04-09,97.54167175292969
2013-04-10,98.0803451538086
2013-04-11,99.32210540771484
2013-04-12,98.93861389160156
2013-04-15,97.63294982910156
2013-04-16,98.39990234375
2013-04-17,97.45036315917969
2013-04-18,96.290771484375
2013-04-19,97.01206970214844
2013-04-22,96.80207061767578
2013-04-23,96.99382781982422
2013-04-24,97.70600891113281
2013-04-25,95.82511901855469
2013-04-26,95.1220703125
2013-04-29,95.40509796142578
2013-04-30,96.61944580078125
2013-05-01,96.55554962158203
2013-05-02,98.09861755371094
2013-05-03,98.73773956298828
2013-05-06,98.81990051269531
2013-05-07,99.18514251708984
2013-05-08,106.0147933959961
2013-05-09,105.70437622070312
2013-05-10,105.26611328125
2013-05-13,104.64521026611328
2013-05-14,105.11087799072266
2013-05-15,106.13349151611328
2013-05-16,105.37567901611328
2013-05-17,106.72698211669922
2013-05-20,107.75871276855469
2013-05-21,108.11481475830078
2013-05-22,107.32958984375
2013-05-23,107.08306121826172
2013-05-24,107.11045837402344
2013-05-28,106.1974105834961
2013-05-29,104.42610168457031
2013-05-30,104.9465103149414
2013-05-31,103.9604263305664
2013-06-03,102.93780517578125
2013-06-04,102.54517364501953
2013-06-05,102.14273071289062
2013-06-06,102.27074432373047
2013-06-07,104.23738098144531
2013-06-10,104.87764739990234
2013-06-11,103.24036407470703
2013-06-12,102.46289825439453
2013-06-13,104.13677978515625
2013-06-14,104.53921508789062
2013-06-17,104.62153625488281
2013-06-18,104.84104919433594
2013-06-19,104.20991516113281
2013-06-20,101.33779907226562
2013-06-21,101.50247192382812
2013-06-24,102.03295135498047
2013-06-25,101.25548553466797
2013-06-26,105.68254852294922
2013-06-27,105.70999145507812
2013-06-28,104.73130798339844
2013-07-01,106.26793670654297
2013-07-02,104.5300521850586
2013-07-03,104.84104919433594
2013-07-05,105.8563461303711
2013-07-08,106.04844665527344
2013-07-09,106.11246490478516
2013-07-10,106.91736602783203
2013-07-11,108.14306640625
2013-07-12,108.51807403564453
2013-07-15,109.31385040283203
2013-07-16,108.20709228515625
2013-07-17,107.98760986328125
2013-07-18,108.37174224853516
2013-07-19,108.52722930908203
2013-07-22,108.44490051269531
2013-07-23,108.04246520996094
2013-07-24,108.35344696044922
2013-07-25,108.46319580078125
2013-07-26,114.19828033447266
2013-07-29,113.49396514892578
2013-07-30,112.89939880371094
2013-07-31,112.19512939453125
2013-08-01,112.97256469726562
2013-08-02,112.89026641845703
2013-08-05,112.92684936523438
2013-08-06,113.02748107910156
2013-08-07,112.58842468261719
2013-08-08,113.8141098022461
2013-08-09,113.61288452148438
2013-08-12,112.38716888427734
2013-08-13,113.00003814697266
2013-08-14,112.86282348632812
2013-08-15,111.78350067138672
2013-08-16,111.42679595947266
2013-08-19,111.25299072265625
2013-08-20,112.0670394897461
2013-08-21,111.66458129882812
2013-08-22,112.43294525146484
2013-08-23,112.4603500366211
2013-08-26,111.93898010253906
2013-08-27,110.53950500488281
2013-08-28,110.85968780517578
2013-08-29,111.40955352783203
2013-08-30,111.27210998535156
2013-09-03,112.28939056396484
2013-09-04,112.72933959960938
2013-09-05,112.67433166503906
2013-09-06,113.25173950195312
2013-09-09,113.87493133544922
2013-09-10,115.40550994873047
2013-09-11,117.03684997558594
2013-09-12,117.86174774169922
2013-09-13,117.953369140625
2013-09-16,118.94317626953125
2013-09-17,120.13465881347656
