Date,MMM
2010-11-05,45.95886993408203
2010-11-08,45.70337677001953
2010-11-09,45.40528106689453
2010-11-10,45.91096496582031
2010-11-11,46.04404067993164
2010-11-12,45.905662536621094
2010-11-15,45.88435745239258
2010-11-16,44.8410530090332
2010-11-17,44.96692657470703
2010-11-18,45.82394790649414
2010-11-19,45.53470230102539
2010-11-22,45.47578048706055
2010-11-23,44.774085998535156
2010-11-24,45.34722137451172
2010-11-26,45.20796585083008
2010-11-29,45.111534118652344
2010-11-30,44.98297882080078
2010-12-01,46.09175109863281
2010-12-02,46.338172912597656
2010-12-03,46.56850051879883
2010-12-06,46.536354064941406
2010-12-07,45.09547424316406
2010-12-08,45.35792541503906
2010-12-09,45.0526123046875
2010-12-10,45.16511917114258
2010-12-13,45.690040588378906
2010-12-14,45.97928237915039
2010-12-15,45.96321487426758
2010-12-16,46.27923583984375
2010-12-17,46.26318359375
2010-12-20,46.782737731933594
2010-12-21,46.348876953125
2010-12-22,46.45064163208008
2010-12-23,46.31673812866211
2010-12-27,46.60598373413086
2010-12-28,46.46136474609375
2010-12-29,46.47206115722656
2010-12-30,46.354209899902344
2010-12-31,46.22568893432617
2011-01-03,46.48813247680664
2011-01-04,46.423851013183594
2011-01-05,46.423851013183594
2011-01-06,46.13995361328125
2011-01-07,46.18818664550781
2011-01-10,46.68096160888672
2011-01-11,46.99699020385742
2011-01-12,47.489776611328125
2011-01-13,47.157684326171875
2011-01-14,47.18983459472656
2011-01-18,47.211238861083984
2011-01-19,47.11484146118164
2011-01-20,47.157684326171875
2011-01-21,47.82722854614258
2011-01-24,48.37895202636719
2011-01-25,47.404075622558594
2011-01-26,47.97721481323242
2011-01-27,47.77367401123047
2011-01-28,46.836307525634766
2011-01-31,47.09341812133789
2011-02-01,47.023780822753906
2011-02-02,47.00234603881836
2011-02-03,47.10948181152344
2011-02-04,47.29159927368164
2011-02-07,47.55940628051758
2011-02-08,47.923648834228516
2011-02-09,48.62532424926758
2011-02-10,48.453948974609375
2011-02-11,49.17168426513672
2011-02-14,49.225242614746094
2011-02-15,49.27881622314453
2011-02-16,49.753021240234375
2011-02-17,49.968563079833984
2011-02-18,50.09250259399414
2011-02-22,49.5751953125
2011-02-23,48.637569427490234
2011-02-24,48.513633728027344
2011-02-25,48.63219451904297
2011-02-28,49.69915008544922
2011-03-01,48.745361328125
2011-03-02,49.20875930786133
2011-03-03,50.01165771484375
2011-03-04,49.67755889892578
2011-03-07,49.79075622558594
2011-03-08,50.5181999206543
2011-03-09,50.205665588378906
2011-03-10,48.502845764160156
2011-03-11,49.36504364013672
2011-03-14,49.04711151123047
2011-03-15,48.22803497314453
2011-03-16,47.1772575378418
2011-03-17,47.791561126708984
2011-03-18,47.94783401489258
2011-03-21,49.009376525878906
2011-03-22,48.874671936035156
2011-03-23,49.650634765625
2011-03-24,49.887733459472656
2011-03-25,49.72068786621094
2011-03-28,49.63985824584961
2011-03-29,50.02783966064453
2011-03-30,49.828453063964844
2011-03-31,50.38349151611328
2011-04-01,50.1840934753418
2011-04-04,50.45893096923828
2011-04-05,50.324188232421875
2011-04-06,50.55592346191406
2011-04-07,50.216426849365234
2011-04-08,50.23261642456055
2011-04-11,50.545135498046875
2011-04-12,49.774559020996094
2011-04-13,50.038604736328125
2011-04-14,50.08173751831055
2011-04-15,50.01705551147461
2011-04-18,49.27881622314453
2011-04-19,49.49974060058594
2011-04-20,50.523597717285156
2011-04-21,50.60981369018555
2011-04-25,50.71756362915039
2011-04-26,51.69829177856445
2011-04-27,51.98389434814453
2011-04-28,52.39345169067383
2011-04-29,52.38266372680664
2011-05-02,52.226375579833984
2011-05-03,52.17790985107422
2011-05-04,51.83840560913086
2011-05-05,51.1486701965332
2011-05-06,51.51509475708008
2011-05-09,51.72525405883789
2011-05-10,51.57435989379883
2011-05-11,51.47199249267578
2011-05-12,52.08091354370117
2011-05-13,51.73603057861328
2011-05-16,51.43967056274414
2011-05-17,50.57749557495117
2011-05-18,50.91896438598633
2011-05-19,51.336326599121094
2011-05-20,50.71297836303711
2011-05-23,50.13301086425781
2011-05-24,49.85113525390625
2011-05-25,50.24139404296875
2011-05-26,50.31187057495117
2011-05-27,50.664207458496094
2011-05-31,51.15744400024414
2011-06-01,49.56386184692383
2011-06-02,49.5746955871582
2011-06-03,49.16275405883789
2011-06-06,49.1193962097168
2011-06-07,49.24405288696289
2011-06-08,49.276580810546875
2011-06-09,49.84572982788086
2011-06-10,49.179019927978516
2011-06-13,49.48798370361328
2011-06-14,50.18720245361328
2011-06-15,49.341636657714844
2011-06-16,49.63974380493164
2011-06-17,49.7481575012207
2011-06-20,50.17091369628906
2011-06-21,50.642513275146484
2011-06-22,50.3010368347168
2011-06-23,50.05171585083008
2011-06-24,49.2657470703125
2011-06-27,50.002891540527344
2011-06-28,50.4202766418457
2011-06-29,50.469078063964844
2011-06-30,51.41222381591797
2011-07-01,52.39872360229492
2011-07-05,52.11143112182617
2011-07-06,52.70768737792969
2011-07-07,53.103370666503906
2011-07-08,52.91365432739258
2011-07-11,52.33909225463867
2011-07-12,51.97049331665039
2011-07-13,52.13851547241211
2011-07-14,51.482662200927734
2011-07-15,51.748287200927734
2011-07-18,51.276702880859375
2011-07-19,51.097843170166016
2011-07-20,51.08700942993164
2011-07-21,51.94882583618164
2011-07-22,51.69947814941406
2011-07-25,51.53145217895508
2011-07-26,48.74539566040039
2011-07-27,47.74262237548828
2011-07-28,47.4661865234375
2011-07-29,47.23310470581055
2011-08-01,47.032554626464844
2011-08-02,46.2194938659668
2011-08-03,46.7127571105957
2011-08-04,44.57169723510742
2011-08-05,44.85356521606445
2011-08-08,42.598697662353516
2011-08-09,44.82103729248047
2011-08-10,42.40354537963867
2011-08-11,44.02423858642578
2011-08-12,44.7397346496582
2011-08-15,45.157100677490234
2011-08-16,44.51750183105469
2011-08-17,44.162784576416016
2011-08-18,42.24741744995117
2011-08-19,41.9472770690918
2011-08-22,41.990943908691406
2011-08-23,43.475215911865234
2011-08-24,43.81355285644531
2011-08-25,42.6675910949707
2011-08-26,43.660762786865234
2011-08-29,44.80125045776367
2011-08-30,44.78489303588867
2011-08-31,45.281455993652344
2011-09-01,44.533878326416016
2011-09-02,43.30061721801758
2011-09-06,42.60758590698242
2011-09-07,43.96634292602539
2011-09-08,43.25149917602539
2011-09-09,41.82725143432617
2011-09-12,42.683982849121094
2011-09-13,42.460227966308594
2011-09-14,43.349708557128906
2011-09-15,43.99909591674805
2011-09-16,43.94452667236328
2011-09-19,43.22420120239258
2011-09-20,43.22420120239258
2011-09-21,41.65806579589844
2011-09-22,39.78089904785156
2011-09-23,40.37570571899414
2011-09-26,41.030521392822266
2011-09-27,41.625328063964844
2011-09-28,40.16289138793945
2011-09-29,40.67038345336914
2011-09-30,39.175174713134766
2011-10-03,38.70589828491211
2011-10-04,39.29523468017578
2011-10-05,39.57899856567383
2011-10-06,40.73585891723633
2011-10-07,40.282936096191406
2011-10-10,41.865447998046875
2011-10-11,41.70172882080078
2011-10-12,42.76036834716797
2011-10-13,42.45478439331055
2011-10-14,43.049591064453125
2011-10-17,41.40707015991211
2011-10-18,42.76036834716797
2011-10-19,42.40021514892578
2011-10-20,42.93498611450195
2011-10-21,43.917240142822266
2011-10-24,44.844932556152344
2011-10-25,42.040061950683594
2011-10-26,42.02915573120117
2011-10-27,44.424739837646484
2011-10-28,44.20100784301758
2011-10-31,43.12053298950195
2011-11-01,41.761756896972656
2011-11-02,42.59666061401367
2011-11-03,43.45886993408203
2011-11-04,43.27332305908203
2011-11-07,43.48612594604492
2011-11-08,44.65391540527344
2011-11-09,43.109615325927734
2011-11-10,43.82992935180664
2011-11-11,44.90495300292969
2011-11-14,44.675758361816406
2011-11-15,44.675758361816406
2011-11-16,44.675758361816406
2011-11-17,43.889949798583984
2011-11-18,43.94999313354492
2011-11-21,42.77675247192383
2011-11-22,42.771240234375
2011-11-23,41.51278305053711
2011-11-25,41.8370246887207
2011-11-28,42.710811614990234
2011-11-29,42.447021484375
2011-11-30,44.53530502319336
2011-12-01,44.12864303588867
2011-12-02,43.83188247680664
2011-12-05,44.474830627441406
2011-12-06,45.134315490722656
2011-12-07,45.27717971801758
2011-12-08,44.2165412902832
2011-12-09,45.17277908325195
2011-12-12,44.288002014160156
2011-12-13,43.639549255371094
2011-12-14,43.14494323730469
2011-12-15,43.33727264404297
2011-12-16,43.342769622802734
2011-12-19,42.7657585144043
2011-12-20,44.134132385253906
2011-12-21,43.96375274658203
2011-12-22,44.496829986572266
2011-12-23,45.17277908325195
2011-12-27,45.21672821044922
2011-12-28,44.59575271606445
2011-12-29,45.123294830322266
2011-12-30,44.91448211669922
2012-01-03,45.88168716430664
2012-01-04,46.26087951660156
2012-01-05,46.05204391479492
2012-01-06,45.815738677978516
2012-01-09,46.09050369262695
2012-01-10,46.32681655883789
2012-01-11,46.035552978515625
2012-01-12,46.315826416015625
2012-01-13,45.942142486572266
2012-01-17,46.28834915161133
2012-01-18,46.74998474121094
2012-01-19,47.15114974975586
2012-01-20,47.068702697753906
2012-01-23,47.04673385620117
2012-01-24,47.222591400146484
2012-01-25,47.524818420410156
2012-01-26,48.12934112548828
2012-01-27,48.06339645385742
2012-01-30,47.99744415283203
2012-01-31,47.651222229003906
2012-02-01,48.00294494628906
2012-02-02,48.04690170288086
2012-02-03,48.21175765991211
2012-02-06,48.11833572387695
2012-02-07,48.29970169067383
2012-02-08,48.34365463256836
2012-02-09,48.37114334106445
2012-02-10,47.88753128051758
2012-02-13,48.376617431640625
2012-02-14,48.35466384887695
2012-02-15,48.13888168334961
2012-02-16,48.49296569824219
2012-02-17,48.443145751953125
2012-02-21,48.46530532836914
2012-02-22,48.553829193115234
2012-02-23,48.631282806396484
2012-02-24,48.79726791381836
2012-02-27,48.7253303527832
2012-02-28,48.55934524536133
2012-02-29,48.46530532836914
2012-03-01,48.40443801879883
2012-03-02,48.421024322509766
2012-03-05,48.166534423828125
2012-03-06,46.999149322509766
2012-03-07,47.28688049316406
2012-03-08,47.972896575927734
2012-03-09,48.02268981933594
2012-03-12,48.43210983276367
2012-03-13,49.10153579711914
2012-03-14,49.167930603027344
2012-03-15,49.79310607910156
2012-03-16,49.549678802490234
2012-03-19,49.649261474609375
2012-03-20,49.433502197265625
2012-03-21,49.190040588378906
2012-03-22,49.001956939697266
2012-03-23,48.94110870361328
2012-03-26,49.306251525878906
2012-03-27,49.317317962646484
2012-03-28,48.93556594848633
2012-03-29,49.112613677978516
2012-03-30,49.356048583984375
2012-04-02,49.36711883544922
2012-04-03,49.12367248535156
2012-04-04,48.598087310791016
2012-04-05,48.282718658447266
2012-04-09,47.76265335083008
2012-04-10,46.794464111328125
2012-04-11,47.2204704284668
2012-04-12,48.05588150024414
2012-04-13,47.408573150634766
2012-04-16,47.801387786865234
2012-04-17,48.38229751586914
2012-04-18,48.205265045166016
2012-04-19,48.02268981933594
2012-04-20,48.3989143371582
2012-04-23,48.205265045166016
2012-04-24,48.95768737792969
2012-04-25,49.12920379638672
2012-04-26,49.41688537597656
2012-04-27,49.439029693603516
2012-04-30,49.439029693603516
2012-05-01,49.571815490722656
2012-05-02,49.527557373046875
2012-05-03,49.45561599731445
2012-05-04,49.05727005004883
2012-05-07,48.69215774536133
2012-05-08,48.443145751953125
2012-05-09,48.282718658447266
2012-05-10,48.205265045166016
2012-05-11,47.98395919799805
2012-05-14,47.48603439331055
2012-05-15,47.45836639404297
2012-05-16,47.54750061035156
2012-05-17,46.98484420776367
2012-05-18,46.5224494934082
2012-05-21,47.05168914794922
2012-05-22,46.867862701416016
2012-05-23,47.24109649658203
2012-05-24,47.34138870239258
2012-05-25,47.22997283935547
2012-05-29,47.75920104980469
2012-05-30,47.046119689941406
2012-05-31,47.02383041381836
2012-06-01,46.1547737121582
2012-06-04,46.02666473388672
2012-06-05,45.96536636352539
2012-06-06,47.14640426635742
2012-06-07,47.631065368652344
2012-06-08,47.90961456298828
2012-06-11,47.45279312133789
2012-06-12,48.3162841796875
2012-06-13,47.982032775878906
2012-06-14,48.388702392578125
2012-06-15,48.711830139160156
2012-06-18,48.63938903808594
2012-06-19,48.92350387573242
2012-06-20,48.76753616333008
2012-06-21,48.3162841796875
2012-06-22,48.37198257446289
2012-06-25,47.826053619384766
2012-06-26,48.00990295410156
2012-06-27,48.555824279785156
2012-06-28,48.555824279785156
2012-06-29,49.91514205932617
2012-07-02,49.73685836791992
2012-07-03,49.97084045410156
2012-07-05,49.89841842651367
2012-07-06,49.57529830932617
2012-07-09,49.558597564697266
2012-07-10,49.16306686401367
2012-07-11,48.94022750854492
2012-07-12,48.13801956176758
2012-07-13,48.79540252685547
2012-07-16,49.07948684692383
2012-07-17,49.56972885131836
2012-07-18,50.62263870239258
2012-07-19,50.600345611572266
2012-07-20,50.13240051269531
2012-07-23,49.78143310546875
2012-07-24,49.157501220703125
2012-07-25,49.44160079956055
2012-07-26,50.46663284301758
2012-07-27,51.0905876159668
2012-07-30,50.851036071777344
2012-07-31,50.82319259643555
2012-08-01,50.80647277832031
2012-08-02,50.182518005371094
2012-08-03,51.08503341674805
2012-08-06,50.923458099365234
2012-08-07,51.08503341674805
2012-08-08,51.04604721069336
2012-08-09,51.023746490478516
2012-08-10,51.413700103759766
2012-08-13,51.474979400634766
2012-08-14,51.41925811767578
2012-08-15,51.5529670715332
2012-08-16,52.22147750854492
2012-08-17,52.50000762939453
2012-08-20,52.30503463745117
2012-08-21,51.92621994018555
2012-08-22,51.95982360839844
2012-08-23,51.56741714477539
2012-08-24,52.0439567565918
2012-08-27,51.90940475463867
2012-08-28,51.74679946899414
2012-08-29,51.8196907043457
2012-08-30,51.444053649902344
2012-08-31,51.91500473022461
2012-09-04,51.39922332763672
2012-09-05,51.4384651184082
2012-09-06,52.296234130859375
2012-09-07,52.038352966308594
2012-09-10,50.832969665527344
2012-09-11,51.1132926940918
2012-09-12,50.911468505859375
2012-09-13,51.612266540527344
2012-09-14,52.68869400024414
2012-09-17,52.57655715942383
2012-09-18,52.38032913208008
2012-09-19,52.49246597290039
2012-09-20,52.46442794799805
2012-09-21,52.25700759887695
2012-09-24,52.54851150512695
2012-09-25,52.0439567565918
2012-09-26,51.90940475463867
2012-09-27,52.038352966308594
2012-09-28,51.81410598754883
2012-10-01,52.30183029174805
2012-10-02,52.442012786865234
2012-10-03,52.57655715942383
2012-10-04,52.940956115722656
2012-10-05,53.23811721801758
2012-10-08,53.467987060546875
2012-10-09,52.666259765625
2012-10-10,52.296234130859375
2012-10-11,52.0439567565918
2012-10-12,51.99910354614258
2012-10-15,52.02153778076172
2012-10-16,52.8288459777832
2012-10-17,53.154022216796875
2012-10-18,53.11476135253906
2012-10-19,52.10563659667969
2012-10-22,51.87574768066406
2012-10-23,49.74535369873047
2012-10-24,49.55472183227539
2012-10-25,49.22956848144531
2012-10-26,49.3528938293457
2012-10-31,49.11183547973633
2012-11-01,50.03687286376953
2012-11-02,49.87989044189453
2012-11-05,50.23309326171875
2012-11-06,50.93948745727539
2012-11-07,50.10974884033203
2012-11-08,49.64442825317383
2012-11-09,49.79020309448242
2012-11-12,49.99762725830078
2012-11-13,49.94154739379883
2012-11-14,48.94923400878906
2012-11-15,49.3472900390625
2012-11-16,49.61638641357422
2012-11-19,50.21628189086914
2012-11-20,50.238861083984375
2012-11-21,50.193702697753906
2012-11-23,50.9499397277832
2012-11-26,50.842716217041016
2012-11-27,50.966854095458984
2012-11-28,51.31675338745117
2012-11-29,51.15873718261719
2012-11-30,51.32804870605469
2012-12-03,50.96122741699219
2012-12-04,50.85964584350586
2012-12-05,51.22083282470703
2012-12-06,51.32804870605469
2012-12-07,51.644100189208984
2012-12-10,51.847251892089844
2012-12-11,52.868736267089844
2012-12-12,52.55269241333008
2012-12-13,52.202823638916016
2012-12-14,52.078643798828125
2012-12-17,52.50189208984375
2012-12-18,52.964698791503906
2012-12-19,52.49626922607422
2012-12-20,53.122703552246094
2012-12-21,52.54140853881836
2012-12-24,52.59218978881836
2012-12-26,52.524478912353516
2012-12-27,52.281803131103516
2012-12-28,51.79646301269531
2012-12-31,52.40033721923828
2013-01-02,53.489524841308594
2013-01-03,53.427433013916016
2013-01-04,53.822505950927734
2013-01-07,53.89023971557617
2013-01-08,53.895851135253906
2013-01-09,54.409423828125
2013-01-10,54.6803092956543
2013-01-11,54.3360710144043
2013-01-14,54.78754425048828
2013-01-15,54.906070709228516
2013-01-16,55.080989837646484
2013-01-17,55.351898193359375
2013-01-18,55.724361419677734
2013-01-22,56.057342529296875
2013-01-23,56.147647857666016
2013-01-24,56.249229431152344
2013-01-25,56.7684326171875
2013-01-28,56.80230712890625
2013-01-29,57.45694351196289
2013-01-30,56.88694763183594
2013-01-31,56.745872497558594
2013-02-01,57.31584930419922
2013-02-04,56.8700065612793
2013-02-05,57.27634048461914
2013-02-06,57.95359420776367
2013-02-07,57.68833541870117
2013-02-08,57.9366340637207
2013-02-11,57.91407012939453
2013-02-12,58.38814926147461
2013-02-13,58.40799331665039
2013-02-14,58.362586975097656
2013-02-15,58.61809539794922
2013-02-19,59.157569885253906
2013-02-20,58.572669982910156
2013-02-21,58.32851028442383
2013-02-22,58.79412841796875
2013-02-25,57.77769088745117
2013-02-26,58.09571075439453
2013-02-27,58.811180114746094
2013-02-28,59.05534744262695
2013-03-01,58.92473602294922
2013-03-04,58.646514892578125
2013-03-05,59.31087112426758
2013-03-06,59.43010711669922
2013-03-07,59.36197280883789
2013-03-08,60.026344299316406
2013-03-11,60.083126068115234
2013-03-12,59.69701385498047
2013-03-13,59.67427062988281
2013-03-14,60.202369689941406
2013-03-15,60.418155670166016
2013-03-18,59.85598373413086
2013-03-19,59.725425720214844
2013-03-20,59.99795913696289
2013-03-21,59.58911895751953
2013-03-22,60.42951583862305
2013-03-25,59.71973419189453
2013-03-26,60.23076629638672
2013-03-27,59.787864685058594
2013-03-28,60.36703872680664
2013-04-01,59.992279052734375
2013-04-02,60.48628616333008
2013-04-03,60.009300231933594
2013-04-04,60.08882522583008
2013-04-05,60.066104888916016
2013-04-08,60.04906463623047
2013-04-09,60.16262435913086
2013-04-10,61.150665283203125
2013-04-11,61.46867370605469
2013-04-12,61.144981384277344
2013-04-15,60.05476760864258
2013-04-16,60.27621078491211
2013-04-17,59.895748138427734
2013-04-18,59.611839294433594
2013-04-19,60.026344299316406
2013-04-22,60.07744598388672
2013-04-23,60.980323791503906
2013-04-24,61.252872467041016
2013-04-25,59.55503463745117
2013-04-26,58.93610763549805
2013-04-29,58.958797454833984
2013-04-30,59.45849609375
2013-05-01,59.36765670776367
2013-05-02,60.21372604370117
2013-05-03,61.23017120361328
2013-05-06,61.23585510253906
2013-05-07,61.332393646240234
2013-05-08,61.440242767333984
2013-05-09,62.416927337646484
2013-05-10,62.734947204589844
2013-05-13,62.7463264465332
2013-05-14,62.79741287231445
2013-05-15,63.314144134521484
2013-05-16,63.069976806640625
2013-05-17,63.25166320800781
2013-05-20,63.43907165527344
2013-05-21,63.60371398925781
2013-05-22,63.26964569091797
2013-05-23,63.052650451660156
2013-05-24,62.972694396972656
2013-05-28,63.726524353027344
2013-05-29,63.46381759643555
2013-05-30,63.62944793701172
2013-05-31,62.972694396972656
2013-06-03,63.16685485839844
2013-06-04,62.829917907714844
2013-06-05,62.01326370239258
2013-06-06,62.05896759033203
2013-06-07,63.4524040222168
2013-06-10,63.28108596801758
2013-06-11,62.94412612915039
2013-06-12,62.26457595825195
2013-06-13,63.5037841796875
2013-06-14,63.4067268371582
2013-06-17,63.90925598144531
2013-06-18,64.5146255493164
2013-06-19,63.715118408203125
2013-06-20,62.121795654296875
2013-06-21,62.5843620300293
2013-06-24,61.39080810546875
2013-06-25,61.81340408325195
2013-06-26,62.63576126098633
2013-06-27,62.95557403564453
2013-06-28,62.44731521606445
2013-07-01,62.424468994140625
2013-07-02,62.09324264526367
2013-07-03,62.50442123413086
2013-07-05,63.697975158691406
2013-07-08,64.03490447998047
2013-07-09,64.73160552978516
2013-07-10,64.77730560302734
2013-07-11,65.40547943115234
2013-07-12,65.75383758544922
2013-07-15,65.5882339477539
2013-07-16,65.29698181152344
2013-07-17,65.46832275390625
2013-07-18,65.94802856445312
2013-07-19,66.35346221923828
2013-07-22,66.40487670898438
2013-07-23,66.67327880859375
2013-07-24,66.43343353271484
2013-07-25,66.5590591430664
2013-07-26,66.76466369628906
2013-07-29,66.59333801269531
2013-07-30,66.72467803955078
2013-07-31,67.06161499023438
2013-08-01,67.62129211425781
2013-08-02,67.53559112548828
2013-08-05,67.3414535522461
2013-08-06,67.10162353515625
2013-08-07,67.2900390625
2013-08-08,67.77545166015625
2013-08-09,67.56414031982422
2013-08-12,67.60411834716797
2013-08-13,67.76973724365234
2013-08-14,67.17012786865234
2013-08-15,66.15929412841797
2013-08-16,66.18787384033203
2013-08-19,66.02226257324219
2013-08-20,65.91376495361328
2013-08-21,65.12991333007812
2013-08-22,65.84769439697266
2013-08-23,65.69266510009766
2013-08-26,65.6524658203125
2013-08-27,64.73370361328125
2013-08-28,64.88873291015625
2013-08-29,65.07247161865234
2013-08-30,65.22178649902344
2013-09-03,65.01506042480469
2013-09-04,65.77881622314453
2013-09-05,65.96253967285156
2013-09-06,66.06017303466797
2013-09-09,67.03636932373047
2013-09-10,67.52449035644531
2013-09-11,68.16761779785156
2013-09-12,67.87477111816406
2013-09-13,68.10444641113281
2013-09-16,68.46621704101562
