Date,CTSH
2010-11-04,28.7458553314209
2010-11-05,28.33443260192871
2010-11-08,28.168968200683594
2010-11-09,28.37468147277832
2010-11-10,28.43282127380371
2010-11-11,28.526731491088867
2010-11-12,28.27629852294922
2010-11-15,28.361270904541016
2010-11-16,27.614450454711914
2010-11-17,28.075057983398438
2010-11-18,28.920263290405273
2010-11-19,29.175161361694336
2010-11-22,29.506099700927734
2010-11-23,29.22435760498047
2010-11-24,29.568700790405273
2010-11-26,29.626834869384766
2010-11-29,29.349565505981445
2010-11-30,29.058895111083984
2010-12-01,29.91304588317871
2010-12-02,30.999731063842773
2010-12-03,30.99526023864746
2010-12-06,31.214399337768555
2010-12-07,30.937122344970703
2010-12-08,31.263574600219727
2010-12-09,31.567665100097656
2010-12-10,31.442455291748047
2010-12-13,31.429040908813477
2010-12-14,31.16071891784668
2010-12-15,30.96394920349121
2010-12-16,31.4871826171875
2010-12-17,32.37710189819336
2010-12-20,32.332374572753906
2010-12-21,32.57834243774414
2010-12-22,32.5649299621582
2010-12-23,32.569393157958984
2010-12-27,32.685665130615234
2010-12-28,32.712501525878906
2010-12-29,33.16416549682617
2010-12-30,33.021060943603516
2010-12-31,32.77509689331055
2011-01-03,33.7008056640625
2011-01-04,33.16416549682617
2011-01-05,34.071983337402344
2011-01-06,33.76789474487305
2011-01-07,33.580055236816406
2011-01-10,33.691856384277344
2011-01-11,33.76789474487305
2011-01-12,33.64714050292969
2011-01-13,33.35646438598633
2011-01-14,33.544273376464844
2011-01-18,33.76789474487305
2011-01-19,33.33857727050781
2011-01-20,32.91820526123047
2011-01-21,32.66777038574219
2011-01-24,33.21335983276367
2011-01-25,32.80194091796875
2011-01-26,32.743812561035156
2011-01-27,32.7214469909668
2011-01-28,32.03275680541992
2011-01-31,32.6230583190918
2011-02-01,33.69634246826172
2011-02-02,34.058555603027344
2011-02-03,33.486148834228516
2011-02-04,33.727622985839844
2011-02-07,33.414608001708984
2011-02-08,34.313472747802734
2011-02-09,33.191001892089844
2011-02-10,33.69634246826172
2011-02-11,33.76340866088867
2011-02-14,34.15694808959961
2011-02-15,34.210609436035156
2011-02-16,34.273223876953125
2011-02-17,34.38054275512695
2011-02-18,34.76066589355469
2011-02-22,33.7857780456543
2011-02-23,33.052371978759766
2011-02-24,33.50850296020508
2011-02-25,34.21508026123047
2011-02-28,34.37606430053711
2011-03-01,33.311729431152344
2011-03-02,33.34751892089844
2011-03-03,34.36265182495117
2011-03-04,34.13011932373047
2011-03-07,33.946773529052734
2011-03-08,34.78749084472656
2011-03-09,35.064762115478516
2011-03-10,34.03620910644531
2011-03-11,34.152469635009766
2011-03-14,33.70527648925781
2011-03-15,33.092628479003906
2011-03-16,32.614112854003906
2011-03-17,33.4056510925293
2011-03-18,33.177589416503906
2011-03-21,33.8126106262207
2011-03-22,34.37606430053711
2011-03-23,34.37606430053711
2011-03-24,35.68189239501953
2011-03-25,35.78921890258789
2011-03-28,35.5835075378418
2011-03-29,36.19170379638672
2011-03-30,36.51366424560547
2011-03-31,36.4018669128418
2011-04-01,36.85354232788086
2011-04-04,36.82670974731445
2011-04-05,36.67466354370117
2011-04-06,36.39741134643555
2011-04-07,36.13801956176758
2011-04-08,35.89208984375
2011-04-11,35.9993896484375
2011-04-12,35.740028381347656
2011-04-13,35.88759994506836
2011-04-14,36.12460708618164
2011-04-15,35.203392028808594
2011-04-18,34.86799621582031
2011-04-19,35.453819274902344
2011-04-20,36.688072204589844
2011-04-21,36.8803825378418
2011-04-25,36.59418869018555
2011-04-26,36.64784240722656
2011-04-27,36.57628631591797
2011-04-28,36.41975784301758
2011-04-29,37.07266616821289
2011-05-02,36.764102935791016
2011-05-03,34.666744232177734
2011-05-04,34.554954528808594
2011-05-05,34.21955490112305
2011-05-06,34.33134841918945
2011-05-09,34.62203598022461
2011-05-10,35.08711624145508
2011-05-11,34.322410583496094
2011-05-12,34.8858757019043
2011-05-13,34.197200775146484
2011-05-16,32.98081588745117
2011-05-17,32.96739959716797
2011-05-18,32.810882568359375
2011-05-19,32.95397186279297
2011-05-20,33.114967346191406
2011-05-23,32.283180236816406
2011-05-24,32.5023193359375
2011-05-25,32.98081588745117
2011-05-26,33.651611328125
2011-05-27,33.43695068359375
2011-05-31,34.004905700683594
2011-06-01,33.275962829589844
2011-06-02,33.7008056640625
2011-06-03,33.00764465332031
2011-06-06,33.18653106689453
2011-06-07,33.19993209838867
2011-06-08,32.569393157958984
2011-06-09,32.90925598144531
2011-06-10,32.64542770385742
2011-06-13,31.621334075927734
2011-06-14,31.545316696166992
2011-06-15,30.23055648803711
2011-06-16,29.309326171875
2011-06-17,30.252906799316406
2011-06-20,30.36918067932129
2011-06-21,32.22505187988281
2011-06-22,32.046173095703125
2011-06-23,32.242942810058594
2011-06-24,31.813629150390625
2011-06-27,32.144561767578125
2011-06-28,32.57834243774414
2011-06-29,32.68119430541992
2011-06-30,32.79747009277344
2011-07-01,33.45037078857422
2011-07-05,33.839439392089844
2011-07-06,33.98701858520508
2011-07-07,34.711463928222656
2011-07-08,34.15694808959961
2011-07-11,33.4324836730957
2011-07-12,32.88691329956055
2011-07-13,33.10155487060547
2011-07-14,32.636478424072266
2011-07-15,33.119449615478516
2011-07-18,32.35921096801758
2011-07-19,33.29832458496094
2011-07-20,32.66330337524414
2011-07-21,32.846649169921875
2011-07-22,32.989749908447266
2011-07-25,33.2357177734375
2011-07-26,32.96739959716797
2011-07-27,31.250160217285156
2011-07-28,31.20096778869629
2011-07-29,31.245689392089844
2011-08-01,31.616853713989258
2011-08-02,31.46928596496582
2011-08-03,32.5157356262207
2011-08-04,30.762714385986328
2011-08-05,30.382596969604492
2011-08-08,27.538427352905273
2011-08-09,29.00522804260254
2011-08-10,27.203025817871094
2011-08-11,28.168968200683594
2011-08-12,28.888952255249023
2011-08-15,28.58933448791504
2011-08-16,28.052698135375977
2011-08-17,27.864877700805664
2011-08-18,24.354379653930664
2011-08-19,24.6003360748291
2011-08-22,25.253244400024414
2011-08-23,26.70663833618164
2011-08-24,27.019672393798828
2011-08-25,26.474090576171875
2011-08-26,27.207494735717773
2011-08-29,28.200275421142578
2011-08-30,28.084001541137695
2011-08-31,28.37468147277832
2011-09-01,28.22262954711914
2011-09-02,27.323772430419922
2011-09-06,26.997318267822266
2011-09-07,28.723495483398438
2011-09-08,27.735185623168945
2011-09-09,27.18513298034668
2011-09-12,27.502647399902344
2011-09-13,27.708356857299805
2011-09-14,28.58933448791504
2011-09-15,29.117027282714844
2011-09-16,29.175161361694336
2011-09-19,28.63852882385254
2011-09-20,28.62511444091797
2011-09-21,28.106367111206055
2011-09-22,27.225385665893555
2011-09-23,27.96773338317871
2011-09-26,28.643001556396484
2011-09-27,29.74757957458496
2011-09-28,29.090198516845703
2011-09-29,29.090198516845703
2011-09-30,28.03928565979004
2011-10-03,27.435564041137695
2011-10-04,28.11978530883789
2011-10-05,28.51778793334961
2011-10-06,29.497142791748047
2011-10-07,29.34510612487793
2011-10-10,30.35129165649414
2011-10-11,30.176891326904297
2011-10-12,31.867300033569336
2011-10-13,31.759958267211914
2011-10-14,32.29659652709961
2011-10-17,31.90306854248047
2011-10-18,31.988046646118164
2011-10-19,31.442455291748047
2011-10-20,31.01761245727539
2011-10-21,31.40220832824707
2011-10-24,31.947792053222656
2011-10-25,31.36196517944336
2011-10-26,31.791269302368164
2011-10-27,34.241912841796875
2011-10-28,33.839439392089844
2011-10-31,32.53362274169922
2011-11-01,31.715251922607422
2011-11-02,31.26805305480957
2011-11-03,31.853879928588867
2011-11-04,31.679471969604492
2011-11-07,31.51848602294922
2011-11-08,31.912019729614258
2011-11-09,30.221616744995117
2011-11-10,30.114276885986328
2011-11-11,30.776119232177734
2011-11-14,30.23055648803711
2011-11-15,31.111528396606445
2011-11-16,30.588306427001953
2011-11-17,30.02484130859375
2011-11-18,29.61789321899414
2011-11-21,28.93815040588379
2011-11-22,29.143857955932617
2011-11-23,27.703886032104492
2011-11-25,27.94090461730957
2011-11-28,28.92920684814453
2011-11-29,28.96945571899414
2011-11-30,30.118749618530273
2011-12-01,30.226076126098633
2011-12-02,30.63302230834961
2011-12-05,31.285926818847656
2011-12-06,31.2546329498291
2011-12-07,31.20096778869629
2011-12-08,30.114276885986328
2011-12-09,31.026569366455078
2011-12-12,30.158998489379883
2011-12-13,29.921981811523438
2011-12-14,29.103620529174805
2011-12-15,29.309326171875
2011-12-16,29.286956787109375
2011-12-19,28.687721252441406
2011-12-20,30.24395751953125
2011-12-21,28.38809585571289
2011-12-22,28.710081100463867
2011-12-23,28.87106704711914
2011-12-27,28.70560646057129
2011-12-28,28.249465942382812
2011-12-29,28.468595504760742
2011-12-30,28.759275436401367
2012-01-03,29.389814376831055
2012-01-04,29.497142791748047
2012-01-05,30.0919246673584
2012-01-06,29.698383331298828
2012-01-09,29.801239013671875
2012-01-10,31.196504592895508
2012-01-11,31.429040908813477
2012-01-12,30.905824661254883
2012-01-13,30.561487197875977
2012-01-17,30.601720809936523
2012-01-18,31.013137817382812
2012-01-19,31.22332763671875
2012-01-20,31.379846572875977
2012-01-23,31.576622009277344
2012-01-24,31.83152198791504
2012-01-25,32.095375061035156
2012-01-26,31.853879928588867
2012-01-27,31.898595809936523
2012-01-30,31.74655532836914
2012-01-31,32.086421966552734
2012-02-01,32.63199234008789
2012-02-02,32.47101593017578
2012-02-03,32.80194091796875
2012-02-06,32.363685607910156
2012-02-07,32.20270538330078
2012-02-08,31.639217376708984
2012-02-09,31.607912063598633
2012-02-10,31.339601516723633
2012-02-13,31.594512939453125
2012-02-14,31.639217376708984
2012-02-15,31.625808715820312
2012-02-16,32.18033218383789
2012-02-17,31.786808013916016
2012-02-21,31.576622009277344
2012-02-22,31.813629150390625
2012-02-23,31.5721492767334
2012-02-24,32.278717041015625
2012-02-27,32.19822311401367
2012-02-28,31.996986389160156
2012-02-29,31.728654861450195
2012-03-01,31.916488647460938
2012-03-02,31.90306854248047
2012-03-05,31.947792053222656
2012-03-06,31.478227615356445
2012-03-07,31.791269302368164
2012-03-08,32.58280944824219
2012-03-09,32.511260986328125
2012-03-12,32.55597686767578
2012-03-13,33.82154083251953
2012-03-14,33.67844009399414
2012-03-15,34.10328674316406
2012-03-16,34.39397048950195
2012-03-19,34.071983337402344
2012-03-20,33.88416290283203
2012-03-21,34.407379150390625
2012-03-22,34.152469635009766
2012-03-23,34.15694808959961
2012-03-26,34.733821868896484
2012-03-27,34.61756896972656
2012-03-28,34.165889739990234
2012-03-29,34.121185302734375
2012-03-30,34.4118537902832
2012-04-02,34.43867111206055
2012-04-03,34.12564468383789
2012-04-04,34.11222457885742
2012-04-05,34.56388854980469
2012-04-09,33.946773529052734
2012-04-10,33.45932388305664
2012-04-11,33.70527648925781
2012-04-12,34.326881408691406
2012-04-13,33.003173828125
2012-04-16,32.511260986328125
2012-04-17,33.20440673828125
2012-04-18,32.49783706665039
2012-04-19,32.153499603271484
2012-04-20,32.0238151550293
2012-04-23,32.095375061035156
2012-04-24,32.37261962890625
2012-04-25,32.24740219116211
2012-04-26,32.82430648803711
2012-04-27,33.08366775512695
2012-04-30,32.79298782348633
2012-05-01,32.81535339355469
2012-05-02,32.57387161254883
2012-05-03,31.791269302368164
2012-05-04,31.151784896850586
2012-05-07,25.177215576171875
2012-05-08,26.966012954711914
2012-05-09,27.0956974029541
2012-05-10,27.301408767700195
2012-05-11,27.408733367919922
2012-05-14,26.8497371673584
2012-05-15,27.36849021911621
2012-05-16,26.997318267822266
2012-05-17,26.585895538330078
2012-05-18,26.6663875579834
2012-05-21,27.314828872680664
2012-05-22,27.24774742126465
2012-05-23,27.39978790283203
2012-05-24,26.88104248046875
2012-05-25,26.831846237182617
2012-05-29,27.279048919677734
2012-05-30,26.32204246520996
2012-05-31,26.049253463745117
2012-06-01,25.44554328918457
2012-06-04,25.906156539916992
2012-06-05,26.09844207763672
2012-06-06,26.88104248046875
2012-06-07,26.532228469848633
2012-06-08,26.31757164001465
2012-06-11,25.96428680419922
2012-06-12,26.219192504882812
2012-06-13,26.210248947143555
2012-06-14,26.424901962280273
2012-06-15,27.055450439453125
2012-06-18,26.8005428314209
2012-06-19,27.006258010864258
2012-06-20,26.98836898803711
2012-06-21,25.92404556274414
2012-06-22,26.14763641357422
2012-06-25,25.89273452758789
2012-06-26,25.463428497314453
2012-06-27,25.763046264648438
2012-06-28,25.132503509521484
2012-06-29,26.831846237182617
2012-07-02,26.559062957763672
2012-07-03,26.72005271911621
2012-07-05,26.930233001708984
2012-07-06,25.78540802001953
2012-07-09,25.651248931884766
2012-07-10,25.128023147583008
2012-07-11,25.275596618652344
2012-07-12,24.75238037109375
2012-07-13,25.60652732849121
2012-07-16,26.053726196289062
2012-07-17,26.0179500579834
2012-07-18,26.523284912109375
2012-07-19,26.366762161254883
2012-07-20,25.63335609436035
2012-07-23,25.262184143066406
2012-07-24,24.88654136657715
2012-07-25,25.087783813476562
2012-07-26,25.472366333007812
2012-07-27,26.174468994140625
2012-07-30,25.628889083862305
2012-07-31,25.387405395507812
2012-08-01,25.159332275390625
2012-08-02,25.168275833129883
2012-08-03,25.874845504760742
2012-08-06,28.71455192565918
2012-08-07,28.53119659423828
2012-08-08,28.79952049255371
2012-08-09,28.81740379333496
2012-08-10,29.054424285888672
2012-08-13,29.04100799560547
2012-08-14,28.759275436401367
2012-08-15,28.499895095825195
2012-08-16,29.032058715820312
2012-08-17,28.835298538208008
2012-08-20,28.66983413696289
2012-08-21,28.81740379333496
2012-08-22,28.99181365966797
2012-08-23,29.063365936279297
2012-08-24,29.00522804260254
2012-08-27,28.866600036621094
2012-08-28,28.8084659576416
2012-08-29,28.94709587097168
2012-08-30,28.544618606567383
2012-08-31,28.7458553314209
2012-09-04,28.719026565551758
2012-09-05,28.5625057220459
2012-09-06,29.48819923400879
2012-09-07,30.05167007446289
2012-09-10,29.881738662719727
2012-09-11,30.07850456237793
2012-09-12,30.49888038635254
2012-09-13,31.321704864501953
2012-09-14,31.751028060913086
2012-09-17,30.878990173339844
2012-09-18,30.72246551513672
2012-09-19,30.682222366333008
2012-09-20,30.521230697631836
2012-09-21,30.682222366333008
2012-09-24,30.615144729614258
2012-09-25,30.36918067932129
2012-09-26,30.355772018432617
2012-09-27,30.731416702270508
2012-09-28,31.2546329498291
2012-10-01,31.862821578979492
2012-10-02,31.80915069580078
2012-10-03,31.99250602722168
2012-10-04,32.122188568115234
2012-10-05,32.11772537231445
2012-10-08,31.907550811767578
2012-10-09,31.29041290283203
2012-10-10,31.01761245727539
2012-10-11,31.227800369262695
2012-10-12,31.098115921020508
2012-10-15,31.214399337768555
2012-10-16,31.415624618530273
2012-10-17,31.098115921020508
2012-10-18,31.022090911865234
2012-10-19,30.75377082824707
2012-10-22,31.218856811523438
2012-10-23,31.120473861694336
2012-10-24,30.677743911743164
2012-10-25,30.485450744628906
2012-10-26,29.84149932861328
2012-10-31,29.805715560913086
2012-11-01,30.056140899658203
2012-11-02,29.58211326599121
2012-11-05,29.523983001708984
2012-11-06,30.118749618530273
2012-11-07,29.935400009155273
2012-11-08,29.188575744628906
2012-11-09,29.51504135131836
2012-11-12,29.492677688598633
2012-11-13,29.19304656982422
2012-11-14,28.75033187866211
2012-11-15,29.072311401367188
2012-11-16,29.398765563964844
2012-11-19,29.58211326599121
2012-11-20,29.219881057739258
2012-11-21,29.2959041595459
2012-11-23,29.729692459106445
2012-11-26,29.51056480407715
2012-11-27,29.309326171875
2012-11-28,29.371936798095703
2012-11-29,30.015897750854492
2012-11-30,30.06509017944336
2012-12-03,29.953285217285156
2012-12-04,30.02484130859375
2012-12-05,31.1920223236084
2012-12-06,31.29041290283203
2012-12-07,31.44692611694336
2012-12-10,31.73761749267578
2012-12-11,32.3189582824707
2012-12-12,32.287654876708984
2012-12-13,32.23847198486328
2012-12-14,32.435237884521484
2012-12-17,32.61859130859375
2012-12-18,33.20888900756836
2012-12-19,32.76616287231445
2012-12-20,32.96739959716797
2012-12-21,32.97187805175781
2012-12-24,32.80194091796875
2012-12-26,32.712501525878906
2012-12-27,32.64542770385742
2012-12-28,32.33684158325195
2012-12-31,33.03895568847656
2013-01-02,34.04961395263672
2013-01-03,33.7008056640625
2013-01-04,33.620304107666016
2013-01-07,33.76789474487305
2013-01-08,33.31621170043945
2013-01-09,33.275962829589844
2013-01-10,33.56216812133789
2013-01-11,35.091590881347656
2013-01-14,35.08263397216797
2013-01-15,34.952972412109375
2013-01-16,34.89034652709961
2013-01-17,35.11394500732422
2013-01-18,35.471702575683594
2013-01-22,34.97085189819336
2013-01-23,34.774070739746094
2013-01-24,34.40290832519531
2013-01-25,34.715946197509766
2013-01-28,34.7651252746582
2013-01-29,34.83668518066406
2013-01-30,34.89034652709961
2013-01-31,34.961891174316406
2013-02-01,35.31966018676758
2013-02-04,34.77854537963867
2013-02-05,35.033451080322266
2013-02-06,34.10775375366211
2013-02-07,35.10947799682617
2013-02-08,35.20785903930664
2013-02-11,34.48788070678711
2013-02-12,34.25531768798828
2013-02-13,34.15694808959961
2013-02-14,34.06749725341797
2013-02-15,34.36713409423828
2013-02-19,35.02451705932617
2013-02-20,34.45656967163086
2013-02-21,33.615821838378906
2013-02-22,34.15694808959961
2013-02-25,33.754459381103516
2013-02-26,33.924400329589844
2013-02-27,34.51470184326172
2013-02-28,34.33134841918945
2013-03-01,34.85457229614258
2013-03-04,35.14525604248047
2013-03-05,35.70425033569336
2013-03-06,36.08883285522461
2013-03-07,36.0128059387207
2013-03-08,36.00386047363281
2013-03-11,35.67741012573242
2013-03-12,35.337547302246094
2013-03-13,35.41356658935547
2013-03-14,35.18550109863281
2013-03-15,35.04240417480469
2013-03-18,34.70699691772461
2013-03-19,34.47892379760742
2013-03-20,34.70699691772461
2013-03-21,34.04961395263672
2013-03-22,33.495086669921875
2013-03-25,33.26702880859375
2013-03-26,33.369876861572266
2013-03-27,33.18653106689453
2013-03-28,34.26425552368164
2013-04-01,34.317935943603516
2013-04-02,34.14799880981445
2013-04-03,33.5040397644043
2013-04-04,33.30727005004883
2013-04-05,32.94057083129883
2013-04-08,33.35646438598633
2013-04-09,33.28043746948242
2013-04-10,34.121185302734375
2013-04-11,34.7293586730957
2013-04-12,33.790252685546875
2013-04-15,32.672245025634766
2013-04-16,32.47995376586914
2013-04-17,31.728654861450195
2013-04-18,31.51848602294922
2013-04-19,30.324466705322266
2013-04-22,29.828073501586914
2013-04-23,29.063365936279297
2013-04-24,27.6949405670166
2013-04-25,27.435564041137695
2013-04-26,27.708356857299805
2013-04-29,28.14213752746582
2013-04-30,28.978395462036133
2013-05-01,28.39257049560547
2013-05-02,28.772689819335938
2013-05-03,29.78783416748047
2013-05-06,29.3585147857666
2013-05-07,29.014171600341797
2013-05-08,30.476511001586914
2013-05-09,30.610660552978516
2013-05-10,29.081249237060547
2013-05-13,28.11978530883789
2013-05-14,27.900651931762695
2013-05-15,28.81740379333496
2013-05-16,28.271827697753906
2013-05-17,29.291431427001953
2013-05-20,28.857654571533203
2013-05-21,28.893436431884766
2013-05-22,29.134912490844727
2013-05-23,28.66983413696289
2013-05-24,28.51778793334961
2013-05-28,28.504369735717773
2013-05-29,28.7458553314209
2013-05-30,28.978395462036133
2013-05-31,28.911317825317383
2013-06-03,29.009700775146484
2013-06-04,28.98733901977539
2013-06-05,28.566980361938477
2013-06-06,29.22435760498047
2013-06-07,29.774410247802734
2013-06-10,28.66983413696289
2013-06-11,28.81294059753418
2013-06-12,28.620643615722656
2013-06-13,28.58038902282715
2013-06-14,28.16449546813965
2013-06-17,28.379150390625
2013-06-18,28.63852882385254
2013-06-19,28.414932250976562
2013-06-20,28.04375648498535
2013-06-21,27.864877700805664
2013-06-24,27.592084884643555
2013-06-25,28.084001541137695
2013-06-26,28.553558349609375
2013-06-27,28.218164443969727
2013-06-28,28.012453079223633
2013-07-01,28.651947021484375
2013-07-02,28.77716064453125
2013-07-03,28.96051025390625
2013-07-05,29.18410873413086
2013-07-08,29.54633903503418
2013-07-09,29.761001586914062
2013-07-10,31.165180206298828
2013-07-11,31.77338409423828
2013-07-12,31.943323135375977
2013-07-15,31.728654861450195
2013-07-16,31.755495071411133
2013-07-17,31.844947814941406
2013-07-18,32.417362213134766
2013-07-19,32.35921096801758
2013-07-22,32.5872802734375
2013-07-23,32.332374572753906
2013-07-24,32.086421966552734
2013-07-25,32.47547912597656
2013-07-26,32.52915954589844
2013-07-29,32.453128814697266
2013-07-30,32.363685607910156
2013-07-31,32.37261962890625
2013-08-01,32.86007308959961
2013-08-02,32.87348556518555
2013-08-05,32.82878112792969
2013-08-06,33.09708786010742
2013-08-07,33.00764465332031
2013-08-08,32.59621810913086
2013-08-09,32.71697235107422
2013-08-12,32.819828033447266
2013-08-13,32.79747009277344
2013-08-14,32.368141174316406
2013-08-15,31.688411712646484
2013-08-16,31.95672035217285
2013-08-19,31.74655532836914
2013-08-20,31.594512939453125
2013-08-21,32.42182159423828
2013-08-22,32.5380973815918
2013-08-23,32.98081588745117
2013-08-26,32.92268753051758
2013-08-27,32.283180236816406
2013-08-28,32.994224548339844
2013-08-29,33.10155487060547
2013-08-30,32.77957534790039
2013-09-03,33.311729431152344
2013-09-04,33.85283660888672
2013-09-05,33.98701858520508
2013-09-06,34.65780258178711
2013-09-09,35.02451705932617
2013-09-10,35.44488525390625
2013-09-11,35.713191986083984
2013-09-12,35.24362564086914
2013-09-13,35.63717269897461
2013-09-16,36.155914306640625
