Date,HST
2011-01-03,11.12106990814209
2011-01-04,10.957433700561523
2011-01-05,11.18167495727539
2011-01-06,11.102885246276855
2011-01-07,11.054403305053711
2011-01-10,11.102885246276855
2011-01-11,11.127124786376953
2011-01-12,11.18167495727539
2011-01-13,11.151371002197266
2011-01-14,11.205918312072754
2011-01-18,11.24834156036377
2011-01-19,10.993797302246094
2011-01-20,10.896828651428223
2011-01-21,10.993797302246094
2011-01-24,10.951374053955078
2011-01-25,10.987739562988281
2011-01-26,10.975615501403809
2011-01-27,11.224092483520508
2011-01-28,10.836222648620605
2011-01-31,11.218037605285645
2011-02-01,11.521064758300781
2011-02-02,11.478636741638184
2011-02-03,11.49075984954834
2011-02-04,11.545305252075195
2011-02-07,11.781664848327637
2011-02-08,11.884695053100586
2011-02-09,11.811966896057129
2011-02-10,11.787727355957031
2011-02-11,11.981664657592773
2011-02-14,11.914995193481445
2011-02-15,11.436214447021484
2011-02-16,11.472580909729004
2011-02-17,11.484701156616211
2011-02-18,11.45439624786377
2011-02-22,11.036222457885742
2011-02-23,10.939251899719238
2011-02-24,10.872589111328125
2011-02-25,11.139249801635742
2011-02-28,11.151371002197266
2011-03-01,10.636226654052734
2011-03-02,10.690773963928223
2011-03-03,10.884705543518066
2011-03-04,10.708953857421875
2011-03-07,10.581682205200195
2011-03-08,10.733196258544922
2011-03-09,10.85440444946289
2011-03-10,10.618042945861816
2011-03-11,10.618042945861816
2011-03-14,10.508955001831055
2011-03-15,10.351380348205566
2011-03-16,10.236226081848145
2011-03-17,10.466530799865723
2011-03-18,10.59380054473877
2011-03-21,10.811981201171875
2011-03-22,10.684710502624512
2011-03-23,10.581682205200195
2011-03-24,10.733196258544922
2011-03-25,10.733196258544922
2011-03-28,10.42410659790039
2011-03-29,10.618271827697754
2011-03-30,10.63647174835205
2011-03-31,10.68501091003418
2011-04-01,10.569730758666992
2011-04-04,10.375567436218262
2011-04-05,10.26027774810791
2011-04-06,10.314888954162598
2011-04-07,10.254213333129883
2011-04-08,10.132864952087402
2011-04-11,10.011510848999023
2011-04-12,10.181404113769531
2011-04-13,10.169267654418945
2011-04-14,10.18747329711914
2011-04-15,10.327030181884766
2011-04-18,10.248144149780273
2011-04-19,10.502983093261719
2011-04-20,10.703218460083008
2011-04-21,10.86704158782959
2011-04-25,10.806365013122559
2011-04-26,10.824567794799805
2011-04-27,10.988391876220703
2011-04-28,10.86704158782959
2011-04-29,10.794231414794922
2011-05-02,10.630404472351074
2011-05-03,10.351298332214355
2011-05-04,10.308821678161621
2011-05-05,10.460514068603516
2011-05-06,10.533321380615234
2011-05-09,10.52725601196289
2011-05-10,10.606131553649902
2011-05-11,10.32096004486084
2011-05-12,10.405903816223145
2011-05-13,10.2966890335083
2011-05-16,10.2966890335083
2011-05-17,10.205673217773438
2011-05-18,10.2966890335083
2011-05-19,10.41804027557373
2011-05-20,10.308821678161621
2011-05-23,10.254213333129883
2011-05-24,10.199607849121094
2011-05-25,10.242081642150879
2011-05-26,10.63647174835205
2011-05-27,10.67287540435791
2011-05-31,10.66680908203125
2011-06-01,10.278487205505371
2011-06-02,10.26634693145752
2011-06-03,10.248144149780273
2011-06-06,10.023646354675293
2011-06-07,10.096458435058594
2011-06-08,9.98117446899414
2011-06-09,9.926566123962402
2011-06-10,9.58677864074707
2011-06-13,9.66565990447998
2011-06-14,9.780946731567383
2011-06-15,9.58677864074707
2011-06-16,9.617118835449219
2011-06-17,9.762741088867188
2011-06-20,9.89016056060791
2011-06-21,9.993309020996094
2011-06-22,9.956899642944336
2011-06-23,9.787010192871094
2011-06-24,9.793078422546387
2011-06-27,9.865893363952637
2011-06-28,10.017860412597656
2011-06-29,10.06041145324707
2011-06-30,10.303563117980957
2011-07-01,10.716919898986816
2011-07-05,10.607501029968262
2011-07-06,10.54671573638916
2011-07-07,10.668292999267578
2011-07-08,10.607501029968262
2011-07-11,10.321799278259277
2011-07-12,10.504161834716797
2011-07-13,10.479848861694336
2011-07-14,10.115119934082031
2011-07-15,10.212380409240723
2011-07-18,10.023938179016113
2011-07-19,10.036096572875977
2011-07-20,10.297486305236816
2011-07-21,10.31572151184082
2011-07-22,10.31572151184082
2011-07-25,10.151594161987305
2011-07-26,10.24885368347168
2011-07-27,9.817256927490234
2011-07-28,9.817256927490234
2011-07-29,9.634892463684082
2011-08-01,9.470769882202148
2011-08-02,9.075645446777344
2011-08-03,9.002702713012695
2011-08-04,8.321873664855957
2011-08-05,8.224613189697266
2011-08-08,7.2094550132751465
2011-08-09,7.568103790283203
2011-08-10,7.294556140899658
2011-08-11,7.5984978675842285
2011-08-12,7.355345726013184
2011-08-15,7.622813701629639
2011-08-16,7.495157718658447
2011-08-17,7.519472599029541
2011-08-18,6.86296272277832
2011-08-19,6.552944660186768
2011-08-22,6.443528652191162
2011-08-23,6.631967544555664
2011-08-24,6.686677932739258
2011-08-25,6.455685615539551
2011-08-26,6.455685615539551
2011-08-29,6.875120639801025
2011-08-30,7.045327663421631
2011-08-31,7.191220760345459
2011-09-01,7.112191677093506
2011-09-02,6.729231834411621
2011-09-06,6.522550106048584
2011-09-07,6.917672157287598
2011-09-08,6.680599689483643
2011-09-09,6.498234748840332
2011-09-12,6.534709930419922
2011-09-13,6.704914569854736
2011-09-14,6.960223197937012
2011-09-15,7.1790618896484375
2011-09-16,7.367501735687256
2011-09-19,7.0817975997924805
2011-09-20,6.996698379516602
2011-09-21,6.583338260650635
2011-09-22,6.376659870147705
2011-09-23,6.413132190704346
2011-09-26,6.802175521850586
2011-09-27,6.960223197937012
2011-09-28,6.704019069671631
2011-09-29,6.862622261047363
2011-09-30,6.673518657684326
2011-10-03,6.203810691833496
2011-10-04,6.490516185760498
2011-10-05,6.435616493225098
2011-10-06,6.643019199371338
2011-10-07,6.569818019866943
2011-10-10,7.009023189544678
2011-10-11,6.929723262786865
2011-10-12,7.222528457641602
2011-10-13,7.222528457641602
2011-10-14,7.545835494995117
2011-10-17,7.314033508300781
2011-10-18,7.869138717651367
2011-10-19,7.69223690032959
2011-10-20,7.75933837890625
2011-10-21,8.204644203186035
2011-10-24,8.43034839630127
2011-10-25,8.143647193908691
2011-10-26,8.375446319580078
2011-10-27,8.912257194519043
2011-10-28,8.90006160736084
2011-10-31,8.704854965209961
2011-11-01,8.332746505737305
2011-11-02,8.717055320739746
2011-11-03,8.918355941772461
2011-11-04,8.869559288024902
2011-11-07,8.76585578918457
2011-11-08,8.851258277893066
2011-11-09,8.168046951293945
2011-11-10,8.15584659576416
2011-11-11,8.601151466369629
2011-11-14,8.503549575805664
2011-11-15,8.674356460571289
2011-11-16,8.527950286865234
2011-11-17,8.259547233581543
2011-11-18,8.412049293518066
2011-11-21,8.18024730682373
2011-11-22,8.015542984008789
2011-11-23,7.704437732696533
2011-11-25,7.814237594604492
2011-11-28,8.052142143249512
2011-11-29,8.052142143249512
2011-11-30,8.631653785705566
2011-12-01,8.643850326538086
2011-12-02,8.729256629943848
2011-12-05,8.90006160736084
2011-12-06,8.808553695678711
2011-12-07,8.845159530639648
2011-12-08,8.564553260803223
2011-12-09,8.729256629943848
2011-12-12,8.595051765441895
2011-12-13,8.466949462890625
2011-12-14,8.363249778747559
2011-12-15,8.418149948120117
2011-12-16,8.466949462890625
2011-12-19,8.314449310302734
2011-12-20,8.698753356933594
2011-12-21,8.72315502166748
2011-12-22,8.875657081604004
2011-12-23,8.857357025146484
2011-12-27,8.948858261108398
2011-12-28,8.863163948059082
2011-12-29,9.028430938720703
2011-12-30,9.04067611694336
2012-01-03,9.101883888244629
2012-01-04,9.003947257995605
2012-01-05,9.138609886169434
2012-01-06,9.175333976745605
2012-01-09,9.261027336120605
2012-01-10,9.487504005432129
2012-01-11,9.609923362731934
2012-01-12,9.579318046569824
2012-01-13,9.524230003356934
2012-01-17,9.54259204864502
2012-01-18,9.707858085632324
2012-01-19,9.707858085632324
2012-01-20,9.934335708618164
2012-01-23,9.958820343017578
2012-01-24,10.075117111206055
2012-01-25,10.173054695129395
2012-01-26,10.032271385192871
2012-01-27,10.111844062805176
2012-01-30,9.995543479919434
2012-01-31,10.050633430480957
2012-02-01,10.12408447265625
2012-02-02,9.964942932128906
2012-02-03,10.35055923461914
2012-02-06,10.558673858642578
2012-02-07,10.479103088378906
2012-02-08,10.472983360290527
2012-02-09,10.344438552856445
2012-02-10,10.209781646728516
2012-02-13,10.411772727966309
2012-02-14,9.995543479919434
2012-02-15,9.903728485107422
2012-02-16,10.007784843444824
2012-02-17,10.0383939743042
2012-02-21,9.750706672668457
2012-02-22,9.646650314331055
2012-02-23,9.873124122619629
2012-02-24,9.781309127807617
2012-02-27,9.81191349029541
2012-02-28,9.713981628417969
2012-02-29,9.658892631530762
2012-03-01,9.585443496704102
2012-03-02,9.499749183654785
2012-03-05,9.505866050720215
2012-03-06,9.218182563781738
2012-03-07,9.35284423828125
2012-03-08,9.389569282531738
2012-03-09,9.518109321594238
2012-03-12,9.444660186767578
2012-03-13,9.915973663330078
2012-03-14,9.72010326385498
2012-03-15,9.732344627380371
2012-03-16,9.787432670593262
2012-03-19,10.099599838256836
2012-03-20,10.068999290466309
2012-03-21,9.995543479919434
2012-03-22,9.854761123657227
2012-03-23,9.915973663330078
2012-03-26,10.203661918640137
2012-03-27,10.12408447265625
2012-03-28,9.933646202087402
2012-03-29,9.841496467590332
2012-03-30,10.087227821350098
2012-04-02,10.160943984985352
2012-04-03,10.253095626831055
2012-04-04,9.98279094696045
2012-04-05,9.95207405090332
2012-04-09,9.767775535583496
2012-04-10,9.565051078796387
2012-04-11,9.835352897644043
2012-04-12,10.074942588806152
2012-04-13,10.019651412963867
2012-04-16,10.062650680541992
2012-04-17,10.130230903625488
2012-04-18,10.001220703125
2012-04-19,10.197807312011719
2012-04-20,10.30838394165039
2012-04-23,10.056510925292969
2012-04-24,10.30838394165039
2012-04-25,10.203948020935059
2012-04-26,10.228520393371582
2012-04-27,10.31452751159668
2012-04-30,10.22237777709961
2012-05-01,10.480393409729004
2012-05-02,10.351386070251465
2012-05-03,10.136370658874512
2012-05-04,9.99507999420166
2012-05-07,9.95207405090332
2012-05-08,9.878355979919434
2012-05-09,9.81077766418457
2012-05-10,9.866069793701172
2012-05-11,9.90907096862793
2012-05-14,9.626482009887695
2012-05-15,9.552763938903809
2012-05-16,9.39918041229248
2012-05-17,8.901576042175293
2012-05-18,8.668132781982422
2012-05-21,9.14116382598877
2012-05-22,9.251745223999023
2012-05-23,9.294746398925781
2012-05-24,9.270173072814941
2012-05-25,9.307032585144043
2012-05-29,9.540474891662598
2012-05-30,9.313179016113281
2012-05-31,9.374608993530273
2012-06-01,8.864715576171875
2012-06-04,8.791000366210938
2012-06-05,9.049015045166016
2012-06-06,9.448328018188477
2012-06-07,9.3500394821167
2012-06-08,9.42375373840332
2012-06-11,9.239459037780762
2012-06-12,9.460610389709473
2012-06-13,9.196453094482422
2012-06-14,9.36846923828125
2012-06-15,9.571195602416992
2012-06-18,9.66948413848877
2012-06-19,9.767775535583496
2012-06-20,9.73091983795166
2012-06-21,9.497471809387207
2012-06-22,9.472898483276367
2012-06-25,9.202598571777344
2012-06-26,9.28246021270752
2012-06-27,9.344176292419434
2012-06-28,9.393555641174316
2012-06-29,9.763862609863281
2012-07-02,9.819409370422363
2012-07-03,9.98604965209961
2012-07-05,9.967531204223633
2012-07-06,9.874958992004395
2012-07-09,9.77621078491211
2012-07-10,9.547849655151367
2012-07-11,9.566364288330078
2012-07-12,9.26394271850586
2012-07-13,9.399723052978516
2012-07-16,9.492302894592285
2012-07-17,9.566364288330078
2012-07-18,9.498475074768066
2012-07-19,9.381211280822754
2012-07-20,9.28246021270752
2012-07-23,9.029413223266602
2012-07-24,8.757851600646973
2012-07-25,8.677618026733398
2012-07-26,8.893632888793945
2012-07-27,9.10964584350586
2012-07-30,9.02324104309082
2012-07-31,9.060272216796875
2012-08-01,9.035585403442383
2012-08-02,8.961525917053223
2012-08-03,9.28246021270752
2012-08-06,9.37503719329834
2012-08-07,9.37503719329834
2012-08-08,9.344176292419434
2012-08-09,9.387382507324219
2012-08-10,9.430584907531738
2012-08-13,9.424413681030273
2012-08-14,9.368868827819824
2012-08-15,9.498475074768066
2012-08-16,9.646599769592285
2012-08-17,9.6033935546875
2012-08-20,9.572539329528809
2012-08-21,9.516992568969727
2012-08-22,9.479957580566406
2012-08-23,9.399723052978516
2012-08-24,9.473785400390625
2012-08-27,9.393555641174316
2012-08-28,9.442930221557617
2012-08-29,9.412068367004395
2012-08-30,9.344176292419434
2012-08-31,9.442930221557617
2012-09-04,9.418241500854492
2012-09-05,9.356521606445312
2012-09-06,9.77621078491211
2012-09-07,10.060112953186035
2012-09-10,10.16503620147705
2012-09-11,10.183548927307129
2012-09-12,10.232925415039062
2012-09-13,10.485970497131348
2012-09-14,10.646438598632812
2012-09-17,10.621747970581055
2012-09-18,10.590889930725098
2012-09-19,10.473626136779785
2012-09-20,10.232925415039062
2012-09-21,10.269957542419434
2012-09-24,10.245267868041992
2012-09-25,9.961363792419434
2012-09-26,9.948960304260254
2012-09-27,9.998580932617188
2012-09-28,9.955160140991211
2012-10-01,9.775284767150879
2012-10-02,9.688446998596191
2012-10-03,9.719463348388672
2012-10-04,9.769081115722656
2012-10-05,9.750476837158203
2012-10-08,9.688446998596191
2012-10-09,9.632624626159668
2012-10-10,9.719463348388672
2012-10-11,9.831109046936035
2012-10-12,9.731868743896484
2012-10-15,9.781487464904785
2012-10-16,9.738070487976074
2012-10-17,9.731868743896484
2012-10-18,9.725665092468262
2012-10-19,9.645028114318848
2012-10-22,9.595409393310547
2012-10-23,9.421737670898438
2012-10-24,9.347304344177246
2012-10-25,9.272872924804688
2012-10-26,9.17363452911377
2012-10-31,8.968950271606445
2012-11-01,9.049583435058594
2012-11-02,9.080594062805176
2012-11-05,8.956543922424316
2012-11-06,9.105403900146484
2012-11-07,8.90072250366211
2012-11-08,8.813882827758789
2012-11-09,8.832491874694824
2012-11-12,8.838693618774414
2012-11-13,8.91932487487793
2012-11-14,8.68363094329834
2012-11-15,8.602994918823242
2012-11-16,8.547171592712402
2012-11-19,8.78907299041748
2012-11-20,8.975153923034668
2012-11-21,8.956543922424316
2012-11-23,9.105403900146484
2012-11-26,9.030976295471191
2012-11-27,8.987556457519531
2012-11-28,8.931733131408691
2012-11-29,9.111607551574707
2012-11-30,9.111607551574707
2012-12-03,9.012368202209473
2012-12-04,9.07439136505127
2012-12-05,9.07439136505127
2012-12-06,9.291483879089355
2012-12-07,9.359711647033691
2012-12-10,9.390722274780273
2012-12-11,9.471359252929688
2012-12-12,9.446545600891113
2012-12-13,9.403129577636719
2012-12-14,9.465156555175781
2012-12-17,9.50236988067627
2012-12-18,9.719463348388672
2012-12-19,9.651230812072754
2012-12-20,9.837310791015625
2012-12-21,9.800095558166504
2012-12-24,9.800095558166504
2012-12-26,9.700852394104004
2012-12-27,9.713332176208496
2012-12-28,9.59480094909668
2012-12-31,9.775718688964844
2013-01-02,10.068924903869629
2013-01-03,10.199934959411621
2013-01-04,10.405805587768555
2013-01-07,10.474428176879883
2013-01-08,10.449472427368164
2013-01-09,10.424519538879395
2013-01-10,10.543046951293945
2013-01-11,10.399566650390625
2013-01-14,10.380850791931152
2013-01-15,10.468188285827637
2013-01-16,10.380850791931152
2013-01-17,10.324703216552734
2013-01-18,10.424519538879395
2013-01-22,10.48066520690918
2013-01-23,10.530573844909668
2013-01-24,10.549286842346191
2013-01-25,10.723967552185059
2013-01-28,10.761397361755371
2013-01-29,10.705248832702637
2013-01-30,10.468188285827637
2013-01-31,10.474428176879883
2013-02-01,10.412043571472168
2013-02-04,10.2373628616333
2013-02-05,10.324703216552734
2013-02-06,10.305987358093262
2013-02-07,10.318465232849121
2013-02-08,10.486903190612793
2013-02-11,10.543046951293945
2013-02-12,10.717732429504395
2013-02-13,10.699014663696289
2013-02-14,10.699014663696289
2013-02-15,10.711491584777832
2013-02-19,10.78011417388916
2013-02-20,10.624150276184082
2013-02-21,10.249842643737793
2013-02-22,10.536808967590332
2013-02-25,10.293510437011719
2013-02-26,10.349658012390137
2013-02-27,10.418282508850098
2013-02-28,10.399566650390625
2013-03-01,10.362133979797363
2013-03-04,10.368370056152344
2013-03-05,10.362133979797363
2013-03-06,10.293510437011719
2013-03-07,10.318465232849121
2013-03-08,10.56176471710205
2013-03-11,10.773876190185547
2013-03-12,10.736440658569336
2013-03-13,10.805066108703613
2013-03-14,10.929837226867676
2013-03-15,11.060844421386719
2013-03-18,10.817546844482422
2013-03-19,10.611673355102539
2013-03-20,10.624150276184082
2013-03-21,10.45571231842041
2013-03-22,10.605435371398926
2013-03-25,10.599197387695312
2013-03-26,10.762360572814941
2013-03-27,10.850214958190918
2013-03-28,10.975724220275879
2013-04-01,10.931792259216309
2013-04-02,10.825113296508789
2013-04-03,10.781185150146484
2013-04-04,11.038476943969727
2013-04-05,10.9506196975708
2013-04-08,11.088678359985352
2013-04-09,11.038476943969727
2013-04-10,11.170260429382324
2013-04-11,11.276945114135742
2013-04-12,11.21418571472168
2013-04-15,10.787461280822754
2013-04-16,11.088678359985352
2013-04-17,10.862762451171875
2013-04-18,10.774910926818848
2013-04-19,11.025927543640137
2013-04-22,11.088678359985352
2013-04-23,11.302042961120605
2013-04-24,11.195364952087402
2013-04-25,11.220464706420898
2013-04-26,11.126331329345703
2013-04-29,11.201639175415039
2013-04-30,11.465204238891602
2013-05-01,11.440105438232422
2013-05-02,11.553061485290527
2013-05-03,11.515410423278809
2013-05-06,11.571887969970703
2013-05-07,11.653470039367676
2013-05-08,11.578164100646973
2013-05-09,11.515410423278809
2013-05-10,11.653470039367676
2013-05-13,11.596989631652832
2013-05-14,11.596989631652832
2013-05-15,11.722501754760742
2013-05-16,11.735048294067383
2013-05-17,11.778974533081055
2013-05-20,11.634642601013184
2013-05-21,11.615817070007324
2013-05-22,11.452655792236328
2013-05-23,11.25811767578125
2013-05-24,11.377346992492676
2013-05-28,11.484031677246094
2013-05-29,11.283217430114746
2013-05-30,11.276945114135742
2013-05-31,11.163986206054688
2013-06-03,11.113780975341797
2013-06-04,10.862762451171875
2013-06-05,10.668228149414062
2013-06-06,10.900419235229492
2013-06-07,10.931792259216309
2013-06-10,10.837664604187012
2013-06-11,10.580370903015137
2013-06-12,10.304251670837402
2013-06-13,10.680777549743652
2013-06-14,10.806290626525879
2013-06-17,10.774910926818848
2013-06-18,10.806290626525879
2013-06-19,10.43603801727295
2013-06-20,10.053237915039062
2013-06-21,10.153643608093262
2013-06-24,10.078338623046875
2013-06-25,10.35445499420166
2013-06-26,10.417630195617676
2013-06-27,10.657702445983887
2013-06-28,10.657702445983887
2013-07-01,10.689285278320312
2013-07-02,10.821952819824219
2013-07-03,10.73350715637207
2013-07-05,11.087289810180664
2013-07-08,11.106241226196289
2013-07-09,11.226276397705078
2013-07-10,11.238911628723145
2013-07-11,11.460025787353516
2013-07-12,11.365262031555176
2013-07-15,11.3968505859375
2013-07-16,11.415799140930176
2013-07-17,11.384215354919434
2013-07-18,11.592694282531738
2013-07-19,11.719045639038086
2013-07-22,11.80117130279541
2013-07-23,11.592694282531738
2013-07-24,11.3968505859375
2013-07-25,11.56110668182373
2013-07-26,11.447391510009766
2013-07-29,11.346305847167969
2013-07-30,11.384215354919434
2013-07-31,11.283136367797852
2013-08-01,11.472658157348633
2013-08-02,11.687457084655762
2013-08-05,11.415799140930176
2013-08-06,11.201005935668945
2013-08-07,11.163098335266113
2013-08-08,11.201005935668945
2013-08-09,11.182053565979004
2013-08-12,11.188371658325195
2013-08-13,11.049385070800781
2013-08-14,10.98620891571045
2013-08-15,10.746143341064453
2013-08-16,10.43658447265625
2013-08-19,10.36708927154541
2013-08-20,10.695602416992188
2013-08-21,10.682966232299805
2013-08-22,10.897764205932617
2013-08-23,11.005163192749023
2013-08-26,10.941985130310059
2013-08-27,10.784048080444336
2013-08-28,10.821952819824219
2013-08-29,10.891448020935059
2013-08-30,10.75877857208252
2013-09-03,10.765097618103027
2013-09-04,10.954623222351074
2013-09-05,10.803003311157227
2013-09-06,10.92303466796875
2013-09-09,11.24522876739502
2013-09-10,11.390533447265625
2013-09-11,11.516884803771973
2013-09-12,11.390533447265625
2013-09-13,11.409482955932617
2013-09-16,11.447391510009766
