Date,EFX
2010-11-05,29.349422454833984
2010-11-08,29.315624237060547
2010-11-09,29.028377532958984
2010-11-10,29.42544937133789
2010-11-11,29.36629867553711
2010-11-12,28.986143112182617
2010-11-15,29.036832809448242
2010-11-16,28.70734214782715
2010-11-17,29.019929885864258
2010-11-18,29.374767303466797
2010-11-19,29.408546447753906
2010-11-22,29.23031997680664
2010-11-23,28.941741943359375
2010-11-24,29.77351188659668
2010-11-26,29.646211624145508
2010-11-29,29.756526947021484
2010-11-30,29.374608993530273
2010-12-01,29.9093074798584
2010-12-02,30.376102447509766
2010-12-03,30.12998390197754
2010-12-06,30.053577423095703
2010-12-07,30.087541580200195
2010-12-08,29.994171142578125
2010-12-09,29.943252563476562
2010-12-10,30.01116371154785
2010-12-13,29.841405868530273
2010-12-14,29.77351188659668
2010-12-15,29.67166519165039
2010-12-16,30.257274627685547
2010-12-17,30.427024841308594
2010-12-20,30.376102447509766
2010-12-21,30.401565551757812
2010-12-22,30.180904388427734
2010-12-23,30.12998390197754
2010-12-27,30.528886795043945
2010-12-28,30.17241668701172
2010-12-29,30.469465255737305
2010-12-30,30.545854568481445
2010-12-31,30.214847564697266
2011-01-03,30.758026123046875
2011-01-04,30.410066604614258
2011-01-05,30.715593338012695
2011-01-06,30.724092483520508
2011-01-07,30.732568740844727
2011-01-10,30.528886795043945
2011-01-11,30.477954864501953
2011-01-12,30.724092483520508
2011-01-13,30.893844604492188
2011-01-14,31.292741775512695
2011-01-18,31.343673706054688
2011-01-19,31.012659072875977
2011-01-20,30.605270385742188
2011-01-21,30.528886795043945
2011-01-24,30.64769744873047
2011-01-25,30.74104881286621
2011-01-26,30.893844604492188
2011-01-27,30.715593338012695
2011-01-28,30.11298942565918
2011-01-31,30.316694259643555
2011-02-01,30.64769744873047
2011-02-02,30.494924545288086
2011-02-03,30.56282615661621
2011-02-04,30.732568740844727
2011-02-07,31.207855224609375
2011-02-08,31.40305519104004
2011-02-09,30.749555587768555
2011-02-10,30.410066604614258
2011-02-11,30.902332305908203
2011-02-14,30.842893600463867
2011-02-15,30.758026123046875
2011-02-16,30.74104881286621
2011-02-17,30.766637802124023
2011-02-18,30.95418930053711
2011-02-22,30.323335647583008
2011-02-23,29.60723304748535
2011-02-24,29.649866104125977
2011-02-25,30.007923126220703
2011-02-28,30.476795196533203
2011-03-01,30.323335647583008
2011-03-02,30.519407272338867
2011-03-03,31.184375762939453
2011-03-04,30.638751983642578
2011-03-07,30.408588409423828
2011-03-08,31.12467384338379
2011-03-09,31.27812957763672
2011-03-10,30.860416412353516
2011-03-11,31.423063278198242
2011-03-14,30.945669174194336
2011-03-15,30.553516387939453
2011-03-16,30.263671875
2011-03-17,30.238075256347656
2011-03-18,30.638751983642578
2011-03-21,31.346324920654297
2011-03-22,31.286643981933594
2011-03-23,31.457155227661133
2011-03-24,31.840782165527344
2011-03-25,32.0794792175293
2011-03-28,32.10506057739258
2011-03-29,32.42901611328125
2011-03-30,32.761474609375
2011-03-31,33.1195182800293
2011-04-01,33.792999267578125
2011-04-04,33.937923431396484
2011-04-05,33.67363739013672
2011-04-06,33.528724670410156
2011-04-07,33.025753021240234
2011-04-08,32.50572967529297
2011-04-11,32.37785720825195
2011-04-12,31.93456268310547
2011-04-13,31.772581100463867
2011-04-14,31.80668067932129
2011-04-15,31.781112670898438
2011-04-18,31.295194625854492
2011-04-19,31.695859909057617
2011-04-20,32.20735549926758
2011-04-21,32.35227966308594
2011-04-25,32.173248291015625
2011-04-26,32.411964416503906
2011-04-27,32.11358642578125
2011-04-28,32.173248291015625
2011-04-29,31.99423599243164
2011-05-02,32.70180130004883
2011-05-03,32.778533935546875
2011-05-04,32.78705978393555
2011-05-05,33.017234802246094
2011-05-06,32.77000045776367
2011-05-09,32.60804748535156
2011-05-10,32.957557678222656
2011-05-11,32.30965042114258
2011-05-12,32.36932373046875
2011-05-13,32.062442779541016
2011-05-16,31.883403778076172
2011-05-17,31.567977905273438
2011-05-18,31.977188110351562
2011-05-19,32.0794792175293
2011-05-20,31.482746124267578
2011-05-23,31.713905334472656
2011-05-24,31.47417449951172
2011-05-25,31.619741439819336
2011-05-26,31.782392501831055
2011-05-27,31.816652297973633
2011-05-31,32.3560676574707
2011-06-01,31.50843048095703
2011-06-02,31.628280639648438
2011-06-03,31.0203857421875
2011-06-06,30.849138259887695
2011-06-07,30.917633056640625
2011-06-08,30.39535903930664
2011-06-09,30.45528221130371
2011-06-10,29.85594940185547
2011-06-13,29.830238342285156
2011-06-14,30.018611907958984
2011-06-15,29.504898071289062
2011-06-16,29.37646484375
2011-06-17,29.40214729309082
2011-06-20,29.23091697692871
2011-06-21,29.4364013671875
2011-06-22,29.20522117614746
2011-06-23,28.9483699798584
2011-06-24,28.811365127563477
2011-06-27,29.02541732788086
2011-06-28,29.196653366088867
2011-06-29,29.350780487060547
2011-06-30,29.727502822875977
2011-07-01,30.08710479736328
2011-07-05,29.864505767822266
2011-07-06,30.249799728393555
2011-07-07,30.515216827392578
2011-07-08,29.91588020324707
2011-07-11,29.213790893554688
2011-07-12,29.316532135009766
2011-07-13,29.504898071289062
2011-07-14,29.222352981567383
2011-07-15,29.427839279174805
2011-07-18,28.9483699798584
2011-07-19,29.333654403686523
2011-07-20,29.307966232299805
2011-07-21,29.787443161010742
2011-07-22,29.504898071289062
2011-07-25,29.29941177368164
2011-07-26,29.033973693847656
2011-07-27,28.383264541625977
2011-07-28,29.667572021484375
2011-07-29,29.419269561767578
2011-08-01,29.179550170898438
2011-08-02,28.30620765686035
2011-08-03,28.55451011657715
2011-08-04,27.15888214111328
2011-08-05,27.287321090698242
2011-08-08,25.403661727905273
2011-08-09,26.396860122680664
2011-08-10,25.292346954345703
2011-08-11,26.225624084472656
2011-08-12,26.499605178833008
2011-08-15,26.70509910583496
2011-08-16,26.148561477661133
2011-08-17,26.354055404663086
2011-08-18,24.83000373840332
2011-08-19,24.650205612182617
2011-08-22,24.975563049316406
2011-08-23,25.888145446777344
2011-08-24,26.53384017944336
2011-08-25,26.25834083557129
2011-08-26,26.869598388671875
2011-08-29,27.429216384887695
2011-08-30,27.58418083190918
2011-08-31,27.833850860595703
2011-09-01,27.40337562561035
2011-09-02,26.706024169921875
2011-09-06,26.292783737182617
2011-09-07,27.325897216796875
2011-09-08,26.929866790771484
2011-09-09,26.034502029418945
2011-09-12,26.266948699951172
2011-09-13,26.697418212890625
2011-09-14,27.127883911132812
2011-09-15,27.68748664855957
2011-09-16,27.808015823364258
2011-09-19,27.325897216796875
2011-09-20,27.22258949279785
2011-09-21,26.32721710205078
2011-09-22,25.759008407592773
2011-09-23,26.025896072387695
2011-09-26,26.843780517578125
2011-09-27,27.515300750732422
2011-09-28,26.861000061035156
2011-09-29,26.998737335205078
2011-09-30,26.4649658203125
2011-10-03,25.449068069458008
2011-10-04,26.619937896728516
2011-10-05,27.34311294555664
2011-10-06,27.678878784179688
2011-10-07,27.377548217773438
2011-10-10,28.565635681152344
2011-10-11,28.625904083251953
2011-10-12,28.91000747680664
2011-10-13,28.849740982055664
2011-10-14,29.314640045166016
2011-10-17,28.53120231628418
2011-10-18,29.39212989807129
2011-10-19,28.91861915588379
2011-10-20,28.677560806274414
2011-10-21,29.159677505493164
2011-10-24,29.46099853515625
2011-10-25,28.591474533081055
2011-10-26,29.13384246826172
2011-10-27,30.649076461791992
2011-10-28,30.580209732055664
2011-10-31,30.261669158935547
2011-11-01,29.228559494018555
2011-11-02,30.072263717651367
2011-11-03,30.74379539489746
2011-11-04,30.76961326599121
2011-11-07,31.02789306640625
2011-11-08,31.475576400756836
2011-11-09,30.201406478881836
2011-11-10,30.442474365234375
2011-11-11,31.131208419799805
2011-11-14,31.019283294677734
2011-11-15,31.62192726135254
2011-11-16,30.795440673828125
2011-11-17,30.24445152282715
2011-11-18,30.011985778808594
2011-11-21,29.6141414642334
2011-11-22,29.709274291992188
2011-11-23,28.991413116455078
2011-11-25,29.026010513305664
2011-11-28,30.098491668701172
2011-11-29,30.556886672973633
2011-11-30,32.13099670410156
2011-12-01,32.01856231689453
2011-12-02,32.17424011230469
2011-12-05,32.606712341308594
2011-12-06,32.64993667602539
2011-12-07,32.33857345581055
2011-12-08,32.04450988769531
2011-12-09,32.88345718383789
2011-12-12,32.312644958496094
2011-12-13,32.217491149902344
2011-12-14,32.30397415161133
2011-12-15,32.632652282714844
2011-12-16,32.632652282714844
2011-12-19,32.3904914855957
2011-12-20,33.385093688964844
2011-12-21,33.091041564941406
2011-12-22,33.549434661865234
2011-12-23,33.80889129638672
2011-12-27,33.84349822998047
2011-12-28,33.18617630004883
2011-12-29,33.549434661865234
2011-12-30,33.50619125366211
2012-01-03,33.58403396606445
2012-01-04,33.23806381225586
2012-01-05,33.22943115234375
2012-01-06,33.679168701171875
2012-01-09,33.696468353271484
2012-01-10,34.232704162597656
2012-01-11,34.03376770019531
2012-01-12,33.80889129638672
2012-01-13,33.679168701171875
2012-01-17,33.84349822998047
2012-01-18,33.87810134887695
2012-01-19,34.44893264770508
2012-01-20,34.19811248779297
2012-01-23,34.09431076049805
2012-01-24,34.042423248291016
2012-01-25,34.39704513549805
2012-01-26,33.95592498779297
2012-01-27,34.007816314697266
2012-01-30,33.92134475708008
2012-01-31,33.70512008666992
2012-02-01,34.18083572387695
2012-02-02,33.81753158569336
2012-02-03,34.28459167480469
2012-02-06,34.35378646850586
2012-02-07,34.31053161621094
2012-02-08,34.07701873779297
2012-02-09,36.68037033081055
2012-02-10,36.87065887451172
2012-02-13,37.060935974121094
2012-02-14,37.060935974121094
2012-02-15,36.36035919189453
2012-02-16,36.81010437011719
2012-02-17,36.87065887451172
2012-02-21,36.653499603271484
2012-02-22,36.783790588378906
2012-02-23,36.82721710205078
2012-02-24,36.818519592285156
2012-02-27,36.82721710205078
2012-02-28,36.87065887451172
2012-02-29,36.5145378112793
2012-03-01,36.974884033203125
2012-03-02,36.34081268310547
2012-03-05,36.497161865234375
2012-03-06,35.94995880126953
2012-03-07,36.34081268310547
2012-03-08,36.94012451171875
2012-03-09,37.0269889831543
2012-03-12,38.295082092285156
2012-03-13,38.4427375793457
2012-03-14,38.13007736206055
2012-03-15,38.39063262939453
2012-03-16,38.17349624633789
2012-03-19,38.10401153564453
2012-03-20,37.90425109863281
2012-03-21,37.8260612487793
2012-03-22,37.88686752319336
2012-03-23,38.147438049316406
2012-03-26,38.68595504760742
2012-03-27,38.329830169677734
2012-03-28,37.78263854980469
2012-03-29,37.800018310546875
2012-03-30,38.4427375793457
2012-04-02,38.92047882080078
2012-04-03,38.712005615234375
2012-04-04,38.12139129638672
2012-04-05,38.06057357788086
2012-04-09,37.53074645996094
2012-04-10,36.914085388183594
2012-04-11,37.739219665527344
2012-04-12,38.260337829589844
2012-04-13,38.043212890625
2012-04-16,38.09532928466797
2012-04-17,38.75542068481445
2012-04-18,38.45144271850586
2012-04-19,38.138755798339844
2012-04-20,38.60777282714844
2012-04-23,38.338523864746094
2012-04-24,37.95635986328125
2012-04-25,38.19087219238281
2012-04-26,40.24068832397461
2012-04-27,40.08434295654297
2012-04-30,39.79772186279297
2012-05-01,39.901939392089844
2012-05-02,39.72822952270508
2012-05-03,40.301490783691406
2012-05-04,39.70217514038086
2012-05-07,40.214622497558594
2012-05-08,39.6326904296875
2012-05-09,39.41555404663086
2012-05-10,40.02354049682617
2012-05-11,40.171199798583984
2012-05-14,40.058284759521484
2012-05-15,40.15380859375
2012-05-16,40.110408782958984
2012-05-17,39.406856536865234
2012-05-18,38.65121841430664
2012-05-21,39.32001876831055
2012-05-22,39.08549880981445
2012-05-23,39.347110748291016
2012-05-24,39.65233612060547
2012-05-25,39.80931091308594
2012-05-29,40.201717376708984
2012-05-30,39.44302749633789
2012-05-31,39.39072799682617
2012-06-01,37.794837951660156
2012-06-04,38.03902053833008
2012-06-05,38.4837646484375
2012-06-06,39.5738525390625
2012-06-07,39.87035369873047
2012-06-08,40.85576248168945
2012-06-11,40.10578536987305
2012-06-12,40.428462982177734
2012-06-13,40.41973876953125
2012-06-14,41.6667594909668
2012-06-15,41.361541748046875
2012-06-18,41.15225601196289
2012-06-19,40.986572265625
2012-06-20,40.83830642700195
2012-06-21,40.201717376708984
2012-06-22,40.55925750732422
2012-06-25,39.4343147277832
2012-06-26,39.56510543823242
2012-06-27,39.79185485839844
2012-06-28,39.54767990112305
2012-06-29,40.637752532958984
2012-07-02,41.658050537109375
2012-07-03,41.81501388549805
2012-07-05,41.466209411621094
2012-07-06,40.977848052978516
2012-07-09,41.038902282714844
2012-07-10,41.248191833496094
2012-07-11,41.396446228027344
2012-07-12,41.49237060546875
2012-07-13,42.53010559082031
2012-07-16,42.16386032104492
2012-07-17,42.73066711425781
2012-07-18,42.6783561706543
2012-07-19,42.7742919921875
2012-07-20,42.27720642089844
2012-07-23,42.14641189575195
2012-07-24,42.07664108276367
2012-07-25,42.29466247558594
2012-07-26,40.960418701171875
2012-07-27,41.038902282714844
2012-07-30,41.248191833496094
2012-07-31,40.84702682495117
2012-08-01,40.0709114074707
2012-08-02,39.74825668334961
2012-08-03,40.41973876953125
2012-08-06,40.454620361328125
2012-08-07,40.82960510253906
2012-08-08,40.4720573425293
2012-08-09,39.87035369873047
2012-08-10,40.018585205078125
2012-08-13,39.695919036865234
2012-08-14,39.86162185668945
2012-08-15,40.05347442626953
2012-08-16,40.550540924072266
2012-08-17,40.95170211791992
2012-08-20,40.80342483520508
2012-08-21,40.785980224609375
2012-08-22,40.567989349365234
2012-08-23,40.69880294799805
2012-08-24,41.047630310058594
2012-08-27,40.62030029296875
2012-08-28,40.41020202636719
2012-08-29,40.36643600463867
2012-08-30,39.84991455078125
2012-08-31,40.07754898071289
2012-09-04,40.418968200683594
2012-09-05,40.34892654418945
2012-09-06,41.29438400268555
2012-09-07,41.00548553466797
2012-09-10,40.69034194946289
2012-09-11,41.02300262451172
2012-09-12,40.41020202636719
2012-09-13,40.99674606323242
2012-09-14,41.45197677612305
2012-09-17,41.69709014892578
2012-09-18,42.0822868347168
2012-09-19,41.662071228027344
2012-09-20,41.42570114135742
2012-09-21,41.136817932128906
2012-09-24,40.81289291381836
2012-09-25,40.21760940551758
2012-09-26,40.00749588012695
2012-09-27,40.664085388183594
2012-09-28,40.77788543701172
2012-10-01,41.23310852050781
2012-10-02,41.52200698852539
2012-10-03,42.13481521606445
2012-10-04,42.686344146728516
2012-10-05,43.071529388427734
2012-10-08,42.9139518737793
2012-10-09,42.69509506225586
2012-10-10,42.73012161254883
2012-10-11,42.90520477294922
2012-10-12,43.124053955078125
2012-10-15,43.57929229736328
2012-10-16,44.235862731933594
2012-10-17,44.25337219238281
2012-10-18,44.699859619140625
2012-10-19,44.14832305908203
2012-10-22,44.30590057373047
2012-10-23,43.30791473388672
2012-10-24,42.948970794677734
2012-10-25,43.26413345336914
2012-10-26,43.544273376464844
2012-10-31,43.80691146850586
2012-11-01,44.0870361328125
2012-11-02,43.84192657470703
2012-11-05,43.736873626708984
2012-11-06,44.30590057373047
2012-11-07,43.74563217163086
2012-11-08,43.74563217163086
2012-11-09,44.09579086303711
2012-11-12,44.06078338623047
2012-11-13,45.02375411987305
2012-11-14,43.868194580078125
2012-11-15,43.588043212890625
2012-11-16,44.034507751464844
2012-11-19,43.990745544433594
2012-11-20,44.3685302734375
2012-11-21,44.57939147949219
2012-11-23,44.83417510986328
2012-11-26,44.799049377441406
2012-11-27,44.76388168334961
2012-11-28,45.05381393432617
2012-11-29,44.84296798706055
2012-11-30,45.0186767578125
2012-12-03,46.89885711669922
2012-12-04,47.66322708129883
2012-12-05,47.46992874145508
2012-12-06,47.619300842285156
2012-12-07,47.733516693115234
2012-12-10,47.619300842285156
2012-12-11,47.592933654785156
2012-12-12,47.443580627441406
2012-12-13,46.811004638671875
2012-12-14,46.56498718261719
2012-12-17,48.23430633544922
2012-12-18,48.260658264160156
2012-12-19,47.733516693115234
2012-12-20,47.882869720458984
2012-12-21,47.144859313964844
2012-12-24,47.26786422729492
2012-12-26,46.67043685913086
2012-12-27,47.223934173583984
2012-12-28,46.881290435791016
2012-12-31,47.54901885986328
2013-01-02,48.09373474121094
2013-01-03,47.882869720458984
2013-01-04,48.814178466796875
2013-01-07,48.65602493286133
2013-01-08,48.708736419677734
2013-01-09,49.191959381103516
2013-01-10,49.29739761352539
2013-01-11,49.35890197753906
2013-01-14,49.7103157043457
2013-01-15,50.132049560546875
2013-01-16,49.76303482055664
2013-01-17,50.02662658691406
2013-01-18,51.353275299072266
2013-01-22,51.17756652832031
2013-01-23,51.08970260620117
2013-01-24,51.88043975830078
2013-01-25,51.7222785949707
2013-01-28,51.608062744140625
2013-01-29,51.80135726928711
2013-01-30,51.64321517944336
2013-01-31,51.572940826416016
2013-02-01,52.08250427246094
2013-02-04,51.78379821777344
2013-02-05,52.29337692260742
2013-02-06,52.469085693359375
2013-02-07,49.05140686035156
2013-02-08,48.814178466796875
2013-02-11,48.30459213256836
2013-02-12,47.72472381591797
2013-02-13,47.45235824584961
2013-02-14,47.66322708129883
2013-02-15,48.47152328491211
2013-02-19,49.02503204345703
2013-02-20,47.675472259521484
2013-02-21,47.613739013671875
2013-02-22,47.76368713378906
2013-02-25,46.86397933959961
2013-02-26,47.0403938293457
2013-02-27,47.99301528930664
2013-02-28,48.61928176879883
2013-03-01,49.272010803222656
2013-03-04,49.64248275756836
2013-03-05,49.98649597167969
2013-03-06,50.11880111694336
2013-03-07,49.83652877807617
2013-03-08,50.11880111694336
2013-03-11,50.03058624267578
2013-03-12,49.87180709838867
2013-03-13,49.83652877807617
2013-03-14,49.82770919799805
2013-03-15,49.774776458740234
2013-03-18,49.54545593261719
2013-03-19,49.59836959838867
2013-03-20,50.15407943725586
2013-03-21,49.93355941772461
2013-03-22,49.757144927978516
2013-03-25,49.60718536376953
2013-03-26,49.801239013671875
2013-03-27,49.95119857788086
2013-03-28,50.797969818115234
2013-04-01,50.04823684692383
2013-04-02,50.5951042175293
2013-04-03,49.58073806762695
2013-04-04,50.00412368774414
2013-04-05,49.64248275756836
2013-04-08,50.2511100769043
2013-04-09,51.124351501464844
2013-04-10,51.90056228637695
2013-04-11,52.14752197265625
2013-04-12,51.997589111328125
2013-04-15,51.01849365234375
2013-04-16,51.58300018310547
2013-04-17,51.680057525634766
2013-04-18,51.829994201660156
2013-04-19,51.70650100708008
2013-04-22,52.27103042602539
2013-04-23,52.870819091796875
2013-04-24,52.85317611694336
2013-04-25,54.361515045166016
2013-04-26,54.09689712524414
2013-04-29,53.73524856567383
2013-04-30,53.98222351074219
2013-05-01,54.1057243347168
2013-05-02,54.18510818481445
2013-05-03,54.811363220214844
2013-05-06,55.199466705322266
2013-05-07,55.56112289428711
2013-05-08,55.411170959472656
2013-05-09,55.905113220214844
2013-05-10,56.284420013427734
2013-05-13,56.01097869873047
2013-05-14,56.16974639892578
2013-05-15,56.1873893737793
2013-05-16,55.70225524902344
2013-05-17,55.464080810546875
2013-05-20,54.934852600097656
2013-05-21,55.27885437011719
2013-05-22,54.526466369628906
2013-05-23,54.16353225708008
2013-05-24,54.181243896484375
2013-05-28,54.57958221435547
2013-05-29,54.402549743652344
2013-05-30,54.57958221435547
2013-05-31,53.9068489074707
2013-06-03,54.252052307128906
2013-06-04,53.92454528808594
2013-06-05,52.924312591552734
2013-06-06,52.933162689208984
2013-06-07,53.42000198364258
2013-06-10,53.42000198364258
2013-06-11,53.09249496459961
2013-06-12,52.818077087402344
2013-06-13,53.76522445678711
2013-06-14,53.818321228027344
2013-06-17,53.38460159301758
2013-06-18,54.26091003417969
2013-06-19,53.59702682495117
2013-06-20,52.579105377197266
2013-06-21,51.73817825317383
2013-06-24,51.35757827758789
2013-06-25,51.86210632324219
2013-06-26,51.91520309448242
2013-06-27,52.40205383300781
2013-06-28,52.16307067871094
2013-07-01,52.58793640136719
2013-07-02,52.48173141479492
2013-07-03,52.25157928466797
2013-07-05,52.703025817871094
2013-07-08,52.809234619140625
2013-07-09,52.9597053527832
2013-07-10,53.464263916015625
2013-07-11,54.03961944580078
2013-07-12,54.07502746582031
2013-07-15,54.34942626953125
2013-07-16,54.03961944580078
2013-07-17,54.03961944580078
2013-07-18,54.526466369628906
2013-07-19,54.38483810424805
2013-07-22,54.60612869262695
2013-07-23,54.42909240722656
2013-07-24,53.756370544433594
2013-07-25,54.76546096801758
2013-07-26,54.69464874267578
2013-07-29,55.70374298095703
2013-07-30,56.20829772949219
2013-07-31,55.969295501708984
2013-08-01,57.09345626831055
2013-08-02,57.7042236328125
2013-08-05,57.863548278808594
2013-08-06,57.67766189575195
2013-08-07,57.31474685668945
2013-08-08,57.91667175292969
2013-08-09,57.67766189575195
2013-08-12,57.571449279785156
2013-08-13,57.6157112121582
2013-08-14,56.89872741699219
2013-08-15,55.49129867553711
2013-08-16,55.16378402709961
2013-08-19,54.9779052734375
2013-08-20,55.42934036254883
2013-08-21,55.100669860839844
2013-08-22,55.562583923339844
2013-08-23,55.455997467041016
2013-08-26,55.50039291381836
2013-08-27,54.34562683105469
2013-08-28,53.67939376831055
2013-08-29,53.634986877441406
2013-08-30,52.48909378051758
2013-09-03,52.6312141418457
2013-09-04,52.79998779296875
2013-09-05,52.92436981201172
2013-09-06,52.71115493774414
2013-09-09,53.04872512817383
2013-09-10,52.968788146972656
2013-09-11,52.9332389831543
2013-09-12,52.76448440551758
2013-09-13,53.2530403137207
2013-09-16,53.91923904418945
