Date,SW
2010-11-04,7.270442008972168
2010-11-05,7.270442008972168
2010-11-08,7.270442008972168
2010-11-09,7.270442008972168
2010-11-10,7.270442008972168
2010-11-11,7.270442008972168
2010-11-12,7.270442008972168
2010-11-15,7.270442008972168
2010-11-16,7.270442008972168
2010-11-17,7.270442008972168
2010-11-18,7.270442008972168
2010-11-19,7.270442008972168
2010-11-22,7.270442008972168
2010-11-23,7.270442008972168
2010-11-24,7.270442008972168
2010-11-26,7.270442008972168
2010-11-29,7.270442008972168
2010-11-30,7.270442008972168
2010-12-01,7.270442008972168
2010-12-02,7.270442008972168
2010-12-03,7.270442008972168
2010-12-06,7.270442008972168
2010-12-07,7.270442008972168
2010-12-08,6.6001667976379395
2010-12-09,6.6001667976379395
2010-12-10,6.6001667976379395
2010-12-13,6.6001667976379395
2010-12-14,6.6001667976379395
2010-12-15,6.6001667976379395
2010-12-16,6.6001667976379395
2010-12-17,6.6001667976379395
2010-12-20,6.6001667976379395
2010-12-21,6.6001667976379395
2010-12-22,6.6001667976379395
2010-12-23,6.6001667976379395
2010-12-27,6.736956596374512
2010-12-28,6.736956596374512
2010-12-29,6.736956596374512
2010-12-30,6.736956596374512
2010-12-31,6.736956596374512
2011-01-03,6.736956596374512
2011-01-04,6.839550971984863
2011-01-05,6.839550971984863
2011-01-06,6.839550971984863
2011-01-07,6.839550971984863
2011-01-10,6.839550971984863
2011-01-11,6.839550971984863
2011-01-12,6.839550971984863
2011-01-13,6.839550971984863
2011-01-14,6.839550971984863
2011-01-18,6.839550971984863
2011-01-19,6.839550971984863
2011-01-20,6.839550971984863
2011-01-21,6.839550971984863
2011-01-24,6.839550971984863
2011-01-25,6.839550971984863
2011-01-26,6.839550971984863
2011-01-27,6.839550971984863
2011-01-28,6.839550971984863
2011-01-31,6.839550971984863
2011-02-01,6.839550971984863
2011-02-02,6.839550971984863
2011-02-03,6.839550971984863
2011-02-04,6.839550971984863
2011-02-07,6.839550971984863
2011-02-08,6.839550971984863
2011-02-09,6.839550971984863
2011-02-10,6.839550971984863
2011-02-11,6.839550971984863
2011-02-14,6.839550971984863
2011-02-15,6.839550971984863
2011-02-16,6.839550971984863
2011-02-17,6.839550971984863
2011-02-18,8.241658210754395
2011-02-22,8.241658210754395
2011-02-23,8.241658210754395
2011-02-24,8.241658210754395
2011-02-25,8.241658210754395
2011-02-28,8.241658210754395
2011-03-01,8.241658210754395
2011-03-02,8.241658210754395
2011-03-03,8.508400917053223
2011-03-04,8.508400917053223
2011-03-07,8.508400917053223
2011-03-08,8.508400917053223
2011-03-09,8.508400917053223
2011-03-10,8.508400917053223
2011-03-11,8.508400917053223
2011-03-14,8.508400917053223
2011-03-15,8.508400917053223
2011-03-16,8.508400917053223
2011-03-17,8.508400917053223
2011-03-18,8.508400917053223
2011-03-21,8.508400917053223
2011-03-22,8.508400917053223
2011-03-23,8.508400917053223
2011-03-24,8.508400917053223
2011-03-25,8.508400917053223
2011-03-28,8.508400917053223
2011-03-29,8.508400917053223
2011-03-30,8.508400917053223
2011-03-31,8.508400917053223
2011-04-01,8.508400917053223
2011-04-04,8.508400917053223
2011-04-05,8.508400917053223
2011-04-06,9.33598804473877
2011-04-07,9.33598804473877
2011-04-08,9.33598804473877
2011-04-11,9.33598804473877
2011-04-12,9.33598804473877
2011-04-13,9.33598804473877
2011-04-14,9.33598804473877
2011-04-15,9.33598804473877
2011-04-18,9.33598804473877
2011-04-19,8.754626274108887
2011-04-20,8.754626274108887
2011-04-21,8.754626274108887
2011-04-25,8.754626274108887
2011-04-26,8.754626274108887
2011-04-27,8.754626274108887
2011-04-28,8.754626274108887
2011-04-29,8.754626274108887
2011-05-02,8.754626274108887
2011-05-03,8.754626274108887
2011-05-04,9.192355155944824
2011-05-05,9.192355155944824
2011-05-06,9.192355155944824
2011-05-09,9.192355155944824
2011-05-10,9.192355155944824
2011-05-11,9.192355155944824
2011-05-12,9.192355155944824
2011-05-13,9.192355155944824
2011-05-16,9.192355155944824
2011-05-17,9.192355155944824
2011-05-18,9.192355155944824
2011-05-19,9.192355155944824
2011-05-20,9.192355155944824
2011-05-23,7.851802825927734
2011-05-24,7.851802825927734
2011-05-25,7.851802825927734
2011-05-26,7.851802825927734
2011-05-27,7.851802825927734
2011-05-31,7.851802825927734
2011-06-01,7.851802825927734
2011-06-02,7.851802825927734
2011-06-03,7.851802825927734
2011-06-06,7.851802825927734
2011-06-07,7.851802825927734
2011-06-08,7.851802825927734
2011-06-09,7.851802825927734
2011-06-10,7.557703971862793
2011-06-13,7.557703971862793
2011-06-14,7.557703971862793
2011-06-15,7.557703971862793
2011-06-16,7.557703971862793
2011-06-17,7.557703971862793
2011-06-20,7.557703971862793
2011-06-21,7.557703971862793
2011-06-22,7.557703971862793
2011-06-23,7.557703971862793
2011-06-24,7.557703971862793
2011-06-27,7.557703971862793
2011-06-28,7.557703971862793
2011-06-29,7.557703971862793
2011-06-30,8.070670127868652
2011-07-01,8.481043815612793
2011-07-05,8.481043815612793
2011-07-06,8.481043815612793
2011-07-07,8.481043815612793
2011-07-08,8.275856018066406
2011-07-11,8.275856018066406
2011-07-12,8.275856018066406
2011-07-13,8.275856018066406
2011-07-14,7.9475579261779785
2011-07-15,7.9475579261779785
2011-07-18,7.9475579261779785
2011-07-19,7.9475579261779785
2011-07-20,7.9475579261779785
2011-07-21,6.996860027313232
2011-07-22,7.284121513366699
2011-07-25,7.284121513366699
2011-07-26,7.284121513366699
2011-07-27,7.284121513366699
2011-07-28,7.284121513366699
2011-07-29,7.284121513366699
2011-08-01,7.284121513366699
2011-08-02,7.284121513366699
2011-08-03,7.284121513366699
2011-08-04,5.115983486175537
2011-08-05,5.115983486175537
2011-08-08,5.115983486175537
2011-08-09,5.09546422958374
2011-08-10,4.972352981567383
2011-08-11,4.972352981567383
2011-08-12,4.972352981567383
2011-08-15,4.972352981567383
2011-08-16,4.972352981567383
2011-08-17,4.972352981567383
2011-08-18,4.66457462310791
2011-08-19,4.66457462310791
2011-08-22,5.129663467407227
2011-08-23,5.129663467407227
2011-08-24,5.129663467407227
2011-08-25,5.129663467407227
2011-08-26,5.129663467407227
2011-08-29,5.09546422958374
2011-08-30,5.09546422958374
2011-08-31,5.09546422958374
2011-09-01,5.09546422958374
2011-09-02,5.09546422958374
2011-09-06,4.719289779663086
2011-09-07,4.719289779663086
2011-09-08,4.719289779663086
2011-09-09,4.719289779663086
2011-09-12,3.9737789630889893
2011-09-13,3.9737789630889893
2011-09-14,3.9737789630889893
2011-09-15,3.9737789630889893
2011-09-16,3.9737789630889893
2011-09-19,3.9737789630889893
2011-09-20,4.548300743103027
2011-09-21,4.548300743103027
2011-09-22,4.548300743103027
2011-09-23,4.2405219078063965
2011-09-26,4.2405219078063965
2011-09-27,4.2405219078063965
2011-09-28,4.2405219078063965
2011-09-29,4.2405219078063965
2011-09-30,4.2405219078063965
2011-10-03,4.2405219078063965
2011-10-04,4.2405219078063965
2011-10-05,4.2405219078063965
2011-10-06,4.2405219078063965
2011-10-07,4.2405219078063965
2011-10-10,4.2405219078063965
2011-10-11,4.2405219078063965
2011-10-12,4.2405219078063965
2011-10-13,4.2405219078063965
2011-10-14,4.2405219078063965
2011-10-17,4.2405219078063965
2011-10-18,4.2405219078063965
2011-10-19,4.2405219078063965
2011-10-20,4.2405219078063965
2011-10-21,4.2405219078063965
2011-10-24,4.2405219078063965
2011-10-25,4.2405219078063965
2011-10-26,4.2405219078063965
2011-10-27,4.2405219078063965
2011-10-28,4.2405219078063965
2011-10-31,4.2405219078063965
2011-11-01,4.2405219078063965
2011-11-02,4.2405219078063965
2011-11-03,4.2405219078063965
2011-11-04,4.603017807006836
2011-11-07,4.603017807006836
2011-11-08,4.603017807006836
2011-11-09,4.603017807006836
2011-11-10,4.603017807006836
2011-11-11,4.603017807006836
2011-11-14,4.603017807006836
2011-11-15,4.603017807006836
2011-11-16,4.603017807006836
2011-11-17,4.603017807006836
2011-11-18,4.603017807006836
2011-11-21,4.603017807006836
2011-11-22,4.603017807006836
2011-11-23,4.603017807006836
2011-11-25,4.603017807006836
2011-11-28,4.603017807006836
2011-11-29,4.603017807006836
2011-11-30,4.096890926361084
2011-12-01,4.096890926361084
2011-12-02,4.172126293182373
2011-12-05,4.172126293182373
2011-12-06,4.172126293182373
2011-12-07,4.370471954345703
2011-12-08,4.370471954345703
2011-12-09,4.370471954345703
2011-12-12,4.370471954345703
2011-12-13,4.370471954345703
2011-12-14,4.370471954345703
2011-12-15,4.370471954345703
2011-12-16,4.370471954345703
2011-12-19,4.370471954345703
2011-12-20,4.370471954345703
2011-12-21,4.370471954345703
2011-12-22,4.370471954345703
2011-12-23,4.370471954345703
2011-12-27,4.370471954345703
2011-12-28,4.370471954345703
2011-12-29,4.370471954345703
2011-12-30,4.0695319175720215
2012-01-03,4.493584156036377
2012-01-04,4.493584156036377
2012-01-05,4.493584156036377
2012-01-06,4.254200458526611
2012-01-09,4.254200458526611
2012-01-10,4.254200458526611
2012-01-11,4.438868999481201
2012-01-12,4.438868999481201
2012-01-13,4.438868999481201
2012-01-17,4.438868999481201
2012-01-18,4.438868999481201
2012-01-19,4.438868999481201
2012-01-20,4.438868999481201
2012-01-23,4.438868999481201
2012-01-24,4.438868999481201
2012-01-25,4.438868999481201
2012-01-26,5.587912559509277
2012-01-27,5.587912559509277
2012-01-30,5.587912559509277
2012-01-31,5.587912559509277
2012-02-01,5.587912559509277
2012-02-02,5.587912559509277
2012-02-03,5.587912559509277
2012-02-06,5.587912559509277
2012-02-07,5.587912559509277
2012-02-08,5.587912559509277
2012-02-09,5.587912559509277
2012-02-10,6.6001667976379395
2012-02-13,6.6001667976379395
2012-02-14,6.6001667976379395
2012-02-15,6.6001667976379395
2012-02-16,6.6001667976379395
2012-02-17,6.6001667976379395
2012-02-21,6.6001667976379395
2012-02-22,6.6001667976379395
2012-02-23,6.6001667976379395
2012-02-24,6.6001667976379395
2012-02-27,6.6001667976379395
2012-02-28,6.880589008331299
2012-02-29,6.880589008331299
2012-03-01,6.880589008331299
2012-03-02,6.880589008331299
2012-03-05,6.880589008331299
2012-03-06,6.237669944763184
2012-03-07,6.237669944763184
2012-03-08,6.237669944763184
2012-03-09,6.237669944763184
2012-03-12,6.237669944763184
2012-03-13,6.237669944763184
2012-03-14,6.237669944763184
2012-03-15,6.237669944763184
2012-03-16,6.237669944763184
2012-03-19,6.237669944763184
2012-03-20,6.237669944763184
2012-03-21,6.237669944763184
2012-03-22,6.237669944763184
2012-03-23,6.237669944763184
2012-03-26,6.244510173797607
2012-03-27,6.244510173797607
2012-03-28,6.244510173797607
2012-03-29,6.244510173797607
2012-03-30,6.244510173797607
2012-04-02,6.244510173797607
2012-04-03,6.244510173797607
2012-04-04,5.793098449707031
2012-04-05,5.793098449707031
2012-04-09,5.793098449707031
2012-04-10,5.793098449707031
2012-04-11,5.581072807312012
2012-04-12,5.581072807312012
2012-04-13,5.581072807312012
2012-04-16,5.581072807312012
2012-04-17,6.032484531402588
2012-04-18,6.032484531402588
2012-04-19,6.032484531402588
2012-04-20,6.032484531402588
2012-04-23,6.032484531402588
2012-04-24,5.820458889007568
2012-04-25,5.820458889007568
2012-04-26,5.820458889007568
2012-04-27,5.820458889007568
2012-04-30,5.847816467285156
2012-05-01,5.847816467285156
2012-05-02,5.847816467285156
2012-05-03,5.847816467285156
2012-05-04,5.7452216148376465
2012-05-07,5.7452216148376465
2012-05-08,5.7452216148376465
2012-05-09,5.7452216148376465
2012-05-10,5.7452216148376465
2012-05-11,5.7452216148376465
2012-05-14,5.7452216148376465
2012-05-15,5.7452216148376465
2012-05-16,5.7452216148376465
2012-05-17,5.7452216148376465
2012-05-18,5.7452216148376465
2012-05-21,5.7452216148376465
2012-05-22,5.7452216148376465
2012-05-23,5.7452216148376465
2012-05-24,5.7452216148376465
2012-05-25,5.7452216148376465
2012-05-29,5.7452216148376465
2012-05-30,5.7452216148376465
2012-05-31,5.7452216148376465
2012-06-01,5.7452216148376465
2012-06-04,5.7452216148376465
2012-06-05,5.7452216148376465
2012-06-06,4.650893688201904
2012-06-07,4.780845642089844
2012-06-08,4.7671661376953125
2012-06-11,4.787685394287109
2012-06-12,4.787685394287109
2012-06-13,4.787685394287109
2012-06-14,4.787685394287109
2012-06-15,4.459388256072998
2012-06-18,4.459388256072998
2012-06-19,4.548300743103027
2012-06-20,4.548300743103027
2012-06-21,4.548300743103027
2012-06-22,4.548300743103027
2012-06-25,4.548300743103027
2012-06-26,4.548300743103027
2012-06-27,4.548300743103027
2012-06-28,4.548300743103027
2012-06-29,4.5346221923828125
2012-07-02,4.5346221923828125
2012-07-03,4.5346221923828125
2012-07-05,4.5346221923828125
2012-07-06,4.5346221923828125
2012-07-09,4.5346221923828125
2012-07-10,4.5346221923828125
2012-07-11,4.5346221923828125
2012-07-12,4.5346221923828125
2012-07-13,4.5346221923828125
2012-07-16,4.603017807006836
2012-07-17,4.603017807006836
2012-07-18,4.603017807006836
2012-07-19,4.95867395401001
2012-07-20,4.95867395401001
2012-07-23,4.95867395401001
2012-07-24,4.95867395401001
2012-07-25,4.95867395401001
2012-07-26,4.924476623535156
2012-07-27,4.924476623535156
2012-07-30,4.924476623535156
2012-07-31,4.924476623535156
2012-08-01,4.924476623535156
2012-08-02,5.437443256378174
2012-08-03,5.437443256378174
2012-08-06,5.676825523376465
2012-08-07,5.676825523376465
2012-08-08,5.505838394165039
2012-08-09,5.505838394165039
2012-08-10,5.540035724639893
2012-08-13,5.540035724639893
2012-08-14,5.540035724639893
2012-08-15,5.574233531951904
2012-08-16,5.574233531951904
2012-08-17,5.574233531951904
2012-08-20,5.574233531951904
2012-08-21,5.574233531951904
2012-08-22,5.882014274597168
2012-08-23,5.882014274597168
2012-08-24,5.9162116050720215
2012-08-27,5.478480815887451
2012-08-28,5.827297687530518
2012-08-29,5.663147926330566
2012-08-30,5.663147926330566
2012-08-31,5.663147926330566
2012-09-04,5.7452216148376465
2012-09-05,5.731542587280273
2012-09-06,5.8136186599731445
2012-09-07,5.8136186599731445
2012-09-10,5.8136186599731445
2012-09-11,5.8136186599731445
2012-09-12,6.4291768074035645
2012-09-13,6.463375091552734
2012-09-14,6.730118274688721
2012-09-17,6.675400733947754
2012-09-18,6.675400733947754
2012-09-19,6.675400733947754
2012-09-20,7.037898063659668
2012-09-21,7.037898063659668
2012-09-24,7.352517604827881
2012-09-25,7.407233238220215
2012-09-26,7.407233238220215
2012-09-27,7.407233238220215
2012-09-28,7.407233238220215
2012-10-01,7.407233238220215
2012-10-02,7.407233238220215
2012-10-03,7.407233238220215
2012-10-04,7.181528091430664
2012-10-05,7.181528091430664
2012-10-08,7.181528091430664
2012-10-09,7.044739246368408
2012-10-10,7.044739246368408
2012-10-11,7.044739246368408
2012-10-12,7.044739246368408
2012-10-15,7.044739246368408
2012-10-16,7.044739246368408
2012-10-17,7.6602983474731445
2012-10-18,7.461948394775391
2012-10-19,7.461948394775391
2012-10-22,7.461948394775391
2012-10-23,7.461948394775391
2012-10-24,7.461948394775391
2012-10-25,7.461948394775391
2012-10-26,7.461948394775391
2012-10-31,7.461948394775391
2012-11-01,7.461948394775391
2012-11-02,7.461948394775391
2012-11-05,7.461948394775391
2012-11-06,7.35935640335083
2012-11-07,7.35935640335083
2012-11-08,7.35935640335083
2012-11-09,7.35935640335083
2012-11-12,7.35935640335083
2012-11-13,7.35935640335083
2012-11-14,7.35935640335083
2012-11-15,7.01054048538208
2012-11-16,6.8737473487854
2012-11-19,7.243083477020264
2012-11-20,7.243083477020264
2012-11-21,7.243083477020264
2012-11-23,7.243083477020264
2012-11-26,7.243083477020264
2012-11-27,7.728692531585693
2012-11-28,7.728692531585693
2012-11-29,7.728692531585693
2012-11-30,7.728692531585693
2012-12-03,7.728692531585693
2012-12-04,7.728692531585693
2012-12-05,7.728692531585693
2012-12-06,7.728692531585693
2012-12-07,7.9475579261779785
2012-12-10,7.9475579261779785
2012-12-11,7.9475579261779785
2012-12-12,8.241658210754395
2012-12-13,8.241658210754395
2012-12-14,8.241658210754395
2012-12-17,8.241658210754395
2012-12-18,8.241658210754395
2012-12-19,8.241658210754395
2012-12-20,8.241658210754395
2012-12-21,8.241658210754395
2012-12-24,8.241658210754395
2012-12-26,7.933879375457764
2012-12-27,7.920201301574707
2012-12-28,7.968076229095459
2012-12-31,8.207460403442383
2013-01-02,8.207460403442383
2013-01-03,8.207460403442383
2013-01-04,8.269017219543457
2013-01-07,8.617836952209473
2013-01-08,8.310053825378418
2013-01-09,8.474204063415527
2013-01-10,9.233391761779785
2013-01-11,9.199197769165039
2013-01-14,9.199197769165039
2013-01-15,9.199197769165039
2013-01-16,9.199197769165039
2013-01-17,8.905095100402832
2013-01-18,8.8914155960083
2013-01-22,9.096601486206055
2013-01-23,9.096601486206055
2013-01-24,9.233391761779785
2013-01-25,9.438579559326172
2013-01-28,9.712163925170898
2013-01-29,9.712163925170898
2013-01-30,9.712163925170898
2013-01-31,9.712163925170898
2013-02-01,9.869470596313477
2013-02-04,9.869470596313477
2013-02-05,9.869470596313477
2013-02-06,9.869470596313477
2013-02-07,10.156734466552734
2013-02-08,9.91734790802002
2013-02-11,9.801074981689453
2013-02-12,9.780555725097656
2013-02-13,10.580787658691406
2013-02-14,10.580787658691406
2013-02-15,10.12253475189209
2013-02-19,10.464513778686523
2013-02-20,10.498709678649902
2013-02-21,10.532909393310547
2013-02-22,10.430315017700195
2013-02-25,10.601304054260254
2013-02-26,10.314041137695312
2013-02-27,10.314041137695312
2013-02-28,10.676539421081543
2013-03-01,10.498709678649902
2013-03-04,10.498709678649902
2013-03-05,11.011676788330078
2013-03-06,10.601304054260254
2013-03-07,10.567106246948242
2013-03-08,10.820169448852539
2013-03-11,10.580787658691406
2013-03-12,10.580787658691406
2013-03-13,10.580787658691406
2013-03-14,10.580787658691406
2013-03-15,10.580787658691406
2013-03-18,11.011676788330078
2013-03-19,11.011676788330078
2013-03-20,11.011676788330078
2013-03-21,11.011676788330078
2013-03-22,11.011676788330078
2013-03-25,11.011676788330078
2013-03-26,11.011676788330078
2013-03-27,11.011676788330078
2013-03-28,11.11427116394043
2013-04-01,11.11427116394043
2013-04-02,11.11427116394043
2013-04-03,11.11427116394043
2013-04-04,10.772290229797363
2013-04-05,10.430315017700195
2013-04-08,10.430315017700195
2013-04-09,10.443992614746094
2013-04-10,10.443992614746094
2013-04-11,10.635499954223633
2013-04-12,10.635499954223633
2013-04-15,10.430315017700195
2013-04-16,10.430315017700195
2013-04-17,10.519229888916016
2013-04-18,10.669696807861328
2013-04-19,10.361919403076172
2013-04-22,10.635499954223633
2013-04-23,10.635499954223633
2013-04-24,10.635499954223633
2013-04-25,10.361919403076172
2013-04-26,10.361919403076172
2013-04-29,10.088335990905762
2013-04-30,10.088335990905762
2013-05-01,10.088335990905762
2013-05-02,10.088335990905762
2013-05-03,10.088335990905762
2013-05-06,10.088335990905762
2013-05-07,10.088335990905762
2013-05-08,10.088335990905762
2013-05-09,10.827007293701172
2013-05-10,10.827007293701172
2013-05-13,10.827007293701172
2013-05-14,10.827007293701172
2013-05-15,11.285258293151855
2013-05-16,11.216861724853516
2013-05-17,11.216861724853516
2013-05-20,11.216861724853516
2013-05-21,11.11427116394043
2013-05-22,11.11427116394043
2013-05-23,11.11427116394043
2013-05-24,11.11427116394043
2013-05-28,11.251062393188477
2013-05-29,11.251062393188477
2013-05-30,11.251062393188477
2013-05-31,11.716150283813477
2013-06-03,11.716150283813477
2013-06-04,11.716150283813477
2013-06-05,11.716150283813477
2013-06-06,11.716150283813477
2013-06-07,11.716150283813477
2013-06-10,11.716150283813477
2013-06-11,10.601304054260254
2013-06-12,10.697057723999023
2013-06-13,10.697057723999023
2013-06-14,10.697057723999023
2013-06-17,10.697057723999023
2013-06-18,10.697057723999023
2013-06-19,10.697057723999023
2013-06-20,10.532909393310547
2013-06-21,10.532909393310547
2013-06-24,9.965225219726562
2013-06-25,10.225126266479492
2013-06-26,10.225126266479492
2013-06-27,10.225126266479492
2013-06-28,10.225126266479492
2013-07-01,10.225126266479492
2013-07-02,10.225126266479492
2013-07-03,10.225126266479492
2013-07-05,10.225126266479492
2013-07-08,10.225126266479492
2013-07-09,11.490443229675293
2013-07-10,11.668272972106934
2013-07-11,11.668272972106934
2013-07-12,11.668272972106934
2013-07-15,12.276994705200195
2013-07-16,12.461662292480469
2013-07-17,12.461662292480469
2013-07-18,12.789959907531738
2013-07-19,12.789959907531738
2013-07-22,12.789959907531738
2013-07-23,12.789959907531738
2013-07-24,12.789959907531738
2013-07-25,13.200333595275879
2013-07-26,13.200333595275879
2013-07-29,13.200333595275879
2013-07-30,13.200333595275879
2013-07-31,13.200333595275879
2013-08-01,13.200333595275879
2013-08-02,13.200333595275879
2013-08-05,13.200333595275879
2013-08-06,13.200333595275879
2013-08-07,13.781692504882812
2013-08-08,13.781692504882812
2013-08-09,13.781692504882812
2013-08-12,13.781692504882812
2013-08-13,13.781692504882812
2013-08-14,13.405515670776367
2013-08-15,13.405515670776367
2013-08-16,13.405515670776367
2013-08-19,13.72697639465332
2013-08-20,13.72697639465332
2013-08-21,13.72697639465332
2013-08-22,13.72697639465332
2013-08-23,13.72697639465332
2013-08-26,13.72697639465332
2013-08-27,13.713298797607422
2013-08-28,13.795374870300293
2013-08-29,13.795374870300293
2013-08-30,13.795374870300293
2013-09-03,13.795374870300293
