Date,FE
2010-11-04,18.72031021118164
2010-11-05,18.68906593322754
2010-11-08,18.772377014160156
2010-11-09,18.814044952392578
2010-11-10,18.569297790527344
2010-11-11,18.59012794494629
2010-11-12,18.41828727722168
2010-11-15,18.480772018432617
2010-11-16,18.31414031982422
2010-11-17,18.59012794494629
2010-11-18,18.761960983276367
2010-11-19,18.876535415649414
2010-11-22,18.72031021118164
2010-11-23,18.43391227722168
2010-11-24,18.407865524291992
2010-11-26,18.345386505126953
2010-11-29,18.4130802154541
2010-11-30,18.282899856567383
2010-12-01,18.329763412475586
2010-12-02,18.569297790527344
2010-12-03,18.553674697875977
2010-12-06,18.459945678710938
2010-12-07,18.517221450805664
2010-12-08,18.5640926361084
2010-12-09,18.53805160522461
2010-12-10,18.5640926361084
2010-12-13,18.605754852294922
2010-12-14,18.751556396484375
2010-12-15,18.663028717041016
2010-12-16,18.756757736206055
2010-12-17,18.892154693603516
2010-12-20,19.006715774536133
2010-12-21,19.07440948486328
2010-12-22,19.194177627563477
2010-12-23,19.287904739379883
2010-12-27,19.39726448059082
2010-12-28,19.459754943847656
2010-12-29,19.423297882080078
2010-12-30,19.39726448059082
2010-12-31,19.277488708496094
2011-01-03,19.610754013061523
2011-01-04,19.73052215576172
2011-01-05,19.798219680786133
2011-01-06,19.871124267578125
2011-01-07,19.917991638183594
2011-01-10,19.917991638183594
2011-01-11,19.824264526367188
2011-01-12,19.933610916137695
2011-01-13,19.975271224975586
2011-01-14,20.10025978088379
2011-01-18,20.183557510375977
2011-01-19,20.21480941772461
2011-01-20,20.516836166381836
2011-01-21,20.605363845825195
2011-01-24,20.532451629638672
2011-01-25,20.298128128051758
2011-01-26,20.272092819213867
2011-01-27,20.56369972229004
2011-01-28,20.18876838684082
2011-01-31,20.371028900146484
2011-02-01,20.693885803222656
2011-02-02,21.152124404907227
2011-02-03,21.1679630279541
2011-02-04,20.919870376586914
2011-02-07,21.07294464111328
2011-02-08,21.078222274780273
2011-02-09,21.078222274780273
2011-02-10,21.273540496826172
2011-02-11,20.977930068969727
2011-02-14,20.582015991210938
2011-02-15,20.692873001098633
2011-02-16,20.281116485595703
2011-02-17,20.201948165893555
2011-02-18,20.00663185119629
2011-02-22,20.17027473449707
2011-02-23,20.096370697021484
2011-02-24,20.143877029418945
2011-02-25,19.927446365356445
2011-02-28,20.50292205810547
2011-03-01,20.125268936157227
2011-03-02,19.991352081298828
2011-03-03,19.878854751586914
2011-03-04,19.825292587280273
2011-03-07,19.964574813842773
2011-03-08,20.082416534423828
2011-03-09,20.714508056640625
2011-03-10,20.527023315429688
2011-03-11,20.59666633605957
2011-03-14,20.527023315429688
2011-03-15,19.943143844604492
2011-03-16,19.600299835205078
2011-03-17,19.584238052368164
2011-03-18,19.56281852722168
2011-03-21,19.707447052001953
2011-03-22,19.71816062927246
2011-03-23,19.664588928222656
2011-03-24,19.594955444335938
2011-03-25,19.573524475097656
2011-03-28,19.418182373046875
2011-03-29,19.52531623840332
2011-03-30,19.88421630859375
2011-03-31,19.868152618408203
2011-04-01,19.953855514526367
2011-04-04,19.878854751586914
2011-04-05,19.69673728942871
2011-04-06,19.96992301940918
2011-04-07,19.905635833740234
2011-04-08,19.889568328857422
2011-04-11,19.691381454467773
2011-04-12,19.819936752319336
2011-04-13,20.20562171936035
2011-04-14,20.414535522460938
2011-04-15,20.56988525390625
2011-04-18,20.41989517211914
2011-04-19,20.634164810180664
2011-04-20,20.83236312866211
2011-04-21,20.82699966430664
2011-04-25,20.735942840576172
2011-04-26,21.094837188720703
2011-04-27,21.218040466308594
2011-04-28,21.32518196105957
2011-04-29,21.405534744262695
2011-05-02,21.223403930664062
2011-05-03,22.509016036987305
2011-05-04,22.71527862548828
2011-05-05,22.384185791015625
2011-05-06,22.568729400634766
2011-05-09,22.568729400634766
2011-05-10,23.24177360534668
2011-05-11,23.12779426574707
2011-05-12,23.6434326171875
2011-05-13,23.08436393737793
2011-05-16,24.14278221130371
2011-05-17,24.718135833740234
2011-05-18,24.35446548461914
2011-05-19,24.316471099853516
2011-05-20,24.294767379760742
2011-05-23,23.871400833129883
2011-05-24,24.12107276916504
2011-05-25,24.191635131835938
2011-05-26,24.03965950012207
2011-05-27,24.072221755981445
2011-05-31,24.21877670288086
2011-06-01,23.88224983215332
2011-06-02,23.735692977905273
2011-06-03,23.7031307220459
2011-06-06,23.518585205078125
2011-06-07,23.534873962402344
2011-06-08,23.529441833496094
2011-06-09,23.746549606323242
2011-06-10,23.453458786010742
2011-06-13,23.31233024597168
2011-06-14,23.773698806762695
2011-06-15,23.3503360748291
2011-06-16,23.5620174407959
2011-06-17,23.741127014160156
2011-06-20,23.969087600708008
2011-06-21,23.996227264404297
2011-06-22,23.827978134155273
2011-06-23,23.502304077148438
2011-06-24,23.366615295410156
2011-06-27,23.475160598754883
2011-06-28,23.600004196166992
2011-06-29,23.855112075805664
2011-06-30,23.963665008544922
2011-07-01,24.22420310974121
2011-07-05,23.93110466003418
2011-07-06,23.97995376586914
2011-07-07,24.2404842376709
2011-07-08,24.2296199798584
2011-07-11,23.925676345825195
2011-07-12,23.827978134155273
2011-07-13,23.735692977905273
2011-07-14,23.54572296142578
2011-07-15,23.49144172668457
2011-07-18,23.274343490600586
2011-07-19,23.388322830200195
2011-07-20,23.572860717773438
2011-07-21,24.169925689697266
2011-07-22,24.077648162841797
2011-07-25,24.609569549560547
2011-07-26,24.614999771118164
2011-07-27,24.49559783935547
2011-07-28,24.370756149291992
2011-07-29,24.235061645507812
2011-08-01,24.332754135131836
2011-08-02,23.947383880615234
2011-08-03,23.892419815063477
2011-08-04,22.69971466064453
2011-08-05,22.732698440551758
2011-08-08,21.540000915527344
2011-08-09,22.44139289855957
2011-08-10,21.8148193359375
2011-08-11,22.98003387451172
2011-08-12,22.705217361450195
2011-08-15,23.507678985595703
2011-08-16,23.39225959777832
2011-08-17,23.667072296142578
2011-08-18,23.161413192749023
2011-08-19,22.947065353393555
2011-08-22,22.727201461791992
2011-08-23,23.37575912475586
2011-08-24,23.925397872924805
2011-08-25,23.485692977905273
2011-08-26,23.37575912475586
2011-08-29,23.952882766723633
2011-08-30,24.101282119750977
2011-08-31,24.321130752563477
2011-09-01,24.1452579498291
2011-09-02,23.645084381103516
2011-09-06,23.58462142944336
2011-09-07,23.908916473388672
2011-09-08,24.167224884033203
2011-09-09,23.474700927734375
2011-09-12,23.7550106048584
2011-09-13,23.930906295776367
2011-09-14,24.244192123413086
2011-09-15,24.623428344726562
2011-09-16,24.969701766967773
2011-09-19,24.694873809814453
2011-09-20,25.29397201538086
2011-09-21,24.90922737121582
2011-09-22,24.447542190551758
2011-09-23,24.799312591552734
2011-09-26,24.92023468017578
2011-09-27,24.78831672668457
2011-09-28,24.623428344726562
2011-09-29,24.95870590209961
2011-09-30,24.68389129638672
2011-10-03,23.96936798095703
2011-10-04,23.9748592376709
2011-10-05,23.85394859313965
2011-10-06,24.013341903686523
2011-10-07,24.343122482299805
2011-10-10,24.914724349975586
2011-10-11,24.672895431518555
2011-10-12,24.755346298217773
2011-10-13,24.05181312561035
2011-10-14,24.348613739013672
2011-10-17,24.227689743041992
2011-10-18,24.35411262512207
2011-10-19,24.76633644104004
2011-10-20,24.76633644104004
2011-10-21,25.20604133605957
2011-10-24,25.0521297454834
2011-10-25,24.689373016357422
2011-10-26,24.54098892211914
2011-10-27,25.074119567871094
2011-10-28,24.95870590209961
2011-10-31,24.71137046813965
2011-11-01,24.71686553955078
2011-11-02,25.15656852722168
2011-11-03,25.456985473632812
2011-11-04,25.31789779663086
2011-11-07,25.406906127929688
2011-11-08,25.590486526489258
2011-11-09,24.8895320892334
2011-11-10,24.895095825195312
2011-11-11,25.28452491760254
2011-11-14,24.878416061401367
2011-11-15,25.31789779663086
2011-11-16,24.90066146850586
2011-11-17,24.405550003051758
2011-11-18,24.633634567260742
2011-11-21,24.221975326538086
2011-11-22,23.749086380004883
2011-11-23,23.287349700927734
2011-11-25,23.33185577392578
2011-11-28,23.782470703125
2011-11-29,24.05506706237793
2011-11-30,24.739322662353516
2011-12-01,24.861717224121094
2011-12-02,24.639202117919922
2011-12-05,24.82834815979004
2011-12-06,25.056434631347656
2011-12-07,25.151012420654297
2011-12-08,24.70595359802246
2011-12-09,24.906227111816406
2011-12-12,24.56686782836914
2011-12-13,24.750455856323242
2011-12-14,24.43336296081543
2011-12-15,24.65032196044922
2011-12-16,24.1607666015625
2011-12-19,23.632261276245117
2011-12-20,24.12738800048828
2011-12-21,24.65032196044922
2011-12-22,24.639202117919922
2011-12-23,24.689273834228516
2011-12-27,24.939611434936523
2011-12-28,24.90066146850586
2011-12-29,25.10650634765625
2011-12-30,24.644756317138672
2012-01-03,23.815855026245117
2012-01-04,23.470937728881836
2012-01-05,23.398611068725586
2012-01-06,23.482059478759766
2012-01-09,23.587766647338867
2012-01-10,23.57663917541504
2012-01-11,23.365232467651367
2012-01-12,23.476497650146484
2012-01-13,23.459810256958008
2012-01-17,23.359668731689453
2012-01-18,23.348541259765625
2012-01-19,22.886802673339844
2012-01-20,23.10376739501953
2012-01-23,23.370811462402344
2012-01-24,22.959123611450195
2012-01-25,23.43755340576172
2012-01-26,23.765775680541992
2012-01-27,23.50987434387207
2012-01-30,23.448680877685547
2012-01-31,23.487625122070312
2012-02-01,23.67119598388672
2012-02-02,24.45005226135254
2012-02-03,24.523292541503906
2012-02-06,24.365535736083984
2012-02-07,24.359907150268555
2012-02-08,24.190895080566406
2012-02-09,24.038795471191406
2012-02-10,24.027524948120117
2012-02-13,24.241601943969727
2012-02-14,24.314838409423828
2012-02-15,24.089496612548828
2012-02-16,24.523292541503906
2012-02-17,24.438779830932617
2012-02-21,24.450048446655273
2012-02-22,24.647228240966797
2012-02-23,24.788074493408203
2012-02-24,24.827503204345703
2012-02-27,24.692302703857422
2012-02-28,24.68103790283203
2012-02-29,24.951452255249023
2012-03-01,24.97960662841797
2012-03-02,25.058481216430664
2012-03-05,25.188051223754883
2012-03-06,25.188051223754883
2012-03-07,25.15426254272461
2012-03-08,25.047224044799805
2012-03-09,25.188051223754883
2012-03-12,25.419034957885742
2012-03-13,25.340158462524414
2012-03-14,25.064117431640625
2012-03-15,25.024675369262695
2012-03-16,25.069751739501953
2012-03-19,24.838769912719727
2012-03-20,24.900747299194336
2012-03-21,24.86130714416504
2012-03-22,25.137357711791992
2012-03-23,25.193687438964844
2012-03-26,25.38524055480957
2012-03-27,25.520435333251953
2012-03-28,25.419034957885742
2012-03-29,25.621849060058594
2012-03-30,25.683822631835938
2012-04-02,25.802127838134766
2012-04-03,25.796489715576172
2012-04-04,25.948596954345703
2012-04-05,25.89226531982422
2012-04-09,25.689451217651367
2012-04-10,25.306360244750977
2012-04-11,25.362703323364258
2012-04-12,25.46410369873047
2012-04-13,25.31763458251953
2012-04-16,25.58803939819336
2012-04-17,25.802127838134766
2012-04-18,25.77959632873535
2012-04-19,25.58803939819336
2012-04-20,25.773954391479492
2012-04-23,25.689451217651367
2012-04-24,25.875370025634766
2012-04-25,26.1739444732666
2012-04-26,26.33732795715332
2012-04-27,26.483795166015625
2012-04-30,26.376752853393555
2012-05-01,26.6978759765625
2012-05-02,26.568296432495117
2012-05-03,26.676612854003906
2012-05-04,26.773508071899414
2012-05-07,26.779203414916992
2012-05-08,26.813413619995117
2012-05-09,26.85330581665039
2012-05-10,27.132619857788086
2012-05-11,27.25231170654297
2012-05-14,27.30931282043457
2012-05-15,27.286518096923828
2012-05-16,27.25231170654297
2012-05-17,27.195310592651367
2012-05-18,27.24662208557129
2012-05-21,27.18390464782715
2012-05-22,27.18962287902832
2012-05-23,26.653799057006836
2012-05-24,26.887510299682617
2012-05-25,26.705102920532227
2012-05-29,26.68230628967285
2012-05-30,26.420101165771484
2012-05-31,26.67090606689453
2012-06-01,26.511293411254883
2012-06-04,26.676612854003906
2012-06-05,26.836214065551758
2012-06-06,27.235200881958008
2012-06-07,27.149723052978516
2012-06-08,27.280818939208984
2012-06-11,27.235200881958008
2012-06-12,27.18390464782715
2012-06-13,27.052799224853516
2012-06-14,27.383420944213867
2012-06-15,27.639928817749023
2012-06-18,27.822328567504883
2012-06-19,28.044631958007812
2012-06-20,27.657033920288086
2012-06-21,27.4404239654541
2012-06-22,27.429019927978516
2012-06-25,27.280818939208984
2012-06-26,27.229520797729492
2012-06-27,27.60001564025879
2012-06-28,27.63422966003418
2012-06-29,28.038928985595703
2012-07-02,28.443645477294922
2012-07-03,28.409439086914062
2012-07-05,28.170028686523438
2012-07-06,28.033245086669922
2012-07-09,27.90213394165039
2012-07-10,27.867942810058594
2012-07-11,27.913530349731445
2012-07-12,27.976226806640625
2012-07-13,28.124441146850586
2012-07-16,28.289735794067383
2012-07-17,28.209941864013672
2012-07-18,28.358137130737305
2012-07-19,28.648849487304688
2012-07-20,28.71155548095703
2012-07-23,28.443645477294922
2012-07-24,28.15863037109375
2012-07-25,27.839433670043945
2012-07-26,28.329639434814453
2012-07-27,28.757152557373047
2012-07-30,28.996549606323242
2012-07-31,28.62604331970215
2012-08-01,28.5804443359375
2012-08-02,28.187137603759766
2012-08-03,28.538759231567383
2012-08-06,28.429237365722656
2012-08-07,26.596210479736328
2012-08-08,26.452096939086914
2012-08-09,26.400236129760742
2012-08-10,26.429040908813477
2012-08-13,26.429040908813477
2012-08-14,26.58466911315918
2012-08-15,26.573156356811523
2012-08-16,26.50397300720215
2012-08-17,26.440582275390625
2012-08-20,26.50973129272461
2012-08-21,26.371400833129883
2012-08-22,26.319528579711914
2012-08-23,25.86414909362793
2012-08-24,25.789201736450195
2012-08-27,25.743112564086914
2012-08-28,25.57017707824707
2012-08-29,25.35689353942871
2012-08-30,25.212797164916992
2012-08-31,25.189733505249023
2012-09-04,25.06868553161621
2012-09-05,24.6594181060791
2012-09-06,24.98798942565918
2012-09-07,24.855409622192383
2012-09-10,24.69400978088379
2012-09-11,24.6075382232666
2012-09-12,24.56719398498535
2012-09-13,25.207033157348633
2012-09-14,24.947633743286133
2012-09-17,24.947633743286133
2012-09-18,24.95916748046875
2012-09-19,25.097503662109375
2012-09-20,25.472177505493164
2012-09-21,25.472177505493164
2012-09-24,25.593236923217773
2012-09-25,25.53559112548828
2012-09-26,25.604761123657227
2012-09-27,25.39725112915039
2012-09-28,25.420307159423828
2012-10-01,25.39725112915039
2012-10-02,25.53559112548828
2012-10-03,25.77191734313965
2012-10-04,25.86414909362793
2012-10-05,25.835330963134766
2012-10-08,25.77768898010254
2012-10-09,25.90450096130371
2012-10-10,25.725807189941406
2012-10-11,26.054372787475586
2012-10-12,25.887208938598633
2012-10-15,26.002492904663086
2012-10-16,26.20424461364746
2012-10-17,26.388700485229492
2012-10-18,26.676910400390625
2012-10-19,26.50397300720215
2012-10-22,26.423282623291016
2012-10-23,26.24459457397461
2012-10-24,26.181175231933594
2012-10-25,26.452096939086914
2012-10-26,26.302230834960938
2012-10-31,26.354114532470703
2012-11-01,25.887208938598633
2012-11-02,25.62782096862793
2012-11-05,24.834056854248047
2012-11-06,25.213422775268555
2012-11-07,24.688154220581055
2012-11-08,25.04417610168457
2012-11-09,24.793201446533203
2012-11-12,24.443021774291992
2012-11-13,24.57142448425293
2012-11-14,24.11034393310547
2012-11-15,24.022798538208008
2012-11-16,24.145366668701172
2012-11-19,24.25624656677246
2012-11-20,24.18621253967285
2012-11-21,24.046144485473633
2012-11-23,23.970266342163086
2012-11-26,24.37881851196289
2012-11-27,24.495546340942383
2012-11-28,24.804872512817383
2012-11-29,24.793201446533203
2012-11-30,24.781524658203125
2012-12-03,24.676469802856445
2012-12-04,24.343801498413086
2012-12-05,24.524728775024414
2012-12-06,24.25624656677246
2012-12-07,24.19205093383789
2012-12-10,24.250411987304688
2012-12-11,24.22122573852539
2012-12-12,24.046144485473633
2012-12-13,23.765993118286133
2012-12-14,23.789331436157227
2012-12-17,24.063657760620117
2012-12-18,24.227073669433594
2012-12-19,24.22122573852539
2012-12-20,24.244583129882812
2012-12-21,24.285444259643555
2012-12-24,24.367141723632812
2012-12-26,24.320459365844727
2012-12-27,24.30877685546875
2012-12-28,24.03446388244629
2012-12-31,24.372970581054688
2013-01-02,24.501375198364258
2013-01-03,24.536401748657227
2013-01-04,24.51889419555664
2013-01-07,24.21539878845215
2013-01-08,24.11034393310547
2013-01-09,23.474164962768555
2013-01-10,23.41580581665039
2013-01-11,23.281574249267578
2013-01-14,23.048107147216797
2013-01-15,23.269887924194336
2013-01-16,22.978071212768555
2013-01-17,23.00141716003418
2013-01-18,23.281574249267578
2013-01-22,23.28740119934082
2013-01-23,22.937217712402344
2013-01-24,23.299070358276367
2013-01-25,23.503355026245117
2013-01-28,23.39829444885254
2013-01-29,23.69595718383789
2013-01-30,23.474164962768555
2013-01-31,23.631755828857422
2013-02-01,23.631755828857422
2013-02-04,23.328258514404297
2013-02-05,23.417024612426758
2013-02-06,23.6359920501709
2013-02-07,23.760263442993164
2013-02-08,23.801685333251953
2013-02-11,23.819440841674805
2013-02-12,23.96738624572754
2013-02-13,24.07390594482422
2013-02-14,23.961475372314453
2013-02-15,24.00881576538086
2013-02-19,24.310630798339844
2013-02-20,24.00288963317871
2013-02-21,23.612314224243164
2013-02-22,23.991060256958008
2013-02-25,23.41110610961914
2013-02-26,23.020524978637695
2013-02-27,23.346017837524414
2013-02-28,23.3637638092041
2013-03-01,23.37558937072754
2013-03-04,23.58864974975586
2013-03-05,23.707000732421875
2013-03-06,23.96738624572754
2013-03-07,24.121248245239258
2013-03-08,24.204097747802734
2013-03-11,24.363889694213867
2013-03-12,24.363889694213867
2013-03-13,24.446741104125977
2013-03-14,24.665687561035156
2013-03-15,24.914255142211914
2013-03-18,24.707120895385742
2013-03-19,24.61834144592285
2013-03-20,24.825485229492188
2013-03-21,24.54733657836914
2013-03-22,24.174516677856445
2013-03-25,24.121248245239258
2013-03-26,24.411224365234375
2013-03-27,24.6479434967041
2013-03-28,24.973432540893555
2013-04-01,24.878740310668945
2013-04-02,24.88465690612793
2013-04-03,24.860986709594727
2013-04-04,25.4646053314209
2013-04-05,26.09190559387207
2013-04-08,26.27536392211914
2013-04-09,26.45880699157715
2013-04-10,26.736948013305664
2013-04-11,26.908578872680664
2013-04-12,27.05652618408203
2013-04-15,26.660018920898438
2013-04-16,27.103866577148438
2013-04-17,26.796125411987305
2013-04-18,26.99142074584961
2013-04-19,27.015092849731445
2013-04-22,27.139375686645508
2013-04-23,27.16895294189453
2013-04-24,27.322826385498047
2013-04-25,27.399757385253906
2013-04-26,27.50628089904785
2013-04-29,27.411592483520508
2013-04-30,27.57729721069336
2013-05-01,27.387916564941406
2013-05-02,27.25773811340332
2013-05-03,26.946277618408203
2013-05-06,26.461143493652344
2013-05-07,26.413219451904297
2013-05-08,26.13771629333496
2013-05-09,25.622621536254883
2013-05-10,25.700481414794922
2013-05-13,25.550752639770508
2013-05-14,25.60466194152832
2013-05-15,25.874174118041992
2013-05-16,25.814285278320312
2013-05-17,26.221561431884766
2013-05-20,25.93406867980957
2013-05-21,26.275463104248047
2013-05-22,26.053863525390625
2013-05-23,25.748401641845703
2013-05-24,25.526796340942383
2013-05-28,23.87372398376465
2013-05-29,23.490394592285156
2013-05-30,23.41254425048828
2013-05-31,23.364622116088867
2013-06-03,23.454452514648438
2013-06-04,23.400558471679688
2013-06-05,23.166961669921875
2013-06-06,23.298734664916992
2013-06-07,23.322690963745117
2013-06-10,23.310714721679688
2013-06-11,23.101085662841797
2013-06-12,22.681825637817383
2013-06-13,23.107072830200195
2013-06-14,22.957338333129883
2013-06-17,22.84953498840332
2013-06-18,22.909427642822266
2013-06-19,22.292526245117188
2013-06-20,21.75347328186035
2013-06-21,21.86726951599121
2013-06-24,21.807374954223633
2013-06-25,22.118820190429688
2013-06-26,22.196693420410156
2013-06-27,22.22064781188965
2013-06-28,22.364389419555664
2013-07-01,21.74748420715332
2013-07-02,21.657638549804688
2013-07-03,21.657638549804688
2013-07-05,21.471967697143555
2013-07-08,21.86726951599121
2013-07-09,22.046953201293945
2013-07-10,22.046953201293945
2013-07-11,22.364389419555664
2013-07-12,22.43027687072754
2013-07-15,23.02921485900879
2013-07-16,22.957338333129883
2013-07-17,23.017230987548828
2013-07-18,23.41254425048828
2013-07-19,23.310714721679688
2013-07-22,23.46643829345703
2013-07-23,23.46044921875
2013-07-24,22.9034366607666
2013-07-25,22.9154109954834
2013-07-26,23.30472755432129
2013-07-29,23.46643829345703
2013-07-30,23.538312911987305
2013-07-31,22.801616668701172
2013-08-01,22.909427642822266
2013-08-02,22.837560653686523
2013-08-05,22.5093936920166
2013-08-06,23.098867416381836
2013-08-07,23.220417022705078
2013-08-08,23.341941833496094
2013-08-09,23.03202247619629
2013-08-12,22.691696166992188
2013-08-13,22.46685028076172
2013-08-14,22.59447479248047
2013-08-15,22.558008193969727
2013-08-16,22.369625091552734
2013-08-19,22.114376068115234
2013-08-20,22.62485694885254
2013-08-21,22.825401306152344
2013-08-22,23.202180862426758
2013-08-23,23.171789169311523
2013-08-26,22.98948097229004
2013-08-27,22.831478118896484
2013-08-28,22.880096435546875
2013-08-29,22.703859329223633
2013-08-30,22.770706176757812
2013-09-03,22.448619842529297
2013-09-04,22.35138702392578
2013-09-05,22.21769905090332
2013-09-06,22.479005813598633
2013-09-09,22.588388442993164
2013-09-10,23.013784408569336
2013-09-11,22.782859802246094
2013-09-12,22.424312591552734
2013-09-13,22.551929473876953
2013-09-16,22.661319732666016
