Date,SNA
2010-11-05,38.40310287475586
2010-11-08,38.4321174621582
2010-11-09,37.81574249267578
2010-11-10,38.06956100463867
2010-11-11,38.06956100463867
2010-11-12,37.60546112060547
2010-11-15,38.07679748535156
2010-11-16,37.503936767578125
2010-11-17,37.66447067260742
2010-11-18,38.540042877197266
2010-11-19,38.59111404418945
2010-11-22,38.78813171386719
2010-11-23,37.941734313964844
2010-11-24,38.72974395751953
2010-11-26,38.56922912597656
2010-11-29,38.70785903930664
2010-11-30,38.62030029296875
2010-12-01,39.79502487182617
2010-12-02,40.57575225830078
2010-12-03,40.51738739013672
2010-12-06,40.20363235473633
2010-12-07,40.6633186340332
2010-12-08,40.56846618652344
2010-12-09,40.459022521972656
2010-12-10,40.70711135864258
2010-12-13,41.25433349609375
2010-12-14,41.57537841796875
2010-12-15,41.61916732788086
2010-12-16,41.838050842285156
2010-12-17,41.743194580078125
2010-12-20,41.61186981201172
2010-12-21,41.779685974121094
2010-12-22,41.874534606933594
2010-12-23,41.72132110595703
2010-12-27,41.838050842285156
2010-12-28,41.71400451660156
2010-12-29,41.757789611816406
2010-12-30,41.6264533996582
2010-12-31,41.28352355957031
2011-01-03,42.29772186279297
2011-01-04,41.84534454345703
2011-01-05,41.41484832763672
2011-01-06,40.60496139526367
2011-01-07,40.152565002441406
2011-01-10,40.31308364868164
2011-01-11,40.7873649597168
2011-01-12,41.341888427734375
2011-01-13,41.181373596191406
2011-01-14,41.5899772644043
2011-01-18,41.531593322753906
2011-01-19,40.80194091796875
2011-01-20,40.61953353881836
2011-01-21,40.69980239868164
2011-01-24,41.50972366333008
2011-01-25,41.38567352294922
2011-01-26,41.68482971191406
2011-01-27,41.96938705444336
2011-01-28,40.97706604003906
2011-01-31,41.32000732421875
2011-02-01,42.09342575073242
2011-02-02,41.96938705444336
2011-02-03,41.655643463134766
2011-02-04,42.61149597167969
2011-02-07,42.939823150634766
2011-02-08,42.976314544677734
2011-02-09,43.0054931640625
2011-02-10,43.180625915527344
2011-02-11,43.05656433105469
2011-02-14,42.83036804199219
2011-02-15,42.72822570800781
2011-02-16,43.63300323486328
2011-02-17,44.67638397216797
2011-02-18,44.712860107421875
2011-02-22,43.18724060058594
2011-02-23,41.51491165161133
2011-02-24,40.700748443603516
2011-02-25,41.71294403076172
2011-02-28,42.123687744140625
2011-03-01,41.500240325927734
2011-03-02,41.85231399536133
2011-03-03,43.055198669433594
2011-03-04,42.4390869140625
2011-03-07,42.17503356933594
2011-03-08,43.25324249267578
2011-03-09,43.223907470703125
2011-03-10,42.14567947387695
2011-03-11,42.527099609375
2011-03-14,42.21170425415039
2011-03-15,41.962318420410156
2011-03-16,41.44889831542969
2011-03-17,41.65427780151367
2011-03-18,42.29239273071289
2011-03-21,43.172550201416016
2011-03-22,42.79848861694336
2011-03-23,42.65912628173828
2011-03-24,42.94519805908203
2011-03-25,43.4586296081543
2011-03-28,43.23857498168945
2011-03-29,43.81068801879883
2011-03-30,44.15542984008789
2011-03-31,44.0527458190918
2011-04-01,44.800899505615234
2011-04-04,44.88890075683594
2011-04-05,45.1529541015625
2011-04-06,45.064945220947266
2011-04-07,44.749542236328125
2011-04-08,44.0527458190918
2011-04-11,44.00873565673828
2011-04-12,43.649322509765625
2011-04-13,43.89137649536133
2011-04-14,43.77402114868164
2011-04-15,44.27278518676758
2011-04-18,43.399940490722656
2011-04-19,43.82535171508789
2011-04-20,44.749542236328125
2011-04-21,45.27765655517578
2011-04-25,45.17497253417969
2011-04-26,45.63705062866211
2011-04-27,45.6663932800293
2011-04-28,45.39500045776367
2011-04-29,45.30699157714844
2011-05-02,45.0722770690918
2011-05-03,44.7275390625
2011-05-04,44.360801696777344
2011-05-05,44.00873565673828
2011-05-06,44.00139236450195
2011-05-09,44.28746032714844
2011-05-10,44.69819641113281
2011-05-11,44.33879089355469
2011-05-12,44.50749969482422
2011-05-13,43.876708984375
2011-05-16,43.59065628051758
2011-05-17,43.245914459228516
2011-05-18,44.37425994873047
2011-05-19,45.052738189697266
2011-05-20,44.713504791259766
2011-05-23,43.85064697265625
2011-05-24,43.99076843261719
2011-05-25,43.998130798339844
2011-05-26,43.92440414428711
2011-05-27,44.28577423095703
2011-05-31,44.484886169433594
2011-06-01,43.10579299926758
2011-06-02,42.884552001953125
2011-06-03,42.08806610107422
2011-06-06,41.89632034301758
2011-06-07,41.82257080078125
2011-06-08,41.6677131652832
2011-06-09,42.00693893432617
2011-06-10,40.95973587036133
2011-06-13,40.84908676147461
2011-06-14,42.014320373535156
2011-06-15,41.416969299316406
2011-06-16,41.82257080078125
2011-06-17,42.383056640625
2011-06-20,42.840293884277344
2011-06-21,44.07189178466797
2011-06-22,44.20463943481445
2011-06-23,44.499637603759766
2011-06-24,44.29314422607422
2011-06-27,44.462764739990234
2011-06-28,45.074867248535156
2011-06-29,45.42149353027344
2011-06-30,46.07784652709961
2011-07-01,46.92595291137695
2011-07-05,46.800575256347656
2011-07-06,46.6014518737793
2011-07-07,47.26520538330078
2011-07-08,46.90380859375
2011-07-11,46.26220703125
2011-07-12,46.026241302490234
2011-07-13,45.84922409057617
2011-07-14,45.362483978271484
2011-07-15,45.43623352050781
2011-07-18,45.281375885009766
2011-07-19,45.69435501098633
2011-07-20,45.98933792114258
2011-07-21,45.65747833251953
2011-07-22,44.70612716674805
2011-07-25,44.52912521362305
2011-07-26,43.511409759521484
2011-07-27,42.32405090332031
2011-07-28,42.08806610107422
2011-07-29,41.933197021484375
2011-08-01,41.86682891845703
2011-08-02,40.17799758911133
2011-08-03,40.48036575317383
2011-08-04,38.82102584838867
2011-08-05,38.40065002441406
2011-08-08,35.04512023925781
2011-08-09,36.55696105957031
2011-08-10,34.29289245605469
2011-08-11,36.084964752197266
2011-08-12,36.92568588256836
2011-08-15,37.76642608642578
2011-08-16,37.06582260131836
2011-08-17,36.83720016479492
2011-08-18,34.44719314575195
2011-08-19,34.0835075378418
2011-08-22,34.32844924926758
2011-08-23,35.983619689941406
2011-08-24,36.77039337158203
2011-08-25,35.74612045288086
2011-08-26,36.79267501831055
2011-08-29,38.388465881347656
2011-08-30,38.48497772216797
2011-08-31,39.2717399597168
2011-09-01,38.89320755004883
2011-09-02,37.37159729003906
2011-09-06,36.91141128540039
2011-09-07,38.336509704589844
2011-09-08,37.861480712890625
2011-09-09,36.480926513671875
2011-09-12,36.14691925048828
2011-09-13,36.703590393066406
2011-09-14,37.690765380859375
2011-09-15,38.41073226928711
2011-09-16,38.4478645324707
2011-09-19,37.66850280761719
2011-09-20,37.052459716796875
2011-09-21,35.17458724975586
2011-09-22,33.22993087768555
2011-09-23,33.40806579589844
2011-09-26,33.94247817993164
2011-09-27,35.12263107299805
2011-09-28,34.20225143432617
2011-09-29,34.12062072753906
2011-09-30,32.95530319213867
2011-10-03,31.507949829101562
2011-10-04,32.79201126098633
2011-10-05,33.37095642089844
2011-10-06,34.28390884399414
2011-10-07,33.80145263671875
2011-10-10,35.30077362060547
2011-10-11,35.47148513793945
2011-10-12,36.13949966430664
2011-10-13,35.961360931396484
2011-10-14,36.59225845336914
2011-10-17,35.686744689941406
2011-10-18,36.555145263671875
2011-10-19,36.651634216308594
2011-10-20,36.725860595703125
2011-10-21,38.321659088134766
2011-10-24,39.2717399597168
2011-10-25,38.49980545043945
2011-10-26,38.856082916259766
2011-10-27,40.81560134887695
2011-10-28,40.70423889160156
2011-10-31,39.83582305908203
2011-11-01,38.291988372802734
2011-11-02,39.234619140625
2011-11-03,41.00115203857422
2011-11-04,40.79331588745117
2011-11-07,40.78589630126953
2011-11-08,41.609771728515625
2011-11-09,39.887794494628906
2011-11-10,40.18467712402344
2011-11-11,41.090213775634766
2011-11-14,41.483604431152344
2011-11-15,41.40195846557617
2011-11-16,40.59541702270508
2011-11-17,39.393096923828125
2011-11-18,38.94501495361328
2011-11-21,37.742679595947266
2011-11-22,37.28715515136719
2011-11-23,36.159488677978516
2011-11-25,35.8831787109375
2011-11-28,36.8092041015625
2011-11-29,37.00336456298828
2011-11-30,38.31025314331055
2011-12-01,38.49694061279297
2011-12-02,38.51936721801758
2011-12-05,38.75832748413086
2011-12-06,38.82553482055664
2011-12-07,38.646305084228516
2011-12-08,37.496246337890625
2011-12-09,38.39240646362305
2011-12-12,37.921905517578125
2011-12-13,37.53358459472656
2011-12-14,36.622493743896484
2011-12-15,36.615028381347656
2011-12-16,37.03323745727539
2011-12-19,36.607566833496094
2011-12-20,38.21316146850586
2011-12-21,38.74338912963867
2011-12-22,38.8852653503418
2011-12-23,38.75832748413086
2011-12-27,38.49694061279297
2011-12-28,37.75761032104492
2011-12-29,38.123558044433594
2011-12-30,37.80243682861328
2012-01-03,38.26544189453125
2012-01-04,38.175838470458984
2012-01-05,38.68364715576172
2012-01-06,38.84046173095703
2012-01-09,39.124237060546875
2012-01-10,39.86357116699219
2012-01-11,39.975589752197266
2012-01-12,40.34151840209961
2012-01-13,39.60219192504883
2012-01-17,39.66193389892578
2012-01-18,40.11001205444336
2012-01-19,40.54313659667969
2012-01-20,40.63276290893555
2012-01-23,40.677574157714844
2012-01-24,41.028560638427734
2012-01-25,41.954593658447266
2012-01-26,41.954593658447266
2012-01-27,42.387718200683594
2012-01-30,41.96951675415039
2012-01-31,42.20101547241211
2012-02-01,42.61174392700195
2012-02-02,43.45561981201172
2012-02-03,44.501121520996094
2012-02-06,44.65796661376953
2012-02-07,44.68781280517578
2012-02-08,44.80732727050781
2012-02-09,45.35246658325195
2012-02-10,45.53916549682617
2012-02-13,46.43531036376953
2012-02-14,46.36809539794922
2012-02-15,45.1657600402832
2012-02-16,46.29340362548828
2012-02-17,46.42036819458008
2012-02-21,46.22621154785156
2012-02-22,45.850746154785156
2012-02-23,46.03847885131836
2012-02-24,45.60295104980469
2012-02-27,45.85826110839844
2012-02-28,46.03097915649414
2012-02-29,45.903324127197266
2012-03-01,45.95588302612305
2012-03-02,45.30259323120117
2012-03-05,45.280059814453125
2012-03-06,43.9509391784668
2012-03-07,44.35643768310547
2012-03-08,45.212467193603516
2012-03-09,45.3927001953125
2012-03-12,45.37016677856445
2012-03-13,46.03097915649414
2012-03-14,46.02346420288086
2012-03-15,46.6917724609375
2012-03-16,46.18866729736328
2012-03-19,45.805686950683594
2012-03-20,45.38520050048828
2012-03-21,45.4227294921875
2012-03-22,45.235008239746094
2012-03-23,45.49031066894531
2012-03-26,46.40642547607422
2012-03-27,46.38389205932617
2012-03-28,45.790687561035156
2012-03-29,45.85826110839844
2012-03-30,45.78316879272461
2012-04-02,46.03847885131836
2012-04-03,45.52035903930664
2012-04-04,45.26503372192383
2012-04-05,44.837013244628906
2012-04-09,44.44654846191406
2012-04-10,43.29014205932617
2012-04-11,44.08610534667969
2012-04-12,44.86705780029297
2012-04-13,44.50663757324219
2012-04-16,44.709381103515625
2012-04-17,45.52035903930664
2012-04-18,44.79197311401367
2012-04-19,46.22621536254883
2012-04-20,46.29380798339844
2012-04-23,45.55038070678711
2012-04-24,46.47401809692383
2012-04-25,46.73682403564453
2012-04-26,46.98463439941406
2012-04-27,47.72052001953125
2012-04-30,46.96211242675781
2012-05-01,47.02967834472656
2012-05-02,47.16485595703125
2012-05-03,47.14983367919922
2012-05-04,46.81941223144531
2012-05-07,46.91704559326172
2012-05-08,46.51155471801758
2012-05-09,45.97089767456055
2012-05-10,45.78316879272461
2012-05-11,46.053504943847656
2012-05-14,45.38520050048828
2012-05-15,45.29506301879883
2012-05-16,45.18244171142578
2012-05-17,43.966583251953125
2012-05-18,43.875980377197266
2012-05-21,44.96343231201172
2012-05-22,45.32590866088867
2012-05-23,45.8243293762207
2012-05-24,45.77903747558594
2012-05-25,45.40143966674805
2012-05-29,46.043331146240234
2012-05-30,45.499610900878906
2012-05-31,45.69595718383789
2012-06-01,44.23090744018555
2012-06-04,43.52103042602539
2012-06-05,44.23090744018555
2012-06-06,45.862098693847656
2012-06-07,46.6097297668457
2012-06-08,47.31960678100586
2012-06-11,46.32276153564453
2012-06-12,47.606571197509766
2012-06-13,46.949562072753906
2012-06-14,47.130794525146484
2012-06-15,47.71985626220703
2012-06-18,48.0596809387207
2012-06-19,48.51278305053711
2012-06-20,47.848236083984375
2012-06-21,46.78342819213867
2012-06-22,46.89668655395508
2012-06-25,45.52228546142578
2012-06-26,45.310813903808594
2012-06-27,45.30327224731445
2012-06-28,44.89547348022461
2012-06-29,47.009952545166016
2012-07-02,46.768310546875
2012-07-03,47.22141647338867
2012-07-05,47.2138671875
2012-07-06,46.56442642211914
2012-07-09,46.6550407409668
2012-07-10,45.854557037353516
2012-07-11,45.38633346557617
2012-07-12,45.28062057495117
2012-07-13,46.22459030151367
2012-07-16,45.62044143676758
2012-07-17,45.235294342041016
2012-07-18,46.32276153564453
2012-07-19,50.77832794189453
2012-07-20,51.087947845458984
2012-07-23,50.74810791015625
2012-07-24,50.521568298339844
2012-07-25,51.10304260253906
2012-07-26,52.243370056152344
2012-07-27,53.0136604309082
2012-07-30,52.0621223449707
2012-07-31,51.18612289428711
2012-08-01,50.174190521240234
2012-08-02,49.77394485473633
2012-08-03,50.936912536621094
2012-08-06,50.936912536621094
2012-08-07,51.465545654296875
2012-08-08,51.67698287963867
2012-08-09,51.54106140136719
2012-08-10,51.835567474365234
2012-08-13,51.82047653198242
2012-08-14,51.76005172729492
2012-08-15,51.4428825378418
2012-08-16,53.02153778076172
2012-08-17,53.36307144165039
2012-08-20,53.059486389160156
2012-08-21,53.142974853515625
2012-08-22,53.416194915771484
2012-08-23,52.95323944091797
2012-08-24,53.09745407104492
2012-08-27,52.80143737792969
2012-08-28,52.71794891357422
2012-08-29,52.77867126464844
2012-08-30,52.66481399536133
2012-08-31,52.68758010864258
2012-09-04,53.142974853515625
2012-09-05,53.09745407104492
2012-09-06,55.3895263671875
2012-09-07,55.57927703857422
2012-09-10,55.04039764404297
2012-09-11,54.80513000488281
2012-09-12,54.96449661254883
2012-09-13,55.123878479003906
2012-09-14,55.731048583984375
2012-09-17,55.02520751953125
2012-09-18,55.366764068603516
2012-09-19,55.33638000488281
2012-09-20,54.873409271240234
2012-09-21,54.63054656982422
2012-09-24,54.273841857910156
2012-09-25,54.06132888793945
2012-09-26,53.40102005004883
2012-09-27,54.05372619628906
2012-09-28,54.54706954956055
2012-10-01,54.26624298095703
2012-10-02,54.531890869140625
2012-10-03,54.364906311035156
2012-10-04,54.94173049926758
2012-10-05,55.23014450073242
2012-10-08,55.252906799316406
2012-10-09,54.28901290893555
2012-10-10,54.334537506103516
2012-10-11,54.52428436279297
2012-10-12,54.0992546081543
2012-10-15,55.146663665771484
2012-10-16,55.89044189453125
2012-10-17,56.35341262817383
2012-10-18,58.41779327392578
2012-10-19,57.56776428222656
2012-10-22,57.11235809326172
2012-10-23,57.2641716003418
2012-10-24,57.69677734375
2012-10-25,57.9624137878418
2012-10-26,58.068668365478516
2012-10-31,58.69102096557617
2012-11-01,60.087528228759766
2012-11-02,59.76878356933594
2012-11-05,60.26968765258789
2012-11-06,60.61122512817383
2012-11-07,58.82004165649414
2012-11-08,58.47092056274414
2012-11-09,58.569610595703125
2012-11-12,58.584781646728516
2012-11-13,58.06108856201172
2012-11-14,56.505191802978516
2012-11-15,56.56623077392578
2012-11-16,57.03158187866211
2012-11-19,58.58784103393555
2012-11-20,59.32018280029297
2012-11-21,59.27440643310547
2012-11-23,59.37355422973633
2012-11-26,59.663455963134766
2012-11-27,59.26677322387695
2012-11-28,59.93046188354492
2012-11-29,61.05185317993164
2012-11-30,60.60177993774414
2012-12-03,60.22032928466797
2012-12-04,59.999114990234375
2012-12-05,59.76264572143555
2012-12-06,59.907554626464844
2012-12-07,59.549034118652344
2012-12-10,60.81538391113281
2012-12-11,60.50259780883789
2012-12-12,61.02898406982422
2012-12-13,60.26612091064453
2012-12-14,59.41934585571289
2012-12-17,60.35002517700195
2012-12-18,60.8687629699707
2012-12-19,60.16694641113281
2012-12-20,60.36531066894531
2012-12-21,59.67106246948242
2012-12-24,59.96858596801758
2012-12-26,59.472747802734375
2012-12-27,59.61006546020508
2012-12-28,58.999755859375
2012-12-31,60.25849533081055
2013-01-02,61.6850471496582
2013-01-03,61.47140884399414
2013-01-04,61.0060920715332
2013-01-07,60.76198959350586
2013-01-08,60.418663024902344
2013-01-09,60.777217864990234
2013-01-10,60.647525787353516
2013-01-11,60.72383117675781
2013-01-14,60.81538391113281
2013-01-15,61.29598617553711
2013-01-16,61.28071594238281
2013-01-17,61.70793533325195
2013-01-18,61.82236862182617
2013-01-22,62.02832794189453
2013-01-23,61.95966720581055
2013-01-24,62.24953079223633
2013-01-25,62.341102600097656
2013-01-28,61.70793533325195
2013-01-29,62.943756103515625
2013-01-30,62.272438049316406
2013-01-31,61.80707931518555
2013-02-01,62.61573028564453
2013-02-04,61.700294494628906
2013-02-05,61.63928985595703
2013-02-06,61.776580810546875
2013-02-07,58.92346954345703
2013-02-08,60.37291717529297
2013-02-11,59.800758361816406
2013-02-12,60.10591125488281
2013-02-13,60.29664611816406
2013-02-14,60.39579391479492
2013-02-15,60.594154357910156
2013-02-19,61.01371383666992
2013-02-20,60.22032928466797
2013-02-21,59.449832916259766
2013-02-22,60.12115478515625
2013-02-25,58.78616714477539
2013-02-26,59.62947463989258
2013-02-27,60.894432067871094
2013-02-28,61.538414001464844
2013-03-01,61.07075881958008
2013-03-04,61.06309509277344
2013-03-05,61.7913818359375
2013-03-06,62.73435974121094
2013-03-07,62.23604965209961
2013-03-08,62.84172439575195
2013-03-11,63.11769104003906
2013-03-12,62.67304992675781
2013-03-13,61.94473648071289
2013-03-14,62.374046325683594
2013-03-15,62.27436828613281
2013-03-18,62.23604965209961
2013-03-19,62.404720306396484
2013-03-20,62.73435974121094
2013-03-21,62.28205108642578
2013-03-22,62.55038833618164
2013-03-25,62.70372009277344
2013-03-26,63.29402160644531
2013-03-27,62.627037048339844
2013-03-28,63.40135192871094
2013-04-01,62.76504898071289
2013-04-02,62.68071746826172
2013-04-03,62.144046783447266
2013-04-04,62.887691497802734
2013-04-05,62.55803680419922
2013-04-08,63.232669830322266
2013-04-09,63.70800018310547
2013-04-10,64.91931915283203
2013-04-11,65.3563003540039
2013-04-12,65.06497955322266
2013-04-15,62.6040153503418
2013-04-16,63.36301803588867
2013-04-17,63.25569534301758
2013-04-18,62.00607681274414
2013-04-19,62.22840118408203
2013-04-22,62.84172439575195
2013-04-23,63.11769104003906
2013-04-24,64.68933868408203
2013-04-25,65.23363494873047
2013-04-26,64.78895568847656
2013-04-29,65.27193450927734
2013-04-30,66.08464050292969
2013-05-01,64.6739730834961
2013-05-02,65.6476058959961
2013-05-03,66.88957977294922
2013-05-06,66.92025756835938
2013-05-07,67.93987274169922
2013-05-08,68.44585418701172
2013-05-09,68.25421142578125
2013-05-10,68.49185943603516
2013-05-13,68.31550598144531
2013-05-14,70.14012145996094
2013-05-15,71.23644256591797
2013-05-16,69.92778778076172
2013-05-17,70.56674194335938
2013-05-20,70.62830352783203
2013-05-21,71.03628540039062
2013-05-22,69.86620330810547
2013-05-23,69.55061340332031
2013-05-24,69.45820617675781
2013-05-28,70.37428283691406
2013-05-29,69.86620330810547
2013-05-30,70.41275024414062
2013-05-31,70.1202392578125
2013-06-03,70.6205825805664
2013-06-04,70.5205307006836
2013-06-05,69.56602478027344
2013-06-06,69.84310913085938
2013-06-07,70.68218994140625
2013-06-10,70.64366912841797
2013-06-11,69.51981353759766
2013-06-12,68.63455200195312
2013-06-13,69.9585952758789
2013-06-14,70.08943939208984
2013-06-17,70.72066497802734
2013-06-18,70.98238372802734
2013-06-19,70.18953704833984
2013-06-20,68.51908874511719
2013-06-21,67.79547119140625
2013-06-24,66.40985870361328
2013-06-25,67.58761596679688
2013-06-26,68.43438720703125
2013-06-27,69.21190643310547
2013-06-28,68.80389404296875
2013-07-01,70.18183135986328
2013-07-02,69.66606903076172
2013-07-03,69.75845336914062
2013-07-05,70.87461853027344
2013-07-08,70.48973846435547
2013-07-09,71.09017944335938
2013-07-10,70.60521697998047
2013-07-11,71.90614318847656
2013-07-12,71.79068756103516
2013-07-15,72.89149475097656
2013-07-16,71.81378173828125
2013-07-17,71.67521667480469
2013-07-18,73.13011932373047
2013-07-19,73.4688491821289
2013-07-22,73.491943359375
2013-07-23,73.13782501220703
2013-07-24,73.0993423461914
2013-07-25,72.87609100341797
2013-07-26,72.4295883178711
2013-07-29,72.79911804199219
2013-07-30,73.03007507324219
2013-07-31,73.0146484375
2013-08-01,73.86139678955078
2013-08-02,73.74595642089844
2013-08-05,73.86913299560547
2013-08-06,73.53811645507812
2013-08-07,73.52269744873047
2013-08-08,73.89991760253906
2013-08-09,74.26170349121094
2013-08-12,75.20857238769531
2013-08-13,75.85518646240234
2013-08-14,75.23164367675781
2013-08-15,74.06158447265625
2013-08-16,75.73971557617188
2013-08-19,73.87681579589844
2013-08-20,74.08466339111328
2013-08-21,73.50501251220703
2013-08-22,74.0691909790039
2013-08-23,73.93779754638672
2013-08-26,73.55915069580078
2013-08-27,72.77852630615234
2013-08-28,72.77083587646484
2013-08-29,73.273193359375
2013-08-30,72.3380126953125
2013-09-03,72.22212982177734
2013-09-04,73.3041000366211
2013-09-05,74.25467681884766
2013-09-06,74.10783386230469
2013-09-09,74.93479919433594
2013-09-10,75.74627685546875
2013-09-11,76.47274780273438
2013-09-12,76.10951232910156
2013-09-13,76.91329193115234
2013-09-16,76.96736145019531
