Date,FICO
2010-09-29,24.465961456298828
2010-09-30,24.40658187866211
2010-10-01,24.525352478027344
2010-10-04,23.85233497619629
2010-10-05,24.693603515625
2010-10-06,24.22843360900879
2010-10-07,24.198741912841797
2010-10-08,24.416484832763672
2010-10-11,23.9315185546875
2010-10-12,24.307613372802734
2010-10-13,24.58473014831543
2010-10-14,24.654014587402344
2010-10-15,24.5649356842041
2010-10-18,24.129453659057617
2010-10-19,23.42675018310547
2010-10-20,23.88202476501465
2010-10-21,24.000791549682617
2010-10-22,24.505552291870117
2010-10-25,24.27791976928711
2010-10-26,24.198741912841797
2010-10-27,23.64449691772461
2010-10-28,23.693979263305664
2010-10-29,23.792953491210938
2010-11-01,23.51583480834961
2010-11-02,24.188840866088867
2010-11-03,24.376888275146484
2010-11-04,25.178571701049805
2010-11-05,25.218154907226562
2010-11-08,24.921241760253906
2010-11-09,24.60453224182129
2010-11-10,24.218534469604492
2010-11-11,23.990903854370117
2010-11-12,23.67418670654297
2010-11-15,23.70388412475586
2010-11-16,23.060556411743164
2010-11-17,23.278295516967773
2010-11-18,23.595014572143555
2010-11-19,23.525728225708008
2010-11-22,23.486135482788086
2010-11-23,23.278295516967773
2010-11-24,23.70388412475586
2010-11-26,23.476238250732422
2010-11-29,23.357473373413086
2010-11-30,23.110044479370117
2010-12-01,23.862876892089844
2010-12-02,24.199674606323242
2010-12-03,24.249202728271484
2010-12-06,24.249202728271484
2010-12-07,23.92231559753418
2010-12-08,23.892595291137695
2010-12-09,24.08080291748047
2010-12-10,24.36807632446289
2010-12-13,23.803443908691406
2010-12-14,23.803443908691406
2010-12-15,23.763818740844727
2010-12-16,23.77372169494629
2010-12-17,23.77372169494629
2010-12-20,23.41712188720703
2010-12-21,23.337873458862305
2010-12-22,23.42702293395996
2010-12-23,23.199201583862305
2010-12-27,23.625144958496094
2010-12-28,23.28835105895996
2010-12-29,23.734106063842773
2010-12-30,23.57561492919922
2010-12-31,23.149669647216797
2011-01-03,23.337873458862305
2011-01-04,22.812870025634766
2011-01-05,22.822776794433594
2011-01-06,22.902023315429688
2011-01-07,22.30768394470215
2011-01-10,22.495885848999023
2011-01-11,22.50579071044922
2011-01-12,22.86240577697754
2011-01-13,22.941646575927734
2011-01-14,23.318063735961914
2011-01-18,23.85297203063965
2011-01-19,23.30816078186035
2011-01-20,23.327970504760742
2011-01-21,23.09023094177246
2011-01-24,23.42702293395996
2011-01-25,23.793537139892578
2011-01-26,24.536466598510742
2011-01-27,25.74496078491211
2011-01-28,25.408172607421875
2011-01-31,25.140718460083008
2011-02-01,25.6260929107666
2011-02-02,25.536941528320312
2011-02-03,24.922792434692383
2011-02-04,24.972314834594727
2011-02-07,25.36855125427246
2011-02-08,25.566661834716797
2011-02-09,25.348737716674805
2011-02-10,24.932697296142578
2011-02-11,25.398265838623047
2011-02-14,25.30904769897461
2011-02-15,25.219820022583008
2011-02-16,25.130598068237305
2011-02-17,27.876628875732422
2011-02-18,28.104642868041992
2011-02-22,27.50983238220215
2011-02-23,26.73658561706543
2011-02-24,27.17276954650879
2011-02-25,28.154205322265625
2011-02-28,27.70810317993164
2011-03-01,27.06372833251953
2011-03-02,27.678354263305664
2011-03-03,28.13437843322754
2011-03-04,27.6287899017334
2011-03-07,27.40078353881836
2011-03-08,27.88654136657715
2011-03-09,27.718013763427734
2011-03-10,27.162858963012695
2011-03-11,27.490007400512695
2011-03-14,27.727928161621094
2011-03-15,27.93610954284668
2011-03-16,27.658531188964844
2011-03-17,27.618877410888672
2011-03-18,28.719268798828125
2011-03-21,30.196374893188477
2011-03-22,29.799837112426758
2011-03-23,29.988195419311523
2011-03-24,30.226112365722656
2011-03-25,30.354991912841797
2011-03-28,30.731706619262695
2011-03-29,30.721792221069336
2011-03-30,31.019187927246094
2011-03-31,31.33642578125
2011-04-01,31.029109954833984
2011-04-04,31.138153076171875
2011-04-05,30.93988800048828
2011-04-06,30.731706619262695
2011-04-07,30.47394561767578
2011-04-08,30.077417373657227
2011-04-11,29.680877685546875
2011-04-12,29.433042526245117
2011-04-13,29.740360260009766
2011-04-14,29.56191635131836
2011-04-15,29.750272750854492
2011-04-18,28.907629013061523
2011-04-19,28.64987564086914
2011-04-20,29.423126220703125
2011-04-21,29.433042526245117
2011-04-25,29.08607292175293
2011-04-26,29.19511604309082
2011-04-27,29.472694396972656
2011-04-28,29.48261070251465
2011-04-29,29.62139320373535
2011-05-02,28.96710968017578
2011-05-03,28.8977108001709
2011-05-04,28.84815216064453
2011-05-05,28.35247039794922
2011-05-06,28.253339767456055
2011-05-09,28.907629013061523
2011-05-10,29.552000045776367
2011-05-11,28.957197189331055
2011-05-12,29.026586532592773
2011-05-13,28.70935821533203
2011-05-16,28.392127990722656
2011-05-17,28.362388610839844
2011-05-18,28.64987564086914
2011-05-19,28.639965057373047
2011-05-20,28.481348037719727
2011-05-23,28.511110305786133
2011-05-24,28.163894653320312
2011-05-25,28.570632934570312
2011-05-26,28.74919891357422
2011-05-27,28.759117126464844
2011-05-31,29.017047882080078
2011-06-01,28.144058227539062
2011-06-02,28.501190185546875
2011-06-03,27.945650100708008
2011-06-06,28.044851303100586
2011-06-07,28.372220993041992
2011-06-08,28.034934997558594
2011-06-09,28.372220993041992
2011-06-10,28.044851303100586
2011-06-13,28.134143829345703
2011-06-14,28.58055305480957
2011-06-15,28.034934997558594
2011-06-16,28.124217987060547
2011-06-17,28.421825408935547
2011-06-20,28.729352951049805
2011-06-21,29.463470458984375
2011-06-22,29.29482078552246
2011-06-23,29.017047882080078
2011-06-24,28.74919891357422
2011-06-27,29.056732177734375
2011-06-28,29.741233825683594
2011-06-29,29.751155853271484
2011-06-30,29.95948600769043
2011-07-01,30.24717140197754
2011-07-05,29.93964195251465
2011-07-06,30.24717140197754
2011-07-07,30.643985748291016
2011-07-08,30.286863327026367
2011-07-11,29.751155853271484
2011-07-12,29.761079788208008
2011-07-13,30.078529357910156
2011-07-14,29.820598602294922
2011-07-15,29.810678482055664
2011-07-18,29.483306884765625
2011-07-19,29.90987777709961
2011-07-20,30.019004821777344
2011-07-21,30.088449478149414
2011-07-22,29.9197998046875
2011-07-25,29.67179298400879
2011-07-26,29.304744720458984
2011-07-27,28.729352951049805
2011-07-28,29.126174926757812
2011-07-29,29.5130672454834
2011-08-01,29.632112503051758
2011-08-02,28.798803329467773
2011-08-03,29.14600944519043
2011-08-04,27.777006149291992
2011-08-05,26.368310928344727
2011-08-08,24.205673217773438
2011-08-09,25.842529296875
2011-08-10,24.61241340637207
2011-08-11,25.257232666015625
2011-08-12,25.495323181152344
2011-08-15,26.13022232055664
2011-08-16,26.1004638671875
2011-08-17,26.527036666870117
2011-08-18,25.02906608581543
2011-08-19,24.294958114624023
2011-08-22,24.37432098388672
2011-08-23,25.445720672607422
2011-08-24,25.872295379638672
2011-08-25,25.197710037231445
2011-08-26,25.435802459716797
2011-08-29,26.06078338623047
2011-08-30,25.594524383544922
2011-08-31,25.346515655517578
2011-09-01,24.761211395263672
2011-09-02,23.660058975219727
2011-09-06,23.63029670715332
2011-09-07,24.871379852294922
2011-09-08,23.789154052734375
2011-09-09,22.746639251708984
2011-09-12,23.3820743560791
2011-09-13,24.25580596923828
2011-09-14,24.643022537231445
2011-09-15,24.72245216369629
2011-09-16,24.325300216674805
2011-09-19,23.42179298400879
2011-09-20,23.13385581970215
2011-09-21,22.1409912109375
2011-09-22,21.03890609741211
2011-09-23,21.515483856201172
2011-09-26,22.1409912109375
2011-09-27,22.86578369140625
2011-09-28,21.98213005065918
2011-09-29,22.538137435913086
2011-09-30,21.674339294433594
2011-10-03,20.115543365478516
2011-10-04,21.436052322387695
2011-10-05,22.71685218811035
2011-10-06,23.42179298400879
2011-10-07,22.935279846191406
2011-10-10,24.04730224609375
2011-10-11,24.434520721435547
2011-10-12,25.139453887939453
2011-10-13,24.841594696044922
2011-10-14,25.685535430908203
2011-10-17,24.871379852294922
2011-10-18,25.80467414855957
2011-10-19,25.238740921020508
2011-10-20,25.77489471435547
2011-10-21,26.003253936767578
2011-10-24,26.906763076782227
2011-10-25,26.410329818725586
2011-10-26,27.015979766845703
2011-10-27,28.743576049804688
2011-10-28,28.177631378173828
2011-10-31,27.15498161315918
2011-11-01,25.73518180847168
2011-11-02,26.986194610595703
2011-11-03,33.747650146484375
2011-11-04,33.737701416015625
2011-11-07,33.48948669433594
2011-11-08,34.78022003173828
2011-11-09,33.28098678588867
2011-11-10,34.42279052734375
2011-11-11,34.78022003173828
2011-11-14,33.836997985839844
2011-11-15,34.889427185058594
2011-11-16,33.737701416015625
2011-11-17,33.32069396972656
2011-11-18,34.11499786376953
2011-11-21,33.42991256713867
2011-11-22,33.59870910644531
2011-11-23,32.92355728149414
2011-11-25,32.566123962402344
2011-11-28,34.03556442260742
2011-11-29,33.876708984375
2011-11-30,36.11065673828125
2011-12-01,35.67380905151367
2011-12-02,36.358882904052734
2011-12-05,37.0439567565918
2011-12-06,36.23972702026367
2011-12-07,36.99430847167969
2011-12-08,36.120601654052734
2011-12-09,37.64961242675781
2011-12-12,36.71582794189453
2011-12-13,35.75224304199219
2011-12-14,35.52375411987305
2011-12-15,35.881370544433594
2011-12-16,36.13965606689453
2011-12-19,34.99724578857422
2011-12-20,36.91450500488281
2011-12-21,36.15951156616211
2011-12-22,36.10984802246094
2011-12-23,36.22905731201172
2011-12-27,36.5568733215332
2011-12-28,35.7422981262207
2011-12-29,36.41779708862305
2011-12-30,35.60322189331055
2012-01-03,36.368141174316406
2012-01-04,35.25554275512695
2012-01-05,36.040313720703125
2012-01-06,35.732364654541016
2012-01-09,35.652889251708984
2012-01-10,36.48733901977539
2012-01-11,36.81515884399414
2012-01-12,36.78535842895508
2012-01-13,37.00390625
2012-01-17,35.662818908691406
2012-01-18,36.6661491394043
2012-01-19,37.52047348022461
2012-01-20,37.85822296142578
2012-01-23,37.55027389526367
2012-01-24,38.38472366333008
2012-01-25,38.95096206665039
2012-01-26,38.970829010009766
2012-01-27,35.77210235595703
2012-01-30,36.25886535644531
2012-01-31,36.000579833984375
2012-02-01,37.828433990478516
2012-02-02,37.49067306518555
2012-02-03,38.742347717285156
2012-02-06,38.27545166015625
2012-02-07,38.85160827636719
2012-02-08,38.22578048706055
2012-02-09,38.72247314453125
2012-02-10,38.30525207519531
2012-02-13,38.98075866699219
2012-02-14,38.96089172363281
2012-02-15,38.72247314453125
2012-02-16,39.875404357910156
2012-02-17,39.92510223388672
2012-02-21,39.785953521728516
2012-02-22,40.074180603027344
2012-02-23,40.4816780090332
2012-02-24,40.28291320800781
2012-02-27,39.95491409301758
2012-02-28,40.28291320800781
2012-02-29,40.23320770263672
2012-03-01,40.52145004272461
2012-03-02,39.50766372680664
2012-03-05,39.99467849731445
2012-03-06,39.43809127807617
2012-03-07,39.785953521728516
2012-03-08,41.018394470214844
2012-03-09,41.644554138183594
2012-03-12,41.72406768798828
2012-03-13,42.73783874511719
2012-03-14,42.29058074951172
2012-03-15,42.88692855834961
2012-03-16,42.72792053222656
2012-03-19,42.58876419067383
2012-03-20,42.54901123046875
2012-03-21,42.61857604980469
2012-03-22,42.71797180175781
2012-03-23,43.12546157836914
2012-03-26,43.77149963378906
2012-03-27,43.33418655395508
2012-03-28,42.67821502685547
2012-03-29,43.09565734863281
2012-03-30,43.63235855102539
2012-04-02,44.069679260253906
2012-04-03,42.78754425048828
2012-04-04,42.19119644165039
2012-04-05,42.05205154418945
2012-04-09,41.65449142456055
2012-04-10,40.730159759521484
2012-04-11,42.05205154418945
2012-04-12,42.18125915527344
2012-04-13,41.763824462890625
2012-04-16,41.9029655456543
2012-04-17,42.58876419067383
2012-04-18,42.13156509399414
2012-04-19,41.3563232421875
2012-04-20,42.161380767822266
2012-04-23,41.48552703857422
2012-04-24,41.415950775146484
2012-04-25,42.78754425048828
2012-04-26,43.045955657958984
2012-04-27,44.04979705810547
2012-04-30,42.63845443725586
2012-05-01,42.608642578125
2012-05-02,42.93662643432617
2012-05-03,42.00235366821289
2012-05-04,41.256927490234375
2012-05-07,41.316558837890625
2012-05-08,41.57498550415039
2012-05-09,41.17741012573242
2012-05-10,41.28680419921875
2012-05-11,41.237083435058594
2012-05-14,40.80949783325195
2012-05-15,40.71004867553711
2012-05-16,40.51118469238281
2012-05-17,39.745513916015625
2012-05-18,39.695777893066406
2012-05-21,40.93876266479492
2012-05-22,40.85922622680664
2012-05-23,41.10781478881836
2012-05-24,41.00837707519531
2012-05-25,40.80949783325195
2012-05-29,40.57084655761719
2012-05-30,39.984153747558594
2012-05-31,40.431644439697266
2012-06-01,38.3135986328125
2012-06-04,38.29370880126953
2012-06-05,38.7908935546875
2012-06-06,39.785282135009766
2012-06-07,39.95433044433594
2012-06-08,40.471412658691406
2012-06-11,40.59074401855469
2012-06-12,41.13763427734375
2012-06-13,41.058101654052734
2012-06-14,40.76972961425781
2012-06-15,40.82938003540039
2012-06-18,41.12770080566406
2012-06-19,42.16185760498047
2012-06-20,42.20163345336914
2012-06-21,40.839332580566406
2012-06-22,41.445899963378906
2012-06-25,40.023929595947266
2012-06-26,40.38191604614258
2012-06-27,41.22713851928711
2012-06-28,40.96859359741211
2012-06-29,42.04253005981445
2012-07-02,43.16618347167969
2012-07-03,43.98157501220703
2012-07-05,43.75287628173828
2012-07-06,43.285499572753906
2012-07-09,43.42472457885742
2012-07-10,43.017024993896484
2012-07-11,43.593772888183594
2012-07-12,43.05680465698242
2012-07-13,44.0412483215332
2012-07-16,43.64348602294922
2012-07-17,43.961692810058594
2012-07-18,43.792640686035156
2012-07-19,43.80259323120117
2012-07-20,43.345176696777344
2012-07-23,42.599388122558594
2012-07-24,42.947418212890625
2012-07-25,43.62359619140625
2012-07-26,38.96989440917969
2012-07-27,42.947418212890625
2012-07-30,42.8579216003418
2012-07-31,43.04685974121094
2012-08-01,42.54966354370117
2012-08-02,43.07669448852539
2012-08-03,43.772762298583984
2012-08-06,43.83242416381836
2012-08-07,43.86225509643555
2012-08-08,44.12078857421875
2012-08-09,44.10090255737305
2012-08-10,44.16056823730469
2012-08-13,44.05118942260742
2012-08-14,43.19601058959961
2012-08-15,43.71308898925781
2012-08-16,44.10090255737305
2012-08-17,45.42342758178711
2012-08-20,44.42905807495117
2012-08-21,44.61798095703125
2012-08-22,43.80259323120117
2012-08-23,43.73298645019531
2012-08-24,43.29545593261719
2012-08-27,43.215904235839844
2012-08-28,44.00146484375
2012-08-29,43.19601058959961
2012-08-30,42.06242752075195
2012-08-31,42.47011184692383
2012-09-04,44.16056823730469
2012-09-05,43.7628173828125
2012-09-06,44.9466667175293
2012-09-07,44.52883529663086
2012-09-10,44.598472595214844
2012-09-11,44.757652282714844
2012-09-12,45.03620147705078
2012-09-13,44.9267692565918
2012-09-14,45.344600677490234
2012-09-17,44.867095947265625
2012-09-18,44.847198486328125
2012-09-19,44.71784973144531
2012-09-20,44.9466667175293
2012-09-21,45.71269226074219
2012-09-24,45.59330368041992
2012-09-25,44.618370056152344
2012-09-26,44.339820861816406
2012-09-27,44.419410705566406
2012-09-28,44.03142547607422
2012-10-01,43.21564865112305
2012-10-02,43.57378387451172
2012-10-03,44.27017593383789
2012-10-04,45.23518371582031
2012-10-05,44.42934799194336
2012-10-08,44.32986831665039
2012-10-09,43.384788513183594
2012-10-10,43.60365295410156
2012-10-11,43.782711029052734
2012-10-12,43.98167419433594
2012-10-15,44.479095458984375
2012-10-16,44.459197998046875
2012-10-17,44.72780990600586
2012-10-18,44.469154357910156
2012-10-19,43.4842529296875
2012-10-22,44.30997848510742
2012-10-23,44.09111022949219
2012-10-24,44.18064498901367
2012-10-25,45.09590148925781
2012-10-26,45.59330368041992
2012-10-31,46.35933303833008
2012-11-01,47.612823486328125
2012-11-02,43.24549865722656
2012-11-05,43.504154205322266
2012-11-06,42.80777359008789
2012-11-07,41.524436950683594
2012-11-08,41.65376663208008
2012-11-09,41.972103118896484
2012-11-12,41.78309631347656
2012-11-13,41.75324630737305
2012-11-14,41.17623519897461
2012-11-15,40.410221099853516
2012-11-16,40.97727966308594
2012-11-19,41.564231872558594
2012-11-20,41.69356155395508
2012-11-21,42.58891296386719
2012-11-23,42.5192756652832
2012-11-26,42.60881805419922
2012-11-27,42.09149169921875
2012-11-28,41.83283615112305
2012-11-29,42.91720199584961
2012-11-30,42.5988655090332
2012-12-03,42.20073699951172
2012-12-04,43.03679275512695
2012-12-05,42.42964172363281
2012-12-06,42.051448822021484
2012-12-07,41.96186065673828
2012-12-10,41.513980865478516
2012-12-11,42.26044845581055
2012-12-12,41.922054290771484
2012-12-13,41.69313430786133
2012-12-14,41.45426559448242
2012-12-17,41.80261993408203
2012-12-18,41.98176956176758
2012-12-19,41.75284957885742
2012-12-20,42.04148483276367
2012-12-21,41.82252502441406
2012-12-24,41.563743591308594
2012-12-26,41.32487487792969
2012-12-27,41.513980865478516
2012-12-28,41.20543670654297
2012-12-31,41.83246994018555
2013-01-02,43.16617965698242
2013-01-03,42.88749694824219
2013-01-04,43.10646057128906
2013-01-07,42.778011322021484
2013-01-08,42.82777786254883
2013-01-09,43.56429672241211
2013-01-10,43.783267974853516
2013-01-11,43.90270233154297
2013-01-14,43.643924713134766
2013-01-15,43.83302307128906
2013-01-16,43.6240234375
2013-01-17,44.300811767578125
2013-01-18,44.28091812133789
2013-01-22,44.52973556518555
2013-01-23,44.340633392333984
2013-01-24,44.649173736572266
2013-01-25,44.300811767578125
2013-01-28,44.649173736572266
2013-01-29,44.171424865722656
2013-01-30,44.23114776611328
2013-01-31,44.85818862915039
2013-02-01,45.0572509765625
2013-02-04,44.44016647338867
2013-02-05,44.8880615234375
2013-02-06,45.0373420715332
2013-02-07,45.04729461669922
2013-02-08,45.34588623046875
2013-02-11,45.674339294433594
2013-02-12,44.758663177490234
2013-02-13,44.81837463378906
2013-02-14,44.758663177490234
2013-02-15,44.84823989868164
2013-02-19,44.8880615234375
2013-02-20,44.350582122802734
2013-02-21,43.165645599365234
2013-02-22,43.91245651245117
2013-02-25,43.165645599365234
2013-02-26,43.275177001953125
2013-02-27,44.0518684387207
2013-02-28,44.15143966674805
2013-03-01,43.832794189453125
2013-03-04,44.012027740478516
2013-03-05,45.09739303588867
2013-03-06,45.47577667236328
2013-03-07,45.34633255004883
2013-03-08,45.6550178527832
2013-03-11,45.216880798339844
2013-03-12,44.99781799316406
2013-03-13,45.226844787597656
2013-03-14,45.77450180053711
2013-03-15,45.704803466796875
2013-03-18,45.465816497802734
2013-03-19,45.505653381347656
2013-03-20,45.83424758911133
2013-03-21,45.28658676147461
2013-03-22,45.2567253112793
2013-03-25,45.03765106201172
2013-03-26,45.15713882446289
2013-03-27,45.69483947753906
2013-03-28,45.49569320678711
2013-04-01,44.26096725463867
2013-04-02,43.85271453857422
2013-04-03,43.51415252685547
2013-04-04,42.62794876098633
2013-04-05,41.69194030761719
2013-04-08,42.04045104980469
2013-04-09,41.44300842285156
2013-04-10,42.8868408203125
2013-04-11,43.11585998535156
2013-04-12,42.38896560668945
2013-04-15,41.602317810058594
2013-04-16,43.006324768066406
2013-04-17,42.50844955444336
2013-04-18,42.48854064941406
2013-04-19,42.827091217041016
2013-04-22,43.14572525024414
2013-04-23,43.8128776550293
2013-04-24,43.8128776550293
2013-04-25,44.09169006347656
2013-04-26,43.99211120605469
2013-04-29,44.91815948486328
2013-04-30,46.38191223144531
2013-05-01,45.35628890991211
2013-05-02,46.09314727783203
2013-05-03,47.278079986572266
2013-05-06,47.69629669189453
2013-05-07,47.98505783081055
2013-05-08,48.114505767822266
2013-05-09,47.96514892578125
2013-05-10,48.542686462402344
2013-05-13,48.26387023925781
2013-05-14,49.10029983520508
2013-05-15,49.61808395385742
2013-05-16,49.956642150878906
2013-05-17,50.54413604736328
2013-05-20,49.58821487426758
2013-05-21,49.79732131958008
2013-05-22,49.080387115478516
2013-05-23,49.0206184387207
2013-05-24,48.930965423583984
2013-05-28,49.578468322753906
2013-05-29,49.508731842041016
2013-05-30,49.747806549072266
2013-05-31,48.891117095947266
2013-06-03,48.85126876831055
2013-06-04,48.891117095947266
2013-06-05,47.83519744873047
2013-06-06,48.203765869140625
2013-06-07,48.60223388671875
2013-06-10,48.5922737121582
2013-06-11,47.53635025024414
2013-06-12,46.93865203857422
2013-06-13,47.58616256713867
2013-06-14,46.98845672607422
2013-06-17,46.908775329589844
2013-06-18,47.15781784057617
2013-06-19,46.390785217285156
2013-06-20,45.29500961303711
2013-06-21,44.80690002441406
2013-06-24,44.388511657714844
2013-06-25,44.33870315551758
2013-06-26,44.68735885620117
2013-06-27,46.091941833496094
2013-06-28,45.653629302978516
2013-07-01,46.510311126708984
2013-07-02,46.63982391357422
2013-07-03,47.317203521728516
2013-07-05,48.034423828125
2013-07-08,47.9049186706543
2013-07-09,47.95473098754883
2013-07-10,47.94478225708008
2013-07-11,48.14400863647461
2013-07-12,48.32330322265625
2013-07-15,49.29954528808594
2013-07-16,49.309513092041016
2013-07-17,49.439002990722656
2013-07-18,50.23591995239258
2013-07-19,50.17615509033203
2013-07-22,50.44511413574219
2013-07-23,50.22595977783203
2013-07-24,49.96696090698242
2013-07-25,50.97307586669922
2013-07-26,50.245887756347656
2013-07-29,49.598388671875
2013-07-30,49.937076568603516
2013-07-31,49.767730712890625
2013-08-01,51.71022415161133
2013-08-02,51.520957946777344
2013-08-05,51.97918701171875
2013-08-06,51.570770263671875
2013-08-07,51.520957946777344
2013-08-08,51.68034362792969
2013-08-09,51.670372009277344
2013-08-12,52.24815368652344
2013-08-13,52.58684158325195
2013-08-14,52.28799819946289
2013-08-15,51.64049530029297
2013-08-16,51.600650787353516
2013-08-19,51.072689056396484
2013-08-20,51.61061096191406
2013-08-21,51.600650787353516
2013-08-22,52.387603759765625
2013-08-23,52.19834518432617
2013-08-26,52.4473876953125
2013-08-27,50.97307586669922
2013-08-28,50.65430450439453
2013-08-29,50.79377365112305
2013-08-30,49.887271881103516
2013-09-03,49.14015579223633
2013-09-04,50.026737213134766
2013-09-05,50.126380920410156
2013-09-06,50.126380920410156
2013-09-09,51.12294006347656
2013-09-10,52.37858581542969
2013-09-11,53.27547073364258
2013-09-12,52.22909927368164
2013-09-13,52.24903106689453
2013-09-16,52.35865783691406
2013-09-17,53.245582580566406
