Date,UNH
2010-11-05,29.38863182067871
2010-11-08,29.595935821533203
2010-11-09,29.48430061340332
2010-11-10,29.627811431884766
2010-11-11,29.874982833862305
2010-11-12,29.237136840820312
2010-11-15,28.280366897583008
2010-11-16,27.913612365722656
2010-11-17,28.168752670288086
2010-11-18,28.40795135498047
2010-11-19,28.702945709228516
2010-11-22,29.069719314575195
2010-11-23,28.742816925048828
2010-11-24,28.846467971801758
2010-11-26,28.607267379760742
2010-11-29,29.1733455657959
2010-11-30,29.11754608154297
2010-12-01,30.034446716308594
2010-12-02,30.33741569519043
2010-12-03,30.253429412841797
2010-12-06,29.82946014404297
2010-12-07,29.413494110107422
2010-12-08,29.469480514526367
2010-12-09,29.31751251220703
2010-12-10,29.33350372314453
2010-12-13,29.517488479614258
2010-12-14,29.197505950927734
2010-12-15,28.357585906982422
2010-12-16,28.485578536987305
2010-12-17,28.037612915039062
2010-12-20,28.1416072845459
2010-12-21,28.261606216430664
2010-12-22,28.66956329345703
2010-12-23,28.613567352294922
2010-12-27,28.42957878112793
2010-12-28,28.57356071472168
2010-12-29,28.725547790527344
2010-12-30,28.749549865722656
2010-12-31,28.885540008544922
2011-01-03,29.70146369934082
2011-01-04,29.97344970703125
2011-01-05,30.069446563720703
2011-01-06,30.693382263183594
2011-01-07,30.75737953186035
2011-01-10,30.75737953186035
2011-01-11,31.261341094970703
2011-01-12,31.085357666015625
2011-01-13,31.67729377746582
2011-01-14,32.61322784423828
2011-01-18,32.70122146606445
2011-01-19,32.44523239135742
2011-01-20,32.24525833129883
2011-01-21,32.325260162353516
2011-01-24,31.845291137695312
2011-01-25,32.493228912353516
2011-01-26,32.197261810302734
2011-01-27,33.82911682128906
2011-01-28,32.74120330810547
2011-01-31,32.83721160888672
2011-02-01,33.65313720703125
2011-02-02,33.5571403503418
2011-02-03,34.42906951904297
2011-02-04,33.989097595214844
2011-02-07,33.44516372680664
2011-02-08,33.573158264160156
2011-02-09,33.65313720703125
2011-02-10,33.941104888916016
2011-02-11,33.90110778808594
2011-02-14,33.965110778808594
2011-02-15,33.62114715576172
2011-02-16,33.997108459472656
2011-02-17,34.06910705566406
2011-02-18,34.269081115722656
2011-02-22,34.365074157714844
2011-02-23,34.325069427490234
2011-02-24,34.19709014892578
2011-02-25,34.01310729980469
2011-02-28,34.06110763549805
2011-03-01,33.957115173339844
2011-03-02,34.84504699707031
2011-03-03,35.93204879760742
2011-03-04,35.6593017578125
2011-03-07,34.94532012939453
2011-03-08,35.16191482543945
2011-03-09,35.69140625
2011-03-10,35.12983703613281
2011-03-11,34.9693717956543
2011-03-14,34.62442398071289
2011-03-15,34.327606201171875
2011-03-16,33.58151626586914
2011-03-17,33.910438537597656
2011-03-18,34.1751708984375
2011-03-21,34.64849090576172
2011-03-22,34.2874870300293
2011-03-23,34.295509338378906
2011-03-24,35.137847900390625
2011-03-25,35.097747802734375
2011-03-28,35.19401168823242
2011-03-29,35.68336486816406
2011-03-30,36.421417236328125
2011-03-31,36.26097869873047
2011-04-01,36.58989715576172
2011-04-04,36.58186340332031
2011-04-05,36.172733306884766
2011-04-06,36.068443298339844
2011-04-07,35.64326095581055
2011-04-08,35.603145599365234
2011-04-11,35.55500793457031
2011-04-12,35.948116302490234
2011-04-13,35.56303787231445
2011-04-14,35.95612335205078
2011-04-15,36.08449935913086
2011-04-18,34.93730163574219
2011-04-19,35.266204833984375
2011-04-20,35.49082946777344
2011-04-21,38.35480499267578
2011-04-25,38.274593353271484
2011-04-26,37.985782623291016
2011-04-27,38.675716400146484
2011-04-28,39.38969421386719
2011-04-29,39.493980407714844
2011-05-02,40.01543045043945
2011-05-03,39.85498809814453
2011-05-04,39.75872039794922
2011-05-05,39.77475357055664
2011-05-06,40.20796585083008
2011-05-09,40.48876190185547
2011-05-10,40.520835876464844
2011-05-11,40.12774658203125
2011-05-12,40.17588806152344
2011-05-13,40.07158279418945
2011-05-16,40.248085021972656
2011-05-17,40.10368347167969
2011-05-18,40.6010627746582
2011-05-19,40.55292510986328
2011-05-20,39.903114318847656
2011-05-23,39.437828063964844
2011-05-24,38.475128173828125
2011-05-25,38.4029426574707
2011-05-26,38.26655960083008
2011-05-27,38.7479133605957
2011-05-31,39.26935958862305
2011-06-01,38.78801345825195
2011-06-02,39.62233352661133
2011-06-03,39.31889724731445
2011-06-06,38.755462646484375
2011-06-07,38.61058044433594
2011-06-08,38.79571533203125
2011-06-09,40.72744369506836
2011-06-10,39.7696418762207
2011-06-13,39.52815628051758
2011-06-14,39.92255783081055
2011-06-15,39.721336364746094
2011-06-16,39.970848083496094
2011-06-17,40.21232986450195
2011-06-20,41.2667236328125
2011-06-21,42.031375885009766
2011-06-22,41.67721939086914
2011-06-23,41.17013168334961
2011-06-24,40.61476135253906
2011-06-27,41.07355880737305
2011-06-28,41.66917419433594
2011-06-29,41.484046936035156
2011-06-30,41.51625442504883
2011-07-01,42.763832092285156
2011-07-05,42.538448333740234
2011-07-06,42.763832092285156
2011-07-07,42.361392974853516
2011-07-08,41.918697357177734
2011-07-11,41.0011100769043
2011-07-12,41.37942123413086
2011-07-13,41.63697052001953
2011-07-14,42.071624755859375
2011-07-15,41.83015823364258
2011-07-18,41.814064025878906
2011-07-19,41.41161346435547
2011-07-20,41.459903717041016
2011-07-21,41.97504425048828
2011-07-22,42.457950592041016
2011-07-25,41.5565071105957
2011-07-26,41.258663177490234
2011-07-27,40.15597915649414
2011-07-28,40.18013381958008
2011-07-29,39.94670867919922
2011-08-01,38.650840759277344
2011-08-02,37.81376266479492
2011-08-03,37.97473907470703
2011-08-04,36.27641296386719
2011-08-05,36.67080307006836
2011-08-08,33.749053955078125
2011-08-09,36.00274658203125
2011-08-10,33.684654235839844
2011-08-11,35.35883331298828
2011-08-12,36.06713104248047
2011-08-15,36.9766731262207
2011-08-16,36.62249755859375
2011-08-17,36.64664840698242
2011-08-18,35.32664489746094
2011-08-19,34.86784744262695
2011-08-22,35.10126876831055
2011-08-23,36.115413665771484
2011-08-24,36.952518463134766
2011-08-25,36.292503356933594
2011-08-26,36.79957580566406
2011-08-29,37.63666915893555
2011-08-30,38.05521774291992
2011-08-31,38.24839401245117
2011-09-01,37.97473907470703
2011-09-02,36.93524932861328
2011-09-06,36.91909408569336
2011-09-07,38.130592346191406
2011-09-08,38.12252426147461
2011-09-09,36.76563262939453
2011-09-12,37.363304138183594
2011-09-13,38.760597229003906
2011-09-14,39.31789779663086
2011-09-15,40.820186614990234
2011-09-16,40.99787521362305
2011-09-19,40.34365463256836
2011-09-20,40.24673843383789
2011-09-21,38.77674865722656
2011-09-22,38.033687591552734
2011-09-23,38.44559860229492
2011-09-26,39.422889709472656
2011-09-27,39.939815521240234
2011-09-28,38.47792434692383
2011-09-29,37.62177658081055
2011-09-30,37.250244140625
2011-10-03,34.6656494140625
2011-10-04,34.552581787109375
2011-10-05,35.90140914916992
2011-10-06,36.29717254638672
2011-10-07,36.256797790527344
2011-10-10,37.573307037353516
2011-10-11,37.67023468017578
2011-10-12,37.460227966308594
2011-10-13,37.581382751464844
2011-10-14,38.13869094848633
2011-10-17,37.63792419433594
2011-10-18,36.620243072509766
2011-10-19,37.51677703857422
2011-10-20,37.86407470703125
2011-10-21,38.70405578613281
2011-10-24,39.60057067871094
2011-10-25,39.38250732421875
2011-10-26,39.38250732421875
2011-10-27,39.72173309326172
2011-10-28,39.455204010009766
2011-10-31,38.760597229003906
2011-11-01,37.33101272583008
2011-11-02,37.44407653808594
2011-11-03,37.29869842529297
2011-11-04,36.81409454345703
2011-11-07,36.48294448852539
2011-11-08,37.27446746826172
2011-11-09,36.78178024291992
2011-11-10,37.25831604003906
2011-11-11,38.06599807739258
2011-11-14,37.91253662109375
2011-11-15,37.597537994384766
2011-11-16,36.27294921875
2011-11-17,35.957942962646484
2011-11-18,35.982177734375
2011-11-21,35.89333724975586
2011-11-22,35.87718200683594
2011-11-23,35.182579040527344
2011-11-25,35.27142333984375
2011-11-28,36.3698616027832
2011-11-29,37.05640411376953
2011-11-30,39.39059829711914
2011-12-01,39.18867492675781
2011-12-02,38.95444869995117
2011-12-05,39.11894989013672
2011-12-06,39.135162353515625
2011-12-07,39.986106872558594
2011-12-08,39.029808044433594
2011-12-09,39.63764190673828
2011-12-12,39.06222915649414
2011-12-13,38.843406677246094
2011-12-14,38.705650329589844
2011-12-15,39.32156753540039
2011-12-16,39.71055221557617
2011-12-19,39.68625259399414
2011-12-20,40.37510299682617
2011-12-21,40.512882232666016
2011-12-22,41.112579345703125
2011-12-23,41.61507034301758
2011-12-27,41.61507034301758
2011-12-28,41.09638595581055
2011-12-29,41.4772834777832
2011-12-30,41.07208251953125
2012-01-03,41.728511810302734
2012-01-04,42.33633041381836
2012-01-05,42.61997604370117
2012-01-06,42.77395248413086
2012-01-09,42.7253303527832
2012-01-10,42.64429473876953
2012-01-11,42.960350036621094
2012-01-12,42.846885681152344
2012-01-13,42.7091178894043
2012-01-17,43.414180755615234
2012-01-18,43.71403884887695
2012-01-19,42.401153564453125
2012-01-20,42.36065673828125
2012-01-23,42.49031066894531
2012-01-24,41.598838806152344
2012-01-25,41.79334259033203
2012-01-26,40.80462646484375
2012-01-27,41.347625732421875
2012-01-30,41.38813018798828
2012-01-31,41.97162628173828
2012-02-01,43.16295623779297
2012-02-02,42.579463958740234
2012-02-03,41.5826301574707
2012-02-06,41.566429138183594
2012-02-07,42.16613006591797
2012-02-08,42.25527572631836
2012-02-09,43.00086975097656
2012-02-10,43.21158218383789
2012-02-13,43.6411018371582
2012-02-14,44.135459899902344
2012-02-15,44.26513671875
2012-02-16,44.402896881103516
2012-02-17,44.31376266479492
2012-02-21,44.83241653442383
2012-02-22,44.718963623046875
2012-02-23,44.52445983886719
2012-02-24,45.099849700927734
2012-02-27,45.164695739746094
2012-02-28,45.25383758544922
2012-02-29,45.180912017822266
2012-03-01,45.508453369140625
2012-03-02,45.38652801513672
2012-03-05,44.73631286621094
2012-03-06,44.26487350463867
2012-03-07,44.20798110961914
2012-03-08,45.1995849609375
2012-03-09,45.3377685546875
2012-03-12,44.720035552978516
2012-03-13,44.97201156616211
2012-03-14,45.3377685546875
2012-03-15,45.28086853027344
2012-03-16,45.18333435058594
2012-03-19,45.62225341796875
2012-03-20,44.52497100830078
2012-03-21,43.86660385131836
2012-03-22,43.79345703125
2012-03-23,43.61465072631836
2012-03-26,44.785057067871094
2012-03-27,45.053287506103516
2012-03-28,45.061424255371094
2012-03-29,47.23158645629883
2012-03-30,47.906192779541016
2012-04-02,48.05250930786133
2012-04-03,48.280086517333984
2012-04-04,48.00374984741211
2012-04-05,47.963111877441406
2012-04-09,47.25597381591797
2012-04-10,46.784542083740234
2012-04-11,47.15843963623047
2012-04-12,47.51605987548828
2012-04-13,47.18281173706055
2012-04-16,46.621978759765625
2012-04-17,47.22346496582031
2012-04-18,46.58946990966797
2012-04-19,47.719261169433594
2012-04-20,48.3695068359375
2012-04-23,48.10939407348633
2012-04-24,47.72739028930664
2012-04-25,47.84931564331055
2012-04-26,47.44291687011719
2012-04-27,47.069034576416016
2012-04-30,45.63848876953125
2012-05-01,46.43503952026367
2012-05-02,46.05302429199219
2012-05-03,45.28900909423828
2012-05-04,44.47620391845703
2012-05-07,44.90699768066406
2012-05-08,45.37028503417969
2012-05-09,44.88260269165039
2012-05-10,44.93949508666992
2012-05-11,44.8663444519043
2012-05-14,44.833839416503906
2012-05-15,44.655029296875
2012-05-16,44.62250518798828
2012-05-17,44.60625457763672
2012-05-18,43.88287353515625
2012-05-21,45.15082931518555
2012-05-22,45.28900909423828
2012-05-23,44.99639129638672
2012-05-24,45.695404052734375
2012-05-25,45.6141242980957
2012-05-29,45.63848876953125
2012-05-30,45.65475845336914
2012-05-31,45.32964324951172
2012-06-01,44.73631286621094
2012-06-04,44.630638122558594
2012-06-05,45.54911422729492
2012-06-06,46.898345947265625
2012-06-07,46.69513702392578
2012-06-08,47.14217758178711
2012-06-11,46.7032585144043
2012-06-12,47.01211929321289
2012-06-13,47.3245849609375
2012-06-14,48.33616256713867
2012-06-15,48.050655364990234
2012-06-18,48.474857330322266
2012-06-19,49.16013717651367
2012-06-20,48.62171936035156
2012-06-21,47.59378433227539
2012-06-22,48.189327239990234
2012-06-25,47.06352233886719
2012-06-26,47.96906661987305
2012-06-27,48.36880874633789
2012-06-28,48.62171936035156
2012-06-29,47.72431564331055
2012-07-02,45.89693069458008
2012-07-03,44.7711181640625
2012-07-05,45.529823303222656
2012-07-06,45.537986755371094
2012-07-09,45.75824737548828
2012-07-10,45.44009780883789
2012-07-11,45.71746826171875
2012-07-12,44.518226623535156
2012-07-13,45.03217697143555
2012-07-16,44.999549865722656
2012-07-17,45.60324478149414
2012-07-18,45.970340728759766
2012-07-19,44.860870361328125
2012-07-20,45.2035026550293
2012-07-23,44.46928787231445
2012-07-24,44.78744888305664
2012-07-25,42.81320571899414
2012-07-26,42.42979049682617
2012-07-27,43.514793395996094
2012-07-30,43.44952392578125
2012-07-31,41.67924499511719
2012-08-01,41.77715301513672
2012-08-02,41.687400817871094
2012-08-03,42.10344696044922
2012-08-06,41.6058235168457
2012-08-07,42.86215591430664
2012-08-08,43.01716232299805
2012-08-09,42.43794631958008
2012-08-10,42.340049743652344
2012-08-13,42.340049743652344
2012-08-14,42.39714431762695
2012-08-15,43.09056091308594
2012-08-16,43.555580139160156
2012-08-17,43.343502044677734
2012-08-20,43.40058135986328
2012-08-21,43.5800666809082
2012-08-22,44.028743743896484
2012-08-23,43.987953186035156
2012-08-24,44.18375778198242
2012-08-27,44.55086135864258
2012-08-28,44.32244110107422
2012-08-29,44.57533645629883
2012-08-30,44.61613845825195
2012-08-31,44.29796600341797
2012-09-04,44.51005935668945
2012-09-05,44.281639099121094
2012-09-06,44.77928924560547
2012-09-07,44.7711181640625
2012-09-10,43.841121673583984
2012-09-11,43.07426834106445
2012-09-12,43.265098571777344
2012-09-13,44.14154815673828
2012-09-14,44.43644332885742
2012-09-17,44.62483215332031
2012-09-18,45.157257080078125
2012-09-19,45.009803771972656
2012-09-20,45.001617431640625
2012-09-21,46.01729965209961
2012-09-24,45.85348892211914
2012-09-25,46.0336799621582
2012-09-26,45.68967056274414
2012-09-27,46.06645202636719
2012-09-28,45.3865966796875
2012-10-01,46.246665954589844
2012-10-02,46.525150299072266
2012-10-03,46.57430648803711
2012-10-04,47.483489990234375
2012-10-05,46.79545593261719
2012-10-08,47.18043899536133
2012-10-09,47.073951721191406
2012-10-10,46.77908706665039
2012-10-11,47.22958755493164
2012-10-12,46.74631118774414
2012-10-15,47.09033966064453
2012-10-16,46.59067916870117
2012-10-17,45.861671447753906
2012-10-18,45.87804412841797
2012-10-19,45.59136199951172
2012-10-22,46.31217575073242
2012-10-23,46.01729965209961
2012-10-24,45.80434036254883
2012-10-25,46.0418701171875
2012-10-26,45.68967056274414
2012-10-31,45.8698616027832
2012-11-01,46.64802551269531
2012-11-02,45.91081619262695
2012-11-05,45.28010940551758
2012-11-06,46.18931579589844
2012-11-07,44.44462966918945
2012-11-08,43.772953033447266
2012-11-09,43.33064651489258
2012-11-12,42.75726318359375
2012-11-13,42.74907302856445
2012-11-14,41.97911071777344
2012-11-15,41.97911071777344
2012-11-16,42.51154327392578
2012-11-19,43.33884048461914
2012-11-20,43.527225494384766
2012-11-21,43.8466682434082
2012-11-23,44.16612243652344
2012-11-26,43.8466682434082
2012-11-27,43.07672119140625
2012-11-28,43.20777130126953
2012-11-29,44.52653503417969
2012-11-30,44.551109313964844
2012-12-03,44.14154815673828
2012-12-04,43.85487747192383
2012-12-05,44.10060501098633
2012-12-06,43.944969177246094
2012-12-07,44.30104064941406
2012-12-10,44.5642204284668
2012-12-11,45.03296661376953
2012-12-12,45.435935974121094
2012-12-13,44.72046661376953
2012-12-14,44.44907760620117
2012-12-17,44.704017639160156
2012-12-18,45.18921661376953
2012-12-19,44.81092834472656
2012-12-20,45.608619689941406
2012-12-21,45.25501251220703
2012-12-24,45.10697555541992
2012-12-26,44.5888786315918
2012-12-27,44.76979064941406
2012-12-28,44.29283905029297
2012-12-31,44.605342864990234
2013-01-02,44.85204315185547
2013-01-03,42.75501251220703
2013-01-04,42.83724594116211
2013-01-07,42.83724594116211
2013-01-08,42.26982116699219
2013-01-09,43.0675048828125
2013-01-10,43.676055908203125
2013-01-11,43.437557220458984
2013-01-14,43.881649017333984
2013-01-15,44.0954704284668
2013-01-16,44.128360748291016
2013-01-17,44.73691940307617
2013-01-18,44.86848449707031
2013-01-22,46.06913757324219
2013-01-23,45.97869873046875
2013-01-24,46.2336311340332
2013-01-25,46.08561325073242
2013-01-28,45.89645767211914
2013-01-29,46.282962799072266
2013-01-30,46.11848068237305
2013-01-31,45.403045654296875
2013-02-01,45.863563537597656
2013-02-04,45.84711837768555
2013-02-05,47.5082893371582
2013-02-06,47.18756866455078
2013-02-07,46.916202545166016
2013-02-08,47.483619689941406
2013-02-11,46.973758697509766
2013-02-12,46.8832893371582
2013-02-13,47.064212799072266
2013-02-14,46.916202545166016
2013-02-15,47.13823318481445
2013-02-19,46.59546661376953
2013-02-20,45.403045654296875
2013-02-21,45.42771530151367
2013-02-22,44.79447937011719
2013-02-25,43.83230209350586
2013-02-26,43.6267204284668
2013-02-27,44.30104064941406
2013-02-28,43.95566177368164
2013-03-01,44.01323699951172
2013-03-04,43.84876251220703
2013-03-05,43.99677276611328
2013-03-06,44.087242126464844
2013-03-07,44.243499755859375
2013-03-08,44.2517204284668
2013-03-11,44.58065414428711
2013-03-12,45.09053421020508
2013-03-13,44.97660827636719
2013-03-14,45.182987213134766
2013-03-15,45.182987213134766
2013-03-18,45.40589141845703
2013-03-19,45.546241760253906
2013-03-20,45.30681610107422
2013-03-21,45.4554328918457
2013-03-22,44.9600830078125
2013-03-25,45.290321350097656
2013-03-26,45.942508697509766
2013-03-27,46.74329376220703
2013-03-28,47.23038864135742
2013-04-01,48.683380126953125
2013-04-02,50.97016143798828
2013-04-03,50.91240310668945
2013-04-04,51.20960235595703
2013-04-05,51.26738739013672
2013-04-08,51.09401321411133
2013-04-09,51.33341979980469
2013-04-10,51.5233154296875
2013-04-11,51.99386978149414
2013-04-12,52.0351676940918
2013-04-15,50.84634780883789
2013-04-16,51.85353088378906
2013-04-17,51.20960235595703
2013-04-18,49.27777862548828
2013-04-19,49.566741943359375
2013-04-22,48.88975524902344
2013-04-23,48.32840347290039
2013-04-24,48.53478240966797
2013-04-25,48.98882293701172
2013-04-26,49.104400634765625
2013-04-29,49.54195785522461
2013-04-30,49.47590255737305
2013-05-01,49.30255889892578
2013-05-02,49.104400634765625
2013-05-03,48.64208984375
2013-05-06,49.698814392089844
2013-05-07,49.94649887084961
2013-05-08,51.60586929321289
2013-05-09,51.193092346191406
2013-05-10,51.936092376708984
2013-05-13,51.50679397583008
2013-05-14,50.96192932128906
2013-05-15,50.862857818603516
2013-05-16,51.300418853759766
2013-05-17,51.87830352783203
2013-05-20,51.64714431762695
2013-05-21,51.90306854248047
2013-05-22,51.415977478027344
2013-05-23,51.48202896118164
2013-05-24,51.23436737060547
2013-05-28,52.29108428955078
2013-05-29,52.299339294433594
2013-05-30,53.380828857421875
2013-05-31,51.70493698120117
2013-06-03,51.84526824951172
2013-06-04,51.48202896118164
2013-06-05,50.97844696044922
2013-06-06,51.1187744140625
2013-06-07,51.655391693115234
2013-06-10,52.5717658996582
2013-06-11,52.778167724609375
2013-06-12,52.69562911987305
2013-06-13,53.19313049316406
2013-06-14,52.902896881103516
2013-06-17,53.37555694580078
2013-06-18,54.461814880371094
2013-06-19,54.1135368347168
2013-06-20,52.902896881103516
2013-06-21,52.98583221435547
2013-06-24,53.607723236083984
2013-06-25,52.84486770629883
2013-06-26,53.71552276611328
2013-06-27,54.80177307128906
2013-06-28,54.29595947265625
2013-07-01,54.42033386230469
2013-07-02,54.12183380126953
2013-07-03,54.3457145690918
2013-07-05,54.868099212646484
2013-07-08,56.020687103271484
2013-07-09,56.36065673828125
2013-07-10,56.128482818603516
2013-07-11,56.68405532836914
2013-07-12,56.38554763793945
2013-07-15,56.07046127319336
2013-07-16,55.48171615600586
2013-07-17,54.91786575317383
2013-07-18,58.499996185302734
2013-07-19,59.24628829956055
2013-07-22,59.85160446166992
2013-07-23,60.27450942993164
2013-07-24,60.14179992675781
2013-07-25,60.21643829345703
2013-07-26,59.876468658447266
2013-07-29,60.357425689697266
2013-07-30,59.926212310791016
2013-07-31,60.40715789794922
2013-08-01,60.664207458496094
2013-08-02,59.91791534423828
2013-08-05,60.813453674316406
2013-08-06,60.73054885864258
2013-08-07,60.465213775634766
2013-08-08,60.6807746887207
2013-08-09,60.473480224609375
2013-08-12,60.02571105957031
2013-08-13,60.821773529052734
2013-08-14,60.10865020751953
2013-08-15,59.20482635498047
2013-08-16,59.229679107666016
2013-08-19,59.46187210083008
2013-08-20,60.0837516784668
2013-08-21,59.577972412109375
2013-08-22,59.677459716796875
2013-08-23,60.150108337402344
2013-08-26,60.01743698120117
2013-08-27,59.304298400878906
2013-08-28,59.320899963378906
2013-08-29,60.06718826293945
2013-08-30,59.48676300048828
2013-09-03,60.16670608520508
2013-09-04,60.821773529052734
2013-09-05,61.3939208984375
2013-09-06,61.41050720214844
2013-09-09,61.56806182861328
2013-09-10,61.88311767578125
2013-09-11,62.57395553588867
2013-09-12,62.20774841308594
2013-09-13,61.99132537841797
2013-09-16,62.524017333984375
