Date,HUM
2010-09-29,44.303871154785156
2010-09-30,44.39223861694336
2010-10-01,44.2950439453125
2010-10-04,43.55281448364258
2010-10-05,44.62196731567383
2010-10-06,43.817901611328125
2010-10-07,44.082984924316406
2010-10-08,44.93122863769531
2010-10-11,45.32002258300781
2010-10-12,46.124114990234375
2010-10-13,47.537864685058594
2010-10-14,47.988521575927734
2010-10-15,48.45683670043945
2010-10-18,48.978145599365234
2010-10-19,47.82061004638672
2010-10-20,49.4641227722168
2010-10-21,49.72037124633789
2010-10-22,50.33889389038086
2010-10-25,50.771854400634766
2010-10-26,50.550968170166016
2010-10-27,50.692317962646484
2010-10-28,51.10762405395508
2010-10-29,51.50524139404297
2010-11-01,51.8498649597168
2010-11-02,53.581722259521484
2010-11-03,52.63625717163086
2010-11-04,52.36234664916992
2010-11-05,52.6274299621582
2010-11-08,52.680442810058594
2010-11-09,52.2386360168457
2010-11-10,52.70695495605469
2010-11-11,52.98970413208008
2010-11-12,52.309322357177734
2010-11-15,51.73499298095703
2010-11-16,50.86022186279297
2010-11-17,51.293190002441406
2010-11-18,50.1975212097168
2010-11-19,49.5083122253418
2010-11-22,51.54941177368164
2010-11-23,50.2681999206543
2010-11-24,50.33889389038086
2010-11-26,50.179847717285156
2010-11-29,49.835243225097656
2010-11-30,49.51713943481445
2010-12-01,50.444915771484375
2010-12-02,50.78068923950195
2010-12-03,50.400733947753906
2010-12-06,49.84408187866211
2010-12-07,49.579002380371094
2010-12-08,49.86174011230469
2010-12-09,49.552494049072266
2010-12-10,49.93244171142578
2010-12-13,49.958927154541016
2010-12-14,49.5083122253418
2010-12-15,48.227073669433594
2010-12-16,48.63352966308594
2010-12-17,48.91629409790039
2010-12-20,48.45683670043945
2010-12-21,48.42146682739258
2010-12-22,49.34925842285156
2010-12-23,48.978145599365234
2010-12-27,48.63352966308594
2010-12-28,48.42146682739258
2010-12-29,48.306602478027344
2010-12-30,48.235931396484375
2010-12-31,48.36846160888672
2011-01-03,48.68655014038086
2011-01-04,48.8632698059082
2011-01-05,48.63352966308594
2011-01-06,50.418418884277344
2011-01-07,50.21519470214844
2011-01-10,49.31391906738281
2011-01-11,50.64814376831055
2011-01-12,50.30354309082031
2011-01-13,50.683509826660156
2011-01-14,52.441856384277344
2011-01-18,52.38886642456055
2011-01-19,51.56711959838867
2011-01-20,51.07229232788086
2011-01-21,51.257835388183594
2011-01-24,51.07229232788086
2011-01-25,51.24016571044922
2011-01-26,51.779151916503906
2011-01-27,53.086910247802734
2011-01-28,51.40806579589844
2011-01-31,51.22249221801758
2011-02-01,52.60975646972656
2011-02-02,52.08843231201172
2011-02-03,54.085365295410156
2011-02-04,53.49336624145508
2011-02-07,51.90287780761719
2011-02-08,51.52293395996094
2011-02-09,51.752662658691406
2011-02-10,51.76150894165039
2011-02-11,51.52293395996094
2011-02-14,51.88520812988281
2011-02-15,52.5390625
2011-02-16,53.502193450927734
2011-02-17,54.58903503417969
2011-02-18,54.28860855102539
2011-02-22,56.50645065307617
2011-02-23,55.59633255004883
2011-02-24,55.41961669921875
2011-02-25,55.31357955932617
2011-02-28,57.443077087402344
2011-03-01,55.896751403808594
2011-03-02,55.94092559814453
2011-03-03,56.85105895996094
2011-03-04,57.04542922973633
2011-03-07,55.70237350463867
2011-03-08,55.82607650756836
2011-03-09,57.12495803833008
2011-03-10,56.36507034301758
2011-03-11,56.94824981689453
2011-03-14,56.12649154663086
2011-03-15,56.559471130371094
2011-03-16,55.5698127746582
2011-03-17,56.65666961669922
2011-03-18,57.35469055175781
2011-03-21,57.64628982543945
2011-03-22,57.24867248535156
2011-03-23,58.13227081298828
2011-03-24,58.58291244506836
2011-03-25,58.388519287109375
2011-03-28,58.40617752075195
2011-03-29,58.971710205078125
2011-03-30,60.76540756225586
2011-03-31,61.79922866821289
2011-04-01,61.84341049194336
2011-04-04,62.718204498291016
2011-04-05,62.188045501708984
2011-04-06,61.52530288696289
2011-04-07,61.70204544067383
2011-04-08,61.96711349487305
2011-04-11,61.27789306640625
2011-04-12,62.36471176147461
2011-04-13,62.47960662841797
2011-04-14,62.90372085571289
2011-04-15,62.54145431518555
2011-04-18,61.51647186279297
2011-04-19,62.33821105957031
2011-04-20,63.08928680419922
2011-04-21,63.919891357421875
2011-04-25,64.2203140258789
2011-04-26,67.76356506347656
2011-04-27,66.99483489990234
2011-04-28,68.34671783447266
2011-04-29,67.2599105834961
2011-05-02,67.5780029296875
2011-05-03,66.64140319824219
2011-05-04,66.49999237060547
2011-05-05,66.4823226928711
2011-05-06,67.99330139160156
2011-05-09,68.11701202392578
2011-05-10,69.08014678955078
2011-05-11,69.36287689208984
2011-05-12,69.36287689208984
2011-05-13,69.2126693725586
2011-05-16,69.39820098876953
2011-05-17,68.62063598632812
2011-05-18,70.73243713378906
2011-05-19,70.19346618652344
2011-05-20,70.50270080566406
2011-05-23,70.0167465209961
2011-05-24,68.92107391357422
2011-05-25,68.49696350097656
2011-05-26,70.0521011352539
2011-05-27,70.15811920166016
2011-05-31,71.15658569335938
2011-06-01,70.6087646484375
2011-06-02,70.6971435546875
2011-06-03,68.938720703125
2011-06-06,68.1346664428711
2011-06-07,68.29368591308594
2011-06-08,68.66484832763672
2011-06-09,70.67948150634766
2011-06-10,69.08897399902344
2011-06-13,69.1154556274414
2011-06-14,70.43202209472656
2011-06-15,69.15963745117188
2011-06-16,69.09782409667969
2011-06-17,68.48811340332031
2011-06-20,70.91803741455078
2011-06-21,72.13739776611328
2011-06-22,72.11968231201172
2011-06-23,71.97833251953125
2011-06-24,71.02406311035156
2011-06-27,71.5011978149414
2011-06-28,73.16748809814453
2011-06-29,72.29891967773438
2011-06-30,71.38597869873047
2011-07-01,73.67272186279297
2011-07-05,73.58409881591797
2011-07-06,74.05384826660156
2011-07-07,72.4495620727539
2011-07-08,71.6341323852539
2011-07-11,70.79214477539062
2011-07-12,71.26190185546875
2011-07-13,71.7050552368164
2011-07-14,71.77595520019531
2011-07-15,71.39482879638672
2011-07-18,71.32393646240234
2011-07-19,70.67689514160156
2011-07-20,70.41983795166016
2011-07-21,70.75667572021484
2011-07-22,70.54396057128906
2011-07-25,70.1096420288086
2011-07-26,70.1096420288086
2011-07-27,66.27179718017578
2011-07-28,66.47563171386719
2011-07-29,66.10337829589844
2011-08-01,64.13567352294922
2011-08-02,64.76496887207031
2011-08-03,64.94227600097656
2011-08-04,62.12370300292969
2011-08-05,62.859371185302734
2011-08-08,58.1883430480957
2011-08-09,63.595027923583984
2011-08-10,61.78689193725586
2011-08-11,65.6690902709961
2011-08-12,65.77540588378906
2011-08-15,65.624755859375
2011-08-16,66.05906677246094
2011-08-17,65.8463363647461
2011-08-18,63.85208511352539
2011-08-19,61.8311882019043
2011-08-22,61.742576599121094
2011-08-23,63.70138931274414
2011-08-24,64.41046142578125
2011-08-25,62.74414825439453
2011-08-26,64.96001434326172
2011-08-29,66.37818145751953
2011-08-30,68.07105255126953
2011-08-31,68.81558990478516
2011-09-01,67.67218780517578
2011-09-02,65.74881744384766
2011-09-06,65.61588287353516
2011-09-07,67.78742218017578
2011-09-08,66.86561584472656
2011-09-09,64.22431182861328
2011-09-12,65.14613342285156
2011-09-13,67.89379119873047
2011-09-14,68.97509765625
2011-09-15,69.3651123046875
2011-09-16,70.37554931640625
2011-09-19,70.23373413085938
2011-09-20,68.13310241699219
2011-09-21,66.47563171386719
2011-09-22,67.60128784179688
2011-09-23,68.31928253173828
2011-09-26,69.69306945800781
2011-09-27,70.38439178466797
2011-09-28,67.86811828613281
2011-09-29,66.747802734375
2011-09-30,64.66725158691406
2011-10-03,61.49299621582031
2011-10-04,60.843902587890625
2011-10-05,61.830867767333984
2011-10-06,62.5777702331543
2011-10-07,62.33768081665039
2011-10-10,64.329345703125
2011-10-11,63.849246978759766
2011-10-12,66.4810791015625
2011-10-13,65.81421661376953
2011-10-14,66.83673095703125
2011-10-17,65.9920883178711
2011-10-18,65.40522003173828
2011-10-19,65.8764877319336
2011-10-20,66.05428314208984
2011-10-21,67.83257293701172
2011-10-24,71.06903839111328
2011-10-25,70.86453247070312
2011-10-26,71.6114273071289
2011-10-27,71.95819091796875
2011-10-28,71.44246673583984
2011-10-31,75.47917938232422
2011-11-01,74.47444915771484
2011-11-02,76.3949966430664
2011-11-03,77.01740264892578
2011-11-04,76.98181915283203
2011-11-07,77.48861694335938
2011-11-08,77.48861694335938
2011-11-09,76.74176788330078
2011-11-10,76.97293853759766
2011-11-11,78.34221649169922
2011-11-14,77.99544525146484
2011-11-15,78.83123779296875
2011-11-16,75.6036605834961
2011-11-17,75.3902816772461
2011-11-18,75.6836929321289
2011-11-21,74.63450622558594
2011-11-22,75.07904052734375
2011-11-23,72.91845703125
2011-11-25,71.9226303100586
2011-11-28,74.8301010131836
2011-11-29,76.00379943847656
2011-11-30,78.84900665283203
2011-12-01,79.16022491455078
2011-12-02,79.2313461303711
2011-12-05,77.23966217041016
2011-12-06,76.96405029296875
2011-12-07,77.19519805908203
2011-12-08,75.9059829711914
2011-12-09,77.22193145751953
2011-12-12,76.9462661743164
2011-12-13,76.46613311767578
2011-12-14,75.16799926757812
2011-12-15,75.21244049072266
2011-12-16,75.35469055175781
2011-12-19,75.28358459472656
2011-12-20,77.02629089355469
2011-12-21,78.18217468261719
2011-12-22,78.48446655273438
2011-12-23,79.6670150756836
2011-12-27,79.87155151367188
2011-12-28,78.13286590576172
2011-12-29,78.68570709228516
2011-12-30,78.11505889892578
2012-01-03,78.75700378417969
2012-01-04,80.1836166381836
2012-01-05,81.74393463134766
2012-01-06,82.25218200683594
2012-01-09,83.14381408691406
2012-01-10,84.08894348144531
2012-01-11,84.27616882324219
2012-01-12,83.71443939208984
2012-01-13,84.44554138183594
2012-01-17,85.14994812011719
2012-01-18,84.27616882324219
2012-01-19,84.6506576538086
2012-01-20,82.16301727294922
2012-01-23,81.8331298828125
2012-01-24,80.97718048095703
2012-01-25,79.84477996826172
2012-01-26,77.66921997070312
2012-01-27,78.69461059570312
2012-01-30,78.63219451904297
2012-01-31,79.37223052978516
2012-02-01,81.71722412109375
2012-02-02,80.49568939208984
2012-02-03,80.35301971435547
2012-02-06,76.01079559326172
2012-02-07,76.8310775756836
2012-02-08,75.9216537475586
2012-02-09,75.93059539794922
2012-02-10,76.44772338867188
2012-02-13,77.47307586669922
2012-02-14,78.99775695800781
2012-02-15,78.0169448852539
2012-02-16,78.27555847167969
2012-02-17,79.00663757324219
2012-02-21,80.3708267211914
2012-02-22,79.4970932006836
2012-02-23,78.2666244506836
2012-02-24,79.35440826416016
2012-02-27,79.04232025146484
2012-02-28,78.97100830078125
2012-02-29,77.66033172607422
2012-03-01,78.2131118774414
2012-03-02,77.78514862060547
2012-03-05,77.99915313720703
2012-03-06,76.42095184326172
2012-03-07,77.07185363769531
2012-03-08,78.28445434570312
2012-03-09,77.62466430664062
2012-03-12,76.91136932373047
2012-03-13,77.5354995727539
2012-03-14,77.8386459350586
2012-03-15,77.5890121459961
2012-03-16,77.25018310546875
2012-03-19,77.72276306152344
2012-03-20,76.091064453125
2012-03-21,76.05542755126953
2012-03-22,76.05542755126953
2012-03-23,76.59930419921875
2012-03-26,78.4538803100586
2012-03-27,78.55191802978516
2012-03-28,79.25835418701172
2012-03-29,81.85139465332031
2012-03-30,82.69190979003906
2012-04-02,82.12859344482422
2012-04-03,81.36852264404297
2012-04-04,81.19866180419922
2012-04-05,81.60994720458984
2012-04-09,79.76801300048828
2012-04-10,78.54296875
2012-04-11,79.87528991699219
2012-04-12,80.34026336669922
2012-04-13,79.23150634765625
2012-04-16,78.20321655273438
2012-04-17,79.00800323486328
2012-04-18,79.07054901123047
2012-04-19,80.25083923339844
2012-04-20,80.47438049316406
2012-04-23,79.79484558105469
2012-04-24,79.43717956542969
2012-04-25,79.33882141113281
2012-04-26,79.73223114013672
2012-04-27,78.52511596679688
2012-04-30,72.14080810546875
2012-05-01,75.4045181274414
2012-05-02,75.07367706298828
2012-05-03,72.77566528320312
2012-05-04,71.73844146728516
2012-05-07,72.62367248535156
2012-05-08,72.77566528320312
2012-05-09,70.7369613647461
2012-05-10,70.99629211425781
2012-05-11,70.03057861328125
2012-05-14,69.53878784179688
2012-05-15,68.8324203491211
2012-05-16,68.00980377197266
2012-05-17,67.6700439453125
2012-05-18,66.6417236328125
2012-05-21,67.73260498046875
2012-05-22,68.69831085205078
2012-05-23,68.823486328125
2012-05-24,69.12750244140625
2012-05-25,69.10066223144531
2012-05-29,69.43152618408203
2012-05-30,68.68933868408203
2012-05-31,68.30486297607422
2012-06-01,67.86674499511719
2012-06-04,68.95760345458984
2012-06-05,69.53878784179688
2012-06-06,70.62968444824219
2012-06-07,68.92185974121094
2012-06-08,71.0052261352539
2012-06-11,70.2273178100586
2012-06-12,70.4061508178711
2012-06-13,70.10212707519531
2012-06-14,70.65652465820312
2012-06-15,70.3703842163086
2012-06-18,70.92477416992188
2012-06-19,71.38075256347656
2012-06-20,71.5238265991211
2012-06-21,70.17369842529297
2012-06-22,71.1572036743164
2012-06-25,70.68333435058594
2012-06-26,70.08426666259766
2012-06-27,71.35818481445312
2012-06-28,71.3761215209961
2012-06-29,69.47418975830078
2012-07-02,69.06150817871094
2012-07-03,69.10638427734375
2012-07-05,68.4245376586914
2012-07-06,68.61295318603516
2012-07-09,68.46041107177734
2012-07-10,68.03876495361328
2012-07-11,66.83659362792969
2012-07-12,66.03816986083984
2012-07-13,67.65303039550781
2012-07-16,66.83659362792969
2012-07-17,65.93948364257812
2012-07-18,65.85874938964844
2012-07-19,65.9574203491211
2012-07-20,66.04714965820312
2012-07-23,64.98853302001953
2012-07-24,64.66554260253906
2012-07-25,62.862308502197266
2012-07-26,61.184654235839844
2012-07-27,63.266021728515625
2012-07-30,63.29291534423828
2012-07-31,55.2635612487793
2012-08-01,57.335941314697266
2012-08-02,56.411903381347656
2012-08-03,56.25041198730469
2012-08-06,56.74384689331055
2012-08-07,58.01776885986328
2012-08-08,60.68225860595703
2012-08-09,59.96454620361328
2012-08-10,60.664337158203125
2012-08-13,60.063262939453125
2012-08-14,59.82999038696289
2012-08-15,60.75404357910156
2012-08-16,60.94243621826172
2012-08-17,60.8258171081543
2012-08-20,61.220542907714844
2012-08-21,61.220542907714844
2012-08-22,61.803688049316406
2012-08-23,62.10869598388672
2012-08-24,62.75465393066406
2012-08-27,62.817440032958984
2012-08-28,62.71875
2012-08-29,63.45442199707031
2012-08-30,61.84855270385742
2012-08-31,62.87125778198242
2012-09-04,62.548309326171875
2012-09-05,63.17631912231445
2012-09-06,64.29771423339844
2012-09-07,64.80014038085938
2012-09-10,62.88920974731445
2012-09-11,62.88920974731445
2012-09-12,61.75884246826172
2012-09-13,62.270198822021484
2012-09-14,63.804283142089844
2012-09-17,63.36468505859375
2012-09-18,62.647003173828125
2012-09-19,62.62904739379883
2012-09-20,62.72774124145508
2012-09-21,63.05071258544922
2012-09-24,63.068641662597656
2012-09-25,63.490325927734375
2012-09-26,62.7338981628418
2012-09-27,63.39125442504883
2012-09-28,63.16613006591797
2012-10-01,64.21964263916016
2012-10-02,65.47126007080078
2012-10-03,66.70489501953125
2012-10-04,67.3982162475586
2012-10-05,66.67786407470703
2012-10-08,66.83096313476562
2012-10-09,67.34419250488281
2012-10-10,67.12811279296875
2012-10-11,67.8304214477539
2012-10-12,67.37123107910156
2012-10-15,67.2901840209961
2012-10-16,67.63235473632812
2012-10-17,67.36221313476562
2012-10-18,68.18160247802734
2012-10-19,67.51528930664062
2012-10-22,68.61382293701172
2012-10-23,67.26315307617188
2012-10-24,67.84844970703125
2012-10-25,68.028564453125
2012-10-26,67.0560531616211
2012-10-31,66.87596130371094
2012-11-01,68.37969970703125
2012-11-02,67.7223892211914
2012-11-05,68.00150299072266
2012-11-06,68.57778930664062
2012-11-07,63.17512512207031
2012-11-08,62.2476806640625
2012-11-09,61.923526763916016
2012-11-12,62.27473831176758
2012-11-13,61.49131393432617
2012-11-14,59.98756790161133
2012-11-15,59.52834701538086
2012-11-16,58.979068756103516
2012-11-19,60.28471755981445
2012-11-20,60.02357482910156
2012-11-21,59.93354034423828
2012-11-23,60.050621032714844
2012-11-26,59.537353515625
2012-11-27,57.97956085205078
2012-11-28,58.654903411865234
2012-11-29,59.186187744140625
2012-11-30,58.89804458618164
2012-12-03,58.582881927490234
2012-12-04,58.654903411865234
2012-12-05,58.582881927490234
2012-12-06,58.69992446899414
2012-12-07,60.01456832885742
2012-12-10,60.329742431640625
2012-12-11,61.05908966064453
2012-12-12,60.86997985839844
2012-12-13,60.212677001953125
2012-12-14,59.52834701538086
2012-12-17,60.14964294433594
2012-12-18,61.52735137939453
2012-12-19,61.05908966064453
2012-12-20,61.43730163574219
2012-12-21,61.581356048583984
2012-12-24,61.3382453918457
2012-12-26,61.59033966064453
2012-12-27,61.46380615234375
2012-12-28,61.020931243896484
2012-12-31,62.03324890136719
2013-01-02,61.86151123046875
2013-01-03,59.88203430175781
2013-01-04,60.98476791381836
2013-01-07,60.81303024291992
2013-01-08,59.665103912353516
2013-01-09,60.478580474853516
2013-01-10,62.58462905883789
2013-01-11,62.873878479003906
2013-01-14,63.488529205322266
2013-01-15,64.69969177246094
2013-01-16,63.95853042602539
2013-01-17,64.63644409179688
2013-01-18,64.53703308105469
2013-01-22,65.01606750488281
2013-01-23,65.60357666015625
2013-01-24,66.76057434082031
2013-01-25,67.72771453857422
2013-01-28,67.57403564453125
2013-01-29,67.35710906982422
2013-01-30,67.22151184082031
2013-01-31,67.21249389648438
2013-02-01,68.10733032226562
2013-02-04,71.27994537353516
2013-02-05,72.87981414794922
2013-02-06,73.43116760253906
2013-02-07,73.68426513671875
2013-02-08,73.53063201904297
2013-02-11,72.47306823730469
2013-02-12,71.5872573852539
2013-02-13,70.58395385742188
2013-02-14,70.3489761352539
2013-02-15,70.4935531616211
2013-02-19,65.99225616455078
2013-02-20,65.62165069580078
2013-02-21,65.6668701171875
2013-02-22,63.82292175292969
2013-02-25,62.96425247192383
2013-02-26,62.33155059814453
2013-02-27,62.55748748779297
2013-02-28,61.69880294799805
2013-03-01,61.355316162109375
2013-03-04,60.42436218261719
2013-03-05,60.957637786865234
2013-03-06,60.559932708740234
2013-03-07,60.91245651245117
2013-03-08,61.490936279296875
2013-03-11,61.762115478515625
2013-03-12,61.9518928527832
2013-03-13,62.22306823730469
2013-03-14,62.57559585571289
2013-03-15,63.081748962402344
2013-03-18,63.596946716308594
2013-03-19,63.515625
2013-03-20,62.774436950683594
2013-03-21,61.78924560546875
2013-03-22,60.65032196044922
2013-03-25,60.288787841796875
2013-03-26,60.52471160888672
2013-03-27,62.35768508911133
2013-03-28,62.71158218383789
2013-04-01,68.07440185546875
2013-04-02,71.78575134277344
2013-04-03,72.42094421386719
2013-04-04,72.2303695678711
2013-04-05,71.02349853515625
2013-04-08,70.47905731201172
2013-04-09,70.80574035644531
2013-04-10,71.53166961669922
2013-04-11,71.52259063720703
2013-04-12,70.37925720214844
2013-04-15,68.90924072265625
2013-04-16,69.19051361083984
2013-04-17,67.64795684814453
2013-04-18,65.52457427978516
2013-04-19,66.28681182861328
2013-04-22,65.6244125366211
2013-04-23,66.13253784179688
2013-04-24,65.42474365234375
2013-04-25,66.28681182861328
2013-04-26,66.68606567382812
2013-04-29,66.35029602050781
2013-04-30,67.24864196777344
2013-05-01,70.37925720214844
2013-05-02,68.3375244140625
2013-05-03,67.08531951904297
2013-05-06,68.5008773803711
2013-05-07,69.76219940185547
2013-05-08,71.44092559814453
2013-05-09,70.83296203613281
2013-05-10,72.67503356933594
2013-05-13,72.38462829589844
2013-05-14,72.13056182861328
2013-05-15,72.13961791992188
2013-05-16,72.00353240966797
2013-05-17,73.00167846679688
2013-05-20,72.24853515625
2013-05-21,72.15775299072266
2013-05-22,71.84015655517578
2013-05-23,72.44815826416016
2013-05-24,71.62242126464844
2013-05-28,73.09243774414062
2013-05-29,73.70040130615234
2013-05-30,75.34281158447266
2013-05-31,73.3011245727539
2013-06-03,73.16500854492188
2013-06-04,72.75668334960938
2013-06-05,71.86740112304688
2013-06-06,72.57518005371094
2013-06-07,73.5188980102539
2013-06-10,74.199462890625
2013-06-11,73.85464477539062
2013-06-12,73.4190902709961
2013-06-13,73.91819763183594
2013-06-14,73.437255859375
2013-06-17,74.62594604492188
2013-06-18,75.86004638671875
2013-06-19,76.36819458007812
2013-06-20,75.88728332519531
2013-06-21,77.04876708984375
2013-06-24,76.76746368408203
2013-06-25,76.59503173828125
2013-06-26,76.61325073242188
2013-06-27,77.53270721435547
2013-06-28,76.81350708007812
2013-07-01,77.55087280273438
2013-07-02,75.49357604980469
2013-07-03,75.60277557373047
2013-07-05,76.1762924194336
2013-07-08,76.71336364746094
2013-07-09,77.54178619384766
2013-07-10,77.31420135498047
2013-07-11,78.4703369140625
2013-07-12,77.86042785644531
2013-07-15,77.46894073486328
2013-07-16,77.52360534667969
2013-07-17,77.7693862915039
2013-07-18,80.41842651367188
2013-07-19,81.09208679199219
2013-07-22,81.92047882080078
2013-07-23,82.46665954589844
2013-07-24,83.35879516601562
2013-07-25,82.25732421875
2013-07-26,81.69291687011719
2013-07-29,82.51219177246094
2013-07-30,81.25593566894531
2013-07-31,83.07659149169922
2013-08-01,83.12211608886719
2013-08-02,81.82942962646484
2013-08-05,83.06746673583984
2013-08-06,83.54997253417969
2013-08-07,83.61370849609375
2013-08-08,85.37974548339844
2013-08-09,85.01557922363281
2013-08-12,84.93365478515625
2013-08-13,84.99740600585938
2013-08-14,84.3692855834961
2013-08-15,83.19493865966797
2013-08-16,83.32235717773438
2013-08-19,83.48625946044922
2013-08-20,83.4680404663086
2013-08-21,83.30415344238281
2013-08-22,85.09754180908203
2013-08-23,85.87130737304688
2013-08-26,85.43433380126953
2013-08-27,84.38748168945312
2013-08-28,84.49671173095703
2013-08-29,84.83352661132812
2013-08-30,83.82306671142578
2013-09-03,85.88951110839844
2013-09-04,86.2081298828125
2013-09-05,87.62821960449219
2013-09-06,87.0638198852539
2013-09-09,86.88177490234375
2013-09-10,88.3838119506836
2013-09-11,89.18490600585938
2013-09-12,88.9664306640625
2013-09-13,89.43069458007812
2013-09-16,90.63232421875
2013-09-17,90.66873931884766
2013-09-18,88.25636291503906
