Date,TPR
2010-11-23,36.181758880615234
2010-11-24,37.547603607177734
2010-11-26,37.063594818115234
2010-11-29,37.103363037109375
2010-11-30,37.487937927246094
2010-12-01,37.547603607177734
2010-12-02,37.7935905456543
2010-12-03,37.63402557373047
2010-12-06,37.16867446899414
2010-12-07,37.28834915161133
2010-12-08,37.27503967285156
2010-12-09,37.97307205200195
2010-12-10,38.17251205444336
2010-12-13,38.11932373046875
2010-12-14,38.298828125
2010-12-15,38.34536361694336
2010-12-16,38.48496627807617
2010-12-17,38.71099853515625
2010-12-20,38.27889633178711
2010-12-21,38.57802963256836
2010-12-22,37.36811447143555
2010-12-23,37.162025451660156
2010-12-27,37.14873123168945
2010-12-28,37.07559585571289
2010-12-29,36.8695182800293
2010-12-30,37.23515701293945
2010-12-31,36.76979446411133
2011-01-03,36.271209716796875
2011-01-04,34.755470275878906
2011-01-05,34.928314208984375
2011-01-06,35.15434646606445
2011-01-07,35.12110900878906
2011-01-10,35.55986785888672
2011-01-11,35.892269134521484
2011-01-12,36.10499954223633
2011-01-13,35.812496185302734
2011-01-14,36.15155029296875
2011-01-18,35.99198532104492
2011-01-19,35.65959930419922
2011-01-20,35.48674774169922
2011-01-21,35.234127044677734
2011-01-24,35.480106353759766
2011-01-25,35.293949127197266
2011-01-26,35.92551040649414
2011-01-27,35.89890670776367
2011-01-28,35.11445236206055
2011-01-31,35.958744049072266
2011-02-01,35.89890670776367
2011-02-02,35.805843353271484
2011-02-03,36.03187561035156
2011-02-04,36.29115295410156
2011-02-07,37.15537643432617
2011-02-08,38.032901763916016
2011-02-09,38.1658821105957
2011-02-10,38.298828125
2011-02-11,38.46504211425781
2011-02-14,38.53815460205078
2011-02-15,38.13926315307617
2011-02-16,38.112674713134766
2011-02-17,37.660621643066406
2011-02-18,38.744224548339844
2011-02-22,37.467830657958984
2011-02-23,36.018585205078125
2011-02-24,35.97868728637695
2011-02-25,36.251251220703125
2011-02-28,36.51053237915039
2011-03-01,35.8390998840332
2011-03-02,36.164833068847656
2011-03-03,36.96479415893555
2011-03-04,36.61814880371094
2011-03-07,36.4114990234375
2011-03-08,37.17811584472656
2011-03-09,37.36477279663086
2011-03-10,37.41809844970703
2011-03-11,37.38477325439453
2011-03-14,35.404884338378906
2011-03-15,34.6782341003418
2011-03-16,33.778289794921875
2011-03-17,33.89161682128906
2011-03-18,33.21831512451172
2011-03-21,34.29825973510742
2011-03-22,34.05827331542969
2011-03-23,34.21159744262695
2011-03-24,34.39825439453125
2011-03-25,34.6782341003418
2011-03-28,34.14493942260742
2011-03-29,34.43158721923828
2011-03-30,34.924896240234375
2011-03-31,34.69157409667969
2011-04-01,35.131568908691406
2011-04-04,35.28488540649414
2011-04-05,35.39154052734375
2011-04-06,34.958229064941406
2011-04-07,34.21159744262695
2011-04-08,33.838287353515625
2011-04-11,33.95160675048828
2011-04-12,34.71825408935547
2011-04-13,35.978172302246094
2011-04-14,36.27816390991211
2011-04-15,36.30482482910156
2011-04-18,36.384830474853516
2011-04-19,36.7181510925293
2011-04-20,38.17140197753906
2011-04-21,38.431392669677734
2011-04-25,38.05140686035156
2011-04-26,38.164730072021484
2011-04-27,38.751365661621094
2011-04-28,40.22462844848633
2011-04-29,39.871315002441406
2011-05-02,39.4246826171875
2011-05-03,39.444671630859375
2011-05-04,39.08469009399414
2011-05-05,39.404666900634766
2011-05-06,39.777976989746094
2011-05-09,39.97797775268555
2011-05-10,40.43794631958008
2011-05-11,39.85131072998047
2011-05-12,40.81125259399414
2011-05-13,39.99130630493164
2011-05-16,39.37800216674805
2011-05-17,39.19800567626953
2011-05-18,39.871315002441406
2011-05-19,40.43128204345703
2011-05-20,39.65132141113281
2011-05-23,39.371334075927734
2011-05-24,39.97129821777344
2011-05-25,40.424617767333984
2011-05-26,42.45119094848633
2011-05-27,42.6045036315918
2011-05-31,42.43785095214844
2011-06-01,41.58456039428711
2011-06-02,41.34035873413086
2011-06-03,40.818504333496094
2011-06-06,40.33008575439453
2011-06-07,40.042415618896484
2011-06-08,39.19271469116211
2011-06-09,40.136077880859375
2011-06-10,39.55400466918945
2011-06-13,39.313140869140625
2011-06-14,39.97550582885742
2011-06-15,39.05891799926758
2011-06-16,39.22618103027344
2011-06-17,39.68112564086914
2011-06-20,40.39699935913086
2011-06-21,41.11288833618164
2011-06-22,40.537513732910156
2011-06-23,40.738224029541016
2011-06-24,39.246246337890625
2011-06-27,39.6075325012207
2011-06-28,40.564266204833984
2011-06-29,41.54106521606445
2011-06-30,42.772117614746094
2011-07-01,44.15035629272461
2011-07-05,44.66551971435547
2011-07-06,45.24089431762695
2011-07-07,44.74580001831055
2011-07-08,44.70565414428711
2011-07-11,44.29754638671875
2011-07-12,44.123592376708984
2011-07-13,44.1035041809082
2011-07-14,43.70877456665039
2011-07-15,43.80915069580078
2011-07-18,43.84927749633789
2011-07-19,45.09371566772461
2011-07-20,44.35776138305664
2011-07-21,45.006710052490234
2011-07-22,44.692283630371094
2011-07-25,44.37113571166992
2011-07-26,44.17711639404297
2011-07-27,42.8524169921875
2011-07-28,43.086578369140625
2011-07-29,43.193607330322266
2011-08-01,43.6820182800293
2011-08-02,40.831886291503906
2011-08-03,41.427330017089844
2011-08-04,38.86488342285156
2011-08-05,38.10886001586914
2011-08-08,33.586116790771484
2011-08-09,35.519657135009766
2011-08-10,35.21189498901367
2011-08-11,35.372467041015625
2011-08-12,36.38272476196289
2011-08-15,36.65034484863281
2011-08-16,34.9978141784668
2011-08-17,34.12135314941406
2011-08-18,31.197612762451172
2011-08-19,30.749359130859375
2011-08-22,31.5789737701416
2011-08-23,34.30198287963867
2011-08-24,35.191829681396484
2011-08-25,34.41573715209961
2011-08-26,36.636962890625
2011-08-29,37.379608154296875
2011-08-30,37.272552490234375
2011-08-31,37.61378479003906
2011-09-01,37.200653076171875
2011-09-02,35.742977142333984
2011-09-06,35.68925094604492
2011-09-07,37.308135986328125
2011-09-08,36.770748138427734
2011-09-09,36.031829833984375
2011-09-12,36.87150955200195
2011-09-13,38.16124725341797
2011-09-14,38.35603713989258
2011-09-15,39.94805145263672
2011-09-16,39.96149444580078
2011-09-19,40.33765411376953
2011-09-20,39.86743927001953
2011-09-21,38.127655029296875
2011-09-22,36.616249084472656
2011-09-23,38.13437271118164
2011-09-26,38.62473678588867
2011-09-27,39.54500961303711
2011-09-28,38.62473678588867
2011-09-29,36.27366638183594
2011-09-30,34.816001892089844
2011-10-03,33.976322174072266
2011-10-04,35.420570373535156
2011-10-05,35.76986312866211
2011-10-06,38.14108657836914
2011-10-07,37.93284606933594
2011-10-10,40.29735565185547
2011-10-11,39.82714080810547
2011-10-12,41.029541015625
2011-10-13,40.70711898803711
2011-10-14,41.70127487182617
2011-10-17,40.63994216918945
2011-10-18,40.901912689208984
2011-10-19,39.76667785644531
2011-10-20,39.645782470703125
2011-10-21,40.666805267333984
2011-10-24,42.09088134765625
2011-10-25,41.351966857910156
2011-10-26,41.90279006958008
2011-10-27,43.52167510986328
2011-10-28,44.5763053894043
2011-10-31,43.70976257324219
2011-11-01,42.245365142822266
2011-11-02,43.165653228759766
2011-11-03,44.0926628112793
2011-11-04,43.70976257324219
2011-11-07,43.1723747253418
2011-11-08,43.97174072265625
2011-11-09,42.02370071411133
2011-11-10,42.04384994506836
2011-11-11,43.27312469482422
2011-11-14,43.387325286865234
2011-11-15,43.25297546386719
2011-11-16,42.16477584838867
2011-11-17,41.29151916503906
2011-11-18,40.84146499633789
2011-11-21,40.16300582885742
2011-11-22,40.22346115112305
2011-11-23,39.430816650390625
2011-11-25,39.12852478027344
2011-11-28,41.73486328125
2011-11-29,40.43840789794922
2011-11-30,42.04384994506836
2011-12-01,42.26295471191406
2011-12-02,41.9326286315918
2011-12-05,42.78880310058594
2011-12-06,42.532615661621094
2011-12-07,42.235992431640625
2011-12-08,41.15734100341797
2011-12-09,42.101173400878906
2011-12-12,41.480934143066406
2011-12-13,40.48991012573242
2011-12-14,40.119136810302734
2011-12-15,39.6472282409668
2011-12-16,38.824771881103516
2011-12-19,38.37306594848633
2011-12-20,39.532623291015625
2011-12-21,40.36183547973633
2011-12-22,40.274200439453125
2011-12-23,41.25172805786133
2011-12-27,41.62251281738281
2011-12-28,41.02925109863281
2011-12-29,41.48768615722656
2011-12-30,41.15060043334961
2012-01-03,40.476444244384766
2012-01-04,41.52138900756836
2012-01-05,41.703407287597656
2012-01-06,42.22926712036133
2012-01-09,42.3775749206543
2012-01-10,42.013519287109375
2012-01-11,41.12363815307617
2012-01-12,41.35959243774414
2012-01-13,41.81127166748047
2012-01-17,42.24947738647461
2012-01-18,43.51689910888672
2012-01-19,43.82026672363281
2012-01-20,43.712398529052734
2012-01-23,43.30789566040039
2012-01-24,45.8224983215332
2012-01-25,46.71914291381836
2012-01-26,46.4427490234375
2012-01-27,46.15959930419922
2012-01-30,46.18657302856445
2012-01-31,47.22477340698242
2012-02-01,47.595558166503906
2012-02-02,47.70341110229492
2012-02-03,48.93711853027344
2012-02-06,48.92362976074219
2012-02-07,48.79553985595703
2012-02-08,49.35509490966797
2012-02-09,49.91465377807617
2012-02-10,50.25172424316406
2012-02-13,50.55510330200195
2012-02-14,51.11465072631836
2012-02-15,50.64277267456055
2012-02-16,50.238243103027344
2012-02-17,50.582069396972656
2012-02-21,50.089942932128906
2012-02-22,50.08320617675781
2012-02-23,49.874210357666016
2012-02-24,50.750606536865234
2012-02-27,51.26970672607422
2012-02-28,50.73038101196289
2012-02-29,50.453983306884766
2012-03-01,51.73486328125
2012-03-02,51.56634521484375
2012-03-05,51.35062026977539
2012-03-06,49.29442596435547
2012-03-07,49.629173278808594
2012-03-08,51.928375244140625
2012-03-09,52.28003692626953
2012-03-12,52.2462158203125
2012-03-13,53.206459045410156
2012-03-14,53.267337799072266
2012-03-15,52.87510681152344
2012-03-16,52.638431549072266
2012-03-19,52.31383514404297
2012-03-20,52.9089241027832
2012-03-21,53.267337799072266
2012-03-22,52.99684524536133
2012-03-23,52.13124465942383
2012-03-26,53.44316482543945
2012-03-27,53.24027633666992
2012-03-28,52.30030059814453
2012-03-29,52.2462158203125
2012-03-30,52.259742736816406
2012-04-02,53.05770492553711
2012-04-03,51.042503356933594
2012-04-04,50.52855682373047
2012-04-05,51.083065032958984
2012-04-09,50.886962890625
2012-04-10,49.297813415527344
2012-04-11,49.80499267578125
2012-04-12,50.616485595703125
2012-04-13,50.20396041870117
2012-04-16,49.9334602355957
2012-04-17,50.7990837097168
2012-04-18,50.94107437133789
2012-04-19,50.60294723510742
2012-04-20,51.17097473144531
2012-04-23,50.7990837097168
2012-04-24,48.60130310058594
2012-04-25,48.75681686401367
2012-04-26,49.54801559448242
2012-04-27,49.9808235168457
2012-04-30,49.4736328125
2012-05-01,49.750892639160156
2012-05-02,50.785526275634766
2012-05-03,50.21075439453125
2012-05-04,49.047607421875
2012-05-07,48.72976303100586
2012-05-08,47.877716064453125
2012-05-09,47.052696228027344
2012-05-10,46.45759963989258
2012-05-11,46.19387435913086
2012-05-14,45.40944290161133
2012-05-15,45.13218688964844
2012-05-16,45.65965270996094
2012-05-17,44.131343841552734
2012-05-18,44.55736541748047
2012-05-21,45.90983963012695
2012-05-22,46.28854751586914
2012-05-23,46.69428634643555
2012-05-24,46.84305191040039
2012-05-25,46.59962844848633
2012-05-29,47.411094665527344
2012-05-30,46.389984130859375
2012-05-31,45.81263732910156
2012-06-01,42.87847137451172
2012-06-04,43.51013946533203
2012-06-05,43.43541717529297
2012-06-06,42.6815185546875
2012-06-07,42.158504486083984
2012-06-08,43.469398498535156
2012-06-11,41.98870086669922
2012-06-12,42.09739303588867
2012-06-13,40.85443115234375
2012-06-14,40.70500183105469
2012-06-15,41.57439422607422
2012-06-18,41.2415885925293
2012-06-19,41.98870086669922
2012-06-20,41.90719985961914
2012-06-21,40.650665283203125
2012-06-22,40.60992431640625
2012-06-25,39.21753692626953
2012-06-26,39.14961624145508
2012-06-27,39.15642166137695
2012-06-28,38.117210388183594
2012-06-29,39.72015380859375
2012-07-02,39.781280517578125
2012-07-03,39.63187789916992
2012-07-05,40.5419921875
2012-07-06,39.09528350830078
2012-07-09,39.18357849121094
2012-07-10,38.66057586669922
2012-07-11,37.92704391479492
2012-07-12,37.56027603149414
2012-07-13,38.83718490600586
2012-07-16,38.25983810424805
2012-07-17,38.327762603759766
2012-07-18,39.38733673095703
2012-07-19,41.445343017578125
2012-07-20,39.96466827392578
2012-07-23,39.39413070678711
2012-07-24,38.7285041809082
2012-07-25,38.95265197753906
2012-07-26,40.56237030029297
2012-07-27,42.17888641357422
2012-07-30,41.14647674560547
2012-07-31,33.50538635253906
2012-08-01,33.84499740600586
2012-08-02,34.15742492675781
2012-08-03,35.76716232299805
2012-08-06,37.24783706665039
2012-08-07,37.96099853515625
2012-08-08,38.2938117980957
2012-08-09,37.39726257324219
2012-08-10,37.24103546142578
2012-08-13,37.99494552612305
2012-08-14,36.90142822265625
2012-08-15,37.797996520996094
2012-08-16,38.59945297241211
2012-08-17,39.04094696044922
2012-08-20,38.11043167114258
2012-08-21,37.24103546142578
2012-08-22,37.73007583618164
2012-08-23,37.56706237792969
2012-08-24,37.96099853515625
2012-08-27,37.98137664794922
2012-08-28,38.33457565307617
2012-08-29,38.20552062988281
2012-08-30,38.95265197753906
2012-08-31,39.48242950439453
2012-09-04,39.034156799316406
2012-09-05,38.8032112121582
2012-09-06,40.93354034423828
2012-09-07,42.1284294128418
2012-09-10,42.74293518066406
2012-09-11,41.97821044921875
2012-09-12,41.58219528198242
2012-09-13,41.9372444152832
2012-09-14,42.37423324584961
2012-09-17,42.387882232666016
2012-09-18,41.23396682739258
2012-09-19,40.96084976196289
2012-09-20,40.29170608520508
2012-09-21,38.65983581542969
2012-09-24,38.00435256958008
2012-09-25,36.93920135498047
2012-09-26,37.000640869140625
2012-09-27,37.082576751708984
2012-09-28,38.250160217285156
2012-10-01,37.3283805847168
2012-10-02,38.2843017578125
2012-10-03,38.41401672363281
2012-10-04,38.50962448120117
2012-10-05,38.489139556884766
2012-10-08,38.2706298828125
2012-10-09,37.540042877197266
2012-10-10,36.1881217956543
2012-10-11,37.16450881958008
2012-10-12,36.67289352416992
2012-10-15,37.90194320678711
2012-10-16,38.379886627197266
2012-10-17,38.530094146728516
2012-10-18,39.171932220458984
2012-10-19,38.23649978637695
2012-10-22,36.986976623535156
2012-10-23,39.70451736450195
2012-10-24,39.219722747802734
2012-10-25,38.789573669433594
2012-10-26,38.16139602661133
2012-10-31,38.2706298828125
2012-11-01,39.04901123046875
2012-11-02,38.89881896972656
2012-11-05,39.3289680480957
2012-11-06,39.43138122558594
2012-11-07,38.88515090942383
2012-11-08,36.809452056884766
2012-11-09,36.77531051635742
2012-11-12,37.369346618652344
2012-11-13,36.96649932861328
2012-11-14,36.27004623413086
2012-11-15,36.058387756347656
2012-11-16,37.2396354675293
2012-11-19,38.63935470581055
2012-11-20,39.2129020690918
2012-11-21,39.79326629638672
2012-11-23,40.73552703857422
2012-11-26,39.51332092285156
2012-11-27,39.34946060180664
2012-11-28,41.07008743286133
2012-11-29,40.53068923950195
2012-11-30,39.492835998535156
2012-12-03,39.73865509033203
2012-12-04,39.27434539794922
2012-12-05,39.363590240478516
2012-12-06,39.720481872558594
2012-12-07,39.5626220703125
2012-12-10,38.65660095214844
2012-12-11,38.73210525512695
2012-12-12,38.73210525512695
2012-12-13,38.87625503540039
2012-12-14,39.15766525268555
2012-12-17,39.73421096801758
2012-12-18,40.441184997558594
2012-12-19,40.605918884277344
2012-12-20,40.0980110168457
2012-12-21,39.51457595825195
2012-12-24,39.480255126953125
2012-12-26,37.15345764160156
2012-12-27,37.65450668334961
2012-12-28,37.27013397216797
2012-12-31,38.10065841674805
2013-01-02,37.83982849121094
2013-01-03,37.716270446777344
2013-01-04,38.10065841674805
2013-01-07,38.183013916015625
2013-01-08,39.3498420715332
2013-01-09,39.78226852416992
2013-01-10,39.45966720581055
2013-01-11,40.420597076416016
2013-01-14,41.87570571899414
2013-01-15,42.15024948120117
2013-01-16,41.86884689331055
2013-01-17,42.260074615478516
2013-01-18,42.41794967651367
2013-01-22,41.64921188354492
2013-01-23,34.83350372314453
2013-01-24,34.936466217041016
2013-01-25,35.14923095703125
2013-01-28,35.36199951171875
2013-01-29,35.842472076416016
2013-01-30,35.38261032104492
2013-01-31,35.005096435546875
2013-02-01,34.2295036315918
2013-02-04,33.405845642089844
2013-02-05,33.50194549560547
2013-02-06,33.70098876953125
2013-02-07,33.364662170410156
2013-02-08,33.584293365478516
2013-02-11,33.584293365478516
2013-02-12,33.63920974731445
2013-02-13,33.474483489990234
2013-02-14,33.083251953125
2013-02-15,33.220516204833984
2013-02-19,33.64607238769531
2013-02-20,33.03520202636719
2013-02-21,32.685150146484375
2013-02-22,32.115455627441406
2013-02-25,32.10173034667969
2013-02-26,31.916406631469727
2013-02-27,32.82242965698242
2013-02-28,33.172481536865234
2013-03-01,33.09699249267578
2013-03-04,33.824527740478516
2013-03-05,34.387367248535156
2013-03-06,34.47712707519531
2013-03-07,33.5173225402832
2013-03-08,33.786624908447266
2013-03-11,34.18021011352539
2013-03-12,33.703758239746094
2013-03-13,34.2975959777832
2013-03-14,34.518558502197266
2013-03-15,34.808563232421875
2013-03-18,34.02138900756836
2013-03-19,33.468994140625
2013-03-20,34.03520584106445
2013-03-21,34.394264221191406
2013-03-22,34.71189498901367
2013-03-25,34.332122802734375
2013-03-26,34.18021011352539
2013-03-27,34.25616455078125
2013-03-28,34.518558502197266
2013-04-01,34.518558502197266
2013-04-02,34.79475402832031
2013-04-03,34.90524673461914
2013-04-04,34.753334045410156
2013-04-05,34.594512939453125
2013-04-08,34.52546310424805
2013-04-09,34.47712707519531
2013-04-10,35.360965728759766
2013-04-11,36.13434600830078
2013-04-12,36.16197967529297
2013-04-15,35.51979064941406
2013-04-16,35.706233978271484
2013-04-17,35.112396240234375
2013-04-18,35.478363037109375
2013-04-19,35.35407638549805
2013-04-22,34.93286895751953
2013-04-23,38.35778045654297
2013-04-24,38.86186599731445
2013-04-25,39.72499084472656
2013-04-26,39.64903259277344
2013-04-29,40.23598098754883
2013-04-30,40.64337921142578
2013-05-01,40.21525573730469
2013-05-02,40.173828125
2013-05-03,40.22215270996094
2013-05-06,39.586891174316406
2013-05-07,40.24287033081055
2013-05-08,40.56052017211914
2013-05-09,40.41550827026367
2013-05-10,41.085304260253906
2013-05-13,40.864322662353516
2013-05-14,40.80908966064453
2013-05-15,40.63648223876953
2013-05-16,40.31193161010742
2013-05-17,40.89885711669922
2013-05-20,41.106021881103516
2013-05-21,41.154361724853516
2013-05-22,40.77456283569336
2013-05-23,40.45693588256836
2013-05-24,39.88380813598633
2013-05-28,40.450042724609375
2013-05-29,40.20834732055664
2013-05-30,40.30502700805664
2013-05-31,40.22906494140625
2013-06-03,40.42240524291992
2013-06-04,40.44313430786133
2013-06-05,39.983367919921875
2013-06-06,39.94861602783203
2013-06-07,40.802886962890625
2013-06-10,40.76121139526367
2013-06-11,40.59453582763672
2013-06-12,40.08753204345703
2013-06-13,40.76816177368164
2013-06-14,40.643150329589844
2013-06-17,40.37228012084961
2013-06-18,40.6153678894043
2013-06-19,40.413963317871094
2013-06-20,39.78889465332031
2013-06-21,39.26800537109375
2013-06-24,38.38597106933594
2013-06-25,38.295684814453125
2013-06-26,38.886024475097656
2013-06-27,39.156883239746094
2013-06-28,39.64997863769531
2013-07-01,39.601375579833984
2013-07-02,39.309669494628906
2013-07-03,39.21243667602539
2013-07-05,39.900020599365234
2013-07-08,40.108367919921875
2013-07-09,40.288944244384766
2013-07-10,40.69871139526367
2013-07-11,41.0112419128418
2013-07-12,40.97652053833008
2013-07-15,41.10152816772461
2013-07-16,40.45561981201172
2013-07-17,40.330604553222656
2013-07-18,40.837608337402344
2013-07-19,41.19181442260742
2013-07-22,41.039024353027344
2013-07-23,41.28904342651367
2013-07-24,41.22654724121094
2013-07-25,41.3585090637207
2013-07-26,41.10152816772461
2013-07-29,40.17781448364258
2013-07-30,37.017757415771484
2013-07-31,36.89970016479492
2013-08-01,37.031639099121094
2013-08-02,37.038612365722656
2013-08-05,37.365020751953125
2013-08-06,37.462257385253906
2013-08-07,37.37196731567383
2013-08-08,37.413639068603516
2013-08-09,37.06638717651367
2013-08-12,36.85108947753906
2013-08-13,37.010826110839844
2013-08-14,36.969154357910156
2013-08-15,36.43437576293945
2013-08-16,36.04544448852539
2013-08-19,36.01071548461914
2013-08-20,36.15657043457031
2013-08-21,36.34408187866211
2013-08-22,36.601051330566406
2013-08-23,36.61495590209961
2013-08-26,36.48993682861328
2013-08-27,36.10795211791992
2013-08-28,36.33019256591797
2013-08-29,36.5177116394043
2013-08-30,36.67744827270508
2013-09-03,36.920528411865234
2013-09-04,37.09416198730469
2013-09-05,37.323421478271484
2013-09-06,37.09975051879883
2013-09-09,37.37932586669922
2013-09-10,37.56804656982422
2013-09-11,37.868595123291016
2013-09-12,37.67289352416992
2013-09-13,38.18312454223633
2013-09-16,38.42774200439453
2013-09-17,38.63741683959961
