Date,MRK
2010-11-05,20.90645408630371
2010-11-08,20.859603881835938
2010-11-09,20.525806427001953
2010-11-10,20.473098754882812
2010-11-11,20.619504928588867
2010-11-12,20.326696395874023
2010-11-15,20.227142333984375
2010-11-16,19.96946907043457
2010-11-17,20.186141967773438
2010-11-18,20.666353225708008
2010-11-19,20.689775466918945
2010-11-22,20.84202766418457
2010-11-23,20.385251998901367
2010-11-24,20.584373474121094
2010-11-26,20.37354278564453
2010-11-29,20.314983367919922
2010-11-30,20.186141967773438
2010-12-01,20.531658172607422
2010-12-02,20.625362396240234
2010-12-03,20.672204971313477
2010-12-06,20.642927169799805
2010-12-07,20.71319580078125
2010-12-08,20.73076820373535
2010-12-09,20.888885498046875
2010-12-10,21.076278686523438
2010-12-13,21.36629867553711
2010-12-14,21.63263511657715
2010-12-15,21.697738647460938
2010-12-16,21.804269790649414
2010-12-17,21.591201782226562
2010-12-20,21.603036880493164
2010-12-21,21.413639068603516
2010-12-22,21.43731689453125
2010-12-23,21.47874641418457
2010-12-27,21.4432373046875
2010-12-28,21.42548179626465
2010-12-29,21.431398391723633
2010-12-30,21.313026428222656
2010-12-31,21.330778121948242
2011-01-03,21.330778121948242
2011-01-04,21.514266967773438
2011-01-05,21.638551712036133
2011-01-06,21.934484481811523
2011-01-07,22.106128692626953
2011-01-10,22.01734161376953
2011-01-11,21.869382858276367
2011-01-12,21.98775863647461
2011-01-13,20.531766891479492
2011-01-14,20.259510040283203
2011-01-18,20.04643440246582
2011-01-19,20.070114135742188
2011-01-20,20.152973175048828
2011-01-21,20.064186096191406
2011-01-24,20.00501251220703
2011-01-25,19.744586944580078
2011-01-26,19.64988136291504
2011-01-27,19.67948341369629
2011-01-28,19.57293701171875
2011-01-31,19.632129669189453
2011-02-01,20.12337875366211
2011-02-02,20.016847610473633
2011-02-03,19.472326278686523
2011-02-04,19.466405868530273
2011-02-07,19.531505584716797
2011-02-08,19.691316604614258
2011-02-09,19.58478355407715
2011-02-10,19.55518341064453
2011-02-11,19.57293701171875
2011-02-14,19.42497444152832
2011-02-15,19.4072208404541
2011-02-16,19.507841110229492
2011-02-17,19.59070587158203
2011-02-18,19.442733764648438
2011-02-22,19.140886306762695
2011-02-23,18.992916107177734
2011-02-24,18.957408905029297
2011-02-25,19.05209732055664
2011-02-28,19.277008056640625
2011-03-01,19.211902618408203
2011-03-02,19.28293228149414
2011-03-03,19.59070587158203
2011-03-04,19.56702423095703
2011-03-07,19.43090057373047
2011-03-08,19.519678115844727
2011-03-09,19.703153610229492
2011-03-10,19.472326278686523
2011-03-11,19.598072052001953
2011-03-14,19.388492584228516
2011-03-15,19.077131271362305
2011-03-16,18.610084533691406
2011-03-17,18.825653076171875
2011-03-18,19.107072830200195
2011-03-21,19.394487380981445
2011-03-22,19.478315353393555
2011-03-23,19.53819465637207
2011-03-24,19.592084884643555
2011-03-25,19.502273559570312
2011-03-28,19.430416107177734
2011-03-29,19.628015518188477
2011-03-30,19.939382553100586
2011-03-31,19.765727996826172
2011-04-01,19.801660537719727
2011-04-04,19.921409606933594
2011-04-05,19.855548858642578
2011-04-06,19.969314575195312
2011-04-07,19.95733642578125
2011-04-08,20.16092872619629
2011-04-11,20.11301612854004
2011-04-12,20.095056533813477
2011-04-13,20.041168212890625
2011-04-14,20.274694442749023
2011-04-15,20.663898468017578
2011-04-18,20.316608428955078
2011-04-19,20.208826065063477
2011-04-20,20.382474899291992
2011-04-21,20.382474899291992
2011-04-25,20.556121826171875
2011-04-26,20.99323081970215
2011-04-27,21.334535598754883
2011-04-28,21.418365478515625
2011-04-29,21.526151657104492
2011-05-02,21.741703033447266
2011-05-03,21.801576614379883
2011-05-04,21.891395568847656
2011-05-05,21.705778121948242
2011-05-06,21.789608001708984
2011-05-09,21.843502044677734
2011-05-10,22.01714515686035
2011-05-11,21.933313369750977
2011-05-12,22.274620056152344
2011-05-13,22.202775955200195
2011-05-16,22.334489822387695
2011-05-17,22.316539764404297
2011-05-18,22.502155303955078
2011-05-19,22.382396697998047
2011-05-20,22.1907958984375
2011-05-23,22.0949764251709
2011-05-24,22.077024459838867
2011-05-25,21.969236373901367
2011-05-26,21.783615112304688
2011-05-27,21.681821823120117
2011-05-31,22.00516700744629
2011-06-01,21.705778121948242
2011-06-02,21.645896911621094
2011-06-03,21.448307037353516
2011-06-06,21.29262351989746
2011-06-07,21.298614501953125
2011-06-08,21.430339813232422
2011-06-09,21.556087493896484
2011-06-10,21.22674560546875
2011-06-13,21.384119033813477
2011-06-14,21.571752548217773
2011-06-15,21.287275314331055
2011-06-16,21.293336868286133
2011-06-17,21.420433044433594
2011-06-20,21.662548065185547
2011-06-21,21.656494140625
2011-06-22,21.468862533569336
2011-06-23,21.166223526000977
2011-06-24,20.912015914916992
2011-06-27,20.899911880493164
2011-06-28,21.129920959472656
2011-06-29,21.24490737915039
2011-06-30,21.35991668701172
2011-07-01,21.547544479370117
2011-07-05,21.480968475341797
2011-07-06,21.505176544189453
2011-07-07,21.62622833251953
2011-07-08,21.862276077270508
2011-07-11,21.59596061706543
2011-07-12,21.565702438354492
2011-07-13,21.80781364440918
2011-07-14,21.97728157043457
2011-07-15,21.747283935546875
2011-07-18,21.480968475341797
2011-07-19,21.662548065185547
2011-07-20,21.541494369506836
2011-07-21,21.89859962463379
2011-07-22,21.84412956237793
2011-07-25,21.723072052001953
2011-07-26,21.662548065185547
2011-07-27,21.299381256103516
2011-07-28,21.14202117919922
2011-07-29,20.657793045043945
2011-08-01,20.24016571044922
2011-08-02,19.9133243560791
2011-08-03,19.792274475097656
2011-08-04,19.071998596191406
2011-08-05,19.193058013916016
2011-08-08,18.121726989746094
2011-08-09,18.896467208862305
2011-08-10,18.04304313659668
2011-08-11,18.88437271118164
2011-08-12,18.969099044799805
2011-08-15,19.447269439697266
2011-08-16,19.42910385131836
2011-08-17,19.48963165283203
2011-08-18,18.79962730407715
2011-08-19,18.920682907104492
2011-08-22,18.950944900512695
2011-08-23,19.3322696685791
2011-08-24,19.507787704467773
2011-08-25,19.283842086791992
2011-08-26,19.320159912109375
2011-08-29,19.647003173828125
2011-08-30,19.792274475097656
2011-08-31,20.03437614440918
2011-09-01,19.9133243560791
2011-09-02,19.5925350189209
2011-09-06,19.519901275634766
2011-09-07,19.949634552001953
2011-09-08,19.8406982421875
2011-09-09,19.27173614501953
2011-09-12,19.368579864501953
2011-09-13,19.442092895507812
2011-09-14,19.67485809326172
2011-09-15,19.9014892578125
2011-09-16,20.01787567138672
2011-09-19,19.754487991333008
2011-09-20,19.907625198364258
2011-09-21,19.50946807861328
2011-09-22,19.068431854248047
2011-09-23,19.019432067871094
2011-09-26,19.362455368041992
2011-09-27,19.687103271484375
2011-09-28,19.56459617614746
2011-09-29,20.005624771118164
2011-09-30,20.03013038635254
2011-10-03,19.337953567504883
2011-10-04,19.203189849853516
2011-10-05,19.270572662353516
2011-10-06,19.246068954467773
2011-10-07,19.362455368041992
2011-10-10,19.81574249267578
2011-10-11,19.558469772338867
2011-10-12,19.95049285888672
2011-10-13,20.03013038635254
2011-10-14,20.201635360717773
2011-10-17,19.791234970092773
2011-10-18,20.085254669189453
2011-10-19,19.932126998901367
2011-10-20,20.09138298034668
2011-10-21,20.428279876708984
2011-10-24,20.53853416442871
2011-10-25,20.158756256103516
2011-10-26,20.54466438293457
2011-10-27,21.016315460205078
2011-10-28,21.506357192993164
2011-10-31,21.1326961517334
2011-11-01,20.863183975219727
2011-11-02,20.942808151245117
2011-11-03,21.151079177856445
2011-11-04,20.838680267333984
2011-11-07,21.022445678710938
2011-11-08,21.11432647705078
2011-11-09,20.69780158996582
2011-11-10,21.420595169067383
2011-11-11,22.033143997192383
2011-11-14,21.84937858581543
2011-11-15,21.88612937927246
2011-11-16,21.494104385375977
2011-11-17,21.34096336364746
2011-11-18,21.408342361450195
2011-11-21,20.91218376159668
2011-11-22,20.710046768188477
2011-11-23,20.330272674560547
2011-11-25,20.31189727783203
2011-11-28,20.98569679260254
2011-11-29,21.120450973510742
2011-11-30,21.89837074279785
2011-12-01,21.855497360229492
2011-12-02,21.73299217224121
2011-12-05,21.598234176635742
2011-12-06,21.683990478515625
2011-12-07,21.812620162963867
2011-12-08,21.555355072021484
2011-12-09,21.855497360229492
2011-12-12,21.690122604370117
2011-12-13,21.69011116027832
2011-12-14,22.04345703125
2011-12-15,22.539369583129883
2011-12-16,22.471181869506836
2011-12-19,22.607553482055664
2011-12-20,22.9794979095459
2011-12-21,23.140661239624023
2011-12-22,23.283245086669922
2011-12-23,23.49401092529297
2011-12-27,23.401029586791992
2011-12-28,23.202655792236328
2011-12-29,23.38861846923828
2011-12-30,23.370023727416992
2012-01-03,23.741971969604492
2012-01-04,23.766761779785156
2012-01-05,24.014720916748047
2012-01-06,23.84734535217285
2012-01-09,23.797754287719727
2012-01-10,23.87834358215332
2012-01-11,23.810155868530273
2012-01-12,23.934139251708984
2012-01-13,23.75436019897461
2012-01-17,24.064321517944336
2012-01-18,24.095300674438477
2012-01-19,24.337064743041992
2012-01-20,24.299877166748047
2012-01-23,24.03331756591797
2012-01-24,24.03951072692871
2012-01-25,23.977519989013672
2012-01-26,24.03951072692871
2012-01-27,23.87834358215332
2012-01-30,24.107704162597656
2012-01-31,23.723369598388672
2012-02-01,23.946535110473633
2012-02-02,23.82874870300293
2012-02-03,23.785362243652344
2012-02-06,23.803958892822266
2012-02-07,23.946535110473633
2012-02-08,23.816354751586914
2012-02-09,23.64898681640625
2012-02-10,23.500207901000977
2012-02-13,23.624183654785156
2012-02-14,23.686174392700195
2012-02-15,23.568395614624023
2012-02-16,23.642780303955078
2012-02-17,23.903141021728516
2012-02-21,23.636585235595703
2012-02-22,23.69236946105957
2012-02-23,23.87213706970215
2012-02-24,23.679973602294922
2012-02-27,23.64898681640625
2012-02-28,23.79155158996582
2012-02-29,23.661378860473633
2012-03-01,23.425817489624023
2012-03-02,23.512605667114258
2012-03-05,23.834959030151367
2012-03-06,23.208864212036133
2012-03-07,23.128271102905273
2012-03-08,23.184062957763672
2012-03-09,23.308046340942383
2012-03-12,23.61798095703125
2012-03-13,23.99407386779785
2012-03-14,23.95646095275879
2012-03-15,23.856168746948242
2012-03-16,23.837371826171875
2012-03-19,23.749616622924805
2012-03-20,23.668127059936523
2012-03-21,23.63051986694336
2012-03-22,23.56785011291504
2012-03-23,23.8248348236084
2012-03-26,24.232255935668945
2012-03-27,24.320005416870117
2012-03-28,24.01287078857422
2012-03-29,23.8248348236084
2012-03-30,24.06928825378418
2012-04-02,24.138227462768555
2012-04-03,24.269865036010742
2012-04-04,24.382705688476562
2012-04-05,24.370153427124023
2012-04-09,24.276132583618164
2012-04-10,24.100631713867188
2012-04-11,24.119426727294922
2012-04-12,23.98780059814453
2012-04-13,23.68067169189453
2012-04-16,23.787221908569336
2012-04-17,24.138227462768555
2012-04-18,24.06928825378418
2012-04-19,24.044218063354492
2012-04-20,24.276132583618164
2012-04-23,23.98780059814453
2012-04-24,23.98780059814453
2012-04-25,24.088090896606445
2012-04-26,24.113161087036133
2012-04-27,24.10689353942871
2012-04-30,24.595806121826172
2012-05-01,24.677295684814453
2012-05-02,24.627132415771484
2012-05-03,24.55192756652832
2012-05-04,24.345081329345703
2012-05-07,24.157039642333984
2012-05-08,24.21345329284668
2012-05-09,23.874982833862305
2012-05-10,24.063018798828125
2012-05-11,23.837371826171875
2012-05-14,23.95646095275879
2012-05-15,23.65559196472168
2012-05-16,23.962724685668945
2012-05-17,23.837371826171875
2012-05-18,23.705739974975586
2012-05-21,23.56785011291504
2012-05-22,23.480093002319336
2012-05-23,23.404874801635742
2012-05-24,23.56785011291504
2012-05-25,23.5364933013916
2012-05-29,23.561582565307617
2012-05-30,23.442481994628906
2012-05-31,23.555309295654297
2012-06-01,23.30457878112793
2012-06-04,23.480093002319336
2012-06-05,23.505157470703125
2012-06-06,23.75588607788086
2012-06-07,24.02540397644043
2012-06-08,24.10689353942871
2012-06-11,24.113161087036133
2012-06-12,24.351346969604492
2012-06-13,24.332340240478516
2012-06-14,24.5794620513916
2012-06-15,24.67450714111328
2012-06-18,24.617477416992188
2012-06-19,24.8582706451416
2012-06-20,24.845600128173828
2012-06-21,24.99767303466797
2012-06-22,25.460247039794922
2012-06-25,25.213117599487305
2012-06-26,25.38421058654785
2012-06-27,25.682025909423828
2012-06-28,25.77707290649414
2012-06-29,26.455080032348633
2012-07-02,26.518455505371094
2012-07-03,26.49309730529785
2012-07-05,26.379037857055664
2012-07-06,26.302995681762695
2012-07-09,26.695865631103516
2012-07-10,26.214282989501953
2012-07-11,26.112903594970703
2012-07-12,27.190128326416016
2012-07-13,27.54495620727539
2012-07-16,27.468929290771484
2012-07-17,28.00119972229004
2012-07-18,27.842784881591797
2012-07-19,27.842784881591797
2012-07-20,27.50695037841797
2012-07-23,27.418243408203125
2012-07-24,27.05072021484375
2012-07-25,27.00635528564453
2012-07-26,27.456254959106445
2012-07-27,28.577821731567383
2012-07-30,28.184959411621094
2012-07-31,27.988525390625
2012-08-01,28.058229446411133
2012-08-02,27.823780059814453
2012-08-03,27.975858688354492
2012-08-06,28.19129753112793
2012-08-07,27.88080596923828
2012-08-08,27.91883087158203
2012-08-09,28.058229446411133
2012-08-10,28.24199676513672
2012-08-13,28.146944046020508
2012-08-14,28.14059829711914
2012-08-15,27.91883087158203
2012-08-16,27.842784881591797
2012-08-17,27.462589263916016
2012-08-20,27.722389221191406
2012-08-21,27.209136962890625
2012-08-22,27.190128326416016
2012-08-23,27.120418548583984
2012-08-24,27.32318687438965
2012-08-27,27.27883529663086
2012-08-28,27.139423370361328
2012-08-29,27.28516387939453
2012-08-30,27.32318687438965
2012-08-31,27.27883529663086
2012-09-04,27.405553817749023
2012-09-05,27.52594757080078
2012-09-06,28.03288459777832
2012-09-07,27.912494659423828
2012-09-10,28.045551300048828
2012-09-11,28.089906692504883
2012-09-12,28.216644287109375
2012-09-13,28.568471908569336
2012-09-14,27.903194427490234
2012-09-17,28.14627456665039
2012-09-18,28.19745635986328
2012-09-19,28.472517013549805
2012-09-20,28.715593338012695
2012-09-21,28.728391647338867
2012-09-24,28.875520706176758
2012-09-25,28.85633087158203
2012-09-26,28.792360305786133
2012-09-27,28.933094024658203
2012-09-28,28.849925994873047
2012-10-01,28.92669677734375
2012-10-02,29.086618423461914
2012-10-03,29.284914016723633
2012-10-04,29.50241470336914
2012-10-05,29.604764938354492
2012-10-08,29.64315414428711
2012-10-09,29.53440284729004
2012-10-10,29.169780731201172
2012-10-11,29.073823928833008
2012-10-12,29.182559967041016
2012-10-15,29.803071975708008
2012-10-16,30.1740779876709
2012-10-17,30.31481170654297
2012-10-18,30.679441452026367
2012-10-19,30.084531784057617
2012-10-22,29.732711791992188
2012-10-23,29.35529136657715
2012-10-24,29.34889030456543
2012-10-25,29.61756706237793
2012-10-26,29.521596908569336
2012-10-31,29.188974380493164
2012-11-01,29.38726234436035
2012-11-02,29.42564582824707
2012-11-05,29.21455192565918
2012-11-06,29.374473571777344
2012-11-07,28.440536499023438
2012-11-08,28.04391860961914
2012-11-09,28.17827033996582
2012-11-12,28.15907096862793
2012-11-13,27.94157600402832
2012-11-14,27.538576126098633
2012-11-15,27.378646850585938
2012-11-16,27.55136489868164
2012-11-19,27.72408103942871
2012-11-20,27.864810943603516
2012-11-21,28.075908660888672
2012-11-23,28.325389862060547
2012-11-26,28.274215698242188
2012-11-27,28.069509506225586
2012-11-28,28.530086517333984
2012-11-29,28.60045623779297
2012-11-30,28.338163375854492
2012-12-03,28.4277400970459
2012-12-04,28.40216636657715
2012-12-05,28.395748138427734
2012-12-06,28.472517013549805
2012-12-07,28.549272537231445
2012-12-10,28.453325271606445
2012-12-11,28.90749740600586
2012-12-12,28.952280044555664
2012-12-13,28.38395118713379
2012-12-14,28.119165420532227
2012-12-17,28.17730140686035
2012-12-18,28.571250915527344
2012-12-19,28.196672439575195
2012-12-20,27.22792625427246
2012-12-21,26.814598083496094
2012-12-24,26.750015258789062
2012-12-26,26.698352813720703
2012-12-27,26.607946395874023
2012-12-28,26.246278762817383
2012-12-31,26.44002914428711
2013-01-02,26.698352813720703
2013-01-03,27.337717056274414
2013-01-04,27.105228424072266
2013-01-07,27.202102661132812
2013-01-08,27.240848541259766
2013-01-09,27.505634307861328
2013-01-10,27.62834930419922
2013-01-11,27.918962478637695
2013-01-14,27.99000358581543
2013-01-15,27.686471939086914
2013-01-16,27.47334098815918
2013-01-17,27.608972549438477
2013-01-18,27.757505416870117
2013-01-22,27.899595260620117
2013-01-23,27.6541805267334
2013-01-24,27.77043342590332
2013-01-25,28.067508697509766
2013-01-28,27.725223541259766
2013-01-29,28.196672439575195
2013-01-30,28.09333610534668
2013-01-31,27.93187713623047
2013-02-01,27.01481056213379
2013-02-04,26.381898880004883
2013-02-05,26.756484985351562
2013-02-06,26.536895751953125
2013-02-07,26.478782653808594
2013-02-08,26.59502410888672
2013-02-11,26.724191665649414
2013-02-12,26.76939582824707
2013-02-13,26.575653076171875
2013-02-14,26.60148048400879
2013-02-15,26.750015258789062
2013-02-19,27.266691207885742
2013-02-20,27.550846099853516
2013-02-21,27.447509765625
2013-02-22,27.751047134399414
2013-02-25,27.46042823791504
2013-02-26,27.395843505859375
2013-02-27,27.751047134399414
2013-02-28,27.596050262451172
2013-03-01,27.531478881835938
2013-03-04,27.99000358581543
2013-03-05,27.93187713623047
2013-03-06,28.2095890045166
2013-03-07,27.944801330566406
2013-03-08,27.751047134399414
2013-03-11,28.196672439575195
2013-03-12,29.08790397644043
2013-03-13,29.074871063232422
2013-03-14,28.86621856689453
2013-03-15,28.74884796142578
2013-03-18,28.44890022277832
2013-03-19,28.494544982910156
2013-03-20,28.768400192260742
2013-03-21,28.553224563598633
2013-03-22,28.624940872192383
2013-03-25,28.48802375793457
2013-03-26,28.944448471069336
2013-03-27,28.755367279052734
2013-03-28,28.820566177368164
2013-04-01,28.918371200561523
2013-04-02,29.283531188964844
2013-04-03,29.57694435119629
2013-04-04,29.550857543945312
2013-04-05,29.42697525024414
2013-04-08,29.655179977416992
2013-04-09,29.67475128173828
2013-04-10,30.54198455810547
2013-04-11,30.78323745727539
2013-04-12,30.71802520751953
2013-04-15,30.2941951751709
2013-04-16,30.620216369628906
2013-04-17,30.48980712890625
2013-04-18,30.359399795532227
2013-04-19,30.96579933166504
2013-04-22,31.246187210083008
2013-04-23,31.709131240844727
2013-04-24,31.265750885009766
2013-04-25,30.874521255493164
2013-04-26,31.213584899902344
2013-04-29,31.180988311767578
2013-04-30,30.646291732788086
2013-05-01,29.7921199798584
2013-05-02,29.818199157714844
2013-05-03,29.779075622558594
2013-05-06,29.329151153564453
2013-05-07,29.518260955810547
2013-05-08,29.33568572998047
2013-05-09,29.661710739135742
2013-05-10,29.96164894104004
2013-05-13,30.105112075805664
2013-05-14,30.41809844970703
2013-05-15,30.47024154663086
2013-05-16,30.235511779785156
2013-05-17,29.987733840942383
2013-05-20,29.479127883911133
2013-05-21,30.86147117614746
2013-05-22,30.457199096679688
2013-05-23,30.86147117614746
2013-05-24,30.75063133239746
2013-05-28,31.050573348999023
2013-05-29,30.561532974243164
2013-05-30,30.691946029663086
2013-05-31,30.450685501098633
2013-06-03,31.591777801513672
2013-06-04,32.237300872802734
2013-06-05,31.774349212646484
2013-06-06,31.6895809173584
2013-06-07,31.422243118286133
2013-06-10,31.598289489746094
2013-06-11,31.011438369750977
2013-06-12,30.8093204498291
2013-06-13,31.520000457763672
2013-06-14,31.55289077758789
2013-06-17,31.454195022583008
2013-06-18,31.421287536621094
2013-06-19,31.30942153930664
2013-06-20,30.473711013793945
2013-06-21,30.927757263183594
2013-06-24,30.539518356323242
2013-06-25,30.42106819152832
2013-06-26,30.72376823425293
2013-06-27,31.112009048461914
2013-06-28,30.565828323364258
2013-07-01,30.480289459228516
2013-07-02,30.631641387939453
2013-07-03,30.631641387939453
2013-07-05,31.033048629760742
2013-07-08,31.197559356689453
2013-07-09,31.33574676513672
2013-07-10,31.559471130371094
2013-07-11,31.789794921875
2013-07-12,31.941146850585938
2013-07-15,31.927988052368164
2013-07-16,31.737146377563477
2013-07-17,31.671344757080078
2013-07-18,31.190967559814453
2013-07-19,31.44761085510254
2013-07-22,31.401535034179688
2013-07-23,31.53973960876465
2013-07-24,31.434450149536133
2013-07-25,31.697673797607422
2013-07-26,31.90823745727539
2013-07-29,31.809537887573242
2013-07-30,31.618703842163086
2013-07-31,31.697673797607422
2013-08-01,31.967456817626953
2013-08-02,31.941146850585938
2013-08-05,31.93456268310547
2013-08-06,31.875337600708008
2013-08-07,31.947715759277344
2013-08-08,31.895092010498047
2013-08-09,31.842432022094727
2013-08-12,31.895092010498047
2013-08-13,31.868755340576172
2013-08-14,31.96088218688965
2013-08-15,31.56606101989746
2013-08-16,31.38838768005371
2013-08-19,31.30942153930664
2013-08-20,31.296262741088867
2013-08-21,31.23046112060547
2013-08-22,31.460765838623047
2013-08-23,31.408132553100586
2013-08-26,31.33574676513672
2013-08-27,31.00014305114746
2013-08-28,30.986984252929688
2013-08-29,30.99356460571289
2013-08-30,31.118593215942383
2013-09-03,31.065954208374023
2013-09-04,31.375219345092773
2013-09-05,31.263364791870117
2013-09-06,31.250205993652344
2013-09-09,31.41471290588379
2013-09-10,31.5726375579834
2013-09-11,31.677934646606445
2013-09-12,31.770889282226562
2013-09-13,31.731040954589844
2013-09-16,31.99662971496582
