Date,INTC
2010-09-29,12.742234230041504
2010-09-30,12.71574592590332
2010-10-01,12.795223236083984
2010-10-04,12.497198104858398
2010-10-05,12.682636260986328
2010-10-06,12.788599014282227
2010-10-07,12.8482027053833
2010-10-08,12.927680969238281
2010-10-11,12.954169273376465
2010-10-12,13.093245506286621
2010-10-13,12.742234230041504
2010-10-14,12.795223236083984
2010-10-15,12.795223236083984
2010-10-18,12.709122657775879
2010-10-19,12.722369194030762
2010-10-20,13.007146835327148
2010-10-21,13.086625099182129
2010-10-22,13.139605522155762
2010-10-25,13.159477233886719
2010-10-26,13.272066116333008
2010-10-27,13.371403694152832
2010-10-28,13.556838035583496
2010-10-29,13.27868366241455
2010-11-01,13.623074531555176
2010-11-02,13.470742225646973
2010-11-03,13.669649124145508
2010-11-04,13.996706008911133
2010-11-05,14.176922798156738
2010-11-08,14.170248985290527
2010-11-09,14.123523712158203
2010-11-10,14.043435096740723
2010-11-11,14.156896591186523
2010-11-12,14.370488166809082
2010-11-15,14.216965675354004
2010-11-16,14.063447952270508
2010-11-17,14.070123672485352
2010-11-18,14.030085563659668
2010-11-19,14.110177040100098
2010-11-22,14.18359375
2010-11-23,14.076797485351562
2010-11-24,14.277034759521484
2010-11-26,14.243667602539062
2010-11-29,14.23698902130127
2010-11-30,14.123523712158203
2010-12-01,14.337114334106445
2010-12-02,14.483952522277832
2010-12-03,14.477279663085938
2010-12-06,14.483952522277832
2010-12-07,14.403862953186035
2010-12-08,14.564044952392578
2010-12-09,14.557373046875
2010-12-10,14.624124526977539
2010-12-13,14.350460052490234
2010-12-14,14.330435752868652
2010-12-15,14.203619003295898
2010-12-16,14.216965675354004
2010-12-17,14.323760986328125
2010-12-20,14.170248985290527
2010-12-21,14.083478927612305
2010-12-22,13.94331169128418
2010-12-23,13.90993595123291
2010-12-27,13.90993595123291
2010-12-28,13.936633110046387
2010-12-29,13.976680755615234
2010-12-30,14.030085563659668
2010-12-31,14.036757469177246
2011-01-03,13.916606903076172
2011-01-04,14.11684513092041
2011-01-05,13.976680755615234
2011-01-06,13.863216400146484
2011-01-07,13.789786338806152
2011-01-10,13.809813499450684
2011-01-11,14.050100326538086
2011-01-12,14.216965675354004
2011-01-13,14.210293769836426
2011-01-14,14.070123672485352
2011-01-18,14.070123672485352
2011-01-19,14.02341079711914
2011-01-20,13.983357429504395
2011-01-21,13.896589279174805
2011-01-24,14.176922798156738
2011-01-25,14.383834838867188
2011-01-26,14.517328262329102
2011-01-27,14.517328262329102
2011-01-28,14.323760986328125
2011-01-31,14.323760986328125
2011-02-01,14.337114334106445
2011-02-02,14.390509605407715
2011-02-03,14.519078254699707
2011-02-04,14.593116760253906
2011-02-07,14.599844932556152
2011-02-08,14.566192626953125
2011-02-09,14.445028305053711
2011-02-10,14.673888206481934
2011-02-11,14.646965026855469
2011-02-14,14.519078254699707
2011-02-15,14.438297271728516
2011-02-16,14.640239715576172
2011-02-17,14.788320541381836
2011-02-18,14.902748107910156
2011-02-22,14.680620193481445
2011-02-23,14.23636245727539
2011-02-24,14.330601692199707
2011-02-25,14.714276313781738
2011-02-28,14.451766014099121
2011-03-01,14.397912979125977
2011-03-02,14.465225219726562
2011-03-03,14.667160034179688
2011-03-04,14.512344360351562
2011-03-07,14.276756286621094
2011-03-08,14.222900390625
2011-03-09,14.27001953125
2011-03-10,13.994048118591309
2011-03-11,14.047898292541504
2011-03-14,14.02769947052002
2011-03-15,13.583443641662598
2011-03-16,13.334392547607422
2011-03-17,13.394974708557129
2011-03-18,13.415169715881348
2011-03-21,13.59017562866211
2011-03-22,13.563249588012695
2011-03-23,13.657487869262695
2011-03-24,13.718067169189453
2011-03-25,13.71133804321289
2011-03-28,13.691143989562988
2011-03-29,13.65075397491455
2011-03-30,13.771912574768066
2011-03-31,13.583443641662598
2011-04-01,13.273815155029297
2011-04-04,13.118998527526855
2011-04-05,13.267082214355469
2011-04-06,13.428631782531738
2011-04-07,13.482477188110352
2011-04-08,13.475749969482422
2011-04-11,13.543061256408691
2011-04-12,13.300740242004395
2011-04-13,13.314201354980469
2011-04-14,13.17957878112793
2011-04-15,13.294005393981934
2011-04-18,13.206501960754395
2011-04-19,13.368049621582031
2011-04-20,14.41137409210205
2011-04-21,14.445028305053711
2011-04-25,14.768120765686035
2011-04-26,15.131607055664062
2011-04-27,15.232573509216309
2011-04-28,15.347002983093262
2011-04-29,15.582598686218262
2011-05-02,15.42104721069336
2011-05-03,15.636448860168457
2011-05-04,15.942408561706543
2011-05-05,16.01702880859375
2011-05-06,15.77280330657959
2011-05-09,15.440386772155762
2011-05-10,15.623555183410645
2011-05-11,15.881345748901367
2011-05-12,16.08486557006836
2011-05-13,15.881345748901367
2011-05-16,16.037378311157227
2011-05-17,15.976320266723633
2011-05-18,16.200193405151367
2011-05-19,15.9695405960083
2011-05-20,15.752449035644531
2011-05-23,15.508223533630371
2011-05-24,15.338626861572266
2011-05-25,15.386116027832031
2011-05-26,15.264006614685059
2011-05-27,15.067265510559082
2011-05-31,15.270787239074707
2011-06-01,14.92480182647705
2011-06-02,14.985858917236328
2011-06-03,14.741632461547852
2011-06-06,14.80947208404541
2011-06-07,14.965503692626953
2011-06-08,14.802687644958496
2011-06-09,14.761985778808594
2011-06-10,14.504197120666504
2011-06-13,14.51097583770752
2011-06-14,14.802687644958496
2011-06-15,14.531333923339844
2011-06-16,14.531333923339844
2011-06-17,14.375297546386719
2011-06-20,14.47027587890625
2011-06-21,14.687359809875488
2011-06-22,14.5177583694458
2011-06-23,14.728067398071289
2011-06-24,14.382081985473633
2011-06-27,14.477059364318848
2011-06-28,14.578818321228027
2011-06-29,14.51097583770752
2011-06-30,15.033344268798828
2011-07-01,15.284355163574219
2011-07-05,15.22330379486084
2011-07-06,15.433597564697266
2011-07-07,15.759233474731445
2011-07-08,15.664259910583496
2011-07-11,15.501441955566406
2011-07-12,15.230084419250488
2011-07-13,15.250432014465332
2011-07-14,15.107969284057617
2011-07-15,15.175802230834961
2011-07-18,15.114754676818848
2011-07-19,15.64390754699707
2011-07-20,15.59642505645752
2011-07-21,15.47430419921875
2011-07-22,15.691396713256836
2011-07-25,15.623555183410645
2011-07-26,15.535359382629395
2011-07-27,15.284355163574219
2011-07-28,15.297927856445312
2011-07-29,15.148674011230469
2011-08-01,15.087615966796875
2011-08-02,14.734848976135254
2011-08-03,14.940357208251953
2011-08-04,14.28273868560791
2011-08-05,14.241631507873535
2011-08-08,13.775816917419434
2011-08-09,14.11147689819336
2011-08-10,13.65251636505127
2011-08-11,14.221076965332031
2011-08-12,14.145726203918457
2011-08-15,14.310135841369629
2011-08-16,14.241631507873535
2011-08-17,14.159429550170898
2011-08-18,13.542912483215332
2011-08-19,13.145598411560059
2011-08-22,13.275750160217285
2011-08-23,13.50180721282959
2011-08-24,13.563460350036621
2011-08-25,13.303154945373535
2011-08-26,13.542912483215332
2011-08-29,13.90596866607666
2011-08-30,13.864867210388184
2011-08-31,13.789514541625977
2011-09-01,13.693615913391113
2011-09-02,13.453855514526367
2011-09-06,13.385361671447754
2011-09-07,13.755265235900879
2011-09-08,13.631965637207031
2011-09-09,13.494959831237793
2011-09-12,13.89227294921875
2011-09-13,14.221076965332031
2011-09-14,14.467693328857422
2011-09-15,14.75540828704834
2011-09-16,15.049956321716309
2011-09-19,15.022555351257324
2011-09-20,15.207521438598633
2011-09-21,15.029409408569336
2011-09-22,14.810203552246094
2011-09-23,15.180113792419434
2011-09-26,15.234914779663086
2011-09-27,15.440425872802734
2011-09-28,15.282872200012207
2011-09-29,15.21436595916748
2011-09-30,14.61839771270752
2011-10-03,14.125181198120117
2011-10-04,14.536189079284668
2011-10-05,14.967756271362305
2011-10-06,15.091058731079102
2011-10-07,15.269166946411133
2011-10-10,15.673334121704102
2011-10-11,15.748692512512207
2011-10-12,15.837738990783691
2011-10-13,16.022693634033203
2011-10-14,16.098052978515625
2011-10-17,15.94733715057373
2011-10-18,16.029542922973633
2011-10-19,16.604961395263672
2011-10-20,16.173402786254883
2011-10-21,16.461111068725586
2011-10-24,16.8447322845459
2011-10-25,16.872121810913086
2011-10-26,16.920080184936523
2011-10-27,17.214632034301758
2011-10-28,17.111881256103516
2011-10-31,16.81047248840332
2011-11-01,16.37205696105957
2011-11-02,16.337806701660156
2011-11-03,16.724824905395508
2011-11-04,16.406911849975586
2011-11-07,16.780109405517578
2011-11-08,17.104942321777344
2011-11-09,16.476024627685547
2011-11-10,16.628068923950195
2011-11-11,17.17404556274414
2011-11-14,17.022001266479492
2011-11-15,17.51268768310547
2011-11-16,17.236244201660156
2011-11-17,16.82158088684082
2011-11-18,16.78702163696289
2011-11-21,16.2894287109375
2011-11-22,16.06136131286621
2011-11-23,15.688161849975586
2011-11-25,15.70889949798584
2011-11-28,16.213401794433594
2011-11-29,16.296337127685547
2011-11-30,17.215517044067383
2011-12-01,17.222423553466797
2011-12-02,17.028913497924805
2011-12-05,17.284624099731445
2011-12-06,17.51959228515625
2011-12-07,17.733844757080078
2011-12-08,17.077287673950195
2011-12-09,17.284624099731445
2011-12-12,16.586599349975586
2011-12-13,16.28252410888672
2011-12-14,16.109743118286133
2011-12-15,16.109743118286133
2011-12-16,16.0544490814209
2011-12-19,15.964607238769531
2011-12-20,16.476024627685547
2011-12-21,16.36544418334961
2011-12-22,16.600419998168945
2011-12-23,16.863046646118164
2011-12-27,16.9736270904541
2011-12-28,16.745553970336914
2011-12-29,16.96671485900879
2011-12-30,16.759380340576172
2012-01-03,16.95980453491211
2012-01-04,17.35373878479004
2012-01-05,17.554149627685547
2012-01-06,17.450489044189453
2012-01-09,17.6025333404541
2012-01-10,17.685461044311523
2012-01-11,17.830591201782227
2012-01-12,17.796043395996094
2012-01-13,17.374465942382812
2012-01-17,17.305355072021484
2012-01-18,17.547245025634766
2012-01-19,17.713111877441406
2012-01-20,18.231433868408203
2012-01-23,18.459508895874023
2012-01-24,18.590818405151367
2012-01-25,18.590818405151367
2012-01-26,18.487152099609375
2012-01-27,18.47333526611328
2012-01-30,18.480243682861328
2012-01-31,18.259082794189453
2012-02-01,18.348934173583984
2012-02-02,18.307466506958008
2012-02-03,18.627918243408203
2012-02-06,18.61398696899414
2012-02-07,18.558246612548828
2012-02-08,18.704545974731445
2012-02-09,18.711511611938477
2012-02-10,18.600048065185547
2012-02-13,18.600048065185547
2012-02-14,18.655778884887695
2012-02-15,18.516454696655273
2012-02-16,18.690616607666016
2012-02-17,19.066795349121094
2012-02-21,18.920499801635742
2012-02-22,18.620954513549805
2012-02-23,18.57218360900879
2012-02-24,18.600048065185547
2012-02-27,18.73240852355957
2012-02-28,18.976224899291992
2012-02-29,18.725444793701172
2012-03-01,18.711511611938477
2012-03-02,18.753314971923828
2012-03-05,18.48858642578125
2012-03-06,18.5373592376709
2012-03-07,18.746341705322266
2012-03-08,18.69757843017578
2012-03-09,18.857805252075195
2012-03-12,18.802072525024414
2012-03-13,19.1503849029541
2012-03-14,19.129486083984375
2012-03-15,19.331514358520508
2012-03-16,19.317577362060547
2012-03-19,19.324539184570312
2012-03-20,19.331514358520508
2012-03-21,19.3524112701416
2012-03-22,19.436006546020508
2012-03-23,19.422077178955078
2012-03-26,19.63802719116211
2012-03-27,19.63802719116211
2012-03-28,19.366348266601562
2012-03-29,19.61713409423828
2012-03-30,19.589265823364258
2012-04-02,19.770397186279297
2012-04-03,19.58230209350586
2012-04-04,19.45690155029297
2012-04-05,19.5544376373291
2012-04-09,19.338478088378906
2012-04-10,19.12252426147461
2012-04-11,19.401172637939453
2012-04-12,19.840051651000977
2012-04-13,19.5683650970459
2012-04-16,19.791290283203125
2012-04-17,19.833086013793945
2012-04-18,19.47083854675293
2012-04-19,19.289710998535156
2012-04-20,19.227018356323242
2012-04-23,19.12252426147461
2012-04-24,19.02499008178711
2012-04-25,19.40814208984375
2012-04-26,19.658933639526367
2012-04-27,19.770397186279297
2012-04-30,19.784320831298828
2012-05-01,20.167465209960938
2012-05-02,20.327695846557617
2012-05-03,20.040008544921875
2012-05-04,19.576894760131836
2012-05-07,19.478662490844727
2012-05-08,19.205001831054688
2012-05-09,19.078704833984375
2012-05-10,19.113786697387695
2012-05-11,19.38744354248047
2012-05-14,18.95941925048828
2012-05-15,18.86118507385254
2012-05-16,18.59454917907715
2012-05-17,18.377023696899414
2012-05-18,18.292821884155273
2012-05-21,18.348962783813477
2012-05-22,18.26474952697754
2012-05-23,17.85076332092285
2012-05-24,17.99811363220215
2012-05-25,18.061264038085938
2012-05-29,18.306852340698242
2012-05-30,18.33492088317871
2012-05-31,18.13142967224121
2012-06-01,17.6402587890625
2012-06-04,17.57008934020996
2012-06-05,17.843746185302734
2012-06-06,18.292821884155273
2012-06-07,18.201601028442383
2012-06-08,18.531391143798828
2012-06-11,18.23668670654297
2012-06-12,18.608570098876953
2012-06-13,18.622610092163086
2012-06-14,18.931346893310547
2012-06-15,19.1839542388916
2012-06-18,19.240087509155273
2012-06-19,19.303234100341797
2012-06-20,19.394460678100586
2012-06-21,18.74189567565918
2012-06-22,18.90328025817871
2012-06-25,18.27878189086914
2012-06-26,18.250717163085938
2012-06-27,18.398073196411133
2012-06-28,18.12441635131836
2012-06-29,18.699792861938477
2012-07-02,18.71382713317871
2012-07-03,18.847143173217773
2012-07-05,18.629623413085938
2012-07-06,18.35597038269043
2012-07-09,18.362987518310547
2012-07-10,17.934955596923828
2012-07-11,17.81568145751953
2012-07-12,17.359588623046875
2012-07-13,17.717437744140625
2012-07-16,17.63323974609375
2012-07-17,17.80866241455078
2012-07-18,18.39104652404785
2012-07-19,18.28580093383789
2012-07-20,17.906896591186523
2012-07-23,17.724454879760742
2012-07-24,17.54903793334961
2012-07-25,17.63323974609375
2012-07-26,17.892864227294922
2012-07-27,18.257741928100586
2012-07-30,18.075300216674805
2012-07-31,18.033201217651367
2012-08-01,18.1945858001709
2012-08-02,18.180553436279297
2012-08-03,18.566314697265625
2012-08-06,18.622947692871094
2012-08-07,18.75743293762207
2012-08-08,18.828208923339844
2012-08-09,18.898996353149414
2012-08-10,19.026409149169922
2012-08-13,18.89192008972168
2012-08-14,18.743276596069336
2012-08-15,18.594633102416992
2012-08-16,18.821130752563477
2012-08-17,18.637096405029297
2012-08-20,18.566314697265625
2012-08-21,18.481380462646484
2012-08-22,18.212398529052734
2012-08-23,17.724000930786133
2012-08-24,17.631986618041992
2012-08-27,17.582441329956055
2012-08-28,17.695693969726562
2012-08-29,17.462112426757812
2012-08-30,17.17897605895996
2012-08-31,17.575361251831055
2012-09-04,17.28514862060547
2012-09-05,17.2639102935791
2012-09-06,17.7664737701416
2012-09-07,17.12235450744629
2012-09-10,16.46406364440918
2012-09-11,16.520692825317383
2012-09-12,16.414520263671875
2012-09-13,16.534847259521484
2012-09-14,16.541933059692383
2012-09-17,16.49946403503418
2012-09-18,16.541933059692383
2012-09-19,16.386207580566406
2012-09-20,16.407442092895508
2012-09-21,16.37205696105957
2012-09-24,16.138471603393555
2012-09-25,15.954437255859375
2012-09-26,16.03229522705078
2012-09-27,16.34374237060547
2012-09-28,16.039377212524414
2012-10-01,16.11015510559082
2012-10-02,16.166784286499023
2012-10-03,15.961515426635742
2012-10-04,15.904881477355957
2012-10-05,16.05353355407715
2012-10-08,15.933199882507324
2012-10-09,15.501424789428711
2012-10-10,15.40233325958252
2012-10-11,15.345704078674316
2012-10-12,15.204139709472656
2012-10-15,15.381089210510254
2012-10-16,15.819948196411133
2012-10-17,15.423563003540039
2012-10-18,15.338627815246582
2012-10-19,15.055496215820312
2012-10-22,15.189981460571289
2012-10-23,15.281997680664062
2012-10-24,15.189981460571289
2012-10-25,15.352779388427734
2012-10-26,15.53681468963623
2012-10-31,15.310306549072266
2012-11-01,15.75623893737793
2012-11-02,15.614681243896484
2012-11-05,15.618247032165527
2012-11-06,15.53958797454834
2012-11-07,14.953187942504883
2012-11-08,14.895975112915039
2012-11-09,14.874523162841797
2012-11-12,14.853071212768555
2012-11-13,14.502662658691406
2012-11-14,14.273818969726562
2012-11-15,14.323878288269043
2012-11-16,14.438301086425781
2012-11-19,14.481204986572266
2012-11-20,13.95202350616455
2012-11-21,13.844758987426758
2012-11-23,14.102194786071777
2012-11-26,14.223762512207031
2012-11-27,14.252374649047852
2012-11-28,14.366787910461426
2012-11-29,13.96631908416748
2012-11-30,13.99492359161377
2012-12-03,13.973478317260742
2012-12-04,14.280974388122559
2012-12-05,14.195158958435059
2012-12-06,14.416851043701172
2012-12-07,14.416851043701172
2012-12-10,14.359639167785645
2012-12-11,14.767255783081055
2012-12-12,14.781558990478516
2012-12-13,14.652836799621582
2012-12-14,14.681446075439453
2012-12-17,14.710046768188477
2012-12-18,14.988945960998535
2012-12-19,15.089065551757812
2012-12-20,15.038999557495117
2012-12-21,14.853071212768555
2012-12-24,14.760110855102539
2012-12-26,14.767255783081055
2012-12-27,14.667139053344727
2012-12-28,14.46690559387207
2012-12-31,14.745804786682129
2013-01-02,15.289297103881836
2013-01-03,15.24638843536377
2013-01-04,15.131970405578613
2013-01-07,15.196331977844238
2013-01-08,15.0819091796875
2013-01-09,15.339356422424316
2013-01-10,15.589646339416504
2013-01-11,15.732666015625
2013-01-14,15.732666015625
2013-01-15,15.646859169006348
2013-01-16,15.811331748962402
2013-01-17,16.21895408630371
2013-01-18,15.196331977844238
2013-01-22,15.139119148254395
2013-01-23,15.096214294433594
2013-01-24,14.981796264648438
2013-01-25,14.988945960998535
2013-01-28,15.053308486938477
2013-01-29,15.217785835266113
2013-01-30,15.282143592834473
2013-01-31,15.046150207519531
2013-02-01,15.274991989135742
2013-02-04,15.131970405578613
2013-02-05,15.30905818939209
2013-02-06,15.171722412109375
2013-02-07,15.041618347167969
2013-02-08,15.178956031799316
2013-02-11,15.200634956359863
2013-02-12,15.31628704071045
2013-02-13,15.359649658203125
2013-02-14,15.345196723937988
2013-02-15,15.265687942504883
2013-02-19,15.244004249572754
2013-02-20,14.983795166015625
2013-02-21,14.636844635009766
2013-02-22,14.759729385375977
2013-02-25,14.62238883972168
2013-02-26,14.875370025634766
2013-02-27,15.128360748291016
2013-02-28,15.092214584350586
2013-03-01,15.200634956359863
2013-03-04,15.374110221862793
2013-03-05,15.547579765319824
2013-03-06,15.721055030822754
2013-03-07,15.822251319885254
2013-03-08,15.59818172454834
2013-03-11,15.677690505981445
2013-03-12,15.641544342041016
2013-03-13,15.656005859375
2013-03-14,15.648776054382324
2013-03-15,15.453622817993164
2013-03-18,15.366883277893066
2013-03-19,15.280145645141602
2013-03-20,15.30905818939209
2013-03-21,15.207860946655273
2013-03-22,15.41747760772705
2013-03-25,15.287372589111328
2013-03-26,15.735509872436523
2013-03-27,15.77888298034668
2013-03-28,15.786104202270508
2013-04-01,15.489765167236328
2013-04-02,15.511443138122559
2013-04-03,15.215092658996582
2013-04-04,15.280145645141602
2013-04-05,15.135584831237793
2013-04-08,15.244004249572754
2013-04-09,15.721055030822754
2013-04-10,16.089685440063477
2013-04-11,15.77888298034668
2013-04-12,15.670462608337402
2013-04-15,15.453622817993164
2013-04-16,15.843934059143066
2013-04-17,15.85116195678711
2013-04-18,16.075231552124023
2013-04-19,16.219797134399414
2013-04-22,16.537830352783203
2013-04-23,16.899227142333984
2013-04-24,17.101625442504883
2013-04-25,16.899227142333984
2013-04-26,16.9136905670166
2013-04-29,17.17390251159668
2013-04-30,17.31123924255371
2013-05-01,17.34014320373535
2013-05-02,17.42688751220703
2013-05-03,17.481605529785156
2013-05-06,17.445125579833984
2013-05-07,17.6202335357666
2013-05-08,17.693185806274414
2013-05-09,17.773454666137695
2013-05-10,17.87559700012207
2013-05-13,17.569154739379883
2013-05-14,17.394046783447266
2013-05-15,17.656713485717773
2013-05-16,17.46701431274414
2013-05-17,17.539981842041016
2013-05-20,17.569154739379883
2013-05-21,17.6202335357666
2013-05-22,17.561864852905273
2013-05-23,17.547271728515625
2013-05-24,17.45241928100586
2013-05-28,17.569154739379883
2013-05-29,17.707782745361328
2013-05-30,17.66400718688965
2013-05-31,17.7150821685791
2013-06-03,18.415515899658203
2013-06-04,18.503076553344727
2013-06-05,18.021520614624023
2013-06-06,17.98503875732422
2013-06-07,17.94126319885254
2013-06-10,18.24769401550293
2013-06-11,18.028812408447266
2013-06-12,17.846416473388672
2013-06-13,18.233108520507812
2013-06-14,18.18203353881836
2013-06-17,18.31336784362793
2013-06-18,18.58332633972168
2013-06-19,18.24040412902832
2013-06-20,17.6494197845459
2013-06-21,17.656713485717773
2013-06-24,17.204343795776367
2013-06-25,17.423234939575195
2013-06-26,17.518083572387695
2013-06-27,17.547271728515625
2013-06-28,17.678600311279297
2013-07-01,17.43053436279297
2013-07-02,17.30649757385254
2013-07-03,17.335681915283203
2013-07-05,17.5545711517334
2013-07-08,16.919795989990234
2013-07-09,16.88332176208496
2013-07-10,16.963581085205078
2013-07-11,17.503488540649414
2013-07-12,17.437824249267578
2013-07-15,17.46701431274414
2013-07-16,17.693185806274414
2013-07-17,17.6202335357666
2013-07-18,16.956281661987305
2013-07-19,16.810359954833984
2013-07-22,16.613367080688477
2013-07-23,16.598772048950195
2013-07-24,16.730106353759766
2013-07-25,16.824947357177734
2013-07-26,16.97087287902832
2013-07-29,16.956281661987305
2013-07-30,17.05842399597168
2013-07-31,17.029245376586914
2013-08-01,16.92709732055664
2013-08-02,16.94168472290039
2013-08-05,16.886432647705078
2013-08-06,16.798023223876953
2013-08-07,16.724349975585938
2013-08-08,16.540157318115234
2013-08-09,16.584367752075195
2013-08-12,16.680143356323242
2013-08-13,16.591726303100586
2013-08-14,16.628564834594727
2013-08-15,16.230716705322266
2013-08-16,16.14230728149414
2013-08-19,16.41490936279297
2013-08-20,16.591726303100586
2013-08-21,16.333866119384766
2013-08-22,16.400171279907227
2013-08-23,16.532787322998047
2013-08-26,16.40754508972168
2013-08-27,16.348602294921875
2013-08-28,16.422279357910156
2013-08-29,16.252826690673828
2013-08-30,16.193878173828125
2013-09-03,16.260190963745117
2013-09-04,16.680143356323242
2013-09-05,16.650672912597656
2013-09-06,16.702241897583008
2013-09-09,16.879066467285156
2013-09-10,16.93063735961914
2013-09-11,16.805387496948242
2013-09-12,16.672765731811523
2013-09-13,17.269542694091797
2013-09-16,17.23270606994629
