Date,MAR
2010-11-05,31.827136993408203
2010-11-08,31.762760162353516
2010-11-09,31.022411346435547
2010-11-10,31.537446975708008
2010-11-11,31.489151000976562
2010-11-12,31.014366149902344
2010-11-15,30.821216583251953
2010-11-16,30.319536209106445
2010-11-17,30.480846405029297
2010-11-18,31.230974197387695
2010-11-19,31.46488380432129
2010-11-22,31.57778549194336
2010-11-23,31.134174346923828
2010-11-24,32.01335906982422
2010-11-26,31.771377563476562
2010-11-29,31.56972885131836
2010-11-30,31.626197814941406
2010-12-01,32.44084548950195
2010-12-02,32.68282699584961
2010-12-03,33.061927795410156
2010-12-06,33.069984436035156
2010-12-07,32.98126983642578
2010-12-08,33.328086853027344
2010-12-09,33.64265823364258
2010-12-10,33.84430694580078
2010-12-13,33.69105911254883
2010-12-14,33.53779220581055
2010-12-15,32.99738311767578
2010-12-16,33.27969741821289
2010-12-17,33.59426498413086
2010-12-20,34.3121223449707
2010-12-21,34.18307113647461
2010-12-22,34.03787612915039
2010-12-23,33.949161529541016
2010-12-27,33.699127197265625
2010-12-28,33.739444732666016
2010-12-29,33.67491912841797
2010-12-30,33.44100570678711
2010-12-31,33.50555419921875
2011-01-03,33.86851501464844
2011-01-04,33.199039459228516
2011-01-05,33.52974319458008
2011-01-06,32.965126037597656
2011-01-07,32.91672897338867
2011-01-10,32.690887451171875
2011-01-11,32.86027526855469
2011-01-12,32.924800872802734
2011-01-13,33.17485046386719
2011-01-14,33.7878532409668
2011-01-18,33.40068817138672
2011-01-19,32.949005126953125
2011-01-20,32.376319885253906
2011-01-21,32.110145568847656
2011-01-24,32.473114013671875
2011-01-25,32.15854263305664
2011-01-26,31.981096267700195
2011-01-27,32.424713134765625
2011-01-28,31.134174346923828
2011-01-31,31.852048873901367
2011-02-01,32.56182861328125
2011-02-02,32.41665267944336
2011-02-03,32.287593841552734
2011-02-04,32.26339340209961
2011-02-07,32.231136322021484
2011-02-08,32.0617561340332
2011-02-09,32.02141571044922
2011-02-10,32.26339340209961
2011-02-11,33.2474250793457
2011-02-14,33.069984436035156
2011-02-15,33.44100570678711
2011-02-16,33.392616271972656
2011-02-17,33.03771209716797
2011-02-18,33.00544738769531
2011-02-22,31.481006622314453
2011-02-23,30.96200942993164
2011-02-24,31.099445343017578
2011-02-25,31.77850914001465
2011-02-28,31.69766616821289
2011-03-01,30.670982360839844
2011-03-02,30.743736267089844
2011-03-03,31.30963897705078
2011-03-04,30.71949005126953
2011-03-07,30.67906951904297
2011-03-08,31.49556541442871
2011-03-09,31.69766616821289
2011-03-10,31.115602493286133
2011-03-11,30.840755462646484
2011-03-14,30.662900924682617
2011-03-15,30.266794204711914
2011-03-16,29.894916534423828
2011-03-17,30.016178131103516
2011-03-18,30.695232391357422
2011-03-21,31.220706939697266
2011-03-22,29.894916534423828
2011-03-23,30.048519134521484
2011-03-24,30.072757720947266
2011-03-25,30.444629669189453
2011-03-28,28.53679084777832
2011-03-29,28.900575637817383
2011-03-30,28.965240478515625
2011-03-31,28.76314926147461
2011-04-01,28.625720977783203
2011-04-04,28.488290786743164
2011-04-05,28.399356842041016
2011-04-06,28.706554412841797
2011-04-07,28.32660484313965
2011-04-08,27.9466552734375
2011-04-11,27.631378173828125
2011-04-12,27.752639770507812
2011-04-13,27.63945960998535
2011-04-14,27.534360885620117
2011-04-15,27.56669807434082
2011-04-18,28.197256088256836
2011-04-19,28.229597091674805
2011-04-20,28.520620346069336
2011-04-21,28.997577667236328
2011-04-25,28.666135787963867
2011-04-26,28.520620346069336
2011-04-27,28.447872161865234
2011-04-28,28.674217224121094
2011-04-29,28.53679084777832
2011-05-02,28.69846534729004
2011-05-03,28.552953720092773
2011-05-04,28.350858688354492
2011-05-05,28.706554412841797
2011-05-06,29.33711051940918
2011-05-09,29.385618209838867
2011-05-10,30.04043197631836
2011-05-11,29.36945152282715
2011-05-12,29.56346321105957
2011-05-13,29.506874084472656
2011-05-16,28.957162857055664
2011-05-17,28.997577667236328
2011-05-18,29.646108627319336
2011-05-19,30.116300582885742
2011-05-20,30.124414443969727
2011-05-23,29.427228927612305
2011-05-24,29.6055850982666
2011-05-25,29.759611129760742
2011-05-26,30.651344299316406
2011-05-27,30.69188117980957
2011-05-31,30.651344299316406
2011-06-01,29.873096466064453
2011-06-02,30.043344497680664
2011-06-03,29.386703491210938
2011-06-06,29.329957962036133
2011-06-07,28.811134338378906
2011-06-08,28.195016860961914
2011-06-09,28.04910659790039
2011-06-10,27.432998657226562
2011-06-13,27.37624740600586
2011-06-14,28.0653133392334
2011-06-15,27.141149520874023
2011-06-16,27.035768508911133
2011-06-17,26.873628616333008
2011-06-20,26.84931182861328
2011-06-21,27.814002990722656
2011-06-22,27.862648010253906
2011-06-23,27.75725746154785
2011-06-24,27.530277252197266
2011-06-27,27.627559661865234
2011-06-28,28.835447311401367
2011-06-29,28.543598175048828
2011-06-30,28.770599365234375
2011-07-01,29.84878158569336
2011-07-05,29.70286750793457
2011-07-06,29.68665313720703
2011-07-07,30.440568923950195
2011-07-08,30.132524490356445
2011-07-11,29.565044403076172
2011-07-12,29.84878158569336
2011-07-13,30.108198165893555
2011-07-14,28.122066497802734
2011-07-15,28.324735641479492
2011-07-18,27.75725746154785
2011-07-19,27.8464298248291
2011-07-20,27.765369415283203
2011-07-21,28.25177001953125
2011-07-22,28.462533950805664
2011-07-25,28.195016860961914
2011-07-26,27.773475646972656
2011-07-27,27.06008529663086
2011-07-28,26.525049209594727
2011-07-29,26.346704483032227
2011-08-01,25.957576751708984
2011-08-02,24.692935943603516
2011-08-03,25.236083984375
2011-08-04,23.776884078979492
2011-08-05,23.91469955444336
2011-08-08,22.301464080810547
2011-08-09,22.93378448486328
2011-08-10,21.742107391357422
2011-08-11,22.8040828704834
2011-08-12,22.877038955688477
2011-08-15,23.363445281982422
2011-08-16,23.233278274536133
2011-08-17,23.542407989501953
2011-08-18,21.79340934753418
2011-08-19,21.34598731994629
2011-08-22,21.240238189697266
2011-08-23,22.143211364746094
2011-08-24,23.135662078857422
2011-08-25,22.192014694213867
2011-08-26,22.387258529663086
2011-08-29,23.656307220458984
2011-08-30,23.648164749145508
2011-08-31,23.818994522094727
2011-09-01,23.38784408569336
2011-09-02,22.192014694213867
2011-09-06,21.606304168701172
2011-09-07,22.493005752563477
2011-09-08,21.80967140197754
2011-09-09,21.2158260345459
2011-09-12,21.183286666870117
2011-09-13,22.16761589050293
2011-09-14,23.013639450073242
2011-09-15,23.444795608520508
2011-09-16,23.753917694091797
2011-09-19,23.37970542907715
2011-09-20,23.273954391479492
2011-09-21,22.59063148498535
2011-09-22,21.801532745361328
2011-09-23,22.10253143310547
2011-09-26,22.525548934936523
2011-09-27,23.135662078857422
2011-09-28,22.615032196044922
2011-09-29,23.3471736907959
2011-09-30,22.15947723388672
2011-10-03,21.297178268432617
2011-10-04,22.04558563232422
2011-10-05,22.924152374267578
2011-10-06,23.412256240844727
2011-10-07,22.916017532348633
2011-10-10,24.095590591430664
2011-10-11,23.810861587524414
2011-10-12,24.59181022644043
2011-10-13,24.526735305786133
2011-10-14,24.933483123779297
2011-10-17,23.875940322875977
2011-10-18,24.81145477294922
2011-10-19,24.25014877319336
2011-10-20,24.518592834472656
2011-10-21,25.1856632232666
2011-10-24,25.909666061401367
2011-10-25,25.307682037353516
2011-10-26,25.81204605102539
2011-10-27,27.089223861694336
2011-10-28,26.666215896606445
2011-10-31,25.62493896484375
2011-11-01,24.917207717895508
2011-11-02,25.608675003051758
2011-11-03,26.19439125061035
2011-11-04,25.71442413330078
2011-11-07,25.893394470214844
2011-11-08,25.75510597229004
2011-11-09,24.59181022644043
2011-11-10,24.624353408813477
2011-11-11,25.722557067871094
2011-11-14,25.35650062561035
2011-11-15,25.397167205810547
2011-11-16,24.89280128479004
2011-11-17,24.81145477294922
2011-11-18,25.153121948242188
2011-11-21,24.583677291870117
2011-11-22,24.9180850982666
2011-11-23,24.14990997314453
2011-11-25,24.18455696105957
2011-11-28,25.362600326538086
2011-11-29,25.371257781982422
2011-11-30,26.5233154296875
2011-12-01,26.488670349121094
2011-12-02,26.78317642211914
2011-12-05,27.129667282104492
2011-12-06,26.835155487060547
2011-12-07,26.419376373291016
2011-12-08,25.492528915405273
2011-12-09,25.916967391967773
2011-12-12,25.691753387451172
2011-12-13,24.981470108032227
2011-12-14,24.505050659179688
2011-12-15,24.513717651367188
2011-12-16,24.738927841186523
2011-12-19,24.245187759399414
2011-12-20,24.799562454223633
2011-12-21,25.11139678955078
2011-12-22,25.50119400024414
2011-12-23,25.73507308959961
2011-12-27,25.994935989379883
2011-12-28,25.249988555908203
2011-12-29,25.353939056396484
2011-12-30,25.267322540283203
2012-01-03,25.986270904541016
2012-01-04,26.39339256286621
2012-01-05,27.259593963623047
2012-01-06,27.49347496032715
2012-01-09,27.865936279296875
2012-01-10,28.32503890991211
2012-01-11,28.602224349975586
2012-01-12,29.321168899536133
2012-01-13,29.04398536682129
2012-01-17,29.13060760498047
2012-01-18,29.399127960205078
2012-01-19,30.022811889648438
2012-01-20,30.178720474243164
2012-01-23,30.178720474243164
2012-01-24,30.265342712402344
2012-01-25,30.455909729003906
2012-01-26,29.996824264526367
2012-01-27,29.944849014282227
2012-01-30,30.014131546020508
2012-01-31,29.84090232849121
2012-02-01,30.429929733276367
2012-02-02,30.46455955505371
2012-02-03,31.2961368560791
2012-02-06,31.31344985961914
2012-02-07,31.330780029296875
2012-02-08,31.374099731445312
2012-02-09,31.226837158203125
2012-02-10,30.94099235534668
2012-02-13,31.13154411315918
2012-02-14,30.429929733276367
2012-02-15,30.08342742919922
2012-02-16,30.161399841308594
2012-02-17,30.256685256958008
2012-02-21,29.728300094604492
2012-02-22,29.91941261291504
2012-02-23,29.79779815673828
2012-02-24,30.171340942382812
2012-02-27,30.31904411315918
2012-02-28,30.76209259033203
2012-02-29,30.64915657043457
2012-03-01,31.057458877563477
2012-03-02,31.057458877563477
2012-03-05,31.335460662841797
2012-03-06,31.083526611328125
2012-03-07,31.187782287597656
2012-03-08,31.917516708374023
2012-03-09,32.612491607666016
2012-03-12,32.56039810180664
2012-03-13,33.324886322021484
2012-03-14,33.3509521484375
2012-03-15,33.342262268066406
2012-03-16,33.13374710083008
2012-03-19,33.081634521484375
2012-03-20,32.69938278198242
2012-03-21,32.90789031982422
2012-03-22,32.760196685791016
2012-03-23,32.76887512207031
2012-03-26,33.55074691772461
2012-03-27,33.48993682861328
2012-03-28,33.055572509765625
2012-03-29,32.69938278198242
2012-03-30,32.8818244934082
2012-04-02,33.046875
2012-04-03,33.29014205932617
2012-04-04,32.716766357421875
2012-04-05,32.82101821899414
2012-04-09,32.56908416748047
2012-04-10,31.68296241760254
2012-04-11,32.43876266479492
2012-04-12,32.638572692871094
2012-04-13,32.41271209716797
2012-04-16,32.41271209716797
2012-04-17,32.93394470214844
2012-04-18,32.86443328857422
2012-04-19,34.27180099487305
2012-04-20,33.79400634765625
2012-04-23,33.45519256591797
2012-04-24,33.359619140625
2012-04-25,33.898250579833984
2012-04-26,34.5497932434082
2012-04-27,34.3412971496582
2012-04-30,33.95905685424805
2012-05-01,34.445556640625
2012-05-02,34.74091720581055
2012-05-03,34.82780456542969
2012-05-04,34.12411117553711
2012-05-07,34.1328125
2012-05-08,33.724491119384766
2012-05-09,34.03724670410156
2012-05-10,34.08938980102539
2012-05-11,34.17622756958008
2012-05-14,33.611572265625
2012-05-15,33.915618896484375
2012-05-16,33.61925506591797
2012-05-17,32.268226623535156
2012-05-18,32.102603912353516
2012-05-21,33.13115310668945
2012-05-22,33.01783752441406
2012-05-23,33.21831512451172
2012-05-24,33.462379455566406
2012-05-25,33.68027877807617
2012-05-29,34.11609649658203
2012-05-30,33.37519454956055
2012-05-31,33.741294860839844
2012-06-01,31.806245803833008
2012-06-04,31.666791915893555
2012-06-05,31.998001098632812
2012-06-06,32.73019027709961
2012-06-07,32.72145462036133
2012-06-08,32.94810104370117
2012-06-11,32.12876892089844
2012-06-12,32.686607360839844
2012-06-13,32.224639892578125
2012-06-14,32.817359924316406
2012-06-15,33.105003356933594
2012-06-18,33.45365905761719
2012-06-19,34.53449249267578
2012-06-20,34.70011520385742
2012-06-21,33.68027877807617
2012-06-22,33.81973648071289
2012-06-25,32.93067169189453
2012-06-26,33.00911331176758
2012-06-27,33.26188659667969
2012-06-28,32.72145462036133
2012-06-29,34.168399810791016
2012-07-02,34.21198654174805
2012-07-03,34.21198654174805
2012-07-05,34.49961853027344
2012-07-06,34.34273147583008
2012-07-09,33.959205627441406
2012-07-10,33.27059555053711
2012-07-11,33.14856719970703
2012-07-12,31.013063430786133
2012-07-13,31.623201370239258
2012-07-16,31.483741760253906
2012-07-17,31.989286422729492
2012-07-18,31.989286422729492
2012-07-19,32.50356674194336
2012-07-20,32.12004089355469
2012-07-23,31.20482063293457
2012-07-24,30.533647537231445
2012-07-25,30.803852081298828
2012-07-26,31.431446075439453
2012-07-27,32.1549072265625
2012-07-30,31.814966201782227
2012-07-31,31.745237350463867
2012-08-01,31.684234619140625
2012-08-02,31.658071517944336
2012-08-03,32.73019027709961
2012-08-06,32.55585479736328
2012-08-07,33.227027893066406
2012-08-08,32.45998764038086
2012-08-09,32.50356674194336
2012-08-10,32.198490142822266
2012-08-13,32.18975830078125
2012-08-14,31.954423904418945
2012-08-15,32.0677490234375
2012-08-16,32.956817626953125
2012-08-17,33.166015625
2012-08-20,32.73019027709961
2012-08-21,32.53773498535156
2012-08-22,32.572750091552734
2012-08-23,32.46778869628906
2012-08-24,32.336585998535156
2012-08-27,32.67770004272461
2012-08-28,32.590240478515625
2012-08-29,32.887630462646484
2012-08-30,32.835140228271484
2012-08-31,32.95760726928711
2012-09-04,32.91387176513672
2012-09-05,32.71269607543945
2012-09-06,33.89350509643555
2012-09-07,34.42705535888672
2012-09-10,34.08591842651367
2012-09-11,34.409542083740234
2012-09-12,34.56698989868164
2012-09-13,35.84402847290039
2012-09-14,36.38631820678711
2012-09-17,36.00145721435547
2012-09-18,35.92274856567383
2012-09-19,35.774051666259766
2012-09-20,35.642845153808594
2012-09-21,35.362945556640625
2012-09-24,35.17927169799805
2012-09-25,34.234615325927734
2012-09-26,34.120914459228516
2012-09-27,34.61947250366211
2012-09-28,34.19963073730469
2012-10-01,34.08591842651367
2012-10-02,33.78854751586914
2012-10-03,34.112159729003906
2012-10-04,34.05970001220703
2012-10-05,33.491146087646484
2012-10-08,33.876014709472656
2012-10-09,33.631107330322266
2012-10-10,33.569881439208984
2012-10-11,33.38618850708008
2012-10-12,33.377445220947266
2012-10-15,33.7010612487793
2012-10-16,34.015960693359375
2012-10-17,33.92849349975586
2012-10-18,34.015960693359375
2012-10-19,32.82640075683594
2012-10-22,33.18500518798828
2012-10-23,32.26660919189453
2012-10-24,31.873014450073242
2012-10-25,31.899253845214844
2012-10-26,32.20539855957031
2012-10-31,31.907995223999023
2012-11-01,32.32783889770508
2012-11-02,32.09169006347656
2012-11-05,32.04793930053711
2012-11-06,32.161659240722656
2012-11-07,31.496902465820312
2012-11-08,30.858388900756836
2012-11-09,31.085796356201172
2012-11-12,30.884624481201172
2012-11-13,30.727203369140625
2012-11-14,30.071191787719727
2012-11-15,29.83502769470215
2012-11-16,30.114913940429688
2012-11-19,31.00708770751953
2012-11-20,30.620824813842773
2012-11-21,30.568143844604492
2012-11-23,30.936874389648438
2012-11-26,30.47157096862793
2012-11-27,30.410125732421875
2012-11-28,30.9105224609375
2012-11-29,32.15712356567383
2012-11-30,31.858646392822266
2012-12-03,31.507492065429688
2012-12-04,31.19144058227539
2012-12-05,30.963193893432617
2012-12-06,31.129995346069336
2012-12-07,31.10365867614746
2012-12-10,31.244121551513672
2012-12-11,31.419694900512695
2012-12-12,31.53383445739746
2012-12-13,31.27045249938965
2012-12-14,31.70063018798828
2012-12-17,32.34147644042969
2012-12-18,32.85065460205078
2012-12-19,32.675071716308594
2012-12-20,33.078914642333984
2012-12-21,32.833099365234375
2012-12-24,32.58728790283203
2012-12-26,32.22734832763672
2012-12-27,32.3765983581543
2012-12-28,32.02543640136719
2012-12-31,32.71897506713867
2013-01-02,34.053375244140625
2013-01-03,34.32551193237305
2013-01-04,34.43962860107422
2013-01-07,34.24650573730469
2013-01-08,34.14994430541992
2013-01-09,34.14994430541992
2013-01-10,34.255287170410156
2013-01-11,34.13238525390625
2013-01-14,34.00068664550781
2013-01-15,34.3781852722168
2013-01-16,34.08848190307617
2013-01-17,34.4835205078125
2013-01-18,34.474754333496094
2013-01-22,34.44844055175781
2013-01-23,34.369407653808594
2013-01-24,34.21137619018555
2013-01-25,34.72934341430664
2013-01-28,35.203399658203125
2013-01-29,35.29998016357422
2013-01-30,35.2385139465332
2013-01-31,35.098060607910156
2013-02-01,35.370208740234375
2013-02-04,34.913692474365234
2013-02-05,35.07172775268555
2013-02-06,35.69500732421875
2013-02-07,35.528221130371094
2013-02-08,35.9671516418457
2013-02-11,36.18663787841797
2013-02-12,36.33588409423828
2013-02-13,36.15152359008789
2013-02-14,36.13396453857422
2013-02-15,36.19541549682617
2013-02-19,35.84427261352539
2013-02-20,34.86980438232422
2013-02-21,34.3781852722168
2013-02-22,34.66790008544922
2013-02-25,33.886566162109375
2013-02-26,33.825103759765625
2013-02-27,34.61790466308594
2013-02-28,34.75001525878906
2013-03-01,34.85572814941406
2013-03-04,34.52981185913086
2013-03-05,34.75883483886719
2013-03-06,34.68836212158203
2013-03-07,34.670745849609375
2013-03-08,35.48994064331055
2013-03-11,35.4459114074707
2013-03-12,35.216880798339844
2013-03-13,35.39304733276367
2013-03-14,35.60445785522461
2013-03-15,35.54280471801758
2013-03-18,35.14640426635742
2013-03-19,34.838096618652344
2013-03-20,35.25211715698242
2013-03-21,34.899757385253906
2013-03-22,35.102359771728516
2013-03-25,35.02307891845703
2013-03-26,36.37080764770508
2013-03-27,36.661476135253906
2013-03-28,37.19881057739258
2013-04-01,36.67030715942383
2013-04-02,36.52054977416992
2013-04-03,36.11536407470703
2013-04-04,36.37960433959961
2013-04-05,35.815860748291016
2013-04-08,36.37960433959961
2013-04-09,36.64387512207031
2013-04-10,36.9874153137207
2013-04-11,37.181209564208984
2013-04-12,37.515933990478516
2013-04-15,35.85990905761719
2013-04-16,36.77599334716797
2013-04-17,36.22986602783203
2013-04-18,35.947994232177734
2013-04-19,36.41485595703125
2013-04-22,36.406036376953125
2013-04-23,36.88169860839844
2013-04-24,36.4941291809082
2013-04-25,36.67911148071289
2013-04-26,36.617454528808594
2013-04-29,36.661476135253906
2013-04-30,37.929927825927734
2013-05-01,37.419036865234375
2013-05-02,37.736141204833984
2013-05-03,37.88589096069336
2013-05-06,37.973968505859375
2013-05-07,38.352760314941406
2013-05-08,38.3087043762207
2013-05-09,38.079681396484375
2013-05-10,38.731536865234375
2013-05-13,38.4320182800293
2013-05-14,38.72270584106445
2013-05-15,38.731536865234375
2013-05-16,38.04444885253906
2013-05-17,38.520118713378906
2013-05-20,38.1942024230957
2013-05-21,38.299888610839844
2013-05-22,37.82237243652344
2013-05-23,37.65435028076172
2013-05-24,37.82237243652344
2013-05-28,38.22915267944336
2013-05-29,37.433265686035156
2013-05-30,37.60129165649414
2013-05-31,37.150264739990234
2013-06-03,37.318294525146484
2013-06-04,35.73536682128906
2013-06-05,35.717689514160156
2013-06-06,36.265953063964844
2013-06-07,36.84076690673828
2013-06-10,36.681583404541016
2013-06-11,36.115631103515625
2013-06-12,35.8945426940918
2013-06-13,36.336700439453125
2013-06-14,36.05371856689453
2013-06-17,35.95644760131836
2013-06-18,36.09794616699219
2013-06-19,35.744205474853516
2013-06-20,34.53269958496094
2013-06-21,34.426570892333984
2013-06-24,34.23202133178711
2013-06-25,34.79800033569336
2013-06-26,34.88642120361328
2013-06-27,35.5938720703125
2013-06-28,35.69999694824219
2013-07-01,35.655784606933594
2013-07-02,35.57618713378906
2013-07-03,35.638099670410156
2013-07-05,36.61083221435547
2013-07-08,36.893829345703125
2013-07-09,36.91151428222656
2013-07-10,37.07952880859375
2013-07-11,37.30060577392578
2013-07-12,36.90266036987305
2013-07-15,36.770023345947266
2013-07-16,36.69043731689453
2013-07-17,36.55778503417969
2013-07-18,37.150264739990234
2013-07-19,36.80539321899414
2013-07-22,36.67273712158203
2013-07-23,36.2129020690918
2013-07-24,35.69999694824219
2013-07-25,36.13331604003906
2013-07-26,36.48703384399414
2013-07-29,36.22173309326172
2013-07-30,36.60200500488281
2013-07-31,36.76116943359375
2013-08-01,36.770023345947266
2013-08-02,37.51285934448242
2013-08-05,37.29176712036133
2013-08-06,36.85845184326172
2013-08-07,36.230587005615234
2013-08-08,36.69043731689453
2013-08-09,36.20406723022461
2013-08-12,36.01835250854492
2013-08-13,35.87685775756836
2013-08-14,36.32787322998047
2013-08-15,36.15983581542969
2013-08-16,35.72652816772461
2013-08-19,35.5938720703125
2013-08-20,35.567230224609375
2013-08-21,35.42513656616211
2013-08-22,36.69509506225586
2013-08-23,36.55300521850586
2013-08-26,36.61515426635742
2013-08-27,35.89581298828125
2013-08-28,35.65603256225586
2013-08-29,35.744842529296875
2013-08-30,35.513954162597656
2013-09-03,35.78926467895508
2013-09-04,36.34872817993164
2013-09-05,36.20663833618164
2013-09-06,36.07343292236328
2013-09-09,36.46418380737305
2013-09-10,36.95264434814453
2013-09-11,38.15151596069336
2013-09-12,37.82292556762695
2013-09-13,38.062713623046875
2013-09-16,38.29361343383789
