Date,STZ
2010-11-05,17.31633186340332
2010-11-08,17.290449142456055
2010-11-09,17.169654846191406
2010-11-10,17.16103744506836
2010-11-11,17.393985748291016
2010-11-12,17.12651824951172
2010-11-15,17.523405075073242
2010-11-16,16.953964233398438
2010-11-17,17.152408599853516
2010-11-18,17.928924560546875
2010-11-19,17.8944091796875
2010-11-22,17.911663055419922
2010-11-23,17.7304744720459
2010-11-24,18.127365112304688
2010-11-26,17.885780334472656
2010-11-29,17.885780334472656
2010-11-30,17.782243728637695
2010-12-01,18.187759399414062
2010-12-02,18.386198043823242
2010-12-03,18.808975219726562
2010-12-06,18.679553985595703
2010-12-07,18.550134658813477
2010-12-08,18.524253845214844
2010-12-09,18.60190200805664
2010-12-10,18.515621185302734
2010-12-13,18.420717239379883
2010-12-14,18.57601547241211
2010-12-15,18.929759979248047
2010-12-16,19.274883270263672
2010-12-17,19.110946655273438
2010-12-20,18.912511825561523
2010-12-21,18.964271545410156
2010-12-22,18.964271545410156
2010-12-23,19.248994827270508
2010-12-27,19.326650619506836
2010-12-28,19.145465850830078
2010-12-29,19.1368350982666
2010-12-30,18.929759979248047
2010-12-31,19.110946655273438
2011-01-03,18.645038604736328
2011-01-04,18.524253845214844
2011-01-05,18.619163513183594
2011-01-06,17.11788558959961
2011-01-07,16.81591033935547
2011-01-10,16.841794967651367
2011-01-11,16.591581344604492
2011-01-12,16.669240951538086
2011-01-13,16.695119857788086
2011-01-14,16.669240951538086
2011-01-18,16.712377548217773
2011-01-19,16.58295440673828
2011-01-20,16.513933181762695
2011-01-21,16.393136978149414
2011-01-24,16.513933181762695
2011-01-25,16.32411766052246
2011-01-26,16.608842849731445
2011-01-27,16.807287216186523
2011-01-28,16.513933181762695
2011-01-31,16.58295440673828
2011-02-01,16.764141082763672
2011-02-02,16.686491012573242
2011-02-03,16.988466262817383
2011-02-04,17.04887580871582
2011-02-07,17.230060577392578
2011-02-08,17.230060577392578
2011-02-09,17.22142791748047
2011-02-10,17.2990779876709
2011-02-11,17.35947608947754
2011-02-14,17.583805084228516
2011-02-15,17.583805084228516
2011-02-16,17.79087257385254
2011-02-17,18.170503616333008
2011-02-18,18.075599670410156
2011-02-22,17.376733779907227
2011-02-23,17.60106086730957
2011-02-24,17.350849151611328
2011-02-25,17.549293518066406
2011-02-28,17.532033920288086
2011-03-01,17.11788558959961
2011-03-02,16.936704635620117
2011-03-03,17.24730682373047
2011-03-04,17.143775939941406
2011-03-07,16.979843139648438
2011-03-08,17.238679885864258
2011-03-09,17.31633186340332
2011-03-10,16.781400680541992
2011-03-11,16.703752517700195
2011-03-14,16.419025421142578
2011-03-15,16.048019409179688
2011-03-16,15.651137351989746
2011-03-17,15.763306617736816
2011-03-18,15.849584579467773
2011-03-21,15.978997230529785
2011-03-22,16.05664825439453
2011-03-23,16.33275032043457
2011-03-24,16.453536987304688
2011-03-25,16.755516052246094
2011-03-28,16.6002140045166
2011-03-29,16.651981353759766
2011-03-30,17.074758529663086
2011-03-31,17.497520446777344
2011-04-01,17.68733787536621
2011-04-04,17.79087257385254
2011-04-05,17.773618698120117
2011-04-06,17.583805084228516
2011-04-07,18.80034637451172
2011-04-08,18.57601547241211
2011-04-11,18.56739044189453
2011-04-12,18.636415481567383
2011-04-13,18.653675079345703
2011-04-14,18.843486785888672
2011-04-15,19.007415771484375
2011-04-18,19.04192543029785
2011-04-19,19.49921226501465
2011-04-20,19.326650619506836
2011-04-21,19.179969787597656
2011-04-25,19.128211975097656
2011-04-26,19.464696884155273
2011-04-27,19.66314697265625
2011-04-28,19.352540969848633
2011-04-29,19.318023681640625
2011-05-02,19.507835388183594
2011-05-03,19.70627784729004
2011-05-04,19.507835388183594
2011-05-05,19.248994827270508
2011-05-06,19.274883270263672
2011-05-09,19.266252517700195
2011-05-10,19.645893096923828
2011-05-11,19.326650619506836
2011-05-12,19.818439483642578
2011-05-13,19.594120025634766
2011-05-16,19.438812255859375
2011-05-17,19.654516220092773
2011-05-18,19.594120025634766
2011-05-19,19.283510208129883
2011-05-20,18.852115631103516
2011-05-23,18.808975219726562
2011-05-24,18.739948272705078
2011-05-25,18.852115631103516
2011-05-26,18.550134658813477
2011-05-27,18.7054386138916
2011-05-31,18.947023391723633
2011-06-01,18.7054386138916
2011-06-02,18.3258056640625
2011-06-03,18.015199661254883
2011-06-06,18.006572723388672
2011-06-07,18.308551788330078
2011-06-08,18.265411376953125
2011-06-09,18.35169792175293
2011-06-10,18.118738174438477
2011-06-13,18.265411376953125
2011-06-14,18.619163513183594
2011-06-15,18.170503616333008
2011-06-16,18.213645935058594
2011-06-17,18.230894088745117
2011-06-20,18.291290283203125
2011-06-21,18.653675079345703
2011-06-22,18.57601547241211
2011-06-23,18.170503616333008
2011-06-24,17.96343231201172
2011-06-27,17.928924560546875
2011-06-28,17.94617462158203
2011-06-29,18.09285545349121
2011-06-30,17.96343231201172
2011-07-01,18.817598342895508
2011-07-05,18.817598342895508
2011-07-06,18.66229820251465
2011-07-07,18.774465560913086
2011-07-08,18.44659423828125
2011-07-11,17.972057342529297
2011-07-12,17.825387954711914
2011-07-13,17.868520736694336
2011-07-14,17.773618698120117
2011-07-15,17.903034210205078
2011-07-18,17.532033920288086
2011-07-19,18.06696891784668
2011-07-20,17.980695724487305
2011-07-21,18.532880783081055
2011-07-22,18.515621185302734
2011-07-25,18.291290283203125
2011-07-26,18.110109329223633
2011-07-27,17.695966720581055
2011-07-28,17.661447525024414
2011-07-29,17.592426300048828
2011-08-01,17.41986846923828
2011-08-02,16.867673873901367
2011-08-03,16.790023803710938
2011-08-04,15.659757614135742
2011-08-05,15.823692321777344
2011-08-08,14.348311424255371
2011-08-09,15.677019119262695
2011-08-10,15.211105346679688
2011-08-11,15.953108787536621
2011-08-12,16.28097152709961
2011-08-15,16.608842849731445
2011-08-16,16.67786979675293
2011-08-17,16.539812088012695
2011-08-18,16.393136978149414
2011-08-19,16.358633041381836
2011-08-22,16.505308151245117
2011-08-23,16.72962760925293
2011-08-24,16.651981353759766
2011-08-25,16.15156364440918
2011-08-26,16.444910049438477
2011-08-29,17.143775939941406
2011-08-30,17.022979736328125
2011-08-31,17.057497024536133
2011-09-01,16.695119857788086
2011-09-02,16.513933181762695
2011-09-06,16.203332901000977
2011-09-07,16.6260986328125
2011-09-08,16.08253288269043
2011-09-09,15.849584579467773
2011-09-12,15.987628936767578
2011-09-13,16.06528663635254
2011-09-14,16.427656173706055
2011-09-15,16.54844856262207
2011-09-16,16.513933181762695
2011-09-19,16.220584869384766
2011-09-20,16.14293098449707
2011-09-21,15.564861297607422
2011-09-22,15.349152565002441
2011-09-23,15.202485084533691
2011-09-26,15.677019119262695
2011-09-27,15.771929740905762
2011-09-28,15.409553527832031
2011-09-29,15.866835594177246
2011-09-30,15.530341148376465
2011-10-03,15.133461952209473
2011-10-04,15.754673957824707
2011-10-05,16.15156364440918
2011-10-06,17.60106086730957
2011-10-07,17.575172424316406
2011-10-10,17.954805374145508
2011-10-11,17.79087257385254
2011-10-12,17.463008880615234
2011-10-13,17.5147762298584
2011-10-14,17.5147762298584
2011-10-17,17.212793350219727
2011-10-18,17.463008880615234
2011-10-19,17.350849151611328
2011-10-20,17.34221839904785
2011-10-21,17.38536262512207
2011-10-24,17.20416831970215
2011-10-25,17.074758529663086
2011-10-26,17.2990779876709
2011-10-27,17.74773406982422
2011-10-28,17.74773406982422
2011-10-31,17.44575309753418
2011-11-01,17.014354705810547
2011-11-02,16.953964233398438
2011-11-03,17.25594139099121
2011-11-04,17.20416831970215
2011-11-07,17.41986846923828
2011-11-08,17.635570526123047
2011-11-09,16.988466262817383
2011-11-10,17.014354705810547
2011-11-11,17.661447525024414
2011-11-14,17.566547393798828
2011-11-15,17.549293518066406
2011-11-16,17.074758529663086
2011-11-17,16.824539184570312
2011-11-18,16.695119857788086
2011-11-21,16.21195411682129
2011-11-22,15.832322120666504
2011-11-23,15.547598838806152
2011-11-25,15.51308822631836
2011-11-28,15.884092330932617
2011-11-29,15.996259689331055
2011-11-30,16.798654556274414
2011-12-01,16.539812088012695
2011-12-02,16.453536987304688
2011-12-05,16.755516052246094
2011-12-06,16.721004486083984
2011-12-07,16.660608291625977
2011-12-08,16.660608291625977
2011-12-09,17.074758529663086
2011-12-12,16.867673873901367
2011-12-13,16.764141082763672
2011-12-14,16.703752517700195
2011-12-15,16.824539184570312
2011-12-16,16.850425720214844
2011-12-19,16.833162307739258
2011-12-20,16.850425720214844
2011-12-21,17.60106086730957
2011-12-22,17.764984130859375
2011-12-23,17.903034210205078
2011-12-27,18.110109329223633
2011-12-28,17.670085906982422
2011-12-29,17.84263801574707
2011-12-30,17.834014892578125
2012-01-03,17.885780334472656
2012-01-04,17.635570526123047
2012-01-05,17.022979736328125
2012-01-06,16.962589263916016
2012-01-09,17.264562606811523
2012-01-10,17.859899520874023
2012-01-11,18.101478576660156
2012-01-12,18.118738174438477
2012-01-13,17.859899520874023
2012-01-17,17.825387954711914
2012-01-18,17.920291900634766
2012-01-19,18.135995864868164
2012-01-20,18.14461898803711
2012-01-23,18.187759399414062
2012-01-24,18.06696891784668
2012-01-25,18.248153686523438
2012-01-26,18.049715042114258
2012-01-27,18.049715042114258
2012-01-30,17.928924560546875
2012-01-31,18.03244972229004
2012-02-01,18.44659423828125
2012-02-02,18.7054386138916
2012-02-03,18.869369506835938
2012-02-06,18.82622718811035
2012-02-07,18.88662338256836
2012-02-08,18.66229820251465
2012-02-09,18.731321334838867
2012-02-10,18.506996154785156
2012-02-13,18.62778663635254
2012-02-14,18.515621185302734
2012-02-15,18.524253845214844
2012-02-16,18.99016571044922
2012-02-17,19.17134666442871
2012-02-21,18.834857940673828
2012-02-22,18.852115631103516
2012-02-23,18.57601547241211
2012-02-24,18.61053466796875
2012-02-27,18.532880783081055
2012-02-28,18.68818473815918
2012-02-29,18.843486785888672
2012-03-01,19.421567916870117
2012-03-02,19.179969787597656
2012-03-05,19.162717819213867
2012-03-06,18.82622718811035
2012-03-07,18.834857940673828
2012-03-08,19.162717819213867
2012-03-09,19.274883270263672
2012-03-12,19.47332763671875
2012-03-13,19.697656631469727
2012-03-14,19.533723831176758
2012-03-15,19.576862335205078
2012-03-16,19.645893096923828
2012-03-19,19.602750778198242
2012-03-20,19.464696884155273
2012-03-21,19.689022064208984
2012-03-22,20.1635684967041
2012-03-23,20.30160903930664
2012-03-26,20.51731300354004
2012-03-27,20.508682250976562
2012-03-28,20.491424560546875
2012-03-29,20.379262924194336
2012-03-30,20.353382110595703
2012-04-02,20.663990020751953
2012-04-03,21.13852882385254
2012-04-04,21.30245590209961
2012-04-05,18.645038604736328
2012-04-09,18.59327507019043
2012-04-10,18.265411376953125
2012-04-11,18.299924850463867
2012-04-12,18.541505813598633
2012-04-13,18.62778663635254
2012-04-16,18.558759689331055
2012-04-17,18.636415481567383
2012-04-18,18.394832611083984
2012-04-19,18.205015182495117
2012-04-20,18.3258056640625
2012-04-23,18.317176818847656
2012-04-24,18.541505813598633
2012-04-25,18.774465560913086
2012-04-26,18.93839454650879
2012-04-27,18.783082962036133
2012-04-30,18.636415481567383
2012-05-01,18.731321334838867
2012-05-02,18.550134658813477
2012-05-03,18.62778663635254
2012-05-04,17.954805374145508
2012-05-07,17.885780334472656
2012-05-08,17.764984130859375
2012-05-09,17.497520446777344
2012-05-10,17.40261459350586
2012-05-11,17.212793350219727
2012-05-14,16.669240951538086
2012-05-15,16.444910049438477
2012-05-16,16.513933181762695
2012-05-17,16.26371955871582
2012-05-18,16.21195411682129
2012-05-21,16.401769638061523
2012-05-22,16.194700241088867
2012-05-23,16.393136978149414
2012-05-24,16.52255630493164
2012-05-25,16.686491012573242
2012-05-29,16.833162307739258
2012-05-30,16.703752517700195
2012-05-31,16.643356323242188
2012-06-01,16.186073303222656
2012-06-04,16.12567138671875
2012-06-05,16.496679306030273
2012-06-06,16.798654556274414
2012-06-07,16.488056182861328
2012-06-08,16.52255630493164
2012-06-11,16.14293098449707
2012-06-12,16.401769638061523
2012-06-13,16.488056182861328
2012-06-14,16.8935604095459
2012-06-15,16.962589263916016
2012-06-18,16.971216201782227
2012-06-19,17.16103744506836
2012-06-20,17.11788558959961
2012-06-21,16.824539184570312
2012-06-22,16.712377548217773
2012-06-25,18.860736846923828
2012-06-26,19.145465850830078
2012-06-27,18.76583480834961
2012-06-28,18.774465560913086
2012-06-29,23.347288131713867
2012-07-02,24.857177734375
2012-07-03,24.37401580810547
2012-07-05,24.667367935180664
2012-07-06,24.555198669433594
2012-07-09,23.91672706604004
2012-07-10,23.873584747314453
2012-07-11,23.8304500579834
2012-07-12,24.796785354614258
2012-07-13,25.271324157714844
2012-07-16,25.124650955200195
2012-07-17,25.17641830444336
2012-07-18,25.323091506958008
2012-07-19,25.150531768798828
2012-07-20,24.53795051574707
2012-07-23,24.41715431213379
2012-07-24,24.546571731567383
2012-07-25,23.951248168945312
2012-07-26,24.770902633666992
2012-07-27,25.03837013244629
2012-07-30,24.719133377075195
2012-07-31,24.339496612548828
2012-08-01,25.0728816986084
2012-08-02,25.090133666992188
2012-08-03,25.81488037109375
2012-08-06,25.806257247924805
2012-08-07,25.599184036254883
2012-08-08,25.70271873474121
2012-08-09,25.75448989868164
2012-08-10,25.83214569091797
2012-08-13,25.668210983276367
2012-08-14,26.470609664916992
2012-08-15,27.30751609802246
2012-08-16,27.549100875854492
2012-08-17,28.04090690612793
2012-08-20,27.57499122619629
2012-08-21,27.782058715820312
2012-08-22,27.807945251464844
2012-08-23,27.851089477539062
2012-08-24,28.230709075927734
2012-08-27,27.99776840209961
2012-08-28,27.989126205444336
2012-08-29,28.342885971069336
2012-08-30,28.31699562072754
2012-08-31,28.42053985595703
2012-09-04,28.66212272644043
2012-09-05,28.610347747802734
2012-09-06,29.386865615844727
2012-09-07,29.033111572265625
2012-09-10,28.265230178833008
2012-09-11,28.29973793029785
2012-09-12,28.032270431518555
2012-09-13,28.265230178833008
2012-09-14,27.77342987060547
2012-09-17,28.42053985595703
2012-09-18,28.29973793029785
2012-09-19,28.610347747802734
2012-09-20,29.102142333984375
2012-09-21,28.696622848510742
2012-09-24,28.351511001586914
2012-09-25,27.756166458129883
2012-09-26,27.76480484008789
2012-09-27,28.127174377441406
2012-09-28,27.911483764648438
2012-10-01,28.187576293945312
2012-10-02,28.82604217529297
2012-10-03,29.593935012817383
2012-10-04,29.95631217956543
2012-10-05,31.233259201049805
2012-10-08,31.362668991088867
2012-10-09,30.008075714111328
2012-10-10,30.473979949951172
2012-10-11,30.370460510253906
2012-10-12,30.197891235351562
2012-10-15,30.681058883666992
2012-10-16,30.87087631225586
2012-10-17,31.854459762573242
2012-10-18,31.319515228271484
2012-10-19,30.75872039794922
2012-10-22,30.663806915283203
2012-10-23,30.430845260620117
2012-10-24,30.197891235351562
2012-10-25,30.89676284790039
2012-10-26,30.672420501708984
2012-10-31,30.491243362426758
2012-11-01,30.87087631225586
2012-11-02,30.89676284790039
2012-11-05,30.819107055664062
2012-11-06,31.37129783630371
2012-11-07,30.86225128173828
2012-11-08,30.077102661132812
2012-11-09,30.56026268005371
2012-11-12,30.128868103027344
2012-11-13,29.585315704345703
2012-11-14,29.188413619995117
2012-11-15,28.955467224121094
2012-11-16,29.455888748168945
2012-11-19,29.87002944946289
2012-11-20,29.913166046142578
2012-11-21,29.671586990356445
2012-11-23,30.29279899597168
2012-11-26,29.680213928222656
2012-11-27,30.042587280273438
2012-11-28,30.50850486755371
2012-11-29,30.853609085083008
2012-11-30,30.95716667175293
2012-12-03,31.00029754638672
2012-12-04,30.939910888671875
2012-12-05,30.741451263427734
2012-12-06,31.06068229675293
2012-12-07,31.06068229675293
2012-12-10,30.84499740600586
2012-12-11,30.853609085083008
2012-12-12,30.741451263427734
2012-12-13,30.370460510253906
2012-12-14,30.456729888916016
2012-12-17,30.672420501708984
2012-12-18,30.836353302001953
2012-12-19,30.577526092529297
2012-12-20,30.965778350830078
2012-12-21,30.370460510253906
2012-12-24,30.258281707763672
2012-12-26,30.016708374023438
2012-12-27,30.05985450744629
2012-12-28,29.654329299926758
2012-12-31,30.534387588500977
2013-01-02,32.40666580200195
2013-01-03,31.656015396118164
2013-01-04,31.707786560058594
2013-01-07,31.41443634033203
2013-01-08,31.112457275390625
2013-01-09,30.9053955078125
2013-01-10,30.784595489501953
2013-01-11,30.741451263427734
2013-01-14,30.482606887817383
2013-01-15,31.41443634033203
2013-01-16,33.34709930419922
2013-01-17,33.26082229614258
2013-01-18,33.42475509643555
2013-01-22,32.8725700378418
2013-01-23,32.69137191772461
2013-01-24,32.58784103393555
2013-01-25,33.21768569946289
2013-01-28,33.35573959350586
2013-01-29,34.01145935058594
2013-01-30,33.79574966430664
2013-01-31,27.920103073120117
2013-02-01,28.19620704650879
2013-02-04,27.221242904663086
2013-02-05,26.669057846069336
2013-02-06,27.065937042236328
2013-02-07,27.255754470825195
2013-02-08,27.480085372924805
2013-02-11,27.022802352905273
2013-02-12,27.169477462768555
2013-02-13,27.505966186523438
2013-02-14,37.74736785888672
2013-02-15,37.43675231933594
2013-02-19,37.34184265136719
2013-02-20,36.06489944458008
2013-02-21,37.06576156616211
2013-02-22,37.92854309082031
2013-02-25,37.937191009521484
2013-02-26,38.57566452026367
2013-02-27,38.523887634277344
2013-02-28,38.170143127441406
2013-03-01,37.82502365112305
2013-03-04,38.351318359375
2013-03-05,38.0838508605957
2013-03-06,37.31596755981445
2013-03-07,38.00619888305664
2013-03-08,37.954444885253906
2013-03-11,37.505775451660156
2013-03-12,37.34184265136719
2013-03-13,37.8681526184082
2013-03-14,38.57566452026367
2013-03-15,39.472957611083984
2013-03-18,40.63773727416992
2013-03-19,40.7240104675293
2013-03-20,40.43928527832031
2013-03-21,39.9129753112793
2013-03-22,40.19771194458008
2013-03-25,40.37028121948242
2013-03-26,41.017364501953125
2013-03-27,40.90519332885742
2013-03-28,41.10365295410156
2013-04-01,40.8102912902832
2013-04-02,42.09585952758789
2013-04-03,41.716224670410156
2013-04-04,41.62995910644531
2013-04-05,41.27619934082031
2013-04-08,41.90604782104492
2013-04-09,41.957820892333984
2013-04-10,42.07860565185547
2013-04-11,42.639427185058594
2013-04-12,42.440982818603516
2013-04-15,41.56956481933594
2013-04-16,41.509151458740234
2013-04-17,40.896568298339844
2013-04-18,40.84479904174805
2013-04-19,41.8629035949707
2013-04-22,41.233062744140625
2013-04-23,42.1821403503418
2013-04-24,41.448760986328125
2013-04-25,41.819766998291016
2013-04-26,41.233062744140625
2013-04-29,41.198551177978516
2013-04-30,42.57902908325195
2013-05-01,42.47549057006836
2013-05-02,43.062198638916016
2013-05-03,43.3210334777832
2013-05-06,43.338294982910156
2013-05-07,43.269264221191406
2013-05-08,43.053565979003906
2013-05-09,42.10448455810547
2013-05-10,42.57902908325195
2013-05-13,42.58766174316406
2013-05-14,43.25201416015625
2013-05-15,43.346920013427734
2013-05-16,44.65837478637695
2013-05-17,45.0466194152832
2013-05-20,44.390892028808594
2013-05-21,44.770538330078125
2013-05-22,44.43404006958008
2013-05-23,44.76190185546875
2013-05-24,45.72823715209961
2013-05-28,46.13374710083008
2013-05-29,46.2027702331543
2013-05-30,46.901641845703125
2013-05-31,45.73686981201172
2013-06-03,46.08198928833008
2013-06-04,44.96035385131836
2013-06-05,44.82229995727539
2013-06-06,45.15878677368164
2013-06-07,46.02158737182617
2013-06-10,45.55568313598633
2013-06-11,45.003501892089844
2013-06-12,44.44266128540039
2013-06-13,44.87407684326172
2013-06-14,44.88269805908203
2013-06-17,45.16741180419922
2013-06-18,45.37449645996094
2013-06-19,44.606605529785156
2013-06-20,43.467708587646484
2013-06-21,43.5626220703125
2013-06-24,43.42457962036133
2013-06-25,43.579872131347656
2013-06-26,44.33913803100586
2013-06-27,44.75328063964844
2013-06-28,44.96897888183594
2013-07-01,45.85765838623047
2013-07-02,44.218353271484375
2013-07-03,43.5367317199707
2013-07-05,43.64889907836914
2013-07-08,43.97676086425781
2013-07-09,44.226966857910156
2013-07-10,44.20108413696289
2013-07-11,45.0466194152832
2013-07-12,45.13290786743164
2013-07-15,45.08114242553711
2013-07-16,45.201934814453125
2013-07-17,44.72739028930664
2013-07-18,44.770538330078125
2013-07-19,44.88269805908203
2013-07-22,45.02074432373047
2013-07-23,44.43404006958008
2013-07-24,43.91636657714844
2013-07-25,43.13984298706055
2013-07-26,43.657527923583984
2013-07-29,44.09756088256836
2013-07-30,44.45992660522461
2013-07-31,44.94309616088867
2013-08-01,45.80588912963867
2013-08-02,46.09061050415039
2013-08-05,46.6082878112793
2013-08-06,46.68593978881836
2013-08-07,46.565147399902344
2013-08-08,47.169105529785156
2013-08-09,46.81536102294922
2013-08-12,46.65143585205078
2013-08-13,47.20362091064453
2013-08-14,46.9620361328125
2013-08-15,46.25455093383789
2013-08-16,46.539268493652344
2013-08-19,46.444358825683594
2013-08-20,46.7722282409668
2013-08-21,46.539268493652344
2013-08-22,47.609130859375
2013-08-23,48.195831298828125
2013-08-26,48.04916000366211
2013-08-27,47.453826904296875
2013-08-28,47.1000862121582
2013-08-29,47.08282470703125
2013-08-30,46.80672073364258
2013-09-03,47.609130859375
2013-09-04,48.32525634765625
2013-09-05,48.76529312133789
2013-09-06,49.76613235473633
2013-09-09,49.9818229675293
2013-09-10,50.24930191040039
2013-09-11,50.378700256347656
2013-09-12,50.07674026489258
2013-09-13,50.646183013916016
2013-09-16,50.74971389770508
