Date,WDC
2010-11-05,21.053180694580078
2010-11-08,21.07135009765625
2010-11-09,20.938100814819336
2010-11-10,20.302143096923828
2010-11-11,19.98114585876465
2010-11-12,19.732812881469727
2010-11-15,19.381519317626953
2010-11-16,19.145309448242188
2010-11-17,19.00600814819336
2010-11-18,19.569278717041016
2010-11-19,20.58074951171875
2010-11-22,20.417224884033203
2010-11-23,19.962970733642578
2010-11-24,20.514131546020508
2010-11-26,20.447507858276367
2010-11-29,20.423280715942383
2010-11-30,20.290029525756836
2010-12-01,20.6837158203125
2010-12-02,20.986557006835938
2010-12-03,20.998668670654297
2010-12-06,20.865415573120117
2010-12-07,21.246994018554688
2010-12-08,21.210655212402344
2010-12-09,21.246994018554688
2010-12-10,21.610395431518555
2010-12-13,21.50743293762207
2010-12-14,20.968379974365234
2010-12-15,20.11438751220703
2010-12-16,20.01141929626465
2010-12-17,19.96902084350586
2010-12-20,20.041702270507812
2010-12-21,20.290029525756836
2010-12-22,20.471725463867188
2010-12-23,20.489906311035156
2010-12-27,20.477787017822266
2010-12-28,20.49595832824707
2010-12-29,20.38088035583496
2010-12-30,20.38088035583496
2010-12-31,20.53230094909668
2011-01-03,20.677661895751953
2011-01-04,19.98114585876465
2011-01-05,19.860004425048828
2011-01-06,19.993249893188477
2011-01-07,20.005373001098633
2011-01-10,19.890287399291992
2011-01-11,19.72069549560547
2011-01-12,19.9569091796875
2011-01-13,19.835777282714844
2011-01-14,20.253698348999023
2011-01-18,20.556529998779297
2011-01-19,19.96902084350586
2011-01-20,19.242219924926758
2011-01-21,19.084739685058594
2011-01-24,19.65407943725586
2011-01-25,19.56321907043457
2011-01-26,20.429332733154297
2011-01-27,21.047119140625
2011-01-28,20.556529998779297
2011-01-31,20.604984283447266
2011-02-01,20.883588790893555
2011-02-02,22.04042625427246
2011-02-03,21.79209327697754
2011-02-04,21.931406021118164
2011-02-07,22.010149002075195
2011-02-08,22.022253036499023
2011-02-09,21.64673614501953
2011-02-10,21.29545021057129
2011-02-11,20.84724998474121
2011-02-14,20.992612838745117
2011-02-15,20.689775466918945
2011-02-16,20.435394287109375
2011-02-17,20.38088035583496
2011-02-18,20.132556915283203
2011-02-22,19.442087173461914
2011-02-23,18.624431610107422
2011-02-24,18.58809471130371
2011-02-25,18.890926361083984
2011-02-28,18.521467208862305
2011-03-01,17.831003189086914
2011-03-02,18.018756866455078
2011-03-03,18.38821792602539
2011-03-04,18.176240921020508
2011-03-07,21.004730224609375
2011-03-08,21.979854583740234
2011-03-09,21.501375198364258
2011-03-10,20.78668212890625
2011-03-11,20.83513641357422
2011-03-14,20.459617614746094
2011-03-15,20.40511131286621
2011-03-16,19.90239715576172
2011-03-17,20.374820709228516
2011-03-18,20.526247024536133
2011-03-21,20.82302474975586
2011-03-22,20.720054626464844
2011-03-23,20.83513641357422
2011-03-24,21.858722686767578
2011-03-25,22.646100997924805
2011-03-28,22.44622802734375
2011-03-29,22.440168380737305
2011-03-30,22.83991241455078
2011-03-31,22.58553123474121
2011-04-01,23.12458038330078
2011-04-04,22.591588973999023
2011-04-05,22.42805290222168
2011-04-06,22.81568717956543
2011-04-07,22.894426345825195
2011-04-08,23.500091552734375
2011-04-11,23.463756561279297
2011-04-12,23.09429931640625
2011-04-13,22.803573608398438
2011-04-14,23.24571418762207
2011-04-15,23.463756561279297
2011-04-18,23.421361923217773
2011-04-19,23.930124282836914
2011-04-20,24.620590209960938
2011-04-21,24.977937698364258
2011-04-25,24.505508422851562
2011-04-26,24.723556518554688
2011-04-27,24.142107009887695
2011-04-28,24.372264862060547
2011-04-29,24.10576820373535
2011-05-02,23.89984130859375
2011-05-03,23.354738235473633
2011-05-04,23.01555824279785
2011-05-05,22.81568717956543
2011-05-06,23.064010620117188
2011-05-09,23.051898956298828
2011-05-10,23.5606632232666
2011-05-11,23.282054901123047
2011-05-12,23.288108825683594
2011-05-13,22.706668853759766
2011-05-16,22.034366607666016
2011-05-17,21.991968154907227
2011-05-18,22.30086326599121
2011-05-19,22.01619529724121
2011-05-20,21.88900375366211
2011-05-23,21.71336555480957
2011-05-24,21.77998924255371
2011-05-25,21.683076858520508
2011-05-26,21.59827995300293
2011-05-27,21.634624481201172
2011-05-31,22.197898864746094
2011-06-01,21.356014251708984
2011-06-02,21.216707229614258
2011-06-03,21.174314498901367
2011-06-06,20.78668212890625
2011-06-07,20.707948684692383
2011-06-08,20.41115951538086
2011-06-09,20.40511131286621
2011-06-10,20.568641662597656
2011-06-13,20.34454917907715
2011-06-14,21.416582107543945
2011-06-15,20.689775466918945
2011-06-16,20.74428939819336
2011-06-17,20.27185821533203
2011-06-20,20.290029525756836
2011-06-21,21.083465576171875
2011-06-22,20.938100814819336
2011-06-23,22.415939331054688
2011-06-24,21.307565689086914
2011-06-27,21.13797378540039
2011-06-28,21.555892944335938
2011-06-29,21.761816024780273
2011-06-30,22.034366607666016
2011-07-01,22.191844940185547
2011-07-05,22.276639938354492
2011-07-06,22.646100997924805
2011-07-07,23.32445526123047
2011-07-08,23.330507278442383
2011-07-11,22.53707504272461
2011-07-12,22.421993255615234
2011-07-13,22.57947540283203
2011-07-14,22.44622802734375
2011-07-15,22.57341766357422
2011-07-18,22.25241470336914
2011-07-19,22.852022171020508
2011-07-20,23.064010620117188
2011-07-21,21.277280807495117
2011-07-22,23.039785385131836
2011-07-25,22.349313735961914
2011-07-26,22.076765060424805
2011-07-27,21.50743293762207
2011-07-28,21.404468536376953
2011-07-29,20.871479034423828
2011-08-01,20.92599105834961
2011-08-02,19.85394859313965
2011-08-03,20.078044891357422
2011-08-04,18.775848388671875
2011-08-05,18.49724769592285
2011-08-08,17.63113021850586
2011-08-09,18.363990783691406
2011-08-10,17.63113021850586
2011-08-11,18.44878387451172
2011-08-12,18.594146728515625
2011-08-15,19.060516357421875
2011-08-16,18.81218910217285
2011-08-17,18.170177459716797
2011-08-18,16.855867385864258
2011-08-19,15.995816230773926
2011-08-22,16.056377410888672
2011-08-23,16.698396682739258
2011-08-24,16.90432357788086
2011-08-25,16.722625732421875
2011-08-26,17.134477615356445
2011-08-29,17.63113021850586
2011-08-30,17.946081161499023
2011-08-31,17.861282348632812
2011-09-01,17.382797241210938
2011-09-02,16.619659423828125
2011-09-06,16.619659423828125
2011-09-07,17.255613327026367
2011-09-08,17.146587371826172
2011-09-09,17.237445831298828
2011-09-12,17.47970962524414
2011-09-13,17.643245697021484
2011-09-14,17.927906036376953
2011-09-15,18.206520080566406
2011-09-16,18.212570190429688
2011-09-19,17.728036880493164
2011-09-20,17.15264892578125
2011-09-21,16.74684715270996
2011-09-22,15.72325611114502
2011-09-23,16.01398468017578
2011-09-26,16.831640243530273
2011-09-27,17.01334571838379
2011-09-28,16.359214782714844
2011-09-29,16.195680618286133
2011-09-30,15.577903747558594
2011-10-03,14.899544715881348
2011-10-04,15.371968269348145
2011-10-05,16.322879791259766
2011-10-06,16.643888473510742
2011-10-07,16.316814422607422
2011-10-10,16.916439056396484
2011-10-11,17.491819381713867
2011-10-12,16.686281204223633
2011-10-13,17.358577728271484
2011-10-14,17.16476058959961
2011-10-17,15.898903846740723
2011-10-18,16.316814422607422
2011-10-19,14.80263614654541
2011-10-20,15.72325611114502
2011-10-21,15.729315757751465
2011-10-24,16.504579544067383
2011-10-25,15.965529441833496
2011-10-26,16.90432357788086
2011-10-27,16.607540130615234
2011-10-28,16.534860610961914
2011-10-31,16.135122299194336
2011-11-01,16.050323486328125
2011-11-02,16.54092025756836
2011-11-03,17.22532844543457
2011-11-04,16.928544998168945
2011-11-07,16.765012741088867
2011-11-08,16.831640243530273
2011-11-09,15.753540992736816
2011-11-10,15.620296478271484
2011-11-11,16.123004913330078
2011-11-14,15.953417778015137
2011-11-15,15.172100067138672
2011-11-16,16.244136810302734
2011-11-17,15.29929256439209
2011-11-18,15.77171516418457
2011-11-21,15.81411361694336
2011-11-22,15.614241600036621
2011-11-23,15.499159812927246
2011-11-25,15.141815185546875
2011-11-28,16.086668014526367
2011-11-29,16.662050247192383
2011-11-30,17.606901168823242
2011-12-01,17.71592140197754
2011-12-02,19.042343139648438
2011-12-05,19.3875789642334
2011-12-06,19.187711715698242
2011-12-07,19.272502899169922
2011-12-08,19.09685707092285
2011-12-09,19.611679077148438
2011-12-12,19.345184326171875
2011-12-13,18.81218910217285
2011-12-14,18.47907066345215
2011-12-15,18.57598114013672
2011-12-16,18.745567321777344
2011-12-19,18.55780792236328
2011-12-20,19.314899444580078
2011-12-21,19.01811408996582
2011-12-22,19.20587730407715
2011-12-23,19.466312408447266
2011-12-27,18.915157318115234
2011-12-28,18.630483627319336
2011-12-29,18.836414337158203
2011-12-30,18.745567321777344
2012-01-03,18.76373291015625
2012-01-04,18.957551956176758
2012-01-05,19.84183692932129
2012-01-06,20.28397560119629
2012-01-09,20.441452026367188
2012-01-10,20.30820655822754
2012-01-11,20.20524024963379
2012-01-12,20.508068084716797
2012-01-13,20.19917869567871
2012-01-17,20.041702270507812
2012-01-18,20.386938095092773
2012-01-19,20.562585830688477
2012-01-20,20.986557006835938
2012-01-23,21.022890090942383
2012-01-24,22.337203979492188
2012-01-25,22.65214729309082
2012-01-26,22.415939331054688
2012-01-27,22.440168380737305
2012-01-30,22.331148147583008
2012-01-31,22.01619529724121
2012-02-01,23.03372573852539
2012-02-02,22.75511932373047
2012-02-03,23.366849899291992
2012-02-06,23.45163917541504
2012-02-07,23.548553466796875
2012-02-08,24.08759880065918
2012-02-09,23.73630714416504
2012-02-10,23.360788345336914
2012-02-13,23.1185245513916
2012-02-14,23.706022262573242
2012-02-15,23.197261810302734
2012-02-16,24.584245681762695
2012-02-17,24.49945640563965
2012-02-21,24.372264862060547
2012-02-22,23.960411071777344
2012-02-23,24.045198440551758
2012-02-24,24.09365463256836
2012-02-27,23.49403953552246
2012-02-28,23.85138511657715
2012-02-29,23.77264976501465
2012-03-01,24.142107009887695
2012-03-02,23.578834533691406
2012-03-05,23.30022621154785
2012-03-06,22.54313850402832
2012-03-07,22.936817169189453
2012-03-08,23.609119415283203
2012-03-09,24.42072296142578
2012-03-12,24.002809524536133
2012-03-13,24.317752838134766
2012-03-14,24.002809524536133
2012-03-15,23.542491912841797
2012-03-16,23.173030853271484
2012-03-19,23.13064193725586
2012-03-20,23.6696834564209
2012-03-21,23.893779754638672
2012-03-22,25.474586486816406
2012-03-23,25.704748153686523
2012-03-26,25.80164909362793
2012-03-27,25.71685791015625
2012-03-28,25.541213989257812
2012-03-29,25.444307327270508
2012-03-30,25.068790435791016
2012-04-02,25.383737564086914
2012-04-03,25.214149475097656
2012-04-04,25.002164840698242
2012-04-05,24.06943130493164
2012-04-09,24.039148330688477
2012-04-10,23.17909049987793
2012-04-11,23.1488094329834
2012-04-12,23.73630714416504
2012-04-13,23.63334083557129
2012-04-16,23.966463088989258
2012-04-17,23.930124282836914
2012-04-18,25.171749114990234
2012-04-19,25.468536376953125
2012-04-20,25.099069595336914
2012-04-23,25.086956024169922
2012-04-24,25.099069595336914
2012-04-25,26.12871742248535
2012-04-26,26.710161209106445
2012-04-27,22.973161697387695
2012-04-30,23.50615692138672
2012-05-01,24.251127243041992
2012-05-02,24.54791259765625
2012-05-03,23.7665958404541
2012-05-04,23.548553466796875
2012-05-07,23.71208381652832
2012-05-08,23.706022262573242
2012-05-09,24.196622848510742
2012-05-10,24.675100326538086
2012-05-11,24.40859603881836
2012-05-14,24.184505462646484
2012-05-15,24.202674865722656
2012-05-16,23.39712905883789
2012-05-17,22.452281951904297
2012-05-18,20.992612838745117
2012-05-21,21.77998924255371
2012-05-22,20.901762008666992
2012-05-23,20.653438568115234
2012-05-24,20.489906311035156
2012-05-25,20.720054626464844
2012-05-29,20.090158462524414
2012-05-30,19.52082633972168
2012-05-31,19.012065887451172
2012-06-01,18.236801147460938
2012-06-04,18.10960578918457
2012-06-05,18.127782821655273
2012-06-06,18.739513397216797
2012-06-07,18.666831970214844
2012-06-08,18.915157318115234
2012-06-11,18.56991958618164
2012-06-12,18.49724769592285
2012-06-13,18.376110076904297
2012-06-14,18.29130744934082
2012-06-15,18.58809471130371
2012-06-18,18.5032958984375
2012-06-19,18.691059112548828
2012-06-20,18.709224700927734
2012-06-21,17.788606643676758
2012-06-22,17.988475799560547
2012-06-25,17.52210807800293
2012-06-26,17.643245697021484
2012-06-27,18.049043655395508
2012-06-28,17.443370819091797
2012-06-29,18.460899353027344
2012-07-02,18.073274612426758
2012-07-03,18.76373291015625
2012-07-05,18.582033157348633
2012-07-06,18.787961959838867
2012-07-09,19.09685707092285
2012-07-10,19.3875789642334
2012-07-11,19.078685760498047
2012-07-12,18.987836837768555
2012-07-13,19.12714195251465
2012-07-16,19.151371002197266
2012-07-17,19.363351821899414
2012-07-18,20.229461669921875
2012-07-19,19.81155014038086
2012-07-20,19.423921585083008
2012-07-23,19.551109313964844
2012-07-24,19.242219924926758
2012-07-25,19.66619110107422
2012-07-26,23.784765243530273
2012-07-27,24.178443908691406
2012-07-30,24.32986068725586
2012-07-31,24.08759880065918
2012-08-01,23.875608444213867
2012-08-02,24.166332244873047
2012-08-03,24.83258056640625
2012-08-06,24.98399543762207
2012-08-07,25.286828994750977
2012-08-08,25.353450775146484
2012-08-09,26.062089920043945
2012-08-10,26.64353370666504
2012-08-13,26.843414306640625
2012-08-14,26.64959716796875
2012-08-15,26.7525577545166
2012-08-16,27.503591537475586
2012-08-17,27.54598617553711
2012-08-20,27.449081420898438
2012-08-21,27.049339294433594
2012-08-22,26.952434539794922
2012-08-23,26.334644317626953
2012-08-24,26.425495147705078
2012-08-27,26.522403717041016
2012-08-28,26.346757888793945
2012-08-29,26.346757888793945
2012-08-30,25.498809814453125
2012-08-31,25.329225540161133
2012-09-04,25.632061004638672
2012-09-05,25.341337203979492
2012-09-06,26.110544204711914
2012-09-07,25.353450775146484
2012-09-10,24.941593170166016
2012-09-11,25.589662551879883
2012-09-12,25.12330436706543
2012-09-13,25.789533615112305
2012-09-14,24.86891746520996
2012-09-17,23.911956787109375
2012-09-18,23.83927345275879
2012-09-19,23.66362762451172
2012-09-20,23.66362762451172
2012-09-21,24.323810577392578
2012-09-24,24.239017486572266
2012-09-25,24.01491928100586
2012-09-26,23.53339958190918
2012-09-27,24.124631881713867
2012-09-28,23.60654640197754
2012-10-01,23.2347412109375
2012-10-02,23.265213012695312
2012-10-03,22.917789459228516
2012-10-04,23.15550422668457
2012-10-05,23.15550422668457
2012-10-08,23.36882972717285
2012-10-09,22.667884826660156
2012-10-10,22.1680850982666
2012-10-11,22.30218505859375
2012-10-12,21.954757690429688
2012-10-15,21.790184020996094
2012-10-16,22.15589141845703
2012-10-17,22.088848114013672
2012-10-18,21.66828155517578
2012-10-19,21.259904861450195
2012-10-22,21.503713607788086
2012-10-23,20.985626220703125
2012-10-24,20.577251434326172
2012-10-25,20.96733856201172
2012-10-26,20.796674728393555
2012-10-31,20.86372184753418
2012-11-01,21.582948684692383
2012-11-02,21.454952239990234
2012-11-05,21.674375534057617
2012-11-06,22.576457977294922
2012-11-07,21.515897750854492
2012-11-08,21.23552894592285
2012-11-09,21.400096893310547
2012-11-12,21.174575805664062
2012-11-13,21.13800621032715
2012-11-14,20.632104873657227
2012-11-15,20.632104873657227
2012-11-16,21.077054977416992
2012-11-19,21.333045959472656
2012-11-20,20.778392791748047
2012-11-21,20.955150604248047
2012-11-23,21.38791275024414
2012-11-26,21.826751708984375
2012-11-27,21.14409637451172
2012-11-28,20.662580490112305
2012-11-29,20.67477798461914
2012-11-30,20.376108169555664
2012-12-03,20.36391830444336
2012-12-04,20.473636627197266
2012-12-05,21.960845947265625
2012-12-06,22.613033294677734
2012-12-07,22.917789459228516
2012-12-10,23.43587875366211
2012-12-11,23.25912094116211
2012-12-12,23.22844123840332
2012-12-13,23.210033416748047
2012-12-14,23.179357528686523
2012-12-17,23.33887481689453
2012-12-18,24.295988082885742
2012-12-19,25.277645111083984
2012-12-20,25.86663818359375
2012-12-21,25.823692321777344
2012-12-24,25.651901245117188
2012-12-26,25.823692321777344
2012-12-27,25.811418533325195
2012-12-28,25.43716049194336
2012-12-31,26.069108963012695
2013-01-02,26.651968002319336
2013-01-03,26.394287109375
2013-01-04,26.308385848999023
2013-01-07,26.320655822753906
2013-01-08,25.75620460510254
2013-01-09,26.87284278869629
2013-01-10,27.093711853027344
2013-01-11,26.983278274536133
2013-01-14,27.425020217895508
2013-01-15,27.51091957092285
2013-01-16,27.799278259277344
2013-01-17,27.744054794311523
2013-01-18,27.492509841918945
2013-01-22,29.05702018737793
2013-01-23,28.879106521606445
2013-01-24,29.32084083557129
2013-01-25,29.49877166748047
2013-01-28,29.84235191345215
2013-01-29,28.29010581970215
2013-01-30,28.744115829467773
2013-01-31,28.836149215698242
2013-02-01,28.695035934448242
2013-02-04,28.45576286315918
2013-02-05,28.60913848876953
2013-02-06,29.443544387817383
2013-02-07,29.204275131225586
2013-02-08,29.750322341918945
2013-02-11,29.81781005859375
2013-02-12,29.560123443603516
2013-02-13,29.836204528808594
2013-02-14,29.946653366088867
2013-02-15,29.81167221069336
2013-02-19,29.79940414428711
2013-02-20,28.553926467895508
2013-02-21,28.063100814819336
2013-02-22,28.16126251220703
2013-02-25,27.492509841918945
2013-02-26,28.142854690551758
2013-02-27,28.842296600341797
2013-02-28,28.934322357177734
2013-03-01,29.560123443603516
2013-03-04,29.333112716674805
2013-03-05,29.67669677734375
2013-03-06,29.958921432495117
2013-03-07,29.001806259155273
2013-03-08,29.24108123779297
2013-03-11,29.45581817626953
2013-03-12,30.670618057250977
2013-03-13,30.916034698486328
2013-03-14,31.118497848510742
2013-03-15,30.774917602539062
2013-03-18,30.431337356567383
2013-03-19,29.97732925415039
2013-03-20,30.265676498413086
2013-03-21,29.511037826538086
2013-03-22,29.406734466552734
2013-03-25,29.161325454711914
2013-03-26,30.024805068969727
2013-03-27,30.925321578979492
2013-03-28,31.017826080322266
2013-04-01,31.085674285888672
2013-04-02,30.882139205932617
2013-04-03,31.209022521972656
2013-04-04,31.32005500793457
2013-04-05,30.715612411499023
2013-04-08,30.980823516845703
2013-04-09,31.80730628967285
2013-04-10,32.81882858276367
2013-04-11,32.31305694580078
2013-04-12,32.269893646240234
2013-04-15,31.554428100585938
2013-04-16,32.091026306152344
2013-04-17,31.190528869628906
2013-04-18,30.37637710571289
2013-04-19,30.795793533325195
2013-04-22,31.153520584106445
2013-04-23,32.83732986450195
2013-04-24,32.62762451171875
2013-04-25,32.442596435546875
2013-04-26,32.868167877197266
2013-04-29,33.380088806152344
2013-04-30,34.09556579589844
2013-05-01,33.79949188232422
2013-05-02,34.94670104980469
2013-05-03,35.248931884765625
2013-05-06,35.85337829589844
2013-05-07,36.28512954711914
2013-05-08,36.39613723754883
2013-05-09,35.57582092285156
2013-05-10,36.063072204589844
2013-05-13,35.717689514160156
2013-05-14,36.51949691772461
2013-05-15,36.741539001464844
2013-05-16,36.420814514160156
2013-05-17,37.29047393798828
2013-05-20,36.66752243041992
2013-05-21,37.450843811035156
2013-05-22,37.25346374511719
2013-05-23,38.40066909790039
2013-05-24,38.42535400390625
2013-05-28,38.770748138427734
2013-05-29,39.30733871459961
2013-05-30,39.344364166259766
2013-05-31,39.05446243286133
2013-06-03,39.35051727294922
2013-06-04,39.11613464355469
2013-06-05,38.73991012573242
2013-06-06,39.38752746582031
2013-06-07,39.566402435302734
2013-06-10,39.85011291503906
2013-06-11,39.80693435668945
2013-06-12,39.41836929321289
2013-06-13,39.63424301147461
2013-06-14,39.39985656738281
2013-06-17,39.874786376953125
2013-06-18,39.887107849121094
2013-06-19,39.208656311035156
2013-06-20,37.925758361816406
2013-06-21,37.12394714355469
2013-06-24,36.10625457763672
2013-06-25,37.04377365112305
2013-06-26,37.60117721557617
2013-06-27,38.78416061401367
2013-06-28,38.45589828491211
2013-07-01,39.05667495727539
2013-07-02,39.13099670410156
2013-07-03,39.14957046508789
2013-07-05,39.95474624633789
2013-07-08,40.39448165893555
2013-07-09,41.0014533996582
2013-07-10,41.63938903808594
2013-07-11,41.50932312011719
2013-07-12,42.02959442138672
2013-07-15,42.26494216918945
2013-07-16,42.04816818237305
2013-07-17,42.45694351196289
2013-07-18,43.13823699951172
2013-07-19,43.22495651245117
2013-07-22,43.410770416259766
2013-07-23,42.01101303100586
2013-07-24,41.8251953125
2013-07-25,39.347774505615234
2013-07-26,38.79035186767578
2013-07-29,38.771766662597656
2013-07-30,40.3139762878418
2013-07-31,39.87422180175781
2013-08-01,41.15010070800781
2013-08-02,40.357330322265625
2013-08-05,40.13434982299805
2013-08-06,39.92378234863281
2013-08-07,39.40351867675781
2013-08-08,41.32353210449219
2013-08-09,41.80662536621094
2013-08-12,42.22158432006836
2013-08-13,42.370235443115234
2013-08-14,42.419776916503906
2013-08-15,40.889976501464844
2013-08-16,40.01048278808594
2013-08-19,39.76274490356445
2013-08-20,40.25822830200195
2013-08-21,41.106746673583984
2013-08-22,41.68274688720703
2013-08-23,40.52455520629883
2013-08-26,40.13434982299805
2013-08-27,38.05331802368164
2013-08-28,38.68505859375
2013-08-29,37.60737991333008
2013-08-30,38.40015411376953
2013-09-03,39.18054962158203
2013-09-04,40.165321350097656
2013-09-05,40.320167541503906
2013-09-06,40.25204086303711
2013-09-09,40.5059814453125
2013-09-10,40.93333053588867
2013-09-11,40.77849197387695
2013-09-12,39.936161041259766
2013-09-13,39.861846923828125
2013-09-16,40.2706184387207
