Date,APA
2010-11-05,81.49224853515625
2010-11-08,82.10702514648438
2010-11-09,82.45191955566406
2010-11-10,82.66187286376953
2010-11-11,83.00675964355469
2010-11-12,82.10702514648438
2010-11-15,80.69747924804688
2010-11-16,78.9205551147461
2010-11-17,79.31790924072266
2010-11-18,81.13984680175781
2010-11-19,81.8071517944336
2010-11-22,81.22981262207031
2010-11-23,79.08547973632812
2010-11-24,81.31977844238281
2010-11-26,80.36756896972656
2010-11-29,81.28981018066406
2010-11-30,80.70500946044922
2010-12-01,83.41912841796875
2010-12-02,85.75838470458984
2010-12-03,86.3057632446289
2010-12-06,87.28793334960938
2010-12-07,87.21298217773438
2010-12-08,85.1736068725586
2010-12-09,85.84090423583984
2010-12-10,86.16328430175781
2010-12-13,87.57286071777344
2010-12-14,87.16048431396484
2010-12-15,86.98800659179688
2010-12-16,87.47537994384766
2010-12-17,87.31044006347656
2010-12-20,87.77529907226562
2010-12-21,88.59251403808594
2010-12-22,88.63754272460938
2010-12-23,88.83243560791016
2010-12-27,88.70499420166016
2010-12-28,88.81745910644531
2010-12-29,89.67219543457031
2010-12-30,89.91213989257812
2010-12-31,89.3947982788086
2011-01-03,90.744384765625
2011-01-04,91.36669921875
2011-01-05,93.65347290039062
2011-01-06,91.75654602050781
2011-01-07,92.348876953125
2011-01-10,93.52600860595703
2011-01-11,93.81841278076172
2011-01-12,94.62067413330078
2011-01-13,93.85590362548828
2011-01-14,94.19332885742188
2011-01-18,95.64037322998047
2011-01-19,93.21575164794922
2011-01-20,93.20072937011719
2011-01-21,94.28168487548828
2011-01-24,93.02056121826172
2011-01-25,92.05976867675781
2011-01-26,91.65440368652344
2011-01-27,87.32315826416016
2011-01-28,86.20469665527344
2011-01-31,89.59761047363281
2011-02-01,89.31238555908203
2011-02-02,90.87372589111328
2011-02-03,88.81696319580078
2011-02-04,87.70597839355469
2011-02-07,88.40409851074219
2011-02-08,88.201416015625
2011-02-09,87.1880111694336
2011-02-10,88.38907623291016
2011-02-11,89.87535858154297
2011-02-14,90.96381378173828
2011-02-15,89.58258819580078
2011-02-16,90.46086883544922
2011-02-17,90.54344940185547
2011-02-18,90.0855484008789
2011-02-22,87.8786392211914
2011-02-23,90.7761459350586
2011-02-24,90.45335388183594
2011-02-25,92.72782135009766
2011-02-28,93.54602813720703
2011-03-01,90.72357940673828
2011-03-02,90.896240234375
2011-03-03,93.5385513305664
2011-03-04,92.04475402832031
2011-03-07,90.80618286132812
2011-03-08,91.09893035888672
2011-03-09,90.58097076416016
2011-03-10,87.0303726196289
2011-03-11,89.1922836303711
2011-03-14,89.41746520996094
2011-03-15,88.45661163330078
2011-03-16,85.40147399902344
2011-03-17,88.6593017578125
2011-03-18,90.1606216430664
2011-03-21,93.90634155273438
2011-03-22,94.49183654785156
2011-03-23,93.4784927368164
2011-03-24,93.74873352050781
2011-03-25,94.53690338134766
2011-03-28,94.76957702636719
2011-03-29,96.03819274902344
2011-03-30,97.90731811523438
2011-03-31,98.27513885498047
2011-04-01,97.56951141357422
2011-04-04,97.80970001220703
2011-04-05,98.52284240722656
2011-04-06,97.27679443359375
2011-04-07,96.67625427246094
2011-04-08,97.70468139648438
2011-04-11,94.76957702636719
2011-04-12,91.87960815429688
2011-04-13,91.77452850341797
2011-04-14,91.88711547851562
2011-04-15,91.87960815429688
2011-04-18,90.7761459350586
2011-04-19,91.61038970947266
2011-04-20,93.12860870361328
2011-04-21,92.68515014648438
2011-04-25,92.14401245117188
2011-04-26,94.84971618652344
2011-04-27,95.3908462524414
2011-04-28,97.70570373535156
2011-04-29,100.23857879638672
2011-05-02,98.41221618652344
2011-05-03,97.0668716430664
2011-05-04,95.1578598022461
2011-05-05,92.32440185546875
2011-05-06,93.35405731201172
2011-05-09,95.6989974975586
2011-05-10,96.16499328613281
2011-05-11,92.76031494140625
2011-05-12,92.76031494140625
2011-05-13,93.3841323852539
2011-05-16,91.8960189819336
2011-05-17,91.26466369628906
2011-05-18,92.66262817382812
2011-05-19,92.33193969726562
2011-05-20,92.44466400146484
2011-05-23,90.98658752441406
2011-05-24,91.67806243896484
2011-05-25,93.14364624023438
2011-05-26,93.12860870361328
2011-05-27,92.63258361816406
2011-05-31,93.6471939086914
2011-06-01,90.95653533935547
2011-06-02,90.67090606689453
2011-06-03,89.76902770996094
2011-06-06,88.06291198730469
2011-06-07,88.6115951538086
2011-06-08,89.80661010742188
2011-06-09,90.40790557861328
2011-06-10,88.49885559082031
2011-06-13,87.29631805419922
2011-06-14,88.91220092773438
2011-06-15,87.28878021240234
2011-06-16,87.93514251708984
2011-06-17,88.05542755126953
2011-06-20,87.78482055664062
2011-06-21,89.51345825195312
2011-06-22,88.91220092773438
2011-06-23,88.24329376220703
2011-06-24,87.16856384277344
2011-06-27,87.36393737792969
2011-06-28,90.03206634521484
2011-06-29,91.00911712646484
2011-06-30,92.7377700805664
2011-07-01,93.00080871582031
2011-07-05,93.56451416015625
2011-07-06,92.97827911376953
2011-07-07,94.98499298095703
2011-07-08,94.04551696777344
2011-07-11,91.1443862915039
2011-07-12,90.88886260986328
2011-07-13,91.18201446533203
2011-07-14,90.11475372314453
2011-07-15,92.8354721069336
2011-07-18,92.31690216064453
2011-07-19,94.50398254394531
2011-07-20,94.56420135498047
2011-07-21,96.47549438476562
2011-07-22,96.67111206054688
2011-07-25,96.36260986328125
2011-07-26,96.11428833007812
2011-07-27,93.69882202148438
2011-07-28,93.7816162109375
2011-07-29,93.09687805175781
2011-08-01,93.35270690917969
2011-08-02,90.31269073486328
2011-08-03,89.13129425048828
2011-08-04,82.15576934814453
2011-08-05,80.28964233398438
2011-08-08,74.02900695800781
2011-08-09,76.8508071899414
2011-08-10,74.38268280029297
2011-08-11,77.59577941894531
2011-08-12,77.64091491699219
2011-08-15,79.3264389038086
2011-08-16,78.51376342773438
2011-08-17,78.92765045166016
2011-08-18,73.66780853271484
2011-08-19,73.0131607055664
2011-08-22,72.35848999023438
2011-08-23,75.44367980957031
2011-08-24,75.59414672851562
2011-08-25,74.4804916381836
2011-08-26,75.46623229980469
2011-08-29,77.6860580444336
2011-08-30,77.27218627929688
2011-08-31,77.55810546875
2011-09-01,76.57990264892578
2011-09-02,74.23217010498047
2011-09-06,71.8693618774414
2011-09-07,74.96208953857422
2011-09-08,73.90859985351562
2011-09-09,71.57588958740234
2011-09-12,71.22225189208984
2011-09-13,70.34937286376953
2011-09-14,71.04167175292969
2011-09-15,73.60006713867188
2011-09-16,73.8935546875
2011-09-19,72.00480651855469
2011-09-20,71.12442016601562
2011-09-21,68.73906707763672
2011-09-22,62.975067138671875
2011-09-23,62.25267028808594
2011-09-26,64.3822250366211
2011-09-27,64.60799407958984
2011-09-28,62.13225555419922
2011-09-29,62.36556625366211
2011-09-30,60.37902069091797
2011-10-03,57.564735412597656
2011-10-04,59.310508728027344
2011-10-05,62.38060760498047
2011-10-06,64.88636016845703
2011-10-07,63.84043502807617
2011-10-10,66.65469360351562
2011-10-11,65.45069122314453
2011-10-12,66.16558837890625
2011-10-13,65.54853820800781
2011-10-14,68.74658966064453
2011-10-17,66.16558837890625
2011-10-18,68.0317611694336
2011-10-19,67.95636749267578
2011-10-20,68.80809020996094
2011-10-21,71.40093231201172
2011-10-24,73.31537628173828
2011-10-25,71.25016021728516
2011-10-26,73.38323974609375
2011-10-27,77.51367950439453
2011-10-28,79.1341781616211
2011-10-31,75.09419250488281
2011-11-01,70.94866943359375
2011-11-02,74.13693237304688
2011-11-03,76.57904815673828
2011-11-04,75.52381896972656
2011-11-07,76.4810562133789
2011-11-08,78.86285400390625
2011-11-09,75.20724487304688
2011-11-10,76.53379821777344
2011-11-11,78.92313385009766
2011-11-14,77.7247314453125
2011-11-15,77.95836639404297
2011-11-16,77.28754425048828
2011-11-17,73.86560821533203
2011-11-18,74.28771209716797
2011-11-21,71.91345977783203
2011-11-22,69.6974868774414
2011-11-23,66.43383026123047
2011-11-25,65.44642639160156
2011-11-28,68.49150085449219
2011-11-29,70.06681060791016
2011-11-30,74.95099639892578
2011-12-01,74.22740173339844
2011-12-02,72.71240234375
2011-12-05,73.04403686523438
2011-12-06,73.3982925415039
2011-12-07,73.31537628173828
2011-12-08,70.63964080810547
2011-12-09,73.47367858886719
2011-12-12,70.80545043945312
2011-12-13,69.59195709228516
2011-12-14,66.09464263916016
2011-12-15,66.44133758544922
2011-12-16,66.88604736328125
2011-12-19,64.63995361328125
2011-12-20,66.67501831054688
2011-12-21,67.55687713623047
2011-12-22,68.29553985595703
2011-12-23,68.71765899658203
2011-12-27,68.40861511230469
2011-12-28,66.7202377319336
2011-12-29,67.82068634033203
2011-12-30,68.27291870117188
2012-01-03,72.30535888671875
2012-01-04,72.67469024658203
2012-01-05,73.23999786376953
2012-01-06,73.14203643798828
2012-01-09,74.49871063232422
2012-01-10,73.93345642089844
2012-01-11,72.53903198242188
2012-01-12,71.07681274414062
2012-01-13,69.97638702392578
2012-01-17,71.3556900024414
2012-01-18,71.92852020263672
2012-01-19,73.34776306152344
2012-01-20,73.07599639892578
2012-01-23,74.2687759399414
2012-01-24,73.7629623413086
2012-01-25,75.36341094970703
2012-01-26,73.9139633178711
2012-01-27,73.98189544677734
2012-01-30,74.6311264038086
2012-01-31,74.6462173461914
2012-02-01,75.04634094238281
2012-02-02,75.15201568603516
2012-02-03,76.35986328125
2012-02-06,77.69609832763672
2012-02-07,78.91150665283203
2012-02-08,79.34935760498047
2012-02-09,80.53459930419922
2012-02-10,79.36446380615234
2012-02-13,80.20993041992188
2012-02-14,81.01020050048828
2012-02-15,81.28196716308594
2012-02-16,81.23664855957031
2012-02-17,82.62568664550781
2012-02-21,83.01069641113281
2012-02-22,83.1390380859375
2012-02-23,82.98051452636719
2012-02-24,84.22611236572266
2012-02-27,83.06356048583984
2012-02-28,82.73138427734375
2012-02-29,81.47819519042969
2012-03-01,82.39923095703125
2012-03-02,80.3609390258789
2012-03-05,80.72332763671875
2012-03-06,77.99049377441406
2012-03-07,79.74192810058594
2012-03-08,81.15359497070312
2012-03-09,81.11585998535156
2012-03-12,80.32321166992188
2012-03-13,81.57635498046875
2012-03-14,80.76858520507812
2012-03-15,80.7535171508789
2012-03-16,82.27088165283203
2012-03-19,81.98403930664062
2012-03-20,79.7268295288086
2012-03-21,78.11884307861328
2012-03-22,76.17117309570312
2012-03-23,76.82037353515625
2012-03-26,76.27684020996094
2012-03-27,76.53352355957031
2012-03-28,74.72171783447266
2012-03-29,74.59337615966797
2012-03-30,75.82389068603516
2012-04-02,76.22400665283203
2012-04-03,74.91044616699219
2012-04-04,73.6346206665039
2012-04-05,72.37393188476562
2012-04-09,71.40008544921875
2012-04-10,70.58478546142578
2012-04-11,70.0638656616211
2012-04-12,71.64164733886719
2012-04-13,70.6980209350586
2012-04-16,69.6562271118164
2012-04-17,71.37743377685547
2012-04-18,69.6788558959961
2012-04-19,69.66375732421875
2012-04-20,69.17971801757812
2012-04-23,68.79400634765625
2012-04-24,69.0208740234375
2012-04-25,70.61670684814453
2012-04-26,71.6906509399414
2012-04-27,71.78141784667969
2012-04-30,72.56040954589844
2012-05-01,73.9444580078125
2012-05-02,72.25787353515625
2012-05-03,69.55030059814453
2012-05-04,67.35701751708984
2012-05-07,66.43428802490234
2012-05-08,66.23766326904297
2012-05-09,65.92758178710938
2012-05-10,66.45702362060547
2012-05-11,65.99565124511719
2012-05-14,64.32418060302734
2012-05-15,62.403167724609375
2012-05-16,62.108192443847656
2012-05-17,61.76787185668945
2012-05-18,60.89809036254883
2012-05-21,62.56199645996094
2012-05-22,62.49390411376953
2012-05-23,62.6905632019043
2012-05-24,62.08549880981445
2012-05-25,62.30485153198242
2012-05-29,63.5603141784668
2012-05-30,61.66954040527344
2012-05-31,61.54854965209961
2012-06-01,60.02836990356445
2012-06-04,60.17204666137695
2012-06-05,61.37459182739258
2012-06-06,63.21998596191406
2012-06-07,63.13678741455078
2012-06-08,62.751068115234375
2012-06-11,61.88890075683594
2012-06-12,62.97795104980469
2012-06-13,62.751068115234375
2012-06-14,65.05024719238281
2012-06-15,66.40403747558594
2012-06-18,64.56620025634766
2012-06-19,64.64185333251953
2012-06-20,63.7342414855957
2012-06-21,61.51073455810547
2012-06-22,62.20651626586914
2012-06-25,61.646873474121094
2012-06-26,62.32754135131836
2012-06-27,64.27880859375
2012-06-28,64.46031188964844
2012-06-29,66.47211456298828
2012-07-02,66.018310546875
2012-07-03,68.21162414550781
2012-07-05,66.47211456298828
2012-07-06,64.68721008300781
2012-07-09,64.59645080566406
2012-07-10,63.28802490234375
2012-07-11,63.68134307861328
2012-07-12,62.56199645996094
2012-07-13,63.212425231933594
2012-07-16,63.05359649658203
2012-07-17,64.98974609375
2012-07-18,64.80066680908203
2012-07-19,65.86917114257812
2012-07-20,64.47481536865234
2012-07-23,63.59572982788086
2012-07-24,62.64846420288086
2012-07-25,63.33049392700195
2012-07-26,64.53544616699219
2012-07-27,66.36177062988281
2012-07-30,66.39208221435547
2012-07-31,65.262939453125
2012-08-01,65.8237075805664
2012-08-02,62.580284118652344
2012-08-03,64.3005142211914
2012-08-06,65.1871566772461
2012-08-07,66.71035766601562
2012-08-08,66.93775939941406
2012-08-09,67.0665283203125
2012-08-10,66.58150482177734
2012-08-13,66.65730285644531
2012-08-14,66.72550201416016
2012-08-15,66.48301696777344
2012-08-16,67.16504669189453
2012-08-17,67.49092864990234
2012-08-20,67.49092864990234
2012-08-21,66.98314666748047
2012-08-22,67.21807861328125
2012-08-23,66.34659576416016
2012-08-24,66.3086929321289
2012-08-27,66.25568389892578
2012-08-28,65.94496154785156
2012-08-29,65.57363891601562
2012-08-30,64.48237609863281
2012-08-31,64.98252868652344
2012-09-04,63.93675994873047
2012-09-05,64.01253509521484
2012-09-06,65.58879852294922
2012-09-07,68.1274642944336
2012-09-10,67.88495635986328
2012-09-11,68.0440902709961
2012-09-12,68.58972930908203
2012-09-13,70.08263397216797
2012-09-14,70.08263397216797
2012-09-17,69.794677734375
2012-09-18,68.69586944580078
2012-09-19,67.60455322265625
2012-09-20,67.57427978515625
2012-09-21,67.13475036621094
2012-09-24,65.89192199707031
2012-09-25,64.62638854980469
2012-09-26,64.59607696533203
2012-09-27,65.80854034423828
2012-09-28,65.52814483642578
2012-10-01,65.48269653320312
2012-10-02,65.58879852294922
2012-10-03,65.5509033203125
2012-10-04,65.56605529785156
2012-10-05,65.0886459350586
2012-10-08,65.49784088134766
2012-10-09,65.89192199707031
2012-10-10,64.7703628540039
2012-10-11,65.14924621582031
2012-10-12,64.66427612304688
2012-10-15,64.74763488769531
2012-10-16,65.99801635742188
2012-10-17,67.2408447265625
2012-10-18,67.36229705810547
2012-10-19,65.9576416015625
2012-10-22,64.94025421142578
2012-10-23,63.11799240112305
2012-10-24,62.449832916259766
2012-10-25,62.87502670288086
2012-10-26,62.53335189819336
2012-10-31,62.806705474853516
2012-11-01,62.146121978759766
2012-11-02,61.66780471801758
2012-11-05,61.46278381347656
2012-11-06,62.88263702392578
2012-11-07,60.65797424316406
2012-11-08,59.898685455322266
2012-11-09,59.64811706542969
2012-11-12,59.65574645996094
2012-11-13,58.72184753417969
2012-11-14,57.947383880615234
2012-11-15,57.43867111206055
2012-11-16,57.172916412353516
2012-11-19,58.53959655761719
2012-11-20,57.55257034301758
2012-11-21,57.93220901489258
2012-11-23,58.569976806640625
2012-11-26,58.068870544433594
2012-11-27,58.63833236694336
2012-11-28,58.91926574707031
2012-11-29,58.440921783447266
2012-11-30,58.53202819824219
2012-12-03,57.97776412963867
2012-12-04,57.90182876586914
2012-12-05,59.01795959472656
2012-12-06,57.985328674316406
2012-12-07,58.091651916503906
2012-12-10,56.99829864501953
2012-12-11,57.97016143798828
2012-12-12,59.07869338989258
2012-12-13,58.76739501953125
2012-12-14,58.4788818359375
2012-12-17,58.812950134277344
2012-12-18,60.862953186035156
2012-12-19,60.65037536621094
2012-12-20,60.71870422363281
2012-12-21,60.74151611328125
2012-12-24,59.739234924316406
2012-12-26,59.40518569946289
2012-12-27,59.40518569946289
2012-12-28,58.501644134521484
2012-12-31,59.60260772705078
2013-01-02,61.30335235595703
2013-01-03,62.123355865478516
2013-01-04,63.171142578125
2013-01-07,61.00724792480469
2013-01-08,60.673152923583984
2013-01-09,60.437782287597656
2013-01-10,61.28056716918945
2013-01-11,61.174278259277344
2013-01-14,60.992061614990234
2013-01-15,61.045204162597656
2013-01-16,61.371673583984375
2013-01-17,61.87384796142578
2013-01-18,62.254310607910156
2013-01-22,62.83256530761719
2013-01-23,62.4369010925293
2013-01-24,63.33472442626953
2013-01-25,64.027099609375
2013-01-28,63.70754623413086
2013-01-29,64.96298217773438
2013-01-30,64.1869125366211
2013-01-31,63.73037338256836
2013-02-01,64.94779205322266
2013-02-04,63.5858039855957
2013-02-05,64.85645294189453
2013-02-06,64.60537719726562
2013-02-07,63.71516418457031
2013-02-08,64.40756225585938
2013-02-11,63.768394470214844
2013-02-12,64.0499267578125
2013-02-13,64.1640853881836
2013-02-14,61.120609283447266
2013-02-15,58.472774505615234
2013-02-19,58.8151741027832
2013-02-20,57.43035888671875
2013-02-21,57.14887237548828
2013-02-22,57.369510650634766
2013-02-25,55.73363494873047
2013-02-26,55.96951675415039
2013-02-27,56.59342575073242
2013-02-28,56.50972366333008
2013-03-01,56.11407470703125
2013-03-04,55.338008880615234
2013-03-05,55.42930221557617
2013-03-06,55.96192169189453
2013-03-07,57.55973434448242
2013-03-08,57.55973434448242
2013-03-11,57.45322799682617
2013-03-12,57.270591735839844
2013-03-13,57.278202056884766
2013-03-14,57.43035888671875
2013-03-15,57.58255386352539
2013-03-18,57.61299514770508
2013-03-19,56.806488037109375
2013-03-20,57.34667205810547
2013-03-21,56.41840744018555
2013-03-22,56.661903381347656
2013-03-25,56.78364944458008
2013-03-26,56.60862731933594
2013-03-27,57.77277374267578
2013-03-28,58.70863342285156
2013-04-01,58.366249084472656
2013-04-02,57.9477424621582
2013-04-03,56.95103073120117
2013-04-04,57.0651741027832
2013-04-05,56.45647430419922
2013-04-08,56.79122543334961
2013-04-09,57.43797302246094
2013-04-10,57.54452133178711
2013-04-11,58.22169876098633
2013-04-12,57.13363265991211
2013-04-15,55.25431442260742
2013-04-16,54.82062911987305
2013-04-17,54.364070892333984
2013-04-18,54.03596878051758
2013-04-19,52.52523422241211
2013-04-22,52.80754852294922
2013-04-23,53.76129913330078
2013-04-24,54.4327507019043
2013-04-25,55.30257034301758
2013-04-26,55.14231491088867
2013-04-29,55.82141876220703
2013-04-30,56.370765686035156
2013-05-01,56.01978302001953
2013-05-02,56.30974578857422
2013-05-03,57.40848159790039
2013-05-06,58.00362014770508
2013-05-07,58.5224609375
2013-05-08,59.33123779296875
2013-05-09,62.16197204589844
2013-05-10,63.58115768432617
2013-05-13,63.54302215576172
2013-05-14,63.352272033691406
2013-05-15,62.482444763183594
2013-05-16,61.71944046020508
2013-05-17,62.03229522705078
2013-05-20,64.15342712402344
2013-05-21,64.36707305908203
2013-05-22,63.6117057800293
2013-05-23,62.45191192626953
2013-05-24,62.30694580078125
2013-05-28,62.86393737792969
2013-05-29,64.31367492675781
2013-05-30,64.66463470458984
2013-05-31,62.66556167602539
2013-06-03,64.52731323242188
2013-06-04,64.35942840576172
2013-06-05,64.65701293945312
2013-06-06,65.4657974243164
2013-06-07,64.64938354492188
2013-06-10,65.32083129882812
2013-06-11,64.39759063720703
2013-06-12,64.43576049804688
2013-06-13,64.94696044921875
2013-06-14,64.77145385742188
2013-06-17,66.01514434814453
2013-06-18,66.47296905517578
2013-06-19,66.05329895019531
2013-06-20,64.80197143554688
2013-06-21,64.88591766357422
2013-06-24,62.7037239074707
2013-06-25,63.054710388183594
2013-06-26,63.4591178894043
2013-06-27,64.13813781738281
2013-06-28,63.96268081665039
2013-07-01,63.55827713012695
2013-07-02,62.66556167602539
2013-07-03,61.21586990356445
2013-07-05,62.696109771728516
2013-07-08,62.14670944213867
2013-07-09,62.154354095458984
2013-07-10,61.29216003417969
2013-07-11,62.32984161376953
2013-07-12,62.87921142578125
2013-07-15,63.30649185180664
2013-07-16,62.58926773071289
2013-07-17,62.95551300048828
2013-07-18,63.94216537475586
2013-07-19,64.99767303466797
2013-07-22,64.17163848876953
2013-07-23,63.91921615600586
2013-07-24,63.10850143432617
2013-07-25,63.30735778808594
2013-07-26,62.76430130004883
2013-07-29,62.068294525146484
2013-07-30,61.63228988647461
2013-07-31,61.37989044189453
2013-08-01,62.47366714477539
2013-08-02,62.71840286254883
2013-08-05,62.95549011230469
2013-08-06,62.91727066040039
2013-08-07,62.672523498535156
2013-08-08,63.620933532714844
2013-08-09,63.63621139526367
2013-08-12,63.25382614135742
2013-08-13,63.10850143432617
2013-08-14,61.75468826293945
2013-08-15,61.39519119262695
2013-08-16,60.41617202758789
2013-08-19,57.647377014160156
2013-08-20,58.33577346801758
2013-08-21,59.0623664855957
2013-08-22,60.41617202758789
2013-08-23,61.03570556640625
2013-08-26,60.9821891784668
2013-08-27,60.09495162963867
2013-08-28,60.553863525390625
2013-08-29,60.14849853515625
2013-08-30,65.53306579589844
2013-09-03,64.85235595703125
2013-09-04,65.4183349609375
2013-09-05,65.92314910888672
2013-09-06,66.16790008544922
2013-09-09,66.28266906738281
2013-09-10,66.74156951904297
2013-09-11,66.5656509399414
2013-09-12,66.6956558227539
2013-09-13,66.39736938476562
2013-09-16,66.54269409179688
2013-09-17,67.49878692626953
