Date,WST
2010-09-29,15.416075706481934
2010-09-30,15.45210075378418
2010-10-01,15.366535186767578
2010-10-04,15.07829475402832
2010-10-05,15.407058715820312
2010-10-06,15.533171653747559
2010-10-07,15.654760360717773
2010-10-08,15.812394142150879
2010-10-11,15.875444412231445
2010-10-12,15.947507858276367
2010-10-13,16.23123550415039
2010-10-14,16.298797607421875
2010-10-15,16.213220596313477
2010-10-18,16.276575088500977
2010-10-19,16.072948455810547
2010-10-20,16.235851287841797
2010-10-21,16.37612533569336
2010-10-22,16.33540153503418
2010-10-25,16.299203872680664
2010-10-26,16.30824089050293
2010-10-27,16.158924102783203
2010-10-28,16.281099319458008
2010-10-29,16.149866104125977
2010-11-01,16.231321334838867
2010-11-02,16.742645263671875
2010-11-03,17.208738327026367
2010-11-04,17.756256103515625
2010-11-05,17.778886795043945
2010-11-08,17.638612747192383
2010-11-09,17.493812561035156
2010-11-10,17.74721336364746
2010-11-11,17.58883285522461
2010-11-12,17.29469871520996
2010-11-15,17.344484329223633
2010-11-16,16.99152946472168
2010-11-17,17.05487632751465
2010-11-18,17.403305053710938
2010-11-19,17.35805892944336
2010-11-22,17.29922866821289
2010-11-23,17.15443229675293
2010-11-24,17.557165145874023
2010-11-26,17.44855499267578
2010-11-29,17.398788452148438
2010-11-30,17.158946990966797
2010-12-01,17.593353271484375
2010-12-02,17.575267791748047
2010-12-03,17.5435791015625
2010-12-06,17.539073944091797
2010-12-07,17.5435791015625
2010-12-08,17.453079223632812
2010-12-09,17.362581253051758
2010-12-10,17.9282169342041
2010-12-13,18.1906681060791
2010-12-14,18.539100646972656
2010-12-15,18.55267333984375
2010-12-16,18.914669036865234
2010-12-17,18.99159812927246
2010-12-20,18.620546340942383
2010-12-21,18.815126419067383
2010-12-22,18.901098251342773
2010-12-23,19.005172729492188
2010-12-27,19.10019874572754
2010-12-28,19.045896530151367
2010-12-29,19.045896530151367
2010-12-30,19.082101821899414
2010-12-31,18.64316749572754
2011-01-03,18.937299728393555
2011-01-04,18.597919464111328
2011-01-05,18.67936134338379
2011-01-06,18.543611526489258
2011-01-07,18.45311737060547
2011-01-10,18.47121238708496
2011-01-11,18.534563064575195
2011-01-12,18.28116798400879
2011-01-13,18.3264102935791
2011-01-14,18.5490779876709
2011-01-18,18.57634735107422
2011-01-19,18.11739158630371
2011-01-20,17.844743728637695
2011-01-21,17.635719299316406
2011-01-24,17.949256896972656
2011-01-25,18.053770065307617
2011-01-26,18.48091697692871
2011-01-27,18.580888748168945
2011-01-28,18.131025314331055
2011-01-31,18.171920776367188
2011-02-01,18.512723922729492
2011-02-02,18.512723922729492
2011-02-03,18.52181625366211
2011-02-04,18.290069580078125
2011-02-07,18.403663635253906
2011-02-08,18.399127960205078
2011-02-09,18.221906661987305
2011-02-10,18.19009780883789
2011-02-11,18.399127960205078
2011-02-14,18.426393508911133
2011-02-15,18.471832275390625
2011-02-16,18.844446182250977
2011-02-17,18.644508361816406
2011-02-18,19.126184463500977
2011-02-22,18.562707901000977
2011-02-23,18.2264404296875
2011-02-24,18.321882247924805
2011-02-25,18.708110809326172
2011-02-28,18.680858612060547
2011-03-01,18.362770080566406
2011-03-02,18.362770080566406
2011-03-03,18.66268539428711
2011-03-04,18.658138275146484
2011-03-07,18.476375579833984
2011-03-08,18.95804786682129
2011-03-09,19.098920822143555
2011-03-10,18.830806732177734
2011-03-11,18.92169952392578
2011-03-14,18.917146682739258
2011-03-15,18.735383987426758
2011-03-16,18.630876541137695
2011-03-17,18.78536605834961
2011-03-18,19.326128005981445
2011-03-21,19.589683532714844
2011-03-22,19.603309631347656
2011-03-23,19.580598831176758
2011-03-24,19.689653396606445
2011-03-25,19.748727798461914
2011-03-28,19.91685676574707
2011-03-29,20.125883102416992
2011-03-30,20.23040199279785
2011-03-31,20.34400177001953
2011-04-01,20.516685485839844
2011-04-04,20.671178817749023
2011-04-05,20.689355850219727
2011-04-06,20.821136474609375
2011-04-07,20.607559204101562
2011-04-08,20.34400177001953
2011-04-11,20.39398956298828
2011-04-12,20.32582664489746
2011-04-13,20.33038330078125
2011-04-14,20.493955612182617
2011-04-15,20.557573318481445
2011-04-18,20.407060623168945
2011-04-19,20.20636558532715
2011-04-20,20.598630905151367
2011-04-21,20.703533172607422
2011-04-25,20.58038330078125
2011-04-26,20.981775283813477
2011-04-27,21.086679458618164
2011-04-28,21.611228942871094
2011-04-29,21.54737663269043
2011-05-02,21.63860321044922
2011-05-03,21.57929229736328
2011-05-04,21.314746856689453
2011-05-05,21.15966033935547
2011-05-06,21.19159507751465
2011-05-09,21.383167266845703
2011-05-10,21.63860321044922
2011-05-11,21.52456283569336
2011-05-12,21.620351791381836
2011-05-13,21.387725830078125
2011-05-16,21.182464599609375
2011-05-17,20.99090003967285
2011-05-18,21.17791175842285
2011-05-19,21.182464599609375
2011-05-20,20.931602478027344
2011-05-23,20.59406852722168
2011-05-24,20.511960983276367
2011-05-25,20.51652717590332
2011-05-26,20.676166534423828
2011-05-27,20.885988235473633
2011-05-31,21.200721740722656
2011-06-01,20.66705322265625
2011-06-02,20.411619186401367
2011-06-03,20.074077606201172
2011-06-06,20.023902893066406
2011-06-07,19.855152130126953
2011-06-08,19.891626358032227
2011-06-09,19.964618682861328
2011-06-10,19.75023651123047
2011-06-13,19.659015655517578
2011-06-14,19.882505416870117
2011-06-15,19.48111915588379
2011-06-16,19.617958068847656
2011-06-17,19.46287727355957
2011-06-20,19.608844757080078
2011-06-21,19.763917922973633
2011-06-22,19.590593338012695
2011-06-23,19.330595016479492
2011-06-24,19.412710189819336
2011-06-27,19.449193954467773
2011-06-28,19.745683670043945
2011-06-29,19.722867965698242
2011-06-30,19.960054397583008
2011-07-01,20.288467407226562
2011-07-05,20.39337921142578
2011-07-06,20.57125473022461
2011-07-07,20.78108024597168
2011-07-08,20.73090362548828
2011-07-11,20.562137603759766
2011-07-12,20.676166534423828
2011-07-13,20.981775283813477
2011-07-14,20.74458885192871
2011-07-15,20.863178253173828
2011-07-18,20.762453079223633
2011-07-19,21.06920623779297
2011-07-20,20.858604431152344
2011-07-21,21.215707778930664
2011-07-22,21.266071319580078
2011-07-25,21.005107879638672
2011-07-26,20.59306526184082
2011-07-27,20.272579193115234
2011-07-28,19.952110290527344
2011-07-29,20.084867477416992
2011-08-01,19.66825294494629
2011-08-02,19.26537322998047
2011-08-03,19.3843994140625
2011-08-04,19.05018424987793
2011-08-05,19.18752670288086
2011-08-08,18.578622817993164
2011-08-09,19.599580764770508
2011-08-10,18.46874237060547
2011-08-11,18.97235679626465
2011-08-12,18.734281539916992
2011-08-15,19.105131149291992
2011-08-16,18.66560935974121
2011-08-17,18.46874237060547
2011-08-18,17.672130584716797
2011-08-19,17.58513832092285
2011-08-22,17.685863494873047
2011-08-23,18.203208923339844
2011-08-24,18.19863510131836
2011-08-25,17.868993759155273
2011-08-26,18.015499114990234
2011-08-29,18.519105911254883
2011-08-30,18.294767379760742
2011-08-31,18.368022918701172
2011-09-01,18.290197372436523
2011-09-02,17.493568420410156
2011-09-06,17.507308959960938
2011-09-07,18.120786666870117
2011-09-08,17.60345458984375
2011-09-09,17.296703338623047
2011-09-12,17.470685958862305
2011-09-13,17.782005310058594
2011-09-14,18.271879196166992
2011-09-15,18.326814651489258
2011-09-16,18.345134735107422
2011-09-19,18.020071029663086
2011-09-20,17.901042938232422
2011-09-21,17.429479598999023
2011-09-22,17.040325164794922
2011-09-23,17.22803497314453
2011-09-26,17.392858505249023
2011-09-27,17.71332550048828
2011-09-28,16.898401260375977
2011-09-29,17.20514488220215
2011-09-30,16.98539161682129
2011-10-03,16.362741470336914
2011-10-04,17.18682861328125
2011-10-05,17.420324325561523
2011-10-06,17.310441970825195
2011-10-07,16.953336715698242
2011-10-10,17.447790145874023
2011-10-11,17.34706687927246
2011-10-12,17.516468048095703
2011-10-13,17.36079978942871
2011-10-14,17.58513832092285
2011-10-17,17.042356491088867
2011-10-18,17.299957275390625
2011-10-19,17.295345306396484
2011-10-20,17.23555564880371
2011-10-21,17.796724319458008
2011-10-24,18.279712677001953
2011-10-25,17.74153709411621
2011-10-26,17.934730529785156
2011-10-27,18.92368507385254
2011-10-28,18.767295837402344
2011-10-31,17.879533767700195
2011-11-01,17.21714973449707
2011-11-02,17.50234031677246
2011-11-03,18.035921096801758
2011-11-04,17.824325561523438
2011-11-07,17.95772361755371
2011-11-08,18.21991729736328
2011-11-09,17.341352462768555
2011-11-10,17.700130462646484
2011-11-11,18.022119522094727
2011-11-14,17.718538284301758
2011-11-15,17.884126663208008
2011-11-16,17.483945846557617
2011-11-17,17.318349838256836
2011-11-18,17.32294273376465
2011-11-21,17.037763595581055
2011-11-22,16.987159729003906
2011-11-23,16.517976760864258
2011-11-25,16.37538719177246
2011-11-28,16.826168060302734
2011-11-29,16.89056396484375
2011-11-30,17.723134994506836
2011-12-01,17.562145233154297
2011-12-02,17.36434555053711
2011-12-05,17.479337692260742
2011-12-06,17.45174789428711
2011-12-07,17.479337692260742
2011-12-08,16.89056396484375
2011-12-09,17.19415283203125
2011-12-12,17.023954391479492
2011-12-13,16.881362915039062
2011-12-14,16.655977249145508
2011-12-15,16.734176635742188
2011-12-16,16.67437171936035
2011-12-19,16.596176147460938
2011-12-20,16.885971069335938
2011-12-21,17.069957733154297
2011-12-22,17.16196060180664
2011-12-23,17.272357940673828
2011-12-27,17.488536834716797
2011-12-28,17.341352462768555
2011-12-29,17.456342697143555
2011-12-30,17.456342697143555
2012-01-03,17.548337936401367
2012-01-04,17.38274574279785
2012-01-05,17.401145935058594
2012-01-06,17.456342697143555
2012-01-09,17.49315071105957
2012-01-10,17.732328414916992
2012-01-11,17.796724319458008
2012-01-12,17.91632080078125
2012-01-13,17.694507598876953
2012-01-17,17.786941528320312
2012-01-18,18.096546173095703
2012-01-19,18.336851119995117
2012-01-20,18.42927360534668
2012-01-23,18.396934509277344
2012-01-24,18.470861434936523
2012-01-25,18.812841415405273
2012-01-26,18.70192527770996
2012-01-27,18.75738525390625
2012-01-30,18.66033935546875
2012-01-31,18.706544876098633
2012-02-01,19.173282623291016
2012-02-02,19.18716049194336
2012-02-03,19.547595977783203
2012-02-06,19.274951934814453
2012-02-07,19.164052963256836
2012-02-08,19.24722671508789
2012-02-09,18.974580764770508
2012-02-10,18.794353485107422
2012-02-13,18.95609474182129
2012-02-14,19.002304077148438
2012-02-15,19.043893814086914
2012-02-16,19.723209381103516
2012-02-17,19.71858787536621
2012-02-21,19.612300872802734
2012-02-22,19.658510208129883
2012-02-23,19.778661727905273
2012-02-24,19.63078498840332
2012-02-27,19.538366317749023
2012-02-28,19.40896987915039
2012-02-29,19.224119186401367
2012-03-01,19.33041763305664
2012-03-02,18.817453384399414
2012-03-05,18.794353485107422
2012-03-06,18.44776153564453
2012-03-07,18.577163696289062
2012-03-08,18.7388973236084
2012-03-09,19.002304077148438
2012-03-12,18.826705932617188
2012-03-13,19.33041763305664
2012-03-14,19.076244354248047
2012-03-15,19.201019287109375
2012-03-16,19.173282623291016
2012-03-19,19.34889793395996
2012-03-20,19.24260902404785
2012-03-21,19.159425735473633
2012-03-22,19.076244354248047
2012-03-23,19.228740692138672
2012-03-26,19.76941680908203
2012-03-27,19.723209381103516
2012-03-28,19.723209381103516
2012-03-29,19.76941680908203
2012-03-30,19.653886795043945
2012-04-02,19.838735580444336
2012-04-03,19.71396255493164
2012-04-04,19.21026039123535
2012-04-05,19.062381744384766
2012-04-09,18.64647674560547
2012-04-10,18.383066177368164
2012-04-11,18.51708221435547
2012-04-12,18.711179733276367
2012-04-13,18.32299041748047
2012-04-16,18.536535263061523
2012-04-17,20.913362503051758
2012-04-18,20.14275550842285
2012-04-19,19.873504638671875
2012-04-20,19.906002044677734
2012-04-23,19.516048431396484
2012-04-24,19.613540649414062
2012-04-25,19.92457389831543
2012-04-26,20.2123966217041
2012-04-27,20.60233497619629
2012-04-30,20.843734741210938
2012-05-01,20.76481819152832
2012-05-02,20.79731559753418
2012-05-03,20.5466251373291
2012-05-04,19.957061767578125
2012-05-07,20.272735595703125
2012-05-08,20.532703399658203
2012-05-09,20.481639862060547
2012-05-10,20.55127716064453
2012-05-11,20.486289978027344
2012-05-14,20.55591583251953
2012-05-15,20.978364944458008
2012-05-16,21.071203231811523
2012-05-17,21.1733455657959
2012-05-18,20.778745651245117
2012-05-21,21.349750518798828
2012-05-22,21.196542739868164
2012-05-23,21.368309020996094
2012-05-24,21.809326171875
2012-05-25,21.823253631591797
2012-05-29,22.306045532226562
2012-05-30,22.21320152282715
2012-05-31,22.189987182617188
2012-06-01,21.999656677246094
2012-06-04,22.027517318725586
2012-06-05,22.31069564819336
2012-06-06,22.477813720703125
2012-06-07,22.48245620727539
2012-06-08,22.324617385864258
2012-06-11,22.14356803894043
2012-06-12,22.459251403808594
2012-06-13,22.932762145996094
2012-06-14,22.87240219116211
2012-06-15,22.923471450805664
2012-06-18,22.87704849243164
2012-06-19,23.14629554748535
2012-06-20,23.072010040283203
2012-06-21,22.7656307220459
2012-06-22,22.728496551513672
2012-06-25,22.538164138793945
2012-06-26,22.510311126708984
2012-06-27,22.853830337524414
2012-06-28,22.923471450805664
2012-06-29,23.438758850097656
2012-07-02,23.661590576171875
2012-07-03,23.666231155395508
2012-07-05,23.420188903808594
2012-07-06,23.299497604370117
2012-07-09,23.410907745361328
2012-07-10,23.54553985595703
2012-07-11,23.73122215270996
2012-07-12,23.392335891723633
2012-07-13,23.972620010375977
2012-07-16,23.730379104614258
2012-07-17,23.83287239074707
2012-07-18,23.874788284301758
2012-07-19,23.65118408203125
2012-07-20,23.371671676635742
2012-07-23,23.283166885375977
2012-07-24,23.427579879760742
2012-07-25,23.62323760986328
2012-07-26,23.334402084350586
2012-07-27,23.62323760986328
2012-07-30,23.488140106201172
2012-07-31,23.18999671936035
2012-08-01,22.60767936706543
2012-08-02,22.407352447509766
2012-08-03,23.19464874267578
2012-08-06,23.08751106262207
2012-08-07,22.901165008544922
2012-08-08,22.677553176879883
2012-08-09,22.416685104370117
2012-08-10,22.356122970581055
2012-08-13,22.272275924682617
2012-08-14,21.99740982055664
2012-08-15,22.216365814208984
2012-08-16,22.276920318603516
2012-08-17,22.7474422454834
2012-08-20,22.435314178466797
2012-08-21,22.374753952026367
2012-08-22,22.342147827148438
2012-08-23,22.193073272705078
2012-08-24,22.230342864990234
2012-08-27,22.07661247253418
2012-08-28,22.25829315185547
2012-08-29,22.314193725585938
2012-08-30,22.085927963256836
2012-08-31,22.05797576904297
2012-09-04,22.351459503173828
2012-09-05,22.281583786010742
2012-09-06,22.332822799682617
2012-09-07,22.36077880859375
2012-09-10,22.33748435974121
2012-09-11,22.36077880859375
2012-09-12,22.365432739257812
2012-09-13,22.84060287475586
2012-09-14,23.017623901367188
2012-09-17,23.20396614074707
2012-09-18,23.353038787841797
2012-09-19,23.446205139160156
2012-09-20,23.548696517944336
2012-09-21,23.944665908813477
2012-09-24,24.28473663330078
2012-09-25,24.261442184448242
2012-09-26,24.377901077270508
2012-09-27,24.90432357788086
2012-09-28,24.72264289855957
2012-10-01,25.20246124267578
2012-10-02,25.22575569152832
2012-10-03,25.15122413635254
2012-10-04,25.165191650390625
2012-10-05,25.03009796142578
2012-10-08,25.05805206298828
2012-10-09,24.70866584777832
2012-10-10,24.71797752380371
2012-10-11,24.671390533447266
2012-10-12,24.522321701049805
2012-10-15,24.764564514160156
2012-10-16,25.16053581237793
2012-10-17,25.09065818786621
2012-10-18,24.99283218383789
2012-10-19,25.006807327270508
2012-10-22,25.114330291748047
2012-10-23,25.067583084106445
2012-10-24,24.824480056762695
2012-10-25,24.969406127929688
2012-10-26,24.969406127929688
2012-10-31,25.18445587158203
2012-11-01,25.0114803314209
2012-11-02,24.6187801361084
2012-11-05,25.17978858947754
2012-11-06,25.30133628845215
2012-11-07,24.847854614257812
2012-11-08,25.095626831054688
2012-11-09,25.002134323120117
2012-11-12,25.04888343811035
2012-11-13,24.7450008392334
2012-11-14,24.113872528076172
2012-11-15,24.029714584350586
2012-11-16,23.86610221862793
2012-11-19,24.15127182006836
2012-11-20,24.56267547607422
2012-11-21,24.740324020385742
2012-11-23,25.095626831054688
2012-11-26,25.493011474609375
2012-11-27,25.193805694580078
2012-11-28,25.189128875732422
2012-11-29,25.37613868713379
2012-11-30,25.259254455566406
2012-12-03,25.030181884765625
2012-12-04,25.42288589477539
2012-12-05,25.708065032958984
2012-12-06,25.558462142944336
2012-12-07,25.577157974243164
2012-12-10,25.69403648376465
2012-12-11,26.05402183532715
2012-12-12,25.89974021911621
2012-12-13,25.67066192626953
2012-12-14,25.65196418762207
2012-12-17,25.778186798095703
2012-12-18,25.61923599243164
2012-12-19,25.366785049438477
2012-12-20,25.65196418762207
2012-12-21,25.3714599609375
2012-12-24,25.30133628845215
2012-12-26,25.11900520324707
2012-12-27,25.380809783935547
2012-12-28,25.296653747558594
2012-12-31,25.59585952758789
2013-01-02,25.820268630981445
2013-01-03,25.913759231567383
2013-01-04,26.00259017944336
2013-01-07,25.84364128112793
2013-01-08,25.778186798095703
2013-01-09,25.857666015625
2013-01-10,25.787540435791016
2013-01-11,25.759490966796875
2013-01-14,25.73610496520996
2013-01-15,25.70339012145996
2013-01-16,25.61923599243164
2013-01-17,25.66130828857422
2013-01-18,25.914640426635742
2013-01-22,26.2664852142334
2013-01-23,26.257104873657227
2013-01-24,27.364246368408203
2013-01-25,27.589427947998047
2013-01-28,27.842756271362305
2013-01-29,28.058561325073242
2013-01-30,27.856830596923828
2013-01-31,27.777082443237305
2013-02-01,28.05386734008789
2013-02-04,27.847450256347656
2013-02-05,28.002262115478516
2013-02-06,28.105464935302734
2013-02-07,28.063251495361328
2013-02-08,28.021024703979492
2013-02-11,27.974119186401367
2013-02-12,28.105464935302734
2013-02-13,27.964731216430664
2013-02-14,28.006956100463867
2013-02-15,27.739553451538086
2013-02-19,27.730175018310547
2013-02-20,27.57535743713379
2013-02-21,28.175844192504883
2013-02-22,28.4760799407959
2013-02-25,28.194599151611328
2013-02-26,28.24620819091797
2013-02-27,28.391637802124023
2013-02-28,28.3447265625
2013-03-01,28.5511474609375
2013-03-04,28.5511474609375
2013-03-05,28.45731544494629
2013-03-06,28.640274047851562
2013-03-07,28.508920669555664
2013-03-08,28.982738494873047
2013-03-11,28.992122650146484
2013-03-12,29.13754653930664
2013-03-13,29.240758895874023
2013-03-14,29.634822845458984
2013-03-15,29.78495216369629
2013-03-18,29.494089126586914
2013-03-19,29.620756149291992
2013-03-20,29.911617279052734
2013-03-21,29.90223503112793
2013-03-22,30.16025161743164
2013-03-25,29.967912673950195
2013-03-26,30.202472686767578
2013-03-27,30.197790145874023
2013-03-28,30.465185165405273
2013-04-01,29.70989418029785
2013-04-02,29.70989418029785
2013-04-03,29.20323371887207
2013-04-04,29.498775482177734
2013-04-05,29.217308044433594
2013-04-08,29.27359962463379
2013-04-09,29.207918167114258
2013-04-10,29.86470603942871
2013-04-11,29.756807327270508
2013-04-12,29.780258178710938
2013-04-15,29.12619972229004
2013-04-16,29.879072189331055
2013-04-17,29.60616111755371
2013-04-18,29.67203712463379
2013-04-19,30.020233154296875
2013-04-22,29.87436294555664
2013-04-23,30.137866973876953
2013-04-24,29.86025047302246
2013-04-25,29.930828094482422
2013-04-26,29.65791130065918
2013-04-29,29.912002563476562
2013-04-30,30.048460006713867
2013-05-01,29.864953994750977
2013-05-02,30.109630584716797
2013-05-03,30.217853546142578
2013-05-06,29.879072189331055
2013-05-07,30.54252815246582
2013-05-08,30.63192367553711
2013-05-09,30.702512741088867
2013-05-10,30.824846267700195
2013-05-13,31.01307487487793
2013-05-14,31.309497833251953
2013-05-15,31.55889320373535
2013-05-16,31.850616455078125
2013-05-17,32.19410705566406
2013-05-20,32.34467315673828
2013-05-21,32.18941879272461
2013-05-22,31.685932159423828
2013-05-23,31.812973022460938
2013-05-24,31.704755783081055
2013-05-28,31.98706817626953
2013-05-29,31.685932159423828
2013-05-30,32.20820999145508
2013-05-31,32.25526428222656
2013-06-03,32.53760528564453
2013-06-04,32.36820602416992
2013-06-05,31.864736557006836
2013-06-06,31.52593994140625
2013-06-07,31.5118350982666
2013-06-10,31.314205169677734
2013-06-11,31.267152786254883
2013-06-12,31.22010040283203
2013-06-13,31.700054168701172
2013-06-14,31.64828872680664
2013-06-17,31.836505889892578
2013-06-18,32.076473236083984
2013-06-19,31.756511688232422
2013-06-20,31.36126708984375
2013-06-21,31.9353084564209
2013-06-24,32.11882781982422
2013-06-25,32.57524490356445
2013-06-26,32.72581481933594
2013-06-27,33.06459045410156
2013-06-28,33.059906005859375
2013-07-01,33.6480712890625
2013-07-02,33.53984451293945
2013-07-03,33.492794036865234
2013-07-05,34.21742248535156
2013-07-08,34.160953521728516
2013-07-09,33.95392990112305
2013-07-10,33.93981170654297
2013-07-11,34.09979248046875
2013-07-12,34.26917266845703
2013-07-15,34.085689544677734
2013-07-16,34.09979248046875
2013-07-17,34.11860656738281
2013-07-18,34.6032600402832
2013-07-19,34.767940521240234
2013-07-22,35.055702209472656
2013-07-23,35.02268981933594
2013-07-24,34.451866149902344
2013-07-25,34.82926940917969
2013-07-26,34.34335708618164
2013-07-29,33.994266510009766
2013-07-30,34.31034469604492
2013-07-31,34.7962532043457
2013-08-01,35.82466125488281
2013-08-02,35.99449920654297
2013-08-05,37.027626037597656
2013-08-06,36.98987579345703
2013-08-07,36.94743347167969
2013-08-08,36.980438232421875
2013-08-09,36.961578369140625
2013-08-12,37.03233337402344
2013-08-13,37.30596160888672
2013-08-14,37.1502799987793
2013-08-15,36.027523040771484
2013-08-16,35.83880615234375
2013-08-19,35.83880615234375
2013-08-20,36.107723236083984
2013-08-21,35.98033905029297
2013-08-22,36.2728271484375
2013-08-23,36.4049186706543
2013-08-26,36.37190628051758
2013-08-27,36.159610748291016
2013-08-28,36.04638671875
2013-08-29,35.76333236694336
2013-08-30,34.8858757019043
2013-09-03,35.197235107421875
2013-09-04,35.258548736572266
2013-09-05,35.55104446411133
2013-09-06,35.62651443481445
2013-09-09,36.730430603027344
2013-09-10,37.25877380371094
2013-09-11,37.834312438964844
2013-09-12,37.235206604003906
2013-09-13,37.268218994140625
2013-09-16,37.25877380371094
