Date,STE
2010-11-05,28.466501235961914
2010-11-08,28.34369659423828
2010-11-09,28.081703186035156
2010-11-10,28.351877212524414
2010-11-11,28.23727035522461
2010-11-12,28.32732582092285
2010-11-15,28.417369842529297
2010-11-16,28.024402618408203
2010-11-17,27.647790908813477
2010-11-18,28.016216278076172
2010-11-19,28.065332412719727
2010-11-22,28.3531494140625
2010-11-23,28.22980499267578
2010-11-24,28.764299392700195
2010-11-26,28.673845291137695
2010-11-29,28.451824188232422
2010-11-30,28.295581817626953
2010-12-01,29.093223571777344
2010-12-02,29.56193733215332
2010-12-03,29.742843627929688
2010-12-06,29.668842315673828
2010-12-07,29.463260650634766
2010-12-08,29.61126708984375
2010-12-09,29.800403594970703
2010-12-10,30.515811920166016
2010-12-13,30.227994918823242
2010-12-14,30.680282592773438
2010-12-15,30.639150619506836
2010-12-16,31.066753387451172
2010-12-17,31.107868194580078
2010-12-20,30.852962493896484
2010-12-21,30.69671058654785
2010-12-22,30.524032592773438
2010-12-23,30.450029373168945
2010-12-27,30.62270736694336
2010-12-28,30.795394897460938
2010-12-29,30.61447525024414
2010-12-30,30.433582305908203
2010-12-31,29.981311798095703
2011-01-03,30.507587432861328
2011-01-04,30.03064727783203
2011-01-05,30.19510269165039
2011-01-06,29.742843627929688
2011-01-07,29.63595199584961
2011-01-10,29.578378677368164
2011-01-11,29.693498611450195
2011-01-12,29.75928497314453
2011-01-13,29.63595199584961
2011-01-14,29.726388931274414
2011-01-18,29.989526748657227
2011-01-19,29.422134399414062
2011-01-20,29.167232513427734
2011-01-21,29.101459503173828
2011-01-24,29.463260650634766
2011-01-25,29.446823120117188
2011-01-26,29.866193771362305
2011-01-27,30.04709243774414
2011-01-28,28.71495819091797
2011-01-31,28.632722854614258
2011-02-01,29.060335159301758
2011-02-02,28.830078125
2011-02-03,29.257675170898438
2011-02-04,29.027437210083008
2011-02-07,29.39748191833496
2011-02-08,27.983102798461914
2011-02-09,27.728193283081055
2011-02-10,28.040666580200195
2011-02-11,28.155784606933594
2011-02-14,28.525833129882812
2011-02-15,28.11467170715332
2011-02-16,28.418930053710938
2011-02-17,28.517606735229492
2011-02-18,28.91231346130371
2011-02-22,28.53404998779297
2011-02-23,27.66240119934082
2011-02-24,27.76929473876953
2011-02-25,28.19881248474121
2011-02-28,27.959280014038086
2011-03-01,27.694971084594727
2011-03-02,27.851900100708008
2011-03-03,28.743959426879883
2011-03-04,28.529190063476562
2011-03-07,28.18228530883789
2011-03-08,28.752208709716797
2011-03-09,28.76873016357422
2011-03-10,27.769298553466797
2011-03-11,27.521509170532227
2011-03-14,26.943323135375977
2011-03-15,26.968107223510742
2011-03-16,26.571636199951172
2011-03-17,26.588159561157227
2011-03-18,26.93507194519043
2011-03-21,27.587589263916016
2011-03-22,28.45486831665039
2011-03-23,28.248367309570312
2011-03-24,28.405305862426758
2011-03-25,28.67788314819336
2011-03-28,28.504423141479492
2011-03-29,28.463111877441406
2011-03-30,28.49616050720215
2011-03-31,28.529190063476562
2011-04-01,28.587024688720703
2011-04-04,28.669612884521484
2011-04-05,28.49616050720215
2011-04-06,28.801769256591797
2011-04-07,28.49616050720215
2011-04-08,28.149246215820312
2011-04-11,27.992319107055664
2011-04-12,27.711484909057617
2011-04-13,27.802337646484375
2011-04-14,27.835386276245117
2011-04-15,28.1409912109375
2011-04-18,27.794090270996094
2011-04-19,27.942766189575195
2011-04-20,28.1409912109375
2011-04-21,28.364002227783203
2011-04-25,28.471389770507812
2011-04-26,29.115638732910156
2011-04-27,29.520370483398438
2011-04-28,29.627756118774414
2011-04-29,29.768165588378906
2011-05-02,29.65252685546875
2011-05-03,29.636018753051758
2011-05-04,29.363433837890625
2011-05-05,29.59469985961914
2011-05-06,30.007699966430664
2011-05-09,29.86728858947754
2011-05-10,29.784690856933594
2011-05-11,29.56993293762207
2011-05-12,30.024213790893555
2011-05-13,29.88380241394043
2011-05-16,29.421255111694336
2011-05-17,29.272581100463867
2011-05-18,29.685585021972656
2011-05-19,29.801198959350586
2011-05-20,29.636018753051758
2011-05-23,28.727434158325195
2011-05-24,28.397045135498047
2011-05-25,28.59527587890625
2011-05-26,29.05782699584961
2011-05-27,29.14868927001953
2011-05-31,29.80946922302246
2011-06-01,29.23128890991211
2011-06-02,28.950454711914062
2011-06-03,28.577165603637695
2011-06-06,28.30341339111328
2011-06-07,28.54398536682129
2011-06-08,28.651824951171875
2011-06-09,28.743072509765625
2011-06-10,28.626928329467773
2011-06-13,28.477619171142578
2011-06-14,28.585460662841797
2011-06-15,27.93842124938965
2011-06-16,28.162399291992188
2011-06-17,28.021387100219727
2011-06-20,28.104331970214844
2011-06-21,28.361492156982422
2011-06-22,28.087739944458008
2011-06-23,28.295124053955078
2011-06-24,28.20387840270996
2011-06-27,28.6020450592041
2011-06-28,28.875797271728516
2011-06-29,28.834314346313477
2011-06-30,29.016815185546875
2011-07-01,29.69702911376953
2011-07-05,29.59747314453125
2011-07-06,30.012243270874023
2011-07-07,30.15327262878418
2011-07-08,29.937589645385742
2011-07-11,29.439861297607422
2011-07-12,29.746793746948242
2011-07-13,29.705312728881836
2011-07-14,29.87122344970703
2011-07-15,29.887805938720703
2011-07-18,29.36522102355957
2011-07-19,30.33576011657715
2011-07-20,29.82145118713379
2011-07-21,30.360647201538086
2011-07-22,30.46019172668457
2011-07-25,30.111791610717773
2011-07-26,30.078603744506836
2011-07-27,29.04999542236328
2011-07-28,28.67670249938965
2011-07-29,29.02510643005371
2011-08-01,28.228759765625
2011-08-02,26.801982879638672
2011-08-03,26.221317291259766
2011-08-04,25.325420379638672
2011-08-05,25.599163055419922
2011-08-08,24.031360626220703
2011-08-09,24.9355525970459
2011-08-10,23.550241470336914
2011-08-11,24.794523239135742
2011-08-12,24.993614196777344
2011-08-15,25.615758895874023
2011-08-16,25.474735260009766
2011-08-17,25.350309371948242
2011-08-18,23.890338897705078
2011-08-19,23.873661041259766
2011-08-22,23.932069778442383
2011-08-23,25.066923141479492
2011-08-24,25.175399780273438
2011-08-25,24.83327293395996
2011-08-26,25.183746337890625
2011-08-29,26.443758010864258
2011-08-30,26.635684967041016
2011-08-31,26.852649688720703
2011-09-01,26.26018714904785
2011-09-02,25.091949462890625
2011-09-06,24.966785430908203
2011-09-07,25.77619743347168
2011-09-08,25.44242286682129
2011-09-09,24.674724578857422
2011-09-12,24.883338928222656
2011-09-13,25.325599670410156
2011-09-14,25.65937614440918
2011-09-15,25.893028259277344
2011-09-16,25.60931396484375
2011-09-19,24.950092315673828
2011-09-20,24.783205032348633
2011-09-21,23.806907653808594
2011-09-22,23.322914123535156
2011-09-23,23.773515701293945
2011-09-26,24.58294105529785
2011-09-27,25.4340877532959
2011-09-28,24.073925018310547
2011-09-29,24.249156951904297
2011-09-30,24.42439079284668
2011-10-03,23.172714233398438
2011-10-04,24.599624633789062
2011-10-05,24.48280143737793
2011-10-06,24.332605361938477
2011-10-07,23.83193016052246
2011-10-10,24.38266372680664
2011-10-11,24.491146087646484
2011-10-12,24.649688720703125
2011-10-13,24.407703399658203
2011-10-14,25.133684158325195
2011-10-17,24.265840530395508
2011-10-18,24.60797119140625
2011-10-19,24.073925018310547
2011-10-20,23.957101821899414
2011-10-21,24.799894332885742
2011-10-24,25.667724609375
2011-10-25,25.233806610107422
2011-10-26,25.525863647460938
2011-10-27,26.919397354125977
2011-10-28,27.052915573120117
2011-10-31,25.85130500793457
2011-11-01,24.883338928222656
2011-11-02,23.823583602905273
2011-11-03,24.098953247070312
2011-11-04,24.18239974975586
2011-11-07,24.340946197509766
2011-11-08,24.674724578857422
2011-11-09,23.71510887145996
2011-11-10,23.998817443847656
2011-11-11,24.783205032348633
2011-11-14,24.532875061035156
2011-11-15,24.76651954650879
2011-11-16,24.332605361938477
2011-11-17,24.03219223022461
2011-11-18,23.848615646362305
2011-11-21,23.479272842407227
2011-11-22,23.33656120300293
2011-11-23,22.983989715576172
2011-11-25,23.0511417388916
2011-11-28,24.142427444458008
2011-11-29,23.882192611694336
2011-11-30,25.24209976196289
2011-12-01,24.990264892578125
2011-12-02,24.95669174194336
2011-12-05,25.485532760620117
2011-12-06,25.552696228027344
2011-12-07,25.359615325927734
2011-12-08,24.360685348510742
2011-12-09,24.981868743896484
2011-12-12,24.30191993713379
2011-12-13,24.008113861083984
2011-12-14,23.731098175048828
2011-12-15,23.940961837768555
2011-12-16,23.60518455505371
2011-12-19,23.370141983032227
2011-12-20,24.268339157104492
2011-12-21,24.503387451171875
2011-12-22,24.721637725830078
2011-12-23,25.00705337524414
2011-12-27,25.158151626586914
2011-12-28,24.6377010345459
2011-12-29,25.057424545288086
2011-12-30,25.032245635986328
2012-01-03,25.24209976196289
2012-01-04,25.090993881225586
2012-01-05,25.099390029907227
2012-01-06,25.216920852661133
2012-01-09,23.974533081054688
2012-01-10,23.781461715698242
2012-01-11,23.697525024414062
2012-01-12,23.588388442993164
2012-01-13,23.64715003967285
2012-01-17,24.217981338500977
2012-01-18,24.419448852539062
2012-01-19,24.536970138549805
2012-01-20,24.83916664123535
2012-01-23,24.68806266784668
2012-01-24,24.6377010345459
2012-01-25,24.81397819519043
2012-01-26,24.864355087280273
2012-01-27,25.233701705932617
2012-01-30,25.250492095947266
2012-01-31,25.250492095947266
2012-02-01,25.284069061279297
2012-02-02,25.250492095947266
2012-02-03,25.351224899291992
2012-02-06,25.7205810546875
2012-02-07,25.678613662719727
2012-02-08,26.25783348083496
2012-02-09,25.98920440673828
2012-02-10,26.31658363342285
2012-02-13,26.853824615478516
2012-02-14,26.467687606811523
2012-02-15,26.25783348083496
2012-02-16,26.719524383544922
2012-02-17,26.82025718688965
2012-02-21,26.551624298095703
2012-02-22,26.64397621154785
2012-02-23,27.0888729095459
2012-02-24,27.114185333251953
2012-02-27,27.131071090698242
2012-02-28,26.97073745727539
2012-02-29,26.48127555847168
2012-03-01,26.5656681060791
2012-03-02,26.160600662231445
2012-03-05,26.202791213989258
2012-03-06,25.77240562438965
2012-03-07,25.898988723754883
2012-03-08,26.025575637817383
2012-03-09,26.464401245117188
2012-03-12,26.15215301513672
2012-03-13,26.903221130371094
2012-03-14,26.85259246826172
2012-03-15,27.14794921875
2012-03-16,27.097312927246094
2012-03-19,27.004484176635742
2012-03-20,26.928539276123047
2012-03-21,26.70068359375
2012-03-22,26.455957412719727
2012-03-23,26.329376220703125
2012-03-26,27.021360397338867
2012-03-27,26.920095443725586
2012-03-28,26.58254051208496
2012-03-29,26.666929244995117
2012-03-30,26.68381118774414
2012-04-02,26.599430084228516
2012-04-03,26.304061889648438
2012-04-04,26.000253677368164
2012-04-05,25.88211441040039
2012-04-09,25.620512008666992
2012-04-10,25.443286895751953
2012-04-11,25.831483840942383
2012-04-12,26.194351196289062
2012-04-13,25.595184326171875
2012-04-16,25.586755752563477
2012-04-17,26.000253677368164
2012-04-18,25.76396942138672
2012-04-19,25.65426254272461
2012-04-20,25.721778869628906
2012-04-23,25.536117553710938
2012-04-24,25.890552520751953
2012-04-25,26.21967124938965
2012-04-26,26.346250534057617
2012-04-27,26.599430084228516
2012-04-30,26.506593704223633
2012-05-01,26.43907928466797
2012-05-02,26.455957412719727
2012-05-03,25.9918155670166
2012-05-04,25.299823760986328
2012-05-07,26.01712989807129
2012-05-08,26.27874183654785
2012-05-09,25.325143814086914
2012-05-10,25.417972564697266
2012-05-11,25.401094436645508
2012-05-14,25.31670570373535
2012-05-15,25.097293853759766
2012-05-16,25.080421447753906
2012-05-17,24.886323928833008
2012-05-18,24.69222640991211
2012-05-21,24.9707088470459
2012-05-22,24.641592025756836
2012-05-23,25.147933959960938
2012-05-24,25.46860694885254
2012-05-25,25.477060317993164
2012-05-29,25.915861129760742
2012-05-30,25.26607322692871
2012-05-31,25.198564529418945
2012-06-01,24.62142562866211
2012-06-04,24.67235565185547
2012-06-05,25.08822250366211
2012-06-06,25.74173927307129
2012-06-07,25.784175872802734
2012-06-08,26.217025756835938
2012-06-11,25.945425033569336
2012-06-12,26.140642166137695
2012-06-13,25.93695068359375
2012-06-14,26.149127960205078
2012-06-15,26.480133056640625
2012-06-18,26.692319869995117
2012-06-19,26.760210037231445
2012-06-20,26.556520462036133
2012-06-21,25.886024475097656
2012-06-22,26.106693267822266
2012-06-25,25.52956771850586
2012-06-26,25.597454071044922
2012-06-27,26.12366485595703
2012-06-28,25.860559463500977
2012-06-29,26.62441062927246
2012-07-02,26.862060546875
2012-07-03,27.29490089416504
2012-07-05,27.0402889251709
2012-07-06,26.641387939453125
2012-07-09,26.768701553344727
2012-07-10,26.50559425354004
2012-07-11,26.717777252197266
2012-07-12,26.615934371948242
2012-07-13,26.887521743774414
2012-07-16,26.81962013244629
2012-07-17,26.879032135009766
2012-07-18,26.81962013244629
2012-07-19,26.836597442626953
2012-07-20,26.480133056640625
2012-07-23,26.30189323425293
2012-07-24,25.97089958190918
2012-07-25,25.869056701660156
2012-07-26,25.427719116210938
2012-07-27,26.115182876586914
2012-07-30,25.860559463500977
2012-07-31,25.57200050354004
2012-08-01,25.461666107177734
2012-08-02,26.777179718017578
2012-08-03,27.464651107788086
2012-08-06,28.491601943969727
2012-08-07,29.06873321533203
2012-08-08,29.18756103515625
2012-08-09,28.91596031188965
2012-08-10,28.85655403137207
2012-08-13,28.77168846130371
2012-08-14,28.5679874420166
2012-08-15,28.797155380249023
2012-08-16,28.686803817749023
2012-08-17,29.170574188232422
2012-08-20,29.280920028686523
2012-08-21,29.272375106811523
2012-08-22,29.016357421875
2012-08-23,29.2041072845459
2012-08-24,29.297988891601562
2012-08-27,29.24677085876465
2012-08-28,29.33211898803711
2012-08-29,29.297988891601562
2012-08-30,29.2041072845459
2012-08-31,29.221176147460938
2012-09-04,29.656415939331055
2012-09-05,29.54546546936035
2012-09-06,29.938058853149414
2012-09-07,29.90391731262207
2012-09-10,29.733230590820312
2012-09-11,29.682025909423828
2012-09-12,29.664955139160156
2012-09-13,30.066076278686523
2012-09-14,30.236743927001953
2012-09-17,29.980722427368164
2012-09-18,30.26235008239746
2012-09-19,30.253822326660156
2012-09-20,30.30502700805664
2012-09-21,30.740266799926758
2012-09-24,30.75735855102539
2012-09-25,30.40743064880371
2012-09-26,30.509841918945312
2012-09-27,30.825613021850586
2012-09-28,30.27088165283203
2012-10-01,30.595191955566406
2012-10-02,30.936561584472656
2012-10-03,30.919477462768555
2012-10-04,31.2608642578125
2012-10-05,31.132829666137695
2012-10-08,31.090167999267578
2012-10-09,30.14287567138672
2012-10-10,30.09166145324707
2012-10-11,30.125804901123047
2012-10-12,29.980722427368164
2012-10-15,29.989248275756836
2012-10-16,30.945085525512695
2012-10-17,31.158445358276367
2012-10-18,31.10723876953125
2012-10-19,30.535446166992188
2012-10-22,30.629322052001953
2012-10-23,30.552518844604492
2012-10-24,30.322078704833984
2012-10-25,30.834136962890625
2012-10-26,30.89389419555664
2012-10-31,30.390371322631836
2012-11-01,30.27088165283203
2012-11-02,29.451602935791016
2012-11-05,29.33211898803711
2012-11-06,29.664955139160156
2012-11-07,28.751792907714844
2012-11-08,28.35921287536621
2012-11-09,28.418949127197266
2012-11-12,28.290950775146484
2012-11-13,28.103195190429688
2012-11-14,27.625272750854492
2012-11-15,27.778886795043945
2012-11-16,28.043453216552734
2012-11-19,28.41256332397461
2012-11-20,28.549898147583008
2012-11-21,28.704402923583984
2012-11-23,29.19368553161621
2012-11-26,28.927589416503906
2012-11-27,28.858919143676758
2012-11-28,28.98768424987793
2012-11-29,29.365373611450195
2012-11-30,29.331024169921875
2012-12-03,28.927589416503906
2012-12-04,29.245187759399414
2012-12-05,29.013418197631836
2012-12-06,28.876087188720703
2012-12-07,28.75591468811035
2012-12-10,29.176525115966797
2012-12-11,29.588544845581055
2012-12-12,29.356782913208008
2012-12-13,29.073514938354492
2012-12-14,28.75591468811035
2012-12-17,29.15934944152832
2012-12-18,28.98768424987793
2012-12-19,29.228017807006836
2012-12-20,29.622882843017578
2012-12-21,29.863224029541016
2012-12-24,29.83747673034668
2012-12-26,29.622882843017578
2012-12-27,29.96623992919922
2012-12-28,29.734468460083008
2012-12-31,29.811729431152344
2013-01-02,30.137914657592773
2013-01-03,30.172258377075195
2013-01-04,30.404008865356445
2013-01-07,30.59285545349121
2013-01-08,30.26666831970215
2013-01-09,31.01346206665039
2013-01-10,31.339658737182617
2013-01-11,30.70445442199707
2013-01-14,30.343931198120117
2013-01-15,30.57569694519043
2013-01-16,30.455516815185547
2013-01-17,30.635786056518555
2013-01-18,31.176565170288086
2013-01-22,31.339658737182617
2013-01-23,31.416900634765625
2013-01-24,31.828935623168945
2013-01-25,32.34396743774414
2013-01-28,32.386905670166016
2013-01-29,32.567134857177734
2013-01-30,32.44697189331055
2013-01-31,32.386905670166016
2013-02-01,32.592899322509766
2013-02-04,32.21519088745117
2013-02-05,32.44697189331055
2013-02-06,34.19807815551758
2013-02-07,33.84613037109375
2013-02-08,33.79462814331055
2013-02-11,34.249595642089844
2013-02-12,33.93198013305664
2013-02-13,33.854732513427734
2013-02-14,33.76030349731445
2013-02-15,33.511375427246094
2013-02-19,33.84613037109375
2013-02-20,33.35685348510742
2013-02-21,33.04783248901367
2013-02-22,33.459869384765625
2013-02-25,33.29597854614258
2013-02-26,33.41674041748047
2013-02-27,33.477115631103516
2013-02-28,33.64100646972656
2013-03-01,33.477115631103516
2013-03-04,33.45124435424805
2013-03-05,34.2879524230957
2013-03-06,34.06367492675781
2013-03-07,33.93429946899414
2013-03-08,34.2879524230957
2013-03-11,34.22758102416992
2013-03-12,34.14130783081055
2013-03-13,34.17580795288086
2013-03-14,34.24483108520508
2013-03-15,34.210323333740234
2013-03-18,34.14130783081055
2013-03-19,34.106807708740234
2013-03-20,34.31383514404297
2013-03-21,34.089569091796875
2013-03-22,34.270694732666016
2013-03-25,34.12406539916992
2013-03-26,34.96076202392578
2013-03-27,35.47831344604492
2013-03-28,35.89237594604492
2013-04-01,35.50420379638672
2013-04-02,35.426570892333984
2013-04-03,34.624366760253906
2013-04-04,34.848636627197266
2013-04-05,34.6674919128418
2013-04-08,34.917640686035156
2013-04-09,35.02116394042969
2013-04-10,35.547340393066406
2013-04-11,35.65084457397461
2013-04-12,35.5128288269043
2013-04-15,34.31383514404297
2013-04-16,34.58123016357422
2013-04-17,33.93429946899414
2013-04-18,33.65825653076172
2013-04-19,34.36558532714844
2013-04-22,34.39144515991211
2013-04-23,34.9521598815918
2013-04-24,35.03839874267578
2013-04-25,35.2022819519043
2013-04-26,34.788265228271484
2013-04-29,35.27130889892578
2013-04-30,35.87510299682617
2013-05-01,34.93488311767578
2013-05-02,35.443824768066406
2013-05-03,35.58183670043945
2013-05-06,35.76298522949219
2013-05-07,38.7906608581543
2013-05-08,38.738914489746094
2013-05-09,38.80792999267578
2013-05-10,38.88556671142578
2013-05-13,38.937313079833984
2013-05-14,39.29960250854492
2013-05-15,39.31685256958008
2013-05-16,39.67914581298828
2013-05-17,39.9724235534668
2013-05-20,39.782649993896484
2013-05-21,39.67050552368164
2013-05-22,38.84243392944336
2013-05-23,39.083953857421875
2013-05-24,39.1788444519043
2013-05-28,39.748146057128906
2013-05-29,39.43760681152344
2013-05-30,39.56700134277344
2013-05-31,39.27251052856445
2013-06-03,39.177223205566406
2013-06-04,38.978004455566406
2013-06-05,38.50160217285156
2013-06-06,38.7181510925293
2013-06-07,39.1512336730957
2013-06-10,39.35912322998047
2013-06-11,38.76145935058594
2013-06-12,38.033878326416016
2013-06-13,37.938602447509766
2013-06-14,38.02520751953125
2013-06-17,38.562232971191406
2013-06-18,38.787437438964844
2013-06-19,38.12914276123047
2013-06-20,37.193668365478516
2013-06-21,37.60943603515625
2013-06-24,37.06375503540039
2013-06-25,37.20234298706055
2013-06-26,37.02043914794922
2013-06-27,37.15903854370117
2013-06-28,37.14171600341797
2013-07-01,37.91259765625
2013-07-02,37.7393684387207
2013-07-03,37.53147888183594
2013-07-05,37.921268463134766
2013-07-08,38.276390075683594
2013-07-09,38.198429107666016
2013-07-10,38.198429107666016
2013-07-11,38.562232971191406
2013-07-12,38.50160217285156
2013-07-15,38.86540222167969
2013-07-16,38.700828552246094
2013-07-17,38.42365264892578
2013-07-18,38.562232971191406
2013-07-19,38.544918060302734
2013-07-22,38.544918060302734
2013-07-23,38.67483901977539
2013-07-24,38.57957458496094
2013-07-25,38.68349838256836
2013-07-26,38.73545455932617
2013-07-29,38.46696090698242
2013-07-30,38.744136810302734
2013-07-31,38.99532699584961
2013-08-01,39.71426010131836
2013-08-02,39.575660705566406
2013-08-05,39.1512336730957
2013-08-06,39.44573974609375
2013-08-07,38.02520751953125
2013-08-08,38.04251480102539
2013-08-09,37.921268463134766
2013-08-12,38.3283576965332
2013-08-13,38.00788497924805
2013-08-14,37.88663101196289
2013-08-15,37.31492614746094
2013-08-16,36.9251708984375
2013-08-19,36.725948333740234
2013-08-20,37.08974075317383
2013-08-21,36.71728515625
2013-08-22,37.60943603515625
2013-08-23,37.15903854370117
2013-08-26,37.07197189331055
2013-08-27,36.13191223144531
2013-08-28,36.21025085449219
2013-08-29,36.27117919921875
2013-08-30,35.59223556518555
2013-09-03,35.479087829589844
2013-09-04,35.5748291015625
2013-09-05,35.661869049072266
2013-09-06,35.52260208129883
2013-09-09,36.2798957824707
2013-09-10,36.758628845214844
2013-09-11,36.83696746826172
2013-09-12,36.87177658081055
2013-09-13,37.167720794677734
2013-09-16,37.533329010009766
