Date,YUM
2011-08-04,27.831796646118164
2011-08-05,28.008543014526367
2011-08-08,26.412311553955078
2011-08-09,27.804182052612305
2011-08-10,26.660852432250977
2011-08-11,28.41726303100586
2011-08-12,28.356510162353516
2011-08-15,28.5001220703125
2011-08-16,28.185287475585938
2011-08-17,28.356510162353516
2011-08-18,27.02540397644043
2011-08-19,27.290529251098633
2011-08-22,27.588777542114258
2011-08-23,28.516674041748047
2011-08-24,29.300987243652344
2011-08-25,28.560867309570312
2011-08-26,29.146333694458008
2011-08-29,29.825700759887695
2011-08-30,29.83675193786621
2011-08-31,30.030061721801758
2011-09-01,29.742839813232422
2011-09-02,29.08006477355957
2011-09-06,29.008255004882812
2011-09-07,29.704187393188477
2011-09-08,29.477733612060547
2011-09-09,28.461442947387695
2011-09-12,28.754186630249023
2011-09-13,28.848079681396484
2011-09-14,29.439069747924805
2011-09-15,29.632389068603516
2011-09-16,29.742839813232422
2011-09-19,30.250995635986328
2011-09-20,30.12394905090332
2011-09-21,29.024831771850586
2011-09-22,28.152149200439453
2011-09-23,28.53324317932129
2011-09-26,29.052448272705078
2011-09-27,29.472209930419922
2011-09-28,29.035879135131836
2011-09-29,27.3623104095459
2011-09-30,27.27947425842285
2011-10-03,26.760282516479492
2011-10-04,27.307086944580078
2011-10-05,26.57801628112793
2011-10-06,27.24632453918457
2011-10-07,27.19661521911621
2011-10-10,28.113479614257812
2011-10-11,28.65476417541504
2011-10-12,28.340980529785156
2011-10-13,29.218481063842773
2011-10-14,28.95745277404785
2011-10-17,28.39651870727539
2011-10-18,29.03519058227539
2011-10-19,28.668651580810547
2011-10-20,28.968547821044922
2011-10-21,29.84604835510254
2011-10-24,29.696102142333984
2011-10-25,29.34621810913086
2011-10-26,29.462841033935547
2011-10-27,30.207059860229492
2011-10-28,30.06821060180664
2011-10-31,29.751644134521484
2011-11-01,29.22402572631836
2011-11-02,29.518381118774414
2011-11-03,30.012672424316406
2011-11-04,29.97934913635254
2011-11-07,30.3403377532959
2011-11-08,30.89572525024414
2011-11-09,30.440311431884766
2011-11-10,30.401432037353516
2011-11-11,30.995689392089844
2011-11-14,30.706886291503906
2011-11-15,30.773542404174805
2011-11-16,30.262577056884766
2011-11-17,29.862714767456055
2011-11-18,29.901582717895508
2011-11-21,29.70720863342285
2011-11-22,30.273693084716797
2011-11-23,29.535036087036133
2011-11-25,29.279565811157227
2011-11-28,30.29034423828125
2011-11-29,30.4847412109375
2011-11-30,31.12342643737793
2011-12-01,31.26227378845215
2011-12-02,31.24004364013672
2011-12-05,31.7065486907959
2011-12-06,31.8398494720459
2011-12-07,32.217525482177734
2011-12-08,31.9287109375
2011-12-09,32.18975067138672
2011-12-12,32.74512481689453
2011-12-13,32.36747360229492
2011-12-14,31.862071990966797
2011-12-15,31.934268951416016
2011-12-16,32.04534912109375
2011-12-19,31.98982048034668
2011-12-20,32.39523696899414
2011-12-21,32.45632553100586
2011-12-22,32.42855453491211
2011-12-23,32.78400802612305
2011-12-27,32.933956146240234
2011-12-28,32.756229400634766
2011-12-29,33.089473724365234
2011-12-30,32.77290725708008
2012-01-03,32.528526306152344
2012-01-04,32.75068283081055
2012-01-05,33.000614166259766
2012-01-06,33.23943328857422
2012-01-09,33.11168670654297
2012-01-10,33.317169189453125
2012-01-11,33.99517822265625
2012-01-12,33.96168518066406
2012-01-13,34.16816329956055
2012-01-17,34.536468505859375
2012-01-18,34.96614456176758
2012-01-19,34.8601188659668
2012-01-20,34.865684509277344
2012-01-23,34.74853515625
2012-01-24,34.74853515625
2012-01-25,34.9605598449707
2012-01-26,34.865684509277344
2012-01-27,35.072174072265625
2012-01-30,35.535335540771484
2012-01-31,35.340030670166016
2012-02-01,35.814353942871094
2012-02-02,35.59113311767578
2012-02-03,35.62461471557617
2012-02-06,35.26191329956055
2012-02-07,36.1882209777832
2012-02-08,35.959442138671875
2012-02-09,36.22171401977539
2012-02-10,36.12684631347656
2012-02-13,36.03757095336914
2012-02-14,35.70274353027344
2012-02-15,35.55767059326172
2012-02-16,36.12126541137695
2012-02-17,36.411441802978516
2012-02-21,36.55095672607422
2012-02-22,36.774166107177734
2012-02-23,36.735103607177734
2012-02-24,36.57326889038086
2012-02-27,36.58443832397461
2012-02-28,36.80763626098633
2012-02-29,36.96388626098633
2012-03-01,36.95273208618164
2012-03-02,36.96388626098633
2012-03-05,37.030845642089844
2012-03-06,36.53976821899414
2012-03-07,37.114559173583984
2012-03-08,37.38241195678711
2012-03-09,37.61677932739258
2012-03-12,37.348941802978516
2012-03-13,38.29759216308594
2012-03-14,38.30317306518555
2012-03-15,38.2919921875
2012-03-16,38.16923904418945
2012-03-19,38.537540435791016
2012-03-20,39.17927169799805
2012-03-21,39.01744079589844
2012-03-22,39.463871002197266
2012-03-23,39.41923141479492
2012-03-26,39.86564636230469
2012-03-27,39.40806579589844
2012-03-28,39.28529357910156
2012-03-29,39.223915100097656
2012-03-30,39.720558166503906
2012-04-02,39.06208038330078
2012-04-03,39.458282470703125
2012-04-04,39.09556198120117
2012-04-05,39.441551208496094
2012-04-09,39.06208038330078
2012-04-10,38.21388244628906
2012-04-11,39.2869758605957
2012-04-12,39.71284866333008
2012-04-13,40.82796859741211
2012-04-16,40.48614501953125
2012-04-17,41.01288986206055
2012-04-18,40.87278747558594
2012-04-19,40.01545333862305
2012-04-20,41.42755889892578
2012-04-23,41.343509674072266
2012-04-24,40.48054122924805
2012-04-25,40.766334533691406
2012-04-26,40.84477615356445
2012-04-27,41.08574295043945
2012-04-30,40.75511932373047
2012-05-01,41.214622497558594
2012-05-02,41.293067932128906
2012-05-03,40.34606170654297
2012-05-04,39.86976623535156
2012-05-07,40.55899429321289
2012-05-08,40.239601135253906
2012-05-09,39.471893310546875
2012-05-10,39.98744201660156
2012-05-11,40.17795181274414
2012-05-14,39.118873596191406
2012-05-15,39.09084701538086
2012-05-16,39.30379104614258
2012-05-17,38.11580276489258
2012-05-18,37.78519821166992
2012-05-21,38.72661209106445
2012-05-22,39.494293212890625
2012-05-23,39.61197280883789
2012-05-24,39.49990463256836
2012-05-25,39.44948959350586
2012-05-29,40.06026840209961
2012-05-30,39.415855407714844
2012-05-31,39.42705154418945
2012-06-01,36.255409240722656
2012-06-04,35.992042541503906
2012-06-05,36.087310791015625
2012-06-06,37.3985481262207
2012-06-07,37.415367126464844
2012-06-08,36.19377517700195
2012-06-11,35.554962158203125
2012-06-12,35.582984924316406
2012-06-13,35.22435760498047
2012-06-14,36.0985107421875
2012-06-15,36.41793441772461
2012-06-18,36.871826171875
2012-06-19,37.68434524536133
2012-06-20,37.11277770996094
2012-06-21,36.42913818359375
2012-06-22,37.04552459716797
2012-06-25,36.59164047241211
2012-06-26,36.68129348754883
2012-06-27,36.21619415283203
2012-06-28,35.8015251159668
2012-06-29,36.0985107421875
2012-07-02,35.835147857666016
2012-07-03,35.409271240234375
2012-07-05,36.28343200683594
2012-07-06,36.378692626953125
2012-07-09,35.56617736816406
2012-07-10,35.33082962036133
2012-07-11,34.87205123901367
2012-07-12,35.541908264160156
2012-07-13,36.43130111694336
2012-07-16,36.04852294921875
2012-07-17,36.25680160522461
2012-07-18,36.89850616455078
2012-07-19,37.07301712036133
2012-07-20,36.560768127441406
2012-07-23,35.5306510925293
2012-07-24,35.32802200317383
2012-07-25,35.75017166137695
2012-07-26,36.650821685791016
2012-07-27,37.562740325927734
2012-07-30,37.37698745727539
2012-07-31,36.498844146728516
2012-08-01,36.34123229980469
2012-08-02,36.960426330566406
2012-08-03,38.013065338134766
2012-08-06,37.89486312866211
2012-08-07,37.77663803100586
2012-08-08,37.478294372558594
2012-08-09,37.495208740234375
2012-08-10,37.619022369384766
2012-08-13,37.69785690307617
2012-08-14,37.29255294799805
2012-08-15,37.095523834228516
2012-08-16,37.224998474121094
2012-08-17,37.20811080932617
2012-08-20,36.690250396728516
2012-08-21,36.926658630371094
2012-08-22,36.75216293334961
2012-08-23,36.40315246582031
2012-08-24,36.042884826660156
2012-08-27,35.980979919433594
2012-08-28,35.90215301513672
2012-08-29,35.969730377197266
2012-08-30,35.66575622558594
2012-08-31,35.8683967590332
2012-09-04,35.45186233520508
2012-09-05,35.654483795166016
2012-09-06,36.07105255126953
2012-09-07,37.01110076904297
2012-09-10,37.224998474121094
2012-09-11,37.630287170410156
2012-09-12,37.59653091430664
2012-09-13,37.83293914794922
2012-09-14,37.46704864501953
2012-09-17,37.45579147338867
2012-09-18,37.607784271240234
2012-09-19,38.181941986083984
2012-09-20,38.38459014892578
2012-09-21,38.57034683227539
2012-09-24,38.4127311706543
2012-09-25,37.557125091552734
2012-09-26,37.45579147338867
2012-09-27,38.06936264038086
2012-09-28,37.34322738647461
2012-10-01,37.951141357421875
2012-10-02,37.40511703491211
2012-10-03,37.388240814208984
2012-10-04,37.41638946533203
2012-10-05,37.151824951171875
2012-10-08,37.680946350097656
2012-10-09,37.174339294433594
2012-10-10,40.164466857910156
2012-10-11,39.56474685668945
2012-10-12,39.293174743652344
2012-10-15,40.068294525146484
2012-10-16,40.141849517822266
2012-10-17,40.3681526184082
2012-10-18,40.78681564331055
2012-10-19,39.6552619934082
2012-10-22,39.711849212646484
2012-10-23,39.61001968383789
2012-10-24,39.56474685668945
2012-10-25,39.711849212646484
2012-10-26,39.547767639160156
2012-10-31,39.666587829589844
2012-11-01,41.199832916259766
2012-11-02,40.803802490234375
2012-11-05,40.899967193603516
2012-11-06,41.38654708862305
2012-11-07,40.66800308227539
2012-11-08,40.249332427978516
2012-11-09,40.718929290771484
2012-11-12,41.165897369384766
2012-11-13,41.13193130493164
2012-11-14,40.34551239013672
2012-11-15,40.23237228393555
2012-11-16,40.673675537109375
2012-11-19,41.48273468017578
2012-11-20,40.95655822753906
2012-11-21,41.601539611816406
2012-11-23,41.867454528808594
2012-11-26,41.65812683105469
2012-11-27,41.754310607910156
2012-11-28,41.80521774291992
2012-11-29,42.13336944580078
2012-11-30,37.95229721069336
2012-12-03,37.788204193115234
2012-12-04,37.27900695800781
2012-12-05,37.28467559814453
2012-12-06,37.86176300048828
2012-12-07,37.510963439941406
2012-12-10,37.48268127441406
2012-12-11,38.201236724853516
2012-12-12,38.26911163330078
2012-12-13,38.35965347290039
2012-12-14,38.416229248046875
2012-12-17,39.07817077636719
2012-12-18,39.06687545776367
2012-12-19,37.99754333496094
2012-12-20,37.61846160888672
2012-12-21,36.141788482666016
2012-12-24,36.781131744384766
2012-12-26,36.79808807373047
2012-12-27,37.035728454589844
2012-12-28,36.6170539855957
2012-12-31,37.56755447387695
2013-01-02,37.99754333496094
2013-01-03,38.23517990112305
2013-01-04,38.65385437011719
2013-01-07,38.41057586669922
2013-01-08,36.79808807373047
2013-01-09,36.8635139465332
2013-01-10,37.6767463684082
2013-01-11,38.029335021972656
2013-01-14,37.61989212036133
2013-01-15,37.74498748779297
2013-01-16,37.50614929199219
2013-01-17,37.193355560302734
2013-01-18,37.05116653442383
2013-01-22,37.130802154541016
2013-01-23,37.591453552246094
2013-01-24,37.75636291503906
2013-01-25,36.75544357299805
2013-01-28,36.73270034790039
2013-01-29,36.53365707397461
2013-01-30,36.53365707397461
2013-01-31,36.93175506591797
2013-02-01,37.494754791259766
2013-02-04,36.36304473876953
2013-02-05,35.30524826049805
2013-02-06,35.78863525390625
2013-02-07,36.15260696411133
2013-02-08,37.136474609375
2013-02-11,36.709964752197266
2013-02-12,36.82368850708008
2013-02-13,36.63032531738281
2013-02-14,36.3345832824707
2013-02-15,36.39147186279297
2013-02-19,37.05116653442383
2013-02-20,36.71564483642578
2013-02-21,36.99430847167969
2013-02-22,37.22177505493164
2013-02-25,36.812313079833984
2013-02-26,36.89192581176758
2013-02-27,37.18198013305664
2013-02-28,37.23884582519531
2013-03-01,37.08529281616211
2013-03-04,37.23313903808594
2013-03-05,37.70518112182617
2013-03-06,38.05208969116211
2013-03-07,38.24545669555664
2013-03-08,38.512760162353516
2013-03-11,38.58098602294922
2013-03-12,39.08713150024414
2013-03-13,39.439727783203125
2013-03-14,39.72409439086914
2013-03-15,39.92314147949219
2013-03-18,39.30323791503906
2013-03-19,39.14968490600586
2013-03-20,39.49661636352539
2013-03-21,39.502288818359375
2013-03-22,39.633087158203125
2013-03-25,40.20748519897461
2013-03-26,40.44066619873047
2013-03-27,40.560096740722656
2013-03-28,40.912681579589844
2013-04-01,40.47478103637695
2013-04-02,39.89469909667969
2013-04-03,38.41038131713867
2013-04-04,38.5184326171875
2013-04-05,38.086212158203125
2013-04-08,38.29094696044922
2013-04-09,37.983856201171875
2013-04-10,38.158172607421875
2013-04-11,38.42680740356445
2013-04-12,38.752620697021484
2013-04-15,37.75809097290039
2013-04-16,38.095298767089844
2013-04-17,37.855247497558594
2013-04-18,37.15221405029297
2013-04-19,37.17506790161133
2013-04-22,37.300819396972656
2013-04-23,36.666378021240234
2013-04-24,39.23845291137695
2013-04-25,38.40967559814453
2013-04-26,38.21533966064453
2013-04-29,38.63829803466797
2013-04-30,38.93551254272461
2013-05-01,38.63829803466797
2013-05-02,38.912662506103516
2013-05-03,39.3870735168457
2013-05-06,39.08413314819336
2013-05-07,39.2213020324707
2013-05-08,39.7700080871582
2013-05-09,39.4785041809082
2013-05-10,40.21582794189453
2013-05-13,39.39277648925781
2013-05-14,40.09580993652344
2013-05-15,39.9643440246582
2013-05-16,39.7985954284668
2013-05-17,40.10151672363281
2013-05-20,40.27299118041992
2013-05-21,40.11296463012695
2013-05-22,39.91289138793945
2013-05-23,39.60997772216797
2013-05-24,39.55852127075195
2013-05-28,40.027217864990234
2013-05-29,39.747154235839844
2013-05-30,39.209877014160156
2013-05-31,38.724037170410156
2013-06-03,39.4442138671875
2013-06-04,39.358489990234375
2013-06-05,38.88407516479492
2013-06-06,40.65022277832031
2013-06-07,42.02201461791992
2013-06-10,41.42185974121094
2013-06-11,41.01604461669922
2013-06-12,40.98175048828125
2013-06-13,40.930301666259766
2013-06-14,40.64453125
2013-06-17,40.924591064453125
2013-06-18,41.27895736694336
2013-06-19,40.8731689453125
2013-06-20,39.66142272949219
2013-06-21,39.42707824707031
2013-06-24,38.92408752441406
2013-06-25,39.0612678527832
2013-06-26,39.564231872558594
2013-06-27,39.781455993652344
2013-06-28,39.632835388183594
2013-07-01,40.13581466674805
2013-07-02,40.06723403930664
2013-07-03,40.65022277832031
2013-07-05,40.958892822265625
2013-07-08,41.433284759521484
2013-07-09,41.72480010986328
2013-07-10,41.54965591430664
2013-07-11,41.07306671142578
2013-07-12,40.56201934814453
2013-07-15,41.20513916015625
2013-07-16,41.096038818359375
2013-07-17,40.998416900634766
2013-07-18,41.457794189453125
2013-07-19,41.38888931274414
2013-07-22,41.03861999511719
2013-07-23,40.44145202636719
2013-07-24,41.027130126953125
2013-07-25,41.400352478027344
2013-07-26,42.491363525390625
2013-07-29,42.21574401855469
2013-07-30,41.945858001708984
2013-07-31,41.8712043762207
2013-08-01,42.433929443359375
2013-08-02,42.715309143066406
2013-08-05,42.96221160888672
2013-08-06,42.491363525390625
2013-08-07,42.42244338989258
2013-08-08,42.548789978027344
2013-08-09,42.72103500366211
2013-08-12,42.76123046875
2013-08-13,41.899940490722656
2013-08-14,41.95161437988281
2013-08-15,41.612823486328125
2013-08-16,41.434818267822266
2013-08-19,41.38888931274414
2013-08-20,41.71044158935547
2013-08-21,41.463531494140625
2013-08-22,41.773597717285156
2013-08-23,41.67023849487305
2013-08-26,41.36016082763672
2013-08-27,40.98119354248047
2013-08-28,40.64240646362305
2013-08-29,40.51033401489258
2013-08-30,40.20602035522461
2013-09-03,40.19453430175781
2013-09-04,39.98207092285156
2013-09-05,40.10265350341797
2013-09-06,39.97059631347656
2013-09-09,41.04435729980469
2013-09-10,41.07306671142578
2013-09-11,41.463531494140625
2013-09-12,41.5668830871582
2013-09-13,41.64729309082031
2013-09-16,41.7161750793457
2013-09-17,41.76786422729492
