Date,SBUX
2010-11-04,11.369081497192383
2010-11-05,11.797094345092773
2010-11-08,11.705376625061035
2010-11-09,11.529582977294922
2010-11-10,11.644231796264648
2010-11-11,11.74741268157959
2010-11-12,11.537226676940918
2010-11-15,11.766518592834473
2010-11-16,11.451824188232422
2010-11-17,11.509387969970703
2010-11-18,11.735817909240723
2010-11-19,11.804896354675293
2010-11-22,11.847114562988281
2010-11-23,11.666736602783203
2010-11-24,12.081210136413574
2010-11-26,11.950730323791504
2010-11-29,11.816408157348633
2010-11-30,11.74349308013916
2010-12-01,12.165645599365234
2010-12-02,12.572447776794434
2010-12-03,12.557095527648926
2010-12-06,12.557095527648926
2010-12-07,12.580123901367188
2010-12-08,12.50336742401123
2010-12-09,12.434288024902344
2010-12-10,12.5072021484375
2010-12-13,12.276939392089844
2010-12-14,12.322993278503418
2010-12-15,12.230887413024902
2010-12-16,12.5072021484375
2010-12-17,12.58395767211914
2010-12-20,12.637687683105469
2010-12-21,12.610820770263672
2010-12-22,12.637687683105469
2010-12-23,12.522554397583008
2010-12-27,12.461153984069824
2010-12-28,12.43044662475586
2010-12-29,12.476500511169434
2010-12-30,12.438126564025879
2010-12-31,12.330665588378906
2011-01-03,12.760496139526367
2011-01-04,12.464986801147461
2011-01-05,12.415094375610352
2011-01-06,12.265426635742188
2011-01-07,12.580123901367188
2011-01-10,12.576282501220703
2011-01-11,12.380552291870117
2011-01-12,12.357529640197754
2011-01-13,12.438126564025879
2011-01-14,12.549417495727539
2011-01-18,12.66455078125
2011-01-19,12.668386459350586
2011-01-20,12.733630180358887
2011-01-21,12.741308212280273
2011-01-24,12.8526029586792
2011-01-25,12.914003372192383
2011-01-26,12.691413879394531
2011-01-27,12.676063537597656
2011-01-28,12.177156448364258
2011-01-31,12.1004056930542
2011-02-01,12.376723289489746
2011-02-02,12.357529640197754
2011-02-03,12.418935775756836
2011-02-04,12.50336742401123
2011-02-07,12.464832305908203
2011-02-08,12.76152229309082
2011-02-09,12.711432456970215
2011-02-10,12.776937484741211
2011-02-11,12.85014533996582
2011-02-14,12.938770294189453
2011-02-15,12.784645080566406
2011-02-16,12.934913635253906
2011-02-17,12.907941818237305
2011-02-18,13.100601196289062
2011-02-22,12.626666069030762
2011-02-23,12.295292854309082
2011-02-24,12.295292854309082
2011-02-25,12.522629737854004
2011-02-28,12.707581520080566
2011-03-01,12.480245590209961
2011-03-02,12.414743423461914
2011-03-03,12.719137191772461
2011-03-04,12.76152229309082
2011-03-07,12.946471214294434
2011-03-08,13.104447364807129
2011-03-09,13.308667182922363
2011-03-10,14.630291938781738
2011-03-11,14.086997985839844
2011-03-14,13.767186164855957
2011-03-15,13.763333320617676
2011-03-16,13.485909461975098
2011-03-17,13.520588874816895
2011-03-18,13.470498085021973
2011-03-21,13.605356216430664
2011-03-22,13.466644287109375
2011-03-23,14.13708782196045
2011-03-24,14.480018615722656
2011-03-25,14.217997550964355
2011-03-28,14.210297584533691
2011-03-29,14.202587127685547
2011-03-30,14.14864730834961
2011-03-31,14.237260818481445
2011-04-01,14.352861404418945
2011-04-04,14.152499198913574
2011-04-05,14.02535343170166
2011-04-06,14.021493911743164
2011-04-07,13.832691192626953
2011-04-08,13.78260612487793
2011-04-11,13.674713134765625
2011-04-12,13.78260612487793
2011-04-13,13.798009872436523
2011-04-14,13.859663009643555
2011-04-15,14.017641067504883
2011-04-18,13.798009872436523
2011-04-19,13.93287467956543
2011-04-20,14.214144706726074
2011-04-21,14.256534576416016
2011-04-25,14.20644760131836
2011-04-26,14.102411270141602
2011-04-27,14.329745292663574
2011-04-28,14.210297584533691
2011-04-29,13.948287963867188
2011-05-02,14.133234024047852
2011-05-03,13.986814498901367
2011-05-04,14.090853691101074
2011-05-05,14.06387996673584
2011-05-06,14.075437545776367
2011-05-09,13.967164039611816
2011-05-10,14.009702682495117
2011-05-11,13.839560508728027
2011-05-12,14.094766616821289
2011-05-13,13.978761672973633
2011-05-16,13.59594440460205
2011-05-17,13.650081634521484
2011-05-18,14.15664291381836
2011-05-19,14.361589431762695
2011-05-20,14.15664291381836
2011-05-23,14.09090805053711
2011-05-24,14.032902717590332
2011-05-25,13.967164039611816
2011-05-26,14.09090805053711
2011-05-27,14.09863567352295
2011-05-31,14.226245880126953
2011-06-01,13.913025856018066
2011-06-02,13.889827728271484
2011-06-03,13.59594440460205
2011-06-06,13.82022762298584
2011-06-07,13.893692016601562
2011-06-08,13.82022762298584
2011-06-09,13.739014625549316
2011-06-10,13.580472946166992
2011-06-13,13.495403289794922
2011-06-14,13.638482093811035
2011-06-15,13.479934692382812
2011-06-16,13.588212966918945
2011-06-17,13.704216957092285
2011-06-20,13.855025291442871
2011-06-21,14.203042030334473
2011-06-22,14.41572380065918
2011-06-23,14.589731216430664
2011-06-24,14.442787170410156
2011-06-27,14.690268516540527
2011-06-28,15.177496910095215
2011-06-29,15.247105598449707
2011-06-30,15.27030086517334
2011-07-01,15.540985107421875
2011-07-05,15.834870338439941
2011-07-06,15.629914283752441
2011-07-07,15.591253280639648
2011-07-08,15.60285472869873
2011-07-11,15.366973876953125
2011-07-12,15.301240921020508
2011-07-13,15.305107116699219
2011-07-14,15.131095886230469
2011-07-15,15.39017391204834
2011-07-18,15.235502243041992
2011-07-19,15.591253280639648
2011-07-20,15.401774406433105
2011-07-21,15.614458084106445
2011-07-22,15.60285472869873
2011-07-25,15.622190475463867
2011-07-26,15.537117004394531
2011-07-27,15.069223403930664
2011-07-28,15.459783554077148
2011-07-29,15.502313613891602
2011-08-01,15.39017391204834
2011-08-02,14.930020332336426
2011-08-03,15.189090728759766
2011-08-04,14.268775939941406
2011-08-05,14.199179649353027
2011-08-08,13.2135009765625
2011-08-09,13.985740661621094
2011-08-10,13.48902702331543
2011-08-11,14.400969505310059
2011-08-12,14.497984886169434
2011-08-15,14.909324645996094
2011-08-16,15.091720581054688
2011-08-17,15.017983436584473
2011-08-18,13.485140800476074
2011-08-19,13.620962142944336
2011-08-22,13.539474487304688
2011-08-23,14.253503799438477
2011-08-24,14.501861572265625
2011-08-25,14.133207321166992
2011-08-26,14.50963020324707
2011-08-29,14.7657470703125
2011-08-30,14.940377235412598
2011-08-31,14.986944198608398
2011-09-01,14.82007122039795
2011-09-02,14.548433303833008
2011-09-06,14.649332046508789
2011-09-07,15.204263687133789
2011-09-08,15.103355407714844
2011-09-09,14.47857666015625
2011-09-12,14.610525131225586
2011-09-13,14.82007122039795
2011-09-14,14.959775924682617
2011-09-15,15.161567687988281
2011-09-16,15.212017059326172
2011-09-19,15.972622871398926
2011-09-20,15.941573143005371
2011-09-21,15.483660697937012
2011-09-22,14.983064651489258
2011-09-23,15.021869659423828
2011-09-26,15.324554443359375
2011-09-27,15.464259147644043
2011-09-28,15.301277160644531
2011-09-29,14.812313079833984
2011-09-30,14.470813751220703
2011-10-03,14.047834396362305
2011-10-04,14.45529842376709
2011-10-05,14.7657470703125
2011-10-06,14.940377235412598
2011-10-07,15.235302925109863
2011-10-10,15.879488945007324
2011-10-11,16.038583755493164
2011-10-12,16.108436584472656
2011-10-13,15.94545841217041
2011-10-14,16.383962631225586
2011-10-17,15.972622871398926
2011-10-18,16.47321891784668
2011-10-19,15.879488945007324
2011-10-20,15.906648635864258
2011-10-21,16.333520889282227
2011-10-24,16.508142471313477
2011-10-25,16.019184112548828
2011-10-26,16.065752029418945
2011-10-27,16.71381187438965
2011-10-28,16.49262237548828
2011-10-31,16.438289642333984
2011-11-01,15.999776840209961
2011-11-02,15.98038387298584
2011-11-03,16.065752029418945
2011-11-04,17.148447036743164
2011-11-07,17.163969039916992
2011-11-08,17.21442413330078
2011-11-09,16.667253494262695
2011-11-10,16.88844871520996
2011-11-11,17.20665740966797
2011-11-14,16.935014724731445
2011-11-15,17.15317153930664
2011-11-16,16.759706497192383
2011-11-17,16.3740177154541
2011-11-18,16.370121002197266
2011-11-21,16.2376651763916
2011-11-22,16.471410751342773
2011-11-23,16.070152282714844
2011-11-25,15.910414695739746
2011-11-28,16.30389404296875
2011-11-29,16.444135665893555
2011-11-30,16.938905715942383
2011-12-01,16.981760025024414
2011-12-02,17.106422424316406
2011-12-05,17.219404220581055
2011-12-06,17.036298751831055
2011-12-07,17.094738006591797
2011-12-08,16.697372436523438
2011-12-09,17.125911712646484
2011-12-12,17.1414852142334
2011-12-13,16.98954963684082
2011-12-14,16.786972045898438
2011-12-15,16.90774154663086
2011-12-16,16.938905715942383
2011-12-19,16.993446350097656
2011-12-20,17.554439544677734
2011-12-21,17.62456512451172
2011-12-22,17.531064987182617
2011-12-23,17.70638084411621
2011-12-27,17.89727020263672
2011-12-28,17.834943771362305
2011-12-29,18.09595489501953
2011-12-30,17.92453384399414
2012-01-03,17.6440486907959
2012-01-04,17.986875534057617
2012-01-05,18.060901641845703
2012-01-06,18.20114517211914
2012-01-09,18.15049171447754
2012-01-10,18.24010467529297
2012-01-11,18.356975555419922
2012-01-12,18.54397964477539
2012-01-13,18.450477600097656
2012-01-17,18.58682632446289
2012-01-18,18.715389251708984
2012-01-19,18.707595825195312
2012-01-20,18.75824546813965
2012-01-23,18.44268798828125
2012-01-24,18.563451766967773
2012-01-25,18.610206604003906
2012-01-26,18.832263946533203
2012-01-27,18.641366958618164
2012-01-30,18.886804580688477
2012-01-31,18.668638229370117
2012-02-01,18.793312072753906
2012-02-02,18.567350387573242
2012-02-03,18.82447052001953
2012-02-06,18.879199981689453
2012-02-07,18.92612075805664
2012-02-08,19.047313690185547
2012-02-09,19.234970092773438
2012-02-10,19.086406707763672
2012-02-13,19.2545223236084
2012-02-14,19.203697204589844
2012-02-15,18.953493118286133
2012-02-16,18.96912956237793
2012-02-17,18.941755294799805
2012-02-21,18.86747932434082
2012-02-22,18.894840240478516
2012-02-23,18.945663452148438
2012-02-24,18.883119583129883
2012-02-27,18.855749130249023
2012-02-28,19.121593475341797
2012-02-29,18.984766006469727
2012-03-01,19.043399810791016
2012-03-02,19.11377716064453
2012-03-05,19.17241668701172
2012-03-06,18.894840240478516
2012-03-07,19.348344802856445
2012-03-08,19.692398071289062
2012-03-09,20.267091751098633
2012-03-12,19.981693267822266
2012-03-13,20.462574005126953
2012-03-14,20.595497131347656
2012-03-15,20.747974395751953
2012-03-16,20.802698135375977
2012-03-19,20.935625076293945
2012-03-20,21.00600814819336
2012-03-21,21.03727912902832
2012-03-22,21.584613800048828
2012-03-23,21.639347076416016
2012-03-26,21.858280181884766
2012-03-27,21.995115280151367
2012-03-28,21.905193328857422
2012-03-29,21.787912368774414
2012-03-30,21.850461959838867
2012-04-02,22.155412673950195
2012-04-03,22.249231338500977
2012-04-04,22.268781661987305
2012-04-05,22.745744705200195
2012-04-09,22.448619842529297
2012-04-10,22.198413848876953
2012-04-11,23.179706573486328
2012-04-12,23.70359230041504
2012-04-13,24.11017417907715
2012-04-16,23.320451736450195
2012-04-17,22.933406829833984
2012-04-18,23.586301803588867
2012-04-19,22.992046356201172
2012-04-20,23.128889083862305
2012-04-23,22.894302368164062
2012-04-24,22.69491958618164
2012-04-25,23.261816024780273
2012-04-26,23.715316772460938
2012-04-27,22.452529907226562
2012-04-30,22.429075241088867
2012-05-01,22.542451858520508
2012-05-02,22.644102096557617
2012-05-03,22.147586822509766
2012-05-04,21.7214412689209
2012-05-07,21.756736755371094
2012-05-08,21.25086212158203
2012-05-09,21.21556282043457
2012-05-10,21.50968360900879
2012-05-11,21.57242774963379
2012-05-14,21.046947479248047
2012-05-15,20.91752815246582
2012-05-16,20.792041778564453
2012-05-17,20.262624740600586
2012-05-18,20.207731246948242
2012-05-21,21.05870819091797
2012-05-22,20.929292678833008
2012-05-23,21.68222999572754
2012-05-24,21.474395751953125
2012-05-25,21.395952224731445
2012-05-29,21.79595947265625
2012-05-30,21.462627410888672
2012-05-31,21.525367736816406
2012-06-01,20.45086097717285
2012-06-04,21.137134552001953
2012-06-05,20.552831649780273
2012-06-06,20.968502044677734
2012-06-07,20.95673942565918
2012-06-08,21.015565872192383
2012-06-11,20.717531204223633
2012-06-12,20.799882888793945
2012-06-13,20.105775833129883
2012-06-14,20.521455764770508
2012-06-15,20.603803634643555
2012-06-18,21.2469425201416
2012-06-19,21.61556053161621
2012-06-20,21.819486618041992
2012-06-21,21.20380973815918
2012-06-22,21.427326202392578
2012-06-25,20.897920608520508
2012-06-26,21.156747817993164
2012-06-27,20.686153411865234
2012-06-28,20.427335739135742
2012-06-29,20.90968894958496
2012-07-02,20.701845169067383
2012-07-03,20.368511199951172
2012-07-05,20.548904418945312
2012-07-06,20.38027572631836
2012-07-09,20.54498291015625
2012-07-10,20.525373458862305
2012-07-11,20.45478057861328
2012-07-12,20.658708572387695
2012-07-13,21.023414611816406
2012-07-16,20.744979858398438
2012-07-17,21.070472717285156
2012-07-18,20.90184211730957
2012-07-19,21.25478172302246
2012-07-20,20.376352310180664
2012-07-23,19.8430233001709
2012-07-24,19.79596519470215
2012-07-25,19.768516540527344
2012-07-26,20.548904418945312
2012-07-27,18.615577697753906
2012-07-30,18.38421058654785
2012-07-31,17.75676155090332
2012-08-01,17.168535232543945
2012-08-02,16.925392150878906
2012-08-03,17.21950912475586
2012-08-06,17.11714744567871
2012-08-07,17.83758544921875
2012-08-08,17.8297119140625
2012-08-09,17.758852005004883
2012-08-10,17.939939498901367
2012-08-13,18.152530670166016
2012-08-14,18.278505325317383
2012-08-15,18.935958862304688
2012-08-16,19.05405616760254
2012-08-17,18.983190536499023
2012-08-20,18.916271209716797
2012-08-21,18.9320068359375
2012-08-22,18.943824768066406
2012-08-23,18.857219696044922
2012-08-24,19.172161102294922
2012-08-27,19.345373153686523
2012-08-28,19.43198585510254
2012-08-29,19.35718536376953
2012-08-30,19.56977653503418
2012-08-31,19.5304012298584
2012-09-04,19.49103355407715
2012-09-05,19.605205535888672
2012-09-06,20.01463508605957
2012-09-07,20.144548416137695
2012-09-10,20.010690689086914
2012-09-11,19.971323013305664
2012-09-12,20.144548416137695
2012-09-13,20.36106300354004
2012-09-14,19.865036010742188
2012-09-17,19.55008888244629
2012-09-18,19.3886775970459
2012-09-19,19.727251052856445
2012-09-20,20.15241813659668
2012-09-21,20.105178833007812
2012-09-24,20.140609741210938
2012-09-25,19.89259147644043
2012-09-26,19.723310470581055
2012-09-27,20.093366622924805
2012-09-28,19.96344566345215
2012-10-01,19.742998123168945
2012-10-02,19.408363342285156
2012-10-03,19.48316192626953
2012-10-04,19.329633712768555
2012-10-05,19.187910079956055
2012-10-08,19.195775985717773
2012-10-09,18.640687942504883
2012-10-10,18.483224868774414
2012-10-11,18.565889358520508
2012-10-12,18.57376480102539
2012-10-15,18.76667022705078
2012-10-16,19.274511337280273
2012-10-17,19.05011749267578
2012-10-18,18.664310455322266
2012-10-19,17.987186431884766
2012-10-22,17.83364486694336
2012-10-23,17.703737258911133
2012-10-24,17.817899703979492
2012-10-25,18.207651138305664
2012-10-26,18.05804443359375
2012-10-31,18.069860458374023
2012-11-01,18.35330581665039
2012-11-02,20.01463508605957
2012-11-05,20.081558227539062
2012-11-06,20.35713005065918
2012-11-07,20.39650535583496
2012-11-08,20.022499084472656
2012-11-09,20.061870574951172
2012-11-12,19.951641082763672
2012-11-13,19.88839340209961
2012-11-14,19.307270050048828
2012-11-15,19.145198822021484
2012-11-16,19.275651931762695
2012-11-19,19.663057327270508
2012-11-20,19.789566040039062
2012-11-21,19.967451095581055
2012-11-23,20.23626708984375
2012-11-26,20.117677688598633
2012-11-27,19.848859786987305
2012-11-28,20.30742645263672
2012-11-29,20.4774112701416
2012-11-30,20.505088806152344
2012-12-03,20.473461151123047
2012-12-04,20.208595275878906
2012-12-05,20.078144073486328
2012-12-06,21.228519439697266
2012-12-07,21.204797744750977
2012-12-10,20.935983657836914
2012-12-11,21.026905059814453
2012-12-12,21.18899154663086
2012-12-13,21.02294921875
2012-12-14,21.09410858154297
2012-12-17,21.576393127441406
2012-12-18,21.48151206970215
2012-12-19,21.453847885131836
2012-12-20,21.430124282836914
2012-12-21,21.18899154663086
2012-12-24,21.22456169128418
2012-12-26,21.003183364868164
2012-12-27,21.046661376953125
2012-12-28,20.809476852416992
2012-12-31,21.200847625732422
2013-01-02,21.742431640625
2013-01-03,21.888690948486328
2013-01-04,22.015195846557617
2013-01-07,22.027057647705078
2013-01-08,21.987518310546875
2013-01-09,21.596166610717773
2013-01-10,21.560583114624023
2013-01-11,21.746379852294922
2013-01-14,21.611976623535156
2013-01-15,21.536865234375
2013-01-16,21.485475540161133
2013-01-17,21.544771194458008
2013-01-18,21.66731071472168
2013-01-22,21.738479614257812
2013-01-23,21.52895164489746
2013-01-24,21.57244110107422
2013-01-25,22.45795440673828
2013-01-28,22.145652770996094
2013-01-29,21.979616165161133
2013-01-30,22.13774299621582
2013-01-31,22.185182571411133
2013-02-01,22.477712631225586
2013-02-04,22.173324584960938
2013-02-05,22.30030059814453
2013-02-06,22.240779876708984
2013-02-07,22.165390014648438
2013-02-08,22.36775779724121
2013-02-11,22.276491165161133
2013-02-12,22.32411003112793
2013-02-13,22.153484344482422
2013-02-14,22.042375564575195
2013-02-15,21.562244415283203
2013-02-19,21.605899810791016
2013-02-20,21.153539657592773
2013-02-21,21.16942024230957
2013-02-22,21.494789123535156
2013-02-25,21.11385726928711
2013-02-26,21.141637802124023
2013-02-27,21.65351104736328
2013-02-28,21.764616012573242
2013-03-01,21.772554397583008
2013-03-04,22.10189437866211
2013-03-05,22.423307418823242
2013-03-06,22.65742301940918
2013-03-07,23.113746643066406
2013-03-08,23.280405044555664
2013-03-11,23.256595611572266
2013-03-12,23.125656127929688
2013-03-13,23.24866485595703
2013-03-14,22.887571334838867
2013-03-15,22.879629135131836
2013-03-18,22.58997344970703
2013-03-19,22.550289154052734
2013-03-20,22.78836441040039
2013-03-21,22.637584686279297
2013-03-22,22.768526077270508
2013-03-25,22.494728088378906
2013-03-26,22.637584686279297
2013-03-27,22.582027435302734
2013-03-28,22.597898483276367
2013-04-01,22.56615447998047
2013-04-02,23.117706298828125
2013-04-03,22.895503997802734
2013-04-04,23.05818748474121
2013-04-05,22.9351806640625
2013-04-08,23.062158584594727
2013-04-09,22.78043556213379
2013-04-10,22.9351806640625
2013-04-11,23.244686126708984
2013-04-12,23.447059631347656
2013-04-15,22.899471282958984
2013-04-16,23.23675537109375
2013-04-17,23.081998825073242
2013-04-18,22.903438568115234
2013-04-19,23.173263549804688
2013-04-22,23.268491744995117
2013-04-23,23.566097259521484
2013-04-24,23.740690231323242
2013-04-25,24.006549835205078
2013-04-26,23.808155059814453
2013-04-29,24.038297653198242
2013-04-30,24.141462326049805
2013-05-01,23.86370086669922
2013-05-02,23.95893096923828
2013-05-03,24.5501708984375
2013-05-06,24.792219161987305
2013-05-07,24.760366439819336
2013-05-08,24.84795379638672
2013-05-09,24.828052520751953
2013-05-10,25.122671127319336
2013-05-13,25.011194229125977
2013-05-14,25.289897918701172
2013-05-15,25.508878707885742
2013-05-16,25.30183982849121
2013-05-17,25.532756805419922
2013-05-20,25.41331672668457
2013-05-21,25.580537796020508
2013-05-22,25.540721893310547
2013-05-23,25.289897918701172
2013-05-24,25.2261905670166
2013-05-28,25.58452033996582
2013-05-29,25.333694458007812
2013-05-30,25.26999282836914
2013-05-31,25.138599395751953
2013-06-03,25.266008377075195
2013-06-04,25.214244842529297
2013-06-05,24.82008934020996
2013-06-06,25.090824127197266
2013-06-07,25.895065307617188
2013-06-10,26.321081161499023
2013-06-11,26.046367645263672
2013-06-12,25.6601619720459
2013-06-13,26.265344619750977
2013-06-14,26.118022918701172
2013-06-17,26.289234161376953
2013-06-18,26.715234756469727
2013-06-19,26.44052505493164
2013-06-20,25.966733932495117
2013-06-21,25.755720138549805
2013-06-24,25.484983444213867
2013-06-25,25.77562713623047
2013-06-26,26.197660446166992
2013-06-27,26.15386199951172
2013-06-28,26.082189559936523
2013-07-01,26.37284278869629
2013-07-02,26.591808319091797
2013-07-03,26.794870376586914
2013-07-05,26.962081909179688
2013-07-08,27.18903350830078
2013-07-09,27.12532615661621
2013-07-10,27.11337661743164
2013-07-11,27.607074737548828
2013-07-12,27.758373260498047
2013-07-15,27.734485626220703
2013-07-16,27.678741455078125
2013-07-17,27.15319061279297
2013-07-18,27.264677047729492
2013-07-19,27.38809585571289
2013-07-22,27.47966766357422
2013-07-23,26.938194274902344
2013-07-24,26.520151138305664
2013-07-25,27.141258239746094
2013-07-26,29.20760154724121
2013-07-29,28.84528160095215
2013-07-30,28.63825798034668
2013-07-31,28.383447647094727
2013-08-01,29.25537872314453
2013-08-02,29.553985595703125
2013-08-05,29.450468063354492
2013-08-06,29.067163467407227
2013-08-07,28.82360076904297
2013-08-08,29.123056411743164
2013-08-09,29.067163467407227
2013-08-12,29.11905860900879
2013-08-13,29.003278732299805
2013-08-14,28.687847137451172
2013-08-15,28.244657516479492
2013-08-16,28.232681274414062
2013-08-19,28.064977645874023
2013-08-20,28.212711334228516
2013-08-21,28.232681274414062
2013-08-22,28.70781898498535
2013-08-23,28.735774993896484
2013-08-26,28.6998348236084
2013-08-27,28.01308250427246
2013-08-28,28.332496643066406
2013-08-29,28.420331954956055
2013-08-30,28.156814575195312
2013-09-03,28.588035583496094
2013-09-04,28.803638458251953
2013-09-05,28.767698287963867
2013-09-06,28.57605743408203
2013-09-09,28.923429489135742
2013-09-10,29.634130477905273
2013-09-11,30.101282119750977
2013-09-12,30.21306800842285
2013-09-13,30.17315101623535
